,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
17103,110,28.0,,,,,123.0,1.1,141.3,,,461.9,-82.0,,,,,13.0,-108.9,31.3,,,351.9,,,,,True,False,True,,,False
17105,114,70.0,,,,,43.0,4.6,,,,1342.3,-44.0,,,,,-71.0,-109.4,,,,1228.3,,,,,False,False,,,,False
17107,207,28.0,,,,,11.0,2.9,,,,1181.5,-179.0,,,,,-196.0,-204.1,,,,974.5,,,,,False,False,,,,False
17109,62,14.0,,,,,108.0,0.1,94.6,,,1372.4,-48.0,,,,,46.0,-61.9,32.6,,,1310.4,,,,,True,False,True,,,False
17111,1458,784.0,,,,,1352.0,168.1,1199.7,333.3,,2019.8,-674.0,,,,,-106.0,-1289.9,-258.3,-1124.7,,561.8,,,,,True,False,True,False,,True
17113,731,119.0,,,,,447.0,46.5,574.1,60.5,,4004.6,-612.0,,,,,-284.0,-684.5,-156.9,-670.5,,3273.6,,,,,True,False,True,False,,False
17115,598,49.0,,,,,276.0,2.2,218.1,63.0,,10.2,-549.0,,,,,-322.0,-595.8,-379.9,-535.0,,-587.8,,,,,True,False,True,True,,False
17117,235,28.0,,,,,69.0,7.2,,,,448.7,-207.0,,,,,-166.0,-227.8,,,,213.7,,,,,True,False,,,,False
17119,2496,728.0,,,,,1282.0,807.9,2197.5,893.3,,1405.8,-1768.0,,,,,-1214.0,-1688.1,-298.5,-1602.7,,-1090.2,,,,,True,True,True,True,,True
17121,154,28.0,,,,,130.0,8.1,,,,63.3,-126.0,,,,,-24.0,-145.9,,,,-90.7,,,,,True,False,,,,True
17123,30,14.0,,,,,3.0,0.8,,,,193.9,-16.0,,,,,-27.0,-29.2,,,,163.9,,,,,False,False,,,,False
17125,46,0.0,,,,,10.0,2.0,,,,0.0,-46.0,,,,,-36.0,-44.0,,,,-46.0,,,,,True,True,,,,True
17127,37,35.0,,,,,110.0,1.7,,,,363.6,-2.0,,,,,73.0,-35.3,,,,326.6,,,,,False,False,,,,False
17129,41,0.0,,,,,5.0,1.1,,,,0.0,-41.0,,,,,-36.0,-39.9,,,,-41.0,,,,,True,True,,,,True
17131,68,21.0,,,,,30.0,1.4,,,,744.0,-47.0,,,,,-38.0,-66.6,,,,676.0,,,,,True,False,,,,False
17133,264,42.0,,,,,80.0,2.8,410.3,,,7.0,-222.0,,,,,-184.0,-261.2,146.3,,,-257.0,,,,,True,False,True,,,False
17135,167,49.0,,,,,43.0,5.4,,,,1268.6,-118.0,,,,,-124.0,-161.6,,,,1101.6,,,,,False,False,,,,False
17137,311,28.0,,,,,93.0,0.8,294.4,,,5.9,-283.0,,,,,-218.0,-310.2,-16.6,,,-305.1,,,,,True,False,True,,,False
17139,113,14.0,,,,,9.0,3.9,,,,328.0,-99.0,,,,,-104.0,-109.1,,,,215.0,,,,,False,False,,,,False
17141,183,154.0,,,,,141.0,12.8,331.5,,,92.2,-29.0,,,,,-42.0,-170.2,148.5,,,-90.8,,,,,False,False,False,,,False
17143,1591,581.0,,,,,1118.0,112.0,2066.2,266.8,,4667.4,-1010.0,,,,,-473.0,-1479.0,475.2,-1324.2,,3076.4,,,,,True,False,True,False,,False
17145,200,49.0,,,,,67.0,11.7,,,,330.0,-151.0,,,,,-133.0,-188.3,,,,130.0,,,,,True,False,,,,True
17147,53,7.0,,,,,9.0,3.3,,,,2.6,-46.0,,,,,-44.0,-49.7,,,,-50.4,,,,,True,False,,,,False
17149,45,7.0,,,,,7.0,0.1,,,,769.0,-38.0,,,,,-38.0,-44.9,,,,724.0,,,,,False,False,,,,False
17151,11,0.0,,,,,0.0,0.0,,,,0.0,-11.0,,,,,-11.0,-11.0,,,,-11.0,,,,,False,True,,,,False
17153,30,14.0,,,,,32.0,25.1,,,,5.6,-16.0,,,,,2.0,-4.9,,,,-24.4,,,,,True,True,,,,False
17155,14,0.0,,,,,0.0,0.0,,,,0.0,-14.0,,,,,-14.0,-14.0,,,,-14.0,,,,,False,True,,,,False
17157,335,63.0,,,,,159.0,1.1,42.5,,,277.1,-272.0,,,,,-176.0,-333.9,-292.5,,,-57.9,,,,,True,False,False,,,True
17159,51,0.0,,,,,19.0,0.1,,,,0.0,-51.0,,,,,-32.0,-50.9,,,,-51.0,,,,,True,True,,,,False
17161,968,952.0,,,,,1396.0,844.5,1308.8,2652.1,,2598.6,-16.0,,,,,428.0,-123.5,340.8,1684.1,,1630.6,,,,,False,False,False,False,,False
17163,2826,1603.0,,,,,1435.0,562.6,3818.2,835.3,,1177.7,-1223.0,,,,,-1391.0,-2263.4,992.2,-1990.7,,-1648.3,,,,,False,False,True,False,,False
17165,144,0.0,,,,,129.0,0.4,,,,0.0,-144.0,,,,,-15.0,-143.6,,,,-144.0,,,,,True,True,,,,True
17167,1147,266.0,,,,,778.0,74.9,385.0,623.2,,819.9,-881.0,,,,,-369.0,-1072.1,-762.0,-523.8,,-327.1,,,,,True,False,True,True,,True
17169,7,0.0,,,,,3.0,0.7,,,,0.0,-7.0,,,,,-4.0,-6.3,,,,-7.0,,,,,True,True,,,,False
17171,36,7.0,,,,,0.0,,,,,0.0,-29.0,,,,,-36.0,,,,,-36.0,,,,,False,,,,,False
17173,127,21.0,,,,,15.0,1.1,,,,39.7,-106.0,,,,,-112.0,-125.9,,,,-87.3,,,,,False,False,,,,True
17175,9,7.0,,,,,0.0,0.1,,,,262.4,-2.0,,,,,-9.0,-8.9,,,,253.4,,,,,False,False,,,,False
17177,85,56.0,,,,,263.0,10.0,467.1,,,19.2,-29.0,,,,,178.0,-75.0,382.1,,,-65.8,,,,,False,False,False,,,False
17179,793,224.0,,,,,324.0,101.5,1263.1,,,3252.0,-569.0,,,,,-469.0,-691.5,470.1,,,2459.0,,,,,True,False,True,,,False
17181,198,77.0,,,,,172.0,3.6,75.0,,,288.0,-121.0,,,,,-26.0,-194.4,-123.0,,,90.0,,,,,True,False,False,,,True
17183,210,133.0,,,,,160.0,33.1,,,,723.0,-77.0,,,,,-50.0,-176.9,,,,513.0,,,,,True,False,,,,False
17185,71,0.0,,,,,23.0,5.3,,,,0.0,-71.0,,,,,-48.0,-65.7,,,,-71.0,,,,,True,True,,,,True
17187,83,70.0,,,,,64.0,6.8,91.0,,,408.1,-13.0,,,,,-19.0,-76.2,8.0,,,325.1,,,,,False,False,True,,,False
17189,66,14.0,,,,,16.0,0.9,,,,667.8,-52.0,,,,,-50.0,-65.1,,,,601.8,,,,,True,False,,,,False
17191,74,14.0,,,,,35.0,1.3,,,,0.8,-60.0,,,,,-39.0,-72.7,,,,-73.2,,,,,True,False,,,,False
17193,103,14.0,,,,,15.0,1.1,,,,582.6,-89.0,,,,,-88.0,-101.9,,,,479.6,,,,,True,False,,,,False
17195,248,70.0,,,,,389.0,5.6,373.8,,,96.2,-178.0,,,,,141.0,-242.4,125.8,,,-151.8,,,,,True,False,True,,,True
17197,3731,2142.0,,,,,2528.0,766.5,2242.1,1268.2,,4579.0,-1589.0,,,,,-1203.0,-2964.5,-1488.9,-2462.8,,848.0,,,,,True,False,True,False,,True
17199,549,140.0,,,,,742.0,27.8,695.2,,,210.5,-409.0,,,,,193.0,-521.2,146.2,,,-338.5,,,,,True,False,True,,,True
17201,939,644.0,,,,,2221.0,89.5,1024.1,953.9,,274.7,-295.0,,,,,1282.0,-849.5,85.1,14.9,,-664.3,,,,,False,False,True,True,,False
17203,203,14.0,,,,,36.0,8.5,,,,72.2,-189.0,,,,,-167.0,-194.5,,,,-130.8,,,,,True,False,,,,True
18001,107,49.0,,,,,3.0,16.6,,,,40.7,-58.0,,,,,-104.0,-90.4,,,,-66.3,,,,,False,False,,,,False
18003,1789,1134.0,,,,,755.0,499.9,1965.5,785.4,,454.9,-655.0,,,,,-1034.0,-1289.1,176.5,-1003.6,,-1334.1,,,,,False,False,True,False,,False
18005,403,42.0,,,,,57.0,5.4,160.5,38.9,,11.0,-361.0,,,,,-346.0,-397.6,-242.5,-364.1,,-392.0,,,,,True,False,True,False,,False
18007,29,28.0,,,,,2.0,10.4,,,,3.4,-1.0,,,,,-27.0,-18.6,,,,-25.6,,,,,False,False,,,,False
18009,33,14.0,,,,,2.0,3.1,,,,21.8,-19.0,,,,,-31.0,-29.9,,,,-11.2,,,,,False,False,,,,True
18011,339,196.0,,,,,157.0,55.9,690.9,163.5,,325.0,-143.0,,,,,-182.0,-283.1,351.9,-175.5,,-14.0,,,,,False,False,False,False,,True
18013,44,7.0,,,,,0.0,2.7,,,,0.1,-37.0,,,,,-44.0,-41.3,,,,-43.9,,,,,False,False,,,,False
18015,133,21.0,,,,,16.0,0.8,86.1,,,11.2,-112.0,,,,,-117.0,-132.2,-46.9,,,-121.8,,,,,False,False,True,,,False
18017,203,35.0,,,,,299.0,0.7,31.4,,,1.6,-168.0,,,,,96.0,-202.3,-171.6,,,-201.4,,,,,True,False,False,,,False
18019,912,189.0,,,,,54.0,71.2,310.3,133.8,,2035.8,-723.0,,,,,-858.0,-840.8,-601.7,-778.2,,1123.8,,,,,False,False,True,False,,False
18021,139,7.0,,,,,11.0,6.9,,,,1.8,-132.0,,,,,-128.0,-132.1,,,,-137.2,,,,,True,False,,,,False
18023,215,84.0,,,,,49.0,8.3,187.2,,,821.1,-131.0,,,,,-166.0,-206.7,-27.8,,,606.1,,,,,False,False,True,,,False
18025,26,21.0,,,,,0.0,3.1,,,,27.8,-5.0,,,,,-26.0,-22.9,,,,1.8,,,,,False,False,,,,True
18027,256,63.0,,,,,22.0,2.7,218.5,,,135.6,-193.0,,,,,-234.0,-253.3,-37.5,,,-120.4,,,,,False,False,True,,,True
18029,329,217.0,,,,,13.0,91.2,275.4,,,1684.8,-112.0,,,,,-316.0,-237.8,-53.6,,,1355.8,,,,,False,False,True,,,False
18031,119,56.0,,,,,12.0,2.8,47.9,,,658.4,-63.0,,,,,-107.0,-116.2,-71.1,,,539.4,,,,,False,False,False,,,False
18033,116,63.0,,,,,45.0,3.0,732.7,,,4.5,-53.0,,,,,-71.0,-113.0,616.7,,,-111.5,,,,,False,False,False,,,False
18035,429,84.0,,,,,389.0,20.7,102.8,580.9,,28.7,-345.0,,,,,-40.0,-408.3,-326.2,151.9,,-400.3,,,,,True,False,True,True,,False
18037,522,70.0,,,,,26.0,10.2,172.0,,,522.8,-452.0,,,,,-496.0,-511.8,-350.0,,,0.8,,,,,False,False,True,,,True
18039,2103,1981.0,,,,,1462.0,1144.1,4214.9,1102.7,,651.0,-122.0,,,,,-641.0,-958.9,2111.9,-1000.3,,-1452.0,,,,,False,False,False,False,,False
18041,167,28.0,,,,,10.0,11.5,,,,5.3,-139.0,,,,,-157.0,-155.5,,,,-161.7,,,,,False,False,,,,False
18043,596,98.0,,,,,45.0,36.9,111.4,73.7,,169.9,-498.0,,,,,-551.0,-559.1,-484.6,-522.3,,-426.1,,,,,False,False,True,False,,True
18045,52,28.0,,,,,2.0,2.7,,,,11.3,-24.0,,,,,-50.0,-49.3,,,,-40.7,,,,,False,False,,,,False
18047,136,0.0,,,,,3.0,0.1,67.1,,,0.0,-136.0,,,,,-133.0,-135.9,-68.9,,,-136.0,,,,,True,True,True,,,True
18049,123,28.0,,,,,25.0,10.0,,,,214.4,-95.0,,,,,-98.0,-113.0,,,,91.4,,,,,False,False,,,,True
18051,215,252.0,,,,,9.0,30.4,,,,1214.1,37.0,,,,,-206.0,-184.6,,,,999.1,,,,,False,False,,,,False
18053,281,49.0,,,,,198.0,4.2,332.0,76.6,,290.9,-232.0,,,,,-83.0,-276.8,51.0,-204.4,,9.9,,,,,True,False,True,True,,True
18055,136,14.0,,,,,17.0,0.1,71.7,,,19.0,-122.0,,,,,-119.0,-135.9,-64.3,,,-117.0,,,,,True,False,True,,,True
18057,1861,770.0,,,,,1029.0,631.4,2106.1,1915.5,,4769.6,-1091.0,,,,,-832.0,-1229.6,245.1,54.5,,2908.6,,,,,True,False,True,True,,False
18059,312,252.0,,,,,60.0,44.8,425.3,296.7,,723.7,-60.0,,,,,-252.0,-267.2,113.3,-15.3,,411.7,,,,,False,False,False,True,,False
18061,215,63.0,,,,,6.0,4.7,41.1,,,101.9,-152.0,,,,,-209.0,-210.3,-173.9,,,-113.1,,,,,False,False,False,,,True
18063,734,238.0,,,,,364.0,102.6,695.2,220.4,,318.4,-496.0,,,,,-370.0,-631.4,-38.8,-513.6,,-415.6,,,,,True,False,True,False,,True
18065,277,294.0,,,,,17.0,91.5,289.1,,,997.4,17.0,,,,,-260.0,-185.5,12.1,,,720.4,,,,,False,False,True,,,False
18067,449,203.0,,,,,224.0,52.6,454.7,295.8,,293.0,-246.0,,,,,-225.0,-396.4,5.7,-153.2,,-156.0,,,,,True,False,True,True,,True
18069,81,56.0,,,,,13.0,36.1,,,,30.5,-25.0,,,,,-68.0,-44.9,,,,-50.5,,,,,False,False,,,,False
18071,181,182.0,,,,,28.0,27.5,150.2,,,359.6,1.0,,,,,-153.0,-153.5,-30.8,,,178.6,,,,,False,False,False,,,False
18073,182,84.0,,,,,18.0,15.9,382.8,,,36.0,-98.0,,,,,-164.0,-166.1,200.8,,,-146.0,,,,,False,False,False,,,False
18075,44,21.0,,,,,2.0,10.7,,,,18.9,-23.0,,,,,-42.0,-33.3,,,,-25.1,,,,,False,False,,,,False
18077,122,70.0,,,,,3.0,5.8,,,,675.9,-52.0,,,,,-119.0,-116.2,,,,553.9,,,,,False,False,,,,False
18079,71,42.0,,,,,5.0,9.1,278.0,,,35.2,-29.0,,,,,-66.0,-61.9,207.0,,,-35.8,,,,,False,False,False,,,False
18081,654,252.0,,,,,280.0,125.5,213.1,153.6,,550.8,-402.0,,,,,-374.0,-528.5,-440.9,-500.4,,-103.2,,,,,True,False,False,False,,True
18083,202,56.0,,,,,21.0,18.1,,,,5.1,-146.0,,,,,-181.0,-183.9,,,,-196.9,,,,,False,False,,,,False
18085,367,602.0,,,,,239.0,141.1,1454.1,,,450.7,235.0,,,,,-128.0,-225.9,1087.1,,,83.7,,,,,True,True,False,,,True
18087,111,210.0,,,,,173.0,13.7,1196.6,,,19.6,99.0,,,,,62.0,-97.3,1085.6,,,-91.4,,,,,True,True,False,,,True
18089,3419,2856.0,,,,,781.0,1577.8,6409.8,1711.6,,4184.9,-563.0,,,,,-2638.0,-1841.2,2990.8,-1707.4,,765.9,,,,,False,False,False,False,,False
18091,528,357.0,,,,,211.0,57.9,292.7,1043.4,,894.7,-171.0,,,,,-317.0,-470.1,-235.3,515.4,,366.7,,,,,False,False,False,False,,False
18093,140,203.0,,,,,20.0,26.0,567.1,,,121.6,63.0,,,,,-120.0,-114.0,427.1,,,-18.4,,,,,False,False,False,,,True
18095,519,119.0,,,,,151.0,12.2,68.9,186.6,,199.2,-400.0,,,,,-368.0,-506.8,-450.1,-332.4,,-319.8,,,,,True,False,False,True,,True
18097,5793,2548.0,,,,,3267.0,894.7,1213.7,5785.0,,2889.3,-3245.0,,,,,-2526.0,-4898.3,-4579.3,-8.0,,-2903.7,,,,,True,False,False,True,,True
18099,371,567.0,,,,,237.0,175.5,1058.9,,,1443.2,196.0,,,,,-134.0,-195.5,687.9,,,1072.2,,,,,True,True,False,,,False
18101,46,0.0,,,,,0.0,5.6,,,,0.0,-46.0,,,,,-46.0,-40.4,,,,-46.0,,,,,False,True,,,,False
18103,117,28.0,,,,,37.0,0.2,202.2,,,12.6,-89.0,,,,,-80.0,-116.8,85.2,,,-104.4,,,,,True,False,True,,,False
18105,569,343.0,,,,,108.0,542.6,698.0,101.6,,1883.3,-226.0,,,,,-461.0,-26.4,129.0,-467.4,,1314.3,,,,,False,True,True,False,,False
18107,93,84.0,,,,,38.0,7.3,115.0,,,173.4,-9.0,,,,,-55.0,-85.7,22.0,,,80.4,,,,,False,False,False,,,False
18109,217,98.0,,,,,52.0,21.4,113.3,81.6,,244.5,-119.0,,,,,-165.0,-195.6,-103.7,-135.4,,27.5,,,,,False,False,True,False,,True
18111,28,49.0,,,,,5.0,14.6,,,,117.6,21.0,,,,,-23.0,-13.4,,,,89.6,,,,,False,True,,,,False
18113,293,364.0,,,,,112.0,78.8,902.6,,,246.9,71.0,,,,,-181.0,-214.2,609.6,,,-46.1,,,,,False,False,False,,,True
18115,59,0.0,,,,,0.0,0.9,,,,0.0,-59.0,,,,,-59.0,-58.1,,,,-59.0,,,,,False,True,,,,True
18117,76,21.0,,,,,5.0,0.2,23.6,,,769.3,-55.0,,,,,-71.0,-75.8,-52.4,,,693.3,,,,,False,False,True,,,False
18119,84,35.0,,,,,3.0,3.5,,,,313.8,-49.0,,,,,-81.0,-80.5,,,,229.8,,,,,False,False,,,,False
18121,59,0.0,,,,,4.0,1.2,,,,0.0,-59.0,,,,,-55.0,-57.8,,,,-59.0,,,,,True,True,,,,True
18123,81,63.0,,,,,3.0,15.5,408.7,,,103.0,-18.0,,,,,-78.0,-65.5,327.7,,,22.0,,,,,False,False,False,,,False
18125,70,28.0,,,,,0.0,0.4,,,,549.0,-42.0,,,,,-70.0,-69.6,,,,479.0,,,,,False,False,,,,False
18127,832,420.0,,,,,323.0,216.0,557.9,1578.4,,929.0,-412.0,,,,,-509.0,-616.0,-274.1,746.4,,97.0,,,,,False,False,True,False,,True
18129,161,70.0,,,,,4.0,8.4,,,,317.3,-91.0,,,,,-157.0,-152.6,,,,156.3,,,,,False,False,,,,False
18131,32,63.0,,,,,12.0,4.7,,,,263.4,31.0,,,,,-20.0,-27.3,,,,231.4,,,,,True,True,,,,False
18133,229,42.0,,,,,16.0,0.9,125.1,,,38.8,-187.0,,,,,-213.0,-228.1,-103.9,,,-190.2,,,,,False,False,True,,,False
18135,64,21.0,,,,,2.0,11.3,,,,47.4,-43.0,,,,,-62.0,-52.7,,,,-16.6,,,,,False,False,,,,True
18137,121,21.0,,,,,3.0,0.7,12.8,,,1197.2,-100.0,,,,,-118.0,-120.3,-108.2,,,1076.2,,,,,False,False,False,,,False
18139,79,21.0,,,,,2.0,4.1,,,,2.4,-58.0,,,,,-77.0,-74.9,,,,-76.6,,,,,False,False,,,,False
18141,2270,770.0,,,,,1343.0,410.4,2023.4,592.4,,600.1,-1500.0,,,,,-927.0,-1859.6,-246.6,-1677.6,,-1669.9,,,,,True,False,True,False,,False
18143,138,42.0,,,,,9.0,7.5,150.4,,,723.3,-96.0,,,,,-129.0,-130.5,12.4,,,585.3,,,,,False,False,True,,,False
18145,181,91.0,,,,,48.0,6.9,171.7,,,956.6,-90.0,,,,,-133.0,-174.1,-9.3,,,775.6,,,,,False,False,True,,,False
18147,113,49.0,,,,,0.0,3.7,,,,630.9,-64.0,,,,,-113.0,-109.3,,,,517.9,,,,,False,False,,,,False
18149,97,189.0,,,,,42.0,33.9,,,,878.8,92.0,,,,,-55.0,-63.1,,,,781.8,,,,,True,True,,,,False
18151,112,56.0,,,,,32.0,6.9,324.0,,,31.8,-56.0,,,,,-80.0,-105.1,212.0,,,-80.2,,,,,False,False,False,,,False
18153,208,0.0,,,,,4.0,3.2,,,,0.0,-208.0,,,,,-204.0,-204.8,,,,-208.0,,,,,True,True,,,,False
18155,38,21.0,,,,,0.0,1.3,,,,96.5,-17.0,,,,,-38.0,-36.7,,,,58.5,,,,,False,False,,,,False
18157,739,665.0,,,,,415.0,470.5,2408.4,389.8,,962.3,-74.0,,,,,-324.0,-268.5,1669.4,-349.2,,223.3,,,,,False,False,False,False,,False
18159,141,0.0,,,,,2.0,2.4,,,,0.0,-141.0,,,,,-139.0,-138.6,,,,-141.0,,,,,True,True,,,,True
18161,39,0.0,,,,,0.0,0.5,,,,0.0,-39.0,,,,,-39.0,-38.5,,,,-39.0,,,,,False,True,,,,True
18163,1815,798.0,,,,,801.0,1365.8,1570.5,1176.9,,5044.2,-1017.0,,,,,-1014.0,-449.2,-244.5,-638.1,,3229.2,,,,,True,True,True,True,,False
18165,63,7.0,,,,,6.0,0.6,,,,722.4,-56.0,,,,,-57.0,-62.4,,,,659.4,,,,,False,False,,,,False
18167,788,84.0,,,,,140.0,9.9,254.1,54.8,,611.5,-704.0,,,,,-648.0,-778.1,-533.9,-733.2,,-176.5,,,,,True,False,True,False,,True
18169,82,49.0,,,,,26.0,3.4,309.1,,,20.2,-33.0,,,,,-56.0,-78.6,227.1,,,-61.8,,,,,False,False,False,,,False
18171,20,0.0,,,,,0.0,0.8,,,,0.0,-20.0,,,,,-20.0,-19.2,,,,-20.0,,,,,False,True,,,,False
18173,471,189.0,,,,,44.0,84.7,239.3,,,749.6,-282.0,,,,,-427.0,-386.3,-231.7,,,278.6,,,,,False,False,True,,,True
18175,113,35.0,,,,,1.0,11.0,,,,1024.6,-78.0,,,,,-112.0,-102.0,,,,911.6,,,,,False,False,,,,False
18177,327,112.0,,,,,54.0,26.3,472.4,,,89.4,-215.0,,,,,-273.0,-300.7,145.4,,,-237.6,,,,,False,False,True,,,False
18179,118,35.0,,,,,10.0,20.7,,,,803.3,-83.0,,,,,-108.0,-97.3,,,,685.3,,,,,False,False,,,,False
18181,153,49.0,,,,,30.0,2.0,60.5,,,15.9,-104.0,,,,,-123.0,-151.0,-92.5,,,-137.1,,,,,False,False,True,,,False
18183,97,91.0,,,,,25.0,44.0,,,,969.4,-6.0,,,,,-72.0,-53.0,,,,872.4,,,,,False,False,,,,False
19001,32,7.0,,,,,7.0,1.4,,,,0.0,-25.0,,,,,-25.0,-30.6,,,,-32.0,,,,,False,False,,,,False
19003,12,0.0,,,,,6.0,0.4,,,,0.0,-12.0,,,,,-6.0,-11.6,,,,-12.0,,,,,True,True,,,,True
19005,41,42.0,,,,,47.0,1.2,9.8,,,554.1,1.0,,,,,6.0,-39.8,-31.2,,,513.1,,,,,False,False,False,,,False
19007,46,0.0,,,,,19.0,1.3,,,,0.0,-46.0,,,,,-27.0,-44.7,,,,-46.0,,,,,True,True,,,,True
19009,20,0.0,,,,,14.0,0.8,,,,0.0,-20.0,,,,,-6.0,-19.2,,,,-20.0,,,,,True,True,,,,False
19011,118,70.0,,,,,51.0,8.9,,,,567.9,-48.0,,,,,-67.0,-109.1,,,,449.9,,,,,False,False,,,,False
19013,1249,1708.0,,,,,701.0,1646.5,608.7,1696.3,,3159.7,459.0,,,,,-548.0,397.5,-640.3,447.3,,1910.7,,,,,False,True,False,True,,False
19015,165,119.0,,,,,86.0,9.0,677.8,,,124.2,-46.0,,,,,-79.0,-156.0,512.8,,,-40.8,,,,,False,False,False,,,True
19017,172,49.0,,,,,102.0,11.0,,,,733.9,-123.0,,,,,-70.0,-161.0,,,,561.9,,,,,True,False,,,,False
19019,115,56.0,,,,,16.0,4.5,,,,121.3,-59.0,,,,,-99.0,-110.5,,,,6.3,,,,,False,False,,,,True
19021,104,154.0,,,,,407.0,10.7,276.8,,,0.0,50.0,,,,,303.0,-93.3,172.8,,,-104.0,,,,,False,False,False,,,False
19023,106,84.0,,,,,28.0,29.8,,,,167.2,-22.0,,,,,-78.0,-76.2,,,,61.2,,,,,False,False,,,,False
19025,59,70.0,,,,,39.0,24.6,,,,18.4,11.0,,,,,-20.0,-34.4,,,,-40.6,,,,,False,False,,,,False
19027,198,140.0,,,,,61.0,55.4,,,,369.6,-58.0,,,,,-137.0,-142.6,,,,171.6,,,,,False,False,,,,False
19029,85,35.0,,,,,14.0,1.6,,,,551.1,-50.0,,,,,-71.0,-83.4,,,,466.1,,,,,False,False,,,,False
19031,62,84.0,,,,,18.0,9.1,,,,73.9,22.0,,,,,-44.0,-52.9,,,,11.9,,,,,False,False,,,,True
19033,580,497.0,,,,,250.0,3980.7,1198.6,,,1928.0,-83.0,,,,,-330.0,3400.7,618.6,,,1348.0,,,,,False,False,False,,,False
19035,51,42.0,,,,,40.0,17.2,,,,28.6,-9.0,,,,,-11.0,-33.8,,,,-22.4,,,,,False,False,,,,False
19037,62,28.0,,,,,32.0,7.5,,,,27.9,-34.0,,,,,-30.0,-54.5,,,,-34.1,,,,,True,False,,,,False
19039,86,77.0,,,,,41.0,4.0,79.7,,,24.8,-9.0,,,,,-45.0,-82.0,-6.3,,,-61.2,,,,,False,False,True,,,False
19041,98,119.0,,,,,287.0,17.6,610.0,,,300.3,21.0,,,,,189.0,-80.4,512.0,,,202.3,,,,,False,False,False,,,False
19043,109,35.0,,,,,34.0,4.7,,,,627.0,-74.0,,,,,-75.0,-104.3,,,,518.0,,,,,False,False,,,,False
19045,541,140.0,,,,,56.0,99.1,417.2,,,127.4,-401.0,,,,,-485.0,-441.9,-123.8,,,-413.6,,,,,False,False,True,,,False
19047,113,133.0,,,,,167.0,9.9,95.5,,,59.3,20.0,,,,,54.0,-103.1,-17.5,,,-53.7,,,,,False,False,True,,,False
19049,838,861.0,,,,,351.0,485.4,1600.5,939.5,,2552.9,23.0,,,,,-487.0,-352.6,762.5,101.5,,1714.9,,,,,False,False,False,False,,False
19051,38,14.0,,,,,14.0,4.5,,,,194.2,-24.0,,,,,-24.0,-33.5,,,,156.2,,,,,False,False,,,,False
19053,22,14.0,,,,,7.0,1.7,,,,182.8,-8.0,,,,,-15.0,-20.3,,,,160.8,,,,,False,False,,,,False
19055,114,63.0,,,,,59.0,19.7,,,,322.7,-51.0,,,,,-55.0,-94.3,,,,208.7,,,,,False,False,,,,False
19057,336,42.0,,,,,42.0,11.9,,,,37.9,-294.0,,,,,-294.0,-324.1,,,,-298.1,,,,,False,False,,,,False
19059,140,203.0,,,,,263.0,34.4,780.9,,,255.5,63.0,,,,,123.0,-105.6,640.9,,,115.5,,,,,False,False,False,,,False
19061,1216,1316.0,,,,,360.0,2645.8,1871.9,674.9,,3495.0,100.0,,,,,-856.0,1429.8,655.9,-541.1,,2279.0,,,,,False,False,False,False,,False
19063,128,77.0,,,,,238.0,47.3,,,,45.2,-51.0,,,,,110.0,-80.7,,,,-82.8,,,,,False,False,,,,False
19065,76,119.0,,,,,40.0,5.8,,,,932.9,43.0,,,,,-36.0,-70.2,,,,856.9,,,,,True,False,,,,False
19067,128,77.0,,,,,63.0,35.9,,,,16.8,-51.0,,,,,-65.0,-92.1,,,,-111.2,,,,,False,False,,,,False
19069,189,126.0,,,,,42.0,53.0,,,,274.0,-63.0,,,,,-147.0,-136.0,,,,85.0,,,,,False,False,,,,False
19071,50,7.0,,,,,0.0,0.4,,,,0.0,-43.0,,,,,-50.0,-49.6,,,,-50.0,,,,,False,False,,,,False
19073,19,7.0,,,,,26.0,9.0,,,,373.4,-12.0,,,,,7.0,-10.0,,,,354.4,,,,,True,True,,,,False
19075,73,70.0,,,,,37.0,5.3,,,,333.2,-3.0,,,,,-36.0,-67.7,,,,260.2,,,,,False,False,,,,False
19077,91,14.0,,,,,21.0,9.2,,,,434.0,-77.0,,,,,-70.0,-81.8,,,,343.0,,,,,True,False,,,,False
19079,85,35.0,,,,,92.0,1.2,537.7,,,2.2,-50.0,,,,,7.0,-83.8,452.7,,,-82.8,,,,,True,False,False,,,False
