,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
37193,58,113.0,55.1,116.9,,55.0,169.0,,,,,,55.0,82.7,,54.9,65.2,26.7,63.0,,30.9,,101.6,,,,130.0,,191.3,55.0,-2.9,58.9,,-3.0,111.0,,,,,,-3.0,24.7,,-3.1,7.2,-31.3,5.0,,-27.1,,43.6,,,,72.0,,133.3,True,False,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,False,,False
37195,100,76.0,146.7,78.2,,63.0,58.0,,,,,,84.0,93.7,,34.1,59.3,49.4,57.0,,53.1,,80.5,,,,53.0,,167.0,-24.0,46.7,-21.8,,-37.0,-42.0,,,,,,-16.0,-6.3,,-65.9,-40.7,-50.6,-43.0,,-46.9,,-19.5,,,,-47.0,,67.0,False,True,,False,False,,,,,,True,True,,False,False,False,False,,False,,True,,,,False,,False
37197,34,30.0,,30.6,,26.0,28.0,,,,,,29.0,38.7,,4.5,18.3,20.4,25.0,,25.9,,32.6,,,,24.0,,60.7,-4.0,,-3.4,,-8.0,-6.0,,,,,,-5.0,4.7,,-29.5,-15.7,-13.6,-9.0,,-8.1,,-1.4,,,,-10.0,,26.7,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,,False
37199,7,0.0,,0.0,,3.0,11.0,,,,,,10.0,7.0,,0.8,4.1,5.7,,,0.1,,0.0,,,,0.0,,11.1,-7.0,,-7.0,,-4.0,4.0,,,,,,3.0,-0.0,,-6.2,-2.9,-1.3,,,-6.9,,-7.0,,,,-7.0,,4.1,,False,,True,True,,,,,,True,True,,True,True,True,,,True,,False,,,,False,,True
38001,2,1.0,,0.7,,1.0,0.0,,,,,,1.0,2.9,,,0.1,,0.0,,0.2,,0.8,,,,1.0,,3.8,-1.0,,-1.3,,-1.0,-2.0,,,,,,-1.0,0.9,,,-1.9,,-2.0,,-1.8,,-1.2,,,,-1.0,,1.8,,False,,False,False,,,,,,False,True,,,False,,False,,False,,False,,,,False,,False
38003,14,6.0,,6.0,,5.0,0.0,,,,,,2.0,7.9,,3.3,6.4,,8.0,,6.0,,5.8,,,,5.0,,11.5,-8.0,,-8.0,,-9.0,-14.0,,,,,,-12.0,-6.1,,-10.7,-7.6,,-6.0,,-8.0,,-8.2,,,,-9.0,,-2.5,,True,,False,False,,,,,,False,True,,False,True,,True,,True,,False,,,,False,,True
38005,38,31.0,,32.3,,22.0,22.0,,,,,,5.0,30.8,,14.4,23.1,0.0,35.0,,13.3,,27.9,,,,19.0,,39.9,-7.0,,-5.7,,-16.0,-16.0,,,,,,-33.0,-7.2,,-23.6,-14.9,-38.0,-3.0,,-24.7,,-10.1,,,,-19.0,,1.9,,True,,False,False,,,,,,False,False,,False,False,False,True,,False,,False,,,,False,,True
38007,1,1.0,,0.9,,0.0,0.0,,,,,,0.0,1.1,,,0.1,,0.0,,0.2,,0.9,,,,1.0,,5.9,0.0,,-0.1,,-1.0,-1.0,,,,,,-1.0,0.1,,,-0.9,,-1.0,,-0.8,,-0.1,,,,0.0,,4.9,,False,,False,False,,,,,,False,False,,,False,,False,,False,,False,,,,True,,False
38009,3,4.0,,4.2,,1.0,0.0,,,,,,7.0,2.6,,0.4,0.7,,,,1.3,,,,,,3.0,,8.1,1.0,,1.2,,-2.0,-3.0,,,,,,4.0,-0.4,,-2.6,-2.3,,,,-1.7,,,,,,0.0,,5.1,,False,,False,False,,,,,,False,True,,False,False,,,,False,,,,,,True,,False
38011,4,5.0,,5.9,,1.0,0.0,,,,,,1.0,2.6,,0.1,0.3,,,,0.4,,4.4,,,,6.0,,4.6,1.0,,1.9,,-3.0,-4.0,,,,,,-3.0,-1.4,,-3.9,-3.7,,,,-3.6,,0.4,,,,2.0,,0.6,,False,,False,False,,,,,,False,False,,False,False,,,,False,,True,,,,False,,True
38013,1,0.0,,0.5,,0.0,0.0,,,,,,1.0,0.9,,0.4,0.0,,0.0,,3.8,,,,,,0.0,,4.9,-1.0,,-0.5,,-1.0,-1.0,,,,,,0.0,-0.1,,-0.6,-1.0,,-1.0,,2.8,,,,,,-1.0,,3.9,,True,,False,False,,,,,,True,True,,True,True,,False,,False,,,,,,False,,False
38015,329,202.0,246.1,207.4,,202.0,195.0,,,,,,159.0,230.4,,197.0,206.4,204.3,207.0,,221.5,,172.6,,,,195.0,,262.7,-127.0,-82.9,-121.6,,-127.0,-134.0,,,,,,-170.0,-98.6,,-132.0,-122.6,-124.7,-122.0,,-107.5,,-156.4,,,,-134.0,,-66.3,True,True,,False,False,,,,,,False,True,,False,True,True,True,,True,,False,,,,False,,True
38017,133,89.0,26.0,92.9,,69.0,76.0,,,,,,184.0,102.9,,62.1,83.4,53.6,,,68.9,,83.1,66.0,,,97.0,,127.1,-44.0,-107.0,-40.1,,-64.0,-57.0,,,,,,51.0,-30.1,,-70.9,-49.6,-79.4,,,-64.1,,-49.9,-67.0,,,-36.0,,-5.9,False,True,,False,False,,,,,,False,True,,False,False,False,,,False,,False,False,,,True,,True
38019,0,0.0,,0.0,,0.0,0.0,,,,,,2.0,1.2,,,0.1,,,,1.3,,,,,,0.0,,4.3,0.0,,0.0,,0.0,0.0,,,,,,2.0,1.2,,,0.1,,,,1.3,,,,,,0.0,,4.3,,True,,True,True,,,,,,False,False,,,False,,,,False,,,,,,True,,False
38021,2,2.0,,1.8,,0.0,0.0,,,,,,1.0,1.4,,0.2,0.3,,0.0,,0.8,,,,,,2.0,,6.6,0.0,,-0.2,,-2.0,-2.0,,,,,,-1.0,-0.6,,-1.8,-1.7,,-2.0,,-1.1,,,,,,0.0,,4.6,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,,,,,True,,False
38023,1,2.0,,2.0,,1.0,0.0,,,,,,2.0,2.5,,0.0,0.4,,5.0,,0.3,,1.6,,,,2.0,,6.7,1.0,,1.0,,0.0,-1.0,,,,,,1.0,1.5,,-1.0,-0.6,,4.0,,-0.7,,0.6,,,,1.0,,5.7,,False,,True,False,,,,,,False,False,,True,True,,False,,True,,True,,,,False,,False
38025,8,1.0,,1.2,,1.0,0.0,,,,,,2.0,1.0,,1.7,1.6,,,,1.0,,0.8,,,,1.0,,5.1,-7.0,,-6.8,,-7.0,-8.0,,,,,,-6.0,-7.0,,-6.3,-6.4,,,,-7.0,,-7.2,,,,-7.0,,-2.9,,True,,False,False,,,,,,True,True,,True,True,,,,False,,False,,,,False,,True
38027,3,1.0,,1.1,,1.0,0.0,,,,,,0.0,0.8,,1.3,2.3,,,,1.0,,,,,,3.0,,5.7,-2.0,,-1.9,,-2.0,-3.0,,,,,,-3.0,-2.2,,-1.7,-0.7,,,,-2.0,,,,,,0.0,,2.7,,True,,False,False,,,,,,False,False,,True,True,,,,True,,,,,,True,,False
38029,1,6.0,,6.1,,1.0,,,,,,,0.0,1.3,,0.4,1.2,,6.0,,0.6,,,,,,7.0,,14.5,5.0,,5.1,,0.0,,,,,,,-1.0,0.3,,-0.6,0.2,,5.0,,-0.4,,,,,,6.0,,13.5,,False,,True,,,,,,,True,True,,True,True,,False,,True,,,,,,False,,False
38031,3,1.0,,1.4,,1.0,3.0,,,,,,0.0,3.3,,0.5,1.1,,,,4.1,,,,,,0.0,,3.9,-2.0,,-1.6,,-2.0,0.0,,,,,,-3.0,0.3,,-2.5,-1.9,,,,1.1,,,,,,-3.0,,0.9,,True,,False,True,,,,,,False,True,,False,True,,,,True,,,,,,False,,True
38033,11,7.0,,6.9,,4.0,,,,,,,0.0,3.9,,,2.5,,,,17.0,,6.1,,,,8.0,,14.0,-4.0,,-4.1,,-7.0,,,,,,,-11.0,-7.1,,,-8.5,,,,6.0,,-4.9,,,,-3.0,,3.0,,False,,False,,,,,,,False,False,,,False,,,,False,,False,,,,True,,True
38035,205,103.0,41.2,97.8,,86.0,81.0,,,,,,61.0,120.8,,98.3,91.5,31.8,117.0,,320.9,,92.4,,,,118.0,,156.1,-102.0,-163.8,-107.2,,-119.0,-124.0,,,,,,-144.0,-84.2,,-106.7,-113.5,-173.2,-88.0,,115.9,,-112.6,,,,-87.0,,-48.9,False,False,,False,False,,,,,,False,True,,False,False,False,True,,False,,False,,,,True,,True
38037,4,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.2,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,,3.3,-4.0,,-4.0,,-4.0,-4.0,,,,,,-3.0,-3.8,,-4.0,-4.0,,-4.0,,-4.0,,-4.0,,,,-4.0,,-0.7,,False,,False,False,,,,,,True,True,,True,True,,False,,False,,True,,,,False,,True
38039,1,3.0,,2.7,,1.0,0.0,,,,,,0.0,3.4,,0.9,0.5,,6.0,,2.1,,,,,,4.0,,7.9,2.0,,1.7,,0.0,-1.0,,,,,,-1.0,2.4,,-0.1,-0.5,,5.0,,1.1,,,,,,3.0,,6.9,,True,,True,True,,,,,,True,False,,True,True,,False,,True,,,,,,False,,False
38041,5,1.0,,1.0,,1.0,0.0,,,,,,1.0,1.8,,,0.0,,0.0,,0.8,,0.9,,,,1.0,,6.0,-4.0,,-4.0,,-4.0,-5.0,,,,,,-4.0,-3.2,,,-5.0,,-5.0,,-4.2,,-4.1,,,,-4.0,,1.0,,False,,False,False,,,,,,False,True,,,False,,False,,False,,False,,,,False,,True
38043,2,9.0,,8.3,,2.0,0.0,,,,,,0.0,4.1,,,1.9,,,,1.9,,,,,,9.0,,12.9,7.0,,6.3,,0.0,-2.0,,,,,,-2.0,2.1,,,-0.1,,,,-0.1,,,,,,7.0,,10.9,,True,,True,True,,,,,,True,True,,,True,,,,True,,,,,,False,,False
38045,2,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.1,,,0.1,,0.0,,1.0,,0.1,,,,0.0,,3.5,-2.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,-1.9,,,-1.9,,-2.0,,-1.0,,-1.9,,,,-2.0,,1.5,,False,,False,False,,,,,,False,True,,,True,,False,,True,,True,,,,False,,True
38047,0,0.0,,0.0,,0.0,0.0,,,,,,0.0,3.1,,,0.1,,0.0,,0.5,,0.1,,,,0.0,,3.1,0.0,,0.0,,0.0,0.0,,,,,,0.0,3.1,,,0.1,,0.0,,0.5,,0.1,,,,0.0,,3.1,,False,,True,True,,,,,,True,False,,,False,,True,,False,,False,,,,True,,False
38049,6,5.0,,5.3,,3.0,0.0,,,,,,4.0,3.6,,3.4,5.3,,,,0.9,,,,,,5.0,,13.1,-1.0,,-0.7,,-3.0,-6.0,,,,,,-2.0,-2.4,,-2.6,-0.7,,,,-5.1,,,,,,-1.0,,7.1,,True,,False,False,,,,,,False,False,,False,True,,,,False,,,,,,False,,False
38051,2,11.0,,10.9,,3.0,0.0,,,,,,0.0,6.9,,1.0,3.7,,6.0,,2.7,,,,,,11.0,,6.9,9.0,,8.9,,1.0,-2.0,,,,,,-2.0,4.9,,-1.0,1.7,,4.0,,0.7,,,,,,9.0,,4.9,,True,,True,True,,,,,,True,True,,True,True,,True,,True,,,,,,False,,True
38053,8,3.0,,2.0,,3.0,0.0,,,,,,6.0,7.7,,4.3,3.3,,6.0,,2.4,,3.9,,,,4.0,,9.4,-5.0,,-6.0,,-5.0,-8.0,,,,,,-2.0,-0.3,,-3.7,-4.7,,-2.0,,-5.7,,-4.1,,,,-4.0,,1.4,,False,,False,False,,,,,,True,True,,True,True,,True,,False,,True,,,,True,,True
38055,23,39.0,,39.5,,23.0,15.0,,,,,,8.0,9.9,,23.6,28.5,0.2,,,22.8,,36.1,,,,46.0,,48.7,16.0,,16.5,,0.0,-8.0,,,,,,-15.0,-13.1,,0.6,5.5,-22.8,,,-0.2,,13.1,,,,23.0,,25.7,,False,,True,True,,,,,,True,True,,True,True,False,,,True,,True,,,,False,,False
38057,3,6.0,,6.1,,2.0,0.0,,,,,,5.0,6.9,,0.8,2.0,,6.0,,3.8,,,,,,8.0,,11.7,3.0,,3.1,,-1.0,-3.0,,,,,,2.0,3.9,,-2.2,-1.0,,3.0,,0.8,,,,,,5.0,,8.7,,False,,True,False,,,,,,True,False,,True,True,,False,,True,,,,,,False,,False
38059,89,83.0,,83.5,,83.0,118.0,,,,,,33.0,63.3,,56.3,71.1,76.8,75.0,,93.4,,83.9,,,,94.0,,101.0,-6.0,,-5.5,,-6.0,29.0,,,,,,-56.0,-25.7,,-32.7,-17.9,-12.2,-14.0,,4.4,,-5.1,,,,5.0,,12.0,,True,,False,False,,,,,,False,False,,False,False,False,False,,True,,True,,,,True,,False
38061,8,22.0,,19.2,,13.0,1.0,,,,,,7.0,13.3,,12.5,20.3,4.8,22.0,,12.7,,19.7,,,,26.0,,33.5,14.0,,11.2,,5.0,-7.0,,,,,,-1.0,5.3,,4.5,12.3,-3.2,14.0,,4.7,,11.7,,,,18.0,,25.5,,True,,True,True,,,,,,True,True,,True,True,True,False,,True,,True,,,,False,,False
38063,1,2.0,,1.5,,1.0,0.0,,,,,,0.0,3.5,,0.5,1.0,,,,0.8,,,,,,2.0,,6.5,1.0,,0.5,,0.0,-1.0,,,,,,-1.0,2.5,,-0.5,0.0,,,,-0.2,,,,,,1.0,,5.5,,True,,True,False,,,,,,False,False,,True,True,,,,True,,,,,,False,,False
38065,0,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.7,,0.1,0.0,,0.0,,0.1,,0.0,,,,0.0,,3.8,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.7,,0.1,0.0,,0.0,,0.1,,0.0,,,,0.0,,3.8,,False,,True,True,,,,,,False,False,,False,False,,True,,False,,False,,,,True,,False
38067,1,0.0,,0.5,,0.0,0.0,,,,,,3.0,2.7,,0.5,0.1,,0.0,,0.1,,0.6,,,,0.0,,5.3,-1.0,,-0.5,,-1.0,-1.0,,,,,,2.0,1.7,,-0.5,-0.9,,-1.0,,-0.9,,-0.4,,,,-1.0,,4.3,,True,,False,False,,,,,,False,False,,True,True,,False,,True,,True,,,,False,,False
38069,6,5.0,,4.2,,1.0,0.0,,,,,,4.0,1.4,,0.3,0.9,,,,1.0,,,,,,6.0,,10.0,-1.0,,-1.8,,-5.0,-6.0,,,,,,-2.0,-4.6,,-5.7,-5.1,,,,-5.0,,,,,,0.0,,4.0,,False,,False,False,,,,,,False,False,,False,False,,,,False,,,,,,True,,False
38071,13,16.0,,15.8,,14.0,15.0,,,,,,5.0,15.3,,5.1,15.0,,19.0,,13.3,,14.5,,,,12.0,,24.0,3.0,,2.8,,1.0,2.0,,,,,,-8.0,2.3,,-7.9,2.0,,6.0,,0.3,,1.5,,,,-1.0,,11.0,,True,,True,True,,,,,,False,True,,False,True,,False,,True,,True,,,,True,,False
38073,6,0.0,,0.0,,0.0,0.0,,,,,,1.0,2.5,,0.6,0.1,,0.0,,0.6,,0.1,,,,1.0,,4.0,-6.0,,-6.0,,-6.0,-6.0,,,,,,-5.0,-3.5,,-5.4,-5.9,,-6.0,,-5.4,,-5.9,,,,-5.0,,-2.0,,False,,False,False,,,,,,True,True,,True,True,,False,,True,,True,,,,True,,True
38075,0,1.0,,1.0,,0.0,0.0,,,,,,1.0,0.4,,0.1,0.1,,0.0,,0.2,,1.0,,,,2.0,,6.4,1.0,,1.0,,0.0,0.0,,,,,,1.0,0.4,,0.1,0.1,,0.0,,0.2,,1.0,,,,2.0,,6.4,,False,,True,True,,,,,,False,True,,True,True,,True,,True,,True,,,,False,,False
38077,6,10.0,,9.0,,8.0,9.0,,,,,,5.0,16.3,,4.1,8.0,9.1,10.0,,11.0,,11.9,,,,8.0,,8.8,4.0,,3.0,,2.0,3.0,,,,,,-1.0,10.3,,-1.9,2.0,3.1,4.0,,5.0,,5.9,,,,2.0,,2.8,,True,,True,True,,,,,,True,False,,True,True,True,False,,False,,False,,,,True,,True
38079,12,27.0,,27.5,,14.0,39.0,,,,,,16.0,18.7,,3.3,12.5,,17.0,,7.4,,26.2,,,,32.0,,21.5,15.0,,15.5,,2.0,27.0,,,,,,4.0,6.7,,-8.7,0.5,,5.0,,-4.6,,14.2,,,,20.0,,9.5,,False,,True,False,,,,,,True,True,,True,True,,True,,True,,True,,,,False,,True
38081,0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.3,,0.1,0.2,,,,0.6,,,,,,0.0,,3.9,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.3,,0.1,0.2,,,,0.6,,,,,,0.0,,3.9,,True,,True,True,,,,,,True,False,,False,False,,,,False,,,,,,True,,False
38083,0,1.0,,0.7,,1.0,0.0,,,,,,0.0,1.5,,,0.2,,0.0,,0.7,,1.1,,,,1.0,,4.6,1.0,,0.7,,1.0,0.0,,,,,,0.0,1.5,,,0.2,,0.0,,0.7,,1.1,,,,1.0,,4.6,,True,,False,True,,,,,,True,False,,,True,,True,,True,,False,,,,False,,False
38085,16,14.0,,15.3,,13.0,14.0,,,,,,2.0,6.3,,7.9,13.0,,16.0,,16.6,,13.8,,,,28.0,,16.7,-2.0,,-0.7,,-3.0,-2.0,,,,,,-14.0,-9.7,,-8.1,-3.0,,0.0,,0.6,,-2.2,,,,12.0,,0.7,,True,,False,False,,,,,,False,False,,False,False,,True,,True,,False,,,,False,,True
38087,1,1.0,,1.0,,0.0,0.0,,,,,,0.0,0.6,,0.0,0.0,,0.0,,0.2,,0.8,,,,1.0,,3.9,0.0,,-0.0,,-1.0,-1.0,,,,,,-1.0,-0.4,,-1.0,-1.0,,-1.0,,-0.8,,-0.2,,,,0.0,,2.9,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,True,,False
38089,138,116.0,,114.5,,97.0,139.0,,,,,,28.0,61.2,,96.6,92.8,65.8,,,146.3,,132.4,,,,114.0,,155.4,-22.0,,-23.5,,-41.0,1.0,,,,,,-110.0,-76.8,,-41.4,-45.2,-72.2,,,8.3,,-5.6,,,,-24.0,,17.4,,False,,False,True,,,,,,False,False,,False,False,False,,,True,,True,,,,False,,True
38091,1,2.0,,1.9,,0.0,0.0,,,,,,0.0,1.7,,0.2,0.2,,,,2.1,,,,,,1.0,,6.2,1.0,,0.9,,-1.0,-1.0,,,,,,-1.0,0.7,,-0.8,-0.8,,,,1.1,,,,,,0.0,,5.2,,True,,False,False,,,,,,False,True,,True,True,,,,False,,,,,,True,,False
38093,7,3.0,,0.7,,2.0,0.0,,,,,,9.0,11.1,,0.4,3.7,8.0,,,0.0,,2.2,,,,2.0,,11.8,-4.0,,-6.3,,-5.0,-7.0,,,,,,2.0,4.1,,-6.6,-3.3,1.0,,,-7.0,,-4.8,,,,-5.0,,4.8,,False,,False,False,,,,,,True,False,,False,True,True,,,False,,False,,,,False,,False
38095,1,0.0,,0.1,,0.0,0.0,,,,,,2.0,0.7,,,0.0,,,,0.4,,0.0,,,,0.0,,3.3,-1.0,,-0.9,,-1.0,-1.0,,,,,,1.0,-0.3,,,-1.0,,,,-0.6,,-1.0,,,,-1.0,,2.3,,True,,False,False,,,,,,False,True,,,True,,,,True,,True,,,,False,,False
38097,5,8.0,,7.3,,4.0,0.0,,,,,,2.0,7.2,,4.0,9.2,,8.0,,3.9,,7.6,,,,8.0,,13.6,3.0,,2.3,,-1.0,-5.0,,,,,,-3.0,2.2,,-1.0,4.2,,3.0,,-1.1,,2.6,,,,3.0,,8.6,,True,,True,False,,,,,,False,True,,True,False,,False,,True,,True,,,,False,,False
38099,23,10.0,,7.3,,7.0,0.0,,,,,,5.0,12.7,,5.4,8.0,8.2,14.0,,6.7,,11.6,,,,10.0,,25.2,-13.0,,-15.7,,-16.0,-23.0,,,,,,-18.0,-10.3,,-17.6,-15.0,-14.8,-9.0,,-16.3,,-11.4,,,,-13.0,,2.2,,False,,False,False,,,,,,False,True,,False,False,False,True,,False,,True,,,,False,,True
38101,118,42.0,43.2,41.8,,43.0,45.0,,,,,,92.0,92.6,,36.5,54.6,31.2,45.0,,31.7,,43.5,,,,50.0,,65.1,-76.0,-74.8,-76.2,,-75.0,-73.0,,,,,,-26.0,-25.4,,-81.5,-63.4,-86.8,-73.0,,-86.3,,-74.5,,,,-68.0,,-52.9,True,False,,True,True,,,,,,True,True,,False,True,False,True,,False,,True,,,,True,,True
38103,3,3.0,,3.0,,1.0,0.0,,,,,,1.0,2.3,,0.5,1.1,,,,2.0,,,,,,2.0,,7.0,0.0,,0.0,,-2.0,-3.0,,,,,,-2.0,-0.7,,-2.5,-1.9,,,,-1.0,,,,,,-1.0,,4.0,,False,,False,False,,,,,,False,False,,False,False,,,,False,,,,,,False,,False
38105,24,32.0,,32.5,,27.0,27.0,,,,,,35.0,52.1,,13.4,23.1,39.6,37.0,,16.5,,27.3,,,,33.0,,43.2,8.0,,8.5,,3.0,3.0,,,,,,11.0,28.1,,-10.6,-0.9,15.6,13.0,,-7.5,,3.3,,,,9.0,,19.2,,False,,True,True,,,,,,False,False,,False,True,False,False,,True,,True,,,,False,,False
39001,15,10.0,,9.8,,7.0,7.0,,,,,,9.0,26.6,,3.5,6.2,,7.0,,3.8,,9.0,,,,7.0,,16.4,-5.0,,-5.2,,-8.0,-8.0,,,,,,-6.0,11.6,,-11.5,-8.8,,-8.0,,-11.2,,-6.0,,,,-8.0,,1.4,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,,True
39003,117,140.0,109.2,141.3,,106.0,155.0,,,,,,74.0,206.6,,105.8,105.6,86.5,103.0,,81.8,,135.3,,,,140.0,,121.1,23.0,-7.8,24.3,,-11.0,38.0,,,,,,-43.0,89.6,,-11.2,-11.4,-30.5,-14.0,,-35.2,,18.3,,,,23.0,,4.1,True,False,,True,False,,,,,,False,False,,True,True,False,True,,False,,True,,,,False,,True
39005,2,17.0,23.9,15.0,,14.0,18.0,,,,,,19.0,38.8,,3.7,12.0,14.5,13.0,,0.2,,16.9,,,,18.0,,11.6,15.0,21.9,13.0,,12.0,16.0,,,,,,17.0,36.8,,1.7,10.0,12.5,11.0,,-1.8,,14.9,,,,16.0,,9.6,False,True,,True,False,,,,,,False,False,,True,True,True,True,,True,,True,,,,False,,True
39007,9,21.0,24.2,21.7,,20.0,21.0,,,,,,42.0,59.8,,8.9,19.9,17.6,22.0,,21.2,,17.5,,,,21.0,,8.8,12.0,15.2,12.7,,11.0,12.0,,,,,,33.0,50.8,,-0.1,10.9,8.6,13.0,,12.2,,8.5,,,,12.0,,-0.2,False,False,,True,False,,,,,,False,False,,True,True,True,False,,False,,True,,,,False,,True
39009,6,10.0,108.7,9.0,,9.0,7.0,,,,,,30.0,46.4,,3.5,9.1,15.0,,,0.3,,12.4,,,,6.0,,11.8,4.0,102.7,3.0,,3.0,1.0,,,,,,24.0,40.4,,-2.5,3.1,9.0,,,-5.7,,6.4,,,,0.0,,5.8,False,True,,True,True,,,,,,False,False,,True,True,False,,,False,,False,,,,True,,False
39011,61,41.0,,42.4,,25.0,40.0,,,,,,24.0,79.1,,18.6,25.3,36.8,31.0,,15.2,,47.1,,,,40.0,,28.6,-20.0,,-18.6,,-36.0,-21.0,,,,,,-37.0,18.1,,-42.4,-35.7,-24.2,-30.0,,-45.8,,-13.9,,,,-21.0,,-32.4,,True,,False,False,,,,,,False,True,,False,False,False,False,,False,,True,,,,False,,False
39013,34,17.0,18.2,19.6,,15.0,27.0,,,,,,28.0,25.2,,6.9,15.0,5.4,22.0,,2.9,,15.8,,,,39.0,,18.2,-17.0,-15.8,-14.4,,-19.0,-7.0,,,,,,-6.0,-8.8,,-27.1,-19.0,-28.6,-12.0,,-31.1,,-18.2,,,,5.0,,-15.8,True,True,,False,True,,,,,,True,True,,False,False,False,True,,False,,False,,,,True,,True
39015,28,30.0,,31.2,,19.0,30.0,,,,,,17.0,58.9,,6.4,18.7,30.8,18.0,,8.4,,28.6,,,,27.0,,25.7,2.0,,3.2,,-9.0,2.0,,,,,,-11.0,30.9,,-21.6,-9.3,2.8,-10.0,,-19.6,,0.6,,,,-1.0,,-2.3,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,True,,False
39017,262,273.0,329.1,272.7,,260.0,317.0,,,,,,251.0,381.1,,260.0,246.9,278.3,245.0,,247.9,,275.6,257.0,,,252.0,,343.8,11.0,67.1,10.7,,-2.0,55.0,,,,,,-11.0,119.1,,-2.0,-15.1,16.3,-17.0,,-14.1,,13.6,-5.0,,,-10.0,,81.8,False,True,,True,False,,,,,,False,False,,True,False,False,False,,False,,False,True,,,True,,False
39019,5,5.0,,5.0,,4.0,0.0,,,,,,7.0,18.4,,0.5,2.9,9.2,6.0,,1.6,,4.7,,,,3.0,,6.3,0.0,,0.0,,-1.0,-5.0,,,,,,2.0,13.4,,-4.5,-2.1,4.2,1.0,,-3.4,,-0.3,,,,-2.0,,1.3,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,,False
39021,32,25.0,,42.3,,27.0,35.0,,,,,,16.0,61.1,,13.6,28.1,27.6,22.0,,35.2,,26.7,,,,35.0,,24.6,-7.0,,10.3,,-5.0,3.0,,,,,,-16.0,29.1,,-18.4,-3.9,-4.4,-10.0,,3.2,,-5.3,,,,3.0,,-7.4,,False,,True,True,,,,,,False,False,,False,True,True,False,,True,,True,,,,True,,False
39023,86,107.0,110.3,114.3,,73.0,133.0,,,,,,87.0,131.4,,56.8,68.5,51.9,82.0,,61.4,,103.7,73.0,,,104.0,,117.9,21.0,24.3,28.3,,-13.0,47.0,,,,,,1.0,45.4,,-29.2,-17.5,-34.1,-4.0,,-24.6,,17.7,-13.0,,,18.0,,31.9,False,False,,True,False,,,,,,True,False,,False,True,False,True,,False,,True,True,,,True,,False
