,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
16069,119,60.0,,74.0,,,,814.0,1.2,22.4,,,70.2,-59.0,,-45.0,,,,695.0,-117.8,-96.6,,,-48.8,,True,,,,False,False,False,,,True
16071,12,12.0,,0.0,,,,12.0,,,,,22.4,0.0,,-12.0,,,,0.0,,,,,10.4,,False,,,,True,,,,,False
16073,203,222.0,,54.0,,,,51.0,447.9,,,,345.5,19.0,,-149.0,,,,-152.0,244.9,,,,142.5,,False,,,,False,False,,,,False
16075,378,246.0,,648.0,,,,1682.0,771.4,179.3,,,193.3,-132.0,,270.0,,,,1304.0,393.4,-198.7,,,-184.7,,False,,,,False,False,False,,,False
16077,70,18.0,,0.0,,,,23.0,81.7,,,,29.8,-52.0,,-70.0,,,,-47.0,11.7,,,,-40.2,,False,,,,True,True,,,,True
16079,175,36.0,,0.0,,,,62.0,,,,,257.1,-139.0,,-175.0,,,,-113.0,,,,,82.1,,False,,,,True,,,,,True
16081,89,42.0,,0.0,,,,74.0,53.3,,,,155.7,-47.0,,-89.0,,,,-15.0,-35.7,,,,66.7,,False,,,,True,True,,,,False
16083,773,924.0,317.9,2407.0,,,,779.0,675.3,358.8,1519.1,,1077.2,151.0,-455.1,1634.0,,,,6.0,-97.7,-414.2,746.1,,304.2,False,False,,,,True,True,False,False,,False
16085,54,42.0,,0.0,,,,20.0,73.4,,,,9.9,-12.0,,-54.0,,,,-34.0,19.4,,,,-44.1,,False,,,,False,False,,,,False
16087,123,102.0,,0.0,,,,434.0,40.9,82.7,,,66.8,-21.0,,-123.0,,,,311.0,-82.1,-40.3,,,-56.2,,False,,,,False,False,False,,,False
17001,546,324.0,83.9,1431.0,,,,340.0,324.9,285.8,,,948.0,-222.0,-462.1,885.0,,,,-206.0,-221.1,-260.2,,,402.0,False,False,,,,True,True,False,,,False
17003,16,12.0,,0.0,,,,8.0,10.0,,,,259.3,-4.0,,-16.0,,,,-8.0,-6.0,,,,243.3,,False,,,,False,False,,,,False
17005,82,24.0,,0.0,,,,32.0,3.4,,,,48.9,-58.0,,-82.0,,,,-50.0,-78.6,,,,-33.1,,False,,,,True,False,,,,True
17007,187,162.0,556.4,271.0,,,,318.0,25.8,111.4,136.8,,189.0,-25.0,369.4,84.0,,,,131.0,-161.2,-75.6,-50.2,,2.0,False,False,,,,False,False,False,False,,True
17009,7,0.0,,0.0,,,,28.0,1.0,,,,0.0,-7.0,,-7.0,,,,21.0,-6.0,,,,-7.0,,False,,,,False,True,,,,False
17011,277,42.0,,33.0,,,,47.0,9.0,,,,228.9,-235.0,,-244.0,,,,-230.0,-268.0,,,,-48.1,,False,,,,True,False,,,,True
17013,20,0.0,,0.0,,,,4.0,0.0,,,,0.0,-20.0,,-20.0,,,,-16.0,-20.0,,,,-20.0,,False,,,,True,True,,,,False
17015,92,0.0,,0.0,,,,46.0,7.2,,,,0.0,-92.0,,-92.0,,,,-46.0,-84.8,,,,-92.0,,False,,,,True,True,,,,False
17017,146,12.0,,12.0,,,,76.0,4.0,62.7,,,5.6,-134.0,,-134.0,,,,-70.0,-142.0,-83.3,,,-140.4,,False,,,,True,False,True,,,False
17019,891,594.0,596.1,830.0,,,,736.0,257.3,489.3,524.3,,912.3,-297.0,-294.9,-61.0,,,,-155.0,-633.7,-401.7,-366.7,,21.3,True,True,,,,True,False,False,False,,True
17021,133,30.0,,34.0,,,,63.0,18.7,,,,234.7,-103.0,,-99.0,,,,-70.0,-114.3,,,,101.7,,True,,,,True,False,,,,True
17023,73,150.0,,2.0,,,,47.0,11.4,,,,725.3,77.0,,-71.0,,,,-26.0,-61.6,,,,652.3,,True,,,,True,True,,,,False
17025,52,18.0,,0.0,,,,6.0,0.3,,,,644.2,-34.0,,-52.0,,,,-46.0,-51.7,,,,592.2,,False,,,,False,False,,,,False
17027,328,36.0,,41.0,,,,128.0,5.5,62.0,,,21.1,-292.0,,-287.0,,,,-200.0,-322.5,-266.0,,,-306.9,,True,,,,True,False,True,,,False
17029,571,108.0,227.6,50.0,,,,357.0,11.3,94.2,,,177.1,-463.0,-343.4,-521.0,,,,-214.0,-559.7,-476.8,,,-393.9,True,False,,,,True,False,False,,,True
17031,25429,17388.0,28353.3,64364.0,,,,11073.0,11610.4,3488.5,20935.4,,46546.5,-8041.0,2924.3,38935.0,,,,-14356.0,-13818.6,-21940.5,-4493.6,,21117.5,True,False,,,,False,False,False,True,,False
17033,31,12.0,,0.0,,,,51.0,5.5,,,,912.9,-19.0,,-31.0,,,,20.0,-25.5,,,,881.9,,False,,,,False,False,,,,False
17035,76,78.0,,0.0,,,,30.0,7.2,,,,497.0,2.0,,-76.0,,,,-46.0,-68.8,,,,421.0,,False,,,,False,False,,,,False
17037,401,390.0,435.4,1921.0,,,,377.0,100.3,177.9,249.8,,2835.0,-11.0,34.4,1520.0,,,,-24.0,-300.7,-223.1,-151.2,,2434.0,False,False,,,,False,False,False,False,,False
17039,24,42.0,,0.0,,,,20.0,3.3,,,,271.3,18.0,,-24.0,,,,-4.0,-20.7,,,,247.3,,False,,,,True,False,,,,False
17041,125,42.0,,108.0,,,,49.0,55.8,,,,845.6,-83.0,,-17.0,,,,-76.0,-69.2,,,,720.6,,True,,,,True,True,,,,False
17043,4045,2244.0,692.0,3773.0,,,,3196.0,1320.4,607.2,4161.5,,3898.5,-1801.0,-3353.0,-272.0,,,,-849.0,-2724.6,-3437.8,116.5,,-146.5,False,True,,,,True,False,False,True,,True
17045,50,54.0,,0.0,,,,31.0,6.9,,,,799.4,4.0,,-50.0,,,,-19.0,-43.1,,,,749.4,,False,,,,False,False,,,,False
17047,27,18.0,,0.0,,,,6.0,0.2,,,,314.1,-9.0,,-27.0,,,,-21.0,-26.8,,,,287.1,,False,,,,False,False,,,,False
17049,339,78.0,,256.0,,,,85.0,15.3,,,,1379.3,-261.0,,-83.0,,,,-254.0,-323.7,,,,1040.3,,True,,,,True,False,,,,False
17051,84,6.0,,5.0,,,,28.0,4.2,,,,1006.6,-78.0,,-79.0,,,,-56.0,-79.8,,,,922.6,,False,,,,True,False,,,,False
17053,39,30.0,,0.0,,,,35.0,16.2,,,,6.2,-9.0,,-39.0,,,,-4.0,-22.8,,,,-32.8,,False,,,,True,False,,,,False
17055,241,102.0,,424.0,,,,31.0,29.3,,,,234.0,-139.0,,183.0,,,,-210.0,-211.7,,,,-7.0,,False,,,,False,False,,,,True
17057,54,6.0,,0.0,,,,21.0,2.5,,,,1345.2,-48.0,,-54.0,,,,-33.0,-51.5,,,,1291.2,,False,,,,True,False,,,,False
17059,54,24.0,,0.0,,,,2.0,0.3,,,,51.0,-30.0,,-54.0,,,,-52.0,-53.7,,,,-3.0,,False,,,,False,False,,,,True
17061,85,0.0,,0.0,,,,36.0,2.4,,,,0.0,-85.0,,-85.0,,,,-49.0,-82.6,,,,-85.0,,False,,,,True,True,,,,False
17063,233,132.0,178.8,199.0,,,,159.0,16.4,156.7,,,898.7,-101.0,-54.2,-34.0,,,,-74.0,-216.6,-76.3,,,665.7,True,True,,,,True,False,True,,,False
17065,35,12.0,,0.0,,,,9.0,1.1,,,,4.6,-23.0,,-35.0,,,,-26.0,-33.9,,,,-30.4,,False,,,,False,False,,,,False
17067,93,6.0,,7.0,,,,17.0,2.4,,,,42.4,-87.0,,-86.0,,,,-76.0,-90.6,,,,-50.6,,True,,,,True,False,,,,True
17069,17,6.0,,0.0,,,,0.0,0.0,,,,188.7,-11.0,,-17.0,,,,-17.0,-17.0,,,,171.7,,False,,,,False,False,,,,False
17071,20,0.0,,0.0,,,,6.0,0.5,,,,0.0,-20.0,,-20.0,,,,-14.0,-19.5,,,,-20.0,,False,,,,True,True,,,,False
17073,256,96.0,,226.0,,,,136.0,38.9,92.0,,,810.4,-160.0,,-30.0,,,,-120.0,-217.1,-164.0,,,554.4,,True,,,,True,False,False,,,False
17075,116,84.0,,174.0,,,,72.0,18.3,68.9,,,192.1,-32.0,,58.0,,,,-44.0,-97.7,-47.1,,,76.1,,False,,,,False,False,False,,,False
17077,477,90.0,164.7,20.0,,,,172.0,14.9,26.4,58.3,,790.7,-387.0,-312.3,-457.0,,,,-305.0,-462.1,-450.6,-418.7,,313.7,True,False,,,,True,False,False,False,,True
17079,44,0.0,,0.0,,,,29.0,8.8,,,,0.0,-44.0,,-44.0,,,,-15.0,-35.2,,,,-44.0,,False,,,,True,True,,,,True
17081,271,48.0,,0.0,,,,86.0,2.6,2.8,,,1537.9,-223.0,,-271.0,,,,-185.0,-268.4,-268.2,,,1266.9,,False,,,,True,False,False,,,False
17083,173,30.0,,25.0,,,,59.0,31.1,,,,925.2,-143.0,,-148.0,,,,-114.0,-141.9,,,,752.2,,False,,,,True,True,,,,False
17085,106,54.0,,75.0,,,,78.0,21.9,,,,682.1,-52.0,,-31.0,,,,-28.0,-84.1,,,,576.1,,True,,,,True,False,,,,False
17087,65,42.0,,5.0,,,,9.0,10.3,,,,592.0,-23.0,,-60.0,,,,-56.0,-54.7,,,,527.0,,False,,,,False,False,,,,False
17089,2624,1554.0,4804.2,3268.0,,,,2119.0,610.2,455.6,1045.2,,4148.8,-1070.0,2180.2,644.0,,,,-505.0,-2013.8,-2168.4,-1578.8,,1524.8,False,True,,,,True,False,False,False,,False
17091,603,660.0,577.4,1671.0,,,,509.0,485.6,249.0,461.9,,3344.7,57.0,-25.6,1068.0,,,,-94.0,-117.4,-354.0,-141.1,,2741.7,True,False,,,,False,False,False,False,,False
17093,523,354.0,268.0,1127.0,,,,455.0,184.1,185.1,376.6,,1424.4,-169.0,-255.0,604.0,,,,-68.0,-338.9,-337.9,-146.4,,901.4,False,False,,,,True,False,False,True,,False
17095,247,186.0,66.3,592.0,,,,196.0,103.5,101.1,,,897.4,-61.0,-180.7,345.0,,,,-51.0,-143.5,-145.9,,,650.4,False,False,,,,True,False,False,,,False
17097,3490,2394.0,2821.8,6613.0,,,,3819.0,1548.9,693.5,2469.1,,6445.0,-1096.0,-668.2,3123.0,,,,329.0,-1941.1,-2796.5,-1020.9,,2955.0,True,False,,,,True,False,False,True,,False
17099,831,174.0,167.7,365.0,,,,180.0,57.5,204.3,198.0,,672.3,-657.0,-663.3,-466.0,,,,-651.0,-773.5,-626.7,-633.0,,-158.7,False,True,,,,True,False,True,True,,True
17101,70,30.0,,0.0,,,,31.0,3.6,,,,764.3,-40.0,,-70.0,,,,-39.0,-66.4,,,,694.3,,False,,,,True,False,,,,False
17103,106,24.0,,25.0,,,,124.0,1.2,35.3,,,1.1,-82.0,,-81.0,,,,18.0,-104.8,-70.7,,,-104.9,,True,,,,True,False,True,,,False
17105,112,12.0,,22.0,,,,41.0,10.5,,,,0.8,-100.0,,-90.0,,,,-71.0,-101.5,,,,-111.2,,True,,,,True,False,,,,False
17107,204,18.0,,0.0,,,,21.0,7.8,,,,26.8,-186.0,,-204.0,,,,-183.0,-196.2,,,,-177.2,,False,,,,True,False,,,,True
17109,57,24.0,,12.0,,,,112.0,1.5,15.1,,,1239.0,-33.0,,-45.0,,,,55.0,-55.5,-41.9,,,1182.0,,False,,,,False,False,False,,,False
17111,1313,870.0,699.4,1943.0,,,,989.0,293.5,301.8,957.0,,3952.5,-443.0,-613.6,630.0,,,,-324.0,-1019.5,-1011.2,-356.0,,2639.5,False,False,,,,True,False,False,True,,False
17113,689,252.0,125.9,1008.0,,,,304.0,153.2,255.8,211.8,,740.5,-437.0,-563.1,319.0,,,,-385.0,-535.8,-433.2,-477.2,,51.5,False,True,,,,True,False,True,False,,True
17115,582,96.0,73.6,232.0,,,,254.0,28.2,46.1,80.1,,1838.2,-486.0,-508.4,-350.0,,,,-328.0,-553.8,-535.9,-501.9,,1256.2,False,True,,,,True,False,False,False,,False
17117,223,72.0,,134.0,,,,63.0,19.7,,,,445.9,-151.0,,-89.0,,,,-160.0,-203.3,,,,222.9,,True,,,,False,False,,,,False
17119,2336,960.0,865.0,2689.0,,,,1157.0,1121.3,634.5,1302.9,,3933.6,-1376.0,-1471.0,353.0,,,,-1179.0,-1214.7,-1701.5,-1033.1,,1597.6,False,True,,,,True,True,False,True,,False
17121,146,48.0,,73.0,,,,93.0,20.5,,,,481.0,-98.0,,-73.0,,,,-53.0,-125.5,,,,335.0,,True,,,,True,False,,,,False
17123,28,12.0,,0.0,,,,10.0,2.4,,,,0.1,-16.0,,-28.0,,,,-18.0,-25.6,,,,-27.9,,False,,,,False,False,,,,False
17125,44,12.0,,0.0,,,,16.0,5.2,,,,28.6,-32.0,,-44.0,,,,-28.0,-38.8,,,,-15.4,,False,,,,True,False,,,,True
17127,36,6.0,,0.0,,,,18.0,4.1,,,,1.7,-30.0,,-36.0,,,,-18.0,-31.9,,,,-34.3,,False,,,,True,False,,,,False
17129,34,42.0,,4.0,,,,18.0,3.7,,,,576.8,8.0,,-30.0,,,,-16.0,-30.3,,,,542.8,,False,,,,False,False,,,,False
17131,62,36.0,,8.0,,,,29.0,4.7,,,,178.6,-26.0,,-54.0,,,,-33.0,-57.3,,,,116.6,,False,,,,False,False,,,,False
17133,238,156.0,,356.0,,,,80.0,72.3,143.6,,,1056.1,-82.0,,118.0,,,,-158.0,-165.7,-94.4,,,818.1,,False,,,,False,False,False,,,False
17135,142,150.0,,264.0,,,,64.0,22.6,,,,622.4,8.0,,122.0,,,,-78.0,-119.4,,,,480.4,,False,,,,False,False,,,,False
17137,307,24.0,,25.0,,,,133.0,0.5,45.8,,,12.2,-283.0,,-282.0,,,,-174.0,-306.5,-261.2,,,-294.8,,True,,,,True,False,True,,,False
17139,108,30.0,,31.0,,,,27.0,11.9,,,,656.9,-78.0,,-77.0,,,,-81.0,-96.1,,,,548.9,,True,,,,False,False,,,,False
17141,156,162.0,53.2,506.0,,,,172.0,95.9,112.4,,,574.0,6.0,-102.8,350.0,,,,16.0,-60.1,-43.6,,,418.0,False,False,,,,False,False,False,,,False
17143,1498,558.0,852.1,1988.0,,,,810.0,203.1,659.4,568.8,,2145.2,-940.0,-645.9,490.0,,,,-688.0,-1294.9,-838.6,-929.2,,647.2,True,True,,,,True,False,True,True,,True
17145,195,30.0,,41.0,,,,28.0,27.7,,,,13.1,-165.0,,-154.0,,,,-167.0,-167.3,,,,-181.9,,True,,,,False,False,,,,False
17147,52,6.0,,0.0,,,,17.0,8.0,,,,632.3,-46.0,,-52.0,,,,-35.0,-44.0,,,,580.3,,False,,,,True,True,,,,False
17149,42,18.0,,0.0,,,,12.0,1.2,,,,88.9,-24.0,,-42.0,,,,-30.0,-40.8,,,,46.9,,False,,,,False,False,,,,False
17151,11,0.0,,0.0,,,,0.0,0.0,,,,0.0,-11.0,,-11.0,,,,-11.0,-11.0,,,,-11.0,,False,,,,False,True,,,,False
17153,21,48.0,,34.0,,,,29.0,55.1,,,,59.8,27.0,,13.0,,,,8.0,34.1,,,,38.8,,True,,,,True,False,,,,False
17155,14,0.0,,0.0,,,,0.0,0.0,,,,0.0,-14.0,,-14.0,,,,-14.0,-14.0,,,,-14.0,,False,,,,False,True,,,,False
17157,313,132.0,,264.0,,,,127.0,25.6,8.8,,,1218.2,-181.0,,-49.0,,,,-186.0,-287.4,-304.2,,,905.2,,True,,,,False,False,False,,,False
17159,46,30.0,,0.0,,,,34.0,1.1,,,,749.7,-16.0,,-46.0,,,,-12.0,-44.9,,,,703.7,,False,,,,True,False,,,,False
17161,817,906.0,519.1,1794.0,,,,1120.0,885.1,391.3,1385.1,,1047.1,89.0,-297.9,977.0,,,,303.0,68.1,-425.7,568.1,,230.1,False,False,,,,False,True,False,False,,False
17163,2549,1662.0,1701.7,5643.0,,,,1383.0,1162.6,947.2,1628.6,,6098.7,-887.0,-847.3,3094.0,,,,-1166.0,-1386.4,-1601.8,-920.4,,3549.7,True,False,,,,False,False,False,False,,False
17165,137,42.0,,0.0,,,,31.0,2.0,,,,1157.0,-95.0,,-137.0,,,,-106.0,-135.0,,,,1020.0,,False,,,,False,False,,,,False
17167,1074,438.0,194.3,1840.0,,,,586.0,409.2,237.7,514.0,,4661.0,-636.0,-879.7,766.0,,,,-488.0,-664.8,-836.3,-560.0,,3587.0,False,False,,,,True,False,False,True,,False
17169,7,0.0,,0.0,,,,14.0,1.5,,,,0.0,-7.0,,-7.0,,,,7.0,-5.5,,,,-7.0,,False,,,,False,True,,,,False
17171,36,0.0,,0.0,,,,5.0,,,,,0.0,-36.0,,-36.0,,,,-31.0,,,,,-36.0,,False,,,,True,,,,,False
17173,126,6.0,,0.0,,,,19.0,2.4,,,,71.0,-120.0,,-126.0,,,,-107.0,-123.6,,,,-55.0,,False,,,,True,False,,,,True
17175,6,12.0,,0.0,,,,7.0,0.4,,,,0.3,6.0,,-6.0,,,,1.0,-5.6,,,,-5.7,,False,,,,True,True,,,,True
17177,78,42.0,,9.0,,,,236.0,5.8,81.0,,,9.7,-36.0,,-69.0,,,,158.0,-72.2,3.0,,,-68.3,,False,,,,False,False,True,,,False
17179,770,138.0,128.5,289.0,,,,211.0,72.7,326.8,,,242.0,-632.0,-641.5,-481.0,,,,-559.0,-697.3,-443.2,,,-528.0,False,True,,,,True,False,True,,,True
17181,186,66.0,,102.0,,,,71.0,16.9,16.4,,,179.2,-120.0,,-84.0,,,,-115.0,-169.1,-169.6,,,-6.8,,True,,,,True,False,False,,,True
17183,198,72.0,0.0,185.0,,,,137.0,85.9,,,,306.2,-126.0,-198.0,-13.0,,,,-61.0,-112.1,,,,108.2,False,True,,,,True,True,,,,True
17185,70,6.0,,0.0,,,,42.0,11.8,,,,0.2,-64.0,,-70.0,,,,-28.0,-58.2,,,,-69.8,,False,,,,True,True,,,,False
17187,77,36.0,,49.0,,,,111.0,0.7,32.8,,,3.4,-41.0,,-28.0,,,,34.0,-76.3,-44.2,,,-73.6,,True,,,,True,False,False,,,False
17189,62,24.0,,0.0,,,,11.0,2.6,,,,2.5,-38.0,,-62.0,,,,-51.0,-59.4,,,,-59.5,,False,,,,False,False,,,,False
17191,70,24.0,,0.0,,,,21.0,4.4,,,,209.4,-46.0,,-70.0,,,,-49.0,-65.6,,,,139.4,,False,,,,False,False,,,,False
17193,98,24.0,,0.0,,,,8.0,3.3,,,,51.6,-74.0,,-98.0,,,,-90.0,-94.7,,,,-46.4,,False,,,,False,False,,,,True
17195,231,96.0,62.8,144.0,,,,247.0,8.6,93.8,,,184.4,-135.0,-168.2,-87.0,,,,16.0,-222.4,-137.2,,,-46.6,False,True,,,,True,False,False,,,True
17197,3391,2040.0,3975.3,2719.0,,,,2131.0,912.5,667.4,1701.2,,3618.4,-1351.0,584.3,-672.0,,,,-1260.0,-2478.5,-2723.6,-1689.8,,227.4,True,True,,,,True,False,False,False,,True
17199,520,174.0,227.0,431.0,,,,188.0,52.6,205.2,,,1863.9,-346.0,-293.0,-89.0,,,,-332.0,-467.4,-314.8,,,1343.9,True,True,,,,True,False,True,,,False
17201,862,432.0,124.3,246.0,,,,1161.0,71.5,172.1,368.6,,157.2,-430.0,-737.7,-616.0,,,,299.0,-790.5,-689.9,-493.4,,-704.8,False,False,,,,True,False,False,False,,False
17203,192,66.0,,98.0,,,,47.0,30.7,,,,1874.0,-126.0,,-94.0,,,,-145.0,-161.3,,,,1682.0,,True,,,,False,False,,,,False
18001,107,0.0,,1.0,,,,13.0,11.4,,,,0.0,-107.0,,-106.0,,,,-94.0,-95.6,,,,-107.0,,True,,,,True,True,,,,True
18003,1587,1212.0,3182.1,2098.0,,,,1799.0,602.3,316.6,1048.3,,1640.3,-375.0,1595.1,511.0,,,,212.0,-984.7,-1270.4,-538.7,,53.3,False,False,,,,True,False,False,False,,True
18005,388,90.0,150.2,75.0,,,,257.0,14.7,29.4,74.2,,225.1,-298.0,-237.8,-313.0,,,,-131.0,-373.3,-358.6,-313.8,,-162.9,True,False,,,,True,False,False,False,,True
18007,26,18.0,,0.0,,,,8.0,8.6,,,,167.5,-8.0,,-26.0,,,,-18.0,-17.4,,,,141.5,,False,,,,False,False,,,,False
18009,30,18.0,,9.0,,,,8.0,2.7,,,,8.4,-12.0,,-21.0,,,,-22.0,-27.3,,,,-21.6,,False,,,,False,False,,,,False
18011,294,270.0,143.5,508.0,,,,256.0,159.1,215.8,202.9,,1300.3,-24.0,-150.5,214.0,,,,-38.0,-134.9,-78.2,-91.1,,1006.3,False,False,,,,False,False,False,False,,False
18013,39,30.0,,0.0,,,,8.0,2.5,,,,596.7,-9.0,,-39.0,,,,-31.0,-36.5,,,,557.7,,False,,,,False,False,,,,False
18015,129,24.0,,39.0,,,,41.0,2.0,20.3,,,290.3,-105.0,,-90.0,,,,-88.0,-127.0,-108.7,,,161.3,,True,,,,True,False,False,,,False
18017,197,36.0,,10.0,,,,481.0,5.8,5.1,,,86.8,-161.0,,-187.0,,,,284.0,-191.2,-191.9,,,-110.2,,False,,,,False,False,False,,,True
18019,857,330.0,187.5,1517.0,,,,245.0,127.3,77.3,250.4,,1382.7,-527.0,-669.5,660.0,,,,-612.0,-729.7,-779.7,-606.6,,525.7,False,False,,,,False,False,False,False,,True
18021,133,24.0,,17.0,,,,45.0,5.9,,,,579.6,-109.0,,-116.0,,,,-88.0,-127.1,,,,446.6,,False,,,,True,False,,,,False
18023,211,12.0,,52.0,,,,113.0,0.5,33.2,,,1.5,-199.0,,-159.0,,,,-98.0,-210.5,-177.8,,,-209.5,,True,,,,True,False,True,,,False
18025,23,18.0,,0.0,,,,2.0,2.5,,,,4.0,-5.0,,-23.0,,,,-21.0,-20.5,,,,-19.0,,False,,,,False,False,,,,False
18027,248,48.0,,42.0,,,,81.0,2.0,45.1,,,19.9,-200.0,,-206.0,,,,-167.0,-246.0,-202.9,,,-228.1,,False,,,,True,False,False,,,False
18029,294,180.0,,810.0,,,,99.0,52.0,108.2,,,572.2,-114.0,,516.0,,,,-195.0,-242.0,-185.8,,,278.2,,False,,,,False,False,False,,,False
18031,111,42.0,,1.0,,,,68.0,0.3,16.6,,,5.5,-69.0,,-110.0,,,,-43.0,-110.7,-94.4,,,-105.5,,False,,,,True,False,False,,,False
18033,107,54.0,,32.0,,,,80.0,4.4,97.5,,,56.2,-53.0,,-75.0,,,,-27.0,-102.6,-9.5,,,-50.8,,False,,,,True,False,True,,,True
18035,389,240.0,139.5,73.0,,,,489.0,39.1,27.8,395.8,,832.0,-149.0,-249.5,-316.0,,,,100.0,-349.9,-361.2,6.8,,443.0,False,False,,,,True,False,False,True,,False
18037,484,228.0,,584.0,,,,94.0,32.6,37.2,,,1016.5,-256.0,,100.0,,,,-390.0,-451.4,-446.8,,,532.5,,True,,,,False,False,False,,,False
18039,1775,1968.0,1377.2,3874.0,,,,1980.0,1298.9,603.5,2202.1,,1962.5,193.0,-397.8,2099.0,,,,205.0,-476.1,-1171.5,427.1,,187.5,False,False,,,,False,False,False,False,,True
18041,159,48.0,,44.0,,,,84.0,3.2,31.0,,,89.5,-111.0,,-115.0,,,,-75.0,-155.8,-128.0,,,-69.5,,False,,,,True,False,False,,,True
18043,561,210.0,80.9,237.0,,,,178.0,93.9,55.4,410.0,,1375.4,-351.0,-480.1,-324.0,,,,-383.0,-467.1,-505.6,-151.0,,814.4,False,True,,,,False,False,False,True,,False
18045,47,30.0,,28.0,,,,16.0,2.7,,,,44.6,-17.0,,-19.0,,,,-31.0,-44.3,,,,-2.4,,False,,,,False,False,,,,True
18047,133,18.0,,0.0,,,,19.0,0.2,15.6,,,20.9,-115.0,,-133.0,,,,-114.0,-132.8,-117.4,,,-112.1,,False,,,,True,False,False,,,True
18049,118,24.0,,41.0,,,,40.0,8.7,,,,9.7,-94.0,,-77.0,,,,-78.0,-109.3,,,,-108.3,,True,,,,True,False,,,,False
18051,162,318.0,,1100.0,,,,48.0,563.8,176.3,,,622.1,156.0,,938.0,,,,-114.0,401.8,14.3,,,460.1,,False,,,,True,False,True,,,False
18053,254,162.0,89.4,174.0,,,,279.0,32.4,39.5,109.2,,2682.6,-92.0,-164.6,-80.0,,,,25.0,-221.6,-214.5,-144.8,,2428.6,False,True,,,,True,False,False,False,,False
18055,127,54.0,,0.0,,,,72.0,2.1,14.1,,,245.2,-73.0,,-127.0,,,,-55.0,-124.9,-112.9,,,118.2,,False,,,,True,False,False,,,False
18057,1708,918.0,390.9,3235.0,,,,1245.0,760.3,599.1,851.9,,2583.9,-790.0,-1317.1,1527.0,,,,-463.0,-947.7,-1108.9,-856.1,,875.9,False,False,,,,True,False,False,False,,False
18059,284,162.0,87.0,369.0,,,,246.0,17.0,147.2,23.1,,147.1,-122.0,-197.0,85.0,,,,-38.0,-267.0,-136.8,-260.9,,-136.9,False,True,,,,True,False,False,False,,False
18061,208,30.0,,81.0,,,,23.0,0.3,10.4,,,1.2,-178.0,,-127.0,,,,-185.0,-207.7,-197.6,,,-206.8,,True,,,,False,False,False,,,False
18063,670,384.0,291.0,758.0,,,,634.0,166.5,158.7,258.1,,1121.2,-286.0,-379.0,88.0,,,,-36.0,-503.5,-511.3,-411.9,,451.2,False,True,,,,True,False,False,False,,False
18065,235,252.0,,646.0,,,,97.0,48.2,113.8,,,169.7,17.0,,411.0,,,,-138.0,-186.8,-121.2,,,-65.3,,False,,,,False,False,False,,,False
18067,416,198.0,209.5,296.0,,,,398.0,39.8,125.2,120.1,,133.8,-218.0,-206.5,-120.0,,,,-18.0,-376.2,-290.8,-295.9,,-282.2,True,True,,,,True,False,False,False,,False
18069,58,120.0,,242.0,,,,42.0,31.2,,,,1228.2,62.0,,184.0,,,,-16.0,-26.8,,,,1170.2,,False,,,,True,True,,,,False
18071,172,54.0,,83.0,,,,131.0,6.3,39.5,,,17.0,-118.0,,-89.0,,,,-41.0,-165.7,-132.5,,,-155.0,,True,,,,True,False,False,,,False
18073,161,126.0,,190.0,,,,48.0,14.1,89.7,,,439.1,-35.0,,29.0,,,,-113.0,-146.9,-71.3,,,278.1,,True,,,,False,False,False,,,False
18075,42,12.0,,3.0,,,,10.0,8.9,,,,116.1,-30.0,,-39.0,,,,-32.0,-33.1,,,,74.1,,False,,,,False,False,,,,False
18077,108,84.0,,308.0,,,,29.0,6.5,,,,1069.9,-24.0,,200.0,,,,-79.0,-101.5,,,,961.9,,False,,,,False,False,,,,False
18079,66,30.0,,38.0,,,,38.0,3.7,57.4,,,16.5,-36.0,,-28.0,,,,-28.0,-62.3,-8.6,,,-49.5,,True,,,,True,False,True,,,False
18081,570,504.0,312.4,1826.0,,,,776.0,152.3,68.8,398.2,,2072.7,-66.0,-257.6,1256.0,,,,206.0,-417.7,-501.2,-171.8,,1502.7,False,False,,,,False,False,False,False,,False
18083,195,42.0,,82.0,,,,78.0,15.2,,,,214.2,-153.0,,-113.0,,,,-117.0,-179.8,,,,19.2,,True,,,,True,False,,,,True
