,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48043,14,60.0,,26.0,0.0,,,,,,85.0,61.4,,25.2,46.7,0.0,,,103.5,,,,41.0,,46.0,,12.0,-14.0,,,,,,71.0,47.4,,11.2,32.7,-14.0,,,89.5,,,,27.0,,,True,True,,,,,,False,False,,True,True,True,,,False,,,,True,
48045,2,4.0,,0.0,0.0,,,,,,0.0,8.0,,2.9,1.1,,,,3.0,,,,12.0,,2.0,,-2.0,-2.0,,,,,,-2.0,6.0,,0.9,-0.9,,,,1.0,,,,10.0,,,False,False,,,,,,False,False,,True,True,,,,True,,,,False,
48047,125,40.0,,64.0,14.0,,,,,,66.0,55.5,,75.5,75.1,,,,,,,,63.0,,-85.0,,-61.0,-111.0,,,,,,-59.0,-69.5,,-49.5,-49.9,,,,,,,,-62.0,,,True,False,,,,,,True,True,,True,True,,,,,,,,True,
48049,218,152.0,,61.0,67.0,,,,,,359.0,246.8,,29.0,117.2,272.2,,,19.3,,,,34.0,,-66.0,,-157.0,-151.0,,,,,,141.0,28.8,,-189.0,-100.8,54.2,,,-198.7,,,,-184.0,,,False,False,,,,,,False,True,,False,False,True,,,False,,,,False,
48051,59,140.0,,107.0,190.0,,,,,,185.0,181.5,,52.1,100.5,91.2,,,228.1,,,,64.0,,81.0,,48.0,131.0,,,,,,126.0,122.5,,-6.9,41.5,32.2,,,169.1,,,,5.0,,,True,False,,,,,,False,False,,True,True,True,,,False,,,,True,
48053,216,300.0,,290.0,283.0,,,,,,356.0,493.0,,93.3,260.7,317.8,,,853.4,,,,136.0,,84.0,,74.0,67.0,,,,,,140.0,277.0,,-122.7,44.7,101.8,,,637.4,,,,-80.0,,,True,True,,,,,,False,False,,False,True,False,,,False,,,,True,
48055,215,692.0,,423.0,392.0,,,,,,984.0,574.5,,628.6,555.6,313.4,,,482.2,,,,271.0,,477.0,,208.0,177.0,,,,,,769.0,359.5,,413.6,340.6,98.4,,,267.2,,,,56.0,,,True,True,,,,,,False,True,,True,True,True,,,True,,,,True,
48057,186,724.0,,636.0,1347.0,,,,,,642.0,253.8,,1549.0,535.5,80.6,,,733.3,,,,329.0,,538.0,,450.0,1161.0,,,,,,456.0,67.8,,1363.0,349.5,-105.4,,,547.3,,,,143.0,,,True,False,,,,,,True,True,,False,True,True,,,False,,,,True,
48059,19,24.0,,20.0,26.0,,,,,,27.0,46.5,,18.7,12.7,,,,20.9,,,,15.0,,5.0,,1.0,7.0,,,,,,8.0,27.5,,-0.3,-6.3,,,,1.9,,,,-4.0,,,True,False,,,,,,False,False,,True,False,,,,True,,,,True,
48061,11174,9124.0,6450.8,9351.0,10014.0,,,,,,12551.0,6341.0,,15652.8,7256.2,3196.9,,,9481.2,43535.0,,,3657.0,,-2050.0,-4723.2,-1823.0,-1160.0,,,,,,1377.0,-4833.0,,4478.8,-3917.8,-7977.1,,,-1692.8,32361.0,,,-7517.0,,False,True,True,,,,,,True,False,,False,False,False,,,True,False,,,False,
48063,95,84.0,,52.0,200.0,,,,,,171.0,114.8,,24.4,98.2,40.1,,,51.6,,,,47.0,,-11.0,,-43.0,105.0,,,,,,76.0,19.8,,-70.6,3.2,-54.9,,,-43.4,,,,-48.0,,,False,False,,,,,,False,False,,False,True,False,,,False,,,,False,
48065,7,0.0,,0.0,0.0,,,,,,9.0,3.5,,1.5,0.9,,,,0.8,,,,0.0,,-7.0,,-7.0,-7.0,,,,,,2.0,-3.5,,-5.5,-6.1,,,,-6.2,,,,-7.0,,,False,False,,,,,,True,True,,True,True,,,,True,,,,False,
48067,89,200.0,,179.0,356.0,,,,,,200.0,210.3,,111.7,175.7,143.6,,,206.7,,,,194.0,,111.0,,90.0,267.0,,,,,,111.0,121.3,,22.7,86.7,54.6,,,117.7,,,,105.0,,,True,False,,,,,,False,False,,True,True,True,,,False,,,,True,
48069,69,20.0,,25.0,36.0,,,,,,48.0,38.7,,0.7,28.5,33.5,,,1.2,,,,5.0,,-49.0,,-44.0,-33.0,,,,,,-21.0,-30.3,,-68.3,-40.5,-35.5,,,-67.8,,,,-64.0,,,True,True,,,,,,True,True,,False,True,True,,,False,,,,False,
48071,268,456.0,,300.0,264.0,,,,,,707.0,404.9,,227.0,372.4,350.3,,,337.8,,,,197.0,,188.0,,32.0,-4.0,,,,,,439.0,136.9,,-41.0,104.4,82.3,,,69.8,,,,-71.0,,,True,True,,,,,,False,True,,True,True,True,,,True,,,,True,
48073,696,596.0,547.9,497.0,741.0,,,,,,657.0,750.6,,370.9,467.8,410.8,,,583.8,,,,331.0,,-100.0,-148.1,-199.0,45.0,,,,,,-39.0,54.6,,-325.1,-228.2,-285.2,,,-112.2,,,,-365.0,,False,False,True,,,,,,True,True,,False,False,False,,,False,,,,False,
48075,33,44.0,,19.0,39.0,,,,,,34.0,14.1,,9.2,20.4,,,,19.9,,,,72.0,,11.0,,-14.0,6.0,,,,,,1.0,-18.9,,-23.8,-12.6,,,,-13.1,,,,39.0,,,False,True,,,,,,True,False,,False,False,,,,False,,,,False,
48077,34,24.0,,6.0,0.0,,,,,,16.0,38.7,,5.5,15.8,,,,,,,,28.0,,-10.0,,-28.0,-34.0,,,,,,-18.0,4.7,,-28.5,-18.2,,,,,,,,-6.0,,,False,False,,,,,,False,True,,False,False,,,,,,,,True,
48079,24,8.0,,4.0,0.0,,,,,,4.0,13.2,,1.1,3.2,,,,5.4,,,,3.0,,-16.0,,-20.0,-24.0,,,,,,-20.0,-10.8,,-22.9,-20.8,,,,-18.6,,,,-21.0,,,False,False,,,,,,False,True,,False,False,,,,False,,,,False,
48081,13,92.0,,23.0,28.0,,,,,,4.0,22.6,,16.8,47.4,,,,54.1,,,,66.0,,79.0,,10.0,15.0,,,,,,-9.0,9.6,,3.8,34.4,,,,41.1,,,,53.0,,,True,True,,,,,,True,True,,True,True,,,,True,,,,True,
48083,37,8.0,,1.0,0.0,,,,,,16.0,11.0,,1.0,2.5,,,,5.1,,,,4.0,,-29.0,,-36.0,-37.0,,,,,,-21.0,-26.0,,-36.0,-34.5,,,,-31.9,,,,-33.0,,,False,False,,,,,,True,True,,False,False,,,,False,,,,False,
48085,4769,2112.0,6251.7,2365.0,3085.0,,,,,,6657.0,4182.8,,1668.5,2365.3,4933.8,,,1611.8,1181.0,,,1249.0,,-2657.0,1482.7,-2404.0,-1684.0,,,,,,1888.0,-586.2,,-3100.5,-2403.7,164.8,,,-3157.2,-3588.0,,,-3520.0,,True,True,True,,,,,,True,True,,False,True,True,,,False,False,,,False,
48087,10,0.0,,0.0,0.0,,,,,,8.0,2.2,,0.5,0.5,,,,0.3,,,,0.0,,-10.0,,-10.0,-10.0,,,,,,-2.0,-7.8,,-9.5,-9.5,,,,-9.7,,,,-10.0,,,False,False,,,,,,True,True,,True,True,,,,True,,,,False,
48089,174,144.0,,112.0,139.0,,,,,,261.0,184.7,,19.6,92.9,123.7,,,114.6,,,,114.0,,-30.0,,-62.0,-35.0,,,,,,87.0,10.7,,-154.4,-81.1,-50.3,,,-59.4,,,,-60.0,,,False,False,,,,,,False,True,,False,False,False,,,False,,,,False,
48091,731,956.0,2092.1,825.0,533.0,,,,,,1920.0,1169.8,,1142.7,798.9,1157.2,,,331.4,555.0,,,372.0,,225.0,1361.1,94.0,-198.0,,,,,,1189.0,438.8,,411.7,67.9,426.2,,,-399.6,-176.0,,,-359.0,,False,True,True,,,,,,False,False,,False,True,False,,,False,True,,,False,
48093,96,104.0,,71.0,222.0,,,,,,74.0,53.2,,21.4,94.7,77.8,,,11.2,,,,27.0,,8.0,,-25.0,126.0,,,,,,-22.0,-42.8,,-74.6,-1.3,-18.2,,,-84.8,,,,-69.0,,,False,False,,,,,,False,False,,False,True,False,,,False,,,,False,
48095,14,20.0,,8.0,0.0,,,,,,33.0,15.6,,10.5,6.4,,,,,,,,14.0,,6.0,,-6.0,-14.0,,,,,,19.0,1.6,,-3.5,-7.6,,,,,,,,0.0,,,False,False,,,,,,False,True,,True,False,,,,,,,,True,
48097,116,208.0,,197.0,359.0,,,,,,242.0,421.7,,37.3,125.7,187.5,,,645.9,,,,159.0,,92.0,,81.0,243.0,,,,,,126.0,305.7,,-78.7,9.7,71.5,,,529.9,,,,43.0,,,True,False,,,,,,False,False,,True,True,True,,,False,,,,True,
48099,243,396.0,98.4,315.0,998.0,,,,,,511.0,522.4,,431.5,483.4,141.6,,,223.5,,,,871.0,,153.0,-144.6,72.0,755.0,,,,,,268.0,279.4,,188.5,240.4,-101.4,,,-19.5,,,,628.0,,True,True,False,,,,,,False,False,,False,False,True,,,True,,,,False,
48101,11,4.0,,0.0,0.0,,,,,,0.0,3.5,,0.8,1.2,,,,1.4,,,,1.0,,-7.0,,-11.0,-11.0,,,,,,-11.0,-7.5,,-10.2,-9.8,,,,-9.6,,,,-10.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,False,
48103,13,0.0,,4.0,1.0,,,,,,103.0,3.4,,38.6,4.4,,,,3.4,,,,0.0,,-13.0,,-9.0,-12.0,,,,,,90.0,-9.6,,25.6,-8.6,,,,-9.6,,,,-13.0,,,True,True,,,,,,False,True,,False,True,,,,True,,,,False,
48105,29,156.0,,73.0,30.0,,,,,,108.0,98.3,,,87.5,21.0,,,,,,,21.0,,127.0,,44.0,1.0,,,,,,79.0,69.3,,,58.5,-8.0,,,,,,,-8.0,,,True,True,,,,,,True,True,,,True,True,,,,,,,True,
48107,29,40.0,,29.0,0.0,,,,,,46.0,22.1,,29.0,29.7,,,,52.7,,,,67.0,,11.0,,0.0,-29.0,,,,,,17.0,-6.9,,-0.0,0.7,,,,23.7,,,,38.0,,,True,False,,,,,,False,True,,True,True,,,,False,,,,False,
48109,8,4.0,,4.0,0.0,,,,,,4.0,18.7,,,2.4,,,,,,,,1.0,,-4.0,,-4.0,-8.0,,,,,,-4.0,10.7,,,-5.6,,,,,,,,-7.0,,,False,False,,,,,,False,False,,,False,,,,,,,,False,
48111,29,108.0,,51.0,31.0,,,,,,18.0,88.5,,64.2,86.1,22.9,,,66.6,,,,42.0,,79.0,,22.0,2.0,,,,,,-11.0,59.5,,35.2,57.1,-6.1,,,37.6,,,,13.0,,,True,True,,,,,,True,True,,True,True,True,,,True,,,,True,
48113,21473,23164.0,44210.2,20434.0,23686.0,,,,,,37407.0,23269.3,,19796.7,18666.1,17505.0,,,29853.1,19074.0,,,13180.0,,1691.0,22737.2,-1039.0,2213.0,,,,,,15934.0,1796.3,,-1676.3,-2806.9,-3968.0,,,8380.1,-2399.0,,,-8293.0,,False,True,False,,,,,,False,False,,True,False,False,,,False,False,,,False,
48115,65,64.0,,55.0,56.0,,,,,,206.0,69.4,,11.7,60.0,66.4,,,45.8,,,,22.0,,-1.0,,-10.0,-9.0,,,,,,141.0,4.4,,-53.3,-5.0,1.4,,,-19.2,,,,-43.0,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
48117,260,284.0,,179.0,276.0,,,,,,180.0,183.0,,127.4,222.6,93.9,,,247.0,,,,159.0,,24.0,,-81.0,16.0,,,,,,-80.0,-77.0,,-132.6,-37.4,-166.1,,,-13.0,,,,-101.0,,,False,True,,,,,,False,False,,False,False,False,,,True,,,,False,
48119,6,12.0,,4.0,0.0,,,,,,14.0,14.6,,2.9,2.5,,,,13.6,,,,17.0,,6.0,,-2.0,-6.0,,,,,,8.0,8.6,,-3.1,-3.5,,,,7.6,,,,11.0,,,True,False,,,,,,False,False,,True,True,,,,False,,,,False,
48121,3180,4600.0,4874.5,5560.0,5910.0,,,,,,5605.0,5158.9,,6799.8,5244.6,5216.1,,,3933.3,8938.0,,,4107.0,,1420.0,1694.5,2380.0,2730.0,,,,,,2425.0,1978.9,,3619.8,2064.6,2036.1,,,753.3,5758.0,,,927.0,,False,False,False,,,,,,False,False,,False,False,False,,,True,False,,,True,
48123,282,780.0,,447.0,1576.0,,,,,,476.0,203.2,,611.6,391.3,78.8,,,558.3,,,,210.0,,498.0,,165.0,1294.0,,,,,,194.0,-78.8,,329.6,109.3,-203.2,,,276.3,,,,-72.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
48125,6,0.0,,0.0,0.0,,,,,,4.0,8.7,,0.5,0.9,,,,0.0,,,,0.0,,-6.0,,-6.0,-6.0,,,,,,-2.0,2.7,,-5.5,-5.1,,,,-6.0,,,,-6.0,,,False,False,,,,,,True,True,,True,True,,,,False,,,,False,
48127,84,128.0,,91.0,85.0,,,,,,375.0,125.8,,57.4,97.3,,,,128.9,,,,78.0,,44.0,,7.0,1.0,,,,,,291.0,41.8,,-26.6,13.3,,,,44.9,,,,-6.0,,,True,True,,,,,,False,True,,True,True,,,,False,,,,True,
48129,14,12.0,,4.0,0.0,,,,,,4.0,5.6,,8.1,4.9,,,,14.7,,,,6.0,,-2.0,,-10.0,-14.0,,,,,,-10.0,-8.4,,-5.9,-9.1,,,,0.7,,,,-8.0,,,False,False,,,,,,False,False,,False,False,,,,True,,,,False,
48131,99,88.0,,103.0,31.0,,,,,,237.0,80.7,,102.8,113.2,28.5,,,200.5,,,,107.0,,-11.0,,4.0,-68.0,,,,,,138.0,-18.3,,3.8,14.2,-70.5,,,101.5,,,,8.0,,,True,False,,,,,,False,False,,True,False,False,,,False,,,,True,
48133,65,40.0,,33.0,87.0,,,,,,47.0,56.1,,11.6,32.9,,,,,,,,25.0,,-25.0,,-32.0,22.0,,,,,,-18.0,-8.9,,-53.4,-32.1,,,,,,,,-40.0,,,False,True,,,,,,True,True,,False,False,,,,,,,,False,
48135,1188,4976.0,2594.8,2087.0,7788.0,,,,,,4645.0,1588.8,,1012.1,1564.9,1186.8,,,5543.6,2163.0,,,2747.0,,3788.0,1406.8,899.0,6600.0,,,,,,3457.0,400.8,,-175.9,376.9,-1.2,,,4355.6,975.0,,,1559.0,,True,True,False,,,,,,True,True,,True,True,True,,,False,True,,,True,
48137,14,36.0,,18.0,0.0,,,,,,27.0,44.2,,,17.4,,,,,,,,20.0,,22.0,,4.0,-14.0,,,,,,13.0,30.2,,,3.4,,,,,,,,6.0,,,True,True,,,,,,True,False,,,True,,,,,,,,True,
48139,1230,1184.0,1737.5,872.0,644.0,,,,,,1501.0,1482.8,,344.5,870.2,1224.9,,,1345.2,725.0,,,395.0,,-46.0,507.5,-358.0,-586.0,,,,,,271.0,252.8,,-885.5,-359.8,-5.1,,,115.2,-505.0,,,-835.0,,False,False,False,,,,,,False,False,,False,False,True,,,False,False,,,False,
48141,6345,7356.0,13200.3,6524.0,6493.0,,,,,,8538.0,6759.9,,4506.9,5813.9,5276.7,,,7187.5,8648.0,,,5036.0,,1011.0,6855.3,179.0,148.0,,,,,,2193.0,414.9,,-1838.1,-531.1,-1068.3,,,842.5,2303.0,,,-1309.0,,False,True,True,,,,,,False,True,,False,True,False,,,True,False,,,False,
48143,251,128.0,,111.0,113.0,,,,,,256.0,275.5,,39.5,131.6,299.5,,,23.7,,,,38.0,,-123.0,,-140.0,-138.0,,,,,,5.0,24.5,,-211.5,-119.4,48.5,,,-227.3,,,,-213.0,,,False,False,,,,,,True,True,,False,True,True,,,False,,,,False,
48145,48,148.0,,110.0,181.0,,,,,,110.0,137.9,,159.8,100.0,58.4,,,202.6,,,,162.0,,100.0,,62.0,133.0,,,,,,62.0,89.9,,111.8,52.0,10.4,,,154.6,,,,114.0,,,True,False,,,,,,True,True,,False,True,True,,,False,,,,False,
48147,236,84.0,,81.0,85.0,,,,,,176.0,189.4,,12.3,85.6,155.8,,,74.1,,,,33.0,,-152.0,,-155.0,-151.0,,,,,,-60.0,-46.6,,-223.7,-150.4,-80.2,,,-161.9,,,,-203.0,,,False,True,,,,,,True,True,,False,True,True,,,False,,,,False,
48149,108,512.0,,262.0,755.0,,,,,,240.0,285.2,,304.6,262.3,94.0,,,426.5,,,,332.0,,404.0,,154.0,647.0,,,,,,132.0,177.2,,196.6,154.3,-14.0,,,318.5,,,,224.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
48151,25,4.0,,4.0,0.0,,,,,,8.0,11.8,,5.5,3.0,,,,,,,,2.0,,-21.0,,-21.0,-25.0,,,,,,-17.0,-13.2,,-19.5,-22.0,,,,,,,,-23.0,,,False,False,,,,,,True,True,,True,False,,,,,,,,False,
48153,34,16.0,,20.0,6.0,,,,,,43.0,40.1,,30.4,13.7,,,,22.7,,,,4.0,,-18.0,,-14.0,-28.0,,,,,,9.0,6.1,,-3.6,-20.3,,,,-11.3,,,,-30.0,,,True,False,,,,,,True,True,,True,False,,,,True,,,,False,
48155,1,4.0,,1.0,0.0,,,,,,0.0,13.7,,,1.1,,,,3.1,,,,11.0,,3.0,,0.0,-1.0,,,,,,-1.0,12.7,,,0.1,,,,2.1,,,,10.0,,,True,True,,,,,,True,False,,,True,,,,True,,,,False,
48157,7504,3364.0,5008.8,3024.0,1628.0,,,,,,5333.0,3955.6,,1891.1,1761.2,3584.9,,,3066.9,6749.0,,,1768.0,,-4140.0,-2495.2,-4480.0,-5876.0,,,,,,-2171.0,-3548.4,,-5612.9,-5742.8,-3919.1,,,-4437.1,-755.0,,,-5736.0,,True,False,False,,,,,,True,True,,False,False,True,,,False,True,,,False,
48159,23,48.0,,59.0,64.0,,,,,,79.0,76.2,,67.6,40.1,,,,62.8,,,,30.0,,25.0,,36.0,41.0,,,,,,56.0,53.2,,44.6,17.1,,,,39.8,,,,7.0,,,False,False,,,,,,False,False,,False,True,,,,False,,,,True,
48161,81,140.0,,118.0,158.0,,,,,,120.0,164.6,,74.9,122.2,102.0,,,160.4,,,,117.0,,59.0,,37.0,77.0,,,,,,39.0,83.6,,-6.1,41.2,21.0,,,79.4,,,,36.0,,,True,False,,,,,,True,False,,True,True,True,,,False,,,,True,
48163,188,304.0,,131.0,257.0,,,,,,979.0,186.1,,85.2,124.4,70.4,,,271.0,,,,251.0,,116.0,,-57.0,69.0,,,,,,791.0,-1.9,,-102.8,-63.6,-117.6,,,83.0,,,,63.0,,,True,True,,,,,,False,True,,True,True,False,,,True,,,,True,
48165,142,116.0,,101.0,235.0,,,,,,240.0,118.5,,65.6,88.8,,,,111.0,,,,104.0,,-26.0,,-41.0,93.0,,,,,,98.0,-23.5,,-76.4,-53.2,,,,-31.0,,,,-38.0,,,False,False,,,,,,False,True,,False,False,,,,False,,,,False,
48167,2304,4540.0,11254.8,2782.0,3895.0,,,,,,5939.0,3428.5,,3020.0,2498.7,1833.9,,,3161.4,1599.0,,,1922.0,,2236.0,8950.8,478.0,1591.0,,,,,,3635.0,1124.5,,716.0,194.7,-470.1,,,857.4,-705.0,,,-382.0,,False,True,True,,,,,,False,True,,True,True,True,,,True,True,,,True,
48169,8,136.0,,66.0,97.0,,,,,,54.0,54.8,,69.2,63.8,,,,105.3,,,,44.0,,128.0,,58.0,89.0,,,,,,46.0,46.8,,61.2,55.8,,,,97.3,,,,36.0,,,True,True,,,,,,True,True,,True,True,,,,True,,,,True,
48171,38,144.0,,149.0,311.0,,,,,,207.0,264.2,,114.1,115.7,150.8,,,181.2,,,,64.0,,106.0,,111.0,273.0,,,,,,169.0,226.2,,76.1,77.7,112.8,,,143.2,,,,26.0,,,False,False,,,,,,False,False,,True,True,False,,,False,,,,True,
48173,0,0.0,,0.0,0.0,,,,,,0.0,2.7,,1.2,0.6,,,,0.6,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,2.7,,1.2,0.6,,,,0.6,,,,0.0,,,True,True,,,,,,True,False,,False,False,,,,False,,,,True,
48175,53,148.0,,75.0,82.0,,,,,,110.0,16.3,,44.6,67.8,,,,124.3,,,,170.0,,95.0,,22.0,29.0,,,,,,57.0,-36.7,,-8.4,14.8,,,,71.3,,,,117.0,,,True,True,,,,,,True,True,,True,True,,,,True,,,,False,
48177,215,548.0,,344.0,888.0,,,,,,501.0,267.6,,183.7,344.2,198.8,,,446.1,,,,179.0,,333.0,,129.0,673.0,,,,,,286.0,52.6,,-31.3,129.2,-16.2,,,231.1,,,,-36.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
48179,89,44.0,,36.0,39.0,,,,,,139.0,74.4,,5.6,39.0,24.4,,,40.5,,,,39.0,,-45.0,,-53.0,-50.0,,,,,,50.0,-14.6,,-83.4,-50.0,-64.6,,,-48.5,,,,-50.0,,,False,False,,,,,,False,True,,False,False,False,,,False,,,,False,
48181,435,296.0,275.1,249.0,199.0,,,,,,889.0,769.1,,164.7,325.1,480.2,,,170.0,206.0,,,131.0,,-139.0,-159.9,-186.0,-236.0,,,,,,454.0,334.1,,-270.3,-109.9,45.2,,,-265.0,-229.0,,,-304.0,,False,False,False,,,,,,False,False,,False,True,True,,,False,False,,,False,
48183,574,748.0,861.3,699.0,669.0,,,,,,1784.0,1274.1,,260.6,554.8,1045.9,,,733.0,,,,318.0,,174.0,287.3,125.0,95.0,,,,,,1210.0,700.1,,-313.4,-19.2,471.9,,,159.0,,,,-256.0,,False,True,True,,,,,,False,False,,False,True,False,,,True,,,,False,
48185,163,396.0,,255.0,280.0,,,,,,305.0,288.5,,96.6,252.3,149.8,,,414.0,,,,207.0,,233.0,,92.0,117.0,,,,,,142.0,125.5,,-66.4,89.3,-13.2,,,251.0,,,,44.0,,,True,True,,,,,,True,True,,True,True,True,,,False,,,,True,
48187,339,952.0,2067.6,753.0,770.0,,,,,,2464.0,1288.3,,869.1,678.7,1029.0,,,488.3,612.0,,,479.0,,613.0,1728.6,414.0,431.0,,,,,,2125.0,949.3,,530.1,339.7,690.0,,,149.3,273.0,,,140.0,,False,True,True,,,,,,False,False,,True,True,False,,,True,True,,,True,
48189,477,700.0,,524.0,234.0,,,,,,538.0,491.8,,581.7,523.2,19.0,,,718.3,,,,278.0,,223.0,,47.0,-243.0,,,,,,61.0,14.8,,104.7,46.2,-458.0,,,241.3,,,,-199.0,,,True,False,,,,,,True,True,,True,True,False,,,False,,,,True,
48191,10,16.0,,4.0,0.0,,,,,,8.0,17.1,,0.7,2.5,,,,7.2,,,,40.0,,6.0,,-6.0,-10.0,,,,,,-2.0,7.1,,-9.3,-7.5,,,,-2.8,,,,30.0,,,False,False,,,,,,True,False,,False,False,,,,True,,,,False,
48193,47,48.0,,32.0,39.0,,,,,,28.0,55.1,,31.4,31.6,,,,63.7,,,,32.0,,1.0,,-15.0,-8.0,,,,,,-19.0,8.1,,-15.6,-15.4,,,,16.7,,,,-15.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,False,
48195,53,16.0,,7.0,0.0,,,,,,12.0,28.3,,12.4,14.0,,,,4.0,,,,4.0,,-37.0,,-46.0,-53.0,,,,,,-41.0,-24.7,,-40.6,-39.0,,,,-49.0,,,,-49.0,,,False,False,,,,,,False,True,,False,False,,,,False,,,,False,
48197,11,20.0,,2.0,0.0,,,,,,14.0,14.4,,1.3,3.0,,,,13.0,,,,38.0,,9.0,,-9.0,-11.0,,,,,,3.0,3.4,,-9.7,-8.0,,,,2.0,,,,27.0,,,False,False,,,,,,True,True,,False,True,,,,True,,,,False,
48199,535,632.0,577.0,555.0,701.0,,,,,,709.0,530.9,,486.2,406.1,444.7,,,817.4,,,,334.0,,97.0,42.0,20.0,166.0,,,,,,174.0,-4.1,,-48.8,-128.9,-90.3,,,282.4,,,,-201.0,,True,True,False,,,,,,False,True,,True,False,True,,,False,,,,False,
48201,33637,37304.0,50076.1,34035.0,32761.0,,,,,,38510.0,39244.1,,34731.7,34296.2,23623.2,,,29330.0,47137.0,,,24275.0,,3667.0,16439.1,398.0,-876.0,,,,,,4873.0,5607.1,,1094.7,659.2,-10013.8,,,-4307.0,13500.0,,,-9362.0,,False,True,True,,,,,,False,False,,True,True,False,,,False,False,,,False,
48203,214,232.0,165.9,186.0,175.0,,,,,,735.0,469.7,,77.4,251.1,297.1,,,193.3,,,,98.0,,18.0,-48.1,-28.0,-39.0,,,,,,521.0,255.7,,-136.6,37.1,83.1,,,-20.7,,,,-116.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
48205,18,56.0,,31.0,6.0,,,,,,14.0,52.2,,49.9,52.9,,,,59.9,,,,32.0,,38.0,,13.0,-12.0,,,,,,-4.0,34.2,,31.9,34.9,,,,41.9,,,,14.0,,,True,True,,,,,,True,True,,True,True,,,,False,,,,True,
48207,23,24.0,,20.0,34.0,,,,,,21.0,42.4,,5.1,20.6,,,,,,,,2.0,,1.0,,-3.0,11.0,,,,,,-2.0,19.4,,-17.9,-2.4,,,,,,,,-21.0,,,False,False,,,,,,False,False,,False,False,,,,,,,,False,
48209,1117,1072.0,4234.9,773.0,1027.0,,,,,,3077.0,1442.9,,587.9,798.5,819.4,,,563.9,449.0,,,454.0,,-45.0,3117.9,-344.0,-90.0,,,,,,1960.0,325.9,,-529.1,-318.5,-297.6,,,-553.1,-668.0,,,-663.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
48211,13,44.0,,12.0,0.0,,,,,,12.0,25.4,,21.0,25.8,,,,,,,,48.0,,31.0,,-1.0,-13.0,,,,,,-1.0,12.4,,8.0,12.8,,,,,,,,35.0,,,True,True,,,,,,True,True,,True,True,,,,,,,,False,
48213,255,480.0,546.8,511.0,511.0,,,,,,551.0,934.2,,229.7,367.8,511.4,,,818.9,,,,254.0,,225.0,291.8,256.0,256.0,,,,,,296.0,679.2,,-25.3,112.8,256.4,,,563.9,,,,-1.0,,False,False,False,,,,,,False,False,,True,True,False,,,False,,,,True,
48215,8840,16840.0,12543.7,10063.0,13236.0,,,,,,41286.0,14233.0,,9214.6,7889.5,5792.2,,,9462.6,11782.0,,,7310.0,,8000.0,3703.7,1223.0,4396.0,,,,,,32446.0,5393.0,,374.6,-950.5,-3047.8,,,622.6,2942.0,,,-1530.0,,True,True,True,,,,,,False,True,,True,True,True,,,True,True,,,True,
