,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,USC-SI_kJalpha_RF,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-USC-SI_kJalpha_RF,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-USC-SI_kJalpha_RF,beat_baseline-UVA-Ensemble
29129,48,16.0,,14.6,,10.0,0.0,,,,,30.3,,33.0,,1.7,2.2,,,10.0,9.5,,,,,,,,71.0,,15.1,-32.0,,-33.4,,-38.0,-48.0,,,,,-17.7,,-15.0,,-46.3,-45.8,,,-38.0,-38.5,,,,,,,,23.0,,-32.9,,False,,False,False,,,,,True,,True,,False,False,,,False,False,,,,,,,,True,,False
29131,520,488.0,,489.0,,482.0,558.0,,,,,444.4,,283.0,,569.2,141.2,,,441.0,434.4,,,,,,,,622.0,,558.5,-32.0,,-31.0,,-38.0,38.0,,,,,-75.6,,-237.0,,49.2,-378.8,,,-79.0,-85.6,,,,,,,,102.0,,38.5,,True,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,False
29133,400,88.0,,82.9,,121.0,157.0,,,,,143.7,,172.0,,224.5,23.1,,,138.0,112.5,,,,,,,,43.0,,121.5,-312.0,,-317.1,,-279.0,-243.0,,,,,-256.3,,-228.0,,-175.5,-376.9,,,-262.0,-287.5,,,,,,,,-357.0,,-278.5,,False,,True,True,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29135,530,352.0,,349.1,,354.0,365.0,,,,,358.8,,177.0,,1090.7,47.8,,,350.5,327.9,,,,,,,,120.0,,422.1,-178.0,,-180.9,,-176.0,-165.0,,,,,-171.2,,-353.0,,560.7,-482.2,,,-179.5,-202.1,,,,,,,,-410.0,,-107.9,,False,,True,True,,,,,True,,False,,False,False,,,False,False,,,,,,,,False,,True
29137,192,176.0,,176.4,,176.0,173.0,,,,,142.4,,50.0,,291.2,13.8,,,323.0,143.9,,,,,,,,120.0,,223.6,-16.0,,-15.6,,-16.0,-19.0,,,,,-49.6,,-142.0,,99.2,-178.2,,,131.0,-48.1,,,,,,,,-72.0,,31.6,,True,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,False
29139,155,200.0,,207.6,,208.0,252.0,,,,,159.9,,64.0,,899.2,10.7,,,312.0,185.0,,,,,,,,138.0,,377.0,45.0,,52.6,,53.0,97.0,,,,,4.9,,-91.0,,744.2,-144.3,,,157.0,30.0,,,,,,,,-17.0,,222.0,,False,,False,False,,,,,True,,False,,False,False,,,False,True,,,,,,,,True,,False
29141,324,332.0,,336.6,,341.0,196.0,,,,,344.8,,177.0,,481.3,94.1,,,370.0,348.7,,,,,,,,13.0,,368.9,8.0,,12.6,,17.0,-128.0,,,,,20.8,,-147.0,,157.3,-229.9,,,46.0,24.7,,,,,,,,-311.0,,44.9,,False,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,False
29143,532,244.0,,239.6,,246.0,49.0,,,,,246.3,,224.0,,358.2,39.2,,,272.0,263.0,,,,,,,,119.0,,273.4,-288.0,,-292.4,,-286.0,-483.0,,,,,-285.7,,-308.0,,-173.8,-492.8,,,-260.0,-269.0,,,,,,,,-413.0,,-258.6,,False,,True,False,,,,,True,,False,,True,False,,,True,True,,,,,,,,False,,True
29145,816,636.0,,631.8,,601.0,675.0,,,,,705.9,,925.0,,513.8,62.9,600.0,,377.0,597.9,,,,,703.9,,,393.0,,588.0,-180.0,,-184.2,,-215.0,-141.0,,,,,-110.1,,109.0,,-302.2,-753.1,-216.0,,-439.0,-218.1,,,,,-112.1,,,-423.0,,-228.0,,False,,False,True,,,,,True,,True,,False,False,False,,False,False,,,,,True,,,False,,False
29147,728,536.0,,529.3,,511.0,213.0,,,,,454.4,,261.0,,477.8,46.7,,,708.0,669.9,,,,,412.0,,,83.0,,542.1,-192.0,,-198.7,,-217.0,-515.0,,,,,-273.6,,-467.0,,-250.2,-681.3,,,-20.0,-58.1,,,,,-316.0,,,-645.0,,-185.9,,False,,False,False,,,,,False,,False,,False,False,,,True,True,,,,,False,,,False,,True
29149,122,84.0,,83.2,,84.0,58.0,,,,,145.5,,179.0,,81.8,27.3,,,87.0,95.6,,,,,,,,3.0,,81.6,-38.0,,-38.8,,-38.0,-64.0,,,,,23.5,,57.0,,-40.2,-94.7,,,-35.0,-26.4,,,,,,,,-119.0,,-40.4,,False,,False,False,,,,,True,,False,,False,False,,,True,True,,,,,,,,False,,False
29151,379,344.0,,306.3,,320.0,287.0,,,,,306.2,,146.0,,480.4,29.8,,,412.0,286.0,,,,,,,,129.0,,408.4,-35.0,,-72.7,,-59.0,-92.0,,,,,-72.8,,-233.0,,101.4,-349.2,,,33.0,-93.0,,,,,,,,-250.0,,29.4,,False,,False,False,,,,,False,,False,,False,False,,,True,False,,,,,,,,False,,True
29153,66,96.0,,89.9,,93.0,28.0,,,,,107.0,,83.0,,212.5,38.0,,,97.5,89.5,,,,,,,,45.0,,106.1,30.0,,23.9,,27.0,-38.0,,,,,41.0,,17.0,,146.5,-28.0,,,31.5,23.5,,,,,,,,-21.0,,40.1,,True,,True,False,,,,,False,,True,,False,True,,,False,True,,,,,,,,True,,False
29155,318,172.0,,179.0,,179.0,141.0,,,,,233.4,,321.0,,256.3,74.0,,,202.0,177.9,,,,,,,,126.0,,208.2,-146.0,,-139.0,,-139.0,-177.0,,,,,-84.6,,3.0,,-61.7,-244.0,,,-116.0,-140.1,,,,,,,,-192.0,,-109.8,,True,,True,False,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29157,655,304.0,,309.1,,258.0,183.0,,,,,290.0,,181.0,,267.0,53.5,,,225.0,272.4,,,,,,,,149.0,,361.6,-351.0,,-345.9,,-397.0,-472.0,,,,,-365.0,,-474.0,,-388.0,-601.5,,,-430.0,-382.6,,,,,,,,-506.0,,-293.4,,True,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,True
29159,902,776.0,,762.7,,766.0,1240.0,,,,,743.3,,628.0,,793.3,235.0,700.5,,1127.0,745.8,,,,,343.0,,,38.0,,841.9,-126.0,,-139.3,,-136.0,338.0,,,,,-158.7,,-274.0,,-108.7,-667.0,-201.5,,225.0,-156.2,,,,,-559.0,,,-864.0,,-60.1,,False,,False,False,,,,,False,,False,,True,False,False,,False,False,,,,,False,,,False,,True
29161,818,416.0,,336.6,,388.0,346.0,,,,,446.4,,500.0,,416.3,198.9,424.0,,455.0,342.3,,,,,,,,162.0,,460.2,-402.0,,-481.4,,-430.0,-472.0,,,,,-371.6,,-318.0,,-401.7,-619.1,-394.0,,-363.0,-475.7,,,,,,,,-656.0,,-357.8,,False,,False,False,,,,,True,,True,,True,False,True,,True,False,,,,,,,,False,,True
29163,509,148.0,,152.0,,158.0,196.0,,,,,180.2,,158.0,,319.6,37.4,,,151.0,153.9,,,,,,,,98.0,,188.9,-361.0,,-357.0,,-351.0,-313.0,,,,,-328.8,,-351.0,,-189.4,-471.6,,,-358.0,-355.1,,,,,,,,-411.0,,-320.1,,True,,True,True,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29165,589,328.0,,344.1,,340.0,305.0,,,,,388.5,,530.0,,419.1,173.0,389.0,,295.0,381.8,,,,,,,,283.0,,368.5,-261.0,,-244.9,,-249.0,-284.0,,,,,-200.5,,-59.0,,-169.9,-416.0,-200.0,,-294.0,-207.2,,,,,,,,-306.0,,-220.5,,True,,True,False,,,,,True,,True,,True,False,True,,False,True,,,,,,,,False,,True
29167,294,632.0,,599.5,,407.0,767.0,,,,,575.3,,345.0,,394.7,155.3,383.0,,283.0,340.4,,,,,,,,6.0,,705.7,338.0,,305.5,,113.0,473.0,,,,,281.3,,51.0,,100.7,-138.7,89.0,,-11.0,46.4,,,,,,,,-288.0,,411.7,,True,,True,False,,,,,True,,True,,True,True,True,,True,True,,,,,,,,True,,False
29169,528,460.0,,473.7,,529.0,1081.0,,,,,460.4,,643.0,,700.7,92.5,372.5,,517.0,412.8,,,,,,,,477.0,,553.9,-68.0,,-54.3,,1.0,553.0,,,,,-67.6,,115.0,,172.7,-435.5,-155.5,,-11.0,-115.2,,,,,,,,-51.0,,25.9,,True,,True,False,,,,,True,,False,,False,False,False,,True,False,,,,,,,,True,,True
29171,88,28.0,,25.9,,26.0,0.0,,,,,25.0,,40.0,,62.5,5.7,,,16.0,23.8,,,,,,,,25.0,,29.2,-60.0,,-62.1,,-62.0,-88.0,,,,,-63.0,,-48.0,,-25.5,-82.3,,,-72.0,-64.2,,,,,,,,-63.0,,-58.8,,False,,False,False,,,,,False,,True,,True,False,,,False,False,,,,,,,,False,,True
29173,245,84.0,,83.6,,78.0,50.0,,,,,132.5,,71.0,,79.1,16.2,,,63.0,89.0,,,,,,,,0.0,,89.6,-161.0,,-161.4,,-167.0,-195.0,,,,,-112.5,,-174.0,,-165.9,-228.8,,,-182.0,-156.0,,,,,,,,-245.0,,-155.4,,False,,False,False,,,,,True,,False,,False,False,,,False,True,,,,,,,,False,,True
29175,513,316.0,,336.3,,324.0,225.0,,,,,352.2,,324.0,,699.1,36.8,,,330.0,319.6,,,,,,,,168.0,,409.9,-197.0,,-176.7,,-189.0,-288.0,,,,,-160.8,,-189.0,,186.1,-476.2,,,-183.0,-193.4,,,,,,,,-345.0,,-103.1,,True,,True,False,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29177,370,180.0,,181.7,,195.0,185.0,,,,,184.5,,227.0,,185.4,40.2,,,347.0,210.9,,,,,,,,178.0,,208.3,-190.0,,-188.3,,-175.0,-185.0,,,,,-185.5,,-143.0,,-184.6,-329.8,,,-23.0,-159.1,,,,,,,,-192.0,,-161.7,,True,,True,True,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29179,82,116.0,,111.6,,104.0,81.0,,,,,89.3,,50.0,,270.8,5.0,,,136.0,92.6,,,,,,,,108.0,,145.3,34.0,,29.6,,22.0,-1.0,,,,,7.3,,-32.0,,188.8,-77.0,,,54.0,10.6,,,,,,,,26.0,,63.3,,True,,True,True,,,,,True,,True,,False,False,,,False,True,,,,,,,,True,,False
29181,221,120.0,,134.9,,139.0,153.0,,,,,125.0,,147.0,,284.7,16.9,,,241.0,152.6,,,,,,,,72.0,,124.1,-101.0,,-86.1,,-82.0,-68.0,,,,,-96.0,,-74.0,,63.7,-204.1,,,20.0,-68.4,,,,,,,,-149.0,,-96.9,,True,,True,True,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29183,8230,4404.0,,4367.9,4516.6,4574.0,6045.0,,,,,4828.9,,2784.0,,4903.6,2389.0,4880.0,,4647.0,5065.4,,,,,2429.5,4950.0,,3506.0,,5157.8,-3826.0,,-3862.1,-3713.4,-3656.0,-2185.0,,,,,-3401.1,,-5446.0,,-3326.4,-5841.0,-3350.0,,-3583.0,-3164.6,,,,,-5800.5,-3280.0,,-4724.0,,-3072.2,,False,True,True,True,,,,,True,,False,,True,False,True,,True,True,,,,,False,True,,False,,True
29185,200,40.0,,44.6,,44.0,13.0,,,,,65.1,,79.0,,54.3,23.7,,,46.0,50.5,,,,,,,,21.0,,40.6,-160.0,,-155.4,,-156.0,-187.0,,,,,-134.9,,-121.0,,-145.7,-176.3,,,-154.0,-149.5,,,,,,,,-179.0,,-159.4,,True,,True,False,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29186,575,440.0,,442.7,,446.0,614.0,,,,,345.1,,150.0,,1055.2,31.9,,,636.0,369.1,,,,,,,,172.0,,641.0,-135.0,,-132.3,,-129.0,39.0,,,,,-229.9,,-425.0,,480.2,-543.1,,,61.0,-205.9,,,,,,,,-403.0,,66.0,,True,,True,True,,,,,False,,False,,False,False,,,True,False,,,,,,,,False,,True
29187,2015,980.0,,996.3,,951.0,1416.0,,,,,914.7,,871.0,,941.1,205.4,824.5,,850.5,923.0,,,,,803.1,,,474.0,,1161.2,-1035.0,,-1018.7,,-1064.0,-599.0,,,,,-1100.3,,-1144.0,,-1073.9,-1809.6,-1190.5,,-1164.5,-1092.0,,,,,-1211.9,,,-1541.0,,-853.8,,True,,False,True,,,,,False,,False,,False,False,False,,False,False,,,,,False,,,False,,True
29189,19144,8756.0,,8619.0,7439.4,8687.0,11717.0,,,,,8185.1,,7198.0,,8062.4,3800.4,9233.5,,11975.5,11426.6,,,,,5054.9,11810.0,,7440.0,,11573.0,-10388.0,,-10525.0,-11704.6,-10457.0,-7427.0,,,,,-10958.9,,-11946.0,,-11081.6,-15343.6,-9910.5,,-7168.5,-7717.4,,,,,-14089.1,-7334.0,,-11704.0,,-7571.0,,False,False,False,True,,,,,False,,False,,False,False,True,,True,True,,,,,False,True,,False,,True
29195,564,268.0,,254.9,,245.0,193.0,,,,,288.4,,293.0,,219.4,132.0,,,243.5,242.8,,,,,,,,151.0,,301.4,-296.0,,-309.1,,-319.0,-371.0,,,,,-275.6,,-271.0,,-344.6,-432.0,,,-320.5,-321.2,,,,,,,,-413.0,,-262.6,,False,,False,False,,,,,True,,True,,False,False,,,False,False,,,,,,,,False,,True
29197,86,24.0,,23.7,,24.0,0.0,,,,,38.2,,44.0,,54.5,4.0,,,18.0,27.6,,,,,,,,37.0,,26.9,-62.0,,-62.3,,-62.0,-86.0,,,,,-47.8,,-42.0,,-31.5,-82.0,,,-68.0,-58.4,,,,,,,,-49.0,,-59.1,,False,,False,False,,,,,True,,True,,True,False,,,False,True,,,,,,,,True,,True
29199,104,36.0,,37.5,,39.0,27.0,,,,,49.4,,52.0,,49.0,5.8,,,42.0,43.7,,,,,,,,21.0,,41.9,-68.0,,-66.5,,-65.0,-77.0,,,,,-54.6,,-52.0,,-55.0,-98.2,,,-62.0,-60.3,,,,,,,,-83.0,,-62.1,,True,,True,False,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29201,1104,568.0,,565.7,,593.0,664.0,,,,,613.0,,506.0,,625.6,175.3,656.0,,620.0,665.7,,,,,314.5,,,529.0,,693.1,-536.0,,-538.3,,-511.0,-440.0,,,,,-491.0,,-598.0,,-478.4,-928.7,-448.0,,-484.0,-438.3,,,,,-789.5,,,-575.0,,-410.9,,False,,True,True,,,,,True,,False,,True,False,True,,True,True,,,,,False,,,False,,True
29203,77,140.0,,140.4,,140.0,95.0,,,,,129.2,,76.0,,271.2,24.1,,,154.0,136.9,,,,,,,,81.0,,160.1,63.0,,63.4,,63.0,18.0,,,,,52.2,,-1.0,,194.2,-52.9,,,77.0,59.9,,,,,,,,4.0,,83.1,,False,,False,True,,,,,True,,True,,False,True,,,False,True,,,,,,,,True,,False
29205,88,40.0,,46.3,,40.0,28.0,,,,,46.6,,44.0,,81.9,12.8,,,15.0,35.7,,,,,,,,28.0,,47.2,-48.0,,-41.7,,-48.0,-60.0,,,,,-41.4,,-44.0,,-6.1,-75.2,,,-73.0,-52.3,,,,,,,,-60.0,,-40.8,,True,,False,False,,,,,True,,True,,True,False,,,False,False,,,,,,,,False,,True
29207,676,336.0,,328.5,,361.0,290.0,,,,,375.0,,477.0,,581.5,108.9,477.5,,395.0,361.2,,,,,,,,174.0,,450.8,-340.0,,-347.5,,-315.0,-386.0,,,,,-301.0,,-199.0,,-94.5,-567.1,-198.5,,-281.0,-314.8,,,,,,,,-502.0,,-225.2,,False,,True,False,,,,,True,,True,,True,False,True,,True,True,,,,,,,,False,,True
29209,420,312.0,,297.6,,289.0,251.0,,,,,281.1,,284.0,,382.4,115.6,278.5,,261.5,272.5,,,,,,,,137.0,,369.4,-108.0,,-122.4,,-131.0,-169.0,,,,,-138.9,,-136.0,,-37.6,-304.4,-141.5,,-158.5,-147.5,,,,,,,,-283.0,,-50.6,,False,,False,False,,,,,False,,False,,True,False,False,,False,False,,,,,,,,False,,True
29211,189,312.0,,306.4,,224.0,0.0,,,,,228.3,,86.0,,213.7,16.4,,,332.5,220.5,,,,,,,,10.0,,360.9,123.0,,117.4,,35.0,-189.0,,,,,39.3,,-103.0,,24.7,-172.6,,,143.5,31.5,,,,,,,,-179.0,,171.9,,True,,True,False,,,,,True,,True,,True,False,,,False,True,,,,,,,,False,,False
29213,965,780.0,,783.5,,753.0,740.0,,,,,652.5,,671.0,,783.9,142.0,603.0,,915.0,655.7,,,,,471.6,,,49.0,,925.8,-185.0,,-181.5,,-212.0,-225.0,,,,,-312.5,,-294.0,,-181.1,-823.0,-362.0,,-50.0,-309.3,,,,,-493.4,,,-916.0,,-39.2,,True,,False,False,,,,,False,,False,,True,False,False,,True,False,,,,,False,,,False,,True
29215,318,212.0,,199.4,,204.0,198.0,,,,,279.2,,381.0,,344.4,133.8,,,159.0,198.2,,,,,,,,6.0,,229.0,-106.0,,-118.6,,-114.0,-120.0,,,,,-38.8,,63.0,,26.4,-184.2,,,-159.0,-119.8,,,,,,,,-312.0,,-89.0,,False,,False,False,,,,,True,,True,,True,False,,,False,False,,,,,,,,False,,True
29217,303,164.0,,167.5,,182.0,146.0,,,,,176.9,,213.0,,275.1,68.1,,,260.0,232.3,,,,,,,,102.0,,182.1,-139.0,,-135.5,,-121.0,-157.0,,,,,-126.1,,-90.0,,-27.9,-234.9,,,-43.0,-70.7,,,,,,,,-201.0,,-120.9,,True,,True,False,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
29219,533,240.0,,244.3,,269.0,309.0,,,,,295.0,,257.0,,288.1,78.9,448.0,,355.0,267.1,,,,,,,,163.0,,347.4,-293.0,,-288.7,,-264.0,-224.0,,,,,-238.0,,-276.0,,-244.9,-454.1,-85.0,,-178.0,-265.9,,,,,,,,-370.0,,-185.6,,True,,True,True,,,,,True,,True,,True,False,True,,True,True,,,,,,,,False,,True
29221,688,340.0,,319.9,,310.0,203.0,,,,,383.5,,318.0,,406.4,75.6,,,276.0,239.1,,,,,,,,238.0,,396.6,-348.0,,-368.1,,-378.0,-485.0,,,,,-304.5,,-370.0,,-281.6,-612.4,,,-412.0,-448.9,,,,,,,,-450.0,,-291.4,,False,,False,False,,,,,True,,False,,True,False,,,False,False,,,,,,,,False,,True
29223,165,88.0,,100.2,,87.0,54.0,,,,,139.9,,128.0,,66.2,42.0,,,57.0,105.8,,,,,,,,10.0,,89.5,-77.0,,-64.8,,-78.0,-111.0,,,,,-25.1,,-37.0,,-98.8,-123.0,,,-108.0,-59.2,,,,,,,,-155.0,,-75.5,,True,,False,False,,,,,True,,True,,False,False,,,False,True,,,,,,,,False,,True
29225,574,496.0,,547.5,,414.0,376.0,,,,,505.2,,418.0,,523.2,172.1,552.5,,229.0,345.9,,,,,395.0,,,323.0,,550.1,-78.0,,-26.5,,-160.0,-198.0,,,,,-68.8,,-156.0,,-50.8,-401.9,-21.5,,-345.0,-228.1,,,,,-179.0,,,-251.0,,-23.9,,True,,False,False,,,,,True,,False,,True,False,True,,False,False,,,,,False,,,False,,True
29227,35,20.0,,21.0,,20.0,0.0,,,,,23.8,,24.0,,82.9,2.3,,,11.0,13.0,,,,,,,,11.0,,27.4,-15.0,,-14.0,,-15.0,-35.0,,,,,-11.2,,-11.0,,47.9,-32.7,,,-24.0,-22.0,,,,,,,,-24.0,,-7.6,,True,,False,False,,,,,True,,True,,False,False,,,False,False,,,,,,,,False,,True
29229,146,120.0,,114.3,,115.0,52.0,,,,,252.5,,248.0,,90.0,33.1,,,58.0,124.8,,,,,,,,102.0,,139.4,-26.0,,-31.7,,-31.0,-94.0,,,,,106.5,,102.0,,-56.0,-112.9,,,-88.0,-21.2,,,,,,,,-44.0,,-6.6,,False,,False,False,,,,,False,,False,,False,False,,,False,True,,,,,,,,False,,True
29510,4028,2060.0,,2069.0,,2086.0,2676.0,,,,,1816.0,,2292.0,,1850.4,756.8,1873.0,,2671.0,2137.1,,,,,1210.5,2174.0,,1498.0,,2864.6,-1968.0,,-1959.0,,-1942.0,-1352.0,,,,,-2212.0,,-1736.0,,-2177.6,-3271.2,-2155.0,,-1357.0,-1890.9,,,,,-2817.5,-1854.0,,-2530.0,,-1163.4,,True,,True,True,,,,,False,,True,,False,False,False,,True,True,,,,,False,True,,False,,True
30001,287,80.0,,69.1,,80.0,3.0,,,,,104.7,,92.0,,193.9,20.0,,,36.0,92.7,,,,,,,,49.0,,85.4,-207.0,,-217.9,,-207.0,-284.0,,,,,-182.3,,-195.0,,-93.1,-267.0,,,-251.0,-194.3,,,,,,,,-238.0,,-201.6,,False,,False,False,,,,,True,,True,,True,False,,,False,True,,,,,,,,False,,True
30003,384,272.0,,154.1,,246.0,0.0,,,,,343.8,,361.0,,818.3,45.0,,,229.0,248.6,,,,,204.2,,,109.0,,382.1,-112.0,,-229.9,,-138.0,-384.0,,,,,-40.2,,-23.0,,434.3,-339.0,,,-155.0,-135.4,,,,,-179.8,,,-275.0,,-1.9,,False,,False,False,,,,,True,,True,,False,False,,,False,False,,,,,False,,,False,,True
30005,167,312.0,,317.6,,205.0,0.0,,,,,265.2,,86.0,,567.6,6.2,,,192.0,204.0,,,,,,,,52.0,,292.4,145.0,,150.6,,38.0,-167.0,,,,,98.2,,-81.0,,400.6,-160.8,,,25.0,37.0,,,,,,,,-115.0,,125.4,,False,,True,False,,,,,True,,True,,False,False,,,True,True,,,,,,,,True,,True
30007,105,108.0,,105.0,,107.0,28.0,,,,,93.1,,87.0,,1898.3,3.5,,,159.0,109.6,,,,,,,,63.0,,179.1,3.0,,0.0,,2.0,-77.0,,,,,-11.9,,-18.0,,1793.3,-101.5,,,54.0,4.6,,,,,,,,-42.0,,74.1,,True,,True,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,False
30009,315,152.0,,159.7,,157.0,0.0,,,,,194.8,,156.0,,228.3,24.1,,,208.0,195.2,,,,,,,,143.0,,157.3,-163.0,,-155.3,,-158.0,-315.0,,,,,-120.2,,-159.0,,-86.7,-290.9,,,-107.0,-119.8,,,,,,,,-172.0,,-157.7,,True,,True,False,,,,,True,,True,,True,False,,,True,True,,,,,,,,False,,True
30011,41,80.0,,75.1,,55.0,0.0,,,,,50.6,,32.0,,493.5,17.5,,,55.0,52.0,,,,,,,,4.0,,85.5,39.0,,34.1,,14.0,-41.0,,,,,9.6,,-9.0,,452.5,-23.5,,,14.0,11.0,,,,,,,,-37.0,,44.5,,True,,True,False,,,,,True,,True,,False,True,,,True,True,,,,,,,,True,,False
30013,2724,1972.0,,1979.1,,2145.0,2453.0,,,,,1513.3,,3031.0,,2877.8,228.7,2914.5,,2437.5,1755.5,,,,,2199.5,,,1268.0,,2342.1,-752.0,,-744.9,,-579.0,-271.0,,,,,-1210.7,,307.0,,153.8,-2495.3,190.5,,-286.5,-968.5,,,,,-524.5,,,-1456.0,,-381.9,,True,,True,True,,,,,False,,True,,True,False,True,,True,False,,,,,True,,,False,,True
30015,163,108.0,,100.1,,109.0,0.0,,,,,93.7,,130.0,,1184.6,10.1,,,201.0,105.1,,,,,,,,91.0,,174.4,-55.0,,-62.9,,-54.0,-163.0,,,,,-69.3,,-33.0,,1021.6,-152.9,,,38.0,-57.9,,,,,,,,-72.0,,11.4,,False,,True,False,,,,,False,,True,,False,False,,,True,False,,,,,,,,False,,True
30017,375,348.0,,346.1,,347.0,,,,,,223.9,,326.0,,1872.4,8.6,,,572.5,265.4,,,,,,,,163.0,,452.9,-27.0,,-28.9,,-28.0,,,,,,-151.1,,-49.0,,1497.4,-366.4,,,197.5,-109.6,,,,,,,,-212.0,,77.9,,False,,False,,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,False
30019,63,84.0,,82.5,,70.0,0.0,,,,,60.1,,24.0,,419.7,3.2,,,72.0,52.6,,,,,,,,47.0,,108.0,21.0,,19.5,,7.0,-63.0,,,,,-2.9,,-39.0,,356.7,-59.8,,,9.0,-10.4,,,,,,,,-16.0,,45.0,,True,,True,False,,,,,True,,False,,False,False,,,True,True,,,,,,,,True,,False
30021,348,264.0,,263.0,,264.0,0.0,,,,,216.0,,290.0,,749.4,12.4,,,352.0,239.9,,,,,,,,2.0,,320.9,-84.0,,-85.0,,-84.0,-348.0,,,,,-132.0,,-58.0,,401.4,-335.6,,,4.0,-108.1,,,,,,,,-346.0,,-27.1,,False,,False,False,,,,,False,,True,,False,False,,,True,False,,,,,,,,False,,True
30023,233,288.0,,279.3,,257.0,273.0,,,,,242.2,,169.0,,575.2,23.2,,,186.0,239.7,,,,,,,,7.0,,246.1,55.0,,46.3,,24.0,40.0,,,,,9.2,,-64.0,,342.2,-209.8,,,-47.0,6.7,,,,,,,,-226.0,,13.1,,True,,True,True,,,,,True,,False,,False,False,,,True,True,,,,,,,,False,,True
30025,157,152.0,,133.0,,92.0,0.0,,,,,109.7,,92.0,,929.0,8.6,,,57.0,61.9,,,,,,,,79.0,,176.9,-5.0,,-24.0,,-65.0,-157.0,,,,,-47.3,,-65.0,,772.0,-148.4,,,-100.0,-95.1,,,,,,,,-78.0,,19.9,,False,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,,False
30027,350,212.0,,239.7,,212.0,0.0,,,,,186.6,,448.0,,388.2,28.5,,,100.0,226.5,,,,,,,,187.0,,190.2,-138.0,,-110.3,,-138.0,-350.0,,,,,-163.4,,98.0,,38.2,-321.5,,,-250.0,-123.5,,,,,,,,-163.0,,-159.8,,True,,False,False,,,,,False,,True,,True,False,,,False,True,,,,,,,,False,,False
