,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,JCB-PRM,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-JCB-PRM,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
20207,45,16.0,,,37.0,,0.4,3.1,7.0,-29.0,,,-8.0,,-44.6,-41.9,-38.0,,,True,,False,False,False
20209,4141,2376.0,,,1929.0,,1921.1,1131.3,2295.0,-1765.0,,,-2212.0,,-2219.9,-3009.7,-1846.0,,,False,,False,False,False
21001,412,184.0,,,235.0,,210.8,89.1,145.0,-228.0,,,-177.0,,-201.2,-322.9,-267.0,,,True,,True,False,False
21003,331,416.0,,,227.0,,125.5,231.9,804.0,85.0,,,-104.0,,-205.5,-99.1,473.0,,,False,,False,False,False
21005,326,144.0,,,78.0,,12.8,128.7,175.0,-182.0,,,-248.0,,-313.2,-197.3,-151.0,,,False,,False,False,True
21007,88,16.0,,,50.0,,4.2,18.6,3.0,-72.0,,,-38.0,,-83.8,-69.4,-85.0,,,True,,False,True,False
21009,1135,496.0,,,437.0,,47.0,192.0,97.0,-639.0,,,-698.0,,-1088.0,-943.0,-1038.0,,,False,,False,False,False
21011,173,32.0,,,92.0,,3.9,51.5,6.0,-141.0,,,-81.0,,-169.1,-121.5,-167.0,,,True,,False,True,False
21013,704,288.0,,,322.0,,39.9,157.9,190.0,-416.0,,,-382.0,,-664.1,-546.1,-514.0,,,True,,False,False,False
21015,2877,744.0,,,772.0,,529.3,763.8,1013.0,-2133.0,,,-2105.0,,-2347.7,-2113.2,-1864.0,,,True,,False,True,True
21017,325,168.0,,,117.0,,22.8,167.2,117.0,-157.0,,,-208.0,,-302.2,-157.8,-208.0,,,False,,False,False,False
21019,1211,496.0,,,291.0,,92.3,250.3,250.0,-715.0,,,-920.0,,-1118.7,-960.7,-961.0,,,False,,False,False,False
21021,631,136.0,,,227.0,,64.9,31.2,56.0,-495.0,,,-404.0,,-566.1,-599.8,-575.0,,,True,,False,False,False
21023,105,8.0,,,57.0,,4.9,4.1,56.0,-97.0,,,-48.0,,-100.1,-100.9,-49.0,,,True,,False,False,True
21025,254,64.0,,,116.0,,8.7,41.6,60.0,-190.0,,,-138.0,,-245.3,-212.4,-194.0,,,True,,False,False,False
21027,292,64.0,,,109.0,,53.9,20.9,21.0,-228.0,,,-183.0,,-238.1,-271.1,-271.0,,,True,,False,False,False
21029,1858,528.0,,,408.0,,498.5,403.7,663.0,-1330.0,,,-1450.0,,-1359.5,-1454.3,-1195.0,,,False,,False,False,True
21031,233,40.0,,,116.0,,32.1,20.0,100.0,-193.0,,,-117.0,,-200.9,-213.0,-133.0,,,True,,False,False,True
21033,385,120.0,,,145.0,,14.4,89.1,65.0,-265.0,,,-240.0,,-370.6,-295.9,-320.0,,,True,,False,False,False
21035,1072,552.0,,,420.0,,69.1,917.7,395.0,-520.0,,,-652.0,,-1003.0,-154.3,-677.0,,,False,,False,True,False
21037,1866,368.0,,,620.0,,142.3,190.4,294.0,-1498.0,,,-1246.0,,-1723.7,-1675.6,-1572.0,,,True,,False,False,False
21039,117,40.0,,,48.0,,3.6,,14.0,-77.0,,,-69.0,,-113.3,,-103.0,,,True,,False,,False
21041,143,32.0,,,91.0,,0.0,19.5,19.0,-111.0,,,-52.0,,-143.0,-123.5,-124.0,,,True,,False,False,False
21043,523,280.0,,,160.0,,111.2,127.4,372.0,-243.0,,,-363.0,,-411.8,-395.6,-151.0,,,False,,False,False,True
21045,224,80.0,,,109.0,,40.3,43.5,301.0,-144.0,,,-115.0,,-183.7,-180.5,77.0,,,True,,False,False,True
21047,1515,872.0,,,873.0,,319.0,476.0,237.0,-643.0,,,-642.0,,-1196.0,-1039.0,-1278.0,,,True,,False,False,False
21049,548,368.0,,,200.0,,47.2,225.1,761.0,-180.0,,,-348.0,,-500.8,-322.9,213.0,,,False,,False,False,False
21051,632,152.0,,,243.0,,33.2,80.9,63.0,-480.0,,,-389.0,,-598.8,-551.1,-569.0,,,True,,False,False,False
21053,251,160.0,,,148.0,,181.2,,61.0,-91.0,,,-103.0,,-69.8,,-190.0,,,False,,True,,False
21055,120,16.0,,,101.0,,14.4,67.7,2.0,-104.0,,,-19.0,,-105.6,-52.3,-118.0,,,True,,False,True,False
21057,112,48.0,,,71.0,,18.6,,50.0,-64.0,,,-41.0,,-93.4,,-62.0,,,True,,False,,True
21059,1829,1072.0,,,759.0,,757.1,598.4,785.0,-757.0,,,-1070.0,,-1071.9,-1230.6,-1044.0,,,False,,False,False,False
21061,222,40.0,,,82.0,,4.6,30.0,42.0,-182.0,,,-140.0,,-217.4,-192.0,-180.0,,,True,,False,False,True
21063,550,40.0,,,47.0,,4.1,,14.0,-510.0,,,-503.0,,-545.9,,-536.0,,,True,,False,,False
21065,276,288.0,,,142.0,,26.9,,95.0,12.0,,,-134.0,,-249.1,,-181.0,,,False,,False,,False
21067,9915,8096.0,,,2993.0,,1768.0,4870.9,4670.0,-1819.0,,,-6922.0,,-8147.0,-5044.1,-5245.0,,,False,,False,False,False
21069,258,24.0,,,148.0,,7.9,16.6,8.0,-234.0,,,-110.0,,-250.1,-241.4,-250.0,,,True,,False,False,False
21071,1007,240.0,,,158.0,,42.7,109.8,616.0,-767.0,,,-849.0,,-964.3,-897.2,-391.0,,,False,,False,False,True
21073,682,472.0,,,347.0,,154.1,247.9,468.0,-210.0,,,-335.0,,-527.9,-434.1,-214.0,,,False,,False,False,False
21075,124,216.0,,,58.0,,26.7,217.1,96.0,92.0,,,-66.0,,-97.3,93.1,-28.0,,,True,,False,False,True
21077,125,8.0,,,42.0,,8.3,5.9,1.0,-117.0,,,-83.0,,-116.7,-119.1,-124.0,,,True,,True,False,False
21079,409,176.0,,,101.0,,122.9,184.6,310.0,-233.0,,,-308.0,,-286.1,-224.4,-99.0,,,False,,False,True,True
21081,447,168.0,,,116.0,,29.8,72.5,399.0,-279.0,,,-331.0,,-417.2,-374.5,-48.0,,,False,,False,False,True
21083,1023,304.0,,,416.0,,222.3,118.8,318.0,-719.0,,,-607.0,,-800.7,-904.2,-705.0,,,True,,False,False,True
21085,508,96.0,,,189.0,,47.3,251.9,50.0,-412.0,,,-319.0,,-460.7,-256.1,-458.0,,,True,,False,True,False
21087,208,112.0,,,96.0,,7.9,,41.0,-96.0,,,-112.0,,-200.1,,-167.0,,,False,,False,,False
21089,914,400.0,,,264.0,,308.3,296.4,263.0,-514.0,,,-650.0,,-605.7,-617.6,-651.0,,,False,,False,False,False
21091,206,96.0,,,54.0,,29.6,41.8,85.0,-110.0,,,-152.0,,-176.4,-164.2,-121.0,,,False,,False,False,False
21093,2690,856.0,,,789.0,,120.0,615.2,546.0,-1834.0,,,-1901.0,,-2570.0,-2074.8,-2144.0,,,False,,False,False,False
21095,399,744.0,,,308.0,,242.8,308.6,553.0,345.0,,,-91.0,,-156.2,-90.4,154.0,,,True,,True,True,True
21097,276,88.0,,,130.0,,7.0,35.3,76.0,-188.0,,,-146.0,,-269.0,-240.7,-200.0,,,True,,False,False,False
21099,577,112.0,,,166.0,,20.2,122.4,79.0,-465.0,,,-411.0,,-556.8,-454.6,-498.0,,,True,,False,True,False
21101,1097,1344.0,,,328.0,,135.8,697.3,881.0,247.0,,,-769.0,,-961.2,-399.7,-216.0,,,False,,False,False,True
21103,289,72.0,,,92.0,,67.5,58.0,31.0,-217.0,,,-197.0,,-221.5,-231.0,-258.0,,,True,,False,False,False
21105,84,32.0,,,41.0,,2.9,,16.0,-52.0,,,-43.0,,-81.1,,-68.0,,,True,,False,,False
21107,1123,384.0,,,364.0,,258.2,203.4,326.0,-739.0,,,-759.0,,-864.8,-919.6,-797.0,,,False,,False,False,False
21109,263,128.0,,,137.0,,60.0,202.9,42.0,-135.0,,,-126.0,,-203.0,-60.1,-221.0,,,True,,False,True,False
21111,19867,9072.0,,,4800.0,,10253.9,5123.3,7023.0,-10795.0,,,-15067.0,,-9613.1,-14743.7,-12844.0,,,False,,True,False,False
21113,1085,424.0,,,429.0,,206.8,167.5,36.0,-661.0,,,-656.0,,-878.2,-917.5,-1049.0,,,True,,False,False,False
21115,585,64.0,,,134.0,,5.3,,155.0,-521.0,,,-451.0,,-579.7,,-430.0,,,True,,False,,True
21117,3176,776.0,,,1372.0,,484.6,575.6,880.0,-2400.0,,,-1804.0,,-2691.4,-2600.4,-2296.0,,,True,,False,False,True
21119,326,248.0,,,55.0,,9.8,268.3,46.0,-78.0,,,-271.0,,-316.2,-57.7,-280.0,,,False,,False,True,False
21121,689,328.0,,,451.0,,92.9,120.4,247.0,-361.0,,,-238.0,,-596.1,-568.6,-442.0,,,True,,False,False,False
21123,418,168.0,,,91.0,,19.4,138.9,365.0,-250.0,,,-327.0,,-398.6,-279.1,-53.0,,,False,,False,False,True
21125,1421,1112.0,,,667.0,,62.7,375.5,723.0,-309.0,,,-754.0,,-1358.3,-1045.5,-698.0,,,False,,False,False,False
21127,324,48.0,,,76.0,,14.2,28.3,145.0,-276.0,,,-248.0,,-309.8,-295.7,-179.0,,,True,,False,False,True
21129,905,8.0,,,39.0,,0.5,,355.0,-897.0,,,-866.0,,-904.5,,-550.0,,,True,,False,,True
21131,178,120.0,,,62.0,,21.9,44.1,72.0,-58.0,,,-116.0,,-156.1,-133.9,-106.0,,,False,,False,False,False
21133,329,352.0,,,107.0,,233.6,148.8,325.0,23.0,,,-222.0,,-95.4,-180.2,-4.0,,,False,,False,False,True
21135,270,80.0,,,60.0,,4.4,153.4,212.0,-190.0,,,-210.0,,-265.6,-116.6,-58.0,,,False,,False,True,True
21137,437,264.0,,,147.0,,50.5,109.2,456.0,-173.0,,,-290.0,,-386.5,-327.8,19.0,,,False,,False,False,True
21139,198,48.0,,,60.0,,6.6,69.0,22.0,-150.0,,,-138.0,,-191.4,-129.0,-176.0,,,True,,False,True,False
21141,626,216.0,,,333.0,,36.5,213.9,405.0,-410.0,,,-293.0,,-589.5,-412.1,-221.0,,,True,,False,False,True
21143,115,80.0,,,54.0,,10.2,98.0,69.0,-35.0,,,-61.0,,-104.8,-17.0,-46.0,,,False,,False,True,False
21145,1924,432.0,,,595.0,,324.7,419.7,481.0,-1492.0,,,-1329.0,,-1599.3,-1504.3,-1443.0,,,True,,False,False,True
21147,209,288.0,,,111.0,,85.1,355.2,327.0,79.0,,,-98.0,,-123.9,146.2,118.0,,,False,,False,False,False
21149,288,104.0,,,63.0,,52.8,74.1,108.0,-184.0,,,-225.0,,-235.2,-213.9,-180.0,,,False,,False,False,True
21151,1981,1288.0,,,772.0,,460.1,1098.2,571.0,-693.0,,,-1209.0,,-1520.9,-882.8,-1410.0,,,False,,False,False,False
21153,361,128.0,,,60.0,,18.1,,244.0,-233.0,,,-301.0,,-342.9,,-117.0,,,False,,False,,True
21155,706,152.0,,,128.0,,155.4,109.9,240.0,-554.0,,,-578.0,,-550.6,-596.1,-466.0,,,False,,True,False,True
21157,588,304.0,,,184.0,,233.0,161.5,166.0,-284.0,,,-404.0,,-355.0,-426.5,-422.0,,,False,,False,False,False
21159,335,40.0,,,43.0,,2.5,,55.0,-295.0,,,-292.0,,-332.5,,-280.0,,,True,,False,,True
21161,289,56.0,,,131.0,,50.5,106.7,140.0,-233.0,,,-158.0,,-238.5,-182.3,-149.0,,,True,,False,True,True
21163,419,200.0,,,116.0,,72.4,60.5,94.0,-219.0,,,-303.0,,-346.6,-358.5,-325.0,,,False,,False,False,False
21165,74,120.0,,,38.0,,69.1,46.7,152.0,46.0,,,-36.0,,-4.9,-27.3,78.0,,,True,,True,True,False
21167,431,264.0,,,112.0,,109.7,117.9,268.0,-167.0,,,-319.0,,-321.3,-313.1,-163.0,,,False,,False,False,True
21169,256,112.0,,,64.0,,71.8,48.5,138.0,-144.0,,,-192.0,,-184.2,-207.5,-118.0,,,False,,False,False,True
21171,478,104.0,,,136.0,,37.7,66.5,184.0,-374.0,,,-342.0,,-440.3,-411.5,-294.0,,,True,,False,False,True
21173,585,168.0,,,215.0,,31.9,123.4,40.0,-417.0,,,-370.0,,-553.1,-461.6,-545.0,,,True,,False,False,False
21175,255,72.0,,,113.0,,26.3,77.1,187.0,-183.0,,,-142.0,,-228.7,-177.9,-68.0,,,True,,False,True,True
21177,570,280.0,,,284.0,,72.5,150.1,114.0,-290.0,,,-286.0,,-497.6,-419.9,-456.0,,,True,,False,False,False
21179,1571,208.0,,,236.0,,86.1,168.9,140.0,-1363.0,,,-1335.0,,-1484.9,-1402.1,-1431.0,,,True,,False,False,False
21181,131,112.0,,,64.0,,92.1,57.6,190.0,-19.0,,,-67.0,,-38.9,-73.4,59.0,,,False,,False,False,False
21183,473,176.0,,,245.0,,144.9,89.9,273.0,-297.0,,,-228.0,,-328.1,-383.1,-200.0,,,True,,False,False,True
21185,1256,592.0,,,366.0,,39.7,461.8,421.0,-664.0,,,-890.0,,-1216.3,-794.2,-835.0,,,False,,False,False,False
21187,88,8.0,,,76.0,,17.3,,3.0,-80.0,,,-12.0,,-70.7,,-85.0,,,True,,True,,False
21189,178,80.0,,,34.0,,14.7,,134.0,-98.0,,,-144.0,,-163.3,,-44.0,,,False,,False,,True
21191,264,0.0,,,93.0,,10.5,25.2,2.0,-264.0,,,-171.0,,-253.5,-238.8,-262.0,,,True,,True,True,True
21193,598,112.0,,,293.0,,5.2,64.8,149.0,-486.0,,,-305.0,,-592.8,-533.2,-449.0,,,True,,False,False,True
21195,1307,408.0,,,343.0,,34.1,138.9,689.0,-899.0,,,-964.0,,-1272.9,-1168.1,-618.0,,,False,,False,False,True
21197,385,64.0,,,63.0,,99.8,,143.0,-321.0,,,-322.0,,-285.2,,-242.0,,,False,,True,,True
21199,739,352.0,,,901.0,,48.6,213.8,197.0,-387.0,,,162.0,,-690.4,-525.2,-542.0,,,True,,False,False,False
21201,70,0.0,,,33.0,,0.0,,0.0,-70.0,,,-37.0,,-70.0,,-70.0,,,True,,False,,False
21203,318,160.0,,,152.0,,32.3,108.6,184.0,-158.0,,,-166.0,,-285.7,-209.4,-134.0,,,False,,False,False,True
21205,486,344.0,,,317.0,,330.8,401.8,397.0,-142.0,,,-169.0,,-155.2,-84.2,-89.0,,,False,,False,True,True
21207,300,136.0,,,169.0,,229.6,91.3,134.0,-164.0,,,-131.0,,-70.4,-208.7,-166.0,,,True,,True,False,False
21209,874,472.0,,,369.0,,195.1,288.3,608.0,-402.0,,,-505.0,,-678.9,-585.7,-266.0,,,False,,False,False,True
21211,1116,344.0,,,282.0,,273.2,240.2,262.0,-772.0,,,-834.0,,-842.8,-875.8,-854.0,,,False,,False,False,False
21213,363,104.0,,,122.0,,97.4,86.8,71.0,-259.0,,,-241.0,,-265.6,-276.2,-292.0,,,True,,False,False,False
21215,414,88.0,,,53.0,,48.9,37.1,40.0,-326.0,,,-361.0,,-365.1,-376.9,-374.0,,,False,,False,False,False
21217,599,208.0,,,249.0,,116.3,128.6,396.0,-391.0,,,-350.0,,-482.7,-470.4,-203.0,,,True,,False,False,True
21219,229,64.0,,,115.0,,3.0,37.5,97.0,-165.0,,,-114.0,,-226.0,-191.5,-132.0,,,True,,False,False,True
21221,213,96.0,,,152.0,,4.2,67.8,43.0,-117.0,,,-61.0,,-208.8,-145.2,-170.0,,,True,,False,False,False
21223,106,40.0,,,42.0,,10.9,,26.0,-66.0,,,-64.0,,-95.1,,-80.0,,,True,,False,,False
21225,335,392.0,,,103.0,,101.5,422.4,196.0,57.0,,,-232.0,,-233.5,87.4,-139.0,,,False,,False,False,False
21227,2702,1312.0,,,1179.0,,186.9,1017.6,651.0,-1390.0,,,-1523.0,,-2515.1,-1684.4,-2051.0,,,False,,False,False,False
21229,368,16.0,,,76.0,,8.6,23.5,12.0,-352.0,,,-292.0,,-359.4,-344.5,-356.0,,,True,,False,True,False
21231,368,216.0,,,232.0,,196.2,77.0,150.0,-152.0,,,-136.0,,-171.8,-291.0,-218.0,,,True,,False,False,False
21233,341,368.0,,,93.0,,97.2,165.8,239.0,27.0,,,-248.0,,-243.8,-175.2,-102.0,,,False,,False,False,False
21235,1003,952.0,,,530.0,,42.8,355.4,652.0,-51.0,,,-473.0,,-960.1,-647.6,-351.0,,,False,,False,False,False
21237,134,72.0,,,53.0,,45.4,,195.0,-62.0,,,-81.0,,-88.6,,61.0,,,False,,False,,True
21239,429,192.0,,,113.0,,103.6,86.0,128.0,-237.0,,,-316.0,,-325.4,-343.0,-301.0,,,False,,False,False,False
22001,977,288.0,,,347.0,,150.6,135.6,145.0,-689.0,,,-630.0,,-826.4,-841.4,-832.0,,,True,,False,False,False
22003,444,784.0,,,171.0,,1063.6,266.2,0.0,340.0,,,-273.0,,619.6,-177.8,-444.0,,,True,,False,True,False
22005,1821,544.0,,,465.0,,45.6,250.5,210.0,-1277.0,,,-1356.0,,-1775.4,-1570.5,-1611.0,,,False,,False,False,False
22007,267,64.0,,,93.0,,5.2,54.7,13.0,-203.0,,,-174.0,,-261.8,-212.3,-254.0,,,True,,False,False,False
22009,510,400.0,,,231.0,,210.1,147.8,144.0,-110.0,,,-279.0,,-299.9,-362.2,-366.0,,,False,,False,False,False
22011,354,184.0,,,276.0,,84.2,89.4,155.0,-170.0,,,-78.0,,-269.8,-264.6,-199.0,,,True,,False,False,False
22013,290,136.0,,,94.0,,25.0,37.9,31.0,-154.0,,,-196.0,,-265.0,-252.1,-259.0,,,False,,False,False,False
22015,2843,1280.0,,,804.0,,436.2,412.1,431.0,-1563.0,,,-2039.0,,-2406.8,-2430.9,-2412.0,,,False,,False,False,False
22017,4418,2464.0,,,1466.0,,2640.2,1078.3,924.0,-1954.0,,,-2952.0,,-1777.8,-3339.7,-3494.0,,,False,,True,False,False
22019,2486,608.0,,,993.0,,1202.9,380.1,140.0,-1878.0,,,-1493.0,,-1283.1,-2105.9,-2346.0,,,True,,True,False,False
22021,345,8.0,,,59.0,,1.4,27.4,2.0,-337.0,,,-286.0,,-343.6,-317.6,-343.0,,,True,,False,True,False
22023,102,40.0,,,46.0,,2.5,22.3,11.0,-62.0,,,-56.0,,-99.5,-79.7,-91.0,,,True,,False,False,False
22025,201,56.0,,,65.0,,9.8,127.3,23.0,-145.0,,,-136.0,,-191.2,-73.7,-178.0,,,True,,False,True,False
22027,215,192.0,,,111.0,,137.2,119.4,111.0,-23.0,,,-104.0,,-77.8,-95.6,-104.0,,,False,,False,False,False
22029,463,88.0,,,135.0,,2.1,65.7,35.0,-375.0,,,-328.0,,-460.9,-397.3,-428.0,,,True,,False,False,False
22031,345,152.0,,,150.0,,8.0,89.1,51.0,-193.0,,,-195.0,,-337.0,-255.9,-294.0,,,False,,False,False,False
22033,4487,1600.0,,,1642.0,,251.6,1068.8,581.0,-2887.0,,,-2845.0,,-4235.4,-3418.2,-3906.0,,,True,,False,False,False
22035,198,48.0,,,77.0,,21.9,20.5,0.0,-150.0,,,-121.0,,-176.1,-177.5,-198.0,,,True,,False,False,False
22037,406,56.0,,,145.0,,9.5,2815.1,0.0,-350.0,,,-261.0,,-396.5,2409.1,-406.0,,,True,,False,False,False
22039,594,176.0,,,276.0,,92.8,103.4,73.0,-418.0,,,-318.0,,-501.2,-490.6,-521.0,,,True,,False,False,False
22041,489,208.0,,,110.0,,18.4,197.8,0.0,-281.0,,,-379.0,,-470.6,-291.2,-489.0,,,False,,False,False,False
22043,330,40.0,,,107.0,,30.2,33.6,7.0,-290.0,,,-223.0,,-299.8,-296.4,-323.0,,,True,,False,False,False
22045,718,424.0,,,320.0,,510.6,150.8,168.0,-294.0,,,-398.0,,-207.4,-567.2,-550.0,,,False,,True,False,False
22047,561,56.0,,,158.0,,22.8,74.8,23.0,-505.0,,,-403.0,,-538.2,-486.2,-538.0,,,True,,False,True,False
22049,478,280.0,,,84.0,,118.0,295.3,89.0,-198.0,,,-394.0,,-360.0,-182.7,-389.0,,,False,,False,True,False
22051,4713,1792.0,,,1429.0,,1357.6,1130.8,582.0,-2921.0,,,-3284.0,,-3355.4,-3582.2,-4131.0,,,False,,False,False,False
22053,481,200.0,,,215.0,,3.3,74.5,150.0,-281.0,,,-266.0,,-477.7,-406.5,-331.0,,,True,,False,False,False
22055,2994,896.0,,,1055.0,,493.4,307.0,282.0,-2098.0,,,-1939.0,,-2500.6,-2687.0,-2712.0,,,True,,False,False,False
22057,982,544.0,,,551.0,,83.2,497.3,108.0,-438.0,,,-431.0,,-898.8,-484.7,-874.0,,,True,,False,False,False
22059,460,16.0,,,123.0,,0.0,35.2,2.0,-444.0,,,-337.0,,-460.0,-424.8,-458.0,,,True,,False,True,False
22061,1098,1112.0,,,365.0,,524.5,271.3,229.0,14.0,,,-733.0,,-573.5,-826.7,-869.0,,,False,,False,False,False
22063,2072,584.0,,,482.0,,444.3,232.5,263.0,-1488.0,,,-1590.0,,-1627.7,-1839.5,-1809.0,,,False,,False,False,False
22065,172,128.0,,,94.0,,32.9,100.1,182.0,-44.0,,,-78.0,,-139.2,-71.9,10.0,,,False,,False,False,True
22067,573,264.0,,,145.0,,108.7,102.6,79.0,-309.0,,,-428.0,,-464.3,-470.4,-494.0,,,False,,False,False,False
22069,846,568.0,,,321.0,,582.2,269.3,411.0,-278.0,,,-525.0,,-263.8,-576.7,-435.0,,,False,,True,False,False
22071,2978,1712.0,,,1407.0,,1268.3,995.4,578.0,-1266.0,,,-1571.0,,-1709.7,-1982.6,-2400.0,,,False,,False,False,False
22073,3574,1368.0,,,953.0,,2289.9,665.2,700.0,-2206.0,,,-2621.0,,-1284.1,-2908.8,-2874.0,,,False,,True,False,False
22075,406,464.0,,,78.0,,151.1,273.8,298.0,58.0,,,-328.0,,-254.9,-132.2,-108.0,,,False,,False,False,False
22077,312,64.0,,,141.0,,2.6,45.9,7.0,-248.0,,,-171.0,,-309.4,-266.1,-305.0,,,True,,False,False,False
22079,1955,960.0,,,717.0,,456.6,503.1,405.0,-995.0,,,-1238.0,,-1498.4,-1451.9,-1550.0,,,False,,False,False,False
22081,206,72.0,,,81.0,,19.6,47.2,44.0,-134.0,,,-125.0,,-186.4,-158.8,-162.0,,,True,,False,False,False
22083,607,336.0,,,111.0,,21.4,219.9,213.0,-271.0,,,-496.0,,-585.6,-387.1,-394.0,,,False,,False,False,False
22085,575,248.0,,,182.0,,21.6,283.6,0.0,-327.0,,,-393.0,,-553.4,-291.4,-575.0,,,False,,False,True,False
22087,363,320.0,,,192.0,,199.9,187.0,92.0,-43.0,,,-171.0,,-163.1,-176.0,-271.0,,,False,,False,False,False
22089,743,344.0,,,176.0,,246.3,244.7,171.0,-399.0,,,-567.0,,-496.7,-498.3,-572.0,,,False,,False,False,False
22091,139,32.0,,,42.0,,6.4,31.6,3.0,-107.0,,,-97.0,,-132.7,-107.4,-136.0,,,True,,False,False,False
22093,176,40.0,,,92.0,,173.3,45.9,2.0,-136.0,,,-84.0,,-2.7,-130.1,-174.0,,,True,,True,True,False
22095,389,112.0,,,191.0,,24.1,58.5,148.0,-277.0,,,-198.0,,-364.9,-330.5,-241.0,,,True,,False,False,True
22097,1650,736.0,,,651.0,,55.7,272.4,473.0,-914.0,,,-999.0,,-1594.3,-1377.6,-1177.0,,,False,,False,False,False
22099,658,64.0,,,249.0,,10.7,37.2,6.0,-594.0,,,-409.0,,-647.3,-620.8,-652.0,,,True,,False,False,False
22101,419,288.0,,,213.0,,30.2,72.4,106.0,-131.0,,,-206.0,,-388.8,-346.6,-313.0,,,False,,False,False,False
22103,3166,1688.0,,,957.0,,566.8,880.8,1474.0,-1478.0,,,-2209.0,,-2599.2,-2285.2,-1692.0,,,False,,False,False,False
22105,2049,776.0,,,676.0,,622.1,330.5,361.0,-1273.0,,,-1373.0,,-1426.9,-1718.5,-1688.0,,,False,,False,False,False
22107,62,16.0,,,24.0,,18.6,75.9,9.0,-46.0,,,-38.0,,-43.4,13.9,-53.0,,,True,,True,True,False
22109,802,304.0,,,548.0,,65.6,167.3,77.0,-498.0,,,-254.0,,-736.4,-634.7,-725.0,,,True,,False,False,False
22111,417,272.0,,,143.0,,102.0,223.5,105.0,-145.0,,,-274.0,,-315.0,-193.5,-312.0,,,False,,False,False,False
22113,541,104.0,,,237.0,,53.6,77.0,14.0,-437.0,,,-304.0,,-487.4,-464.0,-527.0,,,True,,False,False,False
22115,357,232.0,,,373.0,,104.0,119.3,163.0,-125.0,,,16.0,,-253.0,-237.7,-194.0,,,True,,False,False,False
22117,617,240.0,,,319.0,,150.2,121.0,101.0,-377.0,,,-298.0,,-466.8,-496.0,-516.0,,,True,,False,False,False
22119,696,600.0,,,279.0,,563.3,211.2,219.0,-96.0,,,-417.0,,-132.7,-484.8,-477.0,,,False,,False,False,False
22121,428,96.0,,,110.0,,63.6,36.8,16.0,-332.0,,,-318.0,,-364.4,-391.2,-412.0,,,True,,False,False,False
22123,285,40.0,,,61.0,,4.9,25.9,11.0,-245.0,,,-224.0,,-280.1,-259.1,-274.0,,,True,,False,False,False
22125,166,0.0,,,90.0,,10.1,90.5,0.0,-166.0,,,-76.0,,-155.9,-75.5,-166.0,,,True,,True,True,False
22127,339,136.0,,,118.0,,25.7,116.0,34.0,-203.0,,,-221.0,,-313.3,-223.0,-305.0,,,False,,False,False,False
23001,696,416.0,,,139.0,,227.6,204.5,520.0,-280.0,,,-557.0,,-468.4,-491.5,-176.0,,,False,,False,False,True
23003,85,32.0,,,0.0,,10.1,24.0,182.0,-53.0,,,-85.0,,-74.9,-61.0,97.0,,,False,,False,False,False
23005,1386,304.0,,,373.0,,263.8,175.3,345.0,-1082.0,,,-1013.0,,-1122.2,-1210.7,-1041.0,,,True,,False,False,True
23007,149,0.0,,,56.0,,2.3,12.2,2.0,-149.0,,,-93.0,,-146.7,-136.8,-147.0,,,True,,True,True,True
23009,182,0.0,,,1.0,,5.0,9.2,3.0,-182.0,,,-181.0,,-177.0,-172.8,-179.0,,,True,,True,True,True
23011,533,80.0,,,51.0,,33.1,51.1,270.0,-453.0,,,-482.0,,-499.9,-481.9,-263.0,,,False,,False,False,True
23013,163,64.0,,,0.0,,17.6,26.6,474.0,-99.0,,,-163.0,,-145.4,-136.4,311.0,,,False,,False,False,False
23015,103,64.0,,,0.0,,26.1,33.0,285.0,-39.0,,,-103.0,,-76.9,-70.0,182.0,,,False,,False,False,False
23017,181,96.0,,,301.0,,12.4,99.7,23.0,-85.0,,,120.0,,-168.6,-81.3,-158.0,,,False,,False,True,False
23019,561,56.0,,,6.0,,0.2,32.5,304.0,-505.0,,,-555.0,,-560.9,-528.5,-257.0,,,False,,False,False,True
23021,32,0.0,,,0.0,,0.0,,0.0,-32.0,,,-32.0,,-32.0,,-32.0,,,False,,False,,False
23023,85,24.0,,,0.0,,102.2,23.3,31.0,-61.0,,,-85.0,,17.2,-61.7,-54.0,,,False,,True,False,True
23025,352,8.0,,,0.0,,0.1,10.1,1.0,-344.0,,,-352.0,,-351.9,-341.9,-351.0,,,False,,False,True,False
23027,148,40.0,,,2.0,,15.7,23.5,1232.0,-108.0,,,-146.0,,-132.3,-124.5,1084.0,,,False,,False,False,False
23029,172,16.0,,,0.0,,20.4,,98.0,-156.0,,,-172.0,,-151.6,,-74.0,,,False,,True,,True
23031,1003,608.0,,,198.0,,192.6,539.7,348.0,-395.0,,,-805.0,,-810.4,-463.3,-655.0,,,False,,False,False,False
