,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
34023,6016,2303.0,,,,,1282.0,,1393.4,3243.8,1839.0,2339.0,,2566.0,-3713.0,,,,,-4734.0,,-4622.6,-2772.2,-4177.0,-3677.0,,-3450.0,,,,,False,,False,True,False,True,,True
34025,4625,2380.0,,,,,1219.0,,1240.4,2642.8,1222.9,1549.9,,2095.0,-2245.0,,,,,-3406.0,,-3384.6,-1982.2,-3402.1,-3075.1,,-2530.0,,,,,False,,False,True,False,False,,False
34027,3171,903.0,,,,,621.0,,241.7,1916.8,334.9,577.4,,1285.0,-2268.0,,,,,-2550.0,,-2929.3,-1254.2,-2836.1,-2593.6,,-1886.0,,,,,False,,False,True,False,False,,True
34029,5511,5047.0,,,,,1337.0,,3426.1,3088.9,8147.8,3511.9,,4148.0,-464.0,,,,,-4174.0,,-2084.9,-2422.1,2636.8,-1999.1,,-1363.0,,,,,False,,False,False,False,False,,False
34031,5507,1281.0,,,,,772.0,,363.5,2472.7,707.8,761.0,,988.0,-4226.0,,,,,-4735.0,,-5143.5,-3034.3,-4799.2,-4746.0,,-4519.0,,,,,False,,False,True,False,False,,False
34033,262,161.0,,,,,146.0,,16.5,319.6,62.0,124.1,,40.0,-101.0,,,,,-116.0,,-245.5,57.6,-200.0,-137.9,,-222.0,,,,,False,,False,True,False,False,,False
34035,1718,707.0,,,,,439.0,,182.5,1282.8,229.7,561.1,,976.0,-1011.0,,,,,-1279.0,,-1535.5,-435.2,-1488.3,-1156.9,,-742.0,,,,,False,,False,True,False,False,,True
34037,544,280.0,,,,,82.0,,124.6,578.0,57.4,203.4,,1770.0,-264.0,,,,,-462.0,,-419.4,34.0,-486.6,-340.6,,1226.0,,,,,False,,False,True,False,False,,False
34039,6202,1309.0,,,,,1131.0,,338.5,2498.8,425.1,590.4,,1798.0,-4893.0,,,,,-5071.0,,-5863.5,-3703.2,-5776.9,-5611.6,,-4404.0,,,,,False,,False,True,False,False,,True
34041,538,70.0,,,,,85.0,,5.3,249.8,60.7,69.7,,31.0,-468.0,,,,,-453.0,,-532.7,-288.2,-477.3,-468.3,,-507.0,,,,,True,,False,True,False,False,,False
35001,9772,1568.0,,,,,1479.0,,1348.4,611.9,700.2,999.3,,2803.0,-8204.0,,,,,-8293.0,,-8423.6,-9160.1,-9071.8,-8772.7,,-6969.0,,,,,False,,False,False,False,False,,True
35003,5,0.0,,,,,0.0,,0.1,,0.0,,,0.0,-5.0,,,,,-5.0,,-4.9,,-5.0,,,-5.0,,,,,False,,True,,False,,,False
35005,1866,952.0,,,,,229.0,,745.9,303.7,598.7,640.4,,398.0,-914.0,,,,,-1637.0,,-1120.1,-1562.3,-1267.3,-1225.6,,-1468.0,,,,,False,,False,False,False,False,,False
35006,530,112.0,,,,,195.0,,10.1,0.0,7.8,56.6,,37.0,-418.0,,,,,-335.0,,-519.9,-530.0,-522.2,-473.4,,-493.0,,,,,True,,False,False,False,False,,False
35007,52,21.0,,,,,68.0,,6.6,,58.0,,,25.0,-31.0,,,,,16.0,,-45.4,,6.0,,,-27.0,,,,,True,,False,,True,,,True
35009,1496,329.0,,,,,705.0,,94.1,233.6,56.7,178.3,,655.0,-1167.0,,,,,-791.0,,-1401.9,-1262.4,-1439.3,-1317.7,,-841.0,,,,,True,,False,False,False,False,,True
35011,25,0.0,,,,,14.0,,,,0.0,,,0.0,-25.0,,,,,-11.0,,,,-25.0,,,-25.0,,,,,True,,,,False,,,False
35013,6323,1449.0,,,,,2545.0,,1419.0,421.7,288.0,1080.0,,2568.0,-4874.0,,,,,-3778.0,,-4904.0,-5901.3,-6035.0,-5243.0,,-3755.0,,,,,True,,False,False,False,False,,True
35015,1305,763.0,,,,,525.0,,440.8,130.9,0.0,431.9,,817.0,-542.0,,,,,-780.0,,-864.2,-1174.1,-1305.0,-873.1,,-488.0,,,,,False,,False,False,False,False,,True
35017,166,77.0,,,,,50.0,,7.9,129.4,0.6,26.6,,455.0,-89.0,,,,,-116.0,,-158.1,-36.6,-165.4,-139.4,,289.0,,,,,False,,False,True,False,False,,False
35019,32,0.0,,,,,67.0,,0.5,,3.8,0.4,,3.0,-32.0,,,,,35.0,,-31.5,,-28.2,-31.6,,-29.0,,,,,False,,True,,True,True,,True
35021,3,0.0,,,,,7.0,,0.0,,0.0,,,0.0,-3.0,,,,,4.0,,-3.0,,-3.0,,,-3.0,,,,,False,,True,,False,,,False
35023,45,0.0,,,,,2.0,,5.9,,0.1,6.5,,0.0,-45.0,,,,,-43.0,,-39.1,,-44.9,-38.5,,-45.0,,,,,True,,True,,True,True,,False
35025,1542,518.0,,,,,692.0,,185.7,93.2,283.8,303.7,,340.0,-1024.0,,,,,-850.0,,-1356.3,-1448.8,-1258.2,-1238.3,,-1202.0,,,,,True,,False,False,False,False,,False
35027,299,175.0,,,,,160.0,,74.0,127.0,18.7,73.1,,405.0,-124.0,,,,,-139.0,,-225.0,-172.0,-280.3,-225.9,,106.0,,,,,False,,False,False,False,False,,True
35028,52,14.0,,,,,42.0,,0.9,,4.8,12.0,,321.0,-38.0,,,,,-10.0,,-51.1,,-47.2,-40.0,,269.0,,,,,True,,False,,False,False,,False
35029,1098,126.0,,,,,216.0,,7.8,0.0,9.2,71.4,,74.0,-972.0,,,,,-882.0,,-1090.2,-1098.0,-1088.8,-1026.6,,-1024.0,,,,,True,,False,False,False,False,,False
35031,915,175.0,,,,,867.0,,43.8,2.4,104.1,184.3,,0.0,-740.0,,,,,-48.0,,-871.2,-912.6,-810.9,-730.7,,-915.0,,,,,True,,False,False,False,True,,False
35033,12,0.0,,,,,14.0,,,,0.0,,,0.0,-12.0,,,,,2.0,,,,-12.0,,,-12.0,,,,,True,,,,False,,,False
35035,554,105.0,,,,,559.0,,34.1,152.1,73.2,57.3,,212.0,-449.0,,,,,5.0,,-519.9,-401.9,-480.8,-496.7,,-342.0,,,,,True,,False,True,False,False,,True
35037,74,21.0,,,,,46.0,,2.6,,3.2,30.0,,33.0,-53.0,,,,,-28.0,,-71.4,,-70.8,-44.0,,-41.0,,,,,True,,False,,False,True,,True
35039,361,84.0,,,,,126.0,,26.0,80.6,13.4,46.7,,35.0,-277.0,,,,,-235.0,,-335.0,-280.4,-347.6,-314.3,,-326.0,,,,,True,,False,False,False,False,,False
35041,425,112.0,,,,,153.0,,8.0,36.6,10.6,75.0,,75.0,-313.0,,,,,-272.0,,-417.0,-388.4,-414.4,-350.0,,-350.0,,,,,True,,False,False,False,False,,False
35043,1591,210.0,,,,,278.0,,166.8,199.3,35.5,129.3,,113.0,-1381.0,,,,,-1313.0,,-1424.2,-1391.7,-1555.5,-1461.7,,-1478.0,,,,,True,,False,False,False,False,,False
35045,1048,448.0,,,,,1316.0,,167.1,11.2,3.8,235.6,,893.0,-600.0,,,,,268.0,,-880.9,-1036.8,-1044.2,-812.4,,-155.0,,,,,True,,False,False,False,False,,True
35047,181,49.0,,,,,102.0,,0.6,20.4,1.3,67.8,,55.0,-132.0,,,,,-79.0,,-180.4,-160.6,-179.7,-113.2,,-126.0,,,,,True,,False,False,False,True,,True
35049,2028,378.0,,,,,154.0,,176.7,622.0,75.1,247.4,,170.0,-1650.0,,,,,-1874.0,,-1851.3,-1406.0,-1952.9,-1780.6,,-1858.0,,,,,False,,False,True,False,False,,False
35051,138,28.0,,,,,91.0,,3.4,,4.1,11.7,,84.0,-110.0,,,,,-47.0,,-134.6,,-133.9,-126.3,,-54.0,,,,,True,,False,,False,False,,True
35053,280,105.0,,,,,237.0,,9.2,7.1,8.8,37.2,,244.0,-175.0,,,,,-43.0,,-270.8,-272.9,-271.2,-242.8,,-36.0,,,,,True,,False,False,False,False,,True
35055,305,84.0,,,,,86.0,,15.2,58.7,62.3,30.1,,114.0,-221.0,,,,,-219.0,,-289.8,-246.3,-242.7,-274.9,,-191.0,,,,,True,,False,False,False,False,,True
35057,92,49.0,,,,,315.0,,1.8,,1.2,20.8,,367.0,-43.0,,,,,223.0,,-90.2,,-90.8,-71.2,,275.0,,,,,False,,False,,False,False,,False
35059,20,0.0,,,,,91.0,,0.8,,0.0,,,0.0,-20.0,,,,,71.0,,-19.2,,-20.0,,,-20.0,,,,,False,,True,,False,,,False
35061,992,196.0,,,,,171.0,,58.0,192.9,23.8,99.7,,1213.0,-796.0,,,,,-821.0,,-934.0,-799.1,-968.2,-892.3,,221.0,,,,,False,,False,False,False,False,,True
36001,1432,532.0,,,,,252.0,,128.7,1074.7,387.6,396.8,,347.0,-900.0,,,,,-1180.0,,-1303.3,-357.3,-1044.4,-1035.2,,-1085.0,,,,,False,,False,True,False,False,,False
36003,522,70.0,,,,,79.0,,25.6,103.6,30.8,37.7,,668.0,-452.0,,,,,-443.0,,-496.4,-418.4,-491.2,-484.3,,146.0,,,,,True,,False,True,False,False,,True
36005,6228,2422.0,,,,,,,,,2105.1,2477.7,,1829.0,-3806.0,,,,,,,,,-4122.9,-3750.3,,-4399.0,,,,,,,,,False,True,,False
36007,2812,637.0,,,,,290.0,,197.5,853.8,435.5,323.2,,816.0,-2175.0,,,,,-2522.0,,-2614.5,-1958.2,-2376.5,-2488.8,,-1996.0,,,,,False,,False,True,False,False,,True
36009,416,42.0,,,,,133.0,,4.2,404.3,25.2,60.0,,35.0,-374.0,,,,,-283.0,,-411.8,-11.7,-390.8,-356.0,,-381.0,,,,,True,,False,True,False,True,,False
36011,416,105.0,,,,,67.0,,22.0,235.6,129.2,72.0,,144.0,-311.0,,,,,-349.0,,-394.0,-180.4,-286.8,-344.0,,-272.0,,,,,False,,False,True,True,False,,True
36013,666,224.0,,,,,251.0,,33.6,576.8,71.0,210.0,,66.0,-442.0,,,,,-415.0,,-632.4,-89.2,-595.0,-456.0,,-600.0,,,,,True,,False,True,False,False,,False
36015,1891,826.0,,,,,148.0,,862.2,733.4,1018.3,421.2,,858.0,-1065.0,,,,,-1743.0,,-1028.8,-1157.6,-872.7,-1469.8,,-1033.0,,,,,False,,True,False,True,False,,True
36017,246,7.0,,,,,24.0,,0.0,58.4,0.4,5.4,,20.0,-239.0,,,,,-222.0,,-246.0,-187.6,-245.6,-240.6,,-226.0,,,,,True,,False,True,False,False,,True
36019,213,35.0,,,,,6.0,,3.7,34.4,8.3,24.4,,71.0,-178.0,,,,,-207.0,,-209.3,-178.6,-204.7,-188.6,,-142.0,,,,,False,,False,False,False,False,,True
36021,286,77.0,,,,,37.0,,5.2,112.6,30.3,55.1,,298.0,-209.0,,,,,-249.0,,-280.8,-173.4,-255.7,-230.9,,12.0,,,,,False,,False,True,False,False,,True
36023,552,112.0,,,,,48.0,,24.1,303.1,9.8,30.5,,89.0,-440.0,,,,,-504.0,,-527.9,-248.9,-542.2,-521.5,,-463.0,,,,,False,,False,True,False,False,,False
36025,143,21.0,,,,,39.0,,1.8,103.4,6.8,21.2,,38.0,-122.0,,,,,-104.0,,-141.2,-39.6,-136.2,-121.8,,-105.0,,,,,True,,False,True,False,True,,True
36027,1029,434.0,,,,,308.0,,50.6,596.3,207.0,282.7,,229.0,-595.0,,,,,-721.0,,-978.4,-432.7,-822.0,-746.3,,-800.0,,,,,False,,False,True,False,False,,False
36029,6161,2737.0,,,,,1454.0,,699.5,1027.5,1572.6,1918.9,,2152.0,-3424.0,,,,,-4707.0,,-5461.5,-5133.5,-4588.4,-4242.1,,-4009.0,,,,,False,,False,False,False,False,,False
36031,62,63.0,,,,,10.0,,9.4,185.4,1.7,57.5,,133.0,1.0,,,,,-52.0,,-52.6,123.4,-60.3,-4.5,,71.0,,,,,False,,False,False,False,False,,False
36033,118,14.0,,,,,8.0,,0.8,,10.0,7.5,,14.0,-104.0,,,,,-110.0,,-117.2,,-108.0,-110.5,,-104.0,,,,,False,,False,,False,False,,False
36035,55,14.0,,,,,58.0,,1.9,161.5,4.0,11.1,,2.0,-41.0,,,,,3.0,,-53.1,106.5,-51.0,-43.9,,-53.0,,,,,True,,False,False,False,False,,False
36037,278,35.0,,,,,49.0,,4.0,143.5,16.3,24.1,,139.0,-243.0,,,,,-229.0,,-274.0,-134.5,-261.7,-253.9,,-139.0,,,,,True,,False,True,False,False,,True
36039,260,28.0,,,,,30.0,,0.7,31.3,8.4,21.5,,86.0,-232.0,,,,,-230.0,,-259.3,-228.7,-251.6,-238.5,,-174.0,,,,,True,,False,True,False,False,,True
36041,10,0.0,,,,,7.0,,0.1,,1.7,,,62.0,-10.0,,,,,-3.0,,-9.9,,-8.3,,,52.0,,,,,True,,True,,True,,,False
36043,151,105.0,,,,,65.0,,11.9,131.9,17.6,53.0,,298.0,-46.0,,,,,-86.0,,-139.1,-19.1,-133.4,-98.0,,147.0,,,,,False,,False,True,False,False,,False
36045,149,42.0,,,,,149.0,,11.6,200.3,48.8,37.9,,289.0,-107.0,,,,,0.0,,-137.4,51.3,-100.2,-111.1,,140.0,,,,,True,,False,True,True,False,,False
36047,13629,7868.0,,,,,,,,,4800.3,9259.9,,12044.0,-5761.0,,,,,,,,,-8828.7,-4369.1,,-1585.0,,,,,,,,,False,True,,True
36049,184,0.0,,,,,30.0,,1.1,,1.3,14.3,,0.0,-184.0,,,,,-154.0,,-182.9,,-182.7,-169.7,,-184.0,,,,,True,,True,,True,True,,False
36051,274,42.0,,,,,46.0,,3.5,198.4,15.0,22.8,,29.0,-232.0,,,,,-228.0,,-270.5,-75.6,-259.0,-251.2,,-245.0,,,,,True,,False,True,False,False,,False
36053,216,49.0,,,,,64.0,,2.7,222.8,24.3,54.6,,259.0,-167.0,,,,,-152.0,,-213.3,6.8,-191.7,-161.4,,43.0,,,,,True,,False,True,False,True,,True
36055,4327,882.0,,,,,502.0,,219.7,1077.0,428.5,461.3,,426.0,-3445.0,,,,,-3825.0,,-4107.3,-3250.0,-3898.5,-3865.7,,-3901.0,,,,,False,,False,True,False,False,,False
36057,87,63.0,,,,,47.0,,1.9,211.7,8.0,52.2,,424.0,-24.0,,,,,-40.0,,-85.1,124.7,-79.0,-34.8,,337.0,,,,,False,,False,False,False,False,,False
36059,7112,2954.0,,,,,1997.0,,1457.9,11751.4,1935.0,1648.0,,1862.0,-4158.0,,,,,-5115.0,,-5654.1,4639.4,-5177.0,-5464.0,,-5250.0,,,,,False,,False,False,False,False,,False
36061,6589,2268.0,,,,,967.0,,,35520.4,1326.4,2404.8,,2353.0,-4321.0,,,,,-5622.0,,,28931.4,-5262.6,-4184.2,,-4236.0,,,,,False,,,False,False,True,,True
36063,905,413.0,,,,,193.0,,95.6,622.9,199.4,247.9,,819.0,-492.0,,,,,-712.0,,-809.4,-282.1,-705.6,-657.1,,-86.0,,,,,False,,False,True,False,False,,True
36065,1123,238.0,,,,,241.0,,87.1,210.1,168.2,97.0,,191.0,-885.0,,,,,-882.0,,-1035.9,-912.9,-954.8,-1026.0,,-932.0,,,,,True,,False,False,False,False,,False
36067,3308,987.0,,,,,487.0,,280.3,1004.7,736.8,482.0,,1006.0,-2321.0,,,,,-2821.0,,-3027.7,-2303.3,-2571.2,-2826.0,,-2302.0,,,,,False,,False,True,False,False,,True
36069,468,105.0,,,,,49.0,,12.4,523.5,13.6,29.7,,34.0,-363.0,,,,,-419.0,,-455.6,55.5,-454.4,-438.3,,-434.0,,,,,False,,False,True,False,False,,False
36071,3017,1568.0,,,,,616.0,,836.1,433.1,800.5,883.3,,1184.0,-1449.0,,,,,-2401.0,,-2180.9,-2583.9,-2216.5,-2133.7,,-1833.0,,,,,False,,False,False,False,False,,False
36073,176,63.0,,,,,26.0,,10.8,32.7,34.0,26.2,,265.0,-113.0,,,,,-150.0,,-165.2,-143.3,-142.0,-149.8,,89.0,,,,,False,,False,False,False,False,,True
36075,471,413.0,,,,,96.0,,153.6,833.2,242.4,248.9,,258.0,-58.0,,,,,-375.0,,-317.4,362.2,-228.6,-222.1,,-213.0,,,,,False,,False,False,False,False,,False
36077,122,91.0,,,,,52.0,,7.5,165.1,9.5,163.0,,19.0,-31.0,,,,,-70.0,,-114.5,43.1,-112.5,41.0,,-103.0,,,,,False,,False,False,False,False,,False
36079,537,168.0,,,,,114.0,,40.7,595.1,47.4,148.2,,184.0,-369.0,,,,,-423.0,,-496.3,58.1,-489.6,-388.8,,-353.0,,,,,False,,False,True,False,False,,True
36081,10486,3955.0,,,,,,,,,481.3,3876.7,,4140.0,-6531.0,,,,,,,,,-10004.6,-6609.3,,-6346.0,,,,,,,,,False,False,,True
36083,396,84.0,,,,,50.0,,33.3,555.5,69.1,30.9,,23.0,-312.0,,,,,-346.0,,-362.7,159.5,-326.9,-365.1,,-373.0,,,,,False,,False,True,False,False,,False
36085,3913,1078.0,,,,,,,,,377.7,611.2,,749.0,-2835.0,,,,,,,,,-3535.3,-3301.8,,-3164.0,,,,,,,,,False,False,,False
36087,4623,2093.0,,,,,534.0,,951.8,2173.6,1309.8,912.9,,95.0,-2530.0,,,,,-4089.0,,-3671.2,-2449.4,-3313.2,-3710.1,,-4528.0,,,,,False,,False,True,False,False,,False
36089,232,49.0,,,,,45.0,,2.2,127.9,5.5,48.5,,27.0,-183.0,,,,,-187.0,,-229.8,-104.1,-226.5,-183.5,,-205.0,,,,,False,,False,True,False,False,,False
36091,630,322.0,,,,,74.0,,81.6,932.8,53.8,212.8,,421.0,-308.0,,,,,-556.0,,-548.4,302.8,-576.2,-417.2,,-209.0,,,,,False,,False,True,False,False,,True
36093,461,154.0,,,,,62.0,,38.1,667.6,2.8,104.0,,88.0,-307.0,,,,,-399.0,,-422.9,206.6,-458.2,-357.0,,-373.0,,,,,False,,False,True,False,False,,False
36095,57,7.0,,,,,26.0,,1.9,,1.9,6.4,,0.0,-50.0,,,,,-31.0,,-55.1,,-55.1,-50.6,,-57.0,,,,,True,,False,,False,False,,False
36097,177,28.0,,,,,14.0,,0.2,,6.6,17.5,,140.0,-149.0,,,,,-163.0,,-176.8,,-170.4,-159.5,,-37.0,,,,,False,,False,,False,False,,True
36099,99,7.0,,,,,22.0,,0.0,36.7,6.0,5.1,,83.0,-92.0,,,,,-77.0,,-99.0,-62.3,-93.0,-93.9,,-16.0,,,,,True,,False,True,False,False,,True
36101,990,420.0,,,,,164.0,,198.3,350.6,559.7,204.5,,939.0,-570.0,,,,,-826.0,,-791.7,-639.4,-430.3,-785.5,,-51.0,,,,,False,,False,False,True,False,,True
36103,6597,2345.0,,,,,3374.0,,780.3,9287.6,722.8,1777.5,,1214.0,-4252.0,,,,,-3223.0,,-5816.7,2690.6,-5874.2,-4819.5,,-5383.0,,,,,True,,False,True,False,False,,False
36105,386,91.0,,,,,121.0,,22.4,63.1,25.8,33.3,,54.0,-295.0,,,,,-265.0,,-363.6,-322.9,-360.2,-352.7,,-332.0,,,,,True,,False,False,False,False,,False
36107,706,84.0,,,,,21.0,,7.4,116.4,35.7,55.3,,174.0,-622.0,,,,,-685.0,,-698.6,-589.6,-670.3,-650.7,,-532.0,,,,,False,,False,True,False,False,,True
36109,390,105.0,,,,,120.0,,17.1,907.5,22.0,139.9,,61.0,-285.0,,,,,-270.0,,-372.9,517.5,-368.0,-250.1,,-329.0,,,,,True,,False,False,False,True,,False
36111,512,119.0,,,,,116.0,,21.6,284.9,85.0,98.6,,97.0,-393.0,,,,,-396.0,,-490.4,-227.1,-427.1,-413.4,,-415.0,,,,,False,,False,True,False,False,,False
36113,130,147.0,,,,,91.0,,32.3,170.4,102.2,100.8,,143.0,17.0,,,,,-39.0,,-97.7,40.4,-27.8,-29.2,,13.0,,,,,False,,False,False,False,False,,True
36115,104,63.0,,,,,111.0,,5.1,32.4,17.1,56.9,,12.0,-41.0,,,,,7.0,,-98.9,-71.6,-86.9,-47.1,,-92.0,,,,,True,,False,False,False,False,,False
36117,433,49.0,,,,,32.0,,14.7,219.5,45.4,27.9,,134.0,-384.0,,,,,-401.0,,-418.3,-213.5,-387.6,-405.1,,-299.0,,,,,False,,False,True,False,False,,True
36119,6042,2072.0,,,,,1947.0,,877.5,5105.7,1385.4,1524.4,,1549.0,-3970.0,,,,,-4095.0,,-5164.5,-936.3,-4656.6,-4517.6,,-4493.0,,,,,False,,False,True,False,False,,False
36121,204,28.0,,,,,54.0,,3.0,68.2,28.2,13.3,,75.0,-176.0,,,,,-150.0,,-201.0,-135.8,-175.8,-190.7,,-129.0,,,,,True,,False,True,True,False,,True
36123,139,0.0,,,,,20.0,,3.1,,5.8,2.7,,0.0,-139.0,,,,,-119.0,,-135.9,,-133.2,-136.3,,-139.0,,,,,True,,True,,True,True,,False
37001,2056,1547.0,,,,,693.0,,406.1,807.2,720.4,1551.3,,1231.0,-509.0,,,,,-1363.0,,-1649.9,-1248.8,-1335.6,-504.7,,-825.0,,,,,False,,False,False,False,True,,False
37003,736,273.0,,,,,307.0,,187.9,220.4,15.8,223.2,,540.0,-463.0,,,,,-429.0,,-548.1,-515.6,-720.2,-512.8,,-196.0,,,,,True,,False,False,False,False,,True
37005,130,70.0,,,,,39.0,,9.5,0.0,26.3,73.0,,65.0,-60.0,,,,,-91.0,,-120.5,-130.0,-103.7,-57.0,,-65.0,,,,,False,,False,False,False,True,,False
37007,209,336.0,,,,,230.0,,119.3,114.0,209.5,147.6,,108.0,127.0,,,,,21.0,,-89.7,-95.0,0.5,-61.4,,-101.0,,,,,True,,True,True,True,True,,True
37009,355,147.0,,,,,112.0,,20.3,206.2,26.2,124.3,,240.0,-208.0,,,,,-243.0,,-334.7,-148.8,-328.8,-230.7,,-115.0,,,,,False,,False,True,False,False,,True
37011,358,238.0,,,,,312.0,,162.5,0.0,64.1,125.1,,30.0,-120.0,,,,,-46.0,,-195.5,-358.0,-293.9,-232.9,,-328.0,,,,,True,,False,False,False,False,,False
37013,572,882.0,,,,,303.0,,279.3,206.8,117.8,467.0,,416.0,310.0,,,,,-269.0,,-292.7,-365.2,-454.2,-105.0,,-156.0,,,,,True,,True,False,False,True,,True
37015,199,301.0,,,,,194.0,,40.2,0.0,45.3,296.0,,178.0,102.0,,,,,-5.0,,-158.8,-199.0,-153.7,97.0,,-21.0,,,,,True,,False,False,False,True,,True
37017,276,546.0,,,,,344.0,,154.8,1.8,51.1,208.3,,368.0,270.0,,,,,68.0,,-121.2,-274.2,-224.9,-67.7,,92.0,,,,,True,,True,False,True,True,,True
37019,876,791.0,,,,,640.0,,315.5,180.0,188.1,354.8,,1462.0,-85.0,,,,,-236.0,,-560.5,-696.0,-687.9,-521.2,,586.0,,,,,False,,False,False,False,False,,False
37021,1608,1799.0,,,,,1824.0,,815.4,1464.5,97.9,1280.5,,3167.0,191.0,,,,,216.0,,-792.6,-143.5,-1510.1,-327.5,,1559.0,,,,,False,,False,True,False,False,,False
37023,1068,644.0,,,,,827.0,,174.4,83.5,234.6,335.8,,978.0,-424.0,,,,,-241.0,,-893.6,-984.5,-833.4,-732.2,,-90.0,,,,,True,,False,False,False,False,,True
37025,1768,1820.0,,,,,1614.0,,772.0,942.3,1084.8,927.8,,1631.0,52.0,,,,,-154.0,,-996.0,-825.7,-683.2,-840.2,,-137.0,,,,,False,,False,False,False,False,,False
37027,1332,700.0,,,,,660.0,,180.3,209.7,375.1,518.4,,922.0,-632.0,,,,,-672.0,,-1151.7,-1122.3,-956.9,-813.6,,-410.0,,,,,False,,False,False,False,False,,True
37029,41,49.0,,,,,70.0,,5.4,33.1,14.5,42.8,,63.0,8.0,,,,,29.0,,-35.6,-7.9,-26.5,1.8,,22.0,,,,,False,,False,True,False,True,,False
37031,713,602.0,,,,,92.0,,927.4,261.5,153.5,278.2,,1014.0,-111.0,,,,,-621.0,,214.4,-451.5,-559.5,-434.8,,301.0,,,,,False,,False,False,False,False,,False
37033,361,259.0,,,,,78.0,,167.1,57.3,374.9,182.5,,162.0,-102.0,,,,,-283.0,,-193.9,-303.7,13.9,-178.5,,-199.0,,,,,False,,False,False,True,False,,False
37035,2369,1358.0,,,,,1133.0,,790.6,530.9,478.9,878.2,,1481.0,-1011.0,,,,,-1236.0,,-1578.4,-1838.1,-1890.1,-1490.8,,-888.0,,,,,False,,False,False,False,False,,True
37037,468,560.0,,,,,271.0,,95.1,205.2,167.6,425.2,,674.0,92.0,,,,,-197.0,,-372.9,-262.8,-300.4,-42.8,,206.0,,,,,False,,False,False,False,True,,False
37039,208,364.0,,,,,111.0,,145.1,227.4,53.2,268.9,,202.0,156.0,,,,,-97.0,,-62.9,19.4,-154.8,60.9,,-6.0,,,,,True,,True,True,True,True,,True
37041,208,301.0,,,,,95.0,,76.7,30.7,256.2,369.7,,143.0,93.0,,,,,-113.0,,-131.3,-177.3,48.2,161.7,,-65.0,,,,,False,,False,False,True,False,,True
37043,143,56.0,,,,,42.0,,6.3,104.1,27.0,26.8,,68.0,-87.0,,,,,-101.0,,-136.7,-38.9,-116.0,-116.2,,-75.0,,,,,False,,False,True,False,False,,True
37045,1499,1456.0,,,,,765.0,,965.4,691.3,418.2,625.0,,832.0,-43.0,,,,,-734.0,,-533.6,-807.7,-1080.8,-874.0,,-667.0,,,,,False,,False,False,False,False,,False
37047,785,441.0,,,,,624.0,,139.9,81.1,275.4,379.6,,228.0,-344.0,,,,,-161.0,,-645.1,-703.9,-509.6,-405.4,,-557.0,,,,,True,,False,False,False,False,,False
37049,1023,2674.0,,,,,563.0,,2928.5,698.4,136.5,1268.1,,1876.0,1651.0,,,,,-460.0,,1905.5,-324.6,-886.5,245.1,,853.0,,,,,True,,False,True,True,True,,True
37051,2609,2996.0,,,,,2254.0,,2437.6,1726.1,1991.6,2126.1,,2525.0,387.0,,,,,-355.0,,-171.4,-882.9,-617.4,-482.9,,-84.0,,,,,True,,True,False,False,False,,True
37053,86,224.0,,,,,94.0,,15.6,166.3,110.3,177.0,,468.0,138.0,,,,,8.0,,-70.4,80.3,24.3,91.0,,382.0,,,,,True,,True,True,True,True,,False
37055,239,91.0,,,,,50.0,,12.1,76.7,11.3,41.5,,713.0,-148.0,,,,,-189.0,,-226.9,-162.3,-227.7,-197.5,,474.0,,,,,False,,False,False,False,False,,False
37057,1619,1176.0,,,,,859.0,,520.0,484.6,912.1,630.8,,892.0,-443.0,,,,,-760.0,,-1099.0,-1134.4,-706.9,-988.2,,-727.0,,,,,False,,False,False,False,False,,False
37059,395,224.0,,,,,153.0,,50.6,145.6,2.7,160.8,,376.0,-171.0,,,,,-242.0,,-344.4,-249.4,-392.3,-234.2,,-19.0,,,,,False,,False,False,False,False,,True
37061,657,1680.0,,,,,615.0,,347.0,83.6,3.2,597.6,,407.0,1023.0,,,,,-42.0,,-310.0,-573.4,-653.8,-59.4,,-250.0,,,,,True,,True,True,True,True,,True
37063,2406,1554.0,,,,,1357.0,,493.5,568.6,831.6,877.0,,1016.0,-852.0,,,,,-1049.0,,-1912.5,-1837.4,-1574.4,-1529.0,,-1390.0,,,,,False,,False,False,False,False,,False
