,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48247,32,36.0,,36.8,,6.0,0.0,,,,,28.8,,6.0,,41.4,,7.5,,,4.9,19.4,0.0,34.0,,,,,,,,1.0,,4.0,,4.8,,-26.0,-32.0,,,,,-3.2,,-26.0,,9.4,,-24.5,,,-27.1,-12.6,-32.0,2.0,,,,,,,,-31.0,,,False,,False,False,,,,,True,,False,,False,,False,,,False,False,False,True,,,,,,,,False,
48249,339,126.0,,118.6,,85.0,40.0,,,,,197.4,,68.0,,80.8,,24.3,72.0,,82.9,138.0,0.0,,,,,155.0,,,,0.0,69.9,-213.0,,-220.4,,-254.0,-299.0,,,,,-141.6,,-271.0,,-258.2,,-314.7,-267.0,,-256.1,-201.0,-339.0,,,,,-184.0,,,,-339.0,-269.1,,False,,False,False,,,,,True,,False,,False,,False,False,,False,True,False,,,,,True,,,,False,False
48251,1280,486.0,,494.5,,397.0,849.0,,,,,680.1,,788.0,,439.5,,308.8,368.0,,242.5,381.3,29.8,702.0,,,,342.6,359.0,,,315.0,478.7,-794.0,,-785.5,,-883.0,-431.0,,,,,-599.9,,-492.0,,-840.5,,-971.2,-912.0,,-1037.5,-898.7,-1250.2,-578.0,,,,-937.4,-921.0,,,-965.0,-801.3,,True,,False,True,,,,,True,,True,,False,,False,False,,False,False,False,True,,,,False,False,,,False,False
48253,1158,0.0,,7.2,,0.0,0.0,,,,,24.2,,113.0,,87.0,,6.5,,,0.5,29.2,0.1,29.0,,,,,,,,85.0,48.5,-1158.0,,-1150.8,,-1158.0,-1158.0,,,,,-1133.8,,-1045.0,,-1071.0,,-1151.5,,,-1157.5,-1128.8,-1157.9,-1129.0,,,,,,,,-1073.0,-1109.5,,True,,False,False,,,,,True,,True,,True,,True,,,True,True,True,True,,,,,,,,True,True
48255,58,9.0,,47.0,,7.0,0.0,,,,,26.8,,37.0,,70.1,,9.2,,,6.6,5.6,0.0,12.0,,,,,,,,1.0,55.6,-49.0,,-11.0,,-51.0,-58.0,,,,,-31.2,,-21.0,,12.1,,-48.8,,,-51.4,-52.4,-58.0,-46.0,,,,,,,,-57.0,-2.4,,True,,False,False,,,,,True,,True,,True,,True,,,False,False,False,True,,,,,,,,False,True
48257,1058,360.0,,360.7,,356.0,927.0,,,,,394.6,,614.0,,416.7,,331.4,304.0,,118.4,290.5,29.1,545.0,,,,258.1,514.0,,,279.0,412.2,-698.0,,-697.3,,-702.0,-131.0,,,,,-663.4,,-444.0,,-641.3,,-726.6,-754.0,,-939.6,-767.5,-1028.9,-513.0,,,,-799.9,-544.0,,,-779.0,-645.8,,True,,False,True,,,,,True,,True,,True,,False,False,,False,False,False,True,,,,False,True,,,False,True
48259,337,21.0,,16.1,,21.0,10.0,,,,,29.1,,58.0,,111.5,,21.9,20.0,,0.3,19.4,60.9,15.0,,,,,,,,2.0,46.3,-316.0,,-320.9,,-316.0,-327.0,,,,,-307.9,,-279.0,,-225.5,,-315.1,-317.0,,-336.7,-317.6,-276.1,-322.0,,,,,,,,-335.0,-290.7,,False,,False,False,,,,,True,,True,,True,,True,False,,False,False,True,False,,,,,,,,False,True
48261,4,12.0,,12.2,,4.0,0.0,,,,,19.4,,0.0,,16.1,,0.0,,,,3.2,,7.0,,,,,,,,0.0,,8.0,,8.2,,0.0,-4.0,,,,,15.4,,-4.0,,12.1,,-4.0,,,,-0.8,,3.0,,,,,,,,-4.0,,,False,,True,True,,,,,False,,True,,False,,True,,,,True,,True,,,,,,,,True,
48263,15,0.0,,0.8,,0.0,0.0,,,,,0.5,,0.0,,33.0,,0.6,,,,0.3,,2.0,,,,,,,,7.0,,-15.0,,-14.2,,-15.0,-15.0,,,,,-14.5,,-15.0,,18.0,,-14.4,,,,-14.7,,-13.0,,,,,,,,-8.0,,,True,,False,False,,,,,True,,False,,False,,True,,,,True,,True,,,,,,,,True,
48265,258,72.0,,103.0,,76.0,58.0,,,,,87.8,,124.0,,111.4,,123.1,63.0,,20.2,72.4,133.6,158.0,,,,,,,,38.0,88.4,-186.0,,-155.0,,-182.0,-200.0,,,,,-170.2,,-134.0,,-146.6,,-134.9,-195.0,,-237.8,-185.6,-124.4,-100.0,,,,,,,,-220.0,-169.6,,True,,True,False,,,,,True,,True,,True,,True,False,,False,True,True,True,,,,,,,,False,True
48267,36,9.0,,8.6,,3.0,0.0,,,,,20.3,,3.0,,22.5,,2.0,,,0.6,2.6,,7.0,,,,,,,,0.0,,-27.0,,-27.4,,-33.0,-36.0,,,,,-15.7,,-33.0,,-13.5,,-34.0,,,-35.4,-33.4,,-29.0,,,,,,,,-36.0,,,False,,False,False,,,,,True,,False,,True,,False,,,False,False,,False,,,,,,,,False,
48269,0,0.0,,0.0,,0.0,0.0,,,,,1.1,,0.0,,21.5,,3.5,,,,0.3,,2.0,,,,,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,1.1,,0.0,,21.5,,3.5,,,,0.3,,2.0,,,,,,,,0.0,,,False,,True,True,,,,,False,,True,,False,,False,,,,False,,False,,,,,,,,True,
48271,11,33.0,,28.9,,8.0,,,,,,8.9,,2.0,,94.5,,7.9,,,2.4,8.5,,24.0,,,,,,,,36.0,18.7,22.0,,17.9,,-3.0,,,,,,-2.1,,-9.0,,83.5,,-3.1,,,-8.6,-2.5,,13.0,,,,,,,,25.0,7.7,,True,,True,,,,,,True,,True,,False,,True,,,True,True,,True,,,,,,,,False,True
48273,155,51.0,,43.7,,31.0,0.0,,,,,84.8,,30.0,,55.9,,27.7,22.0,,25.3,49.0,0.0,0.0,,,,36.1,,,,0.0,55.8,-104.0,,-111.3,,-124.0,-155.0,,,,,-70.2,,-125.0,,-99.1,,-127.3,-133.0,,-129.7,-106.0,-155.0,-155.0,,,,-118.9,,,,-155.0,-99.2,,False,,False,False,,,,,True,,False,,True,,False,False,,False,False,False,False,,,,False,,,,False,True
48275,15,9.0,,9.5,,4.0,0.0,,,,,11.8,,8.0,,17.0,,4.7,,,0.2,4.1,0.0,8.0,,,,,,,,0.0,,-6.0,,-5.5,,-11.0,-15.0,,,,,-3.2,,-7.0,,2.0,,-10.3,,,-14.8,-10.9,-15.0,-7.0,,,,,,,,-15.0,,,True,,False,False,,,,,True,,False,,True,,False,,,False,False,False,False,,,,,,,,False,
48277,576,408.0,,455.5,,328.0,431.0,,,,,302.7,,314.0,,460.2,,245.7,408.0,,240.5,338.7,1.3,790.0,,,,241.1,,,,206.0,,-168.0,,-120.5,,-248.0,-145.0,,,,,-273.3,,-262.0,,-115.8,,-330.3,-168.0,,-335.5,-237.3,-574.7,214.0,,,,-334.9,,,,-370.0,,,True,,False,True,,,,,False,,False,,True,,False,False,,False,False,False,False,,,,False,,,,False,
48279,485,165.0,,134.4,,119.0,82.0,,,,,95.2,,118.0,,368.3,,29.0,,,102.6,134.3,87.9,288.0,,,,,,,,74.0,92.1,-320.0,,-350.6,,-366.0,-403.0,,,,,-389.8,,-367.0,,-116.7,,-456.0,,,-382.4,-350.7,-397.1,-197.0,,,,,,,,-411.0,-392.9,,False,,False,False,,,,,False,,False,,True,,False,,,False,False,False,True,,,,,,,,False,False
48281,82,21.0,,18.8,,22.0,22.0,,,,,16.5,,85.0,,62.8,,30.2,,,5.2,24.7,32.0,35.0,,,,,,,,22.0,40.4,-61.0,,-63.2,,-60.0,-60.0,,,,,-65.5,,3.0,,-19.2,,-51.8,,,-76.8,-57.3,-50.0,-47.0,,,,,,,,-60.0,-41.6,,False,,True,True,,,,,False,,True,,True,,True,,,False,True,True,True,,,,,,,,True,True
48283,28,51.0,,52.3,,12.0,9.0,,,,,10.7,,12.0,,98.6,,0.6,,,0.0,16.2,0.0,,,,,,,,,85.0,23.2,23.0,,24.3,,-16.0,-19.0,,,,,-17.3,,-16.0,,70.6,,-27.4,,,-28.0,-11.8,-28.0,,,,,,,,,57.0,-4.8,,False,,True,True,,,,,True,,True,,False,,False,,,False,True,False,,,,,,,,,False,True
48285,231,117.0,,122.3,,81.0,76.0,,,,,88.9,,47.0,,119.5,,30.4,,,25.4,86.1,0.8,163.0,,,,100.7,,,,30.0,154.9,-114.0,,-108.7,,-150.0,-155.0,,,,,-142.1,,-184.0,,-111.5,,-200.6,,,-205.6,-144.9,-230.2,-68.0,,,,-130.3,,,,-201.0,-76.1,,True,,False,False,,,,,False,,False,,True,,False,,,False,False,False,True,,,,False,,,,False,True
48287,243,12.0,,11.5,,4.0,0.0,,,,,20.0,,50.0,,53.2,,25.2,,,1.1,5.0,0.0,8.0,,,,,,,,1.0,,-231.0,,-231.5,,-239.0,-243.0,,,,,-223.0,,-193.0,,-189.8,,-217.8,,,-241.9,-238.0,-243.0,-235.0,,,,,,,,-242.0,,,False,,False,False,,,,,True,,True,,True,,True,,,False,False,False,False,,,,,,,,False,
48289,163,51.0,,45.7,,51.0,83.0,,,,,94.4,,66.0,,109.0,,27.7,,,38.7,69.5,0.0,135.0,,,,,,,,10.0,90.3,-112.0,,-117.3,,-112.0,-80.0,,,,,-68.6,,-97.0,,-54.0,,-135.3,,,-124.3,-93.5,-163.0,-28.0,,,,,,,,-153.0,-72.7,,False,,False,True,,,,,True,,True,,True,,False,,,False,True,False,True,,,,,,,,False,True
48291,717,60.0,,68.6,,62.0,49.0,,,,,109.5,,310.0,,146.8,,61.7,63.0,,15.9,95.8,0.2,25.0,,,,63.6,,,,0.0,92.8,-657.0,,-648.4,,-655.0,-668.0,,,,,-607.5,,-407.0,,-570.2,,-655.3,-654.0,,-701.1,-621.2,-716.8,-692.0,,,,-653.4,,,,-717.0,-624.2,,True,,True,False,,,,,True,,True,,True,,True,True,,False,True,False,False,,,,True,,,,False,True
48293,177,36.0,,34.1,,36.0,59.0,,,,,68.7,,129.0,,103.1,,23.7,,,9.6,64.8,0.0,80.0,,,,,,,,10.0,,-141.0,,-142.9,,-141.0,-118.0,,,,,-108.3,,-48.0,,-73.9,,-153.3,,,-167.4,-112.2,-177.0,-97.0,,,,,,,,-167.0,,,False,,False,True,,,,,True,,True,,True,,False,,,False,True,False,True,,,,,,,,False,
48295,32,15.0,,14.8,,14.0,0.0,,,,,11.1,,18.0,,54.1,,2.7,,,2.6,15.6,,24.0,,,,,,,,9.0,,-17.0,,-17.2,,-18.0,-32.0,,,,,-20.9,,-14.0,,22.1,,-29.3,,,-29.4,-16.4,,-8.0,,,,,,,,-23.0,,,False,,False,False,,,,,False,,True,,False,,False,,,False,True,,True,,,,,,,,False,
48297,94,21.0,,22.2,,7.0,0.0,,,,,9.3,,12.0,,39.3,,7.8,,,0.0,7.1,0.0,12.0,,,,,,,,76.0,,-73.0,,-71.8,,-87.0,-94.0,,,,,-84.7,,-82.0,,-54.7,,-86.2,,,-94.0,-86.9,-94.0,-82.0,,,,,,,,-18.0,,,True,,False,False,,,,,False,,False,,True,,False,,,False,False,False,False,,,,,,,,True,
48299,99,21.0,,20.5,,23.0,23.0,,,,,43.0,,57.0,,76.6,,22.5,,,13.1,39.4,45.8,39.0,,,,,,,,5.0,33.6,-78.0,,-78.5,,-76.0,-76.0,,,,,-56.0,,-42.0,,-22.4,,-76.5,,,-85.9,-59.6,-53.2,-60.0,,,,,,,,-94.0,-65.4,,False,,True,True,,,,,True,,True,,True,,True,,,False,True,True,True,,,,,,,,False,True
48301,1,0.0,,0.0,,0.0,0.0,,,,,1.3,,0.0,,28.9,,0.0,,,,0.0,,0.0,,,,,,,,,,-1.0,,-1.0,,-1.0,-1.0,,,,,0.3,,-1.0,,27.9,,-1.0,,,,-1.0,,-1.0,,,,,,,,,,,False,,False,False,,,,,True,,False,,False,,False,,,,True,,False,,,,,,,,,
48303,7935,5211.0,,5071.6,5110.1,5149.0,5168.0,,,,,5929.8,,6598.0,,5908.5,,1867.7,4753.5,,4665.7,5322.6,3717.8,5708.0,,,,2475.8,7025.0,,,3435.0,,-2724.0,,-2863.4,-2824.9,-2786.0,-2767.0,,,,,-2005.2,,-1337.0,,-2026.5,,-6067.3,-3181.5,,-3269.3,-2612.4,-4217.2,-2227.0,,,,-5459.2,-910.0,,,-4500.0,,,False,False,False,False,,,,,True,,True,,True,,False,False,,False,True,False,True,,,,False,True,,,False,
48305,112,57.0,,55.7,,44.0,0.0,,,,,13.1,,10.0,,333.3,,11.0,,,20.6,47.3,33.3,116.0,,,,,,,,62.0,58.3,-55.0,,-56.3,,-68.0,-112.0,,,,,-98.9,,-102.0,,221.3,,-101.0,,,-91.4,-64.7,-78.7,4.0,,,,,,,,-50.0,-53.7,,False,,False,False,,,,,False,,False,,False,,False,,,False,False,False,True,,,,,,,,True,True
48307,77,45.0,,48.1,,22.0,8.0,,,,,39.2,,21.0,,53.6,,18.8,,,20.4,38.2,0.0,47.0,,,,,,,,36.0,,-32.0,,-28.9,,-55.0,-69.0,,,,,-37.8,,-56.0,,-23.4,,-58.2,,,-56.6,-38.8,-77.0,-30.0,,,,,,,,-41.0,,,True,,False,False,,,,,False,,False,,True,,False,,,False,False,False,True,,,,,,,,False,
48309,2184,1446.0,,1383.6,1399.7,1328.0,1704.0,,,,,1056.9,,1378.0,,1292.7,,487.4,1354.5,,1137.4,1423.3,20.2,1458.0,,,,1020.3,1049.0,,,796.0,1523.7,-738.0,,-800.4,-784.3,-856.0,-480.0,,,,,-1127.1,,-806.0,,-891.3,,-1696.6,-829.5,,-1046.6,-760.7,-2163.8,-726.0,,,,-1163.7,-1135.0,,,-1388.0,-660.3,,False,False,False,True,,,,,False,,False,,False,,False,False,,False,False,False,True,,,,False,False,,,False,True
48311,3,0.0,,0.0,,0.0,0.0,,,,,1.1,,0.0,,48.0,,0.2,,,,0.0,,0.0,,,,,,,,0.0,,-3.0,,-3.0,,-3.0,-3.0,,,,,-1.9,,-3.0,,45.0,,-2.8,,,,-3.0,,-3.0,,,,,,,,-3.0,,,False,,False,False,,,,,True,,False,,False,,True,,,,True,,False,,,,,,,,False,
48313,113,33.0,,33.1,,31.0,0.0,,,,,70.2,,81.0,,33.6,,21.8,,,12.9,41.0,0.2,30.0,,,,,,,,9.0,55.3,-80.0,,-79.9,,-82.0,-113.0,,,,,-42.8,,-32.0,,-79.4,,-91.2,,,-100.1,-72.0,-112.8,-83.0,,,,,,,,-104.0,-57.7,,True,,False,False,,,,,True,,True,,True,,False,,,False,True,False,False,,,,,,,,False,True
48315,31,21.0,,20.9,,17.0,0.0,,,,,8.2,,50.0,,35.9,,8.8,,,4.3,17.6,0.0,20.0,,,,,,,,28.0,26.7,-10.0,,-10.1,,-14.0,-31.0,,,,,-22.8,,19.0,,4.9,,-22.2,,,-26.7,-13.4,-31.0,-11.0,,,,,,,,-3.0,-4.3,,False,,False,False,,,,,False,,False,,True,,False,,,False,False,False,False,,,,,,,,True,True
48317,142,12.0,,13.1,,7.0,0.0,,,,,11.9,,4.0,,52.2,,5.8,,,4.9,7.9,,15.0,,,,,,,,1.0,,-130.0,,-128.9,,-135.0,-142.0,,,,,-130.1,,-138.0,,-89.8,,-136.2,,,-137.1,-134.1,,-127.0,,,,,,,,-141.0,,,True,,False,False,,,,,False,,False,,True,,False,,,False,False,,True,,,,,,,,False,
48319,28,0.0,,0.0,,0.0,0.0,,,,,2.0,,3.0,,15.9,,0.5,,,2.0,0.3,,2.0,,,,,,,,0.0,,-28.0,,-28.0,,-28.0,-28.0,,,,,-26.0,,-25.0,,-12.1,,-27.5,,,-26.0,-27.7,,-26.0,,,,,,,,-28.0,,,True,,False,False,,,,,True,,True,,True,,True,,,True,True,,True,,,,,,,,False,
48321,115,33.0,,41.1,,27.0,22.0,,,,,37.8,,52.0,,71.1,,26.0,37.5,,8.8,29.7,0.0,27.0,,,,26.0,,,,11.0,44.8,-82.0,,-73.9,,-88.0,-93.0,,,,,-77.2,,-63.0,,-43.9,,-89.0,-77.5,,-106.2,-85.3,-115.0,-88.0,,,,-89.0,,,,-104.0,-70.2,,True,,False,False,,,,,True,,True,,True,,False,True,,False,False,False,False,,,,False,,,,False,True
48323,427,1032.0,,1097.2,,446.0,,,,,,597.0,,343.0,,598.8,,40.0,363.0,,119.2,435.9,2.1,653.0,,,,793.0,,,,1215.0,115.2,605.0,,670.2,,19.0,,,,,,170.0,,-84.0,,171.8,,-387.0,-64.0,,-307.8,8.9,-424.9,226.0,,,,366.0,,,,788.0,-311.8,,False,,True,,,,,,True,,True,,True,,True,True,,True,True,True,True,,,,True,,,,False,True
48325,472,72.0,,78.9,,55.0,2.0,,,,,86.6,,128.0,,146.4,,42.3,45.0,,16.4,54.2,1.0,49.0,,,,55.9,,,,19.0,48.9,-400.0,,-393.1,,-417.0,-470.0,,,,,-385.4,,-344.0,,-325.6,,-429.7,-427.0,,-455.6,-417.8,-471.0,-423.0,,,,-416.1,,,,-453.0,-423.1,,True,,False,False,,,,,True,,True,,True,,False,False,,False,False,False,False,,,,False,,,,False,False
48327,40,69.0,,70.4,,34.0,15.0,,,,,57.4,,3.0,,64.5,,3.4,,,,34.0,,46.0,,,,,,,,22.0,,29.0,,30.4,,-6.0,-25.0,,,,,17.4,,-37.0,,24.5,,-36.6,,,,-6.0,,6.0,,,,,,,,-18.0,,,False,,True,True,,,,,True,,False,,True,,False,,,,True,,True,,,,,,,,True,
48329,1426,1605.0,,1596.2,,1408.0,3016.0,,,,,777.4,,2996.0,,1453.3,,366.3,1170.5,,1188.6,1338.6,821.8,2169.0,,,,948.6,1395.0,,,3316.0,1198.5,179.0,,170.2,,-18.0,1590.0,,,,,-648.6,,1570.0,,27.3,,-1059.7,-255.5,,-237.4,-87.4,-604.2,743.0,,,,-477.4,-31.0,,,1890.0,-227.5,,True,,True,False,,,,,False,,False,,True,,False,False,,False,True,False,False,,,,False,True,,,False,False
48331,208,24.0,,31.1,,23.0,20.0,,,,,30.6,,92.0,,76.9,,29.2,,,4.1,24.5,0.1,42.0,,,,,,,,37.0,,-184.0,,-176.9,,-185.0,-188.0,,,,,-177.4,,-116.0,,-131.1,,-178.8,,,-203.9,-183.5,-207.9,-166.0,,,,,,,,-171.0,,,True,,False,False,,,,,True,,True,,True,,True,,,False,True,False,True,,,,,,,,True,
48333,48,9.0,,10.6,,9.0,0.0,,,,,6.2,,9.0,,20.3,,7.7,,,4.1,16.3,,14.0,,,,,,,,3.0,,-39.0,,-37.4,,-39.0,-48.0,,,,,-41.8,,-39.0,,-27.7,,-40.3,,,-43.9,-31.7,,-34.0,,,,,,,,-45.0,,,True,,False,False,,,,,False,,False,,True,,False,,,False,True,,True,,,,,,,,False,
48335,73,132.0,,133.2,,75.0,35.0,,,,,99.3,,16.0,,278.6,,32.1,,,118.9,75.9,28.4,223.0,,,,,,,,41.0,,59.0,,60.2,,2.0,-38.0,,,,,26.3,,-57.0,,205.6,,-40.9,,,45.9,2.9,-44.6,150.0,,,,,,,,-32.0,,,False,,True,True,,,,,True,,True,,False,,True,,,True,True,True,False,,,,,,,,True,
48337,201,96.0,,103.1,,91.0,106.0,,,,,113.4,,132.0,,216.7,,21.0,,,77.1,73.5,43.6,219.0,,,,,,,,110.0,,-105.0,,-97.9,,-110.0,-95.0,,,,,-87.6,,-69.0,,15.7,,-180.0,,,-123.9,-127.5,-157.4,18.0,,,,,,,,-91.0,,,True,,False,True,,,,,True,,True,,True,,False,,,False,False,False,True,,,,,,,,True,
48339,1344,2193.0,,2152.8,832.6,1802.0,2577.0,,,,,2637.2,,1922.0,,1790.4,,1839.1,1781.5,,1786.3,2221.8,310.5,2621.0,,,,1258.1,1199.0,,,2147.0,,849.0,,808.8,-511.4,458.0,1233.0,,,,,1293.2,,578.0,,446.4,,495.1,437.5,,442.3,877.8,-1033.5,1277.0,,,,-85.9,-145.0,,,803.0,,,True,True,True,False,,,,,False,,True,,True,,True,True,,True,False,False,False,,,,True,True,,,True,
48341,354,147.0,,136.5,,136.0,147.0,,,,,76.6,,347.0,,156.6,,68.2,,,40.6,151.5,12.8,156.0,,,,91.1,,,,0.0,128.0,-207.0,,-217.5,,-218.0,-207.0,,,,,-277.4,,-7.0,,-197.4,,-285.8,,,-313.4,-202.5,-341.2,-198.0,,,,-262.9,,,,-354.0,-226.0,,False,,False,False,,,,,False,,True,,True,,False,,,False,True,False,True,,,,False,,,,False,False
48343,105,48.0,,50.3,,35.0,22.0,,,,,33.6,,48.0,,79.6,,13.8,,,8.8,34.8,0.0,39.0,,,,,,,,90.0,,-57.0,,-54.7,,-70.0,-83.0,,,,,-71.4,,-57.0,,-25.4,,-91.2,,,-96.2,-70.2,-105.0,-66.0,,,,,,,,-15.0,,,True,,False,False,,,,,False,,False,,True,,False,,,False,False,False,False,,,,,,,,True,
48345,3,15.0,,16.2,,4.0,0.0,,,,,4.5,,3.0,,41.8,,0.3,,,0.3,5.1,,,,,,,,,,41.0,,12.0,,13.2,,1.0,-3.0,,,,,1.5,,0.0,,38.8,,-2.7,,,-2.7,2.1,,,,,,,,,,38.0,,,False,,True,True,,,,,True,,True,,False,,True,,,True,True,,,,,,,,,,False,
48347,421,141.0,,138.1,,120.0,119.0,,,,,87.2,,308.0,,185.4,,156.2,146.0,,35.8,113.7,0.3,146.0,,,,109.3,,,,180.0,164.2,-280.0,,-282.9,,-301.0,-302.0,,,,,-333.8,,-113.0,,-235.6,,-264.8,-275.0,,-385.2,-307.3,-420.7,-275.0,,,,-311.7,,,,-241.0,-256.8,,False,,False,False,,,,,False,,True,,True,,True,True,,False,False,False,True,,,,False,,,,True,True
48349,833,117.0,,121.3,,94.0,82.0,,,,,110.5,,316.0,,123.5,,90.5,160.0,,57.4,98.2,1.7,117.0,,,,79.0,,,,82.0,125.3,-716.0,,-711.6,,-739.0,-751.0,,,,,-722.5,,-517.0,,-709.5,,-742.5,-673.0,,-775.6,-734.8,-831.3,-716.0,,,,-754.0,,,,-751.0,-707.7,,True,,False,False,,,,,False,,True,,True,,False,True,,False,False,False,False,,,,False,,,,False,True
48351,103,3.0,,2.0,,3.0,0.0,,,,,5.1,,55.0,,18.7,,11.2,,,22.8,2.0,2.7,,,,,,,,,8.0,12.0,-100.0,,-101.0,,-100.0,-103.0,,,,,-97.9,,-48.0,,-84.3,,-91.8,,,-80.2,-101.0,-100.3,,,,,,,,,-95.0,-91.0,,False,,False,False,,,,,True,,True,,True,,True,,,True,False,False,,,,,,,,,True,True
48353,150,132.0,,155.1,,112.0,230.0,,,,,121.4,,100.0,,231.6,,53.9,,,91.1,101.8,80.0,256.0,,,,,,,,37.0,101.0,-18.0,,5.1,,-38.0,80.0,,,,,-28.6,,-50.0,,81.6,,-96.1,,,-58.9,-48.2,-70.0,106.0,,,,,,,,-113.0,-49.0,,True,,False,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,,,,,False,False
48355,967,552.0,,543.9,360.2,461.0,922.0,,,,,856.5,,659.0,,447.3,,330.9,501.0,,390.1,625.8,1.2,597.0,,,,451.8,328.0,,,890.0,747.5,-415.0,,-423.1,-606.8,-506.0,-45.0,,,,,-110.5,,-308.0,,-519.7,,-636.1,-466.0,,-576.9,-341.2,-965.8,-370.0,,,,-515.2,-639.0,,,-77.0,-219.5,,False,False,False,True,,,,,True,,True,,False,,False,False,,False,True,False,True,,,,False,False,,,True,True
48357,191,138.0,,136.2,,123.0,73.0,,,,,69.7,,133.0,,408.4,,13.4,,,51.4,115.4,92.5,258.0,,,,,,,,85.0,177.4,-53.0,,-54.8,,-68.0,-118.0,,,,,-121.3,,-58.0,,217.4,,-177.6,,,-139.6,-75.6,-98.5,67.0,,,,,,,,-106.0,-13.6,,False,,False,False,,,,,False,,False,,False,,False,,,False,False,False,False,,,,,,,,False,True
48359,12,6.0,,5.8,,3.0,0.0,,,,,1.4,,2.0,,61.0,,0.6,,,0.4,2.6,,8.0,,,,,,,,3.0,,-6.0,,-6.2,,-9.0,-12.0,,,,,-10.6,,-10.0,,49.0,,-11.4,,,-11.6,-9.4,,-4.0,,,,,,,,-9.0,,,False,,False,False,,,,,False,,False,,False,,False,,,False,False,,True,,,,,,,,False,
48361,987,267.0,,306.8,,209.0,623.0,,,,,251.5,,287.0,,228.6,,149.2,149.0,,101.4,145.7,8.9,391.0,,,,178.9,,,,380.0,121.2,-720.0,,-680.2,,-778.0,-364.0,,,,,-735.5,,-700.0,,-758.4,,-837.8,-838.0,,-885.6,-841.3,-978.1,-596.0,,,,-808.1,,,,-607.0,-865.8,,True,,False,True,,,,,False,,True,,False,,False,False,,False,False,False,True,,,,False,,,,True,False
48363,219,114.0,,110.2,,110.0,194.0,,,,,116.9,,122.0,,177.0,,47.3,,,42.1,76.5,0.8,182.0,,,,,,,,92.0,110.5,-105.0,,-108.8,,-109.0,-25.0,,,,,-102.1,,-97.0,,-42.0,,-171.7,,,-176.9,-142.5,-218.2,-37.0,,,,,,,,-127.0,-108.5,,False,,False,True,,,,,True,,True,,True,,False,,,False,False,False,True,,,,,,,,False,False
