,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,MSRA-DeepST,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-MSRA-DeepST,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-MSRA-DeepST,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
29141,348,248.0,,241.6,,195.0,170.0,,,,,268.6,,152.0,,496.6,95.3,,147.8,222.2,141.3,,,,,,,,78.0,157.8,-100.0,,-106.4,,-153.0,-178.0,,,,,-79.4,,-196.0,,148.6,-252.7,,-200.2,-125.8,-206.7,,,,,,,,-270.0,-190.2,,False,,False,False,,,,,True,,False,,False,False,,False,False,False,,,,,,,,False,False
29143,424,140.0,,124.8,,122.0,33.0,,,,,214.7,,164.0,,279.4,51.6,,84.7,152.4,77.0,,,,,,,,143.0,150.7,-284.0,,-299.2,,-302.0,-391.0,,,,,-209.3,,-260.0,,-144.6,-372.4,,-339.3,-271.6,-347.0,,,,,,,,-281.0,-273.3,,False,,False,False,,,,,True,,True,,True,False,,False,True,False,,,,,,,,True,True
29145,713,1420.0,,1510.8,,775.0,1524.0,,,,,665.8,,793.0,,1495.3,67.5,,212.5,429.8,440.8,,,,,713.0,,,1192.0,613.6,707.0,,797.8,,62.0,811.0,,,,,-47.2,,80.0,,782.3,-645.5,,-500.5,-283.2,-272.2,,,,,0.0,,,479.0,-99.4,,False,,True,False,,,,,True,,True,,False,True,,True,True,True,,,,,True,,,True,True
29147,648,368.0,,370.7,,254.0,200.0,,,,,293.1,,233.0,,410.7,38.2,,260.5,457.9,0.0,,,,,,,,235.0,233.1,-280.0,,-277.3,,-394.0,-448.0,,,,,-354.9,,-415.0,,-237.3,-609.8,,-387.5,-190.1,-648.0,,,,,,,,-413.0,-414.9,,True,,False,False,,,,,False,,False,,True,False,,False,True,False,,,,,,,,False,False
29149,107,136.0,,132.0,,109.0,104.0,,,,,54.8,,137.0,,242.1,28.4,,61.4,108.8,9.4,,,,,,,,0.0,58.6,29.0,,25.0,,2.0,-3.0,,,,,-52.2,,30.0,,135.1,-78.6,,-45.6,1.8,-97.6,,,,,,,,-107.0,-48.4,,True,,True,True,,,,,False,,False,,False,False,,False,True,False,,,,,,,,False,False
29151,378,544.0,,525.0,,469.0,717.0,,,,,141.2,,100.0,,928.2,30.3,,455.8,397.0,89.2,,,,,,,,275.0,1262.0,166.0,,147.0,,91.0,339.0,,,,,-236.8,,-278.0,,550.2,-347.7,,77.8,19.0,-288.8,,,,,,,,-103.0,884.0,,True,,True,False,,,,,False,,False,,False,False,,True,True,False,,,,,,,,True,False
29153,87,48.0,,42.2,,45.0,14.0,,,,,34.7,,69.0,,106.5,44.7,,,79.8,0.0,,,,,,,,69.0,47.6,-39.0,,-44.8,,-42.0,-73.0,,,,,-52.3,,-18.0,,19.5,-42.3,,,-7.2,-87.0,,,,,,,,-18.0,-39.4,,False,,False,False,,,,,False,,True,,True,False,,,True,False,,,,,,,,True,False
29155,284,184.0,,200.9,,170.0,142.0,,,,,172.6,,223.0,,198.6,76.6,,63.4,169.6,38.4,,,,,,,,231.0,119.1,-100.0,,-83.1,,-114.0,-142.0,,,,,-111.4,,-61.0,,-85.4,-207.4,,-220.6,-114.4,-245.6,,,,,,,,-53.0,-164.9,,True,,False,False,,,,,False,,True,,True,False,,False,False,False,,,,,,,,True,False
29157,513,148.0,,142.8,,125.0,115.0,,,,,280.3,,127.0,,202.4,61.1,,52.1,161.0,0.0,,,,,,,,83.0,59.2,-365.0,,-370.2,,-388.0,-398.0,,,,,-232.7,,-386.0,,-310.6,-451.9,,-460.9,-352.0,-513.0,,,,,,,,-430.0,-453.8,,False,,False,False,,,,,True,,False,,True,False,,False,True,False,,,,,,,,False,False
29159,1069,328.0,,315.3,,320.0,157.0,,,,,754.7,,554.0,,329.7,206.5,,415.5,397.0,3.9,,,,,242.2,,,91.0,382.2,-741.0,,-753.7,,-749.0,-912.0,,,,,-314.3,,-515.0,,-739.3,-862.5,,-653.5,-672.0,-1065.1,,,,,-826.8,,,-978.0,-686.8,,False,,False,False,,,,,True,,True,,True,False,,True,True,False,,,,,False,,,False,True
29161,546,608.0,,594.1,,381.0,1097.0,,,,,697.2,,372.0,,1004.1,246.6,,359.4,346.2,143.9,,,,,,,,394.0,1103.5,62.0,,48.1,,-165.0,551.0,,,,,151.2,,-174.0,,458.1,-299.4,,-186.6,-199.8,-402.1,,,,,,,,-152.0,557.5,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
29163,363,64.0,,59.5,,62.0,55.0,,,,,77.0,,120.0,,163.6,44.3,,31.0,100.6,0.0,,,,,,,,101.0,61.3,-299.0,,-303.5,,-301.0,-308.0,,,,,-286.0,,-243.0,,-199.4,-318.6,,-332.0,-262.4,-363.0,,,,,,,,-262.0,-301.7,,False,,False,False,,,,,True,,True,,True,False,,False,True,False,,,,,,,,True,False
29165,440,344.0,,355.7,,356.0,573.0,,,,,363.2,,467.0,,537.6,216.7,,170.6,291.7,433.7,,,,,,,,797.0,206.1,-96.0,,-84.3,,-84.0,133.0,,,,,-76.8,,27.0,,97.6,-223.3,,-269.4,-148.3,-6.3,,,,,,,,357.0,-233.9,,True,,True,False,,,,,True,,True,,False,False,,False,False,True,,,,,,,,False,False
29167,376,264.0,,271.0,,220.0,90.0,,,,,494.8,,367.0,,389.4,187.7,,150.4,219.1,0.1,,,,,,,,0.0,255.3,-112.0,,-105.0,,-156.0,-286.0,,,,,118.8,,-9.0,,13.4,-188.3,,-225.6,-156.9,-375.9,,,,,,,,-376.0,-120.7,,True,,False,False,,,,,False,,True,,True,False,,False,False,False,,,,,,,,False,False
29169,420,224.0,,200.5,,227.0,149.0,,,,,556.9,,467.0,,559.0,121.7,,95.8,265.7,213.2,,,,,,,,591.0,215.5,-196.0,,-219.5,,-193.0,-271.0,,,,,136.9,,47.0,,139.0,-298.3,,-324.2,-154.3,-206.8,,,,,,,,171.0,-204.5,,False,,True,False,,,,,True,,True,,True,False,,False,True,False,,,,,,,,True,False
29171,48,28.0,,25.6,,28.0,0.0,,,,,18.2,,36.0,,65.1,5.9,,,25.5,,,,,,,,,81.0,23.7,-20.0,,-22.4,,-20.0,-48.0,,,,,-29.8,,-12.0,,17.1,-42.1,,,-22.5,,,,,,,,,33.0,-24.3,,False,,False,False,,,,,False,,True,,True,False,,,False,,,,,,,,,False,False
29173,153,60.0,,72.1,,48.0,11.0,,,,,61.5,,51.0,,57.2,20.2,,14.8,63.7,0.0,,,,,,,,15.0,56.5,-93.0,,-80.9,,-105.0,-142.0,,,,,-91.5,,-102.0,,-95.8,-132.8,,-138.2,-89.3,-153.0,,,,,,,,-138.0,-96.5,,True,,False,False,,,,,True,,False,,False,False,,False,True,False,,,,,,,,False,False
29175,508,268.0,,247.1,,228.0,230.0,,,,,156.7,,223.0,,632.8,42.1,,94.2,257.0,0.0,,,,,,,,172.0,95.8,-240.0,,-260.9,,-280.0,-278.0,,,,,-351.3,,-285.0,,124.8,-465.9,,-413.8,-251.0,-508.0,,,,,,,,-336.0,-412.2,,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
29177,307,100.0,,100.5,,101.0,71.0,,,,,110.6,,183.0,,155.3,47.7,,26.8,97.4,71.3,,,,,,,,200.0,45.9,-207.0,,-206.5,,-206.0,-236.0,,,,,-196.4,,-124.0,,-151.7,-259.3,,-280.2,-209.6,-235.7,,,,,,,,-107.0,-261.1,,True,,True,False,,,,,True,,True,,True,False,,False,False,False,,,,,,,,True,False
29179,80,36.0,,37.2,,34.0,0.0,,,,,28.5,,35.0,,49.7,6.3,,6.9,40.0,,,,,,,,,78.0,24.8,-44.0,,-42.8,,-46.0,-80.0,,,,,-51.5,,-45.0,,-30.3,-73.7,,-73.1,-40.0,,,,,,,,,-2.0,-55.2,,True,,False,False,,,,,False,,False,,True,False,,False,True,,,,,,,,,True,False
29181,211,192.0,,198.2,,114.0,199.0,,,,,68.1,,97.0,,252.7,13.1,,49.3,113.6,33.9,,,,,,,,228.0,57.9,-19.0,,-12.8,,-97.0,-12.0,,,,,-142.9,,-114.0,,41.7,-197.9,,-161.7,-97.4,-177.1,,,,,,,,17.0,-153.1,,True,,False,True,,,,,False,,False,,False,False,,False,False,False,,,,,,,,True,False
29183,6048,3228.0,,3261.1,1644.8,3129.0,4861.0,,,,,3320.1,,1693.0,,3370.5,2258.7,,2171.6,3045.6,4134.9,,,,,1873.1,7622.0,,5256.0,3143.4,-2820.0,,-2786.9,-4403.2,-2919.0,-1187.0,,,,,-2727.9,,-4355.0,,-2677.5,-3789.3,,-3876.4,-3002.4,-1913.1,,,,,-4174.9,1574.0,,-792.0,-2904.6,,True,False,False,True,,,,,True,,False,,True,False,,False,False,True,,,,,False,True,,True,False
29185,134,48.0,,52.2,,44.0,25.0,,,,,42.9,,68.0,,100.8,24.4,,9.2,45.7,19.6,,,,,,,,86.0,32.9,-86.0,,-81.8,,-90.0,-109.0,,,,,-91.1,,-66.0,,-33.2,-109.6,,-124.8,-88.3,-114.4,,,,,,,,-48.0,-101.1,,True,,False,False,,,,,False,,True,,True,False,,False,False,False,,,,,,,,True,False
29186,542,136.0,,137.1,,111.0,94.0,,,,,76.3,,88.0,,195.2,39.4,,85.8,151.2,76.3,,,,,,,,133.0,77.6,-406.0,,-404.9,,-431.0,-448.0,,,,,-465.7,,-454.0,,-346.8,-502.6,,-456.2,-390.8,-465.7,,,,,,,,-409.0,-464.4,,True,,False,False,,,,,False,,False,,True,False,,False,True,False,,,,,,,,False,False
29187,1501,480.0,,521.2,,475.0,537.0,,,,,1548.1,,499.0,,948.6,257.7,,424.3,663.4,4.3,,,,,304.1,,,492.0,2487.9,-1021.0,,-979.8,,-1026.0,-964.0,,,,,47.1,,-1002.0,,-552.4,-1243.3,,-1076.7,-837.6,-1496.7,,,,,-1196.9,,,-1009.0,986.9,,True,,False,True,,,,,True,,True,,True,False,,False,True,False,,,,,False,,,True,True
29189,12756,5876.0,,5857.0,2943.2,4865.0,7236.0,,,,,4630.1,,4267.0,,4540.0,3891.4,,5200.1,7212.9,709.4,,,,,3659.4,7952.0,,6902.0,3642.4,-6880.0,,-6899.0,-9812.8,-7891.0,-5520.0,,,,,-8125.9,,-8489.0,,-8216.0,-8864.6,,-7555.9,-5543.1,-12046.6,,,,,-9096.6,-4804.0,,-5854.0,-9113.6,,False,False,False,True,,,,,False,,False,,False,False,,False,True,False,,,,,False,True,,True,False
29195,457,112.0,,113.8,,117.0,154.0,,,,,177.3,,237.0,,165.5,100.1,,59.2,169.0,0.1,,,,,,,,57.0,164.3,-345.0,,-343.2,,-340.0,-303.0,,,,,-279.7,,-220.0,,-291.5,-356.9,,-397.8,-288.0,-456.9,,,,,,,,-400.0,-292.7,,True,,True,True,,,,,True,,True,,True,False,,False,True,False,,,,,,,,False,True
29197,75,16.0,,15.1,,13.0,0.0,,,,,25.4,,36.0,,20.7,4.3,,3.8,13.2,,,,,,,,,33.0,15.1,-59.0,,-59.9,,-62.0,-75.0,,,,,-49.6,,-39.0,,-54.3,-70.7,,-71.2,-61.8,,,,,,,,,-42.0,-59.9,,False,,False,False,,,,,True,,True,,True,False,,False,False,,,,,,,,,True,False
29199,78,52.0,,50.2,,32.0,28.0,,,,,32.7,,37.0,,12.1,5.9,,6.9,56.6,,,,,,,,,47.0,56.0,-26.0,,-27.8,,-46.0,-50.0,,,,,-45.3,,-41.0,,-65.9,-72.1,,-71.1,-21.4,,,,,,,,,-31.0,-22.0,,False,,False,False,,,,,False,,False,,False,False,,False,True,,,,,,,,,False,True
29201,821,440.0,,433.7,,419.0,480.0,,,,,550.5,,343.0,,883.5,170.9,,179.1,469.9,302.6,,,,,346.6,,,961.0,80.7,-381.0,,-387.3,,-402.0,-341.0,,,,,-270.5,,-478.0,,62.5,-650.1,,-641.9,-351.1,-518.4,,,,,-474.4,,,140.0,-740.3,,False,,False,True,,,,,True,,False,,True,False,,False,True,False,,,,,False,,,True,False
29203,128,44.0,,32.3,,38.0,33.0,,,,,40.4,,53.0,,231.6,24.7,,43.3,84.4,0.0,,,,,,,,62.0,73.5,-84.0,,-95.7,,-90.0,-95.0,,,,,-87.6,,-75.0,,103.6,-103.3,,-84.7,-43.6,-128.0,,,,,,,,-66.0,-54.5,,False,,False,False,,,,,False,,True,,False,False,,False,True,False,,,,,,,,True,True
29205,68,24.0,,26.8,,27.0,0.0,,,,,28.3,,36.0,,80.7,14.4,,20.3,47.9,,,,,,,,,48.0,28.3,-44.0,,-41.2,,-41.0,-68.0,,,,,-39.7,,-32.0,,12.7,-53.6,,-47.7,-20.1,,,,,,,,,-20.0,-39.7,,True,,True,False,,,,,True,,True,,True,False,,False,True,,,,,,,,,True,True
29207,480,324.0,,331.0,,301.0,228.0,,,,,486.1,,315.0,,533.0,109.0,,113.7,315.4,186.4,,,,,,,,218.0,167.5,-156.0,,-149.0,,-179.0,-252.0,,,,,6.1,,-165.0,,53.0,-371.0,,-366.3,-164.6,-293.6,,,,,,,,-262.0,-312.5,,True,,False,False,,,,,True,,False,,True,False,,False,False,False,,,,,,,,False,False
29209,340,216.0,,204.9,,206.0,225.0,,,,,228.1,,284.0,,345.8,126.9,,139.4,196.2,115.8,,,,,,,,132.0,170.4,-124.0,,-135.1,,-134.0,-115.0,,,,,-111.9,,-56.0,,5.8,-213.1,,-200.6,-143.8,-224.2,,,,,,,,-208.0,-169.6,,False,,False,True,,,,,True,,True,,True,False,,False,False,False,,,,,,,,False,False
29211,210,104.0,,106.2,,90.0,0.0,,,,,85.8,,65.0,,127.6,19.7,,33.6,88.8,152.0,,,,,,,,51.0,78.4,-106.0,,-103.8,,-120.0,-210.0,,,,,-124.2,,-145.0,,-82.4,-190.3,,-176.4,-121.2,-58.0,,,,,,,,-159.0,-131.6,,True,,False,False,,,,,False,,False,,True,False,,False,False,True,,,,,,,,False,False
29213,773,212.0,,218.4,,201.0,102.0,,,,,874.5,,739.0,,228.9,119.7,,227.7,312.8,6.7,,,,,107.6,,,98.0,340.5,-561.0,,-554.6,,-572.0,-671.0,,,,,101.5,,-34.0,,-544.1,-653.3,,-545.3,-460.2,-766.3,,,,,-665.4,,,-675.0,-432.5,,True,,False,False,,,,,True,,True,,True,False,,True,True,False,,,,,False,,,False,True
29215,317,220.0,,214.8,,185.0,185.0,,,,,92.4,,291.0,,758.2,180.2,,91.0,160.4,53.8,,,,,,,,0.0,395.4,-97.0,,-102.2,,-132.0,-132.0,,,,,-224.6,,-26.0,,441.2,-136.8,,-226.0,-156.6,-263.2,,,,,,,,-317.0,78.4,,False,,False,False,,,,,False,,True,,False,False,,False,False,False,,,,,,,,False,True
29217,254,112.0,,111.5,,113.0,124.0,,,,,107.6,,199.0,,199.0,80.5,,53.1,116.4,44.8,,,,,,,,101.0,132.6,-142.0,,-142.5,,-141.0,-130.0,,,,,-146.4,,-55.0,,-55.0,-173.5,,-200.9,-137.6,-209.2,,,,,,,,-153.0,-121.4,,False,,True,True,,,,,False,,True,,True,False,,False,True,False,,,,,,,,False,True
29219,333,176.0,,176.6,,168.0,112.0,,,,,152.8,,173.0,,186.7,54.1,,54.4,145.4,135.7,,,,,,,,223.0,98.7,-157.0,,-156.4,,-165.0,-221.0,,,,,-180.2,,-160.0,,-146.3,-278.9,,-278.6,-187.6,-197.3,,,,,,,,-110.0,-234.3,,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,True,False
29221,554,148.0,,184.7,,166.0,172.0,,,,,385.3,,194.0,,280.2,80.1,,108.3,179.4,0.5,,,,,,,,143.0,683.3,-406.0,,-369.3,,-388.0,-382.0,,,,,-168.7,,-360.0,,-273.8,-473.9,,-445.7,-374.6,-553.5,,,,,,,,-411.0,129.3,,True,,True,True,,,,,True,,True,,True,False,,False,True,False,,,,,,,,False,True
29223,115,116.0,,136.2,,92.0,83.0,,,,,56.9,,88.0,,136.2,55.1,,,92.5,35.7,,,,,,,,0.0,75.3,1.0,,21.2,,-23.0,-32.0,,,,,-58.1,,-27.0,,21.2,-59.9,,,-22.5,-79.3,,,,,,,,-115.0,-39.7,,False,,False,False,,,,,False,,False,,False,False,,,False,False,,,,,,,,False,False
29225,485,404.0,,405.4,,388.0,322.0,,,,,863.0,,406.0,,970.3,219.1,,322.8,406.4,301.4,,,,,,,,240.0,1225.7,-81.0,,-79.6,,-97.0,-163.0,,,,,378.0,,-79.0,,485.3,-265.9,,-162.2,-78.6,-183.6,,,,,,,,-245.0,740.7,,True,,False,False,,,,,False,,True,,False,False,,False,True,False,,,,,,,,False,False
29227,23,16.0,,16.8,,9.0,0.0,,,,,27.1,,21.0,,12.7,2.3,,0.9,5.3,,,,,,,,,64.0,7.9,-7.0,,-6.2,,-14.0,-23.0,,,,,4.1,,-2.0,,-10.3,-20.7,,-22.1,-17.7,,,,,,,,,41.0,-15.1,,True,,False,False,,,,,True,,True,,False,False,,False,False,,,,,,,,,False,False
29229,141,240.0,,233.2,,188.0,97.0,,,,,183.2,,219.0,,427.7,37.9,,83.0,188.0,0.0,,,,,,,,164.0,1343.4,99.0,,92.2,,47.0,-44.0,,,,,42.2,,78.0,,286.7,-103.1,,-58.0,47.0,-141.0,,,,,,,,23.0,1202.4,,True,,True,True,,,,,True,,True,,False,False,,True,True,False,,,,,,,,True,False
29510,3234,1304.0,,1301.9,,1170.0,1897.0,,,,,1368.4,,1358.0,,1178.6,762.6,,844.3,1384.3,28.3,,,,,801.6,812.0,,1727.0,638.3,-1930.0,,-1932.1,,-2064.0,-1337.0,,,,,-1865.6,,-1876.0,,-2055.4,-2471.4,,-2389.7,-1849.7,-3205.7,,,,,-2432.4,-2422.0,,-1507.0,-2595.7,,False,,False,True,,,,,True,,True,,False,False,,False,True,False,,,,,False,False,,True,False
30001,187,156.0,,159.7,,70.0,39.0,,,,,44.6,,70.0,,1248.6,19.3,,26.2,112.3,0.0,,,,,,,,128.0,51.6,-31.0,,-27.3,,-117.0,-148.0,,,,,-142.4,,-117.0,,1061.6,-167.7,,-160.8,-74.7,-187.0,,,,,,,,-59.0,-135.4,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
30003,488,348.0,,359.9,,255.0,0.0,,,,,561.8,,190.0,,291.8,54.6,,220.1,314.3,53.0,,,,,305.3,,,472.0,205.4,-140.0,,-128.1,,-233.0,-488.0,,,,,73.8,,-298.0,,-196.2,-433.4,,-267.9,-173.7,-435.0,,,,,-182.7,,,-16.0,-282.6,,True,,False,False,,,,,True,,False,,False,False,,False,False,False,,,,,False,,,True,False
30005,268,324.0,,332.6,,188.0,0.0,,,,,50.7,,157.0,,2525.0,5.0,,,218.7,0.0,,,,,,,,96.0,1863.9,56.0,,64.6,,-80.0,-268.0,,,,,-217.3,,-111.0,,2257.0,-263.0,,,-49.3,-268.0,,,,,,,,-172.0,1595.9,,False,,False,False,,,,,False,,False,,False,False,,,True,False,,,,,,,,False,False
30007,97,64.0,,62.5,,36.0,0.0,,,,,69.3,,28.0,,71.1,2.8,,21.1,44.7,,,,,,,,,111.0,2398.5,-33.0,,-34.5,,-61.0,-97.0,,,,,-27.7,,-69.0,,-25.9,-94.2,,-75.9,-52.3,,,,,,,,,14.0,2301.5,,False,,False,False,,,,,True,,False,,True,False,,False,False,,,,,,,,,True,False
30009,271,152.0,,150.1,,115.0,0.0,,,,,86.3,,115.0,,369.9,25.1,,92.1,125.9,61.6,,,,,,,,166.0,97.1,-119.0,,-120.9,,-156.0,-271.0,,,,,-184.7,,-156.0,,98.9,-245.9,,-178.9,-145.1,-209.4,,,,,,,,-105.0,-173.9,,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,True,False
30011,64,92.0,,76.9,,36.0,19.0,,,,,13.6,,24.0,,36.2,18.1,,,40.1,,,,,,,,,36.0,103.9,28.0,,12.9,,-28.0,-45.0,,,,,-50.4,,-40.0,,-27.8,-45.9,,,-23.9,,,,,,,,,-28.0,39.9,,True,,False,False,,,,,False,,False,,True,False,,,True,,,,,,,,,False,False
30013,2192,1332.0,,1351.5,,1326.0,1733.0,,,,,1619.9,,1887.0,,1758.1,221.1,,2148.4,894.1,310.8,,,,,760.2,,,1034.0,,-860.0,,-840.5,,-866.0,-459.0,,,,,-572.1,,-305.0,,-433.9,-1970.9,,-43.6,-1297.9,-1881.2,,,,,-1431.8,,,-1158.0,,,True,,False,True,,,,,True,,True,,True,False,,True,False,False,,,,,False,,,False,
30015,148,20.0,,16.9,,20.0,0.0,,,,,24.4,,62.0,,108.2,12.8,,,30.6,,,,,,,,,40.0,22.4,-128.0,,-131.1,,-128.0,-148.0,,,,,-123.6,,-86.0,,-39.8,-135.2,,,-117.4,,,,,,,,,-108.0,-125.6,,False,,False,False,,,,,True,,True,,True,False,,,True,,,,,,,,,True,True
30017,333,180.0,,194.2,,166.0,,,,,,48.5,,220.0,,171.9,10.3,,,134.6,6.1,,,,,,,,296.0,77.3,-153.0,,-138.8,,-167.0,,,,,,-284.5,,-113.0,,-161.1,-322.7,,,-198.4,-326.9,,,,,,,,-37.0,-255.7,,True,,False,,,,,,False,,True,,False,False,,,False,False,,,,,,,,True,False
30019,54,16.0,,16.9,,14.0,0.0,,,,,15.2,,104.0,,63.1,2.5,,,9.6,,,,,,,,,7.0,143.3,-38.0,,-37.1,,-40.0,-54.0,,,,,-38.8,,50.0,,9.1,-51.5,,,-44.4,,,,,,,,,-47.0,89.3,,True,,False,False,,,,,False,,False,,True,False,,,False,,,,,,,,,False,False
30021,272,164.0,,159.2,,140.0,0.0,,,,,49.5,,176.0,,675.8,14.2,,,121.4,32.3,,,,,,,,43.0,219.9,-108.0,,-112.8,,-132.0,-272.0,,,,,-222.5,,-96.0,,403.8,-257.8,,,-150.6,-239.7,,,,,,,,-229.0,-52.1,,False,,False,False,,,,,False,,True,,False,False,,,False,False,,,,,,,,False,True
30023,281,328.0,,339.5,,257.0,357.0,,,,,126.1,,128.0,,1282.0,26.9,,216.9,252.7,2.7,,,,,,,,0.0,288.2,47.0,,58.5,,-24.0,76.0,,,,,-154.9,,-153.0,,1001.0,-254.1,,-64.1,-28.3,-278.3,,,,,,,,-281.0,7.2,,False,,True,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,False,True
30025,124,32.0,,32.7,,32.0,0.0,,,,,14.3,,44.0,,277.0,8.1,,,26.3,,,,,,,,,21.0,363.2,-92.0,,-91.3,,-92.0,-124.0,,,,,-109.7,,-80.0,,153.0,-115.9,,,-97.7,,,,,,,,,-103.0,239.2,,True,,False,False,,,,,False,,True,,False,False,,,False,,,,,,,,,False,False
30027,245,152.0,,145.0,,146.0,0.0,,,,,35.2,,293.0,,1292.8,29.8,,,151.2,0.0,,,,,,,,260.0,178.7,-93.0,,-100.0,,-99.0,-245.0,,,,,-209.8,,48.0,,1047.8,-215.2,,,-93.8,-245.0,,,,,,,,15.0,-66.3,,False,,False,False,,,,,False,,True,,False,False,,,False,False,,,,,,,,True,True
30029,2514,1976.0,,1959.4,,1801.0,1405.0,,,,,2898.4,,2836.0,,11167.5,388.1,,1997.5,1652.0,502.0,,,,,795.9,,,1437.0,1428.7,-538.0,,-554.6,,-713.0,-1109.0,,,,,384.4,,322.0,,8653.5,-2125.9,,-516.5,-862.0,-2012.0,,,,,-1718.1,,,-1077.0,-1085.3,,False,,False,False,,,,,True,,True,,False,False,,True,False,False,,,,,False,,,False,False
30031,3212,1260.0,,1225.8,,1225.0,1254.0,,,,,1576.6,,783.0,,2536.3,244.8,,1547.4,1345.1,628.5,,,,,477.1,,,1068.0,355.3,-1952.0,,-1986.2,,-1987.0,-1958.0,,,,,-1635.4,,-2429.0,,-675.7,-2967.2,,-1664.6,-1866.9,-2583.5,,,,,-2734.9,,,-2144.0,-2856.7,,False,,False,False,,,,,True,,False,,True,False,,True,True,False,,,,,False,,,False,False
30033,36,4.0,,4.4,,4.0,0.0,,,,,17.8,,31.0,,7.0,0.1,,,1.4,,,,,,,,,9.0,4.0,-32.0,,-31.6,,-32.0,-36.0,,,,,-18.2,,-5.0,,-29.0,-35.9,,,-34.6,,,,,,,,,-27.0,-32.0,,True,,False,False,,,,,True,,True,,True,False,,,False,,,,,,,,,True,False
30035,373,636.0,,608.6,,605.0,1159.0,,,,,576.4,,817.0,,1370.4,57.1,,233.3,286.1,1.8,,,,,,,,168.0,2745.1,263.0,,235.6,,232.0,786.0,,,,,203.4,,444.0,,997.4,-315.9,,-139.7,-86.9,-371.2,,,,,,,,-205.0,2372.1,,True,,True,False,,,,,True,,False,,False,False,,True,True,False,,,,,,,,True,False
30037,14,4.0,,4.5,,4.0,0.0,,,,,18.3,,20.0,,11.0,1.7,,0.5,0.7,,,,,,,,,16.0,4.0,-10.0,,-9.5,,-10.0,-14.0,,,,,4.3,,6.0,,-3.0,-12.3,,-13.5,-13.3,,,,,,,,,2.0,-10.0,,True,,False,False,,,,,True,,True,,True,False,,False,False,,,,,,,,,True,True
30039,45,72.0,,74.7,,35.0,0.0,,,,,29.3,,24.0,,135.9,2.9,,,35.5,,,,,,,,,49.0,39.0,27.0,,29.7,,-10.0,-45.0,,,,,-15.7,,-21.0,,90.9,-42.1,,,-9.5,,,,,,,,,4.0,-6.0,,False,,True,False,,,,,True,,True,,False,False,,,True,,,,,,,,,True,True
30041,631,660.0,,649.5,,656.0,150.0,,,,,134.2,,876.0,,4043.3,32.7,,867.8,637.2,211.4,,,,,,,,289.0,192.0,29.0,,18.5,,25.0,-481.0,,,,,-496.8,,245.0,,3412.3,-598.3,,236.8,6.2,-419.6,,,,,,,,-342.0,-439.0,,True,,True,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,False,False
