,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
32031,8059,3672.0,2881.0,,,,1600.0,,3424.1,4102.7,2929.1,2096.4,2588.3,4954.0,-4387.0,-5178.0,,,,-6459.0,,-4634.9,-3956.3,-5129.9,-5962.6,-5470.7,-3105.0,False,,,,False,,False,True,False,False,False,True
32033,133,60.0,0.0,,,,1.0,,88.6,42.9,4.0,22.4,,36.0,-73.0,-133.0,,,,-132.0,,-44.4,-90.1,-129.0,-110.6,,-97.0,False,,,,False,,True,False,False,False,,False
32510,472,168.0,116.0,,,,100.0,,194.7,32.0,40.3,114.1,161.2,199.0,-304.0,-356.0,,,,-372.0,,-277.3,-440.0,-431.7,-357.9,-310.8,-273.0,False,,,,False,,True,False,False,False,False,True
33001,220,48.0,57.0,,,,98.0,,43.2,96.4,13.5,14.9,33.9,67.0,-172.0,-163.0,,,,-122.0,,-176.8,-123.6,-206.5,-205.1,-186.1,-153.0,True,,,,True,,False,True,False,False,False,True
33003,101,18.0,0.0,,,,101.0,,32.7,66.0,2.0,0.6,14.1,6.0,-83.0,-101.0,,,,0.0,,-68.3,-35.0,-99.0,-100.4,-86.9,-95.0,False,,,,True,,True,True,False,False,False,False
33005,165,66.0,211.0,,,,4.0,,52.4,140.4,1.8,12.7,62.3,443.0,-99.0,46.0,,,,-161.0,,-112.6,-24.6,-163.2,-152.3,-102.7,278.0,True,,,,False,,False,True,False,False,False,False
33007,202,0.0,0.0,,,,138.0,,10.2,24.3,0.1,0.8,,0.0,-202.0,-202.0,,,,-64.0,,-191.8,-177.7,-201.9,-201.2,,-202.0,False,,,,True,,True,True,True,True,,False
33009,231,96.0,64.0,,,,204.0,,86.9,160.6,12.5,69.9,56.9,267.0,-135.0,-167.0,,,,-27.0,,-144.1,-70.4,-218.5,-161.1,-174.1,36.0,False,,,,True,,False,True,False,False,False,True
33011,1953,1500.0,2116.0,,,,321.0,,1027.2,1239.2,698.9,684.5,752.0,4604.0,-453.0,163.0,,,,-1632.0,,-925.8,-713.8,-1254.1,-1268.5,-1201.0,2651.0,True,,,,False,,False,False,False,False,False,False
33013,599,228.0,432.0,,,,134.0,,160.0,605.6,35.4,200.1,123.8,572.0,-371.0,-167.0,,,,-465.0,,-439.0,6.6,-563.6,-398.9,-475.2,-27.0,True,,,,False,,False,True,False,False,False,True
33015,1322,624.0,364.0,,,,181.0,,493.9,1019.3,204.0,190.5,463.4,1684.0,-698.0,-958.0,,,,-1141.0,,-828.1,-302.7,-1118.0,-1131.5,-858.6,362.0,False,,,,False,,False,True,False,False,False,True
33017,567,234.0,112.0,,,,160.0,,247.1,767.2,46.8,0.0,242.0,128.0,-333.0,-455.0,,,,-407.0,,-319.9,200.2,-520.2,-567.0,-325.0,-439.0,False,,,,False,,True,True,False,False,True,False
33019,104,30.0,43.0,,,,6.0,,47.7,63.3,0.6,5.0,19.5,54.0,-74.0,-61.0,,,,-98.0,,-56.3,-40.7,-103.4,-99.0,-84.5,-50.0,True,,,,False,,True,True,False,False,False,True
34001,2245,888.0,1476.0,,,,839.0,,555.3,1757.8,442.6,421.0,534.4,1730.0,-1357.0,-769.0,,,,-1406.0,,-1689.7,-487.2,-1802.4,-1824.0,-1710.6,-515.0,True,,,,False,,False,True,False,False,False,True
34003,6129,1974.0,3312.0,,,,1155.0,,1185.3,8050.9,1352.4,1594.3,1523.9,2855.0,-4155.0,-2817.0,,,,-4974.0,,-4943.7,1921.9,-4776.6,-4534.7,-4605.1,-3274.0,True,,,,False,,False,True,False,False,False,True
34005,2941,1098.0,928.0,,,,974.0,,745.2,4323.1,698.1,491.8,806.9,980.0,-1843.0,-2013.0,,,,-1967.0,,-2195.8,1382.1,-2242.9,-2449.2,-2134.1,-1961.0,False,,,,False,,False,True,False,False,False,False
34007,4379,1350.0,1778.0,,,,1184.0,,851.6,3912.4,619.9,5474.9,974.0,1653.0,-3029.0,-2601.0,,,,-3195.0,,-3527.4,-466.6,-3759.1,1095.9,-3405.0,-2726.0,True,,,,False,,False,True,False,True,False,True
34009,281,138.0,83.0,,,,198.0,,91.0,663.5,46.2,0.0,45.9,137.0,-143.0,-198.0,,,,-83.0,,-190.0,382.5,-234.8,-281.0,-235.1,-144.0,False,,,,True,,False,False,False,False,False,False
34011,615,204.0,130.0,,,,443.0,,173.5,959.5,21.3,38.6,243.1,108.0,-411.0,-485.0,,,,-172.0,,-441.5,344.5,-593.7,-576.4,-371.9,-507.0,False,,,,True,,False,True,False,False,True,False
34013,8612,1416.0,1164.0,,,,1311.0,,798.8,8463.4,832.5,2007.3,1229.9,2620.0,-7196.0,-7448.0,,,,-7301.0,,-7813.2,-148.6,-7779.5,-6604.7,-7382.1,-5992.0,False,,,,False,,False,True,False,True,False,True
34015,2152,1698.0,3089.0,,,,665.0,,1181.0,4227.2,890.0,570.5,1748.6,1720.0,-454.0,937.0,,,,-1487.0,,-971.0,2075.2,-1262.0,-1581.5,-403.4,-432.0,False,,,,False,,False,False,False,False,True,True
34017,5613,1488.0,2482.0,,,,870.0,,801.2,4699.3,497.1,427.4,820.7,2790.0,-4125.0,-3131.0,,,,-4743.0,,-4811.8,-913.7,-5115.9,-5185.6,-4792.3,-2823.0,True,,,,False,,False,True,False,False,False,True
34019,550,426.0,1198.0,,,,98.0,,264.2,1076.2,129.1,0.0,172.8,1111.0,-124.0,648.0,,,,-452.0,,-285.8,526.2,-420.9,-550.0,-377.2,561.0,False,,,,False,,False,False,False,False,False,False
34021,2121,498.0,502.0,,,,978.0,,284.7,2205.4,227.5,325.0,359.1,655.0,-1623.0,-1619.0,,,,-1143.0,,-1836.3,84.4,-1893.5,-1796.0,-1761.9,-1466.0,True,,,,True,,False,True,False,False,False,True
34023,5537,2874.0,5187.0,,,,1446.0,,1641.5,15047.6,1672.9,675.0,1765.1,4338.0,-2663.0,-350.0,,,,-4091.0,,-3895.5,9510.6,-3864.1,-4862.0,-3771.9,-1199.0,True,,,,False,,False,False,False,False,False,True
34025,4232,2358.0,3221.0,,,,1311.0,,1417.8,9665.2,1634.7,1213.7,1141.3,2662.0,-1874.0,-1011.0,,,,-2921.0,,-2814.2,5433.2,-2597.3,-3018.3,-3090.7,-1570.0,True,,,,False,,False,False,False,False,False,True
34027,3051,720.0,861.0,,,,650.0,,452.0,5720.7,302.9,605.4,1160.8,856.0,-2331.0,-2190.0,,,,-2401.0,,-2599.0,2669.7,-2748.1,-2445.7,-1890.2,-2195.0,True,,,,False,,False,False,False,False,True,True
34029,4314,7182.0,12159.0,,,,1864.0,,4286.1,12737.9,2974.6,1704.5,4591.3,7864.0,2868.0,7845.0,,,,-2450.0,,-27.9,8423.9,-1339.4,-2609.5,277.3,3550.0,False,,,,True,,True,False,True,True,True,False
34031,5279,1368.0,2347.0,,,,753.0,,752.5,5933.8,391.5,585.0,966.5,1596.0,-3911.0,-2932.0,,,,-4526.0,,-4526.5,654.8,-4887.5,-4694.0,-4312.5,-3683.0,True,,,,False,,False,True,False,False,False,True
34033,236,156.0,163.0,,,,140.0,,128.5,523.5,21.9,57.4,131.0,318.0,-80.0,-73.0,,,,-96.0,,-107.5,287.5,-214.1,-178.6,-105.0,82.0,True,,,,False,,False,False,False,False,False,False
34035,1612,636.0,390.0,,,,460.0,,409.0,3526.7,182.5,278.8,402.1,594.0,-976.0,-1222.0,,,,-1152.0,,-1203.0,1914.7,-1429.5,-1333.2,-1209.9,-1018.0,False,,,,False,,False,False,False,False,False,False
34037,496,288.0,597.0,,,,99.0,,199.6,1100.3,121.8,93.8,71.6,455.0,-208.0,101.0,,,,-397.0,,-296.4,604.3,-374.2,-402.1,-424.4,-41.0,True,,,,False,,False,False,False,False,False,True
34039,5972,1380.0,2467.0,,,,1109.0,,765.5,3891.8,458.8,791.5,689.5,1769.0,-4592.0,-3505.0,,,,-4863.0,,-5206.5,-2080.2,-5513.2,-5180.5,-5282.5,-4203.0,True,,,,False,,False,True,False,False,False,True
34041,520,108.0,81.0,,,,106.0,,76.5,725.3,14.4,49.5,77.8,257.0,-412.0,-439.0,,,,-414.0,,-443.5,205.3,-505.6,-470.5,-442.2,-263.0,False,,,,False,,False,True,False,False,False,True
35001,9363,2454.0,4297.0,,,,1694.0,,2028.5,5037.6,2162.3,662.7,1587.0,4285.0,-6909.0,-5066.0,,,,-7669.0,,-7334.5,-4325.4,-7200.7,-8700.3,-7776.0,-5078.0,True,,,,False,,False,True,False,False,False,True
35003,5,0.0,0.0,,,,0.0,,1.9,2.7,0.0,0.0,,0.0,-5.0,-5.0,,,,-5.0,,-3.1,-2.3,-5.0,-5.0,,-5.0,False,,,,False,,True,True,True,False,,False
35005,1691,1050.0,1180.0,,,,308.0,,1248.6,379.6,976.5,231.0,957.4,1696.0,-641.0,-511.0,,,,-1383.0,,-442.4,-1311.4,-714.5,-1460.0,-733.6,5.0,True,,,,False,,True,False,False,False,False,True
35006,506,132.0,27.0,,,,186.0,,142.0,138.3,18.4,125.3,60.4,242.0,-374.0,-479.0,,,,-320.0,,-364.0,-367.7,-487.6,-380.7,-445.6,-264.0,False,,,,True,,True,True,False,False,False,True
35007,43,54.0,0.0,,,,13.0,,74.4,33.6,0.4,11.9,,91.0,11.0,-43.0,,,,-30.0,,31.4,-9.4,-42.6,-31.1,,48.0,False,,,,False,,False,True,False,False,,False
35009,1382,684.0,1907.0,,,,806.0,,680.2,271.3,244.5,119.6,298.8,1006.0,-698.0,525.0,,,,-576.0,,-701.8,-1110.7,-1137.5,-1262.3,-1083.2,-376.0,True,,,,True,,False,False,False,False,False,True
35011,25,0.0,0.0,,,,6.0,,4.1,10.3,,0.0,,0.0,-25.0,-25.0,,,,-19.0,,-20.9,-14.7,,-25.0,,-25.0,False,,,,True,,True,True,,False,,False
35013,6059,1584.0,3803.0,,,,2004.0,,1380.8,1005.1,1920.0,1511.5,1197.9,845.0,-4475.0,-2256.0,,,,-4055.0,,-4678.2,-5053.9,-4139.0,-4547.4,-4861.1,-5214.0,True,,,,True,,False,False,True,False,False,False
35015,1194,666.0,1076.0,,,,473.0,,845.3,425.2,186.1,0.0,380.2,457.0,-528.0,-118.0,,,,-721.0,,-348.7,-768.8,-1007.9,-1194.0,-813.8,-737.0,True,,,,False,,True,False,False,False,False,False
35017,156,60.0,39.0,,,,20.0,,63.0,113.0,4.6,11.6,22.9,21.0,-96.0,-117.0,,,,-136.0,,-93.0,-43.0,-151.4,-144.4,-133.1,-135.0,False,,,,False,,True,True,False,False,False,False
35019,32,0.0,0.0,,,,21.0,,2.4,2.0,0.3,2.0,0.3,0.0,-32.0,-32.0,,,,-11.0,,-29.6,-30.0,-31.7,-30.0,-31.7,-32.0,False,,,,True,,True,True,True,True,True,False
35021,3,0.0,0.0,,,,0.0,,0.2,0.2,0.0,0.0,,0.0,-3.0,-3.0,,,,-3.0,,-2.8,-2.8,-3.0,-3.0,,-3.0,False,,,,False,,True,True,True,False,,False
35023,42,18.0,0.0,,,,1.0,,11.2,9.0,0.0,30.2,10.8,77.0,-24.0,-42.0,,,,-41.0,,-30.8,-33.0,-42.0,-11.8,-31.2,35.0,False,,,,False,,False,False,False,True,False,False
35025,1424,708.0,879.0,,,,783.0,,640.2,241.7,283.4,148.5,365.5,802.0,-716.0,-545.0,,,,-641.0,,-783.8,-1182.3,-1140.6,-1275.5,-1058.5,-622.0,True,,,,True,,False,False,False,False,False,True
35027,289,60.0,0.0,,,,60.0,,151.5,109.1,26.1,10.8,23.5,16.0,-229.0,-289.0,,,,-229.0,,-137.5,-179.9,-262.9,-278.2,-265.5,-273.0,False,,,,False,,True,True,False,False,False,False
35028,51,6.0,0.0,,,,42.0,,3.2,24.6,1.6,4.0,5.3,2.0,-45.0,-51.0,,,,-9.0,,-47.8,-26.4,-49.4,-47.0,-45.7,-49.0,False,,,,True,,False,True,False,False,False,False
35029,1072,156.0,127.0,,,,52.0,,115.4,118.3,26.5,35.4,94.9,125.0,-916.0,-945.0,,,,-1020.0,,-956.6,-953.6,-1045.5,-1036.6,-977.1,-947.0,False,,,,False,,False,False,False,False,False,False
35031,877,228.0,88.0,,,,792.0,,127.3,286.2,27.6,64.1,176.1,1.0,-649.0,-789.0,,,,-85.0,,-749.7,-590.8,-849.4,-812.9,-700.9,-876.0,False,,,,True,,False,True,False,False,False,False
35033,12,0.0,0.0,,,,0.0,,1.9,10.3,,0.0,,0.0,-12.0,-12.0,,,,-12.0,,-10.1,-1.7,,-12.0,,-12.0,False,,,,False,,True,True,,False,,False
35035,537,102.0,82.0,,,,449.0,,185.5,300.8,27.3,75.4,51.8,106.0,-435.0,-455.0,,,,-88.0,,-351.5,-236.2,-509.7,-461.6,-485.2,-431.0,False,,,,True,,True,True,False,False,False,True
35037,72,12.0,0.0,,,,21.0,,9.7,31.9,1.7,0.8,12.3,5.0,-60.0,-72.0,,,,-51.0,,-62.3,-40.1,-70.3,-71.2,-59.7,-67.0,False,,,,True,,False,True,False,False,True,False
35039,352,54.0,31.0,,,,97.0,,102.8,82.2,6.6,5.5,24.7,77.0,-298.0,-321.0,,,,-255.0,,-249.2,-269.8,-345.4,-346.5,-327.3,-275.0,False,,,,True,,True,True,False,False,False,True
35041,407,108.0,107.0,,,,211.0,,117.6,93.4,20.7,7.7,46.7,60.0,-299.0,-300.0,,,,-196.0,,-289.4,-313.6,-386.3,-399.3,-360.3,-347.0,False,,,,True,,True,False,False,False,False,False
35043,1531,360.0,612.0,,,,340.0,,347.8,615.9,152.7,487.3,243.2,623.0,-1171.0,-919.0,,,,-1191.0,,-1183.2,-915.1,-1378.3,-1043.7,-1287.8,-908.0,True,,,,False,,False,True,False,True,False,True
35045,989,354.0,163.0,,,,858.0,,300.7,544.6,151.0,119.7,149.9,335.0,-635.0,-826.0,,,,-131.0,,-688.3,-444.4,-838.0,-869.3,-839.1,-654.0,False,,,,True,,False,True,False,False,False,False
35047,179,12.0,0.0,,,,133.0,,8.7,66.3,1.6,14.5,29.2,0.0,-167.0,-179.0,,,,-46.0,,-170.3,-112.7,-177.4,-164.5,-149.8,-179.0,False,,,,True,,False,True,False,True,True,False
35049,1959,414.0,763.0,,,,225.0,,408.4,785.0,264.9,49.7,250.7,803.0,-1545.0,-1196.0,,,,-1734.0,,-1550.6,-1174.0,-1694.1,-1909.3,-1708.3,-1156.0,True,,,,False,,False,True,False,False,False,True
35051,135,18.0,0.0,,,,26.0,,23.5,44.4,2.1,3.1,7.8,18.0,-117.0,-135.0,,,,-109.0,,-111.5,-90.6,-132.9,-131.9,-127.2,-117.0,False,,,,True,,True,True,False,False,False,False
35053,271,54.0,1.0,,,,92.0,,57.2,56.7,11.0,13.9,25.2,15.0,-217.0,-270.0,,,,-179.0,,-213.8,-214.3,-260.0,-257.1,-245.8,-256.0,False,,,,True,,True,True,False,False,False,False
35055,298,42.0,14.0,,,,44.0,,111.0,100.7,3.1,5.9,18.8,22.0,-256.0,-284.0,,,,-254.0,,-187.0,-197.3,-294.9,-292.1,-279.2,-276.0,False,,,,True,,True,True,False,False,False,False
35057,84,48.0,0.0,,,,79.0,,81.6,50.3,1.4,8.1,19.9,53.0,-36.0,-84.0,,,,-5.0,,-2.4,-33.7,-82.6,-75.9,-64.1,-31.0,False,,,,True,,True,True,False,False,False,True
35059,20,0.0,0.0,,,,9.0,,1.5,4.4,0.5,0.0,,0.0,-20.0,-20.0,,,,-11.0,,-18.5,-15.6,-19.5,-20.0,,-20.0,False,,,,True,,True,True,True,False,,False
35061,965,162.0,265.0,,,,285.0,,170.1,426.4,60.1,12.1,69.8,77.0,-803.0,-700.0,,,,-680.0,,-794.9,-538.6,-904.9,-952.9,-895.2,-888.0,True,,,,True,,True,True,False,False,False,False
36001,1339,558.0,454.0,,,,266.0,,351.5,1557.4,176.3,411.9,420.9,875.0,-781.0,-885.0,,,,-1073.0,,-987.5,218.4,-1162.7,-927.0,-918.1,-464.0,False,,,,False,,False,True,False,False,False,True
36003,504,108.0,307.0,,,,62.0,,134.0,124.8,89.6,36.5,52.4,302.0,-396.0,-197.0,,,,-442.0,,-370.0,-379.2,-414.4,-467.5,-451.6,-202.0,True,,,,False,,True,True,False,False,False,True
36005,5193,2556.0,3950.0,,,,,,1473.2,4997.3,,1531.6,2478.3,2966.0,-2637.0,-1243.0,,,,,,-3719.8,-195.7,,-3661.4,-2714.7,-2227.0,True,,,,,,False,True,,False,False,True
36007,2466,2076.0,11289.0,,,,468.0,,1368.8,1300.7,989.3,1211.8,799.4,4366.0,-390.0,8823.0,,,,-1998.0,,-1097.2,-1165.3,-1476.7,-1254.2,-1666.6,1900.0,False,,,,False,,False,False,False,False,False,False
36009,373,258.0,494.0,,,,103.0,,182.7,360.5,94.5,610.8,157.6,1240.0,-115.0,121.0,,,,-270.0,,-190.3,-12.5,-278.5,237.8,-215.4,867.0,False,,,,False,,False,True,False,False,False,False
36011,399,102.0,265.0,,,,71.0,,92.5,303.2,17.7,79.6,65.8,164.0,-297.0,-134.0,,,,-328.0,,-306.5,-95.8,-381.3,-319.4,-333.2,-235.0,True,,,,False,,False,True,False,False,False,True
36013,623,258.0,320.0,,,,191.0,,233.4,549.2,84.5,176.7,337.9,438.0,-365.0,-303.0,,,,-432.0,,-389.6,-73.8,-538.5,-446.3,-285.1,-185.0,True,,,,False,,False,True,False,False,True,True
36015,1680,1266.0,2693.0,,,,219.0,,1850.9,744.2,2399.8,2359.6,846.2,1354.0,-414.0,1013.0,,,,-1461.0,,170.9,-935.8,719.8,679.6,-833.8,-326.0,False,,,,False,,True,False,False,False,False,True
36017,236,60.0,77.0,,,,29.0,,54.3,131.9,18.2,287.5,26.3,631.0,-176.0,-159.0,,,,-207.0,,-181.7,-104.1,-217.8,51.5,-209.7,395.0,True,,,,False,,False,True,False,True,False,False
36019,207,36.0,49.0,,,,7.0,,38.8,208.8,3.9,19.7,32.6,53.0,-171.0,-158.0,,,,-200.0,,-168.2,1.8,-203.1,-187.3,-174.4,-154.0,True,,,,False,,True,True,False,False,False,True
36021,272,84.0,267.0,,,,40.0,,78.2,211.4,15.8,93.7,53.1,172.0,-188.0,-5.0,,,,-232.0,,-193.8,-60.6,-256.2,-178.3,-218.9,-100.0,True,,,,False,,False,True,False,True,False,True
36023,518,204.0,202.0,,,,68.0,,200.1,200.4,308.7,553.4,105.9,358.0,-314.0,-316.0,,,,-450.0,,-317.9,-317.6,-209.3,35.4,-412.1,-160.0,False,,,,False,,False,False,True,True,False,True
36025,136,42.0,39.0,,,,35.0,,40.3,131.6,3.5,21.9,37.8,71.0,-94.0,-97.0,,,,-101.0,,-95.7,-4.4,-132.5,-114.1,-98.2,-65.0,False,,,,False,,False,True,False,False,False,True
36027,975,324.0,216.0,,,,255.0,,267.5,1197.4,84.9,193.6,254.2,226.0,-651.0,-759.0,,,,-720.0,,-707.5,222.4,-890.1,-781.4,-720.8,-749.0,False,,,,False,,False,True,False,False,False,False
36029,5772,2334.0,2428.0,,,,1343.0,,1635.6,6911.2,890.5,1716.4,1758.1,2222.0,-3438.0,-3344.0,,,,-4429.0,,-4136.4,1139.2,-4881.5,-4055.6,-4013.9,-3550.0,True,,,,False,,False,True,False,False,False,False
36031,59,18.0,0.0,,,,11.0,,25.7,120.3,0.9,1.7,46.6,17.0,-41.0,-59.0,,,,-48.0,,-33.3,61.3,-58.1,-57.3,-12.4,-42.0,False,,,,False,,True,False,False,False,True,False
36033,116,12.0,0.0,,,,8.0,,11.3,48.7,5.3,9.7,7.6,13.0,-104.0,-116.0,,,,-108.0,,-104.7,-67.3,-110.7,-106.3,-108.4,-103.0,False,,,,False,,False,True,False,False,False,True
36035,44,66.0,180.0,,,,51.0,,57.7,109.3,8.0,151.4,46.2,376.0,22.0,136.0,,,,7.0,,13.7,65.3,-36.0,107.4,2.2,332.0,False,,,,True,,True,False,False,False,True,False
36037,255,138.0,422.0,,,,61.0,,102.3,222.4,26.8,179.3,74.5,667.0,-117.0,167.0,,,,-194.0,,-152.7,-32.6,-228.2,-75.7,-180.5,412.0,False,,,,False,,False,True,False,True,False,False
36039,243,102.0,225.0,,,,29.0,,65.3,104.6,37.5,5.3,55.6,473.0,-141.0,-18.0,,,,-214.0,,-177.7,-138.4,-205.5,-237.7,-187.4,230.0,True,,,,False,,False,True,False,False,False,False
36041,10,0.0,0.0,,,,6.0,,1.7,3.5,0.4,1.2,,0.0,-10.0,-10.0,,,,-4.0,,-8.3,-6.5,-9.6,-8.8,,-10.0,False,,,,True,,True,True,True,True,,False
36043,141,60.0,36.0,,,,51.0,,61.8,133.1,8.9,38.6,25.1,46.0,-81.0,-105.0,,,,-90.0,,-79.2,-7.9,-132.1,-102.4,-115.9,-95.0,False,,,,False,,True,True,False,False,False,False
36045,140,54.0,99.0,,,,293.0,,47.7,289.0,7.1,28.7,53.0,71.0,-86.0,-41.0,,,,153.0,,-92.3,149.0,-132.9,-111.2,-87.0,-69.0,True,,,,False,,False,False,False,False,False,True
36047,11269,9492.0,14023.0,,,,,,5012.9,14249.7,,4831.1,9800.4,12043.0,-1777.0,2754.0,,,,,,-6256.1,2980.7,,-6437.9,-1468.6,774.0,False,,,,,,False,False,,False,True,True
36049,183,6.0,0.0,,,,52.0,,18.2,44.4,4.1,1.9,6.8,95.0,-177.0,-183.0,,,,-131.0,,-164.8,-138.6,-178.9,-181.1,-176.2,-88.0,False,,,,True,,True,True,False,False,True,True
36051,271,18.0,2.0,,,,59.0,,30.4,283.4,2.6,17.2,12.6,9.0,-253.0,-269.0,,,,-212.0,,-240.6,12.4,-268.4,-253.8,-258.4,-262.0,False,,,,True,,True,True,False,False,False,False
36053,206,60.0,34.0,,,,71.0,,54.0,137.6,5.7,7.4,70.7,76.0,-146.0,-172.0,,,,-135.0,,-152.0,-68.4,-200.3,-198.6,-135.3,-130.0,False,,,,True,,False,True,False,False,True,True
36055,4143,1104.0,3238.0,,,,539.0,,756.0,2254.0,286.4,831.4,666.1,1565.0,-3039.0,-905.0,,,,-3604.0,,-3387.0,-1889.0,-3856.6,-3311.6,-3476.9,-2578.0,True,,,,False,,False,True,False,False,False,True
36057,82,30.0,43.0,,,,41.0,,31.9,146.4,2.5,5.5,26.6,6.0,-52.0,-39.0,,,,-41.0,,-50.1,64.4,-79.5,-76.5,-55.4,-76.0,True,,,,True,,True,False,False,False,False,False
36059,6521,3546.0,5661.0,,,,1896.0,,1680.6,8846.5,2021.6,0.0,2316.2,4464.0,-2975.0,-860.0,,,,-4625.0,,-4840.4,2325.5,-4499.4,-6521.0,-4204.8,-2057.0,True,,,,False,,False,True,False,False,False,True
36061,5909,2736.0,4879.0,,,,951.0,,2526.3,5716.0,,2209.0,2570.1,4364.0,-3173.0,-1030.0,,,,-4958.0,,-3382.7,-193.0,,-3700.0,-3338.9,-1545.0,True,,,,False,,False,True,,False,False,True
36063,865,240.0,186.0,,,,202.0,,206.2,819.1,112.1,951.7,161.3,136.0,-625.0,-679.0,,,,-663.0,,-658.8,-45.9,-752.9,86.7,-703.7,-729.0,False,,,,False,,False,True,False,True,False,False
36065,1062,366.0,751.0,,,,228.0,,270.4,448.5,144.2,232.2,171.0,736.0,-696.0,-311.0,,,,-834.0,,-791.6,-613.5,-917.8,-829.8,-891.0,-326.0,True,,,,False,,False,True,False,False,False,True
36067,3122,1116.0,1529.0,,,,620.0,,738.3,2152.9,299.4,415.9,654.3,1425.0,-2006.0,-1593.0,,,,-2502.0,,-2383.7,-969.1,-2822.6,-2706.1,-2467.7,-1697.0,True,,,,False,,False,True,False,False,False,True
36069,453,90.0,43.0,,,,94.0,,83.9,303.4,25.9,62.4,33.3,108.0,-363.0,-410.0,,,,-359.0,,-369.1,-149.6,-427.1,-390.6,-419.7,-345.0,False,,,,True,,False,True,False,False,False,True
36071,2671,2076.0,4271.0,,,,536.0,,1015.6,3843.7,1091.6,11916.5,1027.4,2815.0,-595.0,1600.0,,,,-2135.0,,-1655.4,1172.7,-1579.4,9245.5,-1643.6,144.0,False,,,,False,,False,False,False,False,False,True
36073,171,30.0,0.0,,,,28.0,,31.6,136.5,0.4,56.6,13.6,25.0,-141.0,-171.0,,,,-143.0,,-139.4,-34.5,-170.6,-114.4,-157.4,-146.0,False,,,,False,,True,True,False,True,False,False
36075,436,210.0,97.0,,,,92.0,,201.7,764.6,86.9,49.7,211.6,100.0,-226.0,-339.0,,,,-344.0,,-234.3,328.6,-349.1,-386.3,-224.4,-336.0,False,,,,False,,False,False,False,False,True,False
36077,116,36.0,0.0,,,,40.0,,46.6,254.6,7.5,78.4,399.4,29.0,-80.0,-116.0,,,,-76.0,,-69.4,138.6,-108.5,-37.6,283.4,-87.0,False,,,,True,,True,False,False,True,False,False
36079,488,294.0,590.0,,,,68.0,,199.9,415.6,128.9,168.4,184.6,536.0,-194.0,102.0,,,,-420.0,,-288.1,-72.4,-359.1,-319.6,-303.4,48.0,True,,,,False,,False,True,False,False,False,True
36081,8959,5220.0,7552.0,,,,,,2747.5,9473.6,,3675.4,3364.9,7613.0,-3739.0,-1407.0,,,,,,-6211.5,514.6,,-5283.6,-5594.1,-1346.0,True,,,,,,False,True,,False,False,True
36083,367,174.0,209.0,,,,65.0,,126.8,312.2,147.5,156.8,97.6,729.0,-193.0,-158.0,,,,-302.0,,-240.2,-54.8,-219.5,-210.2,-269.4,362.0,True,,,,False,,False,True,False,False,False,False
36085,3384,1440.0,1713.0,,,,,,749.4,3196.7,,709.8,835.5,2070.0,-1944.0,-1671.0,,,,,,-2634.6,-187.3,,-2674.2,-2548.5,-1314.0,True,,,,,,False,True,,False,False,True
36087,3750,5238.0,8097.0,,,,595.0,,2127.0,3799.5,2325.1,3115.2,2098.8,2094.0,1488.0,4347.0,,,,-3155.0,,-1623.0,49.5,-1424.9,-634.8,-1651.2,-1656.0,False,,,,False,,False,True,True,True,False,False
36089,221,66.0,42.0,,,,59.0,,57.8,474.2,9.7,117.5,66.0,80.0,-155.0,-179.0,,,,-162.0,,-163.2,253.2,-211.3,-103.5,-155.0,-141.0,False,,,,False,,False,False,False,True,False,True
36091,576,324.0,353.0,,,,199.0,,271.1,910.2,73.5,92.9,238.0,366.0,-252.0,-223.0,,,,-377.0,,-304.9,334.2,-502.5,-483.1,-338.0,-210.0,True,,,,False,,False,False,False,False,False,True
36093,435,156.0,150.0,,,,78.0,,111.5,510.4,67.5,245.7,128.3,124.0,-279.0,-285.0,,,,-357.0,,-323.5,75.4,-367.5,-189.3,-306.7,-311.0,False,,,,False,,False,True,False,True,False,False
36095,55,12.0,1.0,,,,21.0,,17.6,72.2,3.3,0.6,11.9,259.0,-43.0,-54.0,,,,-34.0,,-37.4,17.2,-51.7,-54.4,-43.1,204.0,False,,,,True,,True,True,False,False,False,False
