,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48209,4666,2980.0,,,2568.0,4880.0,,,,,2231.3,5314.2,,,2394.0,,4448.8,3057.0,2555.0,,852.5,2419.2,,3011.0,3286.3,,,,,1816.8,2807.0,,,4456.7,-1686.0,,,-2098.0,214.0,,,,,-2434.7,648.2,,,-2272.0,,-217.2,-1609.0,-2111.0,,-3813.5,-2246.8,,-1655.0,-1379.7,,,,,-2849.2,-1859.0,,,-209.3,,,False,True,,,,,False,True,,,False,,True,True,False,,False,False,,True,True,,,,,False,False,,,True
48211,140,16.0,,,20.0,0.0,,,,,55.6,24.6,,,104.0,,12.3,35.9,,,4.0,23.2,,53.0,78.5,,,,,,,,,69.3,-124.0,,,-120.0,-140.0,,,,,-84.4,-115.4,,,-36.0,,-127.7,-104.1,,,-136.0,-116.8,,-87.0,-61.5,,,,,,,,,-70.7,,,True,False,,,,,True,True,,,True,,False,True,,,False,True,,True,True,,,,,,,,,True
48213,2522,996.0,,,986.0,1293.0,,,,,721.5,1114.0,,,1330.0,,420.8,869.3,899.0,,962.0,1009.6,,1309.0,838.5,,,,,978.2,,,,967.8,-1526.0,,,-1536.0,-1229.0,,,,,-1800.5,-1408.0,,,-1192.0,,-2101.2,-1652.7,-1623.0,,-1560.0,-1512.4,,-1213.0,-1683.5,,,,,-1543.8,,,,-1554.2,,,False,True,,,,,False,True,,,True,,False,False,False,,False,True,,True,False,,,,,False,,,,False
48215,9033,4780.0,,8044.2,5585.0,4085.0,,,,,6491.4,5760.8,,11787.9,9156.0,,4187.4,9534.1,6184.0,,3205.0,3014.1,,7926.0,18910.6,,,,,3463.7,1711.0,,,7352.8,-4253.0,,-988.8,-3448.0,-4948.0,,,,,-2541.6,-3272.2,,2754.9,123.0,,-4845.6,501.1,-2849.0,,-5828.0,-6018.9,,-1107.0,9877.6,,,,,-5569.3,-7322.0,,,-1680.2,,True,True,False,,,,,True,True,,True,True,,False,True,True,,False,False,,True,False,,,,,False,False,,,True
48217,385,756.0,,,692.0,759.0,,,,,407.8,556.8,,,622.0,,12544.5,654.9,1257.0,,498.0,601.9,,794.0,1358.7,,,,,,,,,2121.0,371.0,,,307.0,374.0,,,,,22.8,171.8,,,237.0,,12159.5,269.9,872.0,,113.0,216.9,,409.0,973.7,,,,,,,,,1736.0,,,True,False,,,,,True,True,,,True,,False,True,False,,True,True,,False,False,,,,,,,,,False
48219,274,284.0,,,277.0,167.0,,,,,312.5,311.3,,,597.0,,221.6,176.5,,,109.0,263.8,,395.0,474.4,,,,,,,,,557.1,10.0,,,3.0,-107.0,,,,,38.5,37.3,,,323.0,,-52.4,-97.5,,,-165.0,-10.2,,121.0,200.4,,,,,,,,,283.1,,,True,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,,,,,,,,,False
48221,1786,1740.0,,,1099.0,1462.0,,,,,714.9,894.6,,,1056.0,,544.6,1344.0,2615.0,,1065.5,1281.4,,1602.0,884.7,,,,,910.6,,,,1922.0,-46.0,,,-687.0,-324.0,,,,,-1071.1,-891.4,,,-730.0,,-1241.4,-442.0,829.0,,-720.5,-504.6,,-184.0,-901.3,,,,,-875.4,,,,136.0,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,False,False,,,,,False,,,,False
48223,420,540.0,,,596.0,1398.0,,,,,556.4,637.3,,,557.0,,195.2,245.7,1799.0,,390.0,650.3,,719.0,640.2,,,,,,,,,1354.3,120.0,,,176.0,978.0,,,,,136.4,217.3,,,137.0,,-224.8,-174.3,1379.0,,-30.0,230.3,,299.0,220.2,,,,,,,,,934.3,,,False,False,,,,,False,False,,,False,,False,False,False,,True,False,,False,False,,,,,,,,,False
48225,328,208.0,,,237.0,21.0,,,,,235.8,429.9,,,277.0,,255.6,203.3,,,76.0,265.4,,378.0,441.9,,,,,,,,,1802.2,-120.0,,,-91.0,-307.0,,,,,-92.2,101.9,,,-51.0,,-72.4,-124.7,,,-252.0,-62.6,,50.0,113.9,,,,,,,,,1474.2,,,True,False,,,,,True,True,,,True,,True,False,,,False,True,,True,True,,,,,,,,,False
48227,506,612.0,,,570.0,384.0,,,,,818.0,707.2,,,1209.0,,426.0,462.9,835.0,,157.0,526.7,,721.0,878.8,,,,,,,,,519.1,106.0,,,64.0,-122.0,,,,,312.0,201.2,,,703.0,,-80.0,-43.1,329.0,,-349.0,20.7,,215.0,372.8,,,,,,,,,13.1,,,True,False,,,,,False,False,,,False,,True,True,False,,False,True,,False,False,,,,,,,,,True
48229,113,280.0,,,126.0,0.0,,,,,152.8,108.2,,,61.0,,153.0,84.1,,,123.0,138.8,,150.0,137.1,,,,,,,,,142.5,167.0,,,13.0,-113.0,,,,,39.8,-4.8,,,-52.0,,40.0,-28.9,,,10.0,25.8,,37.0,24.1,,,,,,,,,29.5,,,True,True,,,,,True,True,,,True,,True,True,,,True,True,,True,True,,,,,,,,,True
48231,1129,1564.0,,,982.0,2908.0,,,,,707.0,2638.4,,3509.1,1687.0,,1001.9,1515.7,873.0,,741.0,904.2,,1904.0,900.4,,,,,1169.2,,,,1832.4,435.0,,,-147.0,1779.0,,,,,-422.0,1509.4,,2380.1,558.0,,-127.1,386.7,-256.0,,-388.0,-224.8,,775.0,-228.6,,,,,40.2,,,,703.4,,,True,False,,,,,True,False,,False,False,,True,True,True,,True,True,,False,True,,,,,True,,,,False
48233,146,168.0,,,225.0,319.0,,,,,221.3,302.5,,,505.0,,79.9,184.5,,,94.0,184.9,,275.0,308.5,,,,,,,,,148.2,22.0,,,79.0,173.0,,,,,75.3,156.5,,,359.0,,-66.1,38.5,,,-52.0,38.9,,129.0,162.5,,,,,,,,,2.2,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,,,,,,,,,True
48235,15,20.0,,,19.0,0.0,,,,,20.4,33.2,,,26.0,,14.5,11.8,,,19.0,10.2,,27.0,28.5,,,,,,,,,50.9,5.0,,,4.0,-15.0,,,,,5.4,18.2,,,11.0,,-0.5,-3.2,,,4.0,-4.8,,12.0,13.5,,,,,,,,,35.9,,,True,False,,,,,False,False,,,False,,True,True,,,True,True,,False,False,,,,,,,,,False
48237,171,80.0,,,78.0,41.0,,,,,74.2,98.8,,,182.0,,22.3,79.6,,,50.0,74.9,,140.0,137.0,,,,,,,,,48.1,-91.0,,,-93.0,-130.0,,,,,-96.8,-72.2,,,11.0,,-148.7,-91.4,,,-121.0,-96.1,,-31.0,-34.0,,,,,,,,,-122.9,,,False,False,,,,,False,True,,,True,,False,False,,,False,False,,True,True,,,,,,,,,False
48239,277,272.0,,,180.0,0.0,,,,,195.3,148.9,,,143.0,,100.1,218.0,,,156.0,224.3,,275.0,226.8,,,,,,,,,321.6,-5.0,,,-97.0,-277.0,,,,,-81.7,-128.1,,,-134.0,,-176.9,-59.0,,,-121.0,-52.7,,-2.0,-50.2,,,,,,,,,44.6,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,True,False,,,,,,,,,False
48241,1413,536.0,,,536.0,1762.0,,,,,247.6,393.5,,,655.0,,4601.6,343.9,1219.0,,274.0,480.9,,634.0,296.9,,,,,,,,,710.0,-877.0,,,-877.0,349.0,,,,,-1165.4,-1019.5,,,-758.0,,3188.6,-1069.1,-194.0,,-1139.0,-932.1,,-779.0,-1116.1,,,,,,,,,-703.0,,,False,True,,,,,False,False,,,True,,False,False,True,,False,False,,True,False,,,,,,,,,True
48243,27,48.0,,,34.0,0.0,,,,,42.4,8.5,,,16.0,,67.3,19.1,,,52.0,22.2,,36.0,40.5,,,,,,,,,29.6,21.0,,,7.0,-27.0,,,,,15.4,-18.5,,,-11.0,,40.3,-7.9,,,25.0,-4.8,,9.0,13.5,,,,,,,,,2.6,,,True,False,,,,,True,True,,,True,,False,True,,,False,True,,True,True,,,,,,,,,True
48245,3507,2704.0,,,2601.0,2240.0,,,,,2260.6,3153.9,,2857.1,3719.0,,2395.3,3771.9,2344.0,,2266.0,2606.3,,3575.0,2619.8,,,,,2997.3,2540.0,,,3003.3,-803.0,,,-906.0,-1267.0,,,,,-1246.4,-353.1,,-649.9,212.0,,-1111.7,264.9,-1163.0,,-1241.0,-900.7,,68.0,-887.2,,,,,-509.7,-967.0,,,-503.7,,,False,False,,,,,False,True,,True,True,,False,True,False,,False,False,,True,False,,,,,True,False,,,True
48247,191,112.0,,,88.0,0.0,,,,,84.2,76.4,,,88.0,,39.8,72.5,,,146.0,91.6,,94.0,57.7,,,,,,,,,176.0,-79.0,,,-103.0,-191.0,,,,,-106.8,-114.6,,,-103.0,,-151.2,-118.5,,,-45.0,-99.4,,-97.0,-133.3,,,,,,,,,-15.0,,,False,False,,,,,False,False,,,False,,False,False,,,True,False,,False,False,,,,,,,,,True
48249,878,500.0,,,509.0,381.0,,,,,586.6,588.3,,,659.0,,280.9,451.3,728.0,,375.0,562.8,,682.0,653.2,,,,,,,,,2032.2,-378.0,,,-369.0,-497.0,,,,,-291.4,-289.7,,,-219.0,,-597.1,-426.7,-150.0,,-503.0,-315.2,,-196.0,-224.8,,,,,,,,,1154.2,,,True,False,,,,,True,True,,,True,,False,False,True,,False,True,,True,True,,,,,,,,,False
48251,5254,4436.0,,,3668.0,4008.0,,,,,2478.2,6204.7,,6954.1,3374.0,,2288.8,3904.8,5094.5,,3389.5,3799.7,,4245.0,3068.8,,,,,4918.8,2131.0,,,13433.9,-818.0,,,-1586.0,-1246.0,,,,,-2775.8,950.7,,1700.1,-1880.0,,-2965.2,-1349.2,-159.5,,-1864.5,-1454.3,,-1009.0,-2185.2,,,,,-335.2,-3123.0,,,8179.9,,,False,False,,,,,False,False,,False,False,,False,False,True,,False,False,,False,False,,,,,True,False,,,False
48253,394,500.0,,,450.0,174.0,,,,,639.5,136.6,,,507.0,,125.6,402.3,,,356.5,398.6,,524.0,1512.1,,,,,,,,,1547.8,106.0,,,56.0,-220.0,,,,,245.5,-257.4,,,113.0,,-268.4,8.3,,,-37.5,4.6,,130.0,1118.1,,,,,,,,,1153.8,,,True,False,,,,,False,False,,,False,,False,True,,,True,True,,False,False,,,,,,,,,False
48255,186,440.0,,,306.0,,,,,,281.2,183.3,,,206.0,,295.5,376.4,,,313.0,307.6,,333.0,216.1,,,,,,,,,626.0,254.0,,,120.0,,,,,,95.2,-2.7,,,20.0,,109.5,190.4,,,127.0,121.6,,147.0,30.1,,,,,,,,,440.0,,,True,,,,,,True,True,,,True,,True,True,,,True,True,,True,True,,,,,,,,,False
48257,3598,3452.0,,,2623.0,2236.0,,,,,1806.7,3994.5,,7277.5,2222.0,,1248.2,2715.6,4236.0,,3592.5,2706.4,,3227.0,2739.4,,,,,3097.5,2268.0,,,4070.3,-146.0,,,-975.0,-1362.0,,,,,-1791.3,396.5,,3679.5,-1376.0,,-2349.8,-882.4,638.0,,-5.5,-891.6,,-371.0,-858.6,,,,,-500.5,-1330.0,,,472.3,,,False,False,,,,,False,False,,False,False,,False,False,False,,True,False,,False,False,,,,,False,False,,,False
48259,610,552.0,,,459.0,695.0,,,,,307.8,501.5,,,344.0,,302.0,489.4,1592.0,,438.0,472.0,,734.0,584.4,,,,,,,,,3103.6,-58.0,,,-151.0,85.0,,,,,-302.2,-108.5,,,-266.0,,-308.0,-120.6,982.0,,-172.0,-138.0,,124.0,-25.6,,,,,,,,,2493.6,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,False,True,,,,,,,,,False
48261,9,4.0,,,4.0,0.0,,,,,5.4,2.8,,,8.0,,20.8,2.1,,,4.0,0.5,,7.0,14.6,,,,,,,,,21.3,-5.0,,,-5.0,-9.0,,,,,-3.6,-6.2,,,-1.0,,11.8,-6.9,,,-5.0,-8.5,,-2.0,5.6,,,,,,,,,12.3,,,False,False,,,,,True,False,,,True,,False,False,,,False,False,,True,False,,,,,,,,,False
48263,16,40.0,,,16.0,,,,,,11.6,3.2,,,16.0,,15.4,19.3,,,19.0,14.5,,24.0,26.9,,,,,,,,,66.2,24.0,,,0.0,,,,,,-4.4,-12.8,,,0.0,,-0.6,3.3,,,3.0,-1.5,,8.0,10.9,,,,,,,,,50.2,,,True,,,,,,True,True,,,True,,True,True,,,True,True,,True,True,,,,,,,,,False
48265,1018,1476.0,,,1347.0,2123.0,,,,,483.6,634.0,,,581.0,,2023.1,1188.0,2729.0,,1356.0,1207.2,,1378.0,1849.5,,,,,,,,,2217.1,458.0,,,329.0,1105.0,,,,,-534.4,-384.0,,,-437.0,,1005.1,170.0,1711.0,,338.0,189.2,,360.0,831.5,,,,,,,,,1199.1,,,True,False,,,,,False,True,,,True,,False,True,False,,True,True,,True,False,,,,,,,,,False
48267,37,100.0,,,61.0,6.0,,,,,65.8,37.7,,,43.0,,114.2,42.9,,,224.0,53.9,,66.0,17.8,,,,,,,,,34.0,63.0,,,24.0,-31.0,,,,,28.8,0.7,,,6.0,,77.2,5.9,,,187.0,16.9,,29.0,-19.2,,,,,,,,,-3.0,,,True,True,,,,,True,True,,,True,,False,True,,,False,True,,True,True,,,,,,,,,True
48269,6,0.0,,,0.0,0.0,,,,,1.1,3.9,,,8.0,,0.0,2.8,,,,0.3,,3.0,3.2,,,,,,,,,4.5,-6.0,,,-6.0,-6.0,,,,,-4.9,-2.1,,,2.0,,-6.0,-3.2,,,,-5.7,,-3.0,-2.8,,,,,,,,,-1.5,,,False,False,,,,,True,True,,,True,,False,True,,,,True,,True,True,,,,,,,,,True
48271,129,108.0,,,49.0,0.0,,,,,35.2,39.3,,,58.0,,50.0,111.4,,,22.0,51.2,,74.0,32.1,,,,,,,,,129.2,-21.0,,,-80.0,-129.0,,,,,-93.8,-89.7,,,-71.0,,-79.0,-17.6,,,-107.0,-77.8,,-55.0,-96.9,,,,,,,,,0.2,,,False,False,,,,,False,False,,,False,,False,True,,,False,False,,False,False,,,,,,,,,True
48273,365,952.0,,,599.0,175.0,,,,,378.4,697.7,,,354.0,,5255.5,576.6,729.5,,575.0,620.9,,776.0,661.6,,,,,,,,,949.9,587.0,,,234.0,-190.0,,,,,13.4,332.7,,,-11.0,,4890.5,211.6,364.5,,210.0,255.9,,411.0,296.6,,,,,,,,,584.9,,,True,True,,,,,True,True,,,True,,False,True,True,,True,True,,True,True,,,,,,,,,True
48275,53,20.0,,,27.0,5.0,,,,,30.7,21.0,,,79.0,,29.9,34.6,,,19.0,24.6,,51.0,53.9,,,,,,,,,29.9,-33.0,,,-26.0,-48.0,,,,,-22.3,-32.0,,,26.0,,-23.1,-18.4,,,-34.0,-28.4,,-2.0,0.9,,,,,,,,,-23.1,,,True,False,,,,,True,True,,,True,,True,True,,,False,True,,True,True,,,,,,,,,True
48277,1530,1428.0,,,887.0,775.0,,,,,697.0,582.4,,,858.0,,2792.7,831.3,1019.5,,826.0,952.5,,1402.0,539.4,,,,,944.3,,,,1341.3,-102.0,,,-643.0,-755.0,,,,,-833.0,-947.6,,,-672.0,,1262.7,-698.7,-510.5,,-704.0,-577.5,,-128.0,-990.6,,,,,-585.7,,,,-188.7,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,False,False,,,,,False,,,,False
48279,234,192.0,,,196.0,157.0,,,,,289.2,99.2,,,370.0,,75.9,197.0,,,73.0,191.0,,270.0,396.5,,,,,,,,,462.9,-42.0,,,-38.0,-77.0,,,,,55.2,-134.8,,,136.0,,-158.1,-37.0,,,-161.0,-43.0,,36.0,162.5,,,,,,,,,228.9,,,True,False,,,,,False,False,,,False,,False,True,,,False,False,,True,False,,,,,,,,,False
48281,276,212.0,,,251.0,407.0,,,,,148.0,334.8,,,304.0,,274.2,238.2,,,267.0,234.5,,292.0,214.8,,,,,,,,,305.7,-64.0,,,-25.0,131.0,,,,,-128.0,58.8,,,28.0,,-1.8,-37.8,,,-9.0,-41.5,,16.0,-61.2,,,,,,,,,29.7,,,True,False,,,,,False,True,,,True,,True,True,,,True,True,,True,True,,,,,,,,,True
48283,283,364.0,,,168.0,0.0,,,,,166.3,167.0,,,143.0,,28.5,262.9,,,259.0,204.5,,214.0,109.1,,,,,,,,,317.2,81.0,,,-115.0,-283.0,,,,,-116.7,-116.0,,,-140.0,,-254.5,-20.1,,,-24.0,-78.5,,-69.0,-173.9,,,,,,,,,34.2,,,False,False,,,,,False,False,,,False,,False,True,,,True,True,,True,False,,,,,,,,,True
48285,231,196.0,,,200.0,202.0,,,,,327.5,83.1,,,226.0,,56.4,195.2,,,152.5,169.4,,332.0,459.1,,,,,,,,,728.7,-35.0,,,-31.0,-29.0,,,,,96.5,-147.9,,,-5.0,,-174.6,-35.8,,,-78.5,-61.6,,101.0,228.1,,,,,,,,,497.7,,,True,True,,,,,False,False,,,True,,False,False,,,False,False,,False,False,,,,,,,,,False
48287,373,368.0,,,265.0,650.0,,,,,204.5,324.2,,,189.0,,146.8,279.4,,,274.0,347.0,,306.0,181.7,,,,,,,,,291.8,-5.0,,,-108.0,277.0,,,,,-168.5,-48.8,,,-184.0,,-226.2,-93.6,,,-99.0,-26.0,,-67.0,-191.3,,,,,,,,,-81.2,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,,,,,,,,,False
48289,176,208.0,,,202.0,209.0,,,,,175.2,342.1,,,205.0,,116.2,154.0,,,188.0,239.1,,283.0,113.4,,,,,,,,,814.6,32.0,,,26.0,33.0,,,,,-0.8,166.1,,,29.0,,-59.8,-22.0,,,12.0,63.1,,107.0,-62.6,,,,,,,,,638.6,,,True,False,,,,,True,False,,,True,,False,True,,,True,False,,False,False,,,,,,,,,False
48291,1149,1204.0,,,1400.0,1992.0,,,,,1048.3,1555.8,,,1285.0,,2046.2,764.7,2099.5,,2119.0,1448.9,,1505.0,644.1,,,,,963.2,,,,6273.2,55.0,,,251.0,843.0,,,,,-100.7,406.8,,,136.0,,897.2,-384.3,950.5,,970.0,299.9,,356.0,-504.9,,,,,-185.8,,,,5124.2,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,False,False,,,,,False,,,,False
48293,269,324.0,,,323.0,408.0,,,,,258.9,243.5,,,397.0,,239.6,242.5,,,187.0,315.5,,414.0,344.1,,,,,,,,,846.1,55.0,,,54.0,139.0,,,,,-10.1,-25.5,,,128.0,,-29.4,-26.5,,,-82.0,46.5,,145.0,75.1,,,,,,,,,577.1,,,True,False,,,,,True,True,,,False,,True,True,,,False,True,,False,False,,,,,,,,,False
48295,49,44.0,,,42.0,0.0,,,,,45.2,55.1,,,64.0,,4.7,36.9,,,25.0,40.3,,55.0,77.4,,,,,,,,,40.6,-5.0,,,-7.0,-49.0,,,,,-3.8,6.1,,,15.0,,-44.3,-12.1,,,-24.0,-8.7,,6.0,28.4,,,,,,,,,-8.4,,,False,False,,,,,True,False,,,False,,False,False,,,False,False,,False,False,,,,,,,,,False
48297,274,192.0,,,158.0,122.0,,,,,137.8,67.3,,,126.0,,202.1,207.5,,,164.0,117.0,,181.0,203.8,,,,,,,,,1177.3,-82.0,,,-116.0,-152.0,,,,,-136.2,-206.7,,,-148.0,,-71.9,-66.5,,,-110.0,-157.0,,-93.0,-70.2,,,,,,,,,903.3,,,False,False,,,,,False,False,,,False,,True,True,,,False,False,,False,True,,,,,,,,,False
48299,251,352.0,,,249.0,323.0,,,,,150.3,399.7,,,255.0,,61.3,419.9,,,237.0,282.9,,365.0,173.6,,,,,,,,,635.3,101.0,,,-2.0,72.0,,,,,-100.7,148.7,,,4.0,,-189.7,168.9,,,-14.0,31.9,,114.0,-77.4,,,,,,,,,384.3,,,True,True,,,,,True,False,,,True,,False,False,,,True,True,,False,True,,,,,,,,,False
48301,0,0.0,,,0.0,0.0,,,,,0.2,0.3,,,0.0,,10.6,0.6,,,,0.0,,0.0,1.0,,,,,,,,,2.7,0.0,,,0.0,0.0,,,,,0.2,0.3,,,0.0,,10.6,0.6,,,,0.0,,0.0,1.0,,,,,,,,,2.7,,,True,True,,,,,False,False,,,True,,False,False,,,,False,,True,False,,,,,,,,,False
48303,6662,10256.0,,6663.6,7848.0,7467.0,,,,,6764.6,10272.6,,9467.5,7086.0,,3706.7,4989.7,8599.0,,6197.0,8499.5,,9430.0,8364.6,,,,,12117.1,5234.0,,,11701.1,3594.0,,1.6,1186.0,805.0,,,,,102.6,3610.6,,2805.5,424.0,,-2955.3,-1672.3,1937.0,,-465.0,1837.5,,2768.0,1702.6,,,,,5455.1,-1428.0,,,5039.1,,True,True,True,,,,,True,False,,True,True,,True,True,True,,True,True,,True,True,,,,,False,True,,,False
48305,95,180.0,,,134.0,223.0,,,,,80.9,124.4,,,129.0,,57.5,96.2,,,139.0,80.4,,156.0,166.3,,,,,,,,,113.8,85.0,,,39.0,128.0,,,,,-14.1,29.4,,,34.0,,-37.5,1.2,,,44.0,-14.6,,61.0,71.3,,,,,,,,,18.8,,,True,False,,,,,True,True,,,True,,True,True,,,True,True,,True,True,,,,,,,,,True
48307,51,132.0,,,127.0,168.0,,,,,98.4,56.6,,,124.0,,3738.3,112.4,,,54.0,109.6,,143.0,174.2,,,,,,,,,567.5,81.0,,,76.0,117.0,,,,,47.4,5.6,,,73.0,,3687.3,61.4,,,3.0,58.6,,92.0,123.2,,,,,,,,,516.5,,,True,False,,,,,True,True,,,True,,False,True,,,True,True,,False,False,,,,,,,,,False
48309,4722,3840.0,,,4108.0,5122.0,,,,,3516.3,4474.4,,5103.2,4107.0,,3480.0,3137.2,3491.5,,3783.0,3648.2,,5103.0,4242.7,,,,,4960.0,5165.0,,,4881.3,-882.0,,,-614.0,400.0,,,,,-1205.7,-247.6,,381.2,-615.0,,-1242.0,-1584.8,-1230.5,,-939.0,-1073.8,,381.0,-479.3,,,,,238.0,443.0,,,159.3,,,True,True,,,,,False,True,,True,True,,False,False,False,,False,False,,True,True,,,,,True,True,,,True
48311,20,40.0,,,20.0,,,,,,19.0,11.6,,,12.0,,43.6,20.8,,,17.0,21.7,,23.0,20.4,,,,,,,,,79.0,20.0,,,0.0,,,,,,-1.0,-8.4,,,-8.0,,23.6,0.8,,,-3.0,1.7,,3.0,0.4,,,,,,,,,59.0,,,True,,,,,,True,True,,,True,,False,True,,,True,True,,True,True,,,,,,,,,False
48313,102,196.0,,,195.0,,,,,,264.3,179.5,,,186.0,,431.5,212.9,,,82.0,207.2,,251.0,182.4,,,,,,,,,336.6,94.0,,,93.0,,,,,,162.3,77.5,,,84.0,,329.5,110.9,,,-20.0,105.2,,149.0,80.4,,,,,,,,,234.6,,,True,,,,,,False,True,,,True,,False,False,,,True,False,,False,True,,,,,,,,,False
48315,115,72.0,,,71.0,0.0,,,,,58.2,115.6,,,143.0,,82.6,72.5,,,46.0,71.3,,112.0,43.1,,,,,,,,,568.7,-43.0,,,-44.0,-115.0,,,,,-56.8,0.6,,,28.0,,-32.4,-42.5,,,-69.0,-43.7,,-3.0,-71.9,,,,,,,,,453.7,,,False,False,,,,,False,True,,,True,,True,True,,,False,False,,True,False,,,,,,,,,False
48317,94,160.0,,,121.0,113.0,,,,,109.5,318.5,,,147.0,,44.5,86.0,,,46.0,110.1,,173.0,189.0,,,,,,,,,236.2,66.0,,,27.0,19.0,,,,,15.5,224.5,,,53.0,,-49.5,-8.0,,,-48.0,16.1,,79.0,95.0,,,,,,,,,142.2,,,True,True,,,,,True,False,,,True,,True,True,,,True,True,,False,False,,,,,,,,,False
48319,123,140.0,,,81.0,0.0,,,,,60.4,84.8,,,36.0,,146.5,62.1,,,126.0,100.6,,94.0,56.9,,,,,,,,,121.8,17.0,,,-42.0,-123.0,,,,,-62.6,-38.2,,,-87.0,,23.5,-60.9,,,3.0,-22.4,,-29.0,-66.1,,,,,,,,,-1.2,,,False,False,,,,,False,False,,,False,,False,False,,,True,False,,False,False,,,,,,,,,True
48321,825,844.0,,,690.0,641.0,,,,,507.3,651.3,,,384.0,,687.3,499.6,981.5,,864.0,758.8,,835.0,385.6,,,,,,,,,880.6,19.0,,,-135.0,-184.0,,,,,-317.7,-173.7,,,-441.0,,-137.7,-325.4,156.5,,39.0,-66.2,,10.0,-439.4,,,,,,,,,55.6,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,True,False,,,,,,,,,False
48323,2396,1624.0,,,1134.0,,,,,,1219.0,1157.4,,,977.0,,695.4,1041.6,1128.5,,1281.0,1421.9,,1218.0,1179.2,,,,,984.9,,,,1441.9,-772.0,,,-1262.0,,,,,,-1177.0,-1238.6,,,-1419.0,,-1700.6,-1354.4,-1267.5,,-1115.0,-974.1,,-1178.0,-1216.8,,,,,-1411.1,,,,-954.1,,,False,,,,,,False,False,,,False,,False,False,False,,False,False,,False,False,,,,,False,,,,False
48325,793,576.0,,,569.0,138.0,,,,,560.4,631.0,,,694.0,,330.2,683.7,1568.0,,532.0,582.5,,795.0,769.9,,,,,336.8,,,,3812.9,-217.0,,,-224.0,-655.0,,,,,-232.6,-162.0,,,-99.0,,-462.8,-109.3,775.0,,-261.0,-210.5,,2.0,-23.1,,,,,-456.2,,,,3019.9,,,False,False,,,,,False,True,,,True,,False,True,False,,False,True,,True,True,,,,,False,,,,False
