,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
17105,568,498.0,,489.5,,330.0,313.0,,,,,395.2,305.9,,,470.0,,202.3,,238.2,308.5,,264.0,344.8,0.7,,421.0,448.0,352.7,,,,,429.4,,,,382.2,-70.0,,-78.5,,-238.0,-255.0,,,,,-172.8,-262.1,,,-98.0,,-365.7,,-329.8,-259.5,,-304.0,-223.2,-567.3,,-147.0,-120.0,-215.3,,,,,-138.6,,,,-185.8,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,,,,False
17107,435,345.0,,269.9,,232.0,95.0,,,,,400.5,257.4,,,362.0,,158.5,,238.6,,,194.0,213.4,0.0,,345.0,303.0,282.5,,,,,,,,,173.8,-90.0,,-165.1,,-203.0,-340.0,,,,,-34.5,-177.6,,,-73.0,,-276.5,,-196.4,,,-241.0,-221.6,-435.0,,-90.0,-132.0,-152.5,,,,,,,,,-261.2,,False,,False,False,,,,,True,False,,,True,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17109,179,195.0,,180.5,,198.0,118.0,,,,,247.0,163.8,,,299.0,,191.6,,179.5,206.0,,284.0,148.6,0.0,,231.0,218.0,240.2,,,,,,,,,217.3,16.0,,1.5,,19.0,-61.0,,,,,68.0,-15.2,,,120.0,,12.6,,0.5,27.0,,105.0,-30.4,-179.0,,52.0,39.0,61.2,,,,,,,,,38.3,,True,,False,False,,,,,False,True,,,False,,True,,True,False,,False,False,False,,False,False,False,,,,,,,,,False
17111,2921,2718.0,,2776.4,,2353.0,2025.0,,,,,2408.2,1824.1,,2405.8,2642.0,,1621.0,,2056.6,2310.5,,2762.0,2172.0,2.7,,2808.0,2345.0,2812.9,,,,,2033.0,1763.0,,,3668.7,-203.0,,-144.6,,-568.0,-896.0,,,,,-512.8,-1096.9,,-515.2,-279.0,,-1300.0,,-864.4,-610.5,,-159.0,-749.0,-2918.3,,-113.0,-576.0,-108.1,,,,,-888.0,-1158.0,,,747.7,,True,,False,False,,,,,False,False,,False,False,,False,,False,False,,True,False,False,,True,False,True,,,,,False,False,,,False
17113,1907,1554.0,,1497.7,,1266.0,962.0,,,,,1487.9,1137.6,,,1924.0,,779.6,,1099.3,1525.5,,1462.0,1029.3,0.3,,1651.0,1419.0,1370.6,,,,,1496.3,804.0,,,2289.1,-353.0,,-409.3,,-641.0,-945.0,,,,,-419.1,-769.4,,,17.0,,-1127.4,,-807.7,-381.5,,-445.0,-877.7,-1906.7,,-256.0,-488.0,-536.4,,,,,-410.7,-1103.0,,,382.1,,False,,False,False,,,,,False,False,,,True,,False,,False,False,,False,False,False,,True,False,False,,,,,False,False,,,False
17115,952,648.0,,611.4,,509.0,296.0,,,,,903.1,714.5,,,1361.0,,235.9,,601.0,429.0,,412.0,535.1,0.1,,533.0,634.0,688.6,,,,,583.4,,,,126.7,-304.0,,-340.6,,-443.0,-656.0,,,,,-48.9,-237.5,,,409.0,,-716.1,,-351.0,-523.0,,-540.0,-416.9,-951.9,,-419.0,-318.0,-263.4,,,,,-368.6,,,,-825.3,,False,,False,False,,,,,True,True,,,False,,False,,False,False,,False,False,False,,False,False,True,,,,,False,,,,False
17117,665,438.0,,447.9,,358.0,337.0,,,,,455.2,337.4,,,644.0,,233.8,,356.1,351.5,,344.0,306.7,0.1,,367.0,437.0,418.2,,,,,482.1,,,,178.4,-227.0,,-217.1,,-307.0,-328.0,,,,,-209.8,-327.6,,,-21.0,,-431.2,,-308.9,-313.5,,-321.0,-358.3,-664.9,,-298.0,-228.0,-246.8,,,,,-182.9,,,,-486.6,,True,,False,False,,,,,True,False,,,True,,False,,False,False,,False,False,False,,False,False,False,,,,,True,,,,False
17119,3760,3327.0,,3170.4,2922.7,2844.0,2358.0,,,,,3091.0,1796.8,,,3695.0,,2055.1,,2508.1,2254.0,,3296.0,2247.7,0.5,,3390.0,2972.0,3220.1,,,,,2597.4,1571.0,,,2925.3,-433.0,,-589.6,-837.3,-916.0,-1402.0,,,,,-669.0,-1963.2,,,-65.0,,-1704.9,,-1251.9,-1506.0,,-464.0,-1512.3,-3759.5,,-370.0,-788.0,-539.9,,,,,-1162.6,-2189.0,,,-834.7,,False,False,False,False,,,,,False,False,,,True,,False,,False,False,,False,False,False,,True,False,False,,,,,False,False,,,False
17121,499,582.0,,581.9,,471.0,219.0,,,,,510.6,313.9,,,642.0,,305.8,,313.3,457.5,,473.5,370.3,0.0,,457.0,509.0,510.6,,,,,555.2,,,,477.9,83.0,,82.9,,-28.0,-280.0,,,,,11.6,-185.1,,,143.0,,-193.2,,-185.7,-41.5,,-25.5,-128.7,-499.0,,-42.0,10.0,11.6,,,,,56.2,,,,-21.1,,True,,True,False,,,,,True,False,,,False,,False,,False,True,,True,False,False,,True,True,True,,,,,True,,,,True
17123,98,54.0,,52.5,,55.0,29.0,,,,,77.6,70.2,,,117.0,,46.2,,53.9,,,65.0,48.2,0.0,,77.0,86.0,79.3,,,,,,,,,64.1,-44.0,,-45.5,,-43.0,-69.0,,,,,-20.4,-27.8,,,19.0,,-51.8,,-44.1,,,-33.0,-49.8,-98.0,,-21.0,-12.0,-18.7,,,,,,,,,-33.9,,False,,True,False,,,,,True,True,,,True,,False,,False,,,True,False,False,,True,True,True,,,,,,,,,True
17125,192,177.0,,179.2,,136.0,81.0,,,,,136.0,108.7,,,167.0,,71.8,,105.6,,,156.5,106.5,0.0,,143.0,149.0,140.0,,,,,,,,,82.3,-15.0,,-12.8,,-56.0,-111.0,,,,,-56.0,-83.3,,,-25.0,,-120.2,,-86.4,,,-35.5,-85.5,-192.0,,-49.0,-43.0,-52.0,,,,,,,,,-109.7,,True,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17127,156,159.0,,146.5,,115.0,34.0,,,,,133.1,118.3,,,325.0,,59.4,,92.2,,,101.0,113.1,0.0,,73.0,123.0,100.4,,,,,,,,,66.4,3.0,,-9.5,,-41.0,-122.0,,,,,-22.9,-37.7,,,169.0,,-96.6,,-63.8,,,-55.0,-42.9,-156.0,,-83.0,-33.0,-55.6,,,,,,,,,-89.6,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17129,159,117.0,,121.4,,94.0,41.0,,,,,109.7,110.3,,,137.0,,52.4,,87.7,,,98.0,69.2,0.0,,153.0,99.0,108.1,,,,,,,,,152.5,-42.0,,-37.6,,-65.0,-118.0,,,,,-49.3,-48.7,,,-22.0,,-106.6,,-71.3,,,-61.0,-89.8,-159.0,,-6.0,-60.0,-50.9,,,,,,,,,-6.5,,True,,False,False,,,,,False,False,,,True,,False,,False,,,False,False,False,,True,False,False,,,,,,,,,True
17131,125,105.0,,92.6,,95.0,45.0,,,,,142.9,106.4,,,174.0,,83.1,,97.2,,,113.0,71.5,0.0,,135.0,115.0,125.2,,,,,,,,,100.0,-20.0,,-32.4,,-30.0,-80.0,,,,,17.9,-18.6,,,49.0,,-41.9,,-27.8,,,-12.0,-53.5,-125.0,,10.0,-10.0,0.2,,,,,,,,,-25.0,,False,,False,False,,,,,True,True,,,False,,False,,False,,,True,False,False,,True,True,True,,,,,,,,,False
17133,556,657.0,,637.8,,477.0,379.0,,,,,493.9,378.2,,,411.0,,363.8,,373.8,511.5,,531.0,433.4,0.2,,617.0,497.0,445.8,,,,,737.1,,,,528.1,101.0,,81.8,,-79.0,-177.0,,,,,-62.1,-177.8,,,-145.0,,-192.2,,-182.2,-44.5,,-25.0,-122.6,-555.8,,61.0,-59.0,-110.2,,,,,181.1,,,,-27.9,,True,,True,False,,,,,True,False,,,False,,False,,False,True,,True,False,False,,True,True,False,,,,,False,,,,True
17135,1013,1200.0,,1204.1,,493.0,651.0,,,,,429.2,1331.4,,,461.0,,305.1,,523.4,,,516.0,787.7,234.8,,1391.0,520.0,446.8,,,,,,,,,1271.0,187.0,,191.1,,-520.0,-362.0,,,,,-583.8,318.4,,,-552.0,,-707.9,,-489.6,,,-497.0,-225.3,-778.2,,378.0,-493.0,-566.2,,,,,,,,,258.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17137,301,390.0,,395.8,,340.0,236.0,,,,,421.4,215.4,,,455.0,,195.5,,277.9,370.5,,312.0,216.5,0.2,,345.0,372.0,449.9,,,,,271.9,,,,376.3,89.0,,94.8,,39.0,-65.0,,,,,120.4,-85.6,,,154.0,,-105.5,,-23.1,69.5,,11.0,-84.5,-300.8,,44.0,71.0,148.9,,,,,-29.1,,,,75.3,,False,,True,True,,,,,False,True,,,False,,False,,True,True,,True,True,False,,True,True,False,,,,,True,,,,True
17139,142,213.0,,184.0,,165.0,99.0,,,,,172.6,124.0,,,239.0,,102.3,,124.0,,,178.0,125.2,0.2,,151.0,158.0,209.6,,,,,,,,,163.2,71.0,,42.0,,23.0,-43.0,,,,,30.6,-18.0,,,97.0,,-39.7,,-18.0,,,36.0,-16.8,-141.8,,9.0,16.0,67.6,,,,,,,,,21.2,,True,,True,True,,,,,True,True,,,False,,True,,True,,,True,True,False,,True,True,True,,,,,,,,,True
17141,642,618.0,,646.2,,516.0,418.0,,,,,542.2,438.4,,,458.0,,376.3,,421.3,554.5,,660.0,379.8,0.4,,603.0,555.0,479.1,,,,,798.5,,,,557.7,-24.0,,4.2,,-126.0,-224.0,,,,,-99.8,-203.6,,,-184.0,,-265.7,,-220.7,-87.5,,18.0,-262.2,-641.6,,-39.0,-87.0,-162.9,,,,,156.5,,,,-84.3,,True,,False,False,,,,,False,False,,,False,,False,,False,False,,True,False,False,,False,False,False,,,,,False,,,,False
17143,2161,1857.0,,1733.3,,1678.0,1137.0,,,,,1971.5,1216.1,,,1891.0,,1198.7,,1571.2,1708.5,,1805.0,1069.9,0.2,,2043.0,1784.0,2009.5,,,,,1175.8,961.0,,,2592.1,-304.0,,-427.7,,-483.0,-1024.0,,,,,-189.5,-944.9,,,-270.0,,-962.3,,-589.8,-452.5,,-356.0,-1091.1,-2160.8,,-118.0,-377.0,-151.5,,,,,-985.2,-1200.0,,,431.1,,False,,False,False,,,,,True,False,,,True,,False,,False,False,,False,False,False,,True,False,True,,,,,False,False,,,False
17145,612,1050.0,,1065.8,,493.0,632.0,,,,,471.7,633.0,,,364.0,,1032.0,,375.5,,,484.0,534.0,210.6,,913.0,454.0,284.5,,,,,,,,,883.8,438.0,,453.8,,-119.0,20.0,,,,,-140.3,21.0,,,-248.0,,420.0,,-236.5,,,-128.0,-78.0,-401.4,,301.0,-158.0,-327.5,,,,,,,,,271.8,,False,,True,True,,,,,True,True,,,True,,True,,True,,,True,True,True,,True,True,True,,,,,,,,,True
17147,155,159.0,,160.2,,128.0,94.0,,,,,129.6,122.6,,,229.0,,103.0,,81.5,,,162.0,114.0,0.6,,161.0,121.0,125.3,,,,,,,,,103.6,4.0,,5.2,,-27.0,-61.0,,,,,-25.4,-32.4,,,74.0,,-52.0,,-73.5,,,7.0,-41.0,-154.4,,6.0,-34.0,-29.7,,,,,,,,,-51.4,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17149,216,195.0,,198.1,,155.0,73.0,,,,,174.0,114.3,,,207.0,,145.9,,129.5,,,200.0,141.0,0.0,,170.0,156.0,119.5,,,,,,,,,109.4,-21.0,,-17.9,,-61.0,-143.0,,,,,-42.0,-101.7,,,-9.0,,-70.1,,-86.5,,,-16.0,-75.0,-216.0,,-46.0,-60.0,-96.5,,,,,,,,,-106.6,,True,,False,False,,,,,False,False,,,True,,False,,False,,,True,False,False,,False,False,False,,,,,,,,,False
17151,61,54.0,,56.9,,39.0,16.0,,,,,35.6,46.9,,,62.0,,32.2,,34.3,,,43.0,34.3,0.0,,77.0,42.0,24.7,,,,,,,,,57.5,-7.0,,-4.1,,-22.0,-45.0,,,,,-25.4,-14.1,,,1.0,,-28.8,,-26.7,,,-18.0,-26.7,-61.0,,16.0,-19.0,-36.3,,,,,,,,,-3.5,,True,,False,False,,,,,False,False,,,True,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,True
17153,62,66.0,,61.7,,59.0,27.0,,,,,81.7,37.7,,,74.0,,38.6,,52.4,,,57.0,38.0,0.0,,73.0,60.0,69.0,,,,,,,,,45.6,4.0,,-0.3,,-3.0,-35.0,,,,,19.7,-24.3,,,12.0,,-23.4,,-9.6,,,-5.0,-24.0,-62.0,,11.0,-2.0,7.0,,,,,,,,,-16.4,,True,,True,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,True,False,,,,,,,,,False
17155,35,39.0,,36.3,,23.0,9.0,,,,,37.1,49.2,,,63.0,,10.7,,21.4,,,0.0,22.6,0.0,,22.0,51.0,46.9,,,,,,,,,17.1,4.0,,1.3,,-12.0,-26.0,,,,,2.1,14.2,,,28.0,,-24.3,,-13.6,,,-35.0,-12.4,-35.0,,-13.0,16.0,11.9,,,,,,,,,-17.9,,True,,False,False,,,,,True,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17157,511,633.0,,621.5,,492.0,401.0,,,,,503.2,282.0,,,551.0,,324.4,,320.3,464.5,,472.0,406.5,267.7,,639.0,510.0,484.9,,,,,451.2,,,,616.7,122.0,,110.5,,-19.0,-110.0,,,,,-7.8,-229.0,,,40.0,,-186.6,,-190.7,-46.5,,-39.0,-104.5,-243.3,,128.0,-1.0,-26.1,,,,,-59.8,,,,105.7,,True,,True,True,,,,,True,False,,,True,,False,,False,True,,True,True,False,,False,True,True,,,,,True,,,,True
17159,271,246.0,,253.2,,193.0,106.0,,,,,213.7,184.2,,,281.0,,155.0,,153.9,,,223.0,147.9,0.0,,238.0,208.0,201.5,,,,,,,,,120.3,-25.0,,-17.8,,-78.0,-165.0,,,,,-57.3,-86.8,,,10.0,,-116.0,,-117.1,,,-48.0,-123.1,-271.0,,-33.0,-63.0,-69.5,,,,,,,,,-150.7,,True,,False,False,,,,,False,False,,,True,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17161,1061,1209.0,,1217.2,,1005.0,953.0,,,,,1330.6,895.4,,,1568.0,,610.5,,904.0,1125.5,,916.0,870.8,0.1,,1039.0,1133.0,1348.3,,,,,1512.0,555.0,,,1652.7,148.0,,156.2,,-56.0,-108.0,,,,,269.6,-165.6,,,507.0,,-450.5,,-157.0,64.5,,-145.0,-190.2,-1060.9,,-22.0,72.0,287.3,,,,,451.0,-506.0,,,591.7,,False,,True,True,,,,,False,False,,,False,,False,,False,True,,True,False,False,,True,True,False,,,,,False,False,,,False
17163,3684,2616.0,,2592.4,,2456.0,1404.0,,,,,3085.1,1713.2,,,2886.0,,1329.6,,2120.1,4054.5,,2420.0,2140.3,0.3,,2732.0,2611.0,,,,,,1875.3,1386.0,,,2071.5,-1068.0,,-1091.6,,-1228.0,-2280.0,,,,,-598.9,-1970.8,,,-798.0,,-2354.4,,-1563.9,370.5,,-1264.0,-1543.7,-3683.7,,-952.0,-1073.0,,,,,,-1808.7,-2298.0,,,-1612.5,,False,,False,False,,,,,True,False,,,True,,False,,False,True,,False,False,False,,True,False,,,,,,False,False,,,False
17165,326,468.0,,468.8,,388.0,377.0,,,,,318.1,285.5,,,475.0,,489.4,,267.5,,,543.0,325.6,92.1,,506.0,356.0,308.3,,,,,,,,,370.5,142.0,,142.8,,62.0,51.0,,,,,-7.9,-40.5,,,149.0,,163.4,,-58.5,,,217.0,-0.4,-233.9,,180.0,30.0,-17.7,,,,,,,,,44.5,,False,,True,True,,,,,True,True,,,False,,False,,True,,,False,True,False,,False,True,True,,,,,,,,,True
17167,1476,1281.0,,1273.2,,1113.0,770.0,,,,,1594.5,1189.2,,,2365.0,,640.1,,1159.9,1292.0,,996.0,820.2,0.3,,1238.0,1185.0,1155.1,,,,,1333.4,494.0,,,1242.4,-195.0,,-202.8,,-363.0,-706.0,,,,,118.5,-286.8,,,889.0,,-835.9,,-316.1,-184.0,,-480.0,-655.8,-1475.7,,-238.0,-291.0,-320.9,,,,,-142.6,-982.0,,,-233.6,,False,,False,False,,,,,True,False,,,False,,False,,False,True,,False,False,False,,False,False,False,,,,,True,False,,,False
17169,87,75.0,,48.9,,43.0,29.0,,,,,80.1,61.5,,,117.0,,15.7,,62.5,,,17.0,42.9,0.0,,75.0,64.0,59.7,,,,,,,,,49.5,-12.0,,-38.1,,-44.0,-58.0,,,,,-6.9,-25.5,,,30.0,,-71.3,,-24.5,,,-70.0,-44.1,-87.0,,-12.0,-23.0,-27.3,,,,,,,,,-37.5,,False,,False,False,,,,,True,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17171,64,51.0,,46.8,,32.0,18.0,,,,,46.2,51.9,,,47.0,,11.4,,27.2,,,25.0,32.6,0.0,,65.0,50.0,35.9,,,,,,,,,29.6,-13.0,,-17.2,,-32.0,-46.0,,,,,-17.8,-12.1,,,-17.0,,-52.6,,-36.8,,,-39.0,-31.4,-64.0,,1.0,-14.0,-28.1,,,,,,,,,-34.4,,False,,False,False,,,,,False,True,,,False,,False,,False,,,False,False,False,,True,False,False,,,,,,,,,False
17173,214,192.0,,174.5,,171.0,69.0,,,,,234.8,133.9,,,387.0,,73.9,,136.6,,,115.0,164.6,0.2,,167.0,208.0,237.7,,,,,,,,,166.2,-22.0,,-39.5,,-43.0,-145.0,,,,,20.8,-80.1,,,173.0,,-140.1,,-77.4,,,-99.0,-49.4,-213.8,,-47.0,-6.0,23.7,,,,,,,,,-47.8,,False,,False,False,,,,,True,False,,,False,,False,,False,,,False,False,False,,False,True,False,,,,,,,,,False
17175,68,39.0,,45.6,,36.0,25.0,,,,,61.2,63.0,,,50.0,,13.0,,42.5,,,9.0,32.8,0.0,,52.0,54.0,51.6,,,,,,,,,6.0,-29.0,,-22.4,,-32.0,-43.0,,,,,-6.8,-5.0,,,-18.0,,-55.0,,-25.5,,,-59.0,-35.2,-68.0,,-16.0,-14.0,-16.4,,,,,,,,,-62.0,,True,,False,False,,,,,True,True,,,True,,False,,True,,,False,False,False,,True,True,True,,,,,,,,,False
17177,346,357.0,,371.2,,321.0,172.0,,,,,365.7,300.4,,,409.0,,221.3,,271.7,282.0,,326.0,234.0,0.2,,346.0,387.0,401.0,,,,,357.1,,,,206.7,11.0,,25.2,,-25.0,-174.0,,,,,19.7,-45.6,,,63.0,,-124.7,,-74.3,-64.0,,-20.0,-112.0,-345.8,,0.0,41.0,55.0,,,,,11.1,,,,-139.3,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,True,False,False,,,,,False,,,,False
17179,1898,2055.0,,2077.9,,1409.0,1186.0,,,,,1554.6,1218.9,,,1641.0,,1025.6,,999.4,1379.0,,1445.0,1416.2,0.4,,1937.0,1728.0,1529.5,,,,,1486.7,1206.0,,,1345.4,157.0,,179.9,,-489.0,-712.0,,,,,-343.4,-679.1,,,-257.0,,-872.4,,-898.6,-519.0,,-453.0,-481.8,-1897.6,,39.0,-170.0,-368.5,,,,,-411.3,-692.0,,,-552.6,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,True,False,False,,,,,False,False,,,False
17181,378,249.0,,255.4,,208.0,111.0,,,,,257.5,121.6,,,305.0,,152.1,,200.1,,,197.0,182.5,0.0,,295.0,210.0,256.5,,,,,,,,,223.1,-129.0,,-122.6,,-170.0,-267.0,,,,,-120.5,-256.4,,,-73.0,,-225.9,,-177.9,,,-181.0,-195.5,-378.0,,-83.0,-168.0,-121.5,,,,,,,,,-154.9,,True,,False,False,,,,,True,False,,,True,,False,,False,,,False,False,False,,True,False,True,,,,,,,,,False
17183,1319,1395.0,,1551.5,,1100.0,937.0,,,,,1080.9,849.7,,,1417.0,,1440.8,,958.0,1017.0,,1324.5,949.3,307.3,,1884.0,1096.0,971.6,,,,,1253.8,,,,1575.1,76.0,,232.5,,-219.0,-382.0,,,,,-238.1,-469.3,,,98.0,,121.8,,-361.0,-302.0,,5.5,-369.7,-1011.7,,565.0,-223.0,-347.4,,,,,-65.2,,,,256.1,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,True,False,False,,False,False,False,,,,,True,,,,False
17185,176,147.0,,141.0,,138.0,74.0,,,,,179.1,90.2,,,222.0,,125.3,,109.3,,,186.0,89.7,0.0,,223.0,137.0,152.5,,,,,,,,,300.1,-29.0,,-35.0,,-38.0,-102.0,,,,,3.1,-85.8,,,46.0,,-50.7,,-66.7,,,10.0,-86.3,-176.0,,47.0,-39.0,-23.5,,,,,,,,,124.1,,False,,False,False,,,,,True,False,,,False,,False,,False,,,True,False,False,,False,False,True,,,,,,,,,False
17187,121,192.0,,190.7,,175.0,85.0,,,,,204.7,141.9,,,229.0,,102.1,,112.1,,,156.0,131.2,0.1,,182.0,181.0,203.4,,,,,,,,,316.2,71.0,,69.7,,54.0,-36.0,,,,,83.7,20.9,,,108.0,,-18.9,,-8.9,,,35.0,10.2,-120.9,,61.0,60.0,82.4,,,,,,,,,195.2,,True,,True,True,,,,,False,True,,,False,,True,,True,,,True,True,False,,True,True,False,,,,,,,,,False
17189,289,249.0,,267.5,,204.0,163.0,,,,,215.5,168.1,,,208.0,,134.3,,146.3,,,233.0,156.9,0.2,,216.0,204.0,174.6,,,,,,,,,384.9,-40.0,,-21.5,,-85.0,-126.0,,,,,-73.5,-120.9,,,-81.0,,-154.7,,-142.7,,,-56.0,-132.1,-288.8,,-73.0,-85.0,-114.4,,,,,,,,,95.9,,True,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
17191,206,231.0,,228.1,,215.0,145.0,,,,,219.6,145.3,,,328.0,,188.3,,165.0,,,277.0,136.5,95.0,,236.0,198.0,246.9,,,,,,,,,211.3,25.0,,22.1,,9.0,-61.0,,,,,13.6,-60.7,,,122.0,,-17.7,,-41.0,,,71.0,-69.5,-111.0,,30.0,-8.0,40.9,,,,,,,,,5.3,,True,,True,False,,,,,True,False,,,False,,True,,False,,,False,False,False,,False,True,False,,,,,,,,,True
17193,243,279.0,,319.9,,233.0,203.0,,,,,227.3,155.5,,,237.0,,368.2,,203.2,,,445.0,196.3,38.5,,239.0,215.0,193.6,,,,,,,,,476.7,36.0,,76.9,,-10.0,-40.0,,,,,-15.7,-87.5,,,-6.0,,125.2,,-39.8,,,202.0,-46.7,-204.5,,-4.0,-28.0,-49.4,,,,,,,,,233.7,,False,,True,False,,,,,True,False,,,True,,False,,False,,,False,False,False,,True,True,False,,,,,,,,,False
17195,541,657.0,,692.0,,546.0,392.0,,,,,557.6,387.5,,,610.0,,359.2,,336.4,615.5,,1241.0,413.1,0.0,,514.0,614.0,487.7,,,,,705.4,,,,478.5,116.0,,151.0,,5.0,-149.0,,,,,16.6,-153.5,,,69.0,,-181.8,,-204.6,74.5,,700.0,-127.9,-541.0,,-27.0,73.0,-53.3,,,,,164.4,,,,-62.5,,False,,True,False,,,,,True,False,,,True,,False,,False,True,,False,False,False,,True,True,True,,,,,False,,,,True
17197,6995,6165.0,,6213.1,5977.5,5288.0,3787.0,,,,,6412.2,4076.0,,4172.2,8045.0,,3002.6,,4002.3,5245.5,,5015.5,4132.7,26.2,,5891.0,5503.0,6655.2,,,,,5313.9,2863.0,,,13572.8,-830.0,,-781.9,-1017.5,-1707.0,-3208.0,,,,,-582.8,-2919.0,,-2822.8,1050.0,,-3992.4,,-2992.7,-1749.5,,-1979.5,-2862.3,-6968.8,,-1104.0,-1492.0,-339.8,,,,,-1681.1,-4132.0,,,6577.8,,True,False,False,False,,,,,True,False,,False,False,,False,,False,False,,False,False,False,,False,False,True,,,,,False,False,,,False
17199,1118,837.0,,819.9,,757.0,475.0,,,,,860.3,545.2,,,1236.0,,512.8,,579.5,838.5,,766.0,680.9,316.8,,835.0,762.0,869.1,,,,,580.9,,,,1066.5,-281.0,,-298.1,,-361.0,-643.0,,,,,-257.7,-572.8,,,118.0,,-605.2,,-538.5,-279.5,,-352.0,-437.1,-801.2,,-283.0,-356.0,-248.9,,,,,-537.1,,,,-51.5,,False,,False,False,,,,,True,False,,,True,,False,,False,True,,False,False,False,,False,False,True,,,,,False,,,,True
17201,2594,2223.0,,2250.9,2356.2,1741.0,1104.0,,,,,2646.6,2314.2,,,2622.0,,982.8,,2242.8,1108.5,,1733.0,1372.3,0.7,,1972.0,2367.0,2857.5,,,,,1977.8,891.0,,,1263.4,-371.0,,-343.1,-237.8,-853.0,-1490.0,,,,,52.6,-279.8,,,28.0,,-1611.2,,-351.2,-1485.5,,-861.0,-1221.7,-2593.3,,-622.0,-227.0,263.5,,,,,-616.2,-1703.0,,,-1330.6,,True,True,False,False,,,,,True,True,,,True,,False,,True,False,,False,False,False,,False,True,True,,,,,False,False,,,False
