,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
37003,480,500.0,,504.3,,482.0,498.0,,,,,353.3,1168.5,,,386.0,559.6,304.6,482.0,,574.0,481.9,93.3,,605.0,466.0,420.7,,,,,420.8,411.6,,,,918.4,360.0,20.0,,24.3,,2.0,18.0,,,,,-126.7,688.5,,,-94.0,79.6,-175.4,2.0,,94.0,1.9,-386.7,,125.0,-14.0,-59.3,,,,,-59.2,-68.4,,,,438.4,-120.0,,False,,True,True,,,,,False,False,,,False,False,False,True,,False,True,False,,False,True,False,,,,,False,False,,,,False,False
37005,91,134.0,,129.8,,112.0,153.0,,,,,101.2,229.0,,,82.0,234.3,76.2,,,51.0,112.7,14.2,,212.0,118.0,84.7,,,,,,149.0,,,,179.0,124.0,43.0,,38.8,,21.0,62.0,,,,,10.2,138.0,,,-9.0,143.3,-14.8,,,-40.0,21.7,-76.8,,121.0,27.0,-6.3,,,,,,58.0,,,,88.0,33.0,,True,,True,False,,,,,True,False,,,True,False,True,,,True,True,False,,False,True,True,,,,,,False,,,,False,True
37007,295,208.0,,206.8,,191.0,202.0,,,,,203.8,406.8,,,231.0,195.6,164.4,,,115.5,181.4,0.0,,258.0,227.0,193.0,,,,,,214.8,,,,148.2,219.0,-87.0,,-88.2,,-104.0,-93.0,,,,,-91.2,111.8,,,-64.0,-99.4,-130.6,,,-179.5,-113.6,-295.0,,-37.0,-68.0,-102.0,,,,,,-80.2,,,,-146.8,-76.0,,False,,False,False,,,,,False,False,,,True,False,False,,,False,False,False,,True,True,False,,,,,,True,,,,False,True
37009,248,238.0,,227.2,,190.0,359.0,,,,,145.2,805.8,,,175.0,274.4,138.8,,,81.0,169.4,26.6,,306.0,201.0,195.6,,,,,,249.7,,,,361.2,145.0,-10.0,,-20.8,,-58.0,111.0,,,,,-102.8,557.8,,,-73.0,26.4,-109.2,,,-167.0,-78.6,-221.4,,58.0,-47.0,-52.4,,,,,,1.7,,,,113.2,-103.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,True,,,,False,False
37011,219,96.0,,93.5,,97.0,53.0,,,,,138.5,314.8,,,139.0,108.4,91.7,,,27.0,88.5,0.0,,154.0,102.0,177.4,,,,,,137.5,,,,147.8,104.0,-123.0,,-125.5,,-122.0,-166.0,,,,,-80.5,95.8,,,-80.0,-110.6,-127.3,,,-192.0,-130.5,-219.0,,-65.0,-117.0,-41.6,,,,,,-81.5,,,,-71.2,-115.0,,False,,True,False,,,,,True,True,,,True,True,False,,,False,False,False,,True,True,True,,,,,,True,,,,True,True
37013,706,620.0,,623.5,,567.0,959.0,,,,,415.7,994.3,,,401.0,1048.8,359.0,432.0,,669.0,656.0,82.9,,780.0,570.0,409.8,,,,,506.7,408.8,,,,1599.4,461.0,-86.0,,-82.5,,-139.0,253.0,,,,,-290.3,288.3,,,-305.0,342.8,-347.0,-274.0,,-37.0,-50.0,-623.1,,74.0,-136.0,-296.2,,,,,-199.3,-297.2,,,,893.4,-245.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,True,True,False,,True,False,False,,,,,False,False,,,,False,False
37015,173,164.0,,170.5,,151.0,205.0,,,,,145.5,236.8,,,115.0,162.5,117.1,,,155.0,146.9,16.4,,176.0,173.0,116.7,,,,,,193.8,,,,108.8,110.0,-9.0,,-2.5,,-22.0,32.0,,,,,-27.5,63.8,,,-58.0,-10.5,-55.9,,,-18.0,-26.1,-156.6,,3.0,0.0,-56.3,,,,,,20.8,,,,-64.2,-63.0,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,True,True,False,,,,,,False,,,,False,False
37017,361,320.0,,321.9,,266.0,469.0,,,,,254.7,539.6,,,236.0,438.9,185.1,241.0,,191.0,265.7,34.0,,414.0,310.0,224.8,,,,,,294.4,,,,642.2,232.0,-41.0,,-39.1,,-95.0,108.0,,,,,-106.3,178.6,,,-125.0,77.9,-175.9,-120.0,,-170.0,-95.3,-327.0,,53.0,-51.0,-136.2,,,,,,-66.6,,,,281.2,-129.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,,False,,,,False,False
37019,1044,776.0,,779.7,,727.0,1196.0,,,,,615.2,2052.9,,,627.0,1134.5,675.7,615.5,,664.0,781.1,135.6,,956.0,1010.0,809.3,,,,,750.2,693.8,0.0,,,1096.5,577.0,-268.0,,-264.3,,-317.0,152.0,,,,,-428.8,1008.9,,,-417.0,90.5,-368.3,-428.5,,-380.0,-262.9,-908.4,,-88.0,-34.0,-234.7,,,,,-293.8,-350.2,-1044.0,,,52.5,-467.0,,True,,False,True,,,,,False,False,,,False,True,False,False,,False,True,False,,True,True,True,,,,,False,False,False,,,True,False
37021,2046,1870.0,,1913.3,,1946.0,2477.0,,,,,1397.2,3573.4,,,2112.0,2191.8,1500.5,1705.5,,2215.5,1796.4,351.3,,2578.0,2022.0,2091.6,,,,,1940.2,1599.3,3129.0,,,4694.5,1425.0,-176.0,,-132.7,,-100.0,431.0,,,,,-648.8,1527.4,,,66.0,145.8,-545.5,-340.5,,169.5,-249.6,-1694.7,,532.0,-24.0,45.6,,,,,-105.8,-446.7,1083.0,,,2648.5,-621.0,,True,,True,False,,,,,False,False,,,True,True,False,False,,True,False,False,,False,True,True,,,,,True,False,False,,,False,False
37023,1138,850.0,,960.2,,838.0,831.0,,,,,803.2,2304.8,,,1021.0,1113.0,595.3,649.0,,677.5,785.1,189.6,,1146.0,901.0,893.6,,,,,802.1,663.4,,,,932.4,702.0,-288.0,,-177.8,,-300.0,-307.0,,,,,-334.8,1166.8,,,-117.0,-25.0,-542.7,-489.0,,-460.5,-352.9,-948.4,,8.0,-237.0,-244.4,,,,,-335.9,-474.6,,,,-205.6,-436.0,,True,,False,False,,,,,False,False,,,True,True,False,False,,False,False,False,,True,True,True,,,,,False,False,,,,True,False
37025,2481,2070.0,,2004.6,,2009.0,2888.0,,,,,1663.4,4286.1,,,1964.0,2185.7,1136.5,1797.5,,2049.5,1971.6,626.7,,2427.0,2157.0,2210.8,,,,,1537.1,1684.9,2399.0,,,3298.2,1618.0,-411.0,,-476.4,,-472.0,407.0,,,,,-817.6,1805.1,,,-517.0,-295.3,-1344.5,-683.5,,-431.5,-509.4,-1854.3,,-54.0,-324.0,-270.2,,,,,-943.9,-796.1,-82.0,,,817.2,-863.0,,False,,False,True,,,,,False,False,,,False,True,False,False,,False,False,False,,True,True,True,,,,,False,False,True,,,False,False
37027,1052,1128.0,,1123.1,,1041.0,1226.0,,,,,923.6,2460.1,,,855.0,1132.5,719.0,946.5,,1130.0,1108.4,147.8,,1470.0,1002.0,1043.5,,,,,922.6,1202.9,,,,2016.7,862.0,76.0,,71.1,,-11.0,174.0,,,,,-128.4,1408.1,,,-197.0,80.5,-333.0,-105.5,,78.0,56.4,-904.2,,418.0,-50.0,-8.5,,,,,-129.4,150.9,,,,964.7,-190.0,,True,,True,False,,,,,False,False,,,False,False,False,False,,False,True,False,,False,True,True,,,,,False,False,,,,False,False
37029,109,62.0,,60.5,,55.0,58.0,,,,,47.8,120.7,,,40.0,82.2,48.8,,,32.5,54.7,7.2,,87.0,77.0,51.2,,,,,,99.3,,,,71.0,38.0,-47.0,,-48.5,,-54.0,-51.0,,,,,-61.2,11.7,,,-69.0,-26.8,-60.2,,,-76.5,-54.3,-101.8,,-22.0,-32.0,-57.8,,,,,,-9.7,,,,-38.0,-71.0,,False,,False,False,,,,,False,True,,,False,True,False,,,False,False,False,,True,True,False,,,,,,True,,,,True,False
37031,545,390.0,,391.4,,387.0,355.0,,,,,377.5,846.4,,,578.0,462.1,427.1,399.0,,200.0,361.3,88.9,,533.0,474.0,553.1,,,,,324.9,360.6,,,,503.1,349.0,-155.0,,-153.6,,-158.0,-190.0,,,,,-167.5,301.4,,,33.0,-82.9,-117.9,-146.0,,-345.0,-183.7,-456.1,,-12.0,-71.0,8.1,,,,,-220.1,-184.4,,,,-41.9,-196.0,,True,,False,False,,,,,False,False,,,True,True,True,True,,False,False,False,,True,True,True,,,,,False,False,,,,True,False
37033,294,164.0,,165.2,,164.0,168.0,,,,,133.8,389.2,,,167.0,251.9,134.5,,,151.0,151.8,19.5,,239.0,174.0,177.8,,,,,,216.4,,,,335.5,135.0,-130.0,,-128.8,,-130.0,-126.0,,,,,-160.2,95.2,,,-127.0,-42.1,-159.5,,,-143.0,-142.2,-274.5,,-55.0,-120.0,-116.2,,,,,,-77.6,,,,41.5,-159.0,,True,,False,True,,,,,False,True,,,True,True,False,,,False,False,False,,True,True,True,,,,,,True,,,,True,False
37035,2221,1702.0,,1709.6,,1665.0,1207.0,,,,,1515.9,4060.3,,,1606.0,1637.2,1180.1,1512.0,,1794.0,1704.4,464.1,,1966.0,1708.0,1914.0,,,,,1312.9,1432.7,1730.0,,,2546.7,1401.0,-519.0,,-511.4,,-556.0,-1014.0,,,,,-705.1,1839.3,,,-615.0,-583.8,-1040.9,-709.0,,-427.0,-516.6,-1756.9,,-255.0,-513.0,-307.0,,,,,-908.1,-788.3,-491.0,,,325.7,-820.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,True,True,False,,True,True,True,,,,,False,False,True,,,True,False
37037,358,288.0,,289.6,,285.0,364.0,,,,,341.2,533.6,,275.7,430.0,316.0,225.8,272.5,,207.0,243.1,86.8,,330.0,401.0,407.3,,,,,270.6,278.7,,,,413.0,259.0,-70.0,,-68.4,,-73.0,6.0,,,,,-16.8,175.6,,-82.3,72.0,-42.0,-132.2,-85.5,,-151.0,-114.9,-271.2,,-28.0,43.0,49.3,,,,,-87.4,-79.3,,,,55.0,-99.0,,True,,False,True,,,,,True,False,,False,False,True,False,False,,False,False,False,,True,True,True,,,,,False,False,,,,True,False
37039,328,200.0,,197.7,,198.0,265.0,,,,,179.6,369.9,,,245.0,352.5,157.4,,,129.0,191.3,42.0,,284.0,215.0,195.9,,,,,,170.9,,,,271.6,143.0,-128.0,,-130.3,,-130.0,-63.0,,,,,-148.4,41.9,,,-83.0,24.5,-170.6,,,-199.0,-136.7,-286.0,,-44.0,-113.0,-132.1,,,,,,-157.1,,,,-56.4,-185.0,,False,,False,True,,,,,False,True,,,True,True,False,,,False,False,False,,True,True,False,,,,,,False,,,,True,False
37041,176,96.0,,93.5,,98.0,119.0,,,,,117.0,169.3,,,78.0,165.4,71.5,,,93.0,100.2,17.6,,139.0,114.0,102.1,,,,,,114.4,,,,105.5,78.0,-80.0,,-82.5,,-78.0,-57.0,,,,,-59.0,-6.7,,,-98.0,-10.6,-104.5,,,-83.0,-75.8,-158.4,,-37.0,-62.0,-73.9,,,,,,-61.6,,,,-70.5,-98.0,,False,,True,True,,,,,True,True,,,False,True,False,,,False,True,False,,True,True,True,,,,,,True,,,,True,False
37043,126,94.0,,85.1,,71.0,198.0,,,,,46.7,243.4,,,80.0,120.1,45.9,,,43.0,66.5,12.0,,132.0,92.0,70.6,,,,,,109.3,,,,68.7,46.0,-32.0,,-40.9,,-55.0,72.0,,,,,-79.3,117.4,,,-46.0,-5.9,-80.1,,,-83.0,-59.5,-114.0,,6.0,-34.0,-55.4,,,,,,-16.7,,,,-57.3,-80.0,,False,,False,False,,,,,False,False,,,False,True,False,,,False,False,False,,True,False,False,,,,,,True,,,,False,False
37045,1430,1214.0,,1230.2,,1133.0,1401.0,,,,,951.2,2111.2,,,985.0,1145.3,729.6,956.0,,1202.5,1151.2,235.5,,1413.0,1161.0,1203.3,,,,,1046.6,1023.5,,,,1719.7,957.0,-216.0,,-199.8,,-297.0,-29.0,,,,,-478.8,681.2,,,-445.0,-284.7,-700.4,-474.0,,-227.5,-278.8,-1194.5,,-17.0,-269.0,-226.7,,,,,-383.4,-406.5,,,,289.7,-473.0,,True,,False,True,,,,,False,False,,,False,False,False,False,,False,False,False,,True,False,False,,,,,False,False,,,,False,False
37047,742,586.0,,586.2,,503.0,840.0,,,,,417.2,1430.8,,,435.0,811.4,287.5,458.0,,496.0,524.0,97.9,,766.0,562.0,411.5,,,,,516.8,410.4,,,,993.8,416.0,-156.0,,-155.8,,-239.0,98.0,,,,,-324.8,688.8,,,-307.0,69.4,-454.5,-284.0,,-246.0,-218.0,-644.1,,24.0,-180.0,-330.5,,,,,-225.2,-331.6,,,,251.8,-326.0,,True,,False,True,,,,,False,False,,,False,True,False,False,,False,False,False,,True,False,False,,,,,False,False,,,,False,False
37049,1041,846.0,,863.6,,730.0,841.0,,,,,749.0,1365.1,,,781.0,670.4,661.5,755.5,,624.0,732.1,0.0,,1036.0,846.0,729.1,,,,,702.3,661.5,,,,934.4,914.0,-195.0,,-177.4,,-311.0,-200.0,,,,,-292.0,324.1,,,-260.0,-370.6,-379.5,-285.5,,-417.0,-308.9,-1041.0,,-5.0,-195.0,-311.9,,,,,-338.7,-379.5,,,,-106.6,-127.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,True,False,False,,,,,False,False,,,,True,True
37051,3052,2068.0,,2135.3,,2056.0,3051.0,,,,,1955.8,3226.6,,2155.4,2421.0,2024.3,1798.8,1817.5,,1810.0,1889.7,669.5,,2423.0,2154.0,2168.4,,,,,1529.5,1817.0,2042.0,,,2881.3,1669.0,-984.0,,-916.7,,-996.0,-1.0,,,,,-1096.2,174.6,,-896.6,-631.0,-1027.7,-1253.2,-1234.5,,-1242.0,-1162.3,-2382.5,,-629.0,-898.0,-883.6,,,,,-1522.5,-1235.0,-1010.0,,,-170.7,-1383.0,,True,,False,True,,,,,False,True,,True,True,False,False,False,,False,False,False,,True,True,True,,,,,False,False,False,,,True,False
37053,232,140.0,,142.5,,140.0,186.0,,,,,109.9,209.8,,,105.0,178.5,114.9,,,180.0,125.3,0.0,,192.0,162.0,143.7,,,,,,131.4,,,,127.7,114.0,-92.0,,-89.5,,-92.0,-46.0,,,,,-122.1,-22.2,,,-127.0,-53.5,-117.1,,,-52.0,-106.7,-232.0,,-40.0,-70.0,-88.3,,,,,,-100.6,,,,-104.3,-118.0,,True,,False,True,,,,,False,True,,,False,True,False,,,True,False,False,,True,True,True,,,,,,False,,,,False,False
37055,356,256.0,,267.3,,241.0,342.0,,,,,166.9,688.8,,,221.0,462.3,196.1,200.0,,248.0,262.8,30.0,,360.0,240.0,213.9,,,,,,317.5,,,,389.9,160.0,-100.0,,-88.7,,-115.0,-14.0,,,,,-189.1,332.8,,,-135.0,106.3,-159.9,-156.0,,-108.0,-93.2,-326.0,,4.0,-116.0,-142.1,,,,,,-38.5,,,,33.9,-196.0,,True,,False,True,,,,,False,False,,,False,False,False,False,,False,True,False,,True,False,False,,,,,,True,,,,True,False
37057,2184,1768.0,,1774.6,,1734.0,2239.0,,,,,1337.5,3638.2,,,1599.0,2126.9,1084.7,1499.5,,1929.5,1748.2,492.1,,2174.0,1712.0,1605.6,,,,,1766.1,1389.8,1775.0,,,3065.5,1289.0,-416.0,,-409.4,,-450.0,55.0,,,,,-846.5,1454.2,,,-585.0,-57.1,-1099.3,-684.5,,-254.5,-435.8,-1691.9,,-10.0,-472.0,-578.4,,,,,-417.9,-794.2,-409.0,,,881.5,-895.0,,True,,False,True,,,,,False,False,,,False,True,False,False,,True,False,False,,True,False,False,,,,,False,False,True,,,False,False
37059,449,452.0,,462.4,,405.0,606.0,,,,,303.3,1072.6,,,330.0,639.2,257.6,368.5,,423.0,406.3,48.2,,558.0,429.0,401.8,,,,,,393.9,,,,427.5,341.0,3.0,,13.4,,-44.0,157.0,,,,,-145.7,623.6,,,-119.0,190.2,-191.4,-80.5,,-26.0,-42.7,-400.8,,109.0,-20.0,-47.2,,,,,,-55.1,,,,-21.5,-108.0,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,,False,,,,False,False
37061,534,448.0,,460.6,,443.0,561.0,,,,,484.2,984.6,,,485.0,677.9,264.6,374.5,,302.0,399.8,25.2,,608.0,486.0,423.2,,,,,290.4,371.4,,,,873.3,345.0,-86.0,,-73.4,,-91.0,27.0,,,,,-49.8,450.6,,,-49.0,143.9,-269.4,-159.5,,-232.0,-134.2,-508.8,,74.0,-48.0,-110.8,,,,,-243.6,-162.6,,,,339.3,-189.0,,True,,False,True,,,,,True,False,,,True,False,False,False,,False,False,False,,True,True,False,,,,,False,False,,,,False,False
37063,2284,1816.0,,1808.2,,1857.0,2233.0,,,,,1721.8,3663.3,,1869.2,1860.0,2073.1,1415.3,1767.0,,2053.0,1756.2,784.6,,2153.0,1953.0,2121.1,,,,,1799.5,1633.1,1905.0,,,1944.3,1246.0,-468.0,,-475.8,,-427.0,-51.0,,,,,-562.2,1379.3,,-414.8,-424.0,-210.9,-868.7,-517.0,,-231.0,-527.8,-1499.4,,-131.0,-331.0,-162.9,,,,,-484.5,-650.9,-379.0,,,-339.7,-1038.0,,False,,True,True,,,,,False,False,,True,True,True,False,False,,True,False,False,,True,True,True,,,,,False,False,True,,,True,False
37065,406,288.0,,289.9,,289.0,399.0,,,,,368.0,527.1,,,373.0,319.6,251.0,243.5,,169.0,241.7,75.9,,309.0,375.0,335.6,,,,,212.0,301.5,,,,296.8,220.0,-118.0,,-116.1,,-117.0,-7.0,,,,,-38.0,121.1,,,-33.0,-86.4,-155.0,-162.5,,-237.0,-164.3,-330.1,,-97.0,-31.0,-70.4,,,,,-194.0,-104.5,,,,-109.2,-186.0,,True,,True,True,,,,,True,False,,,True,True,False,False,,False,False,False,,True,True,True,,,,,False,True,,,,True,False
37067,3491,3022.0,,3078.0,,2821.0,3524.0,,,,,2803.9,6384.5,,,2776.0,3087.6,2101.7,2850.0,,2622.0,2827.6,928.1,,2871.0,3146.0,3149.8,,,,,2179.5,2710.0,0.0,,,2775.0,2061.0,-469.0,,-413.0,,-670.0,33.0,,,,,-687.1,2893.5,,,-715.0,-403.4,-1389.3,-641.0,,-869.0,-663.4,-2562.9,,-620.0,-345.0,-341.2,,,,,-1311.5,-781.0,-3491.0,,,-716.0,-1430.0,,True,,False,True,,,,,False,False,,,False,True,False,False,,False,False,False,,False,True,True,,,,,False,False,False,,,False,False
37069,758,684.0,,688.0,,587.0,1032.0,,,,,489.8,695.8,,,446.0,990.0,458.0,565.5,,640.0,534.1,99.5,,774.0,622.0,595.8,,,,,531.1,442.1,,,,974.3,545.0,-74.0,,-70.0,,-171.0,274.0,,,,,-268.2,-62.2,,,-312.0,232.0,-300.0,-192.5,,-118.0,-223.9,-658.5,,16.0,-136.0,-162.2,,,,,-226.9,-315.9,,,,216.3,-213.0,,True,,False,False,,,,,False,True,,,False,False,False,False,,False,False,False,,True,False,False,,,,,False,False,,,,False,False
37071,3171,2770.0,,2776.2,,2676.0,3862.0,,,,,2257.6,4873.7,,,2262.0,3492.7,1656.2,2282.5,,2803.0,2906.1,599.6,,1607.0,2595.0,2511.0,,,,,2202.5,2346.8,0.0,,,3797.6,2022.0,-401.0,,-394.8,,-495.0,691.0,,,,,-913.4,1702.7,,,-909.0,321.7,-1514.8,-888.5,,-368.0,-264.9,-2571.4,,-1564.0,-576.0,-660.0,,,,,-968.5,-824.2,-3171.0,,,626.6,-1149.0,,True,,False,False,,,,,False,False,,,False,True,False,False,,True,True,False,,False,False,False,,,,,False,False,False,,,False,False
37073,94,56.0,,56.0,,53.0,29.0,,,,,48.7,78.3,,,56.0,62.4,50.7,,,47.0,47.6,0.0,,80.0,66.0,71.1,,,,,,72.7,,,,84.0,49.0,-38.0,,-38.0,,-41.0,-65.0,,,,,-45.3,-15.7,,,-38.0,-31.6,-43.3,,,-47.0,-46.4,-94.0,,-14.0,-28.0,-22.9,,,,,,-21.3,,,,-10.0,-45.0,,True,,False,False,,,,,False,True,,,False,True,False,,,False,False,False,,True,True,True,,,,,,True,,,,True,False
37075,71,106.0,,105.1,,77.0,163.0,,,,,54.1,159.5,,,69.0,335.2,63.6,,,39.0,77.0,23.7,,151.0,90.0,59.9,,,,,,103.4,,,,144.1,64.0,35.0,,34.1,,6.0,92.0,,,,,-16.9,88.5,,,-2.0,264.2,-7.4,,,-32.0,6.0,-47.3,,80.0,19.0,-11.1,,,,,,32.4,,,,73.1,-7.0,,True,,True,False,,,,,True,False,,,True,False,True,,,True,True,False,,False,True,True,,,,,,True,,,,False,True
37077,611,492.0,,504.4,,435.0,754.0,,,,,460.0,1112.9,,,429.0,446.4,325.2,439.0,,748.0,411.1,0.0,,571.0,499.0,495.7,,,,,463.0,413.7,,,,383.6,398.0,-119.0,,-106.6,,-176.0,143.0,,,,,-151.0,501.9,,,-182.0,-164.6,-285.8,-172.0,,137.0,-199.9,-611.0,,-40.0,-112.0,-115.3,,,,,-148.0,-197.3,,,,-227.4,-213.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,True,True,True,,,,,False,False,,,,False,False
37079,191,136.0,,136.5,,136.0,79.0,,,,,167.6,240.4,,,156.0,116.1,126.8,,,161.0,123.7,0.0,,150.0,159.0,140.5,,,,,,129.4,,,,185.2,109.0,-55.0,,-54.5,,-55.0,-112.0,,,,,-23.4,49.4,,,-35.0,-74.9,-64.2,,,-30.0,-67.3,-191.0,,-41.0,-32.0,-50.5,,,,,,-61.6,,,,-5.8,-82.0,,True,,False,False,,,,,True,True,,,True,False,False,,,True,False,False,,True,True,True,,,,,,False,,,,True,False
37081,5149,3926.0,,3935.3,5108.7,3779.0,5525.0,,,,,3262.2,9240.2,,4164.5,3579.0,4457.7,3072.7,3396.0,,4113.5,3811.7,1420.1,,2167.0,4498.0,3260.2,,,,,3067.4,3576.7,0.0,,,4387.0,2554.0,-1223.0,,-1213.7,-40.3,-1370.0,376.0,,,,,-1886.8,4091.2,,-984.5,-1570.0,-691.3,-2076.3,-1753.0,,-1035.5,-1337.3,-3728.9,,-2982.0,-651.0,-1888.8,,,,,-2081.6,-1572.3,-5149.0,,,-762.0,-2595.0,,True,True,False,True,,,,,False,False,,True,False,True,False,False,,True,False,False,,False,True,False,,,,,False,False,False,,,True,False
37083,744,510.0,,503.1,,474.0,556.0,,,,,409.7,1026.8,,,322.0,651.3,283.1,424.0,,439.5,485.1,38.2,,646.0,471.0,639.4,,,,,423.9,402.6,,,,710.0,377.0,-234.0,,-240.9,,-270.0,-188.0,,,,,-334.3,282.8,,,-422.0,-92.7,-460.9,-320.0,,-304.5,-258.9,-705.8,,-98.0,-273.0,-104.6,,,,,-320.1,-341.4,,,,-34.0,-367.0,,False,,False,True,,,,,False,False,,,False,True,False,False,,False,False,False,,True,False,True,,,,,False,False,,,,True,False
37085,1193,890.0,,890.6,,881.0,1420.0,,,,,801.6,1337.2,,,981.0,1067.6,622.7,816.0,,803.0,773.6,272.3,,1035.0,976.0,1030.7,,,,,690.9,773.3,894.0,,,791.9,664.0,-303.0,,-302.4,,-312.0,227.0,,,,,-391.4,144.2,,,-212.0,-125.4,-570.3,-377.0,,-390.0,-419.4,-920.7,,-158.0,-217.0,-162.3,,,,,-502.1,-419.7,-299.0,,,-401.1,-529.0,,True,,False,True,,,,,False,True,,,True,True,False,False,,False,False,False,,True,True,True,,,,,False,False,True,,,False,False
37087,611,572.0,,561.7,,485.0,955.0,,,,,328.6,1393.2,,,664.0,696.1,423.5,450.5,,189.0,464.9,56.7,,706.0,499.0,414.9,,,,,,499.8,,,,1373.0,341.0,-39.0,,-49.3,,-126.0,344.0,,,,,-282.4,782.2,,,53.0,85.1,-187.5,-160.5,,-422.0,-146.1,-554.3,,95.0,-112.0,-196.1,,,,,,-111.2,,,,762.0,-270.0,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,,False,,,,False,False
37089,1249,878.0,,785.1,,881.0,825.0,,,,,930.0,1540.3,,,1108.0,697.2,910.1,1044.0,,685.5,891.0,0.1,,1345.0,963.0,1315.3,,,,,869.8,884.7,,,,1611.6,893.0,-371.0,,-463.9,,-368.0,-424.0,,,,,-319.0,291.3,,,-141.0,-551.8,-338.9,-205.0,,-563.5,-358.0,-1248.9,,96.0,-286.0,66.3,,,,,-379.2,-364.3,,,,362.6,-356.0,,False,,True,False,,,,,True,True,,,True,False,True,True,,False,True,False,,True,True,True,,,,,False,True,,,,True,True
37091,208,216.0,,210.8,,181.0,177.0,,,,,195.1,368.1,,,132.0,197.9,136.2,,,119.0,169.6,26.9,,275.0,215.0,170.7,,,,,,219.9,,,,387.0,132.0,8.0,,2.8,,-27.0,-31.0,,,,,-12.9,160.1,,,-76.0,-10.1,-71.8,,,-89.0,-38.4,-181.1,,67.0,7.0,-37.3,,,,,,11.9,,,,179.0,-76.0,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,True,False,,,,,,False,,,,False,False
