,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
06077,12159,14440.0,26682.6,,,,30408.0,9543.8,19543.2,,,2281.0,14523.6,,,,18249.0,-2615.2,7384.2,,,False,,,,False,False,False,,
06079,2169,1632.0,1281.0,,,,4360.0,2303.1,,,,-537.0,-888.0,,,,2191.0,134.1,,,,False,,,,False,True,,,
06081,4668,3304.0,2249.7,,,,5796.0,5588.2,4462.3,,,-1364.0,-2418.3,,,,1128.0,920.2,-205.7,,,False,,,,True,True,True,,
06083,4430,5360.0,6603.8,,,,2627.0,2801.1,4121.7,,,930.0,2173.8,,,,-1803.0,-1628.9,-308.3,,,False,,,,False,False,True,,
06085,12207,7248.0,2105.1,,,,22614.0,10107.8,7123.0,,,-4959.0,-10101.9,,,,10407.0,-2099.2,-5084.0,,,False,,,,False,True,False,,
06087,1358,904.0,616.9,,,,2422.0,1816.0,,,,-454.0,-741.1,,,,1064.0,458.0,,,,False,,,,False,False,,,
06089,394,312.0,502.9,,,,1629.0,967.9,,,,-82.0,108.9,,,,1235.0,573.9,,,,False,,,,False,False,,,
06091,5,0.0,,,,,0.0,,,,,-5.0,,,,,-5.0,,,,,,,,,False,,,,
06093,103,80.0,,,,,50.0,,,,,-23.0,,,,,-53.0,,,,,,,,,False,,,,
06095,3596,4792.0,7301.7,,,,5410.0,4934.3,3261.3,,,1196.0,3705.7,,,,1814.0,1338.3,-334.7,,,False,,,,False,False,True,,
06097,4492,2328.0,3619.8,,,,3950.0,3806.0,4888.9,,,-2164.0,-872.2,,,,-542.0,-686.0,396.9,,,True,,,,True,True,True,,
06099,10545,16816.0,13434.8,,,,31615.0,7317.0,12125.4,,,6271.0,2889.8,,,,21070.0,-3228.0,1580.4,,,True,,,,False,True,True,,
06101,1093,1032.0,928.9,,,,1679.0,1445.0,,,,-61.0,-164.1,,,,586.0,352.0,,,,False,,,,False,False,,,
06103,338,128.0,1.4,,,,525.0,293.8,,,,-210.0,-336.6,,,,187.0,-44.2,,,,False,,,,True,True,,,
06105,11,0.0,,,,,0.0,,,,,-11.0,,,,,-11.0,,,,,,,,,False,,,,
06107,8999,8408.0,11203.4,,,,14457.0,4214.7,11431.8,,,-591.0,2204.4,,,,5458.0,-4784.3,2432.8,,,False,,,,False,False,False,,
06109,129,168.0,5.0,,,,771.0,,,,,39.0,-124.0,,,,642.0,,,,,False,,,,False,,,,
06111,6925,8048.0,12856.0,,,,7467.0,8430.6,11982.5,,,1123.0,5931.0,,,,542.0,1505.6,5057.5,,,False,,,,True,False,False,,
06113,1685,1808.0,1607.9,,,,3285.0,2434.1,1305.8,,,123.0,-77.1,,,,1600.0,749.1,-379.2,,,True,,,,False,False,False,,
06115,814,592.0,410.8,,,,1535.0,469.9,,,,-222.0,-403.2,,,,721.0,-344.1,,,,False,,,,False,False,,,
08001,3026,3176.0,530.4,,,,2024.0,1262.2,1514.8,,,150.0,-2495.6,,,,-1002.0,-1763.8,-1511.2,,,False,,,,False,False,False,,
08003,35,32.0,,,,,167.0,0.6,,,,-3.0,,,,,132.0,-34.4,,,,,,,,False,False,,,
08005,2649,2384.0,1477.2,,,,2376.0,520.7,1692.7,,,-265.0,-1171.8,,,,-273.0,-2128.3,-956.3,,,False,,,,False,False,False,,
08007,38,16.0,,,,,16.0,,,,,-22.0,,,,,-22.0,,,,,,,,,False,,,,
08009,4,0.0,,,,,1.0,,,,,-4.0,,,,,-3.0,,,,,,,,,True,,,,
08011,7,0.0,,,,,0.0,,,,,-7.0,,,,,-7.0,,,,,,,,,False,,,,
08013,884,680.0,681.6,,,,505.0,814.1,858.9,,,-204.0,-202.4,,,,-379.0,-69.9,-25.1,,,True,,,,False,True,True,,
08014,207,232.0,74.8,,,,426.0,,181.9,,,25.0,-132.2,,,,219.0,,-25.1,,,False,,,,False,,False,,
08015,227,128.0,,,,,74.0,,,,,-99.0,,,,,-153.0,,,,,,,,,False,,,,
08017,6,0.0,,,,,0.0,,,,,-6.0,,,,,-6.0,,,,,,,,,False,,,,
08019,15,0.0,,,,,48.0,,,,,-15.0,,,,,33.0,,,,,,,,,False,,,,
08021,15,24.0,,,,,33.0,,,,,9.0,,,,,18.0,,,,,,,,,False,,,,
08023,11,0.0,,,,,8.0,,,,,-11.0,,,,,-3.0,,,,,,,,,True,,,,
08025,3,0.0,,,,,15.0,,,,,-3.0,,,,,12.0,,,,,,,,,False,,,,
08027,14,8.0,,,,,0.0,,,,,-6.0,,,,,-14.0,,,,,,,,,False,,,,
08029,88,0.0,,,,,48.0,,,,,-88.0,,,,,-40.0,,,,,,,,,True,,,,
08031,3664,4104.0,2968.9,,,,3326.0,668.5,2610.9,,,440.0,-695.1,,,,-338.0,-2995.5,-1053.1,,,False,,,,True,False,False,,
08033,3,0.0,,,,,0.0,,,,,-3.0,,,,,-3.0,,,,,,,,,False,,,,
08035,959,1024.0,358.5,,,,561.0,2370.7,820.0,,,65.0,-600.5,,,,-398.0,1411.7,-139.0,,,False,,,,False,False,False,,
08037,429,480.0,3.0,,,,255.0,74.9,362.1,,,51.0,-426.0,,,,-174.0,-354.1,-66.9,,,False,,,,False,False,False,,
08039,67,40.0,,,,,24.0,,,,,-27.0,,,,,-43.0,,,,,,,,,False,,,,
08041,3195,3408.0,1860.7,,,,1327.0,2970.8,2954.7,,,213.0,-1334.3,,,,-1868.0,-224.2,-240.3,,,False,,,,False,False,False,,
08043,120,24.0,,,,,77.0,,,,,-96.0,,,,,-43.0,,,,,,,,,True,,,,
08045,457,680.0,444.0,,,,166.0,422.9,,,,223.0,-13.0,,,,-291.0,-34.1,,,,True,,,,False,True,,,
08047,10,8.0,,,,,79.0,,,,,-2.0,,,,,69.0,,,,,,,,,False,,,,
08049,45,48.0,,,,,22.0,,,,,3.0,,,,,-23.0,,,,,,,,,False,,,,
08051,103,24.0,,,,,46.0,0.2,,,,-79.0,,,,,-57.0,-102.8,,,,,,,,True,False,,,
08053,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
08055,5,0.0,,,,,0.0,,,,,-5.0,,,,,-5.0,,,,,,,,,False,,,,
08057,2,40.0,,,,,0.0,,,,,38.0,,,,,-2.0,,,,,,,,,True,,,,
08059,1934,1848.0,782.9,,,,1087.0,961.6,1525.7,,,-86.0,-1151.1,,,,-847.0,-972.4,-408.3,,,False,,,,False,False,False,,
08061,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
08063,45,24.0,,,,,4.0,,,,,-21.0,,,,,-41.0,,,,,,,,,False,,,,
08065,29,16.0,,,,,89.0,,,,,-13.0,,,,,60.0,,,,,,,,,False,,,,
08067,119,104.0,24.3,,,,32.0,112.7,,,,-15.0,-94.7,,,,-87.0,-6.3,,,,False,,,,False,True,,,
08069,1165,864.0,266.7,,,,319.0,999.9,1156.6,,,-301.0,-898.3,,,,-846.0,-165.1,-8.4,,,False,,,,False,True,True,,
08071,11,0.0,,,,,0.0,,,,,-11.0,,,,,-11.0,,,,,,,,,False,,,,
08073,5,0.0,,,,,0.0,,,,,-5.0,,,,,-5.0,,,,,,,,,False,,,,
08075,56,8.0,,,,,146.0,8.3,,,,-48.0,,,,,90.0,-47.7,,,,,,,,False,True,,,
08077,308,216.0,97.2,,,,151.0,390.2,,,,-92.0,-210.8,,,,-157.0,82.2,,,,False,,,,False,True,,,
08079,3,56.0,,,,,1.0,,,,,53.0,,,,,-2.0,,,,,,,,,True,,,,
08081,21,16.0,,,,,8.0,,,,,-5.0,,,,,-13.0,,,,,,,,,False,,,,
08083,50,32.0,,,,,7.0,,,,,-18.0,,,,,-43.0,,,,,,,,,False,,,,
08085,136,80.0,,,,,48.0,9.2,,,,-56.0,,,,,-88.0,-126.8,,,,,,,,False,False,,,
08087,64,8.0,,,,,265.0,4.0,,,,-56.0,,,,,201.0,-60.0,,,,,,,,False,False,,,
08089,60,8.0,,,,,10.0,,,,,-52.0,,,,,-50.0,,,,,,,,,True,,,,
08091,16,0.0,,,,,0.0,,,,,-16.0,,,,,-16.0,,,,,,,,,False,,,,
08093,15,48.0,,,,,24.0,,,,,33.0,,,,,9.0,,,,,,,,,True,,,,
08095,4,0.0,,,,,3.0,,,,,-4.0,,,,,-1.0,,,,,,,,,True,,,,
08097,91,208.0,,,,,84.0,19.8,,,,117.0,,,,,-7.0,-71.2,,,,,,,,True,True,,,
08099,52,96.0,,,,,4.0,,,,,44.0,,,,,-48.0,,,,,,,,,False,,,,
08101,490,208.0,258.3,,,,434.0,71.1,174.1,,,-282.0,-231.7,,,,-56.0,-418.9,-315.9,,,True,,,,True,False,False,,
08103,18,16.0,,,,,5.0,,,,,-2.0,,,,,-13.0,,,,,,,,,False,,,,
08105,15,8.0,,,,,63.0,,,,,-7.0,,,,,48.0,,,,,,,,,False,,,,
08107,57,32.0,,,,,32.0,,,,,-25.0,,,,,-25.0,,,,,,,,,False,,,,
08109,9,8.0,,,,,17.0,1.1,,,,-1.0,,,,,8.0,-7.9,,,,,,,,False,False,,,
08111,4,0.0,,,,,0.0,,,,,-4.0,,,,,-4.0,,,,,,,,,False,,,,
08113,47,72.0,,,,,2.0,,,,,25.0,,,,,-45.0,,,,,,,,,False,,,,
08115,12,0.0,,,,,0.0,,,,,-12.0,,,,,-12.0,,,,,,,,,False,,,,
08117,75,120.0,,,,,140.0,33.9,,,,45.0,,,,,65.0,-41.1,,,,,,,,False,True,,,
08119,106,136.0,,,,,72.0,,,,,30.0,,,,,-34.0,,,,,,,,,False,,,,
08121,8,0.0,,,,,3.0,,,,,-8.0,,,,,-5.0,,,,,,,,,True,,,,
08123,1169,1008.0,346.3,,,,582.0,142.5,1163.5,,,-161.0,-822.7,,,,-587.0,-1026.5,-5.5,,,False,,,,False,False,True,,
08125,13,8.0,,,,,11.0,,,,,-5.0,,,,,-2.0,,,,,,,,,True,,,,
09001,2125,1192.0,550.9,,,,15852.0,493.6,1138.0,,,-933.0,-1574.2,,,,13727.0,-1631.4,-987.0,,,False,,,,False,False,False,,
09003,1752,1312.0,3084.2,,,,6194.0,231.0,1037.4,,,-440.0,1332.2,,,,4442.0,-1521.0,-714.6,,,False,,,,False,False,False,,
09005,222,128.0,137.6,,,,591.0,35.4,129.2,,,-94.0,-84.4,,,,369.0,-186.6,-92.8,,,True,,,,False,False,True,,
09007,153,216.0,338.9,,,,627.0,81.5,152.5,,,63.0,185.9,,,,474.0,-71.5,-0.5,,,False,,,,False,False,True,,
09009,1263,984.0,2491.1,,,,15275.0,201.1,761.8,,,-279.0,1228.1,,,,14012.0,-1061.9,-501.2,,,False,,,,False,False,False,,
09011,312,360.0,504.0,,,,676.0,72.5,161.8,,,48.0,192.0,,,,364.0,-239.5,-150.2,,,False,,,,False,False,False,,
09013,245,104.0,304.4,,,,312.0,28.6,64.7,,,-141.0,59.4,,,,67.0,-216.4,-180.3,,,True,,,,True,False,False,,
09015,181,128.0,545.2,,,,172.0,166.3,57.2,,,-53.0,364.2,,,,-9.0,-14.7,-123.8,,,False,,,,True,True,False,,
10001,885,752.0,196.1,,,,792.0,143.2,394.8,,264.8,-133.0,-688.9,,,,-93.0,-741.8,-490.2,,-620.2,False,,,,True,False,False,,False
10003,2784,3184.0,949.7,,,,3298.0,1922.4,4401.0,,1183.9,400.0,-1834.3,,,,514.0,-861.6,1617.0,,-1600.1,False,,,,False,False,False,,False
10005,1414,1776.0,1340.7,,,,698.0,113.3,289.8,,239.2,362.0,-73.3,,,,-716.0,-1300.7,-1124.2,,-1174.8,True,,,,False,False,False,,False
12001,3455,4296.0,3727.0,,,,13071.0,2307.3,4266.7,,3152.3,841.0,272.0,,,,9616.0,-1147.7,811.7,,-302.7,True,,,,False,False,True,,True
12003,1097,424.0,,,,,1189.0,169.9,,,648.1,-673.0,,,,,92.0,-927.1,,,-448.9,,,,,True,False,,,True
12005,4384,3384.0,4060.0,,,,4880.0,1528.3,,,2742.7,-1000.0,-324.0,,,,496.0,-2855.7,,,-1641.3,True,,,,True,False,,,False
12007,705,288.0,,,,,733.0,122.5,,,872.5,-417.0,,,,,28.0,-582.5,,,167.5,,,,,True,False,,,True
12009,4361,6272.0,6616.8,,,,8767.0,5234.5,4452.6,,6368.3,1911.0,2255.8,,,,4406.0,873.5,91.6,,2007.3,False,,,,False,True,True,,False
12011,44859,69424.0,52323.1,,,,51889.0,24515.8,108752.3,,31673.1,24565.0,7464.1,,,,7030.0,-20343.2,63893.3,,-13185.9,True,,,,True,True,False,,True
12013,449,472.0,,,,,559.0,68.6,,,442.9,23.0,,,,,110.0,-380.4,,,-6.1,,,,,False,False,,,True
12015,1704,1496.0,1231.2,,,,3658.0,905.5,4249.0,,2634.0,-208.0,-472.8,,,,1954.0,-798.5,2545.0,,930.0,False,,,,False,False,False,,False
12017,1774,1208.0,1183.1,,,,3673.0,1165.7,605.5,,2591.8,-566.0,-590.9,,,,1899.0,-608.3,-1168.5,,817.8,False,,,,False,False,False,,False
12019,2876,3736.0,1572.7,,,,9718.0,1984.5,2879.6,,4189.2,860.0,-1303.3,,,,6842.0,-891.5,3.6,,1313.2,False,,,,False,False,True,,False
12021,5983,8704.0,12299.2,,,,12886.0,3154.0,10648.6,,5897.7,2721.0,6316.2,,,,6903.0,-2829.0,4665.6,,-85.3,False,,,,False,False,False,,True
12023,2967,912.0,632.9,,,,2963.0,515.1,,,1572.5,-2055.0,-2334.1,,,,-4.0,-2451.9,,,-1394.5,False,,,,True,False,,,True
12027,693,776.0,,,,,1262.0,365.5,,,242.2,83.0,,,,,569.0,-327.5,,,-450.8,,,,,False,False,,,False
12029,663,248.0,,,,,489.0,41.6,,,404.1,-415.0,,,,,-174.0,-621.4,,,-258.9,,,,,True,False,,,True
12031,15257,29384.0,37710.6,,,,78035.0,9814.5,34871.7,,13211.9,14127.0,22453.6,,,,62778.0,-5442.5,19614.7,,-2045.1,False,,,,False,True,False,,True
12033,7820,8520.0,11851.9,,,,8293.0,2261.6,11849.0,,2769.3,700.0,4031.9,,,,473.0,-5558.4,4029.0,,-5050.7,False,,,,True,False,False,,False
12035,920,832.0,238.0,,,,4273.0,871.6,,,952.4,-88.0,-682.0,,,,3353.0,-48.4,,,32.4,False,,,,False,True,,,True
12037,536,160.0,,,,,420.0,,,,413.1,-376.0,,,,,-116.0,,,,-122.9,,,,,True,,,,True
12039,1948,1024.0,,,,,2684.0,138.7,,,1114.2,-924.0,,,,,736.0,-1809.3,,,-833.8,,,,,True,False,,,True
12041,381,176.0,,,,,493.0,192.6,,,83.5,-205.0,,,,,112.0,-188.4,,,-297.5,,,,,True,True,,,False
12043,264,208.0,,,,,96.0,117.6,,,69.9,-56.0,,,,,-168.0,-146.4,,,-194.1,,,,,False,False,,,False
12045,755,432.0,,,,,629.0,,,,288.4,-323.0,,,,,-126.0,,,,-466.6,,,,,True,,,,False
12047,296,280.0,,,,,562.0,56.8,,,84.8,-16.0,,,,,266.0,-239.2,,,-211.2,,,,,False,False,,,False
12049,554,736.0,,,,,1365.0,270.0,,,442.1,182.0,,,,,811.0,-284.0,,,-111.9,,,,,False,False,,,True
12051,831,888.0,,,,,1642.0,409.8,,,101.2,57.0,,,,,811.0,-421.2,,,-729.8,,,,,False,False,,,False
12053,1946,2376.0,1897.5,,,,5919.0,1715.0,,,4604.0,430.0,-48.5,,,,3973.0,-231.0,,,2658.0,True,,,,False,True,,,False
12055,1371,960.0,2384.0,,,,1259.0,890.6,987.3,,2192.0,-411.0,1013.0,,,,-112.0,-480.4,-383.7,,821.0,False,,,,True,False,True,,False
12057,19902,37280.0,33030.1,,,,84786.0,14417.5,109276.2,,19773.3,17378.0,13128.1,,,,64884.0,-5484.5,89374.2,,-128.7,True,,,,False,True,False,,True
12059,452,240.0,,,,,804.0,182.1,,,427.7,-212.0,,,,,352.0,-269.9,,,-24.3,,,,,False,False,,,True
12061,1736,2088.0,2959.7,,,,3451.0,1310.9,1410.5,,2298.0,352.0,1223.7,,,,1715.0,-425.1,-325.5,,562.0,False,,,,False,False,True,,False
12063,1912,1440.0,,,,,2249.0,181.6,,,1331.4,-472.0,,,,,337.0,-1730.4,,,-580.6,,,,,True,False,,,False
12065,435,176.0,,,,,233.0,,,,178.7,-259.0,,,,,-202.0,,,,-256.3,,,,,True,,,,True
12067,1160,136.0,,,,,158.0,,,,135.2,-1024.0,,,,,-1002.0,,,,-1024.8,,,,,True,,,,False
12069,4360,5600.0,5735.4,,,,11247.0,3384.3,2964.3,,3066.3,1240.0,1375.4,,,,6887.0,-975.7,-1395.7,,-1293.7,False,,,,False,True,False,,False
12071,10251,13064.0,18199.7,,,,47662.0,6256.8,72259.6,,3811.9,2813.0,7948.7,,,,37411.0,-3994.2,62008.6,,-6439.1,False,,,,False,False,False,,False
12073,5230,4864.0,10750.4,,,,11757.0,2103.8,1072.7,,1186.0,-366.0,5520.4,,,,6527.0,-3126.2,-4157.3,,-4044.0,False,,,,False,False,False,,False
12075,680,424.0,,,,,1281.0,282.4,,,738.8,-256.0,,,,,601.0,-397.6,,,58.8,,,,,False,False,,,True
12077,208,280.0,,,,,418.0,2.2,,,102.9,72.0,,,,,210.0,-205.8,,,-105.1,,,,,False,False,,,False
12079,587,648.0,,,,,484.0,135.1,,,295.6,61.0,,,,,-103.0,-451.9,,,-291.4,,,,,False,False,,,False
12081,6001,8624.0,9282.3,,,,16007.0,3211.7,19717.2,,5828.2,2623.0,3281.3,,,,10006.0,-2789.3,13716.2,,-172.8,False,,,,False,False,False,,True
12083,7391,4280.0,3225.5,,,,7822.0,3547.6,4470.6,,8129.1,-3111.0,-4165.5,,,,431.0,-3843.4,-2920.4,,738.1,False,,,,True,False,True,,True
12085,1889,3432.0,4658.3,,,,5105.0,1416.4,5822.2,,1022.8,1543.0,2769.3,,,,3216.0,-472.6,3933.2,,-866.2,False,,,,False,True,False,,True
12086,100150,129112.0,80346.3,,,,12366.0,,190720.2,,31931.0,28962.0,-19803.7,,,,-87784.0,,90570.2,,-68219.0,True,,,,False,,False,,False
12087,1215,1656.0,1637.2,,,,3956.0,593.6,,,1845.2,441.0,422.2,,,,2741.0,-621.4,,,630.2,True,,,,False,False,,,False
12089,1312,1640.0,790.1,,,,2509.0,584.5,,,1666.4,328.0,-521.9,,,,1197.0,-727.5,,,354.4,False,,,,False,False,,,False
12091,3231,2000.0,2158.1,,,,4267.0,1385.6,14140.5,,3346.5,-1231.0,-1072.9,,,,1036.0,-1845.4,10909.5,,115.5,True,,,,True,False,False,,True
12093,761,840.0,,,,,1241.0,317.1,,,760.4,79.0,,,,,480.0,-443.9,,,-0.6,,,,,False,False,,,True
12095,20336,26944.0,82395.6,,,,66325.0,12514.3,18889.2,,6176.1,6608.0,62059.6,,,,45989.0,-7821.7,-1446.8,,-14159.9,False,,,,False,False,True,,False
12097,7611,8640.0,10406.5,,,,12956.0,4291.1,10044.2,,3986.6,1029.0,2795.5,,,,5345.0,-3319.9,2433.2,,-3624.4,False,,,,False,False,False,,False
12099,23058,29584.0,46987.9,,,,64069.0,12610.0,44990.9,,13973.8,6526.0,23929.9,,,,41011.0,-10448.0,21932.9,,-9084.2,False,,,,False,False,False,,False
12101,4519,9120.0,10159.2,,,,18759.0,5166.7,3618.8,,8256.7,4601.0,5640.2,,,,14240.0,647.7,-900.2,,3737.7,False,,,,False,True,True,,True
12103,9759,19840.0,15218.8,,,,49027.0,7607.3,13399.3,,10628.7,10081.0,5459.8,,,,39268.0,-2151.7,3640.3,,869.7,True,,,,False,True,True,,True
12105,10710,16616.0,21776.6,,,,23789.0,7699.3,15521.2,,10786.2,5906.0,11066.6,,,,13079.0,-3010.7,4811.2,,76.2,False,,,,False,True,True,,True
12107,1147,1432.0,1857.4,,,,3477.0,624.5,2878.9,,995.3,285.0,710.4,,,,2330.0,-522.5,1731.9,,-151.7,False,,,,False,False,False,,True
12109,2799,4232.0,4058.2,,,,14372.0,2174.8,4700.0,,3664.7,1433.0,1259.2,,,,11573.0,-624.2,1901.0,,865.7,True,,,,False,True,False,,True
12111,4533,5040.0,8702.2,,,,6670.0,3010.9,6390.6,,3194.5,507.0,4169.2,,,,2137.0,-1522.1,1857.6,,-1338.5,False,,,,False,False,False,,False
12113,3749,2616.0,3546.8,,,,4145.0,1425.8,15767.8,,1406.9,-1133.0,-202.2,,,,396.0,-2323.2,12018.8,,-2342.1,True,,,,True,False,False,,False
12115,4742,4656.0,5402.9,,,,12049.0,4097.5,10397.2,,2680.6,-86.0,660.9,,,,7307.0,-644.5,5655.2,,-2061.4,False,,,,False,False,False,,False
12117,4242,7024.0,25513.7,,,,19596.0,3385.1,4768.9,,4122.6,2782.0,21271.7,,,,15354.0,-856.9,526.9,,-119.4,False,,,,False,True,True,,True
12119,1399,1712.0,193.6,,,,3030.0,474.5,1500.9,,3031.2,313.0,-1205.4,,,,1631.0,-924.5,101.9,,1632.2,False,,,,False,False,True,,False
12121,1771,1016.0,,,,,1663.0,347.6,,,373.9,-755.0,,,,,-108.0,-1423.4,,,-1397.1,,,,,True,False,,,False
12123,1097,264.0,,,,,719.0,124.6,,,567.5,-833.0,,,,,-378.0,-972.4,,,-529.5,,,,,True,False,,,True
12125,607,216.0,,,,,639.0,131.8,,,106.4,-391.0,,,,,32.0,-475.2,,,-500.6,,,,,True,False,,,False
12127,6101,8240.0,15126.6,,,,25630.0,5053.2,9542.9,,9669.9,2139.0,9025.6,,,,19529.0,-1047.8,3441.9,,3568.9,False,,,,False,True,False,,False
12129,825,304.0,,,,,879.0,155.9,,,720.3,-521.0,,,,,54.0,-669.1,,,-104.7,,,,,True,False,,,True
12131,1185,1864.0,1100.5,,,,1573.0,852.6,,,2026.4,679.0,-84.5,,,,388.0,-332.4,,,841.4,True,,,,True,True,,,False
12133,878,248.0,,,,,1199.0,112.4,,,495.0,-630.0,,,,,321.0,-765.6,,,-383.0,,,,,True,False,,,True
13001,595,440.0,,,,,190.0,86.2,,,291.2,-155.0,,,,,-405.0,-508.8,,,-303.8,,,,,False,False,,,False
13003,224,256.0,,,,,83.0,1.4,,,47.4,32.0,,,,,-141.0,-222.6,,,-176.6,,,,,False,False,,,False
13005,234,168.0,,,,,364.0,98.5,,,56.3,-66.0,,,,,130.0,-135.5,,,-177.7,,,,,False,False,,,False
13007,31,8.0,,,,,46.0,,,,0.0,-23.0,,,,,15.0,,,,-31.0,,,,,True,,,,False
13009,1143,664.0,,,,,634.0,137.9,,,710.9,-479.0,,,,,-509.0,-1005.1,,,-432.1,,,,,False,False,,,True
13011,250,88.0,,,,,293.0,93.6,,,516.7,-162.0,,,,,43.0,-156.4,,,266.7,,,,,True,True,,,False
13013,1255,720.0,687.1,,,,1262.0,403.6,1088.1,,2109.5,-535.0,-567.9,,,,7.0,-851.4,-166.9,,854.5,False,,,,True,False,True,,False
13015,1616,1288.0,253.9,,,,1954.0,429.9,1311.0,,2381.6,-328.0,-1362.1,,,,338.0,-1186.1,-305.0,,765.6,False,,,,False,False,True,,False
13017,434,360.0,,,,,371.0,106.5,,,403.7,-74.0,,,,,-63.0,-327.5,,,-30.3,,,,,True,False,,,True
13019,245,320.0,,,,,250.0,170.2,,,89.3,75.0,,,,,5.0,-74.8,,,-155.7,,,,,True,True,,,False
13021,3863,4360.0,3038.7,,,,3625.0,1660.6,1945.3,,1653.9,497.0,-824.3,,,,-238.0,-2202.4,-1917.7,,-2209.1,False,,,,True,False,False,,False
13023,312,144.0,,,,,199.0,,,,92.7,-168.0,,,,,-113.0,,,,-219.3,,,,,True,,,,False
13025,181,216.0,,,,,94.0,107.6,,,452.4,35.0,,,,,-87.0,-73.4,,,271.4,,,,,False,False,,,False
13027,269,368.0,,,,,239.0,104.2,,,107.8,99.0,,,,,-30.0,-164.8,,,-161.2,,,,,True,False,,,False
13029,657,640.0,,,,,502.0,405.0,,,987.2,-17.0,,,,,-155.0,-252.0,,,330.2,,,,,False,False,,,False
13031,1727,1008.0,2716.0,,,,681.0,624.2,,,373.2,-719.0,989.0,,,,-1046.0,-1102.8,,,-1353.8,False,,,,False,False,,,False
13033,521,112.0,,,,,72.0,25.4,,,190.9,-409.0,,,,,-449.0,-495.6,,,-330.1,,,,,False,False,,,True
13035,243,384.0,,,,,313.0,61.0,,,76.2,141.0,,,,,70.0,-182.0,,,-166.8,,,,,True,False,,,False
13037,67,24.0,,,,,88.0,9.2,,,0.1,-43.0,,,,,21.0,-57.8,,,-66.9,,,,,True,False,,,False
13039,822,656.0,362.7,,,,974.0,276.9,,,476.2,-166.0,-459.3,,,,152.0,-545.1,,,-345.8,False,,,,True,False,,,False
13043,281,240.0,,,,,35.0,,,,121.9,-41.0,,,,,-246.0,,,,-159.1,,,,,False,,,,False
13045,1416,1688.0,415.3,,,,2386.0,536.6,2672.8,,1753.2,272.0,-1000.7,,,,970.0,-879.4,1256.8,,337.2,False,,,,False,False,False,,False
13047,568,272.0,904.5,,,,3316.0,180.9,,,1607.0,-296.0,336.5,,,,2748.0,-387.1,,,1039.0,False,,,,False,False,,,False
13049,485,272.0,,,,,36.0,,,,348.5,-213.0,,,,,-449.0,,,,-136.5,,,,,False,,,,True
13051,4903,5296.0,10274.6,,,,11967.0,2741.3,10829.5,,4330.1,393.0,5371.6,,,,7064.0,-2161.7,5926.5,,-572.9,False,,,,False,False,False,,False
13053,965,280.0,,,,,479.0,5.2,,,49.5,-685.0,,,,,-486.0,-959.8,,,-915.5,,,,,True,False,,,False
13055,552,104.0,,,,,269.0,,,,68.7,-448.0,,,,,-283.0,,,,-483.3,,,,,True,,,,False
13057,3410,2400.0,980.6,,,,2660.0,1642.0,1584.4,,3293.5,-1010.0,-2429.4,,,,-750.0,-1768.0,-1825.6,,-116.5,False,,,,True,False,False,,True
13059,2762,1880.0,1683.9,,,,4218.0,1293.5,2124.6,,1421.7,-882.0,-1078.1,,,,1456.0,-1468.5,-637.4,,-1340.3,False,,,,False,False,True,,False
13061,54,40.0,,,,,32.0,,,,77.8,-14.0,,,,,-22.0,,,,23.8,,,,,False,,,,False
13063,3888,3832.0,2568.8,,,,7581.0,1502.4,2325.6,,3084.9,-56.0,-1319.2,,,,3693.0,-2385.6,-1562.4,,-803.1,False,,,,False,False,False,,False
13065,194,24.0,,,,,43.0,31.4,,,0.1,-170.0,,,,,-151.0,-162.6,,,-193.9,,,,,True,True,,,False
13067,10655,10088.0,7447.7,,,,10627.0,4308.2,33805.8,,11380.5,-567.0,-3207.3,,,,-28.0,-6346.8,23150.8,,725.5,False,,,,True,False,False,,False
13069,940,2456.0,,,,,691.0,510.5,,,982.0,1516.0,,,,,-249.0,-429.5,,,42.0,,,,,True,True,,,True
13071,555,1440.0,,,,,1736.0,516.6,,,421.1,885.0,,,,,1181.0,-38.4,,,-133.9,,,,,False,True,,,True
13073,2468,1816.0,1127.3,,,,1371.0,1438.8,1066.5,,3695.9,-652.0,-1340.7,,,,-1097.0,-1029.2,-1401.5,,1227.9,False,,,,False,False,False,,False
