,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05077,139,72.0,,17.0,,,,,143.0,11.8,17.8,753.0,,,-67.0,,-122.0,,,,,4.0,-127.2,-121.2,614.0,,,,False,,,,,True,False,False,False,,
05079,611,150.0,,0.0,,,,,215.0,24.3,2.2,9.4,,,-461.0,,-611.0,,,,,-396.0,-586.7,-608.8,-601.6,,,,False,,,,,True,False,False,False,,
05081,222,108.0,,38.0,,,,,146.0,245.8,,73.1,,,-114.0,,-184.0,,,,,-76.0,23.8,,-148.9,,,,False,,,,,True,True,,False,,
05083,250,102.0,,123.0,,,,,315.0,35.0,149.8,88.7,,,-148.0,,-127.0,,,,,65.0,-215.0,-100.2,-161.3,,,,True,,,,,True,False,True,False,,
05085,434,522.0,446.4,1415.0,,,,,809.0,666.8,587.9,570.1,,,88.0,12.4,981.0,,,,,375.0,232.8,153.9,136.1,,,True,False,,,,,False,False,False,False,,
05087,63,108.0,,40.0,,,,,132.0,8.9,62.5,172.4,,,45.0,,-23.0,,,,,69.0,-54.1,-0.5,109.4,,,,True,,,,,False,False,True,False,,
05089,34,18.0,,17.0,,,,,74.0,14.2,,,,,-16.0,,-17.0,,,,,40.0,-19.8,,,,,,False,,,,,False,False,,,,
05091,249,444.0,,491.0,,,,,639.0,245.3,436.3,289.2,,,195.0,,242.0,,,,,390.0,-3.7,187.3,40.2,,,,False,,,,,False,True,True,True,,
05093,870,804.0,,1063.0,,,,,873.0,517.6,408.5,822.4,,,-66.0,,193.0,,,,,3.0,-352.4,-461.5,-47.6,,,,False,,,,,True,False,False,True,,
05095,60,72.0,,72.0,,,,,40.0,53.3,,91.8,,,12.0,,12.0,,,,,-20.0,-6.7,,31.8,,,,False,,,,,False,True,,False,,
05097,100,42.0,,0.0,,,,,46.0,5.8,,,,,-58.0,,-100.0,,,,,-54.0,-94.2,,,,,,False,,,,,True,False,,,,
05099,43,42.0,,0.0,,,,,101.0,4.8,14.6,74.3,,,-1.0,,-43.0,,,,,58.0,-38.2,-28.4,31.3,,,,False,,,,,False,False,False,False,,
05101,58,414.0,,404.0,,,,,56.0,76.7,,,,,356.0,,346.0,,,,,-2.0,18.7,,,,,,True,,,,,True,True,,,,
05103,114,102.0,,278.0,,,,,252.0,80.1,,123.2,,,-12.0,,164.0,,,,,138.0,-33.9,,9.2,,,,False,,,,,False,False,,True,,
05105,24,12.0,,0.0,,,,,64.0,53.0,,2.3,,,-12.0,,-24.0,,,,,40.0,29.0,,-21.7,,,,False,,,,,False,False,,False,,
05107,172,222.0,,340.0,,,,,453.0,128.3,23.3,264.0,,,50.0,,168.0,,,,,281.0,-43.7,-148.7,92.0,,,,False,,,,,False,True,False,False,,
05109,128,150.0,,228.0,,,,,81.0,34.2,,,,,22.0,,100.0,,,,,-47.0,-93.8,,,,,,False,,,,,False,False,,,,
05111,394,162.0,,413.0,,,,,436.0,23.7,146.2,371.3,,,-232.0,,19.0,,,,,42.0,-370.3,-247.8,-22.7,,,,True,,,,,True,False,False,True,,
05113,114,114.0,,137.0,,,,,247.0,66.2,102.6,103.2,,,0.0,,23.0,,,,,133.0,-47.8,-11.4,-10.8,,,,False,,,,,False,False,False,False,,
05115,811,1224.0,1922.3,1216.0,,,,,952.0,575.1,571.2,2101.7,,,413.0,1111.3,405.0,,,,,141.0,-235.9,-239.8,1290.7,,,False,True,,,,,True,True,True,False,,
05117,65,72.0,,87.0,,,,,44.0,70.9,,64.6,,,7.0,,22.0,,,,,-21.0,5.9,,-0.4,,,,False,,,,,False,True,,True,,
05119,3144,4314.0,7619.7,5905.0,,,,,5035.0,3939.3,3029.9,3389.8,,,1170.0,4475.7,2761.0,,,,,1891.0,795.3,-114.1,245.8,,,False,False,,,,,False,True,True,True,,
05121,183,252.0,,652.0,,,,,147.0,162.3,160.0,396.2,,,69.0,,469.0,,,,,-36.0,-20.7,-23.0,213.2,,,,False,,,,,True,True,True,False,,
05123,314,648.0,,1446.0,,,,,688.0,266.4,14.4,417.9,,,334.0,,1132.0,,,,,374.0,-47.6,-299.6,103.9,,,,False,,,,,False,True,True,True,,
05125,943,930.0,1183.6,1230.0,,,,,1568.0,569.8,1159.2,606.3,,,-13.0,240.6,287.0,,,,,625.0,-373.2,216.2,-336.7,,,False,False,,,,,False,False,False,False,,
05127,59,66.0,,73.0,,,,,87.0,42.2,,65.8,,,7.0,,14.0,,,,,28.0,-16.8,,6.8,,,,False,,,,,False,False,,True,,
05129,93,24.0,,28.0,,,,,66.0,5.4,,,,,-69.0,,-65.0,,,,,-27.0,-87.6,,,,,,True,,,,,True,False,,,,
05131,1629,1512.0,1733.3,959.0,,,,,3174.0,1208.3,1207.3,1007.9,,,-117.0,104.3,-670.0,,,,,1545.0,-420.7,-421.7,-621.1,,,True,False,,,,,False,False,False,False,,
05133,271,300.0,,193.0,,,,,494.0,46.4,33.3,147.1,,,29.0,,-78.0,,,,,223.0,-224.6,-237.7,-123.9,,,,False,,,,,False,False,False,False,,
05135,74,60.0,,36.0,,,,,65.0,53.6,,28.3,,,-14.0,,-38.0,,,,,-9.0,-20.4,,-45.7,,,,False,,,,,True,False,,False,,
05137,190,90.0,,151.0,,,,,60.0,16.5,,86.0,,,-100.0,,-39.0,,,,,-130.0,-173.5,,-104.0,,,,True,,,,,False,False,,False,,
05139,363,336.0,,959.0,,,,,624.0,123.1,149.5,192.1,,,-27.0,,596.0,,,,,261.0,-239.9,-213.5,-170.9,,,,False,,,,,False,False,False,False,,
05141,97,30.0,,0.0,,,,,150.0,13.5,,21.7,,,-67.0,,-97.0,,,,,53.0,-83.5,,-75.3,,,,False,,,,,True,False,,False,,
05143,2001,3102.0,3675.8,2742.0,,,,,3538.0,942.9,881.6,1954.1,,,1101.0,1674.8,741.0,,,,,1537.0,-1058.1,-1119.4,-46.9,,,False,True,,,,,False,True,False,True,,
05145,353,264.0,269.3,346.0,,,,,1197.0,304.4,340.8,616.8,,,-89.0,-83.7,-7.0,,,,,844.0,-48.6,-12.2,263.8,,,True,True,,,,,False,True,True,False,,
05147,11,0.0,,0.0,,,,,43.0,15.1,,,,,-11.0,,-11.0,,,,,32.0,4.1,,,,,,False,,,,,False,True,,,,
05149,227,252.0,,224.0,,,,,425.0,54.0,13.4,430.4,,,25.0,,-3.0,,,,,198.0,-173.0,-213.6,203.4,,,,True,,,,,False,False,False,False,,
06001,8801,7320.0,9725.9,5881.0,,,,,9141.0,5071.8,7788.6,8258.4,,,-1481.0,924.9,-2920.0,,,,,340.0,-3729.2,-1012.4,-542.6,,,True,False,,,,,True,False,True,True,,
06003,0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,True,,,,,True,False,,True,,
06005,209,120.0,,238.0,,,,,161.0,20.8,,64.2,,,-89.0,,29.0,,,,,-48.0,-188.2,,-144.8,,,,True,,,,,True,False,,False,,
06007,1569,1416.0,1560.2,1687.0,,,,,1489.0,356.9,1613.7,1755.1,,,-153.0,-8.8,118.0,,,,,-80.0,-1212.1,44.7,186.1,,,True,True,,,,,True,False,True,False,,
06009,174,72.0,,46.0,,,,,189.0,27.0,,509.7,,,-102.0,,-128.0,,,,,15.0,-147.0,,335.7,,,,False,,,,,True,False,,False,,
06011,210,540.0,,797.0,,,,,200.0,193.0,105.4,577.4,,,330.0,,587.0,,,,,-10.0,-17.0,-104.6,367.4,,,,False,,,,,True,True,True,False,,
06013,7778,7392.0,5660.0,12877.0,,,,,7031.0,9423.1,9068.3,7379.1,,,-386.0,-2118.0,5099.0,,,,,-747.0,1645.1,1290.3,-398.9,,,False,False,,,,,False,False,False,False,,
06015,37,126.0,,0.0,,,,,117.0,11.9,,69.5,,,89.0,,-37.0,,,,,80.0,-25.1,,32.5,,,,True,,,,,True,True,,True,,
06017,488,714.0,1105.2,1065.0,,,,,1193.0,121.3,1650.6,364.3,,,226.0,617.2,577.0,,,,,705.0,-366.7,1162.6,-123.7,,,False,False,,,,,False,False,False,True,,
06019,13583,15660.0,20722.5,26484.0,,,,,19096.0,19058.2,7494.1,14575.9,,,2077.0,7139.5,12901.0,,,,,5513.0,5475.2,-6088.9,992.9,,,False,False,,,,,False,False,False,True,,
06021,239,306.0,,361.0,,,,,197.0,93.5,189.8,322.5,,,67.0,,122.0,,,,,-42.0,-145.5,-49.2,83.5,,,,False,,,,,True,False,True,False,,
06023,204,144.0,86.0,286.0,,,,,290.0,11.5,207.1,155.3,,,-60.0,-118.0,82.0,,,,,86.0,-192.5,3.1,-48.7,,,False,False,,,,,False,False,True,True,,
06025,1974,3216.0,2779.1,2815.0,,,,,3365.0,1456.6,255.4,1458.5,,,1242.0,805.1,841.0,,,,,1391.0,-517.4,-1718.6,-515.5,,,True,True,,,,,False,True,False,True,,
06027,165,42.0,,,,,,,94.0,4.2,,36.8,,,-123.0,,,,,,,-71.0,-160.8,,-128.2,,,,,,,,,True,False,,False,,
06029,15666,38784.0,28299.9,137354.0,,,,,25071.0,77678.1,9180.1,24888.4,,,23118.0,12633.9,121688.0,,,,,9405.0,62012.1,-6485.9,9222.4,,,True,False,,,,,True,False,True,True,,
06031,2916,3378.0,548.8,8343.0,,,,,4471.0,1237.0,873.5,2677.6,,,462.0,-2367.2,5427.0,,,,,1555.0,-1679.0,-2042.5,-238.4,,,False,False,,,,,False,False,False,True,,
06033,192,168.0,138.2,232.0,,,,,131.0,38.1,272.6,346.2,,,-24.0,-53.8,40.0,,,,,-61.0,-153.9,80.6,154.2,,,False,False,,,,,False,False,False,False,,
06035,170,384.0,,224.0,,,,,190.0,77.6,121.5,452.2,,,214.0,,54.0,,,,,20.0,-92.4,-48.5,282.2,,,,True,,,,,True,True,True,False,,
06037,75217,115038.0,121078.4,122770.0,,,,,110017.0,91486.8,71866.7,91943.5,,,39821.0,45861.4,47553.0,,,,,34800.0,16269.8,-3350.3,16726.5,,,False,False,,,,,True,True,True,True,,
06039,2323,2706.0,4549.6,4625.0,,,,,3384.0,398.7,1471.8,3985.6,,,383.0,2226.6,2302.0,,,,,1061.0,-1924.3,-851.2,1662.6,,,False,False,,,,,False,False,False,False,,
06041,1709,2760.0,12667.1,1506.0,,,,,1322.0,1115.6,2330.9,764.4,,,1051.0,10958.1,-203.0,,,,,-387.0,-593.4,621.9,-944.6,,,False,True,,,,,True,True,True,True,,
06043,28,66.0,,0.0,,,,,55.0,8.1,,30.2,,,38.0,,-28.0,,,,,27.0,-19.9,,2.2,,,,True,,,,,True,True,,True,,
06045,488,384.0,523.1,995.0,,,,,139.0,556.3,339.8,362.1,,,-104.0,35.1,507.0,,,,,-349.0,68.3,-148.2,-125.9,,,True,False,,,,,False,True,False,False,,
06047,5032,5052.0,6578.1,8803.0,,,,,5778.0,1793.9,2005.6,3768.4,,,20.0,1546.1,3771.0,,,,,746.0,-3238.1,-3026.4,-1263.6,,,False,False,,,,,False,False,False,False,,
06049,21,0.0,,0.0,,,,,5.0,,,,,,-21.0,,-21.0,,,,,-16.0,,,,,,,False,,,,,True,,,,,
06051,51,210.0,,,,,,,29.0,56.0,48.6,252.7,,,159.0,,,,,,,-22.0,5.0,-2.4,201.7,,,,,,,,,True,True,True,False,,
06053,4373,4746.0,9422.2,10084.0,,,,,4982.0,3066.5,3108.5,7259.9,,,373.0,5049.2,5711.0,,,,,609.0,-1306.5,-1264.5,2886.9,,,False,False,,,,,False,False,False,False,,
06055,738,924.0,1609.2,1922.0,,,,,1094.0,191.8,953.2,1478.6,,,186.0,871.2,1184.0,,,,,356.0,-546.2,215.2,740.6,,,False,False,,,,,False,False,False,False,,
06057,201,306.0,533.7,523.0,,,,,622.0,108.5,717.4,544.8,,,105.0,332.7,322.0,,,,,421.0,-92.5,516.4,343.8,,,False,False,,,,,False,True,False,False,,
06059,11571,29652.0,73083.6,44147.0,,,,,31268.0,29123.6,9345.3,16852.3,,,18081.0,61512.6,32576.0,,,,,19697.0,17552.6,-2225.7,5281.3,,,False,False,,,,,False,True,True,True,,
06061,1549,1950.0,2307.8,3158.0,,,,,3246.0,1327.5,3034.6,3377.9,,,401.0,758.8,1609.0,,,,,1697.0,-221.5,1485.6,1828.9,,,False,False,,,,,False,True,False,False,,
06063,17,30.0,,0.0,,,,,84.0,3.3,,,,,13.0,,-17.0,,,,,67.0,-13.7,,,,,,False,,,,,False,False,,,,
06065,20520,28632.0,55748.5,59502.0,,,,,28365.0,25377.5,14120.4,30983.6,,,8112.0,35228.5,38982.0,,,,,7845.0,4857.5,-6399.6,10463.6,,,False,False,,,,,True,True,True,False,,
06067,10259,11166.0,23299.1,16448.0,,,,,12566.0,14349.4,11250.1,7208.3,,,907.0,13040.1,6189.0,,,,,2307.0,4090.4,991.1,-3050.7,,,False,False,,,,,False,False,False,False,,
06069,652,528.0,1102.5,475.0,,,,,836.0,174.0,436.8,597.3,,,-124.0,450.5,-177.0,,,,,184.0,-478.0,-215.2,-54.7,,,False,False,,,,,False,False,False,True,,
06071,23150,19380.0,41844.2,8900.0,,,,,32674.0,21766.8,12701.9,24387.4,,,-3770.0,18694.2,-14250.0,,,,,9524.0,-1383.2,-10448.1,1237.4,,,False,False,,,,,False,True,False,True,,
06073,14244,17904.0,40370.1,7301.0,,,,,21578.0,12255.7,13384.1,14276.2,,,3660.0,26126.1,-6943.0,,,,,7334.0,-1988.3,-859.9,32.2,,,False,False,,,,,False,True,True,True,,
06075,4052,4026.0,2541.9,3510.0,,,,,3207.0,2547.4,3951.9,2818.5,,,-26.0,-1510.1,-542.0,,,,,-845.0,-1504.6,-100.1,-1233.5,,,False,False,,,,,False,False,False,False,,
06077,8312,13842.0,17275.0,25506.0,,,,,10860.0,9895.8,5805.3,10525.0,,,5530.0,8963.0,17194.0,,,,,2548.0,1583.8,-2506.7,2213.0,,,False,False,,,,,True,True,True,True,,
06079,1574,1722.0,2784.1,1559.0,,,,,3140.0,1015.5,2472.2,1506.4,,,148.0,1210.1,-15.0,,,,,1566.0,-558.5,898.2,-67.6,,,False,True,,,,,False,False,False,True,,
06081,3595,3342.0,2603.0,4107.0,,,,,3682.0,1885.7,5154.7,2947.9,,,-253.0,-992.0,512.0,,,,,87.0,-1709.3,1559.7,-647.1,,,False,False,,,,,True,False,False,False,,
06083,2785,4902.0,4423.5,4411.0,,,,,6624.0,3818.4,2654.0,4736.8,,,2117.0,1638.5,1626.0,,,,,3839.0,1033.4,-131.0,1951.8,,,True,True,,,,,False,True,True,True,,
06085,9357,9198.0,6492.5,11136.0,,,,,9872.0,10463.1,9164.3,8403.2,,,-159.0,-2864.5,1779.0,,,,,515.0,1106.1,-192.7,-953.8,,,False,False,,,,,False,False,False,False,,
06087,1028,756.0,1571.3,316.0,,,,,1552.0,351.4,2184.6,168.4,,,-272.0,543.3,-712.0,,,,,524.0,-676.6,1156.6,-859.6,,,False,False,,,,,False,False,False,False,,
06089,290,384.0,833.5,658.0,,,,,557.0,441.2,749.1,826.8,,,94.0,543.5,368.0,,,,,267.0,151.2,459.1,536.8,,,False,False,,,,,False,False,False,False,,
06091,5,0.0,,0.0,,,,,4.0,0.0,,0.0,,,-5.0,,-5.0,,,,,-1.0,-5.0,,-5.0,,,,False,,,,,True,True,,True,,
06093,83,102.0,,44.0,,,,,64.0,22.6,,101.7,,,19.0,,-39.0,,,,,-19.0,-60.4,,18.7,,,,False,,,,,False,False,,True,,
06095,2542,3450.0,4244.4,4397.0,,,,,3252.0,1940.3,3540.9,3803.4,,,908.0,1702.4,1855.0,,,,,710.0,-601.7,998.9,1261.4,,,False,False,,,,,True,True,False,False,,
06097,3676,2388.0,4525.4,3086.0,,,,,1933.0,4231.1,3188.1,2124.2,,,-1288.0,849.4,-590.0,,,,,-1743.0,555.1,-487.9,-1551.8,,,True,True,,,,,False,True,True,False,,
06099,7416,9156.0,23459.3,8736.0,,,,,9946.0,5953.8,6202.6,12626.9,,,1740.0,16043.3,1320.0,,,,,2530.0,-1462.2,-1213.4,5210.9,,,False,True,,,,,False,True,True,False,,
06101,850,744.0,1804.2,698.0,,,,,1006.0,512.8,924.7,2425.9,,,-106.0,954.2,-152.0,,,,,156.0,-337.2,74.7,1575.9,,,False,False,,,,,False,False,True,False,,
06103,253,330.0,55.6,662.0,,,,,267.0,372.0,410.8,392.9,,,77.0,-197.4,409.0,,,,,14.0,119.0,157.8,139.9,,,False,False,,,,,True,False,False,False,,
06105,10,6.0,,0.0,,,,,0.0,0.0,,2.5,,,-4.0,,-10.0,,,,,-10.0,-10.0,,-7.5,,,,False,,,,,False,False,,False,,
06107,6467,9162.0,10199.7,18900.0,,,,,14495.0,4186.0,3199.4,8289.2,,,2695.0,3732.7,12433.0,,,,,8028.0,-2281.0,-3267.6,1822.2,,,False,False,,,,,False,True,False,True,,
06109,67,246.0,0.0,342.0,,,,,240.0,276.3,228.7,300.5,,,179.0,-67.0,275.0,,,,,173.0,209.3,161.7,233.5,,,True,False,,,,,True,False,True,False,,
06111,4779,7200.0,9595.9,8088.0,,,,,15182.0,3268.3,6005.0,6830.5,,,2421.0,4816.9,3309.0,,,,,10403.0,-1510.7,1226.0,2051.5,,,False,False,,,,,False,True,True,True,,
06113,1182,1446.0,2591.7,1419.0,,,,,1782.0,2032.4,1764.6,788.5,,,264.0,1409.7,237.0,,,,,600.0,850.4,582.6,-393.5,,,False,True,,,,,False,False,False,False,,
06115,638,624.0,673.3,971.0,,,,,927.0,638.5,524.2,494.6,,,-14.0,35.3,333.0,,,,,289.0,0.5,-113.8,-143.4,,,False,False,,,,,False,True,False,False,,
08001,2210,2862.0,1679.5,6308.0,,,,,2217.0,1289.9,1516.8,4783.6,,,652.0,-530.5,4098.0,,,,,7.0,-920.1,-693.2,2573.6,,,True,False,,,,,True,False,False,False,,
08003,20,72.0,,0.0,,,,,192.0,12.1,3.2,50.3,,,52.0,,-20.0,,,,,172.0,-7.9,-16.8,30.3,,,,True,,,,,False,True,True,True,,
08005,1806,2880.0,671.9,4065.0,,,,,2552.0,2024.3,960.1,4987.4,,,1074.0,-1134.1,2259.0,,,,,746.0,218.3,-845.9,3181.4,,,False,False,,,,,True,True,True,False,,
08007,25,42.0,,0.0,,,,,76.0,2.8,,,,,17.0,,-25.0,,,,,51.0,-22.2,,,,,,False,,,,,False,False,,,,
08009,4,0.0,,0.0,,,,,3.0,0.3,,0.3,,,-4.0,,-4.0,,,,,-1.0,-3.7,,-3.7,,,,False,,,,,True,True,,True,,
08011,6,0.0,,0.0,,,,,0.0,0.1,,0.0,,,-6.0,,-6.0,,,,,-6.0,-5.9,,-6.0,,,,False,,,,,False,True,,False,,
08013,646,738.0,639.7,1045.0,,,,,661.0,728.0,546.6,1070.1,,,92.0,-6.3,399.0,,,,,15.0,82.0,-99.4,424.1,,,True,False,,,,,True,True,False,False,,
08014,170,120.0,51.8,82.0,,,,,801.0,52.5,,94.1,,,-50.0,-118.2,-88.0,,,,,631.0,-117.5,,-75.9,,,False,False,,,,,False,False,,False,,
08015,77,198.0,,0.0,,,,,97.0,107.4,103.4,18.7,,,121.0,,-77.0,,,,,20.0,30.4,26.4,-58.3,,,,True,,,,,True,True,True,True,,
08017,2,0.0,,0.0,,,,,0.0,1.2,,0.0,,,-2.0,,-2.0,,,,,-2.0,-0.8,,-2.0,,,,False,,,,,False,True,,False,,
08019,11,12.0,,0.0,,,,,26.0,1.8,,7.4,,,1.0,,-11.0,,,,,15.0,-9.2,,-3.6,,,,False,,,,,False,False,,False,,
08021,11,12.0,,0.0,,,,,75.0,2.1,,8.7,,,1.0,,-11.0,,,,,64.0,-8.9,,-2.3,,,,False,,,,,False,False,,False,,
08023,11,0.0,,0.0,,,,,15.0,1.3,,0.2,,,-11.0,,-11.0,,,,,4.0,-9.7,,-10.8,,,,False,,,,,True,True,,True,,
08025,1,0.0,,0.0,,,,,23.0,4.0,,0.7,,,-1.0,,-1.0,,,,,22.0,3.0,,-0.3,,,,False,,,,,False,False,,True,,
08027,7,12.0,,0.0,,,,,1.0,0.2,,2.4,,,5.0,,-7.0,,,,,-6.0,-6.8,,-4.6,,,,False,,,,,False,False,,True,,
08029,73,72.0,,55.0,,,,,126.0,5.6,,32.6,,,-1.0,,-18.0,,,,,53.0,-67.4,,-40.4,,,,False,,,,,False,False,,False,,
08031,2395,4686.0,867.6,12125.0,,,,,3789.0,4940.0,2339.8,5607.0,,,2291.0,-1527.4,9730.0,,,,,1394.0,2545.0,-55.2,3212.0,,,True,False,,,,,True,False,True,False,,
08033,1,0.0,,0.0,,,,,1.0,,,0.0,,,-1.0,,-1.0,,,,,0.0,,,-1.0,,,,False,,,,,True,,,False,,
08035,599,1104.0,354.8,1070.0,,,,,741.0,1226.9,3204.6,909.3,,,505.0,-244.2,471.0,,,,,142.0,627.9,2605.6,310.3,,,True,True,,,,,True,False,False,True,,
08037,246,678.0,6.7,1526.0,,,,,371.0,511.0,263.1,608.2,,,432.0,-239.2,1280.0,,,,,125.0,265.0,17.1,362.2,,,True,False,,,,,True,True,True,True,,
08039,52,54.0,,39.0,,,,,27.0,3.9,,25.0,,,2.0,,-13.0,,,,,-25.0,-48.1,,-27.0,,,,False,,,,,False,False,,False,,
08041,2162,3336.0,2287.0,3493.0,,,,,1837.0,3894.8,4584.5,4018.6,,,1174.0,125.0,1331.0,,,,,-325.0,1732.8,2422.5,1856.6,,,True,False,,,,,True,False,False,False,,
08043,76,90.0,,332.0,,,,,65.0,13.1,,174.9,,,14.0,,256.0,,,,,-11.0,-62.9,,98.9,,,,False,,,,,True,False,,False,,
08045,248,642.0,762.8,936.0,,,,,279.0,714.3,490.7,1167.3,,,394.0,514.8,688.0,,,,,31.0,466.3,242.7,919.3,,,False,False,,,,,True,False,True,False,,
08047,5,6.0,,0.0,,,,,53.0,0.5,,,,,1.0,,-5.0,,,,,48.0,-4.5,,,,,,False,,,,,False,False,,,,
08049,27,30.0,,41.0,,,,,17.0,1.2,,37.4,,,3.0,,14.0,,,,,-10.0,-25.8,,10.4,,,,False,,,,,False,False,,False,,
08051,79,102.0,,0.0,,,,,60.0,12.0,0.7,60.5,,,23.0,,-79.0,,,,,-19.0,-67.0,-78.3,-18.5,,,,False,,,,,True,False,False,True,,
08053,0,0.0,,0.0,,,,,6.0,0.0,,0.0,,,0.0,,0.0,,,,,6.0,0.0,,0.0,,,,True,,,,,False,False,,False,,
08055,3,6.0,,0.0,,,,,0.0,0.1,,7.3,,,3.0,,-3.0,,,,,-3.0,-2.9,,4.3,,,,False,,,,,False,True,,False,,
08057,1,0.0,,0.0,,,,,3.0,,,0.4,,,-1.0,,-1.0,,,,,2.0,,,-0.6,,,,False,,,,,False,,,True,,
08059,1319,2220.0,411.8,3988.0,,,,,1425.0,1363.3,2602.2,4524.6,,,901.0,-907.2,2669.0,,,,,106.0,44.3,1283.2,3205.6,,,False,False,,,,,True,True,False,False,,
08061,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
08063,38,36.0,,,,,,,4.0,2.2,,13.7,,,-2.0,,,,,,,-34.0,-35.8,,-24.3,,,,,,,,,False,False,,False,,
08065,21,6.0,,5.0,,,,,44.0,8.6,,1.0,,,-15.0,,-16.0,,,,,23.0,-12.4,,-20.0,,,,False,,,,,False,True,,False,,
08067,68,168.0,62.9,355.0,,,,,117.0,72.2,156.7,106.0,,,100.0,-5.1,287.0,,,,,49.0,4.2,88.7,38.0,,,True,False,,,,,True,True,True,True,,
08069,826,1098.0,438.4,1242.0,,,,,455.0,709.5,1696.3,2226.5,,,272.0,-387.6,416.0,,,,,-371.0,-116.5,870.3,1400.5,,,False,False,,,,,False,True,False,False,,
08071,7,12.0,,0.0,,,,,3.0,0.6,,,,,5.0,,-7.0,,,,,-4.0,-6.4,,,,,,False,,,,,True,False,,,,
08073,2,0.0,,0.0,,,,,0.0,0.1,,0.0,,,-2.0,,-2.0,,,,,-2.0,-1.9,,-2.0,,,,False,,,,,False,True,,False,,
08075,52,18.0,,0.0,,,,,99.0,0.2,4.0,6.4,,,-34.0,,-52.0,,,,,47.0,-51.8,-48.0,-45.6,,,,False,,,,,False,False,False,False,,
08077,221,282.0,158.5,552.0,,,,,167.0,116.0,567.6,422.7,,,61.0,-62.5,331.0,,,,,-54.0,-105.0,346.6,201.7,,,False,False,,,,,True,False,False,False,,
08079,1,6.0,,0.0,,,,,12.0,1.3,,,,,5.0,,-1.0,,,,,11.0,0.3,,,,,,True,,,,,False,True,,,,
08081,13,30.0,,0.0,,,,,5.0,1.0,,37.8,,,17.0,,-13.0,,,,,-8.0,-12.0,,24.8,,,,True,,,,,True,True,,False,,
08083,30,42.0,,42.0,,,,,56.0,18.8,,7.2,,,12.0,,12.0,,,,,26.0,-11.2,,-22.8,,,,False,,,,,False,True,,False,,
08085,98,138.0,,139.0,,,,,128.0,62.4,26.8,85.2,,,40.0,,41.0,,,,,30.0,-35.6,-71.2,-12.8,,,,False,,,,,True,True,False,True,,
08087,48,42.0,,,,,,,186.0,3.3,3.9,32.7,,,-6.0,,,,,,,138.0,-44.7,-44.1,-15.3,,,,,,,,,False,False,False,False,,
08089,46,72.0,,0.0,,,,,25.0,3.5,,42.8,,,26.0,,-46.0,,,,,-21.0,-42.5,,-3.2,,,,False,,,,,True,False,,True,,
08091,16,0.0,,0.0,,,,,18.0,0.3,,0.0,,,-16.0,,-16.0,,,,,2.0,-15.7,,-16.0,,,,False,,,,,True,True,,True,,
08093,8,36.0,,,,,,,12.0,2.9,,27.5,,,28.0,,,,,,,4.0,-5.1,,19.5,,,,,,,,,True,True,,True,,
08095,0,24.0,,0.0,,,,,1.0,0.5,,11.6,,,24.0,,0.0,,,,,1.0,0.5,,11.6,,,,True,,,,,True,True,,True,,
08097,53,18.0,,267.0,,,,,97.0,0.8,81.7,39.9,,,-35.0,,214.0,,,,,44.0,-52.2,28.7,-13.1,,,,False,,,,,False,False,True,True,,
08099,43,6.0,,0.0,,,,,8.0,2.9,,0.1,,,-37.0,,-43.0,,,,,-35.0,-40.1,,-42.9,,,,False,,,,,True,False,,False,,
08101,368,420.0,240.6,940.0,,,,,783.0,87.4,351.6,433.6,,,52.0,-127.4,572.0,,,,,415.0,-280.6,-16.4,65.6,,,False,False,,,,,False,False,True,False,,
08103,18,0.0,,0.0,,,,,4.0,0.2,,1.3,,,-18.0,,-18.0,,,,,-14.0,-17.8,,-16.7,,,,False,,,,,True,True,,True,,
08105,7,30.0,,0.0,,,,,112.0,13.6,,51.1,,,23.0,,-7.0,,,,,105.0,6.6,,44.1,,,,True,,,,,False,True,,False,,
08107,43,42.0,,0.0,,,,,40.0,4.4,,41.3,,,-1.0,,-43.0,,,,,-3.0,-38.6,,-1.7,,,,False,,,,,False,False,,False,,
