,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48387,16,8.0,,11.0,,8.0,0.0,,,,,15.2,,0.5,5.2,,12.0,15.2,,,,6.0,,-8.0,,-5.0,,-8.0,-16.0,,,,,-0.8,,-15.5,-10.8,,-4.0,-0.8,,,,-10.0,,,True,,False,False,,,,,True,,False,False,,True,True,,,,False,
48389,36,44.0,,37.9,,44.0,29.0,,,,,99.2,,6.4,48.6,,48.2,46.4,,,,66.0,,8.0,,1.9,,8.0,-7.0,,,,,63.2,,-29.6,12.6,,12.2,10.4,,,,30.0,,,True,,False,True,,,,,False,,False,False,,False,False,,,,False,
48391,81,100.0,,114.4,,97.0,104.0,,,,,137.0,,13.1,54.8,,37.1,233.1,,,,50.0,,19.0,,33.4,,16.0,23.0,,,,,56.0,,-67.9,-26.2,,-43.9,152.1,,,,-31.0,,,False,,True,False,,,,,False,,False,False,,False,False,,,,False,
48393,2,0.0,,0.0,,0.0,0.0,,,,,0.6,,0.1,0.0,,0.2,0.1,,,,0.0,,-2.0,,-2.0,,-2.0,-2.0,,,,,-1.4,,-1.9,-2.0,,-1.8,-1.9,,,,-2.0,,,False,,False,False,,,,,True,,True,True,,True,True,,,,False,
48395,20,80.0,,67.5,,57.0,33.0,,,,,126.4,,47.8,57.5,,28.3,115.4,,,,63.0,,60.0,,47.5,,37.0,13.0,,,,,106.4,,27.8,37.5,,8.3,95.4,,,,43.0,,,True,,True,True,,,,,False,,True,True,,True,False,,,,True,
48397,517,704.0,501.9,728.8,,712.0,2378.0,,,,,659.9,,846.4,433.3,,684.6,815.2,,,,575.0,,187.0,-15.1,211.8,,195.0,1861.0,,,,,142.9,,329.4,-83.7,,167.6,298.2,,,,58.0,,True,False,,False,False,,,,,True,,False,True,,True,False,,,,True,
48399,89,68.0,,69.0,,69.0,104.0,,,,,130.5,,23.6,59.2,,44.5,451.6,,,,78.0,,-21.0,,-20.0,,-20.0,15.0,,,,,41.5,,-65.4,-29.8,,-44.5,362.6,,,,-11.0,,,True,,True,True,,,,,False,,False,False,,False,False,,,,True,
48401,385,148.0,240.6,154.5,,140.0,170.0,,,,,315.8,,72.6,141.1,,82.9,91.9,,,,82.0,,-237.0,-144.4,-230.5,,-245.0,-215.0,,,,,-69.2,,-312.4,-243.9,,-302.1,-293.1,,,,-303.0,,True,True,,False,True,,,,,True,,False,False,,False,False,,,,False,
48403,24,28.0,,32.1,,14.0,42.0,,,,,50.4,,2.6,13.2,,12.4,12.2,,,,33.0,,4.0,,8.1,,-10.0,18.0,,,,,26.4,,-21.4,-10.8,,-11.6,-11.8,,,,9.0,,,False,,False,False,,,,,False,,False,False,,False,False,,,,False,
48405,30,28.0,,28.9,,20.0,14.0,,,,,33.0,,7.4,21.9,,31.9,17.2,,,,16.0,,-2.0,,-1.1,,-10.0,-16.0,,,,,3.0,,-22.6,-8.1,,1.9,-12.8,,,,-14.0,,,True,,False,False,,,,,False,,False,False,,True,False,,,,False,
48407,30,128.0,,101.4,,87.0,118.0,,,,,128.8,,76.9,37.5,,23.5,154.6,,,,84.0,,98.0,,71.4,,57.0,88.0,,,,,98.8,,46.9,7.5,,-6.5,124.6,,,,54.0,,,True,,True,True,,,,,False,,True,True,,True,False,,,,True,
48409,416,552.0,1034.3,457.2,,420.0,318.0,,,,,777.7,,502.4,332.0,,323.5,429.4,,,,523.0,,136.0,618.3,41.2,,4.0,-98.0,,,,,361.7,,86.4,-84.0,,-92.5,13.4,,,,107.0,,False,True,,True,True,,,,,False,,True,True,,True,True,,,,True,
48411,17,8.0,,1.8,,1.0,0.0,,,,,20.6,,1.5,1.6,,0.9,,,,,12.0,,-9.0,,-15.2,,-16.0,-17.0,,,,,3.6,,-15.5,-15.4,,-16.1,,,,,-5.0,,,False,,False,False,,,,,True,,False,False,,False,,,,,True,
48413,15,4.0,,4.7,,2.0,0.0,,,,,8.7,,,0.3,,1.5,6.8,,,,4.0,,-11.0,,-10.3,,-13.0,-15.0,,,,,-6.3,,,-14.7,,-13.5,-8.2,,,,-11.0,,,True,,False,False,,,,,True,,,False,,False,True,,,,False,
48415,82,192.0,,241.9,,174.0,438.0,,,,,145.3,,41.8,112.2,,155.1,247.1,,,,62.0,,110.0,,159.9,,92.0,356.0,,,,,63.3,,-40.2,30.2,,73.1,165.1,,,,-20.0,,,False,,True,False,,,,,True,,True,True,,True,False,,,,True,
48417,9,4.0,,3.1,,1.0,0.0,,,,,8.3,,0.5,0.6,,1.1,,,,,3.0,,-5.0,,-5.9,,-8.0,-9.0,,,,,-0.7,,-8.5,-8.4,,-8.0,,,,,-6.0,,,False,,False,False,,,,,True,,False,False,,False,,,,,False,
48419,45,84.0,,87.4,,85.0,104.0,,,,,116.9,,29.6,70.5,,97.3,90.9,,,,62.0,,39.0,,42.4,,40.0,59.0,,,,,71.9,,-15.4,25.5,,52.3,45.9,,,,17.0,,,False,,False,False,,,,,False,,True,True,,False,False,,,,True,
48421,16,12.0,,12.6,,5.0,0.0,,,,,7.2,,1.3,1.8,,13.1,8.8,,,,5.0,,-4.0,,-3.4,,-11.0,-16.0,,,,,-8.8,,-14.7,-14.2,,-2.9,-7.2,,,,-11.0,,,True,,False,False,,,,,False,,False,False,,True,False,,,,False,
48423,883,860.0,2463.6,848.4,,755.0,1427.0,,,,,1643.2,,833.8,569.1,,685.7,547.7,481.0,,,674.0,,-23.0,1580.6,-34.6,,-128.0,544.0,,,,,760.2,,-49.2,-313.9,,-197.3,-335.3,-402.0,,,-209.0,,False,False,,False,False,,,,,False,,False,False,,False,False,False,,,False,
48425,51,64.0,,65.4,,69.0,72.0,,,,,124.3,,,41.5,,100.1,,,,,67.0,,13.0,,14.4,,18.0,21.0,,,,,73.3,,,-9.5,,49.1,,,,,16.0,,,False,,False,False,,,,,False,,,True,,False,,,,,False,
48427,999,1368.0,2182.7,1349.4,,880.0,1452.0,,,,,631.4,,591.4,704.0,,782.1,879.2,,,,279.0,,369.0,1183.7,350.4,,-119.0,453.0,,,,,-367.6,,-407.6,-295.0,,-216.9,-119.8,,,,-720.0,,False,True,,True,False,,,,,True,,False,True,,True,True,,,,False,
48429,111,52.0,,59.0,,27.0,28.0,,,,,44.8,,2.0,28.6,,6.7,,,,,66.0,,-59.0,,-52.0,,-84.0,-83.0,,,,,-66.2,,-109.0,-82.4,,-104.3,,,,,-45.0,,,True,,False,False,,,,,False,,False,False,,False,,,,,True,
48431,4,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,,,,,,-4.0,,-4.0,,-4.0,-4.0,,,,,-4.0,,,-4.0,,-4.0,,,,,,,,False,,False,False,,,,,False,,,True,,False,,,,,,
48433,5,4.0,,2.7,,3.0,0.0,,,,,14.6,,,0.0,,4.2,,,,,1.0,,-1.0,,-2.3,,-2.0,-5.0,,,,,9.6,,,-5.0,,-0.8,,,,,-4.0,,,False,,False,False,,,,,False,,,False,,True,,,,,False,
48435,15,16.0,,22.4,,15.0,0.0,,,,,26.1,,,5.8,,3.7,19.5,,,,11.0,,1.0,,7.4,,0.0,-15.0,,,,,11.1,,,-9.2,,-11.3,4.5,,,,-4.0,,,False,,True,False,,,,,False,,,False,,False,False,,,,False,
48437,15,20.0,,20.8,,10.0,0.0,,,,,34.0,,8.6,5.8,,15.0,12.7,,,,14.0,,5.0,,5.8,,-5.0,-15.0,,,,,19.0,,-6.4,-9.2,,0.0,-2.3,,,,-1.0,,,False,,False,False,,,,,False,,False,False,,True,True,,,,True,
48439,9195,10048.0,24301.0,9572.1,9762.5,9792.0,4728.0,,,,,12881.8,,11624.5,7882.2,,13076.1,8418.1,12024.0,,,9342.0,,853.0,15106.0,377.1,567.5,597.0,-4467.0,,,,,3686.8,,2429.5,-1312.8,,3881.1,-776.9,2829.0,,,147.0,,False,True,True,True,False,,,,,False,,False,False,,False,True,False,,,True,
48441,229,176.0,1260.2,188.4,,121.0,6.0,,,,,654.7,,55.3,113.7,,183.8,117.4,58.0,,,161.0,,-53.0,1031.2,-40.6,,-108.0,-223.0,,,,,425.7,,-173.7,-115.3,,-45.2,-111.6,-171.0,,,-68.0,,False,True,,False,False,,,,,False,,False,False,,True,False,False,,,False,
48443,1,0.0,,0.0,,0.0,0.0,,,,,1.0,,,0.0,,0.0,,,,,0.0,,-1.0,,-1.0,,-1.0,-1.0,,,,,0.0,,,-1.0,,-1.0,,,,,-1.0,,,False,,False,False,,,,,True,,,True,,False,,,,,False,
48445,66,108.0,,112.4,,77.0,110.0,,,,,75.1,,48.5,85.4,,64.8,38.4,,,,111.0,,42.0,,46.4,,11.0,44.0,,,,,9.1,,-17.5,19.4,,-1.2,-27.6,,,,45.0,,,False,,True,False,,,,,True,,True,True,,True,True,,,,False,
48447,1,0.0,,0.7,,0.0,0.0,,,,,9.6,,,0.1,,0.5,,,,,8.0,,-1.0,,-0.3,,-1.0,-1.0,,,,,8.6,,,-0.9,,-0.5,,,,,7.0,,,True,,False,False,,,,,False,,,True,,True,,,,,False,
48449,177,0.0,,139.7,,78.0,148.0,,,,,247.7,,393.4,52.8,,39.2,47.5,,,,25.0,,-177.0,,-37.3,,-99.0,-29.0,,,,,70.7,,216.4,-124.2,,-137.8,-129.5,,,,-152.0,,,True,,True,True,,,,,True,,False,True,,True,True,,,,True,
48451,703,1140.0,2649.1,1076.5,,793.0,811.0,,,,,908.2,,696.2,616.8,,466.9,693.3,,,,763.0,,437.0,1946.1,373.5,,90.0,108.0,,,,,205.2,,-6.8,-86.2,,-236.1,-9.7,,,,60.0,,False,True,,True,True,,,,,True,,True,True,,True,True,,,,True,
48453,4329,7428.0,6519.4,7432.2,6423.7,6641.0,9855.0,,,,,5597.7,,6065.7,4675.4,,9440.4,5493.0,6927.0,,,4552.0,,3099.0,2190.4,3103.2,2094.7,2312.0,5526.0,,,,,1268.7,,1736.7,346.4,,5111.4,1164.0,2598.0,,,223.0,,True,False,True,True,False,,,,,True,,True,True,,False,True,True,,,True,
48455,26,84.0,,97.6,,63.0,85.0,,,,,101.8,,2.9,37.3,,41.0,96.0,,,,76.0,,58.0,,71.6,,37.0,59.0,,,,,75.8,,-23.1,11.3,,15.0,70.0,,,,50.0,,,False,,True,False,,,,,False,,True,True,,True,False,,,,True,
48457,76,4.0,,14.7,,8.0,9.0,,,,,72.5,,0.1,9.8,,4.4,14.0,,,,43.0,,-72.0,,-61.3,,-68.0,-67.0,,,,,-3.5,,-75.9,-66.2,,-71.6,-62.0,,,,-33.0,,,True,,True,True,,,,,True,,False,True,,True,True,,,,True,
48459,113,116.0,,118.0,,115.0,102.0,,,,,258.3,,62.7,113.8,,286.3,252.1,,,,134.0,,3.0,,5.0,,2.0,-11.0,,,,,145.3,,-50.3,0.8,,173.3,139.1,,,,21.0,,,False,,True,False,,,,,False,,False,True,,False,False,,,,False,
48461,6,0.0,,0.3,,0.0,0.0,,,,,4.2,,,0.4,,4.0,,,,,5.0,,-6.0,,-5.7,,-6.0,-6.0,,,,,-1.8,,,-5.6,,-2.0,,,,,-1.0,,,True,,False,False,,,,,True,,,True,,True,,,,,True,
48463,183,216.0,,223.9,,159.0,157.0,,,,,226.0,,92.4,163.0,,148.8,191.5,,,,151.0,,33.0,,40.9,,-24.0,-26.0,,,,,43.0,,-90.6,-20.0,,-34.2,8.5,,,,-32.0,,,False,,True,True,,,,,False,,False,True,,False,True,,,,True,
48465,264,744.0,,733.9,,511.0,545.0,,,,,22.5,,265.8,476.8,,723.0,307.9,,,,248.0,,480.0,,469.9,,247.0,281.0,,,,,-241.5,,1.8,212.8,,459.0,43.9,,,,-16.0,,,True,,True,True,,,,,True,,True,True,,True,True,,,,True,
48467,153,172.0,277.8,178.3,,156.0,145.0,,,,,391.3,,62.1,109.0,,155.4,137.9,,,,156.0,,19.0,124.8,25.3,,3.0,-8.0,,,,,238.3,,-90.9,-44.0,,2.4,-15.1,,,,3.0,,False,False,,True,True,,,,,False,,False,False,,True,True,,,,True,
48469,388,980.0,3333.8,888.2,,745.0,487.0,,,,,1051.1,,315.2,466.3,,754.2,1281.4,,,,251.0,,592.0,2945.8,500.2,,357.0,99.0,,,,,663.1,,-72.8,78.3,,366.2,893.4,,,,-137.0,,False,True,,True,True,,,,,False,,True,True,,True,False,,,,True,
48471,1175,352.0,392.8,533.8,,388.0,0.0,,,,,397.2,,438.8,695.7,,511.3,454.9,,,,51.0,,-823.0,-782.2,-641.2,,-787.0,-1175.0,,,,,-777.8,,-736.2,-479.3,,-663.7,-720.1,,,,-1124.0,,True,True,,True,False,,,,,True,,True,True,,True,True,,,,False,
48473,255,176.0,471.9,177.5,,164.0,106.0,,,,,346.8,,67.8,126.2,,177.6,166.8,,,,167.0,,-79.0,216.9,-77.5,,-91.0,-149.0,,,,,91.8,,-187.2,-128.8,,-77.4,-88.2,,,,-88.0,,False,True,,False,False,,,,,False,,False,False,,True,False,,,,False,
48475,23,24.0,,28.3,,23.0,6.0,,,,,53.8,,9.8,14.5,,33.0,23.0,,,,22.0,,1.0,,5.3,,0.0,-17.0,,,,,30.8,,-13.2,-8.5,,10.0,-0.0,,,,-1.0,,,False,,True,False,,,,,False,,False,False,,False,True,,,,False,
48477,65,152.0,,149.5,,105.0,130.0,,,,,197.8,,39.0,102.0,,42.8,109.9,,,,113.0,,87.0,,84.5,,40.0,65.0,,,,,132.8,,-26.0,37.0,,-22.2,44.9,,,,48.0,,,True,,True,True,,,,,False,,True,True,,True,True,,,,True,
48479,4200,6776.0,8134.6,6825.3,5514.4,6245.0,8465.0,,,,,3721.1,,7161.0,4760.1,,6229.3,4794.8,4656.0,,,2451.0,,2576.0,3934.6,2625.3,1314.4,2045.0,4265.0,,,,,-478.9,,2961.0,560.1,,2029.3,594.8,456.0,,,-1749.0,,False,False,True,True,False,,,,,True,,False,True,,True,True,True,,,True,
48481,521,320.0,,334.1,,322.0,327.0,,,,,422.5,,123.7,282.0,,428.5,418.6,,,,278.0,,-201.0,,-186.9,,-199.0,-194.0,,,,,-98.5,,-397.3,-239.0,,-92.5,-102.4,,,,-243.0,,,True,,True,True,,,,,True,,False,False,,True,True,,,,False,
48483,9,8.0,,8.7,,0.0,0.0,,,,,6.1,,1.1,0.8,,0.4,5.4,,,,4.0,,-1.0,,-0.3,,-9.0,-9.0,,,,,-2.9,,-7.9,-8.2,,-8.6,-3.6,,,,-5.0,,,True,,False,False,,,,,False,,False,False,,False,False,,,,False,
48485,391,396.0,600.7,420.6,,327.0,509.0,,,,,794.3,,329.8,304.5,,248.3,226.6,154.0,,,309.0,,5.0,209.7,29.6,,-64.0,118.0,,,,,403.3,,-61.2,-86.5,,-142.7,-164.4,-237.0,,,-82.0,,False,False,,False,False,,,,,False,,False,False,,False,False,False,,,False,
48487,51,76.0,,75.4,,75.0,92.0,,,,,108.8,,3.7,57.2,,77.5,168.1,,,,127.0,,25.0,,24.4,,24.0,41.0,,,,,57.8,,-47.3,6.2,,26.5,117.1,,,,76.0,,,True,,True,False,,,,,False,,False,True,,False,False,,,,False,
48489,476,420.0,,424.4,,235.0,113.0,,,,,166.9,,125.2,155.9,,309.1,359.8,,,,87.0,,-56.0,,-51.6,,-241.0,-363.0,,,,,-309.1,,-350.8,-320.1,,-166.9,-116.2,,,,-389.0,,,True,,False,False,,,,,False,,False,False,,False,False,,,,False,
48491,1779,2120.0,3883.1,2301.9,1804.7,2070.0,3934.0,,,,,2302.7,,2113.5,1336.0,,2119.1,1450.9,1359.0,,,1529.0,,341.0,2104.1,522.9,25.7,291.0,2155.0,,,,,523.7,,334.5,-443.0,,340.1,-328.1,-420.0,,,-250.0,,False,False,True,True,False,,,,,False,,True,False,,True,True,False,,,True,
48493,106,100.0,566.7,82.0,,40.0,7.0,,,,,177.9,,32.6,36.9,,9.4,162.2,,,,62.0,,-6.0,460.7,-24.0,,-66.0,-99.0,,,,,71.9,,-73.4,-69.1,,-96.6,56.2,,,,-44.0,,False,False,,False,False,,,,,False,,False,False,,False,False,,,,False,
48495,14,64.0,,69.0,,30.0,28.0,,,,,36.3,,12.6,38.1,,22.0,41.6,,,,34.0,,50.0,,55.0,,16.0,14.0,,,,,22.3,,-1.4,24.1,,8.0,27.6,,,,20.0,,,False,,True,True,,,,,True,,True,True,,True,True,,,,True,
48497,261,392.0,279.3,388.7,,293.0,850.0,,,,,525.1,,311.1,249.2,,267.9,236.3,,,,365.0,,131.0,18.3,127.7,,32.0,589.0,,,,,264.1,,50.1,-11.8,,6.9,-24.7,,,,104.0,,True,True,,True,False,,,,,False,,True,True,,True,True,,,,True,
48499,104,100.0,,108.8,,82.0,50.0,,,,,295.3,,24.9,63.7,,33.4,208.3,,,,160.0,,-4.0,,4.8,,-22.0,-54.0,,,,,191.3,,-79.1,-40.3,,-70.6,104.3,,,,56.0,,,False,,False,False,,,,,False,,False,False,,False,False,,,,False,
48501,72,68.0,,78.1,,55.0,60.0,,,,,69.8,,36.1,47.9,,48.0,93.2,,,,79.0,,-4.0,,6.1,,-17.0,-12.0,,,,,-2.2,,-35.9,-24.1,,-24.0,21.2,,,,7.0,,,False,,False,False,,,,,True,,False,False,,False,False,,,,False,
48503,87,120.0,,122.2,,106.0,173.0,,,,,161.6,,105.0,99.0,,97.9,83.0,,,,165.0,,33.0,,35.2,,19.0,86.0,,,,,74.6,,18.0,12.0,,10.9,-4.0,,,,78.0,,,False,,True,False,,,,,False,,True,True,,True,True,,,,False,
48505,123,64.0,,84.8,,53.0,70.0,,,,,106.8,,24.5,42.4,,26.7,60.3,,,,77.0,,-59.0,,-38.2,,-70.0,-53.0,,,,,-16.2,,-98.5,-80.6,,-96.3,-62.7,,,,-46.0,,,True,,False,True,,,,,True,,False,False,,False,False,,,,True,
48507,56,140.0,,126.4,,111.0,294.0,,,,,145.4,,57.7,83.7,,94.3,142.9,,,,92.0,,84.0,,70.4,,55.0,238.0,,,,,89.4,,1.7,27.7,,38.3,86.9,,,,36.0,,,True,,True,False,,,,,False,,True,True,,True,False,,,,True,
49001,0,0.0,,0.0,,0.0,0.0,,,,,13.0,,,0.1,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,13.0,,,0.1,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49003,0,0.0,171.5,0.0,,0.0,0.0,,,,,246.0,,,0.3,,0.0,,,,,,,0.0,171.5,0.0,,0.0,0.0,,,,,246.0,,,0.3,,0.0,,,,,,,False,True,,True,True,,,,,False,,,False,,True,,,,,,
49005,0,0.0,244.5,0.0,,0.0,0.0,,,,,529.6,,,0.6,,0.0,0.0,,,,,,0.0,244.5,0.0,,0.0,0.0,,,,,529.6,,,0.6,,0.0,0.0,,,,,,False,True,,True,True,,,,,False,,,False,,True,True,,,,,
49007,0,0.0,,0.0,,0.0,0.0,,,,,88.0,,,0.4,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,88.0,,,0.4,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49009,0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,,,,,,,True,,True,True,,,,,True,,,True,,True,,,,,,
49011,918,964.0,3410.4,982.4,,805.0,1028.0,,,,,1403.6,,747.3,733.0,,543.9,870.7,523.0,,,628.0,,46.0,2492.4,64.4,,-113.0,110.0,,,,,485.6,,-170.7,-185.0,,-374.1,-47.3,-395.0,,,-290.0,,False,False,,False,False,,,,,False,,False,False,,False,False,False,,,False,
49013,0,0.0,,0.0,,0.0,0.0,,,,,115.0,,,0.3,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,115.0,,,0.3,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49015,0,0.0,,0.0,,0.0,0.0,,,,,16.0,,,0.2,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,16.0,,,0.2,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49017,0,0.0,,0.0,,0.0,0.0,,,,,20.5,,,0.2,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,20.5,,,0.2,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49019,0,0.0,,0.0,,0.0,0.0,,,,,31.0,,,0.2,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,31.0,,,0.2,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49021,0,0.0,472.3,0.0,,0.0,0.0,,,,,230.7,,,0.4,,0.0,0.0,,,,,,0.0,472.3,0.0,,0.0,0.0,,,,,230.7,,,0.4,,0.0,0.0,,,,,,False,True,,True,True,,,,,False,,,False,,True,True,,,,,
49023,0,0.0,,0.0,,0.0,0.0,,,,,68.2,,,0.2,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,68.2,,,0.2,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49025,0,0.0,,0.0,,0.0,0.0,,,,,42.8,,,0.2,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,42.8,,,0.2,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49027,0,0.0,,0.0,,0.0,0.0,,,,,58.2,,,0.1,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,58.2,,,0.1,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49029,0,0.0,,0.0,,0.0,0.0,,,,,19.4,,,0.2,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,19.4,,,0.2,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49031,0,0.0,,0.0,,0.0,0.0,,,,,2.9,,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,2.9,,,0.0,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49033,0,0.0,,0.0,,0.0,0.0,,,,,2.8,,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,2.8,,,0.0,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49035,4315,4836.0,11473.8,4852.3,4493.9,4450.0,4912.0,,,,,4187.9,,5144.4,4190.6,,3518.2,3781.0,2686.0,,,3244.0,,521.0,7158.8,537.3,178.9,135.0,597.0,,,,,-127.1,,829.4,-124.4,,-796.8,-534.0,-1629.0,,,-1071.0,,False,False,True,True,False,,,,,True,,False,True,,False,False,False,,,False,
49037,30,104.0,,94.5,,79.0,0.0,,,,,91.7,,21.3,59.9,,191.8,90.1,,,,37.0,,74.0,,64.5,,49.0,-30.0,,,,,61.7,,-8.7,29.9,,161.8,60.1,,,,7.0,,,True,,True,True,,,,,True,,True,True,,False,True,,,,True,
49039,0,0.0,,0.0,,0.0,0.0,,,,,134.5,,,0.2,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,134.5,,,0.2,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49041,0,0.0,,0.0,,0.0,0.0,,,,,54.4,,,0.2,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,54.4,,,0.2,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49043,167,68.0,,67.9,,32.0,34.0,,,,,92.3,,19.0,61.9,,20.0,29.7,,,,35.0,,-99.0,,-99.1,,-135.0,-133.0,,,,,-74.7,,-148.0,-105.1,,-147.0,-137.3,,,,-132.0,,,False,,False,False,,,,,True,,False,False,,False,False,,,,False,
49045,145,188.0,315.4,185.2,,150.0,150.0,,,,,278.9,,63.3,116.1,,143.4,102.1,,,,114.0,,43.0,170.4,40.2,,5.0,5.0,,,,,133.9,,-81.7,-28.9,,-1.6,-42.9,,,,-31.0,,False,True,,True,True,,,,,False,,False,True,,True,True,,,,True,
49047,0,0.0,,0.0,,0.0,0.0,,,,,111.5,,,0.2,,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,,,,,111.5,,,0.2,,0.0,0.0,,,,,,,True,,True,True,,,,,False,,,False,,True,True,,,,,
49049,3025,3288.0,6867.1,3250.0,3721.1,3111.0,4734.0,,,,,2400.5,,2863.1,2313.6,,2479.6,3230.2,2084.0,,,2444.0,,263.0,3842.1,225.0,696.1,86.0,1709.0,,,,,-624.5,,-161.9,-711.4,,-545.4,205.2,-941.0,,,-581.0,,False,True,False,True,False,,,,,False,,True,False,,False,True,False,,,False,
49051,98,132.0,,146.0,,113.0,106.0,,,,,69.9,,38.5,120.6,,64.7,164.4,,,,94.0,,34.0,,48.0,,15.0,8.0,,,,,-28.1,,-59.5,22.6,,-33.3,66.4,,,,-4.0,,,False,,True,True,,,,,True,,False,True,,True,False,,,,True,
49053,0,0.0,2063.6,0.0,,0.0,0.0,,,,,571.6,,,0.7,,0.0,0.0,,,,,,0.0,2063.6,0.0,,0.0,0.0,,,,,571.6,,,0.7,,0.0,0.0,,,,,,False,True,,True,True,,,,,False,,,False,,True,True,,,,,
49055,0,0.0,,0.0,,0.0,0.0,,,,,18.9,,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,18.9,,,0.0,,0.0,,,,,,,,True,,True,True,,,,,False,,,False,,True,,,,,,
49057,0,0.0,1420.5,0.0,,0.0,0.0,,,,,1290.3,,,0.4,,0.0,,,,,,,0.0,1420.5,0.0,,0.0,0.0,,,,,1290.3,,,0.4,,0.0,,,,,,,False,True,,True,True,,,,,False,,,False,,True,,,,,,
50001,10,4.0,,3.6,,1.0,0.0,,,,,14.6,,1.2,1.3,,4.5,2.0,,,,4.0,,-6.0,,-6.4,,-9.0,-10.0,,,,,4.6,,-8.8,-8.7,,-5.5,-8.0,,,,-6.0,,,False,,False,False,,,,,True,,False,False,,True,False,,,,False,
