,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37083,419,427.0,638.2,,,,,464.0,121.9,292.1,,,536.8,8.0,219.2,,,,,45.0,-297.1,-126.9,,,117.8,False,,,,,False,False,False,,,False
37085,885,700.0,1089.2,,,,,1617.0,520.0,697.6,652.6,,3590.6,-185.0,204.2,,,,,732.0,-365.0,-187.4,-232.4,,2705.6,False,,,,,False,False,False,False,,False
37087,366,301.0,345.8,,,,,439.0,79.9,347.7,,,2511.8,-65.0,-20.2,,,,,73.0,-286.1,-18.3,,,2145.8,True,,,,,False,False,True,,,False
37089,661,1295.0,1574.0,,,,,1389.0,1176.7,1047.3,2976.7,,677.5,634.0,913.0,,,,,728.0,515.7,386.3,2315.7,,16.5,False,,,,,False,True,True,False,,True
37091,415,91.0,,,,,,167.0,31.8,22.1,,,962.9,-324.0,,,,,,-248.0,-383.2,-392.9,,,547.9,,,,,,True,False,False,,,False
37093,376,539.0,662.3,,,,,509.0,161.6,262.5,,,1837.7,163.0,286.3,,,,,133.0,-214.4,-113.5,,,1461.7,False,,,,,True,False,True,,,False
37095,78,0.0,,,,,,460.0,26.2,,,,0.8,-78.0,,,,,,382.0,-51.8,,,,-77.2,,,,,,False,True,,,,True
37097,1295,1505.0,2381.5,,,,,1888.0,924.5,1515.0,1214.7,,2704.0,210.0,1086.5,,,,,593.0,-370.5,220.0,-80.3,,1409.0,False,,,,,False,False,False,True,,False
37099,307,588.0,,,,,,321.0,223.9,146.8,,,1536.5,281.0,,,,,,14.0,-83.1,-160.2,,,1229.5,,,,,,True,True,True,,,False
37101,1729,2583.0,2949.3,,,,,3682.0,895.8,1287.5,1997.5,,2028.0,854.0,1220.3,,,,,1953.0,-833.2,-441.5,268.5,,299.0,False,,,,,False,True,True,True,,True
37103,100,28.0,,,,,,35.0,7.6,,,,0.4,-72.0,,,,,,-65.0,-92.4,,,,-99.6,,,,,,True,False,,,,False
37105,502,462.0,1402.7,,,,,561.0,75.4,234.0,242.3,,1005.5,-40.0,900.7,,,,,59.0,-426.6,-268.0,-259.7,,503.5,False,,,,,False,False,False,False,,False
37107,432,189.0,245.7,,,,,626.0,30.4,134.0,91.5,,153.4,-243.0,-186.3,,,,,194.0,-401.6,-298.0,-340.5,,-278.6,True,,,,,True,False,False,False,,False
37109,666,1015.0,1143.0,,,,,970.0,266.3,880.9,,,785.3,349.0,477.0,,,,,304.0,-399.7,214.9,,,119.3,False,,,,,True,False,True,,,True
37111,505,343.0,,,,,,512.0,140.1,306.2,,,606.1,-162.0,,,,,,7.0,-364.9,-198.8,,,101.1,,,,,,True,False,False,,,True
37113,167,399.0,,,,,,215.0,94.7,145.1,,,1130.1,232.0,,,,,,48.0,-72.3,-21.9,,,963.1,,,,,,True,True,True,,,False
37115,53,28.0,,,,,,49.0,16.3,,,,643.0,-25.0,,,,,,-4.0,-36.7,,,,590.0,,,,,,True,False,,,,False
37117,195,105.0,,,,,,144.0,27.5,126.8,,,55.5,-90.0,,,,,,-51.0,-167.5,-68.2,,,-139.5,,,,,,True,False,True,,,False
37119,9265,17080.0,29304.2,,,,,19643.0,15564.4,9386.8,16442.3,,14198.5,7815.0,20039.2,,,,,10378.0,6299.4,121.8,7177.3,,4933.5,False,,,,,False,True,True,True,,True
37121,66,7.0,,,,,,36.0,53.5,,,,2.3,-59.0,,,,,,-30.0,-12.5,,,,-63.7,,,,,,True,True,,,,False
37123,485,462.0,,,,,,354.0,59.3,168.2,,,17.8,-23.0,,,,,,-131.0,-425.7,-316.8,,,-467.2,,,,,,False,False,False,,,False
37125,675,581.0,973.3,,,,,770.0,303.6,779.5,391.4,,551.4,-94.0,298.3,,,,,95.0,-371.4,104.5,-283.6,,-123.6,False,,,,,False,False,False,False,,False
37127,1064,931.0,1302.3,,,,,1349.0,461.9,750.6,1041.3,,835.5,-133.0,238.3,,,,,285.0,-602.1,-313.4,-22.7,,-228.5,False,,,,,False,False,False,True,,False
37129,1736,2198.0,5203.7,,,,,2554.0,1875.5,1918.9,1993.3,,1648.0,462.0,3467.7,,,,,818.0,139.5,182.9,257.3,,-88.0,False,,,,,False,True,True,True,,True
37131,132,133.0,,,,,,65.0,6.1,34.1,,,7.7,1.0,,,,,,-67.0,-125.9,-97.9,,,-124.3,,,,,,False,False,False,,,False
37133,1143,693.0,1076.0,,,,,1421.0,289.8,1183.2,,,7290.7,-450.0,-67.0,,,,,278.0,-853.2,40.2,,,6147.7,True,,,,,True,False,True,,,False
37135,1364,1050.0,1296.2,,,,,1352.0,868.9,1253.8,1123.1,,1557.2,-314.0,-67.8,,,,,-12.0,-495.1,-110.2,-240.9,,193.2,True,,,,,True,False,True,True,,True
37137,182,49.0,,,,,,23.0,17.3,,,,2.4,-133.0,,,,,,-159.0,-164.7,,,,-179.6,,,,,,False,False,,,,False
37139,347,175.0,,,,,,251.0,21.6,186.5,,,350.3,-172.0,,,,,,-96.0,-325.4,-160.5,,,3.3,,,,,,True,False,True,,,True
37141,326,763.0,491.4,,,,,495.0,146.1,630.4,,,1057.7,437.0,165.4,,,,,169.0,-179.9,304.4,,,731.7,True,,,,,True,True,True,,,False
37143,105,28.0,,,,,,53.0,9.0,,,,19.5,-77.0,,,,,,-52.0,-96.0,,,,-85.5,,,,,,True,False,,,,False
37145,216,91.0,,,,,,189.0,9.2,148.8,,,89.3,-125.0,,,,,,-27.0,-206.8,-67.2,,,-126.7,,,,,,True,False,True,,,False
37147,2955,1687.0,1245.1,,,,,2413.0,923.3,1394.0,2116.4,,7049.1,-1268.0,-1709.9,,,,,-542.0,-2031.7,-1561.0,-838.6,,4094.1,False,,,,,True,False,False,True,,False
37149,166,77.0,,,,,,94.0,32.7,131.8,,,16.6,-89.0,,,,,,-72.0,-133.3,-34.2,,,-149.4,,,,,,True,False,True,,,False
37151,818,1848.0,1747.2,,,,,1528.0,839.0,706.6,1979.7,,4302.2,1030.0,929.2,,,,,710.0,21.0,-111.4,1161.7,,3484.2,True,,,,,True,True,True,False,,False
37153,342,280.0,,,,,,526.0,74.8,227.8,,,146.7,-62.0,,,,,,184.0,-267.2,-114.2,,,-195.3,,,,,,False,False,False,,,False
37155,1989,2156.0,2224.7,,,,,2832.0,1013.0,452.2,3488.6,,3055.6,167.0,235.7,,,,,843.0,-976.0,-1536.8,1499.6,,1066.6,False,,,,,False,False,False,False,,False
37157,633,441.0,808.5,,,,,420.0,161.9,586.5,,,1946.2,-192.0,175.5,,,,,-213.0,-471.1,-46.5,,,1313.2,True,,,,,False,False,True,,,False
37159,1232,1246.0,1308.7,,,,,1448.0,735.0,701.4,2080.5,,860.3,14.0,76.7,,,,,216.0,-497.0,-530.6,848.5,,-371.7,False,,,,,False,False,False,False,,False
37161,556,490.0,378.7,,,,,999.0,173.9,477.5,686.5,,342.2,-66.0,-177.3,,,,,443.0,-382.1,-78.5,130.5,,-213.8,False,,,,,False,False,False,False,,False
37163,577,742.0,328.5,,,,,1613.0,307.8,279.5,474.7,,399.9,165.0,-248.5,,,,,1036.0,-269.2,-297.5,-102.3,,-177.1,False,,,,,False,False,False,True,,False
37165,573,140.0,,,,,,244.0,37.9,98.0,,,77.1,-433.0,,,,,,-329.0,-535.1,-475.0,,,-495.9,,,,,,True,False,False,,,False
37167,961,574.0,960.8,,,,,609.0,190.5,461.4,,,704.0,-387.0,-0.2,,,,,-352.0,-770.5,-499.6,,,-257.0,True,,,,,True,False,False,,,True
37169,164,210.0,,,,,,171.0,63.4,223.3,,,1470.4,46.0,,,,,,7.0,-100.6,59.3,,,1306.4,,,,,,True,False,False,,,False
37171,549,567.0,272.8,,,,,463.0,280.8,461.8,,,1120.4,18.0,-276.2,,,,,-86.0,-268.2,-87.2,,,571.4,False,,,,,False,False,False,,,False
37173,52,56.0,,,,,,46.0,63.2,,,,261.5,4.0,,,,,,-6.0,11.2,,,,209.5,,,,,,False,False,,,,False
37175,198,224.0,,,,,,148.0,35.2,,,,1062.1,26.0,,,,,,-50.0,-162.8,,,,864.1,,,,,,False,False,,,,False
37177,43,182.0,,,,,,49.0,27.4,,,,11.6,139.0,,,,,,6.0,-15.6,,,,-31.4,,,,,,True,True,,,,True
37179,1994,2569.0,5323.6,,,,,3745.0,1025.7,1962.9,2446.7,,2583.8,575.0,3329.6,,,,,1751.0,-968.3,-31.1,452.7,,589.8,False,,,,,False,False,True,True,,False
37181,326,385.0,,,,,,359.0,46.0,110.9,,,1088.6,59.0,,,,,,33.0,-280.0,-215.1,,,762.6,,,,,,True,False,False,,,False
37183,7288,9968.0,24527.1,,,,,16134.0,6361.8,6057.3,8995.7,,13505.7,2680.0,17239.1,,,,,8846.0,-926.2,-1230.7,1707.7,,6217.7,False,,,,,False,True,True,True,,False
37185,89,133.0,,,,,,80.0,15.4,101.1,,,55.3,44.0,,,,,,-9.0,-73.6,12.1,,,-33.7,,,,,,True,False,True,,,True
37187,117,112.0,,,,,,89.0,19.7,,,,214.1,-5.0,,,,,,-28.0,-97.3,,,,97.1,,,,,,False,False,,,,False
37189,371,392.0,244.9,,,,,519.0,205.8,152.9,,,1161.2,21.0,-126.1,,,,,148.0,-165.2,-218.1,,,790.2,False,,,,,False,False,False,,,False
37191,865,826.0,361.9,,,,,2620.0,152.4,327.4,629.6,,1120.7,-39.0,-503.1,,,,,1755.0,-712.6,-537.6,-235.4,,255.7,False,,,,,False,False,False,False,,False
37193,425,252.0,108.8,,,,,570.0,97.2,56.0,,,83.0,-173.0,-316.2,,,,,145.0,-327.8,-369.0,,,-342.0,False,,,,,True,False,False,,,False
37195,741,1358.0,716.8,,,,,1330.0,373.6,498.0,1560.4,,1042.8,617.0,-24.2,,,,,589.0,-367.4,-243.0,819.4,,301.8,True,,,,,True,True,True,False,,True
37197,252,217.0,,,,,,207.0,17.6,180.9,,,466.2,-35.0,,,,,,-45.0,-234.4,-71.1,,,214.2,,,,,,False,False,False,,,False
37199,76,49.0,,,,,,30.0,32.0,,,,18.5,-27.0,,,,,,-46.0,-44.0,,,,-57.5,,,,,,False,False,,,,False
38001,9,0.0,,,,,,7.0,,,,,,-9.0,,,,,,-2.0,,,,,,,,,,,True,,,,,
38003,116,14.0,,,,,,14.0,13.0,,,,1.1,-102.0,,,,,,-102.0,-103.0,,,,-114.9,,,,,,False,False,,,,False
38005,226,63.0,,,,,,7.0,5.2,,,,200.8,-163.0,,,,,,-219.0,-220.8,,,,-25.2,,,,,,False,False,,,,True
38007,6,0.0,,,,,,0.0,,,,,0.0,-6.0,,,,,,-6.0,,,,,-6.0,,,,,,False,,,,,False
38009,24,14.0,,,,,,30.0,0.8,,,,0.0,-10.0,,,,,,6.0,-23.2,,,,-24.0,,,,,,True,False,,,,False
38011,20,0.0,,,,,,12.0,0.0,,,,0.0,-20.0,,,,,,-8.0,-20.0,,,,-20.0,,,,,,True,True,,,,False
38013,19,0.0,,,,,,0.0,1.6,,,,0.0,-19.0,,,,,,-19.0,-17.4,,,,-19.0,,,,,,False,True,,,,True
38015,1664,861.0,527.0,,,,,491.0,1132.0,716.3,,,1718.1,-803.0,-1137.0,,,,,-1173.0,-532.0,-947.7,,,54.1,False,,,,,False,True,False,,,True
38017,1200,1197.0,1524.3,,,,,1199.0,585.7,277.1,1697.5,,2319.7,-3.0,324.3,,,,,-1.0,-614.3,-922.9,497.5,,1119.7,False,,,,,True,False,False,False,,False
38019,11,70.0,,,,,,2.0,,,,,16.1,59.0,,,,,,-9.0,,,,,5.1,,,,,,True,,,,,True
38021,21,21.0,,,,,,4.0,2.5,,,,231.8,0.0,,,,,,-17.0,-18.5,,,,210.8,,,,,,False,False,,,,False
38023,4,0.0,,,,,,0.0,0.0,,,,0.0,-4.0,,,,,,-4.0,-4.0,,,,-4.0,,,,,,False,True,,,,False
38025,27,28.0,,,,,,21.0,5.1,,,,0.3,1.0,,,,,,-6.0,-21.9,,,,-26.7,,,,,,False,False,,,,False
38027,51,0.0,,,,,,0.0,0.3,,,,0.0,-51.0,,,,,,-51.0,-50.7,,,,-51.0,,,,,,False,True,,,,False
38029,25,21.0,,,,,,0.0,1.7,,,,151.5,-4.0,,,,,,-25.0,-23.3,,,,126.5,,,,,,False,False,,,,False
38031,46,0.0,,,,,,0.0,0.2,,,,0.0,-46.0,,,,,,-46.0,-45.8,,,,-46.0,,,,,,False,True,,,,True
38033,37,14.0,,,,,,0.0,,,,,84.4,-23.0,,,,,,-37.0,,,,,47.4,,,,,,False,,,,,False
38035,1246,364.0,31.1,,,,,399.0,297.1,131.7,,,19.5,-882.0,-1214.9,,,,,-847.0,-948.9,-1114.3,,,-1226.5,False,,,,,True,False,False,,,False
38037,5,7.0,,,,,,7.0,0.2,,,,1.2,2.0,,,,,,2.0,-4.8,,,,-3.8,,,,,,False,False,,,,False
38039,38,7.0,,,,,,0.0,0.3,,,,106.3,-31.0,,,,,,-38.0,-37.7,,,,68.3,,,,,,False,False,,,,False
38041,24,35.0,,,,,,7.0,,,,,109.5,11.0,,,,,,-17.0,,,,,85.5,,,,,,False,,,,,False
38043,34,14.0,,,,,,0.0,,,,,0.1,-20.0,,,,,,-34.0,,,,,-33.9,,,,,,False,,,,,False
38045,10,7.0,,,,,,0.0,,,,,0.5,-3.0,,,,,,-10.0,,,,,-9.5,,,,,,False,,,,,False
38047,12,7.0,,,,,,0.0,,,,,0.0,-5.0,,,,,,-12.0,,,,,-12.0,,,,,,False,,,,,False
38049,34,14.0,,,,,,14.0,1.3,,,,155.0,-20.0,,,,,,-20.0,-32.7,,,,121.0,,,,,,False,False,,,,False
38051,37,14.0,,,,,,0.0,2.4,,,,0.0,-23.0,,,,,,-37.0,-34.6,,,,-37.0,,,,,,False,False,,,,False
38053,84,126.0,,,,,,54.0,15.6,,,,692.4,42.0,,,,,,-30.0,-68.4,,,,608.4,,,,,,True,False,,,,False
38055,161,14.0,,,,,,45.0,3.9,,,,456.7,-147.0,,,,,,-116.0,-157.1,,,,295.7,,,,,,True,False,,,,False
38057,37,21.0,,,,,,45.0,1.8,,,,86.2,-16.0,,,,,,8.0,-35.2,,,,49.2,,,,,,True,False,,,,False
38059,590,210.0,,,,,,144.0,342.0,195.7,,,818.5,-380.0,,,,,,-446.0,-248.0,-394.3,,,228.5,,,,,,False,True,False,,,True
38061,93,196.0,,,,,,61.0,22.2,,,,8.9,103.0,,,,,,-32.0,-70.8,,,,-84.1,,,,,,True,True,,,,True
38063,32,7.0,,,,,,0.0,0.2,,,,139.2,-25.0,,,,,,-32.0,-31.8,,,,107.2,,,,,,False,False,,,,False
38065,7,7.0,,,,,,7.0,0.2,,,,92.7,0.0,,,,,,0.0,-6.8,,,,85.7,,,,,,True,False,,,,False
38067,23,28.0,,,,,,14.0,5.9,,,,120.9,5.0,,,,,,-9.0,-17.1,,,,97.9,,,,,,False,False,,,,False
38069,20,0.0,,,,,,3.0,1.2,,,,0.0,-20.0,,,,,,-17.0,-18.8,,,,-20.0,,,,,,True,True,,,,True
38071,125,42.0,,,,,,14.0,6.8,,,,32.5,-83.0,,,,,,-111.0,-118.2,,,,-92.5,,,,,,False,False,,,,False
38073,24,14.0,,,,,,7.0,4.8,,,,212.2,-10.0,,,,,,-17.0,-19.2,,,,188.2,,,,,,False,False,,,,False
38075,4,21.0,,,,,,7.0,0.7,,,,106.4,17.0,,,,,,3.0,-3.3,,,,102.4,,,,,,True,True,,,,False
38077,102,14.0,,,,,,29.0,24.0,,,,0.8,-88.0,,,,,,-73.0,-78.0,,,,-101.2,,,,,,True,True,,,,False
38079,116,7.0,,,,,,26.0,3.7,,,,691.7,-109.0,,,,,,-90.0,-112.3,,,,575.7,,,,,,True,False,,,,False
38081,17,7.0,,,,,,0.0,1.0,,,,0.0,-10.0,,,,,,-17.0,-16.0,,,,-17.0,,,,,,False,False,,,,False
38083,5,14.0,,,,,,0.0,,,,,59.1,9.0,,,,,,-5.0,,,,,54.1,,,,,,True,,,,,False
38085,82,63.0,,,,,,9.0,45.3,,,,18.7,-19.0,,,,,,-73.0,-36.7,,,,-63.3,,,,,,False,False,,,,False
38087,4,0.0,,,,,,0.0,0.1,,,,0.0,-4.0,,,,,,-4.0,-3.9,,,,-4.0,,,,,,False,True,,,,False
38089,760,203.0,,,,,,66.0,,79.1,,,1433.2,-557.0,,,,,,-694.0,,-680.9,,,673.2,,,,,,False,,False,,,False
38091,21,7.0,,,,,,0.0,1.4,,,,87.3,-14.0,,,,,,-21.0,-19.6,,,,66.3,,,,,,False,False,,,,False
38093,215,56.0,,,,,,40.0,60.7,,,,798.1,-159.0,,,,,,-175.0,-154.3,,,,583.1,,,,,,False,True,,,,False
38095,8,0.0,,,,,,0.0,,,,,0.0,-8.0,,,,,,-8.0,,,,,-8.0,,,,,,False,,,,,True
38097,51,14.0,,,,,,20.0,9.1,,,,0.2,-37.0,,,,,,-31.0,-41.9,,,,-50.8,,,,,,True,False,,,,False
38099,87,168.0,,,,,,28.0,25.0,,,,253.0,81.0,,,,,,-59.0,-62.0,,,,166.0,,,,,,True,True,,,,False
38101,468,203.0,92.0,,,,,771.0,69.5,77.2,,,3244.3,-265.0,-376.0,,,,,303.0,-398.5,-390.8,,,2776.3,False,,,,,False,False,False,,,False
38103,20,7.0,,,,,,0.0,3.9,,,,0.6,-13.0,,,,,,-20.0,-16.1,,,,-19.4,,,,,,False,False,,,,False
38105,389,427.0,,,,,,682.0,325.2,151.1,,,401.8,38.0,,,,,,293.0,-63.8,-237.9,,,12.8,,,,,,False,False,False,,,True
39001,63,42.0,,,,,,33.0,17.0,,,,970.3,-21.0,,,,,,-30.0,-46.0,,,,907.3,,,,,,False,False,,,,False
39003,766,588.0,210.8,,,,,522.0,435.0,362.8,808.9,,1928.4,-178.0,-555.2,,,,,-244.0,-331.0,-403.2,42.9,,1162.4,False,,,,,False,False,False,True,,False
39005,78,231.0,0.0,,,,,114.0,399.4,236.3,,,2385.7,153.0,-78.0,,,,,36.0,321.4,158.3,,,2307.7,True,,,,,True,False,False,,,False
39007,157,119.0,300.5,,,,,452.0,31.7,30.6,188.8,,137.0,-38.0,143.5,,,,,295.0,-125.3,-126.4,31.8,,-20.0,False,,,,,False,False,False,True,,True
39009,159,847.0,224.0,,,,,130.0,1373.1,113.0,,,102.5,688.0,65.0,,,,,-29.0,1214.1,-46.0,,,-56.5,True,,,,,True,False,True,,,True
39011,337,105.0,,,,,,77.0,20.5,97.0,,,1928.6,-232.0,,,,,,-260.0,-316.5,-240.0,,,1591.6,,,,,,False,False,False,,,False
39013,117,35.0,378.8,,,,,294.0,1.6,85.6,39.3,,0.0,-82.0,261.8,,,,,177.0,-115.4,-31.4,-77.7,,-117.0,False,,,,,False,False,True,True,,False
39015,168,42.0,,,,,,72.0,49.6,,,,89.1,-126.0,,,,,,-96.0,-118.4,,,,-78.9,,,,,,True,True,,,,True
39017,2611,1890.0,2850.8,,,,,2953.0,985.1,1754.8,1300.9,,511.0,-721.0,239.8,,,,,342.0,-1625.9,-856.2,-1310.1,,-2100.0,True,,,,,True,False,False,False,,False
39019,53,98.0,,,,,,42.0,41.0,,,,568.5,45.0,,,,,,-11.0,-12.0,,,,515.5,,,,,,True,True,,,,False
39021,189,119.0,,,,,,35.0,33.8,,,,555.8,-70.0,,,,,,-154.0,-155.2,,,,366.8,,,,,,False,False,,,,False
39023,637,539.0,659.8,,,,,514.0,188.4,123.4,548.7,,1732.8,-98.0,22.8,,,,,-123.0,-448.6,-513.6,-88.3,,1095.8,True,,,,,False,False,False,True,,False
39025,760,931.0,724.2,,,,,1314.0,833.5,1026.8,768.3,,2599.2,171.0,-35.8,,,,,554.0,73.5,266.8,8.3,,1839.2,True,,,,,False,True,False,True,,False
39027,153,161.0,,,,,,81.0,32.7,159.9,,,1290.9,8.0,,,,,,-72.0,-120.3,6.9,,,1137.9,,,,,,False,False,True,,,False
39029,415,511.0,860.9,,,,,476.0,231.6,390.0,301.4,,1056.7,96.0,445.9,,,,,61.0,-183.4,-25.0,-113.6,,641.7,False,,,,,True,False,True,False,,False
39031,58,140.0,,,,,,62.0,20.6,288.3,,,19.0,82.0,,,,,,4.0,-37.4,230.3,,,-39.0,,,,,,True,True,False,,,True
39033,53,91.0,,,,,,63.0,11.5,29.2,,,1802.7,38.0,,,,,,10.0,-41.5,-23.8,,,1749.7,,,,,,True,False,True,,,False
39035,5752,10213.0,11746.8,,,,,8258.0,11844.4,5606.9,5959.5,,10040.4,4461.0,5994.8,,,,,2506.0,6092.4,-145.1,207.5,,4288.4,False,,,,,True,False,True,True,,True
39037,404,49.0,117.4,,,,,124.0,4.1,35.7,31.6,,0.7,-355.0,-286.6,,,,,-280.0,-399.9,-368.3,-372.4,,-403.3,True,,,,,True,False,False,False,,False
39039,156,133.0,,,,,,72.0,26.8,,,,1788.3,-23.0,,,,,,-84.0,-129.2,,,,1632.3,,,,,,False,False,,,,False
39041,869,1428.0,495.9,,,,,628.0,880.5,1391.3,935.8,,1784.6,559.0,-373.1,,,,,-241.0,11.5,522.3,66.8,,915.6,True,,,,,True,True,True,True,,False
39043,460,574.0,210.9,,,,,332.0,402.7,286.0,404.0,,1190.6,114.0,-249.1,,,,,-128.0,-57.3,-174.0,-56.0,,730.6,False,,,,,False,True,False,True,,False
39045,928,1449.0,1051.7,,,,,630.0,1284.4,693.7,1940.2,,3460.9,521.0,123.7,,,,,-298.0,356.4,-234.3,1012.2,,2532.9,True,,,,,True,True,True,False,,False
39047,143,28.0,,,,,,22.0,15.3,,,,0.3,-115.0,,,,,,-121.0,-127.7,,,,-142.7,,,,,,False,False,,,,False
39049,9157,14378.0,13832.8,,,,,12049.0,17511.7,7003.9,11391.0,,23122.9,5221.0,4675.8,,,,,2892.0,8354.7,-2153.1,2234.0,,13965.9,True,,,,,True,False,True,True,,False
39051,115,112.0,,,,,,97.0,46.0,,,,1543.5,-3.0,,,,,,-18.0,-69.0,,,,1428.5,,,,,,False,False,,,,False
39053,125,63.0,,,,,,34.0,4.1,,,,1447.1,-62.0,,,,,,-91.0,-120.9,,,,1322.1,,,,,,False,False,,,,False
39055,206,231.0,229.8,,,,,390.0,83.5,180.0,324.6,,463.8,25.0,23.8,,,,,184.0,-122.5,-26.0,118.6,,257.8,True,,,,,False,False,False,False,,False
39057,630,777.0,1046.7,,,,,753.0,999.6,1092.3,,,3596.4,147.0,416.7,,,,,123.0,369.6,462.3,,,2966.4,False,,,,,True,False,False,,,False
39059,52,42.0,,,,,,63.0,41.0,,,,7.0,-10.0,,,,,,11.0,-11.0,,,,-45.0,,,,,,False,False,,,,False
39061,3960,6454.0,9557.4,,,,,9551.0,6997.3,4087.9,4792.5,,3533.0,2494.0,5597.4,,,,,5591.0,3037.3,127.9,832.5,,-427.0,False,,,,,False,False,True,True,,True
39063,453,182.0,27.1,,,,,131.0,146.5,191.2,,,3337.6,-271.0,-425.9,,,,,-322.0,-306.5,-261.8,,,2884.6,False,,,,,False,False,True,,,False
39065,97,91.0,,,,,,44.0,12.9,62.7,,,1284.6,-6.0,,,,,,-53.0,-84.1,-34.3,,,1187.6,,,,,,False,False,False,,,False
39067,17,21.0,,,,,,14.0,2.1,,,,4.6,4.0,,,,,,-3.0,-14.9,,,,-12.4,,,,,,True,False,,,,False
39069,184,112.0,,,,,,35.0,39.6,,,,1216.7,-72.0,,,,,,-149.0,-144.4,,,,1032.7,,,,,,False,False,,,,False
39071,131,112.0,,,,,,57.0,46.2,,,,27.8,-19.0,,,,,,-74.0,-84.8,,,,-103.2,,,,,,False,False,,,,False
39073,54,77.0,,,,,,22.0,18.7,,,,49.8,23.0,,,,,,-32.0,-35.3,,,,-4.2,,,,,,False,False,,,,True
39075,66,210.0,,,,,,197.0,53.3,234.0,,,161.3,144.0,,,,,,131.0,-12.7,168.0,,,95.3,,,,,,True,True,False,,,True
39077,210,308.0,760.3,,,,,174.0,158.1,290.3,,,162.2,98.0,550.3,,,,,-36.0,-51.9,80.3,,,-47.8,False,,,,,True,True,True,,,True
39079,142,77.0,,,,,,33.0,5.2,,,,107.7,-65.0,,,,,,-109.0,-136.8,,,,-34.3,,,,,,False,False,,,,True
39081,145,266.0,18.3,,,,,180.0,54.3,255.5,,,20.1,121.0,-126.7,,,,,35.0,-90.7,110.5,,,-124.9,False,,,,,True,True,True,,,False
39083,186,133.0,197.2,,,,,92.0,71.7,,,,124.5,-53.0,11.2,,,,,-94.0,-114.3,,,,-61.5,True,,,,,False,False,,,,False
39085,650,1211.0,644.0,,,,,990.0,1059.9,1170.3,1331.5,,8839.4,561.0,-6.0,,,,,340.0,409.9,520.3,681.5,,8189.4,True,,,,,True,True,True,False,,False
39087,341,371.0,8.9,,,,,72.0,995.9,337.2,,,2699.8,30.0,-332.1,,,,,-269.0,654.9,-3.8,,,2358.8,False,,,,,False,False,True,,,False
39089,971,903.0,842.5,,,,,712.0,520.3,823.3,392.7,,835.2,-68.0,-128.5,,,,,-259.0,-450.7,-147.7,-578.3,,-135.8,False,,,,,False,False,False,False,,False
39091,171,63.0,,,,,,57.0,23.5,,,,241.1,-108.0,,,,,,-114.0,-147.5,,,,70.1,,,,,,False,False,,,,True
39093,858,1295.0,372.3,,,,,1810.0,886.8,982.7,1906.4,,3937.2,437.0,-485.7,,,,,952.0,28.8,124.7,1048.4,,3079.2,False,,,,,False,True,True,False,,False
39095,3273,3045.0,798.5,,,,,2902.0,2414.1,1001.0,5525.2,,14543.5,-228.0,-2474.4,,,,,-371.0,-858.9,-2272.0,2252.2,,11270.5,False,,,,,False,False,False,False,,False
39097,477,196.0,,,,,,125.0,35.9,170.3,,,8.1,-281.0,,,,,,-352.0,-441.1,-306.7,,,-468.9,,,,,,False,False,False,,,False
39099,815,1015.0,445.0,,,,,1232.0,547.6,318.2,1077.7,,596.3,200.0,-370.0,,,,,417.0,-267.4,-496.8,262.7,,-218.7,False,,,,,False,False,False,False,,False
39101,249,203.0,73.7,,,,,464.0,26.0,13.1,97.3,,393.7,-46.0,-175.3,,,,,215.0,-223.0,-235.9,-151.7,,144.7,False,,,,,False,False,False,False,,False
39103,611,616.0,369.1,,,,,620.0,268.2,786.4,591.6,,482.5,5.0,-241.9,,,,,9.0,-342.8,175.4,-19.4,,-128.5,False,,,,,False,False,False,False,,False
39105,133,42.0,,,,,,7.0,4.9,,,,1124.6,-91.0,,,,,,-126.0,-128.1,,,,991.6,,,,,,False,False,,,,False
39107,543,245.0,,,,,,114.0,102.0,89.2,,,1605.7,-298.0,,,,,,-429.0,-441.0,-453.8,,,1062.7,,,,,,False,False,False,,,False
39109,555,448.0,168.1,,,,,493.0,300.9,294.6,551.0,,1355.2,-107.0,-386.9,,,,,-62.0,-254.1,-260.4,-4.0,,800.2,False,,,,,True,False,False,True,,False
