,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
04015,1391,1604.0,2119.8,3747.0,,,,,1971.0,1849.8,1870.6,2189.2,1188.1,1592.0,,,3078.0,2167.0,,,,213.0,728.8,2356.0,,,,,580.0,458.8,479.6,798.2,-202.9,201.0,,,1687.0,776.0,,,,False,False,,,,,False,False,False,False,True,True,,,False,False,,,
04017,1089,1724.0,2620.4,1415.0,,,,,1387.0,491.0,1280.5,1845.1,785.6,2846.0,,,1871.9,,,,,635.0,1531.4,326.0,,,,,298.0,-598.0,191.5,756.1,-303.4,1757.0,,,782.9,,,,,False,True,,,,,True,True,True,False,True,False,,,False,,,,
04019,6285,8520.0,17586.5,9628.0,,,,,9777.0,7321.3,8010.7,10309.1,5643.0,8812.0,,,8742.5,8921.0,,,,2235.0,11301.5,3343.0,,,,,3492.0,1036.3,1725.7,4024.1,-642.0,2527.0,,,2457.5,2636.0,,,,False,False,,,,,False,True,True,False,True,False,,,False,False,,,
04021,2843,5104.0,7163.2,6356.0,,,,,3597.0,2379.9,5250.1,5386.2,2683.5,4506.0,,,3552.4,3985.0,,,,2261.0,4320.2,3513.0,,,,,754.0,-463.1,2407.1,2543.2,-159.5,1663.0,,,709.4,1142.0,,,,False,False,,,,,True,True,False,False,True,True,,,True,True,,,
04023,496,920.0,,401.0,,,,,1958.0,654.6,279.2,,88.0,1374.0,,,,,,,,424.0,,-95.0,,,,,1462.0,158.6,-216.8,,-408.0,878.0,,,,,,,,,True,,,,,False,True,True,,True,False,,,,,,,
04025,898,804.0,1415.5,892.0,,,,,1074.0,1280.2,883.4,1044.6,1021.8,816.0,,,587.6,2130.0,,,,-94.0,517.5,-6.0,,,,,176.0,382.2,-14.6,146.6,123.8,-82.0,,,-310.4,1232.0,,,,False,True,,,,,False,False,True,False,False,True,,,False,False,,,
04027,3369,4324.0,7472.1,2827.0,,,,,614.0,2234.4,1611.1,3957.0,2632.2,5436.0,,,1830.3,7954.0,,,,955.0,4103.1,-542.0,,,,,-2755.0,-1134.6,-1757.9,588.0,-736.8,2067.0,,,-1538.7,4585.0,,,,False,True,,,,,False,False,False,True,True,False,,,False,False,,,
05001,156,76.0,,0.0,,,,,34.0,169.1,28.0,,,58.0,,,,,,,,-80.0,,-156.0,,,,,-122.0,13.1,-128.0,,,-98.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05003,225,68.0,,89.0,,,,,96.0,153.3,39.4,,,59.0,,,,,,,,-157.0,,-136.0,,,,,-129.0,-71.7,-185.6,,,-166.0,,,,,,,,,True,,,,,True,True,False,,,False,,,,,,,
05005,42,20.0,,25.0,,,,,29.0,93.5,6.2,,,21.0,,,,,,,,-22.0,,-17.0,,,,,-13.0,51.5,-35.8,,,-21.0,,,,,,,,,True,,,,,True,False,False,,,True,,,,,,,
05007,1339,1820.0,3111.2,2970.0,,,,,1639.0,2710.6,1095.1,2096.9,984.9,1980.0,,,1841.2,920.0,,,,481.0,1772.2,1631.0,,,,,300.0,1371.6,-243.9,757.9,-354.1,641.0,,,502.2,-419.0,,,,False,False,,,,,True,False,True,False,True,False,,,False,True,,,
05009,162,68.0,,146.0,,,,,120.0,124.8,25.5,,,54.0,,,,,,,,-94.0,,-16.0,,,,,-42.0,-37.2,-136.5,,,-108.0,,,,,,,,,True,,,,,True,True,False,,,False,,,,,,,
05011,111,76.0,,33.0,,,,,73.0,96.7,36.0,,,69.0,,,,,,,,-35.0,,-78.0,,,,,-38.0,-14.3,-75.0,,,-42.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05013,14,0.0,,0.0,,,,,0.0,10.6,,,,,,,,,,,,-14.0,,-14.0,,,,,-14.0,-3.4,,,,,,,,,,,,,False,,,,,False,True,,,,,,,,,,,
05015,128,152.0,,52.0,,,,,101.0,273.1,82.5,,133.4,139.0,,,,,,,,24.0,,-76.0,,,,,-27.0,145.1,-45.5,,5.4,11.0,,,,,,,,,False,,,,,False,False,False,,True,True,,,,,,,
05017,519,204.0,,154.0,,,,,151.0,133.0,45.7,,86.2,132.0,,,,,,,,-315.0,,-365.0,,,,,-368.0,-386.0,-473.3,,-432.8,-387.0,,,,,,,,,False,,,,,False,False,False,,False,False,,,,,,,
05019,102,68.0,,139.0,,,,,93.0,51.1,22.3,,,56.0,,,,,,,,-34.0,,37.0,,,,,-9.0,-50.9,-79.7,,,-46.0,,,,,,,,,False,,,,,True,False,False,,,False,,,,,,,
05021,50,60.0,,61.0,,,,,39.0,119.0,61.2,,,52.0,,,,,,,,10.0,,11.0,,,,,-11.0,69.0,11.2,,,2.0,,,,,,,,,False,,,,,False,False,False,,,True,,,,,,,
05023,64,80.0,,0.0,,,,,128.0,32.6,33.8,,27.7,74.0,,,,,,,,16.0,,-64.0,,,,,64.0,-31.4,-30.2,,-36.3,10.0,,,,,,,,,False,,,,,False,False,False,,False,True,,,,,,,
05025,62,24.0,,0.0,,,,,26.0,20.8,6.9,,,22.0,,,,,,,,-38.0,,-62.0,,,,,-36.0,-41.2,-55.1,,,-40.0,,,,,,,,,False,,,,,True,False,False,,,False,,,,,,,
05027,107,72.0,,150.0,,,,,114.0,135.3,18.0,,65.9,73.0,,,,,,,,-35.0,,43.0,,,,,7.0,28.3,-89.0,,-41.1,-34.0,,,,,,,,,False,,,,,True,True,False,,False,True,,,,,,,
05029,61,80.0,,166.0,,,,,146.0,136.3,71.7,,,63.0,,,,,,,,19.0,,105.0,,,,,85.0,75.3,10.7,,,2.0,,,,,,,,,False,,,,,False,False,True,,,True,,,,,,,
05031,795,276.0,284.8,755.0,,,,,783.0,629.1,105.9,334.7,174.3,307.0,,,331.6,,,,,-519.0,-510.2,-40.0,,,,,-12.0,-165.9,-689.1,-460.3,-620.7,-488.0,,,-463.4,,,,,True,True,,,,,True,True,False,True,False,True,,,True,,,,
05033,350,248.0,480.2,447.0,,,,,940.0,654.1,183.5,225.7,335.1,201.0,,,,,,,,-102.0,130.2,97.0,,,,,590.0,304.1,-166.5,-124.3,-14.9,-149.0,,,,,,,,False,True,,,,,False,False,False,False,True,False,,,,,,,
05035,518,268.0,,209.0,,,,,641.0,361.8,102.0,,136.7,417.0,,,,,,,,-250.0,,-309.0,,,,,123.0,-156.2,-416.0,,-381.3,-101.0,,,,,,,,,False,,,,,True,True,False,,False,True,,,,,,,
05037,100,28.0,,12.0,,,,,128.0,71.1,9.1,,,52.0,,,,,,,,-72.0,,-88.0,,,,,28.0,-28.9,-90.9,,,-48.0,,,,,,,,,False,,,,,True,True,False,,,True,,,,,,,
05039,51,0.0,,0.0,,,,,12.0,7.2,3.3,,,,,,,,,,,-51.0,,-51.0,,,,,-39.0,-43.8,-47.7,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
05041,113,80.0,,0.0,,,,,71.0,92.2,48.0,,,62.0,,,,,,,,-33.0,,-113.0,,,,,-42.0,-20.8,-65.0,,,-51.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05043,109,64.0,,0.0,,,,,83.0,130.4,69.8,,,56.0,,,,,,,,-45.0,,-109.0,,,,,-26.0,21.4,-39.2,,,-53.0,,,,,,,,,False,,,,,True,True,True,,,False,,,,,,,
05045,533,772.0,1194.2,1328.0,,,,,796.0,445.8,984.2,797.6,791.9,547.0,,,,,,,,239.0,661.2,795.0,,,,,263.0,-87.2,451.2,264.6,258.9,14.0,,,,,,,,False,False,,,,,False,True,False,False,False,True,,,,,,,
05047,96,16.0,,0.0,,,,,142.0,58.3,17.3,,,20.0,,,,,,,,-80.0,,-96.0,,,,,46.0,-37.7,-78.7,,,-76.0,,,,,,,,,False,,,,,True,True,True,,,True,,,,,,,
05049,23,8.0,,0.0,,,,,18.0,34.7,4.8,,,,,,,,,,,-15.0,,-23.0,,,,,-5.0,11.7,-18.2,,,,,,,,,,,,False,,,,,True,True,False,,,,,,,,,,
05051,672,172.0,74.8,252.0,,,,,776.0,570.0,163.0,287.7,242.2,187.0,,,,,,,,-500.0,-597.2,-420.0,,,,,104.0,-102.0,-509.0,-384.3,-429.8,-485.0,,,,,,,,False,True,,,,,True,True,False,True,True,True,,,,,,,
05053,82,32.0,,32.0,,,,,30.0,86.9,38.1,,,33.0,,,,,,,,-50.0,,-50.0,,,,,-52.0,4.9,-43.9,,,-49.0,,,,,,,,,False,,,,,False,True,True,,,True,,,,,,,
05055,326,104.0,,167.0,,,,,153.0,215.4,56.7,,115.8,93.0,,,,,,,,-222.0,,-159.0,,,,,-173.0,-110.6,-269.3,,-210.2,-233.0,,,,,,,,,True,,,,,True,True,False,,True,False,,,,,,,
05057,163,64.0,,137.0,,,,,78.0,154.5,55.9,,,54.0,,,,,,,,-99.0,,-26.0,,,,,-85.0,-8.5,-107.1,,,-109.0,,,,,,,,,True,,,,,True,True,False,,,False,,,,,,,
05059,317,2520.0,,5447.0,,,,,518.0,340.5,2814.6,,705.1,2237.0,,,,,,,,2203.0,,5130.0,,,,,201.0,23.5,2497.6,,388.1,1920.0,,,,,,,,,False,,,,,True,True,False,,True,True,,,,,,,
05061,201,140.0,,71.0,,,,,173.0,113.8,105.3,,85.7,110.0,,,,,,,,-61.0,,-130.0,,,,,-28.0,-87.2,-95.7,,-115.3,-91.0,,,,,,,,,False,,,,,True,False,False,,False,False,,,,,,,
05063,421,44.0,,71.0,,,,,261.0,124.3,32.2,,,42.0,,,,,,,,-377.0,,-350.0,,,,,-160.0,-296.7,-388.8,,,-379.0,,,,,,,,,True,,,,,True,True,False,,,False,,,,,,,
05065,27,8.0,,0.0,,,,,28.0,28.8,5.0,,,,,,,,,,,-19.0,,-27.0,,,,,1.0,1.8,-22.0,,,,,,,,,,,,False,,,,,True,True,False,,,,,,,,,,
05067,68,36.0,,0.0,,,,,122.0,87.1,30.1,,,24.0,,,,,,,,-32.0,,-68.0,,,,,54.0,19.1,-37.9,,,-44.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05069,669,452.0,156.9,1733.0,,,,,456.0,313.1,387.6,526.2,82.7,485.0,,,388.9,,,,,-217.0,-512.1,1064.0,,,,,-213.0,-355.9,-281.4,-142.8,-586.3,-184.0,,,-280.1,,,,,False,False,,,,,True,False,False,True,False,True,,,False,,,,
05071,300,376.0,,629.0,,,,,580.0,329.3,275.4,,206.7,307.0,,,,,,,,76.0,,329.0,,,,,280.0,29.3,-24.6,,-93.3,7.0,,,,,,,,,False,,,,,False,True,True,,False,True,,,,,,,
05073,29,12.0,,0.0,,,,,5.0,37.6,7.4,,,19.0,,,,,,,,-17.0,,-29.0,,,,,-24.0,8.6,-21.6,,,-10.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05075,94,52.0,,56.0,,,,,86.0,80.5,8.0,,14.3,67.0,,,,,,,,-42.0,,-38.0,,,,,-8.0,-13.5,-86.0,,-79.7,-27.0,,,,,,,,,True,,,,,True,True,False,,False,True,,,,,,,
05077,68,108.0,,13.0,,,,,132.0,130.0,17.4,,41.3,,,,,,,,,40.0,,-55.0,,,,,64.0,62.0,-50.6,,-26.7,,,,,,,,,,False,,,,,False,False,False,,True,,,,,,,,
05079,164,28.0,,0.0,,,,,168.0,59.2,3.5,,2.1,,,,,,,,,-136.0,,-164.0,,,,,4.0,-104.8,-160.5,,-161.9,,,,,,,,,,False,,,,,True,True,False,,False,,,,,,,,
05081,138,8.0,,0.0,,,,,52.0,26.0,31.1,,,,,,,,,,,-130.0,,-138.0,,,,,-86.0,-112.0,-106.9,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
05083,175,76.0,,65.0,,,,,267.0,182.3,63.5,,,64.0,,,,,,,,-99.0,,-110.0,,,,,92.0,7.3,-111.5,,,-111.0,,,,,,,,,False,,,,,True,True,False,,,False,,,,,,,
05085,314,120.0,159.3,173.0,,,,,271.0,318.0,39.8,148.2,230.5,113.0,,,,,,,,-194.0,-154.7,-141.0,,,,,-43.0,4.0,-274.2,-165.8,-83.5,-201.0,,,,,,,,True,True,,,,,True,True,False,True,True,False,,,,,,,
05087,48,88.0,,0.0,,,,,129.0,151.4,8.6,,79.2,118.0,,,,,,,,40.0,,-48.0,,,,,81.0,103.4,-39.4,,31.2,70.0,,,,,,,,,False,,,,,False,False,True,,True,False,,,,,,,
05089,12,4.0,,0.0,,,,,23.0,30.5,3.3,,,,,,,,,,,-8.0,,-12.0,,,,,11.0,18.5,-8.7,,,,,,,,,,,,False,,,,,False,False,False,,,,,,,,,,
05091,254,500.0,,855.0,,,,,404.0,305.8,56.4,,261.0,,,,,,,,,246.0,,601.0,,,,,150.0,51.8,-197.6,,7.0,,,,,,,,,,False,,,,,True,True,True,,True,,,,,,,,
05093,678,408.0,,1157.0,,,,,406.0,383.2,833.7,,322.5,271.0,,,,,,,,-270.0,,479.0,,,,,-272.0,-294.8,155.7,,-355.5,-407.0,,,,,,,,,False,,,,,False,False,True,,False,False,,,,,,,
05095,38,16.0,,0.0,,,,,10.0,28.6,7.1,,,21.0,,,,,,,,-22.0,,-38.0,,,,,-28.0,-9.4,-30.9,,,-17.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05097,26,12.0,,0.0,,,,,14.0,23.1,0.7,,,,,,,,,,,-14.0,,-26.0,,,,,-12.0,-2.9,-25.3,,,,,,,,,,,,False,,,,,True,True,False,,,,,,,,,,
05099,28,20.0,,0.0,,,,,53.0,54.1,1.2,,18.5,,,,,,,,,-8.0,,-28.0,,,,,25.0,26.1,-26.8,,-9.5,,,,,,,,,,False,,,,,False,False,False,,False,,,,,,,,
05101,94,0.0,,0.0,,,,,25.0,13.2,1.7,,,,,,,,,,,-94.0,,-94.0,,,,,-69.0,-80.8,-92.3,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
05103,65,48.0,,0.0,,,,,54.0,67.9,12.9,,,30.0,,,,,,,,-17.0,,-65.0,,,,,-11.0,2.9,-52.1,,,-35.0,,,,,,,,,False,,,,,True,True,False,,,False,,,,,,,
05105,17,0.0,,0.0,,,,,24.0,22.3,14.6,,,,,,,,,,,-17.0,,-17.0,,,,,7.0,5.3,-2.4,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
05107,139,68.0,,88.0,,,,,208.0,224.2,22.9,,51.5,91.0,,,,,,,,-71.0,,-51.0,,,,,69.0,85.2,-116.1,,-87.5,-48.0,,,,,,,,,True,,,,,True,False,False,,False,True,,,,,,,
05109,78,52.0,,0.0,,,,,26.0,28.4,3.3,,,48.0,,,,,,,,-26.0,,-78.0,,,,,-52.0,-49.6,-74.7,,,-30.0,,,,,,,,,False,,,,,False,False,False,,,False,,,,,,,
05111,197,44.0,,64.0,,,,,100.0,99.5,17.0,,,43.0,,,,,,,,-153.0,,-133.0,,,,,-97.0,-97.5,-180.0,,,-154.0,,,,,,,,,True,,,,,True,True,False,,,False,,,,,,,
05113,54,40.0,,0.0,,,,,171.0,84.9,47.7,,,49.0,,,,,,,,-14.0,,-54.0,,,,,117.0,30.9,-6.3,,,-5.0,,,,,,,,,False,,,,,False,False,True,,,True,,,,,,,
05115,665,660.0,890.2,1226.0,,,,,655.0,524.2,543.8,641.9,377.1,502.0,,,,,,,,-5.0,225.2,561.0,,,,,-10.0,-140.8,-121.2,-23.1,-287.9,-163.0,,,,,,,,False,False,,,,,False,False,False,False,False,False,,,,,,,
05117,62,28.0,,0.0,,,,,29.0,36.2,11.5,,,22.0,,,,,,,,-34.0,,-62.0,,,,,-33.0,-25.8,-50.5,,,-40.0,,,,,,,,,False,,,,,True,True,False,,,False,,,,,,,
05119,2594,2164.0,2094.1,2224.0,,,,,2111.0,2909.5,2362.9,2591.3,1989.9,1837.0,,,2450.6,2267.0,,,,-430.0,-499.9,-370.0,,,,,-483.0,315.5,-231.1,-2.7,-604.1,-757.0,,,-143.4,-327.0,,,,False,True,,,,,False,True,True,True,False,False,,,True,True,,,
05121,134,84.0,,245.0,,,,,53.0,111.8,38.1,,,65.0,,,,,,,,-50.0,,111.0,,,,,-81.0,-22.2,-95.9,,,-69.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05123,290,88.0,,253.0,,,,,457.0,170.0,7.5,,13.7,,,,,,,,,-202.0,,-37.0,,,,,167.0,-120.0,-282.5,,-276.3,,,,,,,,,,True,,,,,True,True,False,,False,,,,,,,,
05125,559,484.0,344.7,1237.0,,,,,619.0,845.9,417.2,612.6,591.8,359.0,,,,,,,,-75.0,-214.3,678.0,,,,,60.0,286.9,-141.8,53.6,32.8,-200.0,,,,,,,,False,False,,,,,True,False,False,True,True,False,,,,,,,
05127,42,16.0,,0.0,,,,,49.0,21.4,5.4,,,,,,,,,,,-26.0,,-42.0,,,,,7.0,-20.6,-36.6,,,,,,,,,,,,False,,,,,True,True,False,,,,,,,,,,
05129,13,16.0,,0.0,,,,,13.0,9.2,2.1,,,21.0,,,,,,,,3.0,,-13.0,,,,,0.0,-3.8,-10.9,,,8.0,,,,,,,,,False,,,,,True,False,False,,,False,,,,,,,
05131,1327,916.0,1045.6,2078.0,,,,,4845.0,1535.2,966.6,1072.8,795.7,655.0,,,,1104.0,,,,-411.0,-281.4,751.0,,,,,3518.0,208.2,-360.4,-254.2,-531.3,-672.0,,,,-223.0,,,,True,False,,,,,False,True,True,True,False,False,,,,True,,,
05133,188,272.0,,996.0,,,,,737.0,163.4,76.1,,38.2,405.0,,,,,,,,84.0,,808.0,,,,,549.0,-24.6,-111.9,,-149.8,217.0,,,,,,,,,False,,,,,False,True,False,,False,False,,,,,,,
05135,47,24.0,,0.0,,,,,27.0,80.7,18.4,,,38.0,,,,,,,,-23.0,,-47.0,,,,,-20.0,33.7,-28.6,,,-9.0,,,,,,,,,False,,,,,True,False,False,,,True,,,,,,,
05137,45,16.0,,0.0,,,,,13.0,22.4,3.2,,,20.0,,,,,,,,-29.0,,-45.0,,,,,-32.0,-22.6,-41.8,,,-25.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05139,205,84.0,,111.0,,,,,259.0,226.2,29.8,,47.4,140.0,,,,,,,,-121.0,,-94.0,,,,,54.0,21.2,-175.2,,-157.6,-65.0,,,,,,,,,True,,,,,True,True,False,,False,True,,,,,,,
05141,18,8.0,,0.0,,,,,20.0,5.3,5.9,,,,,,,,,,,-10.0,,-18.0,,,,,2.0,-12.7,-12.1,,,,,,,,,,,,False,,,,,True,False,False,,,,,,,,,,
05143,1812,2096.0,6187.0,1111.0,,,,,3911.0,2304.0,790.2,1923.1,1097.0,2333.0,,,824.4,892.0,,,,284.0,4375.0,-701.0,,,,,2099.0,492.0,-1021.8,111.1,-715.0,521.0,,,-987.6,-920.0,,,,False,False,,,,,False,False,False,True,False,False,,,False,False,,,
05145,190,140.0,48.1,315.0,,,,,418.0,291.3,282.0,311.0,115.3,117.0,,,,,,,,-50.0,-141.9,125.0,,,,,228.0,101.3,92.0,121.0,-74.7,-73.0,,,,,,,,False,False,,,,,False,False,False,False,False,False,,,,,,,
05147,9,16.0,,0.0,,,,,23.0,22.1,3.2,,,20.0,,,,,,,,7.0,,-9.0,,,,,14.0,13.1,-5.8,,,11.0,,,,,,,,,False,,,,,False,False,True,,,False,,,,,,,
05149,237,592.0,,1426.0,,,,,449.0,376.7,159.7,,344.6,459.0,,,,,,,,355.0,,1189.0,,,,,212.0,139.7,-77.3,,107.6,222.0,,,,,,,,,False,,,,,True,True,True,,True,True,,,,,,,
06001,5488,4676.0,3745.5,8497.0,,,,,8722.0,9607.6,3168.0,4073.6,5558.0,6979.0,,,3125.8,2796.0,,,,-812.0,-1742.5,3009.0,,,,,3234.0,4119.6,-2320.0,-1414.4,70.0,1491.0,,,-2362.2,-2692.0,,,,False,False,,,,,False,False,False,False,True,False,,,False,False,,,
06003,0,0.0,,0.0,,,,,0.0,0.9,0.0,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.9,0.0,,,,,,,,,,,,True,,,,,True,False,False,,,,,,,,,,
06005,124,36.0,,95.0,,,,,84.0,61.8,4.0,,,44.0,,,,,,,,-88.0,,-29.0,,,,,-40.0,-62.2,-120.0,,,-80.0,,,,,,,,,True,,,,,True,True,False,,,True,,,,,,,
06007,757,528.0,388.1,1071.0,,,,,1253.0,1000.7,158.3,412.1,687.7,612.0,,,,727.0,,,,-229.0,-368.9,314.0,,,,,496.0,243.7,-598.7,-344.9,-69.3,-145.0,,,,-30.0,,,,False,False,,,,,False,False,False,False,True,True,,,,True,,,
06009,80,56.0,,114.0,,,,,127.0,108.1,9.3,,,76.0,,,,,,,,-24.0,,34.0,,,,,47.0,28.1,-70.7,,,-4.0,,,,,,,,,False,,,,,False,False,False,,,True,,,,,,,
06011,249,172.0,,0.0,,,,,192.0,78.2,124.4,,140.8,201.0,,,,,,,,-77.0,,-249.0,,,,,-57.0,-170.8,-124.6,,-108.2,-48.0,,,,,,,,,False,,,,,True,False,False,,False,True,,,,,,,
06013,4417,4164.0,4007.8,3386.0,,,,,6947.0,6461.6,3095.3,4648.5,7300.2,4687.0,,,5640.0,2651.0,,,,-253.0,-409.2,-1031.0,,,,,2530.0,2044.6,-1321.7,231.5,2883.2,270.0,,,1223.0,-1766.0,,,,False,False,,,,,False,False,False,True,False,False,,,False,False,,,
06015,39,8.0,,0.0,,,,,84.0,23.1,5.4,,,,,,,,,,,-31.0,,-39.0,,,,,45.0,-15.9,-33.6,,,,,,,,,,,,False,,,,,False,True,False,,,,,,,,,,
06017,422,324.0,187.0,945.0,,,,,1394.0,425.5,124.0,298.4,844.6,399.0,,,,641.0,,,,-98.0,-235.0,523.0,,,,,972.0,3.5,-298.0,-123.6,422.6,-23.0,,,,219.0,,,,False,False,,,,,False,True,False,False,False,True,,,,False,,,
06019,9125,8220.0,11596.6,8500.0,,,,,19667.0,5846.5,8695.9,8982.5,9006.3,9789.0,,,10233.6,9021.0,,,,-905.0,2471.6,-625.0,,,,,10542.0,-3278.5,-429.1,-142.5,-118.7,664.0,,,1108.6,-104.0,,,,False,True,,,,,False,False,True,True,True,True,,,False,True,,,
06021,196,168.0,,0.0,,,,,191.0,239.5,24.5,,183.7,211.0,,,,,,,,-28.0,,-196.0,,,,,-5.0,43.5,-171.5,,-12.3,15.0,,,,,,,,,False,,,,,True,False,False,,True,True,,,,,,,
06023,117,84.0,33.8,115.0,,,,,392.0,82.4,12.3,100.0,73.4,155.0,,,,87.0,,,,-33.0,-83.2,-2.0,,,,,275.0,-34.6,-104.7,-17.0,-43.6,38.0,,,,-30.0,,,,False,True,,,,,False,False,False,True,False,False,,,,True,,,
06025,1866,3152.0,4457.9,3252.0,,,,,787.0,1739.0,1554.3,2585.5,550.1,6557.0,,,3035.2,1267.0,,,,1286.0,2591.9,1386.0,,,,,-1079.0,-127.0,-311.7,719.5,-1315.9,4691.0,,,1169.2,-599.0,,,,False,False,,,,,True,True,True,True,False,False,,,True,True,,,
06027,30,4.0,,0.0,,,,,7.0,29.7,2.5,,,,,,,,,,,-26.0,,-30.0,,,,,-23.0,-0.3,-27.5,,,,,,,,,,,,False,,,,,True,True,False,,,,,,,,,,
06029,16287,4836.0,3537.6,9946.0,,,,,12112.0,6645.9,5275.3,6327.0,3558.3,6466.0,,,6665.1,7759.0,,,,-11451.0,-12749.4,-6341.0,,,,,-4175.0,-9641.1,-11011.7,-9960.0,-12728.7,-9821.0,,,-9621.9,-8528.0,,,,False,True,,,,,True,True,True,True,False,True,,,True,True,,,
06031,1555,1192.0,1285.7,1178.0,,,,,2432.0,2433.9,332.8,1040.2,590.6,2426.0,,,1413.5,352.0,,,,-363.0,-269.3,-377.0,,,,,877.0,878.9,-1222.2,-514.8,-964.4,871.0,,,-141.5,-1203.0,,,,True,False,,,,,False,False,False,False,False,False,,,True,False,,,
06033,112,84.0,38.2,149.0,,,,,191.0,238.2,34.4,85.7,95.9,97.0,,,,,,,,-28.0,-73.8,37.0,,,,,79.0,126.2,-77.6,-26.3,-16.1,-15.0,,,,,,,,False,False,,,,,False,False,False,True,True,True,,,,,,,
06035,363,132.0,,0.0,,,,,124.0,70.8,108.3,,128.3,,,,,,,,,-231.0,,-363.0,,,,,-239.0,-292.2,-254.7,,-234.7,,,,,,,,,,False,,,,,False,False,False,,False,,,,,,,,
06037,76384,90272.0,77819.1,87896.0,,,,,52693.0,62711.7,45595.9,89450.3,47370.6,118986.0,,,92179.7,112085.0,,,,13888.0,1435.1,11512.0,,,,,-23691.0,-13672.3,-30788.1,13066.3,-29013.4,42602.0,,,15795.7,35701.0,,,,True,True,,,,,False,True,False,True,False,False,,,False,False,,,
06039,1409,1260.0,1157.7,2330.0,,,,,2513.0,1048.0,364.9,784.1,1409.4,1465.0,,,,1461.0,,,,-149.0,-251.3,921.0,,,,,1104.0,-361.0,-1044.1,-624.9,0.4,56.0,,,,52.0,,,,False,False,,,,,False,False,False,False,True,True,,,,True,,,
06041,1853,2860.0,4662.2,1912.0,,,,,1077.0,1415.6,2225.9,2324.3,2244.4,3660.0,,,2555.9,3923.0,,,,1007.0,2809.2,59.0,,,,,-776.0,-437.4,372.9,471.3,391.4,1807.0,,,702.9,2070.0,,,,False,True,,,,,True,True,True,True,True,False,,,True,False,,,
06043,29,16.0,,0.0,,,,,15.0,27.1,2.9,,,,,,,,,,,-13.0,,-29.0,,,,,-14.0,-1.9,-26.1,,,,,,,,,,,,False,,,,,False,True,False,,,,,,,,,,
06045,267,112.0,79.2,212.0,,,,,247.0,229.8,69.6,151.6,100.3,142.0,,,,,,,,-155.0,-187.8,-55.0,,,,,-20.0,-37.2,-197.4,-115.4,-166.7,-125.0,,,,,,,,False,True,,,,,True,True,False,True,False,True,,,,,,,
06047,3128,2448.0,2437.2,3648.0,,,,,7320.0,1387.3,597.3,1450.6,2011.3,2872.0,,,2777.6,2588.0,,,,-680.0,-690.8,520.0,,,,,4192.0,-1740.7,-2530.7,-1677.4,-1116.7,-256.0,,,-350.4,-540.0,,,,False,True,,,,,False,False,False,False,False,True,,,True,True,,,
06049,5,0.0,,0.0,,,,,2.0,0.0,,,,,,,,,,,,-5.0,,-5.0,,,,,-3.0,-5.0,,,,,,,,,,,,,False,,,,,True,False,,,,,,,,,,,
