,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05033,2190,1920.0,1143.0,,,,,2796.0,,1444.8,1097.3,1997.5,,,,,-270.0,-1047.0,,,,,606.0,,-745.2,-1092.7,-192.5,,,,,False,,,,,False,,False,False,True,,,,
05035,1408,1542.0,1012.0,,,,,1702.0,,873.2,868.1,1496.0,,1290.9,,,134.0,-396.0,,,,,294.0,,-534.8,-539.9,88.0,,-117.1,,,False,,,,,False,,False,False,True,,True,,
05037,611,738.0,365.0,,,,,706.0,,1025.6,396.1,710.0,,,,,127.0,-246.0,,,,,95.0,,414.6,-214.9,99.0,,,,,False,,,,,True,,False,False,True,,,,
05039,242,240.0,287.0,,,,,196.0,,69.5,146.3,253.0,,,,,-2.0,45.0,,,,,-46.0,,-172.5,-95.7,11.0,,,,,False,,,,,False,,False,False,False,,,,
05041,375,534.0,358.0,,,,,309.0,,320.4,228.7,728.0,,,,,159.0,-17.0,,,,,-66.0,,-54.6,-146.3,353.0,,,,,True,,,,,True,,True,True,False,,,,
05043,576,924.0,780.0,,,,,571.0,,227.0,550.4,1192.0,,,,,348.0,204.0,,,,,-5.0,,-349.0,-25.6,616.0,,,,,True,,,,,True,,False,True,False,,,,
05045,4079,3546.0,3096.0,,,,,4069.0,,3065.9,2389.2,3077.5,,1760.5,,,-533.0,-983.0,,,,,-10.0,,-1013.1,-1689.8,-1001.5,,-2318.5,,,False,,,,,True,,False,False,False,,False,,
05047,508,354.0,203.0,,,,,674.0,,87.3,261.0,270.0,,,,,-154.0,-305.0,,,,,166.0,,-420.7,-247.0,-238.0,,,,,False,,,,,False,,False,False,False,,,,
05049,273,708.0,348.0,,,,,294.0,,891.8,346.3,1344.0,,,,,435.0,75.0,,,,,21.0,,618.8,73.3,1071.0,,,,,True,,,,,True,,False,True,False,,,,
05051,3358,2622.0,2310.0,,,,,3344.0,,1764.3,1998.8,2602.5,,836.0,,,-736.0,-1048.0,,,,,-14.0,,-1593.7,-1359.2,-755.5,,-2522.0,,,False,,,,,True,,False,False,False,,False,,
05053,538,636.0,477.0,,,,,524.0,,404.1,344.4,566.0,,,,,98.0,-61.0,,,,,-14.0,,-133.9,-193.6,28.0,,,,,True,,,,,True,,False,False,True,,,,
05055,1468,1710.0,1195.0,,,,,2011.0,,354.6,1042.6,1140.5,,3627.5,,,242.0,-273.0,,,,,543.0,,-1113.4,-425.4,-327.5,,2159.5,,,False,,,,,False,,False,False,False,,False,,
05057,529,516.0,427.0,,,,,563.0,,473.4,409.6,518.0,,,,,-13.0,-102.0,,,,,34.0,,-55.6,-119.4,-11.0,,,,,False,,,,,False,,False,False,True,,,,
05059,1060,1044.0,791.0,,,,,1272.0,,1287.4,610.9,1754.5,,627.9,,,-16.0,-269.0,,,,,212.0,,227.4,-449.1,694.5,,-432.1,,,False,,,,,False,,False,False,False,,False,,
05061,332,552.0,408.0,,,,,336.0,,551.3,257.7,394.0,,,,,220.0,76.0,,,,,4.0,,219.3,-74.3,62.0,,,,,True,,,,,True,,True,True,True,,,,
05063,967,870.0,769.0,,,,,1917.0,,198.2,575.1,814.0,,512.5,,,-97.0,-198.0,,,,,950.0,,-768.8,-391.9,-153.0,,-454.5,,,False,,,,,False,,False,False,False,,False,,
05065,417,414.0,116.0,,,,,393.0,,206.0,173.3,534.5,,,,,-3.0,-301.0,,,,,-24.0,,-211.0,-243.7,117.5,,,,,False,,,,,False,,False,False,False,,,,
05067,398,1518.0,241.0,,,,,756.0,,294.6,678.3,1253.0,,,,,1120.0,-157.0,,,,,358.0,,-103.4,280.3,855.0,,,,,True,,,,,True,,True,True,True,,,,
05069,1877,3036.0,1334.0,,,,,2021.0,,1098.5,1354.9,3451.5,,1459.9,,,1159.0,-543.0,,,,,144.0,,-778.5,-522.1,1574.5,,-417.1,,,True,,,,,True,,True,True,False,,True,,
05071,879,888.0,728.0,,,,,1123.0,,981.3,499.1,1035.0,,,,,9.0,-151.0,,,,,244.0,,102.3,-379.9,156.0,,,,,False,,,,,False,,False,False,False,,,,
05073,135,126.0,1.0,,,,,142.0,,111.2,65.0,73.0,,,,,-9.0,-134.0,,,,,7.0,,-23.8,-70.0,-62.0,,,,,False,,,,,True,,False,False,False,,,,
05075,514,438.0,220.0,,,,,701.0,,155.3,247.0,410.0,,,,,-76.0,-294.0,,,,,187.0,,-358.7,-267.0,-104.0,,,,,False,,,,,False,,False,False,False,,,,
05077,236,252.0,267.0,,,,,349.0,,165.4,205.2,341.0,,,,,16.0,31.0,,,,,113.0,,-70.6,-30.8,105.0,,,,,False,,,,,False,,False,False,False,,,,
05079,322,390.0,,,,,,436.0,,96.3,280.8,305.0,,181.2,,,68.0,,,,,,114.0,,-225.7,-41.2,-17.0,,-140.8,,,,,,,,False,,False,True,True,,False,,
05081,309,180.0,91.0,,,,,324.0,,40.5,173.3,157.0,,,,,-129.0,-218.0,,,,,15.0,,-268.5,-135.7,-152.0,,,,,False,,,,,True,,False,False,False,,,,
05083,706,684.0,1375.0,,,,,969.0,,335.5,479.8,663.0,,,,,-22.0,669.0,,,,,263.0,,-370.5,-226.2,-43.0,,,,,False,,,,,False,,False,False,False,,,,
05085,2355,2088.0,1810.0,,,,,2395.0,,1635.9,1322.3,2162.0,,2020.4,,,-267.0,-545.0,,,,,40.0,,-719.1,-1032.7,-193.0,,-334.6,,,False,,,,,True,,False,False,True,,False,,
05087,428,540.0,492.0,,,,,439.0,,117.6,512.5,462.0,,,,,112.0,64.0,,,,,11.0,,-310.4,84.5,34.0,,,,,True,,,,,True,,False,True,True,,,,
05089,306,204.0,105.0,,,,,334.0,,68.2,166.6,164.0,,,,,-102.0,-201.0,,,,,28.0,,-237.8,-139.4,-142.0,,,,,False,,,,,True,,False,False,False,,,,
05091,908,720.0,499.0,,,,,1051.0,,207.3,468.2,612.0,,563.4,,,-188.0,-409.0,,,,,143.0,,-700.7,-439.8,-296.0,,-344.6,,,False,,,,,True,,False,False,False,,False,,
05093,1211,1458.0,651.0,,,,,1956.0,,713.0,989.2,1104.0,,1109.3,,,247.0,-560.0,,,,,745.0,,-498.0,-221.8,-107.0,,-101.7,,,False,,,,,False,,False,True,True,,True,,
05095,327,204.0,204.0,,,,,240.0,,95.5,115.2,166.0,,,,,-123.0,-123.0,,,,,-87.0,,-231.5,-211.8,-161.0,,,,,False,,,,,True,,False,False,False,,,,
05097,219,246.0,355.0,,,,,250.0,,110.7,164.2,207.0,,,,,27.0,136.0,,,,,31.0,,-108.3,-54.8,-12.0,,,,,False,,,,,False,,False,False,True,,,,
05099,171,192.0,151.0,,,,,276.0,,44.0,119.1,149.0,,,,,21.0,-20.0,,,,,105.0,,-127.0,-51.9,-22.0,,,,,True,,,,,False,,False,False,False,,,,
05101,130,120.0,0.0,,,,,194.0,,8.9,94.7,99.0,,,,,-10.0,-130.0,,,,,64.0,,-121.1,-35.3,-31.0,,,,,False,,,,,False,,False,False,False,,,,
05103,787,768.0,590.0,,,,,687.0,,147.5,412.1,673.0,,,,,-19.0,-197.0,,,,,-100.0,,-639.5,-374.9,-114.0,,,,,False,,,,,False,,False,False,False,,,,
05105,322,276.0,201.0,,,,,288.0,,62.7,163.8,174.0,,,,,-46.0,-121.0,,,,,-34.0,,-259.3,-158.2,-148.0,,,,,False,,,,,True,,False,False,False,,,,
05107,439,570.0,29.0,,,,,712.0,,174.9,291.8,441.0,,,,,131.0,-410.0,,,,,273.0,,-264.1,-147.2,2.0,,,,,False,,,,,False,,False,False,True,,,,
05109,323,402.0,514.0,,,,,315.0,,251.9,267.0,372.0,,,,,79.0,191.0,,,,,-8.0,,-71.1,-56.0,49.0,,,,,False,,,,,True,,True,True,True,,,,
05111,801,1032.0,100.0,,,,,1245.0,,1123.7,487.1,1118.0,,,,,231.0,-701.0,,,,,444.0,,322.7,-313.9,317.0,,,,,False,,,,,False,,False,False,False,,,,
05113,545,600.0,491.0,,,,,645.0,,183.3,377.3,394.0,,,,,55.0,-54.0,,,,,100.0,,-361.7,-167.7,-151.0,,,,,True,,,,,False,,False,False,False,,,,
05115,2406,2598.0,1565.0,,,,,2319.0,,1325.5,1493.2,2077.5,,3403.6,,,192.0,-841.0,,,,,-87.0,,-1080.5,-912.8,-328.5,,997.6,,,False,,,,,True,,False,False,False,,False,,
05117,337,222.0,174.0,,,,,281.0,,795.4,130.5,227.0,,,,,-115.0,-163.0,,,,,-56.0,,458.4,-206.5,-110.0,,,,,False,,,,,True,,False,False,True,,,,
05119,12138,11250.0,10748.0,,,,,11497.0,,10926.0,6259.1,12650.0,,8122.7,9636.0,,-888.0,-1390.0,,,,,-641.0,,-1212.0,-5878.9,512.0,,-4015.3,-2502.0,,False,,,,,True,,False,False,True,,False,False,
05121,541,564.0,91.0,,,,,698.0,,257.8,377.4,551.0,,,,,23.0,-450.0,,,,,157.0,,-283.2,-163.6,10.0,,,,,False,,,,,False,,False,False,True,,,,
05123,775,1176.0,1045.0,,,,,1094.0,,4415.9,580.7,1163.5,,750.6,,,401.0,270.0,,,,,319.0,,3640.9,-194.3,388.5,,-24.4,,,True,,,,,True,,False,True,True,,True,,
05125,3685,3546.0,2402.0,,,,,4470.0,,1797.9,2415.0,3199.5,,1584.5,,,-139.0,-1283.0,,,,,785.0,,-1887.1,-1270.0,-485.5,,-2100.5,,,False,,,,,False,,False,False,False,,False,,
05127,372,180.0,151.0,,,,,362.0,,56.6,131.8,114.0,,,,,-192.0,-221.0,,,,,-10.0,,-315.4,-240.2,-258.0,,,,,False,,,,,True,,False,False,False,,,,
05129,176,204.0,28.0,,,,,240.0,,168.6,153.0,232.0,,,,,28.0,-148.0,,,,,64.0,,-7.4,-23.0,56.0,,,,,False,,,,,False,,True,True,False,,,,
05131,4959,3102.0,3026.0,,,,,5333.0,,2377.9,2086.4,3308.0,,1362.1,,,-1857.0,-1933.0,,,,,374.0,,-2581.1,-2872.6,-1651.0,,-3596.9,,,False,,,,,True,,False,False,True,,False,,
05133,390,570.0,20.0,,,,,561.0,,180.8,272.2,483.0,,,,,180.0,-370.0,,,,,171.0,,-209.2,-117.8,93.0,,,,,False,,,,,True,,False,True,True,,,,
05135,474,702.0,429.0,,,,,540.0,,529.8,381.1,670.0,,,,,228.0,-45.0,,,,,66.0,,55.8,-92.9,196.0,,,,,True,,,,,True,,True,True,True,,,,
05137,260,420.0,286.0,,,,,336.0,,158.6,264.4,411.5,,,,,160.0,26.0,,,,,76.0,,-101.4,4.4,151.5,,,,,True,,,,,True,,True,True,True,,,,
05139,1299,1212.0,1178.0,,,,,1252.0,,688.1,802.1,1362.0,,,,,-87.0,-121.0,,,,,-47.0,,-610.9,-496.9,63.0,,,,,False,,,,,True,,False,False,True,,,,
05141,463,648.0,643.0,,,,,508.0,,835.5,349.1,650.0,,,,,185.0,180.0,,,,,45.0,,372.5,-113.9,187.0,,,,,True,,,,,True,,False,True,False,,,,
05143,8328,8262.0,9318.0,,,,,6901.0,,4043.1,4414.6,7769.0,,8444.4,9043.0,,-66.0,990.0,,,,,-1427.0,,-4284.9,-3913.4,-559.0,,116.4,715.0,,False,,,,,False,,False,False,False,,False,False,
05145,2475,2814.0,2860.0,,,,,3586.0,,2117.8,1529.8,3162.5,,2559.7,,,339.0,385.0,,,,,1111.0,,-357.2,-945.2,687.5,,84.7,,,False,,,,,False,,False,False,False,,True,,
05147,256,204.0,206.0,,,,,197.0,,688.6,123.4,235.0,,,,,-52.0,-50.0,,,,,-59.0,,432.6,-132.6,-21.0,,,,,True,,,,,False,,False,False,True,,,,
05149,903,1188.0,421.0,,,,,795.0,,950.5,640.0,1352.0,,,,,285.0,-482.0,,,,,-108.0,,47.5,-263.0,449.0,,,,,False,,,,,True,,True,True,False,,,,
06001,31987,35490.0,32700.0,,,,,31027.0,,109480.7,40740.3,46854.5,,16227.4,96018.0,,3503.0,713.0,,,,,-960.0,,77493.7,8753.3,14867.5,,-15759.6,64031.0,,True,,,,,True,,False,False,False,,False,False,
06003,11,6.0,0.0,,,,,33.0,,29.7,7.9,35.0,,,,,-5.0,-11.0,,,,,22.0,,18.7,-3.1,24.0,,,,,False,,,,,False,,False,True,False,,,,
06005,1213,3342.0,2346.0,,,,,1205.0,,5119.2,1526.4,1842.5,,,,,2129.0,1133.0,,,,,-8.0,,3906.2,313.4,629.5,,,,,True,,,,,True,,False,True,True,,,,
06007,4216,5790.0,4692.0,,,,,6283.0,,9229.1,4439.8,7359.0,,5291.2,17738.0,,1574.0,476.0,,,,,2067.0,,5013.1,223.8,3143.0,,1075.2,13522.0,,True,,,,,False,,False,True,False,,True,False,
06009,887,1038.0,583.0,,,,,1215.0,,839.1,795.3,1691.5,,,,,151.0,-304.0,,,,,328.0,,-47.9,-91.7,804.5,,,,,False,,,,,False,,True,True,False,,,,
06011,867,870.0,862.0,,,,,617.0,,1340.1,555.9,896.0,,,,,3.0,-5.0,,,,,-250.0,,473.1,-311.1,29.0,,,,,False,,,,,False,,False,False,False,,,,
06013,22805,27534.0,33129.0,,,,,22507.0,,30443.7,24069.7,41900.5,,29295.4,77710.0,,4729.0,10324.0,,,,,-298.0,,7638.7,1264.7,19095.5,,6490.4,54905.0,,False,,,,,True,,False,True,False,,False,False,
06015,240,642.0,646.0,,,,,253.0,,392.8,700.5,464.0,,,,,402.0,406.0,,,,,13.0,,152.8,460.5,224.0,,,,,False,,,,,True,,True,False,True,,,,
06017,3865,4440.0,2468.0,,,,,5237.0,,4404.1,4868.0,4547.5,,3731.8,3202.0,,575.0,-1397.0,,,,,1372.0,,539.1,1003.0,682.5,,-133.2,-663.0,,False,,,,,False,,True,False,False,,True,False,
06019,35293,57432.0,99540.0,,,,,31250.0,,129979.9,29278.5,152992.0,,23929.1,139475.0,,22139.0,64247.0,,,,,-4043.0,,94686.9,-6014.5,117699.0,,-11363.9,104182.0,,False,,,,,True,,False,True,False,,True,False,
06021,788,822.0,796.0,,,,,803.0,,244.2,558.4,809.0,,,,,34.0,8.0,,,,,15.0,,-543.8,-229.6,21.0,,,,,True,,,,,True,,False,False,True,,,,
06023,1367,936.0,490.0,,,,,1392.0,,763.9,2391.9,814.0,,,1121.0,,-431.0,-877.0,,,,,25.0,,-603.1,1024.9,-553.0,,,-246.0,,False,,,,,True,,False,False,False,,,True,
06025,5615,10986.0,2783.0,,,,,9089.0,,47976.1,5874.5,11486.0,,7187.0,12986.0,,5371.0,-2832.0,,,,,3474.0,,42361.1,259.5,5871.0,,1572.0,7371.0,,True,,,,,True,,False,True,False,,True,False,
06027,593,612.0,0.0,,,,,194.0,,1449.1,300.2,614.5,,,,,19.0,-593.0,,,,,-399.0,,856.1,-292.8,21.5,,,,,False,,,,,False,,False,False,False,,,,
06029,36423,44730.0,44465.0,,,,,38980.0,,153174.6,27736.4,64256.5,,30282.4,80547.0,,8307.0,8042.0,,,,,2557.0,,116751.6,-8686.6,27833.5,,-6140.6,44124.0,,True,,,,,True,,False,False,False,,True,False,
06031,6171,7026.0,4925.0,,,,,5598.0,,3745.0,4311.7,8869.0,,6787.5,6503.0,,855.0,-1246.0,,,,,-573.0,,-2426.0,-1859.3,2698.0,,616.5,332.0,,False,,,,,True,,False,False,False,,True,True,
06033,1606,1104.0,1110.0,,,,,1003.0,,3003.2,1130.2,1381.0,,,,,-502.0,-496.0,,,,,-603.0,,1397.2,-475.8,-225.0,,,,,True,,,,,False,,False,True,True,,,,
06035,1532,4404.0,1.0,,,,,1023.0,,2441.9,1963.9,3908.0,,,,,2872.0,-1531.0,,,,,-509.0,,909.9,431.9,2376.0,,,,,True,,,,,True,,True,True,True,,,,
06037,500484,585000.0,554180.0,,,,,454065.0,,1113750.2,416839.5,813736.0,,492414.9,987709.0,,84516.0,53696.0,,,,,-46419.0,,613266.2,-83644.5,313252.0,,-8069.1,487225.0,,True,,,,,True,,False,True,False,,True,False,
06039,5768,5766.0,7474.0,,,,,4854.0,,14027.1,3976.6,9737.5,,4418.6,2066.0,,-2.0,1706.0,,,,,-914.0,,8259.1,-1791.4,3969.5,,-1349.4,-3702.0,,False,,,,,False,,False,False,False,,False,False,
06041,3450,2940.0,3091.0,,,,,2841.0,,5496.5,2596.3,3294.0,,1479.3,3922.0,,-510.0,-359.0,,,,,-609.0,,2046.5,-853.7,-156.0,,-1970.7,472.0,,True,,,,,False,,False,False,True,,False,True,
06043,179,84.0,77.0,,,,,358.0,,57.9,128.4,101.0,,,,,-95.0,-102.0,,,,,179.0,,-121.1,-50.6,-78.0,,,,,False,,,,,False,,False,True,True,,,,
06045,1415,1368.0,1157.0,,,,,1166.0,,1683.1,1600.9,1662.0,,,,,-47.0,-258.0,,,,,-249.0,,268.1,185.9,247.0,,,,,False,,,,,False,,False,False,False,,,,
06047,10204,9258.0,6155.0,,,,,11521.0,,3683.1,7210.5,12829.0,,7358.3,10072.0,,-946.0,-4049.0,,,,,1317.0,,-6520.9,-2993.5,2625.0,,-2845.7,-132.0,,False,,,,,False,,False,False,False,,False,True,
06049,136,234.0,0.0,,,,,218.0,,294.7,150.2,187.0,,,,,98.0,-136.0,,,,,82.0,,158.7,14.2,51.0,,,,,False,,,,,True,,False,True,True,,,,
06051,394,432.0,186.0,,,,,201.0,,974.7,220.8,246.0,,,,,38.0,-208.0,,,,,-193.0,,580.7,-173.2,-148.0,,,,,False,,,,,False,,False,False,False,,,,
06053,16942,23490.0,32533.0,,,,,12196.0,,5744.6,12573.5,22275.0,,20543.8,34355.0,,6548.0,15591.0,,,,,-4746.0,,-11197.4,-4368.5,5333.0,,3601.8,17413.0,,False,,,,,True,,False,True,True,,True,False,
06055,3588,3804.0,2556.0,,,,,2696.0,,3991.9,3261.3,4557.0,,4659.2,3212.0,,216.0,-1032.0,,,,,-892.0,,403.9,-326.7,969.0,,1071.2,-376.0,,False,,,,,False,,False,False,False,,False,False,
06057,1267,1548.0,588.0,,,,,2590.0,,592.4,2076.0,1382.0,,,,,281.0,-679.0,,,,,1323.0,,-674.6,809.0,115.0,,,,,False,,,,,False,,False,False,True,,,,
06059,100347,133728.0,108160.0,,,,,99661.0,,505938.9,76715.3,208904.5,,97282.6,325179.0,,33381.0,7813.0,,,,,-686.0,,405591.9,-23631.7,108557.5,,-3064.4,224832.0,,True,,,,,True,,False,True,False,,True,False,
06061,7404,12546.0,8713.0,,,,,11603.0,,13651.9,8804.5,10276.0,,15066.2,10493.0,,5142.0,1309.0,,,,,4199.0,,6247.9,1400.5,2872.0,,7662.2,3089.0,,True,,,,,True,,False,True,True,,False,True,
06063,221,420.0,499.0,,,,,635.0,,443.0,434.2,355.0,,,,,199.0,278.0,,,,,414.0,,222.0,213.2,134.0,,,,,False,,,,,False,,False,False,True,,,,
06065,129535,162276.0,72239.0,,,,,134225.0,,374706.8,107506.2,274531.0,,118334.4,344884.0,,32741.0,-57296.0,,,,,4690.0,,245171.8,-22028.8,144996.0,,-11200.6,215349.0,,False,,,,,True,,False,True,False,,True,False,
06067,33474,39180.0,29557.0,,,,,41610.0,,54438.5,31986.5,47569.5,,36638.8,46096.0,,5706.0,-3917.0,,,,,8136.0,,20964.5,-1487.5,14095.5,,3164.8,12622.0,,True,,,,,False,,False,True,False,,True,False,
06069,2532,2718.0,2598.0,,,,,1938.0,,3010.3,851.3,3678.5,,1785.0,,,186.0,66.0,,,,,-594.0,,478.3,-1680.7,1146.5,,-747.0,,,True,,,,,False,,False,False,False,,False,,
06071,115865,200346.0,224757.0,,,,,135223.0,,337726.5,114976.8,295219.0,,123704.0,328945.0,,84481.0,108892.0,,,,,19358.0,,221861.5,-888.2,179354.0,,7839.0,213080.0,,False,,,,,True,,False,True,False,,True,False,
06073,113796,123024.0,141667.0,,,,,90475.0,,177364.3,78849.1,134574.5,,134162.7,181004.0,,9228.0,27871.0,,,,,-23321.0,,63568.3,-34946.9,20778.5,,20366.7,67208.0,,False,,,,,False,,False,False,False,,False,False,
06075,10979,12414.0,11737.0,,,,,9087.0,,17512.4,14473.6,16901.5,,10659.9,28788.0,,1435.0,758.0,,,,,-1892.0,,6533.4,3494.6,5922.5,,-319.1,17809.0,,True,,,,,False,,False,False,False,,True,False,
06077,25417,26640.0,13583.0,,,,,24982.0,,66065.7,19323.0,44974.5,,17266.5,87668.0,,1223.0,-11834.0,,,,,-435.0,,40648.7,-6094.0,19557.5,,-8150.5,62251.0,,False,,,,,True,,False,False,False,,False,False,
06079,9007,6876.0,7581.0,,,,,6279.0,,24416.4,4959.7,13004.5,,5529.9,16455.0,,-2131.0,-1426.0,,,,,-2728.0,,15409.4,-4047.3,3997.5,,-3477.1,7448.0,,True,,,,,False,,False,False,False,,False,False,
06081,14987,16530.0,13798.0,,,,,11364.0,,57376.0,18650.5,25952.0,,17639.8,,,1543.0,-1189.0,,,,,-3623.0,,42389.0,3663.5,10965.0,,2652.8,,,True,,,,,False,,False,False,False,,False,,
06083,13947,8274.0,9333.0,,,,,9926.0,,23939.7,8013.2,14073.0,,8991.2,22541.0,,-5673.0,-4614.0,,,,,-4021.0,,9992.7,-5933.8,126.0,,-4955.8,8594.0,,True,,,,,True,,False,False,True,,True,False,
06085,46548,53514.0,45551.0,,,,,40195.0,,138595.4,39684.5,64880.5,,25307.9,97908.0,,6966.0,-997.0,,,,,-6353.0,,92047.4,-6863.5,18332.5,,-21240.1,51360.0,,True,,,,,True,,False,True,False,,False,False,
06087,6483,6444.0,4899.0,,,,,3781.0,,12788.2,5228.1,7062.0,,7077.0,5334.0,,-39.0,-1584.0,,,,,-2702.0,,6305.2,-1254.9,579.0,,594.0,-1149.0,,False,,,,,False,,False,False,False,,False,False,
06089,3374,1608.0,830.0,,,,,3644.0,,1750.1,2818.2,1516.0,,4760.5,1196.0,,-1766.0,-2544.0,,,,,270.0,,-1623.9,-555.8,-1858.0,,1386.5,-2178.0,,False,,,,,True,,True,True,False,,True,False,
06091,65,78.0,23.0,,,,,166.0,,33.9,38.1,26.0,,,,,13.0,-42.0,,,,,101.0,,-31.1,-26.9,-39.0,,,,,False,,,,,False,,False,False,False,,,,
06093,513,630.0,588.0,,,,,475.0,,261.5,769.4,394.0,,,,,117.0,75.0,,,,,-38.0,,-251.5,256.4,-119.0,,,,,True,,,,,True,,False,False,False,,,,
06095,12698,13650.0,15930.0,,,,,10198.0,,47130.0,10060.9,10056.5,,13656.1,6397.0,,952.0,3232.0,,,,,-2500.0,,34432.0,-2637.1,-2641.5,,958.1,-6301.0,,False,,,,,False,,False,False,False,,False,False,
06097,9497,11778.0,11790.0,,,,,7724.0,,10368.5,8769.7,17463.5,,9416.5,31728.0,,2281.0,2293.0,,,,,-1773.0,,871.5,-727.3,7966.5,,-80.5,22231.0,,False,,,,,True,,True,True,False,,True,False,
06099,24451,19032.0,17184.0,,,,,20328.0,,25319.9,13248.9,21479.0,,17385.6,37496.0,,-5419.0,-7267.0,,,,,-4123.0,,868.9,-11202.1,-2972.0,,-7065.4,13045.0,,False,,,,,True,,True,False,True,,False,False,
06101,2758,4752.0,4970.0,,,,,2981.0,,3025.3,3729.5,5782.0,,1758.6,,,1994.0,2212.0,,,,,223.0,,267.3,971.5,3024.0,,-999.4,,,False,,,,,True,,True,True,False,,True,,
06103,1919,2232.0,1679.0,,,,,1552.0,,1998.0,1795.9,2559.5,,,,,313.0,-240.0,,,,,-367.0,,79.0,-123.1,640.5,,,,,True,,,,,False,,True,True,False,,,,
06105,56,156.0,103.0,,,,,127.0,,27.3,153.1,111.0,,,,,100.0,47.0,,,,,71.0,,-28.7,97.1,55.0,,,,,True,,,,,True,,True,True,True,,,,
06107,16196,19680.0,12675.0,,,,,17376.0,,52512.6,12149.8,26720.5,,16427.5,67605.0,,3484.0,-3521.0,,,,,1180.0,,36316.6,-4046.2,10524.5,,231.5,51409.0,,False,,,,,True,,False,False,False,,True,False,
06109,1430,3432.0,3372.0,,,,,1515.0,,13266.7,2306.3,3350.5,,,,,2002.0,1942.0,,,,,85.0,,11836.7,876.3,1920.5,,,,,True,,,,,True,,False,True,True,,,,
06111,39604,29448.0,39177.0,,,,,24742.0,,55434.1,21470.6,36189.0,,26463.4,45026.0,,-10156.0,-427.0,,,,,-14862.0,,15830.1,-18133.4,-3415.0,,-13140.6,5422.0,,True,,,,,False,,False,False,True,,False,True,
06113,4711,5112.0,5248.0,,,,,4933.0,,7929.6,4761.1,5668.0,,5840.4,6278.0,,401.0,537.0,,,,,222.0,,3218.6,50.1,957.0,,1129.4,1567.0,,False,,,,,True,,False,True,False,,False,False,
06115,2064,2640.0,898.0,,,,,2669.0,,1756.0,1928.1,2127.5,,1831.8,,,576.0,-1166.0,,,,,605.0,,-308.0,-135.9,63.5,,-232.2,,,False,,,,,False,,True,True,True,,True,,
08001,8621,12312.0,7941.0,,,,,15169.0,,3718.0,11081.6,9231.5,,7934.1,4724.0,,3691.0,-680.0,,,,,6548.0,,-4903.0,2460.6,610.5,,-686.9,-3897.0,,True,,,,,False,,False,True,True,,True,False,
08003,276,510.0,527.0,,,,,588.0,,320.2,330.1,437.0,,,,,234.0,251.0,,,,,312.0,,44.2,54.1,161.0,,,,,False,,,,,False,,True,True,True,,,,
08005,9947,13518.0,7451.0,,,,,13384.0,,3938.9,11419.2,10937.5,,8012.6,5062.0,,3571.0,-2496.0,,,,,3437.0,,-6008.1,1472.2,990.5,,-1934.4,-4885.0,,True,,,,,True,,False,True,True,,True,False,
08007,173,108.0,81.0,,,,,237.0,,50.1,159.4,31.0,,,,,-65.0,-92.0,,,,,64.0,,-122.9,-13.6,-142.0,,,,,False,,,,,True,,False,True,False,,,,
08009,102,48.0,0.0,,,,,90.0,,20.0,47.1,22.0,,,,,-54.0,-102.0,,,,,-12.0,,-82.0,-54.9,-80.0,,,,,False,,,,,True,,False,False,False,,,,
08011,423,1524.0,811.0,,,,,125.0,,764.6,350.8,1204.5,,,,,1101.0,388.0,,,,,-298.0,,341.6,-72.2,781.5,,,,,True,,,,,True,,True,True,True,,,,
08013,3611,4122.0,2786.0,,,,,5443.0,,1120.7,4749.8,2910.0,,8006.7,1555.0,,511.0,-825.0,,,,,1832.0,,-2490.3,1138.8,-701.0,,4395.7,-2056.0,,False,,,,,False,,False,False,False,,False,False,
08014,835,822.0,311.0,,,,,1557.0,,209.7,1022.4,558.0,,1276.6,,,-13.0,-524.0,,,,,722.0,,-625.3,187.4,-277.0,,441.6,,,False,,,,,False,,False,False,False,,False,,
08015,403,570.0,686.0,,,,,430.0,,270.7,310.2,584.0,,,,,167.0,283.0,,,,,27.0,,-132.3,-92.8,181.0,,,,,False,,,,,True,,True,True,False,,,,
