,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
41067,2443,2835.0,,2679.4,,2694.0,3513.0,,,,,4335.1,4516.8,,2710.9,2765.0,3267.9,2784.5,2776.5,,1994.5,3078.6,,,3111.0,2299.0,1681.4,,,,,,2455.6,2762.0,,,2330.9,1616.9,392.0,,236.4,,251.0,1070.0,,,,,1892.1,2073.8,,267.9,322.0,824.9,341.5,333.5,,-448.5,635.6,,,668.0,-144.0,-761.6,,,,,,12.6,319.0,,,-112.1,-826.1,,True,,True,False,,,,,False,False,,True,True,False,True,True,,False,False,,,False,True,False,,,,,,True,True,,,True,False
41069,5,0.0,,0.2,,0.0,0.0,,,,,5.7,4.4,,,21.0,0.2,6.3,,,3.0,0.5,,,3.0,0.0,2.0,,,,,,,,,,3.1,,-5.0,,-4.8,,-5.0,-5.0,,,,,0.7,-0.6,,,16.0,-4.8,1.3,,,-2.0,-4.5,,,-2.0,-5.0,-3.0,,,,,,,,,,-1.9,,,True,,False,False,,,,,True,True,,,False,True,True,,,True,True,,,True,False,True,,,,,,,,,,True,
41071,430,864.0,,858.1,,636.0,2169.0,,,,,752.6,979.6,,,480.0,518.9,558.3,646.5,,594.5,861.9,,,940.0,539.0,412.4,,,,,,826.2,,,,745.4,449.1,434.0,,428.1,,206.0,1739.0,,,,,322.6,549.6,,,50.0,88.9,128.3,216.5,,164.5,431.9,,,510.0,109.0,-17.6,,,,,,396.2,,,,315.4,19.1,,True,,True,False,,,,,True,False,,,True,True,True,True,,True,True,,,False,True,True,,,,,,True,,,,True,True
42001,1277,1587.0,,1633.3,,1438.0,1727.0,,,,,1605.4,1519.4,,,1305.0,1162.9,1009.8,1580.5,,1404.5,1820.7,,,1756.0,1116.0,1127.1,,,,,,1551.3,,,,2795.3,879.5,310.0,,356.3,,161.0,450.0,,,,,328.4,242.4,,,28.0,-114.1,-267.2,303.5,,127.5,543.7,,,479.0,-161.0,-149.9,,,,,,274.3,,,,1518.3,-397.5,,False,,True,False,,,,,False,True,,,True,True,True,True,,True,False,,,False,True,True,,,,,,True,,,,False,False
42003,8947,14334.0,,14139.7,10816.5,12893.0,16779.0,,,,,16886.7,14225.5,,13012.2,13984.0,10650.0,11780.9,12345.0,,15113.0,15436.1,,,15623.0,10818.0,9237.5,,,,,,12934.0,12164.0,,,10520.7,8417.1,5387.0,,5192.7,1869.5,3946.0,7832.0,,,,,7939.7,5278.5,,4065.2,5037.0,1703.0,2833.9,3398.0,,6166.0,6489.1,,,6676.0,1871.0,290.5,,,,,,3987.0,3217.0,,,1573.7,-529.9,,True,True,True,False,,,,,False,True,,True,True,True,True,True,,False,False,,,False,True,True,,,,,,True,True,,,True,True
42005,641,1164.0,,1174.5,,1042.0,1561.0,,,,,1168.0,1227.1,,,938.0,1034.8,608.8,937.5,,974.0,1154.9,,,1288.0,848.0,807.5,,,,,,1024.9,,,,1149.4,701.5,523.0,,533.5,,401.0,920.0,,,,,527.0,586.1,,,297.0,393.8,-32.2,296.5,,333.0,513.9,,,647.0,207.0,166.5,,,,,,383.9,,,,508.4,60.5,,False,,True,False,,,,,False,False,,,True,True,True,True,,True,True,,,False,True,True,,,,,,True,,,,True,True
42007,1460,2328.0,,2250.3,,2017.0,2797.0,,,,,2756.8,2370.8,,,2249.0,1745.4,1468.0,2088.0,,1847.0,2648.7,,,2638.0,1682.0,951.0,,,,,,2071.6,1705.0,,,2393.5,1441.4,868.0,,790.3,,557.0,1337.0,,,,,1296.8,910.8,,,789.0,285.4,8.0,628.0,,387.0,1188.7,,,1178.0,222.0,-509.0,,,,,,611.6,245.0,,,933.5,-18.6,,True,,True,False,,,,,False,False,,,True,True,True,True,,True,False,,,False,True,True,,,,,,True,True,,,False,True
42009,435,585.0,,570.5,,515.0,790.0,,,,,799.0,715.5,,,515.0,295.8,259.7,396.0,,558.0,659.3,,,500.0,437.0,532.7,,,,,,594.5,,,,365.7,406.7,150.0,,135.5,,80.0,355.0,,,,,364.0,280.5,,,80.0,-139.2,-175.3,-39.0,,123.0,224.3,,,65.0,2.0,97.7,,,,,,159.5,,,,-69.3,-28.3,,True,,True,False,,,,,False,False,,,True,True,False,True,,True,False,,,True,True,True,,,,,,False,,,,True,True
42011,6283,6438.0,,6482.5,5978.4,5862.0,9071.0,,,,,7177.6,7029.3,,5984.0,4946.0,2799.3,4891.1,6112.0,,6451.0,6944.1,,,6591.0,4478.0,4493.4,,,,,,3965.4,7047.0,,,6919.1,3377.1,155.0,,199.5,-304.6,-421.0,2788.0,,,,,894.6,746.3,,-299.0,-1337.0,-3483.7,-1391.9,-171.0,,168.0,661.1,,,308.0,-1805.0,-1789.6,,,,,,-2317.6,764.0,,,636.1,-2905.9,,False,False,False,False,,,,,False,False,,False,False,False,False,False,,False,False,,,False,False,False,,,,,,False,False,,,False,False
42013,1217,1773.0,,1838.1,,1543.0,2935.0,,,,,2246.7,2574.0,,,1554.0,1096.6,812.0,1344.0,,1735.5,1987.8,,,1580.0,1328.0,1297.7,,,,,,1613.8,,,,1223.3,1340.1,556.0,,621.1,,326.0,1718.0,,,,,1029.7,1357.0,,,337.0,-120.4,-405.0,127.0,,518.5,770.8,,,363.0,111.0,80.7,,,,,,396.8,,,,6.3,123.1,,False,,True,False,,,,,False,False,,,True,True,True,True,,True,False,,,True,True,True,,,,,,True,,,,True,True
42015,537,699.0,,724.7,,696.0,1051.0,,,,,868.1,976.0,,,900.0,589.1,407.5,590.5,,719.0,790.6,,,769.0,544.0,601.1,,,,,,605.6,,,,682.0,420.2,162.0,,187.7,,159.0,514.0,,,,,331.1,439.0,,,363.0,52.1,-129.5,53.5,,182.0,253.6,,,232.0,7.0,64.1,,,,,,68.6,,,,145.0,-116.8,,False,,True,False,,,,,False,False,,,False,True,True,True,,False,False,,,False,True,True,,,,,,True,,,,True,True
42017,6082,7857.0,,7802.6,6601.0,6611.0,5901.0,,,,,9065.8,7722.1,,8430.0,6571.0,5956.5,6146.4,7261.5,,9741.0,9786.0,,,8230.0,5171.0,2091.2,,,,,,7735.8,7121.0,,,5344.5,4812.9,1775.0,,1720.6,519.0,529.0,-181.0,,,,,2983.8,1640.1,,2348.0,489.0,-125.5,64.4,1179.5,,3659.0,3704.0,,,2148.0,-911.0,-3990.8,,,,,,1653.8,1039.0,,,-737.5,-1269.1,,True,True,True,True,,,,,False,True,,False,True,True,True,True,,False,False,,,False,True,False,,,,,,True,True,,,True,True
42019,1938,3339.0,,3391.7,,3063.0,4748.0,,,,,2962.3,3820.3,,3564.0,2555.0,3008.9,1602.1,2914.5,,2797.0,3390.4,,,3141.0,2202.0,2191.5,,,,,,3108.3,3204.0,,,2799.0,1702.5,1401.0,,1453.7,,1125.0,2810.0,,,,,1024.3,1882.3,,1626.0,617.0,1070.9,-335.9,976.5,,859.0,1452.4,,,1203.0,264.0,253.5,,,,,,1170.3,1266.0,,,861.0,-235.5,,False,,True,False,,,,,True,False,,False,True,True,True,True,,True,False,,,True,True,True,,,,,,True,True,,,True,True
42021,1183,1779.0,,1796.2,,1754.0,4345.0,,,,,2555.3,2604.3,,,1674.0,807.6,821.8,1498.5,,1910.0,1997.2,,,1479.0,1323.0,1515.4,,,,,,1970.7,1178.0,,,4595.2,1177.6,596.0,,613.2,,571.0,3162.0,,,,,1372.3,1421.3,,,491.0,-375.4,-361.2,315.5,,727.0,814.2,,,296.0,140.0,332.4,,,,,,787.7,-5.0,,,3412.2,-5.4,,False,,True,False,,,,,False,False,,,True,True,True,True,,False,False,,,True,True,True,,,,,,False,True,,,False,True
42023,56,81.0,,83.2,,61.0,18.0,,,,,69.6,71.5,,,30.0,67.7,27.2,,,46.0,60.0,,,110.0,49.0,18.7,,,,,,,,,,113.1,83.0,25.0,,27.2,,5.0,-38.0,,,,,13.6,15.5,,,-26.0,11.7,-28.8,,,-10.0,4.0,,,54.0,-7.0,-37.3,,,,,,,,,,57.1,27.0,,False,,True,False,,,,,True,True,,,False,True,False,,,True,True,,,False,True,False,,,,,,,,,,False,False
42025,952,1491.0,,1508.8,,1134.0,2248.0,,,,,1034.8,1347.0,,,805.0,1046.0,678.1,1218.5,,1353.0,1599.2,,,1751.0,906.0,833.1,,,,,,1228.1,,,,1351.1,732.1,539.0,,556.8,,182.0,1296.0,,,,,82.8,395.0,,,-147.0,94.0,-273.9,266.5,,401.0,647.2,,,799.0,-46.0,-118.9,,,,,,276.1,,,,399.1,-219.9,,False,,True,False,,,,,True,True,,,True,True,True,True,,True,False,,,False,True,True,,,,,,True,,,,True,True
42027,1458,1608.0,,1669.7,,1577.0,4079.0,,,,,2104.0,3172.2,,,1573.0,2068.2,939.4,1447.0,,2118.5,2082.8,,,1566.0,1030.0,1212.1,,,,,,1396.2,1002.0,,,1568.2,886.2,150.0,,211.7,,119.0,2621.0,,,,,646.0,1714.2,,,115.0,610.2,-518.6,-11.0,,660.5,624.8,,,108.0,-428.0,-245.9,,,,,,-61.8,-456.0,,,110.2,-571.8,,False,,True,False,,,,,False,False,,,True,False,False,True,,False,False,,,True,False,False,,,,,,True,False,,,True,False
42029,3651,5307.0,,5062.4,,4734.0,7463.0,,,,,6340.5,4173.2,,3944.6,4832.0,2422.8,3806.3,5909.5,,4892.0,4939.1,,,4937.0,3453.0,5037.8,,,,,,4807.7,2296.0,,,4855.3,3118.7,1656.0,,1411.4,,1083.0,3812.0,,,,,2689.5,522.2,,293.6,1181.0,-1228.2,155.3,2258.5,,1241.0,1288.1,,,1286.0,-198.0,1386.8,,,,,,1156.7,-1355.0,,,1204.3,-532.3,,True,,True,False,,,,,False,True,,True,True,True,True,False,,True,True,,,True,True,True,,,,,,True,True,,,True,True
42031,262,405.0,,390.7,,357.0,414.0,,,,,642.5,514.3,,,437.0,275.1,237.8,380.0,,264.0,503.3,,,404.0,331.0,367.1,,,,,,681.3,,,,380.8,270.5,143.0,,128.7,,95.0,152.0,,,,,380.5,252.3,,,175.0,13.1,-24.2,118.0,,2.0,241.3,,,142.0,69.0,105.1,,,,,,419.3,,,,118.8,8.5,,True,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,True,True,True,,,,,,False,,,,True,True
42033,835,1470.0,,1458.9,,1264.0,1164.0,,,,,1592.4,1499.5,,,967.0,1386.2,668.3,1381.0,,1347.5,1573.8,,,1836.0,1064.0,965.9,,,,,,941.1,,,,1703.4,855.9,635.0,,623.9,,429.0,329.0,,,,,757.4,664.5,,,132.0,551.2,-166.7,546.0,,512.5,738.8,,,1001.0,229.0,130.9,,,,,,106.1,,,,868.4,20.9,,True,,True,True,,,,,False,False,,,True,True,True,True,,True,False,,,False,True,True,,,,,,True,,,,False,True
42035,304,513.0,,521.4,,455.0,547.0,,,,,790.1,603.7,,,459.0,322.9,261.5,558.0,,298.0,548.8,,,615.0,372.0,434.8,,,,,,657.2,,,,428.1,322.1,209.0,,217.4,,151.0,243.0,,,,,486.1,299.7,,,155.0,18.9,-42.5,254.0,,-6.0,244.8,,,311.0,68.0,130.8,,,,,,353.2,,,,124.1,18.1,,False,,True,False,,,,,False,False,,,True,True,True,False,,True,False,,,False,True,True,,,,,,False,,,,True,True
42037,819,1389.0,,1463.3,,1101.0,2572.0,,,,,1066.5,1228.5,,,951.0,1046.5,872.6,1069.0,,1309.0,1402.8,,,1449.0,847.0,788.7,,,,,,1026.5,,,,1743.1,682.8,570.0,,644.3,,282.0,1753.0,,,,,247.5,409.5,,,132.0,227.5,53.6,250.0,,490.0,583.8,,,630.0,28.0,-30.3,,,,,,207.5,,,,924.1,-136.2,,False,,True,False,,,,,True,True,,,True,True,True,True,,True,False,,,False,True,True,,,,,,True,,,,False,True
42039,618,915.0,,842.8,,777.0,2488.0,,,,,1537.1,1297.5,,,1089.0,487.7,531.9,552.5,,574.0,1117.7,,,893.0,739.0,987.5,,,,,,822.4,,,,633.8,638.4,297.0,,224.8,,159.0,1870.0,,,,,919.1,679.5,,,471.0,-130.3,-86.1,-65.5,,-44.0,499.7,,,275.0,121.0,369.5,,,,,,204.4,,,,15.8,20.4,,True,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,True,True,False,,,,,,True,,,,True,True
42041,2662,3138.0,,3104.1,,2876.0,6748.0,,,,,3201.8,3255.2,,,2691.0,987.4,1516.1,2791.5,,6073.0,3808.2,,,2918.0,2115.0,2271.3,,,,,,2002.6,3398.0,,,3238.2,1760.9,476.0,,442.1,,214.0,4086.0,,,,,539.8,593.2,,,29.0,-1674.6,-1145.9,129.5,,3411.0,1146.2,,,256.0,-547.0,-390.7,,,,,,-659.4,736.0,,,576.2,-901.1,,True,,True,False,,,,,False,False,,,True,False,False,True,,False,False,,,True,False,True,,,,,,False,False,,,False,False
42043,3081,3585.0,,3623.5,,3199.0,7690.0,,,,,4200.8,3790.3,,,2950.0,1497.8,3484.6,3300.0,,4427.0,4304.4,,,3505.0,2574.0,1836.9,,,,,,3033.4,4142.0,,,4439.7,1686.6,504.0,,542.5,,118.0,4609.0,,,,,1119.8,709.3,,,-131.0,-1583.2,403.6,219.0,,1346.0,1223.4,,,424.0,-507.0,-1244.1,,,,,,-47.6,1061.0,,,1358.7,-1394.4,,False,,True,False,,,,,False,False,,,True,False,True,True,,False,False,,,True,False,False,,,,,,True,False,,,False,False
42045,4853,6465.0,,6352.9,5225.1,6259.0,7219.0,,,,,8021.5,6977.4,,6240.6,5159.0,6447.7,6310.7,6115.0,,6777.0,7791.6,,,5099.0,4550.0,4223.6,,,,,,4802.0,6997.0,,,10952.6,4171.5,1612.0,,1499.9,372.1,1406.0,2366.0,,,,,3168.5,2124.4,,1387.6,306.0,1594.7,1457.7,1262.0,,1924.0,2938.6,,,246.0,-303.0,-629.4,,,,,,-51.0,2144.0,,,6099.6,-681.5,,True,True,True,False,,,,,False,False,,True,True,True,True,True,,False,False,,,True,True,True,,,,,,True,False,,,False,True
42047,466,498.0,,484.1,,435.0,513.0,,,,,577.6,520.5,,,349.0,445.0,278.3,478.0,,374.0,429.5,,,700.0,341.0,370.5,,,,,,,,,,910.3,356.3,32.0,,18.1,,-31.0,47.0,,,,,111.6,54.5,,,-117.0,-21.0,-187.7,12.0,,-92.0,-36.5,,,234.0,-125.0,-95.5,,,,,,,,,,444.3,-109.7,,True,,True,False,,,,,False,False,,,False,True,False,True,,False,False,,,False,False,False,,,,,,,,,,False,False
42049,2466,2916.0,,3101.3,,2647.0,4454.0,,,,,3742.8,3283.5,,,2959.0,1308.6,2150.8,2781.5,,3116.0,3349.3,,,3014.0,2027.0,2731.0,,,,,,2129.7,2382.0,,,2678.6,1440.3,450.0,,635.3,,181.0,1988.0,,,,,1276.8,817.5,,,493.0,-1157.4,-315.2,315.5,,650.0,883.3,,,548.0,-439.0,265.0,,,,,,-336.3,-84.0,,,212.6,-1025.7,,False,,True,False,,,,,False,False,,,False,False,True,True,,False,False,,,False,True,True,,,,,,True,True,,,True,False
42051,1258,2712.0,,2702.1,,1900.0,4747.0,,,,,2777.6,2361.4,,,1703.0,1437.4,1548.2,1879.0,,2454.0,2470.1,,,3107.0,1778.0,1476.9,,,,,,1759.2,1686.0,,,2742.2,1494.1,1454.0,,1444.1,,642.0,3489.0,,,,,1519.6,1103.4,,,445.0,179.4,290.2,621.0,,1196.0,1212.1,,,1849.0,520.0,218.9,,,,,,501.2,428.0,,,1484.2,236.1,,True,,True,False,,,,,False,True,,,True,True,True,True,,True,True,,,False,True,True,,,,,,True,True,,,False,True
42053,919,246.0,,261.2,,149.0,248.0,,,,,151.0,289.1,,,102.0,79.2,45.4,,,139.0,167.2,,,323.0,143.0,96.9,,,,,,,,,,290.5,70.5,-673.0,,-657.8,,-770.0,-671.0,,,,,-768.0,-629.9,,,-817.0,-839.8,-873.6,,,-780.0,-751.8,,,-596.0,-776.0,-822.1,,,,,,,,,,-628.5,-848.5,,True,,False,True,,,,,False,True,,,False,False,False,,,False,False,,,True,False,False,,,,,,,,,,True,False
42055,1582,3003.0,,2958.2,,2097.0,6078.0,,,,,2688.7,2803.3,,,2019.0,2114.8,1608.6,2078.5,,2293.0,3127.4,,,2821.0,2062.0,1546.1,,,,,,2172.1,2006.0,,,1984.3,1488.6,1421.0,,1376.2,,515.0,4496.0,,,,,1106.7,1221.3,,,437.0,532.8,26.6,496.5,,711.0,1545.4,,,1239.0,480.0,-35.9,,,,,,590.1,424.0,,,402.3,-93.4,,True,,True,False,,,,,True,True,,,True,True,True,True,,True,False,,,True,True,True,,,,,,True,True,,,True,True
42057,198,339.0,,351.4,,277.0,603.0,,,,,255.5,284.6,,,169.0,377.9,72.2,,,285.0,269.7,,,426.0,197.0,167.1,,,,,,,,,,332.3,141.0,141.0,,153.4,,79.0,405.0,,,,,57.5,86.6,,,-29.0,179.9,-125.8,,,87.0,71.7,,,228.0,-1.0,-30.9,,,,,,,,,,134.3,-57.0,,False,,True,False,,,,,True,True,,,True,False,True,,,True,True,,,False,True,True,,,,,,,,,,True,True
42059,441,651.0,,667.9,,537.0,486.0,,,,,678.0,614.5,,,448.0,455.7,401.8,629.5,,626.0,716.9,,,767.0,425.0,432.9,,,,,,,,,,651.8,338.0,210.0,,226.9,,96.0,45.0,,,,,237.0,173.5,,,7.0,14.7,-39.2,188.5,,185.0,275.9,,,326.0,-16.0,-8.1,,,,,,,,,,210.8,-103.0,,False,,True,True,,,,,False,True,,,True,True,True,True,,True,False,,,False,True,True,,,,,,,,,,False,True
42061,448,810.0,,802.8,,597.0,597.0,,,,,946.8,854.9,,,567.0,404.3,386.0,784.0,,696.0,783.3,,,755.0,576.0,567.3,,,,,,552.2,,,,1131.5,567.8,362.0,,354.8,,149.0,149.0,,,,,498.8,406.9,,,119.0,-43.7,-62.0,336.0,,248.0,335.3,,,307.0,128.0,119.3,,,,,,104.2,,,,683.5,119.8,,True,,True,True,,,,,False,False,,,True,True,True,True,,True,True,,,True,True,True,,,,,,True,,,,False,True
42063,437,909.0,,927.8,,852.0,1167.0,,,,,1087.6,1129.5,,,1052.0,591.6,397.7,712.0,,778.0,876.7,,,819.0,704.0,669.4,,,,,,1074.4,,,,779.0,499.3,472.0,,490.8,,415.0,730.0,,,,,650.6,692.5,,,615.0,154.6,-39.3,275.0,,341.0,439.7,,,382.0,267.0,232.4,,,,,,637.4,,,,342.0,62.3,,False,,True,False,,,,,False,False,,,False,True,True,True,,True,True,,,True,True,True,,,,,,False,,,,True,True
42065,396,570.0,,584.7,,477.0,920.0,,,,,593.7,573.6,,,581.0,278.7,242.5,464.5,,441.0,620.9,,,602.0,439.0,413.2,,,,,,,,,,426.2,281.4,174.0,,188.7,,81.0,524.0,,,,,197.7,177.6,,,185.0,-117.3,-153.5,68.5,,45.0,224.9,,,206.0,43.0,17.2,,,,,,,,,,30.2,-114.6,,False,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,False,True,True,,,,,,,,,,True,True
42067,206,255.0,,252.4,,218.0,169.0,,,,,465.0,337.0,,,310.0,187.7,169.3,,,138.0,263.8,,,240.0,217.0,226.2,,,,,,,,,,250.1,171.7,49.0,,46.4,,12.0,-37.0,,,,,259.0,131.0,,,104.0,-18.3,-36.7,,,-68.0,57.8,,,34.0,11.0,20.2,,,,,,,,,,44.1,-34.3,,True,,True,True,,,,,False,False,,,False,True,True,,,False,False,,,True,True,True,,,,,,,,,,True,True
42069,2267,2910.0,,2932.1,,2868.0,3711.0,,,,,2957.0,2991.0,,3270.8,2894.0,2795.1,2172.6,2895.0,,2808.0,3194.2,,,3427.0,2061.0,2009.6,,,,,,3108.8,3188.0,,,3428.3,1614.2,643.0,,665.1,,601.0,1444.0,,,,,690.0,724.0,,1003.8,627.0,528.1,-94.4,628.0,,541.0,927.2,,,1160.0,-206.0,-257.4,,,,,,841.8,921.0,,,1161.3,-652.8,,False,,True,False,,,,,False,False,,False,True,True,True,True,,True,False,,,False,True,True,,,,,,False,False,,,False,False
42071,6868,7725.0,,7780.7,6003.5,6920.0,12277.0,,,,,8503.4,7906.3,,9306.3,6811.0,5327.1,4680.1,6713.0,,9903.0,9752.0,,,7852.0,5594.0,3109.0,,,,,,5404.6,8072.0,,,7986.1,3869.5,857.0,,912.7,-864.5,52.0,5409.0,,,,,1635.4,1038.3,,2438.3,-57.0,-1540.9,-2187.9,-155.0,,3035.0,2884.0,,,984.0,-1274.0,-3759.0,,,,,,-1463.4,1204.0,,,1118.1,-2998.5,,False,False,True,False,,,,,False,False,,False,True,False,False,True,,False,False,,,False,False,False,,,,,,False,False,,,False,False
42073,720,1119.0,,1111.0,,1019.0,2125.0,,,,,1345.2,1315.2,,,1231.0,537.2,601.1,1019.5,,906.0,1332.8,,,1126.0,827.0,797.3,,,,,,954.5,,,,1256.7,690.6,399.0,,391.0,,299.0,1405.0,,,,,625.2,595.2,,,511.0,-182.8,-118.9,299.5,,186.0,612.8,,,406.0,107.0,77.3,,,,,,234.5,,,,536.7,-29.4,,True,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,False,True,True,,,,,,True,,,,False,True
42075,1744,2652.0,,2662.9,,2288.0,2977.0,,,,,2638.9,3149.6,,,2094.0,2256.8,1100.3,2176.0,,2284.5,3004.7,,,2715.0,1907.0,1645.4,,,,,,2293.5,2786.0,,,2938.7,1330.2,908.0,,918.9,,544.0,1233.0,,,,,894.9,1405.6,,,350.0,512.8,-643.7,432.0,,540.5,1260.7,,,971.0,163.0,-98.6,,,,,,549.5,1042.0,,,1194.7,-413.8,,False,,True,False,,,,,True,False,,,True,True,True,True,,True,False,,,False,True,True,,,,,,True,False,,,False,True
42077,4704,6612.0,,6621.5,,6341.0,7862.0,,,,,6725.7,6936.4,,7228.2,4416.0,3042.4,3932.4,6617.0,,6272.5,8269.9,,,7003.0,4596.0,3841.3,,,,,,7336.1,7581.0,,,9873.8,3304.0,1908.0,,1917.5,,1637.0,3158.0,,,,,2021.7,2232.4,,2524.2,-288.0,-1661.6,-771.6,1913.0,,1568.5,3565.9,,,2299.0,-108.0,-862.7,,,,,,2632.1,2877.0,,,5169.8,-1400.0,,False,,True,False,,,,,False,False,,False,True,True,True,False,,True,False,,,False,True,True,,,,,,False,False,,,False,True
42079,3533,4116.0,,3965.8,,3727.0,4809.0,,,,,5177.6,4934.9,,4390.0,4268.0,3704.7,2759.7,3924.0,,3712.0,5256.1,,,4475.0,3038.0,2627.0,,,,,,3158.4,3675.0,,,4343.4,2593.2,583.0,,432.8,,194.0,1276.0,,,,,1644.6,1401.9,,857.0,735.0,171.7,-773.3,391.0,,179.0,1723.1,,,942.0,-495.0,-906.0,,,,,,-374.6,142.0,,,810.4,-939.8,,True,,True,False,,,,,False,False,,False,False,True,False,True,,True,False,,,False,True,False,,,,,,True,True,,,False,False
42081,1277,1704.0,,1740.2,,1571.0,2629.0,,,,,2103.7,1806.9,,,1459.0,923.4,966.8,1955.0,,1108.0,1938.9,,,1939.0,1243.0,1073.7,,,,,,1589.2,,,,1880.3,1160.2,427.0,,463.2,,294.0,1352.0,,,,,826.7,529.9,,,182.0,-353.6,-310.2,678.0,,-169.0,661.9,,,662.0,-34.0,-203.3,,,,,,312.2,,,,603.3,-116.8,,False,,True,False,,,,,False,False,,,True,True,True,False,,True,False,,,False,True,True,,,,,,True,,,,False,True
42083,684,726.0,,735.1,,653.0,774.0,,,,,710.3,696.7,,,479.0,668.5,363.0,687.5,,545.5,689.0,,,983.0,516.0,491.0,,,,,,,,,,958.6,,42.0,,51.1,,-31.0,90.0,,,,,26.3,12.7,,,-205.0,-15.5,-321.0,3.5,,-138.5,5.0,,,299.0,-168.0,-193.0,,,,,,,,,,274.6,,,False,,True,False,,,,,True,True,,,False,True,False,True,,False,True,,,False,False,False,,,,,,,,,,False,
42085,915,1335.0,,1260.1,,1060.0,2042.0,,,,,1923.4,1719.4,,,1467.0,1043.6,724.0,824.0,,904.5,1342.8,,,1275.0,961.0,1047.9,,,,,,1240.6,,,,793.2,868.9,420.0,,345.1,,145.0,1127.0,,,,,1008.4,804.4,,,552.0,128.6,-191.0,-91.0,,-10.5,427.8,,,360.0,46.0,132.9,,,,,,325.6,,,,-121.8,-46.1,,True,,True,False,,,,,False,False,,,False,True,True,True,,True,False,,,True,True,True,,,,,,True,,,,True,True
42087,540,669.0,,665.4,,549.0,729.0,,,,,981.2,847.4,,,660.0,511.7,250.1,465.0,,444.0,639.1,,,531.0,509.0,534.7,,,,,,783.1,,,,375.9,477.0,129.0,,125.4,,9.0,189.0,,,,,441.2,307.4,,,120.0,-28.3,-289.9,-75.0,,-96.0,99.1,,,-9.0,-31.0,-5.3,,,,,,243.1,,,,-164.1,-63.0,,True,,True,False,,,,,False,False,,,True,True,False,True,,True,True,,,True,True,True,,,,,,False,,,,False,True
