,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
38097,10,20.0,,21.1,,9.0,5.0,,,,,12.3,,,16.3,,,8.0,8.6,11.3,,,9.0,8.2,,,,12.0,20.0,6.1,,,,,,,21.4,,,,19.1,11.7,10.0,,11.1,,-1.0,-5.0,,,,,2.3,,,6.3,,,-2.0,-1.4,1.3,,,-1.0,-1.8,,,,2.0,10.0,-3.9,,,,,,,11.4,,,,9.1,1.7,,False,,True,True,,,,,True,,,True,,,True,True,True,,,True,True,,,,True,False,True,,,,,,,False,,,,True,True
38099,8,18.0,,22.1,,21.0,0.0,,,,,22.0,,,17.9,,,14.0,23.6,24.1,,,20.0,15.0,,,,26.0,27.0,14.7,,,,,,,15.1,,,,21.3,28.2,10.0,,14.1,,13.0,-8.0,,,,,14.0,,,9.9,,,6.0,15.6,16.1,,,12.0,7.0,,,,18.0,19.0,6.7,,,,,,,7.1,,,,13.3,20.2,,False,,False,True,,,,,False,,,True,,,True,False,False,,,False,True,,,,False,False,True,,,,,,,True,,,,False,False
38101,92,90.0,,84.4,,87.0,77.0,,,,,88.5,,,102.1,,,130.0,62.4,97.2,95.5,,64.0,80.7,,,,85.0,150.0,59.6,,,,,,127.9,63.5,,,,93.3,131.1,-2.0,,-7.6,,-5.0,-15.0,,,,,-3.5,,,10.1,,,38.0,-29.6,5.2,3.5,,-28.0,-11.3,,,,-7.0,58.0,-32.4,,,,,,35.9,-28.5,,,,1.3,39.1,,False,,False,False,,,,,False,,,False,,,False,False,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,True,False
38103,1,2.0,,2.5,,3.0,0.0,,,,,5.3,,,3.1,,,5.0,1.5,3.4,,,4.0,1.7,,,,2.0,5.0,2.5,,,,,,,12.2,,,,2.8,6.5,1.0,,1.5,,2.0,-1.0,,,,,4.3,,,2.1,,,4.0,0.5,2.4,,,3.0,0.7,,,,1.0,4.0,1.5,,,,,,,11.2,,,,1.8,5.5,,False,,False,False,,,,,False,,,False,,,False,True,False,,,False,True,,,,False,False,False,,,,,,,False,,,,False,False
38105,90,85.0,,86.9,,69.0,81.0,,,,,59.0,,,86.0,,,74.0,41.1,55.7,57.5,,56.0,58.3,,,,84.0,96.0,35.5,,,,,,82.1,67.8,,,,96.6,95.0,-5.0,,-3.1,,-21.0,-9.0,,,,,-31.0,,,-4.0,,,-16.0,-48.9,-34.3,-32.5,,-34.0,-31.7,,,,-6.0,6.0,-54.5,,,,,,-7.9,-22.2,,,,6.6,5.0,,True,,False,False,,,,,False,,,True,,,False,False,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,False,False
39001,191,106.0,,97.9,,92.0,91.0,,,,,49.7,,,126.6,,,99.0,58.8,60.2,,,66.0,77.2,,,,121.0,93.0,94.7,,,,,,,83.5,,,,119.6,95.1,-85.0,,-93.1,,-99.0,-100.0,,,,,-141.3,,,-64.4,,,-92.0,-132.2,-130.8,,,-125.0,-113.8,,,,-70.0,-98.0,-96.3,,,,,,,-107.5,,,,-71.4,-95.9,,False,,False,False,,,,,False,,,True,,,False,False,False,,,False,False,,,,True,False,False,,,,,,,False,,,,True,False
39003,323,416.0,,416.2,,338.0,342.0,,,,,230.7,,,393.0,,,400.0,259.0,280.8,385.5,,304.0,333.8,,,,422.0,367.0,251.3,,,,,,313.8,357.9,,,,743.0,354.0,93.0,,93.2,,15.0,19.0,,,,,-92.3,,,70.0,,,77.0,-64.0,-42.2,62.5,,-19.0,10.8,,,,99.0,44.0,-71.7,,,,,,-9.2,34.9,,,,420.0,31.0,,False,,True,True,,,,,True,,,True,,,True,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,False,True
39005,107,158.0,,160.9,,147.0,120.0,,,,,103.3,,,138.2,,,211.0,145.7,107.1,182.0,,135.0,138.4,,,,194.0,152.0,160.5,,,,,,166.1,121.0,,,,282.8,187.1,51.0,,53.9,,40.0,13.0,,,,,-3.7,,,31.2,,,104.0,38.7,0.1,75.0,,28.0,31.4,,,,87.0,45.0,53.5,,,,,,59.1,14.0,,,,175.8,80.1,,False,,True,True,,,,,True,,,True,,,False,True,True,False,,True,True,,,,False,True,False,,,,,,False,True,,,,False,False
39007,159,158.0,,150.2,,131.0,125.0,,,,,108.2,,,164.4,,,293.0,108.2,113.0,188.5,,108.0,135.6,,,,178.0,165.0,290.9,,,,,,182.2,116.4,,,,102.9,175.8,-1.0,,-8.8,,-28.0,-34.0,,,,,-50.8,,,5.4,,,134.0,-50.8,-46.0,29.5,,-51.0,-23.4,,,,19.0,6.0,131.9,,,,,,23.2,-42.6,,,,-56.1,16.8,,False,,False,False,,,,,False,,,False,,,False,False,False,False,,False,False,,,,False,False,False,,,,,,False,False,,,,False,False
39009,213,178.0,,184.4,,164.0,138.0,,,,,99.6,,,194.4,,187.8,179.0,163.3,131.2,193.0,,131.0,149.4,,,,214.0,155.0,185.2,,,,,,,101.0,,,,204.7,165.6,-35.0,,-28.6,,-49.0,-75.0,,,,,-113.4,,,-18.6,,-25.2,-34.0,-49.7,-81.8,-20.0,,-82.0,-63.6,,,,1.0,-58.0,-27.8,,,,,,,-112.0,,,,-8.3,-47.4,,True,,False,False,,,,,False,,,True,,True,True,False,False,True,,False,False,,,,True,False,True,,,,,,,False,,,,True,False
39011,98,113.0,,109.2,,111.0,91.0,,,,,83.9,,,100.9,,,196.0,81.7,95.9,139.0,,55.0,88.3,,,,122.0,125.0,156.2,,,,,,100.1,120.9,,,,126.8,141.4,15.0,,11.2,,13.0,-7.0,,,,,-14.1,,,2.9,,,98.0,-16.3,-2.1,41.0,,-43.0,-9.7,,,,24.0,27.0,58.2,,,,,,2.1,22.9,,,,28.8,43.4,,True,,True,True,,,,,True,,,True,,,False,False,True,False,,False,True,,,,False,False,False,,,,,,True,False,,,,False,False
39013,220,240.0,,232.3,,220.0,191.0,,,,,113.4,,,211.5,,,224.0,288.8,152.7,265.5,,137.0,171.1,,,,334.0,224.0,250.1,,,,,,253.7,134.1,,,,230.0,230.1,20.0,,12.3,,0.0,-29.0,,,,,-106.6,,,-8.5,,,4.0,68.8,-67.3,45.5,,-83.0,-48.9,,,,114.0,4.0,30.1,,,,,,33.7,-85.9,,,,10.0,10.1,,True,,True,False,,,,,False,,,True,,,True,False,False,False,,False,False,,,,False,True,False,,,,,,False,False,,,,True,True
39015,172,185.0,,188.9,,138.0,145.0,,,,,102.1,,,182.4,,,175.0,96.9,130.5,182.5,,84.0,119.6,,,,194.0,163.0,126.4,,,,,,178.1,103.8,,,,201.2,162.0,13.0,,16.9,,-34.0,-27.0,,,,,-69.9,,,10.4,,,3.0,-75.1,-41.5,10.5,,-88.0,-52.4,,,,22.0,-9.0,-45.6,,,,,,6.1,-68.2,,,,29.2,-10.0,,False,,False,False,,,,,False,,,True,,,True,False,False,True,,False,False,,,,False,True,False,,,,,,True,False,,,,False,True
39017,1219,1460.0,,1449.9,1962.3,1212.0,1558.0,,,,,770.4,,,1390.5,,,1629.0,1006.8,923.2,1365.0,,1028.0,1127.4,,,,1459.0,1280.0,1234.7,,,,,,1092.1,1227.3,1080.0,,,6748.9,1311.8,241.0,,230.9,743.3,-7.0,339.0,,,,,-448.6,,,171.5,,,410.0,-212.2,-295.8,146.0,,-191.0,-91.6,,,,240.0,61.0,15.7,,,,,,-126.9,8.3,-139.0,,,5529.9,92.8,,True,False,True,False,,,,,False,,,True,,,False,True,False,True,,True,True,,,,True,True,True,,,,,,True,True,True,,,False,True
39019,81,76.0,,81.5,,70.0,50.0,,,,,53.9,,,80.7,,,95.0,73.4,72.5,,,41.0,66.5,,,,116.0,80.0,86.0,,,,,,,58.8,,,,54.0,111.7,-5.0,,0.5,,-11.0,-31.0,,,,,-27.1,,,-0.3,,,14.0,-7.6,-8.5,,,-40.0,-14.5,,,,35.0,-1.0,5.0,,,,,,,-22.2,,,,-27.0,30.7,,True,,False,False,,,,,False,,,True,,,False,False,False,,,False,False,,,,False,True,True,,,,,,,False,,,,False,False
39021,88,128.0,,130.8,,114.0,85.0,,,,,70.8,,,122.3,,,129.0,99.0,88.1,154.5,,47.0,91.7,,,,156.0,129.0,129.7,,,,,,103.0,97.0,,,,177.4,142.9,40.0,,42.8,,26.0,-3.0,,,,,-17.2,,,34.3,,,41.0,11.0,0.1,66.5,,-41.0,3.7,,,,68.0,41.0,41.7,,,,,,15.0,9.0,,,,89.4,54.9,,False,,True,True,,,,,True,,,True,,,False,True,True,False,,False,True,,,,False,False,False,,,,,,True,True,,,,False,False
39023,430,385.0,,408.3,,354.0,263.0,,,,,250.5,,,429.3,,,454.0,436.0,366.4,453.0,,289.0,356.0,,,,464.0,369.0,383.8,,,,,,291.1,305.6,240.0,,,318.9,436.9,-45.0,,-21.7,,-76.0,-167.0,,,,,-179.5,,,-0.7,,,24.0,6.0,-63.6,23.0,,-141.0,-74.0,,,,34.0,-61.0,-46.2,,,,,,-138.9,-124.4,-190.0,,,-111.1,6.9,,True,,False,False,,,,,False,,,True,,,True,True,False,True,,False,False,,,,True,False,False,,,,,,False,False,False,,,False,True
39025,789,873.0,,900.4,,746.0,668.0,,,,,564.8,,,758.2,,,830.0,599.0,563.4,877.5,,588.0,745.6,,,,970.0,795.0,1113.8,,,,,,695.9,588.8,720.0,,,857.2,908.1,84.0,,111.4,,-43.0,-121.0,,,,,-224.2,,,-30.8,,,41.0,-190.0,-225.6,88.5,,-201.0,-43.4,,,,181.0,6.0,324.8,,,,,,-93.1,-200.2,-69.0,,,68.2,119.1,,False,,True,False,,,,,False,,,True,,,True,False,False,False,,False,True,,,,False,True,False,,,,,,False,False,True,,,True,False
39027,139,120.0,,111.2,,109.0,93.0,,,,,90.4,,,119.6,,,170.0,97.8,89.4,149.0,,79.0,87.4,,,,143.0,115.0,119.4,,,,,,113.7,111.1,,,,155.7,122.7,-19.0,,-27.8,,-30.0,-46.0,,,,,-48.6,,,-19.4,,,31.0,-41.2,-49.6,10.0,,-60.0,-51.6,,,,4.0,-24.0,-19.6,,,,,,-25.3,-27.9,,,,16.7,-16.3,,False,,False,False,,,,,False,,,False,,,False,False,False,True,,False,False,,,,True,False,False,,,,,,False,False,,,,True,True
39029,245,280.0,,258.1,,253.0,210.0,,,,,172.7,,,257.1,,,362.0,305.9,205.2,335.0,,252.0,238.5,,,,356.0,258.0,236.8,,,,,,256.2,222.9,,,,261.0,290.3,35.0,,13.1,,8.0,-35.0,,,,,-72.3,,,12.1,,,117.0,60.9,-39.8,90.0,,7.0,-6.5,,,,111.0,13.0,-8.2,,,,,,11.2,-22.1,,,,16.0,45.3,,True,,True,False,,,,,False,,,True,,,False,False,False,False,,True,True,,,,False,True,True,,,,,,True,True,,,,True,False
39031,80,85.0,,84.9,,82.0,74.0,,,,,55.6,,,83.8,,,130.0,61.8,60.3,95.0,,52.0,59.7,,,,97.0,85.0,91.2,,,,,,,73.7,,,,82.4,100.4,5.0,,4.9,,2.0,-6.0,,,,,-24.4,,,3.8,,,50.0,-18.2,-19.7,15.0,,-28.0,-20.3,,,,17.0,5.0,11.2,,,,,,,-6.3,,,,2.4,20.4,,True,,True,False,,,,,False,,,True,,,False,False,False,False,,False,False,,,,False,False,False,,,,,,,False,,,,True,False
39033,126,104.0,,112.6,,110.0,83.0,,,,,84.8,,,111.0,,,158.0,101.2,79.8,140.5,,76.0,91.9,,,,133.0,113.0,115.9,,,,,,121.3,107.9,,,,117.3,116.1,-22.0,,-13.4,,-16.0,-43.0,,,,,-41.2,,,-15.0,,,32.0,-24.8,-46.2,14.5,,-50.0,-34.1,,,,7.0,-13.0,-10.1,,,,,,-4.7,-18.1,,,,-8.7,-9.9,,True,,True,False,,,,,False,,,True,,,False,False,False,True,,False,False,,,,True,True,True,,,,,,True,True,,,,True,True
39035,3181,4045.0,,4026.9,4272.9,3684.0,4381.0,,,,,2110.6,,,3931.6,,3808.5,3871.0,3684.3,3182.7,3961.0,,3057.0,3335.6,,,,4282.0,3462.0,3161.1,,,,,,3380.0,3163.2,5533.0,,,4877.6,3528.9,864.0,,845.9,1091.9,503.0,1200.0,,,,,-1070.4,,,750.6,,627.5,690.0,503.3,1.7,780.0,,-124.0,154.6,,,,1101.0,281.0,-19.9,,,,,,199.0,-17.8,2352.0,,,1696.6,347.9,,True,False,True,False,,,,,False,,,True,,True,True,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,False,,,False,True
39037,112,142.0,,130.9,,130.0,138.0,,,,,122.7,,,141.1,,,209.0,94.4,90.8,130.0,,94.0,106.8,,,,147.0,132.0,167.2,,,,,,127.3,115.4,,,,181.0,141.8,30.0,,18.9,,18.0,26.0,,,,,10.7,,,29.1,,,97.0,-17.6,-21.2,18.0,,-18.0,-5.2,,,,35.0,20.0,55.2,,,,,,15.3,3.4,,,,69.0,29.8,,True,,True,True,,,,,True,,,True,,,False,True,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,,False,True
39039,146,130.0,,125.4,,122.0,124.0,,,,,77.7,,,118.4,,,129.0,118.3,94.3,145.5,,144.0,120.0,,,,139.0,127.0,113.5,,,,,,107.5,111.2,,,,112.9,151.5,-16.0,,-20.6,,-24.0,-22.0,,,,,-68.3,,,-27.6,,,-17.0,-27.7,-51.7,-0.5,,-2.0,-26.0,,,,-7.0,-19.0,-32.5,,,,,,-38.5,-34.8,,,,-33.1,5.5,,False,,False,False,,,,,False,,,False,,,False,False,False,True,,True,False,,,,True,False,False,,,,,,False,False,,,,False,True
39041,624,646.0,,620.1,,529.0,529.0,,,,,445.8,,,518.5,,,665.0,471.3,541.0,770.0,,415.0,518.0,,,,715.0,621.0,513.5,,,,,,519.2,513.3,428.0,,,771.3,752.7,22.0,,-3.9,,-95.0,-95.0,,,,,-178.2,,,-105.5,,,41.0,-152.7,-83.0,146.0,,-209.0,-106.0,,,,91.0,-3.0,-110.5,,,,,,-104.8,-110.7,-196.0,,,147.3,128.7,,True,,False,False,,,,,False,,,False,,,False,False,False,False,,False,False,,,,False,True,False,,,,,,False,False,False,,,False,False
39043,247,286.0,,281.6,,247.0,245.0,,,,,176.8,,,240.9,,,298.0,236.5,232.5,282.0,,255.0,248.2,,,,334.0,259.0,200.3,,,,,,294.0,276.8,,,,238.4,392.1,39.0,,34.6,,0.0,-2.0,,,,,-70.2,,,-6.1,,,51.0,-10.5,-14.5,35.0,,8.0,1.2,,,,87.0,12.0,-46.7,,,,,,47.0,29.8,,,,-8.6,145.1,,True,,True,True,,,,,False,,,True,,,False,True,True,True,,True,True,,,,False,True,False,,,,,,False,True,,,,True,False
39045,537,680.0,,679.5,,588.0,508.0,,,,,363.3,,,598.8,,,538.0,588.0,485.3,644.5,,644.0,588.1,,,,790.0,630.0,432.4,,,,,,566.1,459.2,554.0,,,594.8,680.5,143.0,,142.5,,51.0,-29.0,,,,,-173.7,,,61.8,,,1.0,51.0,-51.7,107.5,,107.0,51.1,,,,253.0,93.0,-104.6,,,,,,29.1,-77.8,17.0,,,57.8,143.5,,True,,True,True,,,,,False,,,True,,,True,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,True,,,True,False
39047,97,120.0,,129.9,,92.0,92.0,,,,,71.6,,,97.5,,,102.0,116.6,81.4,,,80.0,87.3,,,,154.0,113.0,75.9,,,,,,96.7,82.2,,,,125.7,119.1,23.0,,32.9,,-5.0,-5.0,,,,,-25.4,,,0.5,,,5.0,19.6,-15.6,,,-17.0,-9.7,,,,57.0,16.0,-21.1,,,,,,-0.3,-14.8,,,,28.7,22.1,,False,,True,True,,,,,False,,,True,,,True,True,True,,,True,True,,,,False,True,True,,,,,,True,True,,,,False,True
39049,3278,4236.0,,4307.7,4711.5,3608.0,3451.0,,,,,2302.5,,,3971.3,,4088.4,4274.0,3502.0,3746.1,4558.0,,3360.5,3607.7,,,,4619.0,3871.0,3451.2,,,,,,3264.5,3170.2,3344.0,,,7360.5,3985.0,958.0,,1029.7,1433.5,330.0,173.0,,,,,-975.5,,,693.3,,810.4,996.0,224.0,468.1,1280.0,,82.5,329.7,,,,1341.0,593.0,173.2,,,,,,-13.5,-107.8,66.0,,,4082.5,707.0,,False,False,True,True,,,,,False,,,True,,True,False,True,True,False,,True,True,,,,False,True,True,,,,,,True,True,True,,,False,True
39051,112,142.0,,145.5,,103.0,104.0,,,,,83.9,,,129.8,,,153.0,101.5,82.7,163.5,,93.5,100.2,,,,163.0,142.0,88.9,,,,,,109.2,119.8,,,,101.6,145.2,30.0,,33.5,,-9.0,-8.0,,,,,-28.1,,,17.8,,,41.0,-10.5,-29.3,51.5,,-18.5,-11.8,,,,51.0,30.0,-23.1,,,,,,-2.8,7.8,,,,-10.4,33.2,,False,,True,True,,,,,True,,,True,,,False,True,True,False,,True,True,,,,False,False,True,,,,,,True,True,,,,True,False
39053,76,76.0,,77.9,,78.0,65.0,,,,,51.6,,,76.1,,,101.0,51.6,44.3,83.0,,67.0,75.1,,,,77.0,78.0,103.0,,,,,,,66.3,,,,79.2,90.7,0.0,,1.9,,2.0,-11.0,,,,,-24.4,,,0.1,,,25.0,-24.4,-31.7,7.0,,-9.0,-0.9,,,,1.0,2.0,27.0,,,,,,,-9.7,,,,3.2,14.7,,False,,False,False,,,,,False,,,False,,,False,False,False,False,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
39055,315,302.0,,299.6,,278.0,282.0,,,,,121.7,,,241.1,,,295.0,229.6,193.4,307.0,,281.0,271.6,,,,322.0,267.0,276.2,,,,,,282.0,220.0,,,,206.4,318.9,-13.0,,-15.4,,-37.0,-33.0,,,,,-193.3,,,-73.9,,,-20.0,-85.4,-121.6,-8.0,,-34.0,-43.4,,,,7.0,-48.0,-38.8,,,,,,-33.0,-95.0,,,,-108.6,3.9,,False,,False,False,,,,,False,,,False,,,False,False,False,True,,False,False,,,,True,False,False,,,,,,False,False,,,,False,True
39057,465,523.0,,532.8,,441.0,381.0,,,,,331.1,,,504.6,,,614.0,458.6,411.2,578.0,,372.0,425.0,,,,608.0,500.0,394.5,,,,,,478.4,397.2,417.0,,,477.8,502.0,58.0,,67.8,,-24.0,-84.0,,,,,-133.9,,,39.6,,,149.0,-6.4,-53.8,113.0,,-93.0,-40.0,,,,143.0,35.0,-70.5,,,,,,13.4,-67.8,-48.0,,,12.8,37.0,,False,,True,False,,,,,False,,,True,,,False,True,True,False,,False,True,,,,False,True,False,,,,,,True,False,True,,,True,True
39059,114,147.0,,152.1,,135.0,132.0,,,,,78.4,,,137.4,,,145.0,114.4,81.5,146.5,,159.0,123.1,,,,157.0,136.0,125.3,,,,,,140.9,112.1,,,,221.1,128.3,33.0,,38.1,,21.0,18.0,,,,,-35.6,,,23.4,,,31.0,0.4,-32.5,32.5,,45.0,9.1,,,,43.0,22.0,11.3,,,,,,26.9,-1.9,,,,107.1,14.3,,False,,True,True,,,,,False,,,True,,,True,True,True,True,,False,True,,,,False,True,True,,,,,,True,True,,,,False,True
39061,2845,3104.0,,2933.7,3533.2,2705.0,2815.0,,,,,1726.0,,,3054.0,,3297.7,2980.0,2675.7,2133.8,3229.0,,2155.0,2702.0,,,,3486.0,2773.0,2391.2,,,,,,2929.4,2113.0,2705.0,,,1547.2,3129.5,259.0,,88.7,688.2,-140.0,-30.0,,,,,-1119.0,,,209.0,,452.7,135.0,-169.3,-711.2,384.0,,-690.0,-143.0,,,,641.0,-72.0,-453.8,,,,,,84.4,-732.0,-140.0,,,-1297.8,284.5,,True,False,True,True,,,,,False,,,True,,False,True,True,False,False,,False,True,,,,False,True,False,,,,,,True,False,True,,,False,False
39063,125,153.0,,157.6,,147.0,101.0,,,,,125.4,,,182.5,,,276.0,126.8,135.6,222.5,,122.0,140.9,,,,189.0,156.0,179.7,,,,,,117.0,149.1,,,,59.6,212.8,28.0,,32.6,,22.0,-24.0,,,,,0.4,,,57.5,,,151.0,1.8,10.6,97.5,,-3.0,15.9,,,,64.0,31.0,54.7,,,,,,-8.0,24.1,,,,-65.4,87.8,,False,,True,True,,,,,True,,,False,,,False,True,True,False,,True,True,,,,False,False,False,,,,,,True,True,,,,False,False
39065,120,100.0,,99.6,,92.0,83.0,,,,,46.3,,,93.4,,,114.0,65.6,55.3,96.5,,101.0,74.9,,,,104.0,94.0,93.4,,,,,,105.1,76.6,,,,118.0,91.0,-20.0,,-20.4,,-28.0,-37.0,,,,,-73.7,,,-26.6,,,-6.0,-54.4,-64.7,-23.5,,-19.0,-45.1,,,,-16.0,-26.0,-26.6,,,,,,-14.9,-43.4,,,,-2.0,-29.0,,False,,False,False,,,,,False,,,False,,,True,False,False,False,,True,False,,,,True,False,False,,,,,,True,False,,,,True,False
39067,21,34.0,,37.7,,36.0,27.0,,,,,26.6,,,42.1,,,50.0,19.2,27.6,,,25.0,28.6,,,,43.0,36.0,50.6,,,,,,,30.0,,,,39.4,41.5,13.0,,16.7,,15.0,6.0,,,,,5.6,,,21.1,,,29.0,-1.8,6.6,,,4.0,7.6,,,,22.0,15.0,29.6,,,,,,,9.0,,,,18.4,20.5,,False,,False,True,,,,,True,,,False,,,False,True,True,,,True,True,,,,False,False,False,,,,,,,True,,,,False,False
39069,100,99.0,,97.9,,83.0,49.0,,,,,47.3,,,79.0,,,96.0,57.6,66.9,,,79.0,81.4,,,,94.0,94.0,86.0,,,,,,,78.9,,,,109.1,103.2,-1.0,,-2.1,,-17.0,-51.0,,,,,-52.7,,,-21.0,,,-4.0,-42.4,-33.1,,,-21.0,-18.6,,,,-6.0,-6.0,-14.0,,,,,,,-21.1,,,,9.1,3.2,,False,,False,False,,,,,False,,,False,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
39071,151,138.0,,134.3,,136.0,111.0,,,,,85.3,,,121.4,,,161.0,138.3,104.6,169.0,,89.0,123.6,,,,183.0,140.0,141.5,,,,,,126.4,91.5,,,,165.4,156.3,-13.0,,-16.7,,-15.0,-40.0,,,,,-65.7,,,-29.6,,,10.0,-12.7,-46.4,18.0,,-62.0,-27.4,,,,32.0,-11.0,-9.5,,,,,,-24.6,-59.5,,,,14.4,5.3,,False,,False,False,,,,,False,,,False,,,True,True,False,False,,False,False,,,,False,True,True,,,,,,False,False,,,,False,True
39073,63,101.0,,101.5,,88.0,107.0,,,,,54.8,,,81.2,,,85.0,105.9,50.5,,,74.0,71.6,,,,121.0,87.0,86.3,,,,,,,72.8,,,,114.9,91.8,38.0,,38.5,,25.0,44.0,,,,,-8.2,,,18.2,,,22.0,42.9,-12.5,,,11.0,8.6,,,,58.0,24.0,23.3,,,,,,,9.8,,,,51.9,28.8,,False,,True,False,,,,,True,,,True,,,True,False,True,,,True,True,,,,False,True,True,,,,,,,True,,,,False,True
39075,51,79.0,,76.6,,69.0,69.0,,,,,39.7,,,88.1,,,195.0,34.7,56.8,83.5,,56.0,53.5,,,,67.0,84.0,65.9,,,,,,,67.8,,,,68.8,86.8,28.0,,25.6,,18.0,18.0,,,,,-11.3,,,37.1,,,144.0,-16.3,5.8,32.5,,5.0,2.5,,,,16.0,33.0,14.9,,,,,,,16.8,,,,17.8,35.8,,True,,True,True,,,,,True,,,False,,,False,True,True,False,,True,True,,,,True,False,True,,,,,,,True,,,,True,False
39077,154,196.0,,209.2,,164.0,142.0,,,,,119.5,,,187.1,,,221.0,174.1,141.8,233.0,,138.0,161.3,,,,255.0,187.0,172.4,,,,,,219.2,156.3,,,,165.9,216.7,42.0,,55.2,,10.0,-12.0,,,,,-34.5,,,33.1,,,67.0,20.1,-12.2,79.0,,-16.0,7.3,,,,101.0,33.0,18.4,,,,,,65.2,2.3,,,,11.9,62.7,,False,,True,True,,,,,True,,,True,,,False,True,True,False,,True,True,,,,False,True,True,,,,,,False,True,,,,True,False
39079,75,86.0,,96.6,,92.0,65.0,,,,,69.3,,,87.6,,,112.0,72.9,64.8,103.0,,52.0,83.0,,,,103.0,92.0,183.2,,,,,,,64.8,,,,50.1,139.9,11.0,,21.6,,17.0,-10.0,,,,,-5.7,,,12.6,,,37.0,-2.1,-10.2,28.0,,-23.0,8.0,,,,28.0,17.0,108.2,,,,,,,-10.2,,,,-24.9,64.9,,False,,False,True,,,,,True,,,False,,,False,True,True,False,,False,True,,,,False,False,False,,,,,,,True,,,,False,False
