,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
26081,770,655.0,664.6,659.3,597.0,716.0,,,,,,455.1,,808.0,,598.6,540.4,,472.1,551.7,842.0,632.0,,78.2,,598.3,529.0,,703.0,107.9,-115.0,-105.4,-110.7,-173.0,-54.0,,,,,,-314.9,,38.0,,-171.4,-229.6,,-297.9,-218.3,72.0,-138.0,,-691.8,,-171.7,-241.0,,-67.0,-662.1,True,True,False,True,,,,,,False,,True,,False,False,,False,False,True,False,,False,,False,False,,True,False
26083,7,1.0,0.6,,1.0,0.0,,,,,,2.4,,0.0,,2.0,1.3,,,0.4,0.0,0.0,,0.9,,,,,2.0,1.5,-6.0,-6.4,,-6.0,-7.0,,,,,,-4.6,,-7.0,,-5.0,-5.7,,,-6.6,-7.0,-7.0,,-6.1,,,,,-5.0,-5.5,False,,False,False,,,,,,True,,False,,True,True,,,False,False,False,,False,,,,,True,True
26085,2,4.0,4.2,,1.0,0.0,,,,,,15.7,,8.0,,3.7,3.1,,0.6,0.2,0.0,3.0,,1.1,,3.5,,,5.0,1.2,2.0,2.2,,-1.0,-2.0,,,,,,13.7,,6.0,,1.7,1.1,,-1.4,-1.8,-2.0,1.0,,-0.9,,1.5,,,3.0,-0.8,False,,True,False,,,,,,False,,False,,True,True,,True,True,False,True,,True,,True,,,False,True
26087,50,35.0,33.4,,31.0,51.0,,,,,,24.7,,37.0,,41.0,46.6,,10.5,28.9,52.0,27.0,,19.4,,31.0,,,38.0,12.9,-15.0,-16.6,,-19.0,1.0,,,,,,-25.3,,-13.0,,-9.0,-3.4,,-39.5,-21.1,2.0,-23.0,,-30.6,,-19.0,,,-12.0,-37.1,False,,False,True,,,,,,False,,True,,True,True,,False,False,True,False,,False,,False,,,True,False
26089,4,4.0,3.9,,4.0,3.0,,,,,,19.2,,15.0,,2.9,7.0,,0.0,2.4,,9.0,,3.8,,3.6,,,3.0,5.0,0.0,-0.1,,0.0,-1.0,,,,,,15.2,,11.0,,-1.1,3.0,,-4.0,-1.6,,5.0,,-0.2,,-0.4,,,-1.0,1.0,False,,True,False,,,,,,False,,False,,False,False,,False,False,,False,,False,,False,,,False,False
26091,56,73.0,82.9,,56.0,41.0,,,,,,28.5,,56.0,,70.2,79.9,,36.5,49.0,78.0,43.0,,22.1,,72.1,,,84.0,61.1,17.0,26.9,,0.0,-15.0,,,,,,-27.5,,0.0,,14.2,23.9,,-19.5,-7.0,22.0,-13.0,,-33.9,,16.1,,,28.0,5.1,False,,True,True,,,,,,False,,True,,True,False,,False,True,False,True,,False,,True,,,False,True
26093,106,83.0,83.3,,78.0,101.0,,,,,,92.7,,106.0,,77.6,253.3,,45.4,73.2,97.0,52.0,,26.1,,82.0,63.0,,98.0,55.3,-23.0,-22.7,,-28.0,-5.0,,,,,,-13.3,,0.0,,-28.4,147.3,,-60.6,-32.8,-9.0,-54.0,,-79.9,,-24.0,-43.0,,-8.0,-50.7,True,,False,True,,,,,,True,,True,,False,False,,False,False,True,False,,False,,False,False,,True,False
26095,13,0.0,0.6,,0.0,0.0,,,,,,8.6,,1.0,,1.2,2.7,,0.1,0.2,0.0,4.0,,0.0,,,,,0.0,3.0,-13.0,-12.4,,-13.0,-13.0,,,,,,-4.4,,-12.0,,-11.8,-10.3,,-12.9,-12.8,-13.0,-9.0,,-13.0,,,,,-13.0,-10.0,True,,False,False,,,,,,True,,True,,True,True,,True,True,False,True,,False,,,,,False,True
26097,29,16.0,15.0,,9.0,13.0,,,,,,36.7,,6.0,,18.0,5.9,,1.7,8.4,16.0,33.0,,8.7,,,,,20.0,3.2,-13.0,-14.0,,-20.0,-16.0,,,,,,7.7,,-23.0,,-11.0,-23.1,,-27.3,-20.6,-13.0,4.0,,-20.3,,,,,-9.0,-25.8,False,,False,False,,,,,,True,,False,,True,False,,False,False,False,True,,False,,,,,True,False
26099,804,629.0,619.7,660.1,569.0,764.0,,,,,,403.1,,538.0,,545.2,1201.5,,378.4,513.3,762.0,487.0,,702.9,,589.8,506.0,,652.0,370.1,-175.0,-184.3,-143.9,-235.0,-40.0,,,,,,-400.9,,-266.0,,-258.8,397.5,,-425.6,-290.7,-42.0,-317.0,,-101.1,,-214.2,-298.0,,-152.0,-433.9,False,True,False,True,,,,,,False,,False,,False,False,,False,False,True,False,,True,,False,False,,True,False
26101,5,12.0,11.0,,11.0,7.0,,,,,,62.5,,38.0,,11.3,9.7,,2.4,8.0,,2.0,,29.2,,11.6,,,15.0,4.6,7.0,6.0,,6.0,2.0,,,,,,57.5,,33.0,,6.3,4.7,,-2.6,3.0,,-3.0,,24.2,,6.6,,,10.0,-0.4,True,,True,True,,,,,,False,,False,,True,True,,True,True,,True,,False,,True,,,False,True
26103,89,70.0,69.1,,63.0,87.0,,,,,,23.4,,176.0,,64.6,87.5,,47.3,57.5,91.0,71.0,,15.9,,62.6,,,74.0,16.5,-19.0,-19.9,,-26.0,-2.0,,,,,,-65.6,,87.0,,-24.4,-1.5,,-41.7,-31.5,2.0,-18.0,,-73.1,,-26.4,,,-15.0,-72.5,False,,False,True,,,,,,False,,False,,False,True,,False,False,True,True,,False,,False,,,True,False
26105,11,3.0,3.4,,2.0,0.0,,,,,,51.3,,58.0,,4.5,11.1,,0.2,1.1,6.0,9.0,,1.5,,2.9,,,2.0,2.3,-8.0,-7.6,,-9.0,-11.0,,,,,,40.3,,47.0,,-6.5,0.1,,-10.8,-9.9,-5.0,-2.0,,-9.5,,-8.1,,,-9.0,-8.7,True,,False,False,,,,,,False,,False,,True,True,,False,False,True,True,,False,,False,,,False,False
26107,51,36.0,33.1,,28.0,28.0,,,,,,17.1,,70.0,,35.0,46.5,,15.8,27.4,32.0,8.0,,14.3,,39.3,,,35.0,21.0,-15.0,-17.9,,-23.0,-23.0,,,,,,-33.9,,19.0,,-16.0,-4.5,,-35.2,-23.6,-19.0,-43.0,,-36.7,,-11.7,,,-16.0,-30.0,False,,False,False,,,,,,False,,False,,False,True,,False,False,False,False,,False,,True,,,False,False
26109,81,81.0,81.7,,68.0,72.0,,,,,,29.4,,72.0,,93.9,21.6,,41.0,56.2,101.0,37.0,,64.5,,67.9,,,70.0,16.3,0.0,0.7,,-13.0,-9.0,,,,,,-51.6,,-9.0,,12.9,-59.4,,-40.0,-24.8,20.0,-44.0,,-16.5,,-13.1,,,-11.0,-64.7,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,False,,False,,False,,,False,False
26111,64,50.0,50.0,,44.0,44.0,,,,,,49.4,,124.0,,49.5,93.7,,26.6,43.3,56.0,15.0,,13.1,,50.7,,,47.0,36.0,-14.0,-14.0,,-20.0,-20.0,,,,,,-14.6,,60.0,,-14.5,29.7,,-37.4,-20.7,-8.0,-49.0,,-50.9,,-13.3,,,-17.0,-28.0,False,,False,False,,,,,,False,,False,,False,False,,False,False,True,False,,False,,True,,,False,False
26113,2,5.0,4.3,,4.0,0.0,,,,,,13.8,,11.0,,5.5,7.7,,1.7,2.8,6.0,2.0,,7.7,,4.5,,,6.0,3.2,3.0,2.3,,2.0,-2.0,,,,,,11.8,,9.0,,3.5,5.7,,-0.3,0.8,4.0,0.0,,5.7,,2.5,,,4.0,1.2,True,,True,True,,,,,,False,,False,,False,False,,True,True,False,True,,False,,True,,,False,True
26115,86,63.0,61.8,,57.0,88.0,,,,,,36.4,,97.0,,56.7,152.2,,23.3,54.4,78.0,82.0,,23.6,,62.4,43.0,,61.0,33.9,-23.0,-24.2,,-29.0,2.0,,,,,,-49.6,,11.0,,-29.3,66.2,,-62.7,-31.6,-8.0,-4.0,,-62.4,,-23.6,-43.0,,-25.0,-52.1,False,,False,True,,,,,,False,,True,,False,False,,False,False,True,True,,False,,False,False,,False,False
26117,31,46.0,45.0,,40.0,52.0,,,,,,29.9,,63.0,,46.4,66.6,,15.0,32.6,57.0,58.0,,14.0,,39.9,,,47.0,15.7,15.0,14.0,,9.0,21.0,,,,,,-1.1,,32.0,,15.4,35.6,,-16.0,1.6,26.0,27.0,,-17.0,,8.9,,,16.0,-15.3,True,,True,False,,,,,,True,,False,,False,False,,False,True,False,False,,False,,True,,,False,False
26119,2,2.0,1.9,,2.0,0.0,,,,,,14.8,,2.0,,2.0,0.9,,0.2,0.1,0.0,4.0,,1.9,,,,,2.0,1.1,0.0,-0.1,,0.0,-2.0,,,,,,12.8,,0.0,,-0.0,-1.1,,-1.8,-1.9,-2.0,2.0,,-0.1,,,,,0.0,-0.9,False,,True,False,,,,,,False,,True,,False,False,,False,False,False,False,,False,,,,,True,False
26121,91,68.0,76.2,,59.0,78.0,,,,,,91.1,,283.0,,68.6,124.2,,27.5,54.6,107.0,0.0,,26.7,,59.1,63.0,,77.0,39.1,-23.0,-14.8,,-32.0,-13.0,,,,,,0.1,,192.0,,-22.4,33.2,,-63.5,-36.4,16.0,-91.0,,-64.3,,-31.9,-28.0,,-14.0,-51.9,True,,False,True,,,,,,True,,False,,True,False,,False,False,True,False,,False,,False,False,,True,False
26123,38,46.0,44.8,,38.0,63.0,,,,,,40.3,,75.0,,46.4,33.0,,22.6,34.9,65.0,8.0,,21.0,,38.1,,,38.0,8.3,8.0,6.8,,0.0,25.0,,,,,,2.3,,37.0,,8.4,-5.0,,-15.4,-3.1,27.0,-30.0,,-17.0,,0.1,,,0.0,-29.7,True,,True,False,,,,,,True,,False,,False,True,,False,True,False,False,,False,,True,,,True,False
26125,771,564.0,578.6,560.4,502.0,544.0,,,,,,491.7,,716.0,,496.6,1347.1,,346.2,479.6,577.0,62.0,,113.7,,506.6,362.0,,566.0,404.9,-207.0,-192.4,-210.6,-269.0,-227.0,,,,,,-279.3,,-55.0,,-274.4,576.1,,-424.8,-291.4,-194.0,-709.0,,-657.3,,-264.4,-409.0,,-205.0,-366.1,True,False,False,False,,,,,,False,,True,,False,False,,False,False,True,False,,False,,False,False,,True,False
26127,9,16.0,15.5,,13.0,13.0,,,,,,23.0,,37.0,,12.6,5.7,,3.7,8.2,22.0,8.0,,10.8,,14.4,,,21.0,3.7,7.0,6.5,,4.0,4.0,,,,,,14.0,,28.0,,3.6,-3.3,,-5.3,-0.8,13.0,-1.0,,1.8,,5.4,,,12.0,-5.3,True,,True,True,,,,,,False,,False,,True,True,,True,True,False,True,,True,,True,,,False,True
26129,7,2.0,2.1,,2.0,0.0,,,,,,11.2,,12.0,,3.4,7.5,,1.5,0.3,,5.0,,3.4,,1.6,,,3.0,2.0,-5.0,-4.9,,-5.0,-7.0,,,,,,4.2,,5.0,,-3.6,0.5,,-5.5,-6.7,,-2.0,,-3.6,,-5.4,,,-4.0,-5.0,True,,False,False,,,,,,True,,False,,True,True,,False,False,,True,,True,,False,,,True,True
26131,8,3.0,3.2,,1.0,0.0,,,,,,3.5,,1.0,,2.4,3.1,,,0.5,,5.0,,0.9,,,,,4.0,2.0,-5.0,-4.8,,-7.0,-8.0,,,,,,-4.5,,-7.0,,-5.6,-4.8,,,-7.5,,-3.0,,-7.0,,,,,-4.0,-6.0,True,,False,False,,,,,,True,,False,,False,True,,,False,,True,,False,,,,,True,False
26133,4,9.0,9.2,,7.0,7.0,,,,,,61.4,,23.0,,6.7,8.2,,1.4,5.6,7.0,1.0,,6.0,,7.9,,,9.0,2.9,5.0,5.2,,3.0,3.0,,,,,,57.4,,19.0,,2.7,4.2,,-2.6,1.6,3.0,-3.0,,2.0,,3.9,,,5.0,-1.1,False,,True,True,,,,,,False,,False,,True,True,,True,True,True,True,,True,,True,,,False,True
26135,18,2.0,2.1,,1.0,0.0,,,,,,8.4,,3.0,,1.8,0.6,,0.6,0.1,0.0,3.0,,0.7,,2.0,,,1.0,1.4,-16.0,-15.9,,-17.0,-18.0,,,,,,-9.6,,-15.0,,-16.2,-17.4,,-17.4,-17.9,-18.0,-15.0,,-17.3,,-16.0,,,-17.0,-16.6,True,,False,False,,,,,,True,,True,,False,False,,False,False,False,True,,False,,False,,,False,False
26137,14,11.0,11.2,,9.0,,,,,,,115.7,,28.0,,14.0,13.2,,2.6,7.5,12.0,15.0,,7.6,,10.9,,,11.0,4.7,-3.0,-2.8,,-5.0,,,,,,,101.7,,14.0,,-0.0,-0.8,,-11.4,-6.5,-2.0,1.0,,-6.4,,-3.1,,,-3.0,-9.3,True,,False,,,,,,,False,,False,,True,True,,False,False,True,True,,False,,False,,,False,False
26139,286,237.0,238.6,,225.0,243.0,,,,,,199.3,,422.0,,214.7,330.0,,151.3,211.3,237.0,258.0,,103.1,,225.4,152.0,,221.0,239.9,-49.0,-47.4,,-61.0,-43.0,,,,,,-86.7,,136.0,,-71.3,44.0,,-134.7,-74.7,-49.0,-28.0,,-182.9,,-60.6,-134.0,,-65.0,-46.1,True,,False,True,,,,,,False,,False,,False,True,,False,False,False,True,,False,,False,False,,False,True
26141,2,0.0,0.0,,0.0,0.0,,,,,,10.4,,0.0,,0.1,2.0,,0.4,0.0,0.0,1.0,,0.8,,0.0,,,1.0,1.3,-2.0,-2.0,,-2.0,-2.0,,,,,,8.4,,-2.0,,-1.9,-0.0,,-1.6,-2.0,-2.0,-1.0,,-1.2,,-2.0,,,-1.0,-0.7,False,,False,False,,,,,,False,,False,,True,True,,True,True,False,True,,True,,True,,,True,True
26143,10,4.0,3.2,,5.0,7.0,,,,,,15.0,,13.0,,4.8,11.9,,0.1,4.8,6.0,9.0,,6.2,,3.8,,,6.0,5.0,-6.0,-6.8,,-5.0,-3.0,,,,,,5.0,,3.0,,-5.2,1.9,,-9.9,-5.2,-4.0,-1.0,,-3.8,,-6.2,,,-4.0,-5.0,False,,True,True,,,,,,True,,True,,True,True,,False,True,True,True,,True,,False,,,True,True
26145,113,138.0,137.7,,118.0,178.0,,,,,,84.0,,230.0,,118.2,188.1,,64.4,109.3,148.0,74.0,,20.6,,129.5,88.0,,152.0,62.2,25.0,24.7,,5.0,65.0,,,,,,-29.0,,117.0,,5.2,75.1,,-48.6,-3.7,35.0,-39.0,,-92.4,,16.5,-25.0,,39.0,-50.8,True,,True,False,,,,,,False,,False,,True,False,,False,True,False,False,,False,,True,False,,False,False
26147,87,58.0,58.8,,53.0,87.0,,,,,,61.4,,58.0,,59.0,74.6,,31.1,44.1,74.0,,,18.7,,52.8,55.0,,73.0,10.7,-29.0,-28.2,,-34.0,0.0,,,,,,-25.6,,-29.0,,-28.0,-12.4,,-55.9,-42.9,-13.0,,,-68.3,,-34.2,-32.0,,-14.0,-76.3,True,,False,True,,,,,,True,,False,,True,True,,False,False,True,,,False,,False,False,,True,False
26149,76,68.0,65.0,,59.0,106.0,,,,,,21.2,,63.0,,67.9,26.2,,32.1,49.4,87.0,,,18.9,,58.7,,,70.0,12.4,-8.0,-11.0,,-17.0,30.0,,,,,,-54.8,,-13.0,,-8.1,-49.8,,-43.9,-26.6,11.0,,,-57.1,,-17.3,,,-6.0,-63.6,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,,,False,,False,,,True,False
26151,5,7.0,8.3,,6.0,7.0,,,,,,18.6,,2.0,,8.8,11.8,,1.4,5.4,6.0,18.0,,5.9,,7.1,,,8.0,3.6,2.0,3.3,,1.0,2.0,,,,,,13.6,,-3.0,,3.8,6.8,,-3.6,0.4,1.0,13.0,,0.9,,2.1,,,3.0,-1.4,False,,True,False,,,,,,False,,False,,False,False,,False,True,True,False,,True,,False,,,False,True
26153,8,8.0,8.3,,5.0,,,,,,,25.2,,9.0,,10.6,5.8,,0.6,3.9,9.0,19.0,,5.2,,,,,10.0,3.1,0.0,0.3,,-3.0,,,,,,,17.2,,1.0,,2.6,-2.2,,-7.4,-4.1,1.0,11.0,,-2.8,,,,,2.0,-4.9,False,,False,,,,,,,False,,False,,False,False,,False,False,False,False,,False,,,,,False,False
26155,28,33.0,31.2,,25.0,22.0,,,,,,41.3,,62.0,,33.3,71.0,,14.8,25.2,44.0,39.0,,18.9,,33.2,,,36.0,18.4,5.0,3.2,,-3.0,-6.0,,,,,,13.3,,34.0,,5.3,43.0,,-13.2,-2.8,16.0,11.0,,-9.1,,5.2,,,8.0,-9.6,True,,True,False,,,,,,False,,False,,False,False,,False,True,False,False,,False,,False,,,False,False
26157,15,18.0,17.6,,13.0,12.0,,,,,,29.4,,23.0,,13.2,38.7,,5.3,17.6,22.0,10.0,,6.0,,16.1,,,14.0,12.4,3.0,2.6,,-2.0,-3.0,,,,,,14.4,,8.0,,-1.8,23.7,,-9.7,2.6,7.0,-5.0,,-8.9,,1.1,,,-1.0,-2.6,True,,True,False,,,,,,False,,False,,True,False,,False,True,False,False,,False,,True,,,True,True
26159,46,37.0,38.3,,31.0,24.0,,,,,,37.6,,70.0,,32.0,57.0,,21.5,31.3,42.0,45.0,,17.4,,36.0,,,49.0,29.5,-9.0,-7.7,,-15.0,-22.0,,,,,,-8.4,,24.0,,-14.0,11.0,,-24.5,-14.7,-4.0,-1.0,,-28.6,,-10.0,,,3.0,-16.5,True,,False,False,,,,,,True,,False,,False,False,,False,False,True,True,,False,,False,,,True,False
26161,248,330.0,329.2,,282.0,373.0,,,,,,280.2,,282.0,,317.0,397.5,,194.7,243.2,429.0,274.0,,32.1,,302.6,283.0,,344.0,93.5,82.0,81.2,,34.0,125.0,,,,,,32.2,,34.0,,69.0,149.5,,-53.3,-4.8,181.0,26.0,,-215.9,,54.6,35.0,,96.0,-154.5,True,,True,False,,,,,,True,,True,,True,False,,True,True,False,True,,False,,True,True,,False,False
26163,1007,842.0,749.0,811.7,745.0,915.0,,,,,,284.6,,943.0,,731.3,1986.4,,606.0,741.6,903.0,1001.0,,0.0,,774.6,526.0,,818.0,577.3,-165.0,-258.0,-195.3,-262.0,-92.0,,,,,,-722.4,,-64.0,,-275.7,979.4,,-401.0,-265.4,-104.0,-6.0,,-1007.0,,-232.4,-481.0,,-189.0,-429.7,False,False,False,True,,,,,,False,,True,,False,False,,False,False,True,True,,False,,False,False,,False,False
26165,7,11.0,12.0,,9.0,7.0,,,,,,14.2,,46.0,,9.1,14.0,,2.8,7.6,13.0,5.0,,12.6,,9.9,,,10.0,5.8,4.0,5.0,,2.0,0.0,,,,,,7.2,,39.0,,2.1,7.0,,-4.2,0.6,6.0,-2.0,,5.6,,2.9,,,3.0,-1.2,False,,True,True,,,,,,False,,False,,True,False,,False,True,False,True,,False,,True,,,True,True
27001,19,14.0,14.7,,13.0,7.0,,,,,,5.9,,16.0,,22.0,10.8,,5.9,12.5,13.0,46.0,,10.3,,12.4,,,18.0,5.0,-5.0,-4.3,,-6.0,-12.0,,,,,,-13.1,,-3.0,,3.0,-8.2,,-13.1,-6.5,-6.0,27.0,,-8.7,,-6.6,,,-1.0,-14.0,True,,False,False,,,,,,False,,True,,True,False,,False,False,False,False,,False,,False,,,True,False
27003,613,472.0,467.8,,449.0,478.0,,,,,,385.4,,391.0,,430.8,309.4,,426.1,452.5,529.0,464.0,,567.5,,448.8,514.0,,507.0,146.5,-141.0,-145.2,,-164.0,-135.0,,,,,,-227.6,,-222.0,,-182.2,-303.6,,-186.9,-160.5,-84.0,-149.0,,-45.5,,-164.2,-99.0,,-106.0,-466.5,False,,False,True,,,,,,False,,False,,False,False,,False,False,True,False,,True,,False,True,,True,False
27005,67,26.0,28.4,,32.0,32.0,,,,,,18.8,,57.0,,36.8,36.2,,38.2,49.0,46.0,19.0,,72.1,,20.0,,,29.0,19.5,-41.0,-38.6,,-35.0,-35.0,,,,,,-48.2,,-10.0,,-30.2,-30.8,,-28.8,-18.0,-21.0,-48.0,,5.1,,-47.0,,,-38.0,-47.5,True,,True,True,,,,,,False,,True,,True,True,,True,True,True,False,,True,,False,,,True,False
27007,97,107.0,105.8,,106.0,149.0,,,,,,59.0,,43.0,,92.2,37.6,,108.9,111.3,131.0,77.0,,164.9,,98.4,,,117.0,36.1,10.0,8.8,,9.0,52.0,,,,,,-38.0,,-54.0,,-4.8,-59.4,,11.9,14.3,34.0,-20.0,,67.9,,1.4,,,20.0,-60.9,True,,True,False,,,,,,False,,False,,True,False,,False,False,False,False,,False,,True,,,False,False
27009,72,49.0,50.4,,49.0,53.0,,,,,,53.3,,73.0,,47.0,52.5,,39.7,57.4,63.0,59.0,,58.2,,46.3,,,60.0,26.1,-23.0,-21.6,,-23.0,-19.0,,,,,,-18.7,,1.0,,-25.0,-19.5,,-32.3,-14.6,-9.0,-13.0,,-13.8,,-25.7,,,-12.0,-45.9,True,,False,True,,,,,,True,,True,,False,True,,False,True,True,True,,True,,False,,,True,False
27011,17,8.0,9.3,,7.0,7.0,,,,,,19.9,,14.0,,7.9,3.1,,6.2,8.5,7.0,5.0,,3.9,,7.3,,,7.0,6.9,-9.0,-7.7,,-10.0,-10.0,,,,,,2.9,,-3.0,,-9.1,-13.9,,-10.8,-8.5,-10.0,-12.0,,-13.1,,-9.7,,,-10.0,-10.1,True,,False,False,,,,,,True,,True,,False,False,,False,True,False,False,,False,,False,,,False,False
27013,68,101.0,99.1,,92.0,129.0,,,,,,71.9,,205.0,,92.1,70.2,,62.0,80.7,116.0,14.0,,36.5,,101.4,,,97.0,90.7,33.0,31.1,,24.0,61.0,,,,,,3.9,,137.0,,24.1,2.2,,-6.0,12.7,48.0,-54.0,,-31.5,,33.4,,,29.0,22.7,True,,True,False,,,,,,True,,False,,True,True,,True,True,False,False,,True,,False,,,True,True
27015,40,29.0,30.1,,26.0,32.0,,,,,,15.3,,62.0,,24.6,19.2,,15.2,24.8,29.0,25.0,,17.6,,27.1,,,36.0,,-11.0,-9.9,,-14.0,-8.0,,,,,,-24.7,,22.0,,-15.4,-20.8,,-24.8,-15.2,-11.0,-15.0,,-22.4,,-12.9,,,-4.0,,True,,False,True,,,,,,False,,False,,False,False,,False,False,False,False,,False,,False,,,True,
27017,36,28.0,32.3,,29.0,38.0,,,,,,47.9,,52.0,,35.0,43.7,,20.2,34.9,41.0,11.0,,28.9,,26.5,,,31.0,13.2,-8.0,-3.7,,-7.0,2.0,,,,,,11.9,,16.0,,-1.0,7.7,,-15.8,-1.1,5.0,-25.0,,-7.1,,-9.5,,,-5.0,-22.8,True,,True,True,,,,,,False,,False,,True,True,,False,True,True,False,,True,,False,,,True,False
27019,91,60.0,59.4,,58.0,51.0,,,,,,58.5,,142.0,,60.3,70.0,,45.2,76.3,64.0,75.0,,57.7,,56.8,,,70.0,50.0,-31.0,-31.6,,-33.0,-40.0,,,,,,-32.5,,51.0,,-30.7,-21.0,,-45.8,-14.7,-27.0,-16.0,,-33.3,,-34.2,,,-21.0,-41.0,False,,False,False,,,,,,False,,False,,True,True,,False,True,True,True,,False,,False,,,True,False
27021,44,29.0,29.1,,27.0,34.0,,,,,,14.6,,25.0,,49.6,28.5,,19.9,27.8,,24.0,,18.1,,27.1,,,36.0,10.8,-15.0,-14.9,,-17.0,-10.0,,,,,,-29.4,,-19.0,,5.6,-15.5,,-24.1,-16.2,,-20.0,,-25.9,,-16.9,,,-8.0,-33.2,True,,False,True,,,,,,False,,False,,True,False,,False,False,,False,,False,,False,,,True,False
27023,51,41.0,40.5,,32.0,28.0,,,,,,18.0,,35.0,,33.3,18.6,,18.0,31.7,48.0,24.0,,26.4,,38.3,,,44.0,11.8,-10.0,-10.5,,-19.0,-23.0,,,,,,-33.0,,-16.0,,-17.7,-32.4,,-33.0,-19.3,-3.0,-27.0,,-24.6,,-12.7,,,-7.0,-39.2,False,,False,False,,,,,,False,,False,,False,False,,False,False,True,False,,False,,False,,,True,False
27025,91,80.0,78.7,,77.0,89.0,,,,,,35.2,,65.0,,76.7,60.5,,70.0,79.0,96.0,115.0,,163.0,,76.0,,,86.0,25.5,-11.0,-12.3,,-14.0,-2.0,,,,,,-55.8,,-26.0,,-14.3,-30.5,,-21.0,-12.0,5.0,24.0,,72.0,,-15.0,,,-5.0,-65.5,False,,False,True,,,,,,False,,False,,False,False,,False,False,True,False,,False,,False,,,True,False
27027,157,157.0,153.1,,152.0,154.0,,,,,,93.8,,118.0,,137.8,79.2,,148.1,166.1,192.0,133.0,,173.9,,152.4,,,148.0,103.5,0.0,-3.9,,-5.0,-3.0,,,,,,-63.2,,-39.0,,-19.2,-77.8,,-8.9,9.1,35.0,-24.0,,16.9,,-4.6,,,-9.0,-53.5,False,,False,False,,,,,,False,,False,,False,False,,False,False,False,False,,False,,False,,,False,False
27029,12,8.0,7.8,,8.0,,,,,,,48.5,,8.0,,8.9,2.4,,3.6,5.7,8.0,13.0,,11.6,,,,,8.0,2.0,-4.0,-4.2,,-4.0,,,,,,,36.5,,-4.0,,-3.1,-9.6,,-8.4,-6.3,-4.0,1.0,,-0.4,,,,,-4.0,-10.0,False,,False,,,,,,,False,,False,,True,False,,False,False,False,True,,True,,,,,False,False
27031,2,1.0,1.0,,0.0,0.0,,,,,,2.4,,0.0,,1.2,0.5,,,0.0,0.0,2.0,,0.0,,,,,1.0,1.0,-1.0,-1.0,,-2.0,-2.0,,,,,,0.4,,-2.0,,-0.8,-1.5,,,-2.0,-2.0,0.0,,-2.0,,,,,-1.0,-1.0,False,,False,False,,,,,,True,,False,,True,False,,,False,False,True,,False,,,,,False,True
27033,9,10.0,10.2,,9.0,7.0,,,,,,56.9,,41.0,,7.0,5.1,,7.0,13.5,9.0,16.0,,13.6,,9.0,,,10.0,5.1,1.0,1.2,,0.0,-2.0,,,,,,47.9,,32.0,,-2.0,-3.9,,-2.0,4.5,0.0,7.0,,4.6,,-0.0,,,1.0,-3.9,False,,True,False,,,,,,False,,False,,False,False,,False,False,True,False,,False,,True,,,False,False
