,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48253,52,7.0,,,,148.0,0.0,134.0,11.0,,0.0,-45.0,,,,96.0,-52.0,82.0,-41.0,,-52.0,,,,False,False,False,True,,False
48255,238,336.0,,,,363.0,115.0,360.3,1893.3,,20.0,98.0,,,,125.0,-123.0,122.3,1655.3,,-218.0,,,,False,False,False,False,,False
48257,618,1470.0,,,,1240.0,50.5,71.1,941.8,,651.0,852.0,,,,622.0,-567.5,-546.9,323.8,,33.0,,,,True,True,True,True,,True
48259,196,91.0,,,,291.0,15.8,64.5,33.3,,222.0,-105.0,,,,95.0,-180.2,-131.5,-162.7,,26.0,,,,True,False,False,False,,True
48261,1,7.0,,,,0.0,,2.8,7.9,,2.0,6.0,,,,-1.0,,1.8,6.9,,1.0,,,,True,,True,False,,True
48263,3,21.0,,,,0.0,,6.1,11.0,,28.0,18.0,,,,-3.0,,3.1,8.0,,25.0,,,,True,,True,True,,False
48265,220,70.0,,,,350.0,14.2,9.5,250.2,,23.0,-150.0,,,,130.0,-205.8,-210.5,30.2,,-197.0,,,,True,False,False,True,,False
48267,4,0.0,,,,28.0,0.3,1.6,,,3.0,-4.0,,,,24.0,-3.7,-2.4,,,-1.0,,,,False,True,True,,,True
48269,0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,True,,True,,,
48271,38,7.0,,,,49.0,0.4,0.8,,,3.0,-31.0,,,,11.0,-37.6,-37.1,,,-35.0,,,,True,False,False,,,False
48273,482,462.0,,,,397.0,175.7,220.4,629.8,,208.0,-20.0,,,,-85.0,-306.3,-261.6,147.8,,-274.0,,,,False,False,False,False,,False
48275,45,14.0,,,,15.0,1.5,5.4,,,3.0,-31.0,,,,-30.0,-43.5,-39.6,,,-42.0,,,,True,False,False,,,False
48277,618,546.0,,,,549.0,323.9,99.9,304.8,,668.0,-72.0,,,,-69.0,-294.1,-518.1,-313.2,,50.0,,,,True,False,False,False,,True
48279,111,119.0,,,,56.0,42.9,51.7,191.4,,58.0,8.0,,,,-55.0,-68.1,-59.3,80.4,,-53.0,,,,False,False,False,False,,False
48281,144,91.0,,,,139.0,14.4,71.0,116.9,,61.0,-53.0,,,,-5.0,-129.6,-73.0,-27.1,,-83.0,,,,True,False,False,True,,False
48283,28,21.0,,,,203.0,0.2,0.0,207.8,,0.0,-7.0,,,,175.0,-27.8,-28.0,179.8,,-28.0,,,,False,False,False,False,,False
48285,394,140.0,,,,319.0,12.8,162.9,277.5,,26.0,-254.0,,,,-75.0,-381.2,-231.1,-116.5,,-368.0,,,,True,False,True,True,,False
48287,48,70.0,,,,216.0,8.0,17.2,195.8,,22.0,22.0,,,,168.0,-40.0,-30.8,147.8,,-26.0,,,,False,False,False,False,,False
48289,117,49.0,,,,90.0,21.6,91.4,46.4,,69.0,-68.0,,,,-27.0,-95.4,-25.6,-70.6,,-48.0,,,,True,False,True,False,,True
48291,1043,1260.0,,,,1117.0,2565.4,2577.3,880.4,,1142.0,217.0,,,,74.0,1522.4,1534.3,-162.6,,99.0,,,,True,False,False,True,,True
48293,239,588.0,,,,181.0,477.2,59.6,792.4,,390.0,349.0,,,,-58.0,238.2,-179.4,553.4,,151.0,,,,True,True,True,False,,True
48295,31,7.0,,,,14.0,0.5,4.8,6.6,,4.0,-24.0,,,,-17.0,-30.5,-26.2,-24.4,,-27.0,,,,True,False,False,False,,False
48297,92,294.0,,,,169.0,119.9,14.7,278.1,,70.0,202.0,,,,77.0,27.9,-77.3,186.1,,-22.0,,,,True,True,True,True,,True
48299,51,56.0,,,,140.0,6.7,2.3,81.7,,44.0,5.0,,,,89.0,-44.3,-48.7,30.7,,-7.0,,,,False,False,False,False,,False
48301,0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,True,,True,,,
48303,6697,2261.0,,,,2970.0,1717.1,1925.2,1115.9,,1106.0,-4436.0,,,,-3727.0,-4979.9,-4771.8,-5581.1,,-5591.0,,,,True,False,False,False,,False
48305,39,14.0,,,,4.0,4.5,0.9,24.5,,6.0,-25.0,,,,-35.0,-34.5,-38.1,-14.5,,-33.0,,,,False,False,False,True,,False
48307,100,133.0,,,,49.0,4.8,13.4,149.4,,149.0,33.0,,,,-51.0,-95.2,-86.6,49.4,,49.0,,,,False,False,False,False,,False
48309,3237,2422.0,,,,2965.0,2562.8,2146.6,1442.7,,1064.0,-815.0,,,,-272.0,-674.2,-1090.4,-1794.3,,-2173.0,,,,True,True,False,False,,False
48311,14,0.0,,,,7.0,,4.0,9.9,,0.0,-14.0,,,,-7.0,,-9.9,-4.1,,-14.0,,,,True,,True,True,,False
48313,205,42.0,,,,225.0,4.5,150.2,674.9,,2.0,-163.0,,,,20.0,-200.5,-54.8,469.9,,-203.0,,,,True,False,True,False,,False
48315,19,21.0,,,,91.0,0.8,27.2,44.7,,5.0,2.0,,,,72.0,-18.2,8.2,25.7,,-14.0,,,,False,False,False,False,,False
48317,10,21.0,,,,2.0,4.6,6.7,70.8,,13.0,11.0,,,,-8.0,-5.4,-3.3,60.8,,3.0,,,,True,True,True,False,,True
48319,15,28.0,,,,28.0,1.0,39.9,16.1,,9.0,13.0,,,,13.0,-14.0,24.9,1.1,,-6.0,,,,False,False,False,True,,True
48321,232,196.0,,,,904.0,128.0,111.4,98.2,,102.0,-36.0,,,,672.0,-104.0,-120.6,-133.8,,-130.0,,,,False,False,False,False,,False
48323,721,3647.0,,,,2365.0,145.0,4337.9,2112.0,,0.0,2926.0,,,,1644.0,-576.0,3616.9,1391.0,,-721.0,,,,True,True,False,True,,True
48325,184,574.0,,,,669.0,112.0,487.7,550.2,,240.0,390.0,,,,485.0,-72.0,303.7,366.2,,56.0,,,,False,True,True,True,,True
48327,16,14.0,,,,14.0,,8.6,12.3,,22.0,-2.0,,,,-2.0,,-7.4,-3.7,,6.0,,,,False,,False,False,,False
48329,1094,1358.0,,,,1686.0,866.6,80.1,695.4,,452.0,264.0,,,,592.0,-227.4,-1013.9,-398.6,,-642.0,,,,False,True,False,False,,False
48331,120,238.0,,,,293.0,109.4,24.3,169.6,,140.0,118.0,,,,173.0,-10.6,-95.7,49.6,,20.0,,,,False,True,True,True,,True
48333,35,35.0,,,,21.0,0.4,10.7,,,22.0,0.0,,,,-14.0,-34.6,-24.3,,,-13.0,,,,False,False,False,,,False
48335,34,14.0,,,,17.0,5.8,13.7,110.8,,6.0,-20.0,,,,-17.0,-28.2,-20.3,76.8,,-28.0,,,,True,False,False,False,,False
48337,95,161.0,,,,222.0,102.5,41.9,254.3,,246.0,66.0,,,,127.0,7.5,-53.1,159.3,,151.0,,,,False,True,True,False,,False
48339,4199,6706.0,,,,5982.0,5602.4,212.6,5681.4,,7786.0,2507.0,,,,1783.0,1403.4,-3986.4,1482.4,,3587.0,,,,True,True,False,True,,False
48341,119,147.0,,,,168.0,6.2,28.1,176.1,,0.0,28.0,,,,49.0,-112.8,-90.9,57.1,,-119.0,,,,False,False,False,False,,False
48343,57,35.0,,,,124.0,6.8,17.9,92.4,,18.0,-22.0,,,,67.0,-50.2,-39.1,35.4,,-39.0,,,,False,False,False,False,,False
48345,4,0.0,,,,0.0,0.0,0.2,2.9,,0.0,-4.0,,,,-4.0,-4.0,-3.8,-1.1,,-4.0,,,,False,True,True,True,,False
48347,426,399.0,,,,695.0,208.2,126.9,427.2,,125.0,-27.0,,,,269.0,-217.8,-299.1,1.2,,-301.0,,,,False,False,False,True,,False
48349,346,469.0,,,,731.0,53.4,37.3,214.4,,262.0,123.0,,,,385.0,-292.6,-308.7,-131.6,,-84.0,,,,False,False,False,False,,True
48351,26,266.0,,,,291.0,13.6,0.0,235.4,,268.0,240.0,,,,265.0,-12.4,-26.0,209.4,,242.0,,,,False,True,True,True,,False
48353,163,35.0,,,,40.0,5.7,134.1,163.1,,20.0,-128.0,,,,-123.0,-157.3,-28.9,0.1,,-143.0,,,,True,False,True,True,,False
48355,2929,6832.0,,,,6224.0,4924.4,8908.9,9667.5,,117.0,3903.0,,,,3295.0,1995.4,5979.9,6738.5,,-2812.0,,,,True,True,False,False,,True
48357,93,14.0,,,,115.0,0.2,0.0,14.4,,4.0,-79.0,,,,22.0,-92.8,-93.0,-78.6,,-89.0,,,,True,False,False,True,,False
48359,9,0.0,,,,0.0,0.1,1.9,,,0.0,-9.0,,,,-9.0,-8.9,-7.1,,,-9.0,,,,False,True,True,,,False
48361,427,1267.0,,,,1200.0,746.9,431.4,1181.6,,332.0,840.0,,,,773.0,319.9,4.4,754.6,,-95.0,,,,True,True,True,True,,True
48363,225,406.0,,,,288.0,59.3,12.6,364.9,,231.0,181.0,,,,63.0,-165.7,-212.4,139.9,,6.0,,,,True,True,False,True,,True
48365,121,7.0,,,,265.0,0.0,1.7,24.4,,5.0,-114.0,,,,144.0,-121.0,-119.3,-96.6,,-116.0,,,,False,False,False,True,,False
48367,567,1253.0,,,,1047.0,196.9,41.9,1037.8,,933.0,686.0,,,,480.0,-370.1,-525.1,470.8,,366.0,,,,True,True,True,True,,True
48369,84,84.0,,,,67.0,7.0,15.9,35.9,,26.0,0.0,,,,-17.0,-77.0,-68.1,-48.1,,-58.0,,,,False,False,False,False,,False
48371,137,98.0,,,,200.0,11.5,75.0,64.7,,43.0,-39.0,,,,63.0,-125.5,-62.0,-72.3,,-94.0,,,,False,False,False,False,,False
48373,112,28.0,,,,619.0,0.6,193.1,134.1,,14.0,-84.0,,,,507.0,-111.4,81.1,22.1,,-98.0,,,,False,False,True,True,,False
48375,2683,882.0,,,,1044.0,123.9,1402.9,704.9,,391.0,-1801.0,,,,-1639.0,-2559.1,-1280.1,-1978.1,,-2292.0,,,,True,False,True,False,,False
48377,50,0.0,,,,15.0,2.6,0.0,30.2,,1.0,-50.0,,,,-35.0,-47.4,-50.0,-19.8,,-49.0,,,,True,True,False,True,,True
48379,21,7.0,,,,28.0,2.1,2.1,15.3,,3.0,-14.0,,,,7.0,-18.9,-18.9,-5.7,,-18.0,,,,True,False,False,True,,False
48381,1617,1001.0,,,,695.0,907.6,243.8,942.2,,1137.0,-616.0,,,,-922.0,-709.4,-1373.2,-674.8,,-480.0,,,,False,False,False,False,,True
48383,18,63.0,,,,7.0,3.3,31.6,91.7,,55.0,45.0,,,,-11.0,-14.7,13.6,73.7,,37.0,,,,True,True,True,False,,True
48385,21,56.0,,,,23.0,,16.0,,,8.0,35.0,,,,2.0,,-5.0,,,-13.0,,,,True,,True,,,True
48387,28,14.0,,,,91.0,1.1,13.8,29.0,,11.0,-14.0,,,,63.0,-26.9,-14.2,1.0,,-17.0,,,,False,False,False,True,,False
48389,67,63.0,,,,94.0,12.0,6.4,77.6,,24.0,-4.0,,,,27.0,-55.0,-60.6,10.6,,-43.0,,,,False,False,False,False,,False
48391,63,28.0,,,,95.0,0.7,1.0,183.6,,9.0,-35.0,,,,32.0,-62.3,-62.0,120.6,,-54.0,,,,True,False,False,False,,False
48393,9,0.0,,,,0.0,0.0,0.0,0.9,,0.0,-9.0,,,,-9.0,-9.0,-9.0,-8.1,,-9.0,,,,False,True,False,True,,False
48395,116,28.0,,,,162.0,7.7,30.3,105.0,,7.0,-88.0,,,,46.0,-108.3,-85.7,-11.0,,-109.0,,,,True,False,True,True,,False
48397,471,1127.0,,,,874.0,37.6,1077.9,2648.6,,719.0,656.0,,,,403.0,-433.4,606.9,2177.6,,248.0,,,,True,True,True,False,,True
48399,110,175.0,,,,33.0,11.0,31.4,240.4,,95.0,65.0,,,,-77.0,-99.0,-78.6,130.4,,-15.0,,,,False,False,False,False,,True
48401,544,322.0,,,,744.0,153.9,129.3,170.3,,307.0,-222.0,,,,200.0,-390.1,-414.7,-373.7,,-237.0,,,,True,False,False,False,,False
48403,13,49.0,,,,129.0,1.7,0.2,34.4,,38.0,36.0,,,,116.0,-11.3,-12.8,21.4,,25.0,,,,False,True,True,True,,True
48405,22,49.0,,,,140.0,3.1,36.6,21.1,,34.0,27.0,,,,118.0,-18.9,14.6,-0.9,,12.0,,,,False,True,True,True,,True
48407,37,70.0,,,,320.0,5.2,2.3,203.2,,13.0,33.0,,,,283.0,-31.8,-34.7,166.2,,-24.0,,,,False,True,False,False,,True
48409,362,378.0,,,,1103.0,302.3,322.2,255.6,,301.0,16.0,,,,741.0,-59.7,-39.8,-106.4,,-61.0,,,,False,False,False,False,,False
48411,72,49.0,,,,42.0,1.3,14.8,,,96.0,-23.0,,,,-30.0,-70.7,-57.2,,,24.0,,,,False,False,False,,,False
48413,17,0.0,,,,14.0,,24.3,11.8,,0.0,-17.0,,,,-3.0,,7.3,-5.2,,-17.0,,,,True,,True,True,,False
48415,378,70.0,,,,108.0,5.5,11.1,413.8,,20.0,-308.0,,,,-270.0,-372.5,-366.9,35.8,,-358.0,,,,True,False,False,True,,False
48417,19,7.0,,,,2.0,0.2,1.5,,,1.0,-12.0,,,,-17.0,-18.8,-17.5,,,-18.0,,,,False,False,False,,,False
48419,103,105.0,,,,336.0,13.7,71.5,172.6,,37.0,2.0,,,,233.0,-89.3,-31.5,69.6,,-66.0,,,,False,False,False,False,,False
48421,18,42.0,,,,20.0,0.7,18.0,24.1,,42.0,24.0,,,,2.0,-17.3,-0.0,6.1,,24.0,,,,True,True,True,True,,False
48423,1031,1596.0,,,,2921.0,1029.4,120.8,1618.0,,1473.0,565.0,,,,1890.0,-1.6,-910.2,587.0,,442.0,,,,False,True,False,False,,True
48425,40,196.0,,,,37.0,,49.4,246.1,,156.0,156.0,,,,-3.0,,9.4,206.1,,116.0,,,,True,,True,False,,True
48427,942,924.0,,,,1469.0,491.0,1067.7,468.7,,232.0,-18.0,,,,527.0,-451.0,125.7,-473.3,,-710.0,,,,False,False,False,False,,False
48429,48,0.0,,,,45.0,24.5,86.6,382.0,,218.0,-48.0,,,,-3.0,-23.5,38.6,334.0,,170.0,,,,True,True,True,False,,False
48431,6,0.0,,,,0.0,,1.0,,,0.0,-6.0,,,,-6.0,,-5.0,,,-6.0,,,,False,,True,,,False
48433,10,0.0,,,,0.0,,0.3,7.7,,3.0,-10.0,,,,-10.0,,-9.7,-2.3,,-7.0,,,,False,,True,True,,True
48435,9,63.0,,,,31.0,,14.4,75.3,,36.0,54.0,,,,22.0,,5.4,66.3,,27.0,,,,True,,True,False,,True
48437,39,35.0,,,,30.0,5.3,14.1,33.0,,29.0,-4.0,,,,-9.0,-33.7,-24.9,-6.0,,-10.0,,,,False,False,False,False,,False
48439,15553,24731.0,,,,29696.0,10261.5,5878.0,21998.5,,15433.0,9178.0,,,,14143.0,-5291.5,-9675.0,6445.5,,-120.0,,,,False,True,False,True,,True
48441,393,560.0,,,,549.0,564.5,94.8,589.4,,658.0,167.0,,,,156.0,171.5,-298.2,196.4,,265.0,,,,True,False,False,False,,False
48443,0,7.0,,,,0.0,,0.0,2.6,,31.0,7.0,,,,0.0,,0.0,2.6,,31.0,,,,True,,True,True,,False
48445,159,105.0,,,,194.0,11.2,0.0,345.1,,63.0,-54.0,,,,35.0,-147.8,-159.0,186.1,,-96.0,,,,True,False,False,False,,False
48447,10,0.0,,,,0.0,,0.8,4.5,,0.0,-10.0,,,,-10.0,,-9.2,-5.5,,-10.0,,,,False,,True,True,,False
48449,221,224.0,,,,773.0,0.2,586.8,279.7,,84.0,3.0,,,,552.0,-220.8,365.8,58.7,,-137.0,,,,False,False,False,False,,False
48451,970,1309.0,,,,673.0,1015.9,476.6,666.2,,431.0,339.0,,,,-297.0,45.9,-493.4,-303.8,,-539.0,,,,True,True,False,True,,False
48453,4640,10857.0,,,,8400.0,8585.4,7548.9,8832.8,,5577.0,6217.0,,,,3760.0,3945.4,2908.9,4192.8,,937.0,,,,True,True,True,True,,True
48455,30,42.0,,,,111.0,1.6,36.0,39.5,,11.0,12.0,,,,81.0,-28.4,6.0,9.5,,-19.0,,,,False,False,True,True,,False
48457,68,203.0,,,,440.0,24.7,0.8,191.1,,496.0,135.0,,,,372.0,-43.3,-67.2,123.1,,428.0,,,,False,True,True,True,,False
48459,115,301.0,,,,315.0,97.5,200.5,251.1,,242.0,186.0,,,,200.0,-17.5,85.5,136.1,,127.0,,,,False,True,True,True,,True
48461,9,14.0,,,,0.0,,5.0,,,19.0,5.0,,,,-9.0,,-4.0,,,10.0,,,,False,,True,,,False
48463,161,406.0,,,,436.0,107.1,302.2,582.2,,181.0,245.0,,,,275.0,-53.9,141.2,421.2,,20.0,,,,False,True,True,False,,True
48465,426,1232.0,,,,1333.0,193.9,11.8,1360.2,,125.0,806.0,,,,907.0,-232.1,-414.1,934.2,,-301.0,,,,False,True,True,False,,True
48467,128,294.0,,,,294.0,60.7,152.4,194.2,,227.0,166.0,,,,166.0,-67.3,24.4,66.2,,99.0,,,,False,True,True,True,,True
48469,444,896.0,,,,1976.0,394.7,74.2,1424.2,,129.0,452.0,,,,1532.0,-49.3,-369.8,980.2,,-315.0,,,,False,True,True,False,,True
48471,1453,616.0,,,,1105.0,275.5,0.0,718.5,,146.0,-837.0,,,,-348.0,-1177.5,-1453.0,-734.5,,-1307.0,,,,True,False,False,True,,False
48473,328,609.0,,,,1032.0,647.9,571.4,368.7,,736.0,281.0,,,,704.0,319.9,243.4,40.7,,408.0,,,,False,False,True,True,,False
48475,40,21.0,,,,32.0,1.3,10.6,42.7,,24.0,-19.0,,,,-8.0,-38.7,-29.4,2.7,,-16.0,,,,True,False,False,True,,True
48477,99,231.0,,,,563.0,88.7,5.9,213.3,,124.0,132.0,,,,464.0,-10.3,-93.1,114.3,,25.0,,,,False,True,True,True,,True
48479,4226,4613.0,,,,7314.0,1646.0,742.4,3598.4,,1166.0,387.0,,,,3088.0,-2580.0,-3483.6,-627.6,,-3060.0,,,,False,False,False,False,,False
48481,316,553.0,,,,996.0,225.9,848.0,492.0,,332.0,237.0,,,,680.0,-90.1,532.0,176.0,,16.0,,,,False,True,False,True,,True
48483,10,28.0,,,,41.0,0.6,11.5,26.0,,68.0,18.0,,,,31.0,-9.4,1.5,16.0,,58.0,,,,False,True,True,True,,False
48485,1096,616.0,,,,1765.0,418.0,261.2,276.9,,584.0,-480.0,,,,669.0,-678.0,-834.8,-819.1,,-512.0,,,,False,False,False,False,,False
48487,146,119.0,,,,182.0,2.6,29.6,269.2,,63.0,-27.0,,,,36.0,-143.4,-116.4,123.2,,-83.0,,,,False,False,False,False,,False
48489,422,315.0,,,,359.0,38.0,348.2,155.2,,85.0,-107.0,,,,-63.0,-384.0,-73.8,-266.8,,-337.0,,,,True,False,True,False,,False
48491,1230,2499.0,,,,3968.0,708.1,233.7,1662.9,,1251.0,1269.0,,,,2738.0,-521.9,-996.3,432.9,,21.0,,,,False,True,True,True,,True
48493,451,175.0,,,,565.0,83.6,71.6,91.3,,265.0,-276.0,,,,114.0,-367.4,-379.4,-359.7,,-186.0,,,,True,False,False,False,,True
48495,40,0.0,,,,13.0,8.3,4.1,129.7,,3.0,-40.0,,,,-27.0,-31.7,-35.9,89.7,,-37.0,,,,True,True,True,False,,True
48497,217,476.0,,,,549.0,71.2,35.4,396.5,,445.0,259.0,,,,332.0,-145.8,-181.6,179.5,,228.0,,,,False,True,True,True,,True
48499,191,126.0,,,,274.0,26.7,53.4,487.9,,81.0,-65.0,,,,83.0,-164.3,-137.6,296.9,,-110.0,,,,False,False,False,False,,False
48501,140,105.0,,,,11.0,55.2,8.6,143.9,,72.0,-35.0,,,,-129.0,-84.8,-131.4,3.9,,-68.0,,,,False,False,False,True,,False
48503,205,63.0,,,,206.0,6.4,7.1,154.7,,29.0,-142.0,,,,1.0,-198.6,-197.8,-50.3,,-176.0,,,,True,False,False,True,,False
48505,107,280.0,,,,180.0,52.6,47.9,230.9,,220.0,173.0,,,,73.0,-54.4,-59.1,123.9,,113.0,,,,True,True,True,True,,True
48507,152,70.0,,,,220.0,13.6,6.2,203.4,,37.0,-82.0,,,,68.0,-138.4,-145.8,51.4,,-115.0,,,,True,False,False,True,,False
49001,0,0.0,,,,7.0,,0.0,,,,0.0,,,,7.0,,0.0,,,,,,,False,,True,,,
49003,0,0.0,,,,70.0,,0.0,,,,0.0,,,,70.0,,0.0,,,,,,,False,,True,,,
49005,0,0.0,,,,275.0,,0.0,0.0,,,0.0,,,,275.0,,0.0,0.0,,,,,,False,,True,False,,
49007,0,0.0,,,,60.0,,0.0,0.0,,,0.0,,,,60.0,,0.0,0.0,,,,,,False,,True,True,,
49009,0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,True,,True,,,
49011,2716,1421.0,,,,1435.0,1117.7,910.0,907.3,,968.0,-1295.0,,,,-1281.0,-1598.3,-1806.0,-1808.7,,-1748.0,,,,True,False,False,False,,False
49013,0,0.0,,,,42.0,,0.0,0.0,,,0.0,,,,42.0,,0.0,0.0,,,,,,False,,True,True,,
49015,0,0.0,,,,8.0,,0.0,0.0,,,0.0,,,,8.0,,0.0,0.0,,,,,,False,,True,True,,
49017,0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,True,,True,,,
49019,0,0.0,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,,,True,,True,True,,
49021,0,0.0,,,,171.0,,0.0,0.0,,,0.0,,,,171.0,,0.0,0.0,,,,,,False,,True,True,,
49023,0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,True,,True,,,
49025,0,0.0,,,,7.0,,0.0,0.0,,,0.0,,,,7.0,,0.0,0.0,,,,,,False,,True,True,,
49027,0,0.0,,,,21.0,,0.0,,,,0.0,,,,21.0,,0.0,,,,,,,False,,True,,,
49029,0,0.0,,,,8.0,,0.0,,,,0.0,,,,8.0,,0.0,,,,,,,False,,True,,,
49031,0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,True,,True,,,
49033,0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,True,,True,,,
49035,13923,7070.0,,,,7311.0,7223.2,4739.9,4314.4,,3299.0,-6853.0,,,,-6612.0,-6699.8,-9183.1,-9608.6,,-10624.0,,,,True,True,False,False,,False
49037,60,56.0,,,,7.0,3.0,3.5,182.6,,2.0,-4.0,,,,-53.0,-57.0,-56.5,122.6,,-58.0,,,,False,False,False,False,,False
49039,0,0.0,,,,93.0,,0.0,,,,0.0,,,,93.0,,0.0,,,,,,,False,,True,,,
49041,0,0.0,,,,28.0,,0.0,,,,0.0,,,,28.0,,0.0,,,,,,,False,,True,,,
49043,333,532.0,,,,205.0,175.6,168.8,206.0,,116.0,199.0,,,,-128.0,-157.4,-164.2,-127.0,,-217.0,,,,True,True,True,True,,False
49045,401,175.0,,,,158.0,54.9,151.8,199.0,,163.0,-226.0,,,,-243.0,-346.1,-249.2,-202.0,,-238.0,,,,False,False,False,True,,False
49047,0,0.0,,,,28.0,,0.0,0.0,,,0.0,,,,28.0,,0.0,0.0,,,,,,False,,True,True,,
49049,12719,5131.0,,,,3299.0,4408.2,2890.6,4451.9,,2719.0,-7588.0,,,,-9420.0,-8310.8,-9828.4,-8267.1,,-10000.0,,,,False,False,False,False,,False
49051,285,133.0,,,,156.0,17.3,252.9,95.1,,70.0,-152.0,,,,-129.0,-267.7,-32.1,-189.9,,-215.0,,,,True,False,True,False,,False
49053,0,0.0,,,,1201.0,,0.0,0.0,,,0.0,,,,1201.0,,0.0,0.0,,,,,,False,,True,True,,
49055,0,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,True,,True,,,
49057,0,0.0,,,,993.0,,0.0,,,,0.0,,,,993.0,,0.0,,,,,,,False,,True,,,
50001,36,14.0,,,,7.0,0.6,10.1,7.1,,11.0,-22.0,,,,-29.0,-35.4,-25.9,-28.9,,-25.0,,,,False,False,False,False,,False
50003,34,21.0,,,,1.0,1.7,4.8,17.9,,17.0,-13.0,,,,-33.0,-32.3,-29.2,-16.1,,-17.0,,,,False,False,False,False,,False
50005,5,7.0,,,,7.0,0.2,0.0,4.9,,9.0,2.0,,,,2.0,-4.8,-5.0,-0.1,,4.0,,,,False,False,False,True,,False
50007,107,126.0,,,,60.0,11.0,0.7,150.6,,87.0,19.0,,,,-47.0,-96.0,-106.3,43.6,,-20.0,,,,False,False,False,False,,False
50009,0,0.0,,,,0.0,0.0,0.1,1.1,,0.0,0.0,,,,0.0,0.0,0.1,1.1,,0.0,,,,True,False,False,False,,True
50011,11,14.0,,,,7.0,0.1,25.2,19.1,,10.0,3.0,,,,-4.0,-10.9,14.2,8.1,,-1.0,,,,False,False,False,False,,True
50013,3,0.0,,,,0.0,0.1,0.0,,,0.0,-3.0,,,,-3.0,-2.9,-3.0,,,-3.0,,,,False,True,False,,,False
50015,14,14.0,,,,7.0,0.2,0.0,12.6,,6.0,0.0,,,,-7.0,-13.8,-14.0,-1.4,,-8.0,,,,False,False,False,False,,False
50017,5,21.0,,,,14.0,0.1,7.9,,,26.0,16.0,,,,9.0,-4.9,2.9,,,21.0,,,,True,True,True,,,False
50019,7,0.0,,,,0.0,0.1,0.8,0.9,,2.0,-7.0,,,,-7.0,-6.9,-6.2,-6.1,,-5.0,,,,False,True,True,True,,True
50021,31,14.0,,,,17.0,0.4,36.7,41.1,,9.0,-17.0,,,,-14.0,-30.6,5.7,10.1,,-22.0,,,,True,False,True,True,,False
50023,22,14.0,,,,21.0,0.4,8.2,11.1,,16.0,-8.0,,,,-1.0,-21.6,-13.8,-10.9,,-6.0,,,,True,False,False,False,,True
50025,15,63.0,,,,9.0,4.0,63.2,30.5,,35.0,48.0,,,,-6.0,-11.0,48.2,15.5,,20.0,,,,True,True,False,True,,True
50027,27,0.0,,,,30.0,0.7,4.8,4.8,,7.0,-27.0,,,,3.0,-26.3,-22.2,-22.2,,-20.0,,,,True,True,True,True,,True
51001,54,105.0,,,,120.0,6.3,2.1,32.3,,46.0,51.0,,,,66.0,-47.7,-51.9,-21.7,,-8.0,,,,False,True,False,True,,True
51003,471,455.0,,,,266.0,75.1,310.3,308.9,,350.0,-16.0,,,,-205.0,-395.9,-160.7,-162.1,,-121.0,,,,False,False,False,False,,False
51005,24,14.0,,,,18.0,3.6,0.0,42.0,,0.0,-10.0,,,,-6.0,-20.4,-24.0,18.0,,-24.0,,,,True,False,False,False,,False
51007,40,63.0,,,,25.0,14.5,18.0,64.3,,80.0,23.0,,,,-15.0,-25.5,-22.0,24.3,,40.0,,,,True,False,True,False,,False
51009,212,329.0,,,,69.0,76.3,206.4,334.7,,192.0,117.0,,,,-143.0,-135.7,-5.6,122.7,,-20.0,,,,False,False,True,False,,True
51011,114,196.0,,,,28.0,58.3,214.1,310.1,,187.0,82.0,,,,-86.0,-55.7,100.1,196.1,,73.0,,,,False,True,False,False,,True
51013,813,1127.0,,,,843.0,275.3,1929.1,1744.4,,1060.0,314.0,,,,30.0,-537.7,1116.1,931.4,,247.0,,,,True,False,False,False,,True
