,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
06077,634,802.0,723.9,1145.9,709.0,779.0,,,,,977.2,,,927.0,,1007.3,1001.7,,372.9,504.9,1037.1,457.0,1262.0,,206.1,,684.8,362.0,,,,1247.3,4345.4,168.0,89.9,511.9,75.0,145.0,,,,,343.2,,,293.0,,373.3,367.7,,-261.1,-129.1,403.1,-177.0,628.0,,-427.9,,50.8,-272.0,,,,613.3,3711.4,True,False,True,True,,,,,False,,,False,,False,False,,False,True,False,False,False,,False,,True,False,,,,False,False
06079,298,368.0,370.3,,343.0,410.0,,,,,338.2,,,612.0,,364.7,499.5,,194.4,288.6,403.5,432.0,598.0,,174.6,,320.9,248.0,,,,320.1,728.7,70.0,72.3,,45.0,112.0,,,,,40.2,,,314.0,,66.7,201.5,,-103.6,-9.4,105.5,134.0,300.0,,-123.4,,22.9,-50.0,,,,22.1,430.7,False,,True,False,,,,,True,,,False,,True,False,,False,True,False,False,False,,False,,True,True,,,,True,False
06081,667,642.0,649.1,645.5,633.0,424.0,,,,,863.7,,,1315.0,,637.8,1478.4,,415.2,520.9,680.0,617.0,1398.0,,90.0,,657.8,595.0,,,,634.4,1950.1,-25.0,-17.9,-21.5,-34.0,-243.0,,,,,196.7,,,648.0,,-29.2,811.4,,-251.8,-146.1,13.0,-50.0,731.0,,-577.0,,-9.2,-72.0,,,,-32.6,1283.1,True,True,False,False,,,,,False,,,False,,False,False,,False,False,True,False,False,,False,,True,False,,,,False,False
06083,371,382.0,392.7,485.1,370.0,193.0,,,,,470.4,,,891.0,,350.4,534.4,,277.5,382.8,407.2,308.0,555.0,,384.7,,257.4,214.0,,,,294.5,946.2,11.0,21.7,114.1,-1.0,-178.0,,,,,99.4,,,520.0,,-20.6,163.4,,-93.5,11.8,36.2,-63.0,184.0,,13.7,,-113.6,-157.0,,,,-76.5,575.2,False,False,True,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
06085,1389,1556.0,1500.1,1379.6,1416.0,996.0,,,,,2038.3,,,1595.0,,1198.1,2615.3,,1441.1,1472.1,284.3,1170.0,2211.0,,1559.9,,1404.9,1074.0,,,,1416.6,3614.0,167.0,111.1,-9.4,27.0,-393.0,,,,,649.3,,,206.0,,-190.9,1226.3,,52.1,83.1,-1104.7,-219.0,822.0,,170.9,,15.9,-315.0,,,,27.6,2225.0,True,True,True,False,,,,,False,,,False,,False,False,,True,True,False,False,False,,False,,True,False,,,,True,False
06087,233,282.0,271.8,,270.0,370.0,,,,,274.1,,,596.0,,299.2,470.7,,167.4,249.5,492.4,357.0,36.0,,147.9,,244.0,268.0,,,,284.8,1154.3,49.0,38.8,,37.0,137.0,,,,,41.1,,,363.0,,66.2,237.7,,-65.6,16.5,259.4,124.0,-197.0,,-85.1,,11.0,35.0,,,,51.8,921.3,True,,True,False,,,,,True,,,False,,False,False,,False,True,False,False,False,,False,,True,True,,,,False,False
06089,547,276.0,276.0,,278.0,815.0,,,,,113.3,,,79.0,,262.0,225.2,,374.3,339.7,195.7,391.0,365.0,,666.4,,204.6,803.0,,,,219.2,,-271.0,-271.0,,-269.0,268.0,,,,,-433.7,,,-468.0,,-285.0,-321.8,,-172.7,-207.3,-351.3,-156.0,-182.0,,119.4,,-342.4,256.0,,,,-327.8,,True,,True,True,,,,,False,,,False,,False,False,,True,True,False,True,True,,True,,False,True,,,,False,
06091,0,0.0,0.0,,0.0,0.0,,,,,1.7,,,0.0,,1.3,0.5,,0.0,0.0,,0.0,2.0,,0.0,,,,,,,0.0,20.7,0.0,0.0,,0.0,0.0,,,,,1.7,,,0.0,,1.3,0.5,,0.0,0.0,,0.0,2.0,,0.0,,,,,,,0.0,20.7,True,,True,True,,,,,False,,,True,,False,False,,False,False,,True,False,,True,,,,,,,True,False
06093,14,8.0,7.8,,9.0,13.0,,,,,44.0,,,16.0,,12.5,29.3,,1.0,6.6,32.8,4.0,67.0,,4.2,,10.6,,,,,9.4,41.4,-6.0,-6.2,,-5.0,-1.0,,,,,30.0,,,2.0,,-1.5,15.3,,-13.0,-7.4,18.8,-10.0,53.0,,-9.8,,-3.4,,,,,-4.6,27.4,False,,True,True,,,,,False,,,True,,True,False,,False,False,False,False,False,,False,,True,,,,,True,False
06095,441,448.0,440.7,,408.0,143.0,,,,,444.1,,,481.0,,518.4,614.5,,230.1,302.1,422.5,424.0,630.0,,82.9,,377.3,643.0,,,,347.4,1068.3,7.0,-0.3,,-33.0,-298.0,,,,,3.1,,,40.0,,77.4,173.5,,-210.9,-138.9,-18.5,-17.0,189.0,,-358.1,,-63.7,202.0,,,,-93.6,627.3,True,,False,False,,,,,True,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
06097,983,742.0,800.8,651.6,671.0,1101.0,,,,,1040.4,,,683.0,,671.2,938.4,,562.6,609.6,1145.3,646.0,61.0,,628.3,,696.8,402.0,,,,653.6,1778.1,-241.0,-182.2,-331.4,-312.0,118.0,,,,,57.4,,,-300.0,,-311.8,-44.6,,-420.4,-373.4,162.3,-337.0,-922.0,,-354.7,,-286.2,-581.0,,,,-329.4,795.1,True,False,False,True,,,,,True,,,False,,False,True,,False,False,True,False,False,,False,,False,False,,,,False,False
06099,667,326.0,333.9,492.8,326.0,486.0,,,,,1085.5,,,661.0,,335.2,605.7,,86.8,205.0,398.5,204.0,622.0,,108.3,,844.8,142.0,,,,610.8,1829.4,-341.0,-333.1,-174.2,-341.0,-181.0,,,,,418.5,,,-6.0,,-331.8,-61.3,,-580.2,-462.0,-268.5,-463.0,-45.0,,-558.7,,177.8,-525.0,,,,-56.2,1162.4,True,True,False,True,,,,,False,,,True,,True,True,,False,False,True,False,True,,False,,True,False,,,,True,False
06101,70,126.0,122.8,,104.0,124.0,,,,,212.2,,,63.0,,147.6,158.0,,31.3,89.3,164.9,107.0,151.0,,50.1,,101.9,,,,,92.1,393.3,56.0,52.8,,34.0,54.0,,,,,142.2,,,-7.0,,77.6,88.0,,-38.7,19.3,94.9,37.0,81.0,,-19.9,,31.9,,,,,22.1,323.3,True,,True,True,,,,,False,,,True,,False,False,,True,True,False,True,False,,True,,True,,,,,True,False
06103,136,112.0,111.0,,95.0,73.0,,,,,52.3,,,38.0,,111.8,112.8,,94.9,112.9,74.1,153.0,187.0,,38.5,,97.1,,,,,90.2,,-24.0,-25.0,,-41.0,-63.0,,,,,-83.7,,,-98.0,,-24.2,-23.2,,-41.1,-23.1,-61.9,17.0,51.0,,-97.5,,-38.9,,,,,-45.8,,False,,False,False,,,,,False,,,False,,False,True,,False,True,False,True,False,,False,,False,,,,,False,
06105,10,2.0,1.3,,0.0,0.0,,,,,6.9,,,6.0,,3.2,5.9,,0.0,0.0,,0.0,23.0,,0.9,,,,,,,0.6,17.7,-8.0,-8.7,,-10.0,-10.0,,,,,-3.1,,,-4.0,,-6.8,-4.1,,-10.0,-10.0,,-10.0,13.0,,-9.1,,,,,,,-9.4,7.7,False,,False,False,,,,,True,,,True,,True,True,,False,False,,False,False,,False,,,,,,,False,True
06107,824,742.0,745.8,759.9,579.0,610.0,,,,,807.6,,,646.0,,733.9,706.6,,432.5,583.3,20.0,674.0,1169.0,,90.0,,513.6,460.0,,,,515.6,1060.8,-82.0,-78.2,-64.1,-245.0,-214.0,,,,,-16.4,,,-178.0,,-90.1,-117.4,,-391.5,-240.7,-804.0,-150.0,345.0,,-734.0,,-310.4,-364.0,,,,-308.4,236.8,True,True,False,False,,,,,True,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
06109,10,12.0,12.9,,11.0,0.0,,,,,13.5,,,19.0,,18.4,52.6,,0.3,5.7,44.1,10.0,14.0,,6.9,,10.6,,,,,16.9,93.2,2.0,2.9,,1.0,-10.0,,,,,3.5,,,9.0,,8.4,42.6,,-9.7,-4.3,34.1,0.0,4.0,,-3.1,,0.6,,,,,6.9,83.2,False,,True,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,False,,True,,,,,False,False
06111,805,856.0,868.1,1295.3,752.0,1120.0,,,,,3361.7,,,728.0,,736.3,1488.0,,579.1,752.9,720.9,726.0,348.0,,691.8,,679.0,510.0,,,,740.3,2513.4,51.0,63.1,490.3,-53.0,315.0,,,,,2556.7,,,-77.0,,-68.7,683.0,,-225.9,-52.1,-84.1,-79.0,-457.0,,-113.2,,-126.0,-295.0,,,,-64.7,1708.4,False,False,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
06113,147,110.0,114.7,,99.0,82.0,,,,,243.7,,,229.0,,108.6,204.4,,66.3,114.5,393.8,60.0,267.0,,65.6,,90.4,58.0,,,,130.6,440.4,-37.0,-32.3,,-48.0,-65.0,,,,,96.7,,,82.0,,-38.4,57.4,,-80.7,-32.5,246.8,-87.0,120.0,,-81.4,,-56.6,-89.0,,,,-16.4,293.4,True,,False,False,,,,,False,,,False,,False,False,,False,True,False,False,False,,False,,False,False,,,,True,False
06115,74,70.0,65.1,,65.0,70.0,,,,,208.2,,,35.0,,68.1,100.8,,33.3,67.4,120.1,63.0,170.0,,34.4,,52.7,,,,,44.3,239.3,-4.0,-8.9,,-9.0,-4.0,,,,,134.2,,,-39.0,,-5.9,26.8,,-40.7,-6.6,46.1,-11.0,96.0,,-39.6,,-21.3,,,,,-29.7,165.3,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,,False,False
08001,1616,1124.0,1079.6,1034.2,1072.0,3599.0,,,,,649.5,,,1037.0,,1063.4,835.9,,993.7,1491.7,777.4,1594.0,,,1786.7,,919.7,1698.0,,,,987.0,,-492.0,-536.4,-581.8,-544.0,1983.0,,,,,-966.5,,,-579.0,,-552.6,-780.1,,-622.3,-124.3,-838.6,-22.0,,,170.7,,-696.3,82.0,,,,-629.0,,False,False,False,False,,,,,False,,,False,,False,False,,False,True,False,True,,,True,,False,True,,,,False,
08003,19,2.0,2.1,,2.0,0.0,,,,,11.1,,,45.0,,2.7,3.1,,0.0,0.2,0.0,17.0,9.0,,3.1,,2.2,,,,,2.3,6.4,-17.0,-16.9,,-17.0,-19.0,,,,,-7.9,,,26.0,,-16.3,-15.8,,-19.0,-18.8,-19.0,-2.0,-10.0,,-15.9,,-16.8,,,,,-16.7,-12.6,True,,False,False,,,,,True,,,False,,True,True,,False,False,False,True,True,,True,,True,,,,,True,True
08005,1032,766.0,770.4,731.8,752.0,1510.0,,,,,440.4,,,1112.0,,713.8,935.8,,651.4,792.7,292.2,1131.0,900.0,,142.0,,700.2,1048.0,,,,707.0,,-266.0,-261.6,-300.2,-280.0,478.0,,,,,-591.6,,,80.0,,-318.2,-96.2,,-380.6,-239.3,-739.8,99.0,-132.0,,-890.0,,-331.8,16.0,,,,-325.0,,True,False,False,False,,,,,False,,,True,,False,True,,False,True,False,True,True,,False,,False,True,,,,False,
08007,6,12.0,12.5,,9.0,,,,,,20.0,,,13.0,,14.4,7.0,,0.5,0.7,,14.0,2.0,,5.7,,8.7,,,,,6.2,,6.0,6.5,,3.0,,,,,,14.0,,,7.0,,8.4,1.0,,-5.5,-5.3,,8.0,-4.0,,-0.3,,2.7,,,,,0.2,,False,,True,,,,,,False,,,False,,False,True,,True,True,,False,True,,True,,True,,,,,True,
08009,2,2.0,1.6,,2.0,0.0,,,,,3.0,,,16.0,,2.6,0.2,,0.1,0.0,,0.0,3.0,,0.8,,1.7,,,,,0.3,8.1,0.0,-0.4,,0.0,-2.0,,,,,1.0,,,14.0,,0.6,-1.8,,-1.9,-2.0,,-2.0,1.0,,-1.1,,-0.3,,,,,-1.7,6.1,False,,True,False,,,,,False,,,False,,False,False,,False,False,,False,False,,False,,False,,,,,False,False
08011,0,0.0,0.0,,0.0,0.0,,,,,4.0,,,74.0,,0.0,1.6,,0.1,0.0,,0.0,2.0,,0.0,,,,,,,0.1,9.2,0.0,0.0,,0.0,0.0,,,,,4.0,,,74.0,,0.0,1.6,,0.1,0.0,,0.0,2.0,,0.0,,,,,,,0.1,9.2,True,,True,True,,,,,False,,,False,,False,False,,False,True,,True,False,,False,,,,,,,False,False
08013,512,1856.0,1860.0,,1678.0,2588.0,,,,,965.1,,,650.0,,2288.3,526.0,,1386.1,1299.7,1314.9,2540.0,,,568.5,,1662.8,2764.0,,,,1917.5,,1344.0,1348.0,,1166.0,2076.0,,,,,453.1,,,138.0,,1776.3,14.0,,874.1,787.7,802.9,2028.0,,,56.5,,1150.8,2252.0,,,,1405.5,,False,,True,False,,,,,True,,,True,,False,True,,True,True,True,False,,,True,,True,False,,,,False,
08014,95,86.0,88.6,,88.0,204.0,,,,,60.1,,,86.0,,84.1,82.0,,62.9,94.4,,131.0,,,116.8,,88.4,,,,,,50.0,-9.0,-6.4,,-7.0,109.0,,,,,-34.9,,,-9.0,,-10.9,-13.0,,-32.1,-0.6,,36.0,,,21.8,,-6.6,,,,,,-45.0,True,,True,False,,,,,False,,,False,,False,False,,False,True,,False,,,False,,True,,,,,,False
08015,24,22.0,22.3,,22.0,0.0,,,,,11.0,,,30.0,,27.8,11.1,,4.1,10.6,12.3,35.0,84.0,,44.0,,22.0,,,,,23.6,,-2.0,-1.7,,-2.0,-24.0,,,,,-13.0,,,6.0,,3.8,-12.9,,-19.9,-13.4,-11.7,11.0,60.0,,20.0,,-2.0,,,,,-0.4,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,,True,
08017,0,2.0,1.8,,1.0,0.0,,,,,6.1,,,14.0,,3.3,0.4,,0.1,0.1,,0.0,2.0,,1.0,,,,,,,1.4,19.2,2.0,1.8,,1.0,0.0,,,,,6.1,,,14.0,,3.3,0.4,,0.1,0.1,,0.0,2.0,,1.0,,,,,,,1.4,19.2,True,,True,True,,,,,False,,,False,,False,True,,True,True,,True,False,,True,,,,,,,True,False
08019,21,0.0,0.0,,0.0,0.0,,,,,0.4,,,8.0,,1.1,1.9,,2.3,2.0,,0.0,4.0,,1.8,,0.3,,,,,0.6,18.6,-21.0,-21.0,,-21.0,-21.0,,,,,-20.6,,,-13.0,,-19.9,-19.1,,-18.7,-19.0,,-21.0,-17.0,,-19.2,,-20.7,,,,,-20.4,-2.4,True,,False,False,,,,,True,,,True,,True,True,,True,True,,False,True,,True,,True,,,,,True,True
08021,8,4.0,3.8,,4.0,0.0,,,,,13.9,,,8.0,,5.3,5.5,,0.4,0.0,,0.0,6.0,,5.1,,3.4,,,,,0.2,4.5,-4.0,-4.2,,-4.0,-8.0,,,,,5.9,,,0.0,,-2.7,-2.5,,-7.6,-8.0,,-8.0,-2.0,,-2.9,,-4.6,,,,,-7.8,-3.5,False,,False,False,,,,,False,,,True,,True,True,,False,False,,False,True,,True,,False,,,,,False,True
08023,2,0.0,0.0,,0.0,0.0,,,,,1.9,,,10.0,,0.1,1.1,,0.4,0.0,,0.0,2.0,,0.0,,0.6,,,,,0.8,6.9,-2.0,-2.0,,-2.0,-2.0,,,,,-0.1,,,8.0,,-1.9,-0.9,,-1.6,-2.0,,-2.0,0.0,,-2.0,,-1.4,,,,,-1.2,4.9,False,,False,False,,,,,True,,,False,,True,True,,True,True,,False,True,,False,,True,,,,,True,False
08025,1,0.0,0.0,,0.0,0.0,,,,,1.9,,,137.0,,0.5,0.8,,0.9,0.0,,5.0,4.0,,3.1,,0.1,,,,,0.0,19.0,-1.0,-1.0,,-1.0,-1.0,,,,,0.9,,,136.0,,-0.5,-0.2,,-0.1,-1.0,,4.0,3.0,,2.1,,-0.9,,,,,-1.0,18.0,False,,False,False,,,,,True,,,False,,True,True,,True,True,,False,False,,False,,True,,,,,True,False
08027,1,0.0,0.2,,0.0,0.0,,,,,5.1,,,7.0,,0.2,0.7,,0.1,0.0,,0.0,2.0,,0.0,,,,,,,0.0,11.7,-1.0,-0.8,,-1.0,-1.0,,,,,4.1,,,6.0,,-0.8,-0.3,,-0.9,-1.0,,-1.0,1.0,,-1.0,,,,,,,-1.0,10.7,True,,False,False,,,,,False,,,False,,True,True,,True,True,,False,False,,False,,,,,,,False,False
08029,6,6.0,5.9,,6.0,4.0,,,,,14.6,,,9.0,,2.8,32.8,,1.3,8.3,34.7,,14.0,,4.3,,10.5,,,,,12.4,29.6,0.0,-0.1,,0.0,-2.0,,,,,8.6,,,3.0,,-3.2,26.8,,-4.7,2.3,28.7,,8.0,,-1.7,,4.5,,,,,6.4,23.6,False,,True,False,,,,,False,,,False,,False,False,,False,False,False,,False,,False,,False,,,,,False,False
08031,1634,1396.0,1390.5,1171.7,1289.0,967.0,,,,,654.5,,,1257.0,,1158.2,872.9,,1319.8,1453.0,1321.8,1945.0,604.0,,1356.7,,1136.4,2031.0,,,,1098.4,,-238.0,-243.5,-462.3,-345.0,-667.0,,,,,-979.5,,,-377.0,,-475.8,-761.1,,-314.2,-181.0,-312.2,311.0,-1030.0,,-277.3,,-497.6,397.0,,,,-535.6,,False,False,False,False,,,,,False,,,False,,False,False,,False,True,False,False,False,,False,,False,False,,,,False,
08033,0,0.0,0.4,,0.0,0.0,,,,,7.8,,,2.0,,0.1,1.1,,,0.0,,0.0,0.0,,0.0,,,,,,,0.4,17.1,0.0,0.4,,0.0,0.0,,,,,7.8,,,2.0,,0.1,1.1,,,0.0,,0.0,0.0,,0.0,,,,,,,0.4,17.1,False,,True,True,,,,,False,,,False,,False,False,,,True,,True,True,,True,,,,,,,False,False
08035,432,382.0,379.6,,381.0,844.0,,,,,269.5,,,345.0,,352.3,433.1,,348.9,398.5,587.9,647.0,331.0,,403.4,,334.4,518.0,,,,365.2,97.7,-50.0,-52.4,,-51.0,412.0,,,,,-162.5,,,-87.0,,-79.7,1.1,,-83.1,-33.5,155.9,215.0,-101.0,,-28.6,,-97.6,86.0,,,,-66.8,-334.3,False,,False,False,,,,,False,,,False,,False,True,,False,True,False,False,False,,True,,False,False,,,,False,False
08037,60,40.0,40.6,,40.0,,,,,,51.5,,,143.0,,35.2,27.1,,16.6,45.0,51.5,99.0,20.0,,30.4,,46.4,,,,,29.9,61.5,-20.0,-19.4,,-20.0,,,,,,-8.5,,,83.0,,-24.8,-32.9,,-43.4,-15.0,-8.5,39.0,-40.0,,-29.6,,-13.6,,,,,-30.1,1.5,True,,False,,,,,,True,,,False,,False,False,,False,True,True,False,False,,False,,True,,,,,False,True
08039,17,22.0,22.1,,19.0,0.0,,,,,0.5,,,17.0,,25.3,36.6,,3.7,17.6,38.6,26.0,68.0,,6.5,,19.1,,,,,18.6,28.7,5.0,5.1,,2.0,-17.0,,,,,-16.5,,,0.0,,8.3,19.6,,-13.3,0.6,21.6,9.0,51.0,,-10.6,,2.1,,,,,1.6,11.7,False,,True,False,,,,,False,,,True,,False,False,,False,True,False,False,False,,False,,True,,,,,True,False
08041,787,406.0,428.1,,362.0,363.0,,,,,406.5,,,1152.0,,340.5,869.3,,356.3,452.2,248.3,516.0,532.0,,259.2,,320.7,434.0,,,,349.3,224.6,-381.0,-358.9,,-425.0,-424.0,,,,,-380.5,,,365.0,,-446.5,82.3,,-430.7,-334.8,-538.7,-271.0,-255.0,,-527.8,,-466.3,-353.0,,,,-437.7,-562.4,True,,False,False,,,,,True,,,True,,False,True,,False,True,False,True,True,,False,,False,True,,,,False,False
08043,24,16.0,12.0,,12.0,5.0,,,,,17.4,,,178.0,,16.8,33.4,,3.7,7.5,22.8,28.0,63.0,,2.3,,13.2,,,,,7.6,5.1,-8.0,-12.0,,-12.0,-19.0,,,,,-6.6,,,154.0,,-7.2,9.4,,-20.3,-16.5,-1.2,4.0,39.0,,-21.7,,-10.8,,,,,-16.4,-18.9,False,,False,False,,,,,True,,,False,,True,False,,False,False,True,True,False,,False,,False,,,,,False,False
08045,62,38.0,40.5,,31.0,0.0,,,,,66.1,,,41.0,,28.3,33.0,,6.6,38.7,47.5,43.0,37.0,,11.2,,31.0,,,,,34.7,93.3,-24.0,-21.5,,-31.0,-62.0,,,,,4.1,,,-21.0,,-33.7,-29.0,,-55.4,-23.3,-14.5,-19.0,-25.0,,-50.8,,-31.0,,,,,-27.3,31.3,True,,False,False,,,,,True,,,True,,False,False,,False,True,True,True,False,,False,,False,,,,,False,False
08047,2,0.0,0.1,,0.0,0.0,,,,,4.6,,,7.0,,3.3,1.6,,0.1,0.0,,0.0,,,0.4,,,,,,,0.8,16.2,-2.0,-1.9,,-2.0,-2.0,,,,,2.6,,,5.0,,1.3,-0.4,,-1.9,-2.0,,-2.0,,,-1.6,,,,,,,-1.2,14.2,True,,False,False,,,,,False,,,False,,True,True,,True,True,,False,,,True,,,,,,,True,False
08049,40,6.0,6.7,,4.0,0.0,,,,,9.8,,,23.0,,6.1,9.1,,0.8,0.8,,14.0,8.0,,0.6,,5.5,,,,,5.2,19.1,-34.0,-33.3,,-36.0,-40.0,,,,,-30.2,,,-17.0,,-33.9,-30.9,,-39.2,-39.2,,-26.0,-32.0,,-39.4,,-34.5,,,,,-34.8,-20.9,True,,False,False,,,,,True,,,True,,True,True,,False,False,,True,True,,False,,False,,,,,False,True
08051,4,0.0,0.0,,0.0,0.0,,,,,1.0,,,33.0,,0.4,4.0,,0.0,0.0,29.5,,7.0,,0.0,,6.0,,,,,0.4,12.6,-4.0,-4.0,,-4.0,-4.0,,,,,-3.0,,,29.0,,-3.6,0.0,,-4.0,-4.0,25.5,,3.0,,-4.0,,2.0,,,,,-3.6,8.6,True,,False,False,,,,,True,,,False,,True,True,,True,True,False,,True,,False,,True,,,,,True,False
08053,0,0.0,0.0,,0.0,0.0,,,,,0.1,,,2.0,,0.1,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.2,15.0,0.0,0.0,,0.0,0.0,,,,,0.1,,,2.0,,0.1,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.2,15.0,True,,True,True,,,,,False,,,False,,False,False,,False,True,,True,True,,True,,,,,,,False,False
08055,3,20.0,21.4,,8.0,0.0,,,,,4.5,,,8.0,,28.3,4.7,,0.2,4.5,,,24.0,,15.9,,,,,,,14.4,,17.0,18.4,,5.0,-3.0,,,,,1.5,,,5.0,,25.3,1.7,,-2.8,1.5,,,21.0,,12.9,,,,,,,11.4,,False,,True,True,,,,,True,,,True,,False,True,,True,True,,,False,,True,,,,,,,True,
08057,0,0.0,0.0,,0.0,0.0,,,,,2.0,,,4.0,,0.7,0.1,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,16.0,0.0,0.0,,0.0,0.0,,,,,2.0,,,4.0,,0.7,0.1,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,16.0,True,,True,True,,,,,False,,,False,,False,False,,,True,,True,True,,True,,,,,,,True,False
08059,838,674.0,673.0,,674.0,1530.0,,,,,388.2,,,848.0,,572.9,927.9,,524.2,758.9,878.1,1005.0,,,141.7,,578.8,896.0,,,,650.8,,-164.0,-165.0,,-164.0,692.0,,,,,-449.8,,,10.0,,-265.1,89.9,,-313.8,-79.1,40.1,167.0,,,-696.3,,-259.2,58.0,,,,-187.2,,False,,False,False,,,,,False,,,True,,False,True,,False,True,True,False,,,False,,False,True,,,,False,
08061,0,2.0,1.9,,2.0,0.0,,,,,5.5,,,13.0,,2.7,5.4,,,0.0,,0.0,2.0,,0.0,,,,,,,0.5,9.1,2.0,1.9,,2.0,0.0,,,,,5.5,,,13.0,,2.7,5.4,,,0.0,,0.0,2.0,,0.0,,,,,,,0.5,9.1,True,,False,True,,,,,False,,,False,,False,False,,,True,,True,False,,True,,,,,,,True,False
08063,19,0.0,0.0,,0.0,0.0,,,,,7.3,,,20.0,,0.3,4.4,,1.1,0.0,,5.0,4.0,,0.0,,1.5,,,,,0.7,11.6,-19.0,-19.0,,-19.0,-19.0,,,,,-11.7,,,1.0,,-18.7,-14.6,,-17.9,-19.0,,-14.0,-15.0,,-19.0,,-17.5,,,,,-18.3,-7.4,True,,False,False,,,,,True,,,True,,True,True,,True,True,,True,True,,False,,True,,,,,True,True
08065,10,8.0,7.0,,5.0,0.0,,,,,31.2,,,9.0,,6.8,6.1,,2.0,3.3,,14.0,5.0,,3.3,,5.9,,,,,8.8,24.8,-2.0,-3.0,,-5.0,-10.0,,,,,21.2,,,-1.0,,-3.2,-3.9,,-8.0,-6.7,,4.0,-5.0,,-6.7,,-4.1,,,,,-1.2,14.8,False,,False,False,,,,,False,,,True,,False,False,,False,False,,False,False,,False,,False,,,,,True,False
08067,31,20.0,20.4,,16.0,14.0,,,,,20.2,,,32.0,,23.7,18.9,,3.7,11.7,23.5,30.0,43.0,,2.6,,16.0,,,,,12.4,,-11.0,-10.6,,-15.0,-17.0,,,,,-10.8,,,1.0,,-7.3,-12.1,,-27.3,-19.3,-7.5,-1.0,12.0,,-28.4,,-15.0,,,,,-18.6,,True,,False,False,,,,,True,,,True,,True,False,,False,False,True,True,False,,False,,False,,,,,False,
