,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29147,280,1125.0,2284.0,,,,,402.0,,292.5,,252.6,14.3,,464.3,682.2,,268.0,845.0,2004.0,,,,,122.0,,12.5,,-27.4,-265.7,,184.3,402.2,,-12.0,False,,,,,True,,True,,True,True,,True,True,,True
29149,113,75.0,119.0,,,,,49.0,,48.6,,31.8,,,20.3,,,32.0,-38.0,6.0,,,,,-64.0,,-64.4,,-81.2,,,-92.7,,,-81.0,True,,,,,False,,False,,False,,,False,,,False
29151,159,65.0,47.0,,,,,59.0,,45.5,,24.3,,,32.0,52.5,,104.0,-94.0,-112.0,,,,,-100.0,,-113.5,,-134.7,,,-127.0,-106.5,,-55.0,False,,,,,False,,False,,False,,,False,False,,True
29153,99,180.0,250.0,,,,,26.0,,48.6,,,,,0.0,,,224.0,81.0,151.0,,,,,-73.0,,-50.4,,,,,-99.0,,,125.0,False,,,,,True,,True,,,,,False,,,False
29155,250,220.0,257.0,,,,,178.0,,144.2,,69.2,38.4,,269.5,179.1,,135.0,-30.0,7.0,,,,,-72.0,,-105.8,,-180.8,-211.6,,19.5,-70.9,,-115.0,True,,,,,False,,False,,False,False,,True,False,,False
29157,272,330.0,704.0,,,,,136.0,,68.7,,122.5,68.0,,77.3,130.9,,126.0,58.0,432.0,,,,,-136.0,,-203.3,,-149.5,-204.0,,-194.7,-141.1,,-146.0,False,,,,,False,,False,,False,False,,False,False,,False
29159,468,220.0,96.0,,,,,442.0,,332.2,,160.2,298.4,,53.1,261.2,,188.0,-248.0,-372.0,,,,,-26.0,,-135.8,,-307.8,-169.6,,-414.9,-206.8,,-280.0,False,,,,,True,,True,,False,True,,False,True,,False
29161,333,285.0,417.0,,,,,404.0,,342.9,,355.5,177.0,,233.7,180.6,,247.0,-48.0,84.0,,,,,71.0,,9.9,,22.5,-156.0,,-99.3,-152.4,,-86.0,False,,,,,False,,True,,True,False,,False,False,,False
29163,123,65.0,33.0,,,,,233.0,,53.5,,9.8,37.5,,19.7,73.3,,115.0,-58.0,-90.0,,,,,110.0,,-69.5,,-113.2,-85.5,,-103.3,-49.7,,-8.0,False,,,,,False,,False,,False,False,,False,True,,True
29165,279,260.0,616.0,,,,,603.0,,372.8,,99.4,493.9,,60.2,151.9,,405.0,-19.0,337.0,,,,,324.0,,93.8,,-179.6,214.9,,-218.8,-127.1,,126.0,False,,,,,False,,False,,False,False,,False,False,,False
29167,456,275.0,802.0,,,,,216.0,,246.2,,232.7,245.8,,36.9,149.4,,362.0,-181.0,346.0,,,,,-240.0,,-209.8,,-223.3,-210.2,,-419.1,-306.6,,-94.0,False,,,,,False,,False,,False,False,,False,False,,True
29169,409,180.0,101.0,,,,,567.0,,241.3,,46.1,475.7,,49.3,440.7,,105.0,-229.0,-308.0,,,,,158.0,,-167.7,,-362.9,66.7,,-359.7,31.7,,-304.0,False,,,,,True,,True,,False,True,,False,True,,False
29171,15,25.0,0.0,,,,,21.0,,17.5,,,,,10.7,,,24.0,10.0,-15.0,,,,,6.0,,2.5,,,,,-4.3,,,9.0,False,,,,,True,,True,,,,,True,,,True
29173,51,50.0,25.0,,,,,46.0,,57.0,,6.0,39.2,,11.7,,,17.0,-1.0,-26.0,,,,,-5.0,,6.0,,-45.0,-11.8,,-39.3,,,-34.0,False,,,,,False,,False,,False,False,,False,,,False
29175,270,160.0,253.0,,,,,204.0,,74.8,,30.3,152.4,,57.4,94.3,,461.0,-110.0,-17.0,,,,,-66.0,,-195.2,,-239.7,-117.6,,-212.6,-175.7,,191.0,True,,,,,True,,False,,False,False,,False,False,,False
29177,78,55.0,17.0,,,,,158.0,,51.2,,7.0,25.8,,0.2,25.6,,116.0,-23.0,-61.0,,,,,80.0,,-26.8,,-71.0,-52.2,,-77.8,-52.4,,38.0,False,,,,,False,,False,,False,False,,False,False,,False
29179,28,25.0,0.0,,,,,8.0,,3.1,,4.6,,,10.7,,,36.0,-3.0,-28.0,,,,,-20.0,,-24.9,,-23.4,,,-17.3,,,8.0,False,,,,,False,,False,,False,,,False,,,False
29181,96,80.0,65.0,,,,,52.0,,51.9,,36.4,51.5,,33.2,59.3,,125.0,-16.0,-31.0,,,,,-44.0,,-44.1,,-59.6,-44.5,,-62.8,-36.7,,29.0,False,,,,,False,,False,,False,False,,False,False,,False
29183,2600,2220.0,2285.0,,,,,1927.0,,2985.6,,1420.0,1533.6,,366.9,2629.7,,1680.0,-380.0,-315.0,,,,,-673.0,,385.6,,-1180.0,-1066.4,,-2233.1,29.7,,-920.0,True,,,,,False,,False,,False,False,,False,True,,False
29185,65,5.0,0.0,,,,,25.0,,16.2,,3.5,,,7.8,,,61.0,-60.0,-65.0,,,,,-40.0,,-48.8,,-61.5,,,-57.2,,,-4.0,False,,,,,True,,True,,False,,,True,,,True
29186,124,110.0,142.0,,,,,68.0,,89.4,,54.2,134.3,,132.5,124.1,,129.0,-14.0,18.0,,,,,-56.0,,-34.6,,-69.8,10.3,,8.5,0.1,,5.0,False,,,,,False,,False,,False,True,,True,True,,True
29187,1210,1345.0,1714.0,,,,,584.0,,611.1,,1324.2,285.5,,1098.5,1967.7,,676.0,135.0,504.0,,,,,-626.0,,-598.9,,114.2,-924.5,,-111.5,757.7,,-534.0,False,,,,,False,,False,,True,False,,True,False,,False
29189,5783,6400.0,4360.0,,,,,5174.0,,5893.8,,4643.7,2001.3,,2729.1,5776.0,,5179.0,617.0,-1423.0,,,,,-609.0,,110.8,,-1139.3,-3781.7,,-3053.9,-7.0,,-604.0,False,,,,,True,,True,,False,False,,False,True,,True
29195,271,190.0,139.0,,,,,227.0,,169.6,,64.1,41.8,,139.9,189.1,,189.0,-81.0,-132.0,,,,,-44.0,,-101.4,,-206.9,-229.2,,-131.1,-81.9,,-82.0,False,,,,,True,,False,,False,False,,False,False,,False
29197,13,10.0,0.0,,,,,25.0,,4.2,,6.0,,,4.0,,,14.0,-3.0,-13.0,,,,,12.0,,-8.8,,-7.0,,,-9.0,,,1.0,False,,,,,False,,False,,False,,,False,,,True
29199,24,15.0,0.0,,,,,59.0,,4.5,,2.1,,,1.2,21.3,,107.0,-9.0,-24.0,,,,,35.0,,-19.5,,-21.9,,,-22.8,-2.7,,83.0,False,,,,,False,,False,,False,,,False,True,,False
29201,435,365.0,406.0,,,,,310.0,,268.5,,78.0,96.1,,184.9,465.1,,355.0,-70.0,-29.0,,,,,-125.0,,-166.5,,-357.0,-338.9,,-250.1,30.1,,-80.0,True,,,,,False,,False,,False,False,,False,True,,False
29203,115,40.0,0.0,,,,,19.0,,28.5,,25.1,,,13.9,46.0,,59.0,-75.0,-115.0,,,,,-96.0,,-86.5,,-89.9,,,-101.0,-69.0,,-56.0,False,,,,,False,,False,,False,,,False,True,,True
29205,36,30.0,0.0,,,,,24.0,,21.8,,24.3,,,15.3,,,87.0,-6.0,-36.0,,,,,-12.0,,-14.2,,-11.7,,,-20.7,,,51.0,False,,,,,False,,False,,False,,,False,,,False
29207,346,145.0,207.0,,,,,259.0,,121.8,,36.0,90.6,,24.9,103.6,,112.0,-201.0,-139.0,,,,,-87.0,,-224.2,,-310.0,-255.4,,-321.1,-242.4,,-234.0,True,,,,,True,,False,,False,False,,False,False,,False
29209,263,200.0,111.0,,,,,92.0,,248.6,,124.4,231.2,,74.8,113.6,,174.0,-63.0,-152.0,,,,,-171.0,,-14.4,,-138.6,-31.8,,-188.2,-149.4,,-89.0,False,,,,,False,,True,,False,True,,False,False,,False
29211,71,25.0,0.0,,,,,62.0,,24.3,,11.9,0.0,,25.9,13.3,,7.0,-46.0,-71.0,,,,,-9.0,,-46.7,,-59.1,-71.0,,-45.1,-57.7,,-64.0,False,,,,,True,,False,,False,False,,True,False,,False
29213,527,265.0,122.0,,,,,365.0,,213.7,,194.7,324.3,,158.7,228.9,,186.0,-262.0,-405.0,,,,,-162.0,,-313.3,,-332.3,-202.7,,-368.3,-298.1,,-341.0,False,,,,,True,,False,,False,True,,False,False,,False
29215,316,230.0,411.0,,,,,143.0,,212.9,,993.4,79.5,,60.2,,,368.0,-86.0,95.0,,,,,-173.0,,-103.1,,677.4,-236.5,,-255.8,,,52.0,False,,,,,False,,False,,False,False,,False,,,True
29217,152,115.0,179.0,,,,,127.0,,116.9,,114.3,73.4,,110.4,46.5,,137.0,-37.0,27.0,,,,,-25.0,,-35.1,,-37.7,-78.6,,-41.6,-105.5,,-15.0,True,,,,,True,,True,,False,False,,False,False,,True
29219,169,180.0,138.0,,,,,187.0,,187.6,,76.3,319.4,,91.0,112.0,,155.0,11.0,-31.0,,,,,18.0,,18.6,,-92.7,150.4,,-78.0,-57.0,,-14.0,False,,,,,False,,False,,False,False,,False,False,,False
29221,283,170.0,130.0,,,,,174.0,,199.7,,64.5,195.1,,59.6,119.3,,67.0,-113.0,-153.0,,,,,-109.0,,-83.3,,-218.5,-87.9,,-223.3,-163.7,,-216.0,False,,,,,True,,True,,False,True,,False,False,,False
29223,161,85.0,29.0,,,,,31.0,,71.5,,,,,32.5,,,121.0,-76.0,-132.0,,,,,-130.0,,-89.5,,,,,-128.5,,,-40.0,False,,,,,False,,False,,,,,False,,,True
29225,645,305.0,728.0,,,,,228.0,,246.7,,443.6,300.3,,132.3,173.9,,338.0,-340.0,83.0,,,,,-417.0,,-398.3,,-201.4,-344.7,,-512.7,-471.1,,-307.0,True,,,,,False,,False,,True,False,,False,False,,True
29227,8,15.0,0.0,,,,,5.0,,4.3,,2.1,,,4.3,,,23.0,7.0,-8.0,,,,,-3.0,,-3.7,,-5.9,,,-3.7,,,15.0,False,,,,,True,,True,,True,,,True,,,False
29229,382,80.0,88.0,,,,,97.0,,48.2,,33.2,83.4,,113.4,41.1,,57.0,-302.0,-294.0,,,,,-285.0,,-333.8,,-348.8,-298.6,,-268.6,-340.9,,-325.0,True,,,,,True,,False,,False,True,,True,False,,False
29510,1159,1415.0,2165.0,,,,,2102.0,,1439.7,,746.4,47.6,,333.0,2006.7,,1215.0,256.0,1006.0,,,,,943.0,,280.7,,-412.6,-1111.4,,-826.0,847.7,,56.0,False,,,,,False,,False,,False,False,,False,False,,True
30001,120,10.0,0.0,,,,,17.0,,18.0,,14.9,,,7.5,,,10.0,-110.0,-120.0,,,,,-103.0,,-102.0,,-105.1,,,-112.5,,,-110.0,False,,,,,True,,True,,True,,,False,,,False
30003,310,310.0,0.0,,,,,332.0,,95.0,,231.1,0.0,,116.2,394.5,,0.0,0.0,-310.0,,,,,22.0,,-215.0,,-78.9,-310.0,,-193.8,84.5,,-310.0,False,,,,,False,,False,,False,False,,False,False,,False
30005,98,0.0,0.0,,,,,5.0,,1.5,,,,,7.4,,,0.0,-98.0,-98.0,,,,,-93.0,,-96.5,,,,,-90.6,,,-98.0,False,,,,,True,,True,,,,,True,,,False
30007,6,0.0,0.0,,,,,10.0,,1.7,,2.2,,,2.8,,,0.0,-6.0,-6.0,,,,,4.0,,-4.3,,-3.8,,,-3.2,,,-6.0,False,,,,,True,,True,,True,,,True,,,False
30009,64,35.0,0.0,,,,,35.0,,45.9,,33.9,,,13.2,37.5,,36.0,-29.0,-64.0,,,,,-29.0,,-18.1,,-30.1,,,-50.8,-26.5,,-28.0,False,,,,,False,,True,,False,,,False,True,,True
30011,11,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,,,-11.0,-11.0,,,,,-11.0,,-11.0,,,,,-11.0,,,,False,,,,,False,,False,,,,,False,,,
30013,666,460.0,1326.0,,,,,393.0,,326.6,,441.1,328.2,,127.4,377.1,,773.0,-206.0,660.0,,,,,-273.0,,-339.4,,-224.9,-337.8,,-538.6,-288.9,,107.0,False,,,,,False,,False,,False,False,,False,False,,True
30015,37,5.0,0.0,,,,,27.0,,3.4,,,,,2.4,3.8,,51.0,-32.0,-37.0,,,,,-10.0,,-33.6,,,,,-34.6,-33.2,,14.0,False,,,,,True,,False,,,,,False,False,,True
30017,72,15.0,0.0,,,,,88.0,,13.3,,,,,2.0,20.5,,10.0,-57.0,-72.0,,,,,16.0,,-58.7,,,,,-70.0,-51.5,,-62.0,False,,,,,True,,False,,,,,False,True,,False
30019,9,0.0,0.0,,,,,5.0,,2.0,,,,,0.0,0.5,,0.0,-9.0,-9.0,,,,,-4.0,,-7.0,,,,,-9.0,-8.5,,-9.0,False,,,,,True,,True,,,,,False,True,,False
30021,67,50.0,0.0,,,,,69.0,,13.7,,,,,6.4,,,83.0,-17.0,-67.0,,,,,2.0,,-53.3,,,,,-60.6,,,16.0,False,,,,,True,,False,,,,,False,,,True
30023,159,235.0,309.0,,,,,15.0,,19.6,,17.5,,,2.4,,,356.0,76.0,150.0,,,,,-144.0,,-139.4,,-141.5,,,-156.6,,,197.0,False,,,,,False,,False,,False,,,False,,,False
30025,22,5.0,0.0,,,,,10.0,,3.9,,,,,236.7,3.5,,115.0,-17.0,-22.0,,,,,-12.0,,-18.1,,,,,214.7,-18.5,,93.0,False,,,,,True,,False,,,,,False,False,,False
30027,76,35.0,0.0,,,,,68.0,,35.3,,,,,2.7,,,61.0,-41.0,-76.0,,,,,-8.0,,-40.7,,,,,-73.3,,,-15.0,False,,,,,True,,True,,,,,False,,,True
30029,1233,465.0,626.0,,,,,934.0,,584.9,,444.5,594.7,,214.6,243.9,,507.0,-768.0,-607.0,,,,,-299.0,,-648.1,,-788.5,-638.3,,-1018.4,-989.1,,-726.0,True,,,,,True,,True,,False,True,,False,False,,True
30031,763,180.0,314.0,,,,,367.0,,239.1,,108.2,183.4,,35.1,81.6,,295.0,-583.0,-449.0,,,,,-396.0,,-523.9,,-654.8,-579.6,,-727.9,-681.4,,-468.0,True,,,,,True,,True,,False,True,,False,False,,True
30033,3,15.0,0.0,,,,,40.0,,0.7,,,,,0.7,,,42.0,12.0,-3.0,,,,,37.0,,-2.3,,,,,-2.3,,,39.0,True,,,,,False,,True,,,,,True,,,False
30035,476,40.0,23.0,,,,,4.0,,84.0,,9.5,0.1,,6.8,62.2,,18.0,-436.0,-453.0,,,,,-472.0,,-392.0,,-466.5,-475.9,,-469.2,-413.8,,-458.0,False,,,,,False,,True,,False,False,,False,True,,False
30037,2,0.0,0.0,,,,,5.0,,0.3,,0.1,,,0.0,0.0,,0.0,-2.0,-2.0,,,,,3.0,,-1.7,,-1.9,,,-2.0,-2.0,,-2.0,False,,,,,False,,True,,True,,,False,True,,False
30039,11,10.0,0.0,,,,,0.0,,4.4,,,,,3.0,,,80.0,-1.0,-11.0,,,,,-11.0,,-6.6,,,,,-8.0,,,69.0,False,,,,,False,,False,,,,,False,,,False
30041,235,85.0,34.0,,,,,62.0,,25.4,,25.4,,,21.1,,,77.0,-150.0,-201.0,,,,,-173.0,,-209.6,,-209.6,,,-213.9,,,-158.0,False,,,,,False,,False,,False,,,False,,,False
30043,61,10.0,0.0,,,,,15.0,,27.9,,3.8,,,0.6,,,9.0,-51.0,-61.0,,,,,-46.0,,-33.1,,-57.2,,,-60.4,,,-52.0,False,,,,,True,,True,,False,,,False,,,False
30045,3,0.0,0.0,,,,,5.0,,5.6,,,,,1.0,0.7,,3.0,-3.0,-3.0,,,,,2.0,,2.6,,,,,-2.0,-2.3,,0.0,False,,,,,True,,True,,,,,True,True,,True
30047,115,100.0,33.0,,,,,44.0,,106.9,,58.9,71.7,,9.1,57.5,,397.0,-15.0,-82.0,,,,,-71.0,,-8.1,,-56.1,-43.3,,-105.9,-57.5,,282.0,False,,,,,False,,True,,False,False,,False,False,,False
30049,239,55.0,8.0,,,,,120.0,,92.1,,12.6,130.0,,8.3,32.6,,48.0,-184.0,-231.0,,,,,-119.0,,-146.9,,-226.4,-109.0,,-230.7,-206.4,,-191.0,False,,,,,True,,True,,False,True,,False,False,,False
30051,18,10.0,0.0,,,,,0.0,,14.7,,1.5,,,1.2,3.2,,7.0,-8.0,-18.0,,,,,-18.0,,-3.3,,-16.5,,,-16.8,-14.8,,-11.0,False,,,,,False,,True,,False,,,False,False,,False
30053,90,15.0,0.0,,,,,14.0,,28.3,,15.3,,,0.4,10.9,,12.0,-75.0,-90.0,,,,,-76.0,,-61.7,,-74.7,,,-89.6,-79.1,,-78.0,False,,,,,False,,True,,True,,,False,False,,False
30055,17,15.0,0.0,,,,,10.0,,12.1,,,,,3.7,,,28.0,-2.0,-17.0,,,,,-7.0,,-4.9,,,,,-13.3,,,11.0,False,,,,,False,,False,,,,,False,,,False
30057,30,15.0,0.0,,,,,17.0,,9.8,,14.5,,,0.1,22.9,,7.0,-15.0,-30.0,,,,,-13.0,,-20.2,,-15.5,,,-29.9,-7.1,,-23.0,False,,,,,True,,False,,False,,,False,True,,False
30059,36,0.0,0.0,,,,,5.0,,0.1,,0.1,,,0.0,0.1,,0.0,-36.0,-36.0,,,,,-31.0,,-35.9,,-35.9,,,-36.0,-35.9,,-36.0,False,,,,,True,,True,,True,,,False,True,,False
30061,7,0.0,0.0,,,,,0.0,,6.7,,,,,0.0,0.1,,0.0,-7.0,-7.0,,,,,-7.0,,-0.3,,,,,-7.0,-6.9,,-7.0,False,,,,,False,,True,,,,,False,True,,False
30063,878,60.0,22.0,,,,,616.0,,290.9,,10.8,353.2,,81.9,306.0,,42.0,-818.0,-856.0,,,,,-262.0,,-587.1,,-867.2,-524.8,,-796.1,-572.0,,-836.0,False,,,,,True,,True,,False,True,,True,True,,False
30065,20,45.0,,,,,,25.0,,19.0,,2.4,,,8.5,30.7,,99.0,25.0,,,,,,5.0,,-1.0,,-17.6,,,-11.5,10.7,,79.0,,,,,,True,,True,,True,,,True,True,,False
30067,75,20.0,0.0,,,,,25.0,,21.1,,12.9,,,0.5,10.9,,135.0,-55.0,-75.0,,,,,-50.0,,-53.9,,-62.1,,,-74.5,-64.1,,60.0,False,,,,,True,,True,,False,,,False,False,,False
30069,2,0.0,0.0,,,,,10.0,,0.0,,,,,0.0,,,,-2.0,-2.0,,,,,8.0,,-2.0,,,,,-2.0,,,,False,,,,,False,,False,,,,,False,,,
30071,15,20.0,0.0,,,,,44.0,,4.2,,,0.0,,66.0,,,2.0,5.0,-15.0,,,,,29.0,,-10.8,,,-15.0,,51.0,,,-13.0,False,,,,,False,,False,,,False,,False,,,False
30073,95,5.0,0.0,,,,,0.0,,2.1,,1.2,,,0.2,,,1.0,-90.0,-95.0,,,,,-95.0,,-92.8,,-93.8,,,-94.8,,,-94.0,False,,,,,False,,False,,False,,,False,,,False
30075,32,0.0,0.0,,,,,5.0,,4.4,,,,,0.1,0.2,,0.0,-32.0,-32.0,,,,,-27.0,,-27.6,,,,,-31.9,-31.8,,-32.0,False,,,,,True,,True,,,,,True,True,,False
30077,9,0.0,0.0,,,,,5.0,,22.8,,,,,0.6,0.6,,0.0,-9.0,-9.0,,,,,-4.0,,13.8,,,,,-8.4,-8.4,,-9.0,False,,,,,True,,False,,,,,True,True,,False
30079,25,0.0,0.0,,,,,5.0,,2.6,,,,,0.0,,,0.0,-25.0,-25.0,,,,,-20.0,,-22.4,,,,,-25.0,,,-25.0,False,,,,,True,,True,,,,,False,,,False
30081,115,30.0,43.0,,,,,47.0,,102.4,,4.6,127.1,,3.8,23.9,,40.0,-85.0,-72.0,,,,,-68.0,,-12.6,,-110.4,12.1,,-111.2,-91.1,,-75.0,True,,,,,True,,True,,False,True,,False,False,,True
30083,82,30.0,0.0,,,,,140.0,,26.3,,22.6,,,3.4,14.3,,52.0,-52.0,-82.0,,,,,58.0,,-55.7,,-59.4,,,-78.6,-67.7,,-30.0,False,,,,,False,,False,,False,,,False,False,,True
30085,561,135.0,0.0,,,,,91.0,,15.0,,9.4,,,54.6,,,398.0,-426.0,-561.0,,,,,-470.0,,-546.0,,-551.6,,,-506.4,,,-163.0,False,,,,,False,,False,,False,,,False,,,True
30087,364,530.0,16.0,,,,,191.0,,50.4,,391.7,0.8,,290.9,,,89.0,166.0,-348.0,,,,,-173.0,,-313.6,,27.7,-363.2,,-73.1,,,-275.0,False,,,,,False,,False,,True,False,,True,,,False
30089,34,50.0,2.0,,,,,5.0,,33.7,,,,,8.0,,,30.0,16.0,-32.0,,,,,-29.0,,-0.3,,,,,-26.0,,,-4.0,False,,,,,False,,True,,,,,False,,,True
30091,25,0.0,0.0,,,,,13.0,,1.0,,,,,0.0,0.3,,0.0,-25.0,-25.0,,,,,-12.0,,-24.0,,,,,-25.0,-24.7,,-25.0,False,,,,,True,,True,,,,,False,True,,False
30093,219,80.0,11.0,,,,,82.0,,54.4,,33.1,69.9,,350.9,47.5,,391.0,-139.0,-208.0,,,,,-137.0,,-164.6,,-185.9,-149.1,,131.9,-171.5,,172.0,False,,,,,True,,False,,False,False,,True,False,,False
30095,76,20.0,0.0,,,,,15.0,,28.3,,10.0,,,1.2,,,30.0,-56.0,-76.0,,,,,-61.0,,-47.7,,-66.0,,,-74.8,,,-46.0,False,,,,,False,,True,,False,,,False,,,True
30097,20,110.0,21.0,,,,,5.0,,28.3,,,,,23.7,,,125.0,90.0,1.0,,,,,-15.0,,8.3,,,,,3.7,,,105.0,True,,,,,True,,True,,,,,True,,,False
30099,35,0.0,0.0,,,,,0.0,,0.3,,,,,0.0,,,0.0,-35.0,-35.0,,,,,-35.0,,-34.7,,,,,-35.0,,,-35.0,False,,,,,False,,True,,,,,False,,,False
30101,119,50.0,0.0,,,,,0.0,,1.9,,7.4,,,0.5,32.8,,150.0,-69.0,-119.0,,,,,-119.0,,-117.1,,-111.6,,,-118.5,-86.2,,31.0,False,,,,,False,,False,,False,,,False,False,,True
30103,6,0.0,0.0,,,,,0.0,,0.6,,,,,0.0,0.0,,0.0,-6.0,-6.0,,,,,-6.0,,-5.4,,,,,-6.0,-6.0,,-6.0,False,,,,,False,,True,,,,,False,True,,False
30105,100,55.0,0.0,,,,,111.0,,41.4,,,,,14.0,,,105.0,-45.0,-100.0,,,,,11.0,,-58.6,,,,,-86.0,,,5.0,False,,,,,True,,False,,,,,False,,,True
30107,31,0.0,0.0,,,,,17.0,,0.3,,0.1,,,0.0,0.1,,0.0,-31.0,-31.0,,,,,-14.0,,-30.7,,-30.9,,,-31.0,-30.9,,-31.0,False,,,,,True,,True,,True,,,False,True,,False
30109,22,15.0,0.0,,,,,5.0,,8.1,,,,,2.3,11.0,,20.0,-7.0,-22.0,,,,,-17.0,,-13.9,,,,,-19.7,-11.0,,-2.0,False,,,,,False,,False,,,,,False,False,,True
30111,1970,1135.0,833.0,,,,,1921.0,,1232.5,,1263.3,1093.5,,1268.6,759.3,,951.0,-835.0,-1137.0,,,,,-49.0,,-737.5,,-706.7,-876.5,,-701.4,-1210.7,,-1019.0,False,,,,,True,,True,,True,False,,True,False,,False
31001,220,140.0,233.0,,,,,238.0,,141.9,,18.8,85.9,,38.6,101.1,,166.0,-80.0,13.0,,,,,18.0,,-78.1,,-201.2,-134.1,,-181.3,-118.9,,-54.0,True,,,,,True,,True,,False,False,,False,False,,True
31003,95,20.0,0.0,,,,,24.0,,12.4,,1.1,,,6.8,16.2,,31.0,-75.0,-95.0,,,,,-71.0,,-82.6,,-93.9,,,-88.2,-78.8,,-64.0,False,,,,,True,,False,,False,,,False,False,,True
31005,1,0.0,0.0,,,,,0.0,,1.9,,,,,0.0,,,0.0,-1.0,-1.0,,,,,-1.0,,0.9,,,,,-1.0,,,-1.0,False,,,,,False,,True,,,,,False,,,False
31007,0,0.0,0.0,,,,,5.0,,0.1,,,,,0.0,0.1,,0.0,0.0,0.0,,,,,5.0,,0.1,,,,,0.0,0.1,,0.0,True,,,,,False,,False,,,,,True,False,,True
31009,1,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,,,-1.0,-1.0,,,,,-1.0,,-1.0,,,,,-1.0,,,,False,,,,,False,,False,,,,,False,,,
31011,82,50.0,,,,,,10.0,,29.3,,1.5,,,7.4,,,57.0,-32.0,,,,,,-72.0,,-52.7,,-80.5,,,-74.6,,,-25.0,,,,,,False,,False,,False,,,False,,,True
31013,92,40.0,0.0,,,,,55.0,,30.5,,2.5,,,12.2,,,71.0,-52.0,-92.0,,,,,-37.0,,-61.5,,-89.5,,,-79.8,,,-21.0,False,,,,,True,,False,,False,,,False,,,True
31015,32,0.0,0.0,,,,,15.0,,2.5,,0.4,,,0.1,2.6,,0.0,-32.0,-32.0,,,,,-17.0,,-29.5,,-31.6,,,-31.9,-29.4,,-32.0,False,,,,,True,,True,,True,,,True,True,,False
31017,56,10.0,0.0,,,,,30.0,,27.5,,,,,3.8,6.7,,19.0,-46.0,-56.0,,,,,-26.0,,-28.5,,,,,-52.2,-49.3,,-37.0,False,,,,,True,,True,,,,,False,False,,True
31019,606,430.0,514.0,,,,,405.0,,552.3,,148.5,420.6,,255.0,393.6,,333.0,-176.0,-92.0,,,,,-201.0,,-53.7,,-457.5,-185.4,,-351.0,-212.4,,-273.0,True,,,,,False,,True,,False,False,,False,False,,False
31021,27,25.0,5.0,,,,,29.0,,35.7,,9.0,,,4.3,23.8,,17.0,-2.0,-22.0,,,,,2.0,,8.7,,-18.0,,,-22.7,-3.2,,-10.0,False,,,,,False,,False,,False,,,False,False,,False
31023,74,10.0,0.0,,,,,15.0,,37.5,,6.1,,,7.5,10.8,,51.0,-64.0,-74.0,,,,,-59.0,,-36.5,,-67.9,,,-66.5,-63.2,,-23.0,False,,,,,True,,True,,False,,,False,True,,True
31025,135,90.0,48.0,,,,,74.0,,141.0,,10.8,184.9,,0.0,103.5,,52.0,-45.0,-87.0,,,,,-61.0,,6.0,,-124.2,49.9,,-135.0,-31.5,,-83.0,False,,,,,False,,True,,False,False,,False,True,,False
31027,67,35.0,30.0,,,,,93.0,,28.3,,7.4,,,9.9,24.2,,15.0,-32.0,-37.0,,,,,26.0,,-38.7,,-59.6,,,-57.1,-42.8,,-52.0,False,,,,,True,,False,,False,,,False,False,,False
31029,72,25.0,0.0,,,,,0.0,,4.5,,0.7,,,2.8,,,73.0,-47.0,-72.0,,,,,-72.0,,-67.5,,-71.3,,,-69.2,,,1.0,False,,,,,False,,False,,False,,,False,,,True
31031,24,55.0,7.0,,,,,38.0,,11.1,,7.4,,,45.9,,,69.0,31.0,-17.0,,,,,14.0,,-12.9,,-16.6,,,21.9,,,45.0,True,,,,,True,,True,,True,,,True,,,False
31033,22,10.0,0.0,,,,,10.0,,15.1,,2.0,,,0.0,9.3,,19.0,-12.0,-22.0,,,,,-12.0,,-6.9,,-20.0,,,-22.0,-12.7,,-3.0,False,,,,,False,,True,,False,,,False,False,,True
