,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
45063,2353,1458.0,1568.0,,,,1821.0,1177.6,300.9,366.9,1013.9,,990.0,-895.0,-785.0,,,,-532.0,-1175.4,-2052.1,-1986.1,-1339.1,,-1363.0,True,,,,True,False,False,False,False,,False
45065,94,42.0,41.0,,,,25.0,8.3,0.0,0.9,241.5,,11.0,-52.0,-53.0,,,,-69.0,-85.7,-94.0,-93.1,147.5,,-83.0,False,,,,False,False,False,False,False,,False
45067,308,276.0,356.0,,,,205.0,147.4,54.5,48.1,284.9,,157.0,-32.0,48.0,,,,-103.0,-160.6,-253.5,-259.9,-23.1,,-151.0,False,,,,False,False,False,False,True,,False
45069,310,414.0,339.0,,,,258.0,94.6,116.5,308.4,490.6,,131.0,104.0,29.0,,,,-52.0,-215.4,-193.5,-1.6,180.6,,-179.0,True,,,,True,False,False,True,False,,False
45071,515,270.0,146.0,,,,291.0,95.4,62.7,7.9,201.4,,313.0,-245.0,-369.0,,,,-224.0,-419.6,-452.3,-507.1,-313.6,,-202.0,False,,,,True,False,False,False,False,,True
45073,1086,636.0,1909.0,,,,501.0,386.6,258.4,605.1,518.1,,674.0,-450.0,823.0,,,,-585.0,-699.4,-827.6,-480.9,-567.9,,-412.0,False,,,,False,False,False,False,False,,True
45075,380,558.0,458.0,,,,721.0,216.3,1.3,131.5,396.8,,185.0,178.0,78.0,,,,341.0,-163.7,-378.7,-248.5,16.8,,-195.0,True,,,,False,True,False,False,True,,False
45077,1406,918.0,3049.0,,,,837.0,416.7,239.4,294.0,641.1,,1000.0,-488.0,1643.0,,,,-569.0,-989.3,-1166.6,-1112.0,-764.9,,-406.0,False,,,,False,False,False,False,False,,True
45079,5492,4428.0,10177.0,,,,2926.0,7277.5,1669.1,8580.8,3256.5,,2844.0,-1064.0,4685.0,,,,-2566.0,1785.5,-3822.9,3088.8,-2235.5,,-2648.0,False,,,,False,False,False,False,False,,False
45081,161,246.0,277.0,,,,144.0,138.3,4.0,67.6,233.4,,180.0,85.0,116.0,,,,-17.0,-22.7,-157.0,-93.4,72.4,,19.0,False,,,,True,True,False,False,True,,True
45083,2570,1704.0,1690.0,,,,1853.0,813.1,558.8,1256.9,1256.1,,1074.0,-866.0,-880.0,,,,-717.0,-1756.9,-2011.2,-1313.1,-1313.9,,-1496.0,False,,,,True,False,False,False,False,,False
45085,492,606.0,772.0,,,,714.0,294.9,188.9,77.0,497.7,,311.0,114.0,280.0,,,,222.0,-197.1,-303.1,-415.0,5.7,,-181.0,False,,,,False,False,False,False,True,,False
45087,199,162.0,129.0,,,,203.0,41.7,125.3,50.9,117.4,,145.0,-37.0,-70.0,,,,4.0,-157.3,-73.7,-148.1,-81.6,,-54.0,False,,,,True,False,False,False,False,,False
45089,179,294.0,103.0,,,,147.0,140.4,1.4,71.6,274.5,,97.0,115.0,-76.0,,,,-32.0,-38.6,-177.6,-107.4,95.5,,-82.0,True,,,,True,True,False,True,True,,True
45091,1684,1356.0,2178.0,,,,1410.0,1286.6,404.2,563.3,1054.7,,1225.0,-328.0,494.0,,,,-274.0,-397.4,-1279.8,-1120.7,-629.3,,-459.0,False,,,,True,False,False,False,False,,False
46003,84,6.0,0.0,,,,12.0,6.6,,8.5,6.1,,22.0,-78.0,-84.0,,,,-72.0,-77.4,,-75.5,-77.9,,-62.0,False,,,,True,True,,True,True,,True
46005,301,138.0,131.0,,,,159.0,15.3,1.9,89.4,56.9,,130.0,-163.0,-170.0,,,,-142.0,-285.7,-299.1,-211.6,-244.1,,-171.0,False,,,,True,False,False,False,False,,False
46007,83,90.0,13.0,,,,38.0,,,16.5,42.1,,86.0,7.0,-70.0,,,,-45.0,,,-66.5,-40.9,,3.0,False,,,,False,,,False,False,,True
46009,102,72.0,81.0,,,,103.0,8.9,,7.5,22.5,,30.0,-30.0,-21.0,,,,1.0,-93.1,,-94.5,-79.5,,-72.0,True,,,,True,False,,False,False,,False
46011,680,570.0,2427.0,,,,350.0,2142.8,43.8,1501.4,292.3,,695.0,-110.0,1747.0,,,,-330.0,1462.8,-636.2,821.4,-387.7,,15.0,False,,,,False,False,False,False,False,,True
46013,893,624.0,1471.0,,,,353.0,316.2,30.3,378.3,307.2,,470.0,-269.0,578.0,,,,-540.0,-576.8,-862.7,-514.7,-585.8,,-423.0,False,,,,False,False,False,False,False,,False
46015,111,78.0,0.0,,,,18.0,,,27.0,41.9,,109.0,-33.0,-111.0,,,,-93.0,,,-84.0,-69.1,,-2.0,False,,,,False,,,False,False,,True
46017,67,6.0,0.0,,,,13.0,0.0,0.0,3.3,9.3,,0.0,-61.0,-67.0,,,,-54.0,-67.0,-67.0,-63.7,-57.7,,-67.0,False,,,,True,False,False,False,True,,False
46019,118,114.0,52.0,,,,64.0,,,82.2,,,165.0,-4.0,-66.0,,,,-54.0,,,-35.8,,,47.0,False,,,,False,,,False,,,False
46021,49,0.0,0.0,,,,0.0,,,0.4,1.5,,0.0,-49.0,-49.0,,,,-49.0,,,-48.6,-47.5,,-49.0,False,,,,False,,,True,True,,False
46023,133,36.0,0.0,,,,60.0,9.7,5.7,0.0,33.6,,29.0,-97.0,-133.0,,,,-73.0,-123.3,-127.3,-133.0,-99.4,,-104.0,False,,,,True,False,False,False,False,,False
46025,36,12.0,0.0,,,,38.0,7.5,,3.8,8.3,,61.0,-24.0,-36.0,,,,2.0,-28.5,,-32.2,-27.7,,25.0,False,,,,True,False,,False,False,,False
46027,340,852.0,1873.0,,,,179.0,2541.1,146.6,168.6,317.9,,274.0,512.0,1533.0,,,,-161.0,2201.1,-193.4,-171.4,-22.1,,-66.0,False,,,,True,False,True,True,True,,True
46029,815,480.0,1161.0,,,,301.0,453.1,62.7,179.6,230.3,,397.0,-335.0,346.0,,,,-514.0,-361.9,-752.3,-635.4,-584.7,,-418.0,False,,,,False,False,False,False,False,,False
46031,63,12.0,0.0,,,,54.0,41.8,,3.2,33.3,,2.0,-51.0,-63.0,,,,-9.0,-21.2,,-59.8,-29.7,,-61.0,False,,,,True,True,,False,True,,False
46033,100,240.0,155.0,,,,72.0,,0.7,113.1,160.3,,132.0,140.0,55.0,,,,-28.0,,-99.3,13.1,60.3,,32.0,True,,,,True,,True,True,True,,True
46035,398,162.0,195.0,,,,163.0,35.8,107.6,287.3,196.4,,351.0,-236.0,-203.0,,,,-235.0,-362.2,-290.4,-110.7,-201.6,,-47.0,True,,,,True,False,False,True,True,,True
46037,80,30.0,0.0,,,,37.0,6.7,,5.8,16.5,,14.0,-50.0,-80.0,,,,-43.0,-73.3,,-74.2,-63.5,,-66.0,False,,,,True,False,,False,False,,False
46039,79,84.0,41.0,,,,17.0,11.5,,9.0,,,41.0,5.0,-38.0,,,,-62.0,-67.5,,-70.0,,,-38.0,False,,,,False,False,,False,,,False
46041,130,78.0,0.0,,,,23.0,67.3,,1141.4,79.2,,79.0,-52.0,-130.0,,,,-107.0,-62.7,,1011.4,-50.8,,-51.0,False,,,,False,False,,False,True,,True
46043,101,30.0,0.0,,,,13.0,5.9,,3.9,26.0,,50.0,-71.0,-101.0,,,,-88.0,-95.1,,-97.2,-75.0,,-51.0,False,,,,False,False,,False,False,,True
46045,74,36.0,0.0,,,,24.0,6.2,,7.0,,,51.0,-38.0,-74.0,,,,-50.0,-67.8,,-67.0,,,-23.0,False,,,,False,False,,False,,,True
46047,96,66.0,0.0,,,,127.0,11.4,,12.1,47.6,,153.0,-30.0,-96.0,,,,31.0,-84.6,,-83.9,-48.4,,57.0,False,,,,False,False,,False,False,,False
46049,89,12.0,0.0,,,,12.0,14.5,,0.0,7.5,,29.0,-77.0,-89.0,,,,-77.0,-74.5,,-89.0,-81.5,,-60.0,False,,,,False,True,,False,False,,True
46051,172,12.0,11.0,,,,41.0,8.1,,5.7,15.8,,6.0,-160.0,-161.0,,,,-131.0,-163.9,,-166.3,-156.2,,-166.0,False,,,,True,False,,False,True,,False
46053,139,54.0,,,,,20.0,3.7,,80.1,29.6,,94.0,-85.0,,,,,-119.0,-135.3,,-58.9,-109.4,,-45.0,,,,,False,False,,True,False,,True
46055,35,18.0,0.0,,,,16.0,,,3.5,9.7,,21.0,-17.0,-35.0,,,,-19.0,,,-31.6,-25.3,,-14.0,False,,,,False,,,False,False,,True
46057,70,78.0,0.0,,,,43.0,20.0,,57.5,63.9,,80.0,8.0,-70.0,,,,-27.0,-50.0,,-12.5,-6.1,,10.0,False,,,,False,False,,False,True,,False
46059,61,6.0,0.0,,,,12.0,2.2,,5.6,,,14.0,-55.0,-61.0,,,,-49.0,-58.8,,-55.4,,,-47.0,False,,,,True,False,,False,,,True
46061,31,12.0,0.0,,,,23.0,,,4.0,9.7,,36.0,-19.0,-31.0,,,,-8.0,,,-27.0,-21.3,,5.0,False,,,,True,,,False,False,,True
46063,6,0.0,0.0,,,,20.0,,,0.0,0.3,,0.0,-6.0,-6.0,,,,14.0,,,-6.0,-5.7,,-6.0,False,,,,False,,,False,True,,False
46065,497,144.0,144.0,,,,63.0,117.8,63.7,146.3,80.8,,272.0,-353.0,-353.0,,,,-434.0,-379.2,-433.3,-350.7,-416.2,,-225.0,False,,,,False,False,False,True,False,,True
46067,114,18.0,0.0,,,,62.0,9.6,,4.6,21.6,,5.0,-96.0,-114.0,,,,-52.0,-104.4,,-109.4,-92.4,,-109.0,False,,,,True,False,,False,True,,False
46069,23,12.0,0.0,,,,1.0,2.1,,1.0,5.6,,35.0,-11.0,-23.0,,,,-22.0,-20.9,,-22.0,-17.4,,12.0,False,,,,False,False,,False,False,,False
46071,40,0.0,0.0,,,,7.0,1.2,,0.1,,,0.0,-40.0,-40.0,,,,-33.0,-38.8,,-39.9,,,-40.0,False,,,,True,True,,True,,,False
46073,108,0.0,0.0,,,,24.0,4.9,,0.8,6.4,,23.0,-108.0,-108.0,,,,-84.0,-103.1,,-107.2,-101.6,,-85.0,False,,,,True,True,,True,True,,True
46075,17,0.0,0.0,,,,0.0,,,0.1,1.0,,18.0,-17.0,-17.0,,,,-17.0,,,-16.9,-16.0,,1.0,False,,,,False,,,True,True,,True
46077,76,24.0,0.0,,,,26.0,5.1,,1.1,,,20.0,-52.0,-76.0,,,,-50.0,-70.9,,-74.9,,,-56.0,False,,,,True,False,,False,,,False
46079,137,36.0,3.0,,,,100.0,8.6,104.9,13.4,43.2,,54.0,-101.0,-134.0,,,,-37.0,-128.4,-32.1,-123.6,-93.8,,-83.0,False,,,,True,False,True,False,True,,True
46081,340,660.0,1926.0,,,,236.0,795.8,2.6,955.8,409.0,,545.0,320.0,1586.0,,,,-104.0,455.8,-337.4,615.8,69.0,,205.0,False,,,,True,False,False,False,True,,True
46083,919,528.0,722.0,,,,503.0,548.3,493.8,380.4,193.9,,384.0,-391.0,-197.0,,,,-416.0,-370.7,-425.2,-538.6,-725.1,,-535.0,True,,,,False,True,False,False,False,,False
46085,101,54.0,,,,,6.0,31.8,5.0,35.1,29.3,,46.0,-47.0,,,,,-95.0,-69.2,-96.0,-65.9,-71.7,,-55.0,,,,,False,False,False,False,False,,False
46087,99,48.0,,,,,47.0,17.7,,13.6,58.9,,84.0,-51.0,,,,,-52.0,-81.3,,-85.4,-40.1,,-15.0,,,,,False,False,,False,True,,True
46089,38,0.0,0.0,,,,12.0,1.9,,2.1,5.7,,4.0,-38.0,-38.0,,,,-26.0,-36.1,,-35.9,-32.3,,-34.0,False,,,,True,True,,True,True,,True
46091,33,36.0,,,,,78.0,2.1,,4.7,,,87.0,3.0,,,,,45.0,-30.9,,-28.3,,,54.0,,,,,False,False,,False,,,False
46093,414,762.0,1152.0,,,,324.0,2038.0,7.3,777.2,458.8,,518.0,348.0,738.0,,,,-90.0,1624.0,-406.7,363.2,44.8,,104.0,False,,,,True,False,False,False,True,,True
46095,19,0.0,0.0,,,,6.0,,,7.2,10.8,,0.0,-19.0,-19.0,,,,-13.0,,,-11.8,-8.2,,-19.0,False,,,,True,,,True,True,,False
46097,43,6.0,0.0,,,,12.0,3.6,,0.9,,,38.0,-37.0,-43.0,,,,-31.0,-39.4,,-42.1,,,-5.0,False,,,,True,False,,False,,,True
46099,2669,1818.0,2629.0,,,,1855.0,1806.0,164.6,1899.2,1756.4,,1223.0,-851.0,-40.0,,,,-814.0,-863.0,-2504.4,-769.8,-912.6,,-1446.0,True,,,,True,False,False,True,False,,False
46101,102,30.0,0.0,,,,24.0,6.6,,12.6,21.6,,91.0,-72.0,-102.0,,,,-78.0,-95.4,,-89.5,-80.4,,-11.0,False,,,,False,False,,False,False,,True
46102,242,60.0,6.0,,,,178.0,8.8,,11.9,63.9,,172.0,-182.0,-236.0,,,,-64.0,-233.2,,-230.1,-178.1,,-70.0,False,,,,True,False,,False,True,,True
46103,1726,1854.0,9561.0,,,,642.0,1709.6,742.9,1656.5,964.0,,2057.0,128.0,7835.0,,,,-1084.0,-16.4,-983.1,-69.5,-762.0,,331.0,False,,,,False,True,False,True,False,,False
46105,37,48.0,,,,,9.0,,,19.0,22.3,,70.0,11.0,,,,,-28.0,,,-18.0,-14.7,,33.0,,,,,False,,,False,False,,False
46107,59,42.0,,,,,0.0,,,14.8,17.9,,52.0,-17.0,,,,,-59.0,,,-44.2,-41.1,,-7.0,,,,,False,,,False,False,,True
46109,158,36.0,4.0,,,,71.0,21.1,,9.7,37.7,,58.0,-122.0,-154.0,,,,-87.0,-136.9,,-148.3,-120.3,,-100.0,False,,,,True,False,,False,True,,True
46111,43,12.0,0.0,,,,8.0,1.4,,20.2,5.2,,59.0,-31.0,-43.0,,,,-35.0,-41.6,,-22.8,-37.8,,16.0,False,,,,False,False,,True,False,,True
46115,132,84.0,16.0,,,,74.0,28.9,,11.5,51.6,,128.0,-48.0,-116.0,,,,-58.0,-103.1,,-120.5,-80.4,,-4.0,False,,,,False,False,,False,False,,True
46117,35,0.0,0.0,,,,5.0,4.1,,5.1,2.2,,0.0,-35.0,-35.0,,,,-30.0,-30.9,,-29.9,-32.8,,-35.0,False,,,,True,True,,True,True,,False
46119,14,6.0,0.0,,,,0.0,0.6,,0.6,7.6,,7.0,-8.0,-14.0,,,,-14.0,-13.4,,-13.4,-6.4,,-7.0,False,,,,False,False,,False,True,,True
46121,139,12.0,0.0,,,,57.0,23.5,,9.0,9.8,,15.0,-127.0,-139.0,,,,-82.0,-115.5,,-130.0,-129.2,,-124.0,False,,,,True,True,,False,False,,True
46123,181,6.0,0.0,,,,28.0,5.7,,14.5,2.1,,130.0,-175.0,-181.0,,,,-153.0,-175.3,,-166.5,-178.9,,-51.0,False,,,,True,False,,True,False,,True
46125,201,48.0,42.0,,,,54.0,31.8,,52.7,33.7,,48.0,-153.0,-159.0,,,,-147.0,-169.2,,-148.3,-167.3,,-153.0,False,,,,True,False,,True,False,,False
46127,287,138.0,108.0,,,,162.0,43.7,48.8,2.2,73.8,,151.0,-149.0,-179.0,,,,-125.0,-243.3,-238.2,-284.8,-213.2,,-136.0,False,,,,True,False,False,False,False,,True
46129,139,66.0,43.0,,,,24.0,20.3,,35.9,26.1,,50.0,-73.0,-96.0,,,,-115.0,-118.7,,-103.1,-112.9,,-89.0,False,,,,False,False,,False,False,,False
46135,318,222.0,356.0,,,,244.0,62.1,38.6,178.9,171.2,,250.0,-96.0,38.0,,,,-74.0,-255.9,-279.4,-139.1,-146.8,,-68.0,True,,,,True,False,False,False,False,,True
46137,22,24.0,0.0,,,,42.0,6.8,,6.7,,,40.0,2.0,-22.0,,,,20.0,-15.2,,-15.3,,,18.0,False,,,,False,False,,False,,,False
47001,514,174.0,75.0,,,,477.0,45.7,293.2,48.9,90.5,,65.0,-340.0,-439.0,,,,-37.0,-468.3,-220.8,-465.1,-423.5,,-449.0,False,,,,True,False,True,False,False,,False
47003,361,408.0,664.0,,,,460.0,101.9,11.3,215.7,273.4,,280.0,47.0,303.0,,,,99.0,-259.1,-349.7,-145.3,-87.6,,-81.0,False,,,,False,False,False,False,False,,False
47005,107,216.0,125.0,,,,216.0,69.0,0.0,0.0,249.7,,103.0,109.0,18.0,,,,109.0,-38.0,-107.0,-107.0,142.7,,-4.0,True,,,,False,True,True,True,False,,True
47007,119,72.0,0.0,,,,146.0,4.7,0.1,19.3,40.3,,0.0,-47.0,-119.0,,,,27.0,-114.3,-118.9,-99.7,-78.7,,-119.0,False,,,,True,False,False,False,False,,False
47009,842,1662.0,2066.0,,,,774.0,1950.0,613.7,378.5,1008.0,,925.0,820.0,1224.0,,,,-68.0,1108.0,-228.3,-463.5,166.0,,83.0,False,,,,True,False,True,True,True,,True
47011,739,924.0,716.0,,,,849.0,190.3,277.8,672.7,882.4,,524.0,185.0,-23.0,,,,110.0,-548.7,-461.2,-66.3,143.4,,-215.0,True,,,,True,False,False,True,True,,False
47013,332,162.0,216.0,,,,236.0,72.4,156.8,33.0,109.9,,112.0,-170.0,-116.0,,,,-96.0,-259.6,-175.2,-299.0,-222.1,,-220.0,True,,,,True,False,False,False,False,,False
47015,152,108.0,78.0,,,,93.0,14.6,0.0,54.3,54.8,,69.0,-44.0,-74.0,,,,-59.0,-137.4,-152.0,-97.7,-97.2,,-83.0,False,,,,False,False,False,False,False,,False
47017,431,774.0,1262.0,,,,404.0,606.4,199.5,860.0,716.0,,307.0,343.0,831.0,,,,-27.0,175.4,-231.5,429.0,285.0,,-124.0,False,,,,True,True,True,False,True,,True
47019,482,624.0,689.0,,,,289.0,513.4,357.1,211.4,422.0,,405.0,142.0,207.0,,,,-193.0,31.4,-124.9,-270.6,-60.0,,-77.0,False,,,,False,True,True,False,True,,True
47021,184,126.0,64.0,,,,239.0,32.5,122.2,49.6,49.9,,54.0,-58.0,-120.0,,,,55.0,-151.5,-61.8,-134.4,-134.1,,-130.0,False,,,,True,False,False,False,False,,False
47023,303,306.0,350.0,,,,217.0,126.9,90.7,102.3,90.2,,110.0,3.0,47.0,,,,-86.0,-176.1,-212.3,-200.7,-212.8,,-193.0,False,,,,False,False,False,False,False,,False
47025,126,96.0,47.0,,,,191.0,59.6,146.1,15.9,181.5,,36.0,-30.0,-79.0,,,,65.0,-66.4,20.1,-110.1,55.5,,-90.0,False,,,,False,False,True,False,False,,False
47027,195,66.0,42.0,,,,23.0,18.4,57.6,36.1,53.5,,55.0,-129.0,-153.0,,,,-172.0,-176.6,-137.4,-158.9,-141.5,,-140.0,False,,,,False,False,False,False,False,,False
47029,212,288.0,151.0,,,,250.0,119.2,51.0,70.0,152.8,,119.0,76.0,-61.0,,,,38.0,-92.8,-161.0,-142.0,-59.2,,-93.0,True,,,,True,False,False,False,True,,False
47031,783,492.0,634.0,,,,432.0,103.9,225.1,129.6,598.1,,266.0,-291.0,-149.0,,,,-351.0,-679.1,-557.9,-653.4,-184.9,,-517.0,True,,,,False,False,False,False,True,,False
47033,258,288.0,237.0,,,,244.0,169.9,3.3,157.2,311.8,,86.0,30.0,-21.0,,,,-14.0,-88.1,-254.7,-100.8,53.8,,-172.0,True,,,,True,False,False,False,False,,False
47035,582,684.0,491.0,,,,268.0,626.8,374.1,367.2,524.2,,341.0,102.0,-91.0,,,,-314.0,44.8,-207.9,-214.8,-57.8,,-241.0,True,,,,False,True,False,False,True,,False
47037,4721,4458.0,5199.0,,,,4452.0,2616.8,297.0,2154.3,2421.0,,1466.0,-263.0,478.0,,,,-269.0,-2104.2,-4424.0,-2566.7,-2300.0,,-3255.0,False,,,,False,False,False,False,False,,False
47039,283,210.0,80.0,,,,195.0,113.1,0.1,24.3,251.4,,108.0,-73.0,-203.0,,,,-88.0,-169.9,-282.9,-258.7,-31.6,,-175.0,False,,,,False,False,False,False,True,,False
47041,162,276.0,173.0,,,,168.0,126.1,0.1,97.0,324.5,,190.0,114.0,11.0,,,,6.0,-35.9,-161.9,-65.0,162.5,,28.0,True,,,,True,True,False,True,False,,True
47043,511,432.0,463.0,,,,430.0,159.4,277.9,57.9,465.8,,204.0,-79.0,-48.0,,,,-81.0,-351.6,-233.1,-453.1,-45.2,,-307.0,True,,,,False,False,False,False,True,,False
47045,755,708.0,960.0,,,,614.0,342.9,282.2,282.8,361.3,,313.0,-47.0,205.0,,,,-141.0,-412.1,-472.8,-472.2,-393.7,,-442.0,False,,,,False,False,False,False,False,,False
47047,487,414.0,407.0,,,,437.0,121.6,17.7,134.9,615.9,,198.0,-73.0,-80.0,,,,-50.0,-365.4,-469.3,-352.1,128.9,,-289.0,False,,,,True,False,False,False,False,,False
47049,543,396.0,686.0,,,,101.0,317.4,160.7,713.1,153.9,,274.0,-147.0,143.0,,,,-442.0,-225.6,-382.3,170.1,-389.1,,-269.0,True,,,,False,False,False,False,False,,False
47051,626,396.0,590.0,,,,296.0,164.9,212.5,739.1,277.0,,325.0,-230.0,-36.0,,,,-330.0,-461.1,-413.5,113.1,-349.0,,-301.0,True,,,,False,False,False,True,False,,False
47053,858,708.0,720.0,,,,641.0,728.9,379.3,602.9,342.0,,235.0,-150.0,-138.0,,,,-217.0,-129.1,-478.7,-255.1,-516.0,,-623.0,True,,,,False,True,False,False,False,,False
47055,348,78.0,10.0,,,,277.0,25.8,0.0,33.1,208.5,,24.0,-270.0,-338.0,,,,-71.0,-322.2,-348.0,-314.9,-139.5,,-324.0,False,,,,True,False,False,False,True,,False
47057,196,156.0,140.0,,,,131.0,101.8,111.0,93.3,210.1,,66.0,-40.0,-56.0,,,,-65.0,-94.2,-85.0,-102.7,14.1,,-130.0,False,,,,False,False,False,False,True,,False
47059,494,624.0,474.0,,,,384.0,629.4,377.8,463.2,382.6,,393.0,130.0,-20.0,,,,-110.0,135.4,-116.2,-30.8,-111.4,,-101.0,True,,,,True,False,True,True,True,,True
47061,280,60.0,41.0,,,,72.0,12.4,57.5,35.1,53.0,,22.0,-220.0,-239.0,,,,-208.0,-267.6,-222.5,-244.8,-227.0,,-258.0,False,,,,True,False,False,False,False,,False
47063,521,492.0,923.0,,,,449.0,137.3,2.6,104.5,339.1,,251.0,-29.0,402.0,,,,-72.0,-383.7,-518.4,-416.4,-181.9,,-270.0,False,,,,False,False,False,False,False,,False
47065,2547,3396.0,2875.0,,,,2622.0,1349.0,616.4,2858.1,2801.2,,1449.0,849.0,328.0,,,,75.0,-1198.0,-1930.6,311.1,254.2,,-1098.0,True,,,,True,False,False,True,True,,False
47067,23,18.0,0.0,,,,19.0,34.8,,0.1,44.8,,7.0,-5.0,-23.0,,,,-4.0,11.8,,-22.9,21.8,,-16.0,False,,,,True,False,,False,False,,False
47069,445,384.0,335.0,,,,493.0,245.4,9.9,277.5,643.7,,5.0,-61.0,-110.0,,,,48.0,-199.6,-435.1,-167.5,198.7,,-440.0,False,,,,True,False,False,False,False,,False
47071,482,558.0,1028.0,,,,356.0,125.0,191.6,310.1,607.7,,205.0,76.0,546.0,,,,-126.0,-357.0,-290.4,-171.9,125.7,,-277.0,False,,,,False,False,False,False,False,,False
47073,294,216.0,67.0,,,,266.0,65.5,273.8,0.0,191.9,,64.0,-78.0,-227.0,,,,-28.0,-228.5,-20.2,-294.0,-102.1,,-230.0,False,,,,True,False,True,False,False,,False
47075,395,306.0,169.0,,,,232.0,124.8,0.7,88.3,390.4,,59.0,-89.0,-226.0,,,,-163.0,-270.2,-394.3,-306.7,-4.6,,-336.0,False,,,,False,False,False,False,True,,False
47077,425,522.0,358.0,,,,331.0,487.3,7.1,199.7,555.0,,159.0,97.0,-67.0,,,,-94.0,62.3,-417.9,-225.3,130.0,,-266.0,True,,,,True,True,False,False,False,,False
47079,242,366.0,612.0,,,,321.0,94.9,86.6,34.9,313.9,,260.0,124.0,370.0,,,,79.0,-147.1,-155.4,-207.1,71.9,,18.0,False,,,,True,False,False,False,True,,True
47081,316,258.0,191.0,,,,219.0,51.5,81.0,107.6,130.8,,157.0,-58.0,-125.0,,,,-97.0,-264.5,-235.0,-208.4,-185.2,,-159.0,False,,,,False,False,False,False,False,,False
47083,258,126.0,149.0,,,,77.0,24.2,,101.7,61.1,,112.0,-132.0,-109.0,,,,-181.0,-233.8,,-156.3,-196.9,,-146.0,True,,,,False,False,,False,False,,False
47085,175,102.0,80.0,,,,152.0,15.8,61.0,51.9,89.5,,76.0,-73.0,-95.0,,,,-23.0,-159.2,-114.0,-123.2,-85.5,,-99.0,False,,,,True,False,False,False,False,,False
47087,169,156.0,272.0,,,,46.0,58.1,16.4,121.6,194.7,,45.0,-13.0,103.0,,,,-123.0,-110.9,-152.6,-47.4,25.7,,-124.0,False,,,,False,False,False,False,False,,False
47089,539,582.0,1212.0,,,,348.0,375.7,270.3,196.7,385.3,,558.0,43.0,673.0,,,,-191.0,-163.3,-268.7,-342.3,-153.7,,19.0,False,,,,False,False,False,False,False,,True
47091,626,138.0,18.0,,,,72.0,41.8,0.0,14.9,219.0,,63.0,-488.0,-608.0,,,,-554.0,-584.2,-626.0,-611.1,-407.0,,-563.0,False,,,,False,False,False,False,True,,False
47093,4455,3558.0,4664.0,,,,2925.0,3239.6,1402.2,2008.7,2211.0,,2600.0,-897.0,209.0,,,,-1530.0,-1215.4,-3052.8,-2446.3,-2244.0,,-1855.0,True,,,,False,False,False,False,False,,False
47095,118,114.0,0.0,,,,167.0,13.6,0.1,81.0,38.7,,202.0,-4.0,-118.0,,,,49.0,-104.4,-117.9,-37.0,-79.3,,84.0,False,,,,False,False,False,False,False,,False
47097,429,558.0,740.0,,,,456.0,231.9,134.6,231.0,478.8,,234.0,129.0,311.0,,,,27.0,-197.1,-294.4,-198.0,49.8,,-195.0,False,,,,True,False,False,False,True,,False
47099,504,342.0,181.0,,,,459.0,132.2,166.7,168.9,227.6,,157.0,-162.0,-323.0,,,,-45.0,-371.8,-337.3,-335.1,-276.4,,-347.0,False,,,,True,False,False,False,False,,False
47101,143,84.0,114.0,,,,109.0,35.8,10.3,47.9,42.8,,69.0,-59.0,-29.0,,,,-34.0,-107.2,-132.7,-95.1,-100.2,,-74.0,True,,,,True,False,False,False,False,,False
47103,314,144.0,70.0,,,,329.0,60.7,157.3,49.2,70.9,,67.0,-170.0,-244.0,,,,15.0,-253.3,-156.7,-264.8,-243.1,,-247.0,False,,,,True,False,True,False,False,,False
47105,488,462.0,951.0,,,,296.0,272.7,154.9,212.2,385.7,,593.0,-26.0,463.0,,,,-192.0,-215.3,-333.1,-275.8,-102.3,,105.0,False,,,,False,False,False,False,False,,False
47107,528,558.0,624.0,,,,423.0,174.1,181.9,387.1,337.1,,313.0,30.0,96.0,,,,-105.0,-353.9,-346.1,-140.9,-190.9,,-215.0,False,,,,False,False,False,False,False,,False
47109,477,354.0,357.0,,,,389.0,289.6,139.1,298.7,319.1,,172.0,-123.0,-120.0,,,,-88.0,-187.4,-337.9,-178.3,-157.9,,-305.0,True,,,,True,False,False,False,False,,False
