,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48351,47,147.0,,68.0,135.0,,,,,,100.0,13.9,,43.5,64.8,,,,,86.1,,,,154.0,,100.0,,21.0,88.0,,,,,,53.0,-33.1,,-3.5,17.8,,,,,39.1,,,,107.0,,,True,True,,,,,,True,True,,True,True,,,,,True,,,,False,
48353,18,108.0,,83.0,143.0,,,,,,126.0,153.8,,56.2,59.7,41.9,102.0,,,120.0,,,,90.0,,90.0,,65.0,125.0,,,,,,108.0,135.8,,38.2,41.7,23.9,84.0,,,102.0,,,,72.0,,,True,False,,,,,,False,False,,True,True,True,True,,,False,,,,True,
48355,6527,5832.0,7990.6,3974.0,3594.0,,,,,,8336.0,3718.3,,5276.2,3612.6,3152.4,6140.0,,,4455.4,2355.0,,,2025.0,,-695.0,1463.6,-2553.0,-2933.0,,,,,,1809.0,-2808.7,,-1250.8,-2914.4,-3374.6,-387.0,,,-2071.6,-4172.0,,,-4502.0,,False,False,False,,,,,,False,False,,False,False,False,True,,,False,False,,,False,
48357,25,39.0,,22.0,,,,,,,29.0,5.3,,20.0,21.8,,,,,25.9,,,,86.0,,14.0,,-3.0,,,,,,,4.0,-19.7,,-5.0,-3.2,,,,,0.9,,,,61.0,,,True,,,,,,,True,False,,True,True,,,,,True,,,,False,
48359,2,15.0,,0.0,0.0,,,,,,0.0,4.3,,1.3,1.5,,7.0,,,9.6,,,,12.0,,13.0,,-2.0,-2.0,,,,,,-2.0,2.3,,-0.7,-0.5,,5.0,,,7.6,,,,10.0,,,True,True,,,,,,True,True,,True,True,,True,,,True,,,,True,
48361,712,321.0,759.5,191.0,184.0,,,,,,1038.0,593.4,,53.1,186.0,520.6,462.0,,,116.0,,,,108.0,,-391.0,47.5,-521.0,-528.0,,,,,,326.0,-118.6,,-658.9,-526.0,-191.4,-250.0,,,-596.0,,,,-604.0,,True,False,False,,,,,,True,True,,False,False,True,True,,,False,,,,False,
48363,205,174.0,,133.0,249.0,,,,,,84.0,145.4,,201.6,140.5,107.6,189.0,,,150.2,,,,184.0,,-31.0,,-72.0,44.0,,,,,,-121.0,-59.6,,-3.4,-64.5,-97.4,-16.0,,,-54.8,,,,-21.0,,,False,False,,,,,,False,False,,True,False,False,True,,,False,,,,True,
48365,46,51.0,,26.0,48.0,,,,,,185.0,81.8,,6.5,44.2,7.9,102.0,,,33.9,,,,62.0,,5.0,,-20.0,2.0,,,,,,139.0,35.8,,-39.5,-1.8,-38.1,56.0,,,-12.1,,,,16.0,,,False,True,,,,,,False,False,,False,True,False,False,,,False,,,,False,
48367,580,381.0,740.0,382.0,1146.0,,,,,,469.0,894.3,,254.9,350.9,642.0,498.0,,,379.1,379.0,,,220.0,,-199.0,160.0,-198.0,566.0,,,,,,-111.0,314.3,,-325.1,-229.1,62.0,-82.0,,,-200.9,-201.0,,,-360.0,,True,True,False,,,,,,True,False,,False,False,True,True,,,False,False,,,False,
48369,72,96.0,,57.0,52.0,,,,,,59.0,70.6,,16.6,73.2,50.4,148.0,,,85.9,,,,51.0,,24.0,,-15.0,-20.0,,,,,,-13.0,-1.4,,-55.4,1.2,-21.6,76.0,,,13.9,,,,-21.0,,,True,True,,,,,,True,True,,False,True,True,False,,,True,,,,True,
48371,66,84.0,,33.0,0.0,,,,,,315.0,100.3,,23.7,62.4,2.3,113.0,,,71.6,,,,44.0,,18.0,,-33.0,-66.0,,,,,,249.0,34.3,,-42.3,-3.6,-63.7,47.0,,,5.6,,,,-22.0,,,False,False,,,,,,False,False,,False,True,False,False,,,True,,,,False,
48373,168,561.0,374.9,324.0,794.0,,,,,,396.0,457.7,,199.1,262.1,252.7,590.0,,,560.3,,,,424.0,,393.0,206.9,156.0,626.0,,,,,,228.0,289.7,,31.1,94.1,84.7,422.0,,,392.3,,,,256.0,,True,True,False,,,,,,True,True,,True,True,True,False,,,True,,,,True,
48375,449,582.0,189.0,344.0,3421.0,,,,,,867.0,547.2,,236.6,461.4,34.5,1490.0,,,470.1,,,,423.0,,133.0,-260.0,-105.0,2972.0,,,,,,418.0,98.2,,-212.4,12.4,-414.5,1041.0,,,21.1,,,,-26.0,,False,True,False,,,,,,False,True,,False,True,False,False,,,True,,,,True,
48377,16,21.0,,10.0,,,,,,,3.0,16.7,,14.8,8.2,,24.0,,,19.6,,,,29.0,,5.0,,-6.0,,,,,,,-13.0,0.7,,-1.2,-7.8,,8.0,,,3.6,,,,13.0,,,False,,,,,,,False,True,,True,False,,False,,,True,,,,False,
48379,17,36.0,,22.0,78.0,,,,,,18.0,47.9,,13.2,26.8,,34.0,,,38.6,,,,28.0,,19.0,,5.0,61.0,,,,,,1.0,30.9,,-3.8,9.8,,17.0,,,21.6,,,,11.0,,,True,False,,,,,,True,False,,True,True,,True,,,False,,,,True,
48381,457,546.0,392.0,453.0,478.0,,,,,,479.0,792.2,,506.9,420.6,434.6,798.0,,,519.2,1818.0,,,288.0,,89.0,-65.0,-4.0,21.0,,,,,,22.0,335.2,,49.9,-36.4,-22.4,341.0,,,62.2,1361.0,,,-169.0,,True,True,True,,,,,,True,False,,True,True,True,False,,,True,False,,,False,
48383,15,12.0,,12.0,3.0,,,,,,39.0,20.6,,9.6,12.8,,19.0,,,,,,,4.0,,-3.0,,-3.0,-12.0,,,,,,24.0,5.6,,-5.4,-2.2,,4.0,,,,,,,-11.0,,,False,False,,,,,,False,False,,False,True,,False,,,,,,,False,
48385,20,189.0,,34.0,113.0,,,,,,26.0,37.7,,,34.1,,,,,106.6,,,,69.0,,169.0,,14.0,93.0,,,,,,6.0,17.7,,,14.1,,,,,86.6,,,,49.0,,,True,True,,,,,,True,True,,,True,,,,,True,,,,True,
48387,10,6.0,,4.0,0.0,,,,,,53.0,18.5,,0.0,8.4,18.2,,,,2.2,,,,1.0,,-4.0,,-6.0,-10.0,,,,,,43.0,8.5,,-10.0,-1.6,8.2,,,,-7.8,,,,-9.0,,,False,False,,,,,,False,False,,False,True,False,,,,False,,,,False,
48389,50,51.0,,36.0,25.0,,,,,,99.0,86.4,,24.2,39.6,16.8,63.0,,,46.1,,,,39.0,,1.0,,-14.0,-25.0,,,,,,49.0,36.4,,-25.8,-10.4,-33.2,13.0,,,-3.9,,,,-11.0,,,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
48391,105,186.0,,153.0,172.0,,,,,,133.0,118.7,,217.4,197.6,4.0,,,,167.0,,,,121.0,,81.0,,48.0,67.0,,,,,,28.0,13.7,,112.4,92.6,-101.0,,,,62.0,,,,16.0,,,True,True,,,,,,True,True,,False,False,False,,,,True,,,,True,
48393,1,0.0,,0.0,0.0,,,,,,0.0,2.0,,0.5,0.3,,0.0,,,0.6,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,1.0,,-0.5,-0.7,,-1.0,,,-0.4,,,,-1.0,,,False,False,,,,,,False,True,,True,True,,False,,,True,,,,False,
48395,45,156.0,,94.0,215.0,,,,,,66.0,168.6,,93.3,93.4,86.7,137.0,,,171.5,,,,103.0,,111.0,,49.0,170.0,,,,,,21.0,123.6,,48.3,48.4,41.7,92.0,,,126.5,,,,58.0,,,True,False,,,,,,True,False,,True,True,True,True,,,False,,,,True,
48397,475,294.0,416.9,344.0,390.0,,,,,,506.0,399.3,,166.8,190.6,448.4,381.0,,,299.6,,,,174.0,,-181.0,-58.1,-131.0,-85.0,,,,,,31.0,-75.7,,-308.2,-284.4,-26.6,-94.0,,,-175.4,,,,-301.0,,True,True,True,,,,,,True,True,,False,False,True,True,,,True,,,,False,
48399,74,129.0,,57.0,102.0,,,,,,57.0,78.0,,35.9,80.0,,,,,,,,,120.0,,55.0,,-17.0,28.0,,,,,,-17.0,4.0,,-38.1,6.0,,,,,,,,,46.0,,,True,True,,,,,,True,True,,True,True,,,,,,,,,True,
48401,109,72.0,83.0,83.0,153.0,,,,,,384.0,82.7,,1.0,86.8,10.3,,,,103.4,,,,98.0,,-37.0,-26.0,-26.0,44.0,,,,,,275.0,-26.3,,-108.0,-22.2,-98.7,,,,-5.6,,,,-11.0,,True,True,False,,,,,,False,True,,False,True,False,,,,True,,,,True,
48403,29,3.0,,8.0,11.0,,,,,,38.0,19.3,,9.1,8.2,,,,,2.8,,,,4.0,,-26.0,,-21.0,-18.0,,,,,,9.0,-9.7,,-19.9,-20.8,,,,,-26.2,,,,-25.0,,,True,True,,,,,,True,True,,True,True,,,,,False,,,,True,
48405,31,24.0,,21.0,21.0,,,,,,75.0,44.2,,6.1,27.0,26.9,67.0,,,12.1,,,,8.0,,-7.0,,-10.0,-10.0,,,,,,44.0,13.2,,-24.9,-4.0,-4.1,36.0,,,-18.9,,,,-23.0,,,False,False,,,,,,False,False,,False,True,True,False,,,False,,,,False,
48407,50,21.0,,28.0,20.0,,,,,,151.0,111.8,,14.0,43.5,53.1,63.0,,,6.6,,,,3.0,,-29.0,,-22.0,-30.0,,,,,,101.0,61.8,,-36.0,-6.5,3.1,13.0,,,-43.4,,,,-47.0,,,True,False,,,,,,False,False,,False,True,True,True,,,False,,,,False,
48409,448,792.0,368.7,587.0,1935.0,,,,,,1363.0,547.7,,1870.6,570.3,227.0,849.0,,,604.5,,,,689.0,,344.0,-79.3,139.0,1487.0,,,,,,915.0,99.7,,1422.6,122.3,-221.0,401.0,,,156.5,,,,241.0,,True,True,False,,,,,,False,True,,False,True,True,False,,,True,,,,True,
48411,7,27.0,,11.0,,,,,,,17.0,27.2,,5.6,10.2,,27.0,,,19.3,,,,50.0,,20.0,,4.0,,,,,,,10.0,20.2,,-1.4,3.2,,20.0,,,12.3,,,,43.0,,,True,,,,,,,True,False,,True,True,,False,,,True,,,,False,
48413,3,9.0,,5.0,0.0,,,,,,20.0,13.7,,,2.7,,20.0,,,5.4,,,,4.0,,6.0,,2.0,-3.0,,,,,,17.0,10.7,,,-0.3,,17.0,,,2.4,,,,1.0,,,True,True,,,,,,False,False,,,True,,False,,,True,,,,True,
48415,118,60.0,,29.0,35.0,,,,,,340.0,82.2,,20.1,46.6,32.1,171.0,,,13.5,,,,10.0,,-58.0,,-89.0,-83.0,,,,,,222.0,-35.8,,-97.9,-71.4,-85.9,53.0,,,-104.5,,,,-108.0,,,False,False,,,,,,False,True,,False,False,False,True,,,False,,,,False,
48417,6,9.0,,3.0,0.0,,,,,,2.0,14.0,,2.3,3.6,,9.0,,,,,,,5.0,,3.0,,-3.0,-6.0,,,,,,-4.0,8.0,,-3.7,-2.4,,3.0,,,,,,,-1.0,,,False,False,,,,,,False,False,,False,True,,False,,,,,,,True,
48419,63,81.0,,57.0,77.0,,,,,,227.0,89.5,,40.5,90.4,40.5,166.0,,,60.2,,,,60.0,,18.0,,-6.0,14.0,,,,,,164.0,26.5,,-22.5,27.4,-22.5,103.0,,,-2.8,,,,-3.0,,,True,True,,,,,,False,False,,False,False,False,False,,,True,,,,True,
48421,9,3.0,,2.0,0.0,,,,,,3.0,2.8,,5.6,1.3,,,,,1.9,,,,2.0,,-6.0,,-7.0,-9.0,,,,,,-6.0,-6.2,,-3.4,-7.7,,,,,-7.1,,,,-7.0,,,False,False,,,,,,False,False,,True,False,,,,,False,,,,False,
48423,644,1032.0,1765.7,992.0,623.0,,,,,,1889.0,1813.1,,833.5,756.8,1495.4,1309.0,,,1452.4,986.0,,,463.0,,388.0,1121.7,348.0,-21.0,,,,,,1245.0,1169.1,,189.5,112.8,851.4,665.0,,,808.4,342.0,,,-181.0,,False,True,True,,,,,,False,False,,True,True,False,False,,,False,True,,,True,
48425,39,33.0,,25.0,28.0,,,,,,18.0,85.4,,,21.7,,34.0,,,,,,,20.0,,-6.0,,-14.0,-11.0,,,,,,-21.0,46.4,,,-17.3,,-5.0,,,,,,,-19.0,,,False,False,,,,,,False,False,,,False,,True,,,,,,,False,
48427,852,591.0,976.3,569.0,571.0,,,,,,1034.0,667.0,,566.0,644.6,351.5,943.0,,,250.4,,,,362.0,,-261.0,124.3,-283.0,-281.0,,,,,,182.0,-185.0,,-286.0,-207.4,-500.5,91.0,,,-601.6,,,,-490.0,,True,False,False,,,,,,True,True,,False,True,False,True,,,False,,,,False,
48429,110,21.0,,8.0,,,,,,,14.0,18.3,,4.5,10.2,,24.0,,,,,,,38.0,,-89.0,,-102.0,,,,,,,-96.0,-91.7,,-105.5,-99.8,,-86.0,,,,,,,-72.0,,,False,,,,,,,False,False,,False,False,,True,,,,,,,True,
48431,1,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,,0.1,,,,0.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,-1.0,,,-1.0,,-1.0,,,-0.9,,,,-1.0,,,False,False,,,,,,False,False,,,True,,False,,,True,,,,False,
48433,3,0.0,,0.0,0.0,,,,,,0.0,7.9,,,0.1,,0.0,,,0.0,,,,1.0,,-3.0,,-3.0,-3.0,,,,,,-3.0,4.9,,,-2.9,,-3.0,,,-3.0,,,,-2.0,,,False,False,,,,,,False,False,,,True,,False,,,False,,,,True,
48435,15,45.0,,40.0,0.0,,,,,,52.0,68.8,,,28.0,,50.0,,,,,,,19.0,,30.0,,25.0,-15.0,,,,,,37.0,53.8,,,13.0,,35.0,,,,,,,4.0,,,True,True,,,,,,False,False,,,True,,False,,,,,,,True,
48437,11,24.0,,25.0,18.0,,,,,,27.0,40.3,,34.9,21.3,,40.0,,,33.1,,,,11.0,,13.0,,14.0,7.0,,,,,,16.0,29.3,,23.9,10.3,,29.0,,,22.1,,,,0.0,,,False,True,,,,,,False,False,,False,True,,False,,,False,,,,True,
48439,12261,11853.0,17648.7,11319.0,14257.0,,,,,,14295.0,11677.8,,10271.0,7004.4,8363.5,13873.0,,,11142.9,13550.0,,,6859.0,,-408.0,5387.7,-942.0,1996.0,,,,,,2034.0,-583.2,,-1990.0,-5256.6,-3897.5,1612.0,,,-1118.1,1289.0,,,-5402.0,,False,False,False,,,,,,False,False,,False,False,False,False,,,False,False,,,False,
48441,141,348.0,337.2,298.0,989.0,,,,,,1237.0,835.0,,157.4,320.1,328.4,552.0,,,176.1,245.0,,,330.0,,207.0,196.2,157.0,848.0,,,,,,1096.0,694.0,,16.4,179.1,187.4,411.0,,,35.1,104.0,,,189.0,,True,True,False,,,,,,False,False,,True,True,True,False,,,True,True,,,True,
48443,0,0.0,,0.0,0.0,,,,,,0.0,2.2,,,0.0,,0.0,,,0.1,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,2.2,,,0.0,,0.0,,,0.1,,,,0.0,,,True,True,,,,,,True,False,,,False,,True,,,False,,,,True,
48445,87,66.0,,42.0,45.0,,,,,,147.0,33.3,,32.7,47.3,,71.0,,,44.0,,,,49.0,,-21.0,,-45.0,-42.0,,,,,,60.0,-53.7,,-54.3,-39.7,,-16.0,,,-43.0,,,,-38.0,,,False,False,,,,,,False,False,,False,False,,True,,,False,,,,False,
48447,2,0.0,,0.0,0.0,,,,,,0.0,8.9,,,0.1,,0.0,,,0.0,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,6.9,,,-1.9,,-2.0,,,-2.0,,,,-2.0,,,False,False,,,,,,False,False,,,True,,False,,,False,,,,False,
48449,189,48.0,,88.0,58.0,,,,,,600.0,276.8,,187.5,311.0,72.1,,,,3.1,,,,263.0,,-141.0,,-101.0,-131.0,,,,,,411.0,87.8,,-1.5,122.0,-116.9,,,,-185.9,,,,74.0,,,True,True,,,,,,False,True,,True,True,True,,,,False,,,,True,
48451,947,1401.0,1076.7,1232.0,971.0,,,,,,2390.0,1111.0,,1707.5,1274.2,714.8,1331.0,,,1576.7,,,,797.0,,454.0,129.7,285.0,24.0,,,,,,1443.0,164.0,,760.5,327.2,-232.2,384.0,,,629.7,,,,-150.0,,True,True,True,,,,,,False,True,,False,True,True,True,,,False,,,,True,
48453,4831,5886.0,16394.0,4733.0,4623.0,,,,,,6981.0,7496.1,,6788.4,4841.6,3857.3,9384.0,,,2988.2,4734.0,,,3346.0,,1055.0,11563.0,-98.0,-208.0,,,,,,2150.0,2665.1,,1957.4,10.6,-973.7,4553.0,,,-1842.8,-97.0,,,-1485.0,,False,True,True,,,,,,False,False,,False,True,True,False,,,False,True,,,False,
48455,46,60.0,,41.0,110.0,,,,,,67.0,82.6,,18.7,47.7,45.1,60.0,,,40.0,,,,27.0,,14.0,,-5.0,64.0,,,,,,21.0,36.6,,-27.3,1.7,-0.9,14.0,,,-6.0,,,,-19.0,,,True,False,,,,,,False,False,,False,True,True,False,,,True,,,,False,
48457,52,138.0,,126.0,154.0,,,,,,188.0,97.4,,217.1,89.9,,,,,80.4,,,,231.0,,86.0,,74.0,102.0,,,,,,136.0,45.4,,165.1,37.9,,,,,28.4,,,,179.0,,,True,False,,,,,,False,True,,False,True,,,,,True,,,,False,
48459,109,111.0,,144.0,175.0,,,,,,187.0,233.4,,56.5,113.2,138.7,109.0,,,195.4,,,,109.0,,2.0,,35.0,66.0,,,,,,78.0,124.4,,-52.5,4.2,29.7,0.0,,,86.4,,,,0.0,,,False,False,,,,,,False,False,,False,False,False,True,,,False,,,,True,
48461,4,6.0,,2.0,0.0,,,,,,28.0,6.8,,,1.4,,,,,,,,,3.0,,2.0,,-2.0,-4.0,,,,,,24.0,2.8,,,-2.6,,,,,,,,,-1.0,,,False,False,,,,,,False,False,,,False,,,,,,,,,True,
48463,190,279.0,,250.0,305.0,,,,,,831.0,257.1,,178.3,250.0,100.9,281.0,,,316.9,,,,196.0,,89.0,,60.0,115.0,,,,,,641.0,67.1,,-11.7,60.0,-89.1,91.0,,,126.9,,,,6.0,,,True,False,,,,,,False,True,,True,True,False,False,,,False,,,,True,
48465,539,837.0,,429.0,765.0,,,,,,2250.0,11.4,,183.8,428.8,296.6,720.0,,,841.3,,,,360.0,,298.0,,-110.0,226.0,,,,,,1711.0,-527.6,,-355.2,-110.2,-242.4,181.0,,,302.3,,,,-179.0,,,True,True,,,,,,False,False,,False,True,True,True,,,False,,,,True,
48467,149,159.0,141.5,146.0,148.0,,,,,,298.0,312.4,,84.6,139.3,232.0,195.0,,,213.5,,,,89.0,,10.0,-7.5,-3.0,-1.0,,,,,,149.0,163.4,,-64.4,-9.7,83.0,46.0,,,64.5,,,,-60.0,,True,True,True,,,,,,False,False,,False,True,False,False,,,False,,,,False,
48469,714,2046.0,1535.1,1344.0,2396.0,,,,,,2384.0,966.5,,693.1,1016.1,1071.6,2241.0,,,2129.0,,,,662.0,,1332.0,821.1,630.0,1682.0,,,,,,1670.0,252.5,,-20.9,302.1,357.6,1527.0,,,1415.0,,,,-52.0,,True,True,False,,,,,,False,True,,True,True,True,False,,,False,,,,True,
48471,497,387.0,827.7,168.0,0.0,,,,,,656.0,403.3,,119.8,327.2,57.0,1124.0,,,60.5,,,,142.0,,-110.0,330.7,-329.0,-497.0,,,,,,159.0,-93.7,,-377.2,-169.8,-440.0,627.0,,,-436.5,,,,-355.0,,False,False,False,,,,,,False,True,,False,False,False,False,,,False,,,,False,
48473,173,186.0,272.2,200.0,193.0,,,,,,292.0,293.2,,106.7,159.0,201.1,205.0,,,326.5,,,,152.0,,13.0,99.2,27.0,20.0,,,,,,119.0,120.2,,-66.3,-14.0,28.1,32.0,,,153.5,,,,-21.0,,False,False,False,,,,,,False,False,,False,False,False,False,,,False,,,,False,
48475,25,21.0,,38.0,36.0,,,,,,124.0,59.1,,35.4,21.1,,40.0,,,125.3,,,,6.0,,-4.0,,13.0,11.0,,,,,,99.0,34.1,,10.4,-3.9,,15.0,,,100.3,,,,-19.0,,,False,False,,,,,,False,False,,False,True,,False,,,False,,,,False,
48477,85,186.0,,120.0,225.0,,,,,,265.0,155.3,,99.2,118.9,91.8,240.0,,,175.2,,,,165.0,,101.0,,35.0,140.0,,,,,,180.0,70.3,,14.2,33.9,6.8,155.0,,,90.2,,,,80.0,,,True,False,,,,,,False,True,,True,True,True,False,,,True,,,,True,
48479,4563,3585.0,4510.9,3863.0,3696.0,,,,,,5683.0,2977.9,,4783.8,3702.5,1790.5,3451.0,,,3108.8,7484.0,,,2394.0,,-978.0,-52.1,-700.0,-867.0,,,,,,1120.0,-1585.1,,220.8,-860.5,-2772.5,-1112.0,,,-1454.2,2921.0,,,-2169.0,,True,True,True,,,,,,False,False,,True,True,False,False,,,False,False,,,False,
48481,509,312.0,,234.0,312.0,,,,,,386.0,295.0,,121.5,219.6,218.1,307.0,,,610.2,,,,248.0,,-197.0,,-275.0,-197.0,,,,,,-123.0,-214.0,,-387.5,-289.4,-290.9,-202.0,,,101.2,,,,-261.0,,,False,False,,,,,,True,False,,False,False,False,False,,,True,,,,False,
48483,6,15.0,,6.0,0.0,,,,,,17.0,13.0,,5.9,7.3,,20.0,,,16.0,,,,8.0,,9.0,,0.0,-6.0,,,,,,11.0,7.0,,-0.1,1.3,,14.0,,,10.0,,,,2.0,,,True,True,,,,,,False,True,,True,True,,False,,,False,,,,True,
48485,309,297.0,942.8,210.0,213.0,,,,,,612.0,724.4,,90.8,194.2,476.4,376.0,,,207.9,130.0,,,175.0,,-12.0,633.8,-99.0,-96.0,,,,,,303.0,415.4,,-218.2,-114.8,167.4,67.0,,,-101.1,-179.0,,,-134.0,,False,False,False,,,,,,False,False,,False,False,False,False,,,False,False,,,False,
48487,43,36.0,,16.0,,,,,,,56.0,36.3,,7.6,24.3,,,,,,,,,36.0,,-7.0,,-27.0,,,,,,,13.0,-6.7,,-35.4,-18.7,,,,,,,,,-7.0,,,False,,,,,,,False,True,,False,False,,,,,,,,,False,
48489,203,258.0,,232.0,289.0,,,,,,358.0,222.4,,97.9,233.1,0.2,342.0,,,823.6,,,,93.0,,55.0,,29.0,86.0,,,,,,155.0,19.4,,-105.1,30.1,-202.8,139.0,,,620.6,,,,-110.0,,,True,False,,,,,,False,True,,False,True,False,False,,,False,,,,False,
48491,2084,1680.0,6779.1,1323.0,994.0,,,,,,2364.0,2505.6,,1259.5,1395.3,2221.9,2470.0,,,851.9,1202.0,,,1026.0,,-404.0,4695.1,-761.0,-1090.0,,,,,,280.0,421.6,,-824.5,-688.7,137.9,386.0,,,-1232.1,-882.0,,,-1058.0,,False,False,False,,,,,,True,False,,False,False,True,True,,,False,False,,,False,
48493,96,177.0,262.2,216.0,223.0,,,,,,783.0,282.5,,99.9,145.2,225.1,223.0,,,639.2,,,,88.0,,81.0,166.2,120.0,127.0,,,,,,687.0,186.5,,3.9,49.2,129.1,127.0,,,543.2,,,,-8.0,,False,False,False,,,,,,False,False,,True,True,False,False,,,False,,,,True,
48495,24,30.0,,24.0,19.0,,,,,,54.0,44.3,,39.2,25.8,,40.0,,,19.8,,,,13.0,,6.0,,0.0,-5.0,,,,,,30.0,20.3,,15.2,1.8,,16.0,,,-4.2,,,,-11.0,,,True,True,,,,,,False,False,,False,True,,False,,,True,,,,False,
48497,264,159.0,184.6,151.0,163.0,,,,,,212.0,293.2,,38.3,118.7,219.5,184.0,,,134.7,,,,131.0,,-105.0,-79.4,-113.0,-101.0,,,,,,-52.0,29.2,,-225.7,-145.3,-44.5,-80.0,,,-129.3,,,,-133.0,,True,False,True,,,,,,True,True,,False,False,True,True,,,False,,,,False,
48499,119,201.0,,177.0,352.0,,,,,,160.0,291.3,,199.1,175.7,175.2,212.0,,,164.8,,,,144.0,,82.0,,58.0,233.0,,,,,,41.0,172.3,,80.1,56.7,56.2,93.0,,,45.8,,,,25.0,,,True,False,,,,,,True,False,,True,True,True,False,,,True,,,,True,
48501,62,21.0,,20.0,21.0,,,,,,29.0,37.5,,35.5,17.9,,40.0,,,11.9,,,,9.0,,-41.0,,-42.0,-41.0,,,,,,-33.0,-24.5,,-26.5,-44.1,,-22.0,,,-50.1,,,,-53.0,,,False,False,,,,,,True,True,,True,False,,True,,,False,,,,False,
48503,100,90.0,,77.0,134.0,,,,,,58.0,91.5,,159.4,76.5,51.0,98.0,,,147.6,,,,75.0,,-10.0,,-23.0,34.0,,,,,,-42.0,-8.5,,59.4,-23.5,-49.0,-2.0,,,47.6,,,,-25.0,,,False,False,,,,,,False,True,,False,False,False,True,,,False,,,,False,
48505,73,27.0,,17.0,43.0,,,,,,57.0,71.1,,9.4,33.6,4.5,56.0,,,1.9,,,,5.0,,-46.0,,-56.0,-30.0,,,,,,-16.0,-1.9,,-63.6,-39.4,-68.5,-17.0,,,-71.1,,,,-68.0,,,False,True,,,,,,True,True,,False,True,False,True,,,False,,,,False,
48507,100,159.0,,127.0,207.0,,,,,,306.0,79.5,,140.6,117.7,14.9,146.0,,,135.5,,,,95.0,,59.0,,27.0,107.0,,,,,,206.0,-20.5,,40.6,17.7,-85.1,46.0,,,35.5,,,,-5.0,,,True,False,,,,,,False,True,,True,True,False,True,,,True,,,,True,
49001,0,0.0,,0.0,0.0,,,,,,4.0,14.7,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,0.0,,,,,,4.0,14.7,,,0.0,,0.0,,,0.0,,,,,,,True,True,,,,,,False,False,,,False,,True,,,True,,,,,
49003,0,0.0,205.6,13.0,0.0,,,,,,13.0,198.6,,,0.1,,0.0,,,,,,,,,0.0,205.6,13.0,0.0,,,,,,13.0,198.6,,,0.1,,0.0,,,,,,,,,False,False,True,,,,,,False,False,,,False,,True,,,,,,,,
49005,0,0.0,1110.8,48.0,0.0,,,,,,146.0,447.9,,,0.3,,0.0,,,0.0,,,,,,0.0,1110.8,48.0,0.0,,,,,,146.0,447.9,,,0.3,,0.0,,,0.0,,,,,,False,False,True,,,,,,False,False,,,False,,True,,,True,,,,,
49007,0,0.0,,0.0,0.0,,,,,,3.0,21.7,,,0.2,,0.0,,,0.0,,,,,,0.0,,0.0,0.0,,,,,,3.0,21.7,,,0.2,,0.0,,,0.0,,,,,,,True,True,,,,,,False,False,,,False,,True,,,True,,,,,
