,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
51760,403,482.0,236.2,380.0,697.0,,,,,,680.0,358.7,,251.6,395.0,193.4,532.0,,265.6,415.0,455.0,,,470.0,456.1,79.0,-166.8,-23.0,294.0,,,,,,277.0,-44.3,,-151.4,-8.0,-209.6,129.0,,-137.4,12.0,52.0,,,67.0,53.1,False,True,False,,,,,,False,True,,False,True,False,False,,False,True,True,,,True,True
51770,197,326.0,,326.0,765.0,,,,,,212.0,293.4,,407.4,348.7,173.5,305.0,,1103.5,282.8,,,,397.0,289.9,129.0,,129.0,568.0,,,,,,15.0,96.4,,210.4,151.7,-23.5,108.0,,906.5,85.8,,,,200.0,92.9,,False,False,,,,,,True,True,,False,False,True,True,,False,True,,,,False,True
51775,34,24.0,,23.0,44.0,,,,,,19.0,47.7,,14.2,33.0,18.7,25.0,,35.2,23.0,,,,16.0,35.3,-10.0,,-11.0,10.0,,,,,,-15.0,13.7,,-19.8,-1.0,-15.3,-9.0,,1.2,-11.0,,,,-18.0,1.3,,False,False,,,,,,False,False,,False,True,False,True,,True,False,,,,False,True
51790,18,20.0,,19.0,18.0,,,,,,21.0,55.7,,4.3,18.7,20.0,24.0,,17.6,22.6,,,,19.0,27.0,2.0,,1.0,0.0,,,,,,3.0,37.7,,-13.7,0.7,2.0,6.0,,-0.4,4.6,,,,1.0,9.0,,True,True,,,,,,False,False,,False,True,True,False,,True,False,,,,True,False
51800,342,346.0,204.0,322.0,305.0,,,,,,250.0,411.1,,313.2,335.7,291.0,289.0,,389.1,341.0,,,,305.0,340.6,4.0,-138.0,-20.0,-37.0,,,,,,-92.0,69.1,,-28.8,-6.3,-51.0,-53.0,,47.1,-1.0,,,,-37.0,-1.4,False,False,False,,,,,,False,False,,False,False,False,False,,False,True,,,,False,True
51810,1144,1460.0,1323.9,1404.0,1074.0,,,,,,1099.0,1681.8,,1495.1,1344.5,1563.7,1128.0,,1143.3,1513.0,1600.0,,,1789.0,1572.4,316.0,179.9,260.0,-70.0,,,,,,-45.0,537.8,,351.1,200.5,419.7,-16.0,,-0.7,369.0,456.0,,,645.0,428.4,True,True,True,,,,,,True,False,,False,True,False,True,,True,False,False,,,False,False
51820,21,6.0,,11.0,7.0,,,,,,21.0,38.0,,0.6,11.9,24.9,,,15.1,9.7,,,,6.0,21.0,-15.0,,-10.0,-14.0,,,,,,0.0,17.0,,-20.4,-9.1,3.9,,,-5.9,-11.3,,,,-15.0,0.0,,True,True,,,,,,True,False,,False,True,True,,,True,True,,,,False,True
51830,24,16.0,,15.0,24.0,,,,,,13.0,22.9,,4.8,18.2,0.1,16.0,,16.4,16.4,,,,13.0,16.9,-8.0,,-9.0,0.0,,,,,,-11.0,-1.1,,-19.2,-5.8,-23.9,-8.0,,-7.6,-7.6,,,,-11.0,-7.1,,False,True,,,,,,False,True,,False,True,False,False,,True,True,,,,False,True
51840,25,12.0,,11.0,4.0,,,,,,45.0,21.4,,1.4,12.5,10.3,42.0,,24.7,10.5,,,,7.0,27.0,-13.0,,-14.0,-21.0,,,,,,20.0,-3.6,,-23.6,-12.5,-14.7,17.0,,-0.3,-14.5,,,,-18.0,2.0,,False,False,,,,,,False,True,,False,True,False,False,,True,False,,,,False,True
53001,105,88.0,,75.0,139.0,,,,,,94.0,60.8,,41.2,75.3,0.8,78.0,,75.7,66.4,,,,74.0,,-17.0,,-30.0,34.0,,,,,,-11.0,-44.2,,-63.8,-29.7,-104.2,-27.0,,-29.3,-38.6,,,,-31.0,,,False,False,,,,,,True,False,,False,False,False,False,,False,False,,,,False,
53003,17,4.0,,1.0,0.0,,,,,,37.0,13.1,,1.1,0.6,,0.0,,1.1,3.0,,,,4.0,,-13.0,,-16.0,-17.0,,,,,,20.0,-3.9,,-15.9,-16.4,,-17.0,,-15.9,-14.0,,,,-13.0,,,False,False,,,,,,False,True,,False,False,,False,,False,False,,,,False,
53005,348,702.0,909.0,613.0,571.0,,,,,,1005.0,576.3,,388.8,483.9,615.9,706.0,,612.8,753.0,421.0,,,595.0,,354.0,561.0,265.0,223.0,,,,,,657.0,228.3,,40.8,135.9,267.9,358.0,,264.8,405.0,73.0,,,247.0,,False,True,True,,,,,,False,True,,True,True,True,False,,True,False,True,,,True,
53007,411,428.0,366.0,395.0,549.0,,,,,,140.0,463.7,,451.6,364.3,281.2,324.0,,417.3,429.9,,,,393.0,,17.0,-45.0,-16.0,138.0,,,,,,-271.0,52.7,,40.6,-46.7,-129.8,-87.0,,6.3,18.9,,,,-18.0,,False,True,False,,,,,,False,False,,False,False,False,False,,True,False,,,,False,
53009,66,32.0,24.6,27.0,47.0,,,,,,0.0,63.9,,16.0,27.0,,25.0,,29.3,42.7,,,,42.0,,-34.0,-41.4,-39.0,-19.0,,,,,,-66.0,-2.1,,-50.0,-39.0,,-41.0,,-36.7,-23.3,,,,-24.0,,False,False,True,,,,,,False,True,,False,False,,False,,False,True,,,,True,
53011,326,390.0,470.7,500.0,733.0,,,,,,341.0,1059.9,,601.4,542.5,496.0,463.0,,655.3,319.8,1118.0,,,420.0,,64.0,144.7,174.0,407.0,,,,,,15.0,733.9,,275.4,216.5,170.0,137.0,,329.3,-6.2,792.0,,,94.0,,False,False,False,,,,,,True,False,,False,False,False,False,,False,True,False,,,False,
53013,0,2.0,,1.0,0.0,,,,,,4.0,2.7,,0.7,0.1,,0.0,,3.1,,,,,6.0,,2.0,,1.0,0.0,,,,,,4.0,2.7,,0.7,0.1,,0.0,,3.1,,,,,6.0,,,True,True,,,,,,False,False,,True,True,,True,,False,,,,,False,
53015,60,102.0,213.3,98.0,75.0,,,,,,106.0,289.9,,46.8,95.4,139.3,95.0,,85.7,193.1,,,,79.0,,42.0,153.3,38.0,15.0,,,,,,46.0,229.9,,-13.2,35.4,79.3,35.0,,25.7,133.1,,,,19.0,,False,True,True,,,,,,False,False,,True,True,False,True,,True,False,,,,True,
53017,228,340.0,,331.0,426.0,,,,,,113.0,216.4,,346.1,288.7,188.0,249.0,,401.5,349.1,,,,258.0,,112.0,,103.0,198.0,,,,,,-115.0,-11.6,,118.1,60.7,-40.0,21.0,,173.5,121.1,,,,30.0,,,True,False,,,,,,False,True,,False,True,True,True,,False,False,,,,True,
53019,5,12.0,,7.0,0.0,,,,,,8.0,9.8,,5.8,11.4,,,,5.4,,,,,15.0,,7.0,,2.0,-5.0,,,,,,3.0,4.8,,0.8,6.4,,,,0.4,,,,,10.0,,,True,True,,,,,,True,True,,True,True,,,,True,,,,,False,
53021,394,578.0,862.9,470.0,383.0,,,,,,634.0,317.0,,381.3,471.9,51.9,638.0,,469.4,538.4,,,,352.0,,184.0,468.9,76.0,-11.0,,,,,,240.0,-77.0,,-12.7,77.9,-342.1,244.0,,75.4,144.4,,,,-42.0,,False,True,True,,,,,,False,True,,True,True,False,False,,True,True,,,,True,
53023,2,0.0,,0.0,0.0,,,,,,4.0,2.0,,,0.1,,0.0,,0.0,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,2.0,0.0,,,-1.9,,-2.0,,-2.0,,,,,-2.0,,,False,False,,,,,,False,True,,,True,,False,,False,,,,,False,
53025,550,334.0,420.2,335.0,341.0,,,,,,339.0,405.0,,316.3,348.6,232.7,310.0,,316.7,388.0,,,,329.0,,-216.0,-129.8,-215.0,-209.0,,,,,,-211.0,-145.0,,-233.7,-201.4,-317.3,-240.0,,-233.3,-162.0,,,,-221.0,,True,True,True,,,,,,True,True,,False,True,False,False,,False,True,,,,False,
53027,49,34.0,28.3,30.0,41.0,,,,,,7.0,73.6,,14.0,30.6,,31.0,,24.8,43.0,,,,48.0,,-15.0,-20.7,-19.0,-8.0,,,,,,-42.0,24.6,,-35.0,-18.4,,-18.0,,-24.2,-6.0,,,,-1.0,,False,False,True,,,,,,False,False,,False,False,,False,,False,True,,,,True,
53029,10,28.0,0.0,16.0,84.0,,,,,,51.0,43.4,,8.3,24.4,6.8,41.0,,10.2,24.5,,,,29.0,,18.0,-10.0,6.0,74.0,,,,,,41.0,33.4,,-1.7,14.4,-3.2,31.0,,0.2,14.5,,,,19.0,,True,True,False,,,,,,False,False,,True,True,True,False,,True,True,,,,False,
53031,7,2.0,,3.0,0.0,,,,,,0.0,4.5,,5.7,4.1,,,,7.4,5.9,,,,0.0,,-5.0,,-4.0,-7.0,,,,,,-7.0,-2.5,,-1.3,-2.9,,,,0.4,-1.1,,,,-7.0,,,True,False,,,,,,False,True,,True,True,,,,True,True,,,,False,
53033,2119,2282.0,690.0,2152.0,2340.0,,,,,,2231.0,2889.3,,2047.9,1964.9,3186.8,2681.0,,1555.7,2948.6,2696.0,,,2327.0,,163.0,-1429.0,33.0,221.0,,,,,,112.0,770.3,,-71.1,-154.1,1067.8,562.0,,-563.3,829.6,577.0,,,208.0,,False,True,False,,,,,,True,False,,True,True,False,False,,False,False,False,,,False,
53035,162,278.0,116.0,243.0,291.0,,,,,,239.0,485.4,,201.3,237.1,456.6,187.0,,123.5,286.0,370.0,,,323.0,,116.0,-46.0,81.0,129.0,,,,,,77.0,323.4,,39.3,75.1,294.6,25.0,,-38.5,124.0,208.0,,,161.0,,True,True,False,,,,,,True,False,,True,True,False,True,,True,False,False,,,False,
53037,101,66.0,,54.0,113.0,,,,,,56.0,110.2,,34.2,43.2,59.6,66.0,,45.1,55.5,,,,39.0,,-35.0,,-47.0,12.0,,,,,,-45.0,9.2,,-66.8,-57.8,-41.4,-35.0,,-55.9,-45.5,,,,-62.0,,,False,True,,,,,,False,True,,False,False,False,False,,False,False,,,,False,
53039,36,30.0,,17.0,15.0,,,,,,17.0,40.4,,8.3,23.3,26.2,29.0,,10.2,27.4,,,,42.0,,-6.0,,-19.0,-21.0,,,,,,-19.0,4.4,,-27.7,-12.7,-9.8,-7.0,,-25.8,-8.6,,,,6.0,,,False,False,,,,,,False,True,,False,False,False,False,,False,False,,,,False,
53041,82,62.0,44.7,65.0,75.0,,,,,,17.0,116.0,,67.1,83.5,94.9,59.0,,105.3,69.9,,,,72.0,,-20.0,-37.3,-17.0,-7.0,,,,,,-65.0,34.0,,-14.9,1.5,12.9,-23.0,,23.3,-12.1,,,,-10.0,,False,True,True,,,,,,False,False,,True,True,True,False,,False,True,,,,True,
53043,18,6.0,,2.0,0.0,,,,,,6.0,8.8,,0.4,1.5,,7.0,,3.7,,,,,14.0,,-12.0,,-16.0,-18.0,,,,,,-12.0,-9.2,,-17.6,-16.5,,-11.0,,-14.3,,,,,-4.0,,,False,False,,,,,,False,True,,False,False,,True,,False,,,,,True,
53045,107,94.0,1.7,78.0,180.0,,,,,,27.0,172.1,,54.7,88.1,111.1,,,164.0,69.1,,,,128.0,,-13.0,-105.3,-29.0,73.0,,,,,,-80.0,65.1,,-52.3,-18.9,4.1,,,57.0,-37.9,,,,21.0,,False,False,False,,,,,,False,False,,False,False,True,,,False,False,,,,False,
53047,172,320.0,,213.0,333.0,,,,,,176.0,220.2,,180.4,236.2,151.4,212.0,,212.7,270.4,,,,195.0,,148.0,,41.0,161.0,,,,,,4.0,48.2,,8.4,64.2,-20.6,40.0,,40.7,98.4,,,,23.0,,,True,False,,,,,,True,True,,True,True,True,True,,True,True,,,,True,
53049,20,26.0,,7.0,33.0,,,,,,1.0,15.7,,3.4,12.4,,19.0,,2.3,20.2,,,,30.0,,6.0,,-13.0,13.0,,,,,,-19.0,-4.3,,-16.6,-7.6,,-1.0,,-17.7,0.2,,,,10.0,,,False,False,,,,,,False,True,,False,False,,True,,False,True,,,,False,
53051,14,6.0,,6.0,14.0,,,,,,14.0,9.1,,3.5,6.5,,,,4.4,,,,,7.0,,-8.0,,-8.0,0.0,,,,,,0.0,-4.9,,-10.5,-7.5,,,,-9.6,,,,,-7.0,,,False,True,,,,,,True,True,,False,True,,,,False,,,,,True,
53053,1028,1418.0,608.6,1356.0,1291.0,,,,,,1068.0,2273.1,,1372.5,1284.0,1846.0,1177.0,,1736.2,1421.2,1351.0,,,1526.0,,390.0,-419.4,328.0,263.0,,,,,,40.0,1245.1,,344.5,256.0,818.0,149.0,,708.2,393.2,323.0,,,498.0,,False,True,True,,,,,,True,False,,True,True,False,True,,False,False,True,,,False,
53055,1,0.0,,0.0,0.0,,,,,,0.0,5.9,,1.9,0.7,,0.0,,1.1,2.3,,,,3.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,4.9,,0.9,-0.3,,-1.0,,0.1,1.3,,,,2.0,,,False,False,,,,,,False,False,,True,True,,False,,True,False,,,,False,
53057,120,140.0,34.2,128.0,114.0,,,,,,131.0,207.0,,107.4,135.3,185.5,154.0,,61.2,192.1,129.0,,,134.0,,20.0,-85.8,8.0,-6.0,,,,,,11.0,87.0,,-12.6,15.3,65.5,34.0,,-58.8,72.1,9.0,,,14.0,,False,True,True,,,,,,True,False,,True,True,False,False,,False,False,True,,,True,
53059,6,14.0,,5.0,3.0,,,,,,2.0,15.0,,5.3,9.4,,14.0,,11.2,,,,,13.0,,8.0,,-1.0,-3.0,,,,,,-4.0,9.0,,-0.7,3.4,,8.0,,5.2,,,,,7.0,,,True,True,,,,,,True,False,,True,True,,False,,True,,,,,True,
53061,590,738.0,274.1,736.0,657.0,,,,,,856.0,1418.5,,744.0,796.5,715.4,937.0,,852.4,632.2,738.0,,,812.0,,148.0,-315.9,146.0,67.0,,,,,,266.0,828.5,,154.0,206.5,125.4,347.0,,262.4,42.2,148.0,,,222.0,,False,True,True,,,,,,False,False,,False,False,True,False,,False,True,False,,,False,
53063,940,1282.0,1741.7,1261.0,1253.0,,,,,,1392.0,1990.7,,901.9,1101.7,1557.9,1022.0,,995.7,1227.7,1729.0,,,1371.0,,342.0,801.7,321.0,313.0,,,,,,452.0,1050.7,,-38.1,161.7,617.9,82.0,,55.7,287.7,789.0,,,431.0,,False,True,True,,,,,,False,False,,True,True,False,True,,True,True,False,,,False,
53065,29,68.0,,43.0,78.0,,,,,,52.0,104.5,,9.3,41.3,,56.0,,10.8,48.4,,,,96.0,,39.0,,14.0,49.0,,,,,,23.0,75.5,,-19.7,12.3,,27.0,,-18.2,19.4,,,,67.0,,,True,False,,,,,,True,False,,True,True,,True,,True,True,,,,False,
53067,169,196.0,228.6,194.0,174.0,,,,,,222.0,678.1,,134.4,160.5,323.9,152.0,,117.8,209.4,195.0,,,247.0,,27.0,59.6,25.0,5.0,,,,,,53.0,509.1,,-34.6,-8.5,154.9,-17.0,,-51.2,40.4,26.0,,,78.0,,False,True,True,,,,,,False,False,,False,True,False,True,,False,False,True,,,False,
53069,0,0.0,,0.0,0.0,,,,,,0.0,0.6,,0.1,0.0,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.6,,0.1,0.0,,0.0,,0.0,,,,,0.0,,,True,True,,,,,,True,False,,False,False,,True,,True,,,,,True,
53071,212,146.0,90.1,130.0,181.0,,,,,,186.0,197.8,,101.1,133.0,110.1,118.0,,97.3,161.7,,,,160.0,,-66.0,-121.9,-82.0,-31.0,,,,,,-26.0,-14.2,,-110.9,-79.0,-101.9,-94.0,,-114.7,-50.3,,,,-52.0,,False,False,True,,,,,,True,True,,False,False,False,False,,False,True,,,,True,
53073,105,160.0,91.9,159.0,225.0,,,,,,188.0,356.5,,103.5,159.0,172.4,174.0,,95.0,164.8,131.0,,,153.0,,55.0,-13.1,54.0,120.0,,,,,,83.0,251.5,,-1.5,54.0,67.4,69.0,,-10.0,59.8,26.0,,,48.0,,True,True,False,,,,,,False,False,,True,True,False,False,,True,False,True,,,True,
53075,42,58.0,,29.0,51.0,,,,,,106.0,41.0,,12.1,16.0,,54.0,,5.1,51.7,,,,83.0,,16.0,,-13.0,9.0,,,,,,64.0,-1.0,,-29.9,-26.0,,12.0,,-36.9,9.7,,,,41.0,,,True,True,,,,,,False,True,,False,False,,True,,False,True,,,,False,
53077,661,808.0,663.0,621.0,507.0,,,,,,896.0,634.0,,535.7,715.8,216.8,1452.0,,1062.4,1032.1,462.0,,,478.0,,147.0,2.0,-40.0,-154.0,,,,,,235.0,-27.0,,-125.3,54.8,-444.2,791.0,,401.4,371.1,-199.0,,,-183.0,,True,True,False,,,,,,False,True,,True,True,False,False,,False,False,False,,,False,
54001,3,2.0,,2.0,0.0,,,,,,2.0,8.2,,3.6,1.5,,,,1.8,1.8,,,,4.0,,-1.0,,-1.0,-3.0,,,,,,-1.0,5.2,,0.6,-1.5,,,,-1.2,-1.2,,,,1.0,,,False,False,,,,,,False,False,,True,False,,,,False,False,,,,False,
54003,82,86.0,101.1,92.0,116.0,,,,,,96.0,166.5,,41.4,84.8,97.1,167.0,,124.2,82.0,,,,92.0,,4.0,19.1,10.0,34.0,,,,,,14.0,84.5,,-40.6,2.8,15.1,85.0,,42.2,0.0,,,,10.0,,False,False,False,,,,,,False,False,,False,True,False,False,,False,True,,,,False,
54005,41,14.0,,15.0,15.0,,,,,,8.0,34.4,,15.2,16.8,,22.0,,19.9,19.4,,,,21.0,,-27.0,,-26.0,-26.0,,,,,,-33.0,-6.6,,-25.8,-24.2,,-19.0,,-21.1,-21.6,,,,-20.0,,,True,True,,,,,,False,True,,True,True,,True,,True,True,,,,True,
54007,0,0.0,,0.0,0.0,,,,,,2.0,3.6,,0.4,0.4,,0.0,,2.1,,,,,1.0,,0.0,,0.0,0.0,,,,,,2.0,3.6,,0.4,0.4,,0.0,,2.1,,,,,1.0,,,True,True,,,,,,False,False,,False,False,,True,,False,,,,,False,
54009,14,30.0,,15.0,58.0,,,,,,10.0,55.9,,10.5,20.0,,32.0,,11.0,32.1,,,,33.0,,16.0,,1.0,44.0,,,,,,-4.0,41.9,,-3.5,6.0,,18.0,,-3.0,18.1,,,,19.0,,,True,False,,,,,,True,False,,True,True,,False,,True,False,,,,False,
54011,122,116.0,96.6,107.0,197.0,,,,,,126.0,242.9,,59.5,87.7,120.3,114.0,,48.9,133.6,,,,134.0,,-6.0,-25.4,-15.0,75.0,,,,,,4.0,120.9,,-62.5,-34.3,-1.7,-8.0,,-73.1,11.6,,,,12.0,,False,False,False,,,,,,True,False,,False,False,True,False,,False,False,,,,False,
54013,0,2.0,,0.0,0.0,,,,,,0.0,7.4,,0.3,0.3,,0.0,,1.9,,,,,1.0,,2.0,,0.0,0.0,,,,,,0.0,7.4,,0.3,0.3,,0.0,,1.9,,,,,1.0,,,True,True,,,,,,True,False,,True,True,,True,,True,,,,,True,
54015,1,0.0,,0.0,0.0,,,,,,2.0,2.8,,1.6,0.4,,0.0,,1.3,,,,,1.0,,-1.0,,-1.0,-1.0,,,,,,1.0,1.8,,0.6,-0.6,,-1.0,,0.3,,,,,0.0,,,False,False,,,,,,False,False,,True,True,,False,,True,,,,,True,
54017,2,8.0,,2.0,0.0,,,,,,0.0,13.6,,,0.3,,,,5.8,,,,,25.0,,6.0,,0.0,-2.0,,,,,,-2.0,11.6,,,-1.7,,,,3.8,,,,,23.0,,,True,True,,,,,,True,False,,,True,,,,True,,,,,False,
54019,37,34.0,,30.0,52.0,,,,,,35.0,80.2,,8.4,24.0,41.5,41.0,,17.2,32.1,,,,36.0,,-3.0,,-7.0,15.0,,,,,,-2.0,43.2,,-28.6,-13.0,4.5,4.0,,-19.8,-4.9,,,,-1.0,,,False,False,,,,,,True,False,,False,False,False,False,,False,False,,,,True,
54021,2,4.0,,0.0,0.0,,,,,,0.0,2.8,,1.0,0.2,,0.0,,0.9,2.8,,,,3.0,,2.0,,-2.0,-2.0,,,,,,-2.0,0.8,,-1.0,-1.8,,-2.0,,-1.1,0.8,,,,1.0,,,False,False,,,,,,False,True,,True,True,,False,,True,True,,,,True,
54023,58,68.0,,28.0,103.0,,,,,,4.0,11.6,,18.8,35.4,,77.0,,9.3,51.5,,,,117.0,,10.0,,-30.0,45.0,,,,,,-54.0,-46.4,,-39.2,-22.6,,19.0,,-48.7,-6.5,,,,59.0,,,False,False,,,,,,False,False,,False,False,,False,,False,True,,,,False,
54025,10,6.0,,9.0,0.0,,,,,,10.0,30.3,,19.9,10.7,,,,9.1,10.0,,,,6.0,,-4.0,,-1.0,-10.0,,,,,,0.0,20.3,,9.9,0.7,,,,-0.9,-0.0,,,,-4.0,,,True,False,,,,,,True,False,,False,True,,,,True,True,,,,False,
54027,12,38.0,,17.0,37.0,,,,,,12.0,39.7,,11.5,21.1,,27.0,,6.6,32.6,,,,34.0,,26.0,,5.0,25.0,,,,,,0.0,27.7,,-0.5,9.1,,15.0,,-5.4,20.6,,,,22.0,,,True,True,,,,,,True,False,,True,True,,True,,True,True,,,,True,
54029,12,30.0,,20.0,59.0,,,,,,16.0,54.3,,6.5,27.4,31.5,39.0,,17.9,18.6,,,,55.0,,18.0,,8.0,47.0,,,,,,4.0,42.3,,-5.5,15.4,19.5,27.0,,5.9,6.6,,,,43.0,,,True,False,,,,,,True,False,,True,True,False,False,,True,True,,,,False,
54031,9,8.0,,5.0,0.0,,,,,,6.0,14.5,,5.5,1.9,,13.0,,4.7,6.2,,,,5.0,,-1.0,,-4.0,-9.0,,,,,,-3.0,5.5,,-3.5,-7.1,,4.0,,-4.3,-2.8,,,,-4.0,,,False,False,,,,,,False,False,,False,False,,False,,False,False,,,,False,
54033,56,64.0,50.1,61.0,124.0,,,,,,59.0,137.2,,54.1,74.2,76.5,73.0,,27.8,69.4,,,,56.0,,8.0,-5.9,5.0,68.0,,,,,,3.0,81.2,,-1.9,18.2,20.5,17.0,,-28.2,13.4,,,,0.0,,True,True,False,,,,,,True,False,,True,False,False,False,,False,False,,,,True,
54035,9,8.0,,3.0,0.0,,,,,,16.0,19.0,,1.6,2.7,2.0,34.0,,9.2,7.8,,,,6.0,,-1.0,,-6.0,-9.0,,,,,,7.0,10.0,,-7.4,-6.3,-7.0,25.0,,0.2,-1.2,,,,-3.0,,,False,False,,,,,,False,False,,False,False,False,False,,True,False,,,,False,
54037,17,16.0,32.1,17.0,11.0,,,,,,36.0,33.5,,3.6,18.8,29.5,,,30.6,12.9,,,,16.0,,-1.0,15.1,0.0,-6.0,,,,,,19.0,16.5,,-13.4,1.8,12.5,,,13.6,-4.1,,,,-1.0,,False,True,False,,,,,,False,False,,False,False,False,,,False,False,,,,False,
54039,258,296.0,184.0,269.0,270.0,,,,,,195.0,513.4,,259.3,249.9,363.4,315.0,,269.0,399.8,404.0,,,418.0,,38.0,-74.0,11.0,12.0,,,,,,-63.0,255.4,,1.3,-8.1,105.4,57.0,,11.0,141.8,146.0,,,160.0,,False,True,True,,,,,,False,False,,True,True,False,False,,True,False,False,,,False,
54041,3,2.0,,2.0,0.0,,,,,,2.0,6.0,,4.4,3.0,,,,4.1,1.5,,,,1.0,,-1.0,,-1.0,-3.0,,,,,,-1.0,3.0,,1.4,-0.0,,,,1.1,-1.5,,,,-2.0,,,False,False,,,,,,False,False,,False,True,,,,False,False,,,,False,
54043,43,32.0,,32.0,58.0,,,,,,8.0,33.1,,15.8,42.1,,32.0,,40.4,,,,,69.0,,-11.0,,-11.0,15.0,,,,,,-35.0,-9.9,,-27.2,-0.9,,-11.0,,-2.6,,,,,26.0,,,False,False,,,,,,False,True,,False,True,,False,,True,,,,,False,
54045,217,130.0,,120.0,264.0,,,,,,21.0,53.9,,130.4,115.3,31.2,126.0,,240.8,122.6,,,,259.0,,-87.0,,-97.0,47.0,,,,,,-196.0,-163.1,,-86.6,-101.7,-185.8,-91.0,,23.8,-94.4,,,,42.0,,,False,True,,,,,,False,False,,True,False,False,False,,True,False,,,,True,
54047,34,36.0,,14.0,66.0,,,,,,9.0,17.1,,8.4,29.4,,,,11.8,,,,,60.0,,2.0,,-20.0,32.0,,,,,,-25.0,-16.9,,-25.6,-4.6,,,,-22.2,,,,,26.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,,False,
54049,27,38.0,35.1,33.0,55.0,,,,,,26.0,86.2,,16.6,45.5,57.1,52.0,,14.2,28.0,,,,40.0,,11.0,8.1,6.0,28.0,,,,,,-1.0,59.2,,-10.4,18.5,30.1,25.0,,-12.8,1.0,,,,13.0,,True,True,False,,,,,,True,False,,True,False,False,False,,False,True,,,,False,
54051,8,58.0,,37.0,88.0,,,,,,27.0,68.0,,15.0,39.7,72.3,58.0,,16.1,45.2,,,,63.0,,50.0,,29.0,80.0,,,,,,19.0,60.0,,7.0,31.7,64.3,50.0,,8.1,37.2,,,,55.0,,,True,False,,,,,,True,False,,True,True,False,False,,True,True,,,,False,
54053,24,12.0,,10.0,37.0,,,,,,15.0,30.3,,4.5,8.2,,13.0,,3.1,11.7,,,,28.0,,-12.0,,-14.0,13.0,,,,,,-9.0,6.3,,-19.5,-15.8,,-11.0,,-20.9,-12.3,,,,4.0,,,False,False,,,,,,True,True,,False,False,,True,,False,False,,,,True,
54055,88,116.0,30.7,102.0,305.0,,,,,,40.0,92.9,,184.6,124.2,63.7,,,131.8,116.6,,,,143.0,,28.0,-57.3,14.0,217.0,,,,,,-48.0,4.9,,96.6,36.2,-24.3,,,43.8,28.6,,,,55.0,,False,True,False,,,,,,False,True,,False,False,True,,,False,False,,,,False,
54057,18,36.0,,25.0,72.0,,,,,,14.0,47.3,,6.0,25.9,32.0,33.0,,15.6,52.0,,,,47.0,,18.0,,7.0,54.0,,,,,,-4.0,29.3,,-12.0,7.9,14.0,15.0,,-2.4,34.0,,,,29.0,,,True,False,,,,,,True,False,,True,True,True,True,,True,False,,,,False,
54059,75,84.0,,60.0,113.0,,,,,,16.0,98.3,,37.9,59.7,20.1,59.0,,110.6,70.5,,,,124.0,,9.0,,-15.0,38.0,,,,,,-59.0,23.3,,-37.1,-15.3,-54.9,-16.0,,35.6,-4.5,,,,49.0,,,False,False,,,,,,False,False,,False,False,False,False,,False,True,,,,False,
