,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31001,65,72.0,,24.0,,,,22.0,4.5,27.8,,,27.2,7.0,,-41.0,,,,-43.0,-60.5,-37.2,,,-37.8,,False,,,,False,False,False,,,False
31003,13,0.0,,0.0,,,,0.0,0.1,,,,0.0,-13.0,,-13.0,,,,-13.0,-12.9,,,,-13.0,,False,,,,False,True,,,,False
31005,1,0.0,,0.0,,,,0.0,,,,,,-1.0,,-1.0,,,,-1.0,,,,,,,False,,,,False,,,,,
31007,1,6.0,,0.0,,,,0.0,,,,,33.1,5.0,,-1.0,,,,-1.0,,,,,32.1,,True,,,,True,,,,,False
31009,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
31011,5,0.0,,0.0,,,,0.0,0.0,,,,0.0,-5.0,,-5.0,,,,-5.0,-5.0,,,,-5.0,,False,,,,False,True,,,,False
31013,13,0.0,,0.0,,,,3.0,0.0,,,,0.0,-13.0,,-13.0,,,,-10.0,-13.0,,,,-13.0,,False,,,,True,True,,,,False
31015,7,0.0,,0.0,,,,0.0,0.0,,,,0.0,-7.0,,-7.0,,,,-7.0,-7.0,,,,-7.0,,False,,,,False,True,,,,False
31017,2,0.0,,0.0,,,,0.0,,,,,,-2.0,,-2.0,,,,-2.0,,,,,,,False,,,,False,,,,,
31019,300,72.0,,41.0,,,,12.0,7.4,93.8,,,1785.5,-228.0,,-259.0,,,,-288.0,-292.6,-206.2,,,1485.5,,False,,,,False,False,True,,,False
31021,39,12.0,,0.0,,,,10.0,0.3,,,,0.3,-27.0,,-39.0,,,,-29.0,-38.7,,,,-38.7,,False,,,,False,False,,,,False
31023,19,0.0,,0.0,,,,4.0,0.7,,,,0.0,-19.0,,-19.0,,,,-15.0,-18.3,,,,-19.0,,False,,,,True,True,,,,False
31025,142,36.0,,36.0,,,,13.0,1.9,,,,317.8,-106.0,,-106.0,,,,-129.0,-140.1,,,,175.8,,False,,,,False,False,,,,False
31027,10,24.0,,0.0,,,,8.0,0.4,,,,0.3,14.0,,-10.0,,,,-2.0,-9.6,,,,-9.7,,True,,,,True,True,,,,True
31029,6,0.0,,0.0,,,,0.0,0.0,,,,0.0,-6.0,,-6.0,,,,-6.0,-6.0,,,,-6.0,,False,,,,False,True,,,,False
31031,3,6.0,,0.0,,,,0.0,0.0,,,,246.0,3.0,,-3.0,,,,-3.0,-3.0,,,,243.0,,False,,,,False,True,,,,False
31033,9,6.0,,0.0,,,,0.0,0.3,,,,0.3,-3.0,,-9.0,,,,-9.0,-8.7,,,,-8.7,,False,,,,False,False,,,,False
31035,24,0.0,,0.0,,,,0.0,0.5,,,,0.0,-24.0,,-24.0,,,,-24.0,-23.5,,,,-24.0,,False,,,,False,True,,,,False
31037,43,24.0,,42.0,,,,92.0,1.4,35.5,,,0.0,-19.0,,-1.0,,,,49.0,-41.6,-7.5,,,-43.0,,True,,,,False,False,True,,,False
31039,36,12.0,,0.0,,,,14.0,0.5,,,,4.4,-24.0,,-36.0,,,,-22.0,-35.5,,,,-31.6,,False,,,,True,False,,,,False
31041,19,0.0,,0.0,,,,0.0,0.5,,,,0.0,-19.0,,-19.0,,,,-19.0,-18.5,,,,-19.0,,False,,,,False,True,,,,False
31043,167,114.0,,28.0,,,,186.0,7.8,78.1,,,0.0,-53.0,,-139.0,,,,19.0,-159.2,-88.9,,,-167.0,,False,,,,True,False,False,,,False
31045,11,18.0,,0.0,,,,12.0,0.1,,,,202.9,7.0,,-11.0,,,,1.0,-10.9,,,,191.9,,False,,,,True,False,,,,False
31047,112,24.0,,38.0,,,,17.0,2.0,23.5,,,36.7,-88.0,,-74.0,,,,-95.0,-110.0,-88.5,,,-75.3,,True,,,,False,False,False,,,True
31049,3,0.0,,0.0,,,,0.0,,,,,,-3.0,,-3.0,,,,-3.0,,,,,,,False,,,,False,,,,,
31051,10,24.0,,0.0,,,,13.0,2.3,,,,10.4,14.0,,-10.0,,,,3.0,-7.7,,,,0.4,,True,,,,True,True,,,,True
31053,147,84.0,,38.0,,,,167.0,5.1,266.4,,,11.1,-63.0,,-109.0,,,,20.0,-141.9,119.4,,,-135.9,,False,,,,True,False,False,,,False
31055,4643,3084.0,,4037.0,,,,2988.0,1034.0,4441.4,1545.3,,1532.4,-1559.0,,-606.0,,,,-1655.0,-3609.0,-201.6,-3097.7,,-3110.6,,True,,,,False,False,True,False,,False
31057,3,0.0,,0.0,,,,0.0,,,,,,-3.0,,-3.0,,,,-3.0,,,,,,,False,,,,False,,,,,
31059,15,6.0,,0.0,,,,0.0,0.4,,,,0.1,-9.0,,-15.0,,,,-15.0,-14.6,,,,-14.9,,False,,,,False,False,,,,False
31061,8,0.0,,0.0,,,,0.0,0.0,,,,134.4,-8.0,,-8.0,,,,-8.0,-8.0,,,,126.4,,False,,,,False,True,,,,False
31063,3,0.0,,0.0,,,,0.0,0.0,,,,0.0,-3.0,,-3.0,,,,-3.0,-3.0,,,,-3.0,,False,,,,False,True,,,,False
31065,7,0.0,,0.0,,,,0.0,0.1,,,,0.0,-7.0,,-7.0,,,,-7.0,-6.9,,,,-7.0,,False,,,,False,True,,,,False
31067,40,36.0,,0.0,,,,5.0,1.2,,,,226.8,-4.0,,-40.0,,,,-35.0,-38.8,,,,186.8,,False,,,,False,False,,,,False
31069,0,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,0.0,,True,,,,True,False,,,,True
31071,5,0.0,,0.0,,,,0.0,0.0,,,,0.0,-5.0,,-5.0,,,,-5.0,-5.0,,,,-5.0,,False,,,,False,True,,,,False
31073,9,0.0,,0.0,,,,0.0,0.1,,,,0.0,-9.0,,-9.0,,,,-9.0,-8.9,,,,-9.0,,False,,,,False,True,,,,False
31075,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
31077,7,0.0,,0.0,,,,0.0,0.0,,,,0.0,-7.0,,-7.0,,,,-7.0,-7.0,,,,-7.0,,False,,,,False,True,,,,False
31079,171,72.0,,76.0,,,,117.0,10.3,50.1,93.4,,80.7,-99.0,,-95.0,,,,-54.0,-160.7,-120.9,-77.6,,-90.3,,True,,,,True,False,False,True,,True
31081,40,36.0,,0.0,,,,1.0,1.2,,,,0.5,-4.0,,-40.0,,,,-39.0,-38.8,,,,-39.5,,False,,,,False,False,,,,False
31083,1,0.0,,0.0,,,,0.0,0.0,,,,0.0,-1.0,,-1.0,,,,-1.0,-1.0,,,,-1.0,,False,,,,False,True,,,,False
31085,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
31087,1,0.0,,0.0,,,,0.0,0.0,,,,0.0,-1.0,,-1.0,,,,-1.0,-1.0,,,,-1.0,,False,,,,False,True,,,,False
31089,11,0.0,,0.0,,,,0.0,0.0,,,,0.0,-11.0,,-11.0,,,,-11.0,-11.0,,,,-11.0,,False,,,,False,True,,,,False
31091,3,6.0,,0.0,,,,0.0,,,,,25.7,3.0,,-3.0,,,,-3.0,,,,,22.7,,False,,,,False,,,,,False
31093,13,0.0,,0.0,,,,0.0,0.7,,,,0.0,-13.0,,-13.0,,,,-13.0,-12.3,,,,-13.0,,False,,,,False,True,,,,False
31095,10,6.0,,0.0,,,,0.0,0.1,,,,249.3,-4.0,,-10.0,,,,-10.0,-9.9,,,,239.3,,False,,,,False,False,,,,False
31097,9,6.0,,0.0,,,,0.0,0.0,,,,0.5,-3.0,,-9.0,,,,-9.0,-9.0,,,,-8.5,,False,,,,False,False,,,,False
31099,67,18.0,,0.0,,,,0.0,0.1,,,,276.4,-49.0,,-67.0,,,,-67.0,-66.9,,,,209.4,,False,,,,False,False,,,,False
31101,33,6.0,,0.0,,,,0.0,0.0,,,,0.1,-27.0,,-33.0,,,,-33.0,-33.0,,,,-32.9,,False,,,,False,False,,,,False
31103,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
31105,4,12.0,,0.0,,,,0.0,0.1,,,,14.0,8.0,,-4.0,,,,-4.0,-3.9,,,,10.0,,True,,,,True,True,,,,False
31107,21,6.0,,0.0,,,,6.0,0.9,,,,0.9,-15.0,,-21.0,,,,-15.0,-20.1,,,,-20.1,,False,,,,False,False,,,,False
31109,1597,852.0,,1365.0,,,,1021.0,601.6,1372.3,358.6,,6021.4,-745.0,,-232.0,,,,-576.0,-995.4,-224.7,-1238.4,,4424.4,,True,,,,True,False,True,False,,False
31111,139,24.0,,0.0,,,,5.0,1.1,,,,1.9,-115.0,,-139.0,,,,-134.0,-137.9,,,,-137.1,,False,,,,False,False,,,,False
31113,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
31115,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
31117,6,0.0,,0.0,,,,0.0,,,,,,-6.0,,-6.0,,,,-6.0,,,,,,,False,,,,False,,,,,
31119,122,78.0,,153.0,,,,94.0,9.1,95.0,,,191.3,-44.0,,31.0,,,,-28.0,-112.9,-27.0,,,69.3,,True,,,,True,False,True,,,False
31121,24,6.0,,0.0,,,,1.0,0.5,,,,261.7,-18.0,,-24.0,,,,-23.0,-23.5,,,,237.7,,False,,,,False,False,,,,False
31123,17,132.0,,0.0,,,,0.0,2.6,,,,32.7,115.0,,-17.0,,,,-17.0,-14.4,,,,15.7,,True,,,,True,True,,,,True
31125,6,0.0,,0.0,,,,0.0,0.0,,,,0.0,-6.0,,-6.0,,,,-6.0,-6.0,,,,-6.0,,False,,,,False,True,,,,False
31127,46,6.0,,0.0,,,,0.0,0.1,,,,297.3,-40.0,,-46.0,,,,-46.0,-45.9,,,,251.3,,False,,,,False,False,,,,False
31129,6,6.0,,0.0,,,,0.0,0.0,,,,179.1,0.0,,-6.0,,,,-6.0,-6.0,,,,173.1,,False,,,,False,False,,,,False
31131,39,54.0,,6.0,,,,6.0,0.8,,,,15.0,15.0,,-33.0,,,,-33.0,-38.2,,,,-24.0,,False,,,,False,False,,,,False
31133,9,0.0,,0.0,,,,0.0,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,False,,,,False,,,,,
31135,22,6.0,,0.0,,,,0.0,,,,,0.0,-16.0,,-22.0,,,,-22.0,,,,,-22.0,,False,,,,False,,,,,False
31137,17,18.0,,0.0,,,,0.0,0.4,,,,0.5,1.0,,-17.0,,,,-17.0,-16.6,,,,-16.5,,False,,,,False,False,,,,False
31139,42,6.0,,0.0,,,,6.0,0.1,,,,10.4,-36.0,,-42.0,,,,-36.0,-41.9,,,,-31.6,,False,,,,False,False,,,,True
31141,148,66.0,,42.0,,,,74.0,2.5,106.7,,,42.8,-82.0,,-106.0,,,,-74.0,-145.5,-41.3,,,-105.2,,False,,,,True,False,True,,,False
31143,16,6.0,,0.0,,,,0.0,0.1,,,,243.7,-10.0,,-16.0,,,,-16.0,-15.9,,,,227.7,,False,,,,False,False,,,,False
31145,14,0.0,,0.0,,,,0.0,0.1,,,,0.0,-14.0,,-14.0,,,,-14.0,-13.9,,,,-14.0,,False,,,,False,True,,,,False
31147,22,0.0,,0.0,,,,0.0,0.1,,,,0.0,-22.0,,-22.0,,,,-22.0,-21.9,,,,-22.0,,False,,,,False,True,,,,False
31149,1,6.0,,0.0,,,,0.0,,,,,51.9,5.0,,-1.0,,,,-1.0,,,,,50.9,,True,,,,True,,,,,False
31151,64,42.0,,78.0,,,,89.0,2.4,20.0,,,116.8,-22.0,,14.0,,,,25.0,-61.6,-44.0,,,52.8,,True,,,,False,False,False,,,False
31153,1241,714.0,,945.0,,,,586.0,311.0,2142.0,345.8,,493.5,-527.0,,-296.0,,,,-655.0,-930.0,901.0,-895.2,,-747.5,,True,,,,False,False,False,False,,False
31155,97,36.0,,59.0,,,,14.0,4.8,,,,3.8,-61.0,,-38.0,,,,-83.0,-92.2,,,,-93.2,,True,,,,False,False,,,,False
31157,89,90.0,,227.0,,,,23.0,13.7,414.7,,,84.7,1.0,,138.0,,,,-66.0,-75.3,325.7,,,-4.3,,False,,,,False,False,False,,,False
31159,92,36.0,,0.0,,,,6.0,0.5,,,,634.0,-56.0,,-92.0,,,,-86.0,-91.5,,,,542.0,,False,,,,False,False,,,,False
31161,5,36.0,,0.0,,,,0.0,,,,,87.6,31.0,,-5.0,,,,-5.0,,,,,82.6,,True,,,,True,,,,,False
31163,9,0.0,,0.0,,,,0.0,0.0,,,,0.0,-9.0,,-9.0,,,,-9.0,-9.0,,,,-9.0,,False,,,,False,True,,,,False
31165,0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,,True,,,,True,,,,,False
31167,13,0.0,,0.0,,,,6.0,0.2,,,,0.0,-13.0,,-13.0,,,,-7.0,-12.8,,,,-13.0,,False,,,,True,True,,,,False
31169,26,0.0,,0.0,,,,0.0,0.0,,,,0.0,-26.0,,-26.0,,,,-26.0,-26.0,,,,-26.0,,False,,,,False,True,,,,False
31171,1,0.0,,0.0,,,,0.0,0.0,,,,0.0,-1.0,,-1.0,,,,-1.0,-1.0,,,,-1.0,,False,,,,False,True,,,,False
31173,90,258.0,,0.0,,,,41.0,16.0,39.8,,,186.7,168.0,,-90.0,,,,-49.0,-74.0,-50.2,,,96.7,,True,,,,True,True,True,,,True
31175,5,0.0,,0.0,,,,0.0,0.1,,,,0.0,-5.0,,-5.0,,,,-5.0,-4.9,,,,-5.0,,False,,,,False,True,,,,True
31177,96,24.0,,24.0,,,,29.0,2.4,,,,0.9,-72.0,,-72.0,,,,-67.0,-93.6,,,,-95.1,,False,,,,True,False,,,,False
31179,14,0.0,,0.0,,,,18.0,0.4,,,,0.0,-14.0,,-14.0,,,,4.0,-13.6,,,,-14.0,,False,,,,True,True,,,,True
31181,4,6.0,,0.0,,,,0.0,0.1,,,,146.0,2.0,,-4.0,,,,-4.0,-3.9,,,,142.0,,False,,,,False,False,,,,False
31183,4,0.0,,0.0,,,,0.0,,,,,,-4.0,,-4.0,,,,-4.0,,,,,,,False,,,,False,,,,,
31185,52,24.0,,0.0,,,,3.0,0.7,,,,548.0,-28.0,,-52.0,,,,-49.0,-51.3,,,,496.0,,False,,,,False,False,,,,False
32001,72,36.0,,0.0,,,,3.0,2.3,,,,1211.3,-36.0,,-72.0,,,,-69.0,-69.7,,,,1139.3,,False,,,,False,False,,,,False
32003,34532,27198.0,,66123.0,,,,23678.0,49528.9,49581.6,63856.8,,43693.4,-7334.0,,31591.0,,,,-10854.0,14996.9,15049.6,29324.8,,9161.4,,False,,,,False,False,False,False,,False
32005,143,60.0,,130.0,,,,47.0,66.8,,,,80.3,-83.0,,-13.0,,,,-96.0,-76.2,,,,-62.7,,True,,,,False,True,,,,True
32007,483,210.0,,0.0,,,,64.0,90.6,821.7,,,251.6,-273.0,,-483.0,,,,-419.0,-392.4,338.7,,,-231.4,,False,,,,False,False,False,,,True
32009,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
32011,3,0.0,,0.0,,,,0.0,,,,,0.0,-3.0,,-3.0,,,,-3.0,,,,,-3.0,,False,,,,False,,,,,False
32013,23,18.0,,0.0,,,,19.0,15.7,,,,13.5,-5.0,,-23.0,,,,-4.0,-7.3,,,,-9.5,,False,,,,True,False,,,,False
32015,17,36.0,,0.0,,,,4.0,13.3,,,,15.5,19.0,,-17.0,,,,-13.0,-3.7,,,,-1.5,,True,,,,True,True,,,,True
32017,3,0.0,,0.0,,,,0.0,0.1,,,,0.0,-3.0,,-3.0,,,,-3.0,-2.9,,,,-3.0,,False,,,,False,True,,,,False
32019,142,108.0,,185.0,,,,69.0,11.0,333.5,,,417.2,-34.0,,43.0,,,,-73.0,-131.0,191.5,,,275.2,,False,,,,False,False,False,,,False
32021,6,6.0,,0.0,,,,6.0,0.3,,,,4.6,0.0,,-6.0,,,,0.0,-5.7,,,,-1.4,,False,,,,True,False,,,,False
32023,309,192.0,,0.0,,,,4.0,123.7,403.3,,,1129.6,-117.0,,-309.0,,,,-305.0,-185.3,94.3,,,820.6,,False,,,,False,False,True,,,False
32027,5,18.0,,0.0,,,,0.0,2.2,,,,245.0,13.0,,-5.0,,,,-5.0,-2.8,,,,240.0,,True,,,,True,True,,,,False
32029,5,0.0,,0.0,,,,0.0,0.2,,,,0.1,-5.0,,-5.0,,,,-5.0,-4.8,,,,-4.9,,False,,,,False,True,,,,True
32031,3088,3366.0,,10854.0,,,,3300.0,5169.3,6036.6,6198.0,,10673.8,278.0,,7766.0,,,,212.0,2081.3,2948.6,3110.0,,7585.8,,False,,,,True,False,False,False,,False
32033,11,18.0,,0.0,,,,0.0,0.7,,,,447.7,7.0,,-11.0,,,,-11.0,-10.3,,,,436.7,,False,,,,False,False,,,,False
32510,210,150.0,,403.0,,,,1015.0,60.6,513.6,,,808.1,-60.0,,193.0,,,,805.0,-149.4,303.6,,,598.1,,False,,,,False,False,False,,,False
33001,38,6.0,,5.0,,,,57.0,4.8,,,,3.0,-32.0,,-33.0,,,,19.0,-33.2,,,,-35.0,,False,,,,True,False,,,,False
33003,36,48.0,,33.0,,,,14.0,1.8,,,,1605.3,12.0,,-3.0,,,,-22.0,-34.2,,,,1569.3,,True,,,,False,False,,,,False
33005,34,30.0,,33.0,,,,7.0,2.9,,,,16.9,-4.0,,-1.0,,,,-27.0,-31.1,,,,-17.1,,True,,,,False,False,,,,False
33007,10,6.0,,0.0,,,,0.0,0.1,,,,15.9,-4.0,,-10.0,,,,-10.0,-9.9,,,,5.9,,False,,,,False,False,,,,False
33009,21,24.0,,35.0,,,,42.0,2.0,,,,14.9,3.0,,14.0,,,,21.0,-19.0,,,,-6.1,,False,,,,False,False,,,,False
33011,609,546.0,,520.0,,,,196.0,145.6,1185.0,454.5,,199.5,-63.0,,-89.0,,,,-413.0,-463.4,576.0,-154.5,,-409.5,,False,,,,False,False,False,False,,False
33013,54,60.0,,43.0,,,,61.0,4.9,238.1,262.2,,153.3,6.0,,-11.0,,,,7.0,-49.1,184.1,208.2,,99.3,,False,,,,False,False,False,False,,False
33015,231,162.0,,286.0,,,,92.0,21.5,292.7,79.7,,207.3,-69.0,,55.0,,,,-139.0,-209.5,61.7,-151.3,,-23.7,,True,,,,False,False,True,False,,True
33017,74,30.0,,0.0,,,,32.0,1.2,82.1,32.2,,15.1,-44.0,,-74.0,,,,-42.0,-72.8,8.1,-41.8,,-58.9,,False,,,,True,False,True,True,,False
33019,9,24.0,,40.0,,,,12.0,1.1,,,,52.0,15.0,,31.0,,,,3.0,-7.9,,,,43.0,,False,,,,True,True,,,,False
34001,640,624.0,,624.0,,,,404.0,232.0,2204.2,545.7,,431.1,-16.0,,-16.0,,,,-236.0,-408.0,1564.2,-94.3,,-208.9,,False,,,,False,False,False,False,,False
34003,1558,1722.0,,4594.0,,,,874.0,881.9,1810.7,1141.3,,562.7,164.0,,3036.0,,,,-684.0,-676.1,252.7,-416.7,,-995.3,,False,,,,False,False,False,False,,False
34005,896,708.0,,1584.0,,,,458.0,378.3,1076.6,409.6,,858.2,-188.0,,688.0,,,,-438.0,-517.7,180.6,-486.4,,-37.8,,False,,,,False,False,True,False,,True
34007,1340,936.0,,2130.0,,,,1250.0,392.1,1221.2,437.8,,2149.0,-404.0,,790.0,,,,-90.0,-947.9,-118.8,-902.2,,809.0,,False,,,,True,False,True,False,,False
34009,134,60.0,,36.0,,,,104.0,1.4,353.5,75.2,,0.0,-74.0,,-98.0,,,,-30.0,-132.6,219.5,-58.8,,-134.0,,False,,,,True,False,False,True,,False
34011,415,414.0,,255.0,,,,410.0,81.3,460.2,303.7,,145.3,-1.0,,-160.0,,,,-5.0,-333.7,45.2,-111.3,,-269.7,,False,,,,False,False,False,False,,False
34013,1066,978.0,,3047.0,,,,1174.0,353.5,1211.9,326.7,,1205.0,-88.0,,1981.0,,,,108.0,-712.5,145.9,-739.3,,139.0,,False,,,,False,False,False,False,,False
34015,770,498.0,,714.0,,,,532.0,189.3,726.8,776.4,,577.7,-272.0,,-56.0,,,,-238.0,-580.7,-43.2,6.4,,-192.3,,True,,,,True,False,True,True,,True
34017,934,786.0,,2290.0,,,,1574.0,177.5,554.8,351.4,,0.0,-148.0,,1356.0,,,,640.0,-756.5,-379.2,-582.6,,-934.0,,False,,,,False,False,False,False,,False
34019,74,132.0,,116.0,,,,157.0,5.6,396.5,26.4,,58.6,58.0,,42.0,,,,83.0,-68.4,322.5,-47.6,,-15.4,,True,,,,False,False,False,True,,True
34021,479,648.0,,1081.0,,,,903.0,250.3,1107.1,378.7,,563.9,169.0,,602.0,,,,424.0,-228.7,628.1,-100.3,,84.9,,False,,,,False,False,False,True,,True
34023,1212,1062.0,,2912.0,,,,1096.0,306.3,1365.8,247.4,,1271.1,-150.0,,1700.0,,,,-116.0,-905.7,153.8,-964.6,,59.1,,False,,,,True,False,False,False,,True
34025,1187,1140.0,,2548.0,,,,670.0,642.5,4102.4,826.2,,4301.2,-47.0,,1361.0,,,,-517.0,-544.5,2915.4,-360.8,,3114.2,,False,,,,False,False,False,False,,False
34027,532,510.0,,1352.0,,,,536.0,151.2,1042.1,123.1,,7110.1,-22.0,,820.0,,,,4.0,-380.8,510.1,-408.9,,6578.1,,False,,,,True,False,False,False,,False
34029,1058,822.0,,1377.0,,,,773.0,199.4,2015.6,359.3,,461.1,-236.0,,319.0,,,,-285.0,-858.6,957.6,-698.7,,-596.9,,False,,,,False,False,False,False,,False
34031,979,438.0,,368.0,,,,908.0,99.6,1124.3,210.9,,876.6,-541.0,,-611.0,,,,-71.0,-879.4,145.3,-768.1,,-102.4,,False,,,,True,False,True,False,,True
34033,129,252.0,,605.0,,,,147.0,45.4,289.7,66.6,,1344.2,123.0,,476.0,,,,18.0,-83.6,160.7,-62.4,,1215.2,,False,,,,True,True,False,True,,False
34035,377,522.0,,1386.0,,,,509.0,98.0,796.7,100.9,,3066.0,145.0,,1009.0,,,,132.0,-279.0,419.7,-276.1,,2689.0,,False,,,,True,False,False,False,,False
34037,141,156.0,,126.0,,,,105.0,47.4,277.3,9.3,,5573.3,15.0,,-15.0,,,,-36.0,-93.6,136.3,-131.7,,5432.3,,False,,,,False,False,False,False,,False
34039,723,528.0,,22.0,,,,1182.0,82.3,1221.1,129.9,,3615.6,-195.0,,-701.0,,,,459.0,-640.7,498.1,-593.1,,2892.6,,False,,,,False,False,False,False,,False
34041,115,132.0,,193.0,,,,180.0,23.9,137.7,44.7,,723.4,17.0,,78.0,,,,65.0,-91.1,22.7,-70.3,,608.4,,False,,,,False,False,False,False,,False
35001,2908,2334.0,,8245.0,,,,3574.0,3436.5,4860.9,4337.0,,11946.8,-574.0,,5337.0,,,,666.0,528.5,1952.9,1429.0,,9038.8,,False,,,,False,True,False,False,,False
35003,4,0.0,,0.0,,,,0.0,0.0,,,,0.0,-4.0,,-4.0,,,,-4.0,-4.0,,,,-4.0,,False,,,,False,True,,,,False
35005,415,198.0,,0.0,,,,45.0,88.3,820.0,,,1073.7,-217.0,,-415.0,,,,-370.0,-326.7,405.0,,,658.7,,False,,,,False,False,False,,,False
35006,159,144.0,,0.0,,,,107.0,34.4,128.6,,,337.1,-15.0,,-159.0,,,,-52.0,-124.6,-30.4,,,178.1,,False,,,,False,False,False,,,False
35007,9,6.0,,0.0,,,,0.0,0.3,,,,2.8,-3.0,,-9.0,,,,-9.0,-8.7,,,,-6.2,,False,,,,False,False,,,,False
35009,401,324.0,,723.0,,,,275.0,191.2,1490.3,,,616.9,-77.0,,322.0,,,,-126.0,-209.8,1089.3,,,215.9,,False,,,,False,False,False,,,False
35011,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
35013,1524,1356.0,,4763.0,,,,1835.0,474.5,3984.3,1632.0,,3678.0,-168.0,,3239.0,,,,311.0,-1049.5,2460.3,108.0,,2154.0,,False,,,,False,False,False,True,,False
35015,262,216.0,,3.0,,,,58.0,45.8,582.7,,,1336.0,-46.0,,-259.0,,,,-204.0,-216.2,320.7,,,1074.0,,False,,,,False,False,False,,,False
35017,51,24.0,,0.0,,,,35.0,0.9,,,,1119.0,-27.0,,-51.0,,,,-16.0,-50.1,,,,1068.0,,False,,,,True,False,,,,False
35019,12,0.0,,0.0,,,,2.0,0.4,,,,0.0,-12.0,,-12.0,,,,-10.0,-11.6,,,,-12.0,,False,,,,True,True,,,,False
35021,0,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,0.0,,True,,,,True,False,,,,True
35023,32,72.0,,0.0,,,,13.0,4.3,,,,30.7,40.0,,-32.0,,,,-19.0,-27.7,,,,-1.3,,True,,,,True,True,,,,True
35025,731,432.0,,0.0,,,,107.0,711.4,1183.8,,,1503.5,-299.0,,-731.0,,,,-624.0,-19.6,452.8,,,772.5,,False,,,,False,True,False,,,False
35027,138,12.0,,0.0,,,,0.0,0.7,,,,25.1,-126.0,,-138.0,,,,-138.0,-137.3,,,,-112.9,,False,,,,False,False,,,,True
35028,16,6.0,,0.0,,,,23.0,0.1,,,,1.9,-10.0,,-16.0,,,,7.0,-15.9,,,,-14.1,,False,,,,True,False,,,,False
35029,161,180.0,,0.0,,,,108.0,112.5,,,,207.9,19.0,,-161.0,,,,-53.0,-48.5,,,,46.9,,False,,,,False,False,,,,False
35031,637,1044.0,,1441.0,,,,758.0,373.6,477.6,635.0,,40.5,407.0,,804.0,,,,121.0,-263.4,-159.4,-2.0,,-596.5,,False,,,,True,True,True,True,,False
35033,7,0.0,,0.0,,,,0.0,,,,,,-7.0,,-7.0,,,,-7.0,,,,,,,False,,,,False,,,,,
35035,149,138.0,,0.0,,,,110.0,1.7,,,,2890.1,-11.0,,-149.0,,,,-39.0,-147.3,,,,2741.1,,False,,,,False,False,,,,False
35037,41,0.0,,0.0,,,,6.0,0.1,,,,0.2,-41.0,,-41.0,,,,-35.0,-40.9,,,,-40.8,,False,,,,True,True,,,,True
35039,221,78.0,,0.0,,,,33.0,11.7,421.3,,,55.9,-143.0,,-221.0,,,,-188.0,-209.3,200.3,,,-165.1,,False,,,,False,False,False,,,False
35041,105,90.0,,0.0,,,,68.0,7.5,,,,777.6,-15.0,,-105.0,,,,-37.0,-97.5,,,,672.6,,False,,,,False,False,,,,False
35043,397,288.0,,659.0,,,,386.0,175.4,767.6,287.8,,402.2,-109.0,,262.0,,,,-11.0,-221.6,370.6,-109.2,,5.2,,False,,,,True,False,False,False,,True
35045,578,948.0,,1078.0,,,,822.0,273.9,905.8,839.6,,912.3,370.0,,500.0,,,,244.0,-304.1,327.8,261.6,,334.3,,False,,,,True,True,True,True,,True
