,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
36059,9102,4137.0,,,2157.0,,2173.3,0.0,2568.1,5170.0,-4965.0,,,-6945.0,,-6928.7,-9102.0,-6533.9,-3932.0,,,False,,False,False,False,True
36061,8582,3192.0,,,1036.0,,,2415.3,2941.6,5536.0,-5390.0,,,-7546.0,,,-6166.7,-5640.4,-3046.0,,,False,,,False,False,True
36063,1275,280.0,,,221.0,,115.6,1045.2,180.8,145.0,-995.0,,,-1054.0,,-1159.4,-229.8,-1094.2,-1130.0,,,False,,False,True,False,False
36065,1570,427.0,,,247.0,,155.9,242.2,183.8,937.0,-1143.0,,,-1323.0,,-1414.1,-1327.8,-1386.2,-633.0,,,False,,False,False,False,True
36067,4419,1302.0,,,679.0,,304.8,437.3,719.7,1694.0,-3117.0,,,-3740.0,,-4114.2,-3981.7,-3699.3,-2725.0,,,False,,False,False,False,True
36069,586,105.0,,,103.0,,27.2,68.7,33.4,129.0,-481.0,,,-483.0,,-558.8,-517.4,-552.6,-457.0,,,False,,False,False,False,True
36071,3439,2422.0,,,577.0,,1170.8,12638.3,1119.9,3112.0,-1017.0,,,-2862.0,,-2268.2,9199.3,-2319.1,-327.0,,,False,,False,False,False,True
36073,217,35.0,,,32.0,,0.4,64.1,14.7,27.0,-182.0,,,-185.0,,-216.6,-152.9,-202.3,-190.0,,,False,,False,True,False,False
36075,646,245.0,,,101.0,,99.7,50.6,250.1,106.0,-401.0,,,-545.0,,-546.3,-595.4,-395.9,-540.0,,,False,,False,False,True,False
36077,161,42.0,,,44.0,,7.9,82.9,481.6,32.0,-119.0,,,-117.0,,-153.1,-78.1,320.6,-129.0,,,True,,False,True,False,False
36079,710,343.0,,,75.0,,140.7,190.4,207.6,660.0,-367.0,,,-635.0,,-569.3,-519.6,-502.4,-50.0,,,False,,False,False,False,True
36081,13333,6090.0,,,,,,4048.8,3703.5,9054.0,-7243.0,,,,,,-9284.2,-9629.5,-4279.0,,,,,,False,False,True
36083,557,203.0,,,69.0,,172.2,157.5,106.5,1051.0,-354.0,,,-488.0,,-384.8,-399.5,-450.5,494.0,,,False,,False,False,False,False
36085,5234,1680.0,,,,,,728.6,923.1,2411.0,-3554.0,,,,,,-4505.4,-4310.9,-2823.0,,,,,,False,False,True
36087,4538,6111.0,,,650.0,,2449.3,3239.6,2245.6,2105.0,1573.0,,,-3888.0,,-2088.7,-1298.4,-2292.4,-2433.0,,,False,,False,True,False,False
36089,325,77.0,,,68.0,,9.7,125.3,76.8,99.0,-248.0,,,-257.0,,-315.3,-199.7,-248.2,-226.0,,,False,,False,True,False,True
36091,785,378.0,,,218.0,,75.8,93.7,267.1,432.0,-407.0,,,-567.0,,-709.2,-691.3,-517.9,-353.0,,,False,,False,False,False,True
36093,637,182.0,,,84.0,,73.0,262.0,144.2,140.0,-455.0,,,-553.0,,-564.0,-375.0,-492.8,-497.0,,,False,,False,True,False,False
36095,80,14.0,,,25.0,,3.4,0.6,13.8,439.0,-66.0,,,-55.0,,-76.6,-79.4,-66.2,359.0,,,True,,False,False,False,False
36097,204,56.0,,,20.0,,3.1,134.9,38.7,80.0,-148.0,,,-184.0,,-200.9,-69.1,-165.3,-124.0,,,False,,False,True,False,True
36099,130,28.0,,,28.0,,1.8,24.6,16.0,116.0,-102.0,,,-102.0,,-128.2,-105.4,-114.0,-14.0,,,False,,False,False,False,True
36101,1005,812.0,,,181.0,,327.5,0.0,416.8,1541.0,-193.0,,,-824.0,,-677.5,-1005.0,-588.2,536.0,,,False,,False,False,False,False
36103,9037,2975.0,,,3177.0,,1510.1,2585.9,2376.5,4102.0,-6062.0,,,-5860.0,,-7526.9,-6451.1,-6660.5,-4935.0,,,True,,False,False,False,True
36105,451,217.0,,,117.0,,14.0,23.0,86.4,451.0,-234.0,,,-334.0,,-437.0,-428.0,-364.6,0.0,,,False,,False,False,False,True
36107,749,210.0,,,70.0,,65.9,950.0,111.3,752.0,-539.0,,,-679.0,,-683.1,201.0,-637.7,3.0,,,False,,False,True,False,True
36109,438,203.0,,,154.0,,46.4,169.4,545.2,379.0,-235.0,,,-284.0,,-391.6,-268.6,107.2,-59.0,,,False,,False,False,True,True
36111,701,329.0,,,134.0,,83.2,90.8,172.3,871.0,-372.0,,,-567.0,,-617.8,-610.2,-528.7,170.0,,,False,,False,False,False,True
36113,130,210.0,,,88.0,,69.5,183.7,122.4,581.0,80.0,,,-42.0,,-60.5,53.7,-7.6,451.0,,,True,,True,True,True,False
36115,111,77.0,,,97.0,,4.4,7.9,64.1,105.0,-34.0,,,-14.0,,-106.6,-103.1,-46.9,-6.0,,,True,,False,False,False,True
36117,569,112.0,,,51.0,,31.5,99.2,65.5,275.0,-457.0,,,-518.0,,-537.5,-469.8,-503.5,-294.0,,,False,,False,False,False,True
36119,8038,2660.0,,,1684.0,,1132.9,2018.0,1621.8,3097.0,-5378.0,,,-6354.0,,-6905.1,-6020.0,-6416.2,-4941.0,,,False,,False,False,False,True
36121,257,28.0,,,68.0,,2.3,1.6,13.3,42.0,-229.0,,,-189.0,,-254.7,-255.4,-243.7,-215.0,,,True,,False,False,False,True
36123,159,21.0,,,28.0,,5.8,4.9,11.7,298.0,-138.0,,,-131.0,,-153.2,-154.1,-147.3,139.0,,,True,,False,False,False,False
37001,2356,1169.0,,,911.0,,285.8,213.0,567.3,810.0,-1187.0,,,-1445.0,,-2070.2,-2143.0,-1788.7,-1546.0,,,False,,False,False,False,False
37003,875,203.0,,,308.0,,121.2,106.9,82.0,101.0,-672.0,,,-567.0,,-753.8,-768.1,-793.0,-774.0,,,True,,False,False,False,False
37005,136,56.0,,,44.0,,1.2,6.0,55.0,30.0,-80.0,,,-92.0,,-134.8,-130.0,-81.0,-106.0,,,False,,False,False,False,False
37007,213,259.0,,,278.0,,58.3,41.5,134.9,223.0,46.0,,,65.0,,-154.7,-171.5,-78.1,10.0,,,False,,False,False,False,True
37009,414,140.0,,,102.0,,23.7,65.6,101.0,287.0,-274.0,,,-312.0,,-390.3,-348.4,-313.0,-127.0,,,False,,False,False,False,True
37011,477,77.0,,,163.0,,22.8,16.7,96.4,33.0,-400.0,,,-314.0,,-454.2,-460.3,-380.6,-444.0,,,True,,False,False,True,False
37013,609,203.0,,,330.0,,60.9,227.0,123.9,67.0,-406.0,,,-279.0,,-548.1,-382.0,-485.1,-542.0,,,True,,False,True,False,False
37015,224,203.0,,,102.0,,18.3,29.2,151.1,118.0,-21.0,,,-122.0,,-205.7,-194.8,-72.9,-106.0,,,False,,False,False,False,False
37017,323,217.0,,,318.0,,20.1,10.5,79.3,100.0,-106.0,,,-5.0,,-302.9,-312.5,-243.7,-223.0,,,True,,False,False,False,False
37019,1009,455.0,,,557.0,,109.7,66.0,179.5,310.0,-554.0,,,-452.0,,-899.3,-943.0,-829.5,-699.0,,,True,,False,False,False,False
37021,1806,1323.0,,,1799.0,,515.3,454.8,903.1,992.0,-483.0,,,-7.0,,-1290.7,-1351.2,-902.9,-814.0,,,True,,False,False,False,False
37023,1292,588.0,,,827.0,,166.5,387.8,362.6,950.0,-704.0,,,-465.0,,-1125.5,-904.2,-929.4,-342.0,,,True,,False,False,False,True
37025,2083,1218.0,,,1618.0,,312.3,65.2,666.5,1104.0,-865.0,,,-465.0,,-1770.7,-2017.8,-1416.5,-979.0,,,True,,False,False,False,False
37027,1478,679.0,,,691.0,,188.1,247.1,487.8,1251.0,-799.0,,,-787.0,,-1289.9,-1230.9,-990.2,-227.0,,,True,,False,False,False,True
37029,50,14.0,,,28.0,,1.9,7.2,17.5,14.0,-36.0,,,-22.0,,-48.1,-42.8,-32.5,-36.0,,,True,,False,False,True,False
37031,786,399.0,,,315.0,,267.2,230.5,189.0,381.0,-387.0,,,-471.0,,-518.8,-555.5,-597.0,-405.0,,,False,,False,False,False,False
37033,341,518.0,,,105.0,,449.8,79.8,335.1,516.0,177.0,,,-236.0,,108.8,-261.2,-5.9,175.0,,,False,,True,False,True,True
37035,2814,1092.0,,,1203.0,,453.2,82.6,699.9,1036.0,-1722.0,,,-1611.0,,-2360.8,-2731.4,-2114.1,-1778.0,,,True,,False,False,False,False
37037,540,287.0,,,342.0,,51.4,181.0,200.1,128.0,-253.0,,,-198.0,,-488.6,-359.0,-339.9,-412.0,,,True,,False,False,False,False
37039,224,217.0,,,124.0,,48.6,31.7,153.1,99.0,-7.0,,,-100.0,,-175.4,-192.3,-70.9,-125.0,,,False,,False,False,False,False
37041,192,224.0,,,74.0,,44.2,107.8,156.1,59.0,32.0,,,-118.0,,-147.8,-84.2,-35.9,-133.0,,,False,,False,False,False,False
37043,144,63.0,,,35.0,,9.7,35.2,33.3,95.0,-81.0,,,-109.0,,-134.3,-108.8,-110.7,-49.0,,,False,,False,False,False,True
37045,1549,1218.0,,,823.0,,722.7,358.9,409.1,723.0,-331.0,,,-726.0,,-826.3,-1190.1,-1139.9,-826.0,,,False,,False,False,False,False
37047,1009,301.0,,,488.0,,33.1,131.0,245.5,208.0,-708.0,,,-521.0,,-975.9,-878.0,-763.5,-801.0,,,True,,False,False,False,False
37049,1073,1092.0,,,729.0,,574.9,105.1,662.5,1015.0,19.0,,,-344.0,,-498.1,-967.9,-410.5,-58.0,,,False,,False,False,False,False
37051,2980,1848.0,,,2016.0,,1129.3,390.3,907.8,1343.0,-1132.0,,,-964.0,,-1850.7,-2589.7,-2072.2,-1637.0,,,True,,False,False,False,False
37053,113,49.0,,,101.0,,4.4,3.6,58.8,10.0,-64.0,,,-12.0,,-108.6,-109.4,-54.2,-103.0,,,True,,False,False,True,False
37055,296,91.0,,,94.0,,19.4,41.1,49.8,69.0,-205.0,,,-202.0,,-276.6,-254.9,-246.2,-227.0,,,True,,False,False,False,False
37057,1836,1309.0,,,1024.0,,610.8,198.5,1119.3,1343.0,-527.0,,,-812.0,,-1225.2,-1637.5,-716.7,-493.0,,,False,,False,False,False,True
37059,510,203.0,,,234.0,,41.2,135.6,137.0,199.0,-307.0,,,-276.0,,-468.8,-374.4,-373.0,-311.0,,,True,,False,False,False,False
37061,755,420.0,,,354.0,,114.2,1114.8,236.6,957.0,-335.0,,,-401.0,,-640.8,359.8,-518.4,202.0,,,False,,False,False,False,True
37063,2684,1253.0,,,1307.0,,277.6,36.6,633.2,815.0,-1431.0,,,-1377.0,,-2406.4,-2647.4,-2050.8,-1869.0,,,True,,False,False,False,False
37065,932,560.0,,,372.0,,324.2,234.5,470.5,403.0,-372.0,,,-560.0,,-607.8,-697.5,-461.5,-529.0,,,False,,False,False,False,False
37067,4616,1876.0,,,2058.0,,711.0,3356.9,1485.1,2516.0,-2740.0,,,-2558.0,,-3905.0,-1259.1,-3130.9,-2100.0,,,True,,False,True,False,True
37069,552,350.0,,,322.0,,80.0,206.4,186.5,952.0,-202.0,,,-230.0,,-472.0,-345.6,-365.5,400.0,,,False,,False,False,False,False
37071,3904,2478.0,,,1867.0,,1698.6,585.2,1056.3,2049.0,-1426.0,,,-2037.0,,-2205.4,-3318.8,-2847.7,-1855.0,,,False,,False,False,False,False
37073,51,14.0,,,57.0,,2.5,6.4,47.2,6.0,-37.0,,,6.0,,-48.5,-44.6,-3.8,-45.0,,,True,,False,False,True,False
37075,91,175.0,,,43.0,,19.1,14.5,,52.0,84.0,,,-48.0,,-71.9,-76.5,,-39.0,,,True,,True,True,,True
37077,666,308.0,,,368.0,,26.2,45.0,280.1,342.0,-358.0,,,-298.0,,-639.8,-621.0,-385.9,-324.0,,,True,,False,False,False,True
37079,466,441.0,,,152.0,,81.5,109.4,306.0,95.0,-25.0,,,-314.0,,-384.5,-356.6,-160.0,-371.0,,,False,,False,False,False,False
37081,6092,3003.0,,,2581.0,,907.2,724.5,1840.6,2741.0,-3089.0,,,-3511.0,,-5184.8,-5367.5,-4251.4,-3351.0,,,False,,False,False,False,False
37083,741,371.0,,,336.0,,97.8,59.2,195.5,203.0,-370.0,,,-405.0,,-643.2,-681.8,-545.5,-538.0,,,False,,False,False,False,False
37085,1283,854.0,,,860.0,,438.5,82.6,460.0,418.0,-429.0,,,-423.0,,-844.5,-1200.4,-823.0,-865.0,,,True,,False,False,False,False
37087,349,140.0,,,527.0,,17.6,15.3,115.8,86.0,-209.0,,,178.0,,-331.4,-333.7,-233.2,-263.0,,,True,,False,False,False,False
37089,839,434.0,,,747.0,,231.2,299.1,202.7,306.0,-405.0,,,-92.0,,-607.8,-540.0,-636.3,-533.0,,,True,,False,False,False,False
37091,147,245.0,,,170.0,,77.1,21.1,343.5,82.0,98.0,,,23.0,,-69.9,-125.9,196.5,-65.0,,,True,,True,False,False,True
37093,582,658.0,,,534.0,,162.3,239.4,370.8,565.0,76.0,,,-48.0,,-419.7,-342.6,-211.2,-17.0,,,True,,False,False,False,True
37095,54,14.0,,,13.0,,2.8,8.3,35.2,14.0,-40.0,,,-41.0,,-51.2,-45.7,-18.8,-40.0,,,False,,False,False,True,False
37097,1766,833.0,,,1329.0,,305.3,1349.0,446.2,626.0,-933.0,,,-437.0,,-1460.7,-417.0,-1319.8,-1140.0,,,True,,False,True,False,False
37099,648,161.0,,,320.0,,42.3,91.0,59.6,68.0,-487.0,,,-328.0,,-605.7,-557.0,-588.4,-580.0,,,True,,False,False,False,False
37101,2367,1120.0,,,983.0,,291.7,131.3,628.5,1407.0,-1247.0,,,-1384.0,,-2075.3,-2235.7,-1738.5,-960.0,,,False,,False,False,False,True
37103,91,0.0,,,63.0,,3.1,10.8,8.4,0.0,-91.0,,,-28.0,,-87.9,-80.2,-82.6,-91.0,,,True,,True,True,True,False
37105,644,525.0,,,388.0,,92.4,317.0,286.9,595.0,-119.0,,,-256.0,,-551.6,-327.0,-357.1,-49.0,,,False,,False,False,False,True
37107,886,280.0,,,521.0,,63.8,229.5,185.3,241.0,-606.0,,,-365.0,,-822.2,-656.5,-700.7,-645.0,,,True,,False,False,False,False
37109,1352,910.0,,,643.0,,152.6,390.6,605.2,815.0,-442.0,,,-709.0,,-1199.4,-961.4,-746.8,-537.0,,,False,,False,False,False,False
37111,619,336.0,,,358.0,,94.0,158.5,246.7,358.0,-283.0,,,-261.0,,-525.0,-460.5,-372.3,-261.0,,,True,,False,False,False,True
37113,250,350.0,,,234.0,,40.0,25.4,148.4,793.0,100.0,,,-16.0,,-210.0,-224.6,-101.6,543.0,,,True,,False,False,False,False
37115,324,84.0,,,109.0,,12.9,40.7,44.9,60.0,-240.0,,,-215.0,,-311.1,-283.3,-279.1,-264.0,,,True,,False,False,False,False
37117,269,322.0,,,155.0,,211.8,16.7,252.5,372.0,53.0,,,-114.0,,-57.2,-252.3,-16.5,103.0,,,False,,False,False,True,False
37119,10806,4788.0,,,5050.0,,2870.7,1942.4,2316.3,5047.0,-6018.0,,,-5756.0,,-7935.3,-8863.6,-8489.7,-5759.0,,,True,,False,False,False,True
37121,293,77.0,,,72.0,,15.0,0.0,53.2,130.0,-216.0,,,-221.0,,-278.0,-293.0,-239.8,-163.0,,,False,,False,False,False,True
37123,267,147.0,,,332.0,,26.1,39.5,68.8,59.0,-120.0,,,65.0,,-240.9,-227.5,-198.2,-208.0,,,True,,False,False,False,False
37125,894,854.0,,,698.0,,416.0,94.9,475.0,1148.0,-40.0,,,-196.0,,-478.0,-799.1,-419.0,254.0,,,False,,False,False,False,False
37127,1632,1029.0,,,656.0,,400.5,95.1,466.4,404.0,-603.0,,,-976.0,,-1231.5,-1536.9,-1165.6,-1228.0,,,False,,False,False,False,False
37129,2038,1092.0,,,1050.0,,509.0,242.2,592.2,943.0,-946.0,,,-988.0,,-1529.0,-1795.8,-1445.8,-1095.0,,,False,,False,False,False,False
37131,265,175.0,,,72.0,,40.0,18.1,108.8,123.0,-90.0,,,-193.0,,-225.0,-246.9,-156.2,-142.0,,,False,,False,False,False,False
37133,2315,770.0,,,1502.0,,456.5,157.3,388.3,387.0,-1545.0,,,-813.0,,-1858.5,-2157.7,-1926.7,-1928.0,,,True,,False,False,False,False
37135,924,490.0,,,936.0,,268.9,35.5,574.6,527.0,-434.0,,,12.0,,-655.1,-888.5,-349.4,-397.0,,,True,,False,False,True,True
37137,107,14.0,,,39.0,,0.7,0.0,62.6,2.0,-93.0,,,-68.0,,-106.3,-107.0,-44.4,-105.0,,,True,,False,False,True,False
37139,294,126.0,,,236.0,,38.7,9.8,172.3,51.0,-168.0,,,-58.0,,-255.3,-284.2,-121.7,-243.0,,,True,,False,False,True,False
37141,727,308.0,,,374.0,,126.0,113.4,114.1,218.0,-419.0,,,-353.0,,-601.0,-613.6,-612.9,-509.0,,,True,,False,False,False,False
37143,114,63.0,,,45.0,,7.5,2.0,48.8,34.0,-51.0,,,-69.0,,-106.5,-112.0,-65.2,-80.0,,,False,,False,False,False,False
37145,419,133.0,,,211.0,,19.3,10.3,81.8,85.0,-286.0,,,-208.0,,-399.7,-408.7,-337.2,-334.0,,,True,,False,False,False,False
37147,2244,1022.0,,,1193.0,,347.8,356.3,1553.3,313.0,-1222.0,,,-1051.0,,-1896.2,-1887.7,-690.7,-1931.0,,,True,,False,False,True,False
37149,123,105.0,,,106.0,,15.7,4.4,72.5,114.0,-18.0,,,-17.0,,-107.3,-118.6,-50.5,-9.0,,,True,,False,False,False,True
37151,1947,987.0,,,1100.0,,405.0,28.4,884.7,1769.0,-960.0,,,-847.0,,-1542.0,-1918.6,-1062.3,-178.0,,,True,,False,False,False,True
37153,664,392.0,,,568.0,,138.7,322.4,512.8,150.0,-272.0,,,-96.0,,-525.3,-341.6,-151.2,-514.0,,,True,,False,False,True,False
37155,2217,1456.0,,,1060.0,,661.1,690.7,893.1,1097.0,-761.0,,,-1157.0,,-1555.9,-1526.3,-1323.9,-1120.0,,,False,,False,False,False,False
37157,1349,882.0,,,441.0,,341.8,45.3,808.8,1322.0,-467.0,,,-908.0,,-1007.2,-1303.7,-540.2,-27.0,,,False,,False,False,False,True
37159,1599,1267.0,,,1042.0,,594.0,41.8,784.4,1406.0,-332.0,,,-557.0,,-1005.0,-1557.2,-814.6,-193.0,,,False,,False,False,False,True
37161,837,665.0,,,623.0,,359.0,419.4,299.0,1263.0,-172.0,,,-214.0,,-478.0,-417.6,-538.0,426.0,,,False,,False,False,False,False
37163,1083,490.0,,,614.0,,164.4,125.4,259.5,178.0,-593.0,,,-469.0,,-918.6,-957.6,-823.5,-905.0,,,True,,False,False,False,False
37165,550,903.0,,,338.0,,292.7,248.0,660.3,359.0,353.0,,,-212.0,,-257.3,-302.0,110.3,-191.0,,,True,,True,True,True,True
37167,695,798.0,,,532.0,,193.5,198.7,470.0,338.0,103.0,,,-163.0,,-501.5,-496.3,-225.0,-357.0,,,False,,False,False,False,False
37169,543,245.0,,,232.0,,39.8,86.5,101.6,342.0,-298.0,,,-311.0,,-503.2,-456.5,-441.4,-201.0,,,False,,False,False,False,True
37171,1149,518.0,,,446.0,,106.9,217.3,315.4,1108.0,-631.0,,,-703.0,,-1042.1,-931.7,-833.6,-41.0,,,False,,False,False,False,True
37173,204,91.0,,,60.0,,15.2,47.3,47.3,409.0,-113.0,,,-144.0,,-188.8,-156.7,-156.7,205.0,,,False,,False,False,False,False
37175,168,42.0,,,199.0,,1.0,1.0,36.2,8.0,-126.0,,,31.0,,-167.0,-167.0,-131.8,-160.0,,,True,,False,False,False,False
37177,23,0.0,,,14.0,,0.2,0.0,10.3,0.0,-23.0,,,-9.0,,-22.8,-23.0,-12.7,-23.0,,,True,,True,False,True,False
37179,2135,1701.0,,,1666.0,,396.1,199.9,890.7,1908.0,-434.0,,,-469.0,,-1738.9,-1935.1,-1244.3,-227.0,,,False,,False,False,False,True
37181,478,294.0,,,267.0,,26.5,43.7,209.1,288.0,-184.0,,,-211.0,,-451.5,-434.3,-268.9,-190.0,,,False,,False,False,False,False
37183,7953,4200.0,,,2944.0,,2063.8,6702.0,2839.0,3997.0,-3753.0,,,-5009.0,,-5889.2,-1251.0,-5114.0,-3956.0,,,False,,False,True,False,False
37185,224,105.0,,,56.0,,9.6,17.6,54.3,61.0,-119.0,,,-168.0,,-214.4,-206.4,-169.7,-163.0,,,False,,False,False,False,False
37187,77,70.0,,,65.0,,5.7,32.1,38.2,162.0,-7.0,,,-12.0,,-71.3,-44.9,-38.8,85.0,,,False,,False,False,False,False
37189,720,938.0,,,572.0,,383.7,524.7,820.0,633.0,218.0,,,-148.0,,-336.3,-195.3,100.0,-87.0,,,True,,False,True,True,True
37191,1877,931.0,,,1005.0,,360.3,239.2,373.4,374.0,-946.0,,,-872.0,,-1516.7,-1637.8,-1503.6,-1503.0,,,True,,False,False,False,False
37193,1152,518.0,,,544.0,,401.8,227.7,328.2,766.0,-634.0,,,-608.0,,-750.2,-924.4,-823.8,-386.0,,,True,,False,False,False,True
37195,1410,602.0,,,675.0,,148.3,195.1,261.4,408.0,-808.0,,,-735.0,,-1261.7,-1214.9,-1148.6,-1002.0,,,True,,False,False,False,False
37197,585,217.0,,,223.0,,45.2,144.0,110.2,289.0,-368.0,,,-362.0,,-539.8,-441.0,-474.8,-296.0,,,True,,False,False,False,True
37199,267,56.0,,,65.0,,4.5,22.6,27.5,56.0,-211.0,,,-202.0,,-262.5,-244.4,-239.5,-211.0,,,True,,False,False,False,False
38001,128,42.0,,,66.0,,,1.1,,42.0,-86.0,,,-62.0,,,-126.9,,-86.0,,,True,,,False,,False
38003,642,119.0,,,364.0,,53.2,17.1,91.1,71.0,-523.0,,,-278.0,,-588.8,-624.9,-550.9,-571.0,,,True,,False,False,False,False
38005,353,168.0,,,111.0,,36.5,14.0,117.7,45.0,-185.0,,,-242.0,,-316.5,-339.0,-235.3,-308.0,,,False,,False,False,False,False
38007,22,7.0,,,33.0,,,2.5,,4.0,-15.0,,,11.0,,,-19.5,,-18.0,,,True,,,False,,False
38009,386,238.0,,,223.0,,13.3,13.9,,194.0,-148.0,,,-163.0,,-372.7,-372.1,,-192.0,,,False,,False,False,,False
38011,133,56.0,,,71.0,,8.0,67.1,,47.0,-77.0,,,-62.0,,-125.0,-65.9,,-86.0,,,True,,False,True,,False
38013,129,21.0,,,51.0,,4.4,7.7,,8.0,-108.0,,,-78.0,,-124.6,-121.3,,-121.0,,,True,,False,False,,False
38015,6909,3206.0,,,1849.0,,2622.3,1784.3,2337.8,982.0,-3703.0,,,-5060.0,,-4286.7,-5124.7,-4571.2,-5927.0,,,False,,False,False,False,False
38017,9434,3717.0,,,3143.0,,2227.8,1395.3,4836.8,2211.0,-5717.0,,,-6291.0,,-7206.2,-8038.7,-4597.2,-7223.0,,,False,,False,False,True,False
38019,273,7.0,,,99.0,,,3.4,,2.0,-266.0,,,-174.0,,,-269.6,,-271.0,,,True,,,False,,False
38021,381,483.0,,,227.0,,609.2,34.6,,34.0,102.0,,,-154.0,,228.2,-346.4,,-347.0,,,False,,False,False,,False
38023,108,14.0,,,94.0,,0.8,6.1,,42.0,-94.0,,,-14.0,,-107.2,-101.9,,-66.0,,,True,,False,False,,True
38025,155,161.0,,,117.0,,44.6,56.2,157.6,54.0,6.0,,,-38.0,,-110.4,-98.8,2.6,-101.0,,,False,,False,False,True,False
38027,236,140.0,,,42.0,,20.8,91.5,,29.0,-96.0,,,-194.0,,-215.2,-144.5,,-207.0,,,False,,False,False,,False
38029,126,371.0,,,70.0,,38.5,94.5,,0.0,245.0,,,-56.0,,-87.5,-31.5,,-126.0,,,True,,True,True,,True
38031,345,63.0,,,128.0,,18.9,46.6,,0.0,-282.0,,,-217.0,,-326.1,-298.4,,-345.0,,,True,,False,False,,False
38033,90,112.0,,,22.0,,,331.7,,43.0,22.0,,,-68.0,,,241.7,,-47.0,,,False,,,False,,False
38035,5242,1057.0,,,1816.0,,703.3,628.7,802.1,537.0,-4185.0,,,-3426.0,,-4538.7,-4613.3,-4439.9,-4705.0,,,True,,False,False,False,False
38037,111,119.0,,,49.0,,5.0,14.9,,79.0,8.0,,,-62.0,,-106.0,-96.1,,-32.0,,,False,,False,False,,False
38039,143,21.0,,,59.0,,16.1,1.8,,4.0,-122.0,,,-84.0,,-126.9,-141.2,,-139.0,,,True,,False,False,,False
38041,141,42.0,,,69.0,,,26.7,,20.0,-99.0,,,-72.0,,,-114.3,,-121.0,,,True,,,False,,False
38043,115,77.0,,,73.0,,,8.4,,308.0,-38.0,,,-42.0,,,-106.6,,193.0,,,False,,,False,,False
38045,254,154.0,,,102.0,,,126.8,97.9,110.0,-100.0,,,-152.0,,,-127.2,-156.1,-144.0,,,False,,,False,False,False
38047,74,161.0,,,85.0,,,9.6,,28.0,87.0,,,11.0,,,-64.4,,-46.0,,,True,,,True,,True
38049,324,217.0,,,93.0,,23.3,48.4,,143.0,-107.0,,,-231.0,,-300.7,-275.6,,-181.0,,,False,,False,False,,False
38051,151,84.0,,,72.0,,23.3,116.5,,49.0,-67.0,,,-79.0,,-127.7,-34.5,,-102.0,,,False,,False,True,,False
38053,538,315.0,,,376.0,,82.7,46.1,146.8,174.0,-223.0,,,-162.0,,-455.3,-491.9,-391.2,-364.0,,,True,,False,False,False,False
38055,590,315.0,,,139.0,,138.3,686.1,488.3,211.0,-275.0,,,-451.0,,-451.7,96.1,-101.7,-379.0,,,False,,False,True,True,False
38057,615,259.0,,,149.0,,76.7,96.3,,77.0,-356.0,,,-466.0,,-538.3,-518.7,,-538.0,,,False,,False,False,,False
38059,2278,1106.0,,,566.0,,1186.7,834.6,897.0,341.0,-1172.0,,,-1712.0,,-1091.3,-1443.4,-1381.0,-1937.0,,,False,,True,False,False,False
38061,691,238.0,,,185.0,,23.9,69.1,180.7,132.0,-453.0,,,-506.0,,-667.1,-621.9,-510.3,-559.0,,,False,,False,False,False,False
38063,242,189.0,,,72.0,,27.6,103.7,,34.0,-53.0,,,-170.0,,-214.4,-138.3,,-208.0,,,False,,False,False,,False
38065,95,21.0,,,47.0,,4.2,5.7,,12.0,-74.0,,,-48.0,,-90.8,-89.3,,-83.0,,,True,,False,False,,False
38067,454,182.0,,,117.0,,95.0,379.1,111.4,138.0,-272.0,,,-337.0,,-359.0,-74.9,-342.6,-316.0,,,False,,False,True,False,False
38069,334,28.0,,,157.0,,6.7,4.9,,99.0,-306.0,,,-177.0,,-327.3,-329.1,,-235.0,,,True,,False,False,,True
38071,746,336.0,,,357.0,,79.3,96.0,483.7,271.0,-410.0,,,-389.0,,-666.7,-650.0,-262.3,-475.0,,,True,,False,False,True,False
38073,309,35.0,,,122.0,,20.2,4.3,39.8,9.0,-274.0,,,-187.0,,-288.8,-304.7,-269.2,-300.0,,,True,,False,False,True,False
38075,118,84.0,,,33.0,,10.1,3.0,,25.0,-34.0,,,-85.0,,-107.9,-115.0,,-93.0,,,False,,False,False,,False
38077,735,154.0,,,428.0,,29.6,0.0,236.7,101.0,-581.0,,,-307.0,,-705.4,-735.0,-498.3,-634.0,,,True,,False,False,True,False
38079,1025,259.0,,,116.0,,120.2,60.7,148.4,276.0,-766.0,,,-909.0,,-904.8,-964.3,-876.6,-749.0,,,False,,False,False,False,True
38081,178,70.0,,,80.0,,22.2,9.1,,26.0,-108.0,,,-98.0,,-155.8,-168.9,,-152.0,,,True,,False,False,,False
