,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31043,798,544.0,,,,212.0,,52.3,331.5,174.4,,1113.0,-254.0,,,,-586.0,,-745.7,-466.5,-623.6,,315.0,,,,False,,False,False,False,,False
31045,300,72.0,,,,124.0,,0.0,0.8,,,7.0,-228.0,,,,-176.0,,-300.0,-299.2,,,-293.0,,,,True,,False,False,,,False
31047,764,96.0,,,,182.0,,20.4,56.5,107.0,,22.0,-668.0,,,,-582.0,,-743.6,-707.5,-657.0,,-742.0,,,,True,,False,False,True,,False
31049,30,0.0,,,,24.0,,,0.0,,,0.0,-30.0,,,,-6.0,,,-30.0,,,-30.0,,,,True,,,False,,,False
31051,265,40.0,,,,57.0,,,15.6,10.1,,19.0,-225.0,,,,-208.0,,,-249.4,-254.9,,-246.0,,,,True,,,False,False,,False
31053,1423,736.0,,,,362.0,,500.7,361.8,468.0,,294.0,-687.0,,,,-1061.0,,-922.3,-1061.2,-955.0,,-1129.0,,,,False,,False,False,False,,False
31055,19811,5944.0,,,,4937.0,,286.4,3113.6,4793.7,,2771.0,-13867.0,,,,-14874.0,,-19524.6,-16697.4,-15017.3,,-17040.0,,,,False,,False,False,False,,False
31057,43,0.0,,,,28.0,,,0.2,,,2.0,-43.0,,,,-15.0,,,-42.8,,,-41.0,,,,True,,,True,,,True
31059,244,32.0,,,,24.0,,,3.2,44.4,,12.0,-212.0,,,,-220.0,,,-240.8,-199.6,,-232.0,,,,False,,,False,True,,False
31061,130,48.0,,,,25.0,,,6.8,,,72.0,-82.0,,,,-105.0,,,-123.2,,,-58.0,,,,False,,,False,,,True
31063,94,0.0,,,,16.0,,,2.3,,,2.0,-94.0,,,,-78.0,,,-91.7,,,-92.0,,,,True,,,True,,,True
31065,185,48.0,,,,38.0,,,14.2,,,48.0,-137.0,,,,-147.0,,,-170.8,,,-137.0,,,,False,,,False,,,False
31067,890,360.0,,,,96.0,,246.6,281.7,326.9,,338.0,-530.0,,,,-794.0,,-643.4,-608.3,-563.1,,-552.0,,,,False,,False,False,False,,False
31069,62,8.0,,,,30.0,,,0.2,,,17.0,-54.0,,,,-32.0,,,-61.8,,,-45.0,,,,True,,,False,,,True
31071,82,32.0,,,,19.0,,,23.1,,,57.0,-50.0,,,,-63.0,,,-58.9,,,-25.0,,,,False,,,False,,,True
31073,71,16.0,,,,23.0,,,7.2,14.9,,5.0,-55.0,,,,-48.0,,,-63.8,-56.1,,-66.0,,,,True,,,False,False,,False
31075,17,0.0,,,,21.0,,,0.0,,,1.0,-17.0,,,,4.0,,,-17.0,,,-16.0,,,,True,,,False,,,True
31077,88,40.0,,,,17.0,,,16.9,,,22.0,-48.0,,,,-71.0,,,-71.1,,,-66.0,,,,False,,,False,,,False
31079,2091,392.0,,,,573.0,,80.3,338.5,347.7,,248.0,-1699.0,,,,-1518.0,,-2010.7,-1752.5,-1743.3,,-1843.0,,,,True,,False,False,False,,False
31081,341,72.0,,,,32.0,,77.8,8.9,22.3,,128.0,-269.0,,,,-309.0,,-263.2,-332.1,-318.7,,-213.0,,,,False,,True,False,False,,True
31083,95,64.0,,,,32.0,,,39.9,,,59.0,-31.0,,,,-63.0,,,-55.1,,,-36.0,,,,False,,,False,,,False
31085,38,0.0,,,,17.0,,,0.0,,,,-38.0,,,,-21.0,,,-38.0,,,,,,,True,,,False,,,
31087,85,0.0,,,,24.0,,,0.0,,,1.0,-85.0,,,,-61.0,,,-85.0,,,-84.0,,,,True,,,False,,,True
31089,413,192.0,,,,109.0,,,34.6,,,162.0,-221.0,,,,-304.0,,,-378.4,,,-251.0,,,,False,,,False,,,False
31091,35,0.0,,,,22.0,,,0.0,,,0.0,-35.0,,,,-13.0,,,-35.0,,,-35.0,,,,True,,,False,,,False
31093,223,56.0,,,,29.0,,,13.9,36.5,,75.0,-167.0,,,,-194.0,,,-209.1,-186.5,,-148.0,,,,False,,,False,False,,True
31095,258,0.0,,,,42.0,,,51.1,,,3.0,-258.0,,,,-216.0,,,-206.9,,,-255.0,,,,True,,,True,,,True
31097,253,72.0,,,,41.0,,,80.7,,,71.0,-181.0,,,,-212.0,,,-172.3,,,-182.0,,,,False,,,True,,,False
31099,321,24.0,,,,30.0,,0.0,8.0,37.8,,18.0,-297.0,,,,-291.0,,-321.0,-313.0,-283.2,,-303.0,,,,True,,False,False,True,,False
31101,258,32.0,,,,55.0,,,0.0,,,86.0,-226.0,,,,-203.0,,,-258.0,,,-172.0,,,,True,,,False,,,True
31103,12,8.0,,,,25.0,,,0.0,,,4.0,-4.0,,,,13.0,,,-12.0,,,-8.0,,,,False,,,False,,,False
31105,134,0.0,,,,34.0,,,0.0,0.0,,0.0,-134.0,,,,-100.0,,,-134.0,-134.0,,-134.0,,,,True,,,False,True,,False
31107,232,248.0,,,,52.0,,1.5,13.6,249.8,,96.0,16.0,,,,-180.0,,-230.5,-218.4,17.8,,-136.0,,,,False,,False,False,False,,False
31109,8173,4536.0,,,,2844.0,,4265.9,1846.6,4890.5,,2264.0,-3637.0,,,,-5329.0,,-3907.1,-6326.4,-3282.5,,-5909.0,,,,False,,False,False,True,,False
31111,1623,104.0,,,,306.0,,394.1,14.1,47.5,,43.0,-1519.0,,,,-1317.0,,-1228.9,-1608.9,-1575.5,,-1580.0,,,,True,,True,False,False,,False
31113,31,0.0,,,,16.0,,,0.0,,,0.0,-31.0,,,,-15.0,,,-31.0,,,-31.0,,,,True,,,False,,,False
31115,25,0.0,,,,16.0,,,0.0,,,2.0,-25.0,,,,-9.0,,,-25.0,,,-23.0,,,,True,,,False,,,True
31117,11,0.0,,,,15.0,,,0.0,,,0.0,-11.0,,,,4.0,,,-11.0,,,-11.0,,,,True,,,False,,,False
31119,2021,392.0,,,,499.0,,11.3,71.1,487.1,,111.0,-1629.0,,,,-1522.0,,-2009.7,-1949.9,-1533.9,,-1910.0,,,,True,,False,False,True,,False
31121,322,0.0,,,,36.0,,,0.6,8.6,,2.0,-322.0,,,,-286.0,,,-321.4,-313.4,,-320.0,,,,True,,,True,True,,True
31123,197,24.0,,,,45.0,,,15.6,9.3,,17.0,-173.0,,,,-152.0,,,-181.4,-187.7,,-180.0,,,,True,,,False,False,,False
31125,191,184.0,,,,38.0,,,32.2,,,122.0,-7.0,,,,-153.0,,,-158.8,,,-69.0,,,,False,,,False,,,False
31127,160,64.0,,,,30.0,,0.0,5.8,,,42.0,-96.0,,,,-130.0,,-160.0,-154.2,,,-118.0,,,,False,,False,False,,,False
31129,164,24.0,,,,23.0,,,3.3,,,84.0,-140.0,,,,-141.0,,,-160.7,,,-80.0,,,,False,,,False,,,True
31131,526,120.0,,,,90.0,,55.6,31.5,169.6,,153.0,-406.0,,,,-436.0,,-470.4,-494.5,-356.4,,-373.0,,,,False,,False,False,True,,True
31133,52,32.0,,,,25.0,,,15.7,,,73.0,-20.0,,,,-27.0,,,-36.3,,,21.0,,,,False,,,False,,,False
31135,88,0.0,,,,23.0,,,3.6,,,0.0,-88.0,,,,-65.0,,,-84.4,,,-88.0,,,,True,,,True,,,False
31137,393,40.0,,,,40.0,,51.2,9.0,35.5,,19.0,-353.0,,,,-353.0,,-341.8,-384.0,-357.5,,-374.0,,,,False,,True,False,False,,False
31139,291,40.0,,,,40.0,,0.3,8.7,,,18.0,-251.0,,,,-251.0,,-290.7,-282.3,,,-273.0,,,,False,,False,False,,,False
31141,1795,528.0,,,,306.0,,60.4,475.0,278.9,,330.0,-1267.0,,,,-1489.0,,-1734.6,-1320.0,-1516.1,,-1465.0,,,,False,,False,False,False,,False
31143,240,64.0,,,,39.0,,,11.2,47.1,,41.0,-176.0,,,,-201.0,,,-228.8,-192.9,,-199.0,,,,False,,,False,False,,False
31145,490,64.0,,,,43.0,,,7.3,,,170.0,-426.0,,,,-447.0,,,-482.8,,,-320.0,,,,False,,,False,,,True
31147,243,24.0,,,,31.0,,,11.3,,,6.0,-219.0,,,,-212.0,,,-231.7,,,-237.0,,,,True,,,False,,,False
31149,35,40.0,,,,39.0,,,4.4,,,6.0,5.0,,,,4.0,,,-30.6,,,-29.0,,,,True,,,False,,,False
31151,629,336.0,,,,211.0,,9.2,88.5,172.5,,0.0,-293.0,,,,-418.0,,-619.8,-540.5,-456.5,,-629.0,,,,False,,False,False,False,,False
31153,6569,1936.0,,,,984.0,,1968.1,852.5,1345.9,,1007.0,-4633.0,,,,-5585.0,,-4600.9,-5716.4,-5223.1,,-5562.0,,,,False,,True,False,False,,False
31155,655,520.0,,,,135.0,,316.6,46.5,679.6,,157.0,-135.0,,,,-520.0,,-338.4,-608.5,24.6,,-498.0,,,,False,,False,False,True,,False
31157,2086,72.0,,,,300.0,,220.5,48.0,51.8,,56.0,-2014.0,,,,-1786.0,,-1865.5,-2038.0,-2034.2,,-2030.0,,,,True,,True,False,False,,False
31159,500,232.0,,,,131.0,,236.9,31.1,82.6,,133.0,-268.0,,,,-369.0,,-263.1,-468.9,-417.4,,-367.0,,,,False,,True,False,False,,False
31161,212,8.0,,,,34.0,,,0.4,,,6.0,-204.0,,,,-178.0,,,-211.6,,,-206.0,,,,True,,,False,,,False
31163,93,8.0,,,,24.0,,,4.7,,,26.0,-85.0,,,,-69.0,,,-88.3,,,-67.0,,,,True,,,False,,,True
31165,11,0.0,,,,33.0,,,0.0,,,0.0,-11.0,,,,22.0,,,-11.0,,,-11.0,,,,False,,,False,,,False
31167,143,0.0,,,,50.0,,,0.8,7.1,,1.0,-143.0,,,,-93.0,,,-142.2,-135.9,,-142.0,,,,True,,,True,True,,True
31169,184,16.0,,,,24.0,,,9.5,,,160.0,-168.0,,,,-160.0,,,-174.5,,,-24.0,,,,True,,,False,,,True
31171,25,0.0,,,,28.0,,,0.0,,,0.0,-25.0,,,,3.0,,,-25.0,,,-25.0,,,,True,,,False,,,False
31173,264,104.0,,,,43.0,,0.0,36.4,40.1,,45.0,-160.0,,,,-221.0,,-264.0,-227.6,-223.9,,-219.0,,,,False,,False,False,False,,False
31175,130,64.0,,,,33.0,,,102.4,,,89.0,-66.0,,,,-97.0,,,-27.6,,,-41.0,,,,False,,,True,,,True
31177,756,168.0,,,,135.0,,304.8,41.7,218.0,,151.0,-588.0,,,,-621.0,,-451.2,-714.3,-538.0,,-605.0,,,,False,,True,False,True,,False
31179,535,216.0,,,,106.0,,0.0,83.0,114.5,,124.0,-319.0,,,,-429.0,,-535.0,-452.0,-420.5,,-411.0,,,,False,,False,False,False,,False
31181,159,8.0,,,,35.0,,,4.2,,,11.0,-151.0,,,,-124.0,,,-154.8,,,-148.0,,,,True,,,False,,,True
31183,11,0.0,,,,15.0,,,0.0,,,0.0,-11.0,,,,4.0,,,-11.0,,,-11.0,,,,True,,,False,,,False
31185,715,136.0,,,,85.0,,155.7,24.8,100.4,,140.0,-579.0,,,,-630.0,,-559.3,-690.2,-614.6,,-575.0,,,,False,,True,False,False,,True
32001,513,32.0,,,,19.0,,108.5,19.9,35.0,,10.0,-481.0,,,,-494.0,,-404.5,-493.1,-478.0,,-503.0,,,,False,,True,False,True,,False
32003,37490,17056.0,,,,6632.0,,2199.3,3914.5,9556.0,,13051.0,-20434.0,,,,-30858.0,,-35290.7,-33575.5,-27934.0,,-24439.0,,,,False,,False,False,False,,False
32005,225,96.0,,,,30.0,,180.0,32.9,70.4,,192.0,-129.0,,,,-195.0,,-45.0,-192.1,-154.6,,-33.0,,,,False,,True,False,False,,True
32007,1330,360.0,,,,97.0,,315.6,125.1,304.1,,381.0,-970.0,,,,-1233.0,,-1014.4,-1204.9,-1025.9,,-949.0,,,,False,,False,False,False,,True
32009,5,0.0,,,,0.0,,,0.0,,,,-5.0,,,,-5.0,,,-5.0,,,,,,,False,,,False,,,
32011,12,0.0,,,,0.0,,,2.4,,,0.0,-12.0,,,,-12.0,,,-9.6,,,-12.0,,,,False,,,True,,,False
32013,142,24.0,,,,60.0,,43.0,18.8,15.3,,250.0,-118.0,,,,-82.0,,-99.0,-123.2,-126.7,,108.0,,,,True,,True,False,False,,True
32015,91,0.0,,,,1.0,,,1.3,5.1,,0.0,-91.0,,,,-90.0,,,-89.7,-85.9,,-91.0,,,,True,,,True,True,,False
32017,155,0.0,,,,0.0,,,0.0,,,0.0,-155.0,,,,-155.0,,,-155.0,,,-155.0,,,,False,,,False,,,False
32019,317,216.0,,,,62.0,,371.0,106.3,189.6,,143.0,-101.0,,,,-255.0,,54.0,-210.7,-127.4,,-174.0,,,,False,,True,False,False,,False
32021,53,0.0,,,,0.0,,,0.0,,,0.0,-53.0,,,,-53.0,,,-53.0,,,-53.0,,,,False,,,True,,,False
32023,623,88.0,,,,18.0,,206.0,24.6,40.9,,229.0,-535.0,,,,-605.0,,-417.0,-598.4,-582.1,,-394.0,,,,False,,True,False,False,,True
32027,28,0.0,,,,9.0,,,0.0,,,0.0,-28.0,,,,-19.0,,,-28.0,,,-28.0,,,,True,,,True,,,False
32029,23,8.0,,,,0.0,,,2.8,,,135.0,-15.0,,,,-23.0,,,-20.2,,,112.0,,,,False,,,False,,,False
32031,11186,5432.0,,,,1916.0,,3052.0,4823.1,3935.9,,3490.0,-5754.0,,,,-9270.0,,-8134.0,-6362.9,-7250.1,,-7696.0,,,,False,,False,False,False,,False
32033,175,72.0,,,,2.0,,,3.1,,,104.0,-103.0,,,,-173.0,,,-171.9,,,-71.0,,,,False,,,False,,,True
32510,1026,104.0,,,,66.0,,578.9,65.4,67.4,,39.0,-922.0,,,,-960.0,,-447.1,-960.6,-958.6,,-987.0,,,,False,,True,False,False,,False
33001,385,32.0,,,,112.0,,320.9,2.0,24.8,,64.0,-353.0,,,,-273.0,,-64.1,-383.0,-360.2,,-321.0,,,,True,,True,False,False,,True
33003,170,32.0,,,,104.0,,301.2,2.0,23.0,,24.0,-138.0,,,,-66.0,,131.2,-167.9,-147.0,,-146.0,,,,True,,True,False,False,,False
33005,280,8.0,,,,0.0,,263.6,0.6,25.4,,6.0,-272.0,,,,-280.0,,-16.4,-279.4,-254.6,,-274.0,,,,False,,True,False,True,,False
33007,249,8.0,,,,182.0,,,1.4,,,4.0,-241.0,,,,-67.0,,,-247.6,,,-245.0,,,,True,,,False,,,False
33009,325,48.0,,,,297.0,,338.2,15.8,36.4,,40.0,-277.0,,,,-28.0,,13.2,-309.2,-288.6,,-285.0,,,,True,,True,False,False,,False
33011,3254,616.0,,,,248.0,,1122.9,281.1,377.0,,268.0,-2638.0,,,,-3006.0,,-2131.1,-2972.9,-2877.0,,-2986.0,,,,False,,True,False,False,,False
33013,903,128.0,,,,133.0,,518.3,186.2,72.4,,118.0,-775.0,,,,-770.0,,-384.7,-716.8,-830.6,,-785.0,,,,True,,True,True,False,,False
33015,2108,312.0,,,,269.0,,1163.0,64.2,172.4,,218.0,-1796.0,,,,-1839.0,,-945.0,-2043.8,-1935.6,,-1890.0,,,,False,,True,False,False,,False
33017,852,392.0,,,,288.0,,856.7,196.9,387.1,,354.0,-460.0,,,,-564.0,,4.7,-655.1,-464.9,,-498.0,,,,False,,True,False,False,,False
33019,138,32.0,,,,0.0,,,6.3,16.9,,17.0,-106.0,,,,-138.0,,,-131.7,-121.1,,-121.0,,,,False,,,False,False,,False
34001,3107,792.0,,,,837.0,,811.9,354.0,538.6,,783.0,-2315.0,,,,-2270.0,,-2295.1,-2753.0,-2568.4,,-2324.0,,,,True,,True,False,False,,False
34003,9084,1744.0,,,,1246.0,,5117.2,1196.9,1271.0,,1999.0,-7340.0,,,,-7838.0,,-3966.8,-7887.1,-7813.0,,-7085.0,,,,False,,True,False,False,,True
34005,4601,1576.0,,,,954.0,,1754.1,769.4,1162.9,,2036.0,-3025.0,,,,-3647.0,,-2846.9,-3831.6,-3438.1,,-2565.0,,,,False,,True,False,False,,True
34007,6680,1544.0,,,,1181.0,,1441.1,858.2,1129.7,,1212.0,-5136.0,,,,-5499.0,,-5238.9,-5821.8,-5550.3,,-5468.0,,,,False,,False,False,False,,False
34009,515,200.0,,,,203.0,,432.4,50.3,55.5,,97.0,-315.0,,,,-312.0,,-82.6,-464.7,-459.5,,-418.0,,,,True,,True,False,False,,False
34011,912,400.0,,,,675.0,,12.9,168.5,393.2,,281.0,-512.0,,,,-237.0,,-899.1,-743.5,-518.8,,-631.0,,,,True,,False,False,False,,False
34013,11417,1768.0,,,,1449.0,,2174.6,869.7,2301.3,,1413.0,-9649.0,,,,-9968.0,,-9242.4,-10547.3,-9115.7,,-10004.0,,,,False,,True,False,True,,False
34015,3467,1664.0,,,,667.0,,1277.2,169.7,998.5,,775.0,-1803.0,,,,-2800.0,,-2189.8,-3297.3,-2468.5,,-2692.0,,,,False,,False,False,False,,False
34017,8143,1224.0,,,,1053.0,,2287.1,803.6,1373.0,,1351.0,-6919.0,,,,-7090.0,,-5855.9,-7339.4,-6770.0,,-6792.0,,,,False,,True,False,True,,True
34019,875,232.0,,,,110.0,,727.5,190.7,59.8,,177.0,-643.0,,,,-765.0,,-147.5,-684.3,-815.2,,-698.0,,,,False,,True,False,False,,False
34021,3629,520.0,,,,1033.0,,1120.6,0.0,314.7,,375.0,-3109.0,,,,-2596.0,,-2508.4,-3629.0,-3314.3,,-3254.0,,,,True,,True,False,False,,False
34023,8292,2632.0,,,,1384.0,,3528.5,1915.2,2648.3,,2929.0,-5660.0,,,,-6908.0,,-4763.5,-6376.8,-5643.7,,-5363.0,,,,False,,True,False,True,,True
34025,6557,2720.0,,,,1338.0,,2747.6,1327.6,1698.1,,2292.0,-3837.0,,,,-5219.0,,-3809.4,-5229.4,-4858.9,,-4265.0,,,,False,,True,False,False,,False
34027,4238,1032.0,,,,665.0,,2007.9,363.2,637.4,,1548.0,-3206.0,,,,-3573.0,,-2230.1,-3874.8,-3600.6,,-2690.0,,,,False,,True,False,False,,True
34029,6977,5768.0,,,,1469.0,,3296.5,8266.5,3855.2,,4423.0,-1209.0,,,,-5508.0,,-3680.5,1289.5,-3121.8,,-2554.0,,,,False,,False,False,False,,False
34031,7824,1464.0,,,,836.0,,2710.9,774.9,828.8,,1053.0,-6360.0,,,,-6988.0,,-5113.1,-7049.1,-6995.2,,-6771.0,,,,False,,True,False,False,,False
34033,395,184.0,,,,160.0,,366.4,68.7,139.3,,41.0,-211.0,,,,-235.0,,-28.6,-326.3,-255.7,,-354.0,,,,False,,True,False,False,,False
34035,2465,808.0,,,,471.0,,1385.2,242.1,625.5,,1090.0,-1657.0,,,,-1994.0,,-1079.8,-2222.9,-1839.5,,-1375.0,,,,False,,True,False,False,,True
34037,788,320.0,,,,88.0,,620.7,63.5,229.6,,2105.0,-468.0,,,,-700.0,,-167.3,-724.5,-558.4,,1317.0,,,,False,,True,False,False,,False
34039,8161,1496.0,,,,1229.0,,2769.6,461.7,635.6,,2025.0,-6665.0,,,,-6932.0,,-5391.4,-7699.3,-7525.4,,-6136.0,,,,False,,True,False,False,,True
34041,777,80.0,,,,91.0,,282.2,67.2,77.8,,32.0,-697.0,,,,-686.0,,-494.8,-709.8,-699.2,,-745.0,,,,True,,True,False,False,,False
35001,14756,1792.0,,,,1655.0,,664.7,789.7,1091.4,,3346.0,-12964.0,,,,-13101.0,,-14091.3,-13966.4,-13664.6,,-11410.0,,,,False,,False,False,False,,True
35003,23,0.0,,,,0.0,,,0.0,,,0.0,-23.0,,,,-23.0,,,-23.0,,,-23.0,,,,False,,,False,,,False
35005,2694,1088.0,,,,255.0,,322.5,664.0,706.1,,413.0,-1606.0,,,,-2439.0,,-2371.5,-2030.0,-1987.9,,-2281.0,,,,False,,False,False,False,,False
35006,898,128.0,,,,219.0,,0.0,8.3,60.8,,42.0,-770.0,,,,-679.0,,-898.0,-889.7,-837.2,,-856.0,,,,True,,False,False,False,,False
35007,100,24.0,,,,78.0,,,60.4,,,28.0,-76.0,,,,-22.0,,,-39.6,,,-72.0,,,,True,,,True,,,True
35009,2003,376.0,,,,797.0,,263.6,59.5,192.7,,699.0,-1627.0,,,,-1206.0,,-1739.4,-1943.5,-1810.3,,-1304.0,,,,True,,False,False,False,,True
35011,34,0.0,,,,16.0,,,0.0,,,0.0,-34.0,,,,-18.0,,,-34.0,,,-34.0,,,,True,,,False,,,False
35013,8533,1656.0,,,,2883.0,,451.4,309.4,1195.9,,2771.0,-6877.0,,,,-5650.0,,-8081.6,-8223.6,-7337.1,,-5762.0,,,,True,,False,False,False,,True
35015,1713,872.0,,,,597.0,,143.1,0.0,472.5,,842.0,-841.0,,,,-1116.0,,-1569.9,-1713.0,-1240.5,,-871.0,,,,False,,False,False,False,,False
35017,294,88.0,,,,56.0,,150.0,0.6,27.9,,508.0,-206.0,,,,-238.0,,-144.0,-293.4,-266.1,,214.0,,,,False,,True,False,False,,False
35019,62,0.0,,,,76.0,,,4.2,0.4,,3.0,-62.0,,,,14.0,,,-57.8,-61.6,,-59.0,,,,True,,,True,True,,True
35021,3,0.0,,,,8.0,,,0.0,,,0.0,-3.0,,,,5.0,,,-3.0,,,-3.0,,,,False,,,False,,,False
35023,60,0.0,,,,2.0,,,0.1,7.7,,0.0,-60.0,,,,-58.0,,,-59.9,-52.3,,-60.0,,,,True,,,True,True,,False
35025,2170,592.0,,,,780.0,,100.0,307.5,326.8,,358.0,-1578.0,,,,-1390.0,,-2070.0,-1862.5,-1843.2,,-1812.0,,,,True,,False,False,False,,False
35027,426,200.0,,,,183.0,,146.5,18.7,79.1,,416.0,-226.0,,,,-243.0,,-279.5,-407.3,-346.9,,-10.0,,,,False,,False,False,False,,True
35028,77,16.0,,,,48.0,,,5.2,13.7,,403.0,-61.0,,,,-29.0,,,-71.8,-63.3,,326.0,,,,True,,,False,False,,False
35029,1326,144.0,,,,243.0,,0.0,9.2,77.9,,76.0,-1182.0,,,,-1083.0,,-1326.0,-1316.8,-1248.1,,-1250.0,,,,True,,False,False,False,,False
35031,1673,200.0,,,,966.0,,2.5,113.0,202.4,,0.0,-1473.0,,,,-707.0,,-1670.5,-1560.0,-1470.6,,-1673.0,,,,True,,False,False,True,,False
35033,25,0.0,,,,16.0,,,0.0,,,0.0,-25.0,,,,-9.0,,,-25.0,,,-25.0,,,,True,,,False,,,False
35035,911,120.0,,,,639.0,,181.2,77.6,61.6,,261.0,-791.0,,,,-272.0,,-729.8,-833.4,-849.4,,-650.0,,,,True,,True,False,False,,True
35037,119,24.0,,,,52.0,,,3.4,34.2,,37.0,-95.0,,,,-67.0,,,-115.6,-84.8,,-82.0,,,,True,,,False,True,,True
35039,660,96.0,,,,144.0,,90.9,14.1,50.1,,37.0,-564.0,,,,-516.0,,-569.1,-645.9,-609.9,,-623.0,,,,True,,False,False,False,,False
35041,582,128.0,,,,172.0,,41.0,10.8,82.6,,77.0,-454.0,,,,-410.0,,-541.0,-571.2,-499.4,,-505.0,,,,True,,False,False,False,,False
35043,2603,240.0,,,,310.0,,218.7,37.3,141.3,,122.0,-2363.0,,,,-2293.0,,-2384.3,-2565.7,-2461.7,,-2481.0,,,,True,,False,False,False,,False
35045,1614,512.0,,,,1480.0,,11.8,3.9,254.3,,988.0,-1102.0,,,,-134.0,,-1602.2,-1610.1,-1359.7,,-626.0,,,,True,,False,False,False,,True
35047,247,56.0,,,,116.0,,23.3,1.3,78.3,,65.0,-191.0,,,,-131.0,,-223.7,-245.7,-168.7,,-182.0,,,,True,,False,False,True,,True
35049,3105,432.0,,,,170.0,,718.9,80.1,271.4,,182.0,-2673.0,,,,-2935.0,,-2386.1,-3024.9,-2833.6,,-2923.0,,,,False,,True,False,False,,False
35051,191,32.0,,,,104.0,,,4.1,12.7,,101.0,-159.0,,,,-87.0,,,-186.9,-178.3,,-90.0,,,,True,,,False,False,,True
35053,407,120.0,,,,271.0,,8.1,8.8,39.5,,264.0,-287.0,,,,-136.0,,-398.9,-398.2,-367.5,,-143.0,,,,True,,False,False,False,,True
35055,511,96.0,,,,98.0,,75.4,65.5,31.9,,137.0,-415.0,,,,-413.0,,-435.6,-445.5,-479.1,,-374.0,,,,True,,False,False,False,,True
35057,154,56.0,,,,360.0,,,1.2,22.4,,397.0,-98.0,,,,206.0,,,-152.8,-131.6,,243.0,,,,False,,,False,False,,False
35059,59,0.0,,,,104.0,,,0.0,,,0.0,-59.0,,,,45.0,,,-59.0,,,-59.0,,,,True,,,False,,,False
35061,1663,224.0,,,,191.0,,217.4,23.8,108.2,,1376.0,-1439.0,,,,-1472.0,,-1445.6,-1639.2,-1554.8,,-287.0,,,,False,,False,False,False,,True
36001,1931,608.0,,,,272.0,,1231.9,415.8,432.4,,372.0,-1323.0,,,,-1659.0,,-699.1,-1515.2,-1498.6,,-1559.0,,,,False,,True,False,False,,False
36003,701,80.0,,,,89.0,,133.4,32.7,41.6,,861.0,-621.0,,,,-612.0,,-567.6,-668.3,-659.4,,160.0,,,,True,,True,False,False,,True
36005,7763,2768.0,,,,,,,2379.8,2830.8,,1973.0,-4995.0,,,,,,,-5383.2,-4932.2,,-5790.0,,,,,,,False,True,,False
36007,3242,728.0,,,,319.0,,991.9,461.1,349.0,,973.0,-2514.0,,,,-2923.0,,-2250.1,-2780.9,-2893.0,,-2269.0,,,,False,,True,False,False,,True
36009,583,48.0,,,,148.0,,497.4,27.9,68.5,,37.0,-535.0,,,,-435.0,,-85.6,-555.0,-514.5,,-546.0,,,,True,,True,False,True,,False
36011,487,120.0,,,,74.0,,299.9,131.6,80.2,,175.0,-367.0,,,,-413.0,,-187.1,-355.4,-406.8,,-312.0,,,,False,,True,True,False,,True
36013,794,256.0,,,,281.0,,660.6,79.3,239.5,,69.0,-538.0,,,,-513.0,,-133.4,-714.7,-554.5,,-725.0,,,,True,,True,False,False,,False
36015,2131,944.0,,,,164.0,,812.8,1023.1,465.3,,924.0,-1187.0,,,,-1967.0,,-1318.2,-1107.9,-1665.7,,-1207.0,,,,False,,False,True,False,,False
36017,302,8.0,,,,26.0,,66.3,0.4,5.9,,23.0,-294.0,,,,-276.0,,-235.7,-301.6,-296.1,,-279.0,,,,True,,True,False,False,,True
36019,253,40.0,,,,6.0,,43.8,8.9,27.0,,95.0,-213.0,,,,-247.0,,-209.2,-244.1,-226.0,,-158.0,,,,False,,True,False,False,,True
36021,361,88.0,,,,40.0,,136.4,30.7,60.9,,400.0,-273.0,,,,-321.0,,-224.6,-330.3,-300.1,,39.0,,,,False,,True,False,False,,True
36023,699,128.0,,,,54.0,,381.4,9.9,31.5,,93.0,-571.0,,,,-645.0,,-317.6,-689.1,-667.5,,-606.0,,,,False,,True,False,False,,False
36025,167,24.0,,,,44.0,,132.0,7.3,23.9,,46.0,-143.0,,,,-123.0,,-35.0,-159.7,-143.1,,-121.0,,,,True,,True,False,False,,True
36027,1454,496.0,,,,334.0,,682.4,221.7,310.0,,242.0,-958.0,,,,-1120.0,,-771.6,-1232.2,-1144.0,,-1212.0,,,,False,,True,False,False,,False
