,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
32005,117,149.0,,151.8,,148.0,98.0,,,,,110.6,,99.0,,,216.0,,103.5,,115.9,210.0,,137.0,140.6,0.0,,215.0,151.0,140.0,,,,,,,,,210.4,32.0,,34.8,,31.0,-19.0,,,,,-6.4,,-18.0,,,99.0,,-13.5,,-1.1,93.0,,20.0,23.6,-117.0,,98.0,34.0,23.0,,,,,,,,,93.4,,False,,True,True,,,,,True,,True,,,False,,True,,True,False,,True,True,False,,False,False,True,,,,,,,,,False
32007,133,166.0,,163.7,,122.0,,,,,,135.5,,157.6,,,118.0,,86.8,,91.0,201.5,,125.0,87.0,0.0,,188.0,173.0,301.1,,,,,138.1,,,,76.4,33.0,,30.7,,-11.0,,,,,,2.5,,24.6,,,-15.0,,-46.2,,-42.0,68.5,,-8.0,-46.0,-133.0,,55.0,40.0,168.1,,,,,5.1,,,,-56.6,,True,,True,,,,,,True,,True,,,True,,False,,False,False,,True,False,False,,False,False,False,,,,,True,,,,False
32009,2,1.0,,1.5,,2.0,0.0,,,,,1.1,,1.0,,,1.0,,1.8,,1.2,,,3.0,2.5,,,,2.0,2.9,,,,,,,,,1.3,-1.0,,-0.5,,0.0,-2.0,,,,,-0.9,,-1.0,,,-1.0,,-0.2,,-0.8,,,1.0,0.5,,,,0.0,0.9,,,,,,,,,-0.7,,True,,True,False,,,,,True,,False,,,False,,True,,True,,,False,True,,,,True,True,,,,,,,,,True
32011,3,1.0,,0.5,,1.0,0.0,,,,,0.4,,4.4,,,5.0,,0.1,,0.8,,,2.0,0.1,,,2.0,3.0,3.2,,,,,,,,,1.5,-2.0,,-2.5,,-2.0,-3.0,,,,,-2.6,,1.4,,,2.0,,-2.9,,-2.2,,,-1.0,-2.9,,,-1.0,0.0,0.2,,,,,,,,,-1.5,,False,,False,False,,,,,False,,True,,,False,,False,,False,,,True,False,,,True,True,True,,,,,,,,,True
32013,64,48.0,,30.7,,41.0,0.0,,,,,44.3,,21.5,,,296.0,,50.0,,65.1,,,70.0,19.0,0.0,,,60.0,62.6,,,,,,,,,0.0,-16.0,,-33.3,,-23.0,-64.0,,,,,-19.7,,-42.5,,,232.0,,-14.0,,1.1,,,6.0,-45.0,-64.0,,,-4.0,-1.4,,,,,,,,,-64.0,,False,,False,False,,,,,False,,False,,,False,,True,,True,,,True,False,False,,,True,True,,,,,,,,,False
32015,7,24.0,,22.1,,22.0,,,,,,19.7,,20.6,,,23.0,,20.2,,16.0,,,21.0,14.3,0.0,,39.0,26.0,26.3,,,,,,,,,17.7,17.0,,15.1,,15.0,,,,,,12.7,,13.6,,,16.0,,13.2,,9.0,,,14.0,7.3,-7.0,,32.0,19.0,19.3,,,,,,,,,10.7,,True,,True,,,,,,True,,True,,,True,,True,,True,,,True,True,True,,False,False,False,,,,,,,,,True
32017,17,7.0,,5.7,,8.0,,,,,,7.9,,5.0,,,8.0,,2.9,,3.2,,,18.0,0.1,0.0,,5.0,9.0,9.9,,,,,,,,,16.4,-10.0,,-11.3,,-9.0,,,,,,-9.1,,-12.0,,,-9.0,,-14.1,,-13.8,,,1.0,-16.9,-17.0,,-12.0,-8.0,-7.1,,,,,,,,,-0.6,,False,,True,,,,,,True,,False,,,True,,False,,False,,,True,False,False,,False,True,True,,,,,,,,,True
32019,134,125.0,,128.0,,126.0,111.0,,,,,101.5,,82.7,,,285.0,,85.4,,121.0,187.5,,113.0,140.3,0.0,,172.0,150.0,134.7,,,,,,,,,0.4,-9.0,,-6.0,,-8.0,-23.0,,,,,-32.5,,-51.3,,,151.0,,-48.6,,-13.0,53.5,,-21.0,6.3,-134.0,,38.0,16.0,0.7,,,,,,,,,-133.6,,True,,True,False,,,,,False,,False,,,False,,False,,False,False,,False,True,False,,False,False,True,,,,,,,,,False
32021,14,9.0,,4.7,,8.0,,,,,,8.4,,6.9,,,8.0,,5.4,,5.9,,,25.0,4.4,0.0,,16.0,12.0,12.5,,,,,,,,,8.0,-5.0,,-9.3,,-6.0,,,,,,-5.6,,-7.1,,,-6.0,,-8.6,,-8.1,,,11.0,-9.6,-14.0,,2.0,-2.0,-1.5,,,,,,,,,-6.0,,False,,False,,,,,,False,,False,,,False,,False,,False,,,False,False,False,,True,True,True,,,,,,,,,False
32023,104,93.0,,99.2,,107.0,0.0,,,,,81.4,,61.8,,,120.0,,117.8,,79.2,140.0,,128.0,58.5,8.7,,162.0,116.0,199.8,,,,,,,,,57.3,-11.0,,-4.8,,3.0,-104.0,,,,,-22.6,,-42.2,,,16.0,,13.8,,-24.8,36.0,,24.0,-45.5,-95.3,,58.0,12.0,95.8,,,,,,,,,-46.7,,True,,True,False,,,,,False,,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,,,,,False
32027,492,22.0,,44.5,,21.0,0.0,,,,,18.9,,10.9,,,39.0,,29.0,,22.3,,,21.0,16.0,0.0,,19.0,22.0,20.1,,,,,,,,,18.1,-470.0,,-447.5,,-471.0,-492.0,,,,,-473.1,,-481.1,,,-453.0,,-463.0,,-469.7,,,-471.0,-476.0,-492.0,,-473.0,-470.0,-471.9,,,,,,,,,-473.9,,True,,False,False,,,,,False,,False,,,True,,True,,True,,,False,False,False,,False,False,False,,,,,,,,,False
32029,1,0.0,,0.0,,1.0,0.0,,,,,1.6,,1.9,,,11.0,,0.3,,1.8,,,4.0,0.3,,,1.0,4.0,4.9,,,,,,,,,0.6,-1.0,,-1.0,,0.0,-1.0,,,,,0.6,,0.9,,,10.0,,-0.7,,0.8,,,3.0,-0.7,,,0.0,3.0,3.9,,,,,,,,,-0.4,,False,,True,False,,,,,True,,True,,,False,,True,,True,,,False,True,,,True,False,False,,,,,,,,,True
32031,1597,1607.0,,1590.8,1815.1,1628.0,1295.0,,,,,1268.3,,860.6,,1826.1,2890.0,,1450.0,,1183.8,2341.5,,1645.0,1954.8,0.3,,1949.0,1618.0,2061.9,,,,,1558.4,1490.0,,,2009.4,10.0,,-6.2,218.1,31.0,-302.0,,,,,-328.7,,-736.4,,229.1,1293.0,,-147.0,,-413.2,744.5,,48.0,357.8,-1596.7,,352.0,21.0,464.9,,,,,-38.6,-107.0,,,412.4,,True,False,False,False,,,,,False,,False,,False,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False
32033,28,27.0,,30.0,,18.0,,,,,,7.3,,16.3,,,17.0,,16.7,,15.4,,,24.0,9.8,0.0,,,28.0,18.0,,,,,,,,,19.1,-1.0,,2.0,,-10.0,,,,,,-20.7,,-11.7,,,-11.0,,-11.3,,-12.6,,,-4.0,-18.2,-28.0,,,0.0,-10.0,,,,,,,,,-8.9,,False,,False,,,,,,False,,False,,,False,,False,,False,,,False,False,False,,,True,False,,,,,,,,,False
32510,303,228.0,,172.8,,228.0,228.0,,,,,245.3,,129.0,,,395.0,,452.4,,229.7,505.5,,379.5,178.0,0.1,,564.0,263.0,402.0,,,,,271.1,,,,1.5,-75.0,,-130.2,,-75.0,-75.0,,,,,-57.7,,-174.0,,,92.0,,149.4,,-73.3,202.5,,76.5,-125.0,-302.9,,261.0,-40.0,99.0,,,,,-31.9,,,,-301.5,,False,,False,False,,,,,True,,False,,,False,,False,,True,False,,False,False,False,,False,True,False,,,,,True,,,,False
33001,249,246.0,,254.2,,239.0,199.0,,,,,122.2,,221.3,,,187.0,,336.0,,253.3,299.5,,378.5,238.7,17.0,,327.0,260.0,282.7,,,,,,,,,0.0,-3.0,,5.2,,-10.0,-50.0,,,,,-126.8,,-27.7,,,-62.0,,87.0,,4.3,50.5,,129.5,-10.3,-232.0,,78.0,11.0,33.7,,,,,,,,,-249.0,,False,,False,False,,,,,False,,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,,,,,False
33003,115,92.0,,101.6,,89.0,70.0,,,,,51.4,,116.1,,,101.0,,86.6,,159.9,116.0,,89.0,88.3,10.1,,132.0,121.0,78.4,,,,,,,,,23.5,-23.0,,-13.4,,-26.0,-45.0,,,,,-63.6,,1.1,,,-14.0,,-28.4,,44.9,1.0,,-26.0,-26.7,-104.9,,17.0,6.0,-36.6,,,,,,,,,-91.5,,True,,False,False,,,,,False,,True,,,True,,False,,False,True,,False,False,False,,True,True,False,,,,,,,,,False
33005,162,124.0,,135.4,,136.0,90.0,,,,,77.0,,104.0,,,231.0,,143.9,,192.3,164.5,,174.0,136.5,0.0,,173.0,177.0,126.3,,,,,,,,,75.8,-38.0,,-26.6,,-26.0,-72.0,,,,,-85.0,,-58.0,,,69.0,,-18.1,,30.3,2.5,,12.0,-25.5,-162.0,,11.0,15.0,-35.7,,,,,,,,,-86.2,,True,,True,False,,,,,False,,False,,,False,,True,,True,True,,True,True,False,,True,True,True,,,,,,,,,False
33007,119,105.0,,104.8,,86.0,122.0,,,,,33.4,,229.1,,,50.0,,87.7,,97.6,83.0,,104.0,68.5,8.3,,118.0,110.0,116.6,,,,,,,,,72.0,-14.0,,-14.2,,-33.0,3.0,,,,,-85.6,,110.1,,,-69.0,,-31.3,,-21.4,-36.0,,-15.0,-50.5,-110.7,,-1.0,-9.0,-2.4,,,,,,,,,-47.0,,False,,False,True,,,,,False,,False,,,False,,False,,False,False,,False,False,False,,True,True,True,,,,,,,,,False
33009,142,100.0,,90.3,,100.0,69.0,,,,,55.4,,138.7,,,185.0,,100.2,,156.5,132.0,,95.0,109.6,0.0,,143.0,155.0,124.6,,,,,,,,,122.4,-42.0,,-51.7,,-42.0,-73.0,,,,,-86.6,,-3.3,,,43.0,,-41.8,,14.5,-10.0,,-47.0,-32.4,-142.0,,1.0,13.0,-17.4,,,,,,,,,-19.6,,False,,False,False,,,,,False,,True,,,False,,True,,True,True,,False,True,False,,True,True,True,,,,,,,,,True
33011,1749,1525.0,,1489.4,,1533.0,1242.0,,,,,952.4,,1523.3,,1582.1,1462.0,,1609.8,,1647.8,1491.0,,1782.0,1553.5,420.1,,1684.0,1558.0,1698.7,,,,,1535.1,1660.0,,,2554.4,-224.0,,-259.6,,-216.0,-507.0,,,,,-796.6,,-225.7,,-166.9,-287.0,,-139.2,,-101.2,-258.0,,33.0,-195.5,-1328.9,,-65.0,-191.0,-50.3,,,,,-213.9,-89.0,,,805.4,,False,,True,False,,,,,False,,False,,True,False,,True,,True,False,,True,True,False,,True,True,True,,,,,True,True,,,False
33013,616,461.0,,477.2,,480.0,315.0,,,,,278.9,,449.5,,,491.0,,606.5,,618.1,638.5,,436.0,452.1,0.0,,463.0,535.0,565.6,,,,,487.1,660.0,,,0.0,-155.0,,-138.8,,-136.0,-301.0,,,,,-337.1,,-166.5,,,-125.0,,-9.5,,2.1,22.5,,-180.0,-163.9,-616.0,,-153.0,-81.0,-50.4,,,,,-128.9,44.0,,,-616.0,,True,,True,False,,,,,False,,False,,,True,,True,,True,True,,False,False,False,,True,True,True,,,,,True,True,,,False
33015,1127,1158.0,,1158.8,,1159.0,954.0,,,,,617.3,,1459.9,,1235.3,1091.0,,1230.3,,1030.6,1192.5,,1042.0,1107.5,292.4,,1144.0,1184.0,1561.1,,,,,1162.1,1250.0,,,1711.8,31.0,,31.8,,32.0,-173.0,,,,,-509.7,,332.9,,108.3,-36.0,,103.3,,-96.4,65.5,,-85.0,-19.5,-834.6,,17.0,57.0,434.1,,,,,35.1,123.0,,,584.8,,False,,False,False,,,,,False,,False,,False,False,,False,,False,False,,False,True,False,,True,False,False,,,,,False,False,,,False
33017,512,404.0,,398.0,,418.0,314.0,,,,,205.2,,387.8,,,421.0,,748.2,,493.5,499.5,,603.0,415.3,96.4,,625.0,442.0,413.5,,,,,432.5,477.0,,,442.1,-108.0,,-114.0,,-94.0,-198.0,,,,,-306.8,,-124.2,,,-91.0,,236.2,,-18.5,-12.5,,91.0,-96.7,-415.6,,113.0,-70.0,-98.5,,,,,-79.5,-35.0,,,-69.9,,False,,True,False,,,,,False,,False,,,True,,False,,True,True,,True,True,False,,False,True,True,,,,,True,True,,,True
33019,67,35.0,,33.0,,33.0,23.0,,,,,19.2,,28.7,,,108.0,,33.3,,65.9,44.5,,49.0,27.6,0.0,,47.0,74.0,37.0,,,,,,,,,19.1,-32.0,,-34.0,,-34.0,-44.0,,,,,-47.8,,-38.3,,,41.0,,-33.7,,-1.1,-22.5,,-18.0,-39.4,-67.0,,-20.0,7.0,-30.0,,,,,,,,,-47.9,,False,,False,False,,,,,False,,False,,,False,,False,,True,True,,True,False,False,,True,True,True,,,,,,,,,False
34001,969,1121.0,,1123.9,,1063.0,1271.0,,,,,618.4,,1144.3,,,1073.0,,957.9,,816.1,1037.0,,1100.0,887.7,571.5,,1142.0,1048.0,969.4,,,,,1102.3,1146.0,,,2194.4,152.0,,154.9,,94.0,302.0,,,,,-350.6,,175.3,,,104.0,,-11.1,,-152.9,68.0,,131.0,-81.3,-397.5,,173.0,79.0,0.4,,,,,133.3,177.0,,,1225.4,,False,,True,False,,,,,False,,False,,,True,,True,,False,True,,True,True,False,,False,True,True,,,,,True,False,,,False
34003,2642,2609.0,,2557.1,1963.7,2249.0,2100.0,,,,,1920.9,,2317.6,,2303.6,3259.0,,1775.5,,2743.2,2783.0,,2261.5,2109.2,85.7,,2626.0,2620.0,2854.3,,,,,2589.7,1413.0,,,2236.3,-33.0,,-84.9,-678.3,-393.0,-542.0,,,,,-721.1,,-324.4,,-338.4,617.0,,-866.5,,101.2,141.0,,-380.5,-532.8,-2556.3,,-16.0,-22.0,212.3,,,,,-52.3,-1229.0,,,-405.7,,False,False,False,False,,,,,False,,False,,False,False,,False,,False,False,,False,False,False,,True,True,False,,,,,False,False,,,False
34005,1716,1877.0,,1878.1,1840.4,1618.0,1866.0,,,,,1014.9,,1811.1,,1596.7,1749.0,,1258.7,,1526.8,1728.5,,1458.5,1320.8,402.1,,1871.0,1633.0,1647.9,,,,,1790.7,1304.0,,,0.0,161.0,,162.1,124.4,-98.0,150.0,,,,,-701.1,,95.1,,-119.3,33.0,,-457.3,,-189.2,12.5,,-257.5,-395.2,-1313.9,,155.0,-83.0,-68.1,,,,,74.7,-412.0,,,-1716.0,,False,True,True,True,,,,,False,,True,,True,True,,False,,False,True,,False,False,False,,True,True,True,,,,,True,False,,,False
34007,1819,2055.0,,1977.5,1930.0,1785.0,1879.0,,,,,1283.8,,1904.9,,1756.5,1978.0,,1345.2,,1744.8,2142.5,,1660.5,1533.0,424.7,,2099.0,1834.0,1841.9,,,,,1699.6,1460.0,,,0.0,236.0,,158.5,111.0,-34.0,60.0,,,,,-535.2,,85.9,,-62.5,159.0,,-473.8,,-74.2,323.5,,-158.5,-286.0,-1394.3,,280.0,15.0,22.9,,,,,-119.4,-359.0,,,-1819.0,,True,True,True,True,,,,,False,,True,,True,True,,False,,True,False,,True,False,False,,False,True,True,,,,,True,False,,,False
34009,177,168.0,,167.1,,167.0,186.0,,,,,107.4,,199.0,,,300.0,,146.9,,221.9,182.0,,172.0,141.8,27.7,,190.0,205.0,183.2,,,,,148.1,,,,125.7,-9.0,,-9.9,,-10.0,9.0,,,,,-69.6,,22.0,,,123.0,,-30.1,,44.9,5.0,,-5.0,-35.2,-149.3,,13.0,28.0,6.2,,,,,-28.9,,,,-51.3,,False,,False,False,,,,,False,,False,,,False,,False,,False,True,,True,False,False,,False,False,True,,,,,False,,,,False
34011,617,707.0,,721.8,,671.0,682.0,,,,,429.4,,634.2,,,685.0,,671.1,,625.2,690.5,,864.0,477.8,96.5,,771.0,665.0,532.7,,,,,668.4,569.0,,,615.4,90.0,,104.8,,54.0,65.0,,,,,-187.6,,17.2,,,68.0,,54.1,,8.2,73.5,,247.0,-139.2,-520.5,,154.0,48.0,-84.3,,,,,51.4,-48.0,,,-1.6,,False,,True,True,,,,,False,,True,,,True,,True,,True,True,,False,False,False,,False,True,True,,,,,True,True,,,True
34013,2324,2371.0,,2245.8,2557.3,2220.0,2249.0,,,,,1786.6,,2308.1,,2113.3,2358.0,,1797.7,,2727.0,2805.5,,2194.0,1785.0,72.7,,2369.0,2355.0,2220.0,,,,,2485.7,1744.0,,,3403.4,47.0,,-78.2,233.3,-104.0,-75.0,,,,,-537.4,,-15.9,,-210.7,34.0,,-526.3,,403.0,481.5,,-130.0,-539.0,-2251.3,,45.0,31.0,-104.0,,,,,161.7,-580.0,,,1079.4,,False,False,False,False,,,,,False,,True,,False,True,,False,,False,False,,False,False,False,,True,True,False,,,,,False,False,,,False
34015,1008,1156.0,,1136.2,,1021.0,1064.0,,,,,674.7,,1075.2,,932.0,1188.0,,814.4,,1202.2,1070.5,,1099.0,805.0,408.7,,1143.0,1024.0,1273.1,,,,,1096.5,711.0,,,963.8,148.0,,128.2,,13.0,56.0,,,,,-333.3,,67.2,,-76.0,180.0,,-193.6,,194.2,62.5,,91.0,-203.0,-599.3,,135.0,16.0,265.1,,,,,88.5,-297.0,,,-44.2,,True,,True,True,,,,,False,,True,,True,False,,False,,False,True,,True,False,False,,True,True,False,,,,,True,False,,,True
34017,2684,2812.0,,2850.3,2774.6,2513.0,2589.0,,,,,1925.3,,2679.9,,2556.0,2412.0,,2022.6,,2742.8,2693.5,,2148.5,2335.8,1663.9,,2486.0,2546.0,2593.1,,,,,2838.9,1928.0,,,0.0,128.0,,166.3,90.6,-171.0,-95.0,,,,,-758.7,,-4.1,,-128.0,-272.0,,-661.4,,58.8,9.5,,-535.5,-348.2,-1020.1,,-198.0,-138.0,-90.9,,,,,154.9,-756.0,,,-2684.0,,False,True,False,True,,,,,False,,True,,False,False,,False,,True,True,,False,False,False,,False,False,True,,,,,False,False,,,False
34019,296,303.0,,289.0,,285.0,281.0,,,,,172.2,,279.7,,275.2,392.0,,246.2,,418.6,314.5,,293.0,228.6,109.9,,331.0,302.0,415.5,,,,,280.2,,,,0.0,7.0,,-7.0,,-11.0,-15.0,,,,,-123.8,,-16.3,,-20.8,96.0,,-49.8,,122.6,18.5,,-3.0,-67.4,-186.1,,35.0,6.0,119.5,,,,,-15.8,,,,-296.0,,False,,False,False,,,,,False,,False,,False,False,,False,,False,False,,True,False,False,,False,True,False,,,,,False,,,,False
34021,934,1020.0,,1024.6,,886.0,886.0,,,,,789.9,,881.9,,852.2,1331.0,,839.8,,1108.8,1167.5,,935.0,764.6,16.7,,1112.0,1005.0,987.5,,,,,844.4,632.0,,,0.0,86.0,,90.6,,-48.0,-48.0,,,,,-144.1,,-52.1,,-81.8,397.0,,-94.2,,174.8,233.5,,1.0,-169.4,-917.3,,178.0,71.0,53.5,,,,,-89.6,-302.0,,,-934.0,,False,,True,True,,,,,False,,True,,True,False,,False,,False,False,,True,False,False,,False,True,True,,,,,False,False,,,False
34023,2888,3270.0,,3195.6,2950.5,3014.0,2772.0,,,,,2187.2,,2686.6,,3029.2,3288.0,,2999.7,,4009.1,3237.5,,3216.5,2422.7,819.2,,3225.0,2992.0,3455.2,,,,,3407.1,2400.0,,,63.5,382.0,,307.6,62.5,126.0,-116.0,,,,,-700.8,,-201.4,,141.2,400.0,,111.7,,1121.1,349.5,,328.5,-465.3,-2068.8,,337.0,104.0,567.2,,,,,519.1,-488.0,,,-2824.5,,True,True,True,True,,,,,False,,True,,True,False,,True,,False,True,,True,False,False,,True,True,False,,,,,False,False,,,False
34025,2657,2592.0,,2658.0,2730.4,2452.0,2501.0,,,,,1633.2,,2153.1,,2493.9,2491.0,,2313.3,,2385.5,2653.0,,2767.0,1991.8,588.5,,2794.0,2272.0,2406.5,,,,,2141.1,2278.0,,,1529.6,-65.0,,1.0,73.4,-205.0,-156.0,,,,,-1023.8,,-503.9,,-163.1,-166.0,,-343.7,,-271.5,-4.0,,110.0,-665.2,-2068.5,,137.0,-385.0,-250.5,,,,,-515.9,-379.0,,,-1127.4,,True,False,False,False,,,,,False,,False,,False,False,,False,,False,True,,False,False,False,,False,False,False,,,,,False,False,,,False
34027,1274,1503.0,,1452.3,,1338.0,1282.0,,,,,973.1,,1276.1,,1338.0,1768.0,,1183.0,,1621.1,1622.0,,1464.0,1262.4,266.0,,1510.0,1366.0,1708.8,,,,,1505.7,966.0,,,0.0,229.0,,178.3,,64.0,8.0,,,,,-300.9,,2.1,,64.0,494.0,,-91.0,,347.1,348.0,,190.0,-11.6,-1008.0,,236.0,92.0,434.8,,,,,231.7,-308.0,,,-1274.0,,True,,True,True,,,,,False,,True,,True,False,,True,,False,False,,True,True,False,,False,True,False,,,,,False,False,,,False
34029,2716,2539.0,,2549.1,2416.8,2388.0,2356.0,,,,,1632.7,,2026.1,,2504.4,2920.0,,2110.9,,1999.1,2339.0,,2240.0,2068.5,611.5,,2612.0,2344.0,2622.1,,,,,2360.9,2017.0,,,3216.7,-177.0,,-166.9,-299.2,-328.0,-360.0,,,,,-1083.3,,-689.9,,-211.6,204.0,,-605.1,,-716.9,-377.0,,-476.0,-647.5,-2104.5,,-104.0,-372.0,-93.9,,,,,-355.1,-699.0,,,500.7,,True,False,False,False,,,,,False,,False,,False,False,,False,,False,False,,False,False,False,,True,False,True,,,,,False,False,,,False
34031,1317,1853.0,,1755.2,1722.5,1640.0,1566.0,,,,,1497.7,,1698.5,,1558.7,2189.0,,1204.4,,1691.1,2173.5,,1443.0,1335.3,37.8,,1788.0,1871.0,1722.8,,,,,2102.5,1310.0,,,5437.9,536.0,,438.2,405.5,323.0,249.0,,,,,180.7,,381.5,,241.7,872.0,,-112.6,,374.1,856.5,,126.0,18.3,-1279.2,,471.0,554.0,405.8,,,,,785.5,-7.0,,,4120.9,,True,True,True,True,,,,,True,,True,,True,False,,True,,True,False,,True,True,False,,True,False,True,,,,,False,True,,,False
34033,271,209.0,,228.9,,192.0,153.0,,,,,152.3,,187.0,,,250.0,,191.7,,197.4,247.0,,167.0,155.4,0.8,,246.0,211.0,250.4,,,,,208.6,,,,161.8,-62.0,,-42.1,,-79.0,-118.0,,,,,-118.7,,-84.0,,,-21.0,,-79.3,,-73.6,-24.0,,-104.0,-115.6,-270.2,,-25.0,-60.0,-20.6,,,,,-62.4,,,,-109.2,,True,,False,False,,,,,False,,False,,,True,,False,,False,True,,False,False,False,,True,True,True,,,,,False,,,,False
34035,759,770.0,,760.2,,692.0,637.0,,,,,548.1,,803.0,,711.7,1139.0,,532.5,,908.4,862.0,,611.0,634.0,167.1,,787.0,815.0,772.0,,,,,778.9,692.0,,,0.1,11.0,,1.2,,-67.0,-122.0,,,,,-210.9,,44.0,,-47.3,380.0,,-226.5,,149.4,103.0,,-148.0,-125.0,-591.9,,28.0,56.0,13.0,,,,,19.9,-67.0,,,-758.9,,True,,False,False,,,,,False,,False,,False,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False
34037,469,501.0,,503.8,,458.0,499.0,,,,,251.1,,464.0,,482.2,463.0,,408.7,,490.9,483.5,,444.0,399.9,69.4,,525.0,452.0,521.2,,,,,558.7,460.0,,,447.5,32.0,,34.8,,-11.0,30.0,,,,,-217.9,,-5.0,,13.2,-6.0,,-60.3,,21.9,14.5,,-25.0,-69.1,-399.6,,56.0,-17.0,52.2,,,,,89.7,-9.0,,,-21.5,,False,,True,True,,,,,False,,True,,True,True,,False,,True,True,,True,False,False,,False,True,False,,,,,False,True,,,True
34039,1598,1582.0,,1609.8,1518.1,1365.0,1378.0,,,,,1286.0,,1353.7,,1352.1,1979.0,,1214.4,,1676.5,1956.0,,1212.0,1191.3,43.4,,1510.0,1604.0,1638.7,,,,,1673.1,1101.0,,,0.0,-16.0,,11.8,-79.9,-233.0,-220.0,,,,,-312.0,,-244.3,,-245.9,381.0,,-383.6,,78.5,358.0,,-386.0,-406.7,-1554.6,,-88.0,6.0,40.7,,,,,75.1,-497.0,,,-1598.0,,True,False,False,False,,,,,False,,False,,False,False,,False,,False,False,,False,False,False,,False,True,False,,,,,False,False,,,False
34041,312,374.0,,367.2,,349.0,350.0,,,,,194.4,,348.3,,362.9,384.0,,283.5,,355.1,372.0,,317.0,301.2,59.1,,396.0,348.0,361.8,,,,,373.9,,,,473.4,62.0,,55.2,,37.0,38.0,,,,,-117.6,,36.3,,50.9,72.0,,-28.5,,43.1,60.0,,5.0,-10.8,-252.9,,84.0,36.0,49.8,,,,,61.9,,,,161.4,,True,,True,True,,,,,False,,True,,True,False,,True,,True,True,,True,True,False,,False,True,True,,,,,True,,,,False
