,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
17121,1813,2702.0,,,,,1797.0,,6935.7,,1724.4,,,889.0,,,,,-16.0,,5122.7,,-88.6,,,,,,,True,,False,,True,,
17123,339,315.0,,,,,479.0,,1500.2,,,,,-24.0,,,,,140.0,,1161.2,,,,,,,,,False,,False,,,,
17125,559,560.0,,,,,587.0,,746.0,,,,,1.0,,,,,28.0,,187.0,,,,,,,,,False,,False,,,,
17127,605,574.0,,,,,429.0,,3545.1,,,,,-31.0,,,,,-176.0,,2940.1,,,,,,,,,False,,False,,,,
17129,441,623.0,,,,,411.0,,5797.3,,,,,182.0,,,,,-30.0,,5356.3,,,,,,,,,True,,False,,,,
17131,522,854.0,,,,,753.0,,1125.2,,,,,332.0,,,,,231.0,,603.2,,,,,,,,,True,,False,,,,
17133,1668,1946.0,,,,,964.0,,3872.3,,1246.5,,,278.0,,,,,-704.0,,2204.3,,-421.5,,,,,,,False,,False,,False,,
17135,1328,910.0,,,,,1637.0,,1793.2,,,,,-418.0,,,,,309.0,,465.2,,,,,,,,,True,,False,,,,
17137,1435,2541.0,,,,,1539.0,,9794.0,,999.0,,,1106.0,,,,,104.0,,8359.0,,-436.0,,,,,,,True,,False,,True,,
17139,590,644.0,,,,,732.0,,362.7,,,,,54.0,,,,,142.0,,-227.3,,,,,,,,,False,,False,,,,
17141,2014,2660.0,,,,,2523.0,,2142.0,,2276.4,,,646.0,,,,,509.0,,128.0,,262.4,,,,,,,True,,True,,True,,
17143,6589,7637.0,,,,,8554.0,,17906.8,,4703.6,,,1048.0,,,,,1965.0,,11317.8,,-1885.4,,,,,,,False,,False,,False,,
17145,1524,910.0,,,,,925.0,,1967.0,,,,,-614.0,,,,,-599.0,,443.0,,,,,,,,,True,,True,,,,
17147,484,1232.0,,,,,691.0,,6726.4,,,,,748.0,,,,,207.0,,6242.4,,,,,,,,,True,,False,,,,
17149,632,1260.0,,,,,560.0,,1047.3,,,,,628.0,,,,,-72.0,,415.3,,,,,,,,,True,,True,,,,
17151,142,63.0,,,,,69.0,,260.0,,,,,-79.0,,,,,-73.0,,118.0,,,,,,,,,True,,False,,,,
17153,252,245.0,,,,,107.0,,1647.4,,,,,-7.0,,,,,-145.0,,1395.4,,,,,,,,,False,,False,,,,
17155,162,238.0,,,,,253.0,,371.1,,,,,76.0,,,,,91.0,,209.1,,,,,,,,,False,,False,,,,
17157,1614,1526.0,,,,,1567.0,,1295.6,,731.8,,,-88.0,,,,,-47.0,,-318.4,,-882.2,,,,,,,True,,False,,False,,
17159,848,637.0,,,,,639.0,,6140.9,,,,,-211.0,,,,,-209.0,,5292.9,,,,,,,,,True,,False,,,,
17161,4482,8967.0,,,,,8229.0,,25674.7,,6535.5,,,4485.0,,,,,3747.0,,21192.7,,2053.5,,,,,,,True,,False,,True,,
17163,9159,8491.0,,,,,8692.0,,40260.6,,3649.3,,,-668.0,,,,,-467.0,,31101.6,,-5509.7,,,,,,,True,,False,,False,,
17165,922,924.0,,,,,971.0,,958.9,,,,,2.0,,,,,49.0,,36.9,,,,,,,,,False,,False,,,,
17167,6029,11830.0,,,,,7912.0,,39200.6,,3874.0,,,5801.0,,,,,1883.0,,33171.6,,-2155.0,,,,,,,True,,False,,True,,
17169,391,259.0,,,,,334.0,,517.8,,,,,-132.0,,,,,-57.0,,126.8,,,,,,,,,True,,True,,,,
17171,157,217.0,,,,,145.0,,1981.8,,,,,60.0,,,,,-12.0,,1824.8,,,,,,,,,True,,False,,,,
17173,768,1001.0,,,,,1171.0,,1568.1,,,,,233.0,,,,,403.0,,800.1,,,,,,,,,False,,False,,,,
17175,306,189.0,,,,,184.0,,1119.4,,,,,-117.0,,,,,-122.0,,813.4,,,,,,,,,False,,False,,,,
17177,1315,2653.0,,,,,2688.0,,2513.0,,1598.5,,,1338.0,,,,,1373.0,,1198.0,,283.5,,,,,,,False,,True,,True,,
17179,6023,7098.0,,,,,6087.0,,25645.2,,4716.2,,,1075.0,,,,,64.0,,19622.2,,-1306.8,,,,,,,True,,False,,False,,
17181,769,532.0,,,,,566.0,,706.6,,,,,-237.0,,,,,-203.0,,-62.4,,,,,,,,,True,,True,,,,
17183,3720,3913.0,,,,,3859.0,,8336.2,,2898.5,,,193.0,,,,,139.0,,4616.2,,-821.5,,,,,,,True,,False,,False,,
17185,683,406.0,,,,,467.0,,1925.7,,,,,-277.0,,,,,-216.0,,1242.7,,,,,,,,,True,,False,,,,
17187,695,980.0,,,,,837.0,,1326.4,,,,,285.0,,,,,142.0,,631.4,,,,,,,,,True,,False,,,,
17189,768,588.0,,,,,482.0,,1146.8,,,,,-180.0,,,,,-286.0,,378.8,,,,,,,,,False,,False,,,,
17191,638,581.0,,,,,716.0,,1871.9,,,,,-57.0,,,,,78.0,,1233.9,,,,,,,,,False,,False,,,,
17193,731,434.0,,,,,404.0,,1103.9,,,,,-297.0,,,,,-327.0,,372.9,,,,,,,,,False,,False,,,,
17195,2039,4585.0,,,,,3673.0,,6956.0,,4891.2,,,2546.0,,,,,1634.0,,4917.0,,2852.2,,,,,,,True,,False,,False,,
17197,23807,35574.0,,,,,25362.0,,86647.7,,12545.4,,,11767.0,,,,,1555.0,,62840.7,,-11261.6,,,,,,,True,,False,,True,,
17199,2594,3220.0,,,,,2785.0,,7893.1,,1542.7,,,626.0,,,,,191.0,,5299.1,,-1051.3,,,,,,,True,,False,,False,,
17201,8990,13594.0,,,,,15582.0,,10133.5,,12638.3,,,4604.0,,,,,6592.0,,1143.5,,3648.3,,,,,,,False,,True,,True,,
17203,1661,1687.0,,,,,1733.0,,3069.9,,,,,26.0,,,,,72.0,,1408.9,,,,,,,,,False,,False,,,,
18001,1422,2555.0,,,,,1598.0,,8055.1,,,,,1133.0,,,,,176.0,,6633.1,,,,,,,,,True,,False,,,,
18003,14754,18704.0,,,,,14374.0,,61359.2,,15557.7,,,3950.0,,,,,-380.0,,46605.2,,803.7,,,,,,,True,,False,,True,,
18005,3300,3101.0,,,,,2315.0,,17962.6,,1294.2,,,-199.0,,,,,-985.0,,14662.6,,-2005.8,,,,,,,False,,False,,False,,
18007,551,525.0,,,,,201.0,,4312.6,,,,,-26.0,,,,,-350.0,,3761.6,,,,,,,,,False,,False,,,,
18009,522,448.0,,,,,432.0,,228.4,,,,,-74.0,,,,,-90.0,,-293.6,,,,,,,,,False,,False,,,,
18011,2752,2198.0,,,,,1918.0,,4306.8,,1505.0,,,-554.0,,,,,-834.0,,1554.8,,-1247.0,,,,,,,False,,False,,False,,
18013,513,406.0,,,,,260.0,,6063.2,,,,,-107.0,,,,,-253.0,,5550.2,,,,,,,,,False,,False,,,,
18015,825,602.0,,,,,552.0,,570.7,,,,,-223.0,,,,,-273.0,,-254.3,,,,,,,,,False,,False,,,,
18017,1594,1113.0,,,,,1559.0,,430.6,,450.5,,,-481.0,,,,,-35.0,,-1163.4,,-1143.5,,,,,,,True,,False,,False,,
18019,4529,3661.0,,,,,2861.0,,4953.0,,1516.9,,,-868.0,,,,,-1668.0,,424.0,,-3012.1,,,,,,,False,,True,,False,,
18021,1089,1218.0,,,,,970.0,,2879.4,,,,,129.0,,,,,-119.0,,1790.4,,,,,,,,,True,,False,,,,
18023,1855,1547.0,,,,,988.0,,738.3,,1091.6,,,-308.0,,,,,-867.0,,-1116.7,,-763.4,,,,,,,False,,False,,False,,
18025,386,210.0,,,,,195.0,,111.0,,,,,-176.0,,,,,-191.0,,-275.0,,,,,,,,,False,,False,,,,
18027,1098,854.0,,,,,1129.0,,558.3,,395.1,,,-244.0,,,,,31.0,,-539.7,,-702.9,,,,,,,True,,False,,False,,
18029,2292,2135.0,,,,,1222.0,,3833.3,,1459.8,,,-157.0,,,,,-1070.0,,1541.3,,-832.2,,,,,,,False,,False,,False,,
18031,1154,1673.0,,,,,764.0,,5065.1,,,,,519.0,,,,,-390.0,,3911.1,,,,,,,,,True,,False,,,,
18033,1696,1855.0,,,,,1956.0,,1947.5,,1051.4,,,159.0,,,,,260.0,,251.5,,-644.6,,,,,,,False,,False,,False,,
18035,3691,2639.0,,,,,3885.0,,1460.2,,1308.0,,,-1052.0,,,,,194.0,,-2230.8,,-2383.0,,,,,,,True,,False,,False,,
18037,2717,1540.0,,,,,1129.0,,906.3,,1183.0,,,-1177.0,,,,,-1588.0,,-1810.7,,-1534.0,,,,,,,False,,False,,False,,
18039,8910,15232.0,,,,,11346.0,,17973.2,,12700.1,,,6322.0,,,,,2436.0,,9063.2,,3790.1,,,,,,,True,,False,,True,,
18041,1007,987.0,,,,,833.0,,181.8,,626.5,,,-20.0,,,,,-174.0,,-825.2,,-380.5,,,,,,,False,,False,,False,,
18043,2660,2583.0,,,,,1705.0,,4956.5,,1425.6,,,-77.0,,,,,-955.0,,2296.5,,-1234.4,,,,,,,False,,False,,False,,
18045,972,826.0,,,,,536.0,,745.5,,,,,-146.0,,,,,-436.0,,-226.5,,,,,,,,,False,,False,,,,
18047,725,532.0,,,,,564.0,,3615.4,,,,,-193.0,,,,,-161.0,,2890.4,,,,,,,,,True,,False,,,,
18049,767,1008.0,,,,,771.0,,2602.1,,,,,241.0,,,,,4.0,,1835.1,,,,,,,,,True,,False,,,,
18051,1699,1498.0,,,,,939.0,,1925.1,,697.1,,,-201.0,,,,,-760.0,,226.1,,-1001.9,,,,,,,False,,False,,False,,
18053,3117,2254.0,,,,,2217.0,,3990.0,,1668.7,,,-863.0,,,,,-900.0,,873.0,,-1448.3,,,,,,,False,,False,,False,,
18055,1151,763.0,,,,,1006.0,,938.9,,,,,-388.0,,,,,-145.0,,-212.1,,,,,,,,,True,,True,,,,
18057,14621,11921.0,,,,,8410.0,,43202.6,,4876.5,,,-2700.0,,,,,-6211.0,,28581.6,,-9744.5,,,,,,,False,,False,,False,,
18059,3390,2422.0,,,,,2101.0,,8493.1,,1345.5,,,-968.0,,,,,-1289.0,,5103.1,,-2044.5,,,,,,,False,,False,,False,,
18061,1645,1106.0,,,,,823.0,,1449.1,,,,,-539.0,,,,,-822.0,,-195.9,,,,,,,,,False,,True,,,,
18063,7229,4515.0,,,,,4656.0,,8507.1,,1909.1,,,-2714.0,,,,,-2573.0,,1278.1,,-5319.9,,,,,,,True,,True,,False,,
18065,2372,1666.0,,,,,1917.0,,353.6,,1780.4,,,-706.0,,,,,-455.0,,-2018.4,,-591.6,,,,,,,True,,False,,True,,
18067,4435,2380.0,,,,,3067.0,,7190.2,,997.8,,,-2055.0,,,,,-1368.0,,2755.2,,-3437.2,,,,,,,True,,False,,False,,
18069,1655,1477.0,,,,,1359.0,,3404.7,,,,,-178.0,,,,,-296.0,,1749.7,,,,,,,,,False,,False,,,,
18071,2138,1610.0,,,,,1296.0,,2337.1,,1417.7,,,-528.0,,,,,-842.0,,199.1,,-720.3,,,,,,,False,,True,,False,,
18073,1391,1120.0,,,,,1225.0,,580.2,,,,,-271.0,,,,,-166.0,,-810.8,,,,,,,,,True,,False,,,,
18075,818,1169.0,,,,,800.0,,1864.6,,,,,351.0,,,,,-18.0,,1046.6,,,,,,,,,True,,False,,,,
18077,1419,1638.0,,,,,780.0,,6341.5,,,,,219.0,,,,,-639.0,,4922.5,,,,,,,,,False,,False,,,,
18079,1093,784.0,,,,,743.0,,1865.6,,,,,-309.0,,,,,-350.0,,772.6,,,,,,,,,False,,False,,,,
18081,7616,5446.0,,,,,4480.0,,7269.3,,5014.1,,,-2170.0,,,,,-3136.0,,-346.7,,-2601.9,,,,,,,False,,True,,False,,
18083,1560,1897.0,,,,,1513.0,,5336.0,,876.5,,,337.0,,,,,-47.0,,3776.0,,-683.5,,,,,,,True,,False,,False,,
18085,3545,4179.0,,,,,3371.0,,4162.3,,3715.7,,,634.0,,,,,-174.0,,617.3,,170.7,,,,,,,True,,True,,True,,
18087,874,1337.0,,,,,2089.0,,6820.6,,620.1,,,463.0,,,,,1215.0,,5946.6,,-253.9,,,,,,,False,,False,,True,,
18089,18585,25515.0,,,,,19103.0,,47313.8,,16289.1,,,6930.0,,,,,518.0,,28728.8,,-2295.9,,,,,,,True,,False,,True,,
18091,4108,4067.0,,,,,5384.0,,7999.1,,4090.5,,,-41.0,,,,,1276.0,,3891.1,,-17.5,,,,,,,False,,False,,True,,
18093,1889,1617.0,,,,,1299.0,,1166.4,,1606.5,,,-272.0,,,,,-590.0,,-722.6,,-282.5,,,,,,,False,,False,,False,,
18095,5377,3864.0,,,,,4261.0,,4139.2,,3078.8,,,-1513.0,,,,,-1116.0,,-1237.8,,-2298.2,,,,,,,True,,True,,False,,
18097,37635,32424.0,,,,,26544.0,,129273.2,,12834.7,,,-5211.0,,,,,-11091.0,,91638.2,,-24800.3,,,,,,,False,,False,,False,,
18099,2209,3367.0,,,,,2075.0,,5896.1,,2050.0,,,1158.0,,,,,-134.0,,3687.1,,-159.0,,,,,,,True,,False,,True,,
18101,334,280.0,,,,,247.0,,664.7,,,,,-54.0,,,,,-87.0,,330.7,,,,,,,,,False,,False,,,,
18103,1644,1526.0,,,,,1532.0,,1745.6,,,,,-118.0,,,,,-112.0,,101.6,,,,,,,,,True,,True,,,,
18105,3820,3150.0,,,,,3237.0,,8857.1,,1985.8,,,-670.0,,,,,-583.0,,5037.1,,-1834.2,,,,,,,True,,False,,False,,
18107,1856,1540.0,,,,,1057.0,,2689.0,,,,,-316.0,,,,,-799.0,,833.0,,,,,,,,,False,,False,,,,
18109,2835,2023.0,,,,,1991.0,,9923.5,,1528.0,,,-812.0,,,,,-844.0,,7088.5,,-1307.0,,,,,,,False,,False,,False,,
18111,392,665.0,,,,,427.0,,1017.4,,,,,273.0,,,,,35.0,,625.4,,,,,,,,,True,,False,,,,
18113,2162,2758.0,,,,,1857.0,,7834.7,,1670.1,,,596.0,,,,,-305.0,,5672.7,,-491.9,,,,,,,True,,False,,True,,
18115,217,175.0,,,,,111.0,,90.4,,,,,-42.0,,,,,-106.0,,-126.6,,,,,,,,,False,,False,,,,
18117,704,518.0,,,,,551.0,,313.7,,,,,-186.0,,,,,-153.0,,-390.3,,,,,,,,,True,,False,,,,
18119,922,805.0,,,,,485.0,,4080.9,,,,,-117.0,,,,,-437.0,,3158.9,,,,,,,,,False,,False,,,,
18121,771,525.0,,,,,452.0,,1747.9,,,,,-246.0,,,,,-319.0,,976.9,,,,,,,,,False,,False,,,,
18123,517,679.0,,,,,471.0,,179.2,,,,,162.0,,,,,-46.0,,-337.8,,,,,,,,,True,,False,,,,
18125,509,287.0,,,,,301.0,,277.4,,,,,-222.0,,,,,-208.0,,-231.6,,,,,,,,,True,,False,,,,
18127,6918,9191.0,,,,,7058.0,,18179.7,,8361.9,,,2273.0,,,,,140.0,,11261.7,,1443.9,,,,,,,True,,False,,True,,
18129,941,728.0,,,,,591.0,,325.4,,,,,-213.0,,,,,-350.0,,-615.6,,,,,,,,,False,,False,,,,
18131,541,525.0,,,,,440.0,,1310.5,,,,,-16.0,,,,,-101.0,,769.5,,,,,,,,,False,,False,,,,
18133,1510,679.0,,,,,1098.0,,683.4,,,,,-831.0,,,,,-412.0,,-826.6,,,,,,,,,True,,True,,,,
18135,960,1764.0,,,,,873.0,,2084.5,,,,,804.0,,,,,-87.0,,1124.5,,,,,,,,,True,,False,,,,
18137,1630,1575.0,,,,,761.0,,2579.2,,,,,-55.0,,,,,-869.0,,949.2,,,,,,,,,False,,False,,,,
18139,812,476.0,,,,,498.0,,643.9,,,,,-336.0,,,,,-314.0,,-168.1,,,,,,,,,True,,True,,,,
18141,10780,14455.0,,,,,13494.0,,21218.3,,7379.3,,,3675.0,,,,,2714.0,,10438.3,,-3400.7,,,,,,,True,,False,,True,,
18143,1187,700.0,,,,,657.0,,513.6,,,,,-487.0,,,,,-530.0,,-673.4,,,,,,,,,False,,False,,,,
18145,2056,1582.0,,,,,1358.0,,2470.8,,762.1,,,-474.0,,,,,-698.0,,414.8,,-1293.9,,,,,,,False,,True,,False,,
18147,888,868.0,,,,,328.0,,1879.8,,,,,-20.0,,,,,-560.0,,991.8,,,,,,,,,False,,False,,,,
18149,836,826.0,,,,,1004.0,,644.0,,,,,-10.0,,,,,168.0,,-192.0,,,,,,,,,False,,False,,,,
18151,1603,1715.0,,,,,1714.0,,3718.1,,,,,112.0,,,,,111.0,,2115.1,,,,,,,,,True,,False,,,,
18153,1043,847.0,,,,,755.0,,5464.5,,,,,-196.0,,,,,-288.0,,4421.5,,,,,,,,,False,,False,,,,
18155,314,336.0,,,,,232.0,,4419.5,,,,,22.0,,,,,-82.0,,4105.5,,,,,,,,,False,,False,,,,
18157,8894,7868.0,,,,,6217.0,,12784.8,,7205.5,,,-1026.0,,,,,-2677.0,,3890.8,,-1688.5,,,,,,,False,,False,,False,,
18159,681,546.0,,,,,440.0,,2471.9,,,,,-135.0,,,,,-241.0,,1790.9,,,,,,,,,False,,False,,,,
18161,311,371.0,,,,,149.0,,1342.1,,,,,60.0,,,,,-162.0,,1031.1,,,,,,,,,False,,False,,,,
18163,7925,5789.0,,,,,5562.0,,4921.8,,6572.5,,,-2136.0,,,,,-2363.0,,-3003.2,,-1352.5,,,,,,,False,,False,,True,,
18165,848,637.0,,,,,506.0,,1023.8,,,,,-211.0,,,,,-342.0,,175.8,,,,,,,,,False,,True,,,,
18167,4929,7539.0,,,,,4070.0,,30497.6,,2849.2,,,2610.0,,,,,-859.0,,25568.6,,-2079.8,,,,,,,True,,False,,True,,
18169,1588,2044.0,,,,,1051.0,,5926.3,,,,,456.0,,,,,-537.0,,4338.3,,,,,,,,,False,,False,,,,
18171,382,217.0,,,,,217.0,,149.8,,,,,-165.0,,,,,-165.0,,-232.2,,,,,,,,,False,,False,,,,
18173,2695,1974.0,,,,,1643.0,,2173.3,,1453.6,,,-721.0,,,,,-1052.0,,-521.7,,-1241.4,,,,,,,False,,True,,False,,
18175,919,567.0,,,,,661.0,,1518.8,,,,,-352.0,,,,,-258.0,,599.8,,,,,,,,,True,,False,,,,
18177,2969,2667.0,,,,,2146.0,,1376.9,,2735.0,,,-302.0,,,,,-823.0,,-1592.1,,-234.0,,,,,,,False,,False,,True,,
18179,1068,1561.0,,,,,1094.0,,5897.6,,,,,493.0,,,,,26.0,,4829.6,,,,,,,,,True,,False,,,,
18181,1429,1155.0,,,,,828.0,,2598.9,,,,,-274.0,,,,,-601.0,,1169.9,,,,,,,,,False,,False,,,,
18183,1546,1834.0,,,,,1212.0,,6547.6,,,,,288.0,,,,,-334.0,,5001.6,,,,,,,,,False,,False,,,,
19001,272,532.0,,,,,245.0,,219.2,,,,,260.0,,,,,-27.0,,-52.8,,,,,,,,,True,,True,,,,
19003,135,266.0,,,,,124.0,,1592.7,,,,,131.0,,,,,-11.0,,1457.7,,,,,,,,,True,,False,,,,
19005,582,833.0,,,,,932.0,,911.9,,,,,251.0,,,,,350.0,,329.9,,,,,,,,,False,,False,,,,
19007,372,1596.0,,,,,635.0,,4888.6,,,,,1224.0,,,,,263.0,,4516.6,,,,,,,,,True,,False,,,,
19009,133,189.0,,,,,218.0,,30.0,,,,,56.0,,,,,85.0,,-103.0,,,,,,,,,False,,False,,,,
19011,652,2905.0,,,,,1647.0,,8019.0,,,,,2253.0,,,,,995.0,,7367.0,,,,,,,,,True,,False,,,,
19013,3894,10780.0,,,,,9844.0,,17616.5,,4562.4,,,6886.0,,,,,5950.0,,13722.5,,668.4,,,,,,,True,,False,,True,,
19015,865,1183.0,,,,,1615.0,,3452.1,,,,,318.0,,,,,750.0,,2587.1,,,,,,,,,False,,False,,,,
19017,817,2905.0,,,,,1653.0,,7126.6,,1189.1,,,2088.0,,,,,836.0,,6309.6,,372.1,,,,,,,True,,False,,True,,
19019,577,1463.0,,,,,1496.0,,3908.0,,,,,886.0,,,,,919.0,,3331.0,,,,,,,,,False,,False,,,,
19021,1029,1505.0,,,,,1641.0,,1879.1,,477.5,,,476.0,,,,,612.0,,850.1,,-551.5,,,,,,,False,,False,,False,,
19023,542,1449.0,,,,,752.0,,4238.4,,,,,907.0,,,,,210.0,,3696.4,,,,,,,,,True,,False,,,,
19025,309,1631.0,,,,,621.0,,3840.1,,,,,1322.0,,,,,312.0,,3531.1,,,,,,,,,True,,False,,,,
19027,713,1757.0,,,,,1473.0,,3825.8,,920.5,,,1044.0,,,,,760.0,,3112.8,,207.5,,,,,,,True,,False,,True,,
19029,417,539.0,,,,,600.0,,127.6,,,,,122.0,,,,,183.0,,-289.4,,,,,,,,,False,,False,,,,
19031,565,1379.0,,,,,938.0,,4279.5,,,,,814.0,,,,,373.0,,3714.5,,,,,,,,,True,,False,,,,
19033,1766,4249.0,,,,,3827.0,,9084.5,,1486.7,,,2483.0,,,,,2061.0,,7318.5,,-279.3,,,,,,,True,,False,,True,,
19035,637,742.0,,,,,985.0,,736.0,,,,,105.0,,,,,348.0,,99.0,,,,,,,,,False,,True,,,,
19037,428,1106.0,,,,,800.0,,3624.8,,,,,678.0,,,,,372.0,,3196.8,,,,,,,,,True,,False,,,,
19039,268,224.0,,,,,462.0,,113.1,,,,,-44.0,,,,,194.0,,-154.9,,,,,,,,,False,,False,,,,
19041,675,1281.0,,,,,1699.0,,3703.9,,,,,606.0,,,,,1024.0,,3028.9,,,,,,,,,False,,False,,,,
19043,572,1134.0,,,,,1134.0,,443.5,,,,,562.0,,,,,562.0,,-128.5,,,,,,,,,False,,True,,,,
19045,1574,4648.0,,,,,2912.0,,16690.2,,1586.1,,,3074.0,,,,,1338.0,,15116.2,,12.1,,,,,,,True,,False,,True,,
19047,541,714.0,,,,,1323.0,,703.0,,459.8,,,173.0,,,,,782.0,,162.0,,-81.2,,,,,,,False,,True,,True,,
19049,2789,6419.0,,,,,4169.0,,23253.5,,2870.9,,,3630.0,,,,,1380.0,,20464.5,,81.9,,,,,,,True,,False,,True,,
19051,337,420.0,,,,,359.0,,558.8,,,,,83.0,,,,,22.0,,221.8,,,,,,,,,True,,False,,,,
19053,169,301.0,,,,,292.0,,259.9,,,,,132.0,,,,,123.0,,90.9,,,,,,,,,True,,True,,,,
19055,460,1253.0,,,,,1342.0,,1496.7,,,,,793.0,,,,,882.0,,1036.7,,,,,,,,,False,,False,,,,
19057,1251,2646.0,,,,,3704.0,,2215.9,,1030.3,,,1395.0,,,,,2453.0,,964.9,,-220.7,,,,,,,False,,True,,True,,
19059,620,1148.0,,,,,1450.0,,1473.3,,,,,528.0,,,,,830.0,,853.3,,,,,,,,,False,,False,,,,
19061,2939,7665.0,,,,,6661.0,,7275.7,,2238.5,,,4726.0,,,,,3722.0,,4336.7,,-700.5,,,,,,,True,,True,,True,,
19063,405,735.0,,,,,747.0,,2130.9,,,,,330.0,,,,,342.0,,1725.9,,,,,,,,,False,,False,,,,
19065,643,1561.0,,,,,1548.0,,5499.1,,,,,918.0,,,,,905.0,,4856.1,,,,,,,,,True,,False,,,,
19067,556,1225.0,,,,,1071.0,,3842.9,,,,,669.0,,,,,515.0,,3286.9,,,,,,,,,True,,False,,,,
19069,341,798.0,,,,,592.0,,3197.1,,,,,457.0,,,,,251.0,,2856.1,,,,,,,,,True,,False,,,,
19071,192,224.0,,,,,233.0,,180.0,,,,,32.0,,,,,41.0,,-12.0,,,,,,,,,False,,True,,,,
19073,261,875.0,,,,,408.0,,4184.6,,,,,614.0,,,,,147.0,,3923.6,,,,,,,,,True,,False,,,,
19075,469,1190.0,,,,,694.0,,3143.9,,,,,721.0,,,,,225.0,,2674.9,,,,,,,,,True,,False,,,,
19077,349,784.0,,,,,413.0,,1262.7,,,,,435.0,,,,,64.0,,913.7,,,,,,,,,True,,False,,,,
19079,737,1281.0,,,,,990.0,,6297.2,,,,,544.0,,,,,253.0,,5560.2,,,,,,,,,True,,False,,,,
19081,527,938.0,,,,,616.0,,712.3,,,,,411.0,,,,,89.0,,185.3,,,,,,,,,True,,True,,,,
19083,579,1519.0,,,,,1090.0,,2735.7,,,,,940.0,,,,,511.0,,2156.7,,,,,,,,,True,,False,,,,
19085,576,553.0,,,,,790.0,,283.9,,,,,-23.0,,,,,214.0,,-292.1,,,,,,,,,False,,False,,,,
19087,980,1505.0,,,,,1049.0,,3364.3,,1155.1,,,525.0,,,,,69.0,,2384.3,,175.1,,,,,,,True,,False,,True,,
19089,345,518.0,,,,,524.0,,2468.1,,,,,173.0,,,,,179.0,,2123.1,,,,,,,,,False,,False,,,,
19091,417,763.0,,,,,704.0,,987.6,,,,,346.0,,,,,287.0,,570.6,,,,,,,,,True,,False,,,,
19093,317,539.0,,,,,595.0,,336.1,,,,,222.0,,,,,278.0,,19.1,,,,,,,,,False,,True,,,,
19095,412,1057.0,,,,,858.0,,3504.1,,,,,645.0,,,,,446.0,,3092.1,,,,,,,,,True,,False,,,,
19097,587,1680.0,,,,,1154.0,,1860.1,,,,,1093.0,,,,,567.0,,1273.1,,,,,,,,,True,,False,,,,
19099,1145,1841.0,,,,,2182.0,,1880.7,,1018.8,,,696.0,,,,,1037.0,,735.7,,-126.2,,,,,,,False,,False,,True,,
19101,554,980.0,,,,,948.0,,5673.4,,,,,426.0,,,,,394.0,,5119.4,,,,,,,,,True,,False,,,,
19103,3110,8792.0,,,,,6726.0,,48070.6,,3766.8,,,5682.0,,,,,3616.0,,44960.6,,656.8,,,,,,,True,,False,,True,,
19105,783,3542.0,,,,,1511.0,,2892.2,,1984.3,,,2759.0,,,,,728.0,,2109.2,,1201.3,,,,,,,True,,True,,True,,
19107,372,931.0,,,,,583.0,,3127.7,,,,,559.0,,,,,211.0,,2755.7,,,,,,,,,True,,False,,,,
19109,801,1162.0,,,,,1042.0,,3216.2,,,,,361.0,,,,,241.0,,2415.2,,,,,,,,,True,,False,,,,
19111,1289,2268.0,,,,,1583.0,,6252.2,,950.1,,,979.0,,,,,294.0,,4963.2,,-338.9,,,,,,,True,,False,,True,,
19113,5236,21840.0,,,,,12654.0,,63064.5,,8198.3,,,16604.0,,,,,7418.0,,57828.5,,2962.3,,,,,,,True,,False,,True,,
19115,372,630.0,,,,,465.0,,2095.8,,,,,258.0,,,,,93.0,,1723.8,,,,,,,,,True,,False,,,,
19117,311,238.0,,,,,535.0,,570.6,,,,,-73.0,,,,,224.0,,259.6,,,,,,,,,False,,False,,,,
19119,492,959.0,,,,,716.0,,3782.2,,,,,467.0,,,,,224.0,,3290.2,,,,,,,,,True,,False,,,,
19121,432,721.0,,,,,723.0,,2332.2,,,,,289.0,,,,,291.0,,1900.2,,,,,,,,,False,,False,,,,
19123,712,1022.0,,,,,1293.0,,2296.1,,,,,310.0,,,,,581.0,,1584.1,,,,,,,,,False,,False,,,,
19125,1133,1862.0,,,,,1742.0,,2303.5,,759.4,,,729.0,,,,,609.0,,1170.5,,-373.6,,,,,,,True,,False,,True,,
19127,1103,2842.0,,,,,3090.0,,5072.9,,999.3,,,1739.0,,,,,1987.0,,3969.9,,-103.7,,,,,,,False,,False,,True,,
