,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05003,569,324.0,34.0,,,,,398.0,,668.8,192.6,377.0,557.0,,,,,-245.0,-535.0,,,,,-171.0,,99.8,-376.4,-192.0,-12.0,,,,,False,,,,,True,,True,False,True,True,,,,
05005,882,972.0,979.0,,,,,881.0,,321.9,439.1,1111.0,1632.0,,,,,90.0,97.0,,,,,-1.0,,-560.1,-442.9,229.0,750.0,,,,,False,,,,,True,,False,False,False,False,,,,
05007,7573,4398.0,2414.0,,,,,6324.0,,1556.1,3575.5,5006.0,6739.0,,1122.3,,,-3175.0,-5159.0,,,,,-1249.0,,-6016.9,-3997.5,-2567.0,-834.0,,-6450.7,,,False,,,,,True,,False,False,True,True,,False,,
05009,1064,1236.0,1333.0,,,,,940.0,,1784.8,616.4,1687.0,1718.0,,,,,172.0,269.0,,,,,-124.0,,720.8,-447.6,623.0,654.0,,,,,False,,,,,True,,False,False,False,False,,,,
05011,545,198.0,0.0,,,,,215.0,,2107.2,67.6,292.5,296.0,,,,,-347.0,-545.0,,,,,-330.0,,1562.2,-477.4,-252.5,-249.0,,,,,False,,,,,True,,False,False,True,True,,,,
05013,116,132.0,81.0,,,,,79.0,,87.9,79.2,68.5,224.0,,,,,16.0,-35.0,,,,,-37.0,,-28.1,-36.8,-47.5,108.0,,,,,False,,,,,False,,False,False,False,False,,,,
05015,833,678.0,426.0,,,,,528.0,,463.5,383.6,1029.0,940.0,,,,,-155.0,-407.0,,,,,-305.0,,-369.5,-449.4,196.0,107.0,,,,,False,,,,,False,,False,False,False,True,,,,
05017,293,234.0,29.0,,,,,190.0,,3288.2,64.3,341.0,347.0,,,,,-59.0,-264.0,,,,,-103.0,,2995.2,-228.7,48.0,54.0,,,,,False,,,,,False,,False,False,True,True,,,,
05019,667,384.0,253.0,,,,,463.0,,145.8,188.6,309.0,710.0,,,,,-283.0,-414.0,,,,,-204.0,,-521.2,-478.4,-358.0,43.0,,,,,False,,,,,True,,False,False,False,True,,,,
05021,576,546.0,320.0,,,,,536.0,,3538.6,330.4,678.0,685.0,,,,,-30.0,-256.0,,,,,-40.0,,2962.6,-245.6,102.0,109.0,,,,,False,,,,,False,,False,False,False,False,,,,
05023,668,306.0,313.0,,,,,649.0,,124.2,109.7,338.0,694.0,,,,,-362.0,-355.0,,,,,-19.0,,-543.8,-558.3,-330.0,26.0,,,,,True,,,,,True,,False,False,True,True,,,,
05025,251,180.0,54.0,,,,,128.0,,220.0,44.1,169.0,281.0,,,,,-71.0,-197.0,,,,,-123.0,,-31.0,-206.9,-82.0,30.0,,,,,False,,,,,False,,True,False,False,True,,,,
05027,616,684.0,567.0,,,,,476.0,,726.2,267.3,987.0,987.0,,,,,68.0,-49.0,,,,,-140.0,,110.2,-348.7,371.0,371.0,,,,,True,,,,,False,,False,False,False,False,,,,
05029,792,678.0,1178.0,,,,,615.0,,3130.6,262.5,1022.5,845.0,,,,,-114.0,386.0,,,,,-177.0,,2338.6,-529.5,230.5,53.0,,,,,False,,,,,False,,False,False,False,True,,,,
05031,3737,3270.0,2482.0,,,,,3999.0,,929.5,2039.3,3343.0,5391.0,,2640.1,,,-467.0,-1255.0,,,,,262.0,,-2807.5,-1697.7,-394.0,1654.0,,-1096.9,,,False,,,,,True,,False,False,True,False,,False,,
05033,1741,1482.0,1429.0,,,,,2734.0,,1095.1,870.8,2011.0,2456.0,,,,,-259.0,-312.0,,,,,993.0,,-645.9,-870.2,270.0,715.0,,,,,False,,,,,False,,False,False,False,False,,,,
05035,1311,1200.0,1053.0,,,,,1162.0,,421.2,725.5,1149.0,1383.0,,447.8,,,-111.0,-258.0,,,,,-149.0,,-889.8,-585.5,-162.0,72.0,,-863.2,,,False,,,,,False,,False,False,False,True,,False,,
05037,689,480.0,235.0,,,,,526.0,,4111.8,203.3,621.0,614.0,,,,,-209.0,-454.0,,,,,-163.0,,3422.8,-485.7,-68.0,-75.0,,,,,False,,,,,True,,False,False,True,True,,,,
05039,228,204.0,43.0,,,,,134.0,,2577.3,120.5,171.0,266.0,,,,,-24.0,-185.0,,,,,-94.0,,2349.3,-107.5,-57.0,38.0,,,,,False,,,,,False,,False,False,False,False,,,,
05041,458,222.0,151.0,,,,,172.0,,117.0,94.5,193.0,358.0,,,,,-236.0,-307.0,,,,,-286.0,,-341.0,-363.5,-265.0,-100.0,,,,,False,,,,,False,,False,False,False,True,,,,
05043,900,366.0,553.0,,,,,352.0,,1092.0,224.3,490.0,577.0,,,,,-534.0,-347.0,,,,,-548.0,,192.0,-675.7,-410.0,-323.0,,,,,True,,,,,False,,True,False,True,True,,,,
05045,3531,1890.0,1729.0,,,,,3009.0,,3678.9,1326.7,2338.5,2654.0,,466.2,,,-1641.0,-1802.0,,,,,-522.0,,147.9,-2204.3,-1192.5,-877.0,,-3064.8,,,False,,,,,True,,True,False,True,True,,False,,
05047,418,312.0,172.0,,,,,641.0,,92.2,191.9,285.0,571.0,,,,,-106.0,-246.0,,,,,223.0,,-325.8,-226.1,-133.0,153.0,,,,,False,,,,,False,,False,False,False,False,,,,
05049,407,396.0,296.0,,,,,263.0,,393.3,131.2,357.0,492.0,,,,,-11.0,-111.0,,,,,-144.0,,-13.7,-275.8,-50.0,85.0,,,,,False,,,,,False,,False,False,False,False,,,,
05051,2479,1536.0,1137.0,,,,,2969.0,,603.7,1363.7,2149.0,3267.0,,554.5,,,-943.0,-1342.0,,,,,490.0,,-1875.3,-1115.3,-330.0,788.0,,-1924.5,,,False,,,,,True,,False,False,True,True,,False,,
05053,575,486.0,575.0,,,,,360.0,,2085.2,181.0,683.5,628.0,,,,,-89.0,0.0,,,,,-215.0,,1510.2,-394.0,108.5,53.0,,,,,True,,,,,False,,False,False,False,True,,,,
05055,1951,2034.0,1571.0,,,,,1926.0,,1292.5,1069.0,2172.0,2570.0,,673.2,,,83.0,-380.0,,,,,-25.0,,-658.5,-882.0,221.0,619.0,,-1277.8,,,False,,,,,True,,False,False,False,False,,False,,
05057,451,474.0,428.0,,,,,421.0,,91.1,252.0,408.5,792.0,,,,,23.0,-23.0,,,,,-30.0,,-359.9,-199.0,-42.5,341.0,,,,,False,,,,,False,,False,False,False,False,,,,
05059,944,1086.0,1303.0,,,,,1022.0,,615.2,652.7,1572.0,1567.0,,276.3,,,142.0,359.0,,,,,78.0,,-328.8,-291.3,628.0,623.0,,-667.7,,,False,,,,,True,,False,False,False,False,,False,,
05061,351,318.0,315.0,,,,,262.0,,53.5,139.5,260.0,445.0,,,,,-33.0,-36.0,,,,,-89.0,,-297.5,-211.5,-91.0,94.0,,,,,False,,,,,False,,False,False,False,False,,,,
05063,885,594.0,781.0,,,,,1417.0,,115.9,437.9,562.5,1378.0,,310.9,,,-291.0,-104.0,,,,,532.0,,-769.1,-447.1,-322.5,493.0,,-574.1,,,True,,,,,False,,False,False,False,False,,False,,
05065,406,348.0,203.0,,,,,322.0,,39.7,118.5,154.0,511.0,,,,,-58.0,-203.0,,,,,-84.0,,-366.3,-287.5,-252.0,105.0,,,,,False,,,,,False,,False,False,False,False,,,,
05067,1338,1428.0,492.0,,,,,645.0,,1635.1,637.6,1000.0,1490.0,,,,,90.0,-846.0,,,,,-693.0,,297.1,-700.4,-338.0,152.0,,,,,False,,,,,False,,False,False,False,False,,,,
05069,1864,1344.0,893.0,,,,,1206.0,,511.7,930.7,1331.0,2238.0,,730.0,,,-520.0,-971.0,,,,,-658.0,,-1352.3,-933.3,-533.0,374.0,,-1134.0,,,False,,,,,False,,False,False,False,True,,False,,
05071,717,378.0,368.0,,,,,997.0,,1317.9,223.9,386.0,753.0,,138.8,,,-339.0,-349.0,,,,,280.0,,600.9,-493.1,-331.0,36.0,,-578.2,,,False,,,,,True,,False,False,True,True,,False,,
05073,97,132.0,20.0,,,,,98.0,,19.3,39.5,63.0,197.0,,,,,35.0,-77.0,,,,,1.0,,-77.7,-57.5,-34.0,100.0,,,,,False,,,,,True,,False,False,True,False,,,,
05075,520,390.0,217.0,,,,,621.0,,137.4,182.9,355.0,569.0,,557.7,,,-130.0,-303.0,,,,,101.0,,-382.6,-337.1,-165.0,49.0,,37.7,,,False,,,,,True,,False,False,False,True,,True,,
05077,303,114.0,5.0,,,,,197.0,,427.5,60.3,138.0,222.0,,,,,-189.0,-298.0,,,,,-106.0,,124.5,-242.7,-165.0,-81.0,,,,,False,,,,,True,,True,False,True,True,,,,
05079,457,132.0,,,,,,254.0,,63.6,87.7,78.0,319.0,,232.0,,,-325.0,,,,,,-203.0,,-393.4,-369.3,-379.0,-138.0,,-225.0,,,,,,,,True,,False,False,False,True,,True,,
05081,233,294.0,160.0,,,,,248.0,,658.9,182.4,301.0,459.0,,,,,61.0,-73.0,,,,,15.0,,425.9,-50.6,68.0,226.0,,,,,False,,,,,True,,False,True,False,False,,,,
05083,649,600.0,9.0,,,,,906.0,,2565.0,350.5,761.0,889.0,,,,,-49.0,-640.0,,,,,257.0,,1916.0,-298.5,112.0,240.0,,,,,False,,,,,False,,False,False,False,False,,,,
05085,1823,1236.0,1111.0,,,,,1604.0,,751.1,847.5,1392.5,2124.0,,435.2,,,-587.0,-712.0,,,,,-219.0,,-1071.9,-975.5,-430.5,301.0,,-1387.8,,,False,,,,,True,,False,False,True,True,,False,,
05087,496,210.0,303.0,,,,,404.0,,161.9,248.1,343.0,389.0,,,,,-286.0,-193.0,,,,,-92.0,,-334.1,-247.9,-153.0,-107.0,,,,,True,,,,,True,,False,True,True,True,,,,
05089,283,606.0,857.0,,,,,253.0,,4048.9,363.1,798.0,616.0,,,,,323.0,574.0,,,,,-30.0,,3765.9,80.1,515.0,333.0,,,,,False,,,,,True,,False,True,False,False,,,,
05091,778,858.0,314.0,,,,,908.0,,148.2,563.8,613.5,1462.0,,305.7,,,80.0,-464.0,,,,,130.0,,-629.8,-214.2,-164.5,684.0,,-472.3,,,False,,,,,False,,False,False,False,False,,False,,
05093,1450,1044.0,603.0,,,,,1540.0,,432.7,577.0,981.0,1654.0,,398.2,,,-406.0,-847.0,,,,,90.0,,-1017.3,-873.0,-469.0,204.0,,-1051.8,,,False,,,,,True,,False,False,False,True,,False,,
05095,217,144.0,71.0,,,,,127.0,,25.0,49.4,121.0,205.0,,,,,-73.0,-146.0,,,,,-90.0,,-192.0,-167.6,-96.0,-12.0,,,,,False,,,,,False,,False,False,False,True,,,,
05097,275,150.0,28.0,,,,,217.0,,218.7,87.2,262.0,244.0,,,,,-125.0,-247.0,,,,,-58.0,,-56.3,-187.8,-13.0,-31.0,,,,,False,,,,,True,,True,False,True,True,,,,
05099,177,228.0,189.0,,,,,191.0,,56.3,119.5,168.0,337.0,,,,,51.0,12.0,,,,,14.0,,-120.7,-57.5,-9.0,160.0,,,,,True,,,,,True,,False,False,True,False,,,,
05101,159,174.0,0.0,,,,,164.0,,263.5,81.9,267.0,297.0,,,,,15.0,-159.0,,,,,5.0,,104.5,-77.1,108.0,138.0,,,,,False,,,,,True,,False,False,False,False,,,,
05103,820,612.0,847.0,,,,,475.0,,7140.7,258.8,1136.0,939.0,,,,,-208.0,27.0,,,,,-345.0,,6320.7,-561.2,316.0,119.0,,,,,True,,,,,False,,False,False,False,True,,,,
05105,243,162.0,144.0,,,,,216.0,,69.0,57.1,144.0,257.0,,,,,-81.0,-99.0,,,,,-27.0,,-174.0,-185.9,-99.0,14.0,,,,,False,,,,,True,,False,False,False,True,,,,
05107,400,282.0,15.0,,,,,346.0,,159.9,176.6,355.0,530.0,,,,,-118.0,-385.0,,,,,-54.0,,-240.1,-223.4,-45.0,130.0,,,,,False,,,,,True,,False,False,True,False,,,,
05109,356,198.0,111.0,,,,,253.0,,191.3,97.5,229.0,323.0,,,,,-158.0,-245.0,,,,,-103.0,,-164.7,-258.5,-127.0,-33.0,,,,,False,,,,,True,,False,False,True,True,,,,
05111,852,738.0,80.0,,,,,942.0,,219.2,320.0,564.5,1158.0,,250.6,,,-114.0,-772.0,,,,,90.0,,-632.8,-532.0,-287.5,306.0,,-601.4,,,False,,,,,True,,False,False,False,False,,False,,
05113,595,798.0,1137.0,,,,,574.0,,1980.6,316.5,780.0,953.0,,,,,203.0,542.0,,,,,-21.0,,1385.6,-278.5,185.0,358.0,,,,,False,,,,,True,,False,False,True,False,,,,
05115,2239,1488.0,1113.0,,,,,2006.0,,4863.9,925.4,1558.0,2457.0,,444.1,,,-751.0,-1126.0,,,,,-233.0,,2624.9,-1313.6,-681.0,218.0,,-1794.9,,,False,,,,,True,,False,False,True,True,,False,,
05117,224,150.0,200.0,,,,,161.0,,34.8,93.9,86.0,253.0,,,,,-74.0,-24.0,,,,,-63.0,,-189.2,-130.1,-138.0,29.0,,,,,True,,,,,True,,False,False,False,True,,,,
05119,10053,6984.0,5098.0,,,,,7494.0,,10097.9,4598.7,8585.5,9930.0,,2073.3,,,-3069.0,-4955.0,,,,,-2559.0,,44.9,-5454.3,-1467.5,-123.0,,-7979.7,,,False,,,,,True,,True,False,True,True,,False,,
05121,562,540.0,193.0,,,,,627.0,,446.0,237.5,477.0,744.0,,,,,-22.0,-369.0,,,,,65.0,,-116.0,-324.5,-85.0,182.0,,,,,False,,,,,False,,False,False,False,False,,,,
05123,807,390.0,322.0,,,,,680.0,,163.2,307.7,559.0,762.0,,286.6,,,-417.0,-485.0,,,,,-127.0,,-643.8,-499.3,-248.0,-45.0,,-520.4,,,False,,,,,True,,False,False,True,True,,False,,
05125,3564,2616.0,2048.0,,,,,3180.0,,1934.9,1923.7,4132.0,3549.0,,692.7,,,-948.0,-1516.0,,,,,-384.0,,-1629.1,-1640.3,568.0,-15.0,,-2871.3,,,False,,,,,True,,False,False,True,True,,False,,
05127,290,180.0,153.0,,,,,315.0,,30.5,144.7,197.0,299.0,,,,,-110.0,-137.0,,,,,25.0,,-259.5,-145.3,-93.0,9.0,,,,,False,,,,,True,,False,False,True,True,,,,
05129,244,84.0,26.0,,,,,185.0,,189.2,31.1,59.0,194.0,,,,,-160.0,-218.0,,,,,-59.0,,-54.8,-212.9,-185.0,-50.0,,,,,False,,,,,True,,True,False,False,True,,,,
05131,3314,2928.0,2598.0,,,,,5320.0,,1047.2,1807.6,2575.0,4952.0,,705.0,,,-386.0,-716.0,,,,,2006.0,,-2266.8,-1506.4,-739.0,1638.0,,-2609.0,,,False,,,,,False,,False,False,False,False,,False,,
05133,460,420.0,32.0,,,,,410.0,,92.5,226.7,455.0,614.0,,104.8,,,-40.0,-428.0,,,,,-50.0,,-367.5,-233.3,-5.0,154.0,,-355.2,,,False,,,,,False,,False,False,True,False,,False,,
05135,551,582.0,563.0,,,,,426.0,,945.1,295.2,457.5,861.0,,,,,31.0,12.0,,,,,-125.0,,394.1,-255.8,-93.5,310.0,,,,,True,,,,,False,,False,False,False,False,,,,
05137,333,72.0,0.0,,,,,287.0,,95.8,39.5,43.0,242.0,,,,,-261.0,-333.0,,,,,-46.0,,-237.2,-293.5,-290.0,-91.0,,,,,False,,,,,True,,True,False,False,True,,,,
05139,1118,618.0,647.0,,,,,896.0,,628.1,529.7,756.0,1233.0,,272.9,,,-500.0,-471.0,,,,,-222.0,,-489.9,-588.3,-362.0,115.0,,-845.1,,,True,,,,,True,,True,False,True,True,,False,,
05141,457,324.0,601.0,,,,,395.0,,258.1,69.4,528.5,466.0,,,,,-133.0,144.0,,,,,-62.0,,-198.9,-387.6,71.5,9.0,,,,,False,,,,,True,,False,False,True,True,,,,
05143,7607,5886.0,7548.0,,,,,6976.0,,9546.0,3957.0,8051.0,7632.0,,1680.4,,,-1721.0,-59.0,,,,,-631.0,,1939.0,-3650.0,444.0,25.0,,-5926.6,,,True,,,,,True,,False,False,True,True,,False,,
05145,2239,2826.0,2728.0,,,,,2552.0,,4788.7,1428.8,3730.5,3861.0,,1187.6,,,587.0,489.0,,,,,313.0,,2549.7,-810.2,1491.5,1622.0,,-1051.4,,,True,,,,,True,,False,False,False,False,,False,,
05147,195,90.0,47.0,,,,,112.0,,92.4,45.2,70.0,163.0,,,,,-105.0,-148.0,,,,,-83.0,,-102.6,-149.8,-125.0,-32.0,,,,,False,,,,,True,,True,False,False,True,,,,
05149,905,468.0,155.0,,,,,674.0,,269.3,352.2,703.0,842.0,,,,,-437.0,-750.0,,,,,-231.0,,-635.7,-552.8,-202.0,-63.0,,,,,False,,,,,True,,False,False,True,True,,,,
06001,26083,10050.0,12460.0,,,,,7659.0,,24580.1,10635.4,9778.0,5874.0,,4572.9,,,-16033.0,-13623.0,,,,,-18424.0,,-1502.9,-15447.6,-16305.0,-20209.0,,-21510.1,,,True,,,,,False,,True,True,False,False,,False,,
06003,27,72.0,0.0,,,,,21.0,,77.6,15.7,41.0,68.0,,,,,45.0,-27.0,,,,,-6.0,,50.6,-11.3,14.0,41.0,,,,,True,,,,,True,,False,True,True,True,,,,
06005,2167,294.0,562.0,,,,,299.0,,766.4,265.2,336.0,524.0,,,,,-1873.0,-1605.0,,,,,-1868.0,,-1400.6,-1901.8,-1831.0,-1643.0,,,,,True,,,,,True,,True,False,True,True,,,,
06007,3965,1332.0,3020.0,,,,,2348.0,,3166.7,1480.2,1877.0,2982.0,,612.2,,,-2633.0,-945.0,,,,,-1617.0,,-798.3,-2484.8,-2088.0,-983.0,,-3352.8,,,True,,,,,True,,True,True,True,True,,False,,
06009,762,204.0,339.0,,,,,287.0,,3968.6,185.4,122.0,612.0,,,,,-558.0,-423.0,,,,,-475.0,,3206.6,-576.6,-640.0,-150.0,,,,,True,,,,,True,,False,False,False,True,,,,
06011,713,240.0,128.0,,,,,144.0,,129.9,118.4,232.0,348.0,,,,,-473.0,-585.0,,,,,-569.0,,-583.1,-594.6,-481.0,-365.0,,,,,False,,,,,False,,False,False,False,True,,,,
06013,19191,7938.0,7268.0,,,,,5697.0,,23764.7,8377.6,11430.5,7293.0,,3469.0,,,-11253.0,-11923.0,,,,,-13494.0,,4573.7,-10813.4,-7760.5,-11898.0,,-15722.0,,,False,,,,,False,,True,True,True,False,,False,,
06015,496,318.0,532.0,,,,,58.0,,7714.8,319.0,309.0,566.0,,,,,-178.0,36.0,,,,,-438.0,,7218.8,-177.0,-187.0,70.0,,,,,True,,,,,False,,False,True,False,True,,,,
06017,3902,1758.0,3814.0,,,,,1465.0,,24779.8,2275.4,2436.5,2067.0,,708.9,,,-2144.0,-88.0,,,,,-2437.0,,20877.8,-1626.6,-1465.5,-1835.0,,-3193.1,,,True,,,,,False,,False,True,True,True,,False,,
06019,31849,11652.0,16247.0,,,,,8492.0,,29836.4,11869.8,13918.5,14033.0,,7086.1,,,-20197.0,-15602.0,,,,,-23357.0,,-2012.6,-19979.2,-17930.5,-17816.0,,-24762.9,,,True,,,,,False,,True,True,True,True,,False,,
06021,692,354.0,437.0,,,,,235.0,,2006.5,263.6,350.0,465.0,,,,,-338.0,-255.0,,,,,-457.0,,1314.5,-428.4,-342.0,-227.0,,,,,True,,,,,False,,False,False,False,True,,,,
06023,1053,432.0,1157.0,,,,,219.0,,3711.7,854.9,374.0,979.0,,,,,-621.0,104.0,,,,,-834.0,,2658.7,-198.1,-679.0,-74.0,,,,,True,,,,,False,,False,True,False,True,,,,
06025,7851,6108.0,2308.0,,,,,2989.0,,15601.7,3084.6,4827.5,5057.0,,2453.8,,,-1743.0,-5543.0,,,,,-4862.0,,7750.7,-4766.4,-3023.5,-2794.0,,-5397.2,,,False,,,,,False,,False,False,False,False,,False,,
06027,364,72.0,0.0,,,,,220.0,,110.0,30.3,42.0,184.0,,,,,-292.0,-364.0,,,,,-144.0,,-254.0,-333.7,-322.0,-180.0,,,,,False,,,,,True,,True,False,False,True,,,,
06029,32042,10530.0,15311.0,,,,,11563.0,,31275.0,10743.8,15176.5,12798.0,,5807.0,,,-21512.0,-16731.0,,,,,-20479.0,,-767.0,-21298.2,-16865.5,-19244.0,,-26235.0,,,True,,,,,True,,True,True,True,True,,False,,
06031,6356,2964.0,4331.0,,,,,1792.0,,969.9,2311.4,4635.5,3582.0,,1137.9,,,-3392.0,-2025.0,,,,,-4564.0,,-5386.1,-4044.6,-1720.5,-2774.0,,-5218.1,,,True,,,,,False,,False,False,True,True,,False,,
06033,1065,282.0,362.0,,,,,331.0,,443.2,370.1,274.0,867.0,,,,,-783.0,-703.0,,,,,-734.0,,-621.8,-694.9,-791.0,-198.0,,,,,True,,,,,True,,True,True,False,True,,,,
06035,3211,1764.0,0.0,,,,,508.0,,15790.9,1417.9,2038.0,1776.0,,,,,-1447.0,-3211.0,,,,,-2703.0,,12579.9,-1793.1,-1173.0,-1435.0,,,,,False,,,,,False,,False,False,True,True,,,,
06037,445161,151920.0,193299.0,,,,,83107.0,,291600.7,160649.1,212794.0,141830.0,,60120.5,,,-293241.0,-251862.0,,,,,-362054.0,,-153560.3,-284511.9,-232367.0,-303331.0,,-385040.5,,,True,,,,,False,,True,True,True,False,,False,,
06039,5038,1728.0,2874.0,,,,,1338.0,,6555.3,1365.8,1376.0,2515.0,,843.3,,,-3310.0,-2164.0,,,,,-3700.0,,1517.3,-3672.2,-3662.0,-2523.0,,-4194.7,,,True,,,,,False,,True,False,False,True,,False,,
06041,2562,972.0,1621.0,,,,,1039.0,,3397.7,926.1,1077.0,1409.0,,436.9,,,-1590.0,-941.0,,,,,-1523.0,,835.7,-1635.9,-1485.0,-1153.0,,-2125.1,,,True,,,,,True,,True,False,True,True,,False,,
06043,164,60.0,42.0,,,,,100.0,,59.0,18.7,26.0,192.0,,,,,-104.0,-122.0,,,,,-64.0,,-105.0,-145.3,-138.0,28.0,,,,,False,,,,,True,,False,False,False,True,,,,
06045,1506,696.0,1331.0,,,,,247.0,,544.5,553.9,341.0,1283.0,,384.9,,,-810.0,-175.0,,,,,-1259.0,,-961.5,-952.1,-1165.0,-223.0,,-1121.1,,,True,,,,,False,,False,False,False,True,,False,,
06047,8458,4038.0,5805.0,,,,,2464.0,,6469.8,2755.2,3242.5,5160.0,,1905.5,,,-4420.0,-2653.0,,,,,-5994.0,,-1988.2,-5702.8,-5215.5,-3298.0,,-6552.5,,,True,,,,,False,,True,False,False,True,,False,,
06049,215,114.0,0.0,,,,,97.0,,98.3,55.4,57.5,182.0,,,,,-101.0,-215.0,,,,,-118.0,,-116.7,-159.6,-157.5,-33.0,,,,,False,,,,,False,,False,False,False,True,,,,
06051,412,174.0,124.0,,,,,111.0,,47.4,104.8,0.0,259.0,,,,,-238.0,-288.0,,,,,-301.0,,-364.6,-307.2,-412.0,-153.0,,,,,False,,,,,False,,False,False,False,True,,,,
06053,14729,6222.0,10794.0,,,,,2889.0,,9509.9,4114.1,6800.5,7337.0,,4822.5,,,-8507.0,-3935.0,,,,,-11840.0,,-5219.1,-10614.9,-7928.5,-7392.0,,-9906.5,,,True,,,,,False,,True,False,True,True,,False,,
06055,3181,1668.0,1576.0,,,,,758.0,,994.2,1810.9,2676.5,2195.0,,581.8,,,-1513.0,-1605.0,,,,,-2423.0,,-2186.8,-1370.1,-504.5,-986.0,,-2599.2,,,False,,,,,False,,False,True,True,True,,False,,
06057,1648,1158.0,2468.0,,,,,801.0,,34817.4,1215.8,1730.0,2087.0,,,,,-490.0,820.0,,,,,-847.0,,33169.4,-432.2,82.0,439.0,,,,,False,,,,,False,,False,True,True,True,,,,
06059,110303,27336.0,39839.0,,,,,22633.0,,48980.8,22133.2,37034.5,32854.0,,11236.7,,,-82967.0,-70464.0,,,,,-87670.0,,-61322.2,-88169.8,-73268.5,-77449.0,,-99066.3,,,True,,,,,False,,True,False,True,True,,False,,
06061,8302,3318.0,3020.0,,,,,3672.0,,6971.4,4568.3,4634.0,3966.0,,1342.8,,,-4984.0,-5282.0,,,,,-4630.0,,-1330.6,-3733.7,-3668.0,-4336.0,,-6959.2,,,False,,,,,True,,True,True,True,True,,False,,
06063,309,222.0,205.0,,,,,205.0,,1368.6,75.3,324.0,372.0,,,,,-87.0,-104.0,,,,,-104.0,,1059.6,-233.7,15.0,63.0,,,,,False,,,,,False,,False,False,True,True,,,,
06065,109066,32598.0,50387.0,,,,,28766.0,,159282.8,32754.4,35622.0,34817.0,,13318.2,,,-76468.0,-58679.0,,,,,-80300.0,,50216.8,-76311.6,-73444.0,-74249.0,,-95747.8,,,True,,,,,False,,True,True,True,True,,False,,
06067,34091,18168.0,18053.0,,,,,12489.0,,51948.1,21236.3,22734.0,17296.0,,7541.8,,,-15923.0,-16038.0,,,,,-21602.0,,17857.1,-12854.7,-11357.0,-16795.0,,-26549.2,,,False,,,,,False,,False,True,True,False,,False,,
06069,2091,708.0,1614.0,,,,,433.0,,4700.5,323.0,953.0,1041.0,,303.1,,,-1383.0,-477.0,,,,,-1658.0,,2609.5,-1768.0,-1138.0,-1050.0,,-1787.9,,,True,,,,,False,,False,False,True,True,,False,,
06071,119450,61716.0,126015.0,,,,,31505.0,,179867.9,46449.4,72961.5,57588.0,,25556.1,,,-57734.0,6565.0,,,,,-87945.0,,60417.9,-73000.6,-46488.5,-61862.0,,-93893.9,,,True,,,,,False,,False,False,True,False,,False,,
06073,93791,42168.0,57302.0,,,,,21960.0,,257431.1,45778.5,51676.0,41688.0,,16859.5,,,-51623.0,-36489.0,,,,,-71831.0,,163640.1,-48012.5,-42115.0,-52103.0,,-76931.5,,,True,,,,,False,,False,True,True,False,,False,,
06075,9818,4866.0,4948.0,,,,,3567.0,,8700.7,6691.9,6870.0,2192.0,,2315.7,,,-4952.0,-4870.0,,,,,-6251.0,,-1117.3,-3126.1,-2948.0,-7626.0,,-7502.3,,,True,,,,,False,,True,True,True,False,,False,,
06077,22021,6792.0,8036.0,,,,,6101.0,,64072.1,8006.9,6373.0,10939.0,,2854.6,,,-15229.0,-13985.0,,,,,-15920.0,,42051.1,-14014.1,-15648.0,-11082.0,,-19166.4,,,True,,,,,False,,False,True,False,True,,False,,
06079,5553,3414.0,3499.0,,,,,2547.0,,3372.6,3304.5,5056.0,4296.0,,1409.7,,,-2139.0,-2054.0,,,,,-3006.0,,-2180.4,-2248.5,-497.0,-1257.0,,-4143.3,,,True,,,,,False,,False,False,True,True,,False,,
06081,11838,4428.0,4257.0,,,,,3144.0,,5234.7,6008.9,4938.0,2666.0,,1993.1,,,-7410.0,-7581.0,,,,,-8694.0,,-6603.3,-5829.1,-6900.0,-9172.0,,-9844.9,,,False,,,,,False,,True,True,True,False,,False,,
