,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,OneQuietNight-ML,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-OneQuietNight-ML,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
20183,77,155.0,65.0,,,,,109.0,,343.0,65.5,,110.0,173.0,,,,,,78.0,-12.0,,,,,32.0,,266.0,-11.5,,33.0,96.0,,,,,,True,,,,,True,,False,True,,True,False,,,,,
20185,75,140.0,55.0,,,,,92.0,,86.7,73.7,,24.0,172.0,,,,,,65.0,-20.0,,,,,17.0,,11.7,-1.3,,-51.0,97.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
20187,16,65.0,0.0,,,,,125.0,,148.9,3.9,,39.0,83.0,,,,,,49.0,-16.0,,,,,109.0,,132.9,-12.1,,23.0,67.0,,,,,,True,,,,,False,,False,True,,True,False,,,,,
20189,86,175.0,58.0,,,,,224.0,,138.0,40.0,,190.0,233.0,,,,,,89.0,-28.0,,,,,138.0,,52.0,-46.0,,104.0,147.0,,,,,,True,,,,,False,,True,True,,False,False,,,,,
20191,619,580.0,627.0,,,,,526.0,,371.4,276.1,,437.0,884.0,,,,,,-39.0,8.0,,,,,-93.0,,-247.6,-342.9,,-182.0,265.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
20193,263,250.0,226.0,,,,,360.0,,220.2,106.1,,31.0,335.0,,,,,,-13.0,-37.0,,,,,97.0,,-42.8,-156.9,,-232.0,72.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
20195,81,110.0,0.0,,,,,90.0,,218.4,43.4,,112.0,141.0,,,,,,29.0,-81.0,,,,,9.0,,137.4,-37.6,,31.0,60.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
20197,153,105.0,123.0,,,,,227.0,,43.7,35.4,,184.0,234.0,,,,,,-48.0,-30.0,,,,,74.0,,-109.3,-117.6,,31.0,81.0,,,,,,True,,,,,False,,False,False,,True,False,,,,,
20199,24,20.0,0.0,,,,,92.0,,9.2,12.0,,89.0,53.0,,,,,,-4.0,-24.0,,,,,68.0,,-14.8,-12.0,,65.0,29.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
20201,122,270.0,239.0,,,,,206.0,,61.9,120.6,,253.0,289.0,,,,,,148.0,117.0,,,,,84.0,,-60.1,-1.4,,131.0,167.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
20203,38,100.0,0.0,,,,,104.0,,393.9,42.2,,93.0,107.0,,,,,,62.0,-38.0,,,,,66.0,,355.9,4.2,,55.0,69.0,,,,,,True,,,,,False,,False,True,,True,False,,,,,
20205,398,225.0,253.0,,,,,299.0,,152.0,134.3,,122.0,304.0,,,,,,-173.0,-145.0,,,,,-99.0,,-246.0,-263.7,,-276.0,-94.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
20207,54,45.0,3.0,,,,,80.0,,111.5,2.5,,34.0,114.0,,,,,,-9.0,-51.0,,,,,26.0,,57.5,-51.5,,-20.0,60.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
20209,4480,4385.0,2986.0,,,,,4554.0,,8777.6,2642.8,,2863.0,5122.0,,,3070.4,,,-95.0,-1494.0,,,,,74.0,,4297.6,-1837.2,,-1617.0,642.0,,,-1409.6,,,False,,,,,True,,False,False,,False,False,,,False,,
21001,474,310.0,353.0,,,,,453.0,,917.3,121.9,,88.0,472.0,,,,,,-164.0,-121.0,,,,,-21.0,,443.3,-352.1,,-386.0,-2.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
21003,467,295.0,217.0,,,,,548.0,,308.5,156.1,,181.0,485.0,,,,,,-172.0,-250.0,,,,,81.0,,-158.5,-310.9,,-286.0,18.0,,,,,,False,,,,,True,,True,False,,False,True,,,,,
21005,504,295.0,397.0,,,,,433.0,,395.0,155.3,,203.0,431.0,,,,,,-209.0,-107.0,,,,,-71.0,,-109.0,-348.7,,-301.0,-73.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
21007,100,70.0,89.0,,,,,182.0,,82.5,23.6,,13.0,200.0,,,,,,-30.0,-11.0,,,,,82.0,,-17.5,-76.4,,-87.0,100.0,,,,,,True,,,,,False,,True,False,,False,False,,,,,
21009,626,715.0,516.0,,,,,988.0,,459.2,611.8,,741.5,1017.0,,,,,,89.0,-110.0,,,,,362.0,,-166.8,-14.2,,115.5,391.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
21011,253,170.0,161.0,,,,,286.0,,95.4,72.7,,181.0,238.0,,,,,,-83.0,-92.0,,,,,33.0,,-157.6,-180.3,,-72.0,-15.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
21013,648,410.0,258.0,,,,,659.0,,106.3,455.6,,423.0,645.0,,,,,,-238.0,-390.0,,,,,11.0,,-541.7,-192.4,,-225.0,-3.0,,,,,,False,,,,,True,,False,True,,True,True,,,,,
21015,3230,3245.0,2376.0,,,,,3612.0,,4299.9,2644.0,,4699.5,3837.0,,,4197.2,,,15.0,-854.0,,,,,382.0,,1069.9,-586.0,,1469.5,607.0,,,967.2,,,False,,,,,False,,False,False,,False,False,,,False,,
21017,446,230.0,290.0,,,,,510.0,,186.4,119.1,,163.0,400.0,,,,,,-216.0,-156.0,,,,,64.0,,-259.6,-326.9,,-283.0,-46.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
21019,1405,1270.0,1493.0,,,,,1149.0,,16329.2,555.4,,2147.0,1560.0,,,,,,-135.0,88.0,,,,,-256.0,,14924.2,-849.6,,742.0,155.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21021,1485,655.0,829.0,,,,,668.0,,956.3,298.0,,1018.0,858.0,,,,,,-830.0,-656.0,,,,,-817.0,,-528.7,-1187.0,,-467.0,-627.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
21023,143,125.0,132.0,,,,,203.0,,71.8,20.0,,145.0,225.0,,,,,,-18.0,-11.0,,,,,60.0,,-71.2,-123.0,,2.0,82.0,,,,,,True,,,,,False,,False,False,,True,False,,,,,
21025,301,285.0,300.0,,,,,288.0,,317.2,168.4,,464.0,346.0,,,,,,-16.0,-1.0,,,,,-13.0,,16.2,-132.6,,163.0,45.0,,,,,,True,,,,,True,,False,False,,False,False,,,,,
21027,241,115.0,112.0,,,,,369.0,,146.5,123.0,,81.0,397.0,,,,,,-126.0,-129.0,,,,,128.0,,-94.5,-118.0,,-160.0,156.0,,,,,,False,,,,,False,,True,True,,False,False,,,,,
21029,1433,1475.0,1142.0,,,,,1770.0,,1237.8,1287.5,,1360.0,2001.0,,,1129.9,,,42.0,-291.0,,,,,337.0,,-195.2,-145.5,,-73.0,568.0,,,-303.1,,,False,,,,,False,,False,False,,False,False,,,False,,
21031,246,360.0,194.0,,,,,309.0,,310.7,81.4,,404.0,360.0,,,,,,114.0,-52.0,,,,,63.0,,64.7,-164.6,,158.0,114.0,,,,,,True,,,,,True,,True,False,,False,False,,,,,
21033,338,360.0,278.0,,,,,390.0,,283.8,65.7,,329.5,394.0,,,,,,22.0,-60.0,,,,,52.0,,-54.2,-272.3,,-8.5,56.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
21035,679,995.0,1076.0,,,,,1093.0,,900.8,431.8,,786.0,1315.0,,,,,,316.0,397.0,,,,,414.0,,221.8,-247.2,,107.0,636.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
21037,1875,1605.0,1271.0,,,,,2894.0,,1989.3,1332.4,,2081.0,2576.0,,,1650.3,,,-270.0,-604.0,,,,,1019.0,,114.3,-542.6,,206.0,701.0,,,-224.7,,,False,,,,,False,,True,False,,True,False,,,True,,
21039,141,110.0,140.0,,,,,149.0,,225.3,47.7,,103.0,136.0,,,,,,-31.0,-1.0,,,,,8.0,,84.3,-93.3,,-38.0,-5.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
21041,222,225.0,231.0,,,,,361.0,,1132.3,91.2,,279.0,271.0,,,,,,3.0,9.0,,,,,139.0,,910.3,-130.8,,57.0,49.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21043,697,645.0,662.0,,,,,614.0,,628.5,346.7,,635.0,757.0,,,,,,-52.0,-35.0,,,,,-83.0,,-68.5,-350.3,,-62.0,60.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21045,331,235.0,367.0,,,,,286.0,,639.6,247.7,,448.0,384.0,,,,,,-96.0,36.0,,,,,-45.0,,308.6,-83.3,,117.0,53.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
21047,1542,1150.0,926.0,,,,,1984.0,,778.4,884.0,,1197.0,1588.0,,,1200.9,,,-392.0,-616.0,,,,,442.0,,-763.6,-658.0,,-345.0,46.0,,,-341.1,,,False,,,,,False,,False,False,,True,True,,,True,,
21049,564,520.0,719.0,,,,,834.0,,1547.9,254.6,,443.0,708.0,,,,,,-44.0,155.0,,,,,270.0,,983.9,-309.4,,-121.0,144.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21051,717,275.0,336.0,,,,,479.0,,691.2,343.1,,135.0,426.0,,,,,,-442.0,-381.0,,,,,-238.0,,-25.8,-373.9,,-582.0,-291.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
21053,467,170.0,172.0,,,,,284.0,,114.0,97.0,,265.0,258.0,,,,,,-297.0,-295.0,,,,,-183.0,,-353.0,-370.0,,-202.0,-209.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
21055,125,130.0,128.0,,,,,261.0,,92.2,54.5,,53.0,242.0,,,,,,5.0,3.0,,,,,136.0,,-32.8,-70.5,,-72.0,117.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21057,194,50.0,60.0,,,,,170.0,,36.7,38.5,,42.0,143.0,,,,,,-144.0,-134.0,,,,,-24.0,,-157.3,-155.5,,-152.0,-51.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
21059,2646,1445.0,973.0,,,,,2527.0,,1715.0,1403.3,,2704.0,1931.0,,,1961.7,,,-1201.0,-1673.0,,,,,-119.0,,-931.0,-1242.7,,58.0,-715.0,,,-684.3,,,False,,,,,True,,True,False,,True,True,,,True,,
21061,184,150.0,260.0,,,,,230.0,,907.0,113.0,,42.0,289.0,,,,,,-34.0,76.0,,,,,46.0,,723.0,-71.0,,-142.0,105.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21063,238,170.0,85.0,,,,,191.0,,33.0,75.4,,204.0,210.0,,,,,,-68.0,-153.0,,,,,-47.0,,-205.0,-162.6,,-34.0,-28.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
21065,224,285.0,307.0,,,,,353.0,,206.0,278.4,,287.0,361.0,,,,,,61.0,83.0,,,,,129.0,,-18.0,54.4,,63.0,137.0,,,,,,False,,,,,False,,True,True,,False,False,,,,,
21067,6838,8395.0,8074.0,,,,,7090.0,,6666.1,6243.6,,10494.0,8366.0,,,9889.4,,,1557.0,1236.0,,,,,252.0,,-171.9,-594.4,,3656.0,1528.0,,,3051.4,,,True,,,,,True,,True,True,,False,True,,,False,,
21069,415,265.0,230.0,,,,,408.0,,2898.2,200.6,,364.0,370.0,,,,,,-150.0,-185.0,,,,,-7.0,,2483.2,-214.4,,-51.0,-45.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
21071,694,955.0,718.0,,,,,662.0,,433.3,421.7,,827.0,1023.0,,,,,,261.0,24.0,,,,,-32.0,,-260.7,-272.3,,133.0,329.0,,,,,,True,,,,,True,,True,False,,True,False,,,,,
21073,785,760.0,800.0,,,,,1124.0,,1087.2,642.2,,918.0,916.0,,,,,,-25.0,15.0,,,,,339.0,,302.2,-142.8,,133.0,131.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21075,76,90.0,63.0,,,,,214.0,,96.0,54.8,,128.0,142.0,,,,,,14.0,-13.0,,,,,138.0,,20.0,-21.2,,52.0,66.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21077,225,220.0,337.0,,,,,249.0,,132.8,105.8,,433.0,248.0,,,,,,-5.0,112.0,,,,,24.0,,-92.2,-119.2,,208.0,23.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21079,386,450.0,445.0,,,,,365.0,,1265.0,241.8,,916.0,532.0,,,,,,64.0,59.0,,,,,-21.0,,879.0,-144.2,,530.0,146.0,,,,,,True,,,,,True,,False,False,,False,False,,,,,
21081,639,455.0,484.0,,,,,670.0,,351.9,195.1,,451.5,658.0,,,,,,-184.0,-155.0,,,,,31.0,,-287.1,-443.9,,-187.5,19.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
21083,970,1185.0,1154.0,,,,,1169.0,,1384.6,869.4,,1190.0,1486.0,,,,,,215.0,184.0,,,,,199.0,,414.6,-100.6,,220.0,516.0,,,,,,True,,,,,True,,False,True,,False,False,,,,,
21085,397,445.0,346.0,,,,,604.0,,282.4,337.5,,441.0,636.0,,,,,,48.0,-51.0,,,,,207.0,,-114.6,-59.5,,44.0,239.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
21087,276,145.0,248.0,,,,,240.0,,598.3,153.5,,253.0,244.0,,,,,,-131.0,-28.0,,,,,-36.0,,322.3,-122.5,,-23.0,-32.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
21089,1042,1385.0,1624.0,,,,,1029.0,,2187.4,527.3,,1820.5,1223.0,,,,,,343.0,582.0,,,,,-13.0,,1145.4,-514.7,,778.5,181.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
21091,175,115.0,113.0,,,,,191.0,,118.4,71.9,,192.0,176.0,,,,,,-60.0,-62.0,,,,,16.0,,-56.6,-103.1,,17.0,1.0,,,,,,False,,,,,True,,True,False,,True,True,,,,,
21093,2103,1845.0,1073.0,,,,,2161.0,,2035.8,1659.7,,2512.5,2305.0,,,2555.5,,,-258.0,-1030.0,,,,,58.0,,-67.2,-443.3,,409.5,202.0,,,452.5,,,False,,,,,True,,True,False,,False,True,,,False,,
21095,737,370.0,425.0,,,,,569.0,,428.5,322.7,,492.0,583.0,,,,,,-367.0,-312.0,,,,,-168.0,,-308.5,-414.3,,-245.0,-154.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
21097,328,285.0,412.0,,,,,581.0,,1138.4,83.9,,557.0,444.0,,,,,,-43.0,84.0,,,,,253.0,,810.4,-244.1,,229.0,116.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21099,482,365.0,259.0,,,,,372.0,,186.0,158.4,,219.0,455.0,,,,,,-117.0,-223.0,,,,,-110.0,,-296.0,-323.6,,-263.0,-27.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
21101,977,715.0,680.0,,,,,1223.0,,491.9,492.1,,838.0,1208.0,,,,,,-262.0,-297.0,,,,,246.0,,-485.1,-484.9,,-139.0,231.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
21103,349,220.0,258.0,,,,,374.0,,171.8,115.2,,182.0,403.0,,,,,,-129.0,-91.0,,,,,25.0,,-177.2,-233.8,,-167.0,54.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
21105,71,65.0,35.0,,,,,110.0,,70.0,27.7,,72.0,104.0,,,,,,-6.0,-36.0,,,,,39.0,,-1.0,-43.3,,1.0,33.0,,,,,,False,,,,,False,,True,False,,True,False,,,,,
21107,925,850.0,949.0,,,,,1182.0,,1130.8,689.8,,782.0,1158.0,,,,,,-75.0,24.0,,,,,257.0,,205.8,-235.2,,-143.0,233.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21109,224,125.0,162.0,,,,,317.0,,267.0,78.0,,126.0,291.0,,,,,,-99.0,-62.0,,,,,93.0,,43.0,-146.0,,-98.0,67.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
21111,15821,18905.0,17283.0,,,,,16673.0,,16718.8,15724.9,,21585.5,20671.0,,,18927.2,,,3084.0,1462.0,,,,,852.0,,897.8,-96.1,,5764.5,4850.0,,,3106.2,,,True,,,,,True,,True,True,,False,False,,,False,,
21113,931,980.0,941.0,,,,,1091.0,,1065.2,858.0,,1393.0,1279.0,,,,,,49.0,10.0,,,,,160.0,,134.2,-73.0,,462.0,348.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21115,401,475.0,356.0,,,,,460.0,,189.4,210.8,,588.5,531.0,,,,,,74.0,-45.0,,,,,59.0,,-211.6,-190.2,,187.5,130.0,,,,,,True,,,,,True,,False,False,,False,False,,,,,
21117,3759,3160.0,2239.0,,,,,5173.0,,3775.0,3358.9,,3889.0,4462.0,,,3351.0,,,-599.0,-1520.0,,,,,1414.0,,16.0,-400.1,,130.0,703.0,,,-408.0,,,False,,,,,False,,True,True,,True,False,,,True,,
21119,198,235.0,174.0,,,,,236.0,,310.0,191.5,,237.0,344.0,,,,,,37.0,-24.0,,,,,38.0,,112.0,-6.5,,39.0,146.0,,,,,,True,,,,,False,,False,True,,False,False,,,,,
21121,690,270.0,256.0,,,,,812.0,,1023.5,361.1,,177.0,560.0,,,,,,-420.0,-434.0,,,,,122.0,,333.5,-328.9,,-513.0,-130.0,,,,,,False,,,,,True,,True,True,,False,True,,,,,
21123,293,280.0,260.0,,,,,307.0,,314.2,127.8,,380.0,317.0,,,,,,-13.0,-33.0,,,,,14.0,,21.2,-165.2,,87.0,24.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21125,1351,870.0,515.0,,,,,1395.0,,475.5,983.5,,683.0,1288.0,,,822.2,,,-481.0,-836.0,,,,,44.0,,-875.5,-367.5,,-668.0,-63.0,,,-528.8,,,False,,,,,True,,False,True,,False,True,,,False,,
21127,439,235.0,269.0,,,,,338.0,,254.1,133.1,,278.0,368.0,,,,,,-204.0,-170.0,,,,,-101.0,,-184.9,-305.9,,-161.0,-71.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
21129,124,385.0,301.0,,,,,227.0,,951.0,210.0,,294.0,368.0,,,,,,261.0,177.0,,,,,103.0,,827.0,86.0,,170.0,244.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
21131,225,320.0,485.0,,,,,181.0,,4254.1,57.9,,575.0,281.0,,,,,,95.0,260.0,,,,,-44.0,,4029.1,-167.1,,350.0,56.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
21133,591,270.0,375.0,,,,,340.0,,346.3,295.6,,433.0,504.0,,,,,,-321.0,-216.0,,,,,-251.0,,-244.7,-295.4,,-158.0,-87.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
21135,309,245.0,277.0,,,,,299.0,,38.5,97.4,,166.0,315.0,,,,,,-64.0,-32.0,,,,,-10.0,,-270.5,-211.6,,-143.0,6.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
21137,821,555.0,732.0,,,,,568.0,,1391.5,332.3,,973.0,686.0,,,,,,-266.0,-89.0,,,,,-253.0,,570.5,-488.7,,152.0,-135.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
21139,210,230.0,210.0,,,,,242.0,,128.3,81.2,,270.0,309.0,,,,,,20.0,0.0,,,,,32.0,,-81.7,-128.8,,60.0,99.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21141,533,425.0,686.0,,,,,670.0,,2132.4,350.0,,438.0,761.0,,,,,,-108.0,153.0,,,,,137.0,,1599.4,-183.0,,-95.0,228.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
21143,135,95.0,126.0,,,,,202.0,,128.2,16.1,,74.0,173.0,,,,,,-40.0,-9.0,,,,,67.0,,-6.8,-118.9,,-61.0,38.0,,,,,,True,,,,,False,,True,False,,False,True,,,,,
21145,1665,2165.0,1918.0,,,,,2001.0,,3026.8,1225.6,,2519.5,2468.0,,,1932.1,,,500.0,253.0,,,,,336.0,,1361.8,-439.4,,854.5,803.0,,,267.1,,,True,,,,,True,,False,True,,False,False,,,True,,
21147,721,295.0,455.0,,,,,359.0,,559.8,93.7,,337.0,389.0,,,,,,-426.0,-266.0,,,,,-362.0,,-161.2,-627.3,,-384.0,-332.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
21149,184,115.0,140.0,,,,,197.0,,78.9,40.9,,149.0,186.0,,,,,,-69.0,-44.0,,,,,13.0,,-105.1,-143.1,,-35.0,2.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
21151,1958,2690.0,2955.0,,,,,1914.0,,7707.7,1805.2,,4348.0,2766.0,,,2238.5,,,732.0,997.0,,,,,-44.0,,5749.7,-152.8,,2390.0,808.0,,,280.5,,,False,,,,,True,,False,True,,False,False,,,True,,
21153,248,440.0,445.0,,,,,266.0,,615.0,219.8,,401.0,375.0,,,,,,192.0,197.0,,,,,18.0,,367.0,-28.2,,153.0,127.0,,,,,,False,,,,,True,,False,True,,True,True,,,,,
21155,596,420.0,526.0,,,,,428.0,,703.0,189.6,,561.0,533.0,,,,,,-176.0,-70.0,,,,,-168.0,,107.0,-406.4,,-35.0,-63.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
21157,695,425.0,488.0,,,,,859.0,,440.8,328.5,,577.0,783.0,,,,,,-270.0,-207.0,,,,,164.0,,-254.2,-366.5,,-118.0,88.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
21159,252,270.0,229.0,,,,,194.0,,79.6,94.7,,167.0,303.0,,,,,,18.0,-23.0,,,,,-58.0,,-172.4,-157.3,,-85.0,51.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21161,542,375.0,493.0,,,,,550.0,,536.0,144.4,,356.0,478.0,,,,,,-167.0,-49.0,,,,,8.0,,-6.0,-397.6,,-186.0,-64.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
21163,528,230.0,230.0,,,,,543.0,,281.8,270.9,,255.0,443.0,,,,,,-298.0,-298.0,,,,,15.0,,-246.2,-257.1,,-273.0,-85.0,,,,,,False,,,,,True,,True,True,,True,True,,,,,
21165,99,100.0,49.0,,,,,106.0,,72.0,18.3,,30.0,127.0,,,,,,1.0,-50.0,,,,,7.0,,-27.0,-80.7,,-69.0,28.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21167,805,545.0,612.0,,,,,461.0,,874.9,204.9,,928.0,655.0,,,,,,-260.0,-193.0,,,,,-344.0,,69.9,-600.1,,123.0,-150.0,,,,,,True,,,,,False,,True,False,,True,True,,,,,
21169,233,170.0,154.0,,,,,195.0,,71.7,91.6,,129.0,233.0,,,,,,-63.0,-79.0,,,,,-38.0,,-161.3,-141.4,,-104.0,0.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
21171,274,205.0,134.0,,,,,294.0,,32.3,123.3,,92.0,281.0,,,,,,-69.0,-140.0,,,,,20.0,,-241.7,-150.7,,-182.0,7.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
21173,552,410.0,658.0,,,,,748.0,,1022.4,236.2,,378.0,568.0,,,,,,-142.0,106.0,,,,,196.0,,470.4,-315.8,,-174.0,16.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
21175,231,265.0,336.0,,,,,311.0,,543.5,124.8,,291.0,329.0,,,,,,34.0,105.0,,,,,80.0,,312.5,-106.2,,60.0,98.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21177,638,540.0,770.0,,,,,773.0,,1512.3,501.1,,570.0,789.0,,,,,,-98.0,132.0,,,,,135.0,,874.3,-136.9,,-68.0,151.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
21179,868,950.0,708.0,,,,,977.0,,552.7,681.5,,781.0,1265.0,,,,,,82.0,-160.0,,,,,109.0,,-315.3,-186.5,,-87.0,397.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21181,110,100.0,112.0,,,,,209.0,,142.0,48.1,,57.0,160.0,,,,,,-10.0,2.0,,,,,99.0,,32.0,-61.9,,-53.0,50.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
21183,558,520.0,555.0,,,,,584.0,,290.7,357.7,,645.0,672.0,,,,,,-38.0,-3.0,,,,,26.0,,-267.3,-200.3,,87.0,114.0,,,,,,True,,,,,True,,False,False,,False,False,,,,,
21185,1650,1310.0,1889.0,,,,,1330.0,,14093.2,1024.3,,2267.5,1746.0,,,1079.8,,,-340.0,239.0,,,,,-320.0,,12443.2,-625.7,,617.5,96.0,,,-570.2,,,True,,,,,True,,False,False,,False,True,,,False,,
21187,247,65.0,124.0,,,,,254.0,,130.0,87.1,,66.0,214.0,,,,,,-182.0,-123.0,,,,,7.0,,-117.0,-159.9,,-181.0,-33.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
21189,98,230.0,143.0,,,,,75.0,,1634.7,71.4,,416.0,193.0,,,,,,132.0,45.0,,,,,-23.0,,1536.7,-26.6,,318.0,95.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
21191,252,330.0,368.0,,,,,374.0,,915.0,141.7,,547.0,435.0,,,,,,78.0,116.0,,,,,122.0,,663.0,-110.3,,295.0,183.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
21193,657,395.0,337.0,,,,,541.0,,279.3,248.2,,368.0,596.0,,,,,,-262.0,-320.0,,,,,-116.0,,-377.7,-408.8,,-289.0,-61.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
21195,1299,855.0,675.0,,,,,947.0,,644.8,932.4,,988.5,1411.0,,,,,,-444.0,-624.0,,,,,-352.0,,-654.2,-366.6,,-310.5,112.0,,,,,,False,,,,,True,,False,True,,True,True,,,,,
21197,225,355.0,491.0,,,,,311.0,,2365.9,190.4,,100.0,395.0,,,,,,130.0,266.0,,,,,86.0,,2140.9,-34.6,,-125.0,170.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
21199,2188,865.0,1223.0,,,,,1489.0,,2562.2,711.6,,1200.5,1259.0,,,,,,-1323.0,-965.0,,,,,-699.0,,374.2,-1476.4,,-987.5,-929.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
21201,68,55.0,35.0,,,,,116.0,,44.5,16.9,,12.0,61.0,,,,,,-13.0,-33.0,,,,,48.0,,-23.5,-51.1,,-56.0,-7.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
21203,383,185.0,182.0,,,,,353.0,,87.4,83.6,,117.0,332.0,,,,,,-198.0,-201.0,,,,,-30.0,,-295.6,-299.4,,-266.0,-51.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
21205,525,445.0,286.0,,,,,571.0,,217.7,309.9,,588.0,557.0,,,,,,-80.0,-239.0,,,,,46.0,,-307.3,-215.1,,63.0,32.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
