,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
06043,110,100.0,,97.7,,113.0,106.0,,,,,38.4,,,207.0,,306.9,,61.7,,,129.0,129.9,,,234.0,13.8,,,,,,,,,87.1,-10.0,,-12.3,,3.0,-4.0,,,,,-71.6,,,97.0,,196.9,,-48.3,,,19.0,19.9,,,124.0,-96.2,,,,,,,,,-22.9,,False,,True,True,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
06045,1096,848.0,,811.1,,778.0,1691.0,,,,,449.1,,,424.0,,2095.4,,537.0,747.0,,665.0,722.1,,,1219.0,62.6,,,,,,,,,748.4,-248.0,,-284.9,,-318.0,595.0,,,,,-646.9,,,-672.0,,999.4,,-559.0,-349.0,,-431.0,-373.9,,,123.0,-1033.4,,,,,,,,,-347.6,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,True,False,,,,,,,,,False
06047,6553,5364.0,,5533.9,,5435.0,5861.0,,,,,7353.1,,,3543.0,,8162.9,,4540.3,3237.5,,5935.0,4818.3,,,5908.0,214.3,,,,,5355.4,6514.0,,,10935.3,-1189.0,,-1019.1,,-1118.0,-692.0,,,,,800.1,,,-3010.0,,1609.9,,-2012.7,-3315.5,,-618.0,-1734.7,,,-645.0,-6338.7,,,,,-1197.6,-39.0,,,4382.3,,True,,True,True,,,,,True,,,False,,False,,False,False,,True,False,,,True,False,,,,,False,True,,,False
06049,145,172.0,,171.3,,161.0,0.0,,,,,80.3,,,103.0,,209.0,,150.6,,,155.0,169.2,,,164.0,34.6,,,,,,,,,157.8,27.0,,26.3,,16.0,-145.0,,,,,-64.7,,,-42.0,,64.0,,5.6,,,10.0,24.2,,,19.0,-110.4,,,,,,,,,12.8,,True,,True,False,,,,,False,,,False,,False,,True,,,True,True,,,True,False,,,,,,,,,True
06051,297,192.0,,218.8,,149.0,37.0,,,,,194.3,,,182.0,,57.8,,33.0,,,39.0,212.8,,,230.0,82.7,,,,,,,,,140.7,-105.0,,-78.2,,-148.0,-260.0,,,,,-102.7,,,-115.0,,-239.2,,-264.0,,,-258.0,-84.2,,,-67.0,-214.3,,,,,,,,,-156.3,,True,,False,False,,,,,True,,,False,,False,,False,,,False,True,,,True,False,,,,,,,,,False
06053,11728,7936.0,,7698.6,7308.4,7881.0,10913.0,,,,,10874.6,,3318.8,3235.0,,9582.2,,5078.7,8111.0,,10598.0,8256.1,,,8800.0,377.3,,,,,4779.4,12901.0,,,8044.1,-3792.0,,-4029.4,-4419.6,-3847.0,-815.0,,,,,-853.4,,-8409.2,-8493.0,,-2145.8,,-6649.3,-3617.0,,-1130.0,-3471.9,,,-2928.0,-11350.7,,,,,-6948.6,1173.0,,,-3683.9,,False,False,False,True,,,,,True,,False,False,,True,,False,True,,True,True,,,True,False,,,,,False,True,,,True
06055,2467,1776.0,,1703.3,,1849.0,3082.0,,,,,1200.7,,,886.0,,1979.5,,1775.6,1267.0,,2548.5,2292.2,,,2262.0,114.7,,,,,1793.6,3679.0,,,2676.9,-691.0,,-763.7,,-618.0,615.0,,,,,-1266.3,,,-1581.0,,-487.5,,-691.4,-1200.0,,81.5,-174.8,,,-205.0,-2352.3,,,,,-673.4,1212.0,,,209.9,,False,,True,True,,,,,False,,,False,,True,,False,False,,True,True,,,True,False,,,,,True,False,,,True
06057,1094,1540.0,,1548.6,,1598.0,2319.0,,,,,536.0,,,1039.0,,2390.6,,1191.8,1256.0,,2657.5,1649.8,,,1838.0,78.8,,,,,,,,,2105.8,446.0,,454.6,,504.0,1225.0,,,,,-558.0,,,-55.0,,1296.6,,97.8,162.0,,1563.5,555.8,,,744.0,-1015.2,,,,,,,,,1011.8,,False,,False,False,,,,,False,,,True,,False,,True,True,,False,False,,,False,False,,,,,,,,,False
06059,87711,32368.0,,32609.0,38825.6,46310.0,36728.0,,,,,35717.0,,106858.7,23606.0,,70404.5,,32701.5,63818.5,,77760.0,53836.7,,,46993.0,14973.9,,,,,36040.6,118452.0,,,50789.4,-55343.0,,-55102.0,-48885.4,-41401.0,-50983.0,,,,,-51994.0,,19147.7,-64105.0,,-17306.5,,-55009.5,-23892.5,,-9951.0,-33874.3,,,-40718.0,-72737.1,,,,,-51670.4,30741.0,,,-36921.6,,True,True,True,True,,,,,True,,True,False,,True,,True,True,,True,True,,,True,False,,,,,True,True,,,True
06061,6528,4428.0,,4438.6,,4540.0,10571.0,,,,,6641.8,,8521.4,4207.0,,4534.8,,3031.5,2778.5,,6215.0,6419.5,,,5263.0,844.3,,,,,4777.6,9316.0,,,7833.8,-2100.0,,-2089.4,,-1988.0,4043.0,,,,,113.8,,1993.4,-2321.0,,-1993.2,,-3496.5,-3749.5,,-313.0,-108.5,,,-1265.0,-5683.7,,,,,-1750.4,2788.0,,,1305.8,,True,,True,False,,,,,True,,True,False,,True,,False,False,,True,True,,,True,False,,,,,True,False,,,True
06063,218,252.0,,241.9,,228.0,263.0,,,,,119.6,,,237.0,,193.8,,17.4,,,162.0,224.2,,,302.0,15.7,,,,,,,,,214.1,34.0,,23.9,,10.0,45.0,,,,,-98.4,,,19.0,,-24.2,,-200.7,,,-56.0,6.2,,,84.0,-202.3,,,,,,,,,-3.9,,True,,True,False,,,,,False,,,True,,True,,False,,,False,True,,,False,False,,,,,,,,,True
06065,93419,37944.0,,38712.4,32199.8,41098.0,92430.0,,,,,34661.4,,88565.4,24814.0,,32531.6,,27938.9,35705.5,,51842.0,67033.7,,,43889.0,1681.8,,,,,49110.4,53769.0,,,56797.7,-55475.0,,-54706.6,-61219.2,-52321.0,-989.0,,,,,-58757.6,,-4853.6,-68605.0,,-60887.4,,-65480.1,-57713.5,,-41577.0,-26385.3,,,-49530.0,-91737.2,,,,,-44308.6,-39650.0,,,-36621.3,,True,False,True,True,,,,,False,,True,False,,False,,False,False,,True,True,,,True,False,,,,,True,True,,,True
06067,25860,18068.0,,18032.9,26237.6,22665.0,22452.0,,,,,31635.8,,29213.9,13385.0,,25925.9,,16768.3,19748.0,,28268.5,26302.2,,,20698.0,5096.8,,,,,23969.3,28542.0,,,23956.0,-7792.0,,-7827.1,377.6,-3195.0,-3408.0,,,,,5775.8,,3353.9,-12475.0,,65.9,,-9091.7,-6112.0,,2408.5,442.2,,,-5162.0,-20763.2,,,,,-1890.7,2682.0,,,-1904.0,,False,True,True,True,,,,,True,,True,False,,True,,False,True,,True,True,,,True,False,,,,,True,True,,,True
06069,1678,1036.0,,1041.8,,1067.0,1614.0,,,,,598.5,,,541.0,,1502.5,,359.9,797.5,,1686.0,1236.0,,,1089.0,213.0,,,,,,,,,1453.5,-642.0,,-636.2,,-611.0,-64.0,,,,,-1079.5,,,-1137.0,,-175.5,,-1318.1,-880.5,,8.0,-442.0,,,-589.0,-1465.0,,,,,,,,,-224.5,,True,,True,True,,,,,False,,,False,,True,,False,False,,True,True,,,True,False,,,,,,,,,True
06071,99740,46988.0,,45284.5,48360.1,46281.0,68378.0,,,,,37202.2,,74115.7,30510.0,,43114.3,,49777.3,42959.5,,86576.0,68804.7,,,46055.0,1744.1,,,,,53159.5,121039.0,,,55541.4,-52752.0,,-54455.5,-51379.9,-53459.0,-31362.0,,,,,-62537.8,,-25624.3,-69230.0,,-56625.7,,-49962.7,-56780.5,,-13164.0,-30935.3,,,-53685.0,-97995.9,,,,,-46580.5,21299.0,,,-44198.6,,False,True,False,True,,,,,False,,True,False,,False,,True,False,,True,True,,,False,False,,,,,True,True,,,True
06073,74032,41800.0,,42092.4,60391.4,55362.0,52558.0,,,,,45558.8,,75141.2,23518.0,,71964.0,,44835.3,59916.0,,57231.5,60292.4,,,50838.0,13955.9,,,,,50480.3,69317.0,,,58839.0,-32232.0,,-31939.6,-13640.6,-18670.0,-21474.0,,,,,-28473.2,,1109.2,-50514.0,,-2068.0,,-29196.7,-14116.0,,-16800.5,-13739.6,,,-23194.0,-60076.1,,,,,-23551.7,-4715.0,,,-15193.0,,True,True,True,True,,,,,True,,True,False,,True,,True,True,,True,True,,,True,False,,,,,True,True,,,True
06075,7646,4488.0,,4529.4,7486.3,5911.0,5518.0,,,,,11156.2,,7408.4,4079.0,,5979.7,,7956.8,,,7077.0,7794.0,,,7483.0,1618.2,,,,,5143.6,9196.0,,,6779.0,-3158.0,,-3116.6,-159.7,-1735.0,-2128.0,,,,,3510.2,,-237.6,-3567.0,,-1666.3,,310.8,,,-569.0,148.0,,,-163.0,-6027.8,,,,,-2502.4,1550.0,,,-867.0,,True,True,True,True,,,,,False,,True,False,,True,,True,,,True,True,,,True,False,,,,,True,True,,,True
06077,18864,8260.0,,8122.2,11739.2,8458.0,20343.0,,,,,12591.9,,3312.0,7293.0,,7191.9,,7837.7,7365.5,,10041.5,11014.5,,,10733.0,523.9,,,,,4277.3,18308.0,,,10606.8,-10604.0,,-10741.8,-7124.8,-10406.0,1479.0,,,,,-6272.1,,-15552.0,-11571.0,,-11672.1,,-11026.3,-11498.5,,-8822.5,-7849.5,,,-8131.0,-18340.1,,,,,-14586.7,-556.0,,,-8257.2,,False,True,True,True,,,,,True,,False,False,,False,,False,False,,True,True,,,True,False,,,,,False,True,,,True
06079,4620,1644.0,,1650.9,,1559.0,1214.0,,,,,1296.5,,911.9,2306.0,,1261.4,,2878.0,1411.0,,1381.0,2131.4,,,2800.0,620.2,,,,,1490.4,4684.0,,,2053.8,-2976.0,,-2969.1,,-3061.0,-3406.0,,,,,-3323.5,,-3708.1,-2314.0,,-3358.6,,-1742.0,-3209.0,,-3239.0,-2488.6,,,-1820.0,-3999.8,,,,,-3129.6,64.0,,,-2566.2,,True,,False,False,,,,,False,,False,True,,False,,True,False,,False,True,,,True,False,,,,,False,True,,,True
06081,9573,5280.0,,5308.5,9935.5,5525.0,5598.0,,,,,9897.0,,2970.1,3700.0,,10474.7,,6250.2,5605.0,,9015.5,5724.9,,,6909.0,2025.1,,,,,3466.9,9288.0,,,8341.9,-4293.0,,-4264.5,362.5,-4048.0,-3975.0,,,,,324.0,,-6602.9,-5873.0,,901.7,,-3322.8,-3968.0,,-557.5,-3848.1,,,-2664.0,-7547.9,,,,,-6106.1,-285.0,,,-1231.1,,True,True,True,True,,,,,True,,False,False,,True,,True,True,,True,True,,,True,False,,,,,False,True,,,True
06083,5812,2428.0,,2432.9,,2509.0,2438.0,,,,,4976.8,,4268.9,2563.0,,2833.5,,4747.2,2142.0,,2974.0,3604.1,,,4695.0,864.5,,,,,1534.7,3087.0,,,2983.2,-3384.0,,-3379.1,,-3303.0,-3374.0,,,,,-835.2,,-1543.1,-3249.0,,-2978.5,,-1064.8,-3670.0,,-2838.0,-2207.9,,,-1117.0,-4947.5,,,,,-4277.3,-2725.0,,,-2828.8,,True,,True,True,,,,,True,,True,True,,True,,True,False,,True,True,,,True,False,,,,,False,True,,,True
06085,35105,18624.0,,18399.2,26755.2,24147.0,23312.0,,,,,31212.2,,44441.6,12523.0,,35457.0,,16315.4,25332.0,,37079.0,27215.3,,,22251.0,3914.2,,,,,13427.0,30762.0,,,26505.7,-16481.0,,-16705.8,-8349.8,-10958.0,-11793.0,,,,,-3892.8,,9336.6,-22582.0,,352.0,,-18789.6,-9773.0,,1974.0,-7889.7,,,-12854.0,-31190.8,,,,,-21678.0,-4343.0,,,-8599.3,,False,True,True,True,,,,,True,,True,False,,True,,False,True,,True,True,,,True,False,,,,,False,True,,,True
06087,4161,2508.0,,2488.6,,2917.0,2955.0,,,,,1420.6,,4049.7,960.0,,3627.1,,3041.5,2300.0,,3195.0,2545.6,,,3401.0,423.6,,,,,3305.5,9142.0,,,3673.7,-1653.0,,-1672.4,,-1244.0,-1206.0,,,,,-2740.4,,-111.3,-3201.0,,-533.9,,-1119.5,-1861.0,,-966.0,-1615.4,,,-760.0,-3737.4,,,,,-855.5,4981.0,,,-487.3,,False,,True,True,,,,,False,,True,False,,True,,True,False,,True,True,,,True,False,,,,,True,False,,,True
06089,2824,3088.0,,3163.6,,2179.0,1667.0,,,,,1104.1,,,1888.0,,2620.4,,2153.4,2494.5,,1624.0,2953.4,,,3904.0,390.0,,,,,4191.6,2104.0,,,3140.2,264.0,,339.6,,-645.0,-1157.0,,,,,-1719.9,,,-936.0,,-203.6,,-670.6,-329.5,,-1200.0,129.4,,,1080.0,-2434.0,,,,,1367.6,-720.0,,,316.2,,False,,False,False,,,,,False,,,False,,True,,False,False,,False,True,,,False,False,,,,,False,False,,,False
06091,30,20.0,,21.2,,12.0,0.0,,,,,6.4,,,63.0,,12.8,,6.3,,,12.0,9.0,,,42.0,4.4,,,,,,,,,26.1,-10.0,,-8.8,,-18.0,-30.0,,,,,-23.6,,,33.0,,-17.2,,-23.7,,,-18.0,-21.0,,,12.0,-25.6,,,,,,,,,-3.9,,True,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,True
06093,390,648.0,,654.8,,629.0,943.0,,,,,227.7,,,291.0,,795.1,,391.5,629.5,,438.0,475.9,,,747.0,35.0,,,,,,,,,653.4,258.0,,264.8,,239.0,553.0,,,,,-162.3,,,-99.0,,405.1,,1.5,239.5,,48.0,85.9,,,357.0,-355.0,,,,,,,,,263.4,,False,,True,False,,,,,True,,,True,,False,,True,True,,True,True,,,False,False,,,,,,,,,False
06095,7980,5476.0,,5274.8,,4648.0,8950.0,,,,,7724.6,,1301.1,3581.0,,9942.8,,4668.3,2824.0,,1830.0,4493.4,,,6384.0,560.0,,,,,4836.1,6683.0,,,8385.6,-2504.0,,-2705.2,,-3332.0,970.0,,,,,-255.4,,-6678.9,-4399.0,,1962.8,,-3311.7,-5156.0,,-6150.0,-3486.6,,,-1596.0,-7420.0,,,,,-3143.9,-1297.0,,,405.6,,False,,False,True,,,,,True,,False,False,,True,,False,False,,False,False,,,True,False,,,,,False,True,,,True
06097,6232,4196.0,,4269.1,,4542.0,7345.0,,,,,7351.5,,12744.6,2516.0,,5588.3,,5177.4,2903.0,,9034.0,6222.7,,,6195.0,1752.2,,,,,3600.4,5139.0,,,6439.2,-2036.0,,-1962.9,,-1690.0,1113.0,,,,,1119.5,,6512.6,-3716.0,,-643.7,,-1054.6,-3329.0,,2802.0,-9.3,,,-37.0,-4479.8,,,,,-2631.6,-1093.0,,,207.2,,True,,True,True,,,,,True,,False,False,,True,,True,False,,False,True,,,True,False,,,,,False,True,,,True
06099,18939,8712.0,,8594.5,11011.2,10138.0,12722.0,,,,,11561.7,,,5935.0,,13529.6,,8444.7,20639.5,,13081.0,11480.2,,,9835.0,723.8,,,,,6683.4,18527.0,,,11520.8,-10227.0,,-10344.5,-7927.8,-8801.0,-6217.0,,,,,-7377.3,,,-13004.0,,-5409.4,,-10494.3,1700.5,,-5858.0,-7458.8,,,-9104.0,-18215.2,,,,,-12255.6,-412.0,,,-7418.2,,False,True,True,True,,,,,True,,,False,,True,,False,True,,True,True,,,True,False,,,,,False,True,,,True
06101,2681,3084.0,,3103.1,,2734.0,2999.0,,,,,1030.3,,,1229.0,,4373.7,,1948.2,1846.5,,3087.5,2438.1,,,2797.0,76.0,,,,,2617.1,,,,4690.2,403.0,,422.1,,53.0,318.0,,,,,-1650.7,,,-1452.0,,1692.7,,-732.8,-834.5,,406.5,-242.9,,,116.0,-2605.0,,,,,-63.9,,,,2009.2,,False,,True,True,,,,,False,,,False,,False,,False,False,,False,True,,,True,False,,,,,True,,,,False
06103,1399,948.0,,930.0,,1016.0,1129.0,,,,,550.7,,,664.0,,734.8,,1192.8,1204.0,,1148.0,1285.5,,,1148.0,206.7,,,,,,,,,1195.2,-451.0,,-469.0,,-383.0,-270.0,,,,,-848.3,,,-735.0,,-664.2,,-206.2,-195.0,,-251.0,-113.5,,,-251.0,-1192.3,,,,,,,,,-203.8,,False,,True,True,,,,,False,,,False,,False,,True,True,,True,True,,,True,False,,,,,,,,,True
06105,90,112.0,,108.3,,93.0,28.0,,,,,65.7,,,59.0,,81.8,,114.5,,,111.0,132.1,,,176.0,71.6,,,,,,,,,156.3,22.0,,18.3,,3.0,-62.0,,,,,-24.3,,,-31.0,,-8.2,,24.5,,,21.0,42.1,,,86.0,-18.4,,,,,,,,,66.3,,True,,True,False,,,,,False,,,False,,True,,False,,,True,False,,,False,True,,,,,,,,,False
06107,11608,7008.0,,7154.1,11992.7,7749.0,10036.0,,,,,8101.2,,,6265.0,,12896.8,,6735.5,7484.0,,14232.5,8299.7,,,8155.0,356.3,,,,,6726.5,13115.0,,,9358.7,-4600.0,,-4453.9,384.7,-3859.0,-1572.0,,,,,-3506.8,,,-5343.0,,1288.8,,-4872.5,-4124.0,,2624.5,-3308.3,,,-3453.0,-11251.7,,,,,-4881.5,1507.0,,,-2249.3,,True,True,True,True,,,,,True,,,False,,True,,False,True,,True,True,,,True,False,,,,,False,True,,,True
06109,1772,836.0,,849.8,,771.0,631.0,,,,,394.3,,,720.0,,801.2,,883.8,967.0,,770.0,795.6,,,1013.0,315.6,,,,,,,,,770.9,-936.0,,-922.2,,-1001.0,-1141.0,,,,,-1377.7,,,-1052.0,,-970.8,,-888.2,-805.0,,-1002.0,-976.4,,,-759.0,-1456.4,,,,,,,,,-1001.1,,True,,False,False,,,,,False,,,False,,False,,True,True,,False,False,,,True,False,,,,,,,,,False
06111,20002,10580.0,,10890.6,20663.1,12846.0,18307.0,,,,,18272.6,,26388.4,6248.0,,18678.7,,14091.4,10603.0,,20645.0,16559.4,,,12149.0,558.8,,,,,9308.4,29576.0,,,14586.2,-9422.0,,-9111.4,661.1,-7156.0,-1695.0,,,,,-1729.4,,6386.4,-13754.0,,-1323.3,,-5910.6,-9399.0,,643.0,-3442.6,,,-7853.0,-19443.2,,,,,-10693.6,9574.0,,,-5415.8,,True,True,True,True,,,,,True,,True,False,,True,,True,True,,True,True,,,True,False,,,,,False,False,,,True
06113,3151,2292.0,,2248.1,,2395.0,1884.0,,,,,1367.8,,,1789.0,,3147.7,,2596.8,1911.0,,3373.5,2836.0,,,2746.0,779.7,,,,,2801.2,2912.0,,,3332.5,-859.0,,-902.9,,-756.0,-1267.0,,,,,-1783.2,,,-1362.0,,-3.3,,-554.2,-1240.0,,222.5,-315.0,,,-405.0,-2371.3,,,,,-349.8,-239.0,,,181.5,,False,,True,False,,,,,False,,,False,,True,,True,False,,True,True,,,True,False,,,,,True,True,,,True
06115,1495,1688.0,,1674.1,,1584.0,1031.0,,,,,669.7,,,1088.0,,4010.2,,1069.4,1410.5,,1713.0,1377.5,,,1891.0,71.8,,,,,,,,,2256.6,193.0,,179.1,,89.0,-464.0,,,,,-825.3,,,-407.0,,2515.2,,-425.6,-84.5,,218.0,-117.5,,,396.0,-1423.2,,,,,,,,,761.6,,True,,True,False,,,,,False,,,False,,False,,False,True,,False,True,,,False,False,,,,,,,,,False
08001,8455,13040.0,,12385.4,13576.4,11208.0,11097.0,,,,,11638.9,,10228.4,12593.0,,6683.7,,9015.5,13122.5,,9807.0,11715.9,,,11019.0,,,,,,8467.7,7919.0,,,13756.6,4585.0,,3930.4,5121.4,2753.0,2642.0,,,,,3183.9,,1773.4,4138.0,,-1771.3,,560.5,4667.5,,1352.0,3260.9,,,2564.0,,,,,,12.7,-536.0,,,5301.6,,True,False,True,True,,,,,True,,True,True,,True,,True,False,,True,True,,,True,,,,,,True,True,,,False
08003,267,352.0,,367.6,,370.0,505.0,,,,,193.8,,,407.0,,442.1,,130.4,,,429.0,375.9,,,345.0,54.6,,,,,,,,,434.8,85.0,,100.6,,103.0,238.0,,,,,-73.2,,,140.0,,175.1,,-136.6,,,162.0,108.9,,,78.0,-212.4,,,,,,,,,167.8,,False,,False,False,,,,,True,,,False,,False,,False,,,False,False,,,True,False,,,,,,,,,False
08005,8788,13512.0,,14334.6,14802.6,12622.0,17863.0,,,,,14493.0,,12203.4,13174.0,,7490.0,,7314.7,12853.0,,15473.0,14183.2,,,12115.0,1397.5,,,,,9432.9,10085.0,,,17161.8,4724.0,,5546.6,6014.6,3834.0,9075.0,,,,,5705.0,,3415.4,4386.0,,-1298.0,,-1473.3,4065.0,,6685.0,5395.2,,,3327.0,-7390.5,,,,,644.9,1297.0,,,8373.8,,False,False,True,False,,,,,False,,True,True,,True,,True,True,,False,False,,,True,False,,,,,True,True,,,False
08007,187,324.0,,307.9,,323.0,343.0,,,,,184.3,,,165.0,,804.1,,104.7,,,415.5,354.8,,,289.0,34.1,,,,,,,,,484.7,137.0,,120.9,,136.0,156.0,,,,,-2.7,,,-22.0,,617.1,,-82.3,,,228.5,167.8,,,102.0,-152.9,,,,,,,,,297.7,,True,,True,False,,,,,True,,,True,,False,,True,,,False,False,,,True,False,,,,,,,,,False
08009,68,108.0,,94.5,,90.0,0.0,,,,,75.3,,,66.0,,366.7,,4.2,,,532.0,91.4,,,95.0,22.0,,,,,,,,,143.9,40.0,,26.5,,22.0,-68.0,,,,,7.3,,,-2.0,,298.7,,-63.8,,,464.0,23.4,,,27.0,-46.0,,,,,,,,,75.9,,True,,True,False,,,,,True,,,True,,False,,False,,,False,True,,,True,False,,,,,,,,,False
08011,749,868.0,,878.3,,432.0,375.0,,,,,320.2,,,117.0,,2529.6,,143.7,,,1996.0,431.6,,,212.0,91.7,,,,,,,,,993.2,119.0,,129.3,,-317.0,-374.0,,,,,-428.8,,,-632.0,,1780.6,,-605.3,,,1247.0,-317.4,,,-537.0,-657.3,,,,,,,,,244.2,,False,,False,False,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,False
08013,2847,4624.0,,4961.4,,4235.0,6473.0,,,,,5971.9,,3475.3,4753.0,,2251.9,,3814.9,4745.5,,3343.0,4527.7,,,4392.0,,,,,,3558.6,2281.0,,,5310.4,1777.0,,2114.4,,1388.0,3626.0,,,,,3124.9,,628.3,1906.0,,-595.1,,967.9,1898.5,,496.0,1680.7,,,1545.0,,,,,,711.6,-566.0,,,2463.4,,False,,True,False,,,,,False,,True,False,,True,,True,False,,True,True,,,True,,,,,,True,True,,,False
08014,601,1044.0,,1049.0,,955.0,873.0,,,,,609.0,,,1748.0,,663.7,,657.8,984.5,,871.5,1136.2,,,985.0,,,,,,,,,,,443.0,,448.0,,354.0,272.0,,,,,8.0,,,1147.0,,62.7,,56.8,383.5,,270.5,535.2,,,384.0,,,,,,,,,,,,False,,True,True,,,,,True,,,False,,True,,True,True,,True,False,,,True,,,,,,,,,,
08015,351,412.0,,356.6,,395.0,362.0,,,,,241.8,,,414.0,,649.5,,145.4,,,424.0,321.5,,,412.0,46.7,,,,,,,,,443.6,61.0,,5.6,,44.0,11.0,,,,,-109.2,,,63.0,,298.5,,-205.6,,,73.0,-29.5,,,61.0,-304.3,,,,,,,,,92.6,,True,,True,True,,,,,False,,,False,,False,,False,,,False,True,,,False,False,,,,,,,,,False
08017,15,68.0,,73.3,,47.0,0.0,,,,,27.0,,,50.0,,38.1,,6.1,,,59.0,41.1,,,50.0,5.7,,,,,,,,,80.6,53.0,,58.3,,32.0,-15.0,,,,,12.0,,,35.0,,23.1,,-8.9,,,44.0,26.1,,,35.0,-9.3,,,,,,,,,65.6,,False,,True,True,,,,,True,,,True,,True,,True,,,True,True,,,True,True,,,,,,,,,False
08019,76,92.0,,94.3,,88.0,62.0,,,,,53.6,,,158.0,,33.1,,9.7,,,109.0,113.2,,,124.0,15.5,,,,,,,,,76.5,16.0,,18.3,,12.0,-14.0,,,,,-22.4,,,82.0,,-42.9,,-66.3,,,33.0,37.2,,,48.0,-60.5,,,,,,,,,0.5,,False,,True,True,,,,,False,,,False,,False,,False,,,False,False,,,False,False,,,,,,,,,True
08021,109,184.0,,189.1,,159.0,112.0,,,,,113.8,,,171.0,,171.7,,53.9,,,100.5,158.2,,,154.0,18.4,,,,,,,,,213.5,75.0,,80.1,,50.0,3.0,,,,,4.8,,,62.0,,62.7,,-55.1,,,-8.5,49.2,,,45.0,-90.6,,,,,,,,,104.5,,False,,True,True,,,,,True,,,True,,True,,True,,,True,True,,,True,False,,,,,,,,,False
08023,71,32.0,,29.4,,26.0,0.0,,,,,30.2,,,86.0,,22.8,,4.4,,,5.0,28.2,,,49.0,10.4,,,,,,,,,30.8,-39.0,,-41.6,,-45.0,-71.0,,,,,-40.8,,,15.0,,-48.2,,-66.6,,,-66.0,-42.8,,,-22.0,-60.6,,,,,,,,,-40.2,,False,,False,False,,,,,False,,,True,,False,,False,,,False,False,,,True,False,,,,,,,,,False
08025,324,456.0,,458.9,,211.0,170.0,,,,,306.5,,,139.0,,127.9,,24.0,,,270.0,219.0,,,244.0,133.2,,,,,,,,,359.0,132.0,,134.9,,-113.0,-154.0,,,,,-17.5,,,-185.0,,-196.1,,-300.0,,,-54.0,-105.0,,,-80.0,-190.8,,,,,,,,,35.0,,False,,True,False,,,,,True,,,False,,False,,False,,,True,True,,,True,False,,,,,,,,,True
