,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
32003,93253,53000.0,,,,36805.0,,57490.0,,18598.9,,,-40253.0,,,,-56448.0,,-35763.0,,-74654.1,,,,,,False,,True,,False,,
32005,1659,168.0,,,,572.0,,153.2,,,,,-1491.0,,,,-1087.0,,-1505.8,,,,,,,,True,,False,,,,
32007,2010,2024.0,,,,1132.0,,1612.1,,635.1,,,14.0,,,,-878.0,,-397.9,,-1374.9,,,,,,False,,False,,False,,
32009,33,8.0,,,,27.0,,0.0,,,,,-25.0,,,,-6.0,,-33.0,,,,,,,,True,,False,,,,
32011,25,48.0,,,,41.0,,769.2,,,,,23.0,,,,16.0,,744.2,,,,,,,,True,,False,,,,
32013,691,160.0,,,,529.0,,214.8,,,,,-531.0,,,,-162.0,,-476.2,,,,,,,,True,,True,,,,
32015,263,112.0,,,,95.0,,79.7,,,,,-151.0,,,,-168.0,,-183.3,,,,,,,,False,,False,,,,
32017,185,504.0,,,,40.0,,0.0,,,,,319.0,,,,-145.0,,-185.0,,,,,,,,True,,True,,,,
32019,1600,368.0,,,,1025.0,,833.0,,,,,-1232.0,,,,-575.0,,-767.0,,,,,,,,True,,True,,,,
32021,183,72.0,,,,68.0,,2260.0,,,,,-111.0,,,,-115.0,,2077.0,,,,,,,,False,,False,,,,
32023,1195,1184.0,,,,519.0,,7868.9,,,,,-11.0,,,,-676.0,,6673.9,,,,,,,,False,,False,,,,
32027,811,80.0,,,,104.0,,3068.7,,,,,-731.0,,,,-707.0,,2257.7,,,,,,,,True,,False,,,,
32029,42,0.0,,,,59.0,,20.3,,,,,-42.0,,,,17.0,,-21.7,,,,,,,,True,,True,,,,
32031,19902,21744.0,,,,14534.0,,73168.3,,7568.3,,,1842.0,,,,-5368.0,,53266.3,,-12333.7,,,,,,False,,False,,False,,
32033,280,392.0,,,,94.0,,4865.0,,,,,112.0,,,,-186.0,,4585.0,,,,,,,,False,,False,,,,
32510,4238,1288.0,,,,1095.0,,5102.1,,,,,-2950.0,,,,-3143.0,,864.1,,,,,,,,False,,True,,,,
33001,1835,760.0,,,,495.0,,6600.0,,,,,-1075.0,,,,-1340.0,,4765.0,,,,,,,,False,,False,,,,
33003,814,368.0,,,,222.0,,4036.3,,,,,-446.0,,,,-592.0,,3222.3,,,,,,,,False,,False,,,,
33005,1190,624.0,,,,1193.0,,7675.3,,,,,-566.0,,,,3.0,,6485.3,,,,,,,,True,,False,,,,
33007,580,536.0,,,,213.0,,554.1,,,,,-44.0,,,,-367.0,,-25.9,,,,,,,,False,,True,,,,
33009,963,664.0,,,,565.0,,947.0,,,,,-299.0,,,,-398.0,,-16.0,,,,,,,,False,,True,,,,
33011,13760,5288.0,,,,6826.0,,22071.3,,4921.3,,,-8472.0,,,,-6934.0,,8311.3,,-8838.7,,,,,,True,,True,,False,,
33013,4233,1272.0,,,,1632.0,,3178.0,,1939.5,,,-2961.0,,,,-2601.0,,-1055.0,,-2293.5,,,,,,True,,True,,True,,
33015,8988,3248.0,,,,3116.0,,6535.9,,2011.3,,,-5740.0,,,,-5872.0,,-2452.1,,-6976.7,,,,,,False,,True,,False,,
33017,3039,1888.0,,,,1104.0,,13102.8,,,,,-1151.0,,,,-1935.0,,10063.8,,,,,,,,False,,False,,,,
33019,441,360.0,,,,468.0,,4032.5,,,,,-81.0,,,,27.0,,3591.5,,,,,,,,True,,False,,,,
34001,9418,5392.0,,,,3428.0,,8378.5,,4135.9,,,-4026.0,,,,-5990.0,,-1039.5,,-5282.1,,,,,,False,,True,,False,,
34003,25824,16856.0,,,,10623.0,,22629.3,,9261.8,,,-8968.0,,,,-15201.0,,-3194.7,,-16562.2,,,,,,False,,True,,False,,
34005,15023,7656.0,,,,5663.0,,10456.8,,5927.1,,,-7367.0,,,,-9360.0,,-4566.2,,-9095.9,,,,,,False,,True,,False,,
34007,18722,12520.0,,,,7650.0,,22514.4,,5129.9,,,-6202.0,,,,-11072.0,,3792.4,,-13592.1,,,,,,False,,True,,False,,
34009,2828,848.0,,,,891.0,,1665.9,,399.2,,,-1980.0,,,,-1937.0,,-1162.1,,-2428.8,,,,,,True,,True,,False,,
34011,5503,1896.0,,,,2160.0,,5649.9,,759.9,,,-3607.0,,,,-3343.0,,146.9,,-4743.1,,,,,,True,,True,,False,,
34013,23491,23216.0,,,,10321.0,,14687.5,,20394.1,,,-275.0,,,,-13170.0,,-8803.5,,-3096.9,,,,,,False,,False,,False,,
34015,10122,6688.0,,,,4060.0,,19499.6,,2889.9,,,-3434.0,,,,-6062.0,,9377.6,,-7232.1,,,,,,False,,False,,False,,
34017,23663,13448.0,,,,8057.0,,9414.7,,9060.2,,,-10215.0,,,,-15606.0,,-14248.3,,-14602.8,,,,,,False,,False,,False,,
34019,2548,1328.0,,,,953.0,,1707.9,,1144.7,,,-1220.0,,,,-1595.0,,-840.1,,-1403.3,,,,,,False,,True,,False,,
34021,9994,7456.0,,,,5163.0,,18603.0,,2676.9,,,-2538.0,,,,-4831.0,,8609.0,,-7317.1,,,,,,False,,False,,False,,
34023,25990,13168.0,,,,11218.0,,8242.1,,11564.9,,,-12822.0,,,,-14772.0,,-17747.9,,-14425.1,,,,,,False,,False,,False,,
34025,21684,10200.0,,,,7636.0,,15815.2,,9405.5,,,-11484.0,,,,-14048.0,,-5868.8,,-12278.5,,,,,,False,,True,,False,,
34027,13603,7848.0,,,,5916.0,,6940.2,,6405.3,,,-5755.0,,,,-7687.0,,-6662.8,,-7197.7,,,,,,False,,False,,False,,
34029,20392,7408.0,,,,8392.0,,9605.8,,5808.9,,,-12984.0,,,,-12000.0,,-10786.2,,-14583.1,,,,,,True,,True,,False,,
34031,19681,16688.0,,,,7859.0,,14469.1,,9185.9,,,-2993.0,,,,-11822.0,,-5211.9,,-10495.1,,,,,,False,,False,,False,,
34033,2079,752.0,,,,620.0,,1491.1,,380.5,,,-1327.0,,,,-1459.0,,-587.9,,-1698.5,,,,,,False,,True,,False,,
34035,8033,4912.0,,,,3687.0,,9182.6,,2651.9,,,-3121.0,,,,-4346.0,,1149.6,,-5381.1,,,,,,False,,True,,False,,
34037,3710,1376.0,,,,1027.0,,1886.7,,696.9,,,-2334.0,,,,-2683.0,,-1823.3,,-3013.1,,,,,,False,,True,,False,,
34039,18275,15240.0,,,,7789.0,,8039.7,,13626.0,,,-3035.0,,,,-10486.0,,-10235.3,,-4649.0,,,,,,False,,False,,False,,
34041,2735,1632.0,,,,973.0,,3720.9,,932.7,,,-1103.0,,,,-1762.0,,985.9,,-1802.3,,,,,,False,,True,,False,,
35001,27983,21608.0,,,,21569.0,,77922.1,,24664.5,,,-6375.0,,,,-6414.0,,49939.1,,-3318.5,,,,,,False,,False,,True,,
35003,50,32.0,,,,32.0,,1718.6,,,,,-18.0,,,,-18.0,,1668.6,,,,,,,,False,,False,,,,
35005,4459,4368.0,,,,2638.0,,10646.5,,3670.6,,,-91.0,,,,-1821.0,,6187.5,,-788.4,,,,,,False,,False,,False,,
35006,1464,1400.0,,,,1087.0,,1064.3,,,,,-64.0,,,,-377.0,,-399.7,,,,,,,,False,,False,,,,
35007,511,208.0,,,,261.0,,6563.5,,,,,-303.0,,,,-250.0,,6052.5,,,,,,,,True,,False,,,,
35009,2032,3176.0,,,,4972.0,,11407.0,,2888.1,,,1144.0,,,,2940.0,,9375.0,,856.1,,,,,,False,,False,,True,,
35011,87,152.0,,,,68.0,,983.3,,,,,65.0,,,,-19.0,,896.3,,,,,,,,True,,False,,,,
35013,9093,12464.0,,,,12786.0,,10994.8,,10775.7,,,3371.0,,,,3693.0,,1901.8,,1682.7,,,,,,False,,True,,True,,
35015,2987,2608.0,,,,2653.0,,8508.8,,1963.2,,,-379.0,,,,-334.0,,5521.8,,-1023.8,,,,,,True,,False,,False,,
35017,784,432.0,,,,328.0,,2126.4,,,,,-352.0,,,,-456.0,,1342.4,,,,,,,,False,,False,,,,
35019,232,112.0,,,,164.0,,1520.4,,,,,-120.0,,,,-68.0,,1288.4,,,,,,,,True,,False,,,,
35021,4,24.0,,,,44.0,,345.5,,,,,20.0,,,,40.0,,341.5,,,,,,,,False,,False,,,,
35023,130,104.0,,,,68.0,,100.1,,,,,-26.0,,,,-62.0,,-29.9,,,,,,,,False,,False,,,,
35025,4294,3536.0,,,,3945.0,,13463.4,,1507.6,,,-758.0,,,,-349.0,,9169.4,,-2786.4,,,,,,True,,False,,False,,
35027,633,664.0,,,,391.0,,4335.7,,,,,31.0,,,,-242.0,,3702.7,,,,,,,,False,,False,,,,
35028,255,176.0,,,,397.0,,2943.7,,,,,-79.0,,,,142.0,,2688.7,,,,,,,,False,,False,,,,
35029,962,1232.0,,,,537.0,,127.9,,888.9,,,270.0,,,,-425.0,,-834.1,,-73.1,,,,,,False,,False,,True,,
35031,5235,1952.0,,,,2008.0,,1187.7,,397.3,,,-3283.0,,,,-3227.0,,-4047.3,,-4837.7,,,,,,True,,False,,False,,
35033,114,16.0,,,,77.0,,369.6,,,,,-98.0,,,,-37.0,,255.6,,,,,,,,True,,False,,,,
35035,1556,976.0,,,,1555.0,,3882.2,,,,,-580.0,,,,-1.0,,2326.2,,,,,,,,True,,False,,,,
35037,214,192.0,,,,356.0,,841.7,,,,,-22.0,,,,142.0,,627.7,,,,,,,,False,,False,,,,
35039,1879,1008.0,,,,830.0,,5735.6,,,,,-871.0,,,,-1049.0,,3856.6,,,,,,,,False,,False,,,,
35041,904,880.0,,,,1005.0,,2278.0,,,,,-24.0,,,,101.0,,1374.0,,,,,,,,False,,False,,,,
35043,6018,4192.0,,,,4189.0,,38496.3,,3517.8,,,-1826.0,,,,-1829.0,,32478.3,,-2500.2,,,,,,False,,False,,False,,
35045,7036,2184.0,,,,2385.0,,7051.4,,1503.4,,,-4852.0,,,,-4651.0,,15.4,,-5532.6,,,,,,True,,True,,False,,
35047,666,440.0,,,,1971.0,,1766.0,,,,,-226.0,,,,1305.0,,1100.0,,,,,,,,False,,False,,,,
35049,4988,5704.0,,,,4572.0,,32467.8,,3346.4,,,716.0,,,,-416.0,,27479.8,,-1641.6,,,,,,True,,False,,False,,
35051,433,208.0,,,,134.0,,87.9,,,,,-225.0,,,,-299.0,,-345.1,,,,,,,,False,,False,,,,
35053,618,568.0,,,,362.0,,730.6,,,,,-50.0,,,,-256.0,,112.6,,,,,,,,False,,False,,,,
35055,801,912.0,,,,717.0,,3545.6,,,,,111.0,,,,-84.0,,2744.6,,,,,,,,True,,False,,,,
35057,357,264.0,,,,483.0,,1131.5,,,,,-93.0,,,,126.0,,774.5,,,,,,,,False,,False,,,,
35059,156,32.0,,,,141.0,,2.2,,,,,-124.0,,,,-15.0,,-153.8,,,,,,,,True,,False,,,,
35061,3685,2352.0,,,,2493.0,,6306.1,,1611.4,,,-1333.0,,,,-1192.0,,2621.1,,-2073.6,,,,,,True,,False,,False,,
36001,9416,3920.0,,,,2765.0,,37279.6,,2276.4,,,-5496.0,,,,-6651.0,,27863.6,,-7139.6,,,,,,False,,False,,False,,
36003,1467,1384.0,,,,709.0,,3041.8,,,,,-83.0,,,,-758.0,,1574.8,,,,,,,,False,,False,,,,
36005,34018,13392.0,,,,,,29473.6,,5291.3,,,-20626.0,,,,,,-4544.4,,-28726.7,,,,,,,,True,,False,,
36007,5288,3040.0,,,,3052.0,,1445.0,,3003.4,,,-2248.0,,,,-2236.0,,-3843.0,,-2284.6,,,,,,True,,False,,False,,
36009,2308,608.0,,,,1166.0,,330.2,,,,,-1700.0,,,,-1142.0,,-1977.8,,,,,,,,True,,False,,,,
36011,3156,872.0,,,,692.0,,1402.0,,,,,-2284.0,,,,-2464.0,,-1754.0,,,,,,,,False,,True,,,,
36013,3327,1048.0,,,,2206.0,,505.7,,611.3,,,-2279.0,,,,-1121.0,,-2821.3,,-2715.7,,,,,,True,,False,,False,,
36015,2755,1880.0,,,,1762.0,,515.6,,1694.6,,,-875.0,,,,-993.0,,-2239.4,,-1060.4,,,,,,False,,False,,False,,
36017,976,320.0,,,,375.0,,152.7,,,,,-656.0,,,,-601.0,,-823.3,,,,,,,,True,,False,,,,
36019,1247,600.0,,,,550.0,,2001.5,,,,,-647.0,,,,-697.0,,754.5,,,,,,,,False,,False,,,,
36021,1131,704.0,,,,525.0,,1292.0,,,,,-427.0,,,,-606.0,,161.0,,,,,,,,False,,True,,,,
36023,1681,720.0,,,,538.0,,561.4,,,,,-961.0,,,,-1143.0,,-1119.6,,,,,,,,False,,False,,,,
36025,584,392.0,,,,302.0,,1783.6,,,,,-192.0,,,,-282.0,,1199.6,,,,,,,,False,,False,,,,
36027,8068,3240.0,,,,2653.0,,31452.3,,1340.9,,,-4828.0,,,,-5415.0,,23384.3,,-6727.1,,,,,,False,,False,,False,,
36029,29417,22016.0,,,,11947.0,,144443.5,,8518.7,,,-7401.0,,,,-17470.0,,115026.5,,-20898.3,,,,,,False,,False,,False,,
36031,603,104.0,,,,347.0,,181.1,,,,,-499.0,,,,-256.0,,-421.9,,,,,,,,True,,True,,,,
36033,721,456.0,,,,453.0,,5599.0,,,,,-265.0,,,,-268.0,,4878.0,,,,,,,,False,,False,,,,
36035,1263,136.0,,,,470.0,,409.8,,,,,-1127.0,,,,-793.0,,-853.2,,,,,,,,True,,True,,,,
36037,2669,1056.0,,,,596.0,,6111.2,,,,,-1613.0,,,,-2073.0,,3442.2,,,,,,,,False,,False,,,,
36039,1136,248.0,,,,327.0,,2717.9,,,,,-888.0,,,,-809.0,,1581.9,,,,,,,,True,,False,,,,
36041,104,48.0,,,,32.0,,8.5,,,,,-56.0,,,,-72.0,,-95.5,,,,,,,,False,,False,,,,
36043,2471,336.0,,,,445.0,,2277.0,,,,,-2135.0,,,,-2026.0,,-194.0,,,,,,,,True,,True,,,,
36045,2107,432.0,,,,597.0,,682.3,,,,,-1675.0,,,,-1510.0,,-1424.7,,,,,,,,True,,True,,,,
36047,54995,23104.0,,,,,,67251.8,,20623.2,,,-31891.0,,,,,,12256.8,,-34371.8,,,,,,,,True,,False,,
36049,957,488.0,,,,146.0,,359.2,,,,,-469.0,,,,-811.0,,-597.8,,,,,,,,False,,False,,,,
36051,1813,632.0,,,,607.0,,808.3,,,,,-1181.0,,,,-1206.0,,-1004.7,,,,,,,,False,,True,,,,
36053,2037,528.0,,,,516.0,,1651.4,,,,,-1509.0,,,,-1521.0,,-385.6,,,,,,,,False,,True,,,,
36055,29226,13704.0,,,,5920.0,,94762.0,,8291.1,,,-15522.0,,,,-23306.0,,65536.0,,-20934.9,,,,,,False,,False,,False,,
36057,1502,192.0,,,,400.0,,316.6,,,,,-1310.0,,,,-1102.0,,-1185.4,,,,,,,,True,,True,,,,
36059,47493,18160.0,,,,15215.0,,69983.5,,6703.4,,,-29333.0,,,,-32278.0,,22490.5,,-40789.6,,,,,,False,,True,,False,,
36061,28930,16472.0,,,,10744.0,,113635.4,,8559.5,,,-12458.0,,,,-18186.0,,84705.4,,-20370.5,,,,,,False,,False,,False,,
36063,7686,2920.0,,,,2359.0,,34799.4,,1461.5,,,-4766.0,,,,-5327.0,,27113.4,,-6224.5,,,,,,False,,False,,False,,
36065,11092,3928.0,,,,1868.0,,25702.7,,1673.2,,,-7164.0,,,,-9224.0,,14610.7,,-9418.8,,,,,,False,,False,,False,,
36067,17018,10032.0,,,,4174.0,,60868.9,,8506.3,,,-6986.0,,,,-12844.0,,43850.9,,-8511.7,,,,,,False,,False,,False,,
36069,3186,1160.0,,,,941.0,,3465.3,,,,,-2026.0,,,,-2245.0,,279.3,,,,,,,,False,,True,,,,
36071,11003,5840.0,,,,4737.0,,7412.4,,4841.0,,,-5163.0,,,,-6266.0,,-3590.6,,-6162.0,,,,,,False,,True,,False,,
36073,1153,592.0,,,,316.0,,4474.5,,,,,-561.0,,,,-837.0,,3321.5,,,,,,,,False,,False,,,,
36075,3245,1760.0,,,,813.0,,15889.7,,,,,-1485.0,,,,-2432.0,,12644.7,,,,,,,,False,,False,,,,
36077,930,144.0,,,,342.0,,102.2,,,,,-786.0,,,,-588.0,,-827.8,,,,,,,,True,,False,,,,
36079,3511,1576.0,,,,859.0,,6668.3,,778.0,,,-1935.0,,,,-2652.0,,3157.3,,-2733.0,,,,,,False,,False,,False,,
36081,56846,23424.0,,,,,,52465.4,,13583.7,,,-33422.0,,,,,,-4380.6,,-43262.3,,,,,,,,True,,False,,
36083,4262,960.0,,,,2068.0,,5153.5,,476.0,,,-3302.0,,,,-2194.0,,891.5,,-3786.0,,,,,,True,,True,,False,,
36085,20256,9776.0,,,,,,18751.2,,4845.2,,,-10480.0,,,,,,-1504.8,,-15410.8,,,,,,,,True,,False,,
36087,9937,6952.0,,,,4406.0,,2862.9,,7191.7,,,-2985.0,,,,-5531.0,,-7074.1,,-2745.3,,,,,,False,,False,,True,,
36089,2331,664.0,,,,698.0,,3721.1,,,,,-1667.0,,,,-1633.0,,1390.1,,,,,,,,True,,True,,,,
36091,5845,1168.0,,,,2319.0,,829.3,,844.0,,,-4677.0,,,,-3526.0,,-5015.7,,-5001.0,,,,,,True,,False,,False,,
36093,5424,1272.0,,,,1542.0,,3824.8,,509.3,,,-4152.0,,,,-3882.0,,-1599.2,,-4914.7,,,,,,True,,True,,False,,
36095,587,160.0,,,,178.0,,1863.0,,,,,-427.0,,,,-409.0,,1276.0,,,,,,,,True,,False,,,,
36097,417,320.0,,,,191.0,,268.6,,,,,-97.0,,,,-226.0,,-148.4,,,,,,,,False,,False,,,,
36099,789,272.0,,,,311.0,,2682.0,,,,,-517.0,,,,-478.0,,1893.0,,,,,,,,True,,False,,,,
36101,2685,1552.0,,,,1528.0,,510.1,,734.4,,,-1133.0,,,,-1157.0,,-2174.9,,-1950.6,,,,,,False,,False,,False,,
36103,59269,19784.0,,,,18510.0,,143350.3,,7173.9,,,-39485.0,,,,-40759.0,,84081.3,,-52095.1,,,,,,False,,False,,False,,
36105,1485,624.0,,,,908.0,,277.1,,326.7,,,-861.0,,,,-577.0,,-1207.9,,-1158.3,,,,,,True,,False,,False,,
36107,1031,936.0,,,,675.0,,487.6,,,,,-95.0,,,,-356.0,,-543.4,,,,,,,,False,,False,,,,
36109,1575,872.0,,,,803.0,,4280.6,,,,,-703.0,,,,-772.0,,2705.6,,,,,,,,False,,False,,,,
36111,3909,1288.0,,,,1266.0,,6425.1,,636.7,,,-2621.0,,,,-2643.0,,2516.1,,-3272.3,,,,,,False,,True,,False,,
36113,1118,216.0,,,,845.0,,393.1,,,,,-902.0,,,,-273.0,,-724.9,,,,,,,,True,,True,,,,
36115,767,160.0,,,,910.0,,322.7,,,,,-607.0,,,,143.0,,-444.3,,,,,,,,True,,True,,,,
36117,2443,752.0,,,,567.0,,375.6,,,,,-1691.0,,,,-1876.0,,-2067.4,,,,,,,,False,,False,,,,
36119,32849,17112.0,,,,10263.0,,60612.4,,8951.3,,,-15737.0,,,,-22586.0,,27763.4,,-23897.7,,,,,,False,,False,,False,,
36121,1441,776.0,,,,493.0,,2995.1,,,,,-665.0,,,,-948.0,,1554.1,,,,,,,,False,,False,,,,
36123,472,320.0,,,,220.0,,257.3,,,,,-152.0,,,,-252.0,,-214.7,,,,,,,,False,,False,,,,
37001,5669,2880.0,,,,2059.0,,2135.8,,3404.4,,,-2789.0,,,,-3610.0,,-3533.2,,-2264.6,,,,,,False,,False,,True,,
37003,1664,1136.0,,,,798.0,,1244.9,,788.0,,,-528.0,,,,-866.0,,-419.1,,-876.0,,,,,,False,,True,,False,,
37005,374,88.0,,,,140.0,,9.0,,,,,-286.0,,,,-234.0,,-365.0,,,,,,,,True,,False,,,,
37007,809,352.0,,,,483.0,,973.4,,,,,-457.0,,,,-326.0,,164.4,,,,,,,,True,,True,,,,
37009,828,600.0,,,,356.0,,411.2,,,,,-228.0,,,,-472.0,,-416.8,,,,,,,,False,,False,,,,
37011,804,296.0,,,,343.0,,317.8,,,,,-508.0,,,,-461.0,,-486.2,,,,,,,,True,,True,,,,
37013,1592,464.0,,,,604.0,,380.2,,368.4,,,-1128.0,,,,-988.0,,-1211.8,,-1223.6,,,,,,True,,False,,False,,
37015,543,336.0,,,,113.0,,598.4,,,,,-207.0,,,,-430.0,,55.4,,,,,,,,False,,True,,,,
37017,936,384.0,,,,378.0,,582.6,,251.0,,,-552.0,,,,-558.0,,-353.4,,-685.0,,,,,,False,,True,,False,,
37019,2589,1368.0,,,,1128.0,,2899.3,,645.7,,,-1221.0,,,,-1461.0,,310.3,,-1943.3,,,,,,False,,True,,False,,
37021,5906,1800.0,,,,3552.0,,763.7,,1607.4,,,-4106.0,,,,-2354.0,,-5142.3,,-4298.6,,,,,,True,,False,,False,,
37023,3680,1664.0,,,,1925.0,,1601.2,,1950.6,,,-2016.0,,,,-1755.0,,-2078.8,,-1729.4,,,,,,True,,False,,True,,
37025,7065,3464.0,,,,3195.0,,4128.2,,2069.6,,,-3601.0,,,,-3870.0,,-2936.8,,-4995.4,,,,,,False,,True,,False,,
37027,3682,1216.0,,,,1742.0,,359.0,,1182.7,,,-2466.0,,,,-1940.0,,-3323.0,,-2499.3,,,,,,True,,False,,False,,
37029,197,96.0,,,,53.0,,171.2,,,,,-101.0,,,,-144.0,,-25.8,,,,,,,,False,,True,,,,
37031,1655,800.0,,,,1643.0,,1027.6,,1327.9,,,-855.0,,,,-12.0,,-627.4,,-327.1,,,,,,True,,True,,True,,
37033,617,352.0,,,,321.0,,432.0,,,,,-265.0,,,,-296.0,,-185.0,,,,,,,,False,,True,,,,
37035,6976,3648.0,,,,2986.0,,2660.1,,4847.2,,,-3328.0,,,,-3990.0,,-4315.9,,-2128.8,,,,,,False,,False,,True,,
37037,961,696.0,,,,705.0,,1483.9,,430.8,,,-265.0,,,,-256.0,,522.9,,-530.2,,,,,,True,,False,,False,,
37039,653,224.0,,,,438.0,,341.1,,,,,-429.0,,,,-215.0,,-311.9,,,,,,,,True,,True,,,,
37041,372,128.0,,,,98.0,,17.6,,,,,-244.0,,,,-274.0,,-354.4,,,,,,,,False,,False,,,,
37043,221,56.0,,,,155.0,,0.3,,,,,-165.0,,,,-66.0,,-220.7,,,,,,,,True,,False,,,,
37045,4016,1472.0,,,,1919.0,,562.7,,1080.3,,,-2544.0,,,,-2097.0,,-3453.3,,-2935.7,,,,,,True,,False,,False,,
37047,2038,2104.0,,,,740.0,,15609.8,,1375.8,,,66.0,,,,-1298.0,,13571.8,,-662.2,,,,,,False,,False,,False,,
37049,3185,1032.0,,,,1379.0,,406.9,,952.4,,,-2153.0,,,,-1806.0,,-2778.1,,-2232.6,,,,,,True,,False,,False,,
37051,7692,3416.0,,,,3321.0,,2273.1,,3358.3,,,-4276.0,,,,-4371.0,,-5418.9,,-4333.7,,,,,,False,,False,,False,,
37053,515,216.0,,,,110.0,,1206.1,,,,,-299.0,,,,-405.0,,691.1,,,,,,,,False,,False,,,,
37055,754,624.0,,,,546.0,,3889.0,,,,,-130.0,,,,-208.0,,3135.0,,,,,,,,False,,False,,,,
37057,5797,2320.0,,,,2670.0,,3219.2,,2617.1,,,-3477.0,,,,-3127.0,,-2577.8,,-3179.9,,,,,,True,,True,,True,,
37059,1471,848.0,,,,645.0,,5015.2,,,,,-623.0,,,,-826.0,,3544.2,,,,,,,,False,,False,,,,
37061,1566,688.0,,,,553.0,,347.8,,524.8,,,-878.0,,,,-1013.0,,-1218.2,,-1041.2,,,,,,False,,False,,False,,
37063,6207,3600.0,,,,2606.0,,3950.0,,2659.6,,,-2607.0,,,,-3601.0,,-2257.0,,-3547.4,,,,,,False,,True,,False,,
37065,1221,992.0,,,,480.0,,330.9,,919.4,,,-229.0,,,,-741.0,,-890.1,,-301.6,,,,,,False,,False,,False,,
37067,12217,7376.0,,,,4979.0,,18071.6,,6262.7,,,-4841.0,,,,-7238.0,,5854.6,,-5954.3,,,,,,False,,False,,False,,
37069,1964,928.0,,,,577.0,,4332.6,,689.8,,,-1036.0,,,,-1387.0,,2368.6,,-1274.2,,,,,,False,,False,,False,,
37071,8945,3928.0,,,,3954.0,,1061.5,,3392.9,,,-5017.0,,,,-4991.0,,-7883.5,,-5552.1,,,,,,True,,False,,False,,
37073,229,96.0,,,,57.0,,3984.6,,,,,-133.0,,,,-172.0,,3755.6,,,,,,,,False,,False,,,,
37075,203,72.0,,,,156.0,,98.8,,,,,-131.0,,,,-47.0,,-104.2,,,,,,,,True,,True,,,,
37077,1836,816.0,,,,702.0,,405.1,,426.2,,,-1020.0,,,,-1134.0,,-1430.9,,-1409.8,,,,,,False,,False,,False,,
37079,569,560.0,,,,181.0,,1684.0,,492.2,,,-9.0,,,,-388.0,,1115.0,,-76.8,,,,,,False,,False,,False,,
37081,14249,8200.0,,,,5820.0,,10626.8,,9649.7,,,-6049.0,,,,-8429.0,,-3622.2,,-4599.3,,,,,,False,,True,,True,,
37083,1644,984.0,,,,424.0,,420.9,,1216.7,,,-660.0,,,,-1220.0,,-1223.1,,-427.3,,,,,,False,,False,,True,,
37085,3277,1304.0,,,,1428.0,,824.0,,1084.6,,,-1973.0,,,,-1849.0,,-2453.0,,-2192.4,,,,,,True,,False,,False,,
37087,1768,424.0,,,,1256.0,,963.1,,,,,-1344.0,,,,-512.0,,-804.9,,,,,,,,True,,True,,,,
37089,3395,864.0,,,,1873.0,,757.9,,889.8,,,-2531.0,,,,-1522.0,,-2637.1,,-2505.2,,,,,,True,,False,,True,,
37091,608,208.0,,,,165.0,,291.1,,,,,-400.0,,,,-443.0,,-316.9,,,,,,,,False,,True,,,,
37093,1303,728.0,,,,493.0,,873.2,,658.2,,,-575.0,,,,-810.0,,-429.8,,-644.8,,,,,,False,,True,,False,,
37095,275,8.0,,,,57.0,,7.7,,,,,-267.0,,,,-218.0,,-267.3,,,,,,,,True,,False,,,,
37097,6291,2376.0,,,,2932.0,,1884.5,,1838.9,,,-3915.0,,,,-3359.0,,-4406.5,,-4452.1,,,,,,True,,False,,False,,
37099,1299,624.0,,,,679.0,,424.7,,812.4,,,-675.0,,,,-620.0,,-874.3,,-486.6,,,,,,True,,False,,True,,
37101,6415,3152.0,,,,1692.0,,1998.8,,2706.5,,,-3263.0,,,,-4723.0,,-4416.2,,-3708.5,,,,,,False,,False,,False,,
37103,255,48.0,,,,71.0,,30.6,,,,,-207.0,,,,-184.0,,-224.4,,,,,,,,True,,False,,,,
37105,1718,392.0,,,,731.0,,136.8,,207.3,,,-1326.0,,,,-987.0,,-1581.2,,-1510.7,,,,,,True,,False,,False,,
37107,2009,864.0,,,,508.0,,632.0,,718.2,,,-1145.0,,,,-1501.0,,-1377.0,,-1290.8,,,,,,False,,False,,False,,
37109,3348,1440.0,,,,1544.0,,896.4,,1385.4,,,-1908.0,,,,-1804.0,,-2451.6,,-1962.6,,,,,,True,,False,,False,,
37111,2012,880.0,,,,950.0,,951.3,,726.1,,,-1132.0,,,,-1062.0,,-1060.7,,-1285.9,,,,,,True,,True,,False,,
