,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
29111,147,114.0,214.0,,,,301.0,,52.0,91.0,6.0,272.0,,,,,-33.0,67.0,,,,154.0,,-95.0,-56.0,-141.0,125.0,,,,,False,,,,False,,False,False,False,False,,,,
29113,1351,1758.0,1498.0,,,,1520.0,,1413.2,831.8,1542.0,2704.0,,2149.0,,,407.0,147.0,,,,169.0,,62.2,-519.2,191.0,1353.0,,798.0,,,True,,,,True,,True,False,True,False,,False,,
29115,146,198.0,325.0,,,,355.0,,101.0,56.8,170.0,341.0,,,,,52.0,179.0,,,,209.0,,-45.0,-89.2,24.0,195.0,,,,,False,,,,False,,True,False,True,False,,,,
29117,341,282.0,307.0,,,,495.0,,320.0,148.3,304.0,436.0,,,,,-59.0,-34.0,,,,154.0,,-21.0,-192.7,-37.0,95.0,,,,,True,,,,False,,True,False,True,False,,,,
29119,347,276.0,369.0,,,,768.0,,277.3,141.8,341.0,536.0,,,,,-71.0,22.0,,,,421.0,,-69.7,-205.2,-6.0,189.0,,,,,True,,,,False,,True,False,True,False,,,,
29121,342,588.0,598.0,,,,452.0,,822.2,287.0,271.0,599.0,,,,,246.0,256.0,,,,110.0,,480.2,-55.0,-71.0,257.0,,,,,False,,,,True,,False,True,True,False,,,,
29123,385,648.0,452.0,,,,403.0,,366.1,217.9,487.0,576.0,,,,,263.0,67.0,,,,18.0,,-18.9,-167.1,102.0,191.0,,,,,True,,,,True,,True,True,True,True,,,,
29125,124,174.0,157.0,,,,183.0,,116.5,90.4,128.0,287.0,,,,,50.0,33.0,,,,59.0,,-7.5,-33.6,4.0,163.0,,,,,True,,,,False,,True,True,True,False,,,,
29127,695,978.0,814.0,,,,1015.0,,546.9,654.6,866.0,1320.0,,,,,283.0,119.0,,,,320.0,,-148.1,-40.4,171.0,625.0,,,,,True,,,,False,,True,True,True,False,,,,
29129,63,42.0,46.0,,,,102.0,,98.4,21.5,51.0,92.0,,,,,-21.0,-17.0,,,,39.0,,35.4,-41.5,-12.0,29.0,,,,,True,,,,False,,False,False,True,False,,,,
29131,670,516.0,460.0,,,,643.0,,372.8,335.2,376.0,941.0,,,,,-154.0,-210.0,,,,-27.0,,-297.2,-334.8,-294.0,271.0,,,,,False,,,,True,,False,False,False,False,,,,
29133,306,978.0,272.0,,,,548.0,,2359.2,232.6,1285.0,665.0,,,,,672.0,-34.0,,,,242.0,,2053.2,-73.4,979.0,359.0,,,,,True,,,,True,,False,True,False,True,,,,
29135,348,594.0,353.0,,,,435.0,,161.4,161.7,391.5,788.0,,,,,246.0,5.0,,,,87.0,,-186.6,-186.3,43.5,440.0,,,,,True,,,,True,,True,True,True,False,,,,
29137,169,252.0,269.0,,,,212.0,,109.8,149.0,340.0,304.0,,,,,83.0,100.0,,,,43.0,,-59.2,-20.0,171.0,135.0,,,,,False,,,,True,,True,True,False,False,,,,
29139,186,306.0,359.0,,,,251.0,,209.5,56.5,163.0,357.0,,,,,120.0,173.0,,,,65.0,,23.5,-129.5,-23.0,171.0,,,,,False,,,,True,,True,False,True,False,,,,
29141,467,402.0,353.0,,,,421.0,,279.7,176.2,418.0,660.0,,,,,-65.0,-114.0,,,,-46.0,,-187.3,-290.8,-49.0,193.0,,,,,False,,,,True,,False,False,True,False,,,,
29143,334,696.0,293.0,,,,598.0,,261.6,283.0,718.5,608.0,,,,,362.0,-41.0,,,,264.0,,-72.4,-51.0,384.5,274.0,,,,,True,,,,True,,True,True,False,True,,,,
29145,706,1026.0,557.0,,,,1995.0,,806.8,688.8,379.0,1891.0,,997.8,,,320.0,-149.0,,,,1289.0,,100.8,-17.2,-327.0,1185.0,,291.8,,,True,,,,False,,True,True,False,False,,True,,
29147,459,822.0,545.0,,,,831.0,,261.8,361.9,1129.0,1165.0,,,,,363.0,86.0,,,,372.0,,-197.2,-97.1,670.0,706.0,,,,,True,,,,False,,True,True,False,False,,,,
29149,240,120.0,102.0,,,,324.0,,65.7,69.6,158.0,291.0,,,,,-120.0,-138.0,,,,84.0,,-174.3,-170.4,-82.0,51.0,,,,,False,,,,True,,False,False,True,True,,,,
29151,330,474.0,363.0,,,,349.0,,239.9,122.4,343.0,665.0,,,,,144.0,33.0,,,,19.0,,-90.1,-207.6,13.0,335.0,,,,,True,,,,True,,True,False,True,False,,,,
29153,129,102.0,94.0,,,,192.0,,66.4,91.0,102.0,247.0,,,,,-27.0,-35.0,,,,63.0,,-62.6,-38.0,-27.0,118.0,,,,,False,,,,False,,False,False,False,False,,,,
29155,253,372.0,280.0,,,,782.0,,123.2,173.3,264.0,423.0,,,,,119.0,27.0,,,,529.0,,-129.8,-79.7,11.0,170.0,,,,,True,,,,False,,False,True,True,False,,,,
29157,402,582.0,656.0,,,,630.0,,364.5,236.1,532.0,819.0,,,,,180.0,254.0,,,,228.0,,-37.5,-165.9,130.0,417.0,,,,,False,,,,False,,True,True,True,False,,,,
29159,1650,570.0,522.0,,,,1300.0,,80.1,483.6,337.0,884.0,,882.0,,,-1080.0,-1128.0,,,,-350.0,,-1569.9,-1166.4,-1313.0,-766.0,,-768.0,,,False,,,,True,,False,False,False,True,,True,,
29161,911,1356.0,1233.0,,,,981.0,,1334.6,765.8,1290.0,1725.0,,,,,445.0,322.0,,,,70.0,,423.6,-145.2,379.0,814.0,,,,,True,,,,True,,True,True,True,False,,,,
29163,445,552.0,575.0,,,,625.0,,437.1,201.9,638.0,724.0,,,,,107.0,130.0,,,,180.0,,-7.9,-243.1,193.0,279.0,,,,,False,,,,False,,True,False,False,False,,,,
29165,992,894.0,618.0,,,,2323.0,,1215.2,926.0,811.0,2389.0,,,,,-98.0,-374.0,,,,1331.0,,223.2,-66.0,-181.0,1397.0,,,,,False,,,,False,,False,True,False,False,,,,
29167,575,462.0,357.0,,,,711.0,,165.3,270.0,421.0,835.0,,,,,-113.0,-218.0,,,,136.0,,-409.7,-305.0,-154.0,260.0,,,,,False,,,,False,,False,False,False,False,,,,
29169,1184,840.0,985.0,,,,1075.0,,1208.6,475.7,907.0,1028.0,,,,,-344.0,-199.0,,,,-109.0,,24.6,-708.3,-277.0,-156.0,,,,,True,,,,True,,True,False,True,True,,,,
29171,57,228.0,73.0,,,,132.0,,104.1,88.6,272.0,190.0,,,,,171.0,16.0,,,,75.0,,47.1,31.6,215.0,133.0,,,,,True,,,,True,,True,True,False,True,,,,
29173,241,396.0,297.0,,,,282.0,,277.5,158.3,417.5,491.0,,,,,155.0,56.0,,,,41.0,,36.5,-82.7,176.5,250.0,,,,,True,,,,True,,True,True,False,False,,,,
29175,498,486.0,305.0,,,,801.0,,237.8,151.7,426.0,684.0,,,,,-12.0,-193.0,,,,303.0,,-260.2,-346.3,-72.0,186.0,,,,,False,,,,False,,False,False,False,False,,,,
29177,561,432.0,347.0,,,,646.0,,76.9,159.8,349.0,713.0,,,,,-129.0,-214.0,,,,85.0,,-484.1,-401.2,-212.0,152.0,,,,,False,,,,True,,False,False,False,False,,,,
29179,69,138.0,80.0,,,,172.0,,45.1,34.2,127.0,205.0,,,,,69.0,11.0,,,,103.0,,-23.9,-34.8,58.0,136.0,,,,,True,,,,False,,True,True,True,False,,,,
29181,205,312.0,278.0,,,,389.0,,50.8,93.6,289.0,397.0,,,,,107.0,73.0,,,,184.0,,-154.2,-111.4,84.0,192.0,,,,,True,,,,False,,False,False,True,False,,,,
29183,9272,12096.0,8221.0,,,,10428.0,,8423.6,7473.9,8766.5,16839.0,,16268.9,,,2824.0,-1051.0,,,,1156.0,,-848.4,-1798.1,-505.5,7567.0,,6996.9,,,True,,,,True,,True,True,True,False,,False,,
29185,164,228.0,284.0,,,,191.0,,97.0,116.5,174.0,297.0,,,,,64.0,120.0,,,,27.0,,-67.0,-47.5,10.0,133.0,,,,,False,,,,True,,False,True,True,False,,,,
29186,439,702.0,548.0,,,,574.0,,208.5,144.3,474.0,689.0,,,,,263.0,109.0,,,,135.0,,-230.5,-294.7,35.0,250.0,,,,,True,,,,True,,True,False,True,True,,,,
29187,1927,2634.0,1929.0,,,,2367.0,,1433.4,1171.7,1315.0,3337.0,,1081.4,,,707.0,2.0,,,,440.0,,-493.6,-755.3,-612.0,1410.0,,-845.6,,,True,,,,True,,True,False,True,False,,False,,
29189,24016,30564.0,26443.0,,,,23695.0,,17274.8,22441.9,27584.5,37580.0,,16573.4,,,6548.0,2427.0,,,,-321.0,,-6741.2,-1574.1,3568.5,13564.0,,-7442.6,,,True,,,,True,,False,True,True,False,,False,,
29195,590,606.0,626.0,,,,706.0,,269.3,357.2,547.0,858.0,,,,,16.0,36.0,,,,116.0,,-320.7,-232.8,-43.0,268.0,,,,,False,,,,False,,False,False,False,False,,,,
29197,98,72.0,20.0,,,,153.0,,7.4,34.8,5.0,122.0,,,,,-26.0,-78.0,,,,55.0,,-90.6,-63.2,-93.0,24.0,,,,,False,,,,False,,False,False,False,True,,,,
29199,50,78.0,120.0,,,,154.0,,76.6,18.0,30.5,149.0,,,,,28.0,70.0,,,,104.0,,26.6,-32.0,-19.5,99.0,,,,,False,,,,False,,True,False,True,False,,,,
29201,879,1446.0,968.0,,,,1482.0,,1518.4,773.2,904.0,1751.0,,1193.4,,,567.0,89.0,,,,603.0,,639.4,-105.8,25.0,872.0,,314.4,,,True,,,,False,,False,True,True,False,,True,,
29203,94,90.0,64.0,,,,197.0,,10.0,56.8,34.0,188.0,,,,,-4.0,-30.0,,,,103.0,,-84.0,-37.2,-60.0,94.0,,,,,False,,,,False,,False,False,False,False,,,,
29205,117,138.0,157.0,,,,166.0,,27.0,61.4,186.0,222.0,,,,,21.0,40.0,,,,49.0,,-90.0,-55.6,69.0,105.0,,,,,False,,,,False,,False,False,False,False,,,,
29207,482,924.0,830.0,,,,1115.0,,1215.1,437.9,767.0,1156.0,,,,,442.0,348.0,,,,633.0,,733.1,-44.1,285.0,674.0,,,,,True,,,,False,,False,True,True,False,,,,
29209,578,582.0,523.0,,,,625.0,,392.0,339.6,369.0,856.0,,,,,4.0,-55.0,,,,47.0,,-186.0,-238.4,-209.0,278.0,,,,,False,,,,False,,False,False,False,False,,,,
29211,138,132.0,192.0,,,,186.0,,65.5,78.5,92.0,221.0,,,,,-6.0,54.0,,,,48.0,,-72.5,-59.5,-46.0,83.0,,,,,False,,,,False,,False,False,False,False,,,,
29213,1199,1566.0,1170.0,,,,1310.0,,1255.1,731.4,1504.0,1993.0,,1476.6,,,367.0,-29.0,,,,111.0,,56.1,-467.6,305.0,794.0,,277.6,,,True,,,,True,,True,False,True,False,,True,,
29215,480,330.0,338.0,,,,609.0,,143.4,283.2,196.0,730.0,,,,,-150.0,-142.0,,,,129.0,,-336.6,-196.8,-284.0,250.0,,,,,True,,,,True,,False,False,False,False,,,,
29217,548,372.0,399.0,,,,534.0,,118.0,184.7,215.0,641.0,,,,,-176.0,-149.0,,,,-14.0,,-430.0,-363.3,-333.0,93.0,,,,,True,,,,True,,False,False,False,True,,,,
29219,587,840.0,669.0,,,,803.0,,792.8,416.7,672.0,1401.0,,,,,253.0,82.0,,,,216.0,,205.8,-170.3,85.0,814.0,,,,,True,,,,True,,True,True,True,False,,,,
29221,495,672.0,598.0,,,,817.0,,414.1,304.6,525.0,920.0,,,,,177.0,103.0,,,,322.0,,-80.9,-190.4,30.0,425.0,,,,,True,,,,False,,True,False,True,False,,,,
29223,226,216.0,214.0,,,,335.0,,259.1,181.5,267.0,381.0,,,,,-10.0,-12.0,,,,109.0,,33.1,-44.5,41.0,155.0,,,,,False,,,,False,,False,False,False,False,,,,
29225,849,798.0,762.0,,,,810.0,,867.6,358.6,806.0,1262.0,,,,,-51.0,-87.0,,,,-39.0,,18.6,-490.4,-43.0,413.0,,,,,False,,,,True,,True,False,True,False,,,,
29227,57,66.0,1.0,,,,114.0,,220.1,9.3,84.0,70.0,,,,,9.0,-56.0,,,,57.0,,163.1,-47.7,27.0,13.0,,,,,False,,,,False,,False,False,False,False,,,,
29229,436,204.0,279.0,,,,433.0,,117.4,96.2,213.0,562.0,,,,,-232.0,-157.0,,,,-3.0,,-318.6,-339.8,-223.0,126.0,,,,,True,,,,True,,False,False,True,True,,,,
29510,5284,7344.0,6827.0,,,,7629.0,,5250.9,5127.7,6970.5,,,8797.1,,,2060.0,1543.0,,,,2345.0,,-33.1,-156.3,1686.5,,,3513.1,,,True,,,,False,,True,True,True,,,False,,
30001,250,264.0,59.0,,,,279.0,,252.7,198.9,125.0,365.0,,,,,14.0,-191.0,,,,29.0,,2.7,-51.1,-125.0,115.0,,,,,False,,,,False,,True,False,False,False,,,,
30003,484,144.0,85.0,,,,456.0,,136.4,172.3,12.0,474.0,,,,,-340.0,-399.0,,,,-28.0,,-347.6,-311.7,-472.0,-10.0,,,,,False,,,,True,,False,True,False,True,,,,
30005,105,210.0,55.0,,,,57.0,,33.5,59.8,75.0,257.0,,,,,105.0,-50.0,,,,-48.0,,-71.5,-45.2,-30.0,152.0,,,,,True,,,,True,,True,True,True,False,,,,
30007,136,150.0,86.0,,,,103.0,,129.3,31.8,60.5,230.0,,,,,14.0,-50.0,,,,-33.0,,-6.7,-104.2,-75.5,94.0,,,,,False,,,,False,,True,False,False,False,,,,
30009,137,234.0,265.0,,,,112.0,,68.9,100.4,148.0,376.0,,,,,97.0,128.0,,,,-25.0,,-68.1,-36.6,11.0,239.0,,,,,False,,,,True,,True,True,True,False,,,,
30011,42,24.0,0.0,,,,113.0,,39.1,24.0,65.5,56.0,,,,,-18.0,-42.0,,,,71.0,,-2.9,-18.0,23.5,14.0,,,,,False,,,,False,,True,True,False,True,,,,
30013,2022,2784.0,1628.0,,,,3823.0,,2028.0,1008.8,3423.0,3308.0,,2605.5,,,762.0,-394.0,,,,1801.0,,6.0,-1013.2,1401.0,1286.0,,583.5,,,True,,,,False,,True,False,False,False,,True,,
30015,130,222.0,53.0,,,,45.0,,150.8,89.7,54.0,241.0,,,,,92.0,-77.0,,,,-85.0,,20.8,-40.3,-76.0,111.0,,,,,True,,,,True,,True,True,True,False,,,,
30017,322,390.0,0.0,,,,660.0,,373.6,204.8,287.0,457.0,,,,,68.0,-322.0,,,,338.0,,51.6,-117.2,-35.0,135.0,,,,,False,,,,False,,True,False,True,False,,,,
30019,39,126.0,0.0,,,,60.0,,449.3,47.4,68.0,104.0,,,,,87.0,-39.0,,,,21.0,,410.3,8.4,29.0,65.0,,,,,True,,,,True,,False,True,True,True,,,,
30021,429,366.0,432.0,,,,515.0,,551.5,210.5,207.0,432.0,,,,,-63.0,3.0,,,,86.0,,122.5,-218.5,-222.0,3.0,,,,,True,,,,False,,False,False,False,True,,,,
30023,183,240.0,253.0,,,,485.0,,175.0,93.9,151.0,348.0,,,,,57.0,70.0,,,,302.0,,-8.0,-89.1,-32.0,165.0,,,,,False,,,,False,,True,False,True,False,,,,
30025,30,114.0,0.0,,,,131.0,,234.3,103.8,119.0,128.0,,,,,84.0,-30.0,,,,101.0,,204.3,73.8,89.0,98.0,,,,,True,,,,False,,False,True,False,False,,,,
30027,310,606.0,0.0,,,,203.0,,242.2,279.0,704.0,534.0,,,,,296.0,-310.0,,,,-107.0,,-67.8,-31.0,394.0,224.0,,,,,False,,,,True,,True,True,False,True,,,,
30029,2567,5682.0,5344.0,,,,4417.0,,3881.0,1673.4,5162.0,6241.0,,2897.1,,,3115.0,2777.0,,,,1850.0,,1314.0,-893.6,2595.0,3674.0,,330.1,,,True,,,,True,,True,True,True,False,,True,,
30031,3041,3708.0,1691.0,,,,2699.0,,2093.4,1870.9,4349.0,4611.0,,6219.8,,,667.0,-1350.0,,,,-342.0,,-947.6,-1170.1,1308.0,1570.0,,3178.8,,,False,,,,True,,False,False,False,False,,False,,
30033,9,30.0,0.0,,,,54.0,,23.9,3.6,41.0,47.0,,,,,21.0,-9.0,,,,45.0,,14.9,-5.4,32.0,38.0,,,,,True,,,,False,,True,True,False,False,,,,
30035,194,186.0,85.0,,,,718.0,,141.8,92.6,66.0,440.0,,,,,-8.0,-109.0,,,,524.0,,-52.2,-101.4,-128.0,246.0,,,,,False,,,,False,,False,False,False,False,,,,
30037,23,0.0,0.0,,,,19.0,,6.0,3.9,11.0,28.0,,,,,-23.0,-23.0,,,,-4.0,,-17.0,-19.1,-12.0,5.0,,,,,False,,,,True,,True,True,True,True,,,,
30039,50,42.0,7.0,,,,349.0,,143.5,30.0,3.0,109.0,,,,,-8.0,-43.0,,,,299.0,,93.5,-20.0,-47.0,59.0,,,,,False,,,,False,,False,False,False,False,,,,
30041,418,528.0,209.0,,,,409.0,,171.1,192.6,293.0,656.0,,,,,110.0,-209.0,,,,-9.0,,-246.9,-225.4,-125.0,238.0,,,,,False,,,,True,,False,False,False,False,,,,
30043,381,366.0,439.0,,,,239.0,,787.7,207.3,60.0,501.0,,,,,-15.0,58.0,,,,-142.0,,406.7,-173.7,-321.0,120.0,,,,,False,,,,False,,False,False,False,False,,,,
30045,25,48.0,0.0,,,,31.0,,12.5,18.9,1.0,69.0,,,,,23.0,-25.0,,,,6.0,,-12.5,-6.1,-24.0,44.0,,,,,False,,,,True,,True,True,False,False,,,,
30047,546,858.0,827.0,,,,1353.0,,629.3,346.6,666.0,1196.0,,,,,312.0,281.0,,,,807.0,,83.3,-199.4,120.0,650.0,,,,,True,,,,False,,True,True,True,False,,,,
30049,2535,2838.0,3167.0,,,,2936.0,,4530.9,688.0,3598.0,2939.0,,1447.4,,,303.0,632.0,,,,401.0,,1995.9,-1847.0,1063.0,404.0,,-1087.6,,,False,,,,False,,False,False,False,False,,False,,
30051,18,120.0,10.0,,,,45.0,,1247.3,26.4,62.0,116.0,,,,,102.0,-8.0,,,,27.0,,1229.3,8.4,44.0,98.0,,,,,True,,,,True,,False,True,True,True,,,,
30053,471,402.0,643.0,,,,371.0,,184.0,124.4,326.0,723.0,,,,,-69.0,172.0,,,,-100.0,,-287.0,-346.6,-145.0,252.0,,,,,False,,,,False,,False,False,False,False,,,,
30055,52,72.0,0.0,,,,157.0,,284.0,26.3,23.0,75.0,,,,,20.0,-52.0,,,,105.0,,232.0,-25.7,-29.0,23.0,,,,,False,,,,False,,False,False,False,False,,,,
30057,149,120.0,14.0,,,,102.0,,123.9,36.7,64.0,292.0,,,,,-29.0,-135.0,,,,-47.0,,-25.1,-112.3,-85.0,143.0,,,,,False,,,,False,,True,False,False,False,,,,
30059,6,30.0,0.0,,,,60.0,,8.0,10.2,47.0,52.0,,,,,24.0,-6.0,,,,54.0,,2.0,4.2,41.0,46.0,,,,,True,,,,False,,True,True,False,False,,,,
30061,131,144.0,16.0,,,,156.0,,1346.9,126.0,66.0,175.0,,,,,13.0,-115.0,,,,25.0,,1215.9,-5.0,-65.0,44.0,,,,,False,,,,False,,False,True,False,False,,,,
30063,2184,3204.0,2838.0,,,,5668.0,,3774.5,1356.6,2906.5,3522.0,,1394.3,,,1020.0,654.0,,,,3484.0,,1590.5,-827.4,722.5,1338.0,,-789.7,,,True,,,,False,,False,True,True,False,,True,,
30065,65,84.0,0.0,,,,98.0,,32.2,53.0,18.0,155.0,,,,,19.0,-65.0,,,,33.0,,-32.8,-12.0,-47.0,90.0,,,,,False,,,,False,,False,True,False,False,,,,
30067,296,600.0,555.0,,,,267.0,,260.9,124.8,621.0,706.0,,,,,304.0,259.0,,,,-29.0,,-35.1,-171.2,325.0,410.0,,,,,True,,,,True,,True,True,False,False,,,,
30069,4,6.0,0.0,,,,9.0,,0.0,11.4,,23.0,,,,,2.0,-4.0,,,,5.0,,-4.0,7.4,,19.0,,,,,False,,,,False,,False,False,,False,,,,
30071,170,156.0,0.0,,,,37.0,,453.5,25.8,170.0,167.0,,,,,-14.0,-170.0,,,,-133.0,,283.5,-144.2,0.0,-3.0,,,,,False,,,,False,,False,False,True,True,,,,
30073,97,168.0,81.0,,,,283.0,,680.3,93.8,103.0,257.0,,,,,71.0,-16.0,,,,186.0,,583.3,-3.2,6.0,160.0,,,,,True,,,,False,,False,True,True,False,,,,
30075,16,36.0,,,,,90.0,,87.7,36.4,41.0,59.0,,,,,20.0,,,,,74.0,,71.7,20.4,25.0,43.0,,,,,,,,,False,,False,False,False,False,,,,
30077,137,1584.0,228.0,,,,366.0,,560.6,366.2,2134.0,436.0,,,,,1447.0,91.0,,,,229.0,,423.6,229.2,1997.0,299.0,,,,,True,,,,True,,True,True,False,True,,,,
30079,47,90.0,0.0,,,,91.0,,276.4,12.8,174.0,67.0,,,,,43.0,-47.0,,,,44.0,,229.4,-34.2,127.0,20.0,,,,,False,,,,False,,False,True,False,True,,,,
30081,788,1536.0,2129.0,,,,1766.0,,20449.6,707.8,1722.0,1880.0,,,,,748.0,1341.0,,,,978.0,,19661.6,-80.2,934.0,1092.0,,,,,False,,,,False,,False,True,False,False,,,,
30083,413,90.0,87.0,,,,595.0,,4.7,87.1,13.0,306.0,,,,,-323.0,-326.0,,,,182.0,,-408.3,-325.9,-400.0,-107.0,,,,,False,,,,True,,False,False,False,True,,,,
30085,175,354.0,217.0,,,,660.0,,180.9,43.8,176.0,448.0,,,,,179.0,42.0,,,,485.0,,5.9,-131.2,1.0,273.0,,,,,True,,,,False,,True,True,True,False,,,,
30087,225,120.0,54.0,,,,236.0,,80.3,77.9,41.0,268.0,,,,,-105.0,-171.0,,,,11.0,,-144.7,-147.1,-184.0,43.0,,,,,False,,,,True,,False,False,False,True,,,,
30089,281,204.0,66.0,,,,294.0,,167.9,282.2,313.0,373.0,,,,,-77.0,-215.0,,,,13.0,,-113.1,1.2,32.0,92.0,,,,,False,,,,True,,False,True,True,False,,,,
30091,97,228.0,0.0,,,,60.0,,17.0,63.6,147.0,191.0,,,,,131.0,-97.0,,,,-37.0,,-80.0,-33.4,50.0,94.0,,,,,True,,,,True,,True,True,True,True,,,,
30093,1174,2436.0,1943.0,,,,1698.0,,8431.6,329.9,1991.0,2599.0,,,,,1262.0,769.0,,,,524.0,,7257.6,-844.1,817.0,1425.0,,,,,True,,,,True,,False,True,True,False,,,,
30095,154,174.0,167.0,,,,117.0,,62.5,124.7,96.0,300.0,,,,,20.0,13.0,,,,-37.0,,-91.5,-29.3,-58.0,146.0,,,,,True,,,,False,,False,False,False,False,,,,
30097,76,216.0,0.0,,,,38.0,,37.7,97.8,93.0,197.0,,,,,140.0,-76.0,,,,-38.0,,-38.3,21.8,17.0,121.0,,,,,True,,,,True,,True,True,True,True,,,,
30099,141,156.0,37.0,,,,191.0,,377.2,57.1,186.0,241.0,,,,,15.0,-104.0,,,,50.0,,236.2,-83.9,45.0,100.0,,,,,False,,,,False,,False,False,False,False,,,,
30101,90,54.0,1.0,,,,194.0,,3.9,6.8,0.0,156.0,,,,,-36.0,-89.0,,,,104.0,,-86.1,-83.2,-90.0,66.0,,,,,False,,,,False,,False,False,False,False,,,,
30103,19,0.0,0.0,,,,36.0,,11.8,5.6,6.0,17.0,,,,,-19.0,-19.0,,,,17.0,,-7.2,-13.4,-13.0,-2.0,,,,,False,,,,True,,True,True,True,True,,,,
30105,124,210.0,16.0,,,,229.0,,53.2,121.5,61.0,292.0,,,,,86.0,-108.0,,,,105.0,,-70.8,-2.5,-63.0,168.0,,,,,False,,,,False,,True,True,True,False,,,,
30107,51,12.0,0.0,,,,55.0,,32.1,24.1,47.0,64.0,,,,,-39.0,-51.0,,,,4.0,,-18.9,-26.9,-4.0,13.0,,,,,False,,,,True,,True,True,True,True,,,,
30109,26,84.0,0.0,,,,191.0,,114.3,17.1,53.0,70.0,,,,,58.0,-26.0,,,,165.0,,88.3,-8.9,27.0,44.0,,,,,True,,,,False,,False,True,True,True,,,,
30111,3600,4968.0,3525.0,,,,5271.0,,2640.4,2333.5,5234.0,5838.0,,3168.2,,,1368.0,-75.0,,,,1671.0,,-959.6,-1266.5,1634.0,2238.0,,-431.8,,,True,,,,False,,True,True,False,False,,True,,
31001,796,876.0,780.0,,,,1783.0,,1387.0,722.8,495.0,1357.0,,,,,80.0,-16.0,,,,987.0,,591.0,-73.2,-301.0,561.0,,,,,True,,,,False,,False,True,False,False,,,,
31003,111,198.0,153.0,,,,347.0,,68.1,46.6,103.0,298.0,,,,,87.0,42.0,,,,236.0,,-42.9,-64.4,-8.0,187.0,,,,,True,,,,False,,True,True,True,False,,,,
31005,2,12.0,0.0,,,,42.0,,0.0,6.0,12.0,17.0,,,,,10.0,-2.0,,,,40.0,,-2.0,4.0,10.0,15.0,,,,,True,,,,False,,True,True,False,False,,,,
31007,10,18.0,0.0,,,,39.0,,15.7,19.2,12.0,23.0,,,,,8.0,-10.0,,,,29.0,,5.7,9.2,2.0,13.0,,,,,False,,,,False,,True,False,True,False,,,,
31009,6,6.0,0.0,,,,24.0,,5.8,11.4,12.0,21.0,,,,,0.0,-6.0,,,,18.0,,-0.2,5.4,6.0,15.0,,,,,False,,,,False,,False,False,False,False,,,,
31011,132,216.0,191.0,,,,210.0,,59.0,50.4,123.0,276.0,,,,,84.0,59.0,,,,78.0,,-73.0,-81.6,-9.0,144.0,,,,,True,,,,True,,True,True,True,False,,,,
31013,180,666.0,503.0,,,,481.0,,1258.3,308.4,643.0,644.0,,,,,486.0,323.0,,,,301.0,,1078.3,128.4,463.0,464.0,,,,,True,,,,True,,False,True,True,True,,,,
31015,31,144.0,1.0,,,,257.0,,521.6,38.4,62.0,117.0,,,,,113.0,-30.0,,,,226.0,,490.6,7.4,31.0,86.0,,,,,True,,,,False,,False,True,True,True,,,,
31017,48,72.0,,,,,154.0,,24.4,74.7,28.0,130.0,,,,,24.0,,,,,106.0,,-23.6,26.7,-20.0,82.0,,,,,,,,,False,,True,False,True,False,,,,
31019,923,1866.0,1244.0,,,,2307.0,,953.6,1228.1,1624.5,2267.0,,1244.3,,,943.0,321.0,,,,1384.0,,30.6,305.1,701.5,1344.0,,321.3,,,True,,,,False,,True,True,True,False,,True,,
31021,117,306.0,325.0,,,,240.0,,61.3,68.4,101.0,348.0,,,,,189.0,208.0,,,,123.0,,-55.7,-48.6,-16.0,231.0,,,,,False,,,,True,,True,True,True,False,,,,
31023,177,420.0,312.0,,,,478.0,,340.8,83.1,159.0,464.0,,,,,243.0,135.0,,,,301.0,,163.8,-93.9,-18.0,287.0,,,,,True,,,,False,,True,True,True,False,,,,
31025,723,774.0,605.0,,,,917.0,,467.8,485.3,723.5,1241.0,,,,,51.0,-118.0,,,,194.0,,-255.2,-237.7,0.5,518.0,,,,,False,,,,False,,False,False,True,False,,,,
31027,193,396.0,248.0,,,,347.0,,941.2,115.2,327.0,474.0,,,,,203.0,55.0,,,,154.0,,748.2,-77.8,134.0,281.0,,,,,True,,,,True,,False,True,True,False,,,,
