,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
30075,9,12.0,,,9.0,0.0,,,,,12.7,10.4,,,53.0,,5.1,6.4,,,13.0,7.4,,7.0,6.0,11.8,,,,,,,,,9.8,3.0,,,0.0,-9.0,,,,,3.7,1.4,,,44.0,,-3.9,-2.6,,,4.0,-1.6,,-2.0,-3.0,2.8,,,,,,,,,0.8,,,True,False,,,,,False,True,,,False,,False,True,,,False,True,,True,False,True,,,,,,,,,True
30077,51,54.0,,,47.0,20.0,,,,,91.4,4.2,,,66.0,,29.7,42.5,,,15.0,57.8,,63.0,50.0,188.1,,,,,,,,,44.7,3.0,,,-4.0,-31.0,,,,,40.4,-46.8,,,15.0,,-21.3,-8.5,,,-36.0,6.8,,12.0,-1.0,137.1,,,,,,,,,-6.3,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,True,False,,,,,,,,,False
30079,3,9.0,,,6.0,0.0,,,,,14.4,9.3,,,36.0,,1.0,4.8,,,0.0,4.9,,12.0,7.0,16.2,,,,,,,,,12.0,6.0,,,3.0,-3.0,,,,,11.4,6.3,,,33.0,,-2.0,1.8,,,-3.0,1.9,,9.0,4.0,13.2,,,,,,,,,9.0,,,True,True,,,,,False,False,,,False,,True,True,,,True,True,,False,True,False,,,,,,,,,False
30081,293,465.0,,,272.0,191.0,,,,,256.9,425.8,,,458.0,,117.5,271.6,432.0,,118.0,273.0,,522.0,258.0,402.6,,,,,,,,,395.9,172.0,,,-21.0,-102.0,,,,,-36.1,132.8,,,165.0,,-175.5,-21.4,139.0,,-175.0,-20.0,,229.0,-35.0,109.6,,,,,,,,,102.9,,,True,True,,,,,True,True,,,True,,False,True,True,,False,True,,False,True,True,,,,,,,,,True
30083,91,270.0,,,121.0,140.0,,,,,108.8,377.5,,,278.0,,6.9,103.2,,,20.0,117.0,,291.0,123.0,136.8,,,,,,,,,201.9,179.0,,,30.0,49.0,,,,,17.8,286.5,,,187.0,,-84.1,12.2,,,-71.0,26.0,,200.0,32.0,45.8,,,,,,,,,110.9,,,True,True,,,,,True,False,,,False,,True,True,,,True,True,,False,True,True,,,,,,,,,True
30085,46,162.0,,,124.0,116.0,,,,,149.3,91.4,,,231.0,,58.8,90.9,,,116.0,134.7,,38.0,105.0,173.9,,,,,,,,,125.5,116.0,,,78.0,70.0,,,,,103.3,45.4,,,185.0,,12.8,44.9,,,70.0,88.7,,-8.0,59.0,127.9,,,,,,,,,79.5,,,True,True,,,,,True,True,,,False,,True,True,,,True,True,,True,True,False,,,,,,,,,True
30087,79,24.0,,,71.0,0.0,,,,,103.7,9.5,,,112.0,,156.7,93.2,,,38.0,101.2,,,53.0,127.5,,,,,,,,,80.8,-55.0,,,-8.0,-79.0,,,,,24.7,-69.5,,,33.0,,77.7,14.2,,,-41.0,22.2,,,-26.0,48.5,,,,,,,,,1.8,,,True,False,,,,,True,False,,,True,,False,True,,,True,True,,,True,True,,,,,,,,,True
30089,118,180.0,,,115.0,0.0,,,,,93.3,129.7,,,116.0,,120.7,138.4,,,169.0,150.5,,278.0,102.0,82.3,,,,,,,,,219.2,62.0,,,-3.0,-118.0,,,,,-24.7,11.7,,,-2.0,,2.7,20.4,,,51.0,32.5,,160.0,-16.0,-35.7,,,,,,,,,101.2,,,True,False,,,,,True,True,,,True,,True,True,,,True,True,,False,True,True,,,,,,,,,False
30091,23,42.0,,,29.0,,,,,,36.8,21.7,,,39.0,,19.3,28.1,,,6.0,29.7,,48.0,36.0,15.1,,,,,,,,,83.2,19.0,,,6.0,,,,,,13.8,-1.3,,,16.0,,-3.7,5.1,,,-17.0,6.7,,25.0,13.0,-7.9,,,,,,,,,60.2,,,True,,,,,,True,True,,,True,,True,True,,,True,True,,False,True,True,,,,,,,,,False
30093,466,477.0,,,349.0,171.0,,,,,417.0,431.9,,,397.0,,94.7,344.2,342.0,,251.0,390.7,,629.0,323.0,427.1,,,,,667.6,,,,596.2,11.0,,,-117.0,-295.0,,,,,-49.0,-34.1,,,-69.0,,-371.3,-121.8,-124.0,,-215.0,-75.3,,163.0,-143.0,-38.9,,,,,201.6,,,,130.2,,,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,False,False,False,,,,,False,,,,False
30095,58,81.0,,,61.0,51.0,,,,,61.7,158.0,,,50.0,,35.5,48.7,,,65.0,72.6,,106.0,58.0,87.1,,,,,,,,,85.2,23.0,,,3.0,-7.0,,,,,3.7,100.0,,,-8.0,,-22.5,-9.3,,,7.0,14.6,,48.0,0.0,29.1,,,,,,,,,27.2,,,True,True,,,,,True,False,,,True,,True,True,,,True,True,,False,True,False,,,,,,,,,False
30097,19,39.0,,,25.0,,,,,,34.5,4.9,,,15.0,,7.6,24.3,,,8.0,28.2,,38.0,27.0,82.3,,,,,,,,,43.6,20.0,,,6.0,,,,,,15.5,-14.1,,,-4.0,,-11.4,5.3,,,-11.0,9.2,,19.0,8.0,63.3,,,,,,,,,24.6,,,True,,,,,,True,True,,,True,,True,True,,,True,True,,True,True,False,,,,,,,,,False
30099,41,30.0,,,28.0,0.0,,,,,40.3,49.4,,,47.0,,7.9,31.8,,,13.0,31.4,,56.0,27.0,62.7,,,,,,,,,32.8,-11.0,,,-13.0,-41.0,,,,,-0.7,8.4,,,6.0,,-33.1,-9.2,,,-28.0,-9.6,,15.0,-14.0,21.7,,,,,,,,,-8.2,,,False,False,,,,,True,True,,,True,,False,True,,,False,True,,False,False,False,,,,,,,,,True
30101,25,33.0,,,33.0,0.0,,,,,69.1,1.6,,,36.0,,17.4,30.8,,,17.0,50.8,,69.0,35.0,72.3,,,,,,,,,32.8,8.0,,,8.0,-25.0,,,,,44.1,-23.4,,,11.0,,-7.6,5.8,,,-8.0,25.8,,44.0,10.0,47.3,,,,,,,,,7.8,,,False,False,,,,,False,False,,,False,,True,True,,,False,False,,False,False,False,,,,,,,,,True
30103,8,3.0,,,3.0,0.0,,,,,5.5,1.7,,,12.0,,1.8,2.8,,,5.0,0.3,,,3.0,7.6,,,,,,,,,3.9,-5.0,,,-5.0,-8.0,,,,,-2.5,-6.3,,,4.0,,-6.2,-5.2,,,-3.0,-7.7,,,-5.0,-0.4,,,,,,,,,-4.1,,,False,False,,,,,True,False,,,True,,False,False,,,True,False,,,False,True,,,,,,,,,True
30105,51,39.0,,,38.0,0.0,,,,,69.0,42.5,,,90.0,,13.1,41.1,,,19.0,43.8,,49.0,38.0,84.8,,,,,,,,,49.4,-12.0,,,-13.0,-51.0,,,,,18.0,-8.5,,,39.0,,-37.9,-9.9,,,-32.0,-7.2,,-2.0,-13.0,33.8,,,,,,,,,-1.6,,,False,False,,,,,False,True,,,False,,False,True,,,False,True,,True,False,False,,,,,,,,,True
30107,23,33.0,,,14.0,0.0,,,,,22.3,56.7,,,15.0,,6.8,13.1,,,7.0,19.9,,22.0,16.0,18.0,,,,,,,,,23.9,10.0,,,-9.0,-23.0,,,,,-0.7,33.7,,,-8.0,,-16.2,-9.9,,,-16.0,-3.1,,-1.0,-7.0,-5.0,,,,,,,,,0.9,,,True,False,,,,,True,False,,,True,,False,True,,,False,True,,True,True,True,,,,,,,,,True
30109,4,18.0,,,15.0,,,,,,18.0,11.2,,,47.0,,185.1,8.6,,,12.0,12.4,,25.0,14.0,18.8,,,,,,,,,13.2,14.0,,,11.0,,,,,,14.0,7.2,,,43.0,,181.1,4.6,,,8.0,8.4,,21.0,10.0,14.8,,,,,,,,,9.2,,,True,,,,,,False,True,,,False,,False,True,,,True,True,,False,True,False,,,,,,,,,True
30111,1217,1962.0,,,1457.0,1740.0,,,,,1543.1,1441.4,,1411.3,2607.0,,1054.3,1443.3,1380.5,,1323.0,1547.5,,1971.0,1497.0,2461.9,,,,,1416.5,1142.0,,,1671.8,745.0,,,240.0,523.0,,,,,326.1,224.4,,194.3,1390.0,,-162.7,226.3,163.5,,106.0,330.5,,754.0,280.0,1244.9,,,,,199.5,-75.0,,,454.8,,,True,True,,,,,True,True,,True,False,,True,True,True,,True,True,,False,True,False,,,,,True,True,,,True
31001,265,279.0,,,285.0,182.0,,,,,274.2,126.8,,,474.0,,96.9,312.0,338.0,,166.0,245.1,,304.0,319.0,389.5,,,,,604.9,,,,389.9,14.0,,,20.0,-83.0,,,,,9.2,-138.2,,,209.0,,-168.1,47.0,73.0,,-99.0,-19.9,,39.0,54.0,124.5,,,,,339.9,,,,124.9,,,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,False,False,False,,,,,False,,,,False
31003,31,84.0,,,65.0,51.0,,,,,55.2,44.7,,,66.0,,8.6,50.7,,,45.0,69.2,,86.0,76.0,77.1,,,,,,,,,61.1,53.0,,,34.0,20.0,,,,,24.2,13.7,,,35.0,,-22.4,19.7,,,14.0,38.2,,55.0,45.0,46.1,,,,,,,,,30.1,,,True,True,,,,,True,True,,,True,,True,True,,,True,True,,False,True,True,,,,,,,,,True
31005,1,3.0,,,3.0,0.0,,,,,1.8,3.1,,,9.0,,0.1,2.4,,,3.0,0.0,,1.0,3.0,2.6,,,,,,,,,2.3,2.0,,,2.0,-1.0,,,,,0.8,2.1,,,8.0,,-0.9,1.4,,,2.0,-1.0,,0.0,2.0,1.6,,,,,,,,,1.3,,,False,True,,,,,True,False,,,False,,True,True,,,False,True,,True,False,True,,,,,,,,,True
31007,3,9.0,,,7.0,0.0,,,,,4.1,7.4,,,11.0,,30.8,8.3,,,9.0,1.8,,9.0,7.0,11.1,,,,,,,,,12.3,6.0,,,4.0,-3.0,,,,,1.1,4.4,,,8.0,,27.8,5.3,,,6.0,-1.2,,6.0,4.0,8.1,,,,,,,,,9.3,,,True,True,,,,,True,True,,,False,,False,True,,,False,True,,False,True,False,,,,,,,,,False
31009,4,0.0,,,3.0,0.0,,,,,1.6,1.9,,,6.0,,3.0,1.6,,,3.0,0.2,,0.0,4.0,2.8,,,,,,,,,1.3,-4.0,,,-1.0,-4.0,,,,,-2.4,-2.1,,,2.0,,-1.0,-2.4,,,-1.0,-3.8,,-4.0,0.0,-1.2,,,,,,,,,-2.7,,,True,False,,,,,True,True,,,True,,True,True,,,True,True,,False,True,True,,,,,,,,,True
31011,53,39.0,,,42.0,48.0,,,,,48.4,14.9,,,47.0,,8.1,38.5,,,11.0,35.3,,48.0,54.0,89.9,,,,,,,,,40.3,-14.0,,,-11.0,-5.0,,,,,-4.6,-38.1,,,-6.0,,-44.9,-14.5,,,-42.0,-17.7,,-5.0,1.0,36.9,,,,,,,,,-12.7,,,True,True,,,,,True,False,,,True,,False,False,,,False,False,,True,True,False,,,,,,,,,True
31013,72,69.0,,,70.0,49.0,,,,,84.8,50.5,,,112.0,,24.3,79.2,,,17.0,66.3,,87.0,96.0,122.2,,,,,,,,,34.2,-3.0,,,-2.0,-23.0,,,,,12.8,-21.5,,,40.0,,-47.7,7.2,,,-55.0,-5.7,,15.0,24.0,50.2,,,,,,,,,-37.8,,,True,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,False,,,,,,,,,False
31015,6,15.0,,,18.0,0.0,,,,,21.0,2.4,,,41.0,,90.2,12.6,,,0.0,10.1,,26.0,21.0,26.4,,,,,,,,,36.7,9.0,,,12.0,-6.0,,,,,15.0,-3.6,,,35.0,,84.2,6.6,,,-6.0,4.1,,20.0,15.0,20.4,,,,,,,,,30.7,,,False,True,,,,,False,True,,,False,,False,True,,,True,True,,False,False,False,,,,,,,,,False
31017,8,42.0,,,26.0,,,,,,25.9,22.4,,,26.0,,1.3,45.1,,,12.0,28.0,,31.0,34.0,35.1,,,,,,,,,50.4,34.0,,,18.0,,,,,,17.9,14.4,,,18.0,,-6.7,37.1,,,4.0,20.0,,23.0,26.0,27.1,,,,,,,,,42.4,,,True,,,,,,True,True,,,True,,True,False,,,True,True,,True,True,True,,,,,,,,,False
31019,347,438.0,,,427.0,252.0,,,,,482.0,336.0,,,601.0,,97.8,417.3,412.0,,214.0,381.7,,373.0,498.0,656.1,,,,,640.6,,,,465.8,91.0,,,80.0,-95.0,,,,,135.0,-11.0,,,254.0,,-249.2,70.3,65.0,,-133.0,34.7,,26.0,151.0,309.1,,,,,293.6,,,,118.8,,,True,False,,,,,False,True,,,False,,False,True,True,,False,True,,True,False,False,,,,,False,,,,False
31021,30,27.0,,,34.0,46.0,,,,,53.1,28.1,,,75.0,,4.3,48.5,,,2.0,30.3,,43.0,57.0,69.7,,,,,,,,,29.7,-3.0,,,4.0,16.0,,,,,23.1,-1.9,,,45.0,,-25.7,18.5,,,-28.0,0.3,,13.0,27.0,39.7,,,,,,,,,-0.3,,,False,False,,,,,False,True,,,False,,False,False,,,False,True,,False,False,False,,,,,,,,,True
31023,43,63.0,,,59.0,44.0,,,,,69.9,16.5,,,136.0,,4.9,74.0,,,2.0,48.4,,51.0,85.0,105.5,,,,,,,,,72.9,20.0,,,16.0,1.0,,,,,26.9,-26.5,,,93.0,,-38.1,31.0,,,-41.0,5.4,,8.0,42.0,62.5,,,,,,,,,29.9,,,True,True,,,,,False,False,,,False,,False,False,,,False,True,,True,False,False,,,,,,,,,False
31025,347,354.0,,,274.0,184.0,,,,,216.5,214.2,,,339.0,,230.6,241.3,,,191.5,274.3,,377.0,352.0,385.7,,,,,,,,,372.5,7.0,,,-73.0,-163.0,,,,,-130.5,-132.8,,,-8.0,,-116.4,-105.7,,,-155.5,-72.7,,30.0,5.0,38.7,,,,,,,,,25.5,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,True,False,,,,,,,,,False
31027,38,105.0,,,93.0,128.0,,,,,69.0,59.4,,,72.0,,352.7,96.6,,,47.0,83.6,,203.0,120.0,132.1,,,,,,,,,197.1,67.0,,,55.0,90.0,,,,,31.0,21.4,,,34.0,,314.7,58.6,,,9.0,45.6,,165.0,82.0,94.1,,,,,,,,,159.1,,,True,False,,,,,True,True,,,True,,False,True,,,True,True,,False,False,False,,,,,,,,,False
31029,91,30.0,,,29.0,0.0,,,,,34.9,21.6,,,58.0,,9.6,20.4,,,17.0,27.8,,28.0,35.0,44.8,,,,,,,,,20.8,-61.0,,,-62.0,-91.0,,,,,-56.1,-69.4,,,-33.0,,-81.4,-70.6,,,-74.0,-63.2,,-63.0,-56.0,-46.2,,,,,,,,,-70.2,,,False,False,,,,,True,False,,,True,,False,False,,,False,False,,False,True,True,,,,,,,,,False
31031,11,60.0,,,43.0,0.0,,,,,33.7,64.6,,,60.0,,49.0,54.4,,,24.0,41.6,,96.0,56.0,57.4,,,,,,,,,67.3,49.0,,,32.0,-11.0,,,,,22.7,53.6,,,49.0,,38.0,43.4,,,13.0,30.6,,85.0,45.0,46.4,,,,,,,,,56.3,,,True,True,,,,,True,False,,,False,,True,True,,,True,True,,False,True,True,,,,,,,,,False
31033,99,132.0,,,87.0,67.0,,,,,92.7,94.8,,,123.0,,21.6,97.9,,,19.0,86.6,,183.0,116.0,91.6,,,,,,,,,115.8,33.0,,,-12.0,-32.0,,,,,-6.3,-4.2,,,24.0,,-77.4,-1.1,,,-80.0,-12.4,,84.0,17.0,-7.4,,,,,,,,,16.8,,,True,True,,,,,True,True,,,True,,False,True,,,False,True,,False,True,True,,,,,,,,,True
31035,77,84.0,,,68.0,55.0,,,,,64.4,27.1,,,70.0,,11.7,58.8,,,37.0,67.3,,93.0,87.0,93.5,,,,,,,,,48.6,7.0,,,-9.0,-22.0,,,,,-12.6,-49.9,,,-7.0,,-65.3,-18.2,,,-40.0,-9.7,,16.0,10.0,16.5,,,,,,,,,-28.4,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,False,,,,,,,,,False
31037,79,54.0,,,57.0,0.0,,,,,145.4,8.8,,,198.0,,3.1,86.3,,,6.0,58.5,,43.0,101.0,145.6,,,,,,,,,79.8,-25.0,,,-22.0,-79.0,,,,,66.4,-70.2,,,119.0,,-75.9,7.3,,,-73.0,-20.5,,-36.0,22.0,66.6,,,,,,,,,0.8,,,True,False,,,,,False,False,,,False,,False,True,,,False,True,,False,True,False,,,,,,,,,True
31039,144,174.0,,,119.0,64.0,,,,,91.0,63.0,,,115.0,,218.2,84.9,,,61.0,118.5,,185.0,145.0,144.4,,,,,,,,,132.4,30.0,,,-25.0,-80.0,,,,,-53.0,-81.0,,,-29.0,,74.2,-59.1,,,-83.0,-25.5,,41.0,1.0,0.4,,,,,,,,,-11.6,,,True,False,,,,,False,False,,,True,,False,False,,,False,True,,False,True,True,,,,,,,,,True
31041,85,99.0,,,98.0,105.0,,,,,91.9,133.0,,,128.0,,35.4,65.9,,,36.0,94.5,,141.0,111.0,112.9,,,,,,,,,79.2,14.0,,,13.0,20.0,,,,,6.9,48.0,,,43.0,,-49.6,-19.1,,,-49.0,9.5,,56.0,26.0,27.9,,,,,,,,,-5.8,,,True,False,,,,,True,False,,,False,,False,False,,,False,True,,False,False,False,,,,,,,,,True
31043,166,153.0,,,117.0,0.0,,,,,393.9,94.6,,,283.0,,71.7,202.9,,,38.0,144.0,,183.0,231.0,142.8,,,,,115.9,,,,128.9,-13.0,,,-49.0,-166.0,,,,,227.9,-71.4,,,117.0,,-94.3,36.9,,,-128.0,-22.0,,17.0,65.0,-23.2,,,,,-50.1,,,,-37.1,,,False,False,,,,,False,False,,,False,,False,False,,,False,False,,False,False,False,,,,,False,,,,False
31045,47,57.0,,,58.0,47.0,,,,,60.9,28.4,,,78.0,,58.9,37.0,,,20.0,59.2,,52.0,63.0,115.9,,,,,,,,,55.9,10.0,,,11.0,0.0,,,,,13.9,-18.6,,,31.0,,11.9,-10.0,,,-27.0,12.2,,5.0,16.0,68.9,,,,,,,,,8.9,,,False,True,,,,,False,False,,,False,,False,True,,,False,False,,True,False,False,,,,,,,,,True
31047,258,261.0,,,234.0,176.0,,,,,292.3,258.5,,,314.0,,62.4,297.3,,,110.0,220.5,,257.0,278.0,254.7,,,,,450.8,,,,297.4,3.0,,,-24.0,-82.0,,,,,34.3,0.5,,,56.0,,-195.6,39.3,,,-148.0,-37.5,,-1.0,20.0,-3.3,,,,,192.8,,,,39.4,,,False,False,,,,,False,True,,,False,,False,False,,,False,False,,True,False,False,,,,,False,,,,False
31049,11,27.0,,,14.0,0.0,,,,,12.2,18.0,,,21.0,,8.3,20.4,,,0.0,15.1,,21.0,25.0,14.6,,,,,,,,,13.5,16.0,,,3.0,-11.0,,,,,1.2,7.0,,,10.0,,-2.7,9.4,,,-11.0,4.1,,10.0,14.0,3.6,,,,,,,,,2.5,,,True,True,,,,,True,True,,,True,,True,True,,,True,True,,True,True,True,,,,,,,,,True
31051,38,48.0,,,48.0,32.0,,,,,52.4,30.5,,,61.0,,49.5,55.7,,,16.0,38.7,,63.0,68.0,81.8,,,,,,,,,65.3,10.0,,,10.0,-6.0,,,,,14.4,-7.5,,,23.0,,11.5,17.7,,,-22.0,0.7,,25.0,30.0,43.8,,,,,,,,,27.3,,,False,True,,,,,False,True,,,False,,False,False,,,False,True,,False,False,False,,,,,,,,,False
31053,522,561.0,,,470.0,414.0,,,,,428.6,248.0,,,552.0,,285.1,431.2,463.0,,393.0,479.5,,553.0,541.0,1025.7,,,,,438.9,,,,431.0,39.0,,,-52.0,-108.0,,,,,-93.4,-274.0,,,30.0,,-236.9,-90.8,-59.0,,-129.0,-42.5,,31.0,19.0,503.7,,,,,-83.1,,,,-91.0,,,False,False,,,,,False,False,,,True,,False,False,False,,False,False,,True,True,False,,,,,False,,,,False
31055,7105,7911.0,,5814.6,5962.0,6607.0,,,,,5897.7,2507.5,,5254.3,8055.0,,2501.5,7918.1,7706.0,,4912.0,6807.4,,7678.0,6738.0,6074.5,,,,,4542.6,3980.0,,,8032.0,806.0,,-1290.4,-1143.0,-498.0,,,,,-1207.3,-4597.5,,-1850.7,950.0,,-4603.5,813.1,601.0,,-2193.0,-297.6,,573.0,-367.0,-1030.5,,,,,-2562.4,-3125.0,,,927.0,,False,False,True,,,,,False,False,,False,False,,False,False,True,,False,True,,True,True,False,,,,,False,False,,,False
31057,30,18.0,,,15.0,0.0,,,,,15.6,10.4,,,23.0,,5.0,15.9,,,1.0,14.0,,18.0,14.0,19.7,,,,,,,,,13.6,-12.0,,,-15.0,-30.0,,,,,-14.4,-19.6,,,-7.0,,-25.0,-14.1,,,-29.0,-16.0,,-12.0,-16.0,-10.3,,,,,,,,,-16.4,,,False,False,,,,,False,False,,,True,,False,False,,,False,False,,False,False,True,,,,,,,,,False
31059,29,60.0,,,45.0,27.0,,,,,41.7,21.8,,,76.0,,11.9,38.0,,,5.0,37.5,,54.0,67.0,69.7,,,,,,,,,40.0,31.0,,,16.0,-2.0,,,,,12.7,-7.2,,,47.0,,-17.1,9.0,,,-24.0,8.5,,25.0,38.0,40.7,,,,,,,,,11.0,,,True,True,,,,,True,True,,,False,,True,True,,,True,True,,True,False,False,,,,,,,,,True
31061,28,9.0,,,12.0,0.0,,,,,21.3,2.7,,,38.0,,1.7,13.6,,,2.0,14.6,,12.0,24.0,23.8,,,,,,,,,10.0,-19.0,,,-16.0,-28.0,,,,,-6.7,-25.3,,,10.0,,-26.3,-14.4,,,-26.0,-13.4,,-16.0,-4.0,-4.2,,,,,,,,,-18.0,,,True,False,,,,,True,False,,,True,,False,True,,,False,True,,True,True,True,,,,,,,,,True
31063,30,12.0,,,15.0,0.0,,,,,17.2,9.2,,,20.0,,1.4,11.9,,,3.0,18.7,,20.0,21.0,22.7,,,,,,,,,9.1,-18.0,,,-15.0,-30.0,,,,,-12.8,-20.8,,,-10.0,,-28.6,-18.1,,,-27.0,-11.3,,-10.0,-9.0,-7.3,,,,,,,,,-20.9,,,True,False,,,,,True,False,,,True,,False,False,,,False,True,,True,True,True,,,,,,,,,False
31065,42,30.0,,,37.0,52.0,,,,,41.3,13.5,,,51.0,,16.2,45.2,,,0.0,30.4,,,48.0,80.2,,,,,,,,,47.8,-12.0,,,-5.0,10.0,,,,,-0.7,-28.5,,,9.0,,-25.8,3.2,,,-42.0,-11.6,,,6.0,38.2,,,,,,,,,5.8,,,True,True,,,,,True,False,,,True,,False,True,,,False,True,,,True,False,,,,,,,,,True
31067,181,273.0,,,202.0,165.0,,,,,198.8,94.1,,,384.0,,97.2,189.1,,,76.0,157.6,,282.0,309.0,343.6,,,,,,,,,316.6,92.0,,,21.0,-16.0,,,,,17.8,-86.9,,,203.0,,-83.8,8.1,,,-105.0,-23.4,,101.0,128.0,162.6,,,,,,,,,135.6,,,True,True,,,,,True,True,,,False,,True,True,,,False,True,,False,False,False,,,,,,,,,False
31069,11,3.0,,,6.0,0.0,,,,,8.2,6.8,,,53.0,,1.4,2.9,,,14.0,3.3,,,12.0,28.0,,,,,,,,,3.9,-8.0,,,-5.0,-11.0,,,,,-2.8,-4.2,,,42.0,,-9.6,-8.1,,,3.0,-7.7,,,1.0,17.0,,,,,,,,,-7.1,,,True,False,,,,,True,True,,,False,,False,False,,,True,True,,,True,False,,,,,,,,,True
31071,4,27.0,,,17.0,0.0,,,,,20.4,16.4,,,12.0,,20.2,13.0,,,11.0,15.8,,20.0,22.0,22.1,,,,,,,,,17.9,23.0,,,13.0,-4.0,,,,,16.4,12.4,,,8.0,,16.2,9.0,,,7.0,11.8,,16.0,18.0,18.1,,,,,,,,,13.9,,,True,True,,,,,True,True,,,True,,True,True,,,True,True,,True,True,True,,,,,,,,,True
31073,21,33.0,,,31.0,0.0,,,,,30.1,36.9,,,44.0,,59.7,18.7,,,19.0,31.6,,38.0,34.0,23.5,,,,,,,,,38.9,12.0,,,10.0,-21.0,,,,,9.1,15.9,,,23.0,,38.7,-2.3,,,-2.0,10.6,,17.0,13.0,2.5,,,,,,,,,17.9,,,True,False,,,,,True,False,,,False,,False,True,,,True,True,,False,False,True,,,,,,,,,False
31075,0,6.0,,,3.0,0.0,,,,,2.5,1.9,,,11.0,,0.2,3.7,,,6.0,0.1,,3.0,6.0,4.6,,,,,,,,,4.0,6.0,,,3.0,0.0,,,,,2.5,1.9,,,11.0,,0.2,3.7,,,6.0,0.1,,3.0,6.0,4.6,,,,,,,,,4.0,,,True,True,,,,,True,True,,,False,,True,True,,,False,True,,True,False,True,,,,,,,,,True
31077,8,33.0,,,27.0,0.0,,,,,24.7,24.6,,,25.0,,17.8,24.8,,,15.0,29.1,,58.0,36.0,40.2,,,,,,,,,21.1,25.0,,,19.0,-8.0,,,,,16.7,16.6,,,17.0,,9.8,16.8,,,7.0,21.1,,50.0,28.0,32.2,,,,,,,,,13.1,,,True,True,,,,,True,True,,,True,,True,True,,,True,True,,False,False,False,,,,,,,,,True
31079,569,831.0,,,580.0,352.0,,,,,617.0,296.4,,,993.0,,212.8,690.3,587.0,,344.5,558.4,,759.0,783.0,672.3,,,,,1319.0,,,,826.0,262.0,,,11.0,-217.0,,,,,48.0,-272.6,,,424.0,,-356.2,121.3,18.0,,-224.5,-10.6,,190.0,214.0,103.3,,,,,750.0,,,,257.0,,,True,True,,,,,True,False,,,False,,False,True,True,,True,True,,True,True,True,,,,,False,,,,True
