,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
27113,45,26.0,,32.0,,23.0,16.0,,,,,62.6,47.7,,,63.0,,10.5,,47.5,,,1.0,24.3,0.0,,,35.0,76.6,,,,,,,,,0.0,-19.0,,-13.0,,-22.0,-29.0,,,,,17.6,2.7,,,18.0,,-34.5,,2.5,,,-44.0,-20.7,-45.0,,,-10.0,31.6,,,,,,,,,-45.0,,True,,False,False,,,,,True,True,,,True,,False,,True,,,False,False,False,,,True,False,,,,,,,,,False
27115,258,192.0,,167.2,,152.0,76.0,,,,,242.7,169.3,,,179.0,,312.7,,198.7,,,168.0,133.7,0.0,,381.0,196.0,189.0,,,,,476.4,,,,108.0,-66.0,,-90.8,,-106.0,-182.0,,,,,-15.3,-88.7,,,-79.0,,54.7,,-59.3,,,-90.0,-124.3,-258.0,,123.0,-62.0,-69.0,,,,,218.4,,,,-150.0,,False,,False,False,,,,,True,False,,,False,,True,,True,,,False,False,False,,False,True,False,,,,,False,,,,False
27117,43,20.0,,21.3,,19.0,15.0,,,,,63.0,25.2,,,66.0,,7.7,,32.2,,,5.0,15.7,0.0,,20.0,35.0,61.3,,,,,,,,,25.7,-23.0,,-21.7,,-24.0,-28.0,,,,,20.0,-17.8,,,23.0,,-35.3,,-10.8,,,-38.0,-27.3,-43.0,,-23.0,-8.0,18.3,,,,,,,,,-17.3,,True,,False,False,,,,,True,True,,,False,,False,,True,,,False,False,False,,False,True,True,,,,,,,,,True
27119,84,100.0,,122.0,,82.0,37.0,,,,,206.7,118.5,,,163.0,,30.3,,84.1,57.5,,20.0,58.9,0.3,,87.0,112.0,116.3,,,,,87.0,,,,188.5,16.0,,38.0,,-2.0,-47.0,,,,,122.7,34.5,,,79.0,,-53.7,,0.1,-26.5,,-64.0,-25.1,-83.7,,3.0,28.0,32.3,,,,,3.0,,,,104.5,,False,,True,False,,,,,False,False,,,False,,False,,True,False,,False,False,False,,True,False,False,,,,,True,,,,False
27121,44,30.0,,33.4,,30.0,19.0,,,,,47.7,47.8,,,70.0,,10.5,,23.5,,,12.0,35.4,0.0,,33.0,39.0,37.1,,,,,,,,,9.7,-14.0,,-10.6,,-14.0,-25.0,,,,,3.7,3.8,,,26.0,,-33.5,,-20.5,,,-32.0,-8.6,-44.0,,-11.0,-5.0,-6.9,,,,,,,,,-34.3,,True,,False,False,,,,,True,True,,,False,,False,,False,,,False,True,False,,True,True,True,,,,,,,,,False
27123,2409,2262.0,,2316.5,2192.2,1757.0,1418.0,,,,,2635.9,1664.6,,1338.4,2766.0,,1234.7,,2194.0,1478.5,,1627.0,1772.5,0.5,,2135.0,2106.0,2975.6,,,,,1844.3,1173.0,,,2387.9,-147.0,,-92.5,-216.8,-652.0,-991.0,,,,,226.9,-744.4,,-1070.6,357.0,,-1174.3,,-215.0,-930.5,,-782.0,-636.5,-2408.5,,-274.0,-303.0,566.6,,,,,-564.7,-1236.0,,,-21.1,,True,False,False,False,,,,,False,False,,False,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,True
27125,11,28.0,,29.3,,16.0,14.0,,,,,24.2,26.9,,,10.0,,9.2,,14.9,,,5.0,15.6,0.0,,34.0,23.0,22.5,,,,,,,,,11.5,17.0,,18.3,,5.0,3.0,,,,,13.2,15.9,,,-1.0,,-1.8,,3.9,,,-6.0,4.6,-11.0,,23.0,12.0,11.5,,,,,,,,,0.5,,False,,True,True,,,,,True,True,,,True,,True,,True,,,True,True,True,,False,True,True,,,,,,,,,True
27127,58,78.0,,73.0,,66.0,32.0,,,,,100.7,101.8,,,102.0,,29.1,,53.6,,,13.0,59.6,0.0,,97.0,76.0,112.2,,,,,,,,,42.8,20.0,,15.0,,8.0,-26.0,,,,,42.7,43.8,,,44.0,,-28.9,,-4.4,,,-45.0,1.6,-58.0,,39.0,18.0,54.2,,,,,,,,,-15.2,,True,,True,False,,,,,False,False,,,False,,False,,True,,,False,True,False,,False,True,False,,,,,,,,,True
27129,74,96.0,,81.6,,80.0,32.0,,,,,112.4,80.1,,,100.0,,30.9,,48.6,,,32.0,69.1,0.0,,78.0,82.0,120.0,,,,,,,,,124.0,22.0,,7.6,,6.0,-42.0,,,,,38.4,6.1,,,26.0,,-43.1,,-25.4,,,-42.0,-4.9,-74.0,,4.0,8.0,46.0,,,,,,,,,50.0,,True,,True,False,,,,,False,True,,,False,,False,,False,,,False,True,False,,True,True,False,,,,,,,,,False
27131,472,416.0,,423.6,,362.0,281.0,,,,,416.2,353.7,,,404.0,,236.9,,305.2,401.0,,300.0,391.4,0.4,,476.0,366.0,450.5,,,,,319.7,,,,215.8,-56.0,,-48.4,,-110.0,-191.0,,,,,-55.8,-118.3,,,-68.0,,-235.1,,-166.8,-71.0,,-172.0,-80.6,-471.6,,4.0,-106.0,-21.5,,,,,-152.3,,,,-256.2,,True,,False,False,,,,,True,False,,,False,,False,,False,False,,False,False,False,,True,False,True,,,,,False,,,,False
27133,52,34.0,,32.3,,32.0,17.0,,,,,79.0,25.7,,,55.0,,15.1,,40.0,,,4.0,23.0,0.0,,37.0,46.0,63.8,,,,,,,,,50.2,-18.0,,-19.7,,-20.0,-35.0,,,,,27.0,-26.3,,,3.0,,-36.9,,-12.0,,,-48.0,-29.0,-52.0,,-15.0,-6.0,11.8,,,,,,,,,-1.8,,False,,False,False,,,,,False,False,,,True,,False,,True,,,False,False,False,,True,True,True,,,,,,,,,True
27135,49,60.0,,48.3,,35.0,28.0,,,,,114.5,75.9,,,48.0,,19.5,,56.7,,,0.0,32.0,0.0,,68.0,55.0,128.4,,,,,,,,,15.3,11.0,,-0.7,,-14.0,-21.0,,,,,65.5,26.9,,,-1.0,,-29.5,,7.7,,,-49.0,-17.0,-49.0,,19.0,6.0,79.4,,,,,,,,,-33.7,,True,,False,False,,,,,False,False,,,True,,False,,True,,,False,False,False,,False,True,False,,,,,,,,,False
27137,1039,916.0,,881.2,,697.0,417.0,,,,,925.3,901.8,,,1033.0,,384.9,,865.1,663.0,,515.0,739.3,0.1,,928.0,814.0,,,,,,1367.4,547.0,,,668.0,-123.0,,-157.8,,-342.0,-622.0,,,,,-113.7,-137.2,,,-6.0,,-654.1,,-173.9,-376.0,,-524.0,-299.7,-1038.9,,-111.0,-225.0,,,,,,328.4,-492.0,,,-371.0,,False,,False,False,,,,,True,False,,,True,,False,,False,False,,False,False,False,,True,False,,,,,,False,False,,,False
27139,814,618.0,,658.4,,422.0,379.0,,,,,766.3,643.0,,,818.0,,234.3,,607.6,487.0,,322.0,525.7,0.1,,594.0,537.0,417.9,,,,,524.1,349.0,,,203.6,-196.0,,-155.6,,-392.0,-435.0,,,,,-47.7,-171.0,,,4.0,,-579.7,,-206.4,-327.0,,-492.0,-288.3,-813.9,,-220.0,-277.0,-396.1,,,,,-289.9,-465.0,,,-610.4,,True,,False,False,,,,,True,True,,,True,,False,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False
27141,527,386.0,,375.7,,353.0,255.0,,,,,503.4,324.1,,,550.0,,199.9,,353.4,286.5,,196.0,370.4,0.0,,409.0,382.0,301.0,,,,,406.1,,,,596.7,-141.0,,-151.3,,-174.0,-272.0,,,,,-23.6,-202.9,,,23.0,,-327.1,,-173.6,-240.5,,-331.0,-156.6,-527.0,,-118.0,-145.0,-226.0,,,,,-120.9,,,,69.7,,False,,False,False,,,,,True,False,,,True,,False,,False,False,,False,False,False,,True,False,False,,,,,True,,,,True
27143,62,70.0,,70.7,,55.0,31.0,,,,,71.3,95.8,,,101.0,,18.2,,42.1,,,24.0,47.5,0.0,,66.0,59.0,115.8,,,,,,,,,47.7,8.0,,8.7,,-7.0,-31.0,,,,,9.3,33.8,,,39.0,,-43.8,,-19.9,,,-38.0,-14.5,-62.0,,4.0,-3.0,53.8,,,,,,,,,-14.3,,False,,True,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,True,True,False,,,,,,,,,False
27145,798,694.0,,759.8,,458.0,432.0,,,,,906.3,619.1,,,1041.0,,229.3,,628.8,498.5,,282.0,548.2,0.1,,620.0,758.0,491.6,,,,,780.6,350.0,,,2.0,-104.0,,-38.2,,-340.0,-366.0,,,,,108.3,-178.9,,,243.0,,-568.7,,-169.2,-299.5,,-516.0,-249.8,-797.9,,-178.0,-40.0,-306.4,,,,,-17.4,-448.0,,,-796.0,,True,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,True,False,,,,,True,False,,,False
27147,136,114.0,,105.2,,89.0,47.0,,,,,169.4,144.9,,,251.0,,34.6,,124.5,125.5,,60.0,94.0,0.1,,121.0,100.0,148.0,,,,,168.2,,,,28.2,-22.0,,-30.8,,-47.0,-89.0,,,,,33.4,8.9,,,115.0,,-101.4,,-11.5,-10.5,,-76.0,-42.0,-135.9,,-15.0,-36.0,12.0,,,,,32.2,,,,-107.8,,False,,False,False,,,,,False,True,,,False,,False,,True,True,,False,False,False,,True,False,True,,,,,False,,,,False
27149,29,48.0,,47.8,,32.0,24.0,,,,,47.5,40.9,,,59.0,,19.7,,29.1,,,16.0,32.4,0.0,,41.0,44.0,52.7,,,,,,,,,9.8,19.0,,18.8,,3.0,-5.0,,,,,18.5,11.9,,,30.0,,-9.3,,0.1,,,-13.0,3.4,-29.0,,12.0,15.0,23.7,,,,,,,,,-19.2,,True,,True,True,,,,,True,True,,,False,,True,,True,,,True,True,False,,True,True,False,,,,,,,,,False
27151,37,32.0,,30.9,,25.0,27.0,,,,,58.8,25.7,,,62.0,,14.9,,23.5,,,17.0,20.7,0.0,,,37.0,51.9,,,,,,,,,0.0,-5.0,,-6.1,,-12.0,-10.0,,,,,21.8,-11.3,,,25.0,,-22.1,,-13.5,,,-20.0,-16.3,-37.0,,,0.0,14.9,,,,,,,,,-37.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,,True,False,,,,,,,,,False
27153,77,58.0,,50.9,,46.0,40.0,,,,,131.8,88.8,,,179.0,,40.7,,73.4,,,33.0,52.8,0.0,,,93.0,144.2,,,,,42.4,,,,0.1,-19.0,,-26.1,,-31.0,-37.0,,,,,54.8,11.8,,,102.0,,-36.3,,-3.6,,,-44.0,-24.2,-77.0,,,16.0,67.2,,,,,-34.6,,,,-76.9,,False,,False,False,,,,,False,True,,,False,,False,,True,,,False,False,False,,,True,False,,,,,False,,,,False
27155,33,12.0,,21.3,,12.0,5.0,,,,,16.4,12.8,,,12.0,,18.4,,8.4,,,10.0,10.0,0.0,,,16.0,16.8,,,,,,,,,8.2,-21.0,,-11.7,,-21.0,-28.0,,,,,-16.6,-20.2,,,-21.0,,-14.6,,-24.6,,,-23.0,-23.0,-33.0,,,-17.0,-16.2,,,,,,,,,-24.8,,True,,False,False,,,,,True,True,,,False,,True,,False,,,False,False,False,,,True,True,,,,,,,,,False
27157,173,118.0,,118.7,,99.0,69.0,,,,,127.2,105.4,,,129.0,,65.6,,85.3,,,93.0,86.6,0.0,,115.0,107.0,143.1,,,,,,,,,78.6,-55.0,,-54.3,,-74.0,-104.0,,,,,-45.8,-67.6,,,-44.0,,-107.4,,-87.7,,,-80.0,-86.4,-173.0,,-58.0,-66.0,-29.9,,,,,,,,,-94.4,,True,,False,False,,,,,True,False,,,True,,False,,False,,,False,False,False,,False,False,True,,,,,,,,,False
27159,66,82.0,,81.2,,68.0,44.0,,,,,81.6,75.9,,,79.0,,35.9,,53.8,,,46.0,48.8,0.0,,84.0,70.0,75.2,,,,,,,,,128.8,16.0,,15.2,,2.0,-22.0,,,,,15.6,9.9,,,13.0,,-30.1,,-12.2,,,-20.0,-17.2,-66.0,,18.0,4.0,9.2,,,,,,,,,62.8,,True,,True,False,,,,,True,True,,,True,,False,,True,,,False,False,False,,False,True,True,,,,,,,,,False
27161,157,128.0,,127.5,,120.0,59.0,,,,,149.8,139.0,,,123.0,,87.1,,81.0,,,129.0,112.6,0.1,,153.0,121.0,158.0,,,,,,,,,68.5,-29.0,,-29.5,,-37.0,-98.0,,,,,-7.2,-18.0,,,-34.0,,-69.9,,-76.0,,,-28.0,-44.4,-156.9,,-4.0,-36.0,1.0,,,,,,,,,-88.5,,False,,False,False,,,,,True,True,,,False,,False,,False,,,True,False,False,,True,False,True,,,,,,,,,False
27163,1363,1036.0,,1190.4,,773.0,579.0,,,,,1273.4,1041.7,,,1291.0,,522.6,,984.3,520.0,,688.0,865.3,0.2,,1053.0,975.0,799.0,,,,,879.4,615.0,,,1210.4,-327.0,,-172.6,,-590.0,-784.0,,,,,-89.6,-321.3,,,-72.0,,-840.4,,-378.7,-843.0,,-675.0,-497.7,-1362.8,,-310.0,-388.0,-564.0,,,,,-483.6,-748.0,,,-152.6,,True,,False,False,,,,,True,True,,,True,,False,,False,False,,False,False,False,,True,False,False,,,,,False,False,,,True
27165,26,10.0,,14.3,,13.0,13.0,,,,,84.2,24.5,,,94.0,,10.1,,42.1,,,9.0,12.0,0.0,,,28.0,38.9,,,,,,,,,12.3,-16.0,,-11.7,,-13.0,-13.0,,,,,58.2,-1.5,,,68.0,,-15.9,,16.1,,,-17.0,-14.0,-26.0,,,2.0,12.9,,,,,,,,,-13.7,,True,,True,True,,,,,False,True,,,False,,True,,False,,,False,True,False,,,True,True,,,,,,,,,True
27167,33,30.0,,30.9,,27.0,29.0,,,,,51.1,19.5,,,37.0,,17.2,,31.7,,,27.0,14.4,0.0,,41.0,42.0,37.8,,,,,,,,,11.1,-3.0,,-2.1,,-6.0,-4.0,,,,,18.1,-13.5,,,4.0,,-15.8,,-1.3,,,-6.0,-18.6,-33.0,,8.0,9.0,4.8,,,,,,,,,-21.9,,True,,False,False,,,,,False,False,,,False,,False,,True,,,False,False,False,,False,False,False,,,,,,,,,False
27169,243,184.0,,177.4,,159.0,102.0,,,,,247.6,183.3,,,297.0,,73.6,,176.0,227.0,,110.0,153.5,0.0,,174.0,215.0,163.1,,,,,420.1,,,,165.9,-59.0,,-65.6,,-84.0,-141.0,,,,,4.6,-59.7,,,54.0,,-169.4,,-67.0,-16.0,,-133.0,-89.5,-243.0,,-69.0,-28.0,-79.9,,,,,177.1,,,,-77.1,,False,,False,False,,,,,True,False,,,True,,False,,False,True,,False,False,False,,False,True,False,,,,,False,,,,False
27171,663,658.0,,750.1,,443.0,325.0,,,,,782.3,508.4,,,821.0,,260.8,,520.9,329.5,,354.0,498.0,0.2,,651.0,623.0,429.3,,,,,544.6,351.0,,,676.1,-5.0,,87.1,,-220.0,-338.0,,,,,119.3,-154.6,,,158.0,,-402.2,,-142.1,-333.5,,-309.0,-165.0,-662.8,,-12.0,-40.0,-233.7,,,,,-118.4,-312.0,,,13.1,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False
27173,69,48.0,,46.5,,38.0,31.0,,,,,69.8,42.3,,,50.0,,20.9,,39.4,,,25.0,36.7,0.0,,52.0,50.0,120.5,,,,,,,,,8.2,-21.0,,-22.5,,-31.0,-38.0,,,,,0.8,-26.7,,,-19.0,,-48.1,,-29.6,,,-44.0,-32.3,-69.0,,-17.0,-19.0,51.5,,,,,,,,,-60.8,,False,,False,False,,,,,True,False,,,True,,False,,False,,,False,False,False,,True,True,False,,,,,,,,,False
28001,179,124.0,,128.6,,141.0,141.0,,,,,194.0,93.2,,,250.0,,145.8,,123.0,168.5,,154.5,92.2,21.2,,139.0,170.0,227.9,,,,,,,,,65.0,-55.0,,-50.4,,-38.0,-38.0,,,,,15.0,-85.8,,,71.0,,-33.2,,-56.0,-10.5,,-24.5,-86.8,-157.8,,-40.0,-9.0,48.9,,,,,,,,,-114.0,,True,,True,True,,,,,True,False,,,False,,True,,False,True,,True,False,False,,True,True,True,,,,,,,,,False
28003,423,232.0,,214.8,,228.0,211.0,,,,,245.5,180.5,,,571.0,,195.8,,174.5,234.5,,225.0,187.3,49.3,,248.0,272.0,309.3,,,,,,,,,223.4,-191.0,,-208.2,,-195.0,-212.0,,,,,-177.5,-242.5,,,148.0,,-227.2,,-248.5,-188.5,,-198.0,-235.7,-373.7,,-175.0,-151.0,-113.7,,,,,,,,,-199.6,,False,,False,False,,,,,True,False,,,True,,False,,False,True,,False,False,False,,True,True,True,,,,,,,,,False
28005,112,72.0,,73.2,,70.0,68.0,,,,,98.4,47.4,,,84.0,,49.3,,62.0,,,57.0,37.1,0.0,,87.0,94.0,83.8,,,,,,,,,87.1,-40.0,,-38.8,,-42.0,-44.0,,,,,-13.6,-64.6,,,-28.0,,-62.7,,-50.0,,,-55.0,-74.9,-112.0,,-25.0,-18.0,-28.2,,,,,,,,,-24.9,,True,,False,False,,,,,True,False,,,True,,False,,False,,,False,False,False,,True,True,True,,,,,,,,,True
28007,213,270.0,,257.4,,182.0,158.0,,,,,203.3,162.8,,,177.0,,165.6,,128.3,,,239.0,161.9,18.8,,278.0,221.0,174.0,,,,,,,,,364.7,57.0,,44.4,,-31.0,-55.0,,,,,-9.7,-50.2,,,-36.0,,-47.4,,-84.7,,,26.0,-51.1,-194.2,,65.0,8.0,-39.0,,,,,,,,,151.7,,True,,True,True,,,,,True,True,,,True,,True,,False,,,True,True,False,,False,True,True,,,,,,,,,False
28009,128,88.0,,87.3,,85.0,57.0,,,,,74.2,47.1,,,123.0,,125.0,,46.0,,,116.0,65.7,20.9,,91.0,82.0,94.6,,,,,,,,,126.7,-40.0,,-40.7,,-43.0,-71.0,,,,,-53.8,-80.9,,,-5.0,,-3.0,,-82.0,,,-12.0,-62.3,-107.1,,-37.0,-46.0,-33.4,,,,,,,,,-1.3,,False,,False,False,,,,,False,False,,,True,,True,,False,,,True,False,False,,True,False,True,,,,,,,,,True
28011,561,468.0,,464.6,,392.0,360.0,,,,,416.0,251.5,,,272.0,,442.8,,293.1,447.5,,523.0,331.6,42.6,,486.0,430.0,351.3,,,,,355.6,,,,256.2,-93.0,,-96.4,,-169.0,-201.0,,,,,-145.0,-309.5,,,-289.0,,-118.2,,-267.9,-113.5,,-38.0,-229.4,-518.4,,-75.0,-131.0,-209.7,,,,,-205.4,,,,-304.8,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,True,False,False,,True,False,False,,,,,False,,,,False
28013,183,228.0,,221.9,,183.0,205.0,,,,,157.1,150.5,,,206.0,,123.9,,112.5,,,206.0,152.9,24.5,,297.0,183.0,110.6,,,,,,,,,213.6,45.0,,38.9,,0.0,22.0,,,,,-25.9,-32.5,,,23.0,,-59.1,,-70.5,,,23.0,-30.1,-158.5,,114.0,0.0,-72.4,,,,,,,,,30.6,,True,,True,True,,,,,True,True,,,True,,False,,False,,,True,True,False,,False,True,False,,,,,,,,,True
28015,93,48.0,,52.8,,43.0,18.0,,,,,81.3,41.4,,,98.0,,26.9,,49.6,,,77.0,32.3,0.0,,64.0,70.0,17.6,,,,,,,,,50.7,-45.0,,-40.2,,-50.0,-75.0,,,,,-11.7,-51.6,,,5.0,,-66.1,,-43.4,,,-16.0,-60.7,-93.0,,-29.0,-23.0,-75.4,,,,,,,,,-42.3,,True,,False,False,,,,,True,False,,,True,,False,,True,,,True,False,False,,True,True,False,,,,,,,,,True
28017,225,212.0,,208.2,,208.0,10.0,,,,,206.9,135.3,,,215.0,,318.4,,155.0,,,388.0,157.0,39.3,,290.0,209.0,149.6,,,,,,,,,257.3,-13.0,,-16.8,,-17.0,-215.0,,,,,-18.1,-89.7,,,-10.0,,93.4,,-70.0,,,163.0,-68.0,-185.7,,65.0,-16.0,-75.4,,,,,,,,,32.3,,False,,False,False,,,,,False,False,,,True,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
28019,90,64.0,,67.4,,50.0,28.0,,,,,52.7,75.6,,,90.0,,21.4,,35.8,,,42.0,54.6,0.0,,73.0,67.0,43.2,,,,,,,,,50.1,-26.0,,-22.6,,-40.0,-62.0,,,,,-37.3,-14.4,,,0.0,,-68.6,,-54.2,,,-48.0,-35.4,-90.0,,-17.0,-23.0,-46.8,,,,,,,,,-39.9,,True,,False,False,,,,,False,True,,,True,,False,,False,,,False,False,False,,True,True,False,,,,,,,,,False
28021,100,96.0,,96.6,,67.0,0.0,,,,,77.4,56.9,,,48.0,,158.0,,52.2,,,61.0,42.4,0.0,,118.0,89.0,66.0,,,,,,,,,88.4,-4.0,,-3.4,,-33.0,-100.0,,,,,-22.6,-43.1,,,-52.0,,58.0,,-47.8,,,-39.0,-57.6,-100.0,,18.0,-11.0,-34.0,,,,,,,,,-11.6,,True,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
28023,151,90.0,,94.7,,86.0,55.0,,,,,128.6,69.1,,,143.0,,90.0,,81.6,,,119.0,65.4,26.0,,104.0,108.0,115.8,,,,,,,,,48.6,-61.0,,-56.3,,-65.0,-96.0,,,,,-22.4,-81.9,,,-8.0,,-61.0,,-69.4,,,-32.0,-85.6,-125.0,,-47.0,-43.0,-35.2,,,,,,,,,-102.4,,True,,False,False,,,,,True,False,,,True,,False,,False,,,True,False,False,,True,True,True,,,,,,,,,False
28025,226,160.0,,161.9,,159.0,139.0,,,,,160.8,149.6,,,178.0,,155.9,,131.8,,,180.0,152.3,21.6,,199.0,162.0,138.6,,,,,,,,,105.2,-66.0,,-64.1,,-67.0,-87.0,,,,,-65.2,-76.4,,,-48.0,,-70.1,,-94.2,,,-46.0,-73.7,-204.4,,-27.0,-64.0,-87.4,,,,,,,,,-120.8,,True,,False,False,,,,,True,False,,,True,,False,,False,,,True,False,False,,True,True,False,,,,,,,,,False
28027,222,186.0,,185.8,,186.0,214.0,,,,,225.4,120.4,,,218.0,,130.1,,151.8,,,225.0,124.2,0.0,,189.0,187.0,206.3,,,,,,,,,52.8,-36.0,,-36.2,,-36.0,-8.0,,,,,3.4,-101.6,,,-4.0,,-91.9,,-70.2,,,3.0,-97.8,-222.0,,-33.0,-35.0,-15.7,,,,,,,,,-169.2,,False,,False,True,,,,,True,False,,,True,,False,,False,,,True,False,False,,True,True,True,,,,,,,,,False
28029,185,174.0,,170.2,,139.0,127.0,,,,,243.5,139.2,,,250.0,,126.8,,158.9,,,189.0,114.6,0.0,,212.0,192.0,149.0,,,,,98.9,,,,129.6,-11.0,,-14.8,,-46.0,-58.0,,,,,58.5,-45.8,,,65.0,,-58.2,,-26.1,,,4.0,-70.4,-185.0,,27.0,7.0,-36.0,,,,,-86.1,,,,-55.4,,False,,False,False,,,,,False,False,,,False,,False,,False,,,True,False,False,,False,True,False,,,,,False,,,,False
28031,261,188.0,,175.3,,159.0,105.0,,,,,219.9,109.7,,,159.0,,121.9,,118.9,,,225.0,120.8,0.0,,167.0,165.0,91.7,,,,,,,,,226.3,-73.0,,-85.7,,-102.0,-156.0,,,,,-41.1,-151.3,,,-102.0,,-139.1,,-142.1,,,-36.0,-140.2,-261.0,,-94.0,-96.0,-169.3,,,,,,,,,-34.7,,False,,False,False,,,,,True,False,,,False,,False,,False,,,True,False,False,,False,False,False,,,,,,,,,True
28033,2158,2158.0,,2178.5,,1884.0,1796.0,,,,,1713.2,1457.3,,2228.2,2448.0,,1884.2,,1190.2,1897.5,,2341.5,1439.2,687.0,,2306.0,2137.0,1532.4,,,,,1451.2,1692.0,,,614.0,0.0,,20.5,,-274.0,-362.0,,,,,-444.8,-700.7,,70.2,290.0,,-273.8,,-967.8,-260.5,,183.5,-718.8,-1471.0,,148.0,-21.0,-625.6,,,,,-706.8,-466.0,,,-1544.0,,False,,False,False,,,,,False,False,,False,False,,False,,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False
28035,641,582.0,,584.1,,565.0,580.0,,,,,592.7,406.7,,,543.0,,535.8,,403.2,622.0,,803.0,394.3,259.7,,654.0,622.0,546.5,,,,,555.2,,,,372.1,-59.0,,-56.9,,-76.0,-61.0,,,,,-48.3,-234.3,,,-98.0,,-105.2,,-237.8,-19.0,,162.0,-246.7,-381.3,,13.0,-19.0,-94.5,,,,,-85.8,,,,-268.9,,True,,False,False,,,,,True,False,,,False,,False,,False,True,,False,False,False,,True,True,False,,,,,False,,,,False
28037,81,84.0,,83.9,,89.0,92.0,,,,,82.8,53.3,,,60.0,,106.8,,62.6,,,105.0,58.6,14.9,,136.0,90.0,74.7,,,,,,,,,74.0,3.0,,2.9,,8.0,11.0,,,,,1.8,-27.7,,,-21.0,,25.8,,-18.4,,,24.0,-22.4,-66.1,,55.0,9.0,-6.3,,,,,,,,,-7.0,,True,,False,False,,,,,True,False,,,False,,False,,False,,,False,False,False,,False,False,False,,,,,,,,,False
