,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
17193,36,6.0,,0.0,,,,6.0,27.7,0.4,,2.0,,,,,77.7,-30.0,,-36.0,,,,-30.0,-8.3,-35.6,,-34.0,,,,,41.7,,False,,,,False,True,False,,False,,,,,False
17195,80,30.0,,41.0,,,,174.0,181.6,4.7,76.2,41.0,,,,,37.5,-50.0,,-39.0,,,,94.0,101.6,-75.3,-3.8,-39.0,,,,,-42.5,,True,,,,False,False,False,True,True,,,,,True
17197,1141,918.0,,3589.0,,,,1243.0,3394.7,520.8,621.5,1169.0,,705.1,,,1386.0,-223.0,,2448.0,,,,102.0,2253.7,-620.2,-519.5,28.0,,-435.9,,,245.0,,False,,,,True,False,False,False,True,,False,,,False
17199,124,60.0,,82.0,,,,290.0,200.2,19.7,130.4,33.0,,,,,70.1,-64.0,,-42.0,,,,166.0,76.2,-104.3,6.4,-91.0,,,,,-53.9,,True,,,,False,False,False,True,False,,,,,True
17201,407,276.0,,379.0,,,,1046.0,1612.9,74.3,301.7,465.0,,383.2,,,178.4,-131.0,,-28.0,,,,639.0,1205.9,-332.7,-105.3,58.0,,-23.8,,,-228.6,,True,,,,False,False,False,True,True,,True,,,False
17203,36,6.0,,9.0,,,,18.0,41.5,3.6,,0.0,,,,,12.4,-30.0,,-27.0,,,,-18.0,5.5,-32.4,,-36.0,,,,,-23.6,,True,,,,True,True,False,,False,,,,,True
18001,20,21.0,,41.0,,,,3.0,66.9,6.3,,20.0,,,,,19.2,1.0,,21.0,,,,-17.0,46.9,-13.7,,0.0,,,,,-0.8,,False,,,,False,False,False,,True,,,,,True
18003,570,486.0,,522.0,,,,384.0,2025.5,275.5,571.1,661.0,,423.5,,,292.5,-84.0,,-48.0,,,,-186.0,1455.5,-294.5,1.1,91.0,,-146.5,,,-277.5,,True,,,,False,False,False,True,False,,False,,,False
18005,90,18.0,,21.0,,,,36.0,110.3,3.7,43.7,,,20.7,,,8.3,-72.0,,-69.0,,,,-54.0,20.3,-86.3,-46.3,,,-69.3,,,-81.7,,True,,,,True,True,False,True,,,True,,,False
18007,8,12.0,,0.0,,,,2.0,20.3,5.0,,12.0,,,,,2.9,4.0,,-8.0,,,,-6.0,12.3,-3.0,,4.0,,,,,-5.1,,False,,,,False,False,True,,False,,,,,False
18009,11,6.0,,0.0,,,,2.0,27.8,2.2,,5.0,,,,,8.8,-5.0,,-11.0,,,,-9.0,16.8,-8.8,,-6.0,,,,,-2.2,,False,,,,False,False,False,,False,,,,,True
18011,134,84.0,,107.0,,,,75.0,197.5,32.0,164.5,109.0,,108.8,,,111.8,-50.0,,-27.0,,,,-59.0,63.5,-102.0,30.5,-25.0,,-25.2,,,-22.2,,True,,,,False,False,False,True,True,,True,,,True
18013,24,3.0,,0.0,,,,0.0,19.1,2.1,,5.0,,,,,0.1,-21.0,,-24.0,,,,-24.0,-4.9,-21.9,,-19.0,,,,,-23.9,,False,,,,False,True,False,,True,,,,,False
18015,11,9.0,,14.0,,,,10.0,41.1,0.5,19.5,,,,,,6.7,-2.0,,3.0,,,,-1.0,30.1,-10.5,8.5,,,,,,-4.3,,False,,,,True,False,False,False,,,,,,False
18017,72,15.0,,34.0,,,,166.0,48.5,0.4,9.4,,,,,,1.5,-57.0,,-38.0,,,,94.0,-23.5,-71.6,-62.6,,,,,,-70.5,,True,,,,False,True,False,False,,,,,,False
18019,257,81.0,,260.0,,,,35.0,210.7,48.6,81.9,158.0,,79.1,,,346.1,-176.0,,3.0,,,,-222.0,-46.3,-208.4,-175.1,-99.0,,-177.9,,,89.1,,True,,,,False,True,False,True,True,,False,,,True
18021,24,3.0,,0.0,,,,6.0,44.8,4.8,,13.0,,,,,1.6,-21.0,,-24.0,,,,-18.0,20.8,-19.2,,-11.0,,,,,-22.4,,False,,,,True,True,True,,True,,,,,False
18023,35,36.0,,32.0,,,,28.0,57.1,6.7,45.8,65.0,,,,,203.6,1.0,,-3.0,,,,-7.0,22.1,-28.3,10.8,30.0,,,,,168.6,,False,,,,False,False,False,False,False,,,,,False
18025,8,9.0,,0.0,,,,0.0,10.8,2.1,,2.0,,,,,9.0,1.0,,-8.0,,,,-8.0,2.8,-5.9,,-6.0,,,,,1.0,,False,,,,False,False,False,,False,,,,,True
18027,59,27.0,,28.0,,,,13.0,42.0,2.2,48.9,34.0,,,,,38.4,-32.0,,-31.0,,,,-46.0,-17.0,-56.8,-10.1,-25.0,,,,,-20.6,,True,,,,False,True,False,True,True,,,,,True
18029,168,93.0,,115.0,,,,9.0,93.0,54.5,57.9,86.0,,,,,796.4,-75.0,,-53.0,,,,-159.0,-75.0,-113.5,-110.1,-82.0,,,,,628.4,,True,,,,False,False,False,False,False,,,,,False
18031,26,24.0,,0.0,,,,9.0,23.0,2.4,11.4,55.0,,,,,147.6,-2.0,,-26.0,,,,-17.0,-3.0,-23.6,-14.6,29.0,,,,,121.6,,False,,,,False,False,False,False,False,,,,,False
18033,36,27.0,,5.0,,,,24.0,88.7,2.4,136.1,35.0,,,,,4.2,-9.0,,-31.0,,,,-12.0,52.7,-33.6,100.1,-1.0,,,,,-31.8,,False,,,,False,False,False,False,True,,,,,False
18035,117,36.0,,0.0,,,,144.0,145.4,15.3,28.0,,,171.8,,,19.2,-81.0,,-117.0,,,,27.0,28.4,-101.7,-89.0,,,54.8,,,-97.8,,False,,,,True,True,False,False,,,True,,,False
18037,265,30.0,,35.0,,,,16.0,103.7,8.5,45.7,65.0,,,,,87.2,-235.0,,-230.0,,,,-249.0,-161.3,-256.5,-219.3,-200.0,,,,,-177.8,,True,,,,False,True,False,True,True,,,,,True
18039,1097,849.0,,425.0,,,,664.0,1039.6,649.0,1223.6,908.0,,691.4,,,470.5,-248.0,,-672.0,,,,-433.0,-57.4,-448.0,126.6,-189.0,,-405.6,,,-626.5,,False,,,,False,True,False,True,True,,False,,,False
18041,35,12.0,,0.0,,,,7.0,39.8,8.8,,22.0,,,,,4.5,-23.0,,-35.0,,,,-28.0,4.8,-26.2,,-13.0,,,,,-30.5,,False,,,,False,True,False,,True,,,,,False
18043,199,42.0,,0.0,,,,27.0,108.8,20.2,29.0,91.0,,36.8,,,59.1,-157.0,,-199.0,,,,-172.0,-90.2,-178.8,-170.0,-108.0,,-162.2,,,-139.9,,False,,,,False,True,False,False,True,,False,,,True
18045,23,12.0,,0.0,,,,2.0,29.7,1.8,,1.0,,,,,6.9,-11.0,,-23.0,,,,-21.0,6.7,-21.2,,-22.0,,,,,-16.1,,False,,,,False,True,False,,False,,,,,False
18047,46,0.0,,0.0,,,,3.0,18.9,0.1,14.6,,,,,,0.0,-46.0,,-46.0,,,,-43.0,-27.1,-45.9,-31.4,,,,,,-46.0,,False,,,,True,True,True,True,,,,,,True
18049,40,12.0,,27.0,,,,12.0,27.6,6.6,,21.0,,,,,36.1,-28.0,,-13.0,,,,-28.0,-12.4,-33.4,,-19.0,,,,,-3.9,,True,,,,False,True,False,,True,,,,,True
18051,111,108.0,,232.0,,,,5.0,45.9,12.3,,98.0,,,,,708.9,-3.0,,121.0,,,,-106.0,-65.1,-98.7,,-13.0,,,,,597.9,,False,,,,False,False,False,,False,,,,,False
18053,163,21.0,,18.0,,,,86.0,115.4,3.5,77.8,,,36.8,,,53.5,-142.0,,-145.0,,,,-77.0,-47.6,-159.5,-85.2,,,-126.2,,,-109.5,,False,,,,True,True,False,True,,,True,,,True
18055,36,6.0,,0.0,,,,11.0,37.7,0.1,16.8,,,,,,6.0,-30.0,,-36.0,,,,-25.0,1.7,-35.9,-19.2,,,,,,-30.0,,False,,,,True,True,False,True,,,,,,False
18057,644,330.0,,552.0,,,,420.0,593.1,262.7,502.4,403.0,,722.1,,,958.6,-314.0,,-92.0,,,,-224.0,-50.9,-381.3,-141.6,-241.0,,78.1,,,314.6,,True,,,,True,True,False,True,True,,True,,,False
18059,131,108.0,,322.0,,,,37.0,247.6,34.5,101.2,120.0,,138.6,,,201.7,-23.0,,191.0,,,,-94.0,116.6,-96.5,-29.8,-11.0,,7.6,,,70.7,,False,,,,False,False,False,False,True,,True,,,False
18061,35,27.0,,7.0,,,,5.0,50.5,2.9,11.0,48.0,,,,,31.0,-8.0,,-28.0,,,,-30.0,15.5,-32.1,-24.0,13.0,,,,,-4.0,,False,,,,False,False,False,False,False,,,,,True
18063,240,102.0,,189.0,,,,184.0,330.9,59.9,177.4,302.0,,117.0,,,122.5,-138.0,,-51.0,,,,-56.0,90.9,-180.1,-62.6,62.0,,-123.0,,,-117.5,,True,,,,True,True,False,True,True,,True,,,True
18065,85,126.0,,144.0,,,,12.0,163.1,44.4,67.5,84.0,,,,,314.8,41.0,,59.0,,,,-73.0,78.1,-40.6,-17.5,-1.0,,,,,229.8,,False,,,,False,False,True,True,True,,,,,False
18067,167,87.0,,158.0,,,,105.0,361.9,37.6,118.5,145.0,,135.4,,,116.0,-80.0,,-9.0,,,,-62.0,194.9,-129.4,-48.5,-22.0,,-31.6,,,-51.0,,True,,,,True,False,False,True,True,,True,,,True
18069,45,24.0,,14.0,,,,7.0,74.2,13.2,,27.0,,,,,15.9,-21.0,,-31.0,,,,-38.0,29.2,-31.8,,-18.0,,,,,-29.1,,False,,,,False,False,False,,True,,,,,False
18071,52,78.0,,83.0,,,,20.0,117.1,16.2,40.7,108.0,,,,,118.0,26.0,,31.0,,,,-32.0,65.1,-35.8,-11.3,56.0,,,,,66.0,,False,,,,False,False,False,True,False,,,,,False
18073,67,36.0,,52.0,,,,10.0,83.8,11.7,79.4,33.0,,,,,21.8,-31.0,,-15.0,,,,-57.0,16.8,-55.3,12.4,-34.0,,,,,-45.2,,True,,,,False,True,False,True,False,,,,,False
18075,7,9.0,,0.0,,,,2.0,29.9,6.7,,,,,,,7.8,2.0,,-7.0,,,,-5.0,22.9,-0.3,,,,,,,0.8,,False,,,,False,False,True,,,,,,,True
18077,70,30.0,,45.0,,,,3.0,61.7,4.8,,24.0,,,,,127.0,-40.0,,-25.0,,,,-67.0,-8.3,-65.2,,-46.0,,,,,57.0,,True,,,,False,True,False,,False,,,,,False
18079,18,18.0,,32.0,,,,4.0,55.9,4.0,60.2,37.0,,,,,17.1,0.0,,14.0,,,,-14.0,37.9,-14.0,42.2,19.0,,,,,-0.9,,False,,,,False,False,False,False,False,,,,,False
18081,273,108.0,,354.0,,,,149.0,188.0,74.0,59.9,280.0,,91.7,,,162.2,-165.0,,81.0,,,,-124.0,-85.0,-199.0,-213.1,7.0,,-181.3,,,-110.8,,True,,,,True,True,False,False,True,,False,,,True
18083,37,24.0,,56.0,,,,10.0,78.7,8.2,,20.0,,,,,4.7,-13.0,,19.0,,,,-27.0,41.7,-28.8,,-17.0,,,,,-32.3,,False,,,,False,False,False,,False,,,,,False
18085,219,258.0,,274.0,,,,109.0,483.5,106.4,381.4,181.0,,,,,229.2,39.0,,55.0,,,,-110.0,264.5,-112.6,162.4,-38.0,,,,,10.2,,False,,,,False,False,False,False,True,,,,,True
18087,55,90.0,,23.0,,,,83.0,203.3,11.0,299.5,110.0,,,,,18.1,35.0,,-32.0,,,,28.0,148.3,-44.0,244.5,55.0,,,,,-36.9,,True,,,,True,False,False,False,False,,,,,False
18089,1486,1224.0,,2478.0,,,,433.0,1655.6,844.9,1524.8,1358.0,,955.7,,,1716.8,-262.0,,992.0,,,,-1053.0,169.6,-641.1,38.8,-128.0,,-530.3,,,230.8,,False,,,,False,True,False,True,True,,False,,,True
18091,183,153.0,,486.0,,,,100.0,238.2,45.7,75.3,163.0,,333.9,,,255.3,-30.0,,303.0,,,,-83.0,55.2,-137.3,-107.7,-20.0,,150.9,,,72.3,,False,,,,False,False,False,False,True,,False,,,False
18093,51,87.0,,114.0,,,,12.0,123.5,16.1,119.0,75.0,,,,,66.4,36.0,,63.0,,,,-39.0,72.5,-34.9,68.0,24.0,,,,,15.4,,False,,,,False,False,True,False,True,,,,,True
18095,98,51.0,,113.0,,,,82.0,182.0,10.1,19.4,138.0,,122.9,,,68.1,-47.0,,15.0,,,,-16.0,84.0,-87.9,-78.6,40.0,,24.9,,,-29.9,,True,,,,True,False,False,False,True,,True,,,True
18097,2003,1092.0,,3300.0,,,,1609.0,2391.3,614.3,366.2,2499.0,,1855.4,,,1199.7,-911.0,,1297.0,,,,-394.0,388.3,-1388.7,-1636.8,496.0,,-147.6,,,-803.3,,False,,,,True,True,False,False,True,,True,,,True
18099,220,243.0,,139.0,,,,105.0,209.0,135.1,253.9,198.0,,,,,1167.2,23.0,,-81.0,,,,-115.0,-11.0,-84.9,33.9,-22.0,,,,,947.2,,False,,,,False,True,False,False,True,,,,,False
18101,18,0.0,,0.0,,,,0.0,16.3,2.0,,0.0,,,,,0.0,-18.0,,-18.0,,,,-18.0,-1.7,-16.0,,-18.0,,,,,-18.0,,False,,,,False,True,True,,False,,,,,False
18103,50,12.0,,0.0,,,,21.0,56.4,0.2,44.0,35.0,,,,,7.3,-38.0,,-50.0,,,,-29.0,6.4,-49.8,-6.0,-15.0,,,,,-42.7,,False,,,,True,True,False,True,True,,,,,False
18105,299,147.0,,278.0,,,,50.0,316.2,177.9,128.8,120.0,,91.6,,,380.8,-152.0,,-21.0,,,,-249.0,17.2,-121.1,-170.2,-179.0,,-207.4,,,81.8,,True,,,,False,True,True,False,False,,False,,,True
18107,23,36.0,,34.0,,,,22.0,111.5,5.6,31.1,65.0,,,,,54.4,13.0,,11.0,,,,-1.0,88.5,-17.4,8.1,42.0,,,,,31.4,,True,,,,True,False,False,True,False,,,,,False
18109,63,42.0,,21.0,,,,30.0,108.8,12.3,29.9,74.0,,45.2,,,68.1,-21.0,,-42.0,,,,-33.0,45.8,-50.7,-33.1,11.0,,-17.8,,,5.1,,False,,,,False,False,False,False,True,,True,,,True
18111,6,21.0,,18.0,,,,4.0,28.3,10.1,,21.0,,,,,34.3,15.0,,12.0,,,,-2.0,22.3,4.1,,15.0,,,,,28.3,,True,,,,True,False,True,,False,,,,,False
18113,125,156.0,,193.0,,,,59.0,208.0,61.2,227.3,140.0,,,,,137.8,31.0,,68.0,,,,-66.0,83.0,-63.8,102.3,15.0,,,,,12.8,,False,,,,False,False,False,False,True,,,,,True
18115,22,0.0,,0.0,,,,0.0,4.4,0.7,,3.0,,,,,0.0,-22.0,,-22.0,,,,-22.0,-17.6,-21.3,,-19.0,,,,,-22.0,,False,,,,False,True,True,,True,,,,,True
18117,26,9.0,,0.0,,,,4.0,26.4,0.1,5.9,31.0,,,,,430.8,-17.0,,-26.0,,,,-22.0,0.4,-25.9,-20.1,5.0,,,,,404.8,,False,,,,False,True,False,False,True,,,,,False
18119,23,15.0,,18.0,,,,3.0,45.2,2.8,,20.0,,,,,51.9,-8.0,,-5.0,,,,-20.0,22.2,-20.2,,-3.0,,,,,28.9,,True,,,,False,False,False,,True,,,,,False
18121,17,0.0,,0.0,,,,3.0,14.6,1.0,,1.0,,,,,0.0,-17.0,,-17.0,,,,-14.0,-2.4,-16.0,,-16.0,,,,,-17.0,,False,,,,True,True,True,,True,,,,,True
18123,48,27.0,,59.0,,,,3.0,104.4,9.7,88.5,35.0,,,,,41.3,-21.0,,11.0,,,,-45.0,56.4,-38.3,40.5,-13.0,,,,,-6.7,,True,,,,False,False,False,False,True,,,,,True
18125,13,12.0,,0.0,,,,0.0,10.2,0.3,,9.0,,,,,388.3,-1.0,,-13.0,,,,-13.0,-2.8,-12.7,,-4.0,,,,,375.3,,False,,,,False,False,False,,False,,,,,False
18127,292,180.0,,1222.0,,,,145.0,419.0,104.2,142.1,190.0,,385.6,,,278.3,-112.0,,930.0,,,,-147.0,127.0,-187.8,-149.9,-102.0,,93.6,,,-13.7,,False,,,,False,False,False,False,True,,True,,,True
18129,95,30.0,,32.0,,,,3.0,40.6,3.9,,24.0,,,,,70.4,-65.0,,-63.0,,,,-92.0,-54.4,-91.1,,-71.0,,,,,-24.6,,True,,,,False,True,False,,False,,,,,True
18131,6,27.0,,0.0,,,,7.0,12.2,3.9,,24.0,,,,,82.6,21.0,,-6.0,,,,1.0,6.2,-2.1,,18.0,,,,,76.6,,True,,,,True,True,True,,True,,,,,False
18133,37,18.0,,0.0,,,,10.0,39.4,0.7,29.6,35.0,,,,,16.8,-19.0,,-37.0,,,,-27.0,2.4,-36.3,-7.4,-2.0,,,,,-20.2,,False,,,,False,True,False,True,True,,,,,False
18135,14,9.0,,2.0,,,,2.0,59.5,7.6,,,,,,,14.0,-5.0,,-12.0,,,,-12.0,45.5,-6.4,,,,,,,-0.0,,False,,,,False,False,False,,,,,,,True
18137,64,9.0,,0.0,,,,3.0,18.4,0.5,3.1,26.0,,,,,619.6,-55.0,,-64.0,,,,-61.0,-45.6,-63.5,-60.9,-38.0,,,,,555.6,,False,,,,False,True,False,False,True,,,,,False
18139,19,9.0,,0.0,,,,2.0,24.0,3.4,,,,,,,2.1,-10.0,,-19.0,,,,-17.0,5.0,-15.6,,,,,,,-16.9,,False,,,,False,True,False,,,,,,,False
18141,835,330.0,,98.0,,,,564.0,993.7,248.0,519.9,487.0,,310.9,,,300.2,-505.0,,-737.0,,,,-271.0,158.7,-587.0,-315.1,-348.0,,-524.1,,,-534.8,,False,,,,True,True,False,True,True,,False,,,False
18143,58,18.0,,25.0,,,,6.0,56.8,5.0,36.2,,,,,,175.3,-40.0,,-33.0,,,,-52.0,-1.2,-53.0,-21.8,,,,,,117.3,,True,,,,False,True,False,True,,,,,,False
18145,66,39.0,,0.0,,,,33.0,61.5,5.7,44.6,90.0,,,,,181.3,-27.0,,-66.0,,,,-33.0,-4.5,-60.3,-21.4,24.0,,,,,115.3,,False,,,,False,True,False,True,True,,,,,False
18147,64,21.0,,14.0,,,,0.0,38.3,2.6,,21.0,,,,,159.1,-43.0,,-50.0,,,,-64.0,-25.7,-61.4,,-43.0,,,,,95.1,,False,,,,False,True,False,,False,,,,,False
18149,55,81.0,,129.0,,,,18.0,73.7,14.5,,58.0,,,,,694.7,26.0,,74.0,,,,-37.0,18.7,-40.5,,3.0,,,,,639.7,,False,,,,False,True,False,,True,,,,,False
18151,54,24.0,,38.0,,,,17.0,61.7,4.5,63.9,32.0,,,,,18.7,-30.0,,-16.0,,,,-37.0,7.7,-49.5,9.9,-22.0,,,,,-35.3,,True,,,,False,True,False,True,True,,,,,False
18153,22,0.0,,0.0,,,,3.0,27.6,2.5,,,,,,,0.0,-22.0,,-22.0,,,,-19.0,5.6,-19.5,,,,,,,-22.0,,False,,,,True,True,True,,,,,,,False
18155,12,9.0,,0.0,,,,0.0,12.6,1.1,,5.0,,,,,22.2,-3.0,,-12.0,,,,-12.0,0.6,-10.9,,-7.0,,,,,10.2,,False,,,,False,True,False,,False,,,,,False
18157,266,285.0,,808.0,,,,178.0,513.4,225.9,481.7,234.0,,237.3,,,363.3,19.0,,542.0,,,,-88.0,247.4,-40.1,215.7,-32.0,,-28.7,,,97.3,,False,,,,False,False,False,False,False,,False,,,False
18159,39,0.0,,0.0,,,,2.0,18.4,1.8,,2.0,,,,,0.0,-39.0,,-39.0,,,,-37.0,-20.6,-37.2,,-37.0,,,,,-39.0,,False,,,,True,True,True,,True,,,,,True
18161,9,0.0,,0.0,,,,0.0,7.7,0.4,,0.0,,,,,0.0,-9.0,,-9.0,,,,-9.0,-1.3,-8.6,,-9.0,,,,,-9.0,,False,,,,False,True,True,,False,,,,,True
18163,892,342.0,,2328.0,,,,257.0,344.8,465.9,327.5,243.0,,517.7,,,1583.3,-550.0,,1436.0,,,,-635.0,-547.2,-426.1,-564.5,-649.0,,-374.3,,,691.3,,False,,,,False,True,True,False,False,,True,,,False
18165,8,3.0,,0.0,,,,3.0,9.6,0.5,,0.0,,,,,379.0,-5.0,,-8.0,,,,-5.0,1.6,-7.5,,-8.0,,,,,371.0,,False,,,,False,True,False,,False,,,,,False
18167,128,36.0,,21.0,,,,60.0,156.3,8.4,58.8,57.0,,31.3,,,99.3,-92.0,,-107.0,,,,-68.0,28.3,-119.6,-69.2,-71.0,,-96.7,,,-28.7,,False,,,,True,True,False,True,True,,False,,,True
18169,28,21.0,,50.0,,,,14.0,62.8,2.9,56.9,25.0,,,,,13.5,-7.0,,22.0,,,,-14.0,34.8,-25.1,28.9,-3.0,,,,,-14.5,,False,,,,False,False,False,False,True,,,,,False
18171,5,0.0,,0.0,,,,0.0,9.7,0.6,,0.0,,,,,0.0,-5.0,,-5.0,,,,-5.0,4.7,-4.4,,-5.0,,,,,-5.0,,False,,,,False,True,True,,False,,,,,False
18173,205,81.0,,50.0,,,,24.0,82.1,34.9,50.9,62.0,,,,,175.1,-124.0,,-155.0,,,,-181.0,-122.9,-170.1,-154.1,-143.0,,,,,-29.9,,False,,,,False,True,False,False,False,,,,,True
18175,18,15.0,,0.0,,,,1.0,33.9,6.7,,19.0,,,,,216.3,-3.0,,-18.0,,,,-17.0,15.9,-11.3,,1.0,,,,,198.3,,False,,,,False,False,False,,True,,,,,False
18177,117,48.0,,105.0,,,,33.0,143.5,13.9,92.5,42.0,,,,,40.6,-69.0,,-12.0,,,,-84.0,26.5,-103.1,-24.5,-75.0,,,,,-76.4,,True,,,,False,True,False,True,False,,,,,False
18179,39,15.0,,6.0,,,,7.0,39.9,9.5,,21.0,,,,,106.4,-24.0,,-33.0,,,,-32.0,0.9,-29.5,,-18.0,,,,,67.4,,False,,,,False,True,False,,True,,,,,False
18181,60,21.0,,12.0,,,,18.0,39.8,1.6,16.4,56.0,,,,,10.5,-39.0,,-48.0,,,,-42.0,-20.2,-58.4,-43.6,-4.0,,,,,-49.5,,False,,,,False,True,False,False,True,,,,,False
18183,43,39.0,,76.0,,,,13.0,73.8,16.0,,30.0,,,,,229.2,-4.0,,33.0,,,,-30.0,30.8,-27.0,,-13.0,,,,,186.2,,False,,,,False,False,False,,False,,,,,False
19001,8,3.0,,0.0,,,,3.0,5.4,0.9,,0.0,,,,,0.0,-5.0,,-8.0,,,,-5.0,-2.6,-7.1,,-8.0,,,,,-8.0,,False,,,,False,True,False,,False,,,,,False
19003,4,0.0,,0.0,,,,2.0,6.2,0.3,,0.0,,,,,0.0,-4.0,,-4.0,,,,-2.0,2.2,-3.7,,-4.0,,,,,-4.0,,False,,,,True,True,True,,False,,,,,True
19005,16,18.0,,0.0,,,,21.0,2.4,0.9,2.6,49.0,,,,,178.1,2.0,,-16.0,,,,5.0,-13.6,-15.1,-13.4,33.0,,,,,162.1,,False,,,,False,False,False,False,False,,,,,False
19007,16,0.0,,0.0,,,,7.0,10.2,1.0,,3.0,,,,,0.0,-16.0,,-16.0,,,,-9.0,-5.8,-15.0,,-13.0,,,,,-16.0,,False,,,,True,True,True,,True,,,,,True
19009,11,0.0,,0.0,,,,6.0,2.5,0.7,,0.0,,,,,0.0,-11.0,,-11.0,,,,-5.0,-8.5,-10.3,,-11.0,,,,,-11.0,,False,,,,True,True,True,,False,,,,,False
19011,46,30.0,,22.0,,,,20.0,10.6,6.6,,31.0,,,,,112.9,-16.0,,-24.0,,,,-26.0,-35.4,-39.4,,-15.0,,,,,66.9,,False,,,,False,False,False,,True,,,,,False
19013,586,732.0,,2420.0,,,,321.0,383.7,645.5,159.4,1019.0,,740.0,,,1464.7,146.0,,1834.0,,,,-265.0,-202.3,59.5,-426.6,433.0,,154.0,,,878.7,,False,,,,False,False,True,False,False,,False,,,False
19015,65,51.0,,103.0,,,,36.0,64.0,7.3,140.3,69.0,,,,,53.9,-14.0,,38.0,,,,-29.0,-1.0,-57.7,75.3,4.0,,,,,-11.1,,False,,,,False,True,False,False,True,,,,,True
19017,72,21.0,,33.0,,,,38.0,19.5,9.1,,38.0,,,,,137.3,-51.0,,-39.0,,,,-34.0,-52.5,-62.9,,-34.0,,,,,65.3,,True,,,,True,False,False,,True,,,,,False
19019,38,24.0,,26.0,,,,8.0,20.2,3.7,,24.0,,,,,37.1,-14.0,,-12.0,,,,-30.0,-17.8,-34.3,,-14.0,,,,,-0.9,,True,,,,False,False,False,,False,,,,,True
19021,64,66.0,,0.0,,,,197.0,140.0,8.9,86.0,,,,,,0.0,2.0,,-64.0,,,,133.0,76.0,-55.1,22.0,,,,,,-64.0,,False,,,,False,False,False,False,,,,,,False
19023,40,36.0,,13.0,,,,12.0,18.3,9.9,,32.0,,,,,59.5,-4.0,,-27.0,,,,-28.0,-21.7,-30.1,,-8.0,,,,,19.5,,False,,,,False,False,False,,False,,,,,False
19025,23,30.0,,0.0,,,,15.0,31.0,8.4,,22.0,,,,,14.0,7.0,,-23.0,,,,-8.0,8.0,-14.6,,-1.0,,,,,-9.0,,False,,,,False,False,False,,True,,,,,False
19027,65,60.0,,124.0,,,,25.0,22.6,21.2,,56.0,,,,,135.4,-5.0,,59.0,,,,-40.0,-42.4,-43.8,,-9.0,,,,,70.4,,False,,,,False,False,False,,False,,,,,False
19029,15,15.0,,0.0,,,,6.0,16.5,1.2,,20.0,,,,,264.3,0.0,,-15.0,,,,-9.0,1.5,-13.8,,5.0,,,,,249.3,,False,,,,False,False,False,,False,,,,,False
19031,27,36.0,,32.0,,,,9.0,10.7,7.5,,43.0,,,,,34.0,9.0,,5.0,,,,-18.0,-16.3,-19.5,,16.0,,,,,7.0,,True,,,,False,False,False,,False,,,,,True
19033,367,213.0,,861.0,,,,82.0,22.8,770.6,230.5,201.0,,,,,1114.6,-154.0,,494.0,,,,-285.0,-344.2,403.6,-136.5,-166.0,,,,,747.6,,False,,,,False,False,False,True,False,,,,,False
19035,19,18.0,,0.0,,,,18.0,40.2,10.2,,31.0,,,,,13.5,-1.0,,-19.0,,,,-1.0,21.2,-8.8,,12.0,,,,,-5.5,,False,,,,False,False,False,,False,,,,,False
19037,21,12.0,,0.0,,,,12.0,15.6,3.5,,,,,,,12.8,-9.0,,-21.0,,,,-9.0,-5.4,-17.5,,,,,,,-8.2,,False,,,,False,True,False,,,,,,,True
19039,30,33.0,,0.0,,,,19.0,42.7,3.3,22.6,54.0,,,,,17.6,3.0,,-30.0,,,,-11.0,12.7,-26.7,-7.4,24.0,,,,,-12.4,,False,,,,False,False,False,False,False,,,,,False
19041,32,51.0,,2.0,,,,90.0,38.4,12.6,122.3,66.0,,,,,120.7,19.0,,-30.0,,,,58.0,6.4,-19.4,90.3,34.0,,,,,88.7,,False,,,,False,True,False,False,False,,,,,False
