,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
28069,51,152.0,,144.4,,102.0,67.0,,,,,129.3,132.8,,,,82.0,,326.4,37.1,,,99.0,114.6,130.7,202.0,138.0,78.3,,,,,,128.7,,,,127.0,101.0,,93.4,,51.0,16.0,,,,,78.3,81.8,,,,31.0,,275.4,-13.9,,,48.0,63.6,79.7,151.0,87.0,27.3,,,,,,77.7,,,,76.0,,True,,True,True,,,,,True,True,,,,True,,False,True,,,True,True,True,False,True,True,,,,,,True,,,,True
28071,445,268.0,,244.1,,286.0,292.0,,,,,499.5,328.7,,,,478.0,,215.6,238.6,375.5,,256.0,299.1,381.7,221.0,333.0,355.4,,,,,252.1,384.2,,,,229.1,-177.0,,-200.9,,-159.0,-153.0,,,,,54.5,-116.3,,,,33.0,,-229.4,-206.4,-69.5,,-189.0,-145.9,-63.3,-224.0,-112.0,-89.6,,,,,-192.9,-60.8,,,,-215.9,,False,,True,True,,,,,True,True,,,,True,,False,False,True,,False,True,True,False,True,True,,,,,False,True,,,,False
28073,498,526.0,,527.8,,554.0,643.0,,,,,522.6,696.9,,,,402.0,,538.8,339.1,519.0,,597.0,573.0,610.7,742.0,578.0,525.8,,,,,429.8,474.3,,,,565.0,28.0,,29.8,,56.0,145.0,,,,,24.6,198.9,,,,-96.0,,40.8,-158.9,21.0,,99.0,75.0,112.7,244.0,80.0,27.8,,,,,-68.2,-23.7,,,,67.0,,False,,False,False,,,,,True,False,,,,False,,False,False,True,,False,False,False,False,False,True,,,,,False,True,,,,False
28075,550,686.0,,683.3,,675.0,648.0,,,,,679.6,947.7,,787.8,,705.0,,824.7,346.7,655.0,,517.5,637.9,704.6,822.0,739.0,489.3,,,,,663.3,698.1,,,,817.7,136.0,,133.3,,125.0,98.0,,,,,129.6,397.7,,237.8,,155.0,,274.7,-203.3,105.0,,-32.5,87.9,154.6,272.0,189.0,-60.7,,,,,113.3,148.1,,,,267.7,,True,,True,True,,,,,True,False,,False,,False,,False,False,True,,True,True,False,False,False,True,,,,,True,False,,,,False
28077,83,90.0,,79.1,,83.0,17.0,,,,,117.3,134.0,,,,82.0,,72.9,47.9,,,79.0,97.8,114.8,117.0,112.0,133.7,,,,,,115.0,,,,79.6,7.0,,-3.9,,0.0,-66.0,,,,,34.3,51.0,,,,-1.0,,-10.1,-35.1,,,-4.0,14.8,31.8,34.0,29.0,50.7,,,,,,32.0,,,,-3.4,,True,,True,False,,,,,False,False,,,,True,,False,False,,,True,False,False,False,False,False,,,,,,False,,,,True
28079,324,250.0,,254.9,,244.0,205.0,,,,,275.9,379.9,,,,222.0,,294.3,115.7,,,322.0,277.4,287.3,354.0,259.0,230.5,,,,,,235.8,,,,200.4,-74.0,,-69.1,,-80.0,-119.0,,,,,-48.1,55.9,,,,-102.0,,-29.7,-208.3,,,-2.0,-46.6,-36.7,30.0,-65.0,-93.5,,,,,,-88.2,,,,-123.6,,True,,False,False,,,,,True,True,,,,False,,True,False,,,True,True,True,True,True,False,,,,,,False,,,,False
28081,1089,1022.0,,1053.1,,1010.0,859.0,,,,,1107.3,1261.8,,,,1070.0,,1221.5,522.9,1048.0,,946.0,956.4,1099.1,1216.0,1064.0,935.7,,,,,1014.6,877.2,,,,785.1,-67.0,,-35.9,,-79.0,-230.0,,,,,18.3,172.8,,,,-19.0,,132.5,-566.1,-41.0,,-143.0,-132.6,10.1,127.0,-25.0,-153.3,,,,,-74.4,-211.8,,,,-303.9,,True,,False,False,,,,,True,False,,,,True,,False,False,True,,False,False,True,False,True,False,,,,,False,False,,,,False
28083,217,228.0,,245.1,,226.0,139.0,,,,,281.4,298.6,,,,284.0,,315.9,138.0,224.0,,195.0,243.3,256.1,355.0,253.0,234.9,,,,,200.3,261.9,,,,163.7,11.0,,28.1,,9.0,-78.0,,,,,64.4,81.6,,,,67.0,,98.9,-79.0,7.0,,-22.0,26.3,39.1,138.0,36.0,17.9,,,,,-16.7,44.9,,,,-53.3,,False,,True,False,,,,,False,False,,,,False,,False,False,True,,False,False,False,False,False,False,,,,,False,False,,,,False
28085,256,258.0,,274.7,,231.0,224.0,,,,,309.5,293.0,,,,289.0,,198.0,161.0,296.0,,223.0,244.4,289.0,252.0,295.0,380.0,,,,,196.3,299.9,,,,214.1,2.0,,18.7,,-25.0,-32.0,,,,,53.5,37.0,,,,33.0,,-58.0,-95.0,40.0,,-33.0,-11.6,33.0,-4.0,39.0,124.0,,,,,-59.7,43.9,,,,-41.9,,False,,False,False,,,,,False,False,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,False,False,,,,False
28087,967,896.0,,937.8,,831.0,902.0,,,,,734.3,992.7,,,,553.0,,1938.0,348.8,654.0,,1052.0,845.4,787.5,1104.0,869.0,500.7,,,,,741.7,743.0,,,,832.0,-71.0,,-29.2,,-136.0,-65.0,,,,,-232.7,25.7,,,,-414.0,,971.0,-618.2,-313.0,,85.0,-121.6,-179.5,137.0,-98.0,-466.3,,,,,-225.3,-224.0,,,,-135.0,,True,,False,True,,,,,False,True,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,False,False,,,,False
28089,979,936.0,,957.4,,951.0,1063.0,,,,,1007.4,1487.1,,1423.9,,660.0,,1127.4,666.0,812.0,,1037.0,1073.0,1096.9,1371.0,1031.0,1168.7,,,,,868.9,954.6,,,,707.7,-43.0,,-21.6,,-28.0,84.0,,,,,28.4,508.1,,444.9,,-319.0,,148.4,-313.0,-167.0,,58.0,94.0,117.9,392.0,52.0,189.7,,,,,-110.1,-24.4,,,,-271.3,,True,,True,False,,,,,True,False,,False,,False,,False,False,False,,False,False,False,False,False,False,,,,,False,True,,,,False
28091,262,284.0,,280.4,,256.0,135.0,,,,,271.9,210.4,,,,187.0,,603.0,119.0,,,515.0,305.2,289.9,383.0,276.0,204.2,,,,,,251.1,,,,327.4,22.0,,18.4,,-6.0,-127.0,,,,,9.9,-51.6,,,,-75.0,,341.0,-143.0,,,253.0,43.2,27.9,121.0,14.0,-57.8,,,,,,-10.9,,,,65.4,,True,,True,False,,,,,True,False,,,,False,,False,False,,,False,False,False,False,True,False,,,,,,True,,,,False
28093,344,310.0,,299.6,,273.0,266.0,,,,,345.8,321.3,,,,388.0,,239.7,197.4,299.0,,237.0,312.0,348.2,281.0,307.0,245.5,,,,,208.2,258.4,,,,357.0,-34.0,,-44.4,,-71.0,-78.0,,,,,1.8,-22.7,,,,44.0,,-104.3,-146.6,-45.0,,-107.0,-32.0,4.2,-63.0,-37.0,-98.5,,,,,-135.8,-85.6,,,,13.0,,False,,False,False,,,,,True,True,,,,False,,False,False,False,,False,True,True,False,False,False,,,,,False,False,,,,True
28095,402,454.0,,464.4,,415.0,288.0,,,,,430.2,462.1,,,,405.0,,670.7,193.2,449.0,,446.0,406.7,408.6,577.0,433.0,392.6,,,,,359.9,423.4,,,,466.7,52.0,,62.4,,13.0,-114.0,,,,,28.2,60.1,,,,3.0,,268.7,-208.8,47.0,,44.0,4.7,6.6,175.0,31.0,-9.4,,,,,-42.1,21.4,,,,64.7,,False,,True,False,,,,,True,False,,,,True,,False,False,True,,True,True,True,False,True,True,,,,,True,True,,,,False
28097,83,104.0,,112.0,,104.0,0.0,,,,,130.5,81.2,,,,105.0,,162.4,41.7,,,102.0,120.7,118.1,107.0,115.0,78.0,,,,,,134.6,,,,80.1,21.0,,29.0,,21.0,-83.0,,,,,47.5,-1.8,,,,22.0,,79.4,-41.3,,,19.0,37.7,35.1,24.0,32.0,-5.0,,,,,,51.6,,,,-2.9,,False,,False,False,,,,,False,True,,,,False,,False,False,,,True,False,False,False,False,True,,,,,,False,,,,True
28099,338,372.0,,361.4,,317.0,103.0,,,,,408.0,250.2,,,,296.0,,633.9,191.7,342.5,,232.0,335.6,314.2,409.0,356.0,257.8,,,,,285.3,370.2,,,,302.7,34.0,,23.4,,-21.0,-235.0,,,,,70.0,-87.8,,,,-42.0,,295.9,-146.3,4.5,,-106.0,-2.4,-23.8,71.0,18.0,-80.2,,,,,-52.7,32.2,,,,-35.3,,True,,True,False,,,,,False,False,,,,False,,False,False,True,,False,True,True,False,True,False,,,,,False,True,,,,False
28101,223,282.0,,256.5,,253.0,238.0,,,,,251.5,256.0,,,,190.0,,561.8,104.6,,,296.5,248.2,254.9,366.0,271.0,200.9,,,,,,282.8,,,,338.0,59.0,,33.5,,30.0,15.0,,,,,28.5,33.0,,,,-33.0,,338.8,-118.4,,,73.5,25.2,31.9,143.0,48.0,-22.1,,,,,,59.8,,,,115.0,,True,,True,True,,,,,True,True,,,,True,,False,False,,,False,True,True,False,True,True,,,,,,False,,,,False
28103,93,92.0,,94.0,,83.0,5.0,,,,,118.5,133.3,,,,85.0,,89.3,35.0,,,84.0,87.9,97.6,113.0,96.0,84.2,,,,,,82.7,,,,64.0,-1.0,,1.0,,-10.0,-88.0,,,,,25.5,40.3,,,,-8.0,,-3.7,-58.0,,,-9.0,-5.1,4.6,20.0,3.0,-8.8,,,,,,-10.3,,,,-29.0,,False,,False,False,,,,,False,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
28105,396,336.0,,319.5,,341.0,350.0,,,,,420.1,466.2,,,,359.0,,353.1,173.3,333.5,,332.0,347.6,403.5,515.0,404.0,358.9,,,,,241.5,428.0,,,,274.9,-60.0,,-76.5,,-55.0,-46.0,,,,,24.1,70.2,,,,-37.0,,-42.9,-222.7,-62.5,,-64.0,-48.4,7.5,119.0,8.0,-37.1,,,,,-154.5,32.0,,,,-121.1,,False,,True,True,,,,,True,False,,,,True,,True,False,False,,False,True,True,False,True,True,,,,,False,True,,,,False
28107,382,380.0,,396.7,,377.0,278.0,,,,,463.0,363.9,,,,365.0,,443.5,212.5,398.0,,434.0,391.4,444.6,403.0,397.0,313.5,,,,,304.3,318.2,,,,288.9,-2.0,,14.7,,-5.0,-104.0,,,,,81.0,-18.1,,,,-17.0,,61.5,-169.5,16.0,,52.0,9.4,62.6,21.0,15.0,-68.5,,,,,-77.7,-63.8,,,,-93.1,,False,,False,False,,,,,False,False,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,False,False,,,,False
28109,417,536.0,,541.9,,558.0,761.0,,,,,405.7,798.3,,,,361.0,,777.4,173.0,470.5,,895.0,600.7,581.3,697.0,550.0,489.8,,,,,,509.9,,,,573.5,119.0,,124.9,,141.0,344.0,,,,,-11.3,381.3,,,,-56.0,,360.4,-244.0,53.5,,478.0,183.7,164.3,280.0,133.0,72.8,,,,,,92.9,,,,156.5,,False,,False,False,,,,,True,False,,,,True,,False,False,True,,False,False,False,False,False,True,,,,,,True,,,,False
28111,88,70.0,,70.7,,70.0,19.0,,,,,88.7,107.4,,,,102.0,,43.0,32.8,,,70.0,82.5,87.2,69.0,96.0,93.2,,,,,,96.8,,,,47.8,-18.0,,-17.3,,-18.0,-69.0,,,,,0.7,19.4,,,,14.0,,-45.0,-55.2,,,-18.0,-5.5,-0.8,-19.0,8.0,5.2,,,,,,8.8,,,,-40.2,,True,,False,False,,,,,True,False,,,,True,,False,False,,,False,True,True,False,True,True,,,,,,True,,,,False
28113,235,292.0,,284.1,,296.0,356.0,,,,,282.3,356.8,,,,296.0,,397.8,122.9,226.0,,249.0,289.1,289.0,382.0,340.0,371.9,,,,,,257.2,,,,344.3,57.0,,49.1,,61.0,121.0,,,,,47.3,121.8,,,,61.0,,162.8,-112.1,-9.0,,14.0,54.1,54.0,147.0,105.0,136.9,,,,,,22.2,,,,109.3,,True,,False,False,,,,,True,False,,,,False,,False,False,True,,True,True,True,False,False,False,,,,,,True,,,,False
28115,501,576.0,,564.6,,473.0,230.0,,,,,483.8,503.6,,,,466.0,,1058.9,192.7,479.0,,494.0,467.3,460.8,723.0,499.0,315.5,,,,,495.2,423.7,,,,497.0,75.0,,63.6,,-28.0,-271.0,,,,,-17.2,2.6,,,,-35.0,,557.9,-308.3,-22.0,,-7.0,-33.7,-40.2,222.0,-2.0,-185.5,,,,,-5.8,-77.3,,,,-4.0,,True,,True,False,,,,,True,True,,,,True,,False,False,True,,True,True,True,False,True,False,,,,,True,False,,,,True
28117,250,258.0,,266.9,,252.0,125.0,,,,,284.2,334.1,,,,358.0,,261.2,110.0,,,220.5,261.2,266.5,340.0,288.0,259.5,,,,,,292.6,,,,310.5,8.0,,16.9,,2.0,-125.0,,,,,34.2,84.1,,,,108.0,,11.2,-140.0,,,-29.5,11.2,16.5,90.0,38.0,9.5,,,,,,42.6,,,,60.5,,False,,True,False,,,,,False,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
28119,52,52.0,,51.7,,45.0,0.0,,,,,63.1,32.3,,,,68.0,,42.0,12.7,,,30.0,44.2,52.8,44.0,61.0,60.9,,,,,,56.2,,,,39.0,0.0,,-0.3,,-7.0,-52.0,,,,,11.1,-19.7,,,,16.0,,-10.0,-39.3,,,-22.0,-7.8,0.8,-8.0,9.0,8.9,,,,,,4.2,,,,-13.0,,False,,False,False,,,,,False,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
28121,1096,1532.0,,1588.1,,1596.0,1533.0,,,,,1367.6,2549.2,,2269.1,,1204.0,,2126.0,939.0,1504.5,,1584.5,1558.3,1587.0,2171.0,1629.0,1428.4,,,,,1343.5,1706.6,1987.0,,,2564.7,436.0,,492.1,,500.0,437.0,,,,,271.6,1453.2,,1173.1,,108.0,,1030.0,-157.0,408.5,,488.5,462.3,491.0,1075.0,533.0,332.4,,,,,247.5,610.6,891.0,,,1468.7,,False,,False,False,,,,,True,False,,False,,True,,False,True,True,,False,False,False,False,False,True,,,,,True,False,False,,,False
28123,210,290.0,,317.2,,282.0,280.0,,,,,282.7,326.4,,,,233.0,,331.4,153.1,,,304.5,274.2,276.4,417.0,290.0,282.8,,,,,,247.8,,,,223.5,80.0,,107.2,,72.0,70.0,,,,,72.7,116.4,,,,23.0,,121.4,-56.9,,,94.5,64.2,66.4,207.0,80.0,72.8,,,,,,37.8,,,,13.5,,False,,True,True,,,,,True,False,,,,True,,False,True,,,False,True,True,False,False,True,,,,,,True,,,,True
28125,28,24.0,,25.1,,25.0,10.0,,,,,49.0,35.9,,,,25.0,,27.9,2.9,,,19.0,28.1,41.7,29.0,37.0,38.5,,,,,,27.0,,,,26.6,-4.0,,-2.9,,-3.0,-18.0,,,,,21.0,7.9,,,,-3.0,,-0.1,-25.1,,,-9.0,0.1,13.7,1.0,9.0,10.5,,,,,,-1.0,,,,-1.4,,True,,True,False,,,,,False,False,,,,True,,True,False,,,False,True,False,True,False,False,,,,,,True,,,,True
28127,214,222.0,,224.2,,204.0,102.0,,,,,244.1,338.6,,,,214.0,,172.6,124.2,,,207.0,217.8,220.2,289.0,254.0,173.0,,,,,,208.2,,,,225.5,8.0,,10.2,,-10.0,-112.0,,,,,30.1,124.6,,,,0.0,,-41.4,-89.8,,,-7.0,3.8,6.2,75.0,40.0,-41.0,,,,,,-5.8,,,,11.5,,False,,False,False,,,,,False,False,,,,True,,False,False,,,True,True,True,False,False,False,,,,,,True,,,,False
28129,126,142.0,,136.5,,141.0,69.0,,,,,146.7,141.2,,,,130.0,,240.2,54.6,,,180.0,134.5,151.3,197.0,160.0,150.8,,,,,,151.7,,,,102.8,16.0,,10.5,,15.0,-57.0,,,,,20.7,15.2,,,,4.0,,114.2,-71.4,,,54.0,8.5,25.3,71.0,34.0,24.8,,,,,,25.7,,,,-23.2,,True,,True,False,,,,,False,True,,,,True,,False,False,,,False,True,False,False,False,False,,,,,,False,,,,False
28131,143,214.0,,210.0,,187.0,204.0,,,,,159.8,327.8,,,,143.0,,168.0,89.0,,,177.0,202.8,201.4,253.0,215.0,207.7,,,,,,275.5,,,,165.0,71.0,,67.0,,44.0,61.0,,,,,16.8,184.8,,,,0.0,,25.0,-54.0,,,34.0,59.8,58.4,110.0,72.0,64.7,,,,,,132.5,,,,22.0,,True,,True,True,,,,,True,False,,,,True,,True,True,,,True,True,True,False,False,True,,,,,,False,,,,True
28133,217,174.0,,169.6,,162.0,0.0,,,,,264.8,286.3,,,,238.0,,123.5,105.1,,,125.0,192.4,201.0,285.0,212.0,198.6,,,,,131.9,201.7,,,,198.3,-43.0,,-47.4,,-55.0,-217.0,,,,,47.8,69.3,,,,21.0,,-93.5,-111.9,,,-92.0,-24.6,-16.0,68.0,-5.0,-18.4,,,,,-85.1,-15.3,,,,-18.7,,False,,False,False,,,,,False,False,,,,True,,False,False,,,False,True,True,False,True,True,,,,,False,True,,,,True
28135,97,114.0,,113.9,,122.0,0.0,,,,,152.4,130.5,,,,163.0,,129.4,41.4,,,173.0,151.5,142.7,155.0,129.0,95.9,,,,,,89.8,,,,78.4,17.0,,16.9,,25.0,-97.0,,,,,55.4,33.5,,,,66.0,,32.4,-55.6,,,76.0,54.5,45.7,58.0,32.0,-1.1,,,,,,-7.2,,,,-18.6,,True,,False,False,,,,,False,False,,,,False,,False,False,,,False,False,False,False,False,True,,,,,,True,,,,False
28137,258,316.0,,313.4,,285.0,120.0,,,,,338.5,411.1,,,,322.0,,309.7,157.7,,,231.0,311.4,335.1,373.0,300.0,213.5,,,,,,258.6,,,,278.1,58.0,,55.4,,27.0,-138.0,,,,,80.5,153.1,,,,64.0,,51.7,-100.3,,,-27.0,53.4,77.1,115.0,42.0,-44.5,,,,,,0.6,,,,20.1,,True,,True,False,,,,,False,False,,,,False,,True,False,,,True,True,False,False,True,True,,,,,,True,,,,True
28139,325,352.0,,367.8,,313.0,185.0,,,,,329.4,396.3,,,,309.0,,385.6,70.2,,,466.0,331.8,356.7,436.0,306.0,181.3,,,,,,303.6,,,,331.6,27.0,,42.8,,-12.0,-140.0,,,,,4.4,71.3,,,,-16.0,,60.6,-254.8,,,141.0,6.8,31.7,111.0,-19.0,-143.7,,,,,,-21.4,,,,6.6,,False,,True,False,,,,,True,False,,,,True,,False,False,,,False,True,False,False,True,False,,,,,,True,,,,True
28141,205,216.0,,212.0,,217.0,40.0,,,,,212.1,224.8,,,,261.0,,213.8,86.6,,,358.0,222.2,226.4,281.0,230.0,232.4,,,,,,205.7,,,,210.0,11.0,,7.0,,12.0,-165.0,,,,,7.1,19.8,,,,56.0,,8.8,-118.4,,,153.0,17.2,21.4,76.0,25.0,27.4,,,,,,0.7,,,,5.0,,True,,False,False,,,,,True,False,,,,False,,True,False,,,False,False,False,False,False,False,,,,,,True,,,,True
28143,54,48.0,,52.9,,51.0,7.0,,,,,80.2,74.8,,,,74.0,,49.8,15.7,,,35.0,58.4,64.9,52.0,67.0,87.8,,,,,,53.6,,,,39.1,-6.0,,-1.1,,-3.0,-47.0,,,,,26.2,20.8,,,,20.0,,-4.2,-38.3,,,-19.0,4.4,10.9,-2.0,13.0,33.8,,,,,,-0.4,,,,-14.9,,True,,True,False,,,,,False,False,,,,False,,True,False,,,False,True,False,True,False,False,,,,,,True,,,,False
28145,487,634.0,,614.5,,501.0,371.0,,,,,496.4,490.5,,,,399.0,,859.7,195.9,,,631.0,517.9,521.7,723.0,482.0,369.4,,,,,,528.1,,,,707.5,147.0,,127.5,,14.0,-116.0,,,,,9.4,3.5,,,,-88.0,,372.7,-291.1,,,144.0,30.9,34.7,236.0,-5.0,-117.6,,,,,,41.1,,,,220.5,,True,,True,True,,,,,True,True,,,,True,,False,False,,,True,True,True,False,True,True,,,,,,True,,,,False
28147,88,102.0,,102.1,,96.0,0.0,,,,,127.6,99.3,,,,91.0,,125.3,46.9,,,113.0,121.3,125.7,141.0,121.0,103.9,,,,,,82.6,,,,66.4,14.0,,14.1,,8.0,-88.0,,,,,39.6,11.3,,,,3.0,,37.3,-41.1,,,25.0,33.3,37.7,53.0,33.0,15.9,,,,,,-5.4,,,,-21.6,,False,,True,False,,,,,False,True,,,,True,,False,False,,,False,False,False,False,False,False,,,,,,True,,,,False
28149,379,356.0,,343.8,,410.0,619.0,,,,,390.3,526.0,,,,359.0,,702.6,236.4,344.0,,641.0,443.0,451.7,505.0,391.0,465.5,,,,,,428.1,,,,256.7,-23.0,,-35.2,,31.0,240.0,,,,,11.3,147.0,,,,-20.0,,323.6,-142.6,-35.0,,262.0,64.0,72.7,126.0,12.0,86.5,,,,,,49.1,,,,-122.3,,False,,False,False,,,,,True,False,,,,True,,False,False,False,,False,False,False,False,True,False,,,,,,False,,,,False
28151,443,380.0,,364.5,,364.0,272.0,,,,,477.0,541.3,,,,366.0,,380.9,212.7,364.0,,294.0,423.3,441.9,552.0,424.0,369.7,,,,,248.1,424.2,,,,348.5,-63.0,,-78.5,,-79.0,-171.0,,,,,34.0,98.3,,,,-77.0,,-62.1,-230.3,-79.0,,-149.0,-19.7,-1.1,109.0,-19.0,-73.3,,,,,-194.9,-18.8,,,,-94.5,,False,,False,False,,,,,True,False,,,,False,,True,False,False,,False,True,True,False,True,False,,,,,False,True,,,,False
28153,163,278.0,,273.1,,244.0,23.0,,,,,267.7,249.1,,,,194.0,,483.6,127.9,,,356.0,258.9,264.3,352.0,252.0,226.9,,,,,,289.5,,,,221.4,115.0,,110.1,,81.0,-140.0,,,,,104.7,86.1,,,,31.0,,320.6,-35.1,,,193.0,95.9,101.3,189.0,89.0,63.9,,,,,,126.5,,,,58.4,,True,,True,False,,,,,True,True,,,,True,,False,True,,,False,True,True,False,True,True,,,,,,False,,,,True
28155,132,122.0,,122.1,,117.0,15.0,,,,,142.3,129.9,,,,114.0,,215.1,30.5,,,182.0,123.1,124.5,168.0,118.0,108.1,,,,,,117.4,,,,94.4,-10.0,,-9.9,,-15.0,-117.0,,,,,10.3,-2.1,,,,-18.0,,83.1,-101.5,,,50.0,-8.9,-7.5,36.0,-14.0,-23.9,,,,,,-14.6,,,,-37.6,,True,,False,False,,,,,False,True,,,,False,,False,False,,,False,True,True,False,False,False,,,,,,False,,,,False
28157,33,88.0,,86.7,,73.0,0.0,,,,,77.8,84.3,,,,65.0,,200.6,12.4,,,120.0,73.3,83.8,117.0,91.0,87.5,,,,,,64.0,,,,50.4,55.0,,53.7,,40.0,-33.0,,,,,44.8,51.3,,,,32.0,,167.6,-20.6,,,87.0,40.3,50.8,84.0,58.0,54.5,,,,,,31.0,,,,17.4,,True,,True,True,,,,,True,True,,,,True,,False,True,,,False,True,True,False,False,True,,,,,,True,,,,True
28159,245,296.0,,301.8,,231.0,13.0,,,,,295.0,310.0,,,,160.0,,251.3,116.5,,,268.0,285.2,304.7,349.0,265.0,157.3,,,,,,245.9,,,,213.7,51.0,,56.8,,-14.0,-232.0,,,,,50.0,65.0,,,,-85.0,,6.3,-128.5,,,23.0,40.2,59.7,104.0,20.0,-87.7,,,,,,0.9,,,,-31.3,,False,,True,False,,,,,True,False,,,,False,,True,False,,,True,True,False,False,True,False,,,,,,True,,,,True
28161,116,128.0,,126.4,,119.0,62.0,,,,,123.4,128.7,,,,139.0,,124.8,51.8,,,100.0,118.6,121.1,165.0,129.0,130.5,,,,,,137.0,,,,103.4,12.0,,10.4,,3.0,-54.0,,,,,7.4,12.7,,,,23.0,,8.8,-64.2,,,-16.0,2.6,5.1,49.0,13.0,14.5,,,,,,21.0,,,,-12.6,,True,,True,False,,,,,True,False,,,,False,,True,False,,,False,True,True,False,False,False,,,,,,False,,,,False
28163,231,186.0,,184.7,,194.0,171.0,,,,,237.5,303.5,,,,227.0,,171.6,164.0,,,249.0,224.0,238.7,291.0,252.0,202.1,,,,,,208.6,,,,176.2,-45.0,,-46.3,,-37.0,-60.0,,,,,6.5,72.5,,,,-4.0,,-59.4,-67.0,,,18.0,-7.0,7.7,60.0,21.0,-28.9,,,,,,-22.4,,,,-54.8,,False,,True,False,,,,,True,False,,,,True,,False,False,,,True,True,True,False,True,True,,,,,,True,,,,False
29001,266,240.0,,223.1,,208.0,156.0,,,,,123.8,306.9,,,,313.0,,145.7,94.9,,,194.0,225.4,270.5,330.0,213.0,233.6,,,,,,257.6,,,,397.4,-26.0,,-42.9,,-58.0,-110.0,,,,,-142.2,40.9,,,,47.0,,-120.3,-171.1,,,-72.0,-40.6,4.5,64.0,-53.0,-32.4,,,,,,-8.4,,,,131.4,,False,,False,False,,,,,False,False,,,,False,,False,False,,,False,False,True,False,False,False,,,,,,True,,,,False
29003,100,136.0,,123.5,,135.0,141.0,,,,,112.4,173.9,,,,189.0,,90.8,76.1,,,95.0,134.1,166.4,128.0,147.0,141.3,,,,,,132.1,,,,174.1,36.0,,23.5,,35.0,41.0,,,,,12.4,73.9,,,,89.0,,-9.2,-23.9,,,-5.0,34.1,66.4,28.0,47.0,41.3,,,,,,32.1,,,,74.1,,True,,True,False,,,,,True,False,,,,False,,True,True,,,True,True,False,True,False,False,,,,,,True,,,,False
