,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
39007,233,293.0,,284.2,,280.0,275.0,,,,,167.8,,308.5,,,565.0,,141.0,204.4,326.5,,241.0,296.5,,366.0,308.0,282.8,,,,,262.4,271.3,,,,325.9,60.0,,51.2,,47.0,42.0,,,,,-65.2,,75.5,,,332.0,,-92.0,-28.6,93.5,,8.0,63.5,,133.0,75.0,49.8,,,,,29.4,38.3,,,,92.9,,True,,True,True,,,,,False,,False,,,False,,False,True,False,,True,False,,False,False,True,,,,,True,True,,,,False
39009,163,199.0,,201.1,,196.0,157.0,,,,,137.4,,206.9,,201.7,266.0,,149.6,156.5,257.0,,173.0,204.2,,268.0,197.0,270.2,,,,,,161.3,,,,283.9,36.0,,38.1,,33.0,-6.0,,,,,-25.6,,43.9,,38.7,103.0,,-13.4,-6.5,94.0,,10.0,41.2,,105.0,34.0,107.2,,,,,,-1.7,,,,120.9,,False,,True,True,,,,,True,,False,,False,False,,True,True,False,,True,False,,False,True,False,,,,,,True,,,,False
39011,185,252.0,,244.4,,215.0,184.0,,,,,148.6,,235.9,,,291.0,,153.5,137.0,250.0,,204.0,226.1,,271.0,253.0,239.2,,,,,229.1,250.4,,,,518.5,67.0,,59.4,,30.0,-1.0,,,,,-36.4,,50.9,,,106.0,,-31.5,-48.0,65.0,,19.0,41.1,,86.0,68.0,54.2,,,,,44.1,65.4,,,,333.5,,True,,True,True,,,,,True,,True,,,False,,True,True,True,,True,True,,False,False,True,,,,,True,True,,,,False
39013,199,262.0,,275.5,,251.0,245.0,,,,,172.3,,263.9,,,381.0,,216.0,181.5,315.5,,226.5,256.6,,397.0,286.0,316.8,,,,,257.8,217.6,,,,615.2,63.0,,76.5,,52.0,46.0,,,,,-26.7,,64.9,,,182.0,,17.0,-17.5,116.5,,27.5,57.6,,198.0,87.0,117.8,,,,,58.8,18.6,,,,416.2,,False,,True,True,,,,,True,,False,,,False,,True,True,False,,True,True,,False,False,False,,,,,True,True,,,,False
39015,208,276.0,,277.5,,268.0,267.0,,,,,156.2,,232.5,,,308.0,,329.8,198.7,345.0,,189.0,241.1,,388.0,269.0,255.0,,,,,,194.1,,,,333.1,68.0,,69.5,,60.0,59.0,,,,,-51.8,,24.5,,,100.0,,121.8,-9.3,137.0,,-19.0,33.1,,180.0,61.0,47.0,,,,,,-13.9,,,,125.1,,False,,True,True,,,,,True,,True,,,False,,False,True,False,,True,True,,False,True,True,,,,,,True,,,,False
39017,1452,1951.0,,1892.5,1898.2,1798.0,1708.0,,,,,1230.0,,2093.5,,,2395.0,,1584.8,1008.1,2222.5,,1663.0,1888.8,,2367.0,2013.0,2079.0,,,,,1896.9,1797.9,1562.0,,,4391.0,499.0,,440.5,446.2,346.0,256.0,,,,,-222.0,,641.5,,,943.0,,132.8,-443.9,770.5,,211.0,436.8,,915.0,561.0,627.0,,,,,444.9,345.9,110.0,,,2939.0,,True,True,True,True,,,,,True,,False,,,False,,True,True,False,,True,True,,False,False,False,,,,,True,True,True,,,False
39019,112,128.0,,121.5,,129.0,116.0,,,,,72.3,,101.2,,,166.0,,121.2,75.6,,,134.0,130.2,,176.0,129.0,134.8,,,,,,107.8,,,,149.2,16.0,,9.5,,17.0,4.0,,,,,-39.7,,-10.8,,,54.0,,9.2,-36.4,,,22.0,18.2,,64.0,17.0,22.8,,,,,,-4.2,,,,37.2,,True,,False,True,,,,,False,,True,,,False,,True,False,,,False,False,,False,False,False,,,,,,True,,,,False
39021,151,162.0,,162.1,,158.0,147.0,,,,,99.0,,159.4,,,224.0,,120.6,85.4,193.0,,151.0,157.8,,202.0,169.0,220.9,,,,,,140.1,,,,221.0,11.0,,11.1,,7.0,-4.0,,,,,-52.0,,8.4,,,73.0,,-30.4,-65.6,42.0,,0.0,6.8,,51.0,18.0,69.9,,,,,,-10.9,,,,70.0,,False,,True,True,,,,,False,,True,,,False,,False,False,False,,True,True,,False,False,False,,,,,,True,,,,False
39023,528,797.0,,791.1,,767.0,794.0,,,,,416.4,,696.8,,,788.0,,906.7,453.6,874.0,,743.0,753.8,,922.0,770.0,816.5,,,,,726.8,734.2,718.0,,,965.8,269.0,,263.1,,239.0,266.0,,,,,-111.6,,168.8,,,260.0,,378.7,-74.4,346.0,,215.0,225.8,,394.0,242.0,288.5,,,,,198.8,206.2,190.0,,,437.8,,True,,True,True,,,,,True,,True,,,True,,False,True,False,,True,True,,False,True,False,,,,,True,True,True,,,False
39025,1049,1331.0,,1340.1,,1173.0,1303.0,,,,,709.0,,1476.9,,,1284.0,,1083.1,704.0,1323.5,,1136.0,1173.3,,1582.0,1216.0,1273.7,,,,,1265.8,1091.0,1270.0,,,2469.2,282.0,,291.1,,124.0,254.0,,,,,-340.0,,427.9,,,235.0,,34.1,-345.0,274.5,,87.0,124.3,,533.0,167.0,224.7,,,,,216.8,42.0,221.0,,,1420.2,,False,,True,True,,,,,False,,False,,,True,,True,False,True,,True,True,,False,True,True,,,,,True,True,True,,,False
39027,170,259.0,,223.8,,259.0,286.0,,,,,135.1,,300.4,,,305.0,,265.0,178.8,305.0,,275.0,240.9,,347.0,259.0,232.8,,,,,,234.9,,,,369.8,89.0,,53.8,,89.0,116.0,,,,,-34.9,,130.4,,,135.0,,95.0,8.8,135.0,,105.0,70.9,,177.0,89.0,62.8,,,,,,64.9,,,,199.8,,True,,False,False,,,,,True,,False,,,False,,False,True,False,,False,True,,False,False,True,,,,,,True,,,,False
39029,420,455.0,,451.4,,399.0,411.0,,,,,281.0,,391.4,,,653.0,,311.0,422.2,499.5,,367.0,432.7,,593.0,449.0,380.1,,,,,392.7,395.7,,,,665.2,35.0,,31.4,,-21.0,-9.0,,,,,-139.0,,-28.6,,,233.0,,-109.0,2.2,79.5,,-53.0,12.7,,173.0,29.0,-39.9,,,,,-27.3,-24.3,,,,245.2,,True,,True,True,,,,,False,,True,,,False,,False,True,False,,False,True,,False,True,False,,,,,True,True,,,,False
39031,147,188.0,,177.8,,185.0,177.0,,,,,97.5,,151.7,,,241.0,,227.5,116.6,204.5,,136.0,185.6,,263.0,186.0,144.6,,,,,,155.4,,,,726.3,41.0,,30.8,,38.0,30.0,,,,,-49.5,,4.7,,,94.0,,80.5,-30.4,57.5,,-11.0,38.6,,116.0,39.0,-2.4,,,,,,8.4,,,,579.3,,True,,True,True,,,,,False,,True,,,False,,False,True,False,,True,True,,False,True,True,,,,,,True,,,,False
39033,181,304.0,,301.1,,242.0,222.0,,,,,156.1,,391.3,,,277.0,,238.8,139.9,305.0,,229.0,274.0,,381.0,287.0,244.7,,,,,,314.4,,,,321.3,123.0,,120.1,,61.0,41.0,,,,,-24.9,,210.3,,,96.0,,57.8,-41.1,124.0,,48.0,93.0,,200.0,106.0,63.7,,,,,,133.4,,,,140.3,,True,,True,True,,,,,True,,False,,,True,,True,True,False,,True,True,,False,True,True,,,,,,False,,,,False
39035,5620,6108.0,,6196.0,6343.4,6218.0,5073.0,,,,,3848.2,,7133.3,,7329.7,6976.0,,6620.5,5942.8,7498.0,,6218.5,6398.2,,8065.0,5934.0,10261.3,,,,,5851.4,4636.8,5224.0,,,2672.9,488.0,,576.0,723.4,598.0,-547.0,,,,,-1771.8,,1513.3,,1709.7,1356.0,,1000.5,322.8,1878.0,,598.5,778.2,,2445.0,314.0,4641.3,,,,,231.4,-983.2,-396.0,,,-2947.1,,False,False,False,False,,,,,False,,False,,False,False,,False,True,False,,False,False,,False,True,False,,,,,True,False,True,,,False
39037,263,292.0,,280.0,,264.0,239.0,,,,,196.7,,266.0,,,324.0,,191.9,172.0,374.0,,231.0,273.7,,374.0,300.0,404.5,,,,,235.8,232.1,,,,500.1,29.0,,17.0,,1.0,-24.0,,,,,-66.3,,3.0,,,61.0,,-71.1,-91.0,111.0,,-32.0,10.7,,111.0,37.0,141.5,,,,,-27.2,-30.9,,,,237.1,,True,,True,True,,,,,False,,True,,,False,,False,False,False,,False,True,,False,False,False,,,,,True,False,,,,False
39039,239,268.0,,269.1,,238.0,260.0,,,,,165.3,,277.1,,,211.0,,226.0,119.5,266.5,,251.0,279.7,,240.0,257.0,217.1,,,,,218.6,255.5,,,,324.1,29.0,,30.1,,-1.0,21.0,,,,,-73.7,,38.1,,,-28.0,,-13.0,-119.5,27.5,,12.0,40.7,,1.0,18.0,-21.9,,,,,-20.4,16.5,,,,85.1,,False,,True,True,,,,,False,,False,,,True,,True,False,True,,True,False,,True,True,True,,,,,True,True,,,,False
39041,947,1079.0,,1091.8,,1058.0,1163.0,,,,,688.1,,1294.7,,,940.0,,1024.4,810.2,1229.5,,1136.0,1118.8,,1290.0,1062.0,1056.4,,,,,994.9,949.7,1003.0,,,1608.6,132.0,,144.8,,111.0,216.0,,,,,-258.9,,347.7,,,-7.0,,77.4,-136.8,282.5,,189.0,171.8,,343.0,115.0,109.4,,,,,47.9,2.7,56.0,,,661.6,,False,,True,False,,,,,False,,False,,,True,,True,False,False,,False,False,,False,True,True,,,,,True,True,True,,,False
39043,424,577.0,,552.3,,490.0,635.0,,,,,314.3,,442.7,,,513.0,,676.0,340.3,487.0,,361.0,455.1,,731.0,542.0,470.5,,,,,513.1,543.6,,,,1072.7,153.0,,128.3,,66.0,211.0,,,,,-109.7,,18.7,,,89.0,,252.0,-83.7,63.0,,-63.0,31.1,,307.0,118.0,46.5,,,,,89.1,119.6,,,,648.7,,True,,True,False,,,,,True,,True,,,True,,False,True,True,,True,True,,False,True,True,,,,,True,True,,,,False
39045,772,916.0,,978.5,,854.0,958.0,,,,,551.5,,751.2,,,898.0,,1000.8,622.8,1008.5,,834.0,850.4,,1189.0,859.0,854.2,,,,,755.6,749.7,778.0,,,1850.5,144.0,,206.5,,82.0,186.0,,,,,-220.5,,-20.8,,,126.0,,228.8,-149.2,236.5,,62.0,78.4,,417.0,87.0,82.2,,,,,-16.4,-22.3,6.0,,,1078.5,,False,,True,False,,,,,False,,True,,,True,,False,False,False,,True,True,,False,True,True,,,,,True,True,True,,,False
39047,128,212.0,,210.6,,192.0,198.0,,,,,105.4,,191.7,,,184.0,,212.8,104.2,,,210.5,176.4,,231.0,196.0,181.4,,,,,,195.3,,,,384.1,84.0,,82.6,,64.0,70.0,,,,,-22.6,,63.7,,,56.0,,84.8,-23.8,,,82.5,48.4,,103.0,68.0,53.4,,,,,,67.3,,,,256.1,,True,,True,True,,,,,True,,True,,,True,,False,True,,,True,True,,False,True,True,,,,,,True,,,,False
39049,5509,6320.0,,6250.4,6805.5,6107.0,5476.0,,,,,4373.8,,7092.4,,6793.1,6667.0,,5633.2,5268.5,7332.5,,5679.5,6117.5,,7293.0,6119.0,7218.8,,,,,4993.2,5185.7,5525.0,,,7831.3,811.0,,741.4,1296.5,598.0,-33.0,,,,,-1135.2,,1583.4,,1284.1,1158.0,,124.2,-240.5,1823.5,,170.5,608.5,,1784.0,610.0,1709.8,,,,,-515.8,-323.3,16.0,,,2322.3,,True,False,True,True,,,,,False,,False,,False,False,,True,True,False,,True,True,,False,True,False,,,,,True,True,True,,,False
39051,224,317.0,,319.4,,264.0,264.0,,,,,160.1,,366.7,,,231.0,,261.6,184.9,304.5,,270.0,269.8,,365.0,299.0,262.8,,,,,277.1,280.5,,,,498.7,93.0,,95.4,,40.0,40.0,,,,,-63.9,,142.7,,,7.0,,37.6,-39.1,80.5,,46.0,45.8,,141.0,75.0,38.8,,,,,53.1,56.5,,,,274.7,,False,,True,True,,,,,True,,False,,,True,,True,True,True,,True,True,,False,True,True,,,,,True,True,,,,False
39053,129,172.0,,176.8,,163.0,145.0,,,,,95.9,,175.6,,,181.0,,165.6,104.1,,,160.0,160.9,,183.0,166.0,178.6,,,,,,131.8,,,,222.4,43.0,,47.8,,34.0,16.0,,,,,-33.1,,46.6,,,52.0,,36.6,-24.9,,,31.0,31.9,,54.0,37.0,49.6,,,,,,2.8,,,,93.4,,False,,True,True,,,,,True,,False,,,False,,True,True,,,True,True,,False,True,False,,,,,,True,,,,False
39055,280,316.0,,314.2,,299.0,274.0,,,,,196.6,,375.1,,,469.0,,258.5,211.2,423.0,,282.0,334.1,,479.0,352.0,478.3,,,,,325.1,251.5,,,,476.0,36.0,,34.2,,19.0,-6.0,,,,,-83.4,,95.1,,,189.0,,-21.5,-68.8,143.0,,2.0,54.1,,199.0,72.0,198.3,,,,,45.1,-28.5,,,,196.0,,True,,True,True,,,,,False,,False,,,False,,True,False,False,,True,False,,False,False,False,,,,,False,True,,,,False
39057,662,945.0,,951.9,,856.0,896.0,,,,,521.0,,920.4,,,903.0,,844.2,576.4,996.0,,855.5,871.7,,1084.0,906.0,759.2,,,,,811.6,793.3,822.0,,,1029.4,283.0,,289.9,,194.0,234.0,,,,,-141.0,,258.4,,,241.0,,182.2,-85.6,334.0,,193.5,209.7,,422.0,244.0,97.2,,,,,149.6,131.3,160.0,,,367.4,,False,,True,True,,,,,True,,True,,,True,,True,True,False,,True,True,,False,True,True,,,,,True,True,True,,,False
39059,189,208.0,,205.5,,199.0,186.0,,,,,128.0,,269.3,,,257.0,,137.1,112.6,240.5,,277.0,199.2,,279.0,206.0,158.1,,,,,,181.9,,,,250.4,19.0,,16.5,,10.0,-3.0,,,,,-61.0,,80.3,,,68.0,,-51.9,-76.4,51.5,,88.0,10.2,,90.0,17.0,-30.9,,,,,,-7.1,,,,61.4,,True,,True,True,,,,,False,,False,,,False,,False,False,False,,False,True,,False,True,False,,,,,,True,,,,False
39061,3195,3835.0,,4081.8,3764.5,3764.0,3141.0,,,,,2524.7,,4489.7,,4471.7,4318.0,,3670.9,3294.0,4854.0,,3694.0,3920.8,,4951.0,4028.0,6195.4,,,,,3751.9,3639.0,3636.0,,,1814.4,640.0,,886.8,569.5,569.0,-54.0,,,,,-670.3,,1294.7,,1276.7,1123.0,,475.9,99.0,1659.0,,499.0,725.8,,1756.0,833.0,3000.4,,,,,556.9,444.0,441.0,,,-1380.6,,False,True,True,True,,,,,False,,False,,False,False,,True,True,False,,True,False,,False,False,False,,,,,True,True,True,,,False
39063,344,449.0,,446.6,,408.0,385.0,,,,,263.0,,509.8,,,418.0,,297.7,272.5,462.0,,398.0,427.1,,508.0,422.0,428.4,,,,,369.6,398.9,,,,589.5,105.0,,102.6,,64.0,41.0,,,,,-81.0,,165.8,,,74.0,,-46.3,-71.5,118.0,,54.0,83.1,,164.0,78.0,84.4,,,,,25.6,54.9,,,,245.5,,True,,True,True,,,,,True,,False,,,True,,True,True,False,,True,True,,False,True,True,,,,,True,True,,,,False
39065,137,117.0,,113.1,,117.0,78.0,,,,,77.0,,131.1,,,192.0,,58.3,78.1,154.0,,93.0,140.7,,131.0,127.0,157.0,,,,,,119.1,,,,112.8,-20.0,,-23.9,,-20.0,-59.0,,,,,-60.0,,-5.9,,,55.0,,-78.7,-58.9,17.0,,-44.0,3.7,,-6.0,-10.0,20.0,,,,,,-17.9,,,,-24.2,,False,,False,False,,,,,False,,True,,,False,,False,False,True,,False,True,,True,True,False,,,,,,True,,,,False
39067,73,111.0,,105.8,,95.0,100.0,,,,,53.7,,109.2,,,97.0,,74.9,60.8,,,131.0,92.0,,143.0,95.0,74.1,,,,,,79.5,,,,338.5,38.0,,32.8,,22.0,27.0,,,,,-19.3,,36.2,,,24.0,,1.9,-12.2,,,58.0,19.0,,70.0,22.0,1.1,,,,,,6.5,,,,265.5,,True,,True,True,,,,,True,,True,,,True,,True,True,,,False,True,,False,True,True,,,,,,True,,,,False
39069,143,146.0,,142.7,,140.0,69.0,,,,,96.5,,118.2,,,148.0,,133.7,93.2,,,134.0,145.4,,170.0,149.0,158.0,,,,,,133.0,,,,215.3,3.0,,-0.3,,-3.0,-74.0,,,,,-46.5,,-24.8,,,5.0,,-9.3,-49.8,,,-9.0,2.4,,27.0,6.0,15.0,,,,,,-10.0,,,,72.3,,True,,False,False,,,,,False,,False,,,False,,False,False,,,False,True,,False,False,False,,,,,,False,,,,False
39071,158,234.0,,245.9,,215.0,215.0,,,,,132.5,,250.2,,,296.0,,188.7,140.7,262.0,,195.0,207.7,,319.0,229.0,233.4,,,,,,155.5,,,,304.4,76.0,,87.9,,57.0,57.0,,,,,-25.5,,92.2,,,138.0,,30.7,-17.3,104.0,,37.0,49.7,,161.0,71.0,75.4,,,,,,-2.5,,,,146.4,,False,,True,True,,,,,True,,False,,,False,,True,True,False,,True,True,,False,True,True,,,,,,True,,,,False
39073,110,140.0,,152.0,,140.0,181.0,,,,,85.0,,139.4,,,148.0,,145.0,74.8,,,140.0,139.4,,200.0,141.0,166.8,,,,,,103.4,,,,202.1,30.0,,42.0,,30.0,71.0,,,,,-25.0,,29.4,,,38.0,,35.0,-35.2,,,30.0,29.4,,90.0,31.0,56.8,,,,,,-6.6,,,,92.1,,False,,False,False,,,,,True,,True,,,False,,False,False,,,False,True,,False,False,False,,,,,,True,,,,False
39075,79,84.0,,79.6,,92.0,110.0,,,,,72.2,,103.1,,,327.0,,70.5,73.4,120.0,,69.0,92.3,,93.0,134.0,146.0,,,,,,70.4,,,,135.9,5.0,,0.6,,13.0,31.0,,,,,-6.8,,24.1,,,248.0,,-8.5,-5.6,41.0,,-10.0,13.3,,14.0,55.0,67.0,,,,,,-8.6,,,,56.9,,True,,False,False,,,,,False,,False,,,False,,False,False,False,,False,False,,False,False,False,,,,,,False,,,,False
39077,271,357.0,,337.6,,353.0,388.0,,,,,213.1,,379.1,,,399.0,,252.3,304.6,365.5,,354.0,334.4,,523.0,349.0,364.3,,,,,316.3,382.8,,,,727.9,86.0,,66.6,,82.0,117.0,,,,,-57.9,,108.1,,,128.0,,-18.7,33.6,94.5,,83.0,63.4,,252.0,78.0,93.3,,,,,45.3,111.8,,,,456.9,,True,,True,False,,,,,True,,False,,,False,,True,True,False,,True,True,,False,True,False,,,,,True,False,,,,False
39079,164,207.0,,210.7,,206.0,230.0,,,,,136.2,,235.1,,,211.0,,97.4,131.1,,,211.0,225.9,,215.0,205.0,193.4,,,,,,172.9,,,,286.5,43.0,,46.7,,42.0,66.0,,,,,-27.8,,71.1,,,47.0,,-66.6,-32.9,,,47.0,61.9,,51.0,41.0,29.4,,,,,,8.9,,,,122.5,,False,,True,False,,,,,True,,False,,,False,,False,True,,,False,False,,False,True,True,,,,,,True,,,,False
39081,284,437.0,,411.5,,400.0,372.0,,,,,233.6,,370.0,,,405.0,,489.8,290.5,537.0,,396.0,375.1,,589.0,448.0,443.0,,,,,392.9,225.3,,,,1025.8,153.0,,127.5,,116.0,88.0,,,,,-50.4,,86.0,,,121.0,,205.8,6.5,253.0,,112.0,91.1,,305.0,164.0,159.0,,,,,108.9,-58.7,,,,741.8,,True,,True,True,,,,,True,,True,,,True,,False,True,False,,True,True,,False,False,False,,,,,True,True,,,,False
39083,235,322.0,,321.6,,306.0,335.0,,,,,160.5,,352.3,,,386.0,,233.4,200.1,329.0,,260.0,301.2,,399.0,315.0,345.4,,,,,301.9,271.3,,,,343.9,87.0,,86.6,,71.0,100.0,,,,,-74.5,,117.3,,,151.0,,-1.6,-34.9,94.0,,25.0,66.2,,164.0,80.0,110.4,,,,,66.9,36.3,,,,108.9,,True,,True,False,,,,,True,,False,,,False,,True,True,False,,True,True,,False,True,False,,,,,True,True,,,,False
39085,1000,1002.0,,933.2,,905.0,1098.0,,,,,576.2,,1025.5,,1071.7,1327.0,,814.0,582.2,1031.5,,840.5,1010.7,,1330.0,966.0,814.9,,,,,810.4,1042.8,742.0,,,1625.8,2.0,,-66.8,,-95.0,98.0,,,,,-423.8,,25.5,,71.7,327.0,,-186.0,-417.8,31.5,,-159.5,10.7,,330.0,-34.0,-185.1,,,,,-189.6,42.8,-258.0,,,625.8,,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,False,,False,False,False,,,,,False,False,False,,,False
39087,259,272.0,,282.8,,275.0,249.0,,,,,176.9,,232.6,,,292.0,,305.0,187.0,364.0,,247.0,278.4,,370.0,289.0,350.7,,,,,236.6,307.5,,,,499.9,13.0,,23.8,,16.0,-10.0,,,,,-82.1,,-26.4,,,33.0,,46.0,-72.0,105.0,,-12.0,19.4,,111.0,30.0,91.7,,,,,-22.4,48.5,,,,240.9,,False,,False,True,,,,,False,,False,,,False,,False,False,False,,True,False,,False,False,False,,,,,False,False,,,,False
39089,742,890.0,,867.1,,841.0,841.0,,,,,579.8,,998.2,,,1022.0,,732.0,678.6,1081.0,,751.5,898.5,,1240.0,912.0,958.4,,,,,847.4,718.1,730.0,,,926.3,148.0,,125.1,,99.0,99.0,,,,,-162.2,,256.2,,,280.0,,-10.0,-63.4,339.0,,9.5,156.5,,498.0,170.0,216.4,,,,,105.4,-23.9,-12.0,,,184.3,,True,,True,True,,,,,False,,False,,,False,,True,True,False,,True,False,,False,False,False,,,,,True,True,True,,,False
39091,134,169.0,,214.9,,160.0,118.0,,,,,113.7,,230.0,,,290.0,,139.4,118.9,232.5,,107.0,159.9,,271.0,192.0,256.8,,,,,,156.6,,,,269.2,35.0,,80.9,,26.0,-16.0,,,,,-20.3,,96.0,,,156.0,,5.4,-15.1,98.5,,-27.0,25.9,,137.0,58.0,122.8,,,,,,22.6,,,,135.2,,False,,True,True,,,,,True,,False,,,False,,True,True,False,,True,True,,False,False,False,,,,,,True,,,,False
39093,1238,1529.0,,1518.0,,1490.0,1419.0,,,,,878.1,,1979.7,,1667.0,2054.0,,1124.2,1231.0,1543.5,,1422.0,1533.5,,1928.0,1526.0,1739.5,,,,,1245.1,1308.4,1480.0,,,2085.7,291.0,,280.0,,252.0,181.0,,,,,-359.9,,741.7,,429.0,816.0,,-113.8,-7.0,305.5,,184.0,295.5,,690.0,288.0,501.5,,,,,7.1,70.4,242.0,,,847.7,,True,,True,True,,,,,False,,False,,False,False,,True,True,False,,True,False,,False,True,False,,,,,True,True,True,,,False
39095,1755,2073.0,,2084.8,2228.6,2073.0,1998.0,,,,,1290.7,,2352.7,,2269.3,2393.0,,2234.3,1558.3,2315.5,,1891.5,1827.9,,2512.0,2207.0,2510.7,,,,,2007.6,1955.0,1585.0,,,2717.3,318.0,,329.8,473.6,318.0,243.0,,,,,-464.3,,597.7,,514.3,638.0,,479.3,-196.7,560.5,,136.5,72.9,,757.0,452.0,755.7,,,,,252.6,200.0,-170.0,,,962.3,,False,False,False,True,,,,,False,,False,,False,False,,False,True,False,,True,True,,False,False,False,,,,,True,True,True,,,False
39097,200,260.0,,269.2,,222.0,30.0,,,,,165.3,,208.0,,,305.0,,185.0,161.5,289.5,,219.0,225.9,,339.0,252.0,301.7,,,,,201.6,230.4,,,,594.8,60.0,,69.2,,22.0,-170.0,,,,,-34.7,,8.0,,,105.0,,-15.0,-38.5,89.5,,19.0,25.9,,139.0,52.0,101.7,,,,,1.6,30.4,,,,394.8,,False,,True,False,,,,,True,,True,,,False,,True,True,False,,True,True,,False,True,False,,,,,True,True,,,,False
39099,1367,1287.0,,1403.9,,1284.0,1283.0,,,,,771.9,,1264.1,,1369.8,1418.0,,1040.2,800.3,1448.0,,1096.0,1304.2,,1537.0,1294.0,1375.2,,,,,1207.8,1381.2,1115.0,,,1415.9,-80.0,,36.9,,-83.0,-84.0,,,,,-595.1,,-102.9,,2.8,51.0,,-326.8,-566.7,81.0,,-271.0,-62.8,,170.0,-73.0,8.2,,,,,-159.2,14.2,-252.0,,,48.9,,True,,False,False,,,,,False,,False,,True,True,,False,False,False,,False,True,,False,True,True,,,,,False,True,False,,,True
39101,312,359.0,,347.5,,362.0,0.0,,,,,290.2,,240.1,,,492.0,,425.0,224.5,350.0,,364.0,349.9,,440.0,364.0,457.8,,,,,343.4,391.4,,,,531.8,47.0,,35.5,,50.0,-312.0,,,,,-21.8,,-71.9,,,180.0,,113.0,-87.5,38.0,,52.0,37.9,,128.0,52.0,145.8,,,,,31.4,79.4,,,,219.8,,True,,False,False,,,,,True,,False,,,False,,False,False,True,,False,True,,False,False,False,,,,,True,False,,,,False
39103,656,982.0,,1020.1,,923.0,1007.0,,,,,521.2,,1198.5,,989.8,1014.0,,790.1,645.9,999.0,,839.0,848.9,,1220.0,897.0,1106.3,,,,,907.7,784.5,1025.0,,,1160.5,326.0,,364.1,,267.0,351.0,,,,,-134.8,,542.5,,333.8,358.0,,134.1,-10.1,343.0,,183.0,192.9,,564.0,241.0,450.3,,,,,251.7,128.5,369.0,,,504.5,,False,,True,False,,,,,True,,False,,False,False,,True,True,False,,True,True,,False,True,False,,,,,True,True,False,,,False
