,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
32029,40,21.0,,,,,,45.0,,51.2,,47.0,-19.0,,,,,,5.0,,11.2,,7.0,,,,,,True,,True,,True
32031,19034,10829.0,,,,,,6682.0,,7631.0,4086.1,18296.0,-8205.0,,,,,,-12352.0,,-11403.0,-14947.9,-738.0,,,,,,False,,False,False,True
32033,272,231.0,,,,,,47.0,,75.4,,297.0,-41.0,,,,,,-225.0,,-196.6,,25.0,,,,,,False,,False,,True
32510,3838,609.0,,,,,,716.0,,898.3,,426.0,-3229.0,,,,,,-3122.0,,-2939.7,,-3412.0,,,,,,True,,True,,False
33001,1452,231.0,,,,,,233.0,,448.0,,394.0,-1221.0,,,,,,-1219.0,,-1004.0,,-1058.0,,,,,,True,,True,,True
33003,626,154.0,,,,,,118.0,,353.2,,175.0,-472.0,,,,,,-508.0,,-272.8,,-451.0,,,,,,False,,True,,True
33005,916,245.0,,,,,,678.0,,444.1,,576.0,-671.0,,,,,,-238.0,,-471.9,,-340.0,,,,,,True,,True,,True
33007,418,504.0,,,,,,105.0,,11796.7,,514.0,86.0,,,,,,-313.0,,11378.7,,96.0,,,,,,False,,False,,False
33009,733,399.0,,,,,,273.0,,1578.0,,394.0,-334.0,,,,,,-460.0,,845.0,,-339.0,,,,,,False,,False,,False
33011,10201,2205.0,,,,,,3500.0,,1544.0,2662.9,2723.0,-7996.0,,,,,,-6701.0,,-8657.0,-7538.1,-7478.0,,,,,,True,,False,True,True
33013,3241,784.0,,,,,,797.0,,767.6,,721.0,-2457.0,,,,,,-2444.0,,-2473.4,,-2520.0,,,,,,True,,False,,False
33015,6973,2128.0,,,,,,1491.0,,1569.9,2080.9,2973.0,-4845.0,,,,,,-5482.0,,-5403.1,-4892.1,-4000.0,,,,,,False,,False,False,True
33017,2196,1008.0,,,,,,550.0,,1218.3,,2109.0,-1188.0,,,,,,-1646.0,,-977.7,,-87.0,,,,,,False,,True,,True
33019,266,189.0,,,,,,242.0,,624.0,,511.0,-77.0,,,,,,-24.0,,358.0,,245.0,,,,,,True,,False,,False
34001,7637,3612.0,,,,,,2465.0,,2086.5,2868.1,3191.0,-4025.0,,,,,,-5172.0,,-5550.5,-4768.9,-4446.0,,,,,,False,,False,False,False
34003,21748,9436.0,,,,,,6374.0,,4931.5,6602.5,7566.0,-12312.0,,,,,,-15374.0,,-16816.5,-15145.5,-14182.0,,,,,,False,,False,False,False
34005,12133,4494.0,,,,,,3301.0,,2556.4,2467.2,3338.0,-7639.0,,,,,,-8832.0,,-9576.6,-9665.8,-8795.0,,,,,,False,,False,False,False
34007,16155,7700.0,,,,,,4429.0,,4423.3,3471.5,7269.0,-8455.0,,,,,,-11726.0,,-11731.7,-12683.5,-8886.0,,,,,,False,,False,False,False
34009,2431,469.0,,,,,,912.0,,329.1,229.6,671.0,-1962.0,,,,,,-1519.0,,-2101.9,-2201.4,-1760.0,,,,,,True,,False,False,True
34011,4210,1008.0,,,,,,1510.0,,693.4,541.4,1071.0,-3202.0,,,,,,-2700.0,,-3516.6,-3668.6,-3139.0,,,,,,True,,False,False,True
34013,21071,12971.0,,,,,,6228.0,,8524.3,8434.9,5687.0,-8100.0,,,,,,-14843.0,,-12546.7,-12636.1,-15384.0,,,,,,False,,False,False,False
34015,8403,3416.0,,,,,,2461.0,,2287.6,2649.5,5365.0,-4987.0,,,,,,-5942.0,,-6115.4,-5753.5,-3038.0,,,,,,False,,False,False,True
34017,19423,9205.0,,,,,,5244.0,,4628.8,5992.8,4599.0,-10218.0,,,,,,-14179.0,,-14794.2,-13430.2,-14824.0,,,,,,False,,False,False,False
34019,2004,1057.0,,,,,,528.0,,648.8,821.2,1334.0,-947.0,,,,,,-1476.0,,-1355.2,-1182.8,-670.0,,,,,,False,,False,False,True
34021,8837,3647.0,,,,,,3030.0,,1879.9,1653.8,3889.0,-5190.0,,,,,,-5807.0,,-6957.1,-7183.2,-4948.0,,,,,,False,,False,False,True
34023,20955,8372.0,,,,,,6344.0,,4786.3,6685.9,5228.0,-12583.0,,,,,,-14611.0,,-16168.7,-14269.1,-15727.0,,,,,,False,,False,False,False
34025,16785,5733.0,,,,,,4657.0,,3313.3,5701.9,8407.0,-11052.0,,,,,,-12128.0,,-13471.7,-11083.1,-8378.0,,,,,,False,,False,False,True
34027,11445,5208.0,,,,,,3158.0,,2811.8,3558.7,4367.0,-6237.0,,,,,,-8287.0,,-8633.2,-7886.3,-7078.0,,,,,,False,,False,False,False
34029,15413,3850.0,,,,,,5352.0,,2460.4,5602.0,4257.0,-11563.0,,,,,,-10061.0,,-12952.6,-9811.0,-11156.0,,,,,,True,,False,True,True
34031,18682,8736.0,,,,,,4880.0,,4211.2,3347.7,3359.0,-9946.0,,,,,,-13802.0,,-14470.8,-15334.3,-15323.0,,,,,,False,,False,False,False
34033,1549,315.0,,,,,,462.0,,256.6,201.6,440.0,-1234.0,,,,,,-1087.0,,-1292.4,-1347.4,-1109.0,,,,,,True,,False,False,True
34035,6923,2387.0,,,,,,2053.0,,1299.5,1332.5,2097.0,-4536.0,,,,,,-4870.0,,-5623.5,-5590.5,-4826.0,,,,,,False,,False,False,False
34037,2705,756.0,,,,,,556.0,,621.1,528.0,808.0,-1949.0,,,,,,-2149.0,,-2083.9,-2177.0,-1897.0,,,,,,False,,False,False,True
34039,16708,9429.0,,,,,,4895.0,,4791.2,6475.5,3875.0,-7279.0,,,,,,-11813.0,,-11916.8,-10232.5,-12833.0,,,,,,False,,False,False,False
34041,2217,1064.0,,,,,,547.0,,550.8,489.9,1383.0,-1153.0,,,,,,-1670.0,,-1666.2,-1727.1,-834.0,,,,,,False,,False,False,True
35001,25731,12999.0,,,,,,12196.0,,24958.0,14067.7,11622.0,-12732.0,,,,,,-13535.0,,-773.0,-11663.3,-14109.0,,,,,,False,,True,True,False
35003,45,0.0,,,,,,26.0,,21.1,,0.0,-45.0,,,,,,-19.0,,-23.9,,-45.0,,,,,,True,,True,,False
35005,4261,2352.0,,,,,,1330.0,,2771.5,2376.6,3562.0,-1909.0,,,,,,-2931.0,,-1489.5,-1884.4,-699.0,,,,,,False,,True,True,True
35006,1408,882.0,,,,,,537.0,,2558.4,,304.0,-526.0,,,,,,-871.0,,1150.4,,-1104.0,,,,,,False,,False,,False
35007,442,70.0,,,,,,140.0,,39.4,,558.0,-372.0,,,,,,-302.0,,-402.6,,116.0,,,,,,True,,False,,True
35009,2004,1771.0,,,,,,3416.0,,1671.3,1366.8,966.0,-233.0,,,,,,1412.0,,-332.7,-637.2,-1038.0,,,,,,False,,False,False,False
35011,80,14.0,,,,,,41.0,,86.8,,18.0,-66.0,,,,,,-39.0,,6.8,,-62.0,,,,,,True,,True,,True
35013,8891,9730.0,,,,,,12422.0,,17779.2,7902.2,0.0,839.0,,,,,,3531.0,,8888.2,-988.8,-8891.0,,,,,,False,,False,False,False
35015,2554,1701.0,,,,,,1463.0,,1799.6,1168.5,1262.0,-853.0,,,,,,-1091.0,,-754.4,-1385.5,-1292.0,,,,,,False,,True,False,False
35017,597,245.0,,,,,,235.0,,364.2,,385.0,-352.0,,,,,,-362.0,,-232.8,,-212.0,,,,,,False,,True,,True
35019,212,42.0,,,,,,76.0,,53.7,,23.0,-170.0,,,,,,-136.0,,-158.3,,-189.0,,,,,,True,,True,,False
35021,7,0.0,,,,,,27.0,,2.8,,0.0,-7.0,,,,,,20.0,,-4.2,,-7.0,,,,,,False,,True,,False
35023,97,42.0,,,,,,42.0,,57.9,,18.0,-55.0,,,,,,-55.0,,-39.1,,-79.0,,,,,,False,,True,,False
35025,3855,2002.0,,,,,,2449.0,,1932.9,1028.9,817.0,-1853.0,,,,,,-1406.0,,-1922.1,-2826.1,-3038.0,,,,,,True,,False,False,False
35027,577,238.0,,,,,,163.0,,377.9,,0.0,-339.0,,,,,,-414.0,,-199.1,,-577.0,,,,,,False,,True,,False
35028,201,98.0,,,,,,135.0,,299.0,,342.0,-103.0,,,,,,-66.0,,98.0,,141.0,,,,,,True,,True,,False
35029,938,1561.0,,,,,,448.0,,3033.1,367.4,90.0,623.0,,,,,,-490.0,,2095.1,-570.6,-848.0,,,,,,True,,False,True,False
35031,4433,1813.0,,,,,,1448.0,,788.8,703.3,0.0,-2620.0,,,,,,-2985.0,,-3644.2,-3729.7,-4433.0,,,,,,False,,False,False,False
35033,92,14.0,,,,,,57.0,,28.4,,55.0,-78.0,,,,,,-35.0,,-63.6,,-37.0,,,,,,True,,True,,True
35035,1392,980.0,,,,,,779.0,,2308.8,,936.0,-412.0,,,,,,-613.0,,916.8,,-456.0,,,,,,False,,False,,False
35037,205,126.0,,,,,,226.0,,130.4,,141.0,-79.0,,,,,,21.0,,-74.6,,-64.0,,,,,,True,,True,,True
35039,1526,700.0,,,,,,470.0,,985.9,,1246.0,-826.0,,,,,,-1056.0,,-540.1,,-280.0,,,,,,False,,True,,True
35041,851,805.0,,,,,,685.0,,1182.9,,263.0,-46.0,,,,,,-166.0,,331.9,,-588.0,,,,,,False,,False,,False
35043,5389,2128.0,,,,,,2148.0,,2044.8,1196.6,2131.0,-3261.0,,,,,,-3241.0,,-3344.2,-4192.4,-3258.0,,,,,,True,,False,False,True
35045,5469,1722.0,,,,,,1544.0,,954.0,951.8,1381.0,-3747.0,,,,,,-3925.0,,-4515.0,-4517.2,-4088.0,,,,,,False,,False,False,False
35047,575,273.0,,,,,,1034.0,,454.1,,348.0,-302.0,,,,,,459.0,,-120.9,,-227.0,,,,,,False,,True,,True
35049,4732,3094.0,,,,,,2228.0,,5613.8,2255.2,2006.0,-1638.0,,,,,,-2504.0,,881.8,-2476.8,-2726.0,,,,,,False,,True,False,False
35051,354,217.0,,,,,,75.0,,739.2,,182.0,-137.0,,,,,,-279.0,,385.2,,-172.0,,,,,,False,,False,,False
35053,605,350.0,,,,,,173.0,,692.6,,193.0,-255.0,,,,,,-432.0,,87.6,,-412.0,,,,,,False,,True,,False
35055,794,497.0,,,,,,462.0,,1595.8,,324.0,-297.0,,,,,,-332.0,,801.8,,-470.0,,,,,,False,,False,,False
35057,337,189.0,,,,,,188.0,,520.2,,290.0,-148.0,,,,,,-149.0,,183.2,,-47.0,,,,,,False,,False,,True
35059,148,42.0,,,,,,64.0,,58.7,,51.0,-106.0,,,,,,-84.0,,-89.3,,-97.0,,,,,,True,,True,,True
35061,3452,1526.0,,,,,,1368.0,,2480.2,897.3,1486.0,-1926.0,,,,,,-2084.0,,-971.8,-2554.7,-1966.0,,,,,,False,,True,False,False
36001,6465,2093.0,,,,,,1539.0,,1303.4,1418.0,2782.0,-4372.0,,,,,,-4926.0,,-5161.6,-5047.0,-3683.0,,,,,,False,,False,False,True
36003,1264,791.0,,,,,,298.0,,1371.0,,616.0,-473.0,,,,,,-966.0,,107.0,,-648.0,,,,,,False,,True,,False
36005,23797,7350.0,,,,,,,,4713.2,3606.6,5217.0,-16447.0,,,,,,,,-19083.8,-20190.4,-18580.0,,,,,,,,False,False,False
36007,3634,1904.0,,,,,,1634.0,,1376.8,1094.7,760.0,-1730.0,,,,,,-2000.0,,-2257.2,-2539.3,-2874.0,,,,,,False,,False,False,False
36009,1675,441.0,,,,,,517.0,,781.2,,200.0,-1234.0,,,,,,-1158.0,,-893.8,,-1475.0,,,,,,True,,True,,False
36011,1918,560.0,,,,,,295.0,,1151.3,,417.0,-1358.0,,,,,,-1623.0,,-766.7,,-1501.0,,,,,,False,,True,,False
36013,2059,763.0,,,,,,976.0,,1289.4,,512.0,-1296.0,,,,,,-1083.0,,-769.6,,-1547.0,,,,,,True,,True,,False
36015,2188,1890.0,,,,,,872.0,,1629.8,2082.9,745.0,-298.0,,,,,,-1316.0,,-558.2,-105.1,-1443.0,,,,,,False,,False,True,False
36017,647,252.0,,,,,,198.0,,320.1,,115.0,-395.0,,,,,,-449.0,,-326.9,,-532.0,,,,,,False,,True,,False
36019,624,238.0,,,,,,325.0,,499.9,,475.0,-386.0,,,,,,-299.0,,-124.1,,-149.0,,,,,,True,,True,,True
36021,705,420.0,,,,,,314.0,,394.8,,281.0,-285.0,,,,,,-391.0,,-310.2,,-424.0,,,,,,False,,False,,False
36023,1292,343.0,,,,,,263.0,,457.5,,195.0,-949.0,,,,,,-1029.0,,-834.5,,-1097.0,,,,,,False,,True,,False
36025,409,280.0,,,,,,156.0,,505.6,,634.0,-129.0,,,,,,-253.0,,96.6,,225.0,,,,,,False,,True,,False
36027,5527,1344.0,,,,,,1555.0,,1065.9,766.9,1819.0,-4183.0,,,,,,-3972.0,,-4461.1,-4760.1,-3708.0,,,,,,True,,False,False,True
36029,24466,9121.0,,,,,,5104.0,,5343.8,7466.3,13370.0,-15345.0,,,,,,-19362.0,,-19122.2,-16999.7,-11096.0,,,,,,False,,False,False,True
36031,299,91.0,,,,,,209.0,,137.7,,501.0,-208.0,,,,,,-90.0,,-161.3,,202.0,,,,,,True,,True,,True
36033,567,287.0,,,,,,251.0,,647.4,,1422.0,-280.0,,,,,,-316.0,,80.4,,855.0,,,,,,False,,True,,False
36035,830,49.0,,,,,,284.0,,86.2,,61.0,-781.0,,,,,,-546.0,,-743.8,,-769.0,,,,,,True,,True,,True
36037,1972,406.0,,,,,,241.0,,443.5,,545.0,-1566.0,,,,,,-1731.0,,-1528.5,,-1427.0,,,,,,False,,True,,True
36039,582,259.0,,,,,,183.0,,123.4,,516.0,-323.0,,,,,,-399.0,,-458.6,,-66.0,,,,,,False,,False,,True
36041,79,7.0,,,,,,21.0,,24.2,,2.0,-72.0,,,,,,-58.0,,-54.8,,-77.0,,,,,,True,,True,,False
36043,1367,329.0,,,,,,267.0,,255.7,,1051.0,-1038.0,,,,,,-1100.0,,-1111.3,,-316.0,,,,,,False,,False,,True
36045,1286,294.0,,,,,,327.0,,619.7,,879.0,-992.0,,,,,,-959.0,,-666.3,,-407.0,,,,,,True,,True,,True
36047,39150,14399.0,,,,,,,,9242.1,15770.1,11978.0,-24751.0,,,,,,,,-29907.9,-23379.9,-27172.0,,,,,,,,False,True,False
36049,626,189.0,,,,,,90.0,,877.3,,59.0,-437.0,,,,,,-536.0,,251.3,,-567.0,,,,,,False,,True,,False
36051,1289,490.0,,,,,,234.0,,950.7,,419.0,-799.0,,,,,,-1055.0,,-338.3,,-870.0,,,,,,False,,True,,False
36053,1440,406.0,,,,,,271.0,,342.4,,919.0,-1034.0,,,,,,-1169.0,,-1097.6,,-521.0,,,,,,False,,False,,True
36055,22461,7133.0,,,,,,2316.0,,4717.1,4622.5,10052.0,-15328.0,,,,,,-20145.0,,-17743.9,-17838.5,-12409.0,,,,,,False,,False,False,True
36057,899,154.0,,,,,,229.0,,132.6,,256.0,-745.0,,,,,,-670.0,,-766.4,,-643.0,,,,,,True,,False,,True
36059,30815,8820.0,,,,,,9024.0,,5209.4,3919.9,6928.0,-21995.0,,,,,,-21791.0,,-25605.6,-26895.1,-23887.0,,,,,,True,,False,False,False
36061,22078,7833.0,,,,,,6259.0,,7612.8,5408.7,9527.0,-14245.0,,,,,,-15819.0,,-14465.2,-16669.3,-12551.0,,,,,,False,,False,False,True
36063,5406,1323.0,,,,,,945.0,,824.3,818.2,2361.0,-4083.0,,,,,,-4461.0,,-4581.7,-4587.8,-3045.0,,,,,,False,,False,False,True
36065,7716,1456.0,,,,,,1038.0,,1004.3,856.4,2056.0,-6260.0,,,,,,-6678.0,,-6711.7,-6859.6,-5660.0,,,,,,False,,False,False,True
36067,13056,4900.0,,,,,,2046.0,,3969.1,4761.3,5917.0,-8156.0,,,,,,-11010.0,,-9086.9,-8294.7,-7139.0,,,,,,False,,False,False,True
36069,2105,651.0,,,,,,389.0,,737.8,,651.0,-1454.0,,,,,,-1716.0,,-1367.2,,-1454.0,,,,,,False,,True,,False
36071,8008,3276.0,,,,,,2716.0,,2028.4,3200.5,2235.0,-4732.0,,,,,,-5292.0,,-5979.6,-4807.5,-5773.0,,,,,,False,,False,False,False
36073,785,147.0,,,,,,117.0,,124.3,,48.0,-638.0,,,,,,-668.0,,-660.7,,-737.0,,,,,,False,,False,,False
36075,2359,630.0,,,,,,408.0,,475.6,,1696.0,-1729.0,,,,,,-1951.0,,-1883.4,,-663.0,,,,,,False,,False,,True
36077,674,189.0,,,,,,199.0,,259.5,,150.0,-485.0,,,,,,-475.0,,-414.5,,-524.0,,,,,,True,,True,,False
36079,2541,644.0,,,,,,489.0,,406.4,493.1,865.0,-1897.0,,,,,,-2052.0,,-2134.6,-2047.9,-1676.0,,,,,,False,,False,False,True
36081,39557,11417.0,,,,,,,,6537.1,5481.8,9385.0,-28140.0,,,,,,,,-33019.9,-34075.2,-30172.0,,,,,,,,False,False,False
36083,2567,476.0,,,,,,1179.0,,342.5,126.8,677.0,-2091.0,,,,,,-1388.0,,-2224.5,-2440.2,-1890.0,,,,,,True,,False,False,True
36085,14894,5138.0,,,,,,,,2582.2,3657.8,3105.0,-9756.0,,,,,,,,-12311.8,-11236.2,-11789.0,,,,,,,,False,False,False
36087,7579,4634.0,,,,,,2543.0,,2853.1,5751.8,228.0,-2945.0,,,,,,-5036.0,,-4725.9,-1827.2,-7351.0,,,,,,False,,False,True,False
36089,1380,392.0,,,,,,464.0,,446.9,,787.0,-988.0,,,,,,-916.0,,-933.1,,-593.0,,,,,,True,,True,,True
36091,3348,805.0,,,,,,1300.0,,837.6,761.7,816.0,-2543.0,,,,,,-2048.0,,-2510.4,-2586.3,-2532.0,,,,,,True,,True,False,True
36093,3547,700.0,,,,,,889.0,,495.8,320.6,1059.0,-2847.0,,,,,,-2658.0,,-3051.2,-3226.4,-2488.0,,,,,,True,,False,False,True
36095,372,49.0,,,,,,99.0,,106.2,,38.0,-323.0,,,,,,-273.0,,-265.8,,-334.0,,,,,,True,,True,,False
36097,312,217.0,,,,,,89.0,,611.7,,170.0,-95.0,,,,,,-223.0,,299.7,,-142.0,,,,,,False,,False,,False
36099,530,161.0,,,,,,126.0,,210.5,,288.0,-369.0,,,,,,-404.0,,-319.5,,-242.0,,,,,,False,,True,,True
36101,1939,994.0,,,,,,719.0,,1291.6,1149.9,827.0,-945.0,,,,,,-1220.0,,-647.4,-789.1,-1112.0,,,,,,False,,True,True,False
36103,38788,7497.0,,,,,,11705.0,,4090.9,3537.6,5983.0,-31291.0,,,,,,-27083.0,,-34697.1,-35250.4,-32805.0,,,,,,True,,False,False,False
36105,1020,539.0,,,,,,516.0,,375.1,601.4,354.0,-481.0,,,,,,-504.0,,-644.9,-418.6,-666.0,,,,,,False,,False,True,False
36107,773,938.0,,,,,,333.0,,1432.4,,420.0,165.0,,,,,,-440.0,,659.4,,-353.0,,,,,,False,,False,,False
36109,1263,280.0,,,,,,398.0,,338.9,,203.0,-983.0,,,,,,-865.0,,-924.1,,-1060.0,,,,,,True,,True,,False
36111,2721,420.0,,,,,,732.0,,324.8,277.8,205.0,-2301.0,,,,,,-1989.0,,-2396.2,-2443.2,-2516.0,,,,,,True,,False,False,False
36113,560,91.0,,,,,,499.0,,116.4,,128.0,-469.0,,,,,,-61.0,,-443.6,,-432.0,,,,,,True,,True,,True
36115,360,231.0,,,,,,540.0,,194.9,,814.0,-129.0,,,,,,180.0,,-165.1,,454.0,,,,,,False,,False,,False
36117,1607,735.0,,,,,,234.0,,1910.1,,529.0,-872.0,,,,,,-1373.0,,303.1,,-1078.0,,,,,,False,,True,,False
36119,24451,8078.0,,,,,,6022.0,,4730.6,3544.8,5291.0,-16373.0,,,,,,-18429.0,,-19720.4,-20906.2,-19160.0,,,,,,False,,False,False,False
36121,978,308.0,,,,,,184.0,,557.7,,575.0,-670.0,,,,,,-794.0,,-420.3,,-403.0,,,,,,False,,True,,True
36123,286,203.0,,,,,,103.0,,531.6,,220.0,-83.0,,,,,,-183.0,,245.6,,-66.0,,,,,,False,,False,,True
37001,4365,1890.0,,,,,,1768.0,,2160.9,1804.7,1114.0,-2475.0,,,,,,-2597.0,,-2204.1,-2560.3,-3251.0,,,,,,False,,True,False,False
37003,1385,1099.0,,,,,,656.0,,2498.1,,542.0,-286.0,,,,,,-729.0,,1113.1,,-843.0,,,,,,False,,False,,False
37005,255,259.0,,,,,,112.0,,370.6,,167.0,4.0,,,,,,-143.0,,115.6,,-88.0,,,,,,False,,False,,False
37007,593,231.0,,,,,,380.0,,398.3,,309.0,-362.0,,,,,,-213.0,,-194.7,,-284.0,,,,,,True,,True,,True
37009,630,630.0,,,,,,305.0,,1670.6,,469.0,0.0,,,,,,-325.0,,1040.6,,-161.0,,,,,,False,,False,,False
37011,652,245.0,,,,,,262.0,,639.7,,124.0,-407.0,,,,,,-390.0,,-12.3,,-528.0,,,,,,True,,True,,False
37013,891,406.0,,,,,,515.0,,679.2,324.3,185.0,-485.0,,,,,,-376.0,,-211.8,-566.7,-706.0,,,,,,True,,True,False,False
37015,411,77.0,,,,,,107.0,,80.5,,38.0,-334.0,,,,,,-304.0,,-330.5,,-373.0,,,,,,True,,True,,False
37017,632,231.0,,,,,,378.0,,465.5,154.7,140.0,-401.0,,,,,,-254.0,,-166.5,-477.3,-492.0,,,,,,True,,True,False,False
37019,1842,826.0,,,,,,867.0,,948.7,472.7,602.0,-1016.0,,,,,,-975.0,,-893.3,-1369.3,-1240.0,,,,,,True,,True,False,False
37021,4230,1771.0,,,,,,2700.0,,2221.5,1816.7,462.0,-2459.0,,,,,,-1530.0,,-2008.5,-2413.3,-3768.0,,,,,,True,,True,True,False
37023,2999,1512.0,,,,,,1543.0,,1775.5,1797.4,1253.0,-1487.0,,,,,,-1456.0,,-1223.5,-1201.6,-1746.0,,,,,,True,,True,True,False
37025,5228,2359.0,,,,,,2762.0,,2485.3,1467.9,2733.0,-2869.0,,,,,,-2466.0,,-2742.7,-3760.1,-2495.0,,,,,,True,,True,False,True
37027,2719,1421.0,,,,,,1391.0,,2442.0,1252.7,780.0,-1298.0,,,,,,-1328.0,,-277.0,-1466.3,-1939.0,,,,,,False,,True,False,False
37029,125,35.0,,,,,,40.0,,58.5,,100.0,-90.0,,,,,,-85.0,,-66.5,,-25.0,,,,,,True,,True,,True
37031,1288,903.0,,,,,,3124.0,,1512.1,1132.7,215.0,-385.0,,,,,,1836.0,,224.1,-155.3,-1073.0,,,,,,False,,True,True,False
37033,444,245.0,,,,,,252.0,,536.7,,147.0,-199.0,,,,,,-192.0,,92.7,,-297.0,,,,,,True,,True,,False
37035,5555,3087.0,,,,,,2449.0,,4105.0,3077.3,1772.0,-2468.0,,,,,,-3106.0,,-1450.0,-2477.7,-3783.0,,,,,,False,,True,False,False
37037,757,623.0,,,,,,603.0,,712.1,557.7,803.0,-134.0,,,,,,-154.0,,-44.9,-199.3,46.0,,,,,,False,,True,False,True
37039,398,273.0,,,,,,287.0,,414.8,,127.0,-125.0,,,,,,-111.0,,16.8,,-271.0,,,,,,True,,True,,False
37041,251,98.0,,,,,,89.0,,86.3,,21.0,-153.0,,,,,,-162.0,,-164.7,,-230.0,,,,,,False,,False,,False
37043,104,98.0,,,,,,104.0,,176.5,,24.0,-6.0,,,,,,0.0,,72.5,,-80.0,,,,,,True,,False,,False
37045,2805,1554.0,,,,,,1554.0,,2161.2,1808.9,970.0,-1251.0,,,,,,-1251.0,,-643.8,-996.1,-1835.0,,,,,,False,,True,True,False
37047,1582,868.0,,,,,,615.0,,1046.9,479.0,757.0,-714.0,,,,,,-967.0,,-535.1,-1103.0,-825.0,,,,,,False,,True,False,False
37049,2338,721.0,,,,,,1511.0,,1155.2,556.2,562.0,-1617.0,,,,,,-827.0,,-1182.8,-1781.8,-1776.0,,,,,,True,,True,False,False
37051,5588,3080.0,,,,,,2931.0,,3315.0,2776.9,2640.0,-2508.0,,,,,,-2657.0,,-2273.0,-2811.1,-2948.0,,,,,,False,,True,False,False
37053,360,126.0,,,,,,95.0,,362.8,,749.0,-234.0,,,,,,-265.0,,2.8,,389.0,,,,,,False,,True,,False
37055,523,364.0,,,,,,398.0,,662.2,,773.0,-159.0,,,,,,-125.0,,139.2,,250.0,,,,,,True,,True,,False
37057,4093,1848.0,,,,,,2316.0,,1892.0,2039.4,1749.0,-2245.0,,,,,,-1777.0,,-2201.0,-2053.6,-2344.0,,,,,,True,,True,True,False
37059,1118,476.0,,,,,,504.0,,700.8,,560.0,-642.0,,,,,,-614.0,,-417.2,,-558.0,,,,,,True,,True,,True
37061,1161,728.0,,,,,,678.0,,867.8,325.4,851.0,-433.0,,,,,,-483.0,,-293.2,-835.6,-310.0,,,,,,False,,True,False,True
37063,4567,3234.0,,,,,,2069.0,,2791.3,3586.3,2995.0,-1333.0,,,,,,-2498.0,,-1775.7,-980.7,-1572.0,,,,,,False,,False,True,False
37065,983,693.0,,,,,,464.0,,1056.4,617.2,405.0,-290.0,,,,,,-519.0,,73.4,-365.8,-578.0,,,,,,False,,True,False,False
37067,9879,4879.0,,,,,,4094.0,,4686.3,4331.9,4113.0,-5000.0,,,,,,-5785.0,,-5192.7,-5547.1,-5766.0,,,,,,False,,False,False,False
37069,1321,686.0,,,,,,568.0,,748.1,458.7,968.0,-635.0,,,,,,-753.0,,-572.9,-862.3,-353.0,,,,,,False,,True,False,True
37071,6439,3297.0,,,,,,3332.0,,4643.0,3063.3,1691.0,-3142.0,,,,,,-3107.0,,-1796.0,-3375.7,-4748.0,,,,,,True,,True,False,False
37073,167,14.0,,,,,,65.0,,31.3,,9.0,-153.0,,,,,,-102.0,,-135.7,,-158.0,,,,,,True,,True,,False
37075,115,35.0,,,,,,91.0,,44.6,,22.0,-80.0,,,,,,-24.0,,-70.4,,-93.0,,,,,,True,,True,,False
37077,1282,770.0,,,,,,591.0,,1255.2,432.7,1475.0,-512.0,,,,,,-691.0,,-26.8,-849.3,193.0,,,,,,False,,True,False,True
37079,473,378.0,,,,,,196.0,,424.2,,98.0,-95.0,,,,,,-277.0,,-48.8,,-375.0,,,,,,False,,True,,False
37081,10680,6475.0,,,,,,4771.0,,7046.5,6743.9,5337.0,-4205.0,,,,,,-5909.0,,-3633.5,-3936.1,-5343.0,,,,,,False,,True,True,False
37083,1181,686.0,,,,,,403.0,,1163.0,925.7,420.0,-495.0,,,,,,-778.0,,-18.0,-255.3,-761.0,,,,,,False,,True,True,False
37085,2444,1316.0,,,,,,1345.0,,1709.1,897.3,1141.0,-1128.0,,,,,,-1099.0,,-734.9,-1546.7,-1303.0,,,,,,True,,True,False,False
37087,1180,392.0,,,,,,933.0,,745.2,,669.0,-788.0,,,,,,-247.0,,-434.8,,-511.0,,,,,,True,,True,,True
37089,2450,735.0,,,,,,1488.0,,878.4,766.3,496.0,-1715.0,,,,,,-962.0,,-1571.6,-1683.7,-1954.0,,,,,,True,,True,True,False
37091,419,161.0,,,,,,153.0,,358.3,,307.0,-258.0,,,,,,-266.0,,-60.7,,-112.0,,,,,,False,,True,,True
37093,992,525.0,,,,,,649.0,,712.0,376.5,516.0,-467.0,,,,,,-343.0,,-280.0,-615.5,-476.0,,,,,,True,,True,False,False
