,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
37017,430,304.0,,301.8,,294.0,459.0,,,,,203.5,,244.0,,392.9,,254.8,,305.0,281.5,,418.0,,,,,,,,,,407.2,-126.0,,-128.2,,-136.0,29.0,,,,,-226.5,,-186.0,,-37.1,,-175.2,,-125.0,-148.5,,-12.0,,,,,,,,,,-22.8,,False,,False,True,,,,,False,,False,,True,,False,,True,False,,True,,,,,,,,,,True
37019,1219,1016.0,,1020.8,,985.0,1443.0,,,,,629.0,,910.0,,982.5,,979.7,,947.5,981.1,,1651.0,,,,,902.0,1451.0,,,,1070.5,-203.0,,-198.2,,-234.0,224.0,,,,,-590.0,,-309.0,,-236.5,,-239.3,,-271.5,-237.9,,432.0,,,,,-317.0,232.0,,,,-148.5,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,False,,,,True
37021,3199,1676.0,,1665.2,,2071.0,2309.0,,,,,1695.3,,2752.0,,2386.5,,1807.8,,2531.0,1902.6,,3017.0,,,,,1423.5,2087.0,,,,2151.4,-1523.0,,-1533.8,,-1128.0,-890.0,,,,,-1503.7,,-447.0,,-812.5,,-1391.2,,-668.0,-1296.4,,-182.0,,,,,-1775.5,-1112.0,,,,-1047.6,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
37023,2076,1612.0,,1616.3,,1646.0,1666.0,,,,,1497.3,,1421.0,,1860.9,,1233.0,,2335.0,1439.1,,1922.0,,,,,1635.1,,,,,2132.9,-464.0,,-459.7,,-430.0,-410.0,,,,,-578.7,,-655.0,,-215.1,,-843.0,,259.0,-636.9,,-154.0,,,,,-440.9,,,,,56.9,,True,,True,True,,,,,False,,False,,True,,False,,True,False,,True,,,,,True,,,,,True
37025,3705,2404.0,,2390.3,,2384.0,2580.0,,,,,3050.0,,2383.0,,2154.6,,2126.7,,2949.0,2336.3,,3027.0,,,,,1639.1,2283.0,,,,3779.2,-1301.0,,-1314.7,,-1321.0,-1125.0,,,,,-655.0,,-1322.0,,-1550.4,,-1578.3,,-756.0,-1368.7,,-678.0,,,,,-2065.9,-1422.0,,,,74.2,,False,,False,True,,,,,True,,False,,False,,False,,True,False,,True,,,,,False,False,,,,True
37027,2054,1080.0,,1098.3,,1212.0,1524.0,,,,,975.1,,1303.0,,1279.0,,879.2,,1327.0,1091.1,,1573.0,,,,,1078.0,,,,,1154.7,-974.0,,-955.7,,-842.0,-530.0,,,,,-1078.9,,-751.0,,-775.0,,-1174.8,,-727.0,-962.9,,-481.0,,,,,-976.0,,,,,-899.3,,True,,True,True,,,,,False,,True,,True,,False,,True,True,,True,,,,,False,,,,,True
37029,91,44.0,,41.0,,47.0,43.0,,,,,30.9,,66.0,,17.9,,57.2,,87.0,59.7,,99.0,,,,,,,,,,51.1,-47.0,,-50.0,,-44.0,-48.0,,,,,-60.1,,-25.0,,-73.1,,-33.8,,-4.0,-31.3,,8.0,,,,,,,,,,-39.9,,False,,True,False,,,,,False,,True,,False,,True,,True,True,,True,,,,,,,,,,True
37031,899,636.0,,644.8,,646.0,792.0,,,,,363.2,,1204.0,,725.8,,363.8,,517.0,584.6,,971.0,,,,,,,,,,746.6,-263.0,,-254.2,,-253.0,-107.0,,,,,-535.8,,305.0,,-173.2,,-535.2,,-382.0,-314.4,,72.0,,,,,,,,,,-152.4,,True,,True,True,,,,,False,,False,,True,,False,,False,False,,True,,,,,,,,,,True
37033,284,248.0,,247.1,,248.0,372.0,,,,,139.4,,245.0,,324.0,,182.8,,207.0,249.8,,327.0,,,,,,,,,,328.6,-36.0,,-36.9,,-36.0,88.0,,,,,-144.6,,-39.0,,40.0,,-101.2,,-77.0,-34.2,,43.0,,,,,,,,,,44.6,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,False
37035,3873,2500.0,,2590.8,,2511.0,2647.0,,,,,3710.7,,2208.0,,2431.6,,2015.3,,2908.5,2495.7,,3190.0,,,,,2301.1,2454.0,,,,3066.1,-1373.0,,-1282.2,,-1362.0,-1226.0,,,,,-162.3,,-1665.0,,-1441.4,,-1857.7,,-964.5,-1377.3,,-683.0,,,,,-1571.9,-1419.0,,,,-806.9,,True,,True,True,,,,,True,,False,,False,,False,,True,False,,True,,,,,False,False,,,,True
37037,464,372.0,,381.8,,370.0,482.0,,,,,288.0,,512.0,,295.9,,385.1,,367.5,374.6,,646.0,,,,,314.2,,,,,420.8,-92.0,,-82.2,,-94.0,18.0,,,,,-176.0,,48.0,,-168.1,,-78.9,,-96.5,-89.4,,182.0,,,,,-149.8,,,,,-43.2,,True,,False,True,,,,,False,,True,,False,,True,,False,True,,False,,,,,False,,,,,True
37039,290,132.0,,133.1,,172.0,148.0,,,,,109.5,,284.0,,179.5,,126.8,,224.0,202.2,,262.0,,,,,,,,,,192.8,-158.0,,-156.9,,-118.0,-142.0,,,,,-180.5,,-6.0,,-110.5,,-163.2,,-66.0,-87.8,,-28.0,,,,,,,,,,-97.2,,True,,True,True,,,,,False,,True,,True,,False,,True,True,,True,,,,,,,,,,True
37041,176,168.0,,159.5,,126.0,163.0,,,,,102.2,,118.0,,27.2,,58.3,,76.0,130.2,,197.0,,,,,,,,,,133.7,-8.0,,-16.5,,-50.0,-13.0,,,,,-73.8,,-58.0,,-148.8,,-117.7,,-100.0,-45.8,,21.0,,,,,,,,,,-42.3,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
37043,80,24.0,,24.0,,28.0,21.0,,,,,28.0,,94.0,,59.0,,27.6,,3.0,38.5,,108.0,,,,,,,,,,30.9,-56.0,,-56.0,,-52.0,-59.0,,,,,-52.0,,14.0,,-21.0,,-52.4,,-77.0,-41.5,,28.0,,,,,,,,,,-49.1,,True,,True,False,,,,,True,,True,,True,,True,,False,True,,True,,,,,,,,,,True
37045,2107,1160.0,,1254.2,,1155.0,1596.0,,,,,1309.3,,1332.0,,1003.7,,763.8,,1270.0,1108.4,,1608.0,,,,,1131.2,,,,,1004.6,-947.0,,-852.8,,-952.0,-511.0,,,,,-797.7,,-775.0,,-1103.3,,-1343.2,,-837.0,-998.6,,-499.0,,,,,-975.8,,,,,-1102.4,,True,,False,True,,,,,True,,True,,False,,False,,True,False,,True,,,,,False,,,,,False
37047,747,1220.0,,1199.2,,899.0,1173.0,,,,,871.0,,509.0,,874.4,,1160.2,,912.0,807.8,,1146.0,,,,,982.7,,,,,1590.9,473.0,,452.2,,152.0,426.0,,,,,124.0,,-238.0,,127.4,,413.2,,165.0,60.8,,399.0,,,,,235.7,,,,,843.9,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,True,,,,,False
37049,1759,976.0,,939.1,,963.0,1344.0,,,,,748.3,,1375.0,,2276.9,,897.8,,896.0,755.6,,1408.0,,,,,747.2,,,,,1350.8,-783.0,,-819.9,,-796.0,-415.0,,,,,-1010.7,,-384.0,,517.9,,-861.2,,-863.0,-1003.4,,-351.0,,,,,-1011.8,,,,,-408.2,,False,,False,True,,,,,False,,True,,True,,False,,False,False,,True,,,,,False,,,,,True
37051,3947,2316.0,,2290.3,,2375.0,2339.0,,,,,2757.7,,2335.0,,3424.2,,2421.2,,3033.5,2466.7,,3179.0,,,,,1706.6,2585.0,,,,3041.3,-1631.0,,-1656.7,,-1572.0,-1608.0,,,,,-1189.3,,-1612.0,,-522.8,,-1525.8,,-913.5,-1480.3,,-768.0,,,,,-2240.4,-1362.0,,,,-905.7,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,,,,,False,True,,,,True
37053,279,80.0,,93.5,,95.0,175.0,,,,,62.6,,162.0,,89.7,,159.1,,92.0,122.6,,214.0,,,,,,,,,,93.6,-199.0,,-185.5,,-184.0,-104.0,,,,,-216.4,,-117.0,,-189.3,,-119.9,,-187.0,-156.4,,-65.0,,,,,,,,,,-185.4,,True,,True,True,,,,,False,,True,,True,,True,,True,True,,True,,,,,,,,,,True
37055,316,236.0,,265.1,,217.0,147.0,,,,,146.4,,454.0,,108.8,,214.2,,155.0,248.7,,305.0,,,,,,,,,,288.9,-80.0,,-50.9,,-99.0,-169.0,,,,,-169.6,,138.0,,-207.2,,-101.8,,-161.0,-67.3,,-11.0,,,,,,,,,,-27.1,,True,,False,False,,,,,False,,False,,False,,False,,False,True,,True,,,,,,,,,,True
37057,2955,1776.0,,1828.5,,1969.0,2009.0,,,,,2749.9,,1986.0,,2514.7,,1540.9,,2593.0,1755.7,,2824.0,,,,,1840.9,2446.0,,,,2226.1,-1179.0,,-1126.5,,-986.0,-946.0,,,,,-205.1,,-969.0,,-440.3,,-1414.1,,-362.0,-1199.3,,-131.0,,,,,-1114.1,-509.0,,,,-728.9,,True,,True,True,,,,,True,,True,,True,,False,,True,False,,True,,,,,True,True,,,,True
37059,753,460.0,,458.0,,479.0,511.0,,,,,229.0,,529.0,,745.0,,402.1,,450.0,486.3,,650.0,,,,,,,,,,531.8,-293.0,,-295.0,,-274.0,-242.0,,,,,-524.0,,-224.0,,-8.0,,-350.9,,-303.0,-266.7,,-103.0,,,,,,,,,,-221.2,,False,,True,True,,,,,False,,True,,True,,False,,False,True,,True,,,,,,,,,,True
37061,779,552.0,,550.8,,566.0,814.0,,,,,617.5,,506.0,,968.2,,507.2,,948.0,573.2,,830.0,,,,,482.7,,,,,742.8,-227.0,,-228.2,,-213.0,35.0,,,,,-161.5,,-273.0,,189.2,,-271.8,,169.0,-205.8,,51.0,,,,,-296.3,,,,,-36.2,,False,,True,True,,,,,True,,False,,True,,False,,True,True,,True,,,,,False,,,,,True
37063,3053,2428.0,,2407.0,,2263.0,3702.0,,,,,3280.7,,1957.0,,1131.9,,2301.8,,2171.5,2394.9,,3016.0,,,,,1991.6,2220.0,,,,2621.0,-625.0,,-646.0,,-790.0,649.0,,,,,227.7,,-1096.0,,-1921.1,,-751.2,,-881.5,-658.1,,-37.0,,,,,-1061.4,-833.0,,,,-432.0,,False,,False,False,,,,,True,,False,,False,,False,,False,False,,True,,,,,False,False,,,,True
37065,616,572.0,,574.9,,543.0,644.0,,,,,512.1,,488.0,,300.2,,377.6,,521.0,561.9,,684.0,,,,,527.1,,,,,687.0,-44.0,,-41.1,,-73.0,28.0,,,,,-103.9,,-128.0,,-315.8,,-238.4,,-95.0,-54.1,,68.0,,,,,-88.9,,,,,71.0,,True,,False,True,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,,,,,False
37067,6623,4660.0,,4561.1,,4644.0,4135.0,,,,,3810.0,,3582.0,,5039.6,,5602.3,,5427.0,4919.6,,6048.0,,,,,5882.2,4567.0,,,,5798.1,-1963.0,,-2061.9,,-1979.0,-2488.0,,,,,-2813.0,,-3041.0,,-1583.4,,-1020.7,,-1196.0,-1703.4,,-575.0,,,,,-740.8,-2056.0,,,,-824.9,,False,,False,False,,,,,False,,False,,True,,True,,True,True,,True,,,,,True,False,,,,True
37069,925,684.0,,709.4,,636.0,865.0,,,,,433.0,,499.0,,469.3,,652.9,,541.0,680.1,,883.0,,,,,,,,,,737.6,-241.0,,-215.6,,-289.0,-60.0,,,,,-492.0,,-426.0,,-455.7,,-272.1,,-384.0,-244.9,,-42.0,,,,,,,,,,-187.4,,True,,False,True,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,True
37071,4599,2764.0,,2736.3,,2676.0,3076.0,,,,,2809.9,,3073.0,,2221.5,,1908.3,,2673.0,2657.7,,3776.0,,,,,2283.1,2138.0,,,,3302.8,-1835.0,,-1862.7,,-1923.0,-1523.0,,,,,-1789.1,,-1526.0,,-2377.5,,-2690.7,,-1926.0,-1941.3,,-823.0,,,,,-2315.9,-2461.0,,,,-1296.2,,False,,False,True,,,,,True,,True,,False,,False,,False,False,,True,,,,,False,False,,,,True
37073,127,72.0,,68.9,,71.0,96.0,,,,,38.4,,74.0,,40.7,,27.3,,89.0,86.5,,116.0,,,,,,,,,,76.3,-55.0,,-58.1,,-56.0,-31.0,,,,,-88.6,,-53.0,,-86.3,,-99.7,,-38.0,-40.5,,-11.0,,,,,,,,,,-50.7,,False,,False,True,,,,,False,,True,,False,,False,,True,True,,True,,,,,,,,,,True
37075,96,20.0,,20.4,,21.0,1.0,,,,,31.4,,82.0,,2.6,,16.1,,23.0,20.9,,81.0,,,,,,,,,,21.9,-76.0,,-75.6,,-75.0,-95.0,,,,,-64.6,,-14.0,,-93.4,,-79.9,,-73.0,-75.1,,-15.0,,,,,,,,,,-74.1,,True,,True,False,,,,,True,,True,,False,,False,,True,True,,True,,,,,,,,,,True
37077,921,584.0,,586.2,,527.0,793.0,,,,,454.6,,516.0,,423.1,,483.2,,423.0,479.3,,772.0,,,,,635.7,,,,,663.7,-337.0,,-334.8,,-394.0,-128.0,,,,,-466.4,,-405.0,,-497.9,,-437.8,,-498.0,-441.7,,-149.0,,,,,-285.3,,,,,-257.3,,True,,False,True,,,,,False,,False,,False,,False,,False,False,,True,,,,,True,,,,,True
37079,306,216.0,,209.2,,190.0,190.0,,,,,169.9,,205.0,,96.6,,127.2,,91.0,186.6,,296.0,,,,,,,,,,250.0,-90.0,,-96.8,,-116.0,-116.0,,,,,-136.1,,-101.0,,-209.4,,-178.8,,-215.0,-119.4,,-10.0,,,,,,,,,,-56.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,True
37081,6973,5516.0,,5512.6,8401.9,5766.0,5940.0,,,,,4867.9,,4217.0,,5310.0,,5478.4,,6383.0,5848.8,,7669.0,,,,,5491.6,5829.0,,,,6797.7,-1457.0,,-1460.4,1428.9,-1207.0,-1033.0,,,,,-2105.1,,-2756.0,,-1663.0,,-1494.6,,-590.0,-1124.2,,696.0,,,,,-1481.4,-1144.0,,,,-175.3,,False,True,True,True,,,,,False,,False,,False,,False,,True,True,,True,,,,,False,True,,,,True
37083,792,552.0,,544.0,,537.0,699.0,,,,,366.2,,415.0,,551.9,,496.8,,441.0,429.7,,779.0,,,,,,,,,,572.8,-240.0,,-248.0,,-255.0,-93.0,,,,,-425.8,,-377.0,,-240.1,,-295.2,,-351.0,-362.3,,-13.0,,,,,,,,,,-219.2,,False,,False,True,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,True
37085,1737,1096.0,,1140.8,,1147.0,1384.0,,,,,2207.8,,1056.0,,1706.7,,1014.2,,1414.0,1114.4,,1581.0,,,,,905.9,1239.0,,,,1224.2,-641.0,,-596.2,,-590.0,-353.0,,,,,470.8,,-681.0,,-30.3,,-722.8,,-323.0,-622.6,,-156.0,,,,,-831.1,-498.0,,,,-512.8,,True,,True,True,,,,,True,,False,,True,,False,,True,True,,True,,,,,False,True,,,,True
37087,829,696.0,,696.0,,789.0,1218.0,,,,,303.0,,786.0,,2221.3,,908.0,,1290.0,759.2,,891.0,,,,,,,,,,1031.6,-133.0,,-133.0,,-40.0,389.0,,,,,-526.0,,-43.0,,1392.3,,79.0,,461.0,-69.8,,62.0,,,,,,,,,,202.6,,False,,True,False,,,,,False,,True,,False,,True,,False,True,,True,,,,,,,,,,False
37089,1978,800.0,,789.5,,914.0,1109.0,,,,,644.3,,1350.0,,1010.9,,961.0,,1138.0,799.4,,1519.0,,,,,693.9,,,,,1136.5,-1178.0,,-1188.5,,-1064.0,-869.0,,,,,-1333.7,,-628.0,,-967.1,,-1017.0,,-840.0,-1178.6,,-459.0,,,,,-1284.1,,,,,-841.5,,False,,True,True,,,,,False,,True,,True,,True,,True,False,,True,,,,,False,,,,,True
37091,320,180.0,,174.5,,181.0,269.0,,,,,111.3,,184.0,,137.2,,84.7,,188.0,175.7,,299.0,,,,,,,,,,194.2,-140.0,,-145.5,,-139.0,-51.0,,,,,-208.7,,-136.0,,-182.8,,-235.3,,-132.0,-144.3,,-21.0,,,,,,,,,,-125.8,,False,,True,True,,,,,False,,True,,False,,False,,True,False,,True,,,,,,,,,,True
37093,705,340.0,,333.1,,360.0,368.0,,,,,352.0,,441.0,,414.6,,297.0,,342.0,386.8,,574.0,,,,,,,,,,509.7,-365.0,,-371.9,,-345.0,-337.0,,,,,-353.0,,-264.0,,-290.4,,-408.0,,-363.0,-318.2,,-131.0,,,,,,,,,,-195.3,,False,,True,True,,,,,True,,True,,True,,False,,True,True,,True,,,,,,,,,,True
37095,108,16.0,,15.4,,12.0,0.0,,,,,22.6,,78.0,,6.0,,9.9,,8.0,15.3,,42.0,,,,,,,,,,14.2,-92.0,,-92.7,,-96.0,-108.0,,,,,-85.4,,-30.0,,-102.0,,-98.0,,-100.0,-92.7,,-66.0,,,,,,,,,,-93.8,,False,,False,False,,,,,True,,True,,False,,False,,False,False,,True,,,,,,,,,,False
37097,3469,2100.0,,2136.2,,2358.0,2428.0,,,,,3243.0,,2146.0,,4105.3,,1664.3,,2838.5,2128.6,,2717.0,,,,,2167.7,2618.0,,,,3508.2,-1369.0,,-1332.8,,-1111.0,-1041.0,,,,,-226.0,,-1323.0,,636.3,,-1804.7,,-630.5,-1340.4,,-752.0,,,,,-1301.3,-851.0,,,,39.2,,True,,True,True,,,,,True,,True,,True,,False,,True,True,,True,,,,,True,True,,,,True
37099,815,240.0,,232.9,,243.0,298.0,,,,,230.6,,452.0,,94.1,,289.4,,151.0,282.8,,345.0,,,,,,,,,,297.5,-575.0,,-582.1,,-572.0,-517.0,,,,,-584.4,,-363.0,,-720.9,,-525.6,,-664.0,-532.2,,-470.0,,,,,,,,,,-517.5,,False,,True,True,,,,,False,,True,,False,,True,,False,True,,True,,,,,,,,,,True
37101,3437,1996.0,,1977.4,,1999.0,2153.0,,,,,3215.1,,1466.0,,2421.9,,2095.1,,2483.0,1896.4,,2619.0,,,,,1704.7,1997.0,,,,2441.6,-1441.0,,-1459.6,,-1438.0,-1284.0,,,,,-221.9,,-1971.0,,-1015.1,,-1341.9,,-954.0,-1540.6,,-818.0,,,,,-1732.3,-1440.0,,,,-995.4,,False,,True,True,,,,,True,,False,,True,,True,,True,False,,True,,,,,False,True,,,,True
37103,125,140.0,,126.2,,130.0,99.0,,,,,51.5,,75.0,,1335.6,,45.1,,164.0,126.1,,153.0,,,,,,,,,,211.1,15.0,,1.2,,5.0,-26.0,,,,,-73.5,,-50.0,,1210.6,,-79.9,,39.0,1.1,,28.0,,,,,,,,,,86.1,,True,,True,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,False
37105,881,452.0,,462.6,,462.0,851.0,,,,,392.3,,530.0,,599.7,,495.0,,451.0,437.6,,709.0,,,,,303.1,,,,,569.0,-429.0,,-418.4,,-419.0,-30.0,,,,,-488.7,,-351.0,,-281.3,,-386.0,,-430.0,-443.4,,-172.0,,,,,-577.9,,,,,-312.0,,True,,True,True,,,,,False,,True,,True,,True,,False,False,,True,,,,,False,,,,,True
37107,987,780.0,,825.9,,749.0,1107.0,,,,,529.2,,531.0,,1118.4,,558.4,,611.0,713.7,,1064.0,,,,,,,,,,738.7,-207.0,,-161.1,,-238.0,120.0,,,,,-457.8,,-456.0,,131.4,,-428.6,,-376.0,-273.3,,77.0,,,,,,,,,,-248.3,,True,,False,True,,,,,False,,False,,True,,False,,False,False,,True,,,,,,,,,,False
37109,1727,1108.0,,1117.9,,1144.0,1372.0,,,,,790.1,,1195.0,,1293.6,,686.7,,1068.0,1041.4,,1335.0,,,,,997.5,,,,,1429.0,-619.0,,-609.1,,-583.0,-355.0,,,,,-936.9,,-532.0,,-433.4,,-1040.3,,-659.0,-685.6,,-392.0,,,,,-729.5,,,,,-298.0,,True,,True,True,,,,,False,,True,,True,,False,,False,False,,True,,,,,False,,,,,True
37111,1111,664.0,,675.0,,629.0,832.0,,,,,353.9,,670.0,,598.6,,411.2,,535.0,540.9,,761.0,,,,,,,,,,703.8,-447.0,,-436.0,,-482.0,-279.0,,,,,-757.1,,-441.0,,-512.4,,-699.8,,-576.0,-570.1,,-350.0,,,,,,,,,,-407.2,,True,,False,True,,,,,False,,True,,False,,False,,False,False,,True,,,,,,,,,,True
37113,387,164.0,,158.5,,174.0,231.0,,,,,105.0,,349.0,,207.7,,361.5,,127.0,168.7,,298.0,,,,,,,,,,226.7,-223.0,,-228.5,,-213.0,-156.0,,,,,-282.0,,-38.0,,-179.3,,-25.5,,-260.0,-218.3,,-89.0,,,,,,,,,,-160.3,,False,,True,True,,,,,False,,True,,True,,True,,False,True,,True,,,,,,,,,,True
37115,260,304.0,,327.1,,286.0,336.0,,,,,134.9,,236.0,,518.2,,226.3,,282.0,265.5,,350.0,,,,,,,,,,293.6,44.0,,67.1,,26.0,76.0,,,,,-125.1,,-24.0,,258.2,,-33.7,,22.0,5.5,,90.0,,,,,,,,,,33.6,,False,,True,False,,,,,False,,True,,False,,True,,True,True,,False,,,,,,,,,,True
37117,428,224.0,,236.9,,217.0,245.0,,,,,127.8,,190.0,,261.9,,107.0,,166.0,190.1,,304.0,,,,,,,,,,260.0,-204.0,,-191.1,,-211.0,-183.0,,,,,-300.2,,-238.0,,-166.1,,-321.0,,-262.0,-237.9,,-124.0,,,,,,,,,,-168.0,,True,,False,True,,,,,False,,False,,True,,False,,False,False,,True,,,,,,,,,,True
37119,16771,10852.0,,11058.5,16851.8,11709.0,12411.0,,,,,16402.6,,8319.0,,11362.3,,13102.0,,12318.5,11473.4,,13112.0,,,,,11606.5,14466.0,,,,11995.6,-5919.0,,-5712.5,80.8,-5062.0,-4360.0,,,,,-368.4,,-8452.0,,-5408.7,,-3669.0,,-4452.5,-5297.6,,-3659.0,,,,,-5164.5,-2305.0,,,,-4775.4,,True,True,True,True,,,,,True,,False,,True,,True,,True,True,,True,,,,,True,True,,,,True
37121,344,232.0,,253.2,,173.0,199.0,,,,,134.2,,164.0,,148.7,,131.2,,109.0,180.2,,264.0,,,,,,,,,,197.3,-112.0,,-90.8,,-171.0,-145.0,,,,,-209.8,,-180.0,,-195.3,,-212.8,,-235.0,-163.8,,-80.0,,,,,,,,,,-146.7,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,,,,,,False
37123,466,232.0,,232.1,,256.0,289.0,,,,,156.9,,351.0,,358.1,,222.1,,238.0,259.4,,362.0,,,,,,,,,,282.5,-234.0,,-233.9,,-210.0,-177.0,,,,,-309.1,,-115.0,,-107.9,,-243.9,,-228.0,-206.6,,-104.0,,,,,,,,,,-183.5,,True,,True,True,,,,,False,,True,,True,,False,,True,True,,True,,,,,,,,,,True
37125,1710,768.0,,760.0,,795.0,1074.0,,,,,534.8,,880.0,,925.4,,625.7,,691.5,821.1,,1173.0,,,,,559.5,,,,,937.3,-942.0,,-950.0,,-915.0,-636.0,,,,,-1175.2,,-830.0,,-784.6,,-1084.3,,-1018.5,-888.9,,-537.0,,,,,-1150.5,,,,,-772.7,,False,,True,True,,,,,False,,True,,True,,False,,False,True,,True,,,,,False,,,,,True
37127,1449,964.0,,967.1,,906.0,1345.0,,,,,1273.0,,787.0,,736.3,,869.9,,845.0,922.8,,1222.0,,,,,1152.2,,,,,1101.7,-485.0,,-481.9,,-543.0,-104.0,,,,,-176.0,,-662.0,,-712.7,,-579.1,,-604.0,-526.2,,-227.0,,,,,-296.8,,,,,-347.3,,True,,False,True,,,,,True,,False,,False,,False,,False,False,,True,,,,,True,,,,,True
37129,2403,1596.0,,1629.5,,1602.0,1434.0,,,,,2229.0,,1964.0,,1421.4,,1576.7,,2146.5,1806.0,,2696.0,,,,,1980.4,1368.0,,,,1904.9,-807.0,,-773.5,,-801.0,-969.0,,,,,-174.0,,-439.0,,-981.6,,-826.3,,-256.5,-597.0,,293.0,,,,,-422.6,-1035.0,,,,-498.1,,True,,True,False,,,,,True,,True,,False,,False,,True,True,,True,,,,,True,False,,,,True
37131,196,308.0,,305.6,,286.0,329.0,,,,,128.3,,129.0,,825.6,,131.0,,226.0,216.7,,315.0,,,,,,,,,,468.5,112.0,,109.6,,90.0,133.0,,,,,-67.7,,-67.0,,629.6,,-65.0,,30.0,20.7,,119.0,,,,,,,,,,272.5,,True,,True,False,,,,,True,,True,,False,,True,,True,True,,False,,,,,,,,,,False
37133,3033,2368.0,,2332.7,,2427.0,3344.0,,,,,4355.5,,2016.0,,5319.6,,2140.1,,4234.0,2434.1,,2897.0,,,,,1813.2,3861.0,,,,2665.7,-665.0,,-700.3,,-606.0,311.0,,,,,1322.5,,-1017.0,,2286.6,,-892.9,,1201.0,-598.9,,-136.0,,,,,-1219.8,828.0,,,,-367.3,,False,,True,True,,,,,False,,False,,False,,False,,False,True,,True,,,,,False,False,,,,True
37135,1019,812.0,,802.5,,838.0,976.0,,,,,1061.3,,1072.0,,581.2,,771.4,,923.5,950.9,,1186.0,,,,,667.5,838.0,,,,1116.8,-207.0,,-216.5,,-181.0,-43.0,,,,,42.3,,53.0,,-437.8,,-247.6,,-95.5,-68.1,,167.0,,,,,-351.5,-181.0,,,,97.8,,False,,True,True,,,,,True,,True,,False,,False,,True,True,,True,,,,,False,True,,,,True
37137,115,120.0,,113.9,,119.0,132.0,,,,,65.8,,134.0,,180.3,,33.8,,73.0,104.7,,168.0,,,,,,,,,,189.6,5.0,,-1.1,,4.0,17.0,,,,,-49.2,,19.0,,65.3,,-81.2,,-42.0,-10.3,,53.0,,,,,,,,,,74.6,,True,,True,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
