,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
42127,50,44.0,47.6,,50.0,80.0,,,,,233.2,,29.0,,58.5,103.3,,6.7,61.4,193.1,,,,,,,,46.0,39.5,-6.0,-2.4,,0.0,30.0,,,,,183.2,,-21.0,,8.5,53.3,,-43.3,11.4,143.1,,,,,,,,-4.0,-10.5,True,,True,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,True,False
42129,2213,1636.0,1709.0,,1626.0,3812.0,,,,,713.5,,453.0,,1386.2,2138.7,,2024.3,1684.1,1138.2,,,,967.5,5587.0,,,2588.0,,-577.0,-504.0,,-587.0,1599.0,,,,,-1499.5,,-1760.0,,-826.8,-74.3,,-188.7,-528.9,-1074.8,,,,-1245.5,3374.0,,,375.0,,True,,False,False,,,,,False,,False,,False,True,,True,True,False,,,,False,False,,,True,
42131,139,8.0,9.6,,14.0,23.0,,,,,151.6,,27.0,,20.3,30.9,,11.3,13.3,,,,,,,,,5.0,15.8,-131.0,-129.4,,-125.0,-116.0,,,,,12.6,,-112.0,,-118.7,-108.1,,-127.7,-125.7,,,,,,,,,-134.0,-123.2,True,,True,True,,,,,True,,True,,True,True,,True,True,,,,,,,,,False,True
42133,1803,1628.0,1664.7,,1370.0,3593.0,,,,,1740.2,,1307.0,,1296.6,1609.3,,1273.3,1406.3,1826.9,,,,1464.9,964.0,,,1325.0,788.7,-175.0,-138.3,,-433.0,1790.0,,,,,-62.8,,-496.0,,-506.4,-193.7,,-529.7,-396.7,23.9,,,,-338.1,-839.0,,,-478.0,-1014.3,True,,False,False,,,,,True,,False,,False,False,,False,False,True,,,,False,False,,,False,False
44001,231,64.0,57.1,,61.0,58.0,,,,,281.1,,191.0,,101.2,93.8,,0.2,29.4,209.8,,,,,,,,51.0,,-167.0,-173.9,,-170.0,-173.0,,,,,50.1,,-40.0,,-129.8,-137.2,,-230.8,-201.6,-21.2,,,,,,,,-180.0,,False,,False,False,,,,,True,,True,,True,True,,False,False,True,,,,,,,,False,
44003,890,292.0,285.4,,275.0,289.0,,,,,416.2,,587.0,,384.0,664.5,,0.9,130.6,381.9,,,,129.9,223.0,,,141.0,,-598.0,-604.6,,-615.0,-601.0,,,,,-473.8,,-303.0,,-506.0,-225.5,,-889.1,-759.4,-508.1,,,,-760.1,-667.0,,,-749.0,,False,,False,False,,,,,True,,True,,True,True,,False,False,True,,,,False,False,,,False,
44005,252,60.0,68.1,,57.0,55.0,,,,,229.4,,51.0,,98.0,224.8,,0.1,31.3,329.1,,,,,,,,39.0,,-192.0,-183.9,,-195.0,-197.0,,,,,-22.6,,-201.0,,-154.0,-27.2,,-251.9,-220.7,77.1,,,,,,,,-213.0,,True,,False,False,,,,,True,,False,,True,True,,False,False,True,,,,,,,,False,
44007,5673,2836.0,2760.0,2435.0,1967.0,4367.0,,,,,488.5,,6298.0,,3225.9,2550.8,,53.5,1271.8,400.7,,,,1279.7,1858.0,,,1808.0,,-2837.0,-2913.0,-3238.0,-3706.0,-1306.0,,,,,-5184.5,,625.0,,-2447.1,-3122.2,,-5619.5,-4401.2,-5272.3,,,,-4393.3,-3815.0,,,-3865.0,,False,False,False,True,,,,,False,,True,,True,False,,False,False,False,,,,False,False,,,False,
44009,483,312.0,311.6,,299.0,466.0,,,,,379.2,,188.0,,424.5,495.3,,1.0,143.7,544.9,,,,,,,,167.0,,-171.0,-171.4,,-184.0,-17.0,,,,,-103.8,,-295.0,,-58.5,12.3,,-482.0,-339.3,61.9,,,,,,,,-316.0,,False,,False,True,,,,,True,,False,,True,True,,False,False,True,,,,,,,,False,
45001,149,216.0,207.3,,201.0,225.0,,,,,245.8,,118.0,,326.2,56.9,,71.4,187.8,158.6,,,,,,,,305.0,97.5,67.0,58.3,,52.0,76.0,,,,,96.8,,-31.0,,177.2,-92.1,,-77.6,38.8,9.6,,,,,,,,156.0,-51.5,True,,True,False,,,,,False,,True,,False,False,,False,True,True,,,,,,,,False,True
45003,869,476.0,839.7,,479.0,198.0,,,,,1825.2,,810.0,,465.3,254.4,,333.3,510.8,0.7,,,,564.8,194.0,,,143.0,3077.2,-393.0,-29.3,,-390.0,-671.0,,,,,956.2,,-59.0,,-403.7,-614.6,,-535.7,-358.2,-868.3,,,,-304.2,-675.0,,,-726.0,2208.2,True,,True,False,,,,,False,,True,,False,False,,False,True,False,,,,True,False,,,False,False
45005,33,36.0,10.9,,35.0,28.0,,,,,129.1,,51.0,,36.5,20.6,,8.1,52.8,0.0,,,,,,,,13.0,78.7,3.0,-22.1,,2.0,-5.0,,,,,96.1,,18.0,,3.5,-12.4,,-24.9,19.8,-33.0,,,,,,,,-20.0,45.7,False,,True,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
45007,1464,1032.0,1137.3,,882.0,777.0,,,,,2978.1,,950.0,,917.7,328.7,,792.8,940.7,649.7,,,,869.8,472.0,,,760.0,977.5,-432.0,-326.7,,-582.0,-687.0,,,,,1514.1,,-514.0,,-546.3,-1135.3,,-671.2,-523.3,-814.3,,,,-594.2,-992.0,,,-704.0,-486.5,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,False,,,False,False
45009,47,28.0,35.1,,28.0,1.0,,,,,171.8,,70.0,,26.3,15.6,,0.8,30.1,0.0,,,,,,,,8.0,70.3,-19.0,-11.9,,-19.0,-46.0,,,,,124.8,,23.0,,-20.7,-31.4,,-46.2,-16.9,-47.0,,,,,,,,-39.0,23.3,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,False,False
45011,123,100.0,105.2,,98.0,110.0,,,,,188.4,,79.0,,121.3,37.6,,18.0,98.9,0.0,,,,,,,,57.0,121.0,-23.0,-17.8,,-25.0,-13.0,,,,,65.4,,-44.0,,-1.7,-85.4,,-105.0,-24.1,-123.0,,,,,,,,-66.0,-2.0,True,,False,True,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,True
45013,500,464.0,494.2,,327.0,337.0,,,,,565.1,,313.0,,392.9,155.8,,325.1,434.1,7.4,,,,280.4,239.0,,,261.0,313.7,-36.0,-5.8,,-173.0,-163.0,,,,,65.1,,-187.0,,-107.1,-344.2,,-174.9,-65.9,-492.6,,,,-219.6,-261.0,,,-239.0,-186.3,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,False,,,False,False
45015,799,388.0,347.2,,289.0,267.0,,,,,706.4,,490.0,,339.3,163.4,,236.9,352.1,205.9,,,,228.8,197.0,,,138.0,242.9,-411.0,-451.8,,-510.0,-532.0,,,,,-92.6,,-309.0,,-459.7,-635.6,,-562.1,-446.9,-593.1,,,,-570.2,-602.0,,,-661.0,-556.1,False,,False,False,,,,,True,,True,,False,False,,False,False,False,,,,False,False,,,False,False
45017,36,92.0,89.2,,71.0,17.0,,,,,162.4,,61.0,,87.9,8.3,,5.6,77.6,0.3,,,,,,,,116.0,49.7,56.0,53.2,,35.0,-19.0,,,,,126.4,,25.0,,51.9,-27.7,,-30.4,41.6,-35.7,,,,,,,,80.0,13.7,True,,True,True,,,,,False,,True,,True,True,,True,True,True,,,,,,,,False,True
45019,1644,916.0,827.5,967.3,755.0,1221.0,,,,,853.2,,713.0,,710.8,383.1,,780.3,995.9,44.7,,,,473.5,575.0,,,399.0,716.3,-728.0,-816.5,-676.7,-889.0,-423.0,,,,,-790.8,,-931.0,,-933.2,-1260.9,,-863.7,-648.1,-1599.3,,,,-1170.5,-1069.0,,,-1245.0,-927.7,False,True,False,True,,,,,False,,False,,False,False,,False,True,False,,,,False,False,,,False,False
45021,353,268.0,296.2,,247.0,246.0,,,,,265.9,,440.0,,278.1,91.4,,49.6,226.9,8.0,,,,157.4,,,,262.0,401.0,-85.0,-56.8,,-106.0,-107.0,,,,,-87.1,,87.0,,-74.9,-261.6,,-303.4,-126.1,-345.0,,,,-195.6,,,,-91.0,48.0,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,False,,,,False,True
45023,208,196.0,189.6,,166.0,87.0,,,,,240.9,,230.0,,195.8,37.5,,70.1,197.2,0.1,,,,138.9,,,,303.0,122.4,-12.0,-18.4,,-42.0,-121.0,,,,,32.9,,22.0,,-12.2,-170.5,,-137.9,-10.8,-207.9,,,,-69.1,,,,95.0,-85.6,False,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,False,,,,False,False
45025,238,268.0,266.9,,240.0,145.0,,,,,350.8,,316.0,,252.2,100.3,,129.3,256.8,0.1,,,,240.5,,,,269.0,148.7,30.0,28.9,,2.0,-93.0,,,,,112.8,,78.0,,14.2,-137.7,,-108.7,18.8,-237.9,,,,2.5,,,,31.0,-89.3,True,,True,False,,,,,False,,False,,True,False,,False,True,False,,,,True,,,,False,False
45027,128,48.0,55.1,,52.0,36.0,,,,,291.7,,120.0,,50.8,34.4,,17.5,66.6,0.1,,,,68.8,,,,14.0,63.2,-80.0,-72.9,,-76.0,-92.0,,,,,163.7,,-8.0,,-77.2,-93.6,,-110.5,-61.4,-127.9,,,,-59.2,,,,-114.0,-64.8,True,,True,False,,,,,False,,True,,True,False,,False,True,False,,,,True,,,,False,True
45029,214,244.0,239.3,,184.0,298.0,,,,,272.0,,128.0,,236.0,53.5,,104.3,230.8,0.2,,,,143.9,,,,288.0,118.4,30.0,25.3,,-30.0,84.0,,,,,58.0,,-86.0,,22.0,-160.5,,-109.7,16.8,-213.8,,,,-70.1,,,,74.0,-95.6,True,,False,False,,,,,False,,False,,True,False,,False,True,False,,,,False,,,,False,False
45031,438,468.0,464.4,,387.0,381.0,,,,,631.1,,374.0,,468.2,120.8,,334.3,362.1,0.5,,,,451.7,,,,348.0,351.0,30.0,26.4,,-51.0,-57.0,,,,,193.1,,-64.0,,30.2,-317.2,,-103.7,-75.9,-437.5,,,,13.7,,,,-90.0,-87.0,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,True,,,,False,False
45033,211,296.0,295.1,,255.0,346.0,,,,,306.7,,175.0,,302.7,132.4,,139.5,255.3,174.1,,,,165.1,,,,354.0,225.0,85.0,84.1,,44.0,135.0,,,,,95.7,,-36.0,,91.7,-78.6,,-71.5,44.3,-36.9,,,,-45.9,,,,143.0,14.0,True,,True,False,,,,,False,,True,,False,True,,True,True,True,,,,True,,,,False,True
45035,649,620.0,641.7,,444.0,971.0,,,,,526.7,,401.0,,508.8,232.3,,351.3,512.1,91.6,,,,385.3,439.0,,,484.0,386.3,-29.0,-7.3,,-205.0,322.0,,,,,-122.3,,-248.0,,-140.2,-416.7,,-297.7,-136.9,-557.4,,,,-263.7,-210.0,,,-165.0,-262.7,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,False,,,False,False
45037,159,48.0,80.5,,60.0,39.0,,,,,226.6,,157.0,,74.3,33.7,,17.2,78.6,0.0,,,,,,,,11.0,261.9,-111.0,-78.5,,-99.0,-120.0,,,,,67.6,,-2.0,,-84.7,-125.3,,-141.8,-80.4,-159.0,,,,,,,,-148.0,102.9,True,,True,False,,,,,True,,True,,True,False,,False,True,False,,,,,,,,False,True
45039,89,128.0,146.5,,109.0,29.0,,,,,260.1,,157.0,,125.5,44.6,,21.2,110.0,0.1,,,,,,,,124.0,64.1,39.0,57.5,,20.0,-60.0,,,,,171.1,,68.0,,36.5,-44.4,,-67.8,21.0,-88.9,,,,,,,,35.0,-24.9,False,,True,False,,,,,False,,False,,True,False,,False,True,False,,,,,,,,True,True
45041,706,596.0,585.9,,561.0,582.0,,,,,947.0,,652.0,,503.7,228.7,,385.7,566.3,4.0,,,,615.9,418.0,,,462.0,352.6,-110.0,-120.1,,-145.0,-124.0,,,,,241.0,,-54.0,,-202.3,-477.3,,-320.3,-139.7,-702.0,,,,-90.1,-288.0,,,-244.0,-353.4,False,,False,False,,,,,False,,True,,False,False,,False,False,False,,,,True,False,,,False,False
45043,508,300.0,306.7,,221.0,362.0,,,,,268.3,,139.0,,228.7,45.8,,224.4,328.9,0.2,,,,182.2,,,,254.0,140.2,-208.0,-201.3,,-287.0,-146.0,,,,,-239.7,,-369.0,,-279.3,-462.2,,-283.6,-179.1,-507.8,,,,-325.8,,,,-254.0,-367.8,True,,False,True,,,,,False,,False,,False,False,,False,True,False,,,,False,,,,False,False
45045,3617,2536.0,2592.4,2208.4,2289.0,2890.0,,,,,2815.7,,2235.0,,2209.8,1085.4,,2097.8,2663.6,209.8,,,,1527.8,2892.0,,,2824.0,2533.1,-1081.0,-1024.6,-1408.6,-1328.0,-727.0,,,,,-801.3,,-1382.0,,-1407.2,-2531.6,,-1519.2,-953.4,-3407.2,,,,-2089.2,-725.0,,,-793.0,-1083.9,True,False,False,True,,,,,True,,False,,False,False,,False,True,False,,,,False,True,,,True,False
45047,295,336.0,343.6,,311.0,407.0,,,,,518.5,,368.0,,295.0,124.0,,71.8,335.1,1.1,,,,227.0,,,,395.0,191.5,41.0,48.6,,16.0,112.0,,,,,223.5,,73.0,,-0.0,-171.0,,-223.2,40.1,-293.9,,,,-68.0,,,,100.0,-103.5,False,,True,False,,,,,False,,False,,True,False,,False,True,False,,,,False,,,,False,False
45049,76,104.0,103.2,,91.0,24.0,,,,,171.2,,89.0,,110.9,31.5,,26.7,95.7,0.0,,,,,,,,68.0,80.6,28.0,27.2,,15.0,-52.0,,,,,95.2,,13.0,,34.9,-44.5,,-49.3,19.7,-76.0,,,,,,,,-8.0,4.6,True,,True,False,,,,,False,,True,,False,False,,False,True,False,,,,,,,,True,True
45051,1801,2440.0,2447.2,1965.4,2000.0,7332.0,,,,,1261.5,,756.0,,1946.0,472.7,,2128.4,2886.6,94.3,,,,1220.9,6802.0,,,1828.0,1566.6,639.0,646.2,164.4,199.0,5531.0,,,,,-539.5,,-1045.0,,145.0,-1328.3,,327.4,1085.6,-1706.7,,,,-580.1,5001.0,,,27.0,-234.4,False,True,True,False,,,,,True,,False,,True,False,,True,False,False,,,,True,False,,,True,True
45053,114,120.0,118.9,,90.0,28.0,,,,,251.6,,70.0,,108.6,30.6,,47.1,103.1,0.0,,,,,,,,51.0,91.3,6.0,4.9,,-24.0,-86.0,,,,,137.6,,-44.0,,-5.4,-83.4,,-66.9,-10.9,-114.0,,,,,,,,-63.0,-22.7,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
45055,443,392.0,394.6,,366.0,390.0,,,,,613.2,,380.0,,392.7,70.4,,187.5,360.4,2.9,,,,198.2,,,,341.0,399.7,-51.0,-48.4,,-77.0,-53.0,,,,,170.2,,-63.0,,-50.3,-372.6,,-255.5,-82.6,-440.1,,,,-244.8,,,,-102.0,-43.3,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,False,,,,False,True
45057,466,336.0,304.3,,301.0,250.0,,,,,435.0,,537.0,,343.2,108.9,,162.4,343.3,4.1,,,,260.0,,,,246.0,380.2,-130.0,-161.7,,-165.0,-216.0,,,,,-31.0,,71.0,,-122.8,-357.1,,-303.6,-122.7,-461.9,,,,-206.0,,,,-220.0,-85.8,False,,False,False,,,,,True,,True,,True,False,,False,True,False,,,,False,,,,False,True
45059,304,168.0,182.9,,175.0,254.0,,,,,350.1,,349.0,,175.1,55.9,,62.0,200.2,15.7,,,,94.2,,,,204.0,144.8,-136.0,-121.1,,-129.0,-50.0,,,,,46.1,,45.0,,-128.9,-248.1,,-242.0,-103.8,-288.3,,,,-209.8,,,,-100.0,-159.2,True,,True,True,,,,,True,,True,,True,False,,False,True,False,,,,False,,,,True,False
45061,93,64.0,32.2,,42.0,28.0,,,,,235.7,,93.0,,49.5,19.6,,23.4,69.6,0.0,,,,,,,,5.0,77.7,-29.0,-60.8,,-51.0,-65.0,,,,,142.7,,0.0,,-43.5,-73.4,,-69.6,-23.4,-93.0,,,,,,,,-88.0,-15.3,False,,False,False,,,,,False,,True,,False,False,,False,True,False,,,,,,,,False,True
45063,1650,1364.0,1326.3,1305.3,1163.0,630.0,,,,,2118.0,,1169.0,,1290.4,639.5,,1014.2,1292.9,294.4,,,,635.1,1007.0,,,1354.0,3187.1,-286.0,-323.7,-344.7,-487.0,-1020.0,,,,,468.0,,-481.0,,-359.6,-1010.5,,-635.8,-357.1,-1355.6,,,,-1014.9,-643.0,,,-296.0,1537.1,False,False,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,False,,,False,False
45065,41,16.0,13.3,,23.0,28.0,,,,,109.0,,27.0,,33.5,14.0,,4.5,23.5,0.0,,,,,,,,17.0,60.3,-25.0,-27.7,,-18.0,-13.0,,,,,68.0,,-14.0,,-7.5,-27.0,,-36.5,-17.5,-41.0,,,,,,,,-24.0,19.3,False,,True,True,,,,,False,,True,,True,False,,False,True,False,,,,,,,,True,True
45067,230,244.0,255.6,,228.0,315.0,,,,,263.6,,108.0,,247.5,84.7,,159.0,248.5,111.5,,,,,,,,197.0,216.0,14.0,25.6,,-2.0,85.0,,,,,33.6,,-122.0,,17.5,-145.3,,-71.0,18.5,-118.5,,,,,,,,-33.0,-14.0,False,,True,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,True
45069,212,176.0,170.2,,129.0,93.0,,,,,254.4,,124.0,,188.8,92.7,,46.4,144.9,0.0,,,,,,,,158.0,140.1,-36.0,-41.8,,-83.0,-119.0,,,,,42.4,,-88.0,,-23.2,-119.3,,-165.6,-67.1,-212.0,,,,,,,,-54.0,-71.9,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
45071,304,400.0,381.2,,287.0,549.0,,,,,290.4,,254.0,,491.3,60.7,,111.7,295.7,170.0,,,,156.9,,,,647.0,520.1,96.0,77.2,,-17.0,245.0,,,,,-13.6,,-50.0,,187.3,-243.3,,-192.3,-8.3,-134.0,,,,-147.1,,,,343.0,216.1,True,,True,False,,,,,True,,True,,False,False,,False,True,False,,,,False,,,,False,False
45073,528,948.0,697.6,,526.0,444.0,,,,,411.0,,407.0,,1098.6,138.9,,542.6,778.3,0.3,,,,441.0,,,,1503.0,3107.2,420.0,169.6,,-2.0,-84.0,,,,,-117.0,,-121.0,,570.6,-389.1,,14.6,250.3,-527.7,,,,-87.0,,,,975.0,2579.2,True,,True,True,,,,,True,,True,,False,True,,True,True,False,,,,True,,,,False,False
45075,270,172.0,167.4,,150.0,107.0,,,,,473.4,,370.0,,157.3,67.4,,64.8,174.9,0.1,,,,118.0,,,,110.0,380.2,-98.0,-102.6,,-120.0,-163.0,,,,,203.4,,100.0,,-112.7,-202.6,,-205.2,-95.1,-269.9,,,,-152.0,,,,-160.0,110.2,False,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,False,,,,False,False
45077,1377,1092.0,1075.9,,885.0,970.0,,,,,805.8,,690.0,,1091.8,335.9,,690.8,958.7,659.5,,,,486.4,,,,1113.0,783.9,-285.0,-301.1,,-492.0,-407.0,,,,,-571.2,,-687.0,,-285.2,-1041.1,,-686.2,-418.3,-717.5,,,,-890.6,,,,-264.0,-593.1,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,,,,True,False
45079,2053,1772.0,1802.4,1541.6,1480.0,1748.0,,,,,3436.0,,1658.0,,1406.7,942.8,,1119.2,1459.5,18.8,,,,1274.8,650.0,,,759.0,1686.4,-281.0,-250.6,-511.4,-573.0,-305.0,,,,,1383.0,,-395.0,,-646.3,-1110.2,,-933.8,-593.5,-2034.2,,,,-778.2,-1403.0,,,-1294.0,-366.6,True,False,False,False,,,,,False,,False,,False,False,,False,False,False,,,,False,False,,,False,False
45081,53,48.0,52.2,,42.0,14.0,,,,,239.8,,116.0,,47.2,21.6,,6.1,53.2,0.2,,,,,,,,3.0,15.0,-5.0,-0.8,,-11.0,-39.0,,,,,186.8,,63.0,,-5.8,-31.4,,-46.9,0.2,-52.8,,,,,,,,-50.0,-38.0,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,False,False
45083,2373,1512.0,1576.4,,1317.0,1707.0,,,,,1705.4,,1657.0,,1267.3,815.0,,1061.2,1401.3,572.1,,,,971.4,986.0,,,1087.0,1553.6,-861.0,-796.6,,-1056.0,-666.0,,,,,-667.6,,-716.0,,-1105.7,-1558.0,,-1311.8,-971.7,-1800.9,,,,-1401.6,-1387.0,,,-1286.0,-819.4,True,,False,True,,,,,True,,True,,False,False,,False,False,False,,,,False,False,,,False,True
45085,416,164.0,187.6,,152.0,45.0,,,,,605.1,,535.0,,139.9,101.5,,96.2,220.2,2.8,,,,101.6,,,,76.0,479.6,-252.0,-228.4,,-264.0,-371.0,,,,,189.1,,119.0,,-276.1,-314.5,,-319.8,-195.8,-413.2,,,,-314.4,,,,-340.0,63.6,True,,False,False,,,,,True,,True,,False,False,,False,True,False,,,,False,,,,False,True
45087,185,152.0,152.1,,155.0,211.0,,,,,244.2,,181.0,,188.3,35.7,,63.5,157.2,75.2,,,,,,,,190.0,132.6,-33.0,-32.9,,-30.0,26.0,,,,,59.2,,-4.0,,3.3,-149.3,,-121.5,-27.8,-109.8,,,,,,,,5.0,-52.4,True,,True,True,,,,,False,,True,,True,False,,False,True,False,,,,,,,,True,False
45089,158,60.0,60.5,,54.0,29.0,,,,,275.7,,90.0,,57.6,32.6,,12.4,65.4,0.1,,,,47.2,,,,28.0,33.8,-98.0,-97.5,,-104.0,-129.0,,,,,117.7,,-68.0,,-100.4,-125.4,,-145.6,-92.6,-157.9,,,,-110.8,,,,-130.0,-124.2,True,,False,False,,,,,False,,True,,False,False,,False,True,False,,,,False,,,,False,False
45091,1543,1076.0,1088.9,,1007.0,1279.0,,,,,1172.3,,1150.0,,1057.6,459.5,,902.4,1045.7,422.1,,,,559.8,730.0,,,1067.0,854.2,-467.0,-454.1,,-536.0,-264.0,,,,,-370.7,,-393.0,,-485.4,-1083.5,,-640.6,-497.3,-1120.9,,,,-983.2,-813.0,,,-476.0,-688.8,True,,False,True,,,,,True,,True,,False,False,,False,False,False,,,,False,False,,,False,False
46003,113,232.0,231.4,,94.0,0.0,,,,,56.4,,19.0,,538.9,1.2,,193.3,148.4,0.0,,,,,,,,41.0,,119.0,118.4,,-19.0,-113.0,,,,,-56.6,,-94.0,,425.9,-111.8,,80.3,35.4,-113.0,,,,,,,,-72.0,,True,,True,True,,,,,True,,True,,False,True,,True,True,True,,,,,,,,True,
46005,676,380.0,412.5,,355.0,0.0,,,,,336.0,,371.0,,334.3,32.5,,214.8,430.5,246.2,,,,,,,,132.0,,-296.0,-263.5,,-321.0,-676.0,,,,,-340.0,,-305.0,,-341.7,-643.5,,-461.2,-245.5,-429.8,,,,,,,,-544.0,,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,,,,,,,False,
46007,146,116.0,113.2,,43.0,0.0,,,,,43.0,,32.0,,142.9,18.7,,,65.2,0.0,,,,,,,,65.0,,-30.0,-32.8,,-103.0,-146.0,,,,,-103.0,,-114.0,,-3.1,-127.3,,,-80.8,-146.0,,,,,,,,-81.0,,False,,False,False,,,,,False,,False,,True,False,,,False,False,,,,,,,,False,
46009,998,172.0,168.3,,134.0,115.0,,,,,163.4,,109.0,,262.8,13.5,,87.5,136.8,0.1,,,,,,,,120.0,,-826.0,-829.7,,-864.0,-883.0,,,,,-834.6,,-889.0,,-735.2,-984.5,,-910.5,-861.2,-997.9,,,,,,,,-878.0,,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,
46011,780,464.0,449.4,,454.0,629.0,,,,,328.2,,882.0,,359.4,181.0,,556.1,558.6,0.0,,,,,,,,239.0,,-316.0,-330.6,,-326.0,-151.0,,,,,-451.8,,102.0,,-420.6,-599.0,,-223.9,-221.4,-780.0,,,,,,,,-541.0,,False,,False,True,,,,,False,,True,,False,False,,True,True,False,,,,,,,,False,
46013,967,832.0,839.4,,744.0,1090.0,,,,,496.1,,821.0,,794.0,347.0,,474.3,744.1,333.5,,,,494.4,,,,669.0,,-135.0,-127.6,,-223.0,123.0,,,,,-470.9,,-146.0,,-173.0,-620.0,,-492.7,-222.9,-633.5,,,,-472.6,,,,-298.0,,True,,False,True,,,,,False,,False,,False,False,,False,False,False,,,,False,,,,False,
46015,205,112.0,113.4,,63.0,11.0,,,,,63.2,,30.0,,99.1,38.7,,,128.6,26.8,,,,,,,,17.0,,-93.0,-91.6,,-142.0,-194.0,,,,,-141.8,,-175.0,,-105.9,-166.3,,,-76.4,-178.2,,,,,,,,-188.0,,True,,False,False,,,,,False,,False,,False,False,,,True,False,,,,,,,,False,
46017,128,104.0,105.9,,57.0,1.0,,,,,54.9,,11.0,,84.6,6.8,,60.6,97.2,11.7,,,,,,,,0.0,,-24.0,-22.1,,-71.0,-127.0,,,,,-73.1,,-117.0,,-43.4,-121.2,,-67.4,-30.8,-116.3,,,,,,,,-128.0,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,
46019,325,156.0,157.5,,82.0,0.0,,,,,28.6,,82.0,,188.2,117.0,,,132.9,53.6,,,,,,,,35.0,,-169.0,-167.5,,-243.0,-325.0,,,,,-296.4,,-243.0,,-136.8,-208.0,,,-192.1,-271.4,,,,,,,,-290.0,,True,,False,False,,,,,False,,False,,True,False,,,False,False,,,,,,,,False,
46021,34,60.0,62.2,,38.0,0.0,,,,,12.8,,20.0,,58.6,9.5,,,56.9,,,,,,,,,12.0,,26.0,28.2,,4.0,-34.0,,,,,-21.2,,-14.0,,24.6,-24.5,,,22.9,,,,,,,,,-22.0,,False,,True,False,,,,,True,,True,,True,True,,,True,,,,,,,,,True,
