,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,MSRA-DeepST,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-MSRA-DeepST,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
46049,94,84.0,,91.9,,46.0,0.0,,,,,22.4,,44.0,,371.0,0.0,,39.0,81.5,0.0,,144.0,,,,,,,0.0,,-10.0,,-2.1,,-48.0,-94.0,,,,,-71.6,,-50.0,,277.0,-94.0,,-55.0,-12.5,-94.0,,50.0,,,,,,,-94.0,,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,,,,,,False,
46051,124,114.0,,114.0,,111.0,78.0,,,,,54.2,,173.0,,172.5,2.9,,55.4,110.9,60.1,,104.0,,,,,,,74.0,,-10.0,,-10.0,,-13.0,-46.0,,,,,-69.8,,49.0,,48.5,-121.1,,-68.6,-13.1,-63.9,,-20.0,,,,,,,-50.0,,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,,,,,,False,
46053,129,51.0,,49.3,,32.0,0.0,,,,,28.9,,32.0,,50.9,6.2,,14.0,42.6,0.0,,57.0,,,,,,,31.0,,-78.0,,-79.7,,-97.0,-129.0,,,,,-100.1,,-97.0,,-78.1,-122.8,,-115.0,-86.4,-129.0,,-72.0,,,,,,,-98.0,,,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,True,,,,,,,False,
46055,46,63.0,,60.1,,53.0,9.0,,,,,14.7,,36.0,,182.0,11.1,,,52.4,,,90.0,,,,,,,36.0,,17.0,,14.1,,7.0,-37.0,,,,,-31.3,,-10.0,,136.0,-34.9,,,6.4,,,44.0,,,,,,,-10.0,,,True,,True,False,,,,,False,,True,,False,False,,,True,,,False,,,,,,,True,
46057,111,90.0,,90.7,,78.0,56.0,,,,,53.0,,83.0,,116.0,5.1,,43.0,77.6,30.1,,150.0,,,,,,,83.0,,-21.0,,-20.3,,-33.0,-55.0,,,,,-58.0,,-28.0,,5.0,-105.9,,-68.0,-33.4,-80.9,,39.0,,,,,,,-28.0,,,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,,,,,,False,
46059,105,39.0,,43.1,,36.0,0.0,,,,,24.2,,33.0,,107.2,0.6,,17.4,44.5,,,30.0,,,,,,,0.0,,-66.0,,-61.9,,-69.0,-105.0,,,,,-80.8,,-72.0,,2.2,-104.4,,-87.6,-60.5,,,-75.0,,,,,,,-105.0,,,True,,False,False,,,,,False,,False,,True,False,,False,True,,,False,,,,,,,False,
46061,77,33.0,,33.9,,27.0,20.0,,,,,22.8,,24.0,,27.0,2.0,,,27.6,,,35.0,,,,,,,17.0,,-44.0,,-43.1,,-50.0,-57.0,,,,,-54.2,,-53.0,,-50.0,-75.0,,,-49.4,,,-42.0,,,,,,,-60.0,,,True,,False,False,,,,,False,,False,,False,False,,,False,,,True,,,,,,,False,
46063,44,36.0,,36.0,,35.0,0.0,,,,,10.0,,30.0,,129.1,5.3,,,51.2,,,,,,,,,,47.0,,-8.0,,-8.0,,-9.0,-44.0,,,,,-34.0,,-14.0,,85.1,-38.7,,,7.2,,,,,,,,,,3.0,,,False,,False,False,,,,,False,,False,,False,False,,,True,,,,,,,,,,True,
46065,335,264.0,,265.4,,204.0,171.0,,,,,512.2,,181.0,,401.1,37.2,,203.6,254.3,0.1,,183.0,,,,,,,0.0,,-71.0,,-69.6,,-131.0,-164.0,,,,,177.2,,-154.0,,66.1,-297.8,,-131.4,-80.7,-334.9,,-152.0,,,,,,,-335.0,,,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,,,,,,False,
46067,125,84.0,,79.7,,79.0,67.0,,,,,47.6,,99.0,,180.6,8.5,,40.1,85.5,2.5,,90.0,,,,,,,71.0,,-41.0,,-45.3,,-46.0,-58.0,,,,,-77.4,,-26.0,,55.6,-116.5,,-84.9,-39.5,-122.5,,-35.0,,,,,,,-54.0,,,False,,False,False,,,,,False,,True,,False,False,,False,True,False,,True,,,,,,,False,
46069,34,12.0,,14.3,,11.0,0.0,,,,,17.0,,28.0,,42.2,0.4,,6.6,10.6,,,25.0,,,,,,,19.0,,-22.0,,-19.7,,-23.0,-34.0,,,,,-17.0,,-6.0,,8.2,-33.6,,-27.4,-23.4,,,-9.0,,,,,,,-15.0,,,True,,False,False,,,,,True,,True,,True,False,,False,False,,,True,,,,,,,True,
46071,81,60.0,,61.5,,34.0,5.0,,,,,16.0,,10.0,,219.8,0.9,,18.5,51.0,,,108.0,,,,,,,75.0,,-21.0,,-19.5,,-47.0,-76.0,,,,,-65.0,,-71.0,,138.8,-80.1,,-62.5,-30.0,,,27.0,,,,,,,-6.0,,,True,,False,False,,,,,False,,False,,False,False,,False,False,,,False,,,,,,,True,
46073,33,15.0,,6.7,,6.0,0.0,,,,,20.3,,43.0,,27.1,0.2,,0.4,17.1,0.0,,,,,,,,,0.0,,-18.0,,-26.3,,-27.0,-33.0,,,,,-12.7,,10.0,,-5.9,-32.8,,-32.6,-15.9,-33.0,,,,,,,,,-33.0,,,False,,False,False,,,,,True,,True,,True,False,,False,True,False,,,,,,,,,False,
46075,17,18.0,,19.9,,14.0,,,,,,12.0,,6.0,,14.5,2.4,,,13.8,,,16.0,,,,,,,4.0,,1.0,,2.9,,-3.0,,,,,,-5.0,,-11.0,,-2.5,-14.6,,,-3.2,,,-1.0,,,,,,,-13.0,,,False,,False,,,,,,False,,False,,False,False,,,False,,,False,,,,,,,False,
46077,136,108.0,,102.6,,73.0,59.0,,,,,37.1,,61.0,,315.1,5.8,,69.6,102.3,19.9,,205.0,,,,,,,86.0,,-28.0,,-33.4,,-63.0,-77.0,,,,,-98.9,,-75.0,,179.1,-130.2,,-66.4,-33.7,-116.1,,69.0,,,,,,,-50.0,,,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,,,,,,False,
46079,237,120.0,,124.3,,122.0,146.0,,,,,59.9,,275.0,,206.9,19.6,,67.2,123.3,74.1,,234.0,,,,,,,158.0,,-117.0,,-112.7,,-115.0,-91.0,,,,,-177.1,,38.0,,-30.1,-217.4,,-169.8,-113.7,-162.9,,-3.0,,,,,,,-79.0,,,True,,True,True,,,,,False,,True,,True,False,,False,True,False,,True,,,,,,,True,
46081,654,273.0,,272.6,,282.0,378.0,,,,,383.0,,253.0,,471.3,34.2,,230.6,284.2,260.1,,373.0,,,,,,,241.0,,-381.0,,-381.4,,-372.0,-276.0,,,,,-271.0,,-401.0,,-182.7,-619.8,,-423.4,-369.8,-393.9,,-281.0,,,,,,,-413.0,,,False,,True,True,,,,,True,,False,,True,False,,False,True,False,,True,,,,,,,False,
46083,1457,1059.0,,1055.5,,991.0,1357.0,,,,,1055.9,,816.0,,1527.2,292.1,,1014.2,947.0,626.3,,1800.0,,,,732.2,,,1581.0,,-398.0,,-401.5,,-466.0,-100.0,,,,,-401.1,,-641.0,,70.2,-1164.9,,-442.8,-510.0,-830.7,,343.0,,,,-724.8,,,124.0,,,False,,False,True,,,,,False,,False,,True,False,,False,False,False,,True,,,,False,,,True,
46085,118,24.0,,23.1,,14.0,2.0,,,,,41.9,,14.0,,35.3,2.2,,8.9,31.5,0.0,,,,,,,,,0.0,,-94.0,,-94.9,,-104.0,-116.0,,,,,-76.1,,-104.0,,-82.7,-115.8,,-109.1,-86.5,-118.0,,,,,,,,,-118.0,,,False,,False,False,,,,,True,,False,,True,False,,False,True,False,,,,,,,,,False,
46087,184,93.0,,95.6,,81.0,80.0,,,,,39.0,,58.0,,151.9,5.6,,46.5,80.5,74.6,,140.0,,,,,,,35.0,,-91.0,,-88.4,,-103.0,-104.0,,,,,-145.0,,-126.0,,-32.1,-178.4,,-137.5,-103.5,-109.4,,-44.0,,,,,,,-149.0,,,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,True,,,,,,,False,
46089,19,21.0,,21.7,,21.0,,,,,,23.6,,41.0,,31.9,0.9,,8.5,17.6,,,29.0,,,,,,,28.0,,2.0,,2.7,,2.0,,,,,,4.6,,22.0,,12.9,-18.1,,-10.5,-1.4,,,10.0,,,,,,,9.0,,,False,,False,,,,,,False,,False,,False,False,,False,True,,,False,,,,,,,False,
46091,20,12.0,,10.5,,13.0,0.0,,,,,32.3,,75.0,,20.1,2.3,,11.6,18.4,,,18.0,,,,,,,8.0,,-8.0,,-9.5,,-7.0,-20.0,,,,,12.3,,55.0,,0.1,-17.7,,-8.4,-1.6,,,-2.0,,,,,,,-12.0,,,False,,True,False,,,,,False,,False,,True,False,,False,True,,,True,,,,,,,False,
46093,396,267.0,,263.7,,261.0,286.0,,,,,222.8,,261.0,,356.6,63.1,,182.1,232.8,0.0,,239.0,,,,,,,222.0,,-129.0,,-132.3,,-135.0,-110.0,,,,,-173.2,,-135.0,,-39.4,-332.9,,-213.9,-163.2,-396.0,,-157.0,,,,,,,-174.0,,,False,,False,True,,,,,False,,False,,True,False,,False,False,False,,False,,,,,,,False,
46095,61,18.0,,18.6,,17.0,0.0,,,,,23.3,,19.0,,19.7,1.3,,,18.5,,,25.0,,,,,,,14.0,,-43.0,,-42.4,,-44.0,-61.0,,,,,-37.7,,-42.0,,-41.3,-59.7,,,-42.5,,,-36.0,,,,,,,-47.0,,,True,,False,False,,,,,True,,True,,True,False,,,True,,,True,,,,,,,False,
46097,58,132.0,,138.1,,113.0,32.0,,,,,34.2,,38.0,,746.4,0.4,,143.3,113.3,0.0,,165.0,,,,,,,28.0,,74.0,,80.1,,55.0,-26.0,,,,,-23.8,,-20.0,,688.4,-57.5,,85.3,55.3,-58.0,,107.0,,,,,,,-30.0,,,False,,True,True,,,,,True,,True,,False,True,,False,True,True,,False,,,,,,,True,
46099,5224,3135.0,,3115.2,3130.2,3243.0,4122.0,,,,,2427.1,,4513.0,,3303.5,782.3,,2952.6,3066.8,2387.0,,5049.0,,,,5505.1,5321.0,,1798.0,,-2089.0,,-2108.8,-2093.8,-1981.0,-1102.0,,,,,-2796.9,,-711.0,,-1920.5,-4441.7,,-2271.4,-2157.2,-2837.0,,-175.0,,,,281.1,97.0,,-3426.0,,,False,False,True,True,,,,,False,,True,,True,False,,False,False,False,,True,,,,True,True,,False,
46101,128,66.0,,65.1,,62.0,66.0,,,,,60.8,,47.0,,196.1,4.4,,16.6,64.2,29.3,,100.0,,,,,,,56.0,,-62.0,,-62.9,,-66.0,-62.0,,,,,-67.2,,-81.0,,68.1,-123.6,,-111.4,-63.8,-98.7,,-28.0,,,,,,,-72.0,,,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,True,,,,,,,False,
46102,685,393.0,,396.1,,399.0,567.0,,,,,168.8,,58.0,,530.7,,,511.3,397.9,,,623.0,,,,,,,232.0,,-292.0,,-288.9,,-286.0,-118.0,,,,,-516.2,,-627.0,,-154.3,,,-173.7,-287.1,,,-62.0,,,,,,,-453.0,,,True,,True,True,,,,,False,,False,,True,,,True,True,,,True,,,,,,,False,
46103,2135,1323.0,,1366.5,,1200.0,1269.0,,,,,2033.3,,871.0,,2142.6,387.0,,883.1,1231.3,916.6,,1710.0,,,,800.6,,,1152.0,,-812.0,,-768.5,,-935.0,-866.0,,,,,-101.7,,-1264.0,,7.6,-1748.0,,-1251.9,-903.7,-1218.4,,-425.0,,,,-1334.4,,,-983.0,,,True,,False,False,,,,,True,,False,,True,False,,False,False,False,,True,,,,False,,,False,
46105,37,39.0,,35.9,,35.0,1.0,,,,,19.6,,47.0,,37.0,6.2,,,23.7,,,37.0,,,,,,,0.0,,2.0,,-1.1,,-2.0,-36.0,,,,,-17.4,,10.0,,-0.0,-30.8,,,-13.3,,,0.0,,,,,,,-37.0,,,True,,False,False,,,,,False,,False,,True,False,,,False,,,True,,,,,,,False,
46107,90,39.0,,37.0,,28.0,0.0,,,,,18.2,,24.0,,133.5,12.4,,,26.4,,,30.0,,,,,,,0.0,,-51.0,,-53.0,,-62.0,-90.0,,,,,-71.8,,-66.0,,43.5,-77.6,,,-63.6,,,-60.0,,,,,,,-90.0,,,False,,False,False,,,,,False,,False,,True,False,,,False,,,False,,,,,,,False,
46109,183,54.0,,26.9,,54.0,72.0,,,,,88.1,,162.0,,56.5,9.0,,20.4,65.1,0.0,,34.0,,,,,,,33.0,,-129.0,,-156.1,,-129.0,-111.0,,,,,-94.9,,-21.0,,-126.5,-174.0,,-162.6,-117.9,-183.0,,-149.0,,,,,,,-150.0,,,False,,False,True,,,,,True,,True,,True,False,,False,True,False,,False,,,,,,,False,
46111,88,36.0,,41.6,,27.0,11.0,,,,,28.7,,13.0,,160.4,0.1,,17.6,42.7,,,59.0,,,,,,,26.0,,-52.0,,-46.4,,-61.0,-77.0,,,,,-59.3,,-75.0,,72.4,-87.9,,-70.4,-45.3,,,-29.0,,,,,,,-62.0,,,True,,False,False,,,,,False,,False,,False,False,,False,True,,,True,,,,,,,False,
46115,177,99.0,,101.1,,100.0,0.0,,,,,64.8,,108.0,,157.9,7.0,,71.7,106.3,67.1,,155.0,,,,,,,81.0,,-78.0,,-75.9,,-77.0,-177.0,,,,,-112.2,,-69.0,,-19.1,-170.0,,-105.3,-70.7,-109.9,,-22.0,,,,,,,-96.0,,,True,,True,False,,,,,False,,True,,True,False,,False,True,False,,True,,,,,,,False,
46117,56,42.0,,41.1,,41.0,,,,,,35.1,,24.0,,59.6,0.6,,18.0,41.6,,,41.0,,,,,,,51.0,,-14.0,,-14.9,,-15.0,,,,,,-20.9,,-32.0,,3.6,-55.4,,-38.0,-14.4,,,-15.0,,,,,,,-5.0,,,False,,False,,,,,,False,,False,,True,False,,False,False,,,False,,,,,,,True,
46119,28,27.0,,28.1,,25.0,,,,,,16.8,,9.0,,53.9,1.3,,6.1,26.0,,,35.0,,,,,,,14.0,,-1.0,,0.1,,-3.0,,,,,,-11.2,,-19.0,,25.9,-26.7,,-21.9,-2.0,,,7.0,,,,,,,-14.0,,,True,,False,,,,,,False,,False,,False,False,,False,False,,,False,,,,,,,False,
46121,274,264.0,,268.9,,207.0,351.0,,,,,68.2,,50.0,,811.9,5.9,,174.8,207.3,0.1,,414.0,,,,,,,166.0,,-10.0,,-5.1,,-67.0,77.0,,,,,-205.8,,-224.0,,537.9,-268.1,,-99.2,-66.7,-273.9,,140.0,,,,,,,-108.0,,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,,,,,,False,
46123,99,75.0,,85.8,,58.0,11.0,,,,,49.5,,58.0,,85.4,1.3,,37.6,77.8,0.0,,45.0,,,,,,,0.0,,-24.0,,-13.2,,-41.0,-88.0,,,,,-49.5,,-41.0,,-13.6,-97.7,,-61.4,-21.2,-99.0,,-54.0,,,,,,,-99.0,,,True,,False,False,,,,,False,,False,,True,False,,False,True,False,,False,,,,,,,False,
46125,242,255.0,,265.4,,227.0,294.0,,,,,255.1,,82.0,,950.5,13.6,,188.3,227.2,144.7,,447.0,,,,,,,99.0,,13.0,,23.4,,-15.0,52.0,,,,,13.1,,-160.0,,708.5,-228.4,,-53.7,-14.8,-97.3,,205.0,,,,,,,-143.0,,,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,,,,,,False,
46127,244,312.0,,313.9,,263.0,348.0,,,,,352.4,,192.0,,589.2,34.7,,126.8,262.5,163.0,,517.0,,,,,,,188.0,,68.0,,69.9,,19.0,104.0,,,,,108.4,,-52.0,,345.2,-209.3,,-117.2,18.5,-81.0,,273.0,,,,,,,-56.0,,,False,,True,False,,,,,False,,True,,False,False,,False,True,False,,False,,,,,,,True,
46129,75,174.0,,174.2,,125.0,129.0,,,,,53.4,,70.0,,232.8,3.7,,125.6,122.2,35.7,,277.0,,,,,,,59.0,,99.0,,99.2,,50.0,54.0,,,,,-21.6,,-5.0,,157.8,-71.3,,50.6,47.2,-39.3,,202.0,,,,,,,-16.0,,,False,,True,True,,,,,True,,True,,False,True,,True,True,True,,False,,,,,,,True,
46135,469,228.0,,225.6,,225.0,198.0,,,,,343.5,,385.0,,314.7,59.8,,160.2,259.2,137.2,,293.0,,,,,,,284.0,,-241.0,,-243.4,,-244.0,-271.0,,,,,-125.5,,-84.0,,-154.3,-409.2,,-308.8,-209.8,-331.8,,-176.0,,,,,,,-185.0,,,False,,False,False,,,,,True,,True,,True,False,,False,True,False,,True,,,,,,,True,
46137,53,24.0,,24.7,,21.0,,,,,,22.9,,28.0,,14.4,2.4,,12.9,20.0,,,27.0,,,,,,,23.0,,-29.0,,-28.3,,-32.0,,,,,,-30.1,,-25.0,,-38.6,-50.6,,-40.1,-33.0,,,-26.0,,,,,,,-30.0,,,True,,False,,,,,,False,,True,,False,False,,False,False,,,True,,,,,,,False,
47001,535,465.0,,470.7,,436.0,677.0,,,,,412.5,,406.0,,501.7,236.8,,319.5,446.9,303.7,,767.0,,,,284.8,,,0.0,227.5,-70.0,,-64.3,,-99.0,142.0,,,,,-122.5,,-129.0,,-33.3,-298.2,,-215.5,-88.1,-231.3,,232.0,,,,-250.2,,,-535.0,-307.5,,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,,,False,,,False,False
47003,410,288.0,,300.4,,268.0,476.0,,,,,306.7,,290.0,,358.2,173.3,,99.3,240.4,166.3,,482.0,,,,199.7,,,332.0,150.5,-122.0,,-109.6,,-142.0,66.0,,,,,-103.3,,-120.0,,-51.8,-236.7,,-310.7,-169.6,-243.7,,72.0,,,,-210.3,,,-78.0,-259.5,,True,,False,True,,,,,True,,True,,True,False,,False,False,False,,True,,,,False,,,True,False
47005,134,69.0,,79.7,,67.0,22.0,,,,,62.2,,106.0,,83.5,10.2,,17.5,69.7,0.0,,121.0,,,,,,,0.0,33.7,-65.0,,-54.3,,-67.0,-112.0,,,,,-71.8,,-28.0,,-50.5,-123.8,,-116.5,-64.3,-134.0,,-13.0,,,,,,,-134.0,-100.3,,True,,False,False,,,,,False,,True,,True,False,,False,True,False,,True,,,,,,,False,False
47007,153,60.0,,65.1,,54.0,,,,,,103.1,,87.0,,47.7,29.3,,22.9,78.7,0.0,,112.0,,,,,,,0.0,48.2,-93.0,,-87.9,,-99.0,,,,,,-49.9,,-66.0,,-105.3,-123.7,,-130.1,-74.3,-153.0,,-41.0,,,,,,,-153.0,-104.8,,True,,False,,,,,,True,,True,,False,False,,False,True,False,,True,,,,,,,False,False
47009,824,621.0,,612.2,,574.0,770.0,,,,,771.8,,563.0,,653.5,266.9,,532.8,724.3,4.7,,1130.0,,,,395.1,585.0,,110.0,238.8,-203.0,,-211.8,,-250.0,-54.0,,,,,-52.2,,-261.0,,-170.5,-557.1,,-291.2,-99.7,-819.3,,306.0,,,,-428.9,-239.0,,-714.0,-585.2,,False,,False,True,,,,,True,,False,,True,False,,False,True,False,,False,,,,False,False,,False,False
47011,595,426.0,,421.8,,424.0,482.0,,,,,603.3,,544.0,,414.9,305.4,,179.6,502.8,2.8,,560.0,,,,436.0,,,253.0,420.4,-169.0,,-173.2,,-171.0,-113.0,,,,,8.3,,-51.0,,-180.1,-289.6,,-415.4,-92.2,-592.2,,-35.0,,,,-159.0,,,-342.0,-174.6,,False,,False,True,,,,,True,,True,,False,False,,False,True,False,,True,,,,True,,,False,False
47013,394,510.0,,520.0,,485.0,990.0,,,,,196.7,,258.0,,1457.9,43.3,,484.3,427.6,211.6,,989.0,,,,,,,0.0,453.4,116.0,,126.0,,91.0,596.0,,,,,-197.3,,-136.0,,1063.9,-350.7,,90.3,33.6,-182.4,,595.0,,,,,,,-394.0,59.4,,False,,True,False,,,,,False,,False,,False,False,,True,True,False,,False,,,,,,,False,True
47015,108,81.0,,80.8,,79.0,79.0,,,,,72.5,,78.0,,149.3,24.7,,23.6,93.7,84.2,,105.0,,,,,,,28.0,73.0,-27.0,,-27.2,,-29.0,-29.0,,,,,-35.5,,-30.0,,41.3,-83.3,,-84.4,-14.3,-23.8,,-3.0,,,,,,,-80.0,-35.0,,False,,False,False,,,,,False,,False,,False,False,,False,True,True,,True,,,,,,,False,False
47017,211,138.0,,138.9,,140.0,177.0,,,,,363.0,,163.0,,204.6,51.5,,53.3,139.4,1.2,,80.0,,,,143.6,,,76.0,108.0,-73.0,,-72.1,,-71.0,-34.0,,,,,152.0,,-48.0,,-6.4,-159.5,,-157.7,-71.6,-209.8,,-131.0,,,,-67.4,,,-135.0,-103.0,,True,,True,True,,,,,False,,True,,True,False,,False,True,False,,False,,,,True,,,False,False
47019,535,273.0,,268.5,,252.0,444.0,,,,,350.9,,241.0,,292.8,103.1,,178.3,269.9,0.6,,490.0,,,,181.9,,,247.0,163.8,-262.0,,-266.5,,-283.0,-91.0,,,,,-184.1,,-294.0,,-242.2,-431.9,,-356.7,-265.1,-534.4,,-45.0,,,,-353.1,,,-288.0,-371.2,,False,,False,True,,,,,True,,False,,True,False,,False,False,False,,True,,,,False,,,False,False
47021,268,168.0,,168.6,,166.0,245.0,,,,,194.5,,132.0,,177.3,69.9,,116.7,209.4,2.3,,330.0,,,,,,,133.0,92.1,-100.0,,-99.4,,-102.0,-23.0,,,,,-73.5,,-136.0,,-90.7,-198.1,,-151.3,-58.6,-265.7,,62.0,,,,,,,-135.0,-175.9,,True,,False,True,,,,,True,,False,,True,False,,False,True,False,,True,,,,,,,False,False
47023,83,87.0,,89.3,,75.0,41.0,,,,,161.2,,97.0,,106.4,24.9,,27.1,74.2,0.0,,67.0,,,,,,,52.0,20.4,4.0,,6.3,,-8.0,-42.0,,,,,78.2,,14.0,,23.4,-58.1,,-55.9,-8.8,-83.0,,-16.0,,,,,,,-31.0,-62.6,,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,,,,,,False,False
47025,82,54.0,,49.1,,49.0,43.0,,,,,93.2,,176.0,,97.1,35.0,,21.8,63.6,0.0,,100.0,,,,,,,56.0,34.7,-28.0,,-32.9,,-33.0,-39.0,,,,,11.2,,94.0,,15.1,-47.0,,-60.2,-18.4,-82.0,,18.0,,,,,,,-26.0,-47.3,,False,,False,False,,,,,True,,False,,True,False,,False,True,False,,True,,,,,,,True,False
47027,88,150.0,,154.7,,112.0,117.0,,,,,53.0,,35.0,,334.0,16.9,,101.1,113.9,56.2,,206.0,,,,,,,135.0,99.6,62.0,,66.7,,24.0,29.0,,,,,-35.0,,-53.0,,246.0,-71.1,,13.1,25.9,-31.8,,118.0,,,,,,,47.0,11.6,,False,,True,True,,,,,True,,True,,False,False,,True,True,True,,False,,,,,,,True,True
47029,378,141.0,,125.8,,144.0,229.0,,,,,188.1,,193.0,,183.2,58.5,,123.9,211.3,0.1,,275.0,,,,,,,77.0,788.3,-237.0,,-252.2,,-234.0,-149.0,,,,,-189.9,,-185.0,,-194.8,-319.5,,-254.1,-166.7,-377.9,,-103.0,,,,,,,-301.0,410.3,,False,,True,True,,,,,True,,True,,True,False,,False,True,False,,True,,,,,,,False,False
47031,469,474.0,,487.9,,466.0,526.0,,,,,782.0,,333.0,,691.6,298.5,,181.9,457.7,417.1,,511.0,,,,308.9,,,259.0,314.4,5.0,,18.9,,-3.0,57.0,,,,,313.0,,-136.0,,222.6,-170.5,,-287.1,-11.3,-51.9,,42.0,,,,-160.1,,,-210.0,-154.6,,False,,True,False,,,,,False,,False,,False,False,,False,False,False,,False,,,,False,,,False,False
47033,270,276.0,,272.8,,187.0,145.0,,,,,105.9,,86.0,,382.2,35.3,,186.9,225.4,88.1,,436.0,,,,,,,69.0,251.7,6.0,,2.8,,-83.0,-125.0,,,,,-164.1,,-184.0,,112.2,-234.7,,-83.1,-44.6,-181.9,,166.0,,,,,,,-201.0,-18.3,,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,,,,,,False,False
47035,405,249.0,,226.6,,240.0,307.0,,,,,438.5,,326.0,,304.4,119.6,,177.2,283.6,1.6,,309.0,,,,227.4,,,138.0,217.9,-156.0,,-178.4,,-165.0,-98.0,,,,,33.5,,-79.0,,-100.6,-285.4,,-227.8,-121.4,-403.4,,-96.0,,,,-177.6,,,-267.0,-187.1,,False,,False,True,,,,,True,,True,,True,False,,False,True,False,,True,,,,False,,,False,False
47037,5690,3195.0,,3370.4,2836.9,2656.0,2425.0,,,,,1816.0,,2285.0,,2778.9,1238.2,,2592.7,4206.0,164.7,,5358.0,,,,1869.5,3560.0,,2272.0,1768.8,-2495.0,,-2319.6,-2853.1,-3034.0,-3265.0,,,,,-3874.0,,-3405.0,,-2911.1,-4451.8,,-3097.3,-1484.0,-5525.3,,-332.0,,,,-3820.5,-2130.0,,-3418.0,-3921.2,,True,False,False,False,,,,,False,,False,,False,False,,False,True,False,,True,,,,False,True,,False,False
47039,107,84.0,,89.8,,73.0,32.0,,,,,113.4,,80.0,,73.4,29.7,,38.4,86.7,0.0,,52.0,,,,,,,36.0,61.6,-23.0,,-17.2,,-34.0,-75.0,,,,,6.4,,-27.0,,-33.6,-77.3,,-68.6,-20.3,-107.0,,-55.0,,,,,,,-71.0,-45.4,,True,,False,False,,,,,True,,False,,False,False,,False,True,False,,False,,,,,,,False,False
47041,199,126.0,,126.0,,124.0,118.0,,,,,255.2,,135.0,,154.9,36.3,,42.3,126.0,0.0,,202.0,,,,,,,1.0,77.5,-73.0,,-73.0,,-75.0,-81.0,,,,,56.2,,-64.0,,-44.1,-162.7,,-156.7,-73.0,-199.0,,3.0,,,,,,,-198.0,-121.5,,True,,False,False,,,,,True,,True,,True,False,,False,False,False,,True,,,,,,,False,False
