,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
37019,1895,2260.0,2327.0,,,,,,2690.0,971.4,1801.3,,2170.0,,,2100.5,2083.0,,365.0,432.0,,,,,,795.0,-923.6,-93.7,,275.0,,,205.5,188.0,,False,,,,,,False,False,True,,True,,,True,True,
37021,2931,4145.0,3379.0,,,,,,5952.0,2863.4,3305.5,,3528.5,,,5874.1,2086.0,,1214.0,448.0,,,,,,3021.0,-67.6,374.5,,597.5,,,2943.1,-845.0,,True,,,,,,False,True,True,,True,,,False,True,
37023,1170,2670.0,2550.0,,,,,,2517.0,1684.0,1869.9,,2880.5,,,2364.4,,,1500.0,1380.0,,,,,,1347.0,514.0,699.9,,1710.5,,,1194.4,,,True,,,,,,True,True,True,,False,,,True,,
37025,3346,5140.0,4186.0,,,,,,6105.0,2053.2,3668.8,,4514.5,,,3535.3,4338.0,,1794.0,840.0,,,,,,2759.0,-1292.8,322.8,,1168.5,,,189.3,992.0,,True,,,,,,False,True,True,,True,,,True,True,
37027,1068,1785.0,954.0,,,,,,2085.0,610.3,1568.2,,1284.0,,,1278.2,,,717.0,-114.0,,,,,,1017.0,-457.7,500.2,,216.0,,,210.2,,,True,,,,,,False,True,True,,True,,,True,,
37029,145,145.0,41.0,,,,,,194.0,145.4,149.2,,163.0,,,,,,0.0,-104.0,,,,,,49.0,0.4,4.2,,18.0,,,,,,False,,,,,,False,False,False,,False,,,,,
37031,851,1235.0,1006.0,,,,,,1558.0,697.0,1042.9,,1152.0,,,1027.7,,,384.0,155.0,,,,,,707.0,-154.0,191.9,,301.0,,,176.7,,,True,,,,,,False,True,True,,True,,,True,,
37033,335,580.0,244.0,,,,,,415.0,443.9,447.5,,542.0,,,,,,245.0,-91.0,,,,,,80.0,108.9,112.5,,207.0,,,,,,True,,,,,,True,True,True,,True,,,,,
37035,2655,5140.0,5591.0,,,,,,4457.0,3700.9,2752.5,,4932.5,,,4008.1,3812.0,,2485.0,2936.0,,,,,,1802.0,1045.9,97.5,,2277.5,,,1353.1,1157.0,,False,,,,,,True,True,True,,True,,,True,True,
37037,596,1055.0,881.0,,,,,,1417.0,926.2,871.0,,1234.0,,,821.2,,,459.0,285.0,,,,,,821.0,330.2,275.0,,638.0,,,225.2,,,True,,,,,,False,True,True,,False,,,True,,
37039,353,520.0,113.0,,,,,,505.0,178.0,434.1,,512.0,,,,,,167.0,-240.0,,,,,,152.0,-175.0,81.1,,159.0,,,,,,False,,,,,,True,False,True,,True,,,,,
37041,232,540.0,579.0,,,,,,267.0,176.0,320.2,,599.0,,,,,,308.0,347.0,,,,,,35.0,-56.0,88.2,,367.0,,,,,,False,,,,,,True,True,True,,False,,,,,
37043,97,145.0,32.0,,,,,,183.0,43.0,131.9,,142.5,,,,,,48.0,-65.0,,,,,,86.0,-54.0,34.9,,45.5,,,,,,False,,,,,,False,False,True,,True,,,,,
37045,1326,2655.0,2742.0,,,,,,2757.0,840.9,1966.4,,2301.5,,,2669.5,,,1329.0,1416.0,,,,,,1431.0,-485.1,640.4,,975.5,,,1343.5,,,False,,,,,,False,True,True,,True,,,False,,
37047,982,1630.0,1572.0,,,,,,1402.0,370.9,1144.2,,1638.0,,,963.5,,,648.0,590.0,,,,,,420.0,-611.1,162.2,,656.0,,,-18.5,,,True,,,,,,True,True,True,,False,,,True,,
37049,1540,1960.0,1019.0,,,,,,2429.0,849.0,1538.8,,1718.0,,,905.7,,,420.0,-521.0,,,,,,889.0,-691.0,-1.2,,178.0,,,-634.3,,,False,,,,,,False,False,True,,True,,,False,,
37051,5350,6705.0,9142.0,,,,,,7817.0,3653.1,5159.8,,6734.0,,,5582.9,15171.0,,1355.0,3792.0,,,,,,2467.0,-1696.9,-190.2,,1384.0,,,232.9,9821.0,,False,,,,,,False,False,True,,False,,,True,False,
37053,362,515.0,189.0,,,,,,487.0,345.9,340.6,,621.0,,,,,,153.0,-173.0,,,,,,125.0,-16.1,-21.4,,259.0,,,,,,False,,,,,,True,True,True,,False,,,,,
37055,287,650.0,373.0,,,,,,691.0,353.6,495.5,,811.5,,,,,,363.0,86.0,,,,,,404.0,66.6,208.5,,524.5,,,,,,True,,,,,,False,True,True,,False,,,,,
37057,2465,4335.0,2059.0,,,,,,4083.0,2322.7,3029.7,,4504.5,,,3843.4,3631.0,,1870.0,-406.0,,,,,,1618.0,-142.3,564.7,,2039.5,,,1378.4,1166.0,,True,,,,,,True,True,True,,False,,,True,True,
37059,709,870.0,490.0,,,,,,980.0,366.8,647.7,,961.0,,,534.0,,,161.0,-219.0,,,,,,271.0,-342.2,-61.3,,252.0,,,-175.0,,,False,,,,,,False,False,True,,False,,,False,,
37061,599,1025.0,549.0,,,,,,1742.0,471.2,893.9,,1031.0,,,765.6,,,426.0,-50.0,,,,,,1143.0,-127.8,294.9,,432.0,,,166.6,,,True,,,,,,False,True,True,,False,,,True,,
37063,3130,4465.0,5142.0,,,,,,6538.0,2012.3,3094.6,,5190.5,,,3995.8,4004.0,,1335.0,2012.0,,,,,,3408.0,-1117.7,-35.4,,2060.5,,,865.8,874.0,,False,,,,,,False,True,True,,False,,,True,True,
37065,787,790.0,215.0,,,,,,1195.0,298.0,835.8,,614.0,,,624.7,,,3.0,-572.0,,,,,,408.0,-489.0,48.8,,-173.0,,,-162.3,,,False,,,,,,False,False,False,,False,,,False,,
37067,5424,8080.0,13256.0,,,,,,8215.0,4085.6,4905.1,,8176.5,,,6574.6,9188.0,,2656.0,7832.0,,,,,,2791.0,-1338.4,-518.9,,2752.5,,,1150.6,3764.0,,False,,,,,,False,True,True,,False,,,True,False,
37069,1028,1750.0,1446.0,,,,,,1373.0,658.9,1086.5,,1887.5,,,1256.3,,,722.0,418.0,,,,,,345.0,-369.1,58.5,,859.5,,,228.3,,,True,,,,,,True,True,True,,False,,,True,,
37071,3261,5755.0,3609.0,,,,,,6761.0,2248.8,4564.8,,4403.5,,,5162.5,4265.0,,2494.0,348.0,,,,,,3500.0,-1012.2,1303.8,,1142.5,,,1901.5,1004.0,,True,,,,,,False,True,True,,True,,,True,True,
37073,171,220.0,141.0,,,,,,209.0,111.0,130.7,,337.0,,,,,,49.0,-30.0,,,,,,38.0,-60.0,-40.3,,166.0,,,,,,True,,,,,,True,False,True,,False,,,,,
37075,48,95.0,32.0,,,,,,153.0,22.3,89.3,,12.0,,,,,,47.0,-16.0,,,,,,105.0,-25.7,41.3,,-36.0,,,,,,True,,,,,,False,True,True,,True,,,,,
37077,716,915.0,355.0,,,,,,1249.0,389.0,732.4,,679.5,,,758.1,,,199.0,-361.0,,,,,,533.0,-327.0,16.4,,-36.5,,,42.1,,,False,,,,,,False,False,True,,True,,,True,,
37079,301,430.0,370.0,,,,,,539.0,172.3,285.0,,386.0,,,,,,129.0,69.0,,,,,,238.0,-128.7,-16.0,,85.0,,,,,,True,,,,,,False,True,True,,True,,,,,
37081,7020,10775.0,13163.0,,,,,,10498.0,5560.5,9341.9,,11462.0,,,8158.8,10029.0,,3755.0,6143.0,,,,,,3478.0,-1459.5,2321.9,,4442.0,,,1138.8,3009.0,,False,,,,,,True,True,True,,False,,,True,True,
37083,985,1285.0,916.0,,,,,,976.0,781.4,1013.6,,1469.5,,,801.8,,,300.0,-69.0,,,,,,-9.0,-203.6,28.6,,484.5,,,-183.2,,,True,,,,,,True,True,True,,False,,,True,,
37085,1820,2390.0,1225.0,,,,,,3188.0,1437.2,2027.1,,2653.5,,,2002.1,2108.0,,570.0,-595.0,,,,,,1368.0,-382.8,207.1,,833.5,,,182.1,288.0,,False,,,,,,False,True,True,,False,,,True,True,
37087,735,1135.0,777.0,,,,,,1544.0,416.2,960.3,,1393.5,,,441.7,,,400.0,42.0,,,,,,809.0,-318.8,225.3,,658.5,,,-293.3,,,True,,,,,,False,True,True,,False,,,True,,
37089,1550,2225.0,810.0,,,,,,3138.0,1309.6,1893.5,,1954.0,,,2180.4,,,675.0,-740.0,,,,,,1588.0,-240.4,343.5,,404.0,,,630.4,,,False,,,,,,False,True,True,,True,,,True,,
37091,227,500.0,328.0,,,,,,459.0,202.7,391.1,,575.0,,,,,,273.0,101.0,,,,,,232.0,-24.3,164.1,,348.0,,,,,,True,,,,,,True,True,True,,False,,,,,
37093,625,950.0,563.0,,,,,,1338.0,516.0,757.3,,948.5,,,631.5,,,325.0,-62.0,,,,,,713.0,-109.0,132.3,,323.5,,,6.5,,,True,,,,,,False,True,True,,True,,,True,,
37095,55,85.0,42.0,,,,,,124.0,130.1,90.4,,6.0,,,,,,30.0,-13.0,,,,,,69.0,75.1,35.4,,-49.0,,,,,,True,,,,,,False,False,False,,False,,,,,
37097,3288,5775.0,5325.0,,,,,,4297.0,2887.8,3404.7,,6178.0,,,4958.1,4783.0,,2487.0,2037.0,,,,,,1009.0,-400.2,116.7,,2890.0,,,1670.1,1495.0,,True,,,,,,True,True,True,,False,,,True,True,
37099,460,795.0,680.0,,,,,,983.0,206.1,515.3,,706.5,,,679.7,,,335.0,220.0,,,,,,523.0,-253.9,55.3,,246.5,,,219.7,,,True,,,,,,False,True,True,,True,,,True,,
37101,3133,3960.0,3105.0,,,,,,5113.0,2264.6,2967.2,,3231.5,,,2277.4,2552.0,,827.0,-28.0,,,,,,1980.0,-868.4,-165.8,,98.5,,,-855.6,-581.0,,True,,,,,,False,False,True,,True,,,False,True,
37103,168,195.0,121.0,,,,,,223.0,218.0,122.3,,115.0,,,,,,27.0,-47.0,,,,,,55.0,50.0,-45.7,,-53.0,,,,,,False,,,,,,False,False,False,,False,,,,,
37105,863,1420.0,1043.0,,,,,,1445.0,559.5,1042.8,,1194.0,,,908.0,,,557.0,180.0,,,,,,582.0,-303.5,179.8,,331.0,,,45.0,,,True,,,,,,False,True,True,,True,,,True,,
37107,1046,1195.0,379.0,,,,,,1481.0,639.7,884.6,,1042.0,,,1040.6,,,149.0,-667.0,,,,,,435.0,-406.3,-161.4,,-4.0,,,-5.4,,,False,,,,,,False,False,False,,True,,,True,,
37109,1376,2585.0,955.0,,,,,,2465.0,1187.5,1801.5,,2683.0,,,2339.4,,,1209.0,-421.0,,,,,,1089.0,-188.5,425.5,,1307.0,,,963.4,,,True,,,,,,True,True,True,,False,,,True,,
37111,694,1090.0,474.0,,,,,,1250.0,479.5,761.8,,1302.5,,,485.9,,,396.0,-220.0,,,,,,556.0,-214.5,67.8,,608.5,,,-208.1,,,True,,,,,,False,True,True,,False,,,True,,
37113,464,680.0,151.0,,,,,,690.0,280.9,690.9,,869.0,,,,,,216.0,-313.0,,,,,,226.0,-183.1,226.9,,405.0,,,,,,False,,,,,,False,True,False,,False,,,,,
37115,240,300.0,68.0,,,,,,485.0,214.6,237.3,,341.0,,,,,,60.0,-172.0,,,,,,245.0,-25.4,-2.7,,101.0,,,,,,False,,,,,,False,True,True,,False,,,,,
37117,278,500.0,266.0,,,,,,494.0,78.3,315.9,,440.0,,,,,,222.0,-12.0,,,,,,216.0,-199.7,37.9,,162.0,,,,,,True,,,,,,True,True,True,,True,,,,,
37119,15415,24850.0,50498.0,,,,,,27256.0,12011.0,20748.5,,27485.5,,,23500.7,18000.0,,9435.0,35083.0,,,,,,11841.0,-3404.0,5333.5,,12070.5,,,8085.7,2585.0,,False,,,,,,False,True,True,,False,,,True,True,
37121,241,85.0,23.0,,,,,,327.0,38.2,92.3,,141.0,,,,,,-156.0,-218.0,,,,,,86.0,-202.8,-148.7,,-100.0,,,,,,False,,,,,,True,False,True,,True,,,,,
37123,472,790.0,472.0,,,,,,730.0,272.4,503.5,,768.0,,,271.6,,,318.0,0.0,,,,,,258.0,-199.6,31.5,,296.0,,,-200.4,,,True,,,,,,True,True,True,,True,,,True,,
37125,1337,2465.0,2363.0,,,,,,2430.0,913.5,1884.8,,2135.0,,,1756.8,,,1128.0,1026.0,,,,,,1093.0,-423.5,547.8,,798.0,,,419.8,,,True,,,,,,True,True,True,,True,,,True,,
37127,2154,2400.0,3875.0,,,,,,2266.0,790.8,1400.2,,2429.0,,,1938.4,,,246.0,1721.0,,,,,,112.0,-1363.2,-753.8,,275.0,,,-215.6,,,False,,,,,,True,False,False,,False,,,True,,
37129,3390,6965.0,12740.0,,,,,,5169.0,3665.0,3873.0,,3339.0,,,4216.7,11802.0,,3575.0,9350.0,,,,,,1779.0,275.0,483.0,,-51.0,,,826.7,8412.0,,False,,,,,,True,True,True,,True,,,True,False,
37131,263,485.0,271.0,,,,,,302.0,295.5,375.9,,765.0,,,,,,222.0,8.0,,,,,,39.0,32.5,112.9,,502.0,,,,,,True,,,,,,True,True,True,,False,,,,,
37133,2563,4180.0,6290.0,,,,,,5111.0,1412.3,2977.3,,3337.5,,,3354.5,2997.0,,1617.0,3727.0,,,,,,2548.0,-1150.7,414.3,,774.5,,,791.5,434.0,,False,,,,,,False,True,True,,True,,,True,True,
37135,1368,1590.0,998.0,,,,,,2962.0,716.8,1630.0,,1348.0,,,1357.0,2142.0,,222.0,-370.0,,,,,,1594.0,-651.2,262.0,,-20.0,,,-11.0,774.0,,False,,,,,,False,False,False,,True,,,True,False,
37137,251,245.0,134.0,,,,,,250.0,100.7,169.4,,263.5,,,,,,-6.0,-117.0,,,,,,-1.0,-150.3,-81.6,,12.5,,,,,,False,,,,,,True,False,False,,False,,,,,
37139,534,845.0,300.0,,,,,,724.0,529.6,707.9,,1022.0,,,778.9,,,311.0,-234.0,,,,,,190.0,-4.4,173.9,,488.0,,,244.9,,,True,,,,,,True,True,True,,False,,,True,,
37141,762,2055.0,1315.0,,,,,,1419.0,828.6,1406.8,,1631.0,,,1460.9,,,1293.0,553.0,,,,,,657.0,66.6,644.8,,869.0,,,698.9,,,True,,,,,,True,True,True,,True,,,True,,
37143,183,155.0,35.0,,,,,,221.0,101.3,123.2,,251.0,,,,,,-28.0,-148.0,,,,,,38.0,-81.7,-59.8,,68.0,,,,,,False,,,,,,False,False,False,,False,,,,,
37145,634,950.0,532.0,,,,,,806.0,441.6,690.1,,913.0,,,722.0,,,316.0,-102.0,,,,,,172.0,-192.4,56.1,,279.0,,,88.0,,,True,,,,,,True,True,True,,True,,,True,,
37147,2869,3915.0,6696.0,,,,,,4185.0,1262.5,2574.6,,3562.0,,,3218.7,3481.0,,1046.0,3827.0,,,,,,1316.0,-1606.5,-294.4,,693.0,,,349.7,612.0,,False,,,,,,False,False,True,,True,,,True,True,
37149,245,375.0,76.0,,,,,,609.0,203.5,339.7,,373.0,,,,,,130.0,-169.0,,,,,,364.0,-41.5,94.7,,128.0,,,,,,False,,,,,,False,True,True,,True,,,,,
37151,2529,3785.0,3339.0,,,,,,3613.0,1718.7,2278.5,,3657.0,,,1753.3,3091.0,,1256.0,810.0,,,,,,1084.0,-810.3,-250.5,,1128.0,,,-775.7,562.0,,True,,,,,,True,True,True,,True,,,True,True,
37153,731,1080.0,1037.0,,,,,,1110.0,398.6,665.7,,654.0,,,774.4,,,349.0,306.0,,,,,,379.0,-332.4,-65.3,,-77.0,,,43.4,,,True,,,,,,False,True,True,,True,,,True,,
37155,2500,3745.0,2274.0,,,,,,3258.0,1515.8,2912.2,,4068.0,,,1579.5,4395.0,,1245.0,-226.0,,,,,,758.0,-984.2,412.2,,1568.0,,,-920.5,1895.0,,True,,,,,,True,True,True,,False,,,True,False,
37157,871,1635.0,493.0,,,,,,1750.0,1095.6,1356.1,,2007.0,,,1170.0,,,764.0,-378.0,,,,,,879.0,224.6,485.1,,1136.0,,,299.0,,,True,,,,,,False,True,True,,False,,,True,,
37159,2659,3460.0,1074.0,,,,,,3651.0,1983.7,2645.4,,3332.0,,,3015.5,2189.0,,801.0,-1585.0,,,,,,992.0,-675.3,-13.6,,673.0,,,356.5,-470.0,,False,,,,,,False,True,True,,True,,,True,True,
37161,801,1830.0,1053.0,,,,,,2107.0,938.9,1129.5,,1261.0,,,2590.9,,,1029.0,252.0,,,,,,1306.0,137.9,328.5,,460.0,,,1789.9,,,True,,,,,,False,True,True,,True,,,False,,
37163,879,1010.0,979.0,,,,,,1962.0,874.6,891.1,,1157.0,,,825.8,,,131.0,100.0,,,,,,1083.0,-4.4,12.1,,278.0,,,-53.2,,,True,,,,,,False,True,True,,False,,,True,,
37165,403,665.0,275.0,,,,,,754.0,300.0,505.8,,468.0,,,510.0,,,262.0,-128.0,,,,,,351.0,-103.0,102.8,,65.0,,,107.0,,,True,,,,,,False,True,True,,True,,,True,,
37167,1082,1700.0,1099.0,,,,,,1753.0,700.1,1263.4,,1529.0,,,1018.5,,,618.0,17.0,,,,,,671.0,-381.9,181.4,,447.0,,,-63.5,,,True,,,,,,False,True,True,,True,,,True,,
37169,755,1270.0,1199.0,,,,,,971.0,607.3,757.2,,1232.0,,,1317.8,,,515.0,444.0,,,,,,216.0,-147.7,2.2,,477.0,,,562.8,,,True,,,,,,True,True,True,,True,,,False,,
37171,1402,2025.0,1519.0,,,,,,1617.0,938.0,1272.1,,2244.5,,,748.7,,,623.0,117.0,,,,,,215.0,-464.0,-129.9,,842.5,,,-653.3,,,True,,,,,,True,True,True,,False,,,False,,
37173,148,410.0,212.0,,,,,,275.0,206.6,281.0,,368.0,,,,,,262.0,64.0,,,,,,127.0,58.6,133.0,,220.0,,,,,,True,,,,,,True,True,True,,True,,,,,
37175,435,645.0,398.0,,,,,,806.0,451.3,527.7,,689.0,,,,,,210.0,-37.0,,,,,,371.0,16.3,92.7,,254.0,,,,,,True,,,,,,False,True,True,,False,,,,,
37177,71,75.0,0.0,,,,,,60.0,21.0,65.1,,145.0,,,,,,4.0,-71.0,,,,,,-11.0,-50.0,-5.9,,74.0,,,,,,False,,,,,,False,False,False,,False,,,,,
37179,3447,5845.0,6939.0,,,,,,7284.0,2274.2,4078.9,,5537.5,,,5134.2,3301.0,,2398.0,3492.0,,,,,,3837.0,-1172.8,631.9,,2090.5,,,1687.2,-146.0,,False,,,,,,False,True,True,,True,,,True,True,
37181,814,895.0,297.0,,,,,,859.0,401.8,632.7,,1052.0,,,492.2,,,81.0,-517.0,,,,,,45.0,-412.2,-181.3,,238.0,,,-321.8,,,False,,,,,,True,False,False,,False,,,False,,
37183,13703,21530.0,20275.0,,,,,,24728.0,13658.4,20791.5,,19769.5,,,13931.9,17352.0,,7827.0,6572.0,,,,,,11025.0,-44.6,7088.5,,6066.5,,,228.9,3649.0,,True,,,,,,False,True,True,,True,,,True,True,
37185,249,330.0,756.0,,,,,,299.0,180.9,220.9,,224.0,,,,,,81.0,507.0,,,,,,50.0,-68.1,-28.1,,-25.0,,,,,,False,,,,,,True,True,True,,True,,,,,
37187,280,330.0,121.0,,,,,,254.0,173.7,246.8,,269.0,,,,,,50.0,-159.0,,,,,,-26.0,-106.3,-33.2,,-11.0,,,,,,False,,,,,,True,False,True,,True,,,,,
37189,722,610.0,359.0,,,,,,1143.0,194.2,768.1,,450.0,,,,,,-112.0,-363.0,,,,,,421.0,-527.8,46.1,,-272.0,,,,,,False,,,,,,False,False,True,,False,,,,,
37191,1439,1930.0,3649.0,,,,,,3473.0,857.1,1822.3,,2004.5,,,892.2,,,491.0,2210.0,,,,,,2034.0,-581.9,383.3,,565.5,,,-546.8,,,False,,,,,,False,False,True,,False,,,False,,
37193,912,1415.0,842.0,,,,,,1541.0,598.7,1098.1,,1412.0,,,940.3,,,503.0,-70.0,,,,,,629.0,-313.3,186.1,,500.0,,,28.3,,,True,,,,,,False,True,True,,True,,,True,,
37195,1308,1635.0,1269.0,,,,,,2098.0,703.7,1409.6,,1273.5,,,1196.7,,,327.0,-39.0,,,,,,790.0,-604.3,101.6,,-34.5,,,-111.3,,,True,,,,,,False,False,True,,True,,,True,,
37197,502,775.0,293.0,,,,,,824.0,229.9,631.2,,792.5,,,375.1,,,273.0,-209.0,,,,,,322.0,-272.1,129.2,,290.5,,,-126.9,,,True,,,,,,False,True,True,,False,,,True,,
37199,192,230.0,166.0,,,,,,356.0,263.2,204.9,,106.0,,,,,,38.0,-26.0,,,,,,164.0,71.2,12.9,,-86.0,,,,,,True,,,,,,False,False,True,,False,,,,,
38001,17,115.0,10.0,,,,,,23.0,97.1,77.0,,83.0,,,,,,98.0,-7.0,,,,,,6.0,80.1,60.0,,66.0,,,,,,True,,,,,,True,True,True,,True,,,,,
38003,19,20.0,0.0,,,,,,57.0,1.1,32.2,,0.0,,,,,,1.0,-19.0,,,,,,38.0,-17.9,13.2,,-19.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38005,9,30.0,3.0,,,,,,30.0,10.2,51.6,,2.0,,,,,,21.0,-6.0,,,,,,21.0,1.2,42.6,,-7.0,,,,,,True,,,,,,False,True,False,,True,,,,,
38007,1,0.0,0.0,,,,,,18.0,6.5,3.2,,5.0,,,,,,-1.0,-1.0,,,,,,17.0,5.5,2.2,,4.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38009,53,50.0,0.0,,,,,,65.0,9.2,28.2,,21.0,,,,,,-3.0,-53.0,,,,,,12.0,-43.8,-24.8,,-32.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38011,39,75.0,,,,,,,50.0,41.2,31.9,,117.0,,,,,,36.0,,,,,,,11.0,2.2,-7.1,,78.0,,,,,,,,,,,,True,True,True,,False,,,,,
38013,12,30.0,,,,,,,19.0,280.9,10.8,,19.0,,,,,,18.0,,,,,,,7.0,268.9,-1.2,,7.0,,,,,,,,,,,,True,False,True,,True,,,,,
38015,489,765.0,770.0,,,,,,746.0,209.5,717.7,,497.0,,,995.6,,,276.0,281.0,,,,,,257.0,-279.5,228.7,,8.0,,,506.6,,,False,,,,,,True,False,True,,True,,,False,,
38017,588,975.0,515.0,,,,,,1140.0,251.8,1208.0,,728.5,,,859.1,505.0,,387.0,-73.0,,,,,,552.0,-336.2,620.0,,140.5,,,271.1,-83.0,,True,,,,,,False,True,False,,True,,,True,True,
38019,4,5.0,0.0,,,,,,31.0,8.8,10.9,,5.0,,,,,,1.0,-4.0,,,,,,27.0,4.8,6.9,,1.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38021,16,35.0,5.0,,,,,,39.0,4.3,41.4,,6.0,,,,,,19.0,-11.0,,,,,,23.0,-11.7,25.4,,-10.0,,,,,,True,,,,,,False,True,False,,True,,,,,
38023,13,10.0,0.0,,,,,,52.0,0.6,7.5,,10.0,,,,,,-3.0,-13.0,,,,,,39.0,-12.4,-5.5,,-3.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38025,6,10.0,0.0,,,,,,52.0,0.0,13.8,,15.0,,,,,,4.0,-6.0,,,,,,46.0,-6.0,7.8,,9.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38027,34,20.0,0.0,,,,,,10.0,4.0,15.8,,19.0,,,,,,-14.0,-34.0,,,,,,-24.0,-30.0,-18.2,,-15.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38029,3,15.0,2.0,,,,,,20.0,1.0,18.4,,1.0,,,,,,12.0,-1.0,,,,,,17.0,-2.0,15.4,,-2.0,,,,,,True,,,,,,False,True,False,,True,,,,,
38031,22,25.0,0.0,,,,,,13.0,7.4,8.4,,1.0,,,,,,3.0,-22.0,,,,,,-9.0,-14.6,-13.6,,-21.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38033,6,15.0,0.0,,,,,,14.0,63.1,34.8,,0.0,,,,,,9.0,-6.0,,,,,,8.0,57.1,28.8,,-6.0,,,,,,True,,,,,,True,False,False,,True,,,,,
38035,265,405.0,366.0,,,,,,453.0,90.2,451.9,,233.0,,,721.7,,,140.0,101.0,,,,,,188.0,-174.8,186.9,,-32.0,,,456.7,,,True,,,,,,False,False,False,,True,,,False,,
38037,3,20.0,0.0,,,,,,15.0,0.5,5.7,,10.0,,,,,,17.0,-3.0,,,,,,12.0,-2.5,2.7,,7.0,,,,,,True,,,,,,True,True,True,,True,,,,,
38039,2,5.0,0.0,,,,,,10.0,0.0,8.3,,19.0,,,,,,3.0,-2.0,,,,,,8.0,-2.0,6.3,,17.0,,,,,,True,,,,,,False,True,False,,False,,,,,
38041,32,40.0,,,,,,,19.0,5.1,12.0,,19.0,,,,,,8.0,,,,,,,-13.0,-26.9,-20.0,,-13.0,,,,,,,,,,,,False,False,False,,False,,,,,
38043,5,0.0,0.0,,,,,,13.0,1.0,4.3,,11.0,,,,,,-5.0,-5.0,,,,,,8.0,-4.0,-0.7,,6.0,,,,,,False,,,,,,False,True,True,,False,,,,,
38045,1,10.0,0.0,,,,,,21.0,0.1,18.9,,48.0,,,,,,9.0,-1.0,,,,,,20.0,-0.9,17.9,,47.0,,,,,,True,,,,,,False,True,False,,False,,,,,
38047,1,0.0,0.0,,,,,,15.0,0.0,5.0,,15.0,,,,,,-1.0,-1.0,,,,,,14.0,-1.0,4.0,,14.0,,,,,,False,,,,,,False,True,False,,False,,,,,
38049,42,0.0,0.0,,,,,,35.0,1.3,15.6,,29.0,,,,,,-42.0,-42.0,,,,,,-7.0,-40.7,-26.4,,-13.0,,,,,,False,,,,,,True,True,True,,True,,,,,
38051,2,15.0,0.0,,,,,,16.0,1.6,9.7,,15.0,,,,,,13.0,-2.0,,,,,,14.0,-0.4,7.7,,13.0,,,,,,True,,,,,,False,True,True,,False,,,,,
38053,46,125.0,0.0,,,,,,130.0,28.6,86.8,,94.0,,,,,,79.0,-46.0,,,,,,84.0,-17.4,40.8,,48.0,,,,,,True,,,,,,False,True,True,,True,,,,,
38055,50,60.0,,,,,,,73.0,17.8,46.4,,24.0,,,,,,10.0,,,,,,,23.0,-32.2,-3.6,,-26.0,,,,,,,,,,,,False,False,True,,False,,,,,
38057,26,50.0,3.0,,,,,,45.0,3.6,34.9,,15.0,,,,,,24.0,-23.0,,,,,,19.0,-22.4,8.9,,-11.0,,,,,,True,,,,,,True,True,True,,True,,,,,
38059,138,190.0,27.0,,,,,,248.0,51.4,179.6,,107.0,,,234.2,,,52.0,-111.0,,,,,,110.0,-86.6,41.6,,-31.0,,,96.2,,,False,,,,,,False,False,True,,True,,,False,,
38061,36,40.0,5.0,,,,,,161.0,8.3,69.4,,16.0,,,,,,4.0,-31.0,,,,,,125.0,-27.7,33.4,,-20.0,,,,,,False,,,,,,False,False,False,,False,,,,,
38063,12,5.0,0.0,,,,,,11.0,10.4,17.5,,0.0,,,,,,-7.0,-12.0,,,,,,-1.0,-1.6,5.5,,-12.0,,,,,,False,,,,,,True,True,True,,False,,,,,
