,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
18061,1225,2064.0,,,,1573.0,1221.9,143.1,,2494.9,,,839.0,,,,348.0,-3.1,-1081.9,,1269.9,,,,,,True,True,False,,False,,
18063,3941,8072.0,,,,5202.0,5047.4,713.0,,6208.5,3421.0,,4131.0,,,,1261.0,1106.4,-3228.0,,2267.5,-520.0,,,,,True,True,True,,True,True,
18065,1076,2504.0,,,,1658.0,1220.8,278.1,,1622.9,,,1428.0,,,,582.0,144.8,-797.9,,546.9,,,,,,True,True,True,,True,,
18067,2232,3568.0,,,,2371.0,1286.2,0.1,,2327.8,,,1336.0,,,,139.0,-945.8,-2231.9,,95.8,,,,,,True,True,False,,True,,
18069,951,1224.0,,,,984.0,377.1,0.1,,933.9,,,273.0,,,,33.0,-573.9,-950.9,,-17.1,,,,,,True,False,False,,True,,
18071,830,1240.0,,,,1712.0,370.7,0.1,,1674.4,,,410.0,,,,882.0,-459.3,-829.9,,844.4,,,,,,False,False,False,,False,,
18073,649,1064.0,,,,856.0,491.6,0.6,,935.4,,,415.0,,,,207.0,-157.4,-648.4,,286.4,,,,,,True,True,False,,True,,
18075,256,376.0,,,,755.0,145.9,0.0,,,,,120.0,,,,499.0,-110.1,-256.0,,,,,,,,False,True,False,,,,
18077,745,1080.0,,,,1328.0,525.7,0.0,,1116.1,,,335.0,,,,583.0,-219.3,-745.0,,371.1,,,,,,False,True,False,,False,,
18079,425,512.0,,,,1206.0,113.4,0.0,,,,,87.0,,,,781.0,-311.6,-425.0,,,,,,,,False,False,False,,,,
18081,3873,7400.0,,,,5532.0,4171.0,1.0,,7271.7,4211.0,,3527.0,,,,1659.0,298.0,-3872.0,,3398.7,338.0,,,,,True,True,False,,True,True,
18083,607,1328.0,,,,1416.0,1002.5,0.0,,1217.4,,,721.0,,,,809.0,395.5,-607.0,,610.4,,,,,,False,True,True,,True,,
18085,1620,2192.0,,,,1663.0,772.7,0.0,,904.2,,,572.0,,,,43.0,-847.3,-1620.0,,-715.8,,,,,,True,False,False,,False,,
18087,341,648.0,,,,902.0,403.4,0.0,,,,,307.0,,,,561.0,62.4,-341.0,,,,,,,,False,True,False,,,,
18089,7731,14920.0,,,,11077.0,8206.0,0.3,,17566.7,9316.0,,7189.0,,,,3346.0,475.0,-7730.7,,9835.7,1585.0,,,,,True,True,False,,False,True,
18091,2019,4440.0,,,,2491.0,2760.9,771.1,,3618.7,,,2421.0,,,,472.0,741.9,-1247.9,,1599.7,,,,,,True,True,True,,True,,
18093,813,2008.0,,,,1483.0,1020.4,306.1,,1327.0,,,1195.0,,,,670.0,207.4,-506.9,,514.0,,,,,,True,True,True,,True,,
18095,2572,4720.0,,,,3879.0,2159.5,0.0,,6581.3,2780.0,,2148.0,,,,1307.0,-412.5,-2572.0,,4009.3,208.0,,,,,True,True,False,,False,True,
18097,18292,35472.0,,,,24953.0,20453.1,4.3,,44570.7,30850.0,,17180.0,,,,6661.0,2161.1,-18287.7,,26278.7,12558.0,,,,,True,True,False,,False,True,
18099,816,1800.0,,,,994.0,675.8,0.0,,867.4,,,984.0,,,,178.0,-140.2,-816.0,,51.4,,,,,,True,True,True,,True,,
18101,192,440.0,,,,415.0,535.3,49.1,,,,,248.0,,,,223.0,343.3,-142.9,,,,,,,,True,False,True,,,,
18103,785,1200.0,,,,924.0,438.3,0.0,,1606.7,,,415.0,,,,139.0,-346.7,-785.0,,821.7,,,,,,True,True,False,,False,,
18105,2181,2760.0,,,,3511.0,1214.5,0.0,,1332.4,867.0,,579.0,,,,1330.0,-966.5,-2181.0,,-848.6,-1314.0,,,,,False,False,False,,False,False,
18107,945,1696.0,,,,1081.0,655.0,0.1,,439.4,,,751.0,,,,136.0,-290.0,-944.9,,-505.6,,,,,,True,True,False,,True,,
18109,1659,2576.0,,,,2411.0,1145.7,0.1,,3069.2,,,917.0,,,,752.0,-513.3,-1658.9,,1410.2,,,,,,True,True,False,,False,,
18111,130,216.0,,,,287.0,56.2,0.0,,,,,86.0,,,,157.0,-73.8,-130.0,,,,,,,,False,True,False,,,,
18113,957,1864.0,,,,1029.0,773.1,0.0,,1356.2,,,907.0,,,,72.0,-183.9,-957.0,,399.2,,,,,,True,True,False,,True,,
18115,130,160.0,,,,187.0,25.5,0.0,,,,,30.0,,,,57.0,-104.5,-130.0,,,,,,,,False,False,False,,,,
18117,438,976.0,,,,875.0,757.2,18.1,,,,,538.0,,,,437.0,319.2,-419.9,,,,,,,,True,True,True,,,,
18119,460,928.0,,,,646.0,526.3,0.0,,,,,468.0,,,,186.0,66.3,-460.0,,,,,,,,True,True,True,,,,
18121,204,376.0,,,,481.0,119.1,0.1,,,,,172.0,,,,277.0,-84.9,-203.9,,,,,,,,False,True,False,,,,
18123,504,688.0,,,,733.0,480.4,0.0,,,,,184.0,,,,229.0,-23.6,-504.0,,,,,,,,False,True,False,,,,
18125,322,608.0,,,,442.0,297.5,21.9,,,,,286.0,,,,120.0,-24.5,-300.1,,,,,,,,True,True,False,,,,
18127,2857,5736.0,,,,3682.0,2438.3,0.2,,4543.8,2392.0,,2879.0,,,,825.0,-418.7,-2856.8,,1686.8,-465.0,,,,,True,True,True,,True,True,
18129,639,1424.0,,,,707.0,1565.1,125.7,,,,,785.0,,,,68.0,926.1,-513.3,,,,,,,,True,False,True,,,,
18131,205,360.0,,,,286.0,74.1,0.0,,,,,155.0,,,,81.0,-130.9,-205.0,,,,,,,,True,True,False,,,,
18133,789,1272.0,,,,1204.0,339.3,0.1,,1137.3,,,483.0,,,,415.0,-449.7,-788.9,,348.3,,,,,,True,True,False,,True,,
18135,388,600.0,,,,852.0,339.8,0.0,,,,,212.0,,,,464.0,-48.2,-388.0,,,,,,,,False,True,False,,,,
18137,722,1376.0,,,,1119.0,669.4,0.1,,1501.2,,,654.0,,,,397.0,-52.6,-721.9,,779.2,,,,,,True,True,False,,False,,
18139,410,1064.0,,,,620.0,653.1,47.8,,,,,654.0,,,,210.0,243.1,-362.2,,,,,,,,True,True,True,,,,
18141,5227,7336.0,,,,6275.0,3797.4,0.1,,7302.5,2773.0,,2109.0,,,,1048.0,-1429.6,-5226.9,,2075.5,-2454.0,,,,,True,True,False,,True,False,
18143,556,760.0,,,,918.0,299.7,0.0,,,,,204.0,,,,362.0,-256.3,-556.0,,,,,,,,False,False,False,,,,
18145,1112,2160.0,,,,1596.0,1333.2,0.2,,2118.7,,,1048.0,,,,484.0,221.2,-1111.8,,1006.7,,,,,,True,True,False,,True,,
18147,624,1304.0,,,,555.0,1060.1,46.5,,,,,680.0,,,,-69.0,436.1,-577.5,,,,,,,,True,True,True,,,,
18149,305,544.0,,,,527.0,171.8,0.0,,,,,239.0,,,,222.0,-133.2,-305.0,,,,,,,,True,True,False,,,,
18151,669,1480.0,,,,887.0,608.2,0.0,,1073.1,,,811.0,,,,218.0,-60.8,-669.0,,404.1,,,,,,True,True,True,,True,,
18153,333,712.0,,,,713.0,404.7,0.0,,,,,379.0,,,,380.0,71.7,-333.0,,,,,,,,False,True,True,,,,
18155,240,296.0,,,,413.0,187.8,0.0,,,,,56.0,,,,173.0,-52.2,-240.0,,,,,,,,False,True,False,,,,
18157,4665,7088.0,,,,4874.0,2908.2,0.8,,3742.3,0.0,,2423.0,,,,209.0,-1756.8,-4664.2,,-922.7,-4665.0,,,,,True,True,False,,True,False,
18159,352,624.0,,,,437.0,198.4,0.5,,,,,272.0,,,,85.0,-153.6,-351.5,,,,,,,,True,True,False,,,,
18161,150,408.0,,,,217.0,201.1,11.7,,,,,258.0,,,,67.0,51.1,-138.3,,,,,,,,True,True,True,,,,
18163,5232,10104.0,,,,5214.0,8547.0,1491.0,,8162.3,0.0,,4872.0,,,,-18.0,3315.0,-3741.0,,2930.3,-5232.0,,,,,True,True,True,,True,False,
18165,315,904.0,,,,480.0,325.8,33.7,,,,,589.0,,,,165.0,10.8,-281.3,,,,,,,,True,True,True,,,,
18167,2063,3920.0,,,,3554.0,1488.1,0.0,,5473.7,,,1857.0,,,,1491.0,-574.9,-2063.0,,3410.7,,,,,,True,True,False,,False,,
18169,671,792.0,,,,752.0,366.5,0.0,,1265.8,,,121.0,,,,81.0,-304.5,-671.0,,594.8,,,,,,True,False,False,,False,,
18171,199,560.0,,,,217.0,377.3,18.1,,,,,361.0,,,,18.0,178.3,-180.9,,,,,,,,True,True,True,,,,
18173,2003,3472.0,,,,1893.0,3209.1,193.9,,2847.8,,,1469.0,,,,-110.0,1206.1,-1809.1,,844.8,,,,,,True,True,False,,True,,
18175,633,872.0,,,,1066.0,488.5,0.0,,,,,239.0,,,,433.0,-144.5,-633.0,,,,,,,,False,True,False,,,,
18177,1304,2240.0,,,,2146.0,967.9,0.0,,1420.9,,,936.0,,,,842.0,-336.1,-1304.0,,116.9,,,,,,True,True,False,,True,,
18179,608,872.0,,,,858.0,466.0,0.1,,,,,264.0,,,,250.0,-142.0,-607.9,,,,,,,,True,True,False,,,,
18181,589,1320.0,,,,611.0,486.2,0.2,,751.4,,,731.0,,,,22.0,-102.8,-588.8,,162.4,,,,,,True,True,True,,True,,
18183,965,1296.0,,,,666.0,817.9,0.0,,1023.1,,,331.0,,,,-299.0,-147.1,-965.0,,58.1,,,,,,True,True,False,,True,,
19001,194,264.0,,,,154.0,144.0,0.0,,,,,70.0,,,,-40.0,-50.0,-194.0,,,,,,,,True,True,False,,,,
19003,49,144.0,,,,88.0,44.5,0.0,,,,,95.0,,,,39.0,-4.5,-49.0,,,,,,,,True,True,True,,,,
19005,219,368.0,,,,248.0,108.6,0.3,,,,,149.0,,,,29.0,-110.4,-218.7,,,,,,,,True,True,False,,,,
19007,250,280.0,,,,308.0,171.1,0.0,,,,,30.0,,,,58.0,-78.9,-250.0,,,,,,,,False,False,False,,,,
19009,88,176.0,,,,112.0,56.4,0.0,,,,,88.0,,,,24.0,-31.6,-88.0,,,,,,,,True,True,True,,,,
19011,380,280.0,,,,441.0,94.6,0.2,,,,,-100.0,,,,61.0,-285.4,-379.8,,,,,,,,True,False,False,,,,
19013,2009,2752.0,,,,2380.0,1170.0,0.1,,3534.7,1456.0,,743.0,,,,371.0,-839.0,-2008.9,,1525.7,-553.0,,,,,True,False,False,,False,True,
19015,485,928.0,,,,482.0,767.6,0.0,,,,,443.0,,,,-3.0,282.6,-485.0,,,,,,,,True,True,False,,,,
19017,395,392.0,,,,443.0,261.8,0.3,,1093.0,,,-3.0,,,,48.0,-133.2,-394.7,,698.0,,,,,,False,False,False,,False,,
19019,297,432.0,,,,361.0,311.6,0.1,,,,,135.0,,,,64.0,14.6,-296.9,,,,,,,,True,True,False,,,,
19021,368,736.0,,,,391.0,143.6,0.3,,1228.5,,,368.0,,,,23.0,-224.4,-367.7,,860.5,,,,,,True,True,True,,False,,
19023,280,416.0,,,,250.0,218.9,0.0,,,,,136.0,,,,-30.0,-61.1,-280.0,,,,,,,,True,True,False,,,,
19025,112,72.0,,,,169.0,17.4,0.0,,,,,-40.0,,,,57.0,-94.6,-112.0,,,,,,,,False,False,False,,,,
19027,264,632.0,,,,488.0,273.3,0.2,,,,,368.0,,,,224.0,9.3,-263.8,,,,,,,,True,True,True,,,,
19029,202,400.0,,,,310.0,183.3,0.0,,,,,198.0,,,,108.0,-18.7,-202.0,,,,,,,,True,True,False,,,,
19031,294,456.0,,,,266.0,237.4,0.1,,,,,162.0,,,,-28.0,-56.6,-293.9,,,,,,,,True,True,False,,,,
19033,618,920.0,,,,1050.0,308.0,0.0,,809.2,,,302.0,,,,432.0,-310.0,-618.0,,191.2,,,,,,False,False,False,,True,,
19035,186,520.0,,,,225.0,153.3,0.0,,,,,334.0,,,,39.0,-32.7,-186.0,,,,,,,,True,True,True,,,,
19037,140,256.0,,,,230.0,146.5,0.0,,,,,116.0,,,,90.0,6.5,-140.0,,,,,,,,True,True,False,,,,
19039,251,344.0,,,,195.0,187.9,29.6,,,,,93.0,,,,-56.0,-63.1,-221.4,,,,,,,,True,True,False,,,,
19041,275,328.0,,,,372.0,104.9,0.2,,,,,53.0,,,,97.0,-170.1,-274.8,,,,,,,,False,False,False,,,,
19043,197,480.0,,,,282.0,663.0,0.0,,,,,283.0,,,,85.0,466.0,-197.0,,,,,,,,True,False,True,,,,
19045,830,952.0,,,,735.0,351.2,0.0,,836.9,,,122.0,,,,-95.0,-478.8,-830.0,,6.9,,,,,,True,False,False,,True,,
19047,380,560.0,,,,423.0,206.1,0.0,,235.4,,,180.0,,,,43.0,-173.9,-380.0,,-144.6,,,,,,True,True,False,,True,,
19049,2112,2208.0,,,,1422.0,878.4,1.2,,1410.5,,,96.0,,,,-690.0,-1233.6,-2110.8,,-701.5,,,,,,False,False,False,,False,,
19051,105,208.0,,,,174.0,75.5,0.0,,,,,103.0,,,,69.0,-29.5,-105.0,,,,,,,,True,True,False,,,,
19053,130,128.0,,,,169.0,104.6,0.0,,,,,-2.0,,,,39.0,-25.4,-130.0,,,,,,,,False,False,False,,,,
19055,209,304.0,,,,302.0,274.6,0.0,,,,,95.0,,,,93.0,65.6,-209.0,,,,,,,,True,True,False,,,,
19057,685,1032.0,,,,1703.0,823.8,1.4,,792.6,,,347.0,,,,1018.0,138.8,-683.6,,107.6,,,,,,False,True,False,,True,,
19059,295,424.0,,,,358.0,187.9,0.0,,,,,129.0,,,,63.0,-107.1,-295.0,,,,,,,,True,True,False,,,,
19061,1683,1952.0,,,,1709.0,1031.7,0.1,,1705.0,,,269.0,,,,26.0,-651.3,-1682.9,,22.0,,,,,,True,False,False,,True,,
19063,125,304.0,,,,185.0,69.8,0.0,,,,,179.0,,,,60.0,-55.2,-125.0,,,,,,,,True,True,True,,,,
19065,343,776.0,,,,409.0,644.7,0.1,,,,,433.0,,,,66.0,301.7,-342.9,,,,,,,,True,True,True,,,,
19067,179,304.0,,,,306.0,209.4,0.0,,,,,125.0,,,,127.0,30.4,-179.0,,,,,,,,False,True,False,,,,
19069,169,400.0,,,,205.0,461.0,0.0,,,,,231.0,,,,36.0,292.0,-169.0,,,,,,,,True,False,True,,,,
19071,81,152.0,,,,152.0,85.8,0.0,,,,,71.0,,,,71.0,4.8,-81.0,,,,,,,,False,True,False,,,,
19073,77,120.0,,,,167.0,28.1,0.0,,,,,43.0,,,,90.0,-48.9,-77.0,,,,,,,,False,False,False,,,,
19075,212,416.0,,,,234.0,252.9,0.0,,,,,204.0,,,,22.0,40.9,-212.0,,,,,,,,True,True,False,,,,
19077,124,240.0,,,,193.0,73.6,0.0,,,,,116.0,,,,69.0,-50.4,-124.0,,,,,,,,True,True,False,,,,
19079,243,464.0,,,,274.0,145.5,0.0,,,,,221.0,,,,31.0,-97.5,-243.0,,,,,,,,True,True,False,,,,
19081,189,320.0,,,,186.0,70.1,0.1,,,,,131.0,,,,-3.0,-118.9,-188.9,,,,,,,,True,True,False,,,,
19083,225,288.0,,,,343.0,78.6,0.0,,,,,63.0,,,,118.0,-146.4,-225.0,,,,,,,,False,False,False,,,,
19085,213,488.0,,,,300.0,136.9,0.0,,,,,275.0,,,,87.0,-76.1,-213.0,,,,,,,,True,True,True,,,,
19087,303,424.0,,,,392.0,97.4,0.0,,188.7,,,121.0,,,,89.0,-205.6,-303.0,,-114.3,,,,,,True,False,False,,True,,
19089,248,424.0,,,,190.0,380.0,0.0,,,,,176.0,,,,-58.0,132.0,-248.0,,,,,,,,True,True,False,,,,
19091,141,376.0,,,,206.0,294.1,0.0,,,,,235.0,,,,65.0,153.1,-141.0,,,,,,,,True,True,True,,,,
19093,109,144.0,,,,159.0,27.2,0.0,,,,,35.0,,,,50.0,-81.8,-109.0,,,,,,,,False,False,False,,,,
19095,239,192.0,,,,282.0,68.0,0.0,,,,,-47.0,,,,43.0,-171.0,-239.0,,,,,,,,True,False,False,,,,
19097,304,288.0,,,,259.0,115.2,0.0,,,,,-16.0,,,,-45.0,-188.8,-304.0,,,,,,,,False,False,False,,,,
19099,924,848.0,,,,703.0,212.1,0.0,,741.2,,,-76.0,,,,-221.0,-711.9,-924.0,,-182.8,,,,,,False,False,False,,False,,
19101,239,560.0,,,,328.0,262.5,0.0,,,,,321.0,,,,89.0,23.5,-239.0,,,,,,,,True,True,True,,,,
19103,1829,3336.0,,,,2169.0,5648.0,0.5,,2644.9,3141.0,,1507.0,,,,340.0,3819.0,-1828.5,,815.9,1312.0,,,,,True,False,False,,True,True,
19105,248,304.0,,,,329.0,103.3,0.0,,1344.0,,,56.0,,,,81.0,-144.7,-248.0,,1096.0,,,,,,False,False,False,,False,,
19107,122,216.0,,,,197.0,164.4,0.0,,,,,94.0,,,,75.0,42.4,-122.0,,,,,,,,True,True,False,,,,
19109,409,752.0,,,,313.0,968.5,0.0,,,,,343.0,,,,-96.0,559.5,-409.0,,,,,,,,True,False,False,,,,
19111,638,744.0,,,,735.0,189.3,0.0,,465.4,,,106.0,,,,97.0,-448.7,-638.0,,-172.6,,,,,,True,False,False,,False,,
19113,2677,2960.0,,,,3763.0,866.8,0.4,,5694.4,0.0,,283.0,,,,1086.0,-1810.2,-2676.6,,3017.4,-2677.0,,,,,False,False,False,,False,False,
19115,142,296.0,,,,195.0,148.3,0.9,,,,,154.0,,,,53.0,6.3,-141.1,,,,,,,,True,True,True,,,,
19117,114,464.0,,,,256.0,170.2,4.3,,,,,350.0,,,,142.0,56.2,-109.7,,,,,,,,True,True,True,,,,
19119,189,312.0,,,,175.0,103.4,0.0,,,,,123.0,,,,-14.0,-85.6,-189.0,,,,,,,,True,True,False,,,,
19121,430,504.0,,,,353.0,612.0,0.1,,,,,74.0,,,,-77.0,182.0,-429.9,,,,,,,,False,False,False,,,,
19123,384,808.0,,,,553.0,392.1,0.0,,,,,424.0,,,,169.0,8.1,-384.0,,,,,,,,True,True,True,,,,
19125,659,904.0,,,,738.0,297.6,0.1,,371.1,,,245.0,,,,79.0,-361.4,-658.9,,-287.9,,,,,,True,False,False,,False,,
19127,565,808.0,,,,937.0,399.1,0.9,,481.2,,,243.0,,,,372.0,-165.9,-564.1,,-83.8,,,,,,False,True,False,,True,,
19129,185,264.0,,,,427.0,145.0,0.0,,,,,79.0,,,,242.0,-40.0,-185.0,,,,,,,,False,True,False,,,,
19131,142,472.0,,,,192.0,243.3,0.0,,,,,330.0,,,,50.0,101.3,-142.0,,,,,,,,True,True,True,,,,
19133,214,96.0,,,,185.0,17.4,0.0,,,,,-118.0,,,,-29.0,-196.6,-214.0,,,,,,,,True,False,False,,,,
19135,207,568.0,,,,196.0,312.9,20.8,,,,,361.0,,,,-11.0,105.9,-186.2,,,,,,,,True,True,True,,,,
19137,194,456.0,,,,221.0,303.9,56.4,,,,,262.0,,,,27.0,109.9,-137.6,,,,,,,,True,True,True,,,,
19139,611,928.0,,,,685.0,673.4,0.0,,1595.7,,,317.0,,,,74.0,62.4,-611.0,,984.7,,,,,,True,True,False,,False,,
19141,196,216.0,,,,279.0,37.6,0.2,,,,,20.0,,,,83.0,-158.4,-195.8,,,,,,,,False,False,False,,,,
19143,62,80.0,,,,108.0,39.2,0.0,,,,,18.0,,,,46.0,-22.8,-62.0,,,,,,,,False,False,False,,,,
19145,393,312.0,,,,378.0,306.9,0.0,,,,,-81.0,,,,-15.0,-86.1,-393.0,,,,,,,,True,False,False,,,,
19147,180,280.0,,,,183.0,492.8,0.0,,,,,100.0,,,,3.0,312.8,-180.0,,,,,,,,True,False,False,,,,
19149,292,512.0,,,,394.0,100.5,0.0,,900.9,,,220.0,,,,102.0,-191.5,-292.0,,608.9,,,,,,True,True,False,,False,,
19151,81,344.0,,,,94.0,680.3,0.0,,,,,263.0,,,,13.0,599.3,-81.0,,,,,,,,True,False,True,,,,
19153,9713,10136.0,,,,8713.0,3642.0,0.1,,6474.0,3787.0,,423.0,,,,-1000.0,-6071.0,-9712.9,,-3239.0,-5926.0,,,,,False,False,False,,False,False,
19155,1411,2472.0,,,,1941.0,684.6,0.0,,1637.2,,,1061.0,,,,530.0,-726.4,-1411.0,,226.2,,,,,,True,True,False,,True,,
19157,252,352.0,,,,295.0,324.9,0.0,,,,,100.0,,,,43.0,72.9,-252.0,,,,,,,,True,True,False,,,,
19159,134,120.0,,,,128.0,27.3,0.0,,,,,-14.0,,,,-6.0,-106.7,-134.0,,,,,,,,True,False,False,,,,
19161,131,200.0,,,,194.0,48.5,0.0,,,,,69.0,,,,63.0,-82.5,-131.0,,,,,,,,True,False,False,,,,
19163,2763,3712.0,,,,2474.0,1613.6,0.1,,7381.6,1176.0,,949.0,,,,-289.0,-1149.4,-2762.9,,4618.6,-1587.0,,,,,True,False,False,,False,False,
19165,200,264.0,,,,285.0,99.4,0.0,,,,,64.0,,,,85.0,-100.6,-200.0,,,,,,,,False,False,False,,,,
19167,404,720.0,,,,602.0,197.0,0.8,,765.2,,,316.0,,,,198.0,-207.0,-403.2,,361.2,,,,,,True,True,False,,False,,
19169,1474,1488.0,,,,1311.0,438.6,0.0,,1247.5,,,14.0,,,,-163.0,-1035.4,-1474.0,,-226.5,,,,,,False,False,False,,False,,
19171,247,200.0,,,,281.0,57.8,0.1,,,,,-47.0,,,,34.0,-189.2,-246.9,,,,,,,,True,False,False,,,,
19173,93,152.0,,,,163.0,140.6,0.0,,,,,59.0,,,,70.0,47.6,-93.0,,,,,,,,False,True,False,,,,
19175,150,256.0,,,,353.0,164.1,0.0,,,,,106.0,,,,203.0,14.1,-150.0,,,,,,,,False,True,False,,,,
19177,82,88.0,,,,171.0,12.4,0.0,,,,,6.0,,,,89.0,-69.6,-82.0,,,,,,,,False,False,False,,,,
19179,843,848.0,,,,939.0,450.0,0.0,,1152.5,,,5.0,,,,96.0,-393.0,-843.0,,309.5,,,,,,False,False,False,,False,,
19181,1230,1544.0,,,,965.0,826.7,0.2,,855.2,,,314.0,,,,-265.0,-403.3,-1229.8,,-374.8,,,,,,True,False,False,,False,,
19183,490,648.0,,,,400.0,236.2,0.1,,,,,158.0,,,,-90.0,-253.8,-489.9,,,,,,,,True,False,False,,,,
19185,63,184.0,,,,168.0,257.3,0.0,,,,,121.0,,,,105.0,194.3,-63.0,,,,,,,,True,False,True,,,,
19187,464,968.0,,,,680.0,275.0,0.0,,,,,504.0,,,,216.0,-189.0,-464.0,,,,,,,,True,True,True,,,,
19189,182,144.0,,,,197.0,18.0,0.0,,,,,-38.0,,,,15.0,-164.0,-182.0,,,,,,,,True,False,False,,,,
19191,425,392.0,,,,370.0,128.7,0.0,,,,,-33.0,,,,-55.0,-296.3,-425.0,,,,,,,,False,False,False,,,,
19193,1336,2496.0,,,,1731.0,748.3,0.1,,1533.1,,,1160.0,,,,395.0,-587.7,-1335.9,,197.1,,,,,,True,True,False,,True,,
19195,124,256.0,,,,116.0,99.6,0.0,,,,,132.0,,,,-8.0,-24.4,-124.0,,,,,,,,True,True,True,,,,
19197,200,280.0,,,,241.0,98.0,0.1,,,,,80.0,,,,41.0,-102.0,-199.9,,,,,,,,True,False,False,,,,
20001,436,720.0,,,,386.0,875.0,20.0,,,,,284.0,,,,-50.0,439.0,-416.0,,,,,,,,True,False,False,,,,
20003,215,808.0,,,,328.0,3003.5,30.9,,,,,593.0,,,,113.0,2788.5,-184.1,,,,,,,,True,False,True,,,,
20005,267,720.0,,,,502.0,1270.7,116.3,,,,,453.0,,,,235.0,1003.7,-150.7,,,,,,,,True,False,True,,,,
20007,75,256.0,,,,130.0,1534.6,0.0,,,,,181.0,,,,55.0,1459.6,-75.0,,,,,,,,True,False,True,,,,
20009,343,984.0,,,,698.0,808.5,0.0,,1490.8,,,641.0,,,,355.0,465.5,-343.0,,1147.8,,,,,,True,True,True,,False,,
20011,306,1096.0,,,,518.0,3712.0,80.5,,,,,790.0,,,,212.0,3406.0,-225.5,,,,,,,,True,False,True,,,,
20013,152,640.0,,,,386.0,1886.6,0.0,,,,,488.0,,,,234.0,1734.6,-152.0,,,,,,,,True,False,True,,,,
20015,1697,4768.0,,,,1876.0,10562.5,537.2,,3864.9,,,3071.0,,,,179.0,8865.5,-1159.8,,2167.9,,,,,,True,False,True,,True,,
20017,28,96.0,,,,81.0,33.4,0.0,,,,,68.0,,,,53.0,5.4,-28.0,,,,,,,,True,True,True,,,,
20019,69,368.0,,,,110.0,1067.0,2.1,,,,,299.0,,,,41.0,998.0,-66.9,,,,,,,,True,False,True,,,,
20021,591,1280.0,,,,927.0,2072.5,110.2,,,,,689.0,,,,336.0,1481.5,-480.8,,,,,,,,True,False,True,,,,
20023,68,144.0,,,,70.0,45.6,0.0,,,,,76.0,,,,2.0,-22.4,-68.0,,,,,,,,True,True,True,,,,
20025,44,96.0,,,,57.0,300.0,0.0,,,,,52.0,,,,13.0,256.0,-44.0,,,,,,,,True,False,True,,,,
20027,170,312.0,,,,334.0,203.7,0.0,,,,,142.0,,,,164.0,33.7,-170.0,,,,,,,,False,True,False,,,,
20029,105,256.0,,,,327.0,79.5,0.0,,,,,151.0,,,,222.0,-25.5,-105.0,,,,,,,,False,True,True,,,,
20031,187,400.0,,,,275.0,332.1,18.4,,,,,213.0,,,,88.0,145.1,-168.6,,,,,,,,True,True,True,,,,
20033,13,96.0,,,,70.0,206.0,0.0,,,,,83.0,,,,57.0,193.0,-13.0,,,,,,,,True,False,True,,,,
20035,1137,2680.0,,,,1279.0,7349.7,276.1,,,,,1543.0,,,,142.0,6212.7,-860.9,,,,,,,,True,False,True,,,,
20037,1048,2360.0,,,,1245.0,4987.0,212.8,,,,,1312.0,,,,197.0,3939.0,-835.2,,,,,,,,True,False,True,,,,
20039,28,24.0,,,,77.0,19.0,0.0,,,,,-4.0,,,,49.0,-9.0,-28.0,,,,,,,,False,False,False,,,,
20041,411,1160.0,,,,682.0,1252.9,122.4,,,,,749.0,,,,271.0,841.9,-288.6,,,,,,,,True,False,True,,,,
20043,201,520.0,,,,213.0,420.5,0.0,,,,,319.0,,,,12.0,219.5,-201.0,,,,,,,,True,True,True,,,,
20045,2124,2688.0,,,,2954.0,2806.0,0.5,,5281.8,,,564.0,,,,830.0,682.0,-2123.5,,3157.8,,,,,,False,False,False,,False,,
20047,38,64.0,,,,53.0,94.9,0.0,,,,,26.0,,,,15.0,56.9,-38.0,,,,,,,,True,False,False,,,,
20049,60,144.0,,,,78.0,231.3,1.1,,,,,84.0,,,,18.0,171.3,-58.9,,,,,,,,True,False,True,,,,
20051,446,792.0,,,,595.0,251.0,0.0,,,,,346.0,,,,149.0,-195.0,-446.0,,,,,,,,True,True,False,,,,
20053,147,376.0,,,,178.0,134.1,0.0,,,,,229.0,,,,31.0,-12.9,-147.0,,,,,,,,True,True,True,,,,
20055,500,832.0,,,,1011.0,491.1,0.2,,491.0,,,332.0,,,,511.0,-8.9,-499.8,,-9.0,,,,,,False,True,False,,True,,
20057,387,1144.0,,,,1027.0,3212.2,0.5,,824.4,,,757.0,,,,640.0,2825.2,-386.5,,437.4,,,,,,True,False,True,,True,,
