,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UpstateSU-GRU
48265,377,723.0,,669.1,,543.0,549.0,880.0,,,,,344.8,,1067.0,,,813.0,1328.0,,444.7,412.5,,532.0,465.6,,,,1119.0,512.0,683.2,,,,,,,,,,553.2,346.0,,292.1,,166.0,172.0,503.0,,,,,-32.2,,690.0,,,436.0,951.0,,67.7,35.5,,155.0,88.6,,,,742.0,135.0,306.2,,,,,,,,,,176.2,,True,,True,True,False,,,,,True,,False,,,False,False,,True,True,,True,True,,,,False,True,True,,,,,,,,,,True
48267,17,27.0,,30.6,,15.0,33.0,0.0,,,,,11.6,,29.0,,,77.0,1.8,,13.0,,,12.0,18.9,,,,,13.0,12.0,,,,,,,,,,57.7,10.0,,13.6,,-2.0,16.0,-17.0,,,,,-5.4,,12.0,,,60.0,-15.2,,-4.0,,,-5.0,1.9,,,,,-4.0,-5.0,,,,,,,,,,40.7,,False,,True,False,False,,,,,True,,False,,,False,False,,True,,,True,True,,,,,True,True,,,,,,,,,,False
48269,0,0.0,,0.0,,0.0,2.0,0.0,,,,,0.0,,1.6,,,6.0,0.2,,1.0,,,3.0,0.2,,,,0.0,0.0,1.8,,,,,,,,,,,0.0,,0.0,,0.0,2.0,0.0,,,,,0.0,,1.6,,,6.0,0.2,,1.0,,,3.0,0.2,,,,0.0,0.0,1.8,,,,,,,,,,,,False,,True,False,True,,,,,True,,False,,,False,False,,False,,,False,False,,,,True,True,False,,,,,,,,,,
48271,6,27.0,,25.5,,26.0,52.0,0.0,,,,,32.1,,14.2,,,69.0,31.6,,27.9,,,95.0,18.5,,,,37.0,25.0,56.6,,,,,,,,,,,21.0,,19.5,,20.0,46.0,-6.0,,,,,26.1,,8.2,,,63.0,25.6,,21.9,,,89.0,12.5,,,,31.0,19.0,50.6,,,,,,,,,,,,True,,True,False,True,,,,,False,,True,,,False,False,,False,,,False,True,,,,False,True,False,,,,,,,,,,
48273,91,303.0,,324.8,,310.0,334.0,496.0,,,,,199.5,,392.6,,,321.0,492.9,,200.1,298.5,,261.0,235.7,,,,319.0,203.0,375.1,,,,,,,,,,554.8,212.0,,233.8,,219.0,243.0,405.0,,,,,108.5,,301.6,,,230.0,401.9,,109.1,207.5,,170.0,144.7,,,,228.0,112.0,284.1,,,,,,,,,,463.8,,False,,False,False,False,,,,,True,,False,,,False,False,,True,True,,True,True,,,,False,True,False,,,,,,,,,,False
48275,13,30.0,,34.1,,22.0,21.0,0.0,,,,,21.3,,49.8,,,73.0,22.5,,29.3,,,2.0,15.7,,,,23.0,26.0,39.6,,,,,,,,,,20.0,17.0,,21.1,,9.0,8.0,-13.0,,,,,8.3,,36.8,,,60.0,9.5,,16.3,,,-11.0,2.7,,,,10.0,13.0,26.6,,,,,,,,,,7.0,,False,,True,True,True,,,,,True,,False,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,,True
48277,316,315.0,,306.6,,276.0,317.0,360.0,,,,,284.5,,116.6,,,573.0,87.0,,313.3,141.5,,56.0,108.1,,,,334.0,243.0,394.1,,,,,,545.4,,,,641.7,-1.0,,-9.4,,-40.0,1.0,44.0,,,,,-31.5,,-199.4,,,257.0,-229.0,,-2.7,-174.5,,-260.0,-207.9,,,,18.0,-73.0,78.1,,,,,,229.4,,,,325.7,,False,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,False,,,,False
48279,97,54.0,,48.6,,53.0,82.0,22.0,,,,,70.0,,29.9,,,95.0,45.8,,66.9,,,15.0,37.7,,,,34.0,60.0,138.4,,,,,,,,,,130.4,-43.0,,-48.4,,-44.0,-15.0,-75.0,,,,,-27.0,,-67.1,,,-2.0,-51.2,,-30.1,,,-82.0,-59.3,,,,-63.0,-37.0,41.4,,,,,,,,,,33.4,,False,,False,True,False,,,,,True,,False,,,True,False,,True,,,False,False,,,,False,True,True,,,,,,,,,,True
48281,171,2376.0,,2424.8,,496.0,685.0,545.0,,,,,243.2,,327.8,,,451.0,406.2,,799.0,,,387.0,512.9,,,,,471.0,571.4,,,,,,,,,,686.9,2205.0,,2253.8,,325.0,514.0,374.0,,,,,72.2,,156.8,,,280.0,235.2,,628.0,,,216.0,341.9,,,,,300.0,400.4,,,,,,,,,,515.9,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,,True,True,,,,,,,,,,True
48283,125,9.0,,12.8,,12.0,66.0,0.0,,,,,40.6,,13.7,,,125.0,4.1,,21.7,,,12.0,10.4,,,,0.0,13.0,57.6,,,,,,,,,,221.7,-116.0,,-112.2,,-113.0,-59.0,-125.0,,,,,-84.4,,-111.3,,,0.0,-120.9,,-103.3,,,-113.0,-114.6,,,,-125.0,-112.0,-67.4,,,,,,,,,,96.7,,True,,True,True,False,,,,,True,,True,,,True,False,,True,,,True,True,,,,False,True,True,,,,,,,,,,True
48285,146,207.0,,211.0,,206.0,227.0,342.0,,,,,137.2,,156.7,,,298.0,220.9,,158.6,,,176.0,138.7,,,,360.0,174.0,290.3,,,,,,,,,,336.7,61.0,,65.0,,60.0,81.0,196.0,,,,,-8.8,,10.7,,,152.0,74.9,,12.6,,,30.0,-7.3,,,,214.0,28.0,144.3,,,,,,,,,,190.7,,False,,True,False,False,,,,,True,,True,,,False,False,,True,,,True,True,,,,False,True,False,,,,,,,,,,False
48287,199,1506.0,,1501.7,,337.0,488.0,276.0,,,,,182.9,,271.2,,,337.0,77.2,,417.1,,,269.5,360.4,,,,947.0,337.0,476.8,,,,,,,,,,493.0,1307.0,,1302.7,,138.0,289.0,77.0,,,,,-16.1,,72.2,,,138.0,-121.8,,218.1,,,70.5,161.4,,,,748.0,138.0,277.8,,,,,,,,,,294.0,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,,True
48289,62,1668.0,,1554.9,,257.0,497.0,136.0,,,,,150.2,,153.1,,,209.0,30.3,,465.2,,,105.0,289.2,,,,949.0,316.0,411.6,,,,,,,,,,469.5,1606.0,,1492.9,,195.0,435.0,74.0,,,,,88.2,,91.1,,,147.0,-31.7,,403.2,,,43.0,227.2,,,,887.0,254.0,349.6,,,,,,,,,,407.5,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,,True
48291,677,1404.0,,1466.5,,1009.0,1008.0,1160.0,,,,,531.9,,1122.4,,,972.0,922.2,,930.2,920.5,,1332.0,957.2,,,,1490.0,886.0,1518.1,,,,,,1305.9,,,,1016.3,727.0,,789.5,,332.0,331.0,483.0,,,,,-145.1,,445.4,,,295.0,245.2,,253.2,243.5,,655.0,280.2,,,,813.0,209.0,841.1,,,,,,628.9,,,,339.3,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,False,True,False,,,,,,True,,,,True
48293,183,2775.0,,2911.1,,489.0,802.0,371.0,,,,,268.6,,333.6,,,371.0,104.5,,826.3,,,538.5,535.6,,,,,421.0,786.5,,,,,,,,,,832.8,2592.0,,2728.1,,306.0,619.0,188.0,,,,,85.6,,150.6,,,188.0,-78.5,,643.3,,,355.5,352.6,,,,,238.0,603.5,,,,,,,,,,649.8,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,,True,True,,,,,,,,,,True
48295,14,24.0,,26.4,,21.0,22.0,0.0,,,,,15.5,,22.6,,,27.0,88.5,,17.9,,,12.0,18.0,,,,22.0,19.0,,,,,,,,,,,27.8,10.0,,12.4,,7.0,8.0,-14.0,,,,,1.5,,8.6,,,13.0,74.5,,3.9,,,-2.0,4.0,,,,8.0,5.0,,,,,,,,,,,13.8,,False,,True,True,False,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,True,,,,,,,,,,,False
48297,42,42.0,,34.7,,65.0,91.0,57.0,,,,,69.9,,54.1,,,158.0,95.3,,52.5,,,129.0,50.0,,,,74.0,39.0,155.8,,,,,,,,,,94.2,0.0,,-7.3,,23.0,49.0,15.0,,,,,27.9,,12.1,,,116.0,53.3,,10.5,,,87.0,8.0,,,,32.0,-3.0,113.8,,,,,,,,,,52.2,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,,False
48299,149,1329.0,,1399.3,,350.0,498.0,230.0,,,,,163.2,,228.0,,,408.0,72.2,,483.0,,,523.0,302.2,,,,1039.0,379.0,235.6,,,,,,,,,,394.1,1180.0,,1250.3,,201.0,349.0,81.0,,,,,14.2,,79.0,,,259.0,-76.8,,334.0,,,374.0,153.2,,,,890.0,230.0,86.6,,,,,,,,,,245.1,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,,True
48301,0,0.0,,0.0,,0.0,7.0,0.0,,,,,0.0,,0.1,,,0.0,0.0,,0.1,,,,0.0,,,,0.0,0.0,0.5,,,,,,,,,,,0.0,,0.0,,0.0,7.0,0.0,,,,,0.0,,0.1,,,0.0,0.0,,0.1,,,,0.0,,,,0.0,0.0,0.5,,,,,,,,,,,,True,,True,False,True,,,,,True,,False,,,True,True,,False,,,,False,,,,True,True,False,,,,,,,,,,
48303,756,1695.0,,1611.0,1902.5,1527.0,1985.0,1862.0,,,,,1409.0,,1070.7,,1242.4,1952.0,353.1,,1784.1,1318.0,,997.0,1362.4,,,,1096.0,1294.0,3144.7,,,,,,3034.7,1114.0,,,1760.0,939.0,,855.0,1146.5,771.0,1229.0,1106.0,,,,,653.0,,314.7,,486.4,1196.0,-402.9,,1028.1,562.0,,241.0,606.4,,,,340.0,538.0,2388.7,,,,,,2278.7,358.0,,,1004.0,,True,False,True,False,False,,,,,True,,True,,True,False,True,,False,True,,True,True,,,,True,True,False,,,,,,False,True,,,False
48305,5,24.0,,34.3,,24.0,58.0,11.0,,,,,24.6,,13.3,,,60.0,14.0,,18.5,,,34.0,12.2,,,,12.0,16.0,270.1,,,,,,,,,,47.5,19.0,,29.3,,19.0,53.0,6.0,,,,,19.6,,8.3,,,55.0,9.0,,13.5,,,29.0,7.2,,,,7.0,11.0,265.1,,,,,,,,,,42.5,,False,,False,False,True,,,,,False,,True,,,False,True,,True,,,False,True,,,,True,True,False,,,,,,,,,,False
48307,38,42.0,,41.1,,37.0,45.0,18.0,,,,,31.6,,64.9,,,152.0,133.7,,24.2,,,20.0,35.1,,,,75.0,34.0,66.8,,,,,,,,,,77.3,4.0,,3.1,,-1.0,7.0,-20.0,,,,,-6.4,,26.9,,,114.0,95.7,,-13.8,,,-18.0,-2.9,,,,37.0,-4.0,28.8,,,,,,,,,,39.3,,True,,True,False,False,,,,,False,,False,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,,,,False
48309,1449,1305.0,,1238.1,,1119.0,1601.0,792.0,,,,,1323.6,,1928.9,,625.0,4420.0,555.6,,1308.6,967.0,,468.0,721.6,,,,1123.0,2118.0,2498.6,,,,,,1912.3,1042.0,,,1954.1,-144.0,,-210.9,,-330.0,152.0,-657.0,,,,,-125.4,,479.9,,-824.0,2971.0,-893.4,,-140.4,-482.0,,-981.0,-727.4,,,,-326.0,669.0,1049.6,,,,,,463.3,-407.0,,,505.1,,False,,False,False,False,,,,,True,,False,,False,False,False,,True,False,,False,False,,,,False,False,False,,,,,,False,False,,,False
48311,9,3.0,,2.4,,3.0,5.0,0.0,,,,,3.5,,1.2,,,15.0,1.4,,1.7,,,6.0,0.2,,,,2.0,3.0,14.7,,,,,,,,,,,-6.0,,-6.6,,-6.0,-4.0,-9.0,,,,,-5.5,,-7.8,,,6.0,-7.6,,-7.3,,,-3.0,-8.8,,,,-7.0,-6.0,5.7,,,,,,,,,,,,False,,False,True,False,,,,,True,,False,,,False,False,,False,,,True,False,,,,False,False,True,,,,,,,,,,
48313,39,1893.0,,2113.4,,233.0,517.0,134.0,,,,,152.6,,38.8,,,177.0,31.2,,716.9,,,45.0,313.2,,,,,252.0,108.7,,,,,,,,,,713.8,1854.0,,2074.4,,194.0,478.0,95.0,,,,,113.6,,-0.2,,,138.0,-7.8,,677.9,,,6.0,274.2,,,,,213.0,69.7,,,,,,,,,,674.8,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,,True,True,,,,,,,,,,True
48315,39,84.0,,79.3,,56.0,59.0,38.0,,,,,40.9,,167.5,,,111.0,22.5,,66.9,,,34.0,52.9,,,,117.0,58.0,80.8,,,,,,,,,,114.1,45.0,,40.3,,17.0,20.0,-1.0,,,,,1.9,,128.5,,,72.0,-16.5,,27.9,,,-5.0,13.9,,,,78.0,19.0,41.8,,,,,,,,,,75.1,,True,,True,True,True,,,,,True,,False,,,False,True,,True,,,True,True,,,,False,True,True,,,,,,,,,,False
48317,25,57.0,,47.8,,29.0,34.0,0.0,,,,,23.3,,11.2,,,55.0,15.0,,22.4,,,3.0,28.7,,,,15.0,31.0,71.0,,,,,,,,,,39.0,32.0,,22.8,,4.0,9.0,-25.0,,,,,-1.7,,-13.8,,,30.0,-10.0,,-2.6,,,-22.0,3.7,,,,-10.0,6.0,46.0,,,,,,,,,,14.0,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,,,,,True
48319,39,24.0,,35.6,,19.0,19.0,0.0,,,,,25.0,,32.4,,,96.0,1.1,,13.1,,,0.0,19.8,,,,0.0,13.0,33.8,,,,,,,,,,28.9,-15.0,,-3.4,,-20.0,-20.0,-39.0,,,,,-14.0,,-6.6,,,57.0,-37.9,,-25.9,,,-39.0,-19.2,,,,-39.0,-26.0,-5.2,,,,,,,,,,-10.1,,True,,False,False,False,,,,,True,,True,,,False,False,,False,,,False,False,,,,False,False,True,,,,,,,,,,True
48321,266,387.0,,490.8,,251.0,294.0,241.0,,,,,227.6,,413.6,,,375.0,38.7,,269.7,192.0,,194.0,224.3,,,,353.0,253.0,401.5,,,,,,411.4,,,,398.6,121.0,,224.8,,-15.0,28.0,-25.0,,,,,-38.4,,147.6,,,109.0,-227.3,,3.7,-74.0,,-72.0,-41.7,,,,87.0,-13.0,135.5,,,,,,145.4,,,,132.6,,False,,True,True,True,,,,,True,,False,,,True,False,,True,True,,True,True,,,,True,True,False,,,,,,False,,,,False
48323,486,909.0,,1050.6,,729.0,692.0,664.0,,,,,816.7,,102.0,,,1124.0,674.0,,748.0,680.5,,382.5,666.5,,,,133.0,518.0,1529.5,,,,,,509.3,,,,839.2,423.0,,564.6,,243.0,206.0,178.0,,,,,330.7,,-384.0,,,638.0,188.0,,262.0,194.5,,-103.5,180.5,,,,-353.0,32.0,1043.5,,,,,,23.3,,,,353.2,,False,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,True,False,,,,,,True,,,,True
48325,761,348.0,,353.3,,361.0,371.0,280.0,,,,,297.7,,269.0,,,886.0,691.5,,336.3,384.5,,382.5,267.4,,,,594.0,280.0,663.4,,,,,,256.6,,,,602.3,-413.0,,-407.7,,-400.0,-390.0,-481.0,,,,,-463.3,,-492.0,,,125.0,-69.5,,-424.7,-376.5,,-378.5,-493.6,,,,-167.0,-481.0,-97.6,,,,,,-504.4,,,,-158.7,,True,,True,True,False,,,,,False,,False,,,True,True,,False,True,,True,False,,,,True,False,True,,,,,,False,,,,True
48327,3,18.0,,16.2,,15.0,15.0,,,,,,12.2,,5.1,,,45.0,34.6,,16.3,,,7.0,14.1,,,,12.0,12.0,28.1,,,,,,,,,,,15.0,,13.2,,12.0,12.0,,,,,,9.2,,2.1,,,42.0,31.6,,13.3,,,4.0,11.1,,,,9.0,9.0,25.1,,,,,,,,,,,,True,,True,True,,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,True,False,,,,,,,,,,
48329,549,1038.0,,126.7,,995.0,1839.0,890.0,,,,,809.4,,1111.6,,,1662.0,18262.5,,1362.2,439.0,,1899.0,776.1,,,,1464.0,1057.0,3853.1,,,,,,1396.4,287.0,,,,489.0,,-422.3,,446.0,1290.0,341.0,,,,,260.4,,562.6,,,1113.0,17713.5,,813.2,-110.0,,1350.0,227.1,,,,915.0,508.0,3304.1,,,,,,847.4,-262.0,,,,,True,,True,False,True,,,,,True,,False,,,False,False,,False,True,,False,True,,,,False,False,False,,,,,,False,True,,,
48331,222,366.0,,295.3,,293.0,284.0,296.0,,,,,176.9,,181.2,,,467.0,390.8,,258.9,,,234.0,206.7,,,,533.0,255.0,464.9,,,,,,,,,,426.1,144.0,,73.3,,71.0,62.0,74.0,,,,,-45.1,,-40.8,,,245.0,168.8,,36.9,,,12.0,-15.3,,,,311.0,33.0,242.9,,,,,,,,,,204.1,,True,,True,True,True,,,,,True,,True,,,False,False,,True,,,True,True,,,,False,True,False,,,,,,,,,,False
48333,43,549.0,,587.1,,103.0,156.0,100.0,,,,,72.3,,143.2,,,91.0,17.5,,181.9,,,61.0,115.8,,,,216.0,92.0,162.6,,,,,,,,,,249.9,506.0,,544.1,,60.0,113.0,57.0,,,,,29.3,,100.2,,,48.0,-25.5,,138.9,,,18.0,72.8,,,,173.0,49.0,119.6,,,,,,,,,,206.9,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,,True
48335,15,18.0,,15.9,,22.0,35.0,11.0,,,,,25.0,,54.8,,,98.0,13.8,,23.2,,,40.0,11.4,,,,18.0,28.0,61.4,,,,,,,,,,46.4,3.0,,0.9,,7.0,20.0,-4.0,,,,,10.0,,39.8,,,83.0,-1.2,,8.2,,,25.0,-3.6,,,,3.0,13.0,46.4,,,,,,,,,,31.4,,True,,False,False,False,,,,,False,,False,,,False,True,,False,,,False,False,,,,False,False,False,,,,,,,,,,False
48337,84,198.0,,206.2,,141.0,166.0,107.0,,,,,108.5,,171.9,,,298.0,75.7,,114.7,,,113.0,105.9,,,,140.0,156.0,417.4,,,,,,,,,,291.8,114.0,,122.2,,57.0,82.0,23.0,,,,,24.5,,87.9,,,214.0,-8.3,,30.7,,,29.0,21.9,,,,56.0,72.0,333.4,,,,,,,,,,207.8,,False,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,,False
48339,3689,6207.0,,6429.0,5477.3,5398.0,5004.0,3474.0,,,,,3502.8,,5535.7,,5629.3,6723.0,8774.2,,5478.0,4724.5,,5527.0,4781.5,,,,8845.0,4891.0,8218.0,,,,,,5652.4,2106.0,,,5827.0,2518.0,,2740.0,1788.3,1709.0,1315.0,-215.0,,,,,-186.2,,1846.7,,1940.3,3034.0,5085.2,,1789.0,1035.5,,1838.0,1092.5,,,,5156.0,1202.0,4529.0,,,,,,1963.4,-1583.0,,,2138.0,,False,True,True,True,True,,,,,True,,True,,True,False,False,,True,True,,True,True,,,,False,True,False,,,,,,True,True,,,True
48341,44,39.0,,25.8,,57.0,74.0,21.0,,,,,88.1,,33.2,,,161.0,87.8,,54.8,,,18.0,41.8,,,,74.0,55.0,144.0,,,,,,46.7,,,,156.7,-5.0,,-18.2,,13.0,30.0,-23.0,,,,,44.1,,-10.8,,,117.0,43.8,,10.8,,,-26.0,-2.2,,,,30.0,11.0,100.0,,,,,,2.7,,,,112.7,,False,,False,False,False,,,,,False,,False,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,True,,,,False
48343,60,129.0,,124.7,,83.0,81.0,82.0,,,,,61.3,,137.0,,,140.0,45.7,,79.9,,,69.0,74.9,,,,137.0,76.0,88.4,,,,,,,,,,129.3,69.0,,64.7,,23.0,21.0,22.0,,,,,1.3,,77.0,,,80.0,-14.3,,19.9,,,9.0,14.9,,,,77.0,16.0,28.4,,,,,,,,,,69.3,,True,,True,True,True,,,,,True,,False,,,False,True,,True,,,True,True,,,,False,True,True,,,,,,,,,,False
48345,5,0.0,,0.4,,1.0,3.0,0.0,,,,,3.0,,2.6,,,15.0,3.2,,1.2,,,0.0,0.1,,,,0.0,2.0,6.7,,,,,,,,,,3.8,-5.0,,-4.6,,-4.0,-2.0,-5.0,,,,,-2.0,,-2.4,,,10.0,-1.8,,-3.8,,,-5.0,-4.9,,,,-5.0,-3.0,1.7,,,,,,,,,,-1.2,,True,,True,True,False,,,,,True,,True,,,False,True,,True,,,False,True,,,,False,True,True,,,,,,,,,,True
48347,215,426.0,,457.5,,369.0,353.0,570.0,,,,,312.0,,589.3,,,633.0,276.9,,294.2,269.0,,242.0,284.0,,,,380.0,322.0,535.4,,,,,,427.3,,,,506.6,211.0,,242.5,,154.0,138.0,355.0,,,,,97.0,,374.3,,,418.0,61.9,,79.2,54.0,,27.0,69.0,,,,165.0,107.0,320.4,,,,,,212.3,,,,291.6,,False,,True,True,False,,,,,True,,False,,,False,True,,True,True,,True,True,,,,True,True,False,,,,,,False,,,,False
48349,94,207.0,,97.6,,272.0,469.0,179.0,,,,,335.1,,129.8,,205.8,685.0,415.7,,298.8,209.0,,832.0,280.6,,,,329.0,204.0,761.9,,,,,,411.8,,,,662.2,113.0,,3.6,,178.0,375.0,85.0,,,,,241.1,,35.8,,111.8,591.0,321.7,,204.8,115.0,,738.0,186.6,,,,235.0,110.0,667.9,,,,,,317.8,,,,568.2,,True,,False,False,True,,,,,False,,True,,True,False,False,,False,False,,False,False,,,,False,True,False,,,,,,False,,,,False
48351,29,54.0,,281.7,,48.0,48.0,0.0,,,,,39.9,,145.2,,,147.0,77.3,,61.6,,,36.0,43.6,,,,,53.0,65.5,,,,,,,,,,0.0,25.0,,252.7,,19.0,19.0,-29.0,,,,,10.9,,116.2,,,118.0,48.3,,32.6,,,7.0,14.6,,,,,24.0,36.5,,,,,,,,,,-29.0,,False,,True,True,False,,,,,True,,False,,,False,False,,False,,,True,True,,,,,True,False,,,,,,,,,,False
48353,21,39.0,,48.7,,45.0,70.0,35.0,,,,,64.2,,48.2,,,191.0,37.6,,61.0,,,11.0,30.3,,,,27.0,54.0,137.4,,,,,,,,,,63.9,18.0,,27.7,,24.0,49.0,14.0,,,,,43.2,,27.2,,,170.0,16.6,,40.0,,,-10.0,9.3,,,,6.0,33.0,116.4,,,,,,,,,,42.9,,False,,False,False,True,,,,,False,,False,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,,False
48355,1512,3489.0,,3500.6,,2688.0,2694.0,3484.0,,,,,2487.4,,1952.8,,,3476.0,1652.0,,2383.1,2618.5,,1859.0,2132.4,,,,3120.0,2182.0,4479.2,,,,,,2138.1,1430.0,,,4406.1,1977.0,,1988.6,,1176.0,1182.0,1972.0,,,,,975.4,,440.8,,,1964.0,140.0,,871.1,1106.5,,347.0,620.4,,,,1608.0,670.0,2967.2,,,,,,626.1,-82.0,,,2894.1,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,False,,,,,,True,True,,,False
48357,15,54.0,,56.7,,40.0,60.0,8.0,,,,,42.2,,27.1,,,79.0,33.6,,39.0,,,27.0,36.9,,,,26.0,36.0,95.6,,,,,,,,,,110.6,39.0,,41.7,,25.0,45.0,-7.0,,,,,27.2,,12.1,,,64.0,18.6,,24.0,,,12.0,21.9,,,,11.0,21.0,80.6,,,,,,,,,,95.6,,False,,True,False,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,,False
48359,24,72.0,,72.2,,35.0,39.0,0.0,,,,,15.2,,9.9,,,15.0,137.1,,23.1,,,37.0,35.8,,,,61.0,38.0,49.7,,,,,,,,,,63.6,48.0,,48.2,,11.0,15.0,-24.0,,,,,-8.8,,-14.1,,,-9.0,113.1,,-0.9,,,13.0,11.8,,,,37.0,14.0,25.7,,,,,,,,,,39.6,,False,,True,True,True,,,,,True,,True,,,True,False,,True,,,True,True,,,,True,True,True,,,,,,,,,,True
48361,966,300.0,,384.8,,527.0,565.0,811.0,,,,,492.1,,307.5,,,879.0,3788.1,,424.3,181.0,,697.0,228.3,,,,750.0,302.0,1049.2,,,,,,495.7,,,,628.6,-666.0,,-581.2,,-439.0,-401.0,-155.0,,,,,-473.9,,-658.5,,,-87.0,2822.1,,-541.7,-785.0,,-269.0,-737.7,,,,-216.0,-664.0,83.2,,,,,,-470.3,,,,-337.4,,True,,True,True,True,,,,,True,,True,,,True,False,,True,False,,True,False,,,,True,True,True,,,,,,True,,,,True
