,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05049,78,156.0,33.0,,,,,275.0,59.9,185.8,59.0,,,,,78.0,-45.0,,,,,197.0,-18.1,107.8,-19.0,,,,,True,,,,,False,True,False,True,,,,
05051,2184,4770.0,4579.0,,,,,3973.0,4213.5,2701.3,3756.0,,2293.9,,,2586.0,2395.0,,,,,1789.0,2029.5,517.3,1572.0,,109.9,,,True,,,,,True,True,True,True,,True,,
05053,297,462.0,193.0,,,,,615.0,72.6,306.9,379.0,,,,,165.0,-104.0,,,,,318.0,-224.4,9.9,82.0,,,,,True,,,,,False,False,True,True,,,,
05055,719,1524.0,1468.0,,,,,1445.0,1044.2,960.7,1177.0,,959.5,,,805.0,749.0,,,,,726.0,325.2,241.7,458.0,,240.5,,,True,,,,,True,True,True,True,,True,,
05057,385,528.0,530.0,,,,,867.0,442.2,381.5,483.0,,,,,143.0,145.0,,,,,482.0,57.2,-3.5,98.0,,,,,False,,,,,False,True,True,True,,,,
05059,766,1086.0,927.0,,,,,1472.0,436.2,765.2,1100.0,,299.2,,,320.0,161.0,,,,,706.0,-329.8,-0.8,334.0,,-466.8,,,True,,,,,False,False,True,False,,False,,
05061,291,306.0,209.0,,,,,498.0,158.7,205.7,214.0,,,,,15.0,-82.0,,,,,207.0,-132.3,-85.3,-77.0,,,,,False,,,,,False,False,False,False,,,,
05063,409,1062.0,1324.0,,,,,1492.0,646.4,685.6,893.5,,434.9,,,653.0,915.0,,,,,1083.0,237.4,276.6,484.5,,25.9,,,False,,,,,False,True,True,True,,True,,
05065,180,270.0,61.0,,,,,266.0,47.1,285.0,98.0,,,,,90.0,-119.0,,,,,86.0,-132.9,105.0,-82.0,,,,,False,,,,,True,False,False,True,,,,
05067,155,300.0,58.0,,,,,514.0,158.4,237.1,126.0,,,,,145.0,-97.0,,,,,359.0,3.4,82.1,-29.0,,,,,True,,,,,False,True,True,True,,,,
05069,1183,1704.0,2247.0,,,,,2120.0,516.7,1228.8,1071.0,,1457.6,,,521.0,1064.0,,,,,937.0,-666.3,45.8,-112.0,,274.6,,,False,,,,,False,False,True,True,,True,,
05071,460,924.0,764.0,,,,,1000.0,655.2,598.0,826.0,,1272.1,,,464.0,304.0,,,,,540.0,195.2,138.0,366.0,,812.1,,,True,,,,,False,True,True,True,,False,,
05073,111,132.0,10.0,,,,,214.0,54.1,88.2,128.0,,,,,21.0,-101.0,,,,,103.0,-56.9,-22.8,17.0,,,,,False,,,,,False,False,False,True,,,,
05075,212,504.0,260.0,,,,,553.0,184.6,371.5,396.0,,,,,292.0,48.0,,,,,341.0,-27.4,159.5,184.0,,,,,True,,,,,False,True,True,True,,,,
05077,92,234.0,214.0,,,,,246.0,71.2,150.5,335.0,,,,,142.0,122.0,,,,,154.0,-20.8,58.5,243.0,,,,,True,,,,,False,True,True,False,,,,
05079,207,294.0,64.0,,,,,449.0,59.6,287.5,116.0,,212.3,,,87.0,-143.0,,,,,242.0,-147.4,80.5,-91.0,,5.3,,,False,,,,,False,False,True,False,,True,,
05081,185,324.0,272.0,,,,,487.0,117.8,247.4,372.0,,,,,139.0,87.0,,,,,302.0,-67.2,62.4,187.0,,,,,True,,,,,False,True,True,False,,,,
05083,391,876.0,627.0,,,,,946.0,610.7,556.0,719.0,,,,,485.0,236.0,,,,,555.0,219.7,165.0,328.0,,,,,True,,,,,False,True,True,True,,,,
05085,1544,2364.0,1570.0,,,,,2361.0,1932.9,1804.8,2252.0,,1386.0,,,820.0,26.0,,,,,817.0,388.9,260.8,708.0,,-158.0,,,True,,,,,True,True,True,True,,True,,
05087,205,372.0,233.0,,,,,510.0,196.0,362.6,334.0,,,,,167.0,28.0,,,,,305.0,-9.0,157.6,129.0,,,,,True,,,,,False,True,True,True,,,,
05089,151,390.0,302.0,,,,,291.0,211.4,242.0,331.0,,,,,239.0,151.0,,,,,140.0,60.4,91.0,180.0,,,,,True,,,,,True,True,True,True,,,,
05091,679,888.0,897.0,,,,,1628.0,392.7,597.0,898.0,,464.5,,,209.0,218.0,,,,,949.0,-286.3,-82.0,219.0,,-214.5,,,False,,,,,False,False,True,False,,False,,
05093,685,1074.0,701.0,,,,,1237.0,590.4,842.3,856.0,,593.7,,,389.0,16.0,,,,,552.0,-94.6,157.3,171.0,,-91.3,,,True,,,,,False,True,True,True,,True,,
05095,228,294.0,184.0,,,,,248.0,81.1,147.7,274.0,,,,,66.0,-44.0,,,,,20.0,-146.9,-80.3,46.0,,,,,True,,,,,True,False,False,True,,,,
05097,110,300.0,368.0,,,,,348.0,306.7,147.0,196.0,,,,,190.0,258.0,,,,,238.0,196.7,37.0,86.0,,,,,False,,,,,False,False,True,True,,,,
05099,138,120.0,18.0,,,,,358.0,30.1,80.2,65.0,,,,,-18.0,-120.0,,,,,220.0,-107.9,-57.8,-73.0,,,,,False,,,,,False,False,False,False,,,,
05101,87,72.0,,,,,,220.0,126.1,87.6,37.0,,,,,-15.0,,,,,,133.0,39.1,0.6,-50.0,,,,,,,,,,False,False,True,False,,,,
05103,425,882.0,886.0,,,,,933.0,695.2,429.0,821.0,,,,,457.0,461.0,,,,,508.0,270.2,4.0,396.0,,,,,False,,,,,False,True,True,True,,,,
05105,197,408.0,267.0,,,,,270.0,215.0,261.0,387.0,,,,,211.0,70.0,,,,,73.0,18.0,64.0,190.0,,,,,True,,,,,True,True,True,True,,,,
05107,217,552.0,105.0,,,,,589.0,1037.9,339.6,434.0,,,,,335.0,-112.0,,,,,372.0,820.9,122.6,217.0,,,,,True,,,,,False,False,True,True,,,,
05109,138,396.0,253.0,,,,,481.0,124.2,230.9,332.0,,,,,258.0,115.0,,,,,343.0,-13.8,92.9,194.0,,,,,True,,,,,False,True,True,True,,,,
05111,340,732.0,30.0,,,,,714.0,347.5,501.0,501.0,,380.3,,,392.0,-310.0,,,,,374.0,7.5,161.0,161.0,,40.3,,,True,,,,,True,True,True,True,,True,,
05113,344,654.0,575.0,,,,,831.0,360.6,393.7,593.0,,,,,310.0,231.0,,,,,487.0,16.6,49.7,249.0,,,,,True,,,,,False,True,True,True,,,,
05115,1109,2508.0,1407.0,,,,,2135.0,944.2,1411.9,1844.0,,2170.4,,,1399.0,298.0,,,,,1026.0,-164.8,302.9,735.0,,1061.4,,,True,,,,,True,True,True,True,,True,,
05117,206,342.0,249.0,,,,,250.0,65.4,172.2,326.5,,,,,136.0,43.0,,,,,44.0,-140.6,-33.8,120.5,,,,,True,,,,,True,False,True,True,,,,
05119,7007,12576.0,6440.0,,,,,12104.0,5904.0,8860.4,11487.0,,15734.8,6235.0,,5569.0,-567.0,,,,,5097.0,-1103.0,1853.4,4480.0,,8727.8,-772.0,,True,,,,,True,True,True,True,,False,True,
05121,220,678.0,216.0,,,,,534.0,279.0,359.2,568.0,,,,,458.0,-4.0,,,,,314.0,59.0,139.2,348.0,,,,,True,,,,,True,True,True,True,,,,
05123,304,984.0,1510.0,,,,,708.0,586.2,618.8,992.5,,636.7,,,680.0,1206.0,,,,,404.0,282.2,314.8,688.5,,332.7,,,False,,,,,True,True,True,False,,True,,
05125,1977,4488.0,2784.0,,,,,4802.0,2845.3,2598.5,4218.5,,2245.7,,,2511.0,807.0,,,,,2825.0,868.3,621.5,2241.5,,268.7,,,True,,,,,False,True,True,True,,True,,
05127,148,450.0,460.0,,,,,469.0,254.3,250.9,292.0,,,,,302.0,312.0,,,,,321.0,106.3,102.9,144.0,,,,,False,,,,,False,True,True,True,,,,
05129,83,186.0,27.0,,,,,215.0,31.8,92.6,132.0,,,,,103.0,-56.0,,,,,132.0,-51.2,9.6,49.0,,,,,True,,,,,False,True,True,True,,,,
05131,2296,8442.0,8425.0,,,,,6026.0,5677.5,3439.1,5905.5,,2660.0,,,6146.0,6129.0,,,,,3730.0,3381.5,1143.1,3609.5,,364.0,,,True,,,,,True,True,True,True,,True,,
05133,368,510.0,716.0,,,,,806.0,115.9,297.7,381.0,,293.3,,,142.0,348.0,,,,,438.0,-252.1,-70.3,13.0,,-74.7,,,False,,,,,False,False,True,True,,True,,
05135,149,468.0,200.0,,,,,417.0,271.3,349.9,340.0,,,,,319.0,51.0,,,,,268.0,122.3,200.9,191.0,,,,,True,,,,,True,True,True,True,,,,
05137,91,270.0,247.0,,,,,314.0,108.9,180.6,269.0,,,,,179.0,156.0,,,,,223.0,17.9,89.6,178.0,,,,,True,,,,,False,True,True,True,,,,
05139,694,1182.0,746.0,,,,,1599.0,309.1,864.8,810.5,,516.5,,,488.0,52.0,,,,,905.0,-384.9,170.8,116.5,,-177.5,,,True,,,,,False,True,True,True,,True,,
05141,238,564.0,1086.0,,,,,427.0,488.0,259.1,594.0,,,,,326.0,848.0,,,,,189.0,250.0,21.1,356.0,,,,,False,,,,,True,True,True,False,,,,
05143,3745,10428.0,7215.0,,,,,8917.0,5378.8,5341.4,8746.0,,8290.6,5732.0,,6683.0,3470.0,,,,,5172.0,1633.8,1596.4,5001.0,,4545.6,1987.0,,True,,,,,True,True,True,True,,True,True,
05145,1232,2190.0,573.0,,,,,2972.0,780.6,1467.8,1270.5,,1745.6,,,958.0,-659.0,,,,,1740.0,-451.4,235.8,38.5,,513.6,,,True,,,,,False,True,True,True,,True,,
05147,133,282.0,158.0,,,,,167.0,89.8,123.0,254.0,,,,,149.0,25.0,,,,,34.0,-43.2,-10.0,121.0,,,,,True,,,,,True,True,True,True,,,,
05149,508,822.0,513.0,,,,,813.0,390.3,671.3,577.5,,,,,314.0,5.0,,,,,305.0,-117.7,163.3,69.5,,,,,True,,,,,True,True,True,True,,,,
06001,17945,39042.0,22259.0,,,,,38044.0,21291.8,41710.0,38258.5,,29982.5,17913.0,,21097.0,4314.0,,,,,20099.0,3346.8,23765.0,20313.5,,12037.5,-32.0,,True,,,,,True,True,False,True,,True,True,
06003,14,6.0,0.0,,,,,24.0,11.3,2.1,12.0,,,,,-8.0,-14.0,,,,,10.0,-2.7,-11.9,-2.0,,,,,False,,,,,False,True,False,True,,,,
06005,492,924.0,651.0,,,,,846.0,213.8,369.3,445.0,,,,,432.0,159.0,,,,,354.0,-278.2,-122.7,-47.0,,,,,True,,,,,True,True,True,True,,,,
06007,1708,4818.0,1727.0,,,,,4835.0,3031.2,3833.0,3718.0,,3233.3,2370.0,,3110.0,19.0,,,,,3127.0,1323.2,2125.0,2010.0,,1525.3,662.0,,True,,,,,False,True,True,True,,True,True,
06009,370,918.0,643.0,,,,,1081.0,869.9,491.5,889.0,,,,,548.0,273.0,,,,,711.0,499.9,121.5,519.0,,,,,True,,,,,False,True,True,True,,,,
06011,437,756.0,591.0,,,,,844.0,1753.6,540.3,207.5,,,,,319.0,154.0,,,,,407.0,1316.6,103.3,-229.5,,,,,True,,,,,False,False,True,True,,,,
06013,10591,29730.0,9465.0,,,,,27193.0,29521.3,24321.5,30942.0,,21448.0,27456.0,,19139.0,-1126.0,,,,,16602.0,18930.3,13730.5,20351.0,,10857.0,16865.0,,True,,,,,True,True,True,False,,True,True,
06015,134,222.0,68.0,,,,,229.0,68.2,171.9,102.0,,,,,88.0,-66.0,,,,,95.0,-65.8,37.9,-32.0,,,,,True,,,,,False,True,True,True,,,,
06017,1580,4950.0,2488.0,,,,,3852.0,6237.9,3240.6,4258.0,,3691.7,1480.0,,3370.0,908.0,,,,,2272.0,4657.9,1660.6,2678.0,,2111.7,-100.0,,True,,,,,True,False,True,True,,True,True,
06019,15252,37566.0,12890.0,,,,,33201.0,17372.6,24044.8,35270.5,,15404.7,34121.0,,22314.0,-2362.0,,,,,17949.0,2120.6,8792.8,20018.5,,152.7,18869.0,,True,,,,,True,True,True,True,,True,True,
06021,396,864.0,779.0,,,,,1084.0,664.0,457.7,1051.0,,,,,468.0,383.0,,,,,688.0,268.0,61.7,655.0,,,,,True,,,,,False,True,True,False,,,,
06023,917,1392.0,1132.0,,,,,1418.0,720.9,1342.4,1283.0,,1370.2,525.0,,475.0,215.0,,,,,501.0,-196.1,425.4,366.0,,453.2,-392.0,,True,,,,,False,True,True,True,,True,True,
06025,1944,7158.0,4120.0,,,,,6600.0,3655.5,3962.0,6261.5,,5061.8,3272.0,,5214.0,2176.0,,,,,4656.0,1711.5,2018.0,4317.5,,3117.8,1328.0,,True,,,,,True,True,True,True,,True,True,
06027,363,678.0,,,,,,306.0,1459.8,255.4,150.0,,,,,315.0,,,,,,-57.0,1096.8,-107.6,-213.0,,,,,,,,,,True,False,True,True,,,,
06029,17983,40614.0,25833.0,,,,,42945.0,30081.3,26252.1,35140.5,,12063.2,21599.0,,22631.0,7850.0,,,,,24962.0,12098.3,8269.1,17157.5,,-5919.8,3616.0,,True,,,,,False,True,True,True,,True,True,
06031,2826,8484.0,11434.0,,,,,7068.0,4349.1,5392.6,8971.5,,7631.1,,,5658.0,8608.0,,,,,4242.0,1523.1,2566.6,6145.5,,4805.1,,,False,,,,,True,True,True,False,,True,,
06033,727,1884.0,7796.0,,,,,1534.0,1589.4,1240.0,2109.0,,,,,1157.0,7069.0,,,,,807.0,862.4,513.0,1382.0,,,,,False,,,,,True,True,True,False,,,,
06035,507,732.0,271.0,,,,,511.0,184.5,597.2,201.0,,,,,225.0,-236.0,,,,,4.0,-322.5,90.2,-306.0,,,,,False,,,,,True,False,True,False,,,,
06037,186201,585696.0,712625.0,,,,,527594.0,311673.2,350062.2,460052.5,,291128.6,281109.0,,399495.0,526424.0,,,,,341393.0,125472.2,163861.2,273851.5,,104927.6,94908.0,,False,,,,,True,True,True,True,,True,True,
06039,2553,6222.0,4553.0,,,,,5073.0,2557.3,3056.9,5695.5,,2836.4,4298.0,,3669.0,2000.0,,,,,2520.0,4.3,503.9,3142.5,,283.4,1745.0,,True,,,,,True,True,True,True,,True,True,
06041,1674,4596.0,5354.0,,,,,4592.0,6726.1,5101.1,3428.5,,3774.4,5547.0,,2922.0,3680.0,,,,,2918.0,5052.1,3427.1,1754.5,,2100.4,3873.0,,False,,,,,True,False,False,True,,True,False,
06043,52,150.0,49.0,,,,,304.0,211.7,179.2,170.0,,,,,98.0,-3.0,,,,,252.0,159.7,127.2,118.0,,,,,True,,,,,False,False,False,False,,,,
06045,720,1140.0,491.0,,,,,1546.0,2044.6,1008.5,875.5,,1075.9,,,420.0,-229.0,,,,,826.0,1324.6,288.5,155.5,,355.9,,,True,,,,,False,False,True,True,,True,,
06047,5423,11916.0,19735.0,,,,,12276.0,9380.9,7239.6,7913.0,,3907.0,3689.0,,6493.0,14312.0,,,,,6853.0,3957.9,1816.6,2490.0,,-1516.0,-1734.0,,False,,,,,False,True,True,True,,True,True,
06049,75,114.0,0.0,,,,,160.0,94.3,78.1,25.0,,,,,39.0,-75.0,,,,,85.0,19.3,3.1,-50.0,,,,,False,,,,,False,True,True,False,,,,
06051,131,684.0,1375.0,,,,,196.0,401.4,133.1,322.0,,,,,553.0,1244.0,,,,,65.0,270.4,2.1,191.0,,,,,False,,,,,True,True,True,True,,,,
06053,6720,18144.0,20299.0,,,,,16153.0,13384.8,12396.4,14180.0,,6053.9,6797.0,,11424.0,13579.0,,,,,9433.0,6664.8,5676.4,7460.0,,-666.1,77.0,,False,,,,,True,True,True,True,,True,True,
06055,1783,4122.0,4375.0,,,,,3614.0,2053.8,2168.5,3849.5,,4071.1,3013.0,,2339.0,2592.0,,,,,1831.0,270.8,385.5,2066.5,,2288.1,1230.0,,False,,,,,True,True,True,True,,True,True,
06057,853,1266.0,538.0,,,,,1813.0,906.1,727.2,1220.0,,1467.4,,,413.0,-315.0,,,,,960.0,53.1,-125.8,367.0,,614.4,,,True,,,,,False,True,True,True,,False,,
06059,32469,136542.0,98791.0,,,,,125837.0,69972.9,80100.3,101722.5,,36619.5,106492.0,,104073.0,66322.0,,,,,93368.0,37503.9,47631.3,69253.5,,4150.5,74023.0,,True,,,,,True,True,True,True,,True,True,
06061,3002,7842.0,5359.0,,,,,8123.0,3425.1,4861.0,7858.5,,6782.5,3206.0,,4840.0,2357.0,,,,,5121.0,423.1,1859.0,4856.5,,3780.5,204.0,,True,,,,,False,True,True,False,,True,True,
06063,80,174.0,60.0,,,,,297.0,506.9,79.1,48.0,,,,,94.0,-20.0,,,,,217.0,426.9,-0.9,-32.0,,,,,True,,,,,False,False,True,True,,,,
06065,54215,138678.0,184367.0,,,,,127061.0,59895.6,97628.6,80994.5,,71248.9,89100.0,,84463.0,130152.0,,,,,72846.0,5680.6,43413.6,26779.5,,17033.9,34885.0,,False,,,,,True,True,True,True,,True,True,
06067,14058,42204.0,42569.0,,,,,35507.0,26849.8,28255.0,34207.0,,32385.5,11651.0,,28146.0,28511.0,,,,,21449.0,12791.8,14197.0,20149.0,,18327.5,-2407.0,,False,,,,,True,True,True,True,,True,True,
06069,909,2922.0,2270.0,,,,,2547.0,1882.4,516.9,2693.0,,693.4,,,2013.0,1361.0,,,,,1638.0,973.4,-392.1,1784.0,,-215.6,,,True,,,,,True,True,True,True,,True,,
06071,38006,143610.0,763946.0,,,,,104156.0,47405.8,91980.9,97918.0,,37552.4,61231.0,,105604.0,725940.0,,,,,66150.0,9399.8,53974.9,59912.0,,-453.6,23225.0,,False,,,,,True,True,True,True,,True,True,
06073,49744,127782.0,41479.0,,,,,105328.0,94994.2,75830.3,101491.0,,109914.0,86468.0,,78038.0,-8265.0,,,,,55584.0,45250.2,26086.3,51747.0,,60170.0,36724.0,,True,,,,,True,True,True,True,,True,True,
06075,5639,13176.0,4586.0,,,,,12886.0,12039.7,12624.1,12173.0,,11324.7,10841.0,,7537.0,-1053.0,,,,,7247.0,6400.7,6985.1,6534.0,,5685.7,5202.0,,True,,,,,True,True,True,True,,True,True,
06077,10085,29766.0,36614.0,,,,,24159.0,15212.8,17766.3,29384.0,,11111.8,9081.0,,19681.0,26529.0,,,,,14074.0,5127.8,7681.3,19299.0,,1026.8,-1004.0,,False,,,,,True,True,True,True,,True,True,
06079,4493,11058.0,5735.0,,,,,10910.0,15031.3,6506.3,11357.0,,8406.5,6743.0,,6565.0,1242.0,,,,,6417.0,10538.3,2013.3,6864.0,,3913.5,2250.0,,True,,,,,True,False,True,False,,True,True,
06081,7631,19314.0,6565.0,,,,,15554.0,17121.0,15103.5,20338.0,,17638.8,24911.0,,11683.0,-1066.0,,,,,7923.0,9490.0,7472.5,12707.0,,10007.8,17280.0,,True,,,,,True,True,True,False,,True,False,
06083,7614,21594.0,8350.0,,,,,19997.0,29709.7,16301.2,25489.0,,11604.0,23019.0,,13980.0,736.0,,,,,12383.0,22095.7,8687.2,17875.0,,3990.0,15405.0,,True,,,,,True,False,True,False,,True,False,
06085,18956,55776.0,24039.0,,,,,52728.0,31489.2,34102.7,43298.0,,21780.7,36097.0,,36820.0,5083.0,,,,,33772.0,12533.2,15146.7,24342.0,,2824.7,17141.0,,True,,,,,True,True,True,True,,True,True,
06087,2812,7740.0,2395.0,,,,,5867.0,5918.3,4213.7,8058.5,,6094.9,3640.0,,4928.0,-417.0,,,,,3055.0,3106.3,1401.7,5246.5,,3282.9,828.0,,True,,,,,True,True,True,False,,True,True,
06089,1455,4062.0,5461.0,,,,,3340.0,6561.8,1723.9,1358.0,,2933.6,3271.0,,2607.0,4006.0,,,,,1885.0,5106.8,268.9,-97.0,,1478.6,1816.0,,False,,,,,True,False,True,True,,True,True,
06091,29,42.0,0.0,,,,,109.0,38.9,42.8,46.0,,,,,13.0,-29.0,,,,,80.0,9.9,13.8,17.0,,,,,False,,,,,False,True,False,False,,,,
06093,332,582.0,686.0,,,,,557.0,1070.3,337.2,330.0,,,,,250.0,354.0,,,,,225.0,738.3,5.2,-2.0,,,,,False,,,,,True,False,True,True,,,,
06095,5370,14532.0,26130.0,,,,,12115.0,8602.8,11182.6,14316.5,,10054.2,4694.0,,9162.0,20760.0,,,,,6745.0,3232.8,5812.6,8946.5,,4684.2,-676.0,,False,,,,,True,True,True,True,,True,True,
06097,4802,11982.0,13223.0,,,,,11496.0,8982.9,8446.2,10745.0,,7770.6,6099.0,,7180.0,8421.0,,,,,6694.0,4180.9,3644.2,5943.0,,2968.6,1297.0,,False,,,,,True,True,True,True,,True,True,
06099,10001,20736.0,43667.0,,,,,20646.0,8998.5,14124.9,18954.5,,11281.4,12432.0,,10735.0,33666.0,,,,,10645.0,-1002.5,4123.9,8953.5,,1280.4,2431.0,,False,,,,,True,True,True,True,,True,True,
06101,1361,2796.0,2535.0,,,,,2951.0,1492.9,1181.2,1957.5,,2733.5,,,1435.0,1174.0,,,,,1590.0,131.9,-179.8,596.5,,1372.5,,,True,,,,,False,True,True,True,,True,,
06103,1110,1314.0,430.0,,,,,1713.0,1886.2,1207.5,373.5,,,,,204.0,-680.0,,,,,603.0,776.2,97.5,-736.5,,,,,False,,,,,False,False,True,False,,,,
06105,65,60.0,9.0,,,,,178.0,123.7,62.1,88.0,,,,,-5.0,-56.0,,,,,113.0,58.7,-2.9,23.0,,,,,False,,,,,False,False,True,False,,,,
06107,7608,19380.0,31835.0,,,,,17359.0,19341.3,12663.7,17517.5,,5792.6,9428.0,,11772.0,24227.0,,,,,9751.0,11733.3,5055.7,9909.5,,-1815.4,1820.0,,False,,,,,True,True,True,True,,True,True,
06109,642,744.0,483.0,,,,,1176.0,358.8,599.8,355.5,,,,,102.0,-159.0,,,,,534.0,-283.2,-42.2,-286.5,,,,,False,,,,,False,False,True,False,,,,
06111,18473,51048.0,18610.0,,,,,43549.0,35045.4,30685.6,56716.0,,28828.3,36529.0,,32575.0,137.0,,,,,25076.0,16572.4,12212.6,38243.0,,10355.3,18056.0,,True,,,,,True,True,True,False,,True,True,
06113,2576,5094.0,3105.0,,,,,6295.0,3581.9,3181.9,4910.0,,4274.7,3710.0,,2518.0,529.0,,,,,3719.0,1005.9,605.9,2334.0,,1698.7,1134.0,,True,,,,,False,True,True,True,,True,True,
06115,915,2268.0,1282.0,,,,,2020.0,4849.6,1351.2,1589.0,,1275.0,,,1353.0,367.0,,,,,1105.0,3934.6,436.2,674.0,,360.0,,,True,,,,,True,False,True,True,,True,,
08001,4597,7518.0,3004.0,,,,,7971.0,2186.6,8016.1,6131.0,,2594.0,2897.0,,2921.0,-1593.0,,,,,3374.0,-2410.4,3419.1,1534.0,,-2003.0,-1700.0,,True,,,,,False,True,False,True,,True,True,
08003,217,372.0,784.0,,,,,339.0,167.9,244.6,529.0,,,,,155.0,567.0,,,,,122.0,-49.1,27.6,312.0,,,,,False,,,,,True,True,True,False,,,,
08005,5928,9750.0,5009.0,,,,,7781.0,5366.3,10509.7,6059.0,,11728.6,4595.0,,3822.0,-919.0,,,,,1853.0,-561.7,4581.7,131.0,,5800.6,-1333.0,,True,,,,,True,True,False,True,,False,True,
08007,83,156.0,7.0,,,,,213.0,159.7,183.6,178.0,,,,,73.0,-76.0,,,,,130.0,76.7,100.6,95.0,,,,,False,,,,,False,False,False,False,,,,
08009,32,198.0,,,,,,63.0,5.8,70.9,153.0,,,,,166.0,,,,,,31.0,-26.2,38.9,121.0,,,,,,,,,,True,True,True,True,,,,
08011,215,252.0,43.0,,,,,49.0,26.3,124.7,90.0,,,,,37.0,-172.0,,,,,-166.0,-188.7,-90.3,-125.0,,,,,False,,,,,False,False,False,False,,,,
08013,2566,3312.0,1633.0,,,,,4015.0,2272.0,3926.5,3113.5,,2183.7,1753.0,,746.0,-933.0,,,,,1449.0,-294.0,1360.5,547.5,,-382.3,-813.0,,False,,,,,False,True,False,True,,True,False,
08014,573,828.0,298.0,,,,,1038.0,610.3,984.6,830.0,,625.4,,,255.0,-275.0,,,,,465.0,37.3,411.6,257.0,,52.4,,,False,,,,,False,True,False,False,,True,,
08015,230,282.0,70.0,,,,,329.0,89.3,227.0,232.0,,,,,52.0,-160.0,,,,,99.0,-140.7,-3.0,2.0,,,,,False,,,,,False,False,True,True,,,,
08017,21,6.0,0.0,,,,,35.0,488.7,9.0,23.0,,,,,-15.0,-21.0,,,,,14.0,467.7,-12.0,2.0,,,,,False,,,,,True,False,True,True,,,,
08019,35,108.0,25.0,,,,,122.0,66.2,83.0,52.0,,,,,73.0,-10.0,,,,,87.0,31.2,48.0,17.0,,,,,True,,,,,False,True,True,True,,,,
08021,76,180.0,22.0,,,,,196.0,107.6,147.2,113.0,,,,,104.0,-54.0,,,,,120.0,31.6,71.2,37.0,,,,,True,,,,,False,True,True,True,,,,
08023,23,12.0,0.0,,,,,58.0,25.0,22.9,52.0,,,,,-11.0,-23.0,,,,,35.0,2.0,-0.1,29.0,,,,,False,,,,,False,True,True,False,,,,
08025,247,360.0,0.0,,,,,63.0,3.1,97.5,291.0,,,,,113.0,-247.0,,,,,-184.0,-243.9,-149.5,44.0,,,,,False,,,,,False,False,False,True,,,,
08027,8,12.0,0.0,,,,,46.0,17.6,17.8,29.0,,,,,4.0,-8.0,,,,,38.0,9.6,9.8,21.0,,,,,False,,,,,False,False,False,False,,,,
08029,381,1206.0,1272.0,,,,,904.0,818.4,851.6,829.0,,,,,825.0,891.0,,,,,523.0,437.4,470.6,448.0,,,,,False,,,,,True,True,True,True,,,,
08031,6385,11010.0,5430.0,,,,,8967.0,13031.5,11085.5,9245.0,,9658.6,5432.0,,4625.0,-955.0,,,,,2582.0,6646.5,4700.5,2860.0,,3273.6,-953.0,,True,,,,,True,False,False,True,,True,True,
08033,14,6.0,0.0,,,,,78.0,3.7,5.7,17.0,,,,,-8.0,-14.0,,,,,64.0,-10.3,-8.3,3.0,,,,,False,,,,,False,False,False,True,,,,
08035,3545,4932.0,2605.0,,,,,3838.0,3782.7,4609.8,2768.5,,2808.2,2764.0,,1387.0,-940.0,,,,,293.0,237.7,1064.8,-776.5,,-736.8,-781.0,,True,,,,,True,True,True,True,,True,True,
08037,1094,1716.0,2896.0,,,,,1352.0,603.2,978.5,1477.0,,1221.0,,,622.0,1802.0,,,,,258.0,-490.8,-115.5,383.0,,127.0,,,False,,,,,True,True,True,True,,True,,
08039,198,168.0,38.0,,,,,250.0,109.0,202.5,98.0,,,,,-30.0,-160.0,,,,,52.0,-89.0,4.5,-100.0,,,,,False,,,,,False,False,True,False,,,,
08041,6254,9828.0,7306.0,,,,,8021.0,3291.9,9357.0,6658.0,,14641.9,4795.0,,3574.0,1052.0,,,,,1767.0,-2962.1,3103.0,404.0,,8387.9,-1459.0,,True,,,,,True,True,True,True,,False,True,
08043,489,552.0,93.0,,,,,717.0,74.2,870.0,249.5,,847.7,,,63.0,-396.0,,,,,228.0,-414.8,381.0,-239.5,,358.7,,,False,,,,,False,False,False,False,,False,,
08045,593,1308.0,1445.0,,,,,2060.0,650.4,1235.5,999.5,,372.2,,,715.0,852.0,,,,,1467.0,57.4,642.5,406.5,,-220.8,,,False,,,,,False,True,True,True,,True,,
