,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
54005,60,82.0,,81.8,,65.0,182.0,59.0,,,,51.1,,79.5,,,51.0,46.9,,71.0,,,51.0,65.1,,,,73.0,73.0,156.0,,,,,,,,,66.2,116.1,22.0,,21.8,,5.0,122.0,-1.0,,,,-8.9,,19.5,,,-9.0,-13.1,,11.0,,,-9.0,5.1,,,,13.0,13.0,96.0,,,,,,,,,6.2,56.1,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
54007,14,16.0,,16.1,,16.0,132.0,5.0,,,,26.7,,37.3,,,46.0,2.3,,22.3,,,0.0,16.1,,,,15.0,34.0,39.6,,,,,,,,,5.4,62.0,2.0,,2.1,,2.0,118.0,-9.0,,,,12.7,,23.3,,,32.0,-11.7,,8.3,,,-14.0,2.1,,,,1.0,20.0,25.6,,,,,,,,,-8.6,48.0,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,True,False,False,,,,,,,,,False,False
54009,48,44.0,,43.3,,44.0,162.0,25.0,,,,60.0,,43.3,,,81.0,15.8,,64.5,,,20.0,42.0,,,,36.0,48.0,86.1,,,,,,,,,15.5,86.1,-4.0,,-4.7,,-4.0,114.0,-23.0,,,,12.0,,-4.7,,,33.0,-32.2,,16.5,,,-28.0,-6.0,,,,-12.0,0.0,38.1,,,,,,,,,-32.5,38.1,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,True,False,,,,,,,,,False,False
54011,289,490.0,,487.8,,324.0,682.0,325.0,,,,245.3,,388.5,,,305.0,199.5,,301.6,138.0,,221.0,303.4,,,,373.0,403.0,393.8,,,,,,,,,291.9,546.4,201.0,,198.8,,35.0,393.0,36.0,,,,-43.7,,99.5,,,16.0,-89.5,,12.6,-151.0,,-68.0,14.4,,,,84.0,114.0,104.8,,,,,,,,,2.9,257.4,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,False
54013,11,4.0,,2.9,,4.0,37.0,2.0,,,,6.7,,18.4,,,20.0,1.5,,11.7,,,0.0,1.4,,,,4.0,14.0,21.3,,,,,,,,,1.8,13.1,-7.0,,-8.1,,-7.0,26.0,-9.0,,,,-4.3,,7.4,,,9.0,-9.5,,0.7,,,-11.0,-9.6,,,,-7.0,3.0,10.3,,,,,,,,,-9.2,2.1,,False,,False,False,False,,,,True,,False,,,False,False,,True,,,False,False,,,,False,True,False,,,,,,,,,False,True
54015,11,6.0,,1.3,,11.0,62.0,14.0,,,,13.1,,26.5,,,30.0,5.1,,21.2,,,2.0,10.0,,,,10.0,16.0,38.0,,,,,,,,,3.1,20.1,-5.0,,-9.7,,0.0,51.0,3.0,,,,2.1,,15.5,,,19.0,-5.9,,10.2,,,-9.0,-1.0,,,,-1.0,5.0,27.0,,,,,,,,,-7.9,9.1,,False,,True,False,True,,,,True,,False,,,False,False,,False,,,False,True,,,,True,False,False,,,,,,,,,False,False
54017,19,42.0,,39.6,,23.0,100.0,22.0,,,,19.1,,35.3,,,24.0,21.5,,27.0,,,26.0,21.0,,,,40.0,37.0,29.8,,,,,,,,,10.6,,23.0,,20.6,,4.0,81.0,3.0,,,,0.1,,16.3,,,5.0,2.5,,8.0,,,7.0,2.0,,,,21.0,18.0,10.8,,,,,,,,,-8.4,,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,
54019,110,134.0,,139.0,,124.0,295.0,131.0,,,,96.2,,139.8,,,142.0,129.3,,150.0,35.0,,96.0,108.9,,,,132.0,120.0,178.7,,,,,,,,,102.8,162.9,24.0,,29.0,,14.0,185.0,21.0,,,,-13.8,,29.8,,,32.0,19.3,,40.0,-75.0,,-14.0,-1.1,,,,22.0,10.0,68.7,,,,,,,,,-7.2,52.9,,False,,True,False,True,,,,True,,False,,,False,True,,False,False,,True,True,,,,True,True,False,,,,,,,,,True,False
54021,39,24.0,,8.7,,26.0,236.0,59.0,,,,30.8,,47.2,,,18.0,676.6,,42.6,,,7.0,28.0,,,,,45.0,53.0,,,,,,,,,16.9,42.2,-15.0,,-30.3,,-13.0,197.0,20.0,,,,-8.2,,8.2,,,-21.0,637.6,,3.6,,,-32.0,-11.0,,,,,6.0,14.0,,,,,,,,,-22.1,3.2,,False,,True,False,False,,,,True,,True,,,False,False,,True,,,False,True,,,,,True,True,,,,,,,,,False,True
54023,36,32.0,,31.3,,28.0,110.0,26.0,,,,29.7,,36.6,,,38.0,13.6,,43.6,,,10.0,23.3,,,,30.0,40.0,24.6,,,,,,,,,10.5,68.4,-4.0,,-4.7,,-8.0,74.0,-10.0,,,,-6.3,,0.6,,,2.0,-22.4,,7.6,,,-26.0,-12.7,,,,-6.0,4.0,-11.4,,,,,,,,,-25.5,32.4,,False,,False,False,False,,,,False,,True,,,True,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
54025,68,90.0,,82.0,,73.0,237.0,51.0,,,,90.4,,103.0,,,115.0,62.9,,102.0,31.5,,28.0,57.6,,,,81.0,112.0,145.6,,,,,,,,,48.4,116.3,22.0,,14.0,,5.0,169.0,-17.0,,,,22.4,,35.0,,,47.0,-5.1,,34.0,-36.5,,-40.0,-10.4,,,,13.0,44.0,77.6,,,,,,,,,-19.6,48.3,,True,,True,False,True,,,,False,,False,,,False,True,,False,False,,False,True,,,,True,False,False,,,,,,,,,True,False
54027,56,90.0,,89.9,,72.0,173.0,76.0,,,,58.0,,75.9,,,77.0,39.4,,71.7,,,10.0,38.7,,,,78.0,77.0,66.1,,,,,,,,,76.9,94.7,34.0,,33.9,,16.0,117.0,20.0,,,,2.0,,19.9,,,21.0,-16.6,,15.7,,,-46.0,-17.3,,,,22.0,21.0,10.1,,,,,,,,,20.9,38.7,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,False,True,,,,True,True,True,,,,,,,,,True,False
54029,40,48.0,,57.2,,45.0,175.0,42.0,,,,78.4,,46.7,,,98.0,32.7,,91.4,11.5,,9.0,32.5,,,,41.0,63.0,73.2,,,,,,,,,20.1,109.4,8.0,,17.2,,5.0,135.0,2.0,,,,38.4,,6.7,,,58.0,-7.3,,51.4,-28.5,,-31.0,-7.5,,,,1.0,23.0,33.2,,,,,,,,,-19.9,69.4,,False,,True,False,True,,,,False,,True,,,False,True,,False,False,,False,True,,,,True,False,False,,,,,,,,,False,False
54031,22,12.0,,2.0,,26.0,119.0,37.0,,,,45.9,,18.7,,,51.0,11.2,,55.2,,,0.0,14.2,,,,,30.0,40.0,,,,,,,,,4.3,65.0,-10.0,,-20.0,,4.0,97.0,15.0,,,,23.9,,-3.3,,,29.0,-10.8,,33.2,,,-22.0,-7.8,,,,,8.0,18.0,,,,,,,,,-17.7,43.0,,False,,True,False,False,,,,False,,True,,,False,False,,False,,,False,True,,,,,True,False,,,,,,,,,False,False
54033,116,220.0,,220.7,,194.0,438.0,158.0,,,,164.9,,214.3,,,239.0,127.5,,267.9,81.0,,125.0,168.9,,,,217.0,236.0,267.0,,,,,,,,,96.7,284.2,104.0,,104.7,,78.0,322.0,42.0,,,,48.9,,98.3,,,123.0,11.5,,151.9,-35.0,,9.0,52.9,,,,101.0,120.0,151.0,,,,,,,,,-19.3,168.2,,False,,True,False,True,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,False,False,,,,,,,,,True,False
54035,37,106.0,,105.7,,82.0,202.0,56.0,,,,56.2,,106.3,,,84.0,9.2,,52.9,,,63.0,73.0,,,,100.0,84.0,102.7,,,,,,,,,95.5,123.1,69.0,,68.7,,45.0,165.0,19.0,,,,19.2,,69.3,,,47.0,-27.8,,15.9,,,26.0,36.0,,,,63.0,47.0,65.7,,,,,,,,,58.5,86.1,,True,,True,False,True,,,,True,,False,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,False
54037,115,160.0,,162.6,,138.0,308.0,103.0,,,,134.0,,170.0,,,184.0,61.8,,199.4,66.5,,77.0,113.7,,,,145.0,164.0,231.0,,,,,,,,,107.9,260.6,45.0,,47.6,,23.0,193.0,-12.0,,,,19.0,,55.0,,,69.0,-53.2,,84.4,-48.5,,-38.0,-1.3,,,,30.0,49.0,116.0,,,,,,,,,-7.1,145.6,,False,,True,False,True,,,,True,,False,,,False,False,,False,False,,True,True,,,,True,False,False,,,,,,,,,True,False
54039,425,572.0,,593.5,,495.0,828.0,516.0,,,,393.1,,446.9,,,499.0,302.4,,576.2,318.0,,362.0,413.2,,,,478.0,521.0,919.5,,,,,,358.0,,,465.9,569.0,147.0,,168.5,,70.0,403.0,91.0,,,,-31.9,,21.9,,,74.0,-122.6,,151.2,-107.0,,-63.0,-11.8,,,,53.0,96.0,494.5,,,,,,-67.0,,,40.9,144.0,,False,,True,False,True,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,True,False,,,,,,True,,,True,True
54041,58,152.0,,151.5,,92.0,230.0,139.0,,,,44.6,,107.3,,,54.0,72.6,,54.9,,,88.0,90.6,,,,158.0,109.0,66.9,,,,,,,,,141.3,151.7,94.0,,93.5,,34.0,172.0,81.0,,,,-13.4,,49.3,,,-4.0,14.6,,-3.1,,,30.0,32.6,,,,100.0,51.0,8.9,,,,,,,,,83.3,93.7,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,True
54043,44,44.0,,49.4,,44.0,142.0,18.0,,,,40.5,,61.8,,,55.0,16.5,,49.7,,,18.0,40.3,,,,41.0,47.0,60.5,,,,,,,,,20.9,93.9,0.0,,5.4,,0.0,98.0,-26.0,,,,-3.5,,17.8,,,11.0,-27.5,,5.7,,,-26.0,-3.7,,,,-3.0,3.0,16.5,,,,,,,,,-23.1,49.9,,False,,True,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
54045,100,132.0,,122.6,,115.0,279.0,144.0,,,,107.4,,107.2,,,88.0,107.1,,148.2,33.5,,45.0,86.9,,,,134.0,143.0,172.3,,,,,,,,,112.7,193.8,32.0,,22.6,,15.0,179.0,44.0,,,,7.4,,7.2,,,-12.0,7.1,,48.2,-66.5,,-55.0,-13.1,,,,34.0,43.0,72.3,,,,,,,,,12.7,93.8,,True,,True,False,False,,,,True,,True,,,True,True,,False,False,,False,True,,,,False,False,False,,,,,,,,,True,False
54047,34,60.0,,60.7,,58.0,186.0,63.0,,,,47.0,,33.3,,,60.0,60.5,,51.1,,,14.0,43.1,,,,59.0,72.0,57.9,,,,,,,,,59.7,85.6,26.0,,26.7,,24.0,152.0,29.0,,,,13.0,,-0.7,,,26.0,26.5,,17.1,,,-20.0,9.1,,,,25.0,38.0,23.9,,,,,,,,,25.7,51.6,,False,,True,False,False,,,,True,,True,,,False,False,,True,,,True,True,,,,True,False,True,,,,,,,,,True,False
54049,112,126.0,,129.8,,134.0,339.0,107.0,,,,124.1,,166.4,,,186.0,105.8,,231.2,53.0,,39.0,95.2,,,,,170.0,282.8,,,,,,,,,183.9,267.4,14.0,,17.8,,22.0,227.0,-5.0,,,,12.1,,54.4,,,74.0,-6.2,,119.2,-59.0,,-73.0,-16.8,,,,,58.0,170.8,,,,,,,,,71.9,155.4,,False,,False,False,True,,,,True,,False,,,False,True,,False,False,,False,False,,,,,False,False,,,,,,,,,False,False
54051,60,108.0,,117.8,,106.0,267.0,130.0,,,,98.3,,66.8,,,103.0,91.8,,127.3,23.5,,71.0,82.7,,,,101.0,110.0,274.6,,,,,,,,,108.3,171.8,48.0,,57.8,,46.0,207.0,70.0,,,,38.3,,6.8,,,43.0,31.8,,67.3,-36.5,,11.0,22.7,,,,41.0,50.0,214.6,,,,,,,,,48.3,111.8,,False,,True,False,False,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,False,False,,,,,,,,,False,False
54053,32,68.0,,77.9,,78.0,233.0,63.0,,,,71.0,,107.1,,,85.0,196.3,,143.0,,,20.0,57.3,,,,82.0,101.0,96.9,,,,,,,,,55.1,105.7,36.0,,45.9,,46.0,201.0,31.0,,,,39.0,,75.1,,,53.0,164.3,,111.0,,,-12.0,25.3,,,,50.0,69.0,64.9,,,,,,,,,23.1,73.7,,False,,False,False,True,,,,False,,False,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,True,False
54055,128,192.0,,220.2,,183.0,396.0,221.0,,,,135.7,,185.2,,,208.0,89.2,,136.4,63.5,,130.0,139.4,,,,153.0,197.0,239.0,,,,,,,,,102.1,191.1,64.0,,92.2,,55.0,268.0,93.0,,,,7.7,,57.2,,,80.0,-38.8,,8.4,-64.5,,2.0,11.4,,,,25.0,69.0,111.0,,,,,,,,,-25.9,63.1,,False,,True,False,False,,,,True,,True,,,False,True,,True,False,,True,True,,,,True,False,False,,,,,,,,,True,True
54057,26,68.0,,76.5,,69.0,181.0,80.0,,,,61.6,,38.3,,,103.0,24.9,,78.8,,,4.0,42.2,,,,54.0,71.0,87.3,,,,,,,,,57.6,107.3,42.0,,50.5,,43.0,155.0,54.0,,,,35.6,,12.3,,,77.0,-1.1,,52.8,,,-22.0,16.2,,,,28.0,45.0,61.3,,,,,,,,,31.6,81.3,,False,,False,False,False,,,,True,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
54059,65,122.0,,117.9,,88.0,238.0,88.0,,,,75.5,,91.8,,,67.0,79.8,,100.5,,,68.0,74.9,,,,117.0,110.0,133.2,,,,,,,,,106.0,160.6,57.0,,52.9,,23.0,173.0,23.0,,,,10.5,,26.8,,,2.0,14.8,,35.5,,,3.0,9.9,,,,52.0,45.0,68.2,,,,,,,,,41.0,95.6,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
54061,452,486.0,,480.7,,380.0,778.0,442.0,,,,280.3,,354.8,,,375.0,214.7,,462.6,144.5,,361.0,420.4,,,,428.0,359.0,451.7,,,,,,,,,364.4,471.3,34.0,,28.7,,-72.0,326.0,-10.0,,,,-171.7,,-97.2,,,-77.0,-237.3,,10.6,-307.5,,-91.0,-31.6,,,,-24.0,-93.0,-0.3,,,,,,,,,-87.6,19.3,,True,,False,False,True,,,,False,,False,,,False,False,,True,False,,False,True,,,,True,False,True,,,,,,,,,False,True
54063,21,48.0,,47.9,,33.0,123.0,21.0,,,,32.1,,39.2,,,51.0,8.2,,33.6,,,16.0,33.0,,,,43.0,46.0,41.2,,,,,,,,,26.5,52.3,27.0,,26.9,,12.0,102.0,0.0,,,,11.1,,18.2,,,30.0,-12.8,,12.6,,,-5.0,12.0,,,,22.0,25.0,20.2,,,,,,,,,5.5,31.3,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,False
54065,30,38.0,,35.9,,36.0,103.0,14.0,,,,30.1,,42.3,,,54.0,8.8,,32.1,,,4.0,20.1,,,,19.0,43.0,54.0,,,,,,,,,12.2,53.0,8.0,,5.9,,6.0,73.0,-16.0,,,,0.1,,12.3,,,24.0,-21.2,,2.1,,,-26.0,-9.9,,,,-11.0,13.0,24.0,,,,,,,,,-17.8,23.0,,True,,True,False,False,,,,True,,False,,,False,False,,True,,,False,False,,,,False,False,False,,,,,,,,,False,False
54067,53,66.0,,63.9,,63.0,173.0,42.0,,,,44.0,,75.6,,,72.0,33.7,,66.9,,,49.0,65.0,,,,66.0,81.0,90.5,,,,,,,,,62.3,76.4,13.0,,10.9,,10.0,120.0,-11.0,,,,-9.0,,22.6,,,19.0,-19.3,,13.9,,,-4.0,12.0,,,,13.0,28.0,37.5,,,,,,,,,9.3,23.4,,True,,True,False,True,,,,True,,False,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,True,False
54069,97,132.0,,148.5,,109.0,289.0,69.0,,,,105.8,,118.6,,,161.0,40.3,,146.2,37.5,,72.0,98.3,,,,114.0,129.0,111.5,,,,,,,,,54.6,198.5,35.0,,51.5,,12.0,192.0,-28.0,,,,8.8,,21.6,,,64.0,-56.7,,49.2,-59.5,,-25.0,1.3,,,,17.0,32.0,14.5,,,,,,,,,-42.4,101.5,,False,,True,False,True,,,,True,,True,,,False,False,,False,False,,True,True,,,,True,True,True,,,,,,,,,False,False
54071,12,18.0,,23.4,,23.0,94.0,42.0,,,,24.8,,17.7,,,26.0,26.1,,35.2,,,7.5,20.2,,,,,26.0,19.6,,,,,,,,,15.2,26.4,6.0,,11.4,,11.0,82.0,30.0,,,,12.8,,5.7,,,14.0,14.1,,23.2,,,-4.5,8.2,,,,,14.0,7.6,,,,,,,,,3.2,14.4,,False,,False,False,False,,,,False,,True,,,False,False,,False,,,True,False,,,,,False,False,,,,,,,,,True,False
54073,10,24.0,,22.4,,21.0,107.0,0.0,,,,25.8,,12.6,,,26.0,2.4,,14.7,,,3.0,14.5,,,,16.0,26.0,22.2,,,,,,,,,12.0,47.8,14.0,,12.4,,11.0,97.0,-10.0,,,,15.8,,2.6,,,16.0,-7.6,,4.7,,,-7.0,4.5,,,,6.0,16.0,12.2,,,,,,,,,2.0,37.8,,True,,True,False,True,,,,False,,True,,,False,True,,True,,,True,True,,,,True,False,True,,,,,,,,,True,False
54075,18,14.0,,9.2,,13.0,82.0,15.0,,,,21.2,,20.4,,,20.0,4.0,,22.4,,,8.0,9.2,,,,14.0,24.0,22.1,,,,,,,,,11.9,23.5,-4.0,,-8.8,,-5.0,64.0,-3.0,,,,3.2,,2.4,,,2.0,-14.0,,4.4,,,-10.0,-8.8,,,,-4.0,6.0,4.1,,,,,,,,,-6.1,5.5,,False,,False,False,True,,,,True,,True,,,True,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
54077,53,40.0,,34.5,,39.0,190.0,25.0,,,,79.3,,65.7,,,121.0,17.4,,105.9,28.5,,10.0,39.8,,,,39.0,79.0,164.9,,,,,,,,,2.3,151.4,-13.0,,-18.5,,-14.0,137.0,-28.0,,,,26.3,,12.7,,,68.0,-35.6,,52.9,-24.5,,-43.0,-13.2,,,,-14.0,26.0,111.9,,,,,,,,,-50.7,98.4,,False,,False,False,False,,,,False,,True,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,False,False
54079,163,200.0,,198.2,,158.0,360.0,145.0,,,,136.5,,171.7,,,180.0,104.5,,220.9,80.0,,137.0,144.8,,,,179.0,207.0,230.9,,,,,,,,,134.3,243.7,37.0,,35.2,,-5.0,197.0,-18.0,,,,-26.5,,8.7,,,17.0,-58.5,,57.9,-83.0,,-26.0,-18.2,,,,16.0,44.0,67.9,,,,,,,,,-28.7,80.7,,True,,True,False,True,,,,True,,True,,,True,False,,False,False,,True,True,,,,True,False,False,,,,,,,,,True,False
54081,194,354.0,,361.3,,265.0,527.0,293.0,,,,177.4,,336.8,,,248.0,136.9,,230.2,120.0,,174.0,231.1,,,,328.0,280.0,562.6,,,,,,,,,350.3,360.4,160.0,,167.3,,71.0,333.0,99.0,,,,-16.6,,142.8,,,54.0,-57.1,,36.2,-74.0,,-20.0,37.1,,,,134.0,86.0,368.6,,,,,,,,,156.3,166.4,,False,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,False,,,,,,,,,True,False
54083,65,122.0,,108.2,,97.0,278.0,47.0,,,,88.0,,91.4,,,98.0,26.1,,179.5,,,41.0,85.0,,,,112.0,118.0,96.9,,,,,,,,,88.4,269.8,57.0,,43.2,,32.0,213.0,-18.0,,,,23.0,,26.4,,,33.0,-38.9,,114.5,,,-24.0,20.0,,,,47.0,53.0,31.9,,,,,,,,,23.4,204.8,,True,,True,False,True,,,,True,,True,,,True,True,,False,,,True,True,,,,True,True,True,,,,,,,,,True,False
54085,28,34.0,,32.0,,28.0,99.0,20.0,,,,21.2,,36.8,,,25.0,9.7,,23.3,,,19.0,28.9,,,,28.0,39.0,42.3,,,,,,,,,28.7,64.3,6.0,,4.0,,0.0,71.0,-8.0,,,,-6.8,,8.8,,,-3.0,-18.3,,-4.7,,,-9.0,0.9,,,,0.0,11.0,14.3,,,,,,,,,0.7,36.3,,True,,True,False,False,,,,False,,False,,,True,False,,True,,,False,True,,,,True,False,False,,,,,,,,,True,False
54087,121,12.0,,9.8,,11.0,69.0,9.0,,,,16.9,,37.2,,,42.0,4.0,,26.5,,,1.0,11.7,,,,13.0,30.0,33.7,,,,,,,,,10.2,27.4,-109.0,,-111.2,,-110.0,-52.0,-112.0,,,,-104.1,,-83.8,,,-79.0,-117.0,,-94.5,,,-120.0,-109.3,,,,-108.0,-91.0,-87.3,,,,,,,,,-110.8,-93.6,,False,,False,True,False,,,,True,,True,,,True,False,,True,,,False,False,,,,True,True,True,,,,,,,,,False,True
54089,11,18.0,,23.8,,18.0,87.0,1.0,,,,21.2,,32.0,,,42.0,11.7,,22.7,,,0.0,10.8,,,,16.0,30.0,49.7,,,,,,,,,12.8,52.4,7.0,,12.8,,7.0,76.0,-10.0,,,,10.2,,21.0,,,31.0,0.7,,11.7,,,-11.0,-0.2,,,,5.0,19.0,38.7,,,,,,,,,1.8,41.4,,False,,False,False,False,,,,False,,False,,,False,True,,False,,,False,True,,,,True,False,False,,,,,,,,,True,False
54091,25,38.0,,34.3,,36.0,129.0,24.0,,,,35.8,,54.7,,,70.0,15.1,,52.1,,,23.0,38.8,,,,37.0,51.0,56.1,,,,,,,,,9.2,84.5,13.0,,9.3,,11.0,104.0,-1.0,,,,10.8,,29.7,,,45.0,-9.9,,27.1,,,-2.0,13.8,,,,12.0,26.0,31.1,,,,,,,,,-15.8,59.5,,True,,True,False,True,,,,True,,False,,,False,True,,False,,,True,False,,,,True,False,False,,,,,,,,,False,False
54093,15,16.0,,16.1,,16.0,78.0,13.0,,,,16.4,,23.8,,,25.0,27.4,,15.0,,,8.0,14.9,,,,26.0,25.0,16.6,,,,,,,,,25.6,24.2,1.0,,1.1,,1.0,63.0,-2.0,,,,1.4,,8.8,,,10.0,12.4,,0.0,,,-7.0,-0.1,,,,11.0,10.0,1.6,,,,,,,,,10.6,9.2,,False,,False,False,False,,,,False,,False,,,False,False,,True,,,False,True,,,,False,False,False,,,,,,,,,False,False
54095,13,28.0,,18.0,,23.0,82.0,25.0,,,,21.8,,27.9,,,32.0,7.9,,26.3,,,5.0,17.9,,,,22.0,34.0,37.9,,,,,,,,,19.9,32.8,15.0,,5.0,,10.0,69.0,12.0,,,,8.8,,14.9,,,19.0,-5.1,,13.3,,,-8.0,4.9,,,,9.0,21.0,24.9,,,,,,,,,6.9,19.8,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,False,,,,,,,,,True,False
54097,66,88.0,,77.4,,76.0,214.0,97.0,,,,64.4,,83.9,,,84.0,62.3,,92.0,,,29.0,59.3,,,,108.0,104.0,85.0,,,,,,,,,92.4,167.0,22.0,,11.4,,10.0,148.0,31.0,,,,-1.6,,17.9,,,18.0,-3.7,,26.0,,,-37.0,-6.7,,,,42.0,38.0,19.0,,,,,,,,,26.4,101.0,,True,,True,False,False,,,,True,,True,,,True,True,,False,,,False,True,,,,False,False,True,,,,,,,,,False,False
54099,63,190.0,,192.5,,126.0,308.0,143.0,,,,96.9,,155.5,,,128.0,96.7,,106.9,42.5,,116.0,125.3,,,,171.0,164.0,107.4,,,,,,,,,170.2,219.7,127.0,,129.5,,63.0,245.0,80.0,,,,33.9,,92.5,,,65.0,33.7,,43.9,-20.5,,53.0,62.3,,,,108.0,101.0,44.4,,,,,,,,,107.2,156.7,,False,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,False
54101,37,20.0,,19.2,,20.0,74.0,17.0,,,,12.1,,34.5,,,28.0,37.1,,23.6,,,6.0,12.3,,,,28.0,27.0,23.8,,,,,,,,,31.2,,-17.0,,-17.8,,-17.0,37.0,-20.0,,,,-24.9,,-2.5,,,-9.0,0.1,,-13.4,,,-31.0,-24.7,,,,-9.0,-10.0,-13.2,,,,,,,,,-5.8,,,False,,False,False,False,,,,False,,True,,,True,True,,True,,,False,False,,,,True,True,True,,,,,,,,,True,
