,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19061,3387,1449.0,,,,,1040.0,,1086.7,1105.1,693.4,380.8,1188.7,,774.0,-1938.0,,,,,-2347.0,,-2300.3,-2281.9,-2693.6,-3006.2,-2198.3,,-2613.0,,,,,False,,False,False,False,False,False,,False
19063,229,49.0,,,,,87.0,,38.6,9.3,0.0,14.1,,,44.0,-180.0,,,,,-142.0,,-190.4,-219.7,-229.0,-214.9,,,-185.0,,,,,True,,False,False,False,False,,,False
19065,271,77.0,,,,,134.0,,358.8,3.2,218.1,14.1,,,43.0,-194.0,,,,,-137.0,,87.8,-267.8,-52.9,-256.9,,,-228.0,,,,,True,,True,False,True,False,,,False
19067,221,161.0,,,,,180.0,,485.2,67.9,90.1,26.4,,,117.0,-60.0,,,,,-41.0,,264.2,-153.1,-130.9,-194.6,,,-104.0,,,,,True,,False,False,False,False,,,False
19069,87,91.0,,,,,69.0,,51.1,26.1,0.0,35.6,,,28.0,4.0,,,,,-18.0,,-35.9,-60.9,-87.0,-51.4,,,-59.0,,,,,False,,False,False,False,False,,,False
19071,154,35.0,,,,,26.0,,14.8,6.4,,0.8,,,68.0,-119.0,,,,,-128.0,,-139.2,-147.6,,-153.2,,,-86.0,,,,,False,,False,False,,False,,,True
19073,138,42.0,,,,,35.0,,55.7,15.8,,3.4,,,23.0,-96.0,,,,,-103.0,,-82.3,-122.2,,-134.6,,,-115.0,,,,,False,,True,False,,False,,,False
19075,191,252.0,,,,,85.0,,126.3,106.9,148.7,89.1,,,210.0,61.0,,,,,-106.0,,-64.7,-84.1,-42.3,-101.9,,,19.0,,,,,False,,False,False,True,False,,,True
19077,229,133.0,,,,,49.0,,302.5,21.7,91.2,15.4,,,129.0,-96.0,,,,,-180.0,,73.5,-207.3,-137.8,-213.6,,,-100.0,,,,,False,,True,False,False,False,,,False
19079,197,91.0,,,,,117.0,,562.1,7.6,32.0,47.4,,,51.0,-106.0,,,,,-80.0,,365.1,-189.4,-165.0,-149.6,,,-146.0,,,,,True,,False,False,False,False,,,False
19081,238,35.0,,,,,61.0,,219.0,4.2,73.1,28.0,,,9.0,-203.0,,,,,-177.0,,-19.0,-233.8,-164.9,-210.0,,,-229.0,,,,,True,,True,False,True,False,,,False
19083,279,91.0,,,,,138.0,,320.9,20.3,145.4,59.9,,,30.0,-188.0,,,,,-141.0,,41.9,-258.7,-133.6,-219.1,,,-249.0,,,,,True,,True,False,True,False,,,False
19085,570,35.0,,,,,55.0,,330.3,6.2,138.6,18.2,,,29.0,-535.0,,,,,-515.0,,-239.7,-563.8,-431.4,-551.8,,,-541.0,,,,,True,,True,False,True,False,,,False
19087,707,469.0,,,,,163.0,,1425.2,66.7,156.2,37.7,,,157.0,-238.0,,,,,-544.0,,718.2,-640.3,-550.8,-669.3,,,-550.0,,,,,False,,False,False,False,False,,,False
19089,119,147.0,,,,,91.0,,92.9,38.8,0.6,36.0,,,89.0,28.0,,,,,-28.0,,-26.1,-80.2,-118.4,-83.0,,,-30.0,,,,,False,,True,False,False,False,,,False
19091,228,70.0,,,,,71.0,,39.2,15.6,42.1,14.5,,,92.0,-158.0,,,,,-157.0,,-188.8,-212.4,-185.9,-213.5,,,-136.0,,,,,True,,False,False,False,False,,,True
19093,177,133.0,,,,,41.0,,111.1,6.4,,50.6,,,99.0,-44.0,,,,,-136.0,,-65.9,-170.6,,-126.4,,,-78.0,,,,,False,,False,False,,False,,,False
19095,321,231.0,,,,,66.0,,701.6,45.7,208.2,233.0,,,255.0,-90.0,,,,,-255.0,,380.6,-275.3,-112.8,-88.0,,,-66.0,,,,,False,,False,False,False,True,,,True
19097,488,175.0,,,,,150.0,,499.5,60.8,207.1,88.8,,,103.0,-313.0,,,,,-338.0,,11.5,-427.2,-280.9,-399.2,,,-385.0,,,,,False,,True,False,True,False,,,False
19099,599,336.0,,,,,242.0,,763.2,162.2,168.2,734.1,,,319.0,-263.0,,,,,-357.0,,164.2,-436.8,-430.8,135.1,,,-280.0,,,,,False,,True,False,False,True,,,False
19101,148,21.0,,,,,187.0,,282.1,1.6,142.6,6.1,,,22.0,-127.0,,,,,39.0,,134.1,-146.4,-5.4,-141.9,,,-126.0,,,,,True,,False,False,True,False,,,True
19103,1394,2121.0,,,,,2064.0,,2147.3,1324.0,1.2,2264.7,7540.9,,357.0,727.0,,,,,670.0,,753.3,-70.0,-1392.8,870.7,6146.9,,-1037.0,,,,,True,,False,True,False,False,False,,False
19105,347,168.0,,,,,196.0,,497.0,49.5,188.2,172.0,,,175.0,-179.0,,,,,-151.0,,150.0,-297.5,-158.8,-175.0,,,-172.0,,,,,True,,True,False,True,True,,,True
19107,128,70.0,,,,,53.0,,55.3,5.4,,23.3,,,30.0,-58.0,,,,,-75.0,,-72.7,-122.6,,-104.7,,,-98.0,,,,,False,,False,False,,False,,,False
19109,347,231.0,,,,,127.0,,321.0,96.1,257.6,110.6,,,300.0,-116.0,,,,,-220.0,,-26.0,-250.9,-89.4,-236.4,,,-47.0,,,,,False,,True,False,True,False,,,True
19111,519,448.0,,,,,246.0,,721.2,159.0,294.3,37.4,,,157.0,-71.0,,,,,-273.0,,202.2,-360.0,-224.7,-481.6,,,-362.0,,,,,False,,False,False,False,False,,,False
19113,3009,2149.0,,,,,1942.0,,1705.2,2028.2,1964.0,505.6,1824.0,,2084.0,-860.0,,,,,-1067.0,,-1303.8,-980.8,-1045.0,-2503.4,-1185.0,,-925.0,,,,,False,,False,False,False,False,False,,False
19115,154,28.0,,,,,58.0,,36.1,2.5,2.8,16.1,,,17.0,-126.0,,,,,-96.0,,-117.9,-151.5,-151.2,-137.8,,,-137.0,,,,,True,,True,False,False,False,,,False
19117,101,119.0,,,,,58.0,,74.9,9.5,46.5,15.9,,,126.0,18.0,,,,,-43.0,,-26.1,-91.5,-54.5,-85.2,,,25.0,,,,,False,,False,False,False,False,,,False
19119,406,147.0,,,,,67.0,,94.0,56.3,99.1,107.5,,,87.0,-259.0,,,,,-339.0,,-312.0,-349.7,-306.9,-298.5,,,-319.0,,,,,False,,False,False,False,False,,,False
19121,205,70.0,,,,,81.0,,378.9,13.7,129.7,24.9,,,72.0,-135.0,,,,,-124.0,,173.9,-191.3,-75.3,-180.1,,,-133.0,,,,,True,,False,False,True,False,,,True
19123,482,259.0,,,,,158.0,,570.7,67.6,166.1,82.0,,,130.0,-223.0,,,,,-324.0,,88.7,-414.4,-315.9,-400.0,,,-352.0,,,,,False,,True,False,False,False,,,False
19125,467,518.0,,,,,226.0,,898.5,236.3,368.3,121.0,,,179.0,51.0,,,,,-241.0,,431.5,-230.7,-98.7,-346.0,,,-288.0,,,,,False,,False,False,False,False,,,False
19127,471,175.0,,,,,377.0,,433.2,21.3,34.3,180.1,278.9,,50.0,-296.0,,,,,-94.0,,-37.8,-449.7,-436.7,-290.9,-192.1,,-421.0,,,,,True,,True,False,False,True,True,,False
19129,310,70.0,,,,,60.0,,443.4,24.3,195.8,41.7,,,44.0,-240.0,,,,,-250.0,,133.4,-285.7,-114.2,-268.3,,,-266.0,,,,,False,,True,False,True,False,,,False
19131,149,168.0,,,,,76.0,,226.8,248.4,35.2,116.5,,,80.0,19.0,,,,,-73.0,,77.8,99.4,-113.8,-32.5,,,-69.0,,,,,False,,False,False,False,False,,,False
19133,150,35.0,,,,,39.0,,24.3,3.9,71.5,41.7,,,119.0,-115.0,,,,,-111.0,,-125.7,-146.1,-78.5,-108.3,,,-31.0,,,,,True,,False,False,True,True,,,True
19135,148,77.0,,,,,55.0,,55.2,10.4,18.6,5.0,,,26.0,-71.0,,,,,-93.0,,-92.8,-137.6,-129.4,-143.0,,,-122.0,,,,,False,,False,False,False,False,,,False
19137,123,0.0,,,,,40.0,,10.0,6.5,,5.3,,,0.0,-123.0,,,,,-83.0,,-113.0,-116.5,,-117.7,,,-123.0,,,,,True,,True,True,,True,,,False
19139,552,252.0,,,,,250.0,,528.3,120.3,21.7,63.4,,,135.0,-300.0,,,,,-302.0,,-23.7,-431.7,-530.3,-488.6,,,-417.0,,,,,False,,True,False,False,False,,,False
19141,559,182.0,,,,,124.0,,353.9,175.8,142.2,103.3,,,67.0,-377.0,,,,,-435.0,,-205.1,-383.2,-416.8,-455.7,,,-492.0,,,,,False,,True,False,False,False,,,False
19143,212,28.0,,,,,41.0,,14.7,7.1,4.2,4.4,,,64.0,-184.0,,,,,-171.0,,-197.3,-204.9,-207.8,-207.7,,,-148.0,,,,,True,,False,False,False,False,,,True
19145,300,49.0,,,,,75.0,,240.4,5.4,97.2,2.1,,,36.0,-251.0,,,,,-225.0,,-59.6,-294.6,-202.8,-297.9,,,-264.0,,,,,True,,True,False,True,False,,,False
19147,207,98.0,,,,,69.0,,64.7,63.3,104.5,91.1,,,67.0,-109.0,,,,,-138.0,,-142.3,-143.7,-102.5,-115.9,,,-140.0,,,,,False,,False,False,True,False,,,False
19149,914,525.0,,,,,191.0,,608.7,143.1,375.0,249.2,,,101.0,-389.0,,,,,-723.0,,-305.3,-770.9,-539.0,-664.8,,,-813.0,,,,,False,,True,False,False,False,,,False
19151,113,49.0,,,,,30.0,,39.0,1.4,0.1,4.2,,,23.0,-64.0,,,,,-83.0,,-74.0,-111.6,-112.9,-108.8,,,-90.0,,,,,False,,False,False,False,False,,,False
19153,5747,4375.0,,,,,3724.0,,2660.1,1691.5,634.8,1435.8,3489.0,,1774.0,-1372.0,,,,,-2023.0,,-3086.9,-4055.5,-5112.2,-4311.2,-2258.0,,-3973.0,,,,,False,,False,False,False,False,False,,False
19155,1696,693.0,,,,,451.0,,788.9,177.2,514.3,577.5,397.5,,476.0,-1003.0,,,,,-1245.0,,-907.1,-1518.8,-1181.7,-1118.5,-1298.5,,-1220.0,,,,,False,,True,False,False,False,False,,False
19157,295,112.0,,,,,153.0,,772.6,26.1,120.5,130.9,,,110.0,-183.0,,,,,-142.0,,477.6,-268.9,-174.5,-164.1,,,-185.0,,,,,True,,False,False,True,True,,,False
19159,69,21.0,,,,,22.0,,15.2,6.6,,16.7,,,46.0,-48.0,,,,,-47.0,,-53.8,-62.4,,-52.3,,,-23.0,,,,,True,,False,False,,False,,,True
19161,284,126.0,,,,,53.0,,56.7,78.5,71.9,97.0,,,79.0,-158.0,,,,,-231.0,,-227.3,-205.5,-212.1,-187.0,,,-205.0,,,,,False,,False,False,False,False,,,False
19163,2632,1050.0,,,,,1543.0,,1290.6,734.4,716.3,381.8,548.7,,643.0,-1582.0,,,,,-1089.0,,-1341.4,-1897.6,-1915.7,-2250.2,-2083.3,,-1989.0,,,,,True,,True,False,False,False,False,,False
19165,189,70.0,,,,,53.0,,37.3,16.3,77.6,6.5,,,52.0,-119.0,,,,,-136.0,,-151.7,-172.7,-111.4,-182.4,,,-137.0,,,,,False,,False,False,True,False,,,False
19167,1558,693.0,,,,,356.0,,554.6,327.7,435.3,330.4,,,243.0,-865.0,,,,,-1202.0,,-1003.4,-1230.3,-1122.7,-1227.6,,,-1315.0,,,,,False,,False,False,False,False,,,False
19169,1102,1659.0,,,,,1658.0,,1787.1,1056.5,0.1,620.1,696.9,,319.0,557.0,,,,,556.0,,685.1,-45.5,-1101.9,-481.9,-405.1,,-783.0,,,,,True,,False,True,False,True,True,,False
19171,370,140.0,,,,,125.0,,329.7,17.8,16.0,35.8,,,37.0,-230.0,,,,,-245.0,,-40.3,-352.2,-354.0,-334.2,,,-333.0,,,,,False,,True,False,False,False,,,False
19173,153,14.0,,,,,31.0,,4.1,0.0,35.8,18.4,,,4.0,-139.0,,,,,-122.0,,-148.9,-153.0,-117.2,-134.6,,,-149.0,,,,,True,,False,False,True,True,,,False
19175,182,77.0,,,,,58.0,,241.2,14.5,54.0,31.6,,,322.0,-105.0,,,,,-124.0,,59.2,-167.5,-128.0,-150.4,,,140.0,,,,,False,,True,False,False,False,,,False
19177,92,7.0,,,,,43.0,,19.0,0.1,0.0,1.0,,,1.0,-85.0,,,,,-49.0,,-73.0,-91.9,-92.0,-91.0,,,-91.0,,,,,True,,True,False,False,False,,,False
19179,443,427.0,,,,,411.0,,505.3,71.6,3.1,164.9,436.7,,184.0,-16.0,,,,,-32.0,,62.3,-371.4,-439.9,-278.1,-6.3,,-259.0,,,,,False,,False,False,False,False,True,,False
19181,488,399.0,,,,,346.0,,658.6,69.3,506.6,74.3,,,260.0,-89.0,,,,,-142.0,,170.6,-418.7,18.6,-413.7,,,-228.0,,,,,False,,False,False,True,False,,,False
19183,330,189.0,,,,,129.0,,434.1,17.4,92.2,38.9,,,110.0,-141.0,,,,,-201.0,,104.1,-312.6,-237.8,-291.1,,,-220.0,,,,,False,,True,False,False,False,,,False
19185,89,77.0,,,,,35.0,,94.7,14.8,,16.1,,,23.0,-12.0,,,,,-54.0,,5.7,-74.2,,-72.9,,,-66.0,,,,,False,,True,False,,False,,,False
19187,899,455.0,,,,,368.0,,444.5,111.8,0.8,180.7,297.9,,141.0,-444.0,,,,,-531.0,,-454.5,-787.2,-898.2,-718.3,-601.1,,-758.0,,,,,False,,False,False,False,False,False,,False
19189,340,175.0,,,,,67.0,,83.9,135.4,0.0,72.6,,,135.0,-165.0,,,,,-273.0,,-256.1,-204.6,-340.0,-267.4,,,-205.0,,,,,False,,False,False,False,False,,,False
19191,278,140.0,,,,,188.0,,308.5,15.1,69.9,47.7,,,76.0,-138.0,,,,,-90.0,,30.5,-262.9,-208.1,-230.3,,,-202.0,,,,,True,,True,False,False,False,,,False
19193,3142,1463.0,,,,,887.0,,974.8,456.5,38.5,1038.8,1320.6,,274.0,-1679.0,,,,,-2255.0,,-2167.2,-2685.5,-3103.5,-2103.2,-1821.4,,-2868.0,,,,,False,,False,False,False,False,False,,False
19195,68,70.0,,,,,62.0,,51.0,25.2,,24.9,,,84.0,2.0,,,,,-6.0,,-17.0,-42.8,,-43.0,,,16.0,,,,,False,,False,False,,False,,,False
19197,249,98.0,,,,,96.0,,221.8,12.7,2.2,13.5,,,31.0,-151.0,,,,,-153.0,,-27.2,-236.3,-246.8,-235.5,,,-218.0,,,,,False,,True,False,False,False,,,False
20001,85,21.0,,,,,33.0,,355.7,,,6.0,,,13.0,-64.0,,,,,-52.0,,270.7,,,-79.0,,,-72.0,,,,,True,,False,,,False,,,False
20003,156,28.0,,,,,46.0,,61.7,6.1,,7.7,,,23.0,-128.0,,,,,-110.0,,-94.3,-149.9,,-148.3,,,-133.0,,,,,True,,True,False,,False,,,False
20005,256,434.0,,,,,119.0,,283.7,0.0,16.5,7.3,,,97.0,178.0,,,,,-137.0,,27.7,-256.0,-239.5,-248.7,,,-159.0,,,,,True,,True,False,False,False,,,True
20007,54,0.0,,,,,20.0,,0.9,0.0,,1.2,,,0.0,-54.0,,,,,-34.0,,-53.1,-54.0,,-52.8,,,-54.0,,,,,True,,True,True,,True,,,False
20009,450,252.0,,,,,170.0,,488.0,18.8,152.7,13.5,,,109.0,-198.0,,,,,-280.0,,38.0,-431.2,-297.3,-436.5,,,-341.0,,,,,False,,True,False,False,False,,,False
20011,202,70.0,,,,,89.0,,596.9,10.4,67.9,13.9,,,49.0,-132.0,,,,,-113.0,,394.9,-191.6,-134.1,-188.1,,,-153.0,,,,,True,,False,False,False,False,,,False
20013,169,21.0,,,,,52.0,,13.8,7.2,,0.9,,,10.0,-148.0,,,,,-117.0,,-155.2,-161.8,,-168.1,,,-159.0,,,,,True,,False,False,,False,,,False
20015,523,273.0,,,,,361.0,,610.0,44.8,638.6,9.7,,,161.0,-250.0,,,,,-162.0,,87.0,-478.2,115.6,-513.3,,,-362.0,,,,,True,,True,False,True,False,,,False
20017,26,35.0,,,,,14.0,,22.6,3.7,,0.1,,,3.0,9.0,,,,,-12.0,,-3.4,-22.3,,-25.9,,,-23.0,,,,,False,,True,False,,False,,,False
20019,14,21.0,,,,,17.0,,26.2,0.2,,2.6,,,14.0,7.0,,,,,3.0,,12.2,-13.8,,-11.4,,,0.0,,,,,True,,False,False,,False,,,True
20021,348,469.0,,,,,237.0,,972.0,193.2,139.8,51.0,,,142.0,121.0,,,,,-111.0,,624.0,-154.8,-208.2,-297.0,,,-206.0,,,,,True,,False,False,False,False,,,False
20023,110,14.0,,,,,21.0,,14.5,0.2,,1.2,,,9.0,-96.0,,,,,-89.0,,-95.5,-109.8,,-108.8,,,-101.0,,,,,True,,True,False,,False,,,False
20025,21,7.0,,,,,22.0,,5.8,2.6,,0.0,,,1.0,-14.0,,,,,1.0,,-15.2,-18.4,,-21.0,,,-20.0,,,,,True,,False,False,,False,,,False
20027,74,0.0,,,,,33.0,,8.8,3.2,,1.0,,,8.0,-74.0,,,,,-41.0,,-65.2,-70.8,,-73.0,,,-66.0,,,,,True,,True,True,,True,,,True
20029,106,0.0,,,,,38.0,,4.2,5.1,,6.8,,,4.0,-106.0,,,,,-68.0,,-101.8,-100.9,,-99.2,,,-102.0,,,,,True,,True,True,,True,,,True
20031,72,77.0,,,,,33.0,,68.3,2.4,33.2,17.9,,,24.0,5.0,,,,,-39.0,,-3.7,-69.6,-38.8,-54.0,,,-48.0,,,,,False,,True,False,False,False,,,False
20033,11,0.0,,,,,15.0,,0.5,0.2,,0.0,,,0.0,-11.0,,,,,4.0,,-10.5,-10.8,,-11.0,,,-11.0,,,,,True,,True,True,,False,,,False
20035,268,98.0,,,,,220.0,,366.5,3.4,324.1,18.5,,,58.0,-170.0,,,,,-48.0,,98.5,-264.6,56.1,-249.5,,,-210.0,,,,,True,,True,False,True,False,,,False
20037,591,623.0,,,,,622.0,,1540.1,152.7,61.2,218.1,,,182.0,32.0,,,,,31.0,,949.1,-438.3,-529.8,-372.9,,,-409.0,,,,,True,,False,False,False,False,,,False
20039,114,0.0,,,,,16.0,,0.7,,,0.1,,,0.0,-114.0,,,,,-98.0,,-113.3,,,-113.9,,,-114.0,,,,,True,,True,,,True,,,False
20041,258,49.0,,,,,50.0,,471.9,15.7,,37.9,,,28.0,-209.0,,,,,-208.0,,213.9,-242.3,,-220.1,,,-230.0,,,,,True,,False,False,,False,,,False
20043,126,77.0,,,,,51.0,,78.2,7.9,,21.5,,,35.0,-49.0,,,,,-75.0,,-47.8,-118.1,,-104.5,,,-91.0,,,,,False,,True,False,,False,,,False
20045,1138,1799.0,,,,,2125.0,,2413.6,338.8,1610.4,8.8,476.0,,651.0,661.0,,,,,987.0,,1275.6,-799.2,472.4,-1129.2,-662.0,,-487.0,,,,,False,,False,False,True,False,False,,True
20047,48,21.0,,,,,17.0,,54.6,1.3,,3.4,,,15.0,-27.0,,,,,-31.0,,6.6,-46.7,,-44.6,,,-33.0,,,,,False,,True,False,,False,,,False
20049,12,0.0,,,,,10.0,,8.2,,,0.0,,,0.0,-12.0,,,,,-2.0,,-3.8,,,-12.0,,,-12.0,,,,,True,,True,,,False,,,False
20051,773,1008.0,,,,,697.0,,2507.2,82.8,72.8,324.7,,,217.0,235.0,,,,,-76.0,,1734.2,-690.2,-700.2,-448.3,,,-556.0,,,,,True,,False,False,False,False,,,False
20053,306,0.0,,,,,30.0,,6.2,0.7,,0.1,,,0.0,-306.0,,,,,-276.0,,-299.8,-305.3,,-305.9,,,-306.0,,,,,True,,True,True,,True,,,False
20055,1159,287.0,,,,,503.0,,425.7,66.0,10.0,69.0,91.1,,0.0,-872.0,,,,,-656.0,,-733.3,-1093.0,-1149.0,-1090.0,-1067.9,,-1159.0,,,,,True,,True,False,False,False,False,,False
20057,834,560.0,,,,,584.0,,621.8,51.1,11.4,320.3,123.7,,0.0,-274.0,,,,,-250.0,,-212.2,-782.9,-822.6,-513.7,-710.3,,-834.0,,,,,True,,True,False,False,False,False,,False
20059,304,63.0,,,,,120.0,,735.6,0.4,237.4,26.3,,,28.0,-241.0,,,,,-184.0,,431.6,-303.6,-66.6,-277.7,,,-276.0,,,,,True,,False,False,True,False,,,False
20061,142,98.0,,,,,336.0,,528.5,9.5,367.6,9.8,,,71.0,-44.0,,,,,194.0,,386.5,-132.5,225.6,-132.2,,,-71.0,,,,,False,,False,False,False,False,,,False
20063,166,14.0,,,,,16.0,,80.9,0.4,,10.0,,,22.0,-152.0,,,,,-150.0,,-85.1,-165.6,,-156.0,,,-144.0,,,,,True,,True,False,,False,,,True
20065,28,28.0,,,,,14.0,,17.9,,,4.8,,,7.0,0.0,,,,,-14.0,,-10.1,,,-23.2,,,-21.0,,,,,False,,False,,,False,,,False
20067,283,140.0,,,,,51.0,,86.4,41.8,0.0,0.1,,,18.0,-143.0,,,,,-232.0,,-196.6,-241.2,-283.0,-282.9,,,-265.0,,,,,False,,False,False,False,False,,,False
20069,94,0.0,,,,,37.0,,18.6,0.0,0.0,19.4,,,7.0,-94.0,,,,,-57.0,,-75.4,-94.0,-94.0,-74.6,,,-87.0,,,,,True,,True,True,True,True,,,True
20071,28,14.0,,,,,22.0,,4.9,,,1.6,,,3.0,-14.0,,,,,-6.0,,-23.1,,,-26.4,,,-25.0,,,,,True,,False,,,False,,,False
20073,63,105.0,,,,,24.0,,188.3,1.9,,0.9,,,86.0,42.0,,,,,-39.0,,125.3,-61.1,,-62.1,,,23.0,,,,,True,,False,False,,False,,,True
20075,22,0.0,,,,,29.0,,0.8,1.9,,0.2,,,0.0,-22.0,,,,,7.0,,-21.2,-20.1,,-21.8,,,-22.0,,,,,True,,True,True,,True,,,False
20077,45,21.0,,,,,33.0,,20.1,0.2,0.0,0.8,,,7.0,-24.0,,,,,-12.0,,-24.9,-44.8,-45.0,-44.2,,,-38.0,,,,,True,,False,False,False,False,,,False
20079,301,91.0,,,,,99.0,,428.2,4.4,235.2,60.1,,,49.0,-210.0,,,,,-202.0,,127.2,-296.6,-65.8,-240.9,,,-252.0,,,,,True,,True,False,True,False,,,False
20081,15,21.0,,,,,33.0,,179.8,5.8,,4.2,,,34.0,6.0,,,,,18.0,,164.8,-9.2,,-10.8,,,19.0,,,,,False,,False,False,,False,,,False
20083,17,28.0,,,,,11.0,,35.8,0.4,,4.7,,,12.0,11.0,,,,,-6.0,,18.8,-16.6,,-12.3,,,-5.0,,,,,True,,False,False,,False,,,True
20085,120,56.0,,,,,52.0,,43.4,6.9,88.6,67.0,,,13.0,-64.0,,,,,-68.0,,-76.6,-113.1,-31.4,-53.0,,,-107.0,,,,,False,,False,False,True,True,,,False
20087,154,133.0,,,,,61.0,,497.9,6.7,185.2,21.3,,,75.0,-21.0,,,,,-93.0,,343.9,-147.3,31.2,-132.7,,,-79.0,,,,,False,,False,False,False,False,,,False
20089,15,0.0,,,,,21.0,,0.2,0.3,,0.0,,,0.0,-15.0,,,,,6.0,,-14.8,-14.7,,-15.0,,,-15.0,,,,,True,,True,True,,False,,,False
20091,5542,4396.0,,,,,3291.0,,3065.6,2893.4,4381.9,1621.3,2038.0,,1611.0,-1146.0,,,,,-2251.0,,-2476.4,-2648.6,-1160.1,-3920.7,-3504.0,,-3931.0,,,,,False,,False,False,False,False,False,,False
20093,81,21.0,,,,,28.0,,16.9,4.3,,5.4,,,4.0,-60.0,,,,,-53.0,,-64.1,-76.7,,-75.6,,,-77.0,,,,,True,,False,False,,False,,,False
20095,84,56.0,,,,,26.0,,50.3,,,5.9,,,29.0,-28.0,,,,,-58.0,,-33.7,,,-78.1,,,-55.0,,,,,False,,False,,,False,,,False
20097,54,0.0,,,,,14.0,,49.7,0.4,,5.0,,,16.0,-54.0,,,,,-40.0,,-4.3,-53.6,,-49.0,,,-38.0,,,,,True,,True,True,,True,,,True
20099,208,70.0,,,,,133.0,,476.1,5.8,190.5,21.6,,,28.0,-138.0,,,,,-75.0,,268.1,-202.2,-17.5,-186.4,,,-180.0,,,,,True,,False,False,True,False,,,False
20101,17,21.0,,,,,15.0,,16.5,0.2,,1.4,,,8.0,4.0,,,,,-2.0,,-0.5,-16.8,,-15.6,,,-9.0,,,,,True,,True,False,,False,,,False
20103,832,469.0,,,,,735.0,,840.0,148.1,187.5,95.7,370.0,,74.0,-363.0,,,,,-97.0,,8.0,-683.9,-644.5,-736.3,-462.0,,-758.0,,,,,True,,True,False,False,False,False,,False
20105,13,0.0,,,,,14.0,,23.1,,,0.9,,,7.0,-13.0,,,,,1.0,,10.1,,,-12.1,,,-6.0,,,,,True,,True,,,True,,,True
20107,60,7.0,,,,,33.0,,12.3,6.1,,3.0,,,5.0,-53.0,,,,,-27.0,,-47.7,-53.9,,-57.0,,,-55.0,,,,,True,,True,False,,False,,,False
20109,62,21.0,,,,,17.0,,72.4,,,10.2,,,63.0,-41.0,,,,,-45.0,,10.4,,,-51.8,,,1.0,,,,,False,,True,,,False,,,True
20111,345,406.0,,,,,519.0,,793.8,39.9,2.8,144.2,,,36.0,61.0,,,,,174.0,,448.8,-305.1,-342.2,-200.8,,,-309.0,,,,,False,,False,False,False,False,,,False
20113,217,203.0,,,,,88.0,,528.6,32.5,498.9,64.9,,,98.0,-14.0,,,,,-129.0,,311.6,-184.5,281.9,-152.1,,,-119.0,,,,,False,,False,False,False,False,,,False
20115,59,14.0,,,,,27.0,,22.8,2.7,,0.0,,,12.0,-45.0,,,,,-32.0,,-36.2,-56.3,,-59.0,,,-47.0,,,,,True,,True,False,,False,,,False
20117,60,0.0,,,,,47.0,,7.2,,,0.6,,,0.0,-60.0,,,,,-13.0,,-52.8,,,-59.4,,,-60.0,,,,,True,,True,,,True,,,False
20119,73,49.0,,,,,44.0,,30.2,2.7,,3.4,,,8.0,-24.0,,,,,-29.0,,-42.8,-70.3,,-69.6,,,-65.0,,,,,False,,False,False,,False,,,False
20121,281,280.0,,,,,179.0,,1289.4,54.1,438.4,224.9,,,223.0,-1.0,,,,,-102.0,,1008.4,-226.9,157.4,-56.1,,,-58.0,,,,,False,,False,False,False,False,,,False
20123,23,0.0,,,,,31.0,,37.3,1.3,,2.1,,,13.0,-23.0,,,,,8.0,,14.3,-21.7,,-20.9,,,-10.0,,,,,True,,True,True,,True,,,True
20125,382,280.0,,,,,190.0,,494.2,55.1,137.3,1.6,,,147.0,-102.0,,,,,-192.0,,112.2,-326.9,-244.7,-380.4,,,-235.0,,,,,False,,False,False,False,False,,,False
20127,41,14.0,,,,,17.0,,19.6,0.6,,3.2,,,11.0,-27.0,,,,,-24.0,,-21.4,-40.4,,-37.8,,,-30.0,,,,,True,,True,False,,False,,,False
20129,42,14.0,,,,,19.0,,28.2,0.3,,4.2,,,14.0,-28.0,,,,,-23.0,,-13.8,-41.7,,-37.8,,,-28.0,,,,,True,,True,False,,False,,,False
20131,253,49.0,,,,,46.0,,32.3,3.8,,11.6,,,19.0,-204.0,,,,,-207.0,,-220.7,-249.2,,-241.4,,,-234.0,,,,,False,,False,False,,False,,,False
