,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
36019,13,0.0,0.0,,3.0,8.0,,,,,,7.0,,11.0,53.4,,1.0,3.3,7.6,,,5.0,,,,,,0.0,7.9,8.7,-13.0,-13.0,,-10.0,-5.0,,,,,,-6.0,,-2.0,40.4,,-12.0,-9.7,-5.4,,,-8.0,,,,,,-13.0,-5.1,-4.3,False,,True,True,,,,,,True,,True,False,,True,True,True,,,True,,,,,,False,True,True
36021,28,6.0,5.8,,6.0,0.0,,,,,,33.0,,37.0,28.8,,0.1,4.1,23.9,,,1.6,,,,,,6.0,13.4,32.7,-22.0,-22.2,,-22.0,-28.0,,,,,,5.0,,9.0,0.8,,-27.9,-23.9,-4.1,,,-26.4,,,,,,-22.0,-14.6,4.7,False,,False,False,,,,,,True,,True,True,,False,False,True,,,False,,,,,,False,True,True
36023,86,51.0,48.0,,38.0,206.0,,,,,,19.0,,35.5,64.8,,61.9,45.2,9.5,,,17.8,,,,,,133.0,6.8,153.9,-35.0,-38.0,,-48.0,120.0,,,,,,-67.0,,-50.5,-21.2,,-24.1,-40.8,-76.5,,,-68.2,,,,,,47.0,-79.2,67.9,False,,False,False,,,,,,False,,False,True,,True,False,False,,,False,,,,,,False,False,False
36025,12,15.0,14.2,,12.0,48.0,,,,,,9.0,,39.2,60.1,,1.3,8.7,14.3,20.0,,4.9,,,,,,11.0,6.9,50.0,3.0,2.2,,0.0,36.0,,,,,,-3.0,,27.2,48.1,,-10.7,-3.3,2.3,8.0,,-7.1,,,,,,-1.0,-5.1,38.0,True,,True,False,,,,,,False,,False,False,,False,False,True,False,,False,,,,,,True,False,False
36027,185,210.0,205.4,,165.0,86.0,,,,,,189.0,,219.1,347.7,,53.1,163.8,153.9,119.0,,106.2,,189.9,114.0,,,208.0,160.4,260.0,25.0,20.4,,-20.0,-99.0,,,,,,4.0,,34.1,162.7,,-131.9,-21.2,-31.1,-66.0,,-78.8,,4.9,-71.0,,,23.0,-24.6,75.0,True,,True,False,,,,,,True,,False,False,,False,True,False,False,,False,,True,False,,,True,True,False
36029,1130,1065.0,1142.8,1017.4,969.0,625.0,,,,,,888.0,,774.3,1430.9,,685.7,1209.8,348.9,1313.0,,991.6,,1827.3,1185.0,,,860.0,698.5,1148.6,-65.0,12.8,-112.6,-161.0,-505.0,,,,,,-242.0,,-355.7,300.9,,-444.3,79.8,-781.1,183.0,,-138.4,,697.3,55.0,,,-270.0,-431.5,18.6,True,False,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,False,True,,,False,False,True
36031,19,12.0,8.5,,12.0,40.0,,,,,,13.0,,39.4,68.3,,0.9,11.4,102.1,13.0,,14.9,,,,,,6.0,15.3,15.8,-7.0,-10.5,,-7.0,21.0,,,,,,-6.0,,20.4,49.3,,-18.1,-7.6,83.1,-6.0,,-4.1,,,,,,-13.0,-3.7,-3.2,False,,False,False,,,,,,True,,False,False,,False,False,False,True,,True,,,,,,False,True,True
36033,7,6.0,6.2,,4.0,0.0,,,,,,7.0,,12.4,37.7,,3.3,5.7,,8.0,,4.2,,,,,,8.0,6.2,21.8,-1.0,-0.8,,-3.0,-7.0,,,,,,0.0,,5.4,30.7,,-3.7,-1.3,,1.0,,-2.8,,,,,,1.0,-0.8,14.8,True,,False,False,,,,,,True,,False,False,,False,False,,False,,False,,,,,,False,True,False
36035,29,12.0,11.1,,10.0,0.0,,,,,,25.0,,20.3,33.8,,2.8,8.8,25.3,22.0,,4.3,,,,,,20.0,6.3,38.2,-17.0,-17.9,,-19.0,-29.0,,,,,,-4.0,,-8.7,4.8,,-26.2,-20.2,-3.7,-7.0,,-24.7,,,,,,-9.0,-22.7,9.2,False,,False,False,,,,,,True,,True,True,,False,False,True,True,,False,,,,,,True,False,True
36037,35,21.0,19.7,,20.0,33.0,,,,,,28.0,,55.1,68.7,,2.4,13.3,19.7,20.0,,4.1,,,,,,16.0,8.2,34.0,-14.0,-15.3,,-15.0,-2.0,,,,,,-7.0,,20.1,33.7,,-32.6,-21.7,-15.3,-15.0,,-30.9,,,,,,-19.0,-26.8,-1.0,False,,False,True,,,,,,True,,False,False,,False,False,False,False,,False,,,,,,False,False,True
36039,23,12.0,15.4,,12.0,17.0,,,,,,15.0,,34.0,31.7,,1.5,8.1,10.8,19.0,,13.6,,,,,,7.0,8.8,20.0,-11.0,-7.6,,-11.0,-6.0,,,,,,-8.0,,11.0,8.7,,-21.5,-14.9,-12.2,-4.0,,-9.4,,,,,,-16.0,-14.2,-3.0,True,,False,True,,,,,,True,,True,True,,False,False,False,True,,True,,,,,,False,False,True
36041,1,0.0,0.5,,0.0,0.0,,,,,,3.0,,0.6,1.8,,0.1,0.0,,0.0,,1.4,,,,,,0.0,4.5,26.8,-1.0,-0.5,,-1.0,-1.0,,,,,,2.0,,-0.4,0.8,,-0.9,-1.0,,-1.0,,0.4,,,,,,-1.0,3.5,25.8,True,,False,False,,,,,,False,,True,True,,True,True,,False,,True,,,,,,False,False,False
36043,32,18.0,16.9,,16.0,0.0,,,,,,24.0,,34.9,62.6,,1.8,14.0,42.6,21.0,,7.8,,,,,,7.0,9.2,38.9,-14.0,-15.1,,-16.0,-32.0,,,,,,-8.0,,2.9,30.6,,-30.2,-18.0,10.6,-11.0,,-24.2,,,,,,-25.0,-22.8,6.9,False,,False,False,,,,,,True,,True,False,,False,False,True,True,,False,,,,,,False,False,True
36045,19,9.0,10.0,,7.0,5.0,,,,,,59.0,,21.2,81.6,,0.1,3.5,38.3,12.0,,2.3,,,,,,4.0,7.6,26.9,-10.0,-9.0,,-12.0,-14.0,,,,,,40.0,,2.2,62.6,,-18.9,-15.5,19.3,-7.0,,-16.7,,,,,,-15.0,-11.4,7.9,True,,False,False,,,,,,False,,True,False,,False,False,False,True,,False,,,,,,False,False,True
36047,3726,1752.0,1733.1,1264.9,1665.0,3163.0,,,,,,,,1600.4,2136.1,,,1806.6,,1860.0,,1274.5,,1873.9,1541.0,,,1566.0,1027.0,2461.3,-1974.0,-1992.9,-2461.1,-2061.0,-563.0,,,,,,,,-2125.6,-1589.9,,,-1919.4,,-1866.0,,-2451.5,,-1852.1,-2185.0,,,-2160.0,-2699.0,-1264.7,False,False,False,True,,,,,,,,False,True,,,True,,True,,False,,True,False,,,False,False,True
36049,1,3.0,3.6,,1.0,0.0,,,,,,11.0,,12.3,17.3,,1.3,0.6,,0.0,,1.5,,,,,,3.0,5.5,16.6,2.0,2.6,,0.0,-1.0,,,,,,10.0,,11.3,16.3,,0.3,-0.4,,-1.0,,0.5,,,,,,2.0,4.5,15.6,False,,True,True,,,,,,False,,False,False,,True,True,,True,,True,,,,,,False,False,False
36051,16,18.0,18.8,,19.0,0.0,,,,,,27.0,,29.2,85.2,,5.6,18.1,40.7,22.0,,27.6,,,,,,14.0,6.2,32.3,2.0,2.8,,3.0,-16.0,,,,,,11.0,,13.2,69.2,,-10.4,2.1,24.7,6.0,,11.6,,,,,,-2.0,-9.8,16.3,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,,False,False,False
36053,25,12.0,19.0,,12.0,0.0,,,,,,22.0,,35.8,69.4,,1.2,11.6,38.2,32.0,,10.3,,,,,,6.0,13.2,32.6,-13.0,-6.0,,-13.0,-25.0,,,,,,-3.0,,10.8,44.4,,-23.8,-13.4,13.2,7.0,,-14.7,,,,,,-19.0,-11.8,7.6,True,,False,False,,,,,,True,,True,False,,False,False,False,True,,False,,,,,,False,True,True
36055,474,483.0,466.5,,390.0,1677.0,,,,,,277.0,,358.0,653.1,,215.0,470.6,345.6,622.0,,358.4,,362.9,507.0,,,588.0,245.7,630.8,9.0,-7.5,,-84.0,1203.0,,,,,,-197.0,,-116.0,179.1,,-259.0,-3.4,-128.4,148.0,,-115.6,,-111.1,33.0,,,114.0,-228.3,156.8,True,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,False,False,,,False,False,False
36057,19,12.0,11.6,,14.0,16.0,,,,,,16.0,,41.6,63.8,,0.7,12.7,77.3,20.0,,16.0,,,,,,8.0,14.4,33.2,-7.0,-7.4,,-5.0,-3.0,,,,,,-3.0,,22.6,44.8,,-18.3,-6.3,58.3,1.0,,-3.0,,,,,,-11.0,-4.6,14.2,False,,True,True,,,,,,True,,False,False,,False,True,False,True,,True,,,,,,False,True,False
36059,1534,1554.0,1569.7,1448.5,1475.0,2185.0,,,,,,791.0,,1187.2,2266.3,,1189.8,1692.6,4316.2,1436.0,,1253.1,,1356.9,2045.0,,,1545.0,745.1,3505.2,20.0,35.7,-85.5,-59.0,651.0,,,,,,-743.0,,-346.8,732.3,,-344.2,158.6,2782.2,-98.0,,-280.9,,-177.1,511.0,,,11.0,-788.9,1971.2,False,False,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,False,False,,,True,False,False
36061,1225,813.0,833.9,907.6,759.0,433.0,,,,,,788.0,,1780.0,1149.9,,,756.3,9994.0,719.0,,622.2,,711.2,545.0,,,797.0,584.4,1107.9,-412.0,-391.1,-317.4,-466.0,-792.0,,,,,,-437.0,,555.0,-75.1,,,-468.7,8769.0,-506.0,,-602.8,,-513.8,-680.0,,,-428.0,-640.6,-117.1,True,True,False,False,,,,,,False,,False,True,,,False,False,False,,False,,False,False,,,False,False,True
36063,135,105.0,103.3,,88.0,47.0,,,,,,103.0,,101.7,181.7,,42.3,118.9,115.3,107.0,,78.3,,79.5,74.0,,,97.0,62.7,112.1,-30.0,-31.7,,-47.0,-88.0,,,,,,-32.0,,-33.3,46.7,,-92.7,-16.1,-19.7,-28.0,,-56.7,,-55.5,-61.0,,,-38.0,-72.3,-22.9,False,,False,False,,,,,,False,,False,False,,False,True,True,True,,False,,False,False,,,False,False,True
36065,127,129.0,125.6,,95.0,92.0,,,,,,91.0,,107.5,90.3,,79.7,135.4,57.0,216.0,,51.9,,85.7,113.0,,,157.0,53.3,209.3,2.0,-1.4,,-32.0,-35.0,,,,,,-36.0,,-19.5,-36.7,,-47.3,8.4,-70.0,89.0,,-75.1,,-41.3,-14.0,,,30.0,-73.7,82.3,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,False,False,,,False,False,False
36067,468,288.0,285.9,,226.0,137.0,,,,,,236.0,,222.0,399.8,,148.9,326.6,224.5,338.0,,168.6,,205.7,276.0,,,294.0,185.0,413.5,-180.0,-182.1,,-242.0,-331.0,,,,,,-232.0,,-246.0,-68.2,,-319.1,-141.4,-243.5,-130.0,,-299.4,,-262.3,-192.0,,,-174.0,-283.0,-54.5,False,,False,False,,,,,,False,,False,True,,False,True,False,True,,False,,False,False,,,True,False,True
36069,51,102.0,110.4,,86.0,212.0,,,,,,45.0,,84.9,112.8,,48.9,86.6,73.3,169.0,,139.4,,,,,,181.0,30.7,103.8,51.0,59.4,,35.0,161.0,,,,,,-6.0,,33.9,61.8,,-2.1,35.6,22.3,118.0,,88.4,,,,,,130.0,-20.3,52.8,False,,True,False,,,,,,True,,True,False,,True,True,True,False,,False,,,,,,False,True,False
36071,749,321.0,326.5,360.2,275.0,288.0,,,,,,276.0,,215.7,421.2,,246.2,386.1,76.4,373.0,,199.0,,270.4,410.0,,,344.0,144.4,618.8,-428.0,-422.5,-388.8,-474.0,-461.0,,,,,,-473.0,,-533.3,-327.8,,-502.8,-362.9,-672.6,-376.0,,-550.0,,-478.6,-339.0,,,-405.0,-604.6,-130.2,True,True,False,False,,,,,,False,,False,True,,False,True,False,True,,False,,False,True,,,True,False,True
36073,16,33.0,33.4,,12.0,,,,,,,13.0,,41.9,57.1,,2.0,14.4,3.9,20.0,,8.0,,,,,,96.0,13.6,35.9,17.0,17.4,,-4.0,,,,,,,-3.0,,25.9,41.1,,-14.0,-1.6,-12.1,4.0,,-8.0,,,,,,80.0,-2.4,19.9,False,,True,,,,,,,True,,False,False,,True,True,True,True,,True,,,,,,False,True,False
36075,156,111.0,119.8,,121.0,250.0,,,,,,30.0,,117.6,212.1,,204.4,151.3,71.9,348.0,,488.6,,,,,,185.0,20.5,269.6,-45.0,-36.2,,-35.0,94.0,,,,,,-126.0,,-38.4,56.1,,48.4,-4.7,-84.1,192.0,,332.6,,,,,,29.0,-135.5,113.6,True,,True,False,,,,,,False,,True,False,,False,True,False,False,,False,,,,,,True,False,False
36077,32,189.0,196.0,,132.0,420.0,,,,,,17.0,,403.3,149.4,,44.7,107.3,33.3,169.0,,180.3,,,,,,131.0,243.6,408.7,157.0,164.0,,100.0,388.0,,,,,,-15.0,,371.3,117.4,,12.7,75.3,1.3,137.0,,148.3,,,,,,99.0,211.6,376.7,False,,True,False,,,,,,True,,False,True,,True,True,True,True,,True,,,,,,True,False,False
36079,92,78.0,73.8,,73.0,189.0,,,,,,61.0,,91.8,97.3,,28.7,75.9,155.5,96.0,,44.7,,53.3,,,,69.0,36.9,838.2,-14.0,-18.2,,-19.0,97.0,,,,,,-31.0,,-0.2,5.3,,-63.3,-16.1,63.5,4.0,,-47.3,,-38.7,,,,-23.0,-55.1,746.2,False,,False,False,,,,,,False,,True,True,,False,False,False,True,,False,,False,,,,False,False,False
36081,2116,1473.0,1475.3,1523.1,1314.0,1381.0,,,,,,,,1137.9,2211.4,,,1488.2,,1359.0,,1135.1,,1248.8,981.0,,,1394.0,871.0,1619.4,-643.0,-640.7,-592.9,-802.0,-735.0,,,,,,,,-978.1,95.4,,,-627.8,,-757.0,,-980.9,,-867.2,-1135.0,,,-722.0,-1245.0,-496.6,True,True,False,False,,,,,,,,False,True,,,True,,False,,False,,False,False,,,False,False,True
36083,61,54.0,54.9,,53.0,0.0,,,,,,79.0,,61.9,150.8,,25.1,63.0,102.7,74.0,,45.2,,,31.0,,,47.0,20.8,80.0,-7.0,-6.1,,-8.0,-61.0,,,,,,18.0,,0.9,89.8,,-35.9,2.0,41.7,13.0,,-15.8,,,-30.0,,,-14.0,-40.2,19.0,True,,False,False,,,,,,False,,True,False,,False,True,False,False,,False,,,False,,,False,False,False
36085,580,516.0,532.1,493.4,498.0,738.0,,,,,,,,454.2,647.3,,,498.9,,447.0,,301.9,,480.8,556.0,,,565.0,353.4,832.3,-64.0,-47.9,-86.6,-82.0,158.0,,,,,,,,-125.8,67.3,,,-81.1,,-133.0,,-278.1,,-99.2,-24.0,,,-15.0,-226.6,252.3,True,False,False,False,,,,,,,,False,False,,,False,,False,,False,,False,True,,,True,False,False
36087,1443,444.0,434.8,444.9,439.0,974.0,,,,,,260.0,,305.2,646.1,,224.7,437.5,494.1,304.0,,805.5,,317.8,515.0,,,187.0,213.1,766.5,-999.0,-1008.2,-998.1,-1004.0,-469.0,,,,,,-1183.0,,-1137.8,-796.9,,-1218.3,-1005.5,-948.9,-1139.0,,-637.5,,-1125.2,-928.0,,,-1256.0,-1229.9,-676.5,False,True,False,True,,,,,,False,,False,True,,False,False,True,False,,True,,False,True,,,False,False,True
36089,29,33.0,26.9,,24.0,144.0,,,,,,21.0,,49.4,93.4,,2.6,27.2,12.0,20.0,,8.7,,,,,,21.0,20.4,31.7,4.0,-2.1,,-5.0,115.0,,,,,,-8.0,,20.4,64.4,,-26.4,-1.8,-17.0,-9.0,,-20.3,,,,,,-8.0,-8.6,2.7,True,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,,False,False,True
36091,135,234.0,228.1,,189.0,969.0,,,,,,101.0,,187.0,390.4,,114.8,186.6,197.5,381.0,,121.2,,,432.0,,,361.0,77.7,340.1,99.0,93.1,,54.0,834.0,,,,,,-34.0,,52.0,255.4,,-20.2,51.6,62.5,246.0,,-13.8,,,297.0,,,226.0,-57.3,205.1,True,,True,False,,,,,,True,,True,False,,True,True,True,False,,True,,,False,,,False,True,False
36093,74,156.0,139.0,,131.0,83.0,,,,,,65.0,,121.4,279.6,,65.1,138.8,286.3,106.0,,145.7,,182.0,72.0,,,113.0,93.1,212.6,82.0,65.0,,57.0,9.0,,,,,,-9.0,,47.4,205.6,,-8.9,64.8,212.3,32.0,,71.7,,108.0,-2.0,,,39.0,19.1,138.6,True,,True,True,,,,,,True,,True,False,,True,True,False,True,,True,,False,True,,,True,True,False
36095,9,15.0,14.8,,11.0,10.0,,,,,,8.0,,31.5,37.1,,2.4,9.4,,,,29.2,,,,,,32.0,6.2,55.6,6.0,5.8,,2.0,1.0,,,,,,-1.0,,22.5,28.1,,-6.6,0.4,,,,20.2,,,,,,23.0,-2.8,46.6,True,,True,True,,,,,,True,,False,False,,False,True,,,,False,,,,,,False,True,False
36097,17,15.0,15.2,,6.0,13.0,,,,,,6.0,,8.1,21.7,,0.3,2.6,,4.0,,6.4,,,,,,26.0,5.0,38.7,-2.0,-1.8,,-11.0,-4.0,,,,,,-11.0,,-8.9,4.7,,-16.7,-14.4,,-13.0,,-10.6,,,,,,9.0,-12.0,21.7,True,,False,False,,,,,,False,,False,False,,False,False,,False,,False,,,,,,False,False,False
36099,6,6.0,5.4,,6.0,0.0,,,,,,12.0,,34.9,26.3,,0.2,2.9,16.2,0.0,,4.5,,,,,,4.0,5.6,22.1,0.0,-0.6,,0.0,-6.0,,,,,,6.0,,28.9,20.3,,-5.8,-3.1,10.2,-6.0,,-1.5,,,,,,-2.0,-0.4,16.1,False,,True,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,,False,False,False
36101,194,21.0,20.7,,20.0,16.0,,,,,,86.0,,36.2,124.4,,1.3,10.2,26.8,20.0,,13.8,,,,,,19.0,8.6,12.0,-173.0,-173.3,,-174.0,-178.0,,,,,,-108.0,,-157.8,-69.6,,-192.7,-183.8,-167.2,-174.0,,-180.2,,,,,,-175.0,-185.4,-182.0,False,,False,False,,,,,,True,,True,True,,False,False,True,False,,False,,,,,,False,False,False
36103,1155,1245.0,1146.9,1360.3,1245.0,4135.0,,,,,,1463.0,,888.6,1838.8,,863.1,1422.8,2719.3,1419.0,,1029.5,,1195.2,1691.0,,,1326.0,734.6,2194.4,90.0,-8.1,205.3,90.0,2980.0,,,,,,308.0,,-266.4,683.8,,-291.9,267.8,1564.3,264.0,,-125.5,,40.2,536.0,,,171.0,-420.4,1039.4,True,False,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,True,False,,,False,False,False
36105,65,18.0,11.4,,18.0,50.0,,,,,,68.0,,37.3,57.3,,7.8,35.3,5.9,110.0,,48.2,,12.5,,,,9.0,11.8,84.8,-47.0,-53.6,,-47.0,-15.0,,,,,,3.0,,-27.7,-7.7,,-57.2,-29.7,-59.1,45.0,,-16.8,,-52.5,,,,-56.0,-53.2,19.8,False,,False,True,,,,,,True,,True,True,,False,True,False,True,,True,,False,,,,False,False,True
36107,45,24.0,26.3,,18.0,20.0,,,,,,17.0,,34.6,40.0,,1.4,10.5,31.7,20.0,,12.0,,,,,,31.0,9.7,16.9,-21.0,-18.7,,-27.0,-25.0,,,,,,-28.0,,-10.4,-5.0,,-43.6,-34.5,-13.3,-25.0,,-33.0,,,,,,-14.0,-35.3,-28.1,True,,False,False,,,,,,False,,True,True,,False,False,True,False,,False,,,,,,True,False,False
36109,63,162.0,170.3,,150.0,1088.0,,,,,,87.0,,230.9,268.2,,55.4,126.1,232.8,170.0,,101.5,,,,,,158.0,68.6,221.5,99.0,107.3,,87.0,1025.0,,,,,,24.0,,167.9,205.2,,-7.6,63.1,169.8,107.0,,38.5,,,,,,95.0,5.6,158.5,False,,True,False,,,,,,True,,False,False,,True,True,False,False,,True,,,,,,True,True,False
36111,88,48.0,54.1,,51.0,55.0,,,,,,95.0,,57.5,128.7,,14.7,60.5,55.5,40.0,,54.6,,49.7,36.0,,,27.0,32.6,149.2,-40.0,-33.9,,-37.0,-33.0,,,,,,7.0,,-30.5,40.7,,-73.3,-27.5,-32.5,-48.0,,-33.4,,-38.3,-52.0,,,-61.0,-55.4,61.2,True,,True,True,,,,,,True,,True,False,,False,True,True,False,,True,,True,False,,,False,False,False
36113,59,69.0,74.9,,43.0,309.0,,,,,,40.0,,53.4,62.6,,24.9,37.3,12.3,46.0,,44.0,,,,,,169.0,7.2,125.3,10.0,15.9,,-16.0,250.0,,,,,,-19.0,,-5.6,3.6,,-34.1,-21.7,-46.7,-13.0,,-15.0,,,,,,110.0,-51.8,66.3,False,,False,False,,,,,,False,,True,True,,False,False,False,False,,False,,,,,,False,False,False
36115,24,42.0,43.9,,25.0,115.0,,,,,,38.0,,28.4,78.7,,8.4,22.5,4.6,32.0,,9.0,,,,,,122.0,5.3,78.0,18.0,19.9,,1.0,91.0,,,,,,14.0,,4.4,54.7,,-15.6,-1.5,-19.4,8.0,,-15.0,,,,,,98.0,-18.7,54.0,False,,True,False,,,,,,True,,True,False,,True,True,False,True,,True,,,,,,False,False,False
36117,31,39.0,37.8,,34.0,49.0,,,,,,16.0,,52.5,113.2,,8.4,30.2,55.1,22.0,,23.8,,,,,,40.0,28.5,41.7,8.0,6.8,,3.0,18.0,,,,,,-15.0,,21.5,82.2,,-22.6,-0.8,24.1,-9.0,,-7.2,,,,,,9.0,-2.5,10.7,True,,True,False,,,,,,False,,False,False,,False,True,False,False,,True,,,,,,False,True,False
36119,945,843.0,848.3,776.8,818.0,919.0,,,,,,799.0,,681.8,1307.5,,540.8,903.1,1247.5,484.0,,761.6,,854.9,815.0,,,788.0,475.0,1311.2,-102.0,-96.7,-168.2,-127.0,-26.0,,,,,,-146.0,,-263.2,362.5,,-404.2,-41.9,302.5,-461.0,,-183.4,,-90.1,-130.0,,,-157.0,-470.0,366.2,True,False,False,True,,,,,,False,,False,False,,False,True,False,False,,False,,True,False,,,False,False,False
36121,12,6.0,5.3,,3.0,0.0,,,,,,27.0,,27.9,28.2,,0.0,1.4,16.9,10.0,,1.0,,,,,,12.0,7.0,19.5,-6.0,-6.7,,-9.0,-12.0,,,,,,15.0,,15.9,16.2,,-12.0,-10.6,4.9,-2.0,,-11.0,,,,,,0.0,-5.0,7.5,False,,False,False,,,,,,False,,False,False,,False,False,True,True,,False,,,,,,True,True,False
36123,3,0.0,0.1,,0.0,0.0,,,,,,11.0,,14.8,29.2,,1.5,0.3,,0.0,,4.4,,,,,,0.0,4.0,5.9,-3.0,-2.9,,-3.0,-3.0,,,,,,8.0,,11.8,26.2,,-1.5,-2.7,,-3.0,,1.4,,,,,,-3.0,1.0,2.9,True,,False,False,,,,,,False,,False,False,,True,True,,False,,True,,,,,,False,True,True
37001,534,441.0,445.4,,389.0,246.0,,,,,,361.0,,536.3,427.2,,231.2,428.3,323.4,421.0,,543.6,,372.6,383.0,,,242.0,423.0,1117.8,-93.0,-88.6,,-145.0,-288.0,,,,,,-173.0,,2.3,-106.8,,-302.8,-105.7,-210.6,-113.0,,9.6,,-161.4,-151.0,,,-292.0,-111.0,583.8,True,,False,False,,,,,,False,,True,False,,False,False,False,False,,True,,False,False,,,False,False,False
37003,84,114.0,109.9,,104.0,129.0,,,,,,99.0,,150.5,156.2,,52.1,85.2,94.6,96.0,,24.0,,,,,,72.0,64.3,342.1,30.0,25.9,,20.0,45.0,,,,,,15.0,,66.5,72.2,,-31.9,1.2,10.6,12.0,,-60.0,,,,,,-12.0,-19.7,258.1,True,,True,False,,,,,,True,,False,False,,False,True,True,True,,False,,,,,,True,True,False
37005,22,24.0,18.2,,16.0,0.0,,,,,,21.0,,20.0,22.3,,4.8,21.3,0.0,22.0,,14.6,,,,,,10.0,26.2,62.7,2.0,-3.8,,-6.0,-22.0,,,,,,-1.0,,-2.0,0.3,,-17.2,-0.7,-22.0,0.0,,-7.4,,,,,,-12.0,4.2,40.7,False,,False,False,,,,,,True,,True,True,,False,True,False,True,,False,,,,,,False,False,False
37007,132,111.0,109.3,,65.0,264.0,,,,,,47.0,,207.2,76.7,,32.1,83.9,0.2,103.0,,43.2,,,,,,50.0,96.1,364.3,-21.0,-22.7,,-67.0,132.0,,,,,,-85.0,,75.2,-55.3,,-99.9,-48.1,-131.8,-29.0,,-88.8,,,,,,-82.0,-35.9,232.3,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,,False,False,False
37009,45,54.0,61.3,,44.0,28.0,,,,,,45.0,,113.8,94.8,,11.4,45.4,83.4,25.0,,14.6,,,,,,51.0,34.2,135.7,9.0,16.3,,-1.0,-17.0,,,,,,0.0,,68.8,49.8,,-33.6,0.4,38.4,-20.0,,-30.4,,,,,,6.0,-10.8,90.7,False,,True,False,,,,,,True,,False,False,,False,True,False,False,,False,,,,,,True,False,False
37011,54,114.0,130.7,,129.0,503.0,,,,,,130.0,,488.4,114.5,,185.9,128.7,10.7,,,110.4,,,,,,196.0,30.6,897.7,60.0,76.7,,75.0,449.0,,,,,,76.0,,434.4,60.5,,131.9,74.7,-43.3,,,56.4,,,,,,142.0,-23.4,843.7,False,,False,False,,,,,,False,,False,False,,False,False,True,,,True,,,,,,False,True,False
37013,198,339.0,339.3,,267.0,922.0,,,,,,106.0,,383.8,185.2,,255.5,279.1,159.9,634.0,,219.7,,,,,,199.0,185.0,1049.4,141.0,141.3,,69.0,724.0,,,,,,-92.0,,185.8,-12.8,,57.5,81.1,-38.1,436.0,,21.7,,,,,,1.0,-13.0,851.4,False,,True,False,,,,,,True,,False,True,,True,True,True,False,,True,,,,,,True,True,False
