,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
47175,21,42.0,40.7,,38.0,58.0,,,,,,,28.0,,51.0,11.7,,30.1,37.5,0.0,,6.0,,28.5,,,,,33.0,90.0,138.5,21.0,19.7,,17.0,37.0,,,,,,,7.0,,30.0,-9.3,,9.1,16.5,-21.0,,-15.0,,7.5,,,,,12.0,69.0,117.5,True,,True,False,,,,,,,True,,False,True,,True,True,True,,True,,True,,,,,True,False,False
47177,117,100.0,103.1,,98.0,51.0,,,,,,,203.0,,161.7,129.8,,53.6,87.0,0.1,68.0,33.0,,37.0,,,,,96.0,153.1,134.0,-17.0,-13.9,,-19.0,-66.0,,,,,,,86.0,,44.7,12.8,,-63.4,-30.0,-116.9,-49.0,-84.0,,-80.0,,,,,-21.0,36.1,17.0,True,,False,False,,,,,,,False,,False,True,,False,False,False,False,False,,False,,,,,False,False,True
47179,337,358.0,348.6,,353.0,606.0,,,,,,,381.0,,391.6,307.0,,220.4,374.5,307.9,430.0,366.0,,64.7,320.9,340.0,,,420.0,481.9,422.7,21.0,11.6,,16.0,269.0,,,,,,,44.0,,54.6,-30.0,,-116.6,37.5,-29.1,93.0,29.0,,-272.3,-16.1,3.0,,,83.0,144.9,85.7,True,,True,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,True,,,False,False,False
47181,39,12.0,0.0,,14.0,31.0,,,,,,,76.0,,14.0,5.7,,1.7,86.1,0.3,,41.0,,13.1,35.4,,,,0.0,77.0,104.0,-27.0,-39.0,,-25.0,-8.0,,,,,,,37.0,,-25.0,-33.3,,-37.3,47.1,-38.7,,2.0,,-25.9,-3.6,,,,-39.0,38.0,65.0,False,,True,True,,,,,,,False,,True,False,,False,False,False,,True,,True,True,,,,False,False,False
47183,155,190.0,191.9,,157.0,44.0,,,,,,,154.0,,215.0,108.1,,138.6,160.3,0.0,143.0,241.0,,87.2,178.6,,,,155.0,236.1,277.0,35.0,36.9,,2.0,-111.0,,,,,,,-1.0,,60.0,-46.9,,-16.4,5.3,-155.0,-12.0,86.0,,-67.8,23.6,,,,0.0,81.1,122.0,False,,True,False,,,,,,,True,,False,False,,True,True,False,True,False,,False,True,,,,True,False,False
47185,133,190.0,186.3,,145.0,81.0,,,,,,,77.0,,251.4,81.0,,136.1,145.5,118.0,220.0,311.0,,85.2,,,,,166.0,271.4,379.2,57.0,53.3,,12.0,-52.0,,,,,,,-56.0,,118.4,-52.0,,3.1,12.5,-15.0,87.0,178.0,,-47.8,,,,,33.0,138.4,246.2,True,,True,True,,,,,,,True,,False,True,,True,True,True,False,False,,True,,,,,True,False,False
47187,475,550.0,556.6,,501.0,518.0,,,,,,,501.0,,656.3,329.0,,422.7,541.4,127.5,718.0,301.0,,91.4,412.8,456.0,,,520.0,788.1,1354.9,75.0,81.6,,26.0,43.0,,,,,,,26.0,,181.3,-146.0,,-52.3,66.4,-347.5,243.0,-174.0,,-383.6,-62.2,-19.0,,,45.0,313.1,879.9,False,,True,True,,,,,,,True,,False,False,,True,True,False,False,False,,False,True,True,,,True,False,False
47189,357,312.0,316.0,,306.0,229.0,,,,,,,302.0,,423.5,199.1,,300.2,350.7,151.7,302.0,376.0,,65.9,232.5,368.0,,,316.0,493.3,1042.6,-45.0,-41.0,,-51.0,-128.0,,,,,,,-55.0,,66.5,-157.9,,-56.8,-6.3,-205.3,-55.0,19.0,,-291.1,-124.5,11.0,,,-41.0,136.3,685.6,True,,False,False,,,,,,,False,,False,False,,False,True,False,False,True,,False,False,True,,,True,False,False
48001,1119,0.0,0.0,,14.0,,,,,,,,430.0,,53.6,36.5,,13.9,80.0,7.3,0.0,0.0,,238.1,0.0,,,,213.0,164.5,78.9,-1119.0,-1119.0,,-1105.0,,,,,,,,-689.0,,-1065.4,-1082.5,,-1105.1,-1039.0,-1111.7,-1119.0,-1119.0,,-880.9,-1119.0,,,,-906.0,-954.5,-1040.1,False,,True,,,,,,,,True,,True,True,,True,True,True,False,False,,True,False,,,,True,True,True
48003,45,24.0,16.3,,16.0,14.0,,,,,,,90.0,,66.6,14.0,,1.8,15.7,0.0,0.0,20.0,,11.9,,,,,15.0,31.1,73.5,-21.0,-28.7,,-29.0,-31.0,,,,,,,45.0,,21.6,-31.0,,-43.2,-29.3,-45.0,-45.0,-25.0,,-33.1,,,,,-30.0,-13.9,28.5,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,True,False
48005,76,82.0,78.1,,65.0,0.0,,,,,,,219.0,,163.8,42.2,,13.6,51.7,39.5,159.0,58.0,,0.0,106.2,,,,41.0,115.4,167.7,6.0,2.1,,-11.0,-76.0,,,,,,,143.0,,87.8,-33.8,,-62.4,-24.3,-36.5,83.0,-18.0,,-76.0,30.2,,,,-35.0,39.4,91.7,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,False,False
48007,19,28.0,39.7,,28.0,2.0,,,,,,,47.0,,76.7,34.3,,11.2,14.6,61.3,1.0,100.0,,7.9,,,,,12.0,34.5,110.4,9.0,20.7,,9.0,-17.0,,,,,,,28.0,,57.7,15.3,,-7.8,-4.4,42.3,-18.0,81.0,,-11.1,,,,,-7.0,15.5,91.4,False,,False,False,,,,,,,False,,False,False,,True,True,False,False,False,,False,,,,,True,False,False
48009,19,4.0,1.8,,5.0,8.0,,,,,,,15.0,,6.6,15.8,,1.0,2.9,,0.0,5.0,,1.4,,,,,2.0,10.0,31.5,-15.0,-17.2,,-14.0,-11.0,,,,,,,-4.0,,-12.4,-3.2,,-18.0,-16.1,,-19.0,-14.0,,-17.6,,,,,-17.0,-9.0,12.5,False,,True,True,,,,,,,True,,True,True,,False,False,,False,True,,False,,,,,False,True,True
48011,1,0.0,0.0,,0.0,0.0,,,,,,,4.0,,1.7,0.4,,0.0,0.1,,0.0,1.0,,0.8,,,,,0.0,3.1,21.8,-1.0,-1.0,,-1.0,-1.0,,,,,,,3.0,,0.7,-0.6,,-1.0,-0.9,,-1.0,0.0,,-0.2,,,,,-1.0,2.1,20.8,False,,False,False,,,,,,,False,,True,True,,True,True,,False,True,,True,,,,,False,False,False
48013,549,24.0,14.5,,23.0,18.0,,,,,,,42.0,,184.1,64.5,,4.3,23.9,56.8,,55.0,,1.2,,,,,17.0,42.9,210.0,-525.0,-534.5,,-526.0,-531.0,,,,,,,-507.0,,-364.9,-484.5,,-544.7,-525.1,-492.2,,-494.0,,-547.8,,,,,-532.0,-506.1,-339.0,False,,False,False,,,,,,,True,,True,True,,False,False,True,,True,,False,,,,,False,True,True
48015,25,48.0,49.8,,48.0,21.0,,,,,,,50.0,,317.8,48.6,,29.5,43.8,71.5,,31.0,,10.6,,,,,58.0,72.8,197.2,23.0,24.8,,23.0,-4.0,,,,,,,25.0,,292.8,23.6,,4.5,18.8,46.5,,6.0,,-14.4,,,,,33.0,47.8,172.2,False,,False,True,,,,,,,False,,False,False,,True,True,False,,True,,True,,,,,False,False,False
48017,22,4.0,3.0,,2.0,0.0,,,,,,,18.0,,4.3,5.9,,0.2,1.7,0.0,0.0,5.0,,0.1,,,,,4.0,8.5,17.4,-18.0,-19.0,,-20.0,-22.0,,,,,,,-4.0,,-17.7,-16.1,,-21.8,-20.3,-22.0,-22.0,-17.0,,-21.9,,,,,-18.0,-13.5,-4.6,False,,False,False,,,,,,,True,,True,True,,False,False,False,False,True,,False,,,,,False,True,True
48019,49,0.0,0.0,,0.0,0.0,,,,,,,6.0,,109.8,7.5,,0.0,1.3,10.2,0.0,24.0,,0.1,,,,,1.0,4.5,54.3,-49.0,-49.0,,-49.0,-49.0,,,,,,,-43.0,,60.8,-41.5,,-49.0,-47.7,-38.8,-49.0,-25.0,,-48.9,,,,,-48.0,-44.5,5.3,False,,False,False,,,,,,,True,,False,True,,True,True,True,False,True,,True,,,,,True,True,True
48021,76,206.0,203.9,,164.0,326.0,,,,,,,132.0,,238.0,88.4,,101.1,160.2,89.7,301.0,372.0,,3.2,168.5,,,,189.0,214.2,952.6,130.0,127.9,,88.0,250.0,,,,,,,56.0,,162.0,12.4,,25.1,84.2,13.7,225.0,296.0,,-72.8,92.5,,,,113.0,138.2,876.6,True,,True,False,,,,,,,True,,False,True,,True,True,True,False,False,,True,True,,,,True,False,False
48023,6,0.0,0.0,,0.0,0.0,,,,,,,12.0,,0.5,0.5,,,0.0,,0.0,2.0,,2.8,,,,,0.0,3.9,15.0,-6.0,-6.0,,-6.0,-6.0,,,,,,,6.0,,-5.5,-5.5,,,-6.0,,-6.0,-4.0,,-3.2,,,,,-6.0,-2.1,9.0,False,,False,False,,,,,,,False,,True,True,,,True,,False,True,,True,,,,,False,True,False
48025,52,16.0,15.6,,31.0,12.0,,,,,,,122.0,,61.3,32.8,,12.5,39.4,0.0,0.0,17.0,,52.3,105.5,,,,0.0,60.5,94.0,-36.0,-36.4,,-21.0,-40.0,,,,,,,70.0,,9.3,-19.2,,-39.5,-12.6,-52.0,-52.0,-35.0,,0.3,53.5,,,,-52.0,8.5,42.0,False,,True,False,,,,,,,False,,True,True,,False,True,False,False,True,,True,False,,,,False,True,False
48027,317,412.0,427.6,,352.0,188.0,,,,,,,768.0,,415.4,285.6,,315.1,244.5,340.1,536.0,831.0,,46.7,349.4,212.0,,,344.0,490.8,979.6,95.0,110.6,,35.0,-129.0,,,,,,,451.0,,98.4,-31.4,,-1.9,-72.5,23.1,219.0,514.0,,-270.3,32.4,-105.0,,,27.0,173.8,662.6,False,,True,False,,,,,,,False,,False,True,,True,True,True,False,False,,False,True,False,,,True,False,False
48029,9969,5124.0,5000.6,1891.7,5062.0,5611.0,,,,,,,3701.0,,3872.9,1498.1,,8125.4,7627.5,576.8,5655.0,7347.0,,471.3,5430.5,6858.0,,,14680.0,6146.4,2975.7,-4845.0,-4968.4,-8077.3,-4907.0,-4358.0,,,,,,,-6268.0,,-6096.1,-8470.9,,-1843.6,-2341.5,-9392.2,-4314.0,-2622.0,,-9497.7,-4538.5,-3111.0,,,4711.0,-3822.6,-6993.3,False,False,False,True,,,,,,,False,,False,False,,True,True,False,True,True,,False,True,True,,,True,True,False
48031,4,12.0,9.8,,10.0,0.0,,,,,,,12.0,,10.6,9.6,,2.1,6.4,11.4,0.0,17.0,,8.7,,,,,10.0,13.0,113.1,8.0,5.8,,6.0,-4.0,,,,,,,8.0,,6.6,5.6,,-1.9,2.4,7.4,-4.0,13.0,,4.7,,,,,6.0,9.0,109.1,True,,True,True,,,,,,,False,,True,True,,True,True,True,True,False,,True,,,,,True,False,False
48033,1,0.0,0.0,,0.0,0.0,,,,,,,2.0,,0.6,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,2.1,14.0,-1.0,-1.0,,-1.0,-1.0,,,,,,,1.0,,-0.4,-1.0,,,-1.0,,-1.0,-1.0,,-1.0,,,,,,1.1,13.0,False,,False,False,,,,,,,False,,True,False,,,False,,False,False,,False,,,,,,False,False
48035,57,62.0,63.3,,43.0,18.0,,,,,,,30.0,,135.9,47.5,,26.9,42.8,37.5,106.0,143.0,,19.9,,,,,54.0,59.3,228.7,5.0,6.3,,-14.0,-39.0,,,,,,,-27.0,,78.9,-9.5,,-30.1,-14.2,-19.5,49.0,86.0,,-37.1,,,,,-3.0,2.3,171.7,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,True,True,False
48037,196,154.0,173.1,,149.0,121.0,,,,,,,351.0,,187.3,142.6,,84.9,95.5,137.9,130.0,48.0,,55.8,146.1,,,,124.0,166.2,123.3,-42.0,-22.9,,-47.0,-75.0,,,,,,,155.0,,-8.7,-53.4,,-111.1,-100.5,-58.1,-66.0,-148.0,,-140.2,-49.9,,,,-72.0,-29.8,-72.7,True,,False,False,,,,,,,False,,True,False,,False,False,False,False,False,,False,False,,,,False,True,False
48039,565,1258.0,1328.0,889.6,1097.0,1807.0,,,,,,,1245.0,,1632.0,579.9,,683.7,762.7,571.5,1471.0,456.0,,1007.0,1189.7,708.0,,,1027.0,1521.8,3268.3,693.0,763.0,324.6,532.0,1242.0,,,,,,,680.0,,1067.0,14.9,,118.7,197.7,6.5,906.0,-109.0,,442.0,624.7,143.0,,,462.0,956.8,2703.3,False,True,True,False,,,,,,,True,,False,True,,True,True,True,False,True,,True,True,True,,,True,False,False
48041,1307,798.0,741.0,,616.0,567.0,,,,,,,1331.0,,746.2,248.1,,617.6,608.2,290.7,824.0,1449.0,,325.0,477.3,596.0,,,514.0,1058.9,955.9,-509.0,-566.0,,-691.0,-740.0,,,,,,,24.0,,-560.8,-1058.9,,-689.4,-698.8,-1016.3,-483.0,142.0,,-982.0,-829.7,-711.0,,,-793.0,-248.1,-351.1,False,,False,False,,,,,,,True,,False,False,,False,False,False,True,True,,False,False,False,,,False,True,True
48043,7,4.0,1.2,,2.0,0.0,,,,,,,0.0,,10.2,6.0,,0.4,2.5,0.0,0.0,22.0,,4.5,,,,,3.0,6.8,14.4,-3.0,-5.8,,-5.0,-7.0,,,,,,,-7.0,,3.2,-1.0,,-6.6,-4.5,-7.0,-7.0,15.0,,-2.5,,,,,-4.0,-0.2,7.4,False,,False,False,,,,,,,False,,False,True,,False,False,False,False,False,,True,,,,,False,True,False
48045,3,0.0,0.0,,0.0,0.0,,,,,,,3.0,,0.0,0.0,,0.1,0.0,,0.0,0.0,,0.8,,,,,0.0,3.3,8.2,-3.0,-3.0,,-3.0,-3.0,,,,,,,0.0,,-3.0,-3.0,,-2.9,-3.0,,-3.0,-3.0,,-2.2,,,,,-3.0,0.3,5.2,False,,False,False,,,,,,,True,,True,True,,True,True,,False,False,,True,,,,,False,True,False
48047,27,32.0,35.3,,28.0,28.0,,,,,,,54.0,,30.9,22.9,,7.5,17.0,0.0,2.0,76.0,,7.7,,,,,14.0,50.1,121.8,5.0,8.3,,1.0,1.0,,,,,,,27.0,,3.9,-4.1,,-19.5,-10.0,-27.0,-25.0,49.0,,-19.3,,,,,-13.0,23.1,94.8,False,,True,True,,,,,,,False,,True,True,,False,False,False,False,False,,False,,,,,False,False,False
48049,49,68.0,76.7,,42.0,25.0,,,,,,,91.0,,73.9,52.5,,14.9,41.1,38.5,,88.0,,0.2,,,,,66.0,70.1,54.0,19.0,27.7,,-7.0,-24.0,,,,,,,42.0,,24.9,3.5,,-34.1,-7.9,-10.5,,39.0,,-48.8,,,,,17.0,21.1,5.0,False,,True,False,,,,,,,False,,False,True,,False,True,True,,False,,False,,,,,True,False,True
48051,28,28.0,36.9,,23.0,0.0,,,,,,,36.0,,140.7,20.4,,8.2,22.5,19.4,,42.0,,7.7,,,,,24.0,37.8,69.7,0.0,8.9,,-5.0,-28.0,,,,,,,8.0,,112.7,-7.6,,-19.8,-5.5,-8.6,,14.0,,-20.3,,,,,-4.0,9.8,41.7,False,,False,False,,,,,,,False,,False,False,,False,False,False,,False,,False,,,,,False,False,False
48053,70,42.0,49.0,,38.0,12.0,,,,,,,70.0,,100.9,31.8,,11.0,25.6,35.6,,25.0,,24.1,,,,,34.0,55.6,260.5,-28.0,-21.0,,-32.0,-58.0,,,,,,,0.0,,30.9,-38.2,,-59.0,-44.4,-34.4,,-45.0,,-45.9,,,,,-36.0,-14.4,190.5,True,,False,False,,,,,,,True,,False,False,,False,False,False,,False,,False,,,,,False,True,False
48055,141,154.0,152.9,,104.0,0.0,,,,,,,81.0,,222.0,31.8,,98.7,109.2,0.4,191.0,276.0,,19.1,134.4,,,,92.0,180.3,652.4,13.0,11.9,,-37.0,-141.0,,,,,,,-60.0,,81.0,-109.2,,-42.3,-31.8,-140.6,50.0,135.0,,-121.9,-6.6,,,,-49.0,39.3,511.4,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,,,,False,False,False
48057,205,16.0,15.8,,16.0,0.0,,,,,,,22.0,,97.0,17.3,,0.5,15.6,0.0,0.0,13.0,,2.2,,,,,13.0,27.1,56.0,-189.0,-189.2,,-189.0,-205.0,,,,,,,-183.0,,-108.0,-187.7,,-204.5,-189.4,-205.0,-205.0,-192.0,,-202.8,,,,,-192.0,-177.9,-149.0,False,,False,False,,,,,,,True,,True,True,,False,False,False,False,False,,False,,,,,False,True,True
48059,15,18.0,10.7,,13.0,18.0,,,,,,,16.0,,17.2,17.1,,1.3,4.0,,,36.0,,5.6,,,,,21.0,18.8,32.8,3.0,-4.3,,-2.0,3.0,,,,,,,1.0,,2.2,2.1,,-13.7,-11.0,,,21.0,,-9.4,,,,,6.0,3.8,17.8,False,,True,False,,,,,,,True,,True,True,,False,False,,,False,,False,,,,,False,False,False
48061,541,844.0,449.8,839.0,523.0,105.0,,,,,,,805.0,,542.0,723.1,,504.4,625.8,21.0,527.0,2010.0,,85.9,1022.1,323.0,,,0.0,1188.6,916.7,303.0,-91.2,298.0,-18.0,-436.0,,,,,,,264.0,,1.0,182.1,,-36.6,84.8,-520.0,-14.0,1469.0,,-455.1,481.1,-218.0,,,-541.0,647.6,375.7,True,True,True,False,,,,,,,True,,True,True,,True,True,False,True,False,,False,False,True,,,False,False,False
48063,14,28.0,26.2,,20.0,23.0,,,,,,,37.0,,21.4,27.6,,9.8,18.9,0.0,,14.0,,14.3,,,,,18.0,40.1,42.5,14.0,12.2,,6.0,9.0,,,,,,,23.0,,7.4,13.6,,-4.2,4.9,-14.0,,0.0,,0.3,,,,,4.0,26.1,28.5,True,,True,True,,,,,,,False,,True,True,,True,True,True,,True,,True,,,,,True,False,False
48065,13,2.0,1.8,,2.0,0.0,,,,,,,10.0,,2.8,0.9,,0.1,0.5,,0.0,3.0,,0.2,,,,,3.0,2.8,25.4,-11.0,-11.2,,-11.0,-13.0,,,,,,,-3.0,,-10.2,-12.1,,-12.9,-12.5,,-13.0,-10.0,,-12.8,,,,,-10.0,-10.2,12.4,False,,False,False,,,,,,,True,,True,False,,False,False,,False,True,,False,,,,,True,True,False
48067,75,58.0,59.0,,50.0,44.0,,,,,,,60.0,,129.2,57.2,,15.6,28.0,44.1,,28.0,,26.1,,,,,52.0,64.0,70.4,-17.0,-16.0,,-25.0,-31.0,,,,,,,-15.0,,54.2,-17.8,,-59.4,-47.0,-30.9,,-47.0,,-48.9,,,,,-23.0,-11.0,-4.6,True,,False,False,,,,,,,True,,False,False,,False,False,False,,False,,False,,,,,False,True,True
48069,14,16.0,16.1,,11.0,0.0,,,,,,,11.0,,11.0,8.7,,3.9,11.3,0.0,0.0,49.0,,11.7,,,,,10.0,23.3,55.1,2.0,2.1,,-3.0,-14.0,,,,,,,-3.0,,-3.0,-5.3,,-10.1,-2.7,-14.0,-14.0,35.0,,-2.3,,,,,-4.0,9.3,41.1,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
48071,122,80.0,77.3,,66.0,45.0,,,,,,,72.0,,456.1,44.5,,30.1,70.3,6.6,132.0,44.0,,9.0,51.9,,,,62.0,88.5,678.8,-42.0,-44.7,,-56.0,-77.0,,,,,,,-50.0,,334.1,-77.5,,-91.9,-51.7,-115.4,10.0,-78.0,,-113.0,-70.1,,,,-60.0,-33.5,556.8,False,,False,False,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,,,,False,True,False
48073,49,110.0,111.6,,82.0,25.0,,,,,,,205.0,,129.2,77.6,,17.3,53.0,7.0,110.0,295.0,,57.3,134.5,,,,111.0,139.9,157.7,61.0,62.6,,33.0,-24.0,,,,,,,156.0,,80.2,28.6,,-31.7,4.0,-42.0,61.0,246.0,,8.3,85.5,,,,62.0,90.9,108.7,False,,True,True,,,,,,,False,,False,True,,True,True,True,False,False,,True,False,,,,False,False,False
48075,9,6.0,5.8,,4.0,0.0,,,,,,,33.0,,7.2,7.0,,1.0,2.2,,0.0,6.0,,2.2,,,,,4.0,8.5,14.8,-3.0,-3.2,,-5.0,-9.0,,,,,,,24.0,,-1.8,-2.0,,-8.0,-6.8,,-9.0,-3.0,,-6.8,,,,,-5.0,-0.5,5.8,False,,False,False,,,,,,,False,,True,True,,False,False,,False,False,,False,,,,,False,True,False
48077,18,8.0,8.2,,6.0,0.0,,,,,,,12.0,,7.6,12.8,,0.8,2.3,,0.0,13.0,,3.2,,,,,8.0,14.1,33.9,-10.0,-9.8,,-12.0,-18.0,,,,,,,-6.0,,-10.4,-5.2,,-17.2,-15.7,,-18.0,-5.0,,-14.8,,,,,-10.0,-3.9,15.9,True,,False,False,,,,,,,True,,False,True,,False,False,,False,True,,False,,,,,False,True,False
48079,11,2.0,2.5,,2.0,0.0,,,,,,,3.0,,8.4,4.6,,0.4,1.4,,0.0,2.0,,2.8,,,,,2.0,4.1,23.3,-9.0,-8.5,,-9.0,-11.0,,,,,,,-8.0,,-2.6,-6.4,,-10.6,-9.6,,-11.0,-9.0,,-8.2,,,,,-9.0,-6.9,12.3,True,,False,False,,,,,,,True,,True,True,,False,False,,False,False,,True,,,,,False,True,False
48081,3,2.0,2.0,,2.0,0.0,,,,,,,2.0,,1.0,2.1,,0.7,0.3,,0.0,3.0,,6.7,,,,,1.0,3.9,17.0,-1.0,-1.0,,-1.0,-3.0,,,,,,,-1.0,,-2.0,-0.9,,-2.3,-2.7,,-3.0,0.0,,3.7,,,,,-2.0,0.9,14.0,False,,False,False,,,,,,,False,,False,True,,False,False,,False,True,,False,,,,,False,True,False
48083,13,12.0,10.8,,10.0,0.0,,,,,,,13.0,,12.7,17.5,,0.7,4.1,,,58.0,,4.3,,,,,8.0,12.2,38.2,-1.0,-2.2,,-3.0,-13.0,,,,,,,0.0,,-0.3,4.5,,-12.3,-8.9,,,45.0,,-8.7,,,,,-5.0,-0.8,25.2,False,,False,False,,,,,,,True,,True,False,,False,False,,,False,,False,,,,,False,True,False
48085,2705,1714.0,1707.8,1654.2,1578.0,84.0,,,,,,,1518.0,,1831.1,1003.3,,1362.3,1703.0,621.0,2247.0,4859.0,,754.3,1410.4,2041.0,,,1967.0,2084.5,4397.3,-991.0,-997.2,-1050.8,-1127.0,-2621.0,,,,,,,-1187.0,,-873.9,-1701.7,,-1342.7,-1002.0,-2084.0,-458.0,2154.0,,-1950.7,-1294.6,-664.0,,,-738.0,-620.5,1692.3,False,False,False,False,,,,,,,False,,True,False,,False,False,False,True,False,,False,False,True,,,True,True,False
48087,1,0.0,0.0,,0.0,0.0,,,,,,,13.0,,0.9,1.7,,0.1,0.2,,0.0,2.0,,0.6,,,,,0.0,3.9,13.3,-1.0,-1.0,,-1.0,-1.0,,,,,,,12.0,,-0.1,0.7,,-0.9,-0.8,,-1.0,1.0,,-0.4,,,,,-1.0,2.9,12.3,False,,False,False,,,,,,,False,,True,True,,True,True,,False,False,,True,,,,,False,False,False
48089,13,48.0,45.4,,34.0,34.0,,,,,,,38.0,,253.2,23.1,,16.0,26.9,0.0,,149.0,,18.6,,,,,66.0,86.6,67.8,35.0,32.4,,21.0,21.0,,,,,,,25.0,,240.2,10.1,,3.0,13.9,-13.0,,136.0,,5.6,,,,,53.0,73.6,54.8,True,,True,True,,,,,,,True,,False,True,,True,True,True,,False,,True,,,,,False,False,False
48091,154,210.0,166.5,,153.0,118.0,,,,,,,158.0,,236.9,113.7,,52.5,116.6,155.0,181.0,370.0,,81.6,165.6,73.0,,,196.0,298.1,636.4,56.0,12.5,,-1.0,-36.0,,,,,,,4.0,,82.9,-40.3,,-101.5,-37.4,1.0,27.0,216.0,,-72.4,11.6,-81.0,,,42.0,144.1,482.4,True,,True,True,,,,,,,True,,False,True,,False,True,True,True,False,,False,True,False,,,True,False,False
48093,34,84.0,85.7,,29.0,5.0,,,,,,,15.0,,135.0,28.7,,30.5,31.1,3.2,35.0,158.0,,0.0,,,,,65.0,69.0,137.9,50.0,51.7,,-5.0,-29.0,,,,,,,-19.0,,101.0,-5.3,,-3.5,-2.9,-30.8,1.0,124.0,,-34.0,,,,,31.0,35.0,103.9,False,,True,True,,,,,,,True,,False,True,,True,True,True,True,False,,True,,,,,True,True,False
48095,51,54.0,45.8,,7.0,0.0,,,,,,,5.0,,8.9,6.7,,1.4,15.6,,12.0,3.0,,3.4,,,,,26.0,39.3,127.6,3.0,-5.2,,-44.0,-51.0,,,,,,,-46.0,,-42.1,-44.3,,-49.6,-35.4,,-39.0,-48.0,,-47.6,,,,,-25.0,-11.7,76.6,False,,False,False,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,False,False,False
48097,71,74.0,78.2,,71.0,77.0,,,,,,,103.0,,151.7,65.6,,8.8,33.2,82.3,105.0,82.0,,18.9,,,,,66.0,69.1,187.2,3.0,7.2,,0.0,6.0,,,,,,,32.0,,80.7,-5.4,,-62.2,-37.8,11.3,34.0,11.0,,-52.1,,,,,-5.0,-1.9,116.2,False,,True,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,True,False
48099,51,52.0,80.6,,60.0,54.0,,,,,,,218.0,,108.8,157.5,,12.6,58.4,0.3,,82.0,,67.6,62.4,,,,17.0,203.5,291.3,1.0,29.6,,9.0,3.0,,,,,,,167.0,,57.8,106.5,,-38.4,7.4,-50.7,,31.0,,16.6,11.4,,,,-34.0,152.5,240.3,False,,False,False,,,,,,,False,,False,False,,False,False,False,,False,,False,False,,,,False,False,False
