,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
41071,22,20.0,19.7,,27.0,10.0,,,,,,,,36.0,,35.7,72.0,,14.1,33.9,50.6,20.0,16.0,,27.0,,,,,22.0,45.4,57.7,-2.0,-2.3,,5.0,-12.0,,,,,,,,14.0,,13.7,50.0,,-7.9,11.9,28.6,-2.0,-6.0,,5.0,,,,,0.0,23.4,35.7,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,True,False,False
42001,42,48.0,51.4,,46.0,46.0,,,,,,,,51.0,,44.3,63.5,,31.0,43.4,69.3,49.0,49.0,,46.3,,,,,37.0,73.0,51.9,6.0,9.4,,4.0,4.0,,,,,,,,9.0,,2.3,21.5,,-11.0,1.4,27.3,7.0,7.0,,4.3,,,,,-5.0,31.0,9.9,False,,True,True,,,,,,,,False,,True,False,,False,True,False,False,False,,True,,,,,True,False,False
42003,438,537.0,542.9,578.6,517.0,701.0,,,,,,,,556.0,,463.6,595.7,,490.1,524.5,227.0,560.0,610.0,,506.4,505.8,504.0,,,505.0,701.1,425.1,99.0,104.9,140.6,79.0,263.0,,,,,,,,118.0,,25.6,157.7,,52.1,86.5,-211.0,122.0,172.0,,68.4,67.8,66.0,,,67.0,263.1,-12.9,False,False,True,False,,,,,,,,False,,True,False,,True,True,False,False,False,,True,True,True,,,True,False,True
42005,21,30.0,30.3,,30.0,43.0,,,,,,,,21.0,,32.3,58.5,,13.2,21.5,56.7,31.0,33.0,,10.5,,,,,21.0,38.9,45.9,9.0,9.3,,9.0,22.0,,,,,,,,0.0,,11.3,37.5,,-7.8,0.5,35.7,10.0,12.0,,-10.5,,,,,0.0,17.9,24.9,False,,False,False,,,,,,,,True,,False,False,,True,True,False,False,False,,False,,,,,True,False,False
42007,44,67.0,66.8,,66.0,63.0,,,,,,,,54.0,,65.8,103.6,,27.6,50.3,100.9,62.0,84.0,,12.3,66.0,78.0,,,48.0,92.8,80.0,23.0,22.8,,22.0,19.0,,,,,,,,10.0,,21.8,59.6,,-16.4,6.3,56.9,18.0,40.0,,-31.7,22.0,34.0,,,4.0,48.8,36.0,True,,True,True,,,,,,,,True,,True,False,,True,True,False,True,False,,False,True,False,,,True,False,False
42009,14,22.0,22.1,,22.0,25.0,,,,,,,,11.0,,44.6,27.8,,11.3,19.7,28.2,14.0,24.0,,23.6,,,,,27.0,20.9,17.6,8.0,8.1,,8.0,11.0,,,,,,,,-3.0,,30.6,13.8,,-2.7,5.7,14.2,0.0,10.0,,9.6,,,,,13.0,6.9,3.6,False,,False,False,,,,,,,,True,,False,False,,True,True,False,True,False,,False,,,,,False,True,True
42011,221,280.0,280.3,,262.0,219.0,,,,,,,,224.0,,262.1,318.8,,198.4,272.7,180.1,324.0,250.0,,268.5,282.8,260.0,,,272.0,374.2,129.6,59.0,59.3,,41.0,-2.0,,,,,,,,3.0,,41.1,97.8,,-22.6,51.7,-40.9,103.0,29.0,,47.5,61.8,39.0,,,51.0,153.2,-91.4,False,,True,True,,,,,,,,True,,True,False,,True,True,True,False,True,,True,False,True,,,True,False,False
42013,108,42.0,47.5,,48.0,21.0,,,,,,,,53.0,,38.6,74.2,,60.2,65.6,68.9,35.0,40.0,,32.0,,,,,70.0,58.0,59.9,-66.0,-60.5,,-60.0,-87.0,,,,,,,,-55.0,,-69.4,-33.8,,-47.8,-42.4,-39.1,-73.0,-68.0,,-76.0,,,,,-38.0,-50.0,-48.1,True,,True,False,,,,,,,,True,,False,True,,True,True,True,False,False,,False,,,,,True,True,True
42015,19,16.0,15.8,,16.0,17.0,,,,,,,,14.0,,18.0,17.7,,3.1,8.8,12.9,13.0,23.0,,10.9,,,,,18.0,24.8,10.2,-3.0,-3.2,,-3.0,-2.0,,,,,,,,-5.0,,-1.0,-1.3,,-15.9,-10.2,-6.1,-6.0,4.0,,-8.1,,,,,-1.0,5.8,-8.8,False,,False,True,,,,,,,,False,,True,True,,False,False,False,False,False,,False,,,,,True,False,False
42017,261,270.0,276.1,283.4,268.0,266.0,,,,,,,,186.0,,218.2,274.9,,205.4,275.4,233.3,286.0,407.0,,184.9,278.3,302.0,,,246.0,351.2,201.9,9.0,15.1,22.4,7.0,5.0,,,,,,,,-75.0,,-42.8,13.9,,-55.6,14.4,-27.7,25.0,146.0,,-76.1,17.3,41.0,,,-15.0,90.2,-59.1,False,False,True,True,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
42019,62,51.0,45.7,,57.0,70.0,,,,,,,,60.0,,55.1,98.0,,49.5,67.0,113.8,60.0,63.0,,39.3,,58.0,,,51.0,63.4,69.9,-11.0,-16.3,,-5.0,8.0,,,,,,,,-2.0,,-6.9,36.0,,-12.5,5.0,51.8,-2.0,1.0,,-22.7,,-4.0,,,-11.0,1.4,7.9,False,,True,True,,,,,,,,True,,True,False,,False,True,False,True,True,,False,,True,,,False,True,True
42021,27,22.0,22.1,,23.0,23.0,,,,,,,,44.0,,23.6,67.1,,17.8,28.2,59.9,21.0,18.0,,9.7,,19.0,,,23.0,35.4,36.7,-5.0,-4.9,,-4.0,-4.0,,,,,,,,17.0,,-3.4,40.1,,-9.2,1.2,32.9,-6.0,-9.0,,-17.3,,-8.0,,,-4.0,8.4,9.7,True,,True,True,,,,,,,,False,,True,False,,False,True,False,False,False,,False,,False,,,True,False,False
42023,0,0.0,0.0,,0.0,0.0,,,,,,,,1.0,,0.1,0.1,,0.0,0.0,,0.0,1.0,,0.0,,,,,0.0,1.4,3.7,0.0,0.0,,0.0,0.0,,,,,,,,1.0,,0.1,0.1,,0.0,0.0,,0.0,1.0,,0.0,,,,,0.0,1.4,3.7,True,,True,True,,,,,,,,False,,False,False,,False,False,,True,False,,True,,,,,True,False,False
42025,19,8.0,6.7,,8.0,1.0,,,,,,,,11.0,,19.6,19.8,,4.9,11.8,10.9,11.0,13.0,,7.7,,,,,10.0,10.6,13.2,-11.0,-12.3,,-11.0,-18.0,,,,,,,,-8.0,,0.6,0.8,,-14.1,-7.2,-8.1,-8.0,-6.0,,-11.3,,,,,-9.0,-8.4,-5.8,False,,False,False,,,,,,,,True,,True,True,,False,True,True,True,True,,False,,,,,True,True,True
42027,666,592.0,593.2,,535.0,581.0,,,,,,,,206.0,,940.1,210.6,,455.1,433.0,129.3,838.0,88.0,,0.0,538.5,954.0,,,604.0,682.4,479.2,-74.0,-72.8,,-131.0,-85.0,,,,,,,,-460.0,,274.1,-455.4,,-210.9,-233.0,-536.7,172.0,-578.0,,-666.0,-127.5,288.0,,,-62.0,16.4,-186.8,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,True,True,False
42029,267,323.0,321.8,,284.0,549.0,,,,,,,,279.0,,284.2,256.6,,142.5,240.9,364.5,447.0,318.0,,42.2,303.2,221.0,,,228.0,437.9,274.2,56.0,54.8,,17.0,282.0,,,,,,,,12.0,,17.2,-10.4,,-124.5,-26.1,97.5,180.0,51.0,,-224.8,36.2,-46.0,,,-39.0,170.9,7.2,True,,True,False,,,,,,,,True,,True,True,,False,True,False,False,True,,False,True,True,,,True,False,True
42031,7,5.0,4.7,,5.0,12.0,,,,,,,,11.0,,14.3,18.0,,0.4,3.1,11.2,7.0,7.0,,1.6,,,,,3.0,5.9,10.7,-2.0,-2.3,,-2.0,5.0,,,,,,,,4.0,,7.3,11.0,,-6.6,-3.9,4.2,0.0,0.0,,-5.4,,,,,-4.0,-1.1,3.7,False,,False,False,,,,,,,,False,,False,False,,False,False,False,True,True,,False,,,,,False,True,False
42033,22,26.0,26.6,,28.0,28.0,,,,,,,,37.0,,38.5,52.4,,20.8,30.0,39.4,22.0,22.0,,17.3,,,,,36.0,31.6,27.7,4.0,4.6,,6.0,6.0,,,,,,,,15.0,,16.5,30.4,,-1.2,8.0,17.4,0.0,0.0,,-4.7,,,,,14.0,9.6,5.7,False,,False,False,,,,,,,,False,,False,False,,True,False,False,True,True,,False,,,,,False,False,False
42035,19,17.0,12.8,,19.0,24.0,,,,,,,,19.0,,38.6,22.6,,10.4,17.6,26.9,18.0,21.0,,19.5,,,,,18.0,21.8,27.3,-2.0,-6.2,,0.0,5.0,,,,,,,,0.0,,19.6,3.6,,-8.6,-1.4,7.9,-1.0,2.0,,0.5,,,,,-1.0,2.8,8.3,False,,True,False,,,,,,,,True,,False,False,,False,True,False,True,False,,True,,,,,True,False,False
42037,26,23.0,36.0,,23.0,0.0,,,,,,,,54.0,,30.3,58.5,,8.0,18.8,70.0,24.0,21.0,,7.7,,,,,13.0,46.5,20.9,-3.0,10.0,,-3.0,-26.0,,,,,,,,28.0,,4.3,32.5,,-18.0,-7.2,44.0,-2.0,-5.0,,-18.3,,,,,-13.0,20.5,-5.1,False,,False,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,,,,,False,False,False
42039,18,43.0,43.8,,31.0,31.0,,,,,,,,25.0,,43.0,51.9,,23.5,24.7,40.0,48.0,47.0,,9.8,,,,,39.0,39.6,45.2,25.0,25.8,,13.0,13.0,,,,,,,,7.0,,25.0,33.9,,5.5,6.7,22.0,30.0,29.0,,-8.2,,,,,21.0,21.6,27.2,False,,True,True,,,,,,,,True,,True,False,,True,True,True,False,False,,True,,,,,True,True,False
42041,91,91.0,95.0,,89.0,75.0,,,,,,,,162.0,,89.1,91.2,,63.5,80.4,107.9,91.0,164.0,,67.2,90.5,84.0,,,77.0,113.5,97.5,0.0,4.0,,-2.0,-16.0,,,,,,,,71.0,,-1.9,0.2,,-27.5,-10.6,16.9,0.0,73.0,,-23.8,-0.5,-7.0,,,-14.0,22.5,6.5,False,,False,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,False,,,False,False,False
42043,99,125.0,127.4,,127.0,133.0,,,,,,,,196.0,,117.2,141.5,,90.6,117.1,139.9,124.0,82.0,,136.0,126.8,119.0,,,99.0,169.8,102.1,26.0,28.4,,28.0,34.0,,,,,,,,97.0,,18.2,42.5,,-8.4,18.1,40.9,25.0,-17.0,,37.0,27.8,20.0,,,0.0,70.8,3.1,False,,False,False,,,,,,,,False,,True,False,,True,True,False,True,True,,False,False,True,,,True,False,True
42045,240,247.0,249.4,258.8,236.0,267.0,,,,,,,,240.0,,231.2,245.0,,159.1,226.5,293.6,228.0,366.0,,85.5,229.5,186.0,,,205.0,343.2,171.9,7.0,9.4,18.8,-4.0,27.0,,,,,,,,0.0,,-8.8,5.0,,-80.9,-13.5,53.6,-12.0,126.0,,-154.5,-10.5,-54.0,,,-35.0,103.2,-68.1,False,False,True,False,,,,,,,,True,,False,True,,False,False,False,False,False,,False,False,False,,,False,False,False
42047,5,1.0,1.0,,1.0,0.0,,,,,,,,7.0,,6.1,4.8,,0.8,0.5,,0.0,6.0,,1.8,,,,,1.0,1.9,6.6,-4.0,-4.0,,-4.0,-5.0,,,,,,,,2.0,,1.1,-0.2,,-4.2,-4.5,,-5.0,1.0,,-3.2,,,,,-4.0,-3.1,1.6,False,,False,False,,,,,,,,True,,True,True,,False,False,,False,True,,True,,,,,False,True,True
42049,71,45.0,46.2,,44.0,6.0,,,,,,,,101.0,,44.1,73.0,,31.6,53.4,62.3,45.0,130.0,,18.5,44.6,35.0,,,45.0,60.4,44.5,-26.0,-24.8,,-27.0,-65.0,,,,,,,,30.0,,-26.9,2.0,,-39.4,-17.6,-8.7,-26.0,59.0,,-52.5,-26.4,-36.0,,,-26.0,-10.6,-26.5,True,,False,False,,,,,,,,False,,False,True,,False,True,True,False,False,,False,False,False,,,False,True,False
42051,28,26.0,28.4,,27.0,10.0,,,,,,,,32.0,,31.0,60.3,,16.1,30.3,31.4,28.0,22.0,,17.7,,19.0,,,27.0,43.6,46.6,-2.0,0.4,,-1.0,-18.0,,,,,,,,4.0,,3.0,32.3,,-11.9,2.3,3.4,0.0,-6.0,,-10.3,,-9.0,,,-1.0,15.6,18.6,True,,True,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,,False,,,True,False,False
42053,1,0.0,0.0,,0.0,0.0,,,,,,,,3.0,,0.0,0.5,,0.1,0.1,,0.0,1.0,,0.0,,,,,0.0,1.5,3.7,-1.0,-1.0,,-1.0,-1.0,,,,,,,,2.0,,-1.0,-0.5,,-0.9,-0.9,,-1.0,0.0,,-1.0,,,,,-1.0,0.5,2.7,True,,False,False,,,,,,,,False,,True,True,,True,True,,False,True,,False,,,,,False,True,False
42055,53,68.0,67.8,,68.0,107.0,,,,,,,,87.0,,68.5,78.5,,28.3,59.4,77.5,83.0,14.0,,22.9,64.7,53.0,,,56.0,81.9,70.3,15.0,14.8,,15.0,54.0,,,,,,,,34.0,,15.5,25.5,,-24.7,6.4,24.5,30.0,-39.0,,-30.1,11.7,0.0,,,3.0,28.9,17.3,True,,False,False,,,,,,,,False,,False,False,,False,True,False,False,False,,False,True,True,,,True,False,False
42057,3,4.0,3.8,,3.0,3.0,,,,,,,,5.0,,3.7,6.4,,0.4,1.4,,6.0,5.0,,2.7,,,,,3.0,6.4,9.3,1.0,0.8,,0.0,0.0,,,,,,,,2.0,,0.7,3.4,,-2.6,-1.6,,3.0,2.0,,-0.3,,,,,0.0,3.4,6.3,True,,True,True,,,,,,,,False,,True,False,,False,False,,False,False,,True,,,,,True,False,False
42059,16,9.0,9.1,,9.0,0.0,,,,,,,,7.0,,15.7,23.4,,4.3,9.7,16.0,11.0,8.0,,3.6,,,,,9.0,12.0,24.0,-7.0,-6.9,,-7.0,-16.0,,,,,,,,-9.0,,-0.3,7.4,,-11.7,-6.3,-0.0,-5.0,-8.0,,-12.4,,,,,-7.0,-4.0,8.0,True,,False,False,,,,,,,,False,,True,False,,False,True,True,True,False,,False,,,,,False,True,False
42061,7,2.0,3.5,,5.0,7.0,,,,,,,,30.0,,8.9,18.4,,1.4,4.4,14.3,,23.0,,4.7,,,,,2.0,8.0,14.5,-5.0,-3.5,,-2.0,0.0,,,,,,,,23.0,,1.9,11.4,,-5.6,-2.6,7.3,,16.0,,-2.3,,,,,-5.0,1.0,7.5,True,,True,True,,,,,,,,False,,True,False,,False,True,False,,False,,True,,,,,False,True,False
42063,88,88.0,85.2,,92.0,105.0,,,,,,,,41.0,,104.6,96.1,,90.7,92.1,88.7,125.0,38.0,,142.3,,,,,115.0,92.5,90.4,0.0,-2.8,,4.0,17.0,,,,,,,,-47.0,,16.6,8.1,,2.7,4.1,0.7,37.0,-50.0,,54.3,,,,,27.0,4.5,2.4,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
42065,5,6.0,5.9,,6.0,0.0,,,,,,,,14.0,,20.6,14.4,,2.8,5.5,10.1,7.0,9.0,,2.6,,,,,9.0,9.0,8.2,1.0,0.9,,1.0,-5.0,,,,,,,,9.0,,15.6,9.4,,-2.2,0.5,5.1,2.0,4.0,,-2.4,,,,,4.0,4.0,3.2,True,,False,False,,,,,,,,False,,False,False,,False,True,False,False,False,,False,,,,,False,False,False
42067,13,14.0,13.6,,14.0,2.0,,,,,,,,15.0,,10.3,17.8,,7.4,15.0,13.7,14.0,14.0,,24.2,,,,,17.0,13.1,20.5,1.0,0.6,,1.0,-11.0,,,,,,,,2.0,,-2.7,4.8,,-5.6,2.0,0.7,1.0,1.0,,11.2,,,,,4.0,0.1,7.5,True,,False,False,,,,,,,,False,,False,False,,False,False,True,False,False,,False,,,,,False,True,False
42069,130,74.0,81.7,,82.0,127.0,,,,,,,,48.0,,85.1,152.3,,70.8,92.2,71.6,109.0,42.0,,89.4,69.9,107.0,,,94.0,107.6,51.7,-56.0,-48.3,,-48.0,-3.0,,,,,,,,-82.0,,-44.9,22.3,,-59.2,-37.8,-58.4,-21.0,-88.0,,-40.6,-60.1,-23.0,,,-36.0,-22.4,-78.3,True,,True,True,,,,,,,,False,,True,True,,False,True,False,True,False,,True,False,True,,,True,True,False
42071,297,241.0,248.7,285.3,243.0,321.0,,,,,,,,394.0,,211.7,280.5,,226.1,249.6,153.2,241.0,86.0,,244.4,232.5,227.0,,,209.0,298.7,193.3,-56.0,-48.3,-11.7,-54.0,24.0,,,,,,,,97.0,,-85.3,-16.5,,-70.9,-47.4,-143.8,-56.0,-211.0,,-52.6,-64.5,-70.0,,,-88.0,1.7,-103.7,True,True,True,True,,,,,,,,False,,False,True,,False,True,False,False,False,,True,False,False,,,False,True,False
42073,18,18.0,19.3,,18.0,7.0,,,,,,,,20.0,,19.5,26.9,,4.0,11.4,22.0,16.0,17.0,,4.9,,,,,11.0,21.3,15.0,0.0,1.3,,0.0,-11.0,,,,,,,,2.0,,1.5,8.9,,-14.0,-6.6,4.0,-2.0,-1.0,,-13.1,,,,,-7.0,3.3,-3.0,False,,True,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
42075,84,117.0,115.7,,98.0,174.0,,,,,,,,98.0,,96.5,45.2,,68.9,90.8,28.3,126.0,57.0,,55.4,109.0,128.0,,,103.0,159.6,70.0,33.0,31.7,,14.0,90.0,,,,,,,,14.0,,12.5,-38.8,,-15.1,6.8,-55.7,42.0,-27.0,,-28.6,25.0,44.0,,,19.0,75.6,-14.0,True,,True,False,,,,,,,,True,,True,False,,True,True,False,False,True,,True,True,False,,,True,False,True
42077,128,103.0,102.6,,104.0,139.0,,,,,,,,149.0,,101.2,89.6,,74.2,106.4,111.5,111.0,180.0,,56.6,107.6,132.0,,,102.0,144.4,52.2,-25.0,-25.4,,-24.0,11.0,,,,,,,,21.0,,-26.8,-38.4,,-53.8,-21.6,-16.5,-17.0,52.0,,-71.4,-20.4,4.0,,,-26.0,16.4,-75.8,False,,True,True,,,,,,,,True,,False,False,,False,True,True,True,False,,False,True,True,,,False,True,False
42079,75,72.0,70.5,,71.0,42.0,,,,,,,,141.0,,72.2,156.4,,49.1,82.0,80.2,63.0,78.0,,52.5,64.9,62.0,,,63.0,83.1,36.5,-3.0,-4.5,,-4.0,-33.0,,,,,,,,66.0,,-2.8,81.4,,-25.9,7.0,5.2,-12.0,3.0,,-22.5,-10.1,-13.0,,,-12.0,8.1,-38.5,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,False,False,,,False,False,False
42081,48,38.0,35.9,,36.0,21.0,,,,,,,,66.0,,39.2,88.0,,24.0,36.0,72.0,36.0,4.0,,28.5,,,,,31.0,49.0,31.5,-10.0,-12.1,,-12.0,-27.0,,,,,,,,18.0,,-8.8,40.0,,-24.0,-12.0,24.0,-12.0,-44.0,,-19.5,,,,,-17.0,1.0,-16.5,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,False,True,False
42083,4,6.0,5.9,,6.0,3.0,,,,,,,,10.0,,12.3,17.0,,2.6,6.4,,,25.0,,12.8,,,,,9.0,4.9,8.6,2.0,1.9,,2.0,-1.0,,,,,,,,6.0,,8.3,13.0,,-1.4,2.4,,,21.0,,8.8,,,,,5.0,0.9,4.6,True,,False,True,,,,,,,,False,,False,False,,True,False,,,False,,False,,,,,False,True,False
42085,37,52.0,51.2,,51.0,51.0,,,,,,,,30.0,,60.5,75.3,,27.5,40.6,67.1,66.0,151.0,,16.8,,,,,53.0,58.6,42.0,15.0,14.2,,14.0,14.0,,,,,,,,-7.0,,23.5,38.3,,-9.5,3.6,30.1,29.0,114.0,,-20.2,,,,,16.0,21.6,5.0,True,,True,True,,,,,,,,True,,False,False,,True,True,False,False,False,,False,,,,,False,False,True
42087,13,20.0,21.2,,20.0,20.0,,,,,,,,27.0,,35.2,38.2,,5.0,14.1,28.2,15.0,23.0,,8.5,,,,,19.0,20.7,29.3,7.0,8.2,,7.0,7.0,,,,,,,,14.0,,22.2,25.2,,-8.0,1.1,15.2,2.0,10.0,,-4.5,,,,,6.0,7.7,16.3,False,,False,False,,,,,,,,False,,False,False,,False,True,False,True,False,,True,,,,,True,False,False
42089,18,19.0,19.0,,19.0,17.0,,,,,,,,29.0,,23.2,33.6,,3.3,12.4,60.0,32.0,26.0,,11.7,19.7,9.0,,,14.0,24.3,9.2,1.0,1.0,,1.0,-1.0,,,,,,,,11.0,,5.2,15.6,,-14.7,-5.6,42.0,14.0,8.0,,-6.3,1.7,-9.0,,,-4.0,6.3,-8.8,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
42091,247,319.0,315.8,374.1,308.0,228.0,,,,,,,,315.0,,262.6,326.1,,225.2,300.4,256.4,304.0,345.0,,298.2,324.4,316.0,,,262.0,390.3,226.4,72.0,68.8,127.1,61.0,-19.0,,,,,,,,68.0,,15.6,79.1,,-21.8,53.4,9.4,57.0,98.0,,51.2,77.4,69.0,,,15.0,143.3,-20.6,True,False,True,True,,,,,,,,True,,True,False,,True,True,True,True,False,,True,False,True,,,True,False,True
42093,8,2.0,4.1,,5.0,13.0,,,,,,,,13.0,,14.9,7.6,,2.4,6.3,15.8,,9.0,,2.9,,,,,5.0,5.2,3.8,-6.0,-3.9,,-3.0,5.0,,,,,,,,5.0,,6.9,-0.4,,-5.6,-1.7,7.8,,1.0,,-5.2,,,,,-3.0,-2.8,-4.2,True,,True,True,,,,,,,,True,,False,True,,True,True,False,,True,,True,,,,,True,True,True
42095,112,140.0,133.5,,133.0,221.0,,,,,,,,77.0,,120.0,77.5,,129.4,164.5,76.3,153.0,355.0,,187.4,128.4,190.0,,,168.0,135.2,77.4,28.0,21.5,,21.0,109.0,,,,,,,,-35.0,,8.0,-34.5,,17.4,52.5,-35.7,41.0,243.0,,75.4,16.4,78.0,,,56.0,23.2,-34.6,True,,True,False,,,,,,,,False,,True,False,,True,False,False,False,False,,False,True,False,,,False,True,False
42097,115,62.0,62.8,,47.0,28.0,,,,,,,,47.0,,60.1,88.2,,36.7,45.5,110.7,60.0,78.0,,44.0,,,,,43.0,66.8,61.4,-53.0,-52.2,,-68.0,-87.0,,,,,,,,-68.0,,-54.9,-26.8,,-78.3,-69.5,-4.3,-55.0,-37.0,,-71.0,,,,,-72.0,-48.2,-53.6,True,,False,False,,,,,,,,False,,False,True,,False,False,True,False,True,,False,,,,,False,True,False
42099,14,18.0,19.5,,17.0,7.0,,,,,,,,19.0,,24.2,24.9,,8.0,13.0,21.1,18.0,29.0,,8.9,,,,,17.0,17.2,22.5,4.0,5.5,,3.0,-7.0,,,,,,,,5.0,,10.2,10.9,,-6.0,-1.0,7.1,4.0,15.0,,-5.1,,,,,3.0,3.2,8.5,False,,True,False,,,,,,,,False,,False,False,,False,True,False,False,False,,False,,,,,True,True,False
42101,604,489.0,509.3,734.5,470.0,555.0,,,,,,,,451.0,,541.7,627.4,,244.2,397.8,251.3,436.0,233.0,,72.2,577.3,360.0,,,343.0,680.5,565.8,-115.0,-94.7,130.5,-134.0,-49.0,,,,,,,,-153.0,,-62.3,23.4,,-359.8,-206.2,-352.7,-168.0,-371.0,,-531.8,-26.7,-244.0,,,-261.0,76.5,-38.2,True,False,False,True,,,,,,,,False,,True,True,,False,False,False,False,False,,False,True,False,,,False,True,True
42103,9,11.0,10.4,,10.0,0.0,,,,,,,,6.0,,20.0,22.8,,3.7,9.9,17.4,16.0,17.0,,9.4,,,,,11.0,10.7,20.4,2.0,1.4,,1.0,-9.0,,,,,,,,-3.0,,11.0,13.8,,-5.3,0.9,8.4,7.0,8.0,,0.4,,,,,2.0,1.7,11.4,True,,True,False,,,,,,,,False,,False,False,,False,True,False,False,False,,True,,,,,False,True,False
42105,3,0.0,0.0,,0.0,0.0,,,,,,,,4.0,,0.1,0.3,,0.2,0.1,,0.0,1.0,,0.1,,,,,0.0,1.3,3.5,-3.0,-3.0,,-3.0,-3.0,,,,,,,,1.0,,-2.9,-2.7,,-2.8,-2.9,,-3.0,-2.0,,-2.9,,,,,-3.0,-1.7,0.5,False,,False,False,,,,,,,,True,,True,True,,True,True,,False,True,,True,,,,,False,True,True
42107,64,29.0,31.2,,28.0,34.0,,,,,,,,69.0,,33.6,39.7,,12.1,27.7,25.1,29.0,47.0,,12.5,27.8,23.0,,,26.0,30.8,30.5,-35.0,-32.8,,-36.0,-30.0,,,,,,,,5.0,,-30.4,-24.3,,-51.9,-36.3,-38.9,-35.0,-17.0,,-51.5,-36.2,-41.0,,,-38.0,-33.2,-33.5,True,,False,True,,,,,,,,True,,True,True,,False,False,False,False,True,,False,False,False,,,False,True,True
42109,50,52.0,54.3,,52.0,79.0,,,,,,,,20.0,,63.5,50.0,,31.5,40.8,51.1,61.0,63.0,,44.9,,,,,55.0,77.1,40.8,2.0,4.3,,2.0,29.0,,,,,,,,-30.0,,13.5,-0.0,,-18.5,-9.2,1.1,11.0,13.0,,-5.1,,,,,5.0,27.1,-9.2,False,,False,False,,,,,,,,False,,False,True,,False,False,True,False,False,,False,,,,,False,False,False
42111,12,8.0,8.3,,11.0,13.0,,,,,,,,17.0,,21.5,27.9,,5.6,11.4,28.9,7.0,40.0,,9.6,,,,,8.0,11.0,22.7,-4.0,-3.7,,-1.0,1.0,,,,,,,,5.0,,9.5,15.9,,-6.4,-0.6,16.9,-5.0,28.0,,-2.4,,,,,-4.0,-1.0,10.7,True,,True,True,,,,,,,,False,,False,False,,False,True,False,False,False,,True,,,,,False,True,False
