,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51143,434,816.0,552.3,1339.0,,,,221.0,259.4,586.6,255.7,1255.9,,589.0,382.0,118.3,905.0,,,,-213.0,-174.6,152.6,-178.3,821.9,,155.0,True,False,,,,True,True,True,True,False,,True
51145,62,102.0,,154.0,,,,49.0,85.5,49.6,83.3,78.9,,82.0,40.0,,92.0,,,,-13.0,23.5,-12.4,21.3,16.9,,20.0,,False,,,,True,True,True,True,True,,True
51147,138,216.0,,224.0,,,,95.0,55.3,0.0,154.5,127.6,,88.0,78.0,,86.0,,,,-43.0,-82.7,-138.0,16.5,-10.4,,-50.0,,False,,,,True,False,False,True,True,,True
51149,342,444.0,,1171.0,,,,137.0,72.0,70.9,123.2,256.3,,332.0,102.0,,829.0,,,,-205.0,-270.0,-271.1,-218.8,-85.7,,-10.0,,False,,,,False,False,False,False,True,,True
51153,2570,2376.0,2439.4,1125.0,,,,1427.0,846.1,886.3,2121.6,2317.6,,1546.0,-194.0,-130.6,-1445.0,,,,-1143.0,-1723.9,-1683.7,-448.4,-252.4,,-1024.0,True,False,,,,False,False,False,False,False,,False
51155,142,18.0,,32.0,,,,114.0,15.2,,3.8,52.4,,15.0,-124.0,,-110.0,,,,-28.0,-126.8,,-138.2,-89.6,,-127.0,,True,,,,True,False,,False,True,,False
51157,20,18.0,,0.0,,,,2.0,2.9,,16.7,24.7,,51.0,-2.0,,-20.0,,,,-18.0,-17.1,,-3.3,4.7,,31.0,,False,,,,False,False,,False,False,,False
51159,60,24.0,,0.0,,,,40.0,1.4,0.4,0.0,23.3,,45.0,-36.0,,-60.0,,,,-20.0,-58.6,-59.6,-60.0,-36.7,,-15.0,,False,,,,True,False,False,False,False,,True
51161,360,132.0,,29.0,,,,272.0,28.2,364.5,122.8,122.9,,31.0,-228.0,,-331.0,,,,-88.0,-331.8,4.5,-237.2,-237.1,,-329.0,,False,,,,True,False,True,False,False,,False
51163,42,48.0,,40.0,,,,22.0,16.8,,85.5,64.9,,499.0,6.0,,-2.0,,,,-20.0,-25.2,,43.5,22.9,,457.0,,True,,,,False,False,,False,False,,False
51165,455,180.0,289.9,136.0,,,,191.0,44.7,104.5,240.9,141.5,,106.0,-275.0,-165.1,-319.0,,,,-264.0,-410.3,-350.5,-214.1,-313.5,,-349.0,True,False,,,,True,False,False,True,False,,False
51167,112,198.0,,377.0,,,,154.0,70.8,81.1,103.0,197.1,,134.0,86.0,,265.0,,,,42.0,-41.2,-30.9,-9.0,85.1,,22.0,,False,,,,True,True,True,True,True,,True
51169,71,144.0,,231.0,,,,107.0,9.1,23.2,53.3,232.4,,88.0,73.0,,160.0,,,,36.0,-61.9,-47.8,-17.7,161.4,,17.0,,False,,,,True,True,True,True,False,,True
51171,71,216.0,,173.0,,,,86.0,42.8,40.2,138.6,156.4,,362.0,145.0,,102.0,,,,15.0,-28.2,-30.8,67.6,85.4,,291.0,,True,,,,True,True,True,True,True,,False
51173,301,108.0,,155.0,,,,155.0,88.0,68.0,133.4,201.7,,71.0,-193.0,,-146.0,,,,-146.0,-213.0,-233.0,-167.6,-99.3,,-230.0,,True,,,,True,False,False,True,True,,False
51175,454,222.0,,0.0,,,,69.0,102.5,64.6,194.4,157.8,,187.0,-232.0,,-454.0,,,,-385.0,-351.5,-389.4,-259.6,-296.2,,-267.0,,False,,,,False,False,False,False,False,,False
51177,533,762.0,1034.4,598.0,,,,325.0,214.1,232.7,337.1,565.7,,495.0,229.0,501.4,65.0,,,,-208.0,-318.9,-300.3,-195.9,32.7,,-38.0,False,True,,,,True,False,False,True,True,,True
51179,525,684.0,511.5,894.0,,,,339.0,341.7,222.7,815.8,642.1,,630.0,159.0,-13.5,369.0,,,,-186.0,-183.3,-302.3,290.8,117.1,,105.0,True,False,,,,False,False,False,False,True,,True
51181,68,12.0,,48.0,,,,11.0,6.2,,5.5,33.0,,5.0,-56.0,,-20.0,,,,-57.0,-61.8,,-62.5,-35.0,,-63.0,,True,,,,False,False,,False,True,,False
51183,147,114.0,,72.0,,,,69.0,5.4,6.6,63.8,118.6,,83.0,-33.0,,-75.0,,,,-78.0,-141.6,-140.4,-83.2,-28.4,,-64.0,,False,,,,False,False,False,False,True,,False
51185,168,78.0,,56.0,,,,150.0,11.6,75.8,9.4,108.6,,28.0,-90.0,,-112.0,,,,-18.0,-156.4,-92.2,-158.6,-59.4,,-140.0,,False,,,,True,False,False,False,True,,False
51187,56,72.0,,41.0,,,,81.0,9.6,14.1,44.9,43.5,,117.0,16.0,,-15.0,,,,25.0,-46.4,-41.9,-11.1,-12.5,,61.0,,True,,,,False,False,False,True,True,,False
51191,302,264.0,249.6,370.0,,,,283.0,177.7,236.1,161.7,188.7,,216.0,-38.0,-52.4,68.0,,,,-19.0,-124.3,-65.9,-140.3,-113.3,,-86.0,False,False,,,,True,False,False,False,False,,False
51193,59,42.0,,8.0,,,,37.0,1.3,20.6,34.0,25.0,,77.0,-17.0,,-51.0,,,,-22.0,-57.7,-38.4,-25.0,-34.0,,18.0,,False,,,,False,False,False,False,False,,False
51195,180,618.0,,2235.0,,,,241.0,400.9,92.3,352.3,292.7,,637.0,438.0,,2055.0,,,,61.0,220.9,-87.7,172.3,112.7,,457.0,,False,,,,True,True,True,True,True,,False
51197,112,60.0,,42.0,,,,107.0,21.2,51.5,24.7,45.5,,80.0,-52.0,,-70.0,,,,-5.0,-90.8,-60.5,-87.3,-66.5,,-32.0,,False,,,,True,False,False,False,False,,True
51199,144,234.0,659.5,239.0,,,,151.0,54.6,272.7,256.6,124.2,,143.0,90.0,515.5,95.0,,,,7.0,-89.4,128.7,112.6,-19.8,,-1.0,False,False,,,,True,True,False,False,True,,True
51510,722,798.0,515.0,936.0,,,,547.0,247.2,116.4,834.8,914.9,,804.0,76.0,-207.0,214.0,,,,-175.0,-474.8,-605.6,112.8,192.9,,82.0,False,False,,,,False,False,False,False,False,,False
51520,95,90.0,,165.0,,,,177.0,5.0,,13.7,,,45.0,-5.0,,70.0,,,,82.0,-90.0,,-81.3,,,-50.0,,False,,,,False,False,,False,,,False
51530,16,84.0,,261.0,,,,12.0,5.1,,29.4,88.9,,101.0,68.0,,245.0,,,,-4.0,-10.9,,13.4,72.9,,85.0,,False,,,,True,True,,True,False,,False
51540,628,126.0,,29.0,,,,139.0,33.6,52.6,99.8,199.5,,95.0,-502.0,,-599.0,,,,-489.0,-594.4,-575.4,-528.2,-428.5,,-533.0,,False,,,,True,False,False,False,True,,False
51550,1099,1950.0,3137.6,2663.0,,,,1010.0,2158.9,709.1,899.3,1607.5,,1099.0,851.0,2038.6,1564.0,,,,-89.0,1059.9,-389.9,-199.7,508.5,,0.0,False,False,,,,True,False,True,True,True,,True
51570,55,48.0,,102.0,,,,59.0,7.7,56.8,48.3,51.0,,24.0,-7.0,,47.0,,,,4.0,-47.3,1.8,-6.7,-4.0,,-31.0,,False,,,,True,False,True,True,True,,False
51580,19,0.0,,0.0,,,,7.0,0.4,,0.2,,,0.0,-19.0,,-19.0,,,,-12.0,-18.6,,-18.8,,,-19.0,,False,,,,True,True,,True,,,False
51590,418,336.0,,220.0,,,,352.0,185.3,104.2,48.8,212.1,,174.0,-82.0,,-198.0,,,,-66.0,-232.7,-313.8,-369.2,-205.9,,-244.0,,False,,,,True,False,False,False,False,,False
51595,67,84.0,,69.0,,,,41.0,25.0,0.0,33.7,39.7,,29.0,17.0,,2.0,,,,-26.0,-42.0,-67.0,-33.3,-27.3,,-38.0,,True,,,,False,False,False,False,False,,False
51600,43,78.0,,927.0,,,,28.0,15.8,14.5,92.1,79.2,,267.0,35.0,,884.0,,,,-15.0,-27.2,-28.5,49.1,36.2,,224.0,,False,,,,True,True,True,False,False,,False
51610,10,12.0,,0.0,,,,22.0,2.8,,16.2,4.2,,9.0,2.0,,-10.0,,,,12.0,-7.2,,6.2,-5.8,,-1.0,,False,,,,False,False,,False,False,,True
51620,210,162.0,,293.0,,,,58.0,27.9,11.0,186.1,228.4,,41.0,-48.0,,83.0,,,,-152.0,-182.1,-199.0,-23.9,18.4,,-169.0,,False,,,,False,False,False,True,True,,False
51630,118,156.0,,62.0,,,,109.0,21.6,38.0,55.0,206.6,,57.0,38.0,,-56.0,,,,-9.0,-96.4,-80.0,-63.0,88.6,,-61.0,,False,,,,True,False,False,False,False,,False
51640,62,42.0,,2.0,,,,101.0,3.3,0.0,21.9,28.3,,0.0,-20.0,,-60.0,,,,39.0,-58.7,-62.0,-40.1,-33.7,,-62.0,,False,,,,False,False,False,False,False,,False
51650,488,666.0,1489.5,314.0,,,,632.0,461.5,389.6,307.3,411.4,,431.0,178.0,1001.5,-174.0,,,,144.0,-26.5,-98.4,-180.7,-76.6,,-57.0,False,True,,,,True,True,True,False,True,,True
51660,1515,102.0,61.3,55.0,,,,189.0,38.4,14.2,129.1,108.1,,31.0,-1413.0,-1453.7,-1460.0,,,,-1326.0,-1476.6,-1500.8,-1385.9,-1406.9,,-1484.0,False,False,,,,True,False,False,True,True,,False
51670,106,102.0,,108.0,,,,143.0,24.0,37.7,91.6,84.2,,149.0,-4.0,,2.0,,,,37.0,-82.0,-68.3,-14.4,-21.8,,43.0,,True,,,,False,False,False,False,False,,False
51678,44,12.0,,0.0,,,,10.0,3.9,,5.6,17.5,,3.0,-32.0,,-44.0,,,,-34.0,-40.1,,-38.4,-26.5,,-41.0,,False,,,,False,False,,False,True,,False
51680,673,768.0,1051.3,412.0,,,,374.0,821.2,198.4,397.3,2563.2,,644.0,95.0,378.3,-261.0,,,,-299.0,148.2,-474.6,-275.7,1890.2,,-29.0,False,False,,,,False,False,False,False,False,,True
51683,223,318.0,,549.0,,,,233.0,72.0,5.6,230.2,264.0,,143.0,95.0,,326.0,,,,10.0,-151.0,-217.4,7.2,41.0,,-80.0,,False,,,,True,False,False,True,True,,True
51685,82,102.0,,108.0,,,,95.0,21.7,0.1,72.8,82.9,,110.0,20.0,,26.0,,,,13.0,-60.3,-81.9,-9.2,0.9,,28.0,,False,,,,True,False,False,True,True,,False
51690,142,228.0,,483.0,,,,103.0,,4.7,82.0,334.5,,111.0,86.0,,341.0,,,,-39.0,,-137.3,-60.0,192.5,,-31.0,,False,,,,True,,False,True,False,,True
51700,761,864.0,2013.2,704.0,,,,943.0,836.0,784.2,399.5,633.9,,506.0,103.0,1252.2,-57.0,,,,182.0,75.0,23.2,-361.5,-127.1,,-255.0,False,True,,,,False,True,True,False,False,,False
51710,878,1464.0,6564.3,661.0,,,,1785.0,795.8,959.8,433.2,1192.3,,653.0,586.0,5686.3,-217.0,,,,907.0,-82.2,81.8,-444.8,314.3,,-225.0,False,True,,,,False,True,True,True,True,,True
51720,11,30.0,,0.0,,,,48.0,2.1,,2.6,,,14.0,19.0,,-11.0,,,,37.0,-8.9,,-8.4,,,3.0,,True,,,,False,True,,True,,,True
51730,197,180.0,,59.0,,,,190.0,22.7,0.3,141.4,163.9,,50.0,-17.0,,-138.0,,,,-7.0,-174.3,-196.7,-55.6,-33.1,,-147.0,,False,,,,True,False,False,False,False,,False
51735,33,12.0,,0.0,,,,19.0,7.7,,7.1,44.3,,2.0,-21.0,,-33.0,,,,-14.0,-25.3,,-25.9,11.3,,-31.0,,False,,,,True,False,,False,True,,False
51740,591,1236.0,1665.6,877.0,,,,640.0,512.8,502.6,162.8,608.7,,511.0,645.0,1074.6,286.0,,,,49.0,-78.2,-88.4,-428.2,17.7,,-80.0,False,True,,,,True,True,True,True,True,,True
51750,672,84.0,,142.0,,,,58.0,10.5,,34.3,73.8,,47.0,-588.0,,-530.0,,,,-614.0,-661.5,,-637.7,-598.2,,-625.0,,True,,,,False,False,,False,False,,False
51760,1286,1242.0,1465.4,1237.0,,,,1250.0,342.2,560.6,561.2,1051.9,,840.0,-44.0,179.4,-49.0,,,,-36.0,-943.8,-725.4,-724.8,-234.1,,-446.0,False,False,,,,True,False,False,False,False,,False
51770,643,282.0,,51.0,,,,572.0,81.9,311.7,381.5,422.9,,66.0,-361.0,,-592.0,,,,-71.0,-561.1,-331.3,-261.5,-220.1,,-577.0,,False,,,,True,False,True,True,True,,False
51775,104,24.0,,21.0,,,,94.0,2.5,7.9,8.0,34.2,,9.0,-80.0,,-83.0,,,,-10.0,-101.5,-96.1,-96.0,-69.8,,-95.0,,False,,,,True,False,False,False,True,,False
51790,98,42.0,,112.0,,,,53.0,7.4,11.9,32.8,27.8,,98.0,-56.0,,14.0,,,,-45.0,-90.6,-86.1,-65.2,-70.2,,0.0,,True,,,,True,False,False,False,False,,True
51800,569,858.0,995.6,596.0,,,,396.0,794.9,598.6,775.8,875.1,,441.0,289.0,426.6,27.0,,,,-173.0,225.9,29.6,206.8,306.1,,-128.0,False,True,,,,True,True,True,True,False,,True
51810,1495,2562.0,8454.9,1262.0,,,,1608.0,2248.2,1149.2,974.8,3342.2,,1359.0,1067.0,6959.9,-233.0,,,,113.0,753.2,-345.8,-520.2,1847.2,,-136.0,False,True,,,,True,True,True,True,False,,True
51820,78,84.0,,435.0,,,,53.0,23.6,5.5,33.1,53.4,,354.0,6.0,,357.0,,,,-25.0,-54.4,-72.5,-44.9,-24.6,,276.0,,False,,,,False,False,False,False,False,,False
51830,48,66.0,,136.0,,,,35.0,7.8,0.0,44.7,74.4,,38.0,18.0,,88.0,,,,-13.0,-40.2,-48.0,-3.3,26.4,,-10.0,,False,,,,True,False,False,True,False,,True
51840,88,102.0,,149.0,,,,109.0,26.7,8.6,341.0,61.5,,155.0,14.0,,61.0,,,,21.0,-61.3,-79.4,253.0,-26.5,,67.0,,False,,,,False,False,False,False,False,,False
53001,352,360.0,,395.0,,,,156.0,151.9,128.5,189.9,264.4,,192.0,8.0,,43.0,,,,-196.0,-200.1,-223.5,-162.1,-87.6,,-160.0,,False,,,,False,False,False,False,False,,False
53003,67,72.0,,146.0,,,,120.0,4.2,,219.1,77.4,,1052.0,5.0,,79.0,,,,53.0,-62.8,,152.1,10.4,,985.0,,False,,,,False,False,,False,False,,False
53005,684,786.0,3131.5,331.0,,,,1412.0,228.5,399.0,390.7,818.0,,326.0,102.0,2447.5,-353.0,,,,728.0,-455.5,-285.0,-293.3,134.0,,-358.0,False,False,,,,False,False,False,False,False,,False
53007,355,1170.0,1536.7,1215.0,,,,261.0,1343.5,387.9,1493.0,1006.6,,719.0,815.0,1181.7,860.0,,,,-94.0,988.5,32.9,1138.0,651.6,,364.0,False,False,,,,True,False,True,False,True,,True
53009,80,294.0,23.7,866.0,,,,114.0,122.3,93.9,103.7,166.0,,968.0,214.0,-56.3,786.0,,,,34.0,42.3,13.9,23.7,86.0,,888.0,True,False,,,,True,True,True,True,True,,False
53011,1288,960.0,1796.7,592.0,,,,838.0,606.3,1278.5,378.1,586.8,,439.0,-328.0,508.7,-696.0,,,,-450.0,-681.7,-9.5,-909.9,-701.2,,-849.0,False,False,,,,False,False,True,False,False,,False
53013,2,0.0,,0.0,,,,42.0,1.4,,0.9,,,0.0,-2.0,,-2.0,,,,40.0,-0.6,,-1.1,,,-2.0,,False,,,,False,True,,True,,,False
53015,156,162.0,740.2,129.0,,,,142.0,21.1,123.6,38.2,142.3,,99.0,6.0,584.2,-27.0,,,,-14.0,-134.9,-32.4,-117.8,-13.7,,-57.0,False,False,,,,False,False,False,False,False,,False
53017,174,438.0,,207.0,,,,216.0,395.4,2.8,306.4,179.4,,181.0,264.0,,33.0,,,,42.0,221.4,-171.2,132.4,5.4,,7.0,,True,,,,True,True,True,True,True,,True
53019,12,0.0,,0.0,,,,14.0,1.1,,11.9,,,0.0,-12.0,,-12.0,,,,2.0,-10.9,,-0.1,,,-12.0,,False,,,,True,True,,True,,,False
53021,560,1314.0,1236.1,1369.0,,,,775.0,616.2,16.3,414.0,855.5,,403.0,754.0,676.1,809.0,,,,215.0,56.2,-543.7,-146.0,295.5,,-157.0,True,False,,,,True,True,True,True,True,,True
53023,7,0.0,,0.0,,,,24.0,,,1.2,0.7,,43.0,-7.0,,-7.0,,,,17.0,,,-5.8,-6.3,,36.0,,False,,,,False,,,True,True,,False
53025,1176,1722.0,1854.7,2721.0,,,,537.0,2301.3,398.6,3476.5,1432.7,,1681.0,546.0,678.7,1545.0,,,,-639.0,1125.3,-777.4,2300.5,256.7,,505.0,False,False,,,,False,False,False,False,True,,True
53027,354,114.0,92.9,148.0,,,,117.0,85.8,105.7,84.6,47.7,,247.0,-240.0,-261.1,-206.0,,,,-237.0,-268.2,-248.3,-269.4,-306.3,,-107.0,False,True,,,,True,False,False,False,False,,True
53029,63,6.0,0.0,3.0,,,,73.0,6.7,18.5,18.2,20.8,,7.0,-57.0,-63.0,-60.0,,,,10.0,-56.3,-44.5,-44.8,-42.2,,-56.0,False,False,,,,True,True,True,True,True,,True
53031,17,18.0,,0.0,,,,24.0,7.2,,7.3,26.8,,21.0,1.0,,-17.0,,,,7.0,-9.8,,-9.7,9.8,,4.0,,False,,,,False,False,,False,False,,False
53033,4504,6312.0,2997.9,6378.0,,,,3793.0,6373.6,4151.4,5081.1,4730.5,,6338.0,1808.0,-1506.1,1874.0,,,,-711.0,1869.6,-352.6,577.1,226.5,,1834.0,True,False,,,,True,False,True,True,True,,False
53035,393,426.0,1210.9,243.0,,,,381.0,250.8,695.9,249.1,276.5,,205.0,33.0,817.9,-150.0,,,,-12.0,-142.2,302.9,-143.9,-116.5,,-188.0,False,False,,,,True,False,False,False,False,,False
53037,90,432.0,,1676.0,,,,82.0,279.3,89.3,108.3,341.8,,847.0,342.0,,1586.0,,,,-8.0,189.3,-0.7,18.3,251.8,,757.0,,False,,,,True,True,True,True,True,,False
53039,61,132.0,,119.0,,,,37.0,55.6,79.3,27.9,110.5,,355.0,71.0,,58.0,,,,-24.0,-5.4,18.3,-33.1,49.5,,294.0,,True,,,,True,True,True,True,True,,False
53041,241,264.0,255.7,370.0,,,,54.0,160.1,413.6,158.0,233.4,,402.0,23.0,14.7,129.0,,,,-187.0,-80.9,172.6,-83.0,-7.6,,161.0,True,False,,,,False,False,False,False,True,,False
53043,20,18.0,,0.0,,,,39.0,1.7,,11.2,,,25.0,-2.0,,-20.0,,,,19.0,-18.3,,-8.8,,,5.0,,False,,,,False,False,,False,,,False
53045,137,270.0,395.2,284.0,,,,94.0,70.1,476.5,74.3,444.4,,227.0,133.0,258.2,147.0,,,,-43.0,-66.9,339.5,-62.7,307.4,,90.0,False,False,,,,True,True,False,True,False,,True
53047,144,276.0,,128.0,,,,85.0,88.7,119.7,64.7,266.3,,128.0,132.0,,-16.0,,,,-59.0,-55.3,-24.3,-79.3,122.3,,-16.0,,True,,,,True,True,True,True,True,,True
53049,23,48.0,,60.0,,,,10.0,10.5,,7.5,30.6,,22.0,25.0,,37.0,,,,-13.0,-12.5,,-15.5,7.6,,-1.0,,False,,,,True,True,,True,True,,True
53051,13,48.0,,10.0,,,,7.0,7.2,,12.9,,,104.0,35.0,,-3.0,,,,-6.0,-5.8,,-0.1,,,91.0,,True,,,,True,True,,True,,,False
53053,1755,2928.0,3751.2,2932.0,,,,1283.0,2494.8,2100.7,1461.8,2689.4,,1884.0,1173.0,1996.2,1177.0,,,,-472.0,739.8,345.7,-293.2,934.4,,129.0,False,False,,,,True,True,True,True,True,,True
53055,0,12.0,,0.0,,,,5.0,3.7,,5.5,18.6,,131.0,12.0,,0.0,,,,5.0,3.7,,5.5,18.6,,131.0,,True,,,,True,True,,True,False,,False
53057,178,276.0,178.5,204.0,,,,176.0,190.6,389.3,142.7,181.0,,202.0,98.0,0.5,26.0,,,,-2.0,12.6,211.3,-35.3,3.0,,24.0,True,True,,,,True,True,False,True,True,,True
53059,12,6.0,,0.0,,,,7.0,6.1,,3.3,16.0,,1.0,-6.0,,-12.0,,,,-5.0,-5.9,,-8.7,4.0,,-11.0,,False,,,,True,True,,False,True,,False
53061,1162,1758.0,659.4,1363.0,,,,1327.0,1268.6,1016.0,661.3,1810.5,,1313.0,596.0,-502.6,201.0,,,,165.0,106.6,-146.0,-500.7,648.5,,151.0,True,True,,,,True,True,True,True,False,,True
53063,1972,2058.0,6766.9,681.0,,,,2552.0,663.7,2093.8,717.8,1657.8,,1248.0,86.0,4794.9,-1291.0,,,,580.0,-1308.3,121.8,-1254.2,-314.2,,-724.0,False,False,,,,False,False,False,False,False,,False
53065,53,54.0,,47.0,,,,54.0,7.6,115.8,7.5,40.3,,26.0,1.0,,-6.0,,,,1.0,-45.4,62.8,-45.5,-12.7,,-27.0,,False,,,,False,False,False,False,False,,False
53067,299,438.0,1089.2,429.0,,,,353.0,261.1,470.2,259.5,334.0,,379.0,139.0,790.2,130.0,,,,54.0,-37.9,171.2,-39.5,35.0,,80.0,False,True,,,,True,True,False,True,True,,True
53069,2,0.0,,0.0,,,,0.0,0.1,,0.0,0.5,,0.0,-2.0,,-2.0,,,,-2.0,-1.9,,-2.0,-1.5,,-2.0,,False,,,,False,True,,False,True,,False
53071,304,390.0,698.6,263.0,,,,461.0,495.8,92.9,418.9,579.0,,297.0,86.0,394.6,-41.0,,,,157.0,191.8,-211.1,114.9,275.0,,-7.0,False,True,,,,False,False,False,False,False,,True
53073,311,216.0,437.2,70.0,,,,227.0,129.5,230.6,254.7,619.1,,104.0,-95.0,126.2,-241.0,,,,-84.0,-181.5,-80.4,-56.3,308.1,,-207.0,False,False,,,,True,False,True,True,False,,False
53075,1138,120.0,,227.0,,,,131.0,51.4,0.6,56.7,78.5,,157.0,-1018.0,,-911.0,,,,-1007.0,-1086.6,-1137.4,-1081.3,-1059.5,,-981.0,,True,,,,True,False,False,False,False,,True
53077,788,1926.0,1814.0,1874.0,,,,1289.0,958.5,124.9,1370.4,1919.3,,687.0,1138.0,1026.0,1086.0,,,,501.0,170.5,-663.1,582.4,1131.3,,-101.0,True,True,,,,True,True,True,True,True,,True
54001,25,12.0,,0.0,,,,7.0,6.5,,7.1,11.5,,4.0,-13.0,,-25.0,,,,-18.0,-18.5,,-17.9,-13.5,,-21.0,,False,,,,False,False,,False,False,,False
54003,254,240.0,336.1,196.0,,,,178.0,99.1,141.7,205.1,241.7,,212.0,-14.0,82.1,-58.0,,,,-76.0,-154.9,-112.3,-48.9,-12.3,,-42.0,False,False,,,,False,False,False,False,True,,False
54005,101,102.0,,129.0,,,,31.0,50.0,85.4,53.6,54.1,,122.0,1.0,,28.0,,,,-70.0,-51.0,-15.6,-47.4,-46.9,,21.0,,False,,,,False,False,False,False,False,,False
54007,6,0.0,,0.0,,,,6.0,0.4,,0.7,4.0,,0.0,-6.0,,-6.0,,,,0.0,-5.6,,-5.3,-2.0,,-6.0,,False,,,,True,True,,True,True,,False
54009,41,72.0,,177.0,,,,33.0,14.0,,22.2,102.9,,46.0,31.0,,136.0,,,,-8.0,-27.0,,-18.8,61.9,,5.0,,False,,,,True,True,,True,False,,True
54011,345,348.0,464.8,322.0,,,,390.0,241.9,265.4,151.3,291.4,,438.0,3.0,119.8,-23.0,,,,45.0,-103.1,-79.6,-193.7,-53.6,,93.0,False,False,,,,False,False,False,False,False,,False
54013,19,0.0,,0.0,,,,0.0,1.2,,1.5,1.0,,0.0,-19.0,,-19.0,,,,-19.0,-17.8,,-17.5,-18.0,,-19.0,,False,,,,False,True,,True,True,,False
54015,18,0.0,,0.0,,,,6.0,1.9,,1.2,7.3,,1.0,-18.0,,-18.0,,,,-12.0,-16.1,,-16.8,-10.7,,-17.0,,False,,,,True,True,,True,True,,True
54017,17,0.0,,0.0,,,,0.0,,,2.0,1.0,,6.0,-17.0,,-17.0,,,,-17.0,,,-15.0,-16.0,,-11.0,,False,,,,False,,,True,True,,True
54019,442,132.0,,307.0,,,,84.0,59.8,117.9,181.0,95.1,,146.0,-310.0,,-135.0,,,,-358.0,-382.2,-324.1,-261.0,-346.9,,-296.0,,True,,,,False,False,False,True,False,,True
54021,29,12.0,,0.0,,,,6.0,0.7,,0.0,9.0,,6.0,-17.0,,-29.0,,,,-23.0,-28.3,,-29.0,-20.0,,-23.0,,False,,,,False,False,,False,False,,False
54023,30,72.0,,31.0,,,,7.0,8.4,72.5,183.4,170.7,,133.0,42.0,,1.0,,,,-23.0,-21.6,42.5,153.4,140.7,,103.0,,True,,,,True,True,False,False,False,,False
54025,34,18.0,,10.0,,,,31.0,26.1,,15.1,47.7,,18.0,-16.0,,-24.0,,,,-3.0,-7.9,,-18.9,13.7,,-16.0,,False,,,,True,True,,False,True,,False
54027,21,60.0,,34.0,,,,18.0,14.6,,59.2,63.7,,36.0,39.0,,13.0,,,,-3.0,-6.4,,38.2,42.7,,15.0,,True,,,,True,True,,True,False,,True
54029,40,6.0,,1.0,,,,41.0,1.1,17.6,3.0,3.1,,29.0,-34.0,,-39.0,,,,1.0,-38.9,-22.4,-37.0,-36.9,,-11.0,,False,,,,True,False,True,False,False,,True
54031,28,30.0,,0.0,,,,10.0,4.1,,11.6,19.3,,21.0,2.0,,-28.0,,,,-18.0,-23.9,,-16.4,-8.7,,-7.0,,False,,,,False,False,,False,False,,False
54033,111,144.0,271.5,185.0,,,,126.0,58.0,124.3,164.8,146.1,,173.0,33.0,160.5,74.0,,,,15.0,-53.0,13.3,53.8,35.1,,62.0,False,False,,,,True,False,True,False,False,,False
54035,93,24.0,,0.0,,,,40.0,2.8,11.6,15.0,56.6,,15.0,-69.0,,-93.0,,,,-53.0,-90.2,-81.4,-78.0,-36.4,,-78.0,,False,,,,True,False,False,False,True,,False
54037,125,60.0,52.0,37.0,,,,67.0,8.4,28.7,66.2,69.4,,31.0,-65.0,-73.0,-88.0,,,,-58.0,-116.6,-96.3,-58.8,-55.6,,-94.0,False,False,,,,True,False,False,True,True,,False
54039,1537,930.0,1126.7,1634.0,,,,426.0,806.0,533.6,770.5,636.2,,871.0,-607.0,-410.3,97.0,,,,-1111.0,-731.0,-1003.4,-766.5,-900.8,,-666.0,True,True,,,,False,False,False,False,False,,False
54041,10,0.0,,0.0,,,,9.0,4.2,,8.7,6.6,,3.0,-10.0,,-10.0,,,,-1.0,-5.8,,-1.3,-3.4,,-7.0,,False,,,,True,True,,True,True,,True
54043,64,102.0,,85.0,,,,26.0,29.1,42.4,43.3,,,137.0,38.0,,21.0,,,,-38.0,-34.9,-21.6,-20.7,,,73.0,,True,,,,False,True,True,True,,,False
54045,257,798.0,,1314.0,,,,78.0,354.5,158.2,114.1,868.5,,734.0,541.0,,1057.0,,,,-179.0,97.5,-98.8,-142.9,611.5,,477.0,,False,,,,True,True,True,True,False,,True
54047,23,48.0,,30.0,,,,30.0,5.8,,27.2,,,95.0,25.0,,7.0,,,,7.0,-17.2,,4.2,,,72.0,,True,,,,True,True,,True,,,False
