,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31155,277,75.0,94.0,,,,73.0,105.3,,14.1,,23.0,46.9,,71.0,-202.0,-183.0,,,,-204.0,-171.7,,-262.9,,-254.0,-230.1,,-206.0,True,,,,False,True,,False,,False,False,,False
31157,87,75.0,59.0,,,,178.0,96.8,,15.5,,15.0,58.9,,49.0,-12.0,-28.0,,,,91.0,9.8,,-71.5,,-72.0,-28.1,,-38.0,False,,,,False,True,,False,,False,False,,False
31159,87,70.0,35.0,,,,65.0,138.8,,13.2,,42.0,122.9,,55.0,-17.0,-52.0,,,,-22.0,51.8,,-73.8,,-45.0,35.9,,-32.0,False,,,,False,False,,False,,False,False,,False
31161,34,10.0,0.0,,,,1.0,1.4,,,,1.0,,,6.0,-24.0,-34.0,,,,-33.0,-32.6,,,,-33.0,,,-28.0,False,,,,False,False,,,,False,,,False
31163,9,5.0,0.0,,,,5.0,6.7,,0.5,,2.0,,,9.0,-4.0,-9.0,,,,-4.0,-2.3,,-8.5,,-7.0,,,0.0,False,,,,False,True,,False,,False,,,True
31165,2,0.0,0.0,,,,15.0,0.2,,,,0.0,0.5,,0.0,-2.0,-2.0,,,,13.0,-1.8,,,,-2.0,-1.5,,-2.0,False,,,,False,True,,,,False,True,,False
31167,8,0.0,0.0,,,,20.0,12.2,,1.9,,0.0,5.3,,3.0,-8.0,-8.0,,,,12.0,4.2,,-6.1,,-8.0,-2.7,,-5.0,False,,,,False,True,,True,,False,True,,True
31169,4,0.0,0.0,,,,10.0,1.3,,1.3,,6.0,,,0.0,-4.0,-4.0,,,,6.0,-2.7,,-2.7,,2.0,,,-4.0,False,,,,False,True,,True,,True,,,False
31171,4,5.0,0.0,,,,0.0,6.6,,0.0,,0.3,1.6,,6.0,1.0,-4.0,,,,-4.0,2.6,,-4.0,,-3.7,-2.4,,2.0,False,,,,False,False,,False,,False,False,,False
31173,42,25.0,0.0,,,,21.0,20.4,,1.9,,11.7,15.9,,7.0,-17.0,-42.0,,,,-21.0,-21.6,,-40.1,,-30.3,-26.1,,-35.0,False,,,,False,False,,False,,False,False,,False
31175,20,25.0,0.0,,,,10.0,10.1,,1.5,,12.8,,,48.0,5.0,-20.0,,,,-10.0,-9.9,,-18.5,,-7.2,,,28.0,False,,,,False,False,,False,,False,,,False
31177,106,55.0,87.0,,,,77.0,105.5,,14.2,,24.3,64.5,,85.0,-51.0,-19.0,,,,-29.0,-0.5,,-91.8,,-81.7,-41.5,,-21.0,True,,,,True,True,,False,,False,True,,True
31179,99,20.0,0.0,,,,30.0,19.2,,4.6,,17.6,15.3,,12.0,-79.0,-99.0,,,,-69.0,-79.8,,-94.4,,-81.4,-83.7,,-87.0,False,,,,True,False,,False,,False,False,,False
31181,8,5.0,0.0,,,,9.0,0.8,,0.4,,0.0,4.1,,3.0,-3.0,-8.0,,,,1.0,-7.2,,-7.6,,-8.0,-3.9,,-5.0,False,,,,True,False,,False,,False,False,,False
31183,1,0.0,0.0,,,,0.0,8.8,,,,0.5,0.2,,0.0,-1.0,-1.0,,,,-1.0,7.8,,,,-0.5,-0.8,,-1.0,False,,,,False,False,,,,True,True,,False
31185,65,40.0,35.0,,,,37.0,86.5,,6.1,,10.3,19.9,,47.0,-25.0,-30.0,,,,-28.0,21.5,,-58.9,,-54.7,-45.1,,-18.0,False,,,,False,True,,False,,False,False,,True
32001,59,0.0,11.0,,,,8.0,36.8,,1.5,,41.0,57.2,,38.0,-59.0,-48.0,,,,-51.0,-22.2,,-57.5,,-18.0,-1.8,,-21.0,True,,,,True,True,,True,,True,True,,True
32003,9999,18855.0,16718.0,,,,15746.0,9963.1,,15434.2,,9811.3,14646.2,,8691.0,8856.0,6719.0,,,,5747.0,-35.9,,5435.2,,-187.7,4647.2,,-1308.0,True,,,,True,True,,True,,True,True,,True
32005,72,55.0,5.0,,,,104.0,203.0,,9.7,,7.6,117.5,,57.0,-17.0,-67.0,,,,32.0,131.0,,-62.3,,-64.4,45.5,,-15.0,False,,,,False,False,,False,,False,False,,True
32007,235,480.0,53.0,,,,92.0,238.4,,339.6,,346.7,372.7,,336.0,245.0,-182.0,,,,-143.0,3.4,,104.6,,111.7,137.7,,101.0,True,,,,True,True,,True,,True,True,,True
32009,0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,True,,,,True,True,,,,True,,,
32011,5,5.0,0.0,,,,5.0,9.1,,,,0.2,5.0,,6.0,0.0,-5.0,,,,0.0,4.1,,,,-4.8,-0.0,,1.0,False,,,,True,False,,,,False,False,,False
32013,16,10.0,0.0,,,,37.0,27.4,,0.1,,12.9,5.8,,7.0,-6.0,-16.0,,,,21.0,11.4,,-15.9,,-3.1,-10.2,,-9.0,False,,,,False,False,,False,,True,False,,False
32015,16,10.0,0.0,,,,7.0,10.9,,1.3,,1.2,6.8,,5.0,-6.0,-16.0,,,,-9.0,-5.1,,-14.7,,-14.8,-9.2,,-11.0,False,,,,False,True,,False,,False,False,,False
32017,1,10.0,0.0,,,,5.0,6.1,,0.0,,0.4,5.7,,5.0,9.0,-1.0,,,,4.0,5.1,,-1.0,,-0.6,4.7,,4.0,True,,,,True,True,,True,,True,True,,True
32019,142,135.0,171.0,,,,74.0,283.8,,32.5,,77.1,117.3,,197.0,-7.0,29.0,,,,-68.0,141.8,,-109.5,,-64.9,-24.7,,55.0,False,,,,False,False,,False,,False,False,,False
32021,1,5.0,0.0,,,,0.0,0.9,,0.1,,0.8,,,2.0,4.0,-1.0,,,,-1.0,-0.1,,-0.9,,-0.2,,,1.0,True,,,,True,True,,True,,True,,,True
32023,48,135.0,6.0,,,,83.0,172.1,,29.5,,38.0,91.0,,119.0,87.0,-42.0,,,,35.0,124.1,,-18.5,,-10.0,43.0,,71.0,True,,,,True,False,,True,,True,True,,True
32027,7,15.0,0.0,,,,0.0,20.5,,0.3,,4.6,,,7.0,8.0,-7.0,,,,-7.0,13.5,,-6.7,,-2.4,,,0.0,True,,,,True,False,,True,,True,,,True
32029,4,0.0,0.0,,,,0.0,4.7,,0.0,,0.7,1.4,,2.0,-4.0,-4.0,,,,-4.0,0.7,,-4.0,,-3.3,-2.6,,-2.0,False,,,,False,True,,True,,True,True,,True
32031,2520,2455.0,3894.0,,,,2122.0,1625.1,,2392.3,,2423.1,2077.3,,1690.0,-65.0,1374.0,,,,-398.0,-894.9,,-127.7,,-96.9,-442.7,,-830.0,False,,,,False,False,,False,,False,False,,False
32033,39,40.0,,,,,75.0,18.2,,0.3,,2.7,,,44.0,1.0,,,,,36.0,-20.8,,-38.7,,-36.3,,,5.0,,,,,False,False,,False,,False,,,False
32510,135,95.0,48.0,,,,231.0,210.6,,22.3,,81.0,79.1,,126.0,-40.0,-87.0,,,,96.0,75.6,,-112.7,,-54.0,-55.9,,-9.0,False,,,,False,False,,False,,False,False,,True
33001,26,5.0,0.0,,,,40.0,79.2,,0.2,,4.3,13.5,,1.0,-21.0,-26.0,,,,14.0,53.2,,-25.8,,-21.7,-12.5,,-25.0,False,,,,True,False,,False,,False,True,,False
33003,24,15.0,0.0,,,,10.0,68.1,,0.2,,6.4,12.9,,30.0,-9.0,-24.0,,,,-14.0,44.1,,-23.8,,-17.6,-11.1,,6.0,False,,,,False,False,,False,,False,False,,True
33005,32,25.0,9.0,,,,27.0,210.9,,15.1,,18.1,23.1,,9.0,-7.0,-23.0,,,,-5.0,178.9,,-16.9,,-13.9,-8.9,,-23.0,False,,,,True,False,,False,,False,False,,False
33007,6,0.0,0.0,,,,0.0,5.9,,0.0,,0.4,,,0.0,-6.0,-6.0,,,,-6.0,-0.1,,-6.0,,-5.6,,,-6.0,False,,,,False,True,,True,,True,,,False
33009,29,10.0,0.0,,,,30.0,72.3,,0.2,,1.0,10.6,,12.0,-19.0,-29.0,,,,1.0,43.3,,-28.8,,-28.0,-18.4,,-17.0,False,,,,True,False,,False,,False,True,,True
33011,387,240.0,161.0,,,,258.0,338.3,,54.5,,46.0,244.4,,138.0,-147.0,-226.0,,,,-129.0,-48.7,,-332.5,,-341.0,-142.6,,-249.0,False,,,,True,True,,False,,False,True,,False
33013,88,65.0,297.0,,,,70.0,135.9,,10.6,,44.5,49.6,,61.0,-23.0,209.0,,,,-18.0,47.9,,-77.4,,-43.5,-38.4,,-27.0,False,,,,True,False,,False,,False,False,,False
33015,254,175.0,102.0,,,,87.0,422.4,,35.6,,160.7,133.9,,122.0,-79.0,-152.0,,,,-167.0,168.4,,-218.4,,-93.3,-120.1,,-132.0,False,,,,False,False,,False,,False,False,,False
33017,171,20.0,3.0,,,,45.0,163.8,,3.3,,106.1,18.0,,6.0,-151.0,-168.0,,,,-126.0,-7.2,,-167.7,,-64.9,-153.0,,-165.0,False,,,,True,True,,False,,True,False,,False
33019,10,5.0,7.0,,,,19.0,68.5,,0.1,,0.0,3.7,,0.0,-5.0,-3.0,,,,9.0,58.5,,-9.9,,-10.0,-6.3,,-10.0,True,,,,False,False,,False,,False,False,,False
34001,390,495.0,1167.0,,,,490.0,424.1,,164.3,,444.3,352.5,,624.0,105.0,777.0,,,,100.0,34.1,,-225.7,,54.3,-37.5,,234.0,False,,,,True,True,,False,,True,True,,False
34003,1047,980.0,1257.0,,,,482.0,1286.4,,141.5,,1298.2,871.4,,670.0,-67.0,210.0,,,,-565.0,239.4,,-905.5,,251.2,-175.6,,-377.0,False,,,,False,False,,False,,False,False,,False
34005,838,660.0,714.0,,,,547.0,910.2,,409.0,,772.6,593.9,,494.0,-178.0,-124.0,,,,-291.0,72.2,,-429.0,,-65.4,-244.1,,-344.0,True,,,,False,True,,False,,True,False,,False
34007,922,820.0,518.0,,,,1004.0,1152.7,,309.8,,1720.2,958.4,,569.0,-102.0,-404.0,,,,82.0,230.7,,-612.2,,798.2,36.4,,-353.0,False,,,,True,False,,False,,False,True,,False
34009,150,140.0,124.0,,,,138.0,181.2,,54.5,,67.6,73.2,,145.0,-10.0,-26.0,,,,-12.0,31.2,,-95.5,,-82.4,-76.8,,-5.0,False,,,,False,False,,False,,False,False,,True
34011,285,365.0,263.0,,,,564.0,368.4,,106.2,,221.0,200.3,,391.0,80.0,-22.0,,,,279.0,83.4,,-178.8,,-64.0,-84.7,,106.0,True,,,,False,False,,False,,True,False,,False
34013,936,885.0,976.0,,,,703.0,1097.8,,292.3,,777.6,478.2,,860.0,-51.0,40.0,,,,-233.0,161.8,,-643.7,,-158.4,-457.8,,-76.0,True,,,,False,False,,False,,False,False,,False
34015,944,725.0,527.0,,,,507.0,1080.6,,317.1,,443.4,842.7,,657.0,-219.0,-417.0,,,,-437.0,136.6,,-626.9,,-500.6,-101.3,,-287.0,False,,,,False,True,,False,,False,True,,False
34017,603,760.0,627.0,,,,559.0,3653.0,,229.4,,387.5,442.3,,515.0,157.0,24.0,,,,-44.0,3050.0,,-373.6,,-215.5,-160.7,,-88.0,True,,,,True,False,,False,,False,False,,True
34019,123,160.0,383.0,,,,70.0,146.5,,41.1,,93.9,66.1,,603.0,37.0,260.0,,,,-53.0,23.5,,-81.9,,-29.1,-56.9,,480.0,False,,,,False,True,,False,,True,False,,False
34021,370,380.0,314.0,,,,699.0,464.3,,149.2,,1.1,274.8,,404.0,10.0,-56.0,,,,329.0,94.3,,-220.8,,-368.9,-95.2,,34.0,False,,,,False,False,,False,,False,False,,False
34023,1131,890.0,1153.0,,,,797.0,1229.5,,512.5,,838.9,952.7,,783.0,-241.0,22.0,,,,-334.0,98.5,,-618.5,,-292.1,-178.3,,-348.0,True,,,,False,True,,False,,False,True,,False
34025,1205,570.0,370.0,,,,396.0,1038.1,,274.7,,482.3,521.2,,367.0,-635.0,-835.0,,,,-809.0,-166.9,,-930.3,,-722.7,-683.8,,-838.0,False,,,,False,True,,False,,False,False,,False
34027,450,335.0,212.0,,,,303.0,1149.9,,131.6,,51.6,149.7,,251.0,-115.0,-238.0,,,,-147.0,699.9,,-318.4,,-398.4,-300.3,,-199.0,False,,,,False,False,,False,,False,False,,False
34029,1995,840.0,2048.0,,,,438.0,977.4,,300.5,,549.2,724.9,,1088.0,-1155.0,53.0,,,,-1557.0,-1017.6,,-1694.5,,-1445.8,-1270.1,,-907.0,True,,,,False,True,,False,,False,False,,True
34031,838,1145.0,1680.0,,,,542.0,1072.1,,387.4,,2055.8,1008.1,,872.0,307.0,842.0,,,,-296.0,234.1,,-450.6,,1217.8,170.1,,34.0,False,,,,True,True,,False,,False,True,,True
34033,112,145.0,194.0,,,,139.0,176.8,,19.8,,100.5,78.9,,129.0,33.0,82.0,,,,27.0,64.8,,-92.2,,-11.5,-33.1,,17.0,False,,,,True,False,,False,,True,False,,True
34035,445,205.0,147.0,,,,249.0,477.2,,32.5,,259.3,199.0,,120.0,-240.0,-298.0,,,,-196.0,32.2,,-412.5,,-185.7,-246.0,,-325.0,False,,,,True,True,,False,,True,False,,False
34037,136,65.0,32.0,,,,25.0,289.7,,13.6,,70.7,18.4,,52.0,-71.0,-104.0,,,,-111.0,153.7,,-122.4,,-65.3,-117.6,,-84.0,False,,,,False,False,,False,,True,False,,False
34039,635,600.0,1529.0,,,,609.0,1339.6,,154.4,,3752.0,327.4,,320.0,-35.0,894.0,,,,-26.0,704.6,,-480.6,,3117.0,-307.6,,-315.0,False,,,,True,False,,False,,False,False,,False
34041,66,85.0,87.0,,,,57.0,202.4,,12.7,,85.3,72.9,,142.0,19.0,21.0,,,,-9.0,136.4,,-53.3,,19.3,6.9,,76.0,False,,,,True,False,,False,,False,True,,False
35001,896,1040.0,1827.0,,,,1720.0,1662.1,,1190.8,,1005.6,754.2,,703.0,144.0,931.0,,,,824.0,766.1,,294.8,,109.6,-141.8,,-193.0,False,,,,False,False,,False,,True,True,,False
35003,6,0.0,0.0,,,,0.0,2.0,,0.0,,0.5,0.0,,0.0,-6.0,-6.0,,,,-6.0,-4.0,,-6.0,,-5.5,-6.0,,-6.0,False,,,,False,True,,True,,True,True,,False
35005,543,400.0,341.0,,,,179.0,495.0,,386.1,,405.3,354.2,,287.0,-143.0,-202.0,,,,-364.0,-48.0,,-156.9,,-137.7,-188.8,,-256.0,False,,,,False,True,,False,,True,False,,False
35006,45,20.0,67.0,,,,37.0,43.1,,11.4,,18.1,14.8,,19.0,-25.0,22.0,,,,-8.0,-1.9,,-33.6,,-26.9,-30.2,,-26.0,True,,,,True,True,,False,,False,False,,False
35007,12,5.0,0.0,,,,0.0,21.7,,0.3,,2.6,,,3.0,-7.0,-12.0,,,,-12.0,9.7,,-11.7,,-9.4,,,-9.0,False,,,,False,False,,False,,False,,,False
35009,152,225.0,97.0,,,,357.0,253.9,,66.6,,77.5,271.0,,123.0,73.0,-55.0,,,,205.0,101.9,,-85.4,,-74.5,119.0,,-29.0,True,,,,False,False,,False,,False,False,,True
35011,2,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,-2.0,-2.0,,,,-2.0,-2.0,,,,-2.0,,,,False,,,,False,False,,,,False,,,
35013,640,330.0,119.0,,,,967.0,354.8,,326.5,,289.1,417.3,,264.0,-310.0,-521.0,,,,327.0,-285.2,,-313.5,,-350.9,-222.7,,-376.0,False,,,,False,True,,False,,False,True,,False
35015,381,250.0,386.0,,,,149.0,316.4,,81.5,,89.7,208.1,,229.0,-131.0,5.0,,,,-232.0,-64.6,,-299.5,,-291.3,-172.9,,-152.0,True,,,,False,True,,False,,False,False,,False
35017,47,10.0,0.0,,,,28.0,27.4,,4.9,,0.0,4.8,,7.0,-37.0,-47.0,,,,-19.0,-19.6,,-42.1,,-47.0,-42.2,,-40.0,False,,,,True,True,,False,,False,False,,False
35019,2,10.0,0.0,,,,1.0,7.1,,0.6,,0.0,10.7,,4.0,8.0,-2.0,,,,-1.0,5.1,,-1.4,,-2.0,8.7,,2.0,True,,,,True,True,,True,,True,False,,True
35021,0,5.0,0.0,,,,0.0,5.1,,0.0,,0.0,,,3.0,5.0,0.0,,,,0.0,5.1,,0.0,,0.0,,,3.0,True,,,,True,False,,True,,True,,,True
35023,6,15.0,0.0,,,,10.0,7.9,,5.5,,21.4,26.2,,3.0,9.0,-6.0,,,,4.0,1.9,,-0.5,,15.4,20.2,,-3.0,True,,,,True,True,,True,,False,False,,True
35025,377,570.0,496.0,,,,370.0,502.0,,285.2,,557.2,550.3,,279.0,193.0,119.0,,,,-7.0,125.0,,-91.8,,180.2,173.3,,-98.0,True,,,,True,True,,True,,True,True,,True
35027,49,55.0,10.0,,,,12.0,100.7,,9.2,,25.9,48.1,,55.0,6.0,-39.0,,,,-37.0,51.7,,-39.8,,-23.1,-0.9,,6.0,False,,,,False,False,,False,,False,True,,False
35028,9,0.0,0.0,,,,6.0,23.8,,0.6,,0.8,7.0,,1.0,-9.0,-9.0,,,,-3.0,14.8,,-8.4,,-8.2,-2.0,,-8.0,False,,,,True,False,,True,,True,True,,True
35029,159,20.0,2.0,,,,61.0,54.9,,14.4,,65.2,86.1,,13.0,-139.0,-157.0,,,,-98.0,-104.1,,-144.6,,-93.8,-72.9,,-146.0,False,,,,True,True,,False,,True,True,,False
35031,198,0.0,120.0,,,,124.0,66.4,,72.6,,135.1,269.0,,0.0,-198.0,-78.0,,,,-74.0,-131.6,,-125.4,,-62.9,71.0,,-198.0,True,,,,True,True,,True,,True,True,,False
35033,1,0.0,0.0,,,,0.0,2.0,,,,0.0,0.4,,0.0,-1.0,-1.0,,,,-1.0,1.0,,,,-1.0,-0.6,,-1.0,False,,,,False,True,,,,False,True,,False
35035,53,15.0,0.0,,,,63.0,121.2,,7.6,,10.6,15.0,,18.0,-38.0,-53.0,,,,10.0,68.2,,-45.4,,-42.4,-38.0,,-35.0,False,,,,True,False,,False,,False,True,,True
35037,15,70.0,11.0,,,,12.0,60.7,,2.2,,17.7,39.6,,72.0,55.0,-4.0,,,,-3.0,45.7,,-12.8,,2.7,24.6,,57.0,True,,,,True,True,,True,,True,True,,False
35039,52,85.0,36.0,,,,45.0,140.9,,40.7,,34.1,58.3,,51.0,33.0,-16.0,,,,-7.0,88.9,,-11.3,,-17.9,6.3,,-1.0,True,,,,True,False,,True,,True,True,,True
35041,91,90.0,100.0,,,,116.0,130.8,,17.1,,22.3,100.1,,53.0,-1.0,9.0,,,,25.0,39.8,,-73.9,,-68.7,9.1,,-38.0,False,,,,False,False,,False,,False,False,,False
35043,167,90.0,36.0,,,,147.0,205.1,,123.0,,102.6,176.9,,66.0,-77.0,-131.0,,,,-20.0,38.1,,-44.0,,-64.4,9.9,,-101.0,False,,,,True,True,,True,,True,True,,False
35045,205,115.0,101.0,,,,210.0,73.8,,117.6,,193.0,169.6,,33.0,-90.0,-104.0,,,,5.0,-131.2,,-87.4,,-12.0,-35.4,,-172.0,False,,,,True,False,,True,,True,True,,False
35047,45,45.0,22.0,,,,147.0,114.1,,8.1,,129.4,16.3,,75.0,0.0,-23.0,,,,102.0,69.1,,-36.9,,84.4,-28.7,,30.0,False,,,,False,False,,False,,False,False,,False
35049,240,335.0,441.0,,,,474.0,603.8,,309.4,,305.2,281.4,,264.0,95.0,201.0,,,,234.0,363.8,,69.4,,65.2,41.4,,24.0,False,,,,False,False,,True,,True,True,,True
35051,10,10.0,0.0,,,,1.0,34.2,,3.2,,11.4,8.7,,12.0,0.0,-10.0,,,,-9.0,24.2,,-6.8,,1.4,-1.3,,2.0,False,,,,False,False,,False,,False,False,,False
35053,27,5.0,0.0,,,,14.0,53.3,,2.3,,9.0,5.7,,3.0,-22.0,-27.0,,,,-13.0,26.3,,-24.7,,-18.0,-21.3,,-24.0,False,,,,True,False,,False,,True,True,,False
35055,28,0.0,0.0,,,,19.0,53.7,,9.3,,3.5,15.0,,7.0,-28.0,-28.0,,,,-9.0,25.7,,-18.7,,-24.6,-13.0,,-21.0,False,,,,True,True,,True,,True,True,,True
35057,9,0.0,0.0,,,,7.0,37.1,,1.8,,1.6,0.9,,3.0,-9.0,-9.0,,,,-2.0,28.1,,-7.2,,-7.4,-8.1,,-6.0,False,,,,True,False,,True,,True,True,,True
35059,2,0.0,0.0,,,,5.0,6.6,,2.9,,0.1,,,0.0,-2.0,-2.0,,,,3.0,4.6,,0.9,,-1.9,,,-2.0,False,,,,False,False,,True,,True,,,False
35061,91,150.0,89.0,,,,194.0,369.6,,92.4,,127.7,68.9,,127.0,59.0,-2.0,,,,103.0,278.6,,1.4,,36.7,-22.1,,36.0,True,,,,False,False,,True,,True,True,,True
36001,389,250.0,212.0,,,,181.0,546.7,,64.2,,175.0,197.9,,133.0,-139.0,-177.0,,,,-208.0,157.7,,-324.8,,-214.0,-191.1,,-256.0,False,,,,False,False,,False,,False,False,,False
36003,22,20.0,0.0,,,,39.0,104.0,,2.3,,14.5,15.6,,68.0,-2.0,-22.0,,,,17.0,82.0,,-19.7,,-7.5,-6.4,,46.0,False,,,,False,False,,False,,False,False,,False
36005,1902,0.0,,,,,,3549.6,,,,0.0,,,,-1902.0,,,,,,1647.6,,,,-1902.0,,,,,,,,,True,,,,False,,,
36007,323,310.0,325.0,,,,103.0,899.6,,108.9,,245.7,234.6,,293.0,-13.0,2.0,,,,-220.0,576.6,,-214.1,,-77.3,-88.4,,-30.0,True,,,,False,False,,False,,False,False,,False
36009,81,40.0,32.0,,,,81.0,182.5,,12.7,,30.4,39.5,,87.0,-41.0,-49.0,,,,0.0,101.5,,-68.3,,-50.6,-41.5,,6.0,False,,,,True,False,,False,,False,False,,True
36011,45,15.0,7.0,,,,9.0,179.6,,1.7,,8.7,14.3,,2.0,-30.0,-38.0,,,,-36.0,134.6,,-43.3,,-36.3,-30.7,,-43.0,False,,,,False,False,,False,,False,False,,False
36013,281,120.0,182.0,,,,87.0,479.1,,18.9,,65.2,130.2,,372.0,-161.0,-99.0,,,,-194.0,198.1,,-262.1,,-215.8,-150.8,,91.0,True,,,,False,False,,False,,False,True,,True
36015,246,30.0,29.0,,,,51.0,225.6,,2.6,,25.2,20.4,,9.0,-216.0,-217.0,,,,-195.0,-20.4,,-243.4,,-220.8,-225.6,,-237.0,False,,,,True,True,,False,,False,False,,False
36017,26,25.0,0.0,,,,1.0,101.5,,3.3,,0.1,13.5,,36.0,-1.0,-26.0,,,,-25.0,75.5,,-22.7,,-25.9,-12.5,,10.0,False,,,,False,False,,False,,False,False,,False
36019,18,50.0,151.0,,,,31.0,240.3,,8.8,,22.5,35.9,,220.0,32.0,133.0,,,,13.0,222.3,,-9.2,,4.5,17.9,,202.0,False,,,,True,False,,True,,True,True,,False
36021,30,50.0,37.0,,,,2.0,115.7,,2.5,,10.4,58.2,,18.0,20.0,7.0,,,,-28.0,85.7,,-27.5,,-19.6,28.2,,-12.0,True,,,,False,False,,False,,True,False,,True
36023,73,5.0,0.0,,,,3.0,93.1,,1.2,,1.8,3.7,,1.0,-68.0,-73.0,,,,-70.0,20.1,,-71.8,,-71.2,-69.3,,-72.0,False,,,,False,True,,False,,False,False,,False
36025,24,10.0,0.0,,,,0.0,83.6,,0.2,,4.4,6.7,,4.0,-14.0,-24.0,,,,-24.0,59.6,,-23.8,,-19.6,-17.3,,-20.0,False,,,,False,False,,False,,False,False,,False
36027,362,425.0,599.0,,,,203.0,1173.8,,120.6,,343.2,367.4,,562.0,63.0,237.0,,,,-159.0,811.8,,-241.4,,-18.8,5.4,,200.0,False,,,,False,False,,False,,True,True,,False
36029,1895,1495.0,2382.0,,,,948.0,3777.4,,698.8,,2198.3,1339.0,,1822.0,-400.0,487.0,,,,-947.0,1882.4,,-1196.2,,303.3,-556.0,,-73.0,False,,,,False,False,,False,,True,False,,True
36031,69,195.0,444.0,,,,9.0,106.8,,167.2,,262.4,89.1,,695.0,126.0,375.0,,,,-60.0,37.8,,98.2,,193.4,20.1,,626.0,False,,,,True,True,,True,,False,True,,False
36033,10,10.0,0.0,,,,2.0,61.9,,0.4,,1.6,16.1,,34.0,0.0,-10.0,,,,-8.0,51.9,,-9.6,,-8.4,6.1,,24.0,False,,,,False,False,,False,,False,False,,False
36035,26,25.0,18.0,,,,1.0,112.3,,2.6,,26.6,11.9,,10.0,-1.0,-8.0,,,,-25.0,86.3,,-23.4,,0.6,-14.1,,-16.0,False,,,,False,False,,False,,True,False,,False
36037,29,30.0,45.0,,,,41.0,144.8,,1.1,,18.0,29.1,,17.0,1.0,16.0,,,,12.0,115.8,,-27.9,,-11.0,0.1,,-12.0,False,,,,False,False,,False,,False,True,,False
36039,18,40.0,57.0,,,,0.0,124.6,,3.8,,29.9,35.6,,60.0,22.0,39.0,,,,-18.0,106.6,,-14.2,,11.9,17.6,,42.0,False,,,,True,False,,True,,True,True,,False
36041,3,20.0,0.0,,,,0.0,5.5,,0.1,,2.1,9.9,,66.0,17.0,-3.0,,,,-3.0,2.5,,-2.9,,-0.9,6.9,,63.0,True,,,,True,True,,True,,True,True,,False
36043,45,35.0,6.0,,,,0.0,150.4,,2.0,,17.2,44.1,,62.0,-10.0,-39.0,,,,-45.0,105.4,,-43.0,,-27.8,-0.9,,17.0,False,,,,False,False,,False,,False,True,,False
36045,23,5.0,0.0,,,,0.0,138.7,,1.1,,0.9,9.1,,2.0,-18.0,-23.0,,,,-23.0,115.7,,-21.9,,-22.1,-13.9,,-21.0,False,,,,False,False,,False,,False,True,,False
36047,3936,0.0,,,,,,5289.6,,,,0.0,,,,-3936.0,,,,,,1353.6,,,,-3936.0,,,,,,,,,True,,,,False,,,
36049,3,0.0,0.0,,,,0.0,80.4,,0.6,,0.0,13.8,,0.0,-3.0,-3.0,,,,-3.0,77.4,,-2.4,,-3.0,10.8,,-3.0,False,,,,False,False,,True,,False,False,,False
36051,28,5.0,0.0,,,,36.0,132.7,,1.1,,7.8,4.6,,2.0,-23.0,-28.0,,,,8.0,104.7,,-26.9,,-20.2,-23.4,,-26.0,False,,,,True,False,,False,,True,False,,False
36053,61,55.0,59.0,,,,2.0,188.7,,8.6,,54.5,54.7,,75.0,-6.0,-2.0,,,,-59.0,127.7,,-52.4,,-6.5,-6.3,,14.0,True,,,,False,False,,False,,False,False,,False
36055,705,770.0,466.0,,,,535.0,1500.8,,214.6,,752.5,410.0,,452.0,65.0,-239.0,,,,-170.0,795.8,,-490.4,,47.5,-295.0,,-253.0,False,,,,False,False,,False,,True,False,,False
36057,39,45.0,60.0,,,,0.0,143.0,,4.0,,34.7,42.0,,53.0,6.0,21.0,,,,-39.0,104.0,,-35.0,,-4.3,3.0,,14.0,False,,,,False,False,,False,,True,True,,False
36059,2371,1570.0,2668.0,,,,652.0,3418.3,,916.3,,90.0,2155.8,,1800.0,-801.0,297.0,,,,-1719.0,1047.3,,-1454.7,,-2280.9,-215.2,,-571.0,True,,,,False,False,,False,,False,True,,True
