,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
28023,93,36.0,32.3,,26.0,49.0,,,,,,,17.0,,45.8,33.9,,14.6,26.2,0.3,21.0,65.0,,18.9,,,,,,23.0,24.7,50.7,-57.0,-60.7,,-67.0,-44.0,,,,,,,-76.0,,-47.2,-59.1,,-78.4,-66.8,-92.7,-72.0,-28.0,,-74.1,,,,,,-70.0,-68.3,-42.3,False,,False,True,,,,,,,False,,True,False,,False,False,False,False,True,,False,,,,,,False,False,True
28025,62,70.0,70.7,,62.0,74.0,,,,,,,32.0,,51.9,26.5,,48.1,74.0,1.0,114.0,45.0,,235.1,,,,,,74.0,34.2,77.0,8.0,8.7,,0.0,12.0,,,,,,,-30.0,,-10.1,-35.5,,-13.9,12.0,-61.0,52.0,-17.0,,173.1,,,,,,12.0,-27.8,15.0,False,,True,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
28027,93,58.0,64.5,,47.0,0.0,,,,,,,102.0,,70.5,55.3,,18.3,47.5,0.2,38.0,0.0,,19.4,,80.8,,,,6.0,33.5,82.9,-35.0,-28.5,,-46.0,-93.0,,,,,,,9.0,,-22.5,-37.7,,-74.7,-45.5,-92.8,-55.0,-93.0,,-73.6,,-12.2,,,,-87.0,-59.5,-10.1,True,,False,False,,,,,,,True,,True,False,,False,False,False,False,False,,False,,True,,,,False,False,True
28029,55,46.0,66.3,,43.0,45.0,,,,,,,64.0,,54.7,27.2,,1.2,17.3,1.6,,30.0,,8.7,,44.4,,,,21.0,88.6,63.1,-9.0,11.3,,-12.0,-10.0,,,,,,,9.0,,-0.3,-27.8,,-53.8,-37.7,-53.4,,-25.0,,-46.3,,-10.6,,,,-34.0,33.6,8.1,False,,False,False,,,,,,,False,,True,False,,False,False,False,,False,,False,,False,,,,False,False,True
28031,55,74.0,77.0,,36.0,9.0,,,,,,,45.0,,72.9,31.9,,38.6,33.1,0.6,74.0,223.0,,0.5,,,,,,59.0,8.8,149.5,19.0,22.0,,-19.0,-46.0,,,,,,,-10.0,,17.9,-23.1,,-16.4,-21.9,-54.4,19.0,168.0,,-54.5,,,,,,4.0,-46.2,94.5,False,,False,False,,,,,,,True,,True,False,,True,False,False,False,False,,False,,,,,,True,False,False
28033,465,518.0,536.4,,404.0,60.0,,,,,,,341.0,,460.7,329.1,,416.7,434.4,241.8,448.0,469.0,,445.6,,388.7,348.0,,,445.0,366.3,1599.2,53.0,71.4,,-61.0,-405.0,,,,,,,-124.0,,-4.3,-135.9,,-48.3,-30.6,-223.2,-17.0,4.0,,-19.4,,-76.3,-117.0,,,-20.0,-98.7,1134.2,False,,False,False,,,,,,,False,,True,False,,True,True,False,True,True,,True,,False,False,,,True,False,False
28035,217,96.0,94.5,,92.0,118.0,,,,,,,209.0,,115.7,112.5,,46.9,88.2,2.7,77.0,115.0,,86.8,,123.8,,,,61.0,79.5,158.7,-121.0,-122.5,,-125.0,-99.0,,,,,,,-8.0,,-101.3,-104.5,,-170.1,-128.8,-214.3,-140.0,-102.0,,-130.2,,-93.2,,,,-156.0,-137.5,-58.3,False,,False,True,,,,,,,True,,True,True,,False,False,False,False,True,,False,,True,,,,False,False,True
28037,11,4.0,6.4,,3.0,0.0,,,,,,,34.0,,3.3,9.4,,0.0,3.7,0.0,0.0,3.0,,1.7,,,,,,3.0,12.5,9.5,-7.0,-4.6,,-8.0,-11.0,,,,,,,23.0,,-7.7,-1.6,,-11.0,-7.3,-11.0,-11.0,-8.0,,-9.3,,,,,,-8.0,1.5,-1.5,True,,False,False,,,,,,,False,,False,True,,False,False,False,False,False,,False,,,,,,False,True,True
28039,55,36.0,43.1,,26.0,6.0,,,,,,,47.0,,47.6,42.0,,13.5,29.1,0.1,22.0,64.0,,14.2,,,,,,24.0,13.3,129.4,-19.0,-11.9,,-29.0,-49.0,,,,,,,-8.0,,-7.4,-13.0,,-41.5,-25.9,-54.9,-33.0,9.0,,-40.8,,,,,,-31.0,-41.7,74.4,True,,False,False,,,,,,,True,,True,True,,False,False,False,False,True,,False,,,,,,False,False,False
28041,63,22.0,26.6,,16.0,0.0,,,,,,,48.0,,28.3,20.0,,5.7,17.5,0.0,15.0,28.0,,14.5,,,,,,41.0,18.4,109.6,-41.0,-36.4,,-47.0,-63.0,,,,,,,-15.0,,-34.7,-43.0,,-57.3,-45.5,-63.0,-48.0,-35.0,,-48.5,,,,,,-22.0,-44.6,46.6,True,,False,False,,,,,,,True,,True,False,,False,False,False,False,True,,False,,,,,,True,False,False
28043,83,62.0,65.1,,48.0,43.0,,,,,,,49.0,,48.8,29.6,,26.4,53.1,1.9,65.0,127.0,,85.7,,,,,,4.0,35.0,85.0,-21.0,-17.9,,-35.0,-40.0,,,,,,,-34.0,,-34.2,-53.4,,-56.6,-29.9,-81.1,-18.0,44.0,,2.7,,,,,,-79.0,-48.0,2.0,True,,False,False,,,,,,,False,,False,False,,False,False,False,True,False,,True,,,,,,False,False,True
28045,50,48.0,44.2,,45.0,51.0,,,,,,,82.0,,70.2,68.3,,20.5,41.0,62.4,22.0,107.0,,20.2,,,,,,38.0,24.0,87.3,-2.0,-5.8,,-5.0,1.0,,,,,,,32.0,,20.2,18.3,,-29.5,-9.0,12.4,-28.0,57.0,,-29.8,,,,,,-12.0,-26.0,37.3,False,,False,True,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
28047,276,276.0,271.9,,261.0,238.0,,,,,,,346.0,,273.6,402.0,,186.7,240.4,370.8,187.0,117.0,,192.4,,224.9,166.0,,,215.0,254.4,342.9,0.0,-4.1,,-15.0,-38.0,,,,,,,70.0,,-2.4,126.0,,-89.3,-35.6,94.8,-89.0,-159.0,,-83.6,,-51.1,-110.0,,,-61.0,-21.6,66.9,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
28049,339,288.0,288.8,313.6,235.0,25.0,,,,,,,379.0,,275.5,291.2,,218.3,225.6,153.9,205.0,399.0,,172.1,,244.9,194.0,,,260.0,107.9,587.0,-51.0,-50.2,-25.4,-104.0,-314.0,,,,,,,40.0,,-63.5,-47.8,,-120.7,-113.4,-185.1,-134.0,60.0,,-166.9,,-94.1,-145.0,,,-79.0,-231.1,248.0,True,True,False,False,,,,,,,True,,False,True,,False,False,False,False,False,,False,,False,False,,,False,False,False
28051,24,32.0,30.2,,23.0,21.0,,,,,,,29.0,,22.9,28.6,,8.1,23.5,0.9,26.0,21.0,,17.3,,41.0,,,,0.0,43.6,36.6,8.0,6.2,,-1.0,-3.0,,,,,,,5.0,,-1.1,4.6,,-15.9,-0.5,-23.1,2.0,-3.0,,-6.7,,17.0,,,,-24.0,19.6,12.6,True,,True,True,,,,,,,True,,True,True,,False,True,False,True,True,,True,,False,,,,False,False,False
28053,17,22.0,23.9,,15.0,1.0,,,,,,,17.0,,16.9,13.4,,8.6,18.9,0.1,18.0,56.0,,14.0,,,,,,11.0,12.7,44.6,5.0,6.9,,-2.0,-16.0,,,,,,,0.0,,-0.1,-3.6,,-8.4,1.9,-16.9,1.0,39.0,,-3.0,,,,,,-6.0,-4.3,27.6,False,,True,False,,,,,,,True,,True,True,,False,True,False,True,False,,True,,,,,,False,True,False
28055,7,0.0,6.0,,0.0,12.0,,,,,,,14.0,,0.2,1.5,,,0.7,,0.0,2.0,,2.0,,,,,,0.0,4.8,16.7,-7.0,-1.0,,-7.0,5.0,,,,,,,7.0,,-6.8,-5.5,,,-6.3,,-7.0,-5.0,,-5.0,,,,,,-7.0,-2.2,9.7,True,,False,True,,,,,,,False,,True,True,,,True,,False,True,,True,,,,,,False,True,False
28057,150,90.0,85.5,,84.0,114.0,,,,,,,50.0,,113.5,75.0,,77.6,101.8,76.4,113.0,12.0,,67.3,,,,,,63.0,69.6,126.3,-60.0,-64.5,,-66.0,-36.0,,,,,,,-100.0,,-36.5,-75.0,,-72.4,-48.2,-73.6,-37.0,-138.0,,-82.7,,,,,,-87.0,-80.4,-23.7,False,,False,True,,,,,,,False,,True,False,,False,True,False,True,False,,False,,,,,,False,False,True
28059,220,276.0,280.7,,242.0,284.0,,,,,,,240.0,,252.3,369.9,,167.1,213.8,256.6,160.0,209.0,,201.4,,193.1,162.0,,,213.0,146.3,557.2,56.0,60.7,,22.0,64.0,,,,,,,20.0,,32.3,149.9,,-52.9,-6.2,36.6,-60.0,-11.0,,-18.6,,-26.9,-58.0,,,-7.0,-73.7,337.2,False,,True,False,,,,,,,True,,True,False,,True,True,True,False,True,,True,,True,False,,,True,False,False
28061,53,36.0,34.2,,28.0,20.0,,,,,,,34.0,,51.2,25.7,,9.6,28.1,0.3,20.0,20.0,,28.9,,,,,,32.0,27.9,67.3,-17.0,-18.8,,-25.0,-33.0,,,,,,,-19.0,,-1.8,-27.3,,-43.4,-24.9,-52.7,-33.0,-33.0,,-24.1,,,,,,-21.0,-25.1,14.3,False,,False,False,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,True
28063,13,14.0,14.7,,10.0,0.0,,,,,,,20.0,,10.6,9.6,,2.8,9.3,0.0,7.0,5.0,,22.4,,,,,,10.0,10.5,23.2,1.0,1.7,,-3.0,-13.0,,,,,,,7.0,,-2.4,-3.4,,-10.2,-3.7,-13.0,-6.0,-8.0,,9.4,,,,,,-3.0,-2.5,10.2,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
28065,29,10.0,7.9,,7.0,7.0,,,,,,,23.0,,7.0,19.8,,1.6,6.3,0.0,10.0,9.0,,6.8,,,,,,5.0,12.1,23.1,-19.0,-21.1,,-22.0,-22.0,,,,,,,-6.0,,-22.0,-9.2,,-27.4,-22.7,-29.0,-19.0,-20.0,,-22.2,,,,,,-24.0,-16.9,-5.9,False,,False,False,,,,,,,True,,False,True,,False,False,False,False,False,,False,,,,,,False,True,True
28067,199,140.0,140.8,,113.0,122.0,,,,,,,153.0,,119.1,83.1,,61.1,113.1,3.5,124.0,138.0,,68.9,,124.4,,,,115.0,85.7,210.5,-59.0,-58.2,,-86.0,-77.0,,,,,,,-46.0,,-79.9,-115.9,,-137.9,-85.9,-195.5,-75.0,-61.0,,-130.1,,-74.6,,,,-84.0,-113.3,11.5,True,,False,False,,,,,,,True,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,True
28069,10,6.0,5.4,,6.0,6.0,,,,,,,19.0,,5.9,10.7,,1.5,5.5,0.1,1.0,19.0,,11.0,,,,,,3.0,13.1,14.0,-4.0,-4.6,,-4.0,-4.0,,,,,,,9.0,,-4.1,0.7,,-8.5,-4.5,-9.9,-9.0,9.0,,1.0,,,,,,-7.0,3.1,4.0,False,,False,False,,,,,,,False,,False,True,,False,False,False,False,False,,True,,,,,,False,True,False
28071,270,428.0,414.9,,373.0,542.0,,,,,,,394.0,,473.5,126.3,,338.3,307.8,467.4,477.0,27.0,,216.4,,294.5,,,,244.0,316.8,632.0,158.0,144.9,,103.0,272.0,,,,,,,124.0,,203.5,-143.7,,68.3,37.8,197.4,207.0,-243.0,,-53.6,,24.5,,,,-26.0,46.8,362.0,True,,True,False,,,,,,,True,,False,True,,True,True,False,False,False,,True,,True,,,,True,True,False
28073,181,46.0,55.2,,57.0,105.0,,,,,,,181.0,,97.7,84.7,,13.5,44.7,50.5,40.0,14.0,,45.8,,64.5,,,,41.0,69.5,71.1,-135.0,-125.8,,-124.0,-76.0,,,,,,,0.0,,-83.3,-96.3,,-167.5,-136.3,-130.5,-141.0,-167.0,,-135.2,,-116.5,,,,-140.0,-111.5,-109.9,True,,True,True,,,,,,,True,,True,True,,False,False,True,False,False,,False,,True,,,,False,True,True
28075,115,166.0,167.0,,136.0,332.0,,,,,,,177.0,,136.1,155.6,,76.0,123.3,44.8,144.0,428.0,,87.7,,174.3,,,,140.0,59.5,198.1,51.0,52.0,,21.0,217.0,,,,,,,62.0,,21.1,40.6,,-39.0,8.3,-70.2,29.0,313.0,,-27.3,,59.3,,,,25.0,-55.5,83.1,False,,True,False,,,,,,,False,,True,True,,True,True,False,True,False,,True,,False,,,,True,False,False
28077,13,14.0,9.6,,10.0,0.0,,,,,,,28.0,,12.6,18.4,,4.3,8.9,0.1,,48.0,,8.4,,,,,,9.0,19.7,31.4,1.0,-3.4,,-3.0,-13.0,,,,,,,15.0,,-0.4,5.4,,-8.7,-4.1,-12.9,,35.0,,-4.6,,,,,,-4.0,6.7,18.4,False,,False,False,,,,,,,False,,True,False,,False,False,False,,False,,False,,,,,,False,False,False
28079,35,46.0,53.3,,35.0,63.0,,,,,,,52.0,,44.7,25.3,,12.7,25.3,1.5,24.0,103.0,,2.6,,,,,,31.0,49.6,73.4,11.0,18.3,,0.0,28.0,,,,,,,17.0,,9.7,-9.7,,-22.3,-9.7,-33.5,-11.0,68.0,,-32.4,,,,,,-4.0,14.6,38.4,False,,True,False,,,,,,,False,,True,True,,False,True,False,False,False,,False,,,,,,True,False,False
28081,292,258.0,252.7,,222.0,132.0,,,,,,,288.0,,237.6,169.5,,150.3,221.3,162.1,190.0,93.0,,149.7,,285.0,,,,188.0,169.1,274.1,-34.0,-39.3,,-70.0,-160.0,,,,,,,-4.0,,-54.4,-122.5,,-141.7,-70.7,-129.9,-102.0,-199.0,,-142.3,,-7.0,,,,-104.0,-122.9,-17.9,False,,False,False,,,,,,,True,,False,False,,False,False,False,False,False,,False,,True,,,,False,False,True
28083,90,112.0,55.4,,49.0,39.0,,,,,,,103.0,,74.4,51.3,,46.4,62.2,0.3,91.0,236.0,,22.3,,104.7,,,,18.0,54.3,159.4,22.0,-34.6,,-41.0,-51.0,,,,,,,13.0,,-15.6,-38.7,,-43.6,-27.8,-89.7,1.0,146.0,,-67.7,,14.7,,,,-72.0,-35.7,69.4,False,,False,False,,,,,,,True,,True,False,,False,False,False,True,False,,False,,True,,,,False,False,False
28085,83,34.0,35.3,,35.0,21.0,,,,,,,100.0,,56.5,49.2,,17.7,41.5,0.8,35.0,27.0,,38.7,,38.1,,,,31.0,31.7,48.8,-49.0,-47.7,,-48.0,-62.0,,,,,,,17.0,,-26.5,-33.8,,-65.3,-41.5,-82.2,-48.0,-56.0,,-44.3,,-44.9,,,,-52.0,-51.3,-34.2,True,,True,False,,,,,,,True,,True,True,,False,True,False,True,False,,True,,True,,,,False,False,True
28087,220,92.0,85.6,,79.0,0.0,,,,,,,178.0,,77.8,67.7,,42.8,76.8,53.5,77.0,156.0,,97.4,,88.8,,,,84.0,34.7,137.3,-128.0,-134.4,,-141.0,-220.0,,,,,,,-42.0,,-142.2,-152.3,,-177.2,-143.2,-166.5,-143.0,-64.0,,-122.6,,-131.2,,,,-136.0,-185.3,-82.7,False,,False,False,,,,,,,True,,False,False,,False,False,False,False,True,,True,,False,,,,False,False,True
28089,187,150.0,137.1,,135.0,355.0,,,,,,,200.0,,137.4,122.4,,108.1,131.0,64.0,103.0,199.0,,156.7,,122.6,,,,91.0,79.3,292.2,-37.0,-49.9,,-52.0,168.0,,,,,,,13.0,,-49.6,-64.6,,-78.9,-56.0,-123.0,-84.0,12.0,,-30.3,,-64.4,,,,-96.0,-107.7,105.2,False,,False,False,,,,,,,True,,False,False,,False,False,False,False,True,,True,,False,,,,False,False,False
28091,45,44.0,43.5,,28.0,4.0,,,,,,,72.0,,35.1,38.2,,18.1,33.4,0.7,26.0,68.0,,22.8,,,,,,35.0,41.4,70.2,-1.0,-1.5,,-17.0,-41.0,,,,,,,27.0,,-9.9,-6.8,,-26.9,-11.6,-44.3,-19.0,23.0,,-22.2,,,,,,-10.0,-3.6,25.2,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
28093,55,112.0,113.5,,69.0,39.0,,,,,,,101.0,,131.2,86.1,,57.3,75.7,1.2,78.0,224.0,,34.1,,,,,,83.0,85.0,446.8,57.0,58.5,,14.0,-16.0,,,,,,,46.0,,76.2,31.1,,2.3,20.7,-53.8,23.0,169.0,,-20.9,,,,,,28.0,30.0,391.8,False,,True,True,,,,,,,True,,False,True,,True,True,True,True,False,,True,,,,,,True,True,False
28095,92,102.0,103.1,,70.0,58.0,,,,,,,81.0,,99.5,81.9,,44.1,70.7,2.6,70.0,8.0,,38.5,,84.0,,,,78.0,72.5,125.4,10.0,11.1,,-22.0,-34.0,,,,,,,-11.0,,7.5,-10.1,,-47.9,-21.3,-89.4,-22.0,-84.0,,-53.5,,-8.0,,,,-14.0,-19.5,33.4,False,,False,False,,,,,,,False,,True,False,,False,False,False,False,False,,False,,True,,,,False,False,False
28097,27,30.0,31.6,,17.0,14.0,,,,,,,20.0,,25.5,20.0,,10.2,18.7,0.1,17.0,16.0,,16.8,,,,,,14.0,11.0,46.2,3.0,4.6,,-10.0,-13.0,,,,,,,-7.0,,-1.5,-7.0,,-16.8,-8.3,-26.9,-10.0,-11.0,,-10.2,,,,,,-13.0,-16.0,19.2,False,,False,False,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,False
28099,84,70.0,70.5,,46.0,31.0,,,,,,,63.0,,40.1,41.8,,23.4,51.2,1.6,64.0,127.0,,48.0,,70.8,,,,0.0,37.2,89.8,-14.0,-13.5,,-38.0,-53.0,,,,,,,-21.0,,-43.9,-42.2,,-60.6,-32.8,-82.4,-20.0,43.0,,-36.0,,-13.2,,,,-84.0,-46.8,5.8,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,True,,,,False,False,True
28101,43,72.0,75.8,,41.0,70.0,,,,,,,39.0,,67.2,49.7,,27.3,44.6,2.0,61.0,141.0,,10.1,,,,,,47.0,41.3,106.2,29.0,32.8,,-2.0,27.0,,,,,,,-4.0,,24.2,6.7,,-15.7,1.6,-41.0,18.0,98.0,,-32.9,,,,,,4.0,-1.7,63.2,False,,True,True,,,,,,,True,,True,True,,True,True,False,True,False,,False,,,,,,True,True,False
28103,13,14.0,14.5,,11.0,0.0,,,,,,,22.0,,11.6,15.2,,3.5,13.5,0.7,14.0,6.0,,3.2,,,,,,0.0,6.9,30.7,1.0,1.5,,-2.0,-13.0,,,,,,,9.0,,-1.4,2.2,,-9.5,0.5,-12.3,1.0,-7.0,,-9.8,,,,,,-13.0,-6.1,17.7,False,,False,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,,,,,,False,False,False
28105,116,242.0,249.5,,178.0,67.0,,,,,,,322.0,,182.6,77.4,,129.8,185.7,0.0,226.0,219.0,,159.3,,204.2,,,,149.0,140.9,275.1,126.0,133.5,,62.0,-49.0,,,,,,,206.0,,66.6,-38.6,,13.8,69.7,-116.0,110.0,103.0,,43.3,,88.2,,,,33.0,24.9,159.1,False,,True,True,,,,,,,False,,True,True,,True,True,True,True,True,,True,,True,,,,True,True,False
28107,137,68.0,68.4,,56.0,18.0,,,,,,,86.0,,77.7,51.5,,23.6,55.6,0.9,48.0,188.0,,24.9,,66.6,,,,56.0,31.7,130.9,-69.0,-68.6,,-81.0,-119.0,,,,,,,-51.0,,-59.3,-85.5,,-113.4,-81.4,-136.1,-89.0,51.0,,-112.1,,-70.4,,,,-81.0,-105.3,-6.1,True,,False,False,,,,,,,True,,True,False,,False,False,False,False,True,,False,,False,,,,False,False,True
28109,73,64.0,64.2,,59.0,51.0,,,,,,,112.0,,99.8,102.8,,25.5,51.3,125.9,46.0,49.0,,23.4,,,,,,49.0,32.5,153.7,-9.0,-8.8,,-14.0,-22.0,,,,,,,39.0,,26.8,29.8,,-47.5,-21.7,52.9,-27.0,-24.0,,-49.6,,,,,,-24.0,-40.5,80.7,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
28111,51,54.0,62.1,,25.0,14.0,,,,,,,15.0,,58.6,26.9,,9.8,33.7,36.4,53.0,7.0,,4.8,,,,,,34.0,61.0,76.1,3.0,11.1,,-26.0,-37.0,,,,,,,-36.0,,7.6,-24.1,,-41.2,-17.3,-14.6,2.0,-44.0,,-46.2,,,,,,-17.0,10.0,25.1,False,,False,False,,,,,,,False,,False,False,,False,False,False,True,False,,False,,,,,,False,False,False
28113,55,36.0,42.5,,35.0,25.0,,,,,,,108.0,,62.3,68.3,,7.3,29.9,0.9,18.0,0.0,,22.4,,65.2,,,,26.0,48.3,45.7,-19.0,-12.5,,-20.0,-30.0,,,,,,,53.0,,7.3,13.3,,-47.7,-25.1,-54.1,-37.0,-55.0,,-32.6,,10.2,,,,-29.0,-6.7,-9.3,True,,False,False,,,,,,,False,,True,True,,False,False,False,False,False,,False,,True,,,,False,True,True
28115,121,102.0,104.4,,78.0,60.0,,,,,,,84.0,,87.8,62.1,,33.5,83.7,2.2,70.0,136.0,,49.2,,80.1,,,,63.0,93.0,127.7,-19.0,-16.6,,-43.0,-61.0,,,,,,,-37.0,,-33.2,-58.9,,-87.5,-37.3,-118.8,-51.0,15.0,,-71.8,,-40.9,,,,-58.0,-28.0,6.7,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,True,,False,,False,,,,False,False,True
28117,131,124.0,122.9,,84.0,102.0,,,,,,,81.0,,112.1,65.7,,55.5,88.8,1.8,102.0,64.0,,42.4,,,,,,95.0,73.8,143.6,-7.0,-8.1,,-47.0,-29.0,,,,,,,-50.0,,-18.9,-65.3,,-75.5,-42.2,-129.2,-29.0,-67.0,,-88.6,,,,,,-36.0,-57.2,12.6,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
28119,26,12.0,11.6,,10.0,10.0,,,,,,,12.0,,16.0,13.0,,1.3,11.2,0.1,11.0,4.0,,7.6,,,,,,0.0,22.7,31.0,-14.0,-14.4,,-16.0,-16.0,,,,,,,-14.0,,-10.0,-13.0,,-24.7,-14.8,-25.9,-15.0,-22.0,,-18.4,,,,,,-26.0,-3.3,5.0,False,,False,False,,,,,,,False,,True,True,,False,False,False,False,False,,False,,,,,,False,True,True
28121,239,160.0,148.8,,152.0,230.0,,,,,,,223.0,,214.9,222.7,,98.8,145.9,133.9,125.0,51.0,,158.8,,126.4,84.0,,,163.0,184.0,278.1,-79.0,-90.2,,-87.0,-9.0,,,,,,,-16.0,,-24.1,-16.3,,-140.2,-93.1,-105.1,-114.0,-188.0,,-80.2,,-112.6,-155.0,,,-76.0,-55.0,39.1,False,,False,True,,,,,,,True,,True,True,,False,False,False,False,False,,False,,False,False,,,True,True,True
28123,38,30.0,31.3,,30.0,49.0,,,,,,,65.0,,55.9,35.1,,15.8,35.7,0.8,31.0,36.0,,18.6,,29.4,,,,28.0,16.1,87.1,-8.0,-6.7,,-8.0,11.0,,,,,,,27.0,,17.9,-2.9,,-22.2,-2.3,-37.2,-7.0,-2.0,,-19.4,,-8.6,,,,-10.0,-21.9,49.1,True,,False,False,,,,,,,False,,False,True,,False,True,False,True,True,,False,,False,,,,False,False,False
28125,16,6.0,6.5,,4.0,0.0,,,,,,,9.0,,10.5,7.6,,0.2,2.5,0.1,0.0,2.0,,6.0,,,,,,0.0,17.0,16.4,-10.0,-9.5,,-12.0,-16.0,,,,,,,-7.0,,-5.5,-8.4,,-15.8,-13.5,-15.9,-16.0,-14.0,,-10.0,,,,,,-16.0,1.0,0.4,True,,False,False,,,,,,,True,,True,True,,False,False,False,False,False,,True,,,,,,False,True,True
28127,54,68.0,67.8,,45.0,54.0,,,,,,,41.0,,75.6,48.2,,46.8,40.6,0.9,55.0,97.0,,2.4,,,,,,63.0,32.4,154.9,14.0,13.8,,-9.0,0.0,,,,,,,-13.0,,21.6,-5.8,,-7.2,-13.4,-53.1,1.0,43.0,,-51.6,,,,,,9.0,-21.6,100.9,True,,True,True,,,,,,,True,,False,True,,True,True,False,True,False,,False,,,,,,True,False,False
28129,26,32.0,31.3,,23.0,14.0,,,,,,,29.0,,40.8,24.4,,9.8,29.5,1.9,21.0,22.0,,6.1,,,,,,24.0,13.5,95.8,6.0,5.3,,-3.0,-12.0,,,,,,,3.0,,14.8,-1.6,,-16.2,3.5,-24.1,-5.0,-4.0,,-19.9,,,,,,-2.0,-12.5,69.8,True,,True,False,,,,,,,True,,False,True,,False,True,False,True,True,,False,,,,,,True,False,False
28131,33,20.0,15.4,,16.0,14.0,,,,,,,70.0,,43.3,31.9,,0.8,14.9,5.8,4.0,5.0,,3.5,,,,,,13.0,43.4,51.6,-13.0,-17.6,,-17.0,-19.0,,,,,,,37.0,,10.3,-1.1,,-32.2,-18.1,-27.2,-29.0,-28.0,,-29.5,,,,,,-20.0,10.4,18.6,False,,False,False,,,,,,,False,,True,True,,False,False,False,False,False,,False,,,,,,False,True,False
28133,133,64.0,58.3,,53.0,50.0,,,,,,,103.0,,70.2,57.3,,25.0,44.9,0.7,41.0,104.0,,68.7,,44.7,,,,0.0,25.4,103.0,-69.0,-74.7,,-80.0,-83.0,,,,,,,-30.0,,-62.8,-75.7,,-108.0,-88.1,-132.3,-92.0,-29.0,,-64.3,,-88.3,,,,-133.0,-107.6,-30.0,False,,False,False,,,,,,,True,,True,False,,False,False,False,False,True,,True,,False,,,,False,False,True
