,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
17027,462,468.0,465.4,,348.0,561.0,,,,,196.0,319.5,316.8,,174.5,282.5,265.4,,349.9,505.8,,,,296.0,538.2,6.0,3.4,,-114.0,99.0,,,,,-266.0,-142.5,-145.2,,-287.5,-179.5,-196.6,,-112.1,43.8,,,,-166.0,76.2,True,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,False,False
17029,513,712.0,710.4,,493.0,807.0,,,,,347.0,434.1,654.2,,423.5,538.8,201.4,,2055.7,460.2,,,,447.0,840.9,199.0,197.4,,-20.0,294.0,,,,,-166.0,-78.9,141.2,,-89.5,25.8,-311.6,,1542.7,-52.8,,,,-66.0,327.9,True,,True,False,,,,,True,True,True,,True,True,False,,False,True,,,,True,False
17031,17960,18228.0,17724.3,14152.4,14525.0,12509.0,,,,,16634.0,6518.4,13821.4,,14305.5,16557.4,2295.3,,11416.5,17118.4,17749.0,,,14818.0,33018.9,268.0,-235.7,-3807.6,-3435.0,-5451.0,,,,,-1326.0,-11441.6,-4138.6,,-3654.5,-1402.6,-15664.7,,-6543.5,-841.6,-211.0,,,-3142.0,15058.9,True,False,False,False,,,,,False,False,False,,False,False,False,,False,False,True,,,False,False
17033,363,112.0,107.4,,70.0,238.0,,,,,71.0,261.2,64.2,,22.1,52.6,,,14.9,64.1,,,,185.0,113.9,-251.0,-255.6,,-293.0,-125.0,,,,,-292.0,-101.8,-298.8,,-340.9,-310.4,,,-348.1,-298.9,,,,-178.0,-249.1,False,,False,True,,,,,False,True,False,,False,False,,,False,False,,,,True,True
17035,82,120.0,113.6,,102.0,290.0,,,,,38.0,151.8,84.8,,64.3,98.2,53.4,,108.2,117.3,,,,102.0,205.4,38.0,31.6,,20.0,208.0,,,,,-44.0,69.8,2.8,,-17.7,16.2,-28.6,,26.2,35.3,,,,20.0,123.4,True,,True,False,,,,,False,False,True,,True,True,True,,True,True,,,,True,False
17037,475,216.0,250.9,,216.0,236.0,,,,,493.0,264.6,358.0,,64.5,217.3,219.4,,115.4,197.5,,,,177.0,292.8,-259.0,-224.1,,-259.0,-239.0,,,,,18.0,-210.4,-117.0,,-410.5,-257.7,-255.6,,-359.6,-277.5,,,,-298.0,-182.2,True,,False,True,,,,,True,True,True,,False,True,True,,False,False,,,,False,True
17039,76,16.0,15.0,,16.0,28.0,,,,,45.0,88.5,29.5,,8.3,12.0,,,9.2,18.3,,,,15.0,11.9,-60.0,-61.0,,-60.0,-48.0,,,,,-31.0,12.5,-46.5,,-67.7,-64.0,,,-66.8,-57.7,,,,-61.0,-64.1,False,,False,True,,,,,True,True,True,,False,False,,,False,True,,,,False,False
17041,99,104.0,111.7,,107.0,182.0,,,,,70.0,194.2,103.7,,81.1,108.7,105.2,,48.5,126.1,,,,92.0,140.4,5.0,12.7,,8.0,83.0,,,,,-29.0,95.2,4.7,,-17.9,9.7,6.2,,-50.5,27.1,,,,-7.0,41.4,False,,False,False,,,,,False,False,True,,False,False,False,,False,False,,,,False,False
17043,2995,2848.0,2649.7,2549.7,2383.0,2330.0,,,,,3307.0,2003.2,3902.5,,1814.2,2481.9,839.5,,2274.4,3066.8,2250.0,,,2487.0,4472.8,-147.0,-345.3,-445.3,-612.0,-665.0,,,,,312.0,-991.8,907.5,,-1180.8,-513.1,-2155.5,,-720.6,71.8,-745.0,,,-508.0,1477.8,False,False,False,False,,,,,False,False,False,,False,False,False,,False,True,False,,,False,False
17045,32,96.0,97.1,,72.0,289.0,,,,,56.0,307.1,74.9,,31.2,57.7,,,31.6,82.8,,,,99.0,94.4,64.0,65.1,,40.0,257.0,,,,,24.0,275.1,42.9,,-0.8,25.7,,,-0.4,50.8,,,,67.0,62.4,False,,True,False,,,,,True,False,True,,True,True,,,True,True,,,,False,True
17047,26,28.0,29.3,,22.0,39.0,,,,,14.0,32.8,29.8,,5.1,23.1,,,5.6,,,,,33.0,89.0,2.0,3.3,,-4.0,13.0,,,,,-12.0,6.8,3.8,,-20.9,-2.9,,,-20.4,,,,,7.0,63.0,False,,False,False,,,,,False,False,False,,False,False,,,False,,,,,False,False
17049,359,556.0,545.0,,522.0,683.0,,,,,190.0,846.8,295.6,,753.6,413.7,112.5,,236.4,522.2,,,,355.0,901.9,197.0,186.0,,163.0,324.0,,,,,-169.0,487.8,-63.4,,394.6,54.7,-246.5,,-122.6,163.2,,,,-4.0,542.9,True,,True,False,,,,,True,False,True,,False,True,False,,True,True,,,,True,False
17051,243,220.0,242.5,,154.0,490.0,,,,,122.0,325.5,158.8,,125.1,158.5,111.6,,0.0,129.4,,,,262.0,233.6,-23.0,-0.5,,-89.0,247.0,,,,,-121.0,82.5,-84.2,,-117.9,-84.5,-131.4,,-243.0,-113.6,,,,19.0,-9.4,True,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,True,True
17053,39,8.0,9.0,,14.0,22.0,,,,,37.0,109.7,44.1,,18.8,11.2,,,11.5,19.2,,,,10.0,9.1,-31.0,-30.0,,-25.0,-17.0,,,,,-2.0,70.7,5.1,,-20.2,-27.8,,,-27.5,-19.8,,,,-29.0,-29.9,True,,True,True,,,,,True,False,True,,True,True,,,True,True,,,,True,True
17055,195,200.0,209.7,,173.0,136.0,,,,,174.0,262.4,261.6,,156.7,168.1,213.9,,159.0,152.7,,,,145.0,287.1,5.0,14.7,,-22.0,-59.0,,,,,-21.0,67.4,66.6,,-38.3,-26.9,18.9,,-36.0,-42.3,,,,-50.0,92.1,False,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,False,False
17057,95,48.0,44.3,,55.0,159.0,,,,,141.0,306.7,139.5,,22.5,60.6,,,32.6,68.9,,,,70.0,78.8,-47.0,-50.7,,-40.0,64.0,,,,,46.0,211.7,44.5,,-72.5,-34.4,,,-62.4,-26.1,,,,-25.0,-16.2,False,,True,False,,,,,True,False,True,,False,True,,,False,True,,,,True,True
17059,11,8.0,8.8,,10.0,0.0,,,,,18.0,11.9,23.1,,8.4,1.7,,,0.7,50.4,,,,10.0,15.1,-3.0,-2.2,,-1.0,-11.0,,,,,7.0,0.9,12.1,,-2.6,-9.3,,,-10.3,39.4,,,,-1.0,4.1,True,,True,False,,,,,False,True,False,,True,False,,,False,False,,,,True,False
17061,123,40.0,44.2,,40.0,12.0,,,,,107.0,63.5,90.3,,11.7,39.9,51.3,,13.4,101.3,,,,24.0,452.6,-83.0,-78.8,,-83.0,-111.0,,,,,-16.0,-59.5,-32.7,,-111.3,-83.1,-71.7,,-109.6,-21.7,,,,-99.0,329.6,True,,False,False,,,,,True,True,True,,False,False,True,,False,True,,,,False,False
17063,196,184.0,175.5,,169.0,139.0,,,,,191.0,294.9,231.0,,62.8,143.3,224.6,,105.3,170.6,,,,153.0,255.4,-12.0,-20.5,,-27.0,-57.0,,,,,-5.0,98.9,35.0,,-133.2,-52.7,28.6,,-90.7,-25.4,,,,-43.0,59.4,False,,False,False,,,,,True,False,False,,False,False,False,,False,False,,,,False,False
17065,23,20.0,20.4,,16.0,0.0,,,,,38.0,25.6,31.9,,10.0,8.5,,,17.2,,,,,7.0,99.9,-3.0,-2.6,,-7.0,-23.0,,,,,15.0,2.6,8.9,,-13.0,-14.5,,,-5.8,,,,,-16.0,76.9,True,,False,False,,,,,False,True,False,,False,False,,,False,,,,,False,False
17067,89,76.0,74.9,,75.0,105.0,,,,,90.0,133.0,123.4,,31.9,77.7,71.8,,14.9,69.3,,,,42.0,231.5,-13.0,-14.1,,-14.0,16.0,,,,,1.0,44.0,34.4,,-57.1,-11.3,-17.2,,-74.1,-19.7,,,,-47.0,142.5,False,,False,False,,,,,True,False,False,,False,True,False,,False,False,,,,False,False
17069,21,0.0,2.3,,0.0,0.0,,,,,11.0,3.0,1.0,,1.2,0.0,,,3.3,,,,,0.0,9.4,-21.0,-18.7,,-21.0,-21.0,,,,,-10.0,-18.0,-20.0,,-19.8,-21.0,,,-17.7,,,,,-21.0,-11.6,True,,False,False,,,,,True,True,True,,True,True,,,True,,,,,False,True
17071,22,64.0,65.8,,62.0,74.0,,,,,24.0,161.6,32.4,,5.1,24.0,,,101.9,,,,,60.0,178.2,42.0,43.8,,40.0,52.0,,,,,2.0,139.6,10.4,,-16.9,2.0,,,79.9,,,,,38.0,156.2,False,,True,False,,,,,True,False,True,,True,True,,,False,,,,,True,False
17073,210,348.0,357.1,,302.0,493.0,,,,,235.0,463.8,391.9,,163.9,272.6,299.1,,238.0,304.8,,,,328.0,418.5,138.0,147.1,,92.0,283.0,,,,,25.0,253.8,181.9,,-46.1,62.6,89.1,,28.0,94.8,,,,118.0,208.5,False,,True,False,,,,,True,False,False,,True,True,True,,True,True,,,,True,False
17075,71,44.0,43.1,,41.0,9.0,,,,,93.0,76.1,86.4,,15.9,36.2,51.4,,17.7,54.8,,,,29.0,47.7,-27.0,-27.9,,-30.0,-62.0,,,,,22.0,5.1,15.4,,-55.1,-34.8,-19.6,,-53.3,-16.2,,,,-42.0,-23.3,False,,False,False,,,,,True,True,True,,False,False,True,,False,True,,,,False,True
17077,350,324.0,294.5,,255.0,617.0,,,,,465.0,187.5,381.4,,102.9,252.5,229.7,,35.0,342.3,,,,233.0,456.7,-26.0,-55.5,,-95.0,267.0,,,,,115.0,-162.5,31.4,,-247.1,-97.5,-120.3,,-314.9,-7.7,,,,-117.0,106.7,False,,False,False,,,,,False,False,False,,False,False,False,,False,True,,,,False,False
17079,87,148.0,155.6,,96.0,0.0,,,,,29.0,108.3,28.6,,105.9,94.3,22.5,,480.4,95.3,,,,159.0,582.4,61.0,68.6,,9.0,-87.0,,,,,-58.0,21.3,-58.4,,18.9,7.3,-64.5,,393.4,8.3,,,,72.0,495.4,False,,True,False,,,,,True,True,True,,True,True,False,,False,True,,,,False,False
17081,153,252.0,206.6,,203.0,183.0,,,,,222.0,251.1,364.5,,120.8,182.5,316.6,,106.6,334.8,,,,172.0,385.7,99.0,53.6,,50.0,30.0,,,,,69.0,98.1,211.5,,-32.2,29.5,163.6,,-46.4,181.8,,,,19.0,232.7,True,,True,True,,,,,True,True,False,,True,True,False,,True,False,,,,True,False
17083,115,248.0,237.0,,164.0,254.0,,,,,116.0,419.9,247.7,,152.1,129.7,77.0,,73.9,347.7,,,,163.0,346.9,133.0,122.0,,49.0,139.0,,,,,1.0,304.9,132.7,,37.1,14.7,-38.0,,-41.1,232.7,,,,48.0,231.9,True,,True,False,,,,,True,False,True,,True,True,True,,True,False,,,,True,False
17085,86,56.0,61.4,,56.0,58.0,,,,,71.0,75.4,88.2,,5.9,37.0,169.2,,15.7,47.0,,,,52.0,76.3,-30.0,-24.6,,-30.0,-28.0,,,,,-15.0,-10.6,2.2,,-80.1,-49.0,83.2,,-70.3,-39.0,,,,-34.0,-9.7,True,,False,True,,,,,True,True,True,,False,False,False,,False,False,,,,False,True
17087,40,100.0,99.0,,83.0,113.0,,,,,67.0,82.8,90.3,,60.1,66.5,86.4,,77.6,118.0,,,,99.0,116.5,60.0,59.0,,43.0,73.0,,,,,27.0,42.8,50.3,,20.1,26.5,46.4,,37.6,78.0,,,,59.0,76.5,True,,True,False,,,,,True,True,True,,True,True,True,,True,False,,,,True,False
17089,1966,1588.0,1696.9,1559.7,1266.0,966.0,,,,,2487.0,1241.4,1684.5,,861.2,1317.0,649.3,,2228.3,1246.8,1039.0,,,1197.0,2296.9,-378.0,-269.1,-406.3,-700.0,-1000.0,,,,,521.0,-724.6,-281.5,,-1104.8,-649.0,-1316.7,,262.3,-719.2,-927.0,,,-769.0,330.9,True,False,False,False,,,,,False,False,True,,False,False,False,,True,False,False,,,False,True
17091,563,604.0,597.0,,540.0,620.0,,,,,530.0,365.2,404.5,,715.0,708.0,313.4,,443.3,527.9,,,,582.0,841.8,41.0,34.0,,-23.0,57.0,,,,,-33.0,-197.8,-158.5,,152.0,145.0,-249.6,,-119.7,-35.1,,,,19.0,278.8,True,,True,False,,,,,True,False,False,,False,False,False,,False,True,,,,True,False
17093,359,280.0,263.3,,247.0,158.0,,,,,441.0,370.8,405.7,,99.2,237.4,309.0,,169.9,260.4,147.0,,,210.0,481.1,-79.0,-95.7,,-112.0,-201.0,,,,,82.0,11.8,46.7,,-259.8,-121.6,-50.0,,-189.1,-98.6,-212.0,,,-149.0,122.1,False,,False,False,,,,,False,True,True,,False,False,True,,False,False,False,,,False,False
17095,207,104.0,135.3,,130.0,51.0,,,,,283.0,161.4,271.1,,57.7,119.4,224.5,,10.1,269.7,,,,65.0,166.1,-103.0,-71.7,,-77.0,-156.0,,,,,76.0,-45.6,64.1,,-149.3,-87.6,17.5,,-196.9,62.7,,,,-142.0,-40.9,True,,True,False,,,,,True,True,True,,False,True,True,,False,True,,,,False,True
17097,2339,2588.0,2510.8,2019.2,2190.0,4172.0,,,,,2912.0,1498.5,2915.9,,1895.3,2190.2,928.8,,1816.9,3201.6,2314.0,,,1954.0,3567.9,249.0,171.8,-319.8,-149.0,1833.0,,,,,573.0,-840.5,576.9,,-443.7,-148.8,-1410.2,,-522.1,862.6,-25.0,,,-385.0,1228.9,True,False,True,False,,,,,False,False,False,,False,True,False,,False,False,True,,,False,False
17099,482,536.0,512.9,,484.0,363.0,,,,,424.0,525.4,888.0,,338.4,512.8,692.3,,269.3,286.5,,,,356.0,855.4,54.0,30.9,,2.0,-119.0,,,,,-58.0,43.4,406.0,,-143.6,30.8,210.3,,-212.7,-195.5,,,,-126.0,373.4,True,,True,False,,,,,False,True,False,,False,True,False,,False,False,,,,False,False
17101,144,124.0,121.5,,121.0,227.0,,,,,82.0,139.3,125.9,,432.8,173.7,84.9,,35.5,95.5,,,,162.0,151.7,-20.0,-22.5,,-23.0,83.0,,,,,-62.0,-4.7,-18.1,,288.8,29.7,-59.1,,-108.5,-48.5,,,,18.0,7.7,False,,False,False,,,,,False,True,True,,False,False,False,,False,False,,,,True,True
17103,131,108.0,106.0,,105.0,110.0,,,,,169.0,122.3,173.5,,38.4,99.1,135.2,,75.2,106.7,,,,116.0,123.8,-23.0,-25.0,,-26.0,-21.0,,,,,38.0,-8.7,42.5,,-92.6,-31.9,4.2,,-55.8,-24.3,,,,-15.0,-7.2,False,,False,True,,,,,False,True,False,,False,False,True,,False,False,,,,True,True
17105,207,64.0,65.7,,69.0,57.0,,,,,113.0,190.4,158.1,,23.4,84.6,162.5,,12.0,137.3,,,,54.0,82.2,-143.0,-141.3,,-138.0,-150.0,,,,,-94.0,-16.6,-48.9,,-183.6,-122.4,-44.5,,-195.0,-69.7,,,,-153.0,-124.8,True,,True,False,,,,,True,True,True,,False,True,True,,False,True,,,,False,True
17107,202,144.0,146.8,,114.0,76.0,,,,,113.0,178.6,188.5,,55.4,104.1,155.5,,2.1,122.3,,,,76.0,190.7,-58.0,-55.2,,-88.0,-126.0,,,,,-89.0,-23.4,-13.5,,-146.6,-97.9,-46.5,,-199.9,-79.7,,,,-126.0,-11.3,True,,False,False,,,,,False,True,True,,False,False,True,,False,False,,,,False,True
17109,286,136.0,136.2,,90.0,213.0,,,,,217.0,94.4,116.2,,59.8,89.9,28.0,,40.0,80.7,,,,297.0,420.3,-150.0,-149.8,,-196.0,-73.0,,,,,-69.0,-191.6,-169.8,,-226.2,-196.1,-258.0,,-246.0,-205.3,,,,11.0,134.3,True,,False,True,,,,,True,False,False,,False,False,False,,False,False,,,,True,True
17111,778,928.0,909.4,,914.0,1571.0,,,,,1173.0,975.5,1312.3,,461.0,882.2,845.6,,408.5,869.4,898.0,,,861.0,1256.3,150.0,131.4,,136.0,793.0,,,,,395.0,197.5,534.3,,-317.0,104.2,67.6,,-369.5,91.4,120.0,,,83.0,478.3,True,,True,False,,,,,False,False,False,,False,True,True,,False,True,True,,,True,False
17113,1786,1880.0,1784.8,,1880.0,2645.0,,,,,619.0,2242.9,1558.1,,4557.8,2593.2,1232.6,,1591.8,1097.0,12878.0,,,2248.0,2667.5,94.0,-1.2,,94.0,859.0,,,,,-1167.0,456.9,-227.9,,2771.8,807.2,-553.4,,-194.2,-689.0,11092.0,,,462.0,881.5,True,,False,False,,,,,False,False,False,,False,False,False,,False,False,False,,,False,False
17115,578,372.0,385.8,,369.0,389.0,,,,,408.0,364.5,965.7,,227.9,324.0,442.7,,10.7,346.7,,,,340.0,482.3,-206.0,-192.2,,-209.0,-189.0,,,,,-170.0,-213.5,387.7,,-350.1,-254.0,-135.3,,-567.3,-231.3,,,,-238.0,-95.7,True,,False,True,,,,,True,False,False,,False,False,True,,False,False,,,,False,True
17117,195,220.0,209.4,,191.0,215.0,,,,,193.0,376.2,378.2,,105.0,135.4,193.7,,112.6,160.2,,,,173.0,288.6,25.0,14.4,,-4.0,20.0,,,,,-2.0,181.2,183.2,,-90.0,-59.6,-1.3,,-82.4,-34.8,,,,-22.0,93.6,True,,True,True,,,,,True,False,False,,False,False,True,,False,False,,,,True,False
17119,1710,1812.0,1835.4,,1497.0,1642.0,,,,,1282.0,1237.0,1991.3,,1655.2,1364.0,1116.2,,1486.6,1615.5,1218.0,,,1214.0,2846.8,102.0,125.4,,-213.0,-68.0,,,,,-428.0,-473.0,281.3,,-54.8,-346.0,-593.8,,-223.4,-94.5,-492.0,,,-496.0,1136.8,False,,False,True,,,,,False,False,False,,True,False,False,,False,True,False,,,False,False
17121,285,168.0,156.4,,152.0,316.0,,,,,158.0,234.7,291.5,,34.0,115.8,195.1,,89.3,144.2,,,,165.0,213.0,-117.0,-128.6,,-133.0,31.0,,,,,-127.0,-50.3,6.5,,-251.0,-169.2,-89.9,,-195.7,-140.8,,,,-120.0,-72.0,False,,False,True,,,,,False,True,True,,False,False,True,,False,False,,,,False,True
17123,55,28.0,26.8,,25.0,40.0,,,,,23.0,62.9,42.6,,10.2,16.0,,,17.0,42.8,,,,38.0,117.6,-27.0,-28.2,,-30.0,-15.0,,,,,-32.0,7.9,-12.4,,-44.8,-39.0,,,-38.0,-12.2,,,,-17.0,62.6,False,,False,True,,,,,False,True,True,,False,False,,,False,True,,,,True,False
17125,64,56.0,48.6,,49.0,64.0,,,,,51.0,66.8,62.7,,22.6,42.8,,,0.0,59.4,,,,56.0,55.9,-8.0,-15.4,,-15.0,0.0,,,,,-13.0,2.8,-1.3,,-41.4,-21.2,,,-64.0,-4.6,,,,-8.0,-8.1,False,,False,True,,,,,False,True,True,,False,False,,,False,True,,,,False,False
17127,44,56.0,52.9,,55.0,132.0,,,,,78.0,70.5,50.7,,17.8,28.0,,,27.8,62.0,,,,106.0,57.6,12.0,8.9,,11.0,88.0,,,,,34.0,26.5,6.7,,-26.2,-16.0,,,-16.2,18.0,,,,62.0,13.6,True,,True,False,,,,,False,False,True,,False,False,,,False,False,,,,False,False
17129,57,24.0,19.3,,16.0,21.0,,,,,33.0,33.6,31.6,,8.9,5.4,,,5.3,16.8,,,,23.0,34.7,-33.0,-37.7,,-41.0,-36.0,,,,,-24.0,-23.4,-25.4,,-48.1,-51.6,,,-51.7,-40.2,,,,-34.0,-22.3,False,,False,False,,,,,True,True,True,,False,False,,,False,False,,,,False,True
17131,42,32.0,34.8,,31.0,35.0,,,,,65.0,80.7,67.2,,20.2,32.2,,,14.7,17.3,,,,53.0,45.8,-10.0,-7.2,,-11.0,-7.0,,,,,23.0,38.7,25.2,,-21.8,-9.8,,,-27.3,-24.7,,,,11.0,3.8,True,,False,True,,,,,False,False,False,,False,True,,,False,False,,,,False,True
17133,229,212.0,219.9,,153.0,344.0,,,,,151.0,221.1,222.3,,90.2,155.8,78.2,,89.6,155.7,,,,192.0,278.0,-17.0,-9.1,,-76.0,115.0,,,,,-78.0,-7.9,-6.7,,-138.8,-73.2,-150.8,,-139.4,-73.3,,,,-37.0,49.0,True,,False,False,,,,,False,True,True,,False,False,False,,False,False,,,,False,False
17135,129,128.0,126.5,,126.0,220.0,,,,,166.0,214.6,159.4,,28.0,89.3,108.9,,22.6,75.5,,,,158.0,145.0,-1.0,-2.5,,-3.0,91.0,,,,,37.0,85.6,30.4,,-101.0,-39.7,-20.1,,-106.4,-53.5,,,,29.0,16.0,False,,False,False,,,,,False,False,False,,False,False,False,,False,False,,,,False,False
17137,174,160.0,162.4,,155.0,64.0,,,,,222.0,166.6,271.4,,20.2,99.4,207.8,,19.6,168.9,,,,66.0,302.5,-14.0,-11.6,,-19.0,-110.0,,,,,48.0,-7.4,97.4,,-153.8,-74.6,33.8,,-154.4,-5.1,,,,-108.0,128.5,True,,False,False,,,,,False,True,False,,False,False,False,,False,True,,,,False,False
17139,60,96.0,96.7,,86.0,87.0,,,,,50.0,134.7,121.7,,70.3,72.9,127.5,,56.0,99.5,,,,61.0,123.6,36.0,36.7,,26.0,27.0,,,,,-10.0,74.7,61.7,,10.3,12.9,67.5,,-4.0,39.5,,,,1.0,63.6,False,,True,True,,,,,True,False,False,,True,True,False,,True,False,,,,True,False
17141,226,76.0,93.3,,69.0,58.0,,,,,180.0,115.3,144.4,,9.2,65.2,99.7,,25.6,57.2,,,,43.0,106.4,-150.0,-132.7,,-157.0,-168.0,,,,,-46.0,-110.7,-81.6,,-216.8,-160.8,-126.3,,-200.4,-168.8,,,,-183.0,-119.6,True,,False,False,,,,,True,True,True,,False,False,True,,False,False,,,,False,True
17143,1134,732.0,736.8,,671.0,412.0,,,,,1083.0,581.2,1073.1,,410.9,792.0,675.4,,425.8,653.8,633.0,,,493.0,1098.9,-402.0,-397.2,,-463.0,-722.0,,,,,-51.0,-552.8,-60.9,,-723.1,-342.0,-458.6,,-708.2,-480.2,-501.0,,,-641.0,-35.1,True,,False,False,,,,,True,False,True,,False,True,False,,False,False,False,,,False,True
17145,60,128.0,158.4,,123.0,95.0,,,,,135.0,127.5,210.4,,27.2,70.8,119.2,,21.9,399.6,,,,79.0,172.8,68.0,98.4,,63.0,35.0,,,,,75.0,67.5,150.4,,-32.8,10.8,59.2,,-38.1,339.6,,,,19.0,112.8,False,,True,True,,,,,False,True,False,,True,True,True,,True,False,,,,True,False
17147,62,28.0,28.4,,26.0,27.0,,,,,40.0,109.9,27.3,,26.3,16.7,,,8.9,21.9,,,,15.0,28.0,-34.0,-33.6,,-36.0,-35.0,,,,,-22.0,47.9,-34.7,,-35.7,-45.3,,,-53.1,-40.1,,,,-47.0,-34.0,True,,False,False,,,,,True,False,False,,False,False,,,False,False,,,,False,True
17149,59,80.0,79.3,,72.0,141.0,,,,,72.0,326.2,90.4,,22.7,53.3,,,12.0,,,,,81.0,94.6,21.0,20.3,,13.0,82.0,,,,,13.0,267.2,31.4,,-36.3,-5.7,,,-47.0,,,,,22.0,35.6,True,,True,False,,,,,True,False,False,,False,True,,,False,,,,,False,False
17151,11,28.0,21.9,,5.0,0.0,,,,,8.0,14.3,6.2,,2.3,2.5,,,3.0,,,,,95.0,32.9,17.0,10.9,,-6.0,-11.0,,,,,-3.0,3.3,-4.8,,-8.7,-8.5,,,-8.0,,,,,84.0,21.9,True,,True,True,,,,,True,True,True,,True,True,,,True,,,,,False,False
17153,53,68.0,68.7,,34.0,62.0,,,,,33.0,22.9,20.1,,33.4,29.4,13.7,,107.8,34.8,,,,70.0,60.3,15.0,15.7,,-19.0,9.0,,,,,-20.0,-30.1,-32.9,,-19.6,-23.6,-39.3,,54.8,-18.2,,,,17.0,7.3,False,,False,True,,,,,False,False,False,,False,False,False,,False,False,,,,False,True
17155,40,16.0,14.5,,9.0,0.0,,,,,9.0,24.8,4.5,,3.4,5.7,,,22.4,,,,,49.0,102.7,-24.0,-25.5,,-31.0,-40.0,,,,,-31.0,-15.2,-35.5,,-36.6,-34.3,,,-17.6,,,,,9.0,62.7,False,,False,False,,,,,False,True,False,,False,False,,,True,,,,,True,False
17157,212,412.0,394.3,,279.0,604.0,,,,,248.0,181.6,348.2,,111.1,276.7,209.1,,320.5,299.5,,,,243.0,526.9,200.0,182.3,,67.0,392.0,,,,,36.0,-30.4,136.2,,-100.9,64.7,-2.9,,108.5,87.5,,,,31.0,314.9,True,,True,False,,,,,True,True,True,,True,True,True,,True,True,,,,True,False
17159,143,36.0,27.5,,27.0,41.0,,,,,61.0,213.8,50.4,,12.6,20.9,,,0.7,,,,,27.0,111.3,-107.0,-115.5,,-116.0,-102.0,,,,,-82.0,70.8,-92.6,,-130.4,-122.1,,,-142.3,,,,,-116.0,-31.7,False,,False,True,,,,,True,True,True,,False,False,,,False,,,,,False,True
17161,807,712.0,701.8,,643.0,1210.0,,,,,867.0,367.5,716.9,,592.8,676.0,355.5,,603.2,511.6,723.0,,,689.0,870.9,-95.0,-105.2,,-164.0,403.0,,,,,60.0,-439.5,-90.1,,-214.2,-131.0,-451.5,,-203.8,-295.4,-84.0,,,-118.0,63.9,False,,False,False,,,,,True,False,True,,False,False,False,,False,False,True,,,False,True
17163,1347,1652.0,1634.2,,1158.0,1192.0,,,,,1363.0,853.5,1192.7,,747.4,1093.2,867.2,,1150.9,1446.2,944.0,,,1147.0,2313.1,305.0,287.2,,-189.0,-155.0,,,,,16.0,-493.5,-154.3,,-599.6,-253.8,-479.8,,-196.1,99.2,-403.0,,,-200.0,966.1,True,,True,True,,,,,True,False,True,,False,True,False,,True,True,False,,,True,False
17165,172,40.0,38.4,,37.0,28.0,,,,,156.0,62.9,77.5,,4.0,30.9,73.5,,3.4,71.3,,,,35.0,52.9,-132.0,-133.6,,-135.0,-144.0,,,,,-16.0,-109.1,-94.5,,-168.0,-141.1,-98.5,,-168.6,-100.7,,,,-137.0,-119.1,False,,False,False,,,,,True,True,True,,False,False,True,,False,True,,,,False,True
17167,657,604.0,623.1,,547.0,570.0,,,,,839.0,575.7,1252.7,,331.8,464.6,530.8,,266.3,478.8,248.0,,,415.0,947.2,-53.0,-33.9,,-110.0,-87.0,,,,,182.0,-81.3,595.7,,-325.2,-192.4,-126.2,,-390.7,-178.2,-409.0,,,-242.0,290.2,True,,False,False,,,,,False,False,False,,False,False,False,,False,False,False,,,False,False
