,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
06045,596,504.0,601.5,,,,506.0,426.8,963.1,,,-92.0,5.5,,,,-90.0,-169.2,367.1,,,True,,,,True,False,False,,
06047,4604,8320.0,6418.3,,,,7439.0,1603.0,4705.5,,,3716.0,1814.3,,,,2835.0,-3001.0,101.5,,,True,,,,True,True,True,,
06049,27,16.0,,,,,0.0,,,,,-11.0,,,,,-27.0,,,,,,,,,False,,,,
06051,23,248.0,,,,,29.0,17.6,62.1,,,225.0,,,,,6.0,-5.4,39.1,,,,,,,True,True,True,,
06053,5010,6752.0,10142.6,,,,6480.0,2779.1,9006.6,,,1742.0,5132.6,,,,1470.0,-2230.9,3996.6,,,False,,,,True,False,False,,
06055,781,1208.0,3489.6,,,,1262.0,1440.5,1361.8,,,427.0,2708.6,,,,481.0,659.5,580.8,,,False,,,,False,False,False,,
06057,235,352.0,496.3,,,,569.0,841.8,622.0,,,117.0,261.3,,,,334.0,606.8,387.0,,,False,,,,False,False,False,,
06059,12349,23040.0,131946.2,,,,28425.0,5653.0,11564.1,,,10691.0,119597.2,,,,16076.0,-6696.0,-784.9,,,False,,,,False,True,True,,
06061,1655,2456.0,4513.8,,,,3212.0,3570.3,5561.4,,,801.0,2858.8,,,,1557.0,1915.3,3906.4,,,False,,,,False,False,False,,
06063,17,40.0,,,,,64.0,,54.5,,,23.0,,,,,47.0,,37.5,,,,,,,False,,False,,
06065,21167,28352.0,70678.8,,,,38289.0,13668.2,17679.1,,,7185.0,49511.8,,,,17122.0,-7498.8,-3487.9,,,False,,,,False,False,True,,
06067,12363,10128.0,,,,,15195.0,9773.0,4988.3,,,-2235.0,,,,,2832.0,-2590.0,-7374.7,,,,,,,False,False,False,,
06069,718,776.0,,,,,1125.0,391.9,1044.1,,,58.0,,,,,407.0,-326.1,326.1,,,,,,,False,False,False,,
06071,21690,47200.0,68829.0,,,,64255.0,15111.5,74872.6,,,25510.0,47139.0,,,,42565.0,-6578.5,53182.6,,,False,,,,False,True,False,,
06073,17283,23600.0,44205.6,,,,25900.0,7352.1,18690.8,,,6317.0,26922.6,,,,8617.0,-9930.9,1407.8,,,False,,,,False,False,True,,
06075,4353,7488.0,4313.8,,,,4627.0,3914.9,7384.6,,,3135.0,-39.2,,,,274.0,-438.1,3031.6,,,True,,,,True,True,True,,
06077,8711,10856.0,20530.6,,,,11646.0,4614.0,6484.4,,,2145.0,11819.6,,,,2935.0,-4097.0,-2226.6,,,False,,,,False,False,False,,
06079,1761,2264.0,4747.6,,,,4271.0,2089.2,1391.7,,,503.0,2986.6,,,,2510.0,328.2,-369.3,,,False,,,,False,True,True,,
06081,4299,4176.0,3230.5,,,,3994.0,5281.4,9795.5,,,-123.0,-1068.5,,,,-305.0,982.4,5496.5,,,False,,,,False,False,False,,
06083,2870,4728.0,8502.9,,,,8437.0,2064.1,5605.1,,,1858.0,5632.9,,,,5567.0,-805.9,2735.1,,,False,,,,False,True,False,,
06085,10709,11904.0,14113.7,,,,12707.0,10870.0,8611.8,,,1195.0,3404.7,,,,1998.0,161.0,-2097.2,,,False,,,,False,True,False,,
06087,1181,2032.0,3229.6,,,,1616.0,1807.2,2089.9,,,851.0,2048.6,,,,435.0,626.2,908.9,,,False,,,,True,True,False,,
06089,437,624.0,1095.5,,,,1204.0,1117.4,1506.3,,,187.0,658.5,,,,767.0,680.4,1069.3,,,False,,,,False,False,False,,
06091,4,8.0,,,,,0.0,,,,,4.0,,,,,-4.0,,,,,,,,,False,,,,
06093,99,96.0,,,,,103.0,,45.3,,,-3.0,,,,,4.0,,-53.7,,,,,,,False,,False,,
06095,2698,3856.0,12835.7,,,,4082.0,2986.3,1770.2,,,1158.0,10137.7,,,,1384.0,288.3,-927.8,,,False,,,,False,True,True,,
06097,4425,3824.0,6485.0,,,,3688.0,2598.7,2585.3,,,-601.0,2060.0,,,,-737.0,-1826.3,-1839.7,,,False,,,,False,False,False,,
06099,7824,10296.0,8931.7,,,,10922.0,4673.6,10225.3,,,2472.0,1107.7,,,,3098.0,-3150.4,2401.3,,,True,,,,False,False,True,,
06101,957,1224.0,1924.8,,,,1274.0,1008.5,1592.0,,,267.0,967.8,,,,317.0,51.5,635.0,,,False,,,,False,True,False,,
06103,315,360.0,867.1,,,,548.0,590.6,641.9,,,45.0,552.1,,,,233.0,275.6,326.9,,,False,,,,False,False,False,,
06105,13,16.0,,,,,1.0,,,,,3.0,,,,,-12.0,,,,,,,,,False,,,,
06107,6516,9952.0,13508.4,,,,18743.0,3333.2,8920.6,,,3436.0,6992.4,,,,12227.0,-3182.8,2404.6,,,False,,,,False,True,True,,
06109,86,120.0,376.3,,,,393.0,267.7,435.6,,,34.0,290.3,,,,307.0,181.7,349.6,,,False,,,,False,False,False,,
06111,5320,7616.0,19929.6,,,,17890.0,4319.1,4524.4,,,2296.0,14609.6,,,,12570.0,-1000.9,-795.6,,,False,,,,False,True,True,,
06113,1285,1344.0,2588.9,,,,2172.0,1470.8,389.2,,,59.0,1303.9,,,,887.0,185.8,-895.8,,,False,,,,False,False,False,,
06115,682,920.0,1194.0,,,,1015.0,640.2,1146.5,,,238.0,512.0,,,,333.0,-41.8,464.5,,,False,,,,False,True,False,,
08001,2954,3864.0,1465.1,,,,3047.0,2442.1,3780.9,,,910.0,-1488.9,,,,93.0,-511.9,826.9,,,False,,,,True,True,True,,
08003,19,40.0,,,,,70.0,11.8,37.2,,,21.0,,,,,51.0,-7.2,18.2,,,,,,,False,True,True,,
08005,2253,3696.0,1102.8,,,,2856.0,3742.4,4351.4,,,1443.0,-1150.2,,,,603.0,1489.4,2098.4,,,True,,,,True,False,False,,
08007,22,64.0,,,,,15.0,,,,,42.0,,,,,-7.0,,,,,,,,,True,,,,
08009,5,0.0,,,,,2.0,,0.3,,,-5.0,,,,,-3.0,,-4.7,,,,,,,True,,True,,
08011,7,0.0,,,,,0.0,,,,,-7.0,,,,,-7.0,,,,,,,,,False,,,,
08013,2362,1112.0,646.7,,,,1049.0,1806.9,1948.9,,,-1250.0,-1715.3,,,,-1313.0,-555.1,-413.1,,,False,,,,False,True,True,,
08014,232,224.0,67.6,,,,178.0,,153.0,,,-8.0,-164.4,,,,-54.0,,-79.0,,,False,,,,False,,False,,
08015,49,344.0,,,,,46.0,176.7,280.7,,,295.0,,,,,-3.0,127.7,231.7,,,,,,,True,True,True,,
08017,6,8.0,,,,,0.0,,,,,2.0,,,,,-6.0,,,,,,,,,False,,,,
08019,10,16.0,,,,,3.0,,10.5,,,6.0,,,,,-7.0,,0.5,,,,,,,False,,True,,
08021,11,8.0,,,,,15.0,,11.7,,,-3.0,,,,,4.0,,0.7,,,,,,,False,,True,,
08023,11,0.0,,,,,5.0,,22.0,,,-11.0,,,,,-6.0,,11.0,,,,,,,True,,False,,
08025,1,0.0,,,,,12.0,,5.5,,,-1.0,,,,,11.0,,4.5,,,,,,,False,,False,,
08027,7,0.0,,,,,0.0,,,,,-7.0,,,,,-7.0,,,,,,,,,False,,,,
08029,85,56.0,,,,,95.0,16.1,25.6,,,-29.0,,,,,10.0,-68.9,-59.4,,,,,,,True,False,False,,
08031,3335,4736.0,1649.5,,,,4858.0,3720.4,6872.7,,,1401.0,-1685.5,,,,1523.0,385.4,3537.7,,,False,,,,False,True,False,,
08033,2,0.0,,,,,0.0,,,,,-2.0,,,,,-2.0,,,,,,,,,False,,,,
08035,926,1040.0,682.9,,,,843.0,4508.3,2289.8,,,114.0,-243.1,,,,-83.0,3582.3,1363.8,,,False,,,,True,False,False,,
08037,210,776.0,26.2,,,,401.0,317.7,826.7,,,566.0,-183.8,,,,191.0,107.7,616.7,,,True,,,,True,True,False,,
08039,73,64.0,,,,,23.0,,57.5,,,-9.0,,,,,-50.0,,-15.5,,,,,,,False,,False,,
08041,2304,4064.0,4911.9,,,,3460.0,6174.3,3166.3,,,1760.0,2607.9,,,,1156.0,3870.3,862.3,,,False,,,,True,False,True,,
08043,66,184.0,,,,,80.0,162.2,1521.0,,,118.0,,,,,14.0,96.2,1455.0,,,,,,,True,True,False,,
08045,241,744.0,1288.6,,,,381.0,557.3,2178.4,,,503.0,1047.6,,,,140.0,316.3,1937.4,,,False,,,,True,True,False,,
08047,2,24.0,,,,,0.0,,,,,22.0,,,,,-2.0,,,,,,,,,True,,,,
08049,31,24.0,,,,,19.0,,35.7,,,-7.0,,,,,-12.0,,4.7,,,,,,,False,,True,,
08051,50,240.0,,,,,42.0,6.8,133.8,,,190.0,,,,,-8.0,-43.2,83.8,,,,,,,True,True,True,,
08053,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
08055,17,0.0,,,,,0.0,,,,,-17.0,,,,,-17.0,,,,,,,,,False,,,,
08057,2,0.0,,,,,0.0,,,,,-2.0,,,,,-2.0,,,,,,,,,False,,,,
08059,1739,2344.0,867.3,,,,2683.0,4417.9,1075.7,,,605.0,-871.7,,,,944.0,2678.9,-663.3,,,False,,,,False,False,False,,
08061,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
08063,40,8.0,,,,,8.0,,5.5,,,-32.0,,,,,-32.0,,-34.5,,,,,,,False,,False,,
08065,25,72.0,,,,,16.0,,44.8,,,47.0,,,,,-9.0,,19.8,,,,,,,True,,True,,
08067,74,104.0,34.2,,,,137.0,188.6,34.7,,,30.0,-39.8,,,,63.0,114.6,-39.3,,,False,,,,False,False,False,,
08069,1139,1104.0,714.9,,,,1033.0,2413.5,395.2,,,-35.0,-424.1,,,,-106.0,1274.5,-743.8,,,False,,,,False,False,False,,
08071,9,16.0,,,,,16.0,,,,,7.0,,,,,7.0,,,,,,,,,False,,,,
08073,6,0.0,,,,,0.0,,,,,-6.0,,,,,-6.0,,,,,,,,,False,,,,
08075,217,16.0,,,,,70.0,3.6,3.0,,,-201.0,,,,,-147.0,-213.4,-214.0,,,,,,,True,False,False,,
08077,347,264.0,579.4,,,,710.0,533.6,271.3,,,-83.0,232.4,,,,363.0,186.6,-75.7,,,False,,,,False,False,True,,
08079,2,0.0,,,,,0.0,,,,,-2.0,,,,,-2.0,,,,,,,,,False,,,,
08081,18,16.0,,,,,0.0,,58.0,,,-2.0,,,,,-18.0,,40.0,,,,,,,False,,False,,
08083,30,96.0,,,,,61.0,51.8,86.5,,,66.0,,,,,31.0,21.8,56.5,,,,,,,True,True,True,,
08085,103,184.0,,,,,148.0,56.7,341.4,,,81.0,,,,,45.0,-46.3,238.4,,,,,,,True,True,False,,
08087,74,32.0,,,,,103.0,1.9,50.8,,,-42.0,,,,,29.0,-72.1,-23.2,,,,,,,True,False,True,,
08089,42,144.0,,,,,45.0,,88.4,,,102.0,,,,,3.0,,46.4,,,,,,,True,,True,,
08091,16,0.0,,,,,0.0,,0.0,,,-16.0,,,,,-16.0,,-16.0,,,,,,,False,,True,,
08093,16,16.0,,,,,8.0,,16.6,,,0.0,,,,,-8.0,,0.6,,,,,,,False,,False,,
08095,15,0.0,,,,,1.0,,4.7,,,-15.0,,,,,-14.0,,-10.3,,,,,,,True,,True,,
08097,64,120.0,,,,,46.0,102.8,123.6,,,56.0,,,,,-18.0,38.8,59.6,,,,,,,True,True,False,,
08099,46,24.0,,,,,29.0,,28.4,,,-22.0,,,,,-17.0,,-17.6,,,,,,,True,,True,,
08101,472,472.0,291.7,,,,1080.0,525.7,778.6,,,0.0,-180.3,,,,608.0,53.7,306.6,,,False,,,,False,False,False,,
08103,20,8.0,,,,,0.0,,,,,-12.0,,,,,-20.0,,,,,,,,,False,,,,
08105,9,0.0,,,,,21.0,,33.1,,,-9.0,,,,,12.0,,24.1,,,,,,,False,,False,,
08107,50,96.0,,,,,52.0,65.6,69.6,,,46.0,,,,,2.0,15.6,19.6,,,,,,,True,True,True,,
08109,5,0.0,,,,,9.0,1.5,43.3,,,-5.0,,,,,4.0,-3.5,38.3,,,,,,,True,True,False,,
08111,4,0.0,,,,,0.0,,,,,-4.0,,,,,-4.0,,,,,,,,,False,,,,
08113,23,24.0,,,,,7.0,,157.1,,,1.0,,,,,-16.0,,134.1,,,,,,,False,,False,,
08115,4,0.0,,,,,0.0,,,,,-4.0,,,,,-4.0,,,,,,,,,False,,,,
08117,139,56.0,,,,,72.0,73.5,42.8,,,-83.0,,,,,-67.0,-65.5,-96.2,,,,,,,True,True,False,,
08119,65,128.0,,,,,19.0,154.4,70.9,,,63.0,,,,,-46.0,89.4,5.9,,,,,,,True,False,True,,
08121,16,8.0,,,,,4.0,,25.9,,,-8.0,,,,,-12.0,,9.9,,,,,,,False,,False,,
08123,1157,1112.0,344.8,,,,1190.0,481.5,910.0,,,-45.0,-812.2,,,,33.0,-675.5,-247.0,,,False,,,,True,False,False,,
08125,52,40.0,,,,,15.0,,25.9,,,-12.0,,,,,-37.0,,-26.1,,,,,,,False,,False,,
09001,2222,2976.0,389.2,,,,901.0,841.9,1549.5,,,754.0,-1832.8,,,,-1321.0,-1380.1,-672.5,,,False,,,,False,False,True,,
09003,1901,2440.0,953.0,,,,2349.0,199.8,1830.9,,,539.0,-948.0,,,,448.0,-1701.2,-70.1,,,False,,,,True,False,True,,
09005,262,296.0,70.7,,,,187.0,63.5,149.6,,,34.0,-191.3,,,,-75.0,-198.5,-112.4,,,False,,,,False,False,False,,
09007,191,96.0,76.3,,,,31.0,81.0,107.4,,,-95.0,-114.7,,,,-160.0,-110.0,-83.6,,,False,,,,False,False,True,,
09009,1301,1256.0,732.9,,,,836.0,179.2,2741.8,,,-45.0,-568.1,,,,-465.0,-1121.8,1440.8,,,False,,,,False,False,False,,
09011,443,320.0,325.6,,,,161.0,82.5,297.5,,,-123.0,-117.4,,,,-282.0,-360.5,-145.5,,,True,,,,False,False,False,,
09013,319,440.0,149.3,,,,88.0,50.5,221.5,,,121.0,-169.7,,,,-231.0,-268.5,-97.5,,,False,,,,False,False,True,,
09015,265,280.0,254.5,,,,127.0,55.5,97.7,,,15.0,-10.5,,,,-138.0,-209.5,-167.3,,,True,,,,False,False,False,,
10001,732,736.0,562.7,,,,704.0,427.3,661.2,,220.0,4.0,-169.3,,,,-28.0,-304.7,-70.8,,-512.0,False,,,,False,False,False,,False
10003,3186,3432.0,1642.0,,,,3030.0,1078.4,3698.6,,2728.0,246.0,-1544.0,,,,-156.0,-2107.6,512.6,,-458.0,False,,,,True,False,False,,False
10005,1208,1136.0,127.2,,,,1239.0,477.6,1380.2,,332.0,-72.0,-1080.8,,,,31.0,-730.4,172.2,,-876.0,False,,,,True,False,False,,False
12001,4470,4320.0,5526.0,,,,4257.0,1281.5,1713.5,,2505.0,-150.0,1056.0,,,,-213.0,-3188.5,-2756.5,,-1965.0,False,,,,False,False,False,,False
12003,1096,688.0,,,,,735.0,175.1,304.4,,444.0,-408.0,,,,,-361.0,-920.9,-791.6,,-652.0,,,,,True,False,False,,False
12005,2420,6064.0,7673.6,,,,5097.0,1904.1,2385.9,,2636.0,3644.0,5253.6,,,,2677.0,-515.9,-34.1,,216.0,False,,,,True,True,True,,True
12007,758,832.0,,,,,624.0,320.7,406.9,,609.0,74.0,,,,,-134.0,-437.3,-351.1,,-149.0,,,,,False,False,False,,False
12009,3279,4984.0,15334.1,,,,6846.0,3201.7,1868.3,,2843.0,1705.0,12055.1,,,,3567.0,-77.3,-1410.7,,-436.0,False,,,,False,True,True,,True
12011,19903,68880.0,179083.4,,,,67512.0,32273.6,51335.3,,17270.0,48977.0,159180.4,,,,47609.0,12370.6,31432.3,,-2633.0,False,,,,True,True,True,,True
12013,328,320.0,,,,,441.0,86.7,332.4,,95.0,-8.0,,,,,113.0,-241.3,4.4,,-233.0,,,,,False,False,True,,False
12015,1047,2592.0,3312.9,,,,2264.0,1150.3,1768.7,,1978.0,1545.0,2265.9,,,,1217.0,103.3,721.7,,931.0,False,,,,True,True,True,,True
12017,1509,1376.0,3320.1,,,,1893.0,1389.2,602.7,,962.0,-133.0,1811.1,,,,384.0,-119.8,-906.3,,-547.0,False,,,,False,True,False,,False
12019,2185,3040.0,7952.6,,,,3668.0,1700.2,1277.8,,1391.0,855.0,5767.6,,,,1483.0,-484.8,-907.2,,-794.0,False,,,,False,True,False,,True
12021,2994,7496.0,16569.2,,,,5205.0,1692.2,10865.8,,2285.0,4502.0,13575.2,,,,2211.0,-1301.8,7871.8,,-709.0,False,,,,True,True,False,,True
12023,1224,3808.0,3026.5,,,,1828.0,1090.9,3324.9,,614.0,2584.0,1802.5,,,,604.0,-133.1,2100.9,,-610.0,True,,,,True,True,True,,True
12027,277,968.0,,,,,773.0,36.2,727.8,,197.0,691.0,,,,,496.0,-240.8,450.8,,-80.0,,,,,True,True,True,,True
12029,568,312.0,,,,,446.0,34.4,205.2,,133.0,-256.0,,,,,-122.0,-533.6,-362.8,,-435.0,,,,,True,False,False,,False
12031,8792,16272.0,44852.1,,,,17620.0,4676.3,20085.6,,5207.0,7480.0,36060.1,,,,8828.0,-4115.7,11293.6,,-3585.0,False,,,,False,True,False,,True
12033,4311,8432.0,12132.9,,,,10244.0,2303.3,11118.3,,2341.0,4121.0,7821.9,,,,5933.0,-2007.7,6807.3,,-1970.0,False,,,,False,True,False,,True
12035,803,1120.0,1605.7,,,,1523.0,1058.6,587.5,,890.0,317.0,802.7,,,,720.0,255.6,-215.5,,87.0,False,,,,False,True,True,,True
12037,499,248.0,,,,,192.0,82.9,202.2,,118.0,-251.0,,,,,-307.0,-416.1,-296.8,,-381.0,,,,,False,False,False,,False
12039,1353,2360.0,,,,,1670.0,444.0,2387.3,,507.0,1007.0,,,,,317.0,-909.0,1034.3,,-846.0,,,,,True,True,False,,True
12041,190,208.0,,,,,372.0,162.0,251.8,,94.0,18.0,,,,,182.0,-28.0,61.8,,-96.0,,,,,False,False,False,,False
12043,148,56.0,,,,,186.0,129.2,159.1,,167.0,-92.0,,,,,38.0,-18.8,11.1,,19.0,,,,,True,True,True,,True
12045,502,1048.0,,,,,616.0,148.4,882.7,,206.0,546.0,,,,,114.0,-353.6,380.7,,-296.0,,,,,True,True,True,,True
12047,276,168.0,,,,,459.0,5.6,304.4,,45.0,-108.0,,,,,183.0,-270.4,28.4,,-231.0,,,,,False,False,True,,False
12049,513,520.0,,,,,678.0,9.3,374.4,,162.0,7.0,,,,,165.0,-503.7,-138.6,,-351.0,,,,,False,False,False,,False
12051,420,1232.0,,,,,1281.0,305.8,1597.9,,215.0,812.0,,,,,861.0,-114.2,1177.9,,-205.0,,,,,False,True,False,,True
12053,1420,2312.0,5898.9,,,,3060.0,1601.6,835.2,,1648.0,892.0,4478.9,,,,1640.0,181.6,-584.8,,228.0,False,,,,False,True,True,,True
12055,951,1432.0,4086.6,,,,1491.0,1014.4,2117.7,,1024.0,481.0,3135.6,,,,540.0,63.4,1166.7,,73.0,False,,,,False,True,False,,True
12057,12133,23704.0,17589.9,,,,22897.0,6240.4,8900.0,,8510.0,11571.0,5456.9,,,,10764.0,-5892.6,-3233.0,,-3623.0,True,,,,True,True,True,,True
12059,319,496.0,,,,,661.0,170.4,552.0,,200.0,177.0,,,,,342.0,-148.6,233.0,,-119.0,,,,,False,True,False,,True
12061,927,2632.0,4201.3,,,,2491.0,1314.9,1589.6,,1637.0,1705.0,3274.3,,,,1564.0,387.9,662.6,,710.0,False,,,,True,True,True,,True
12063,1228,2944.0,,,,,1474.0,543.1,808.2,,565.0,1716.0,,,,,246.0,-684.9,-419.8,,-663.0,,,,,True,True,True,,True
12065,221,1344.0,,,,,250.0,100.6,484.7,,322.0,1123.0,,,,,29.0,-120.4,263.7,,101.0,,,,,True,True,True,,True
12067,1125,232.0,,,,,150.0,72.7,151.7,,170.0,-893.0,,,,,-975.0,-1052.3,-973.3,,-955.0,,,,,False,False,False,,False
12069,2832,4992.0,11446.3,,,,5543.0,2946.9,2876.1,,2667.0,2160.0,8614.3,,,,2711.0,114.9,44.1,,-165.0,False,,,,False,True,True,,True
12071,4775,10072.0,21084.8,,,,11809.0,3428.8,8053.6,,3133.0,5297.0,16309.8,,,,7034.0,-1346.2,3278.6,,-1642.0,False,,,,False,True,True,,True
12073,6143,5104.0,15249.3,,,,5355.0,2073.5,4708.0,,2518.0,-1039.0,9106.3,,,,-788.0,-4069.5,-1435.0,,-3625.0,False,,,,True,False,False,,False
12075,450,1072.0,,,,,947.0,451.1,3098.2,,607.0,622.0,,,,,497.0,1.1,2648.2,,157.0,,,,,True,True,False,,True
12077,154,536.0,,,,,257.0,4.5,268.8,,14.0,382.0,,,,,103.0,-149.5,114.8,,-140.0,,,,,True,True,True,,True
12079,395,792.0,,,,,493.0,279.2,528.2,,133.0,397.0,,,,,98.0,-115.8,133.2,,-262.0,,,,,True,True,True,,True
12081,2781,7568.0,12530.4,,,,6084.0,2319.2,4255.5,,2730.0,4787.0,9749.4,,,,3303.0,-461.8,1474.5,,-51.0,False,,,,True,True,True,,True
12083,4599,14760.0,15818.3,,,,5795.0,4211.8,8722.5,,7843.0,10161.0,11219.3,,,,1196.0,-387.2,4123.5,,3244.0,False,,,,True,True,True,,True
12085,1312,1904.0,3416.9,,,,3028.0,595.0,1289.2,,694.0,592.0,2104.9,,,,1716.0,-717.0,-22.8,,-618.0,False,,,,False,False,True,,False
12086,47937,154824.0,334832.2,,,,153053.0,,123525.0,,9058.0,106887.0,286895.2,,,,105116.0,,75588.0,,-38879.0,False,,,,True,,True,,True
12087,515,1688.0,2509.0,,,,1835.0,611.7,906.1,,708.0,1173.0,1994.0,,,,1320.0,96.7,391.1,,193.0,False,,,,False,True,True,,True
12089,1001,1280.0,2595.2,,,,1477.0,689.8,449.4,,561.0,279.0,1594.2,,,,476.0,-311.2,-551.6,,-440.0,False,,,,False,False,False,,False
12091,2068,4600.0,8623.5,,,,5616.0,1700.3,3308.1,,2232.0,2532.0,6555.5,,,,3548.0,-367.7,1240.1,,164.0,False,,,,False,True,True,,True
12093,617,944.0,,,,,899.0,284.2,1675.6,,408.0,327.0,,,,,282.0,-332.8,1058.6,,-209.0,,,,,True,False,False,,True
12095,10409,23256.0,99561.3,,,,23142.0,7404.1,8033.4,,8086.0,12847.0,89152.3,,,,12733.0,-3004.9,-2375.6,,-2323.0,False,,,,True,True,True,,True
12097,3746,9936.0,29815.8,,,,7680.0,4816.1,10001.9,,3229.0,6190.0,26069.8,,,,3934.0,1070.1,6255.9,,-517.0,False,,,,True,True,False,,True
12099,12329,33176.0,58667.5,,,,31660.0,16220.0,51599.6,,12859.0,20847.0,46338.5,,,,19331.0,3891.0,39270.6,,530.0,False,,,,True,True,False,,True
12101,2768,5760.0,13110.5,,,,8020.0,3343.3,2542.1,,2771.0,2992.0,10342.5,,,,5252.0,575.3,-225.9,,3.0,False,,,,False,True,True,,True
12103,5360,12952.0,42929.0,,,,13823.0,4115.2,5588.8,,5032.0,7592.0,37569.0,,,,8463.0,-1244.8,228.8,,-328.0,False,,,,False,True,True,,True
12105,7030,12304.0,18638.9,,,,12450.0,5132.8,4082.0,,5001.0,5274.0,11608.9,,,,5420.0,-1897.2,-2948.0,,-2029.0,False,,,,False,True,True,,True
12107,803,1336.0,4031.9,,,,1665.0,570.1,384.2,,589.0,533.0,3228.9,,,,862.0,-232.9,-418.8,,-214.0,False,,,,False,True,True,,True
12109,2015,3144.0,6870.9,,,,3583.0,1935.6,2571.8,,1460.0,1129.0,4855.9,,,,1568.0,-79.4,556.8,,-555.0,False,,,,False,True,True,,True
12111,2887,6320.0,14212.4,,,,5559.0,2472.5,7868.3,,3686.0,3433.0,11325.4,,,,2672.0,-414.5,4981.3,,799.0,False,,,,True,True,False,,True
12113,1899,8272.0,11262.2,,,,5141.0,1981.5,5428.8,,3291.0,6373.0,9363.2,,,,3242.0,82.5,3529.8,,1392.0,False,,,,True,True,True,,True
12115,2440,5328.0,11830.0,,,,5887.0,3116.9,2885.8,,2389.0,2888.0,9390.0,,,,3447.0,676.9,445.8,,-51.0,False,,,,False,True,True,,True
12117,2408,4776.0,11107.0,,,,6576.0,2581.5,6791.3,,1961.0,2368.0,8699.0,,,,4168.0,173.5,4383.3,,-447.0,False,,,,False,True,False,,True
12119,1126,984.0,2646.1,,,,1727.0,2017.8,660.8,,584.0,-142.0,1520.1,,,,601.0,891.8,-465.2,,-542.0,False,,,,False,False,False,,False
12121,1530,1296.0,,,,,1030.0,460.8,635.8,,435.0,-234.0,,,,,-500.0,-1069.2,-894.2,,-1095.0,,,,,False,False,False,,False
12123,962,824.0,,,,,554.0,96.1,1552.8,,378.0,-138.0,,,,,-408.0,-865.9,590.8,,-584.0,,,,,False,False,False,,False
12125,735,280.0,,,,,423.0,53.8,663.5,,163.0,-455.0,,,,,-312.0,-681.2,-71.5,,-572.0,,,,,True,False,True,,False
12127,3830,6608.0,16938.8,,,,7811.0,4001.1,2662.4,,2982.0,2778.0,13108.8,,,,3981.0,171.1,-1167.6,,-848.0,False,,,,False,True,True,,True
12129,524,968.0,,,,,724.0,204.9,214.7,,442.0,444.0,,,,,200.0,-319.1,-309.3,,-82.0,,,,,True,True,True,,True
12131,714,1784.0,2519.1,,,,1980.0,764.8,1473.6,,811.0,1070.0,1805.1,,,,1266.0,50.8,759.6,,97.0,False,,,,False,True,True,,True
12133,515,1144.0,,,,,965.0,195.0,408.7,,350.0,629.0,,,,,450.0,-320.0,-106.3,,-165.0,,,,,True,True,True,,True
13001,441,800.0,,,,,486.0,204.6,2101.3,,195.0,359.0,,,,,45.0,-236.4,1660.3,,-246.0,,,,,True,True,False,,True
13003,152,200.0,,,,,205.0,0.0,62.1,,55.0,48.0,,,,,53.0,-152.0,-89.9,,-97.0,,,,,False,False,False,,False
13005,189,256.0,,,,,295.0,96.8,179.8,,72.0,67.0,,,,,106.0,-92.2,-9.2,,-117.0,,,,,False,False,True,,False
13007,30,64.0,,,,,31.0,,26.3,,72.0,34.0,,,,,1.0,,-3.7,,42.0,,,,,True,,True,,False
13009,1161,968.0,,,,,738.0,168.8,1047.0,,595.0,-193.0,,,,,-423.0,-992.2,-114.0,,-566.0,,,,,False,False,True,,False
13011,241,304.0,,,,,278.0,135.0,275.8,,228.0,63.0,,,,,37.0,-106.0,34.8,,-13.0,,,,,True,False,True,,True
13013,1072,1488.0,1105.1,,,,1270.0,518.8,2993.8,,1225.0,416.0,33.1,,,,198.0,-553.2,1921.8,,153.0,True,,,,True,False,False,,True
13015,1322,2120.0,1579.0,,,,1958.0,570.1,1730.6,,1597.0,798.0,257.0,,,,636.0,-751.9,408.6,,275.0,True,,,,True,True,True,,True
13017,426,368.0,,,,,294.0,90.8,260.8,,199.0,-58.0,,,,,-132.0,-335.2,-165.2,,-227.0,,,,,False,False,False,,False
13019,195,280.0,,,,,409.0,148.6,97.2,,240.0,85.0,,,,,214.0,-46.4,-97.8,,45.0,,,,,False,True,False,,True
13021,2958,3576.0,4763.1,,,,3254.0,1342.0,2917.5,,1475.0,618.0,1805.1,,,,296.0,-1616.0,-40.5,,-1483.0,False,,,,True,False,True,,False
