,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
18033,496,686.0,,688.6,,556.0,495.0,,,,,448.7,520.2,,,,521.0,,522.4,,286.0,490.0,,556.0,619.5,,,749.0,663.0,70.5,,,,,,673.6,,,,956.4,190.0,,192.6,,60.0,-1.0,,,,,-47.3,24.2,,,,25.0,,26.4,,-210.0,-6.0,,60.0,123.5,,,253.0,167.0,-425.5,,,,,,177.6,,,,460.4,,False,,True,True,,,,,True,True,,,,True,,True,,False,True,,True,True,,,False,True,False,,,,,,True,,,,False
18035,1187,1274.0,,1254.0,,1266.0,1141.0,,,,,1005.2,974.3,,,,1446.0,,1191.6,,670.8,942.0,,1373.5,1322.4,,,1504.0,1244.0,113.7,,,,,1416.9,1496.0,,,,1424.3,87.0,,67.0,,79.0,-46.0,,,,,-181.8,-212.7,,,,259.0,,4.6,,-516.2,-245.0,,186.5,135.4,,,317.0,57.0,-1073.3,,,,,229.9,309.0,,,,237.3,,True,,True,True,,,,,False,False,,,,False,,True,,False,False,,False,False,,,False,True,False,,,,,False,False,,,,False
18037,962,868.0,,899.4,,750.0,807.0,,,,,564.1,721.7,,,,485.0,,1003.7,,405.6,630.0,,634.0,749.9,,,1005.0,789.0,68.7,,,,,607.7,953.6,,,,1240.3,-94.0,,-62.6,,-212.0,-155.0,,,,,-397.9,-240.3,,,,-477.0,,41.7,,-556.4,-332.0,,-328.0,-212.1,,,43.0,-173.0,-893.3,,,,,-354.3,-8.4,,,,278.3,,True,,False,False,,,,,False,False,,,,False,,True,,False,False,,False,False,,,True,False,False,,,,,False,True,,,,False
18039,2320,2808.0,,2692.5,3032.0,2528.0,1913.0,,,,,2682.0,3915.7,,,,2772.0,,1656.2,,1611.0,2914.5,,2176.5,3047.3,,,2246.0,2722.0,562.1,,,,,1791.1,2654.1,2038.0,,,4534.0,488.0,,372.5,712.0,208.0,-407.0,,,,,362.0,1595.7,,,,452.0,,-663.8,,-709.0,594.5,,-143.5,727.3,,,-74.0,402.0,-1757.9,,,,,-528.9,334.1,-282.0,,,2214.0,,True,False,True,True,,,,,True,False,,,,True,,False,,False,False,,True,False,,,True,True,False,,,,,False,True,True,,,False
18041,285,274.0,,287.2,,257.0,202.0,,,,,310.0,211.2,,,,345.0,,211.1,,124.2,,,261.0,313.3,,,187.0,265.0,48.0,,,,,,420.4,,,,267.6,-11.0,,2.2,,-28.0,-83.0,,,,,25.0,-73.8,,,,60.0,,-73.9,,-160.8,,,-24.0,28.3,,,-98.0,-20.0,-237.0,,,,,,135.4,,,,-17.4,,True,,False,False,,,,,False,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,False,,,,False
18043,807,818.0,,831.3,,797.0,785.0,,,,,694.5,847.4,,,,808.0,,730.8,,551.2,693.0,,920.5,957.3,,,962.0,748.0,104.0,,,,,886.9,1184.9,,,,745.2,11.0,,24.3,,-10.0,-22.0,,,,,-112.5,40.4,,,,1.0,,-76.2,,-255.8,-114.0,,113.5,150.3,,,155.0,-59.0,-703.0,,,,,79.9,377.9,,,,-61.8,,False,,True,False,,,,,False,False,,,,True,,False,,False,False,,False,False,,,False,False,False,,,,,False,False,,,,False
18045,281,444.0,,449.9,,353.0,288.0,,,,,226.3,329.7,,,,232.0,,373.9,,87.5,,,368.0,352.8,,,503.0,342.0,16.5,,,,,,412.7,,,,667.2,163.0,,168.9,,72.0,7.0,,,,,-54.7,48.7,,,,-49.0,,92.9,,-193.5,,,87.0,71.8,,,222.0,61.0,-264.5,,,,,,131.7,,,,386.2,,False,,True,True,,,,,True,True,,,,True,,True,,False,,,True,True,,,False,True,False,,,,,,True,,,,False
18047,224,202.0,,209.7,,209.0,219.0,,,,,179.0,159.4,,,,244.0,,164.5,,71.1,,,198.0,226.2,,,212.0,221.0,28.6,,,,,,198.6,,,,316.8,-22.0,,-14.3,,-15.0,-5.0,,,,,-45.0,-64.6,,,,20.0,,-59.5,,-152.9,,,-26.0,2.2,,,-12.0,-3.0,-195.4,,,,,,-25.4,,,,92.8,,True,,True,True,,,,,False,False,,,,True,,False,,False,,,False,True,,,True,True,False,,,,,,False,,,,False
18049,246,282.0,,288.8,,257.0,201.0,,,,,197.0,227.9,,,,219.0,,181.1,,110.8,,,347.0,307.5,,,297.0,262.0,17.4,,,,,,328.2,,,,257.2,36.0,,42.8,,11.0,-45.0,,,,,-49.0,-18.1,,,,-27.0,,-64.9,,-135.2,,,101.0,61.5,,,51.0,16.0,-228.6,,,,,,82.2,,,,11.2,,False,,True,False,,,,,False,True,,,,True,,False,,False,,,False,False,,,False,True,False,,,,,,False,,,,True
18051,386,710.0,,726.1,,604.0,551.0,,,,,435.7,507.5,,,,383.0,,636.7,,349.0,491.0,,654.0,601.6,,,819.0,621.0,46.2,,,,,,773.9,,,,1058.3,324.0,,340.1,,218.0,165.0,,,,,49.7,121.5,,,,-3.0,,250.7,,-37.0,105.0,,268.0,215.6,,,433.0,235.0,-339.8,,,,,,387.9,,,,672.3,,False,,True,True,,,,,True,True,,,,True,,True,,True,True,,True,True,,,False,True,False,,,,,,False,,,,False
18053,926,1086.0,,1031.6,,1022.0,895.0,,,,,798.6,899.8,,,,803.0,,1021.4,,576.8,1083.5,,1016.0,996.6,,,1243.0,1026.0,70.2,,,,,1272.0,1051.5,,,,1360.1,160.0,,105.6,,96.0,-31.0,,,,,-127.4,-26.2,,,,-123.0,,95.4,,-349.2,157.5,,90.0,70.6,,,317.0,100.0,-855.8,,,,,346.0,125.5,,,,434.1,,True,,True,True,,,,,True,True,,,,True,,True,,False,True,,True,True,,,False,True,False,,,,,False,True,,,,False
18055,379,414.0,,407.8,,378.0,320.0,,,,,294.7,369.9,,,,418.0,,363.0,,178.9,339.5,,354.0,406.6,,,418.0,384.0,86.3,,,,,,386.2,,,,559.7,35.0,,28.8,,-1.0,-59.0,,,,,-84.3,-9.1,,,,39.0,,-16.0,,-200.1,-39.5,,-25.0,27.6,,,39.0,5.0,-292.7,,,,,,7.2,,,,180.7,,True,,True,False,,,,,False,True,,,,False,,True,,False,False,,True,True,,,False,True,False,,,,,,True,,,,False
18057,4490,4916.0,,4854.0,5115.9,4893.0,6269.0,,,,,3810.9,7075.8,,5699.3,,3423.0,,4632.0,,2688.9,3487.0,,6597.0,5106.0,,,5776.0,4331.0,545.7,,,,,4978.4,5392.2,4532.0,,,5614.3,426.0,,364.0,625.9,403.0,1779.0,,,,,-679.1,2585.8,,1209.3,,-1067.0,,142.0,,-1801.1,-1003.0,,2107.0,616.0,,,1286.0,-159.0,-3944.3,,,,,488.4,902.2,42.0,,,1124.3,,True,False,True,False,,,,,False,False,,False,,False,,True,,False,False,,False,False,,,False,True,False,,,,,False,False,True,,,False
18059,1084,1204.0,,1207.5,,1206.0,1183.0,,,,,796.0,946.8,,,,815.0,,1395.4,,641.6,1007.0,,1377.5,1259.5,,,1365.0,1060.0,150.9,,,,,1431.9,1370.1,,,,1463.8,120.0,,123.5,,122.0,99.0,,,,,-288.0,-137.2,,,,-269.0,,311.4,,-442.4,-77.0,,293.5,175.5,,,281.0,-24.0,-933.1,,,,,347.9,286.1,,,,379.8,,False,,False,True,,,,,False,False,,,,False,,False,,False,True,,False,False,,,False,True,False,,,,,False,False,,,,False
18061,490,512.0,,528.8,,449.0,122.0,,,,,390.9,410.6,,,,390.0,,433.7,,209.4,426.5,,566.0,567.6,,,559.0,453.0,52.4,,,,,,469.2,,,,586.4,22.0,,38.8,,-41.0,-368.0,,,,,-99.1,-79.4,,,,-100.0,,-56.3,,-280.6,-63.5,,76.0,77.6,,,69.0,-37.0,-437.6,,,,,,-20.8,,,,96.4,,False,,False,False,,,,,False,False,,,,False,,False,,False,False,,False,False,,,False,False,False,,,,,,True,,,,False
18063,2098,2420.0,,2409.0,,2410.0,2146.0,,,,,1783.7,2779.2,,3066.1,,1897.0,,2774.2,,1462.4,1873.0,,2522.0,2419.0,,,2738.0,2202.0,278.2,,,,,2867.4,2633.9,2542.0,,,3501.1,322.0,,311.0,,312.0,48.0,,,,,-314.3,681.2,,968.1,,-201.0,,676.2,,-635.6,-225.0,,424.0,321.0,,,640.0,104.0,-1819.8,,,,,769.4,535.9,444.0,,,1403.1,,True,,True,True,,,,,True,False,,False,,True,,False,,False,True,,False,True,,,False,True,False,,,,,False,False,False,,,False
18065,718,686.0,,686.7,,637.0,551.0,,,,,528.8,622.3,,,,655.0,,549.6,,322.4,636.0,,696.5,676.9,,,761.0,651.0,68.4,,,,,588.4,724.1,,,,978.4,-32.0,,-31.3,,-81.0,-167.0,,,,,-189.2,-95.7,,,,-63.0,,-168.4,,-395.6,-82.0,,-21.5,-41.1,,,43.0,-67.0,-649.6,,,,,-129.6,6.1,,,,260.4,,True,,False,False,,,,,False,False,,,,False,,False,,False,False,,True,False,,,False,False,False,,,,,False,True,,,,False
18067,1430,1460.0,,1450.7,,1395.0,1081.0,,,,,1103.5,1274.1,,,,1107.0,,1408.5,,673.9,998.5,,1513.0,1457.1,,,1781.0,1355.0,159.2,,,,,1643.5,1532.6,,,,2251.4,30.0,,20.7,,-35.0,-349.0,,,,,-326.5,-155.9,,,,-323.0,,-21.5,,-756.1,-431.5,,83.0,27.1,,,351.0,-75.0,-1270.8,,,,,213.5,102.6,,,,821.4,,True,,False,False,,,,,False,False,,,,False,,True,,False,False,,False,True,,,False,False,False,,,,,False,False,,,,False
18069,472,530.0,,519.4,,471.0,398.0,,,,,355.8,432.6,,,,420.0,,446.1,,215.0,446.5,,497.0,488.0,,,573.0,510.0,83.0,,,,,,526.4,,,,849.4,58.0,,47.4,,-1.0,-74.0,,,,,-116.2,-39.4,,,,-52.0,,-25.9,,-257.0,-25.5,,25.0,16.0,,,101.0,38.0,-389.0,,,,,,54.4,,,,377.4,,True,,True,False,,,,,False,True,,,,True,,True,,False,True,,True,True,,,False,True,False,,,,,,True,,,,False
18071,663,934.0,,931.6,,855.0,959.0,,,,,678.6,669.2,,,,544.0,,1233.1,,442.1,767.5,,914.0,842.3,,,1073.0,838.0,122.9,,,,,837.9,772.9,,,,1257.3,271.0,,268.6,,192.0,296.0,,,,,15.6,6.2,,,,-119.0,,570.1,,-220.9,104.5,,251.0,179.3,,,410.0,175.0,-540.1,,,,,174.9,109.9,,,,594.3,,True,,True,False,,,,,True,True,,,,True,,False,,True,True,,True,True,,,False,True,False,,,,,True,True,,,,False
18073,403,524.0,,524.1,,482.0,555.0,,,,,368.2,385.9,,,,353.0,,483.0,,216.4,420.0,,542.0,531.6,,,579.0,449.0,34.1,,,,,,490.0,,,,474.9,121.0,,121.1,,79.0,152.0,,,,,-34.8,-17.1,,,,-50.0,,80.0,,-186.6,17.0,,139.0,128.6,,,176.0,46.0,-368.9,,,,,,87.0,,,,71.9,,False,,True,False,,,,,True,True,,,,True,,True,,False,True,,False,False,,,False,True,False,,,,,,True,,,,True
18075,213,360.0,,347.1,,278.0,264.0,,,,,245.9,241.1,,,,267.0,,254.0,,89.2,,,207.0,300.0,,,300.0,319.0,23.8,,,,,,471.6,,,,376.8,147.0,,134.1,,65.0,51.0,,,,,32.9,28.1,,,,54.0,,41.0,,-123.8,,,-6.0,87.0,,,87.0,106.0,-189.2,,,,,,258.6,,,,163.8,,True,,True,True,,,,,True,True,,,,True,,True,,True,,,True,True,,,True,True,False,,,,,,False,,,,False
18077,408,390.0,,381.2,,329.0,277.0,,,,,310.3,318.7,,,,369.0,,189.7,,146.3,323.0,,288.0,409.2,,,340.0,381.0,42.0,,,,,,396.9,,,,630.7,-18.0,,-26.8,,-79.0,-131.0,,,,,-97.7,-89.3,,,,-39.0,,-218.3,,-261.7,-85.0,,-120.0,1.2,,,-68.0,-27.0,-366.0,,,,,,-11.1,,,,222.7,,False,,False,False,,,,,False,False,,,,False,,False,,False,False,,False,True,,,False,False,False,,,,,,True,,,,False
18079,393,410.0,,416.8,,390.0,356.0,,,,,291.8,303.3,,,,355.0,,382.8,,180.4,,,530.0,424.4,,,412.0,387.0,73.6,,,,,,401.9,,,,762.8,17.0,,23.8,,-3.0,-37.0,,,,,-101.2,-89.7,,,,-38.0,,-10.2,,-212.6,,,137.0,31.4,,,19.0,-6.0,-319.4,,,,,,8.9,,,,369.8,,False,,True,False,,,,,False,False,,,,False,,True,,False,,,False,False,,,False,True,False,,,,,,True,,,,False
18081,2300,2522.0,,2528.1,,2539.0,2606.0,,,,,1945.4,2732.8,,3140.6,,2034.0,,2743.8,,1442.8,1798.0,,3120.0,2648.7,,,2852.0,2225.0,384.0,,,,,2534.1,2565.5,2921.0,,,6371.7,222.0,,228.1,,239.0,306.0,,,,,-354.6,432.8,,840.6,,-266.0,,443.8,,-857.2,-502.0,,820.0,348.7,,,552.0,-75.0,-1916.0,,,,,234.1,265.5,621.0,,,4071.7,,False,,False,False,,,,,False,False,,False,,False,,False,,False,False,,False,False,,,False,True,False,,,,,False,False,False,,,False
18083,457,538.0,,530.4,,484.0,388.0,,,,,400.4,445.6,,,,528.0,,415.0,,220.5,509.0,,463.0,516.7,,,475.0,525.0,87.4,,,,,,631.9,,,,547.9,81.0,,73.4,,27.0,-69.0,,,,,-56.6,-11.4,,,,71.0,,-42.0,,-236.5,52.0,,6.0,59.7,,,18.0,68.0,-369.6,,,,,,174.9,,,,90.9,,True,,True,True,,,,,True,True,,,,True,,True,,False,True,,True,True,,,True,True,False,,,,,,False,,,,False
18085,1038,986.0,,932.5,,848.0,736.0,,,,,846.5,626.2,,,,840.0,,623.1,,568.6,992.5,,1004.0,1113.2,,,720.0,949.0,99.3,,,,,763.4,936.6,,,,1117.3,-52.0,,-105.5,,-190.0,-302.0,,,,,-191.5,-411.8,,,,-198.0,,-414.9,,-469.4,-45.5,,-34.0,75.2,,,-318.0,-89.0,-938.7,,,,,-274.6,-101.4,,,,79.3,,False,,False,False,,,,,False,False,,,,False,,False,,False,True,,True,False,,,False,False,False,,,,,False,False,,,,False
18087,242,332.0,,305.9,,320.0,294.0,,,,,282.7,296.0,,,,439.0,,248.1,,250.9,355.5,,314.0,368.5,,,369.0,405.0,77.9,,,,,,331.4,,,,348.1,90.0,,63.9,,78.0,52.0,,,,,40.7,54.0,,,,197.0,,6.1,,8.9,113.5,,72.0,126.5,,,127.0,163.0,-164.1,,,,,,89.4,,,,106.1,,True,,True,True,,,,,True,True,,,,False,,True,,True,False,,True,False,,,False,False,False,,,,,,True,,,,False
18089,5064,6106.0,,6231.8,5939.4,5667.0,6521.0,,,,,5314.6,8092.2,,5764.0,,4840.0,,4152.5,,3776.5,6233.5,,6543.0,6517.5,,,5834.0,5517.0,834.2,,,,,5444.7,7150.5,5514.0,,,5878.8,1042.0,,1167.8,875.4,603.0,1457.0,,,,,250.6,3028.2,,700.0,,-224.0,,-911.5,,-1287.5,1169.5,,1479.0,1453.5,,,770.0,453.0,-4229.8,,,,,380.7,2086.5,450.0,,,814.8,,False,True,True,False,,,,,True,False,,True,,True,,True,,False,False,,False,False,,,True,True,False,,,,,True,False,True,,,True
18091,1157,1192.0,,1230.6,,1178.0,1096.0,,,,,959.8,790.4,,,,1195.0,,902.7,,709.4,1205.0,,1190.0,1308.1,,,1093.0,1180.0,151.7,,,,,1042.6,1211.5,,,,1748.8,35.0,,73.6,,21.0,-61.0,,,,,-197.2,-366.6,,,,38.0,,-254.3,,-447.6,48.0,,33.0,151.1,,,-64.0,23.0,-1005.3,,,,,-114.4,54.5,,,,591.8,,False,,True,False,,,,,False,False,,,,False,,False,,False,False,,True,False,,,False,True,False,,,,,False,False,,,,False
18093,658,572.0,,556.9,,544.0,610.0,,,,,443.4,454.3,,,,508.0,,529.4,,234.4,421.0,,483.5,592.6,,,617.0,560.0,58.3,,,,,,521.2,,,,713.9,-86.0,,-101.1,,-114.0,-48.0,,,,,-214.6,-203.7,,,,-150.0,,-128.6,,-423.6,-237.0,,-174.5,-65.4,,,-41.0,-98.0,-599.7,,,,,,-136.8,,,,55.9,,False,,False,True,,,,,False,False,,,,False,,False,,False,False,,False,True,,,True,False,False,,,,,,False,,,,True
18095,1747,1508.0,,1544.8,,1517.0,1130.0,,,,,1274.7,1267.2,,1766.0,,1629.0,,1416.3,,896.5,1495.0,,1765.0,1668.5,,,1641.0,1513.0,279.7,,,,,1129.3,1616.9,1553.0,,,3312.3,-239.0,,-202.2,,-230.0,-617.0,,,,,-472.3,-479.8,,19.0,,-118.0,,-330.7,,-850.5,-252.0,,18.0,-78.5,,,-106.0,-234.0,-1467.3,,,,,-617.7,-130.1,-194.0,,,1565.3,,True,,True,False,,,,,False,False,,True,,True,,False,,False,False,,True,True,,,True,True,False,,,,,False,True,True,,,False
18097,12115,12188.0,,12383.8,11975.9,12448.0,17259.0,,,,,10571.4,13678.8,,14313.1,,10718.0,,11172.7,,9740.3,11916.0,,17012.0,13296.6,,,12522.0,11191.0,1610.9,,,,,13563.5,13309.5,14194.0,,,21626.7,73.0,,268.8,-139.1,333.0,5144.0,,,,,-1543.6,1563.8,,2198.1,,-1397.0,,-942.3,,-2374.7,-199.0,,4897.0,1181.6,,,407.0,-924.0,-10504.1,,,,,1448.5,1194.5,2079.0,,,9511.7,,False,False,False,False,,,,,False,False,,False,,False,,False,,False,False,,False,False,,,False,False,False,,,,,False,False,False,,,False
18099,626,832.0,,777.4,,662.0,533.0,,,,,582.2,762.9,,,,504.0,,492.3,,365.9,722.5,,845.0,840.0,,,829.0,779.0,106.8,,,,,586.2,684.7,,,,1866.6,206.0,,151.4,,36.0,-93.0,,,,,-43.8,136.9,,,,-122.0,,-133.7,,-260.1,96.5,,219.0,214.0,,,203.0,153.0,-519.2,,,,,-39.8,58.7,,,,1240.6,,True,,True,True,,,,,True,True,,,,True,,True,,False,True,,False,False,,,True,True,False,,,,,True,True,,,,False
18101,85,84.0,,89.1,,89.0,112.0,,,,,79.5,90.0,,,,127.0,,64.4,,26.0,,,92.0,94.7,,,96.0,96.0,16.5,,,,,,109.2,,,,80.3,-1.0,,4.1,,4.0,27.0,,,,,-5.5,5.0,,,,42.0,,-20.6,,-59.0,,,7.0,9.7,,,11.0,11.0,-68.5,,,,,,24.2,,,,-4.7,,False,,False,False,,,,,False,False,,,,False,,False,,False,,,False,False,,,False,False,False,,,,,,False,,,,False
18103,435,536.0,,527.3,,509.0,391.0,,,,,448.5,394.6,,,,449.0,,446.6,,234.4,545.5,,570.0,536.8,,,503.0,501.0,29.5,,,,,,542.6,,,,853.2,101.0,,92.3,,74.0,-44.0,,,,,13.5,-40.4,,,,14.0,,11.6,,-200.6,110.5,,135.0,101.8,,,68.0,66.0,-405.5,,,,,,107.6,,,,418.2,,True,,True,True,,,,,True,True,,,,True,,True,,False,False,,False,False,,,True,True,False,,,,,,False,,,,False
18105,1180,1364.0,,1340.5,,1278.0,1606.0,,,,,1113.6,991.5,,,,1313.0,,1084.6,,786.5,1176.5,,1321.0,1268.1,,,1389.0,1305.0,119.1,,,,,952.6,1403.4,1227.0,,,1574.8,184.0,,160.5,,98.0,426.0,,,,,-66.4,-188.5,,,,133.0,,-95.4,,-393.5,-3.5,,141.0,88.1,,,209.0,125.0,-1060.9,,,,,-227.4,223.4,47.0,,,394.8,,True,,True,False,,,,,True,False,,,,True,,True,,False,True,,True,True,,,False,True,False,,,,,False,False,True,,,False
18107,617,648.0,,652.0,,595.0,577.0,,,,,451.5,487.9,,,,435.0,,655.4,,302.0,548.0,,752.0,658.8,,,717.0,613.0,79.7,,,,,,735.4,,,,539.6,31.0,,35.0,,-22.0,-40.0,,,,,-165.5,-129.1,,,,-182.0,,38.4,,-315.0,-69.0,,135.0,41.8,,,100.0,-4.0,-537.3,,,,,,118.4,,,,-77.4,,False,,True,False,,,,,False,False,,,,False,,False,,False,False,,False,False,,,False,True,False,,,,,,False,,,,False
18109,985,944.0,,943.1,,944.0,1080.0,,,,,679.7,661.3,,,,853.0,,1052.6,,536.7,773.5,,1248.0,974.9,,,1143.0,845.0,168.6,,,,,1000.2,1104.5,,,,889.4,-41.0,,-41.9,,-41.0,95.0,,,,,-305.3,-323.7,,,,-132.0,,67.6,,-448.3,-211.5,,263.0,-10.1,,,158.0,-140.0,-816.4,,,,,15.2,119.5,,,,-95.6,,False,,False,False,,,,,False,False,,,,False,,False,,False,False,,False,True,,,False,False,False,,,,,True,False,,,,False
18111,117,156.0,,157.7,,122.0,70.0,,,,,106.9,110.3,,,,122.0,,72.1,,31.9,,,106.0,132.3,,,112.0,143.0,9.4,,,,,,203.1,,,,178.6,39.0,,40.7,,5.0,-47.0,,,,,-10.1,-6.7,,,,5.0,,-44.9,,-85.1,,,-11.0,15.3,,,-5.0,26.0,-107.6,,,,,,86.1,,,,61.6,,False,,True,False,,,,,True,True,,,,True,,False,,False,,,True,True,,,True,True,False,,,,,,False,,,,False
18113,618,740.0,,751.4,,619.0,475.0,,,,,583.1,623.2,,,,489.0,,482.3,,285.3,639.0,,748.0,772.7,,,706.0,708.0,82.8,,,,,582.3,609.3,,,,714.4,122.0,,133.4,,1.0,-143.0,,,,,-34.9,5.2,,,,-129.0,,-135.7,,-332.7,21.0,,130.0,154.7,,,88.0,90.0,-535.2,,,,,-35.7,-8.7,,,,96.4,,False,,True,False,,,,,True,True,,,,False,,False,,False,True,,False,False,,,True,True,False,,,,,True,True,,,,True
18115,73,38.0,,38.4,,38.0,33.0,,,,,43.0,41.2,,,,53.0,,14.7,,11.6,,,45.0,53.9,,,42.0,48.0,11.3,,,,,,70.3,,,,32.7,-35.0,,-34.6,,-35.0,-40.0,,,,,-30.0,-31.8,,,,-20.0,,-58.3,,-61.4,,,-28.0,-19.1,,,-31.0,-25.0,-61.7,,,,,,-2.7,,,,-40.3,,True,,False,False,,,,,True,True,,,,True,,False,,False,,,True,True,,,True,True,False,,,,,,True,,,,False
18117,230,214.0,,217.0,,217.0,190.0,,,,,171.7,197.4,,,,255.0,,193.3,,87.7,,,246.0,228.5,,,249.0,223.0,37.0,,,,,,193.8,,,,245.9,-16.0,,-13.0,,-13.0,-40.0,,,,,-58.3,-32.6,,,,25.0,,-36.7,,-142.3,,,16.0,-1.5,,,19.0,-7.0,-193.0,,,,,,-36.2,,,,15.9,,True,,True,False,,,,,False,False,,,,False,,False,,False,,,False,True,,,False,True,False,,,,,,False,,,,True
18119,339,254.0,,252.3,,246.0,272.0,,,,,203.2,180.1,,,,231.0,,187.9,,63.9,,,444.5,281.2,,,261.0,244.0,16.4,,,,,,245.0,,,,246.1,-85.0,,-86.7,,-93.0,-67.0,,,,,-135.8,-158.9,,,,-108.0,,-151.1,,-275.1,,,105.5,-57.8,,,-78.0,-95.0,-322.6,,,,,,-94.0,,,,-92.9,,False,,False,True,,,,,False,False,,,,False,,False,,False,,,False,True,,,True,False,False,,,,,,False,,,,False
18121,303,314.0,,304.9,,286.0,278.0,,,,,190.8,215.8,,,,205.0,,392.2,,60.8,,,304.0,314.8,,,376.0,254.0,16.0,,,,,,339.2,,,,364.4,11.0,,1.9,,-17.0,-25.0,,,,,-112.2,-87.2,,,,-98.0,,89.2,,-242.2,,,1.0,11.8,,,73.0,-49.0,-287.0,,,,,,36.2,,,,61.4,,True,,False,False,,,,,False,False,,,,False,,False,,False,,,True,False,,,False,False,False,,,,,,False,,,,False
18123,147,124.0,,126.4,,109.0,79.0,,,,,144.0,142.0,,,,206.0,,56.7,,61.2,,,101.0,170.3,,,118.0,167.0,23.3,,,,,,219.4,,,,138.8,-23.0,,-20.6,,-38.0,-68.0,,,,,-3.0,-5.0,,,,59.0,,-90.3,,-85.8,,,-46.0,23.3,,,-29.0,20.0,-123.7,,,,,,72.4,,,,-8.2,,True,,False,False,,,,,True,True,,,,False,,False,,False,,,False,False,,,False,True,False,,,,,,False,,,,True
18125,162,174.0,,178.1,,174.0,93.0,,,,,121.1,140.2,,,,148.0,,245.1,,59.0,,,197.0,170.8,,,185.0,181.0,28.0,,,,,,161.3,,,,170.3,12.0,,16.1,,12.0,-69.0,,,,,-40.9,-21.8,,,,-14.0,,83.1,,-103.0,,,35.0,8.8,,,23.0,19.0,-134.0,,,,,,-0.7,,,,8.3,,False,,False,False,,,,,False,False,,,,False,,False,,False,,,False,True,,,False,False,False,,,,,,True,,,,True
