,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
31121,46,18.0,19.8,,16.0,0.0,,,,,32.0,,13.6,9.3,,14.5,17.1,45.0,,94.6,,16.9,,,75.0,10.2,-28.0,-26.2,,-30.0,-46.0,,,,,-14.0,,-32.4,-36.6,,-31.5,-28.9,-1.0,,48.6,,-29.1,,,29.0,-35.8,True,,False,False,,,,,True,,False,False,,False,False,True,,False,,False,,,False,False
31123,25,3.0,2.4,,3.0,0.0,,,,,19.0,,4.7,4.9,,21.4,0.8,,,1.4,,1.6,,,2.0,8.9,-22.0,-22.6,,-22.0,-25.0,,,,,-6.0,,-20.3,-20.1,,-3.6,-24.2,,,-23.6,,-23.4,,,-23.0,-16.1,False,,False,False,,,,,True,,True,True,,True,False,,,False,,False,,,False,True
31125,25,27.0,30.5,,20.0,26.0,,,,,20.0,,53.4,8.9,,6.4,18.4,37.0,,6.6,,,,,11.0,64.5,2.0,5.5,,-5.0,1.0,,,,,-5.0,,28.4,-16.1,,-18.6,-6.6,12.0,,-18.4,,,,,-14.0,39.5,False,,False,True,,,,,False,,False,False,,False,False,False,,False,,,,,False,False
31127,30,39.0,36.0,,22.0,19.0,,,,,20.0,,43.9,14.3,,10.2,30.8,83.0,,10.0,,,,,26.0,22.6,9.0,6.0,,-8.0,-11.0,,,,,-10.0,,13.9,-15.7,,-19.8,0.8,53.0,,-20.0,,,,,-4.0,-7.4,True,,True,False,,,,,False,,False,False,,False,True,False,,False,,,,,True,True
31129,70,3.0,3.5,,3.0,0.0,,,,,13.0,,4.9,6.2,,1.2,0.4,7.0,,2.2,,,,,1.0,4.2,-67.0,-66.5,,-67.0,-70.0,,,,,-57.0,,-65.1,-63.8,,-68.8,-69.6,-63.0,,-67.8,,,,,-69.0,-65.8,True,,False,False,,,,,True,,True,True,,False,False,True,,False,,,,,False,True
31131,107,93.0,95.1,,92.0,49.0,,,,,49.0,,123.2,49.5,,65.8,95.4,123.0,,124.2,,90.8,,,137.0,166.8,-14.0,-11.9,,-15.0,-58.0,,,,,-58.0,,16.2,-57.5,,-41.2,-11.6,16.0,,17.2,,-16.2,,,30.0,59.8,True,,False,False,,,,,False,,False,False,,False,True,False,,False,,False,,,False,False
31133,8,3.0,3.1,,3.0,0.0,,,,,11.0,,5.4,6.6,,,1.0,10.0,,3.9,,,,,1.0,4.2,-5.0,-4.9,,-5.0,-8.0,,,,,3.0,,-2.6,-1.4,,,-7.0,2.0,,-4.1,,,,,-7.0,-3.8,True,,False,False,,,,,True,,True,True,,,False,True,,True,,,,,False,True
31135,10,3.0,3.2,,3.0,0.0,,,,,9.0,,3.6,5.2,,,0.2,,,2.4,,,,,4.0,3.2,-7.0,-6.8,,-7.0,-10.0,,,,,-1.0,,-6.4,-4.8,,,-9.8,,,-7.6,,,,,-6.0,-6.8,True,,False,False,,,,,True,,True,True,,,False,,,False,,,,,True,True
31137,153,78.0,72.4,,57.0,48.0,,,,,34.0,,57.0,20.4,,70.2,82.1,109.0,,27.9,,58.8,,,123.0,36.1,-75.0,-80.6,,-96.0,-105.0,,,,,-119.0,,-96.0,-132.6,,-82.8,-70.9,-44.0,,-125.2,,-94.2,,,-30.0,-116.9,False,,False,False,,,,,False,,False,False,,False,True,True,,False,,False,,,True,False
31139,73,21.0,22.5,,21.0,10.0,,,,,28.0,,21.0,13.7,,2.4,22.2,54.0,,26.6,,,,,27.0,27.4,-52.0,-50.5,,-52.0,-63.0,,,,,-45.0,,-52.0,-59.3,,-70.6,-50.8,-19.0,,-46.4,,,,,-46.0,-45.6,True,,False,False,,,,,True,,True,False,,False,True,True,,True,,,,,True,True
31141,337,297.0,297.4,,222.0,410.0,,,,,209.0,,291.6,219.4,,77.0,206.5,428.0,,129.0,,196.1,,,226.0,185.9,-40.0,-39.6,,-115.0,73.0,,,,,-128.0,,-45.4,-117.6,,-260.0,-130.5,91.0,,-208.0,,-140.9,,,-111.0,-151.1,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,False,False
31143,109,66.0,68.3,,56.0,43.0,,,,,15.0,,65.7,9.5,,19.3,68.3,74.0,,108.5,,43.1,,,66.0,99.3,-43.0,-40.7,,-53.0,-66.0,,,,,-94.0,,-43.3,-99.5,,-89.7,-40.7,-35.0,,-0.5,,-65.9,,,-43.0,-9.7,True,,False,False,,,,,False,,False,False,,False,True,True,,True,,False,,,False,True
31145,144,72.0,72.3,,45.0,76.0,,,,,24.0,,88.8,14.4,,8.2,42.6,,,16.4,,,,,97.0,161.8,-72.0,-71.7,,-99.0,-68.0,,,,,-120.0,,-55.2,-129.6,,-135.8,-101.4,,,-127.6,,,,,-47.0,17.8,True,,False,True,,,,,False,,True,False,,False,False,,,False,,,,,True,True
31147,34,24.0,23.5,,15.0,11.0,,,,,18.0,,22.1,20.9,,14.1,12.1,36.0,,4.8,,,,,30.0,11.1,-10.0,-10.5,,-19.0,-23.0,,,,,-16.0,,-11.9,-13.1,,-19.9,-21.9,2.0,,-29.2,,,,,-4.0,-22.9,False,,False,False,,,,,False,,False,False,,False,False,True,,False,,,,,True,False
31149,10,15.0,13.4,,12.0,0.0,,,,,27.0,,15.7,10.6,,,6.5,28.0,,3.7,,,,,0.0,10.2,5.0,3.4,,2.0,-10.0,,,,,17.0,,5.7,0.6,,,-3.5,18.0,,-6.3,,,,,-10.0,0.2,True,,True,False,,,,,False,,False,True,,,True,False,,False,,,,,False,True
31151,134,102.0,102.9,,70.0,22.0,,,,,85.0,,103.2,109.3,,27.5,86.8,196.0,,26.1,,60.8,,,45.0,479.6,-32.0,-31.1,,-64.0,-112.0,,,,,-49.0,,-30.8,-24.7,,-106.5,-47.2,62.0,,-107.9,,-73.2,,,-89.0,345.6,True,,False,False,,,,,False,,True,True,,False,False,False,,False,,False,,,False,False
31153,1615,1002.0,1019.5,,928.0,1242.0,,,,,533.0,,1029.3,1206.4,,777.8,847.2,1642.0,,912.8,,1056.5,1776.0,,1059.0,290.4,-613.0,-595.5,,-687.0,-373.0,,,,,-1082.0,,-585.7,-408.6,,-837.2,-767.8,27.0,,-702.2,,-558.5,161.0,,-556.0,-1324.6,True,,False,True,,,,,False,,True,True,,False,False,True,,False,,True,True,,True,False
31155,134,168.0,179.7,,150.0,169.0,,,,,72.0,,226.4,94.4,,146.4,158.2,166.0,,100.2,,139.0,,,118.0,110.9,34.0,45.7,,16.0,35.0,,,,,-62.0,,92.4,-39.6,,12.4,24.2,32.0,,-33.8,,5.0,,,-16.0,-23.1,False,,True,False,,,,,False,,False,False,,True,True,True,,True,,True,,,True,True
31157,243,75.0,70.0,,64.0,42.0,,,,,114.0,,86.1,83.8,,17.1,63.8,219.0,,42.3,,70.6,,,140.0,40.9,-168.0,-173.0,,-179.0,-201.0,,,,,-129.0,,-156.9,-159.2,,-225.9,-179.2,-24.0,,-200.7,,-172.4,,,-103.0,-202.1,False,,False,False,,,,,True,,True,True,,False,False,True,,False,,False,,,True,False
31159,98,51.0,51.8,,48.0,54.0,,,,,71.0,,91.6,56.3,,7.9,50.2,133.0,,10.1,,35.6,,,61.0,30.8,-47.0,-46.2,,-50.0,-44.0,,,,,-27.0,,-6.4,-41.7,,-90.1,-47.8,35.0,,-87.9,,-62.4,,,-37.0,-67.2,True,,False,True,,,,,True,,True,True,,False,False,True,,False,,False,,,True,False
31161,63,24.0,29.1,,14.0,0.0,,,,,14.0,,19.4,15.8,,,12.5,37.0,,49.3,,,,,47.0,13.5,-39.0,-33.9,,-49.0,-63.0,,,,,-49.0,,-43.6,-47.2,,,-50.5,-26.0,,-13.7,,,,,-16.0,-49.5,True,,False,False,,,,,False,,False,False,,,False,True,,True,,,,,True,False
31163,13,6.0,5.9,,6.0,0.0,,,,,11.0,,8.1,2.9,,3.1,2.7,,,10.4,,,,,6.0,5.3,-7.0,-7.1,,-7.0,-13.0,,,,,-2.0,,-4.9,-10.1,,-9.9,-10.3,,,-2.6,,,,,-7.0,-7.7,False,,False,False,,,,,True,,True,False,,False,False,,,True,,,,,False,False
31165,5,0.0,0.0,,0.0,0.0,,,,,14.0,,0.6,0.3,,,0.0,0.0,,0.0,,,,,0.0,3.0,-5.0,-5.0,,-5.0,-5.0,,,,,9.0,,-4.4,-4.7,,,-5.0,-5.0,,-5.0,,,,,-5.0,-2.0,False,,False,False,,,,,False,,True,True,,,True,False,,False,,,,,False,True
31167,22,21.0,23.4,,17.0,,,,,,26.0,,19.4,8.4,,4.9,5.7,,,29.1,,14.3,,,54.0,9.0,-1.0,1.4,,-5.0,,,,,,4.0,,-2.6,-13.6,,-17.1,-16.3,,,7.1,,-7.7,,,32.0,-13.0,False,,False,,,,,,False,,False,False,,False,False,,,False,,False,,,False,False
31169,28,3.0,3.7,,3.0,0.0,,,,,13.0,,0.5,1.9,,5.0,2.2,14.0,,9.4,,,,,3.0,6.1,-25.0,-24.3,,-25.0,-28.0,,,,,-15.0,,-27.5,-26.1,,-23.0,-25.8,-14.0,,-18.6,,,,,-25.0,-21.9,True,,False,False,,,,,True,,False,False,,True,False,True,,True,,,,,False,True
31171,7,3.0,3.0,,1.0,0.0,,,,,12.0,,2.8,2.4,,0.2,0.0,0.0,,0.0,,,,,0.0,3.0,-4.0,-4.0,,-6.0,-7.0,,,,,5.0,,-4.2,-4.6,,-6.8,-7.0,-7.0,,-7.0,,,,,-7.0,-4.0,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,,,,False,True
31173,49,36.0,35.3,,27.0,23.0,,,,,28.0,,43.7,26.2,,5.8,27.3,129.0,,46.4,,17.9,,,24.0,28.3,-13.0,-13.7,,-22.0,-26.0,,,,,-21.0,,-5.3,-22.8,,-43.2,-21.7,80.0,,-2.6,,-31.1,,,-25.0,-20.7,False,,False,False,,,,,False,,True,False,,False,False,False,,True,,False,,,False,False
31175,33,27.0,27.2,,17.0,21.0,,,,,19.0,,50.4,9.0,,7.8,13.0,28.0,,6.8,,,,,25.0,14.4,-6.0,-5.8,,-16.0,-12.0,,,,,-14.0,,17.4,-24.0,,-25.2,-20.0,-5.0,,-26.2,,,,,-8.0,-18.6,True,,False,False,,,,,False,,False,False,,False,False,True,,False,,,,,False,False
31177,162,111.0,99.3,,99.0,128.0,,,,,66.0,,141.9,53.4,,70.8,96.6,88.0,,20.1,,120.4,,,73.0,72.8,-51.0,-62.7,,-63.0,-34.0,,,,,-96.0,,-20.1,-108.6,,-91.2,-65.4,-74.0,,-141.9,,-41.6,,,-89.0,-89.2,False,,False,True,,,,,False,,True,False,,False,False,False,,False,,True,,,False,False
31179,120,156.0,159.1,,106.0,153.0,,,,,69.0,,197.2,34.3,,67.1,95.3,147.0,,85.4,,106.1,,,117.0,140.0,36.0,39.1,,-14.0,33.0,,,,,-51.0,,77.2,-85.7,,-52.9,-24.7,27.0,,-34.6,,-13.9,,,-3.0,20.0,False,,True,True,,,,,False,,False,False,,False,True,True,,True,,True,,,True,True
31181,94,6.0,5.6,,3.0,0.0,,,,,13.0,,6.0,1.2,,1.3,0.9,10.0,,0.6,,,,,5.0,3.6,-88.0,-88.4,,-91.0,-94.0,,,,,-81.0,,-88.0,-92.8,,-92.7,-93.1,-84.0,,-93.4,,,,,-89.0,-90.4,False,,False,False,,,,,True,,True,False,,False,False,True,,False,,,,,False,False
31183,2,0.0,0.0,,0.0,0.0,,,,,9.0,,0.7,1.5,,,1.0,0.0,,0.7,,,,,0.0,3.0,-2.0,-2.0,,-2.0,-2.0,,,,,7.0,,-1.3,-0.5,,,-1.0,-2.0,,-1.3,,,,,-2.0,1.0,False,,False,False,,,,,False,,True,True,,,True,False,,True,,,,,False,True
31185,253,135.0,127.5,,94.0,122.0,,,,,50.0,,140.3,55.6,,56.6,98.2,233.0,,71.9,,87.4,,,226.0,252.5,-118.0,-125.5,,-159.0,-131.0,,,,,-203.0,,-112.7,-197.4,,-196.4,-154.8,-20.0,,-181.1,,-165.6,,,-27.0,-0.5,False,,False,False,,,,,False,,True,False,,False,False,True,,False,,False,,,True,True
32001,49,39.0,49.8,,24.0,4.0,,,,,18.0,,55.3,24.4,,4.4,14.4,21.0,,24.0,,35.0,,,61.0,27.7,-10.0,0.8,,-25.0,-45.0,,,,,-31.0,,6.3,-24.6,,-44.6,-34.6,-28.0,,-25.0,,-14.0,,,12.0,-21.3,True,,False,False,,,,,False,,True,False,,False,False,False,,False,,False,,,False,False
32003,9582,7713.0,7587.2,6336.6,6996.0,8215.0,,,,,4259.0,,6681.6,4633.0,,7098.6,7910.5,13084.0,,7709.8,,5548.3,7745.0,,8737.0,,-1869.0,-1994.8,-3245.4,-2586.0,-1367.0,,,,,-5323.0,,-2900.4,-4949.0,,-2483.4,-1671.5,3502.0,,-1872.2,,-4033.7,-1837.0,,-845.0,,False,False,False,True,,,,,False,,False,False,,False,True,False,,False,,False,True,,True,
32005,76,54.0,55.8,,50.0,51.0,,,,,24.0,,67.6,69.3,,30.9,63.0,42.0,,98.4,,46.5,,,52.0,40.7,-22.0,-20.2,,-26.0,-25.0,,,,,-52.0,,-8.4,-6.7,,-45.1,-13.0,-34.0,,22.4,,-29.5,,,-24.0,-35.3,True,,False,False,,,,,False,,True,True,,False,True,False,,False,,False,,,False,False
32007,329,150.0,154.7,,109.0,0.0,,,,,62.0,,145.2,71.6,,71.2,151.5,281.0,,71.3,,131.6,,,123.0,101.8,-179.0,-174.3,,-220.0,-329.0,,,,,-267.0,,-183.8,-257.4,,-257.8,-177.5,-48.0,,-257.7,,-197.4,,,-206.0,-227.2,True,,False,False,,,,,False,,False,False,,False,True,True,,False,,False,,,False,False
32009,0,0.0,0.0,,0.0,0.0,,,,,0.0,,0.2,0.0,,,0.0,0.0,,0.0,,,,,,3.0,0.0,0.0,,0.0,0.0,,,,,0.0,,0.2,0.0,,,0.0,0.0,,0.0,,,,,,3.0,True,,True,True,,,,,True,,False,True,,,True,True,,True,,,,,,False
32011,1,0.0,0.5,,0.0,0.0,,,,,0.0,,0.5,2.2,,,0.0,0.0,,0.8,,,,,0.0,4.0,-1.0,-0.5,,-1.0,-1.0,,,,,-1.0,,-0.5,1.2,,,-1.0,-1.0,,-0.2,,,,,-1.0,3.0,True,,False,False,,,,,False,,True,False,,,True,False,,True,,,,,False,False
32013,37,27.0,27.9,,15.0,0.0,,,,,15.0,,25.3,21.3,,1.0,5.9,21.0,,76.5,,17.5,,,35.0,6.6,-10.0,-9.1,,-22.0,-37.0,,,,,-22.0,,-11.7,-15.7,,-36.0,-31.1,-16.0,,39.5,,-19.5,,,-2.0,-30.4,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,True,False
32015,26,21.0,25.3,,12.0,,,,,,0.0,,16.2,5.0,,3.3,5.3,21.0,,63.7,,13.1,,,50.0,11.5,-5.0,-0.7,,-14.0,,,,,,-26.0,,-9.8,-21.0,,-22.7,-20.7,-5.0,,37.7,,-12.9,,,24.0,-14.5,True,,False,,,,,,False,,False,False,,False,False,False,,False,,False,,,False,False
32017,37,0.0,0.1,,0.0,0.0,,,,,0.0,,11.5,1.4,,0.1,0.0,0.0,,0.0,,,,,0.0,3.0,-37.0,-36.9,,-37.0,-37.0,,,,,-37.0,,-25.5,-35.6,,-36.9,-37.0,-37.0,,-37.0,,,,,-37.0,-34.0,True,,False,False,,,,,False,,True,True,,True,True,False,,False,,,,,False,True
32019,133,42.0,37.6,,42.0,46.0,,,,,53.0,,69.9,142.8,,6.4,51.0,59.0,,26.4,,68.8,,,37.0,53.7,-91.0,-95.4,,-91.0,-87.0,,,,,-80.0,,-63.1,9.8,,-126.6,-82.0,-74.0,,-106.6,,-64.2,,,-96.0,-79.3,False,,False,True,,,,,True,,True,True,,False,True,True,,False,,True,,,False,True
32021,4,3.0,2.2,,0.0,0.0,,,,,0.0,,3.3,1.4,,0.2,0.0,0.0,,11.6,,,,,10.0,3.0,-1.0,-1.8,,-4.0,-4.0,,,,,-4.0,,-0.7,-2.6,,-3.8,-4.0,-4.0,,7.6,,,,,6.0,-1.0,False,,False,False,,,,,False,,True,False,,False,False,False,,False,,,,,False,False
32023,106,57.0,53.0,,31.0,0.0,,,,,16.0,,74.7,53.6,,18.6,45.1,74.0,,16.3,,40.3,,,59.0,29.5,-49.0,-53.0,,-75.0,-106.0,,,,,-90.0,,-31.3,-52.4,,-87.4,-60.9,-32.0,,-89.7,,-65.7,,,-47.0,-76.5,False,,False,False,,,,,False,,True,False,,False,False,True,,False,,False,,,True,False
32027,5,3.0,3.2,,2.0,0.0,,,,,2.0,,5.6,6.0,,0.6,0.0,0.0,,0.0,,,,,8.0,3.2,-2.0,-1.8,,-3.0,-5.0,,,,,-3.0,,0.6,1.0,,-4.4,-5.0,-5.0,,-5.0,,,,,3.0,-1.8,True,,False,False,,,,,False,,True,True,,False,False,False,,False,,,,,False,True
32029,12,0.0,0.2,,0.0,0.0,,,,,0.0,,4.1,4.0,,1.2,1.1,0.0,,0.5,,,,,0.0,3.3,-12.0,-11.8,,-12.0,-12.0,,,,,-12.0,,-7.9,-8.0,,-10.8,-10.9,-12.0,,-11.5,,,,,-12.0,-8.7,True,,False,False,,,,,False,,True,True,,True,True,False,,True,,,,,False,True
32031,2520,1836.0,1807.1,1609.3,1588.0,1582.0,,,,,1032.0,,1806.7,1618.0,,1603.6,1811.1,2338.0,,1437.4,,1485.9,2868.0,,2290.0,817.1,-684.0,-712.9,-910.7,-932.0,-938.0,,,,,-1488.0,,-713.3,-902.0,,-916.4,-708.9,-182.0,,-1082.6,,-1034.1,348.0,,-230.0,-1702.9,False,False,False,False,,,,,False,,False,False,,False,False,True,,False,,False,True,,True,False
32033,47,30.0,32.6,,17.0,0.0,,,,,1.0,,41.5,22.4,,2.7,20.7,21.0,,16.4,,,,,23.0,19.1,-17.0,-14.4,,-30.0,-47.0,,,,,-46.0,,-5.5,-24.6,,-44.3,-26.3,-26.0,,-30.6,,,,,-24.0,-27.9,True,,False,False,,,,,False,,True,False,,False,False,False,,False,,,,,False,False
32510,144,84.0,95.3,,76.0,57.0,,,,,63.0,,92.1,10.7,,30.6,84.9,84.0,,70.2,,85.1,,,88.0,70.5,-60.0,-48.7,,-68.0,-87.0,,,,,-81.0,,-51.9,-133.3,,-113.4,-59.1,-60.0,,-73.8,,-58.9,,,-56.0,-73.5,True,,False,False,,,,,False,,True,False,,False,True,False,,False,,True,,,True,False
33001,63,24.0,23.7,,19.0,24.0,,,,,46.0,,21.6,45.7,,8.0,17.3,53.0,,11.4,,19.6,,,26.0,15.3,-39.0,-39.3,,-44.0,-39.0,,,,,-17.0,,-41.4,-17.3,,-55.0,-45.7,-10.0,,-51.6,,-43.4,,,-37.0,-47.7,False,,False,False,,,,,True,,False,True,,False,False,True,,False,,False,,,True,False
33003,15,9.0,8.5,,8.0,0.0,,,,,50.0,,15.6,33.4,,1.4,6.9,35.0,,0.6,,7.8,,,5.0,9.8,-6.0,-6.5,,-7.0,-15.0,,,,,35.0,,0.6,18.4,,-13.6,-8.1,20.0,,-14.4,,-7.2,,,-10.0,-5.2,False,,False,False,,,,,False,,True,False,,False,False,False,,False,,False,,,False,True
33005,27,33.0,33.2,,14.0,88.0,,,,,3.0,,26.1,70.1,,1.2,10.8,,,11.7,,32.1,,,78.0,12.4,6.0,6.2,,-13.0,61.0,,,,,-24.0,,-0.9,43.1,,-25.8,-16.2,,,-15.3,,5.1,,,51.0,-14.6,False,,False,False,,,,,False,,True,False,,False,False,,,False,,True,,,False,False
33007,15,0.0,0.1,,0.0,0.0,,,,,69.0,,3.3,10.7,,0.1,0.0,0.0,,0.5,,,,,0.0,3.4,-15.0,-14.9,,-15.0,-15.0,,,,,54.0,,-11.7,-4.3,,-14.9,-15.0,-15.0,,-14.5,,,,,-15.0,-11.6,True,,False,False,,,,,False,,True,True,,True,True,False,,True,,,,,False,True
33009,40,48.0,47.2,,36.0,28.0,,,,,99.0,,44.6,77.1,,10.2,30.1,64.0,,39.3,,34.5,,,74.0,17.9,8.0,7.2,,-4.0,-12.0,,,,,59.0,,4.6,37.1,,-29.8,-9.9,24.0,,-0.7,,-5.5,,,34.0,-22.1,True,,True,False,,,,,False,,True,False,,False,False,False,,True,,True,,,False,False
33011,717,750.0,689.1,,575.0,882.0,,,,,182.0,,603.7,635.4,,512.9,553.0,1125.0,,536.9,,493.7,,,1441.0,430.9,33.0,-27.9,,-142.0,165.0,,,,,-535.0,,-113.3,-81.6,,-204.1,-164.0,408.0,,-180.1,,-223.3,,,724.0,-286.1,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,False,False
33013,231,114.0,114.1,,89.0,189.0,,,,,65.0,,84.9,273.3,,31.2,105.7,167.0,,110.7,,78.2,134.0,,180.0,54.2,-117.0,-116.9,,-142.0,-42.0,,,,,-166.0,,-146.1,42.3,,-199.8,-125.3,-64.0,,-120.3,,-152.8,-97.0,,-51.0,-176.8,True,,False,True,,,,,False,,False,True,,False,False,True,,False,,False,True,,True,False
33015,397,312.0,321.1,,219.0,174.0,,,,,102.0,,281.5,482.9,,160.8,242.8,508.0,,101.4,,259.2,399.0,,508.0,170.4,-85.0,-75.9,,-178.0,-223.0,,,,,-295.0,,-115.5,85.9,,-236.2,-154.2,111.0,,-295.6,,-137.8,2.0,,111.0,-226.6,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,True,,False,False
33017,110,117.0,122.9,,87.0,67.0,,,,,76.0,,128.2,351.5,,39.4,119.4,100.0,,0.0,,116.8,114.0,,86.0,82.6,7.0,12.9,,-23.0,-43.0,,,,,-34.0,,18.2,241.5,,-70.6,9.4,-10.0,,-110.0,,6.8,4.0,,-24.0,-27.4,False,,False,False,,,,,False,,False,False,,False,False,False,,False,,True,True,,False,False
33019,16,15.0,15.2,,7.0,17.0,,,,,3.0,,21.0,32.1,,0.4,3.4,19.0,,3.7,,11.5,,,20.0,6.3,-1.0,-0.8,,-9.0,1.0,,,,,-13.0,,5.0,16.1,,-15.6,-12.6,3.0,,-12.3,,-4.5,,,4.0,-9.7,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,False,False
34001,742,444.0,452.1,,340.0,673.0,,,,,515.0,,317.3,609.3,,285.8,457.1,616.0,,280.0,,327.1,621.0,,688.0,81.7,-298.0,-289.9,,-402.0,-69.0,,,,,-227.0,,-424.7,-132.7,,-456.2,-284.9,-126.0,,-462.0,,-414.9,-121.0,,-54.0,-660.3,True,,False,True,,,,,True,,False,True,,False,True,True,,False,,False,True,,True,False
34003,1716,987.0,981.0,985.5,919.0,1467.0,,,,,727.0,,713.9,2580.8,,800.2,1127.9,863.0,,1010.0,,843.9,1447.0,,1205.0,697.3,-729.0,-735.0,-730.5,-797.0,-249.0,,,,,-989.0,,-1002.1,864.8,,-915.8,-588.1,-853.0,,-706.0,,-872.1,-269.0,,-511.0,-1018.7,False,False,False,True,,,,,False,,False,False,,False,True,False,,True,,False,True,,True,False
34005,879,549.0,548.5,,468.0,482.0,,,,,652.0,,432.2,1664.1,,412.0,572.4,617.0,,377.0,,474.1,486.0,,540.0,230.8,-330.0,-330.5,,-411.0,-397.0,,,,,-227.0,,-446.8,785.1,,-467.0,-306.6,-262.0,,-502.0,,-404.9,-393.0,,-339.0,-648.2,False,,False,False,,,,,True,,False,False,,False,True,True,,False,,False,False,,False,False
34007,1154,675.0,683.2,750.9,679.0,827.0,,,,,790.0,,499.3,1521.8,,469.1,772.4,864.0,,3405.2,,567.3,697.0,,781.0,461.9,-479.0,-470.8,-403.1,-475.0,-327.0,,,,,-364.0,,-654.7,367.8,,-684.9,-381.6,-290.0,,2251.2,,-586.7,-457.0,,-373.0,-692.1,True,True,True,True,,,,,True,,False,True,,False,True,True,,False,,False,True,,True,False
34009,65,69.0,68.5,,50.0,44.0,,,,,120.0,,49.5,242.0,,32.6,94.2,28.0,,0.0,,35.8,,,71.0,66.6,4.0,3.5,,-15.0,-21.0,,,,,55.0,,-15.5,177.0,,-32.4,29.2,-37.0,,-65.0,,-29.2,,,6.0,1.6,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,False,,,False,True
34011,143,102.0,115.9,,92.0,69.0,,,,,283.0,,94.6,339.7,,18.0,98.4,68.0,,30.4,,120.0,50.0,,74.0,74.5,-41.0,-27.1,,-51.0,-74.0,,,,,140.0,,-48.4,196.7,,-125.0,-44.6,-75.0,,-112.6,,-23.0,-93.0,,-69.0,-68.5,True,,False,False,,,,,False,,False,False,,False,False,False,,False,,True,False,,False,False
34013,2349,708.0,715.8,748.3,687.0,584.0,,,,,848.0,,493.2,2872.0,,610.0,1094.2,734.0,,1472.0,,655.5,1177.0,,1076.0,726.1,-1641.0,-1633.2,-1600.7,-1662.0,-1765.0,,,,,-1501.0,,-1855.8,523.0,,-1739.0,-1254.8,-1615.0,,-877.0,,-1693.5,-1172.0,,-1273.0,-1622.9,True,True,False,False,,,,,True,,False,True,,False,True,True,,True,,False,True,,True,True
34015,609,849.0,873.9,,664.0,1347.0,,,,,435.0,,686.5,1843.1,,583.6,663.1,1117.0,,321.9,,866.8,726.0,,897.0,738.3,240.0,264.9,,55.0,738.0,,,,,-174.0,,77.5,1234.1,,-25.4,54.1,508.0,,-287.1,,257.8,117.0,,288.0,129.3,False,,True,False,,,,,True,,True,False,,True,True,False,,False,,False,True,,False,True
34017,1563,744.0,743.4,746.8,562.0,1110.0,,,,,575.0,,486.3,2063.0,,402.1,839.8,709.0,,412.2,,523.6,1142.0,,1082.0,340.2,-819.0,-819.6,-816.2,-1001.0,-453.0,,,,,-988.0,,-1076.7,500.0,,-1160.9,-723.2,-854.0,,-1150.8,,-1039.4,-421.0,,-481.0,-1222.8,False,True,False,True,,,,,False,,False,True,,False,True,False,,False,,False,True,,True,False
