,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
12127,1904,1960.0,2315.0,,,,,4216.0,,1780.2,1533.3,,1372.7,1045.8,,416.3,1430.8,,1347.0,56.0,411.0,,,,,2312.0,,-123.8,-370.7,,-531.3,-858.2,,-1487.7,-473.2,,-557.0,False,,,,,False,,False,False,,False,False,,False,False,,False
12129,220,390.0,0.0,,,,,52.0,,612.9,166.3,,94.9,0.1,,2.9,408.7,,210.0,170.0,-220.0,,,,,-168.0,,392.9,-53.7,,-125.1,-219.9,,-217.1,188.7,,-10.0,False,,,,,True,,False,True,,True,False,,False,False,,True
12131,477,335.0,148.0,,,,,446.0,,623.3,162.7,,82.6,14.1,,3.1,155.0,,181.0,-142.0,-329.0,,,,,-31.0,,146.3,-314.3,,-394.4,-462.9,,-473.9,-322.0,,-296.0,False,,,,,True,,False,False,,False,False,,False,False,,False
12133,153,40.0,4.0,,,,,191.0,,236.4,58.7,,11.8,0.0,,1.3,84.3,,20.0,-113.0,-149.0,,,,,38.0,,83.4,-94.3,,-141.2,-153.0,,-151.7,-68.7,,-133.0,False,,,,,True,,True,True,,False,False,,False,True,,False
13001,160,225.0,47.0,,,,,97.0,,187.1,73.9,,57.6,0.2,,79.5,,,0.0,65.0,-113.0,,,,,-63.0,,27.1,-86.1,,-102.4,-159.8,,-80.5,,,-160.0,False,,,,,True,,True,False,,False,False,,False,,,False
13003,47,20.0,7.0,,,,,57.0,,18.0,18.5,,0.8,0.0,,9.3,,,0.0,-27.0,-40.0,,,,,10.0,,-29.0,-28.5,,-46.2,-47.0,,-37.8,,,-47.0,False,,,,,True,,False,False,,False,False,,False,,,False
13005,52,150.0,35.0,,,,,62.0,,176.4,36.0,,27.5,0.1,,93.7,,,1.0,98.0,-17.0,,,,,10.0,,124.4,-16.0,,-24.5,-51.9,,41.7,,,-51.0,True,,,,,True,,False,True,,True,True,,True,,,True
13007,12,25.0,0.0,,,,,26.0,,7.4,4.4,,1.1,,,19.8,,,27.0,13.0,-12.0,,,,,14.0,,-4.6,-7.6,,-10.9,,,7.8,,,15.0,True,,,,,False,,True,True,,True,,,True,,,False
13009,256,715.0,161.0,,,,,319.0,,500.2,323.1,,214.2,0.1,,184.3,559.0,,72.0,459.0,-95.0,,,,,63.0,,244.2,67.1,,-41.8,-255.9,,-71.7,303.0,,-184.0,True,,,,,True,,True,True,,True,True,,True,True,,True
13011,86,175.0,154.0,,,,,202.0,,375.9,93.6,,40.6,97.0,,109.9,,,106.0,89.0,68.0,,,,,116.0,,289.9,7.6,,-45.4,11.0,,23.9,,,20.0,True,,,,,False,,False,True,,True,True,,True,,,True
13013,484,570.0,406.0,,,,,570.0,,611.1,285.7,,295.7,233.8,,327.9,618.2,,364.0,86.0,-78.0,,,,,86.0,,127.1,-198.3,,-188.3,-250.2,,-156.1,134.2,,-120.0,True,,,,,False,,False,False,,False,False,,False,False,,False
13015,748,620.0,305.0,,,,,915.0,,753.9,309.4,,285.7,247.4,,346.8,478.2,,353.0,-128.0,-443.0,,,,,167.0,,5.9,-438.6,,-462.3,-500.6,,-401.2,-269.8,,-395.0,False,,,,,False,,True,False,,False,False,,False,False,,False
13017,131,200.0,119.0,,,,,76.0,,185.8,67.8,,53.1,0.0,,209.4,,,39.0,69.0,-12.0,,,,,-55.0,,54.8,-63.2,,-77.9,-131.0,,78.4,,,-92.0,True,,,,,True,,True,True,,False,False,,False,,,False
13019,53,100.0,36.0,,,,,57.0,,125.3,32.9,,37.1,28.6,,21.5,,,97.0,47.0,-17.0,,,,,4.0,,72.3,-20.1,,-15.9,-24.4,,-31.5,,,44.0,True,,,,,True,,False,True,,True,True,,True,,,True
13021,625,1240.0,273.0,,,,,1050.0,,982.9,586.0,,575.1,12.6,,410.0,938.8,,560.0,615.0,-352.0,,,,,425.0,,357.9,-39.0,,-49.9,-612.4,,-215.0,313.8,,-65.0,True,,,,,True,,True,True,,True,True,,True,True,,True
13023,102,50.0,59.0,,,,,160.0,,142.2,56.9,,4.3,0.0,,11.4,,,19.0,-52.0,-43.0,,,,,58.0,,40.2,-45.1,,-97.7,-102.0,,-90.6,,,-83.0,True,,,,,False,,True,True,,False,False,,False,,,False
13025,86,85.0,35.0,,,,,51.0,,124.5,39.1,,21.2,35.3,,29.4,,,116.0,-1.0,-51.0,,,,,-35.0,,38.5,-46.9,,-64.8,-50.7,,-56.6,,,30.0,False,,,,,False,,False,False,,False,False,,False,,,False
13027,44,90.0,7.0,,,,,33.0,,159.9,34.2,,18.7,0.1,,5.0,,,67.0,46.0,-37.0,,,,,-11.0,,115.9,-9.8,,-25.3,-43.9,,-39.0,,,23.0,True,,,,,True,,False,True,,True,True,,True,,,True
13029,231,380.0,521.0,,,,,250.0,,474.8,122.6,,224.6,93.6,,16.2,,,168.0,149.0,290.0,,,,,19.0,,243.8,-108.4,,-6.4,-137.4,,-214.8,,,-63.0,False,,,,,True,,False,True,,True,True,,False,,,True
13031,303,780.0,499.0,,,,,983.0,,657.6,279.2,,498.0,0.1,,249.0,322.6,,271.0,477.0,196.0,,,,,680.0,,354.6,-23.8,,195.0,-302.9,,-54.0,19.6,,-32.0,True,,,,,False,,True,True,,True,True,,True,True,,True
13033,124,175.0,84.0,,,,,172.0,,276.2,101.6,,106.8,0.0,,22.6,,,94.0,51.0,-40.0,,,,,48.0,,152.2,-22.4,,-17.2,-124.0,,-101.4,,,-30.0,True,,,,,True,,False,True,,True,False,,False,,,True
13035,124,85.0,121.0,,,,,156.0,,391.9,66.4,,20.8,1.1,,44.8,,,48.0,-39.0,-3.0,,,,,32.0,,267.9,-57.6,,-103.2,-122.9,,-79.2,,,-76.0,True,,,,,True,,False,False,,False,False,,False,,,False
13037,33,10.0,0.0,,,,,44.0,,5.8,6.8,,2.2,0.1,,8.6,,,4.0,-23.0,-33.0,,,,,11.0,,-27.2,-26.2,,-30.8,-32.9,,-24.4,,,-29.0,False,,,,,True,,False,False,,False,False,,False,,,False
13039,175,425.0,382.0,,,,,241.0,,450.7,227.5,,245.3,0.3,,129.2,297.5,,330.0,250.0,207.0,,,,,66.0,,275.7,52.5,,70.3,-174.7,,-45.8,122.5,,155.0,True,,,,,True,,False,True,,True,True,,True,True,,True
13043,124,75.0,36.0,,,,,59.0,,45.1,33.9,,23.9,0.0,,47.6,,,33.0,-49.0,-88.0,,,,,-65.0,,-78.9,-90.1,,-100.1,-124.0,,-76.4,,,-91.0,False,,,,,False,,False,False,,False,False,,False,,,False
13045,686,575.0,716.0,,,,,990.0,,586.4,371.8,,252.1,256.3,,457.8,538.8,,550.0,-111.0,30.0,,,,,304.0,,-99.6,-314.2,,-433.9,-429.7,,-228.2,-147.2,,-136.0,True,,,,,False,,True,False,,False,False,,False,False,,False
13047,291,470.0,1297.0,,,,,574.0,,517.6,290.4,,161.7,234.6,,160.8,345.6,,321.0,179.0,1006.0,,,,,283.0,,226.6,-0.6,,-129.3,-56.4,,-130.2,54.6,,30.0,False,,,,,False,,False,True,,True,True,,True,True,,True
13049,40,90.0,3.0,,,,,73.0,,44.4,38.0,,32.4,0.0,,108.8,,,13.0,50.0,-37.0,,,,,33.0,,4.4,-2.0,,-7.6,-40.0,,68.8,,,-27.0,True,,,,,True,,True,True,,True,True,,False,,,True
13051,1243,1730.0,3829.0,,,,,1788.0,,1349.4,823.6,,1189.9,622.2,,191.8,1165.0,,970.0,487.0,2586.0,,,,,545.0,,106.4,-419.4,,-53.1,-620.8,,-1051.2,-78.0,,-273.0,False,,,,,False,,True,True,,True,False,,False,True,,True
13053,122,190.0,0.0,,,,,218.0,,77.3,83.9,,38.1,0.1,,185.0,58.1,,51.0,68.0,-122.0,,,,,96.0,,-44.7,-38.1,,-83.9,-121.9,,63.0,-63.9,,-71.0,False,,,,,False,,True,True,,False,False,,True,True,,False
13055,200,210.0,70.0,,,,,213.0,,287.4,131.8,,148.4,1.6,,97.4,,,124.0,10.0,-130.0,,,,,13.0,,87.4,-68.2,,-51.6,-198.4,,-102.6,,,-76.0,False,,,,,False,,False,False,,False,False,,False,,,False
13057,1260,1325.0,2781.0,,,,,1408.0,,1421.9,930.6,,993.1,667.9,,726.0,1209.0,,751.0,65.0,1521.0,,,,,148.0,,161.9,-329.4,,-266.9,-592.1,,-534.0,-51.0,,-509.0,False,,,,,False,,False,False,,False,False,,False,True,,False
13059,823,2125.0,1243.0,,,,,1241.0,,2113.8,756.6,,1107.7,0.0,,924.1,1161.0,,445.0,1302.0,420.0,,,,,418.0,,1290.8,-66.4,,284.7,-823.0,,101.1,338.0,,-378.0,True,,,,,True,,True,True,,True,True,,True,True,,True
13061,5,20.0,0.0,,,,,15.0,,12.2,5.1,,0.4,0.0,,2.8,,,7.0,15.0,-5.0,,,,,10.0,,7.2,0.1,,-4.6,-5.0,,-2.2,,,2.0,True,,,,,True,,True,True,,True,True,,True,,,True
13063,1167,955.0,591.0,,,,,1178.0,,1011.6,560.6,,351.0,9.5,,125.6,905.2,,593.0,-212.0,-576.0,,,,,11.0,,-155.4,-606.4,,-816.0,-1157.5,,-1041.4,-261.8,,-574.0,False,,,,,True,,True,False,,False,False,,False,False,,False
13065,82,165.0,111.0,,,,,21.0,,91.8,40.3,,48.3,0.0,,137.0,,,0.0,83.0,29.0,,,,,-61.0,,9.8,-41.7,,-33.7,-82.0,,55.0,,,-82.0,True,,,,,True,,True,True,,True,True,,True,,,True
13067,2676,2835.0,2341.0,,,,,2849.0,,2357.4,1482.6,,2267.2,730.7,,1399.4,2123.8,,1286.0,159.0,-335.0,,,,,173.0,,-318.6,-1193.4,,-408.8,-1945.3,,-1276.6,-552.2,,-1390.0,False,,,,,False,,False,False,,False,False,,False,False,,False
13069,264,345.0,312.0,,,,,225.0,,253.6,129.0,,168.7,2.6,,217.1,245.5,,40.0,81.0,48.0,,,,,-39.0,,-10.4,-135.0,,-95.3,-261.4,,-46.9,-18.5,,-224.0,True,,,,,True,,True,False,,False,False,,True,True,,False
13071,251,185.0,105.0,,,,,349.0,,202.5,109.5,,36.4,5.1,,201.9,96.5,,58.0,-66.0,-146.0,,,,,98.0,,-48.5,-141.5,,-214.6,-245.9,,-49.1,-154.5,,-193.0,False,,,,,False,,True,False,,False,False,,True,False,,False
13073,694,870.0,308.0,,,,,827.0,,805.0,423.7,,443.0,523.4,,327.9,582.3,,583.0,176.0,-386.0,,,,,133.0,,111.0,-270.3,,-251.0,-170.6,,-366.1,-111.7,,-111.0,False,,,,,True,,True,False,,False,True,,False,True,,True
13075,41,45.0,3.0,,,,,60.0,,172.4,41.0,,8.9,0.2,,20.3,,,34.0,4.0,-38.0,,,,,19.0,,131.4,0.0,,-32.1,-40.8,,-20.7,,,-7.0,False,,,,,False,,False,True,,False,False,,False,,,False
13077,429,515.0,73.0,,,,,711.0,,551.4,332.0,,150.7,307.3,,58.5,614.0,,496.0,86.0,-356.0,,,,,282.0,,122.4,-97.0,,-278.3,-121.7,,-370.5,185.0,,67.0,False,,,,,False,,False,False,,False,False,,False,False,,True
13079,30,15.0,10.0,,,,,99.0,,14.8,26.9,,0.4,29.5,,2.3,,,5.0,-15.0,-20.0,,,,,69.0,,-15.2,-3.1,,-29.6,-0.5,,-27.7,,,-25.0,False,,,,,False,,False,True,,False,True,,False,,,False
13081,112,95.0,24.0,,,,,127.0,,257.1,77.2,,15.7,6.5,,28.5,,,65.0,-17.0,-88.0,,,,,15.0,,145.1,-34.8,,-96.3,-105.5,,-83.5,,,-47.0,False,,,,,True,,False,False,,False,False,,False,,,False
13083,71,165.0,95.0,,,,,151.0,,425.9,90.8,,75.2,58.4,,72.6,,,127.0,94.0,24.0,,,,,80.0,,354.9,19.8,,4.2,-12.6,,1.6,,,56.0,True,,,,,True,,False,True,,True,True,,True,,,True
13085,118,190.0,19.0,,,,,137.0,,291.3,110.8,,103.9,5.5,,39.4,,,113.0,72.0,-99.0,,,,,19.0,,173.3,-7.2,,-14.1,-112.5,,-78.6,,,-5.0,False,,,,,True,,False,True,,True,False,,False,,,True
13087,187,200.0,49.0,,,,,185.0,,217.3,133.6,,74.8,0.5,,37.5,303.0,,79.0,13.0,-138.0,,,,,-2.0,,30.3,-53.4,,-112.2,-186.5,,-149.6,116.0,,-108.0,False,,,,,True,,False,False,,False,False,,False,False,,False
13089,2877,2645.0,6484.0,,,,,2615.0,,2397.2,1488.4,,1743.7,162.4,,1365.3,2261.3,,2221.0,-232.0,3607.0,,,,,-262.0,,-479.8,-1388.6,,-1133.3,-2714.6,,-1511.7,-615.7,,-656.0,False,,,,,False,,False,False,,False,False,,False,False,,False
13091,199,120.0,81.0,,,,,162.0,,199.4,85.4,,125.5,77.9,,73.9,,,131.0,-79.0,-118.0,,,,,-37.0,,0.4,-113.6,,-73.5,-121.1,,-125.1,,,-68.0,False,,,,,True,,True,False,,True,False,,False,,,True
13093,49,90.0,71.0,,,,,84.0,,63.7,50.2,,18.8,0.1,,41.5,,,95.0,41.0,22.0,,,,,35.0,,14.7,1.2,,-30.2,-48.9,,-7.5,,,46.0,True,,,,,True,,True,True,,True,False,,True,,,False
13095,171,290.0,,,,,,696.0,,115.1,189.2,,56.6,10.0,,88.6,327.4,,204.0,119.0,,,,,,525.0,,-55.9,18.2,,-114.4,-161.0,,-82.4,156.4,,33.0,,,,,,False,,True,True,,True,False,,True,False,,True
13097,621,445.0,580.0,,,,,792.0,,615.3,259.7,,258.1,169.6,,178.5,332.7,,269.0,-176.0,-41.0,,,,,171.0,,-5.7,-361.3,,-362.9,-451.4,,-442.5,-288.3,,-352.0,True,,,,,True,,True,False,,False,False,,False,False,,False
13099,81,100.0,0.0,,,,,85.0,,51.9,39.5,,20.4,1.5,,84.6,,,13.0,19.0,-81.0,,,,,4.0,,-29.1,-41.5,,-60.6,-79.5,,3.6,,,-68.0,False,,,,,True,,False,False,,False,False,,True,,,False
13101,6,5.0,0.0,,,,,17.0,,2.0,4.6,,0.2,0.2,,0.0,,,0.0,-1.0,-6.0,,,,,11.0,,-4.0,-1.4,,-5.8,-5.8,,-6.0,,,-6.0,False,,,,,False,,False,False,,False,False,,False,,,False
13103,404,540.0,315.0,,,,,410.0,,519.8,244.5,,242.1,432.9,,332.1,438.7,,338.0,136.0,-89.0,,,,,6.0,,115.8,-159.5,,-161.9,28.9,,-71.9,34.7,,-66.0,True,,,,,True,,True,False,,False,True,,True,True,,True
13105,175,205.0,52.0,,,,,122.0,,334.8,107.6,,53.1,116.0,,29.1,,,74.0,30.0,-123.0,,,,,-53.0,,159.8,-67.4,,-121.9,-59.0,,-145.9,,,-101.0,False,,,,,False,,False,False,,False,False,,False,,,False
13107,213,375.0,230.0,,,,,209.0,,355.5,114.3,,232.0,229.0,,315.9,,,86.0,162.0,17.0,,,,,-4.0,,142.5,-98.7,,19.0,16.0,,102.9,,,-127.0,True,,,,,True,,True,True,,True,True,,True,,,True
13109,69,60.0,0.0,,,,,61.0,,45.3,39.1,,14.6,0.0,,62.5,,,25.0,-9.0,-69.0,,,,,-8.0,,-23.7,-29.9,,-54.4,-69.0,,-6.5,,,-44.0,False,,,,,True,,False,False,,False,False,,True,,,False
13111,220,325.0,478.0,,,,,118.0,,333.1,101.1,,70.4,129.2,,103.0,,,210.0,105.0,258.0,,,,,-102.0,,113.1,-118.9,,-149.6,-90.8,,-117.0,,,-10.0,False,,,,,True,,False,False,,False,True,,False,,,True
13113,371,335.0,74.0,,,,,367.0,,459.2,300.9,,192.5,342.0,,49.7,224.9,,422.0,-36.0,-297.0,,,,,-4.0,,88.2,-70.1,,-178.5,-29.0,,-321.3,-146.1,,51.0,False,,,,,True,,False,False,,False,True,,False,False,,False
13115,903,1440.0,1395.0,,,,,1028.0,,1119.6,476.0,,598.0,873.0,,648.9,1095.0,,646.0,537.0,492.0,,,,,125.0,,216.6,-427.0,,-305.0,-30.0,,-254.1,192.0,,-257.0,True,,,,,True,,True,True,,True,True,,True,True,,True
13117,969,950.0,650.0,,,,,1039.0,,965.6,657.4,,766.8,422.2,,541.7,692.2,,719.0,-19.0,-319.0,,,,,70.0,,-3.4,-311.6,,-202.2,-546.8,,-427.3,-276.8,,-250.0,False,,,,,False,,True,False,,False,False,,False,False,,False
13119,207,270.0,216.0,,,,,254.0,,487.3,111.1,,72.5,8.0,,162.5,,,115.0,63.0,9.0,,,,,47.0,,280.3,-95.9,,-134.5,-199.0,,-44.5,,,-92.0,True,,,,,True,,False,False,,False,False,,True,,,False
13121,3781,4010.0,5251.0,,,,,4671.0,,2582.3,1851.8,,3660.2,888.7,,1554.4,4171.1,,3886.0,229.0,1470.0,,,,,890.0,,-1198.7,-1929.2,,-120.8,-2892.3,,-2226.6,390.1,,105.0,False,,,,,False,,False,False,,True,False,,False,False,,True
13123,228,60.0,0.0,,,,,216.0,,166.3,73.3,,10.1,57.7,,10.2,,,53.0,-168.0,-228.0,,,,,-12.0,,-61.7,-154.7,,-217.9,-170.3,,-217.8,,,-175.0,False,,,,,True,,True,True,,False,False,,False,,,False
13125,11,0.0,0.0,,,,,26.0,,1.8,5.2,,1.0,,,0.7,,,0.0,-11.0,-11.0,,,,,15.0,,-9.2,-5.8,,-10.0,,,-10.3,,,-11.0,False,,,,,False,,True,True,,True,,,True,,,False
13127,291,500.0,32.0,,,,,381.0,,460.0,174.7,,284.0,8.1,,396.8,308.5,,176.0,209.0,-259.0,,,,,90.0,,169.0,-116.3,,-7.0,-282.9,,105.8,17.5,,-115.0,False,,,,,True,,True,True,,True,False,,True,True,,True
13129,529,550.0,92.0,,,,,518.0,,589.4,168.5,,199.4,11.8,,204.6,360.9,,303.0,21.0,-437.0,,,,,-11.0,,60.4,-360.5,,-329.6,-517.2,,-324.4,-168.1,,-226.0,False,,,,,True,,False,False,,False,False,,False,False,,False
13131,107,165.0,9.0,,,,,134.0,,219.9,89.0,,42.3,0.6,,97.1,,,112.0,58.0,-98.0,,,,,27.0,,112.9,-18.0,,-64.7,-106.4,,-9.9,,,5.0,False,,,,,True,,False,True,,False,False,,True,,,True
13133,77,50.0,26.0,,,,,115.0,,211.3,48.5,,5.7,0.0,,31.9,,,17.0,-27.0,-51.0,,,,,38.0,,134.3,-28.5,,-71.3,-77.0,,-45.1,,,-60.0,False,,,,,False,,False,False,,False,False,,False,,,False
13135,3654,4120.0,7246.0,,,,,3361.0,,3031.6,2138.5,,2248.2,673.2,,1790.6,2997.5,,2817.0,466.0,3592.0,,,,,-293.0,,-622.4,-1515.5,,-1405.8,-2980.8,,-1863.4,-656.5,,-837.0,False,,,,,True,,False,False,,False,False,,False,False,,False
13137,316,555.0,488.0,,,,,391.0,,443.4,177.2,,213.7,11.4,,229.0,542.8,,300.0,239.0,172.0,,,,,75.0,,127.4,-138.8,,-102.3,-304.6,,-87.0,226.8,,-16.0,True,,,,,True,,True,True,,True,False,,True,True,,True
13139,1817,2080.0,325.0,,,,,1442.0,,1332.4,849.8,,1507.3,110.9,,1107.8,1555.3,,661.0,263.0,-1492.0,,,,,-375.0,,-484.6,-967.2,,-309.7,-1706.1,,-709.2,-261.7,,-1156.0,False,,,,,False,,False,False,,False,False,,False,True,,False
13141,32,60.0,0.0,,,,,30.0,,34.2,31.7,,3.7,0.1,,20.5,,,8.0,28.0,-32.0,,,,,-2.0,,2.2,-0.3,,-28.3,-31.9,,-11.5,,,-24.0,False,,,,,True,,True,True,,False,False,,True,,,True
13143,197,195.0,135.0,,,,,298.0,,437.1,137.5,,81.1,139.2,,178.3,,,154.0,-2.0,-62.0,,,,,101.0,,240.1,-59.5,,-115.9,-57.8,,-18.7,,,-43.0,False,,,,,False,,False,False,,False,False,,False,,,False
13145,75,70.0,2.0,,,,,298.0,,186.2,35.5,,13.8,37.5,,36.7,,,56.0,-5.0,-73.0,,,,,223.0,,111.2,-39.5,,-61.2,-37.5,,-38.3,,,-19.0,False,,,,,False,,False,False,,False,False,,False,,,False
13147,88,100.0,75.0,,,,,174.0,,266.6,88.1,,28.2,83.0,,40.6,,,41.0,12.0,-13.0,,,,,86.0,,178.6,0.1,,-59.8,-5.0,,-47.4,,,-47.0,False,,,,,False,,False,True,,False,True,,False,,,False
13149,35,40.0,1.0,,,,,94.0,,27.8,27.7,,7.2,29.0,,15.9,,,76.0,5.0,-34.0,,,,,59.0,,-7.2,-7.3,,-27.8,-6.0,,-19.1,,,41.0,False,,,,,False,,False,False,,False,False,,False,,,False
13151,1149,1185.0,850.0,,,,,965.0,,974.5,580.8,,846.4,387.1,,547.9,846.1,,1267.0,36.0,-299.0,,,,,-184.0,,-174.5,-568.2,,-302.6,-761.9,,-601.1,-302.9,,118.0,False,,,,,False,,False,False,,False,False,,False,False,,False
13153,539,880.0,301.0,,,,,893.0,,679.3,454.4,,580.8,487.8,,431.8,571.3,,932.0,341.0,-238.0,,,,,354.0,,140.3,-84.6,,41.8,-51.2,,-107.2,32.3,,393.0,True,,,,,False,,True,True,,True,True,,True,True,,False
13155,74,140.0,85.0,,,,,37.0,,93.1,37.1,,24.9,50.3,,52.1,,,76.0,66.0,11.0,,,,,-37.0,,19.1,-36.9,,-49.1,-23.7,,-21.9,,,2.0,True,,,,,True,,True,True,,True,True,,True,,,True
13157,463,720.0,590.0,,,,,469.0,,765.0,277.0,,242.0,525.4,,436.8,508.3,,461.0,257.0,127.0,,,,,6.0,,302.0,-186.0,,-221.0,62.4,,-26.2,45.3,,-2.0,True,,,,,True,,False,True,,True,True,,True,True,,True
13159,38,35.0,32.0,,,,,136.0,,195.2,29.7,,6.3,29.4,,21.3,,,25.0,-3.0,-6.0,,,,,98.0,,157.2,-8.3,,-31.7,-8.6,,-16.7,,,-13.0,False,,,,,False,,False,False,,False,False,,False,,,False
13161,84,125.0,12.0,,,,,57.0,,146.6,54.1,,14.4,0.3,,27.5,,,9.0,41.0,-72.0,,,,,-27.0,,62.6,-29.9,,-69.6,-83.7,,-56.5,,,-75.0,False,,,,,True,,False,True,,False,False,,False,,,False
13163,86,120.0,12.0,,,,,90.0,,211.1,57.2,,20.4,0.2,,55.4,,,0.0,34.0,-74.0,,,,,4.0,,125.1,-28.8,,-65.6,-85.8,,-30.6,,,-86.0,False,,,,,True,,False,True,,False,False,,True,,,False
13165,67,135.0,88.0,,,,,69.0,,98.2,25.1,,25.5,0.8,,63.3,,,14.0,68.0,21.0,,,,,2.0,,31.2,-41.9,,-41.5,-66.2,,-3.7,,,-53.0,True,,,,,True,,True,True,,True,True,,True,,,True
13167,34,45.0,88.0,,,,,124.0,,52.4,37.1,,4.2,0.0,,14.4,,,8.0,11.0,54.0,,,,,90.0,,18.4,3.1,,-29.8,-34.0,,-19.6,,,-26.0,False,,,,,False,,False,True,,False,False,,False,,,False
13169,113,135.0,67.0,,,,,165.0,,207.9,110.2,,18.0,92.5,,23.9,,,151.0,22.0,-46.0,,,,,52.0,,94.9,-2.8,,-95.0,-20.5,,-89.1,,,38.0,False,,,,,False,,False,True,,False,True,,False,,,False
13171,56,40.0,0.0,,,,,161.0,,202.6,31.3,,8.7,33.9,,8.0,,,20.0,-16.0,-56.0,,,,,105.0,,146.6,-24.7,,-47.3,-22.1,,-48.0,,,-36.0,False,,,,,False,,False,False,,False,False,,False,,,False
13173,26,40.0,43.0,,,,,32.0,,37.6,20.0,,10.5,0.1,,10.9,,,32.0,14.0,17.0,,,,,6.0,,11.6,-6.0,,-15.5,-25.9,,-15.1,,,6.0,False,,,,,True,,True,True,,False,False,,False,,,True
13175,389,500.0,325.0,,,,,387.0,,411.5,212.4,,233.6,0.8,,217.7,449.0,,237.0,111.0,-64.0,,,,,-2.0,,22.5,-176.6,,-155.4,-388.2,,-171.3,60.0,,-152.0,True,,,,,True,,True,False,,False,False,,False,True,,False
13177,65,115.0,29.0,,,,,196.0,,160.5,49.5,,30.4,75.7,,47.3,,,127.0,50.0,-36.0,,,,,131.0,,95.5,-15.5,,-34.6,10.7,,-17.7,,,62.0,True,,,,,False,,False,True,,True,True,,True,,,False
13179,172,315.0,351.0,,,,,401.0,,350.0,194.0,,141.7,155.3,,9.8,,,250.0,143.0,179.0,,,,,229.0,,178.0,22.0,,-30.3,-16.7,,-162.2,,,78.0,False,,,,,False,,False,True,,True,True,,False,,,True
13181,24,20.0,0.0,,,,,26.0,,15.5,13.1,,7.1,0.0,,5.4,,,48.0,-4.0,-24.0,,,,,2.0,,-8.5,-10.9,,-16.9,-24.0,,-18.6,,,24.0,False,,,,,True,,False,False,,False,False,,False,,,False
13183,46,105.0,56.0,,,,,91.0,,232.9,55.7,,48.9,46.5,,0.0,,,70.0,59.0,10.0,,,,,45.0,,186.9,9.7,,2.9,0.5,,-46.0,,,24.0,True,,,,,True,,False,True,,True,True,,True,,,True
13185,620,560.0,3.0,,,,,791.0,,484.6,190.1,,138.6,11.1,,115.7,324.8,,319.0,-60.0,-617.0,,,,,171.0,,-135.4,-429.9,,-481.4,-608.9,,-504.3,-295.2,,-301.0,False,,,,,False,,False,False,,False,False,,False,False,,False
13187,169,345.0,69.0,,,,,258.0,,327.5,129.5,,214.0,0.0,,53.0,,,306.0,176.0,-100.0,,,,,89.0,,158.5,-39.5,,45.0,-169.0,,-116.0,,,137.0,True,,,,,True,,True,True,,True,True,,True,,,True
13189,94,135.0,47.0,,,,,139.0,,249.3,88.6,,21.0,0.1,,16.6,,,77.0,41.0,-47.0,,,,,45.0,,155.3,-5.4,,-73.0,-93.9,,-77.4,,,-17.0,False,,,,,False,,False,True,,False,False,,False,,,True
13191,22,45.0,16.0,,,,,35.0,,34.0,38.8,,9.0,0.1,,26.1,,,21.0,23.0,-6.0,,,,,13.0,,12.0,16.8,,-13.0,-21.9,,4.1,,,-1.0,True,,,,,True,,True,True,,True,True,,True,,,True
13193,22,35.0,18.0,,,,,116.0,,31.6,35.3,,0.9,0.1,,4.1,,,17.0,13.0,-4.0,,,,,94.0,,9.6,13.3,,-21.1,-21.9,,-17.9,,,-5.0,True,,,,,False,,True,False,,False,False,,False,,,True
13195,115,230.0,310.0,,,,,230.0,,419.8,116.1,,61.1,94.1,,170.8,,,124.0,115.0,195.0,,,,,115.0,,304.8,1.1,,-53.9,-20.9,,55.8,,,9.0,False,,,,,False,,False,True,,True,True,,True,,,True
